c4a70ffd199e5d23a3242f192a346b158e7b480ecf56827d382fb0f0cdf7cb4c,c8200b1658b014876c2c4218f813e1f8fc9c95f35985e172b474630f8b60b84e,283658a259235ffc71a6527c2a7b3086936bcc9f87b81b794d927b0ab18b943f,6503a32f1c7e783e183b770922ed3f22d642ce535ec5e6128c21872430682460,b9f50967f7190f63805f3ef70f9004fc4d65afb477240860a9807e2bdb82a58d,24f92d5de7b014a84ed63ef2327d7f26c71e45e4cf1a825067654f956ad35ccc,9c2a291f81b458ffc4ca0683d7c2f717e82e529987d94d2bfd30836b17350b7e,1095e124b6e1f6f71d438162ae69b4ea0197a0af148d8228fe1d0657ad7fd0ac,81742f5e12f84544312179bbb28d7b1c4449a4d2250f8dee6105dc6bc567dcb7,dfddd085df55824653bfb9791609350c68b50e3e6c07f959ef77cf7f252e16b1,e56ac8ec0c9cddb8c65b11a34511f39c29ab033dd1bc81017f73932490e17cde,7bc8c5c3c171420179220a8f3f8faa757f426ea9d0e7c80ec98fa1f17255a8e9,246c281e397cbae0d19dd4e4f418b43a47c9e3be5f811ea2e8546a8f91a262c0,3125d10d270988b819f43f2a4b0dec43330277444d6dbab36915e7b7f61f4aa6,2d5944dd89e086504d5f9f5a84336b15c98d1a03866fe5916ab5f951d1bce88c,2500bc4cd6674967fd9a6fb26b958c6f9794e9a92a4ae7d39dfa1ecd32a586c0,bbfcc433c58ea1c3b8509f01d8a56a517ead98f32f836cae07df31f404e71c65,85b21fc3fa2d0117bef0b7bdc230f7d40b854857f23af5b33af2ea64eea5c177,8b93e40421735628a67c293e07b29395c7010dd56ea8772198b7216aba101ada,91a2f35aa4c0de4d96a16aaf2dbfbffb6977964523b7307bb50d63ef6d240705,b3231bbd721c7767306841f8c0fafe14f90acd849558911a776fa3ea08ef4806,8332e3a687f0a736457b6fe3d9ef4ef93563ad1d0fb9d64be8ff11748456dac0,8dc88d27ba4d40685641e3645b93d93afdd553d333a9ac70346a0bb216e6a23b,b9ad1f724c140d75be11d6c7abc3542b8e704c6c6acce83b2d0da53f63cb8ddb,5e8324d8c95161de0482b7451ce11029f6539716de99034a8806a117a7075fb8,a75b3a27a2cbcce170fa2defe2efa973099758a2019aa79a3100c2b115a01ee4,44067ea08f6d4a1735b501cfbceb065e4feaa8e8919ca35a57edbc7fea06740b,e7aaadd4d6274abca084e75abac80e979578fb6b9dfaa2ff420347b01ff4cc1d,7003198bd80652f0372ac5190138ba8050e4b200ade55443abd0db6086eafe83,2e458d444a788c813a321451d99bc4682c903244d5371ce28bb31914a7c94980,ae7eab70fdb16f14d9eedd268c86bb23068c421844a817c96f618b9b5f4f3ccf,9436b048f453cc177dd1d92d96392f61de3b777d98a4be925e6290f599f3765c,8128d43342ba9eb74ea7a1d072bc98b908876b2d83ff9a9c99fa745d0d7290d3,c04b102160610dee09c7672fed22c5f2c509aed1cc9675c265c56abdeb648946,72e59729863afc9c74f28e3549ad9ac9b62802949f9551eb4f2c457f9fadc4d7,7e6884fbb122959f87baa5e5ae97ebe4c1d32be351a170baa1a821c1fce781fd,888bb35680b88228ee65994d6567e48d50a3527127067205fc4765c457085086,693a8eb5c4e077aba1c7ce9b1647c819af0f187ab88aae1e4db29482206a7acb,a6f49ab9acd58bf38aa3041047696915f94aaa286881b3b033d5d8efb318e986,b5838710d40af6e5d48509fdfaff8f0f5049425b25b4682df5711d49a5066b65,402cdaad88b0b502b8994c13732c1ee1f42e6fb282259350adc5cff51ce71753,79325c24e378392ba086f5dc4850326ee11b2faed3b7b0361adff38b4361be3b,d357be480113e99340fd7fe7fa9379f99708a2ed481a358d52c8b47152a518e3,4c9c4c05a9eb957143bcb7c05ad250a47970bf6d36db6cfbfcb79a16148576b0
"0","0","0","99999","0","0","0","1","0","戀愛的鍊僕‧荷姆荷姆","0","0","0","0","0","1","0","0","0","0","450","80000","50","0","0","323104","0","0","99999","750000000","0","0","610204301","0","50000","0","0","0","0","0","0","0","300000031","0"
"0","0","0","600","0","0","0","1","0","戀愛的鍊僕‧荷姆荷姆","0","0","0","0","0","1","0","0","0","50000","450","80000","50","0","0","323105","0","0","600","750000000","0","0","610204302","0","50000","0","0","0","0","0","0","50000","300000022","0"
"0","0","0","600","0","0","0","1","0","戀愛的鍊僕‧荷姆荷姆","50000","0","0","0","0","1","0","0","0","50000","450","80000","50","0","0","323106","0","0","600","750000000","0","0","610204303","0","50000","0","0","0","0","0","0","0","300000022","0"
"0","0","0","9999","0","0","400","1","0","氣勢敵人","200","0","400","0","0","1","0","0","0","0","450","0","300","0","0","216905","0","0","9999","99999999","0","400","610204304","400","0","0","0","0","0","0","0","200","300000001","0"
"0","0","0","9999","0","0","400","1","0","氣勢敵人","200","0","400","0","0","1","0","0","0","0","450","0","300","0","0","216905","0","0","9999","99999999","0","400","610204305","400","100","0","0","0","0","0","0","200","300000001","0"
"0","0","0","9999","0","0","400","1","0","氣勢敵人","200","0","400","0","0","1","0","0","0","0","450","0","300","0","0","216905","0","0","9999","99999999","0","400","610204306","400","50","0","0","0","0","0","0","200","300000001","0"
"0","0","0","768","0","0","2550","0","0","魔像","2550","0","0","0","0","1","0","0","0","2550","255","8394","40","0","0","250700","0","0","2048","39606942","0","0","610204401","2550","2550","0","0","0","0","0","0","2550","200000011","0"
"0","0","0","3072","0","0","2550","0","0","青藍魔像","2550","0","0","0","0","1","0","0","0","2550","255","8504","40","0","0","250800","0","0","512","46113653","0","0","610204402","2550","2550","0","0","0","0","0","0","2550","200000011","0"
"0","0","0","1152","0","0","2550","0","24293","軟泥怪","2550","0","0","0","0","1","0","0","0","2550","255","0","40","0","0","252600","0","0","768","28184137","0","0","610204403","2550","2550","0","0","0","0","0","0","2550","200000011","0"
"0","0","0","384","0","0","2550","0","16371","雷雲長老","2550","0","0","0","0","1","0","0","0","2550","255","0","40","0","0","259000","0","0","256","21487317","0","0","610204404","2550","2550","0","0","0","0","0","0","2550","200000011","0"
"0","0","0","1023","0","0","3400","0","0","魔像","3400","0","0","0","0","1","0","0","0","3400","340","31874","40","0","0","250700","0","0","2728","129333929","0","0","610204501","3400","3400","0","0","0","0","0","0","3400","200000011","0"
"0","0","0","4092","0","0","3400","0","0","青藍魔像","3400","0","0","0","0","1","0","0","0","3400","340","32343","40","0","0","250800","0","0","682","150171444","0","0","610204502","3400","3400","0","0","0","0","0","0","3400","200000011","0"
"0","0","0","1535","0","0","3400","0","106869","軟泥怪","3400","0","0","0","0","1","0","0","0","3400","340","0","40","0","0","252600","0","0","1023","92889031","0","0","610204503","3400","3400","0","0","0","0","0","0","3400","200000011","0"
"0","0","0","512","0","0","3400","0","75330","雷雲長老","3400","0","0","0","0","1","0","0","0","3400","340","0","40","0","0","259000","0","0","341","71825783","0","0","610204504","3400","3400","0","0","0","0","0","0","3400","200000011","0"
"0","0","0","300","0","0","0","1","10000","灼麗的劍奴 哥布林女士","10000","0","0","0","0","1","0","0","0","10000","200","10000","50","0","0","323300","0","0","300","67000000","0","0","610205101","10000","10000","0","0","0","0","0","0","10000","300000022","0"
"0","0","0","9999","0","0","0","1","0","氣勢敵人","200","0","0","0","0","1","0","0","0","0","200","0","300","0","0","216906","0","0","9999","99999999","0","0","610205102","0","0","0","0","0","0","0","0","200","300000001","0"
"0","0","0","99999","0","0","0","1","50000","灼麗的劍奴 哥布林女士","0","0","0","0","0","1","0","0","0","0","300","50000","50","0","0","323301","0","0","99999","380000000","0","0","610205201","0","25000","0","0","0","0","0","0","0","300000031","0"
"0","0","0","0","0","0","0","1","400","灼麗的劍奴 哥布林女士","15000","0","0","0","0","1","0","0","0","25000","300","400","50","0","0","323302","0","0","0","380000000","0","0","610205202","25000","25000","0","0","0","0","0","0","1000","300000018","0"
"0","0","0","300","0","0","0","1","40000","灼麗的劍奴 哥布林女士","15000","0","0","0","0","1","0","0","0","25000","300","40000","50","0","0","323303","0","0","300","380000000","0","0","610205203","25000","25000","0","70","0","0","0","0","10000","300000022","0"
"0","0","0","9999","0","0","0","1","0","氣勢敵人","200","0","0","0","0","1","0","0","0","0","300","0","300","0","0","216906","0","0","9999","99999999","0","0","610205204","0","0","0","0","0","0","0","0","200","300000001","0"
"0","0","0","9999","0","0","0","1","0","氣勢敵人","200","0","0","0","0","1","0","0","0","0","300","0","300","0","0","216906","0","0","9999","99999999","0","0","610205205","0","100","0","0","0","0","0","0","200","300000001","0"
"0","0","0","9999","0","0","0","1","0","氣勢敵人","100","0","0","0","0","1","0","0","0","0","300","0","300","0","0","216906","0","0","9999","99999999","0","0","610205206","0","0","0","0","0","0","0","0","100","300000001","0"
"0","0","0","99999","0","0","0","1","80000","灼麗的劍奴 哥布林女士","0","0","0","0","0","1","0","0","0","0","450","80000","50","0","0","323304","0","0","99999","900000000","0","0","610205301","0","50000","0","0","0","0","0","0","0","300000031","0"
"0","0","0","600","0","0","0","1","12000","灼麗的劍奴 哥布林女士","50000","0","0","0","0","1","0","0","0","50000","450","12000","50","0","0","323305","0","0","600","900000000","0","0","610205302","50000","50000","0","0","0","0","0","0","1000","300000018","0"
"0","0","0","600","0","0","0","1","80000","灼麗的劍奴 哥布林女士","50000","0","0","0","0","1","0","0","0","50000","450","80000","50","0","0","323306","0","0","600","900000000","0","0","610205303","50000","50000","0","70","0","0","0","0","25000","300000022","0"
"0","0","0","9999","0","0","400","1","0","氣勢敵人","200","0","400","0","0","1","0","0","0","0","450","0","300","0","0","216906","0","0","9999","99999999","0","400","610205304","400","0","0","0","0","0","0","0","200","300000001","0"
"0","0","0","9999","0","0","400","1","0","氣勢敵人","200","0","400","0","0","1","0","0","0","0","450","0","300","0","0","216906","0","0","9999","99999999","0","400","610205305","400","100","0","0","0","0","0","0","200","300000001","0"
"0","0","0","9999","0","0","400","1","0","氣勢敵人","100","0","400","0","0","1","0","0","0","0","450","0","300","0","0","216906","0","0","9999","99999999","0","400","610205306","400","0","0","0","0","0","0","0","100","300000001","0"
"0","0","0","1152","0","0","2550","0","24388","閃焰軟泥怪","2550","0","0","0","0","1","0","0","0","2550","255","0","40","0","0","252700","0","0","768","56068388","0","0","610205401","2550","2550","0","0","0","0","0","0","2550","200000011","0"
"0","0","0","1152","0","0","2550","0","0","火蜥蜴","2550","0","0","0","0","1","0","0","0","2550","255","29939","40","0","0","252500","0","0","768","54444241","0","0","610205402","2550","2550","0","0","0","0","0","0","2550","200000011","0"
"0","0","0","960","0","0","2550","0","0","熔岩魚","2550","0","0","0","0","1","0","0","0","2550","255","35390","40","0","0","255300","0","0","640","35363037","0","0","610205403","2550","2550","0","0","0","0","0","0","2550","200000011","0"
"0","0","0","384","0","0","2550","0","0","岩漿烏帕魯帕","2550","0","0","0","0","1","0","0","0","2550","255","28390","40","0","0","259200","0","0","256","32092808","0","0","610205404","2550","2550","0","0","0","0","0","0","2550","200000011","0"
"0","0","0","1535","0","0","3430","0","107305","閃焰軟泥怪","3430","0","0","0","0","1","0","0","0","3430","343","0","40","0","0","252700","0","0","1023","101780648","0","0","610205501","3430","3430","0","0","0","0","0","0","3430","200000011","0"
"0","0","0","1535","0","0","3430","0","0","火蜥蜴","3430","0","0","0","0","1","0","0","0","3430","343","123105","40","0","0","252500","0","0","1023","99073736","0","0","610205502","3430","3430","0","0","0","0","0","0","3430","200000011","0"
"0","0","0","1279","0","0","3430","0","0","熔岩魚","3430","0","0","0","0","1","0","0","0","3430","343","146187","40","0","0","255300","0","0","853","90605062","0","0","610205503","3430","3430","0","0","0","0","0","0","3430","200000011","0"
"0","0","0","512","0","0","3430","0","0","岩漿烏帕魯帕","3430","0","0","0","0","1","0","0","0","3430","343","123937","40","0","0","259200","0","0","341","75154681","0","0","610205504","3430","3430","0","0","0","0","0","0","3430","200000011","0"
"0","0","0","300","0","0","0","1","10000","厄莉絲的闇影","4000","0","0","0","0","1","0","0","0","76000","200","10000","50","0","0","323400","0","0","300","67000000","0","0","610206101","0","20000","0","130","0","0","0","0","20000","300000022","0"
"0","0","0","9999","0","0","0","1","0","氣勢敵人","200","0","0","0","0","1","0","0","0","0","200","0","300","0","0","216907","0","0","9999","99999999","0","0","610206102","0","0","0","0","0","0","0","0","200","300000001","0"
"0","0","0","99999","0","0","0","1","50000","厄莉絲的闇影","25000","0","0","0","0","1","0","0","0","0","300","50000","50","0","0","323401","0","0","99999","300000000","0","0","610206201","0","0","0","0","0","0","0","0","25000","300000031","0"
"0","0","0","99999","0","0","0","1","50000","厄莉絲的闇影","15000","0","0","0","0","1","0","0","0","0","300","50000","50","0","0","323402","0","0","99999","300000000","0","0","610206202","750","25000","0","0","0","0","0","0","0","300000031","0"
"0","0","0","300","0","0","0","1","50000","厄莉絲的闇影","20000","0","0","0","0","1","0","0","0","76000","300","50000","50","0","0","323403","0","0","300","300000000","0","0","610206203","0","25000","0","90","0","0","0","0","25000","300000022","0"
"0","0","0","9999","0","0","0","1","0","氣勢敵人","200","0","0","0","0","1","0","0","0","0","300","0","300","0","0","216907","0","0","9999","99999999","0","0","610206204","0","0","0","0","0","0","0","0","200","300000001","0"
"0","0","0","9999","0","0","0","1","0","氣勢敵人","200","0","0","0","0","1","0","0","0","0","300","0","300","0","0","216907","0","0","9999","99999999","0","0","610206205","0","0","0","0","0","0","0","0","200","300000001","0"
"0","0","0","9999","0","0","0","1","0","氣勢敵人","100","0","0","0","0","1","0","0","0","0","300","0","300","0","0","216907","0","0","9999","99999999","0","0","610206206","0","50","0","0","0","0","0","0","100","300000001","0"
"0","0","0","99999","0","0","0","1","80000","厄莉絲的闇影","100000","0","0","0","0","1","0","0","0","0","450","80000","50","0","0","323404","0","0","99999","900000000","0","0","610206301","0","0","0","0","0","0","0","0","50000","300000031","0"
"0","0","0","99999","0","0","0","1","80000","厄莉絲的闇影","100000","0","0","0","0","1","0","0","0","0","450","80000","50","0","0","323405","0","0","99999","900000000","0","0","610206302","3000","100000","0","0","0","0","0","0","0","300000031","0"
"0","0","0","600","0","0","0","1","80000","厄莉絲的闇影","100000","0","0","0","0","1","0","0","0","76000","450","80000","50","0","0","323406","0","0","600","900000000","0","0","610206303","0","100000","0","90","0","0","0","0","50000","300000022","0"
"0","0","0","9999","0","0","400","1","0","氣勢敵人","200","0","400","0","0","1","0","0","0","0","450","0","300","0","0","216907","0","0","9999","99999999","0","400","610206304","400","0","0","0","0","0","0","0","200","300000001","0"
"0","0","0","9999","0","0","400","1","0","氣勢敵人","200","0","400","0","0","1","0","0","0","0","450","0","300","0","0","216907","0","0","9999","99999999","0","400","610206305","400","0","0","0","0","0","0","0","200","300000001","0"
"0","0","0","9999","0","0","400","1","0","氣勢敵人","200","0","400","0","0","1","0","0","0","0","450","0","300","0","0","216907","0","0","9999","99999999","0","400","610206306","400","50","0","0","0","0","0","0","200","300000001","0"
"0","0","0","768","0","0","2550","0","0","魔像","2550","0","0","0","0","1","0","0","0","2550","255","3148","40","0","0","250700","0","0","2048","23619550","0","0","610206401","2550","2550","0","0","0","0","0","0","2550","200000011","0"
"0","0","0","1070","0","0","2550","0","0","叢林護衛","2550","0","0","0","0","1","0","0","0","2550","255","3927","40","0","0","251300","0","0","768","16263599","0","0","610206402","2550","2550","0","0","0","0","0","0","2550","200000011","0"
"0","0","0","576","0","0","2550","0","0","狗頭刺客","2550","0","0","0","0","1","0","0","0","2550","255","9047","40","0","0","255900","0","0","384","17950869","0","0","610206403","2550","2550","0","0","0","0","0","0","2550","200000011","0"
"0","0","0","384","0","0","2550","0","7294","火焰咒士","2550","0","0","0","0","1","0","0","0","2550","255","0","40","0","0","259300","0","0","256","10805964","0","0","610206404","2550","2550","0","0","0","0","0","0","2550","200000011","0"
"0","1","0","389","0","0","255","6","0","雪菲的闇影","255","0","0","0","0","1","0","0","0","255","255","20550","40","0","0","606401","0","0","479","15000000","0","0","610206405","255","255","0","0","0","0","0","0","255","200000011","0"
"0","1","0","725","0","0","255","1","0","可璃亞（墮落）的闇影","255","0","0","0","0","1","0","0","0","255","255","15578","40","0","0","218001","0","0","616","15000000","0","0","610206406","255","255","0","0","0","0","0","0","255","200000011","0"
"0","1","0","335","0","0","255","1","0","莉莉（墮落）的闇影","255","0","0","0","0","1","0","0","0","255","255","18982","40","0","0","625801","0","0","373","15000000","0","0","610206407","255","255","0","0","0","0","0","0","255","200000011","0"
"0","1","0","563","0","0","255","1","17382","普蕾西亞（墮落）的闇影","255","0","0","0","0","7","0","0","0","255","255","0","40","0","0","626101","0","0","440","15000000","0","0","610206408","255","255","0","0","0","0","0","0","255","200000011","0"
"0","0","0","1041","0","0","3460","0","0","魔像","3460","0","0","0","0","1","0","0","0","3460","346","12995","40","0","0","250700","0","0","2776","77115543","0","0","610206501","3460","3460","0","39","0","0","0","0","3460","200000011","0"
"0","0","0","2603","0","0","3460","0","0","叢林護衛","3460","0","0","0","0","1","0","0","0","3460","346","15724","40","0","0","251300","0","0","1041","75971276","0","0","610206502","3460","3460","0","31","0","0","0","0","3460","200000011","0"
"0","0","0","781","0","0","3460","0","0","狗頭刺客","3460","0","0","0","0","1","0","0","0","3460","346","32677","40","0","0","255900","0","0","521","59133392","0","0","610206503","3460","3460","0","32","0","0","0","0","3460","200000011","0"
"0","0","0","521","0","0","3460","0","29797","火焰咒士","3460","0","0","0","0","1","0","0","0","3460","346","0","40","0","0","259300","0","0","347","36019176","0","0","610206504","3460","3460","0","32","0","0","0","0","3460","200000011","0"
"0","1","0","524","0","0","346","6","0","雪菲的闇影","346","0","0","0","0","1","0","0","0","346","346","121509","40","0","0","606401","0","0","626","60000000","0","0","610206505","346","346","0","0","0","0","0","0","346","200000011","0"
"0","1","0","948","0","0","346","1","0","可璃亞（墮落）的闇影","346","0","0","0","0","1","0","0","0","346","346","99414","40","0","0","218001","0","0","817","60000000","0","0","610206506","346","346","0","0","0","0","0","0","346","200000011","0"
"0","1","0","468","0","0","346","1","0","莉莉（墮落）的闇影","346","0","0","0","0","7","0","0","0","346","346","115157","40","0","0","625801","0","0","509","60000000","0","0","610206507","346","346","0","0","0","0","0","0","346","200000011","0"
"0","1","0","727","0","0","346","1","108905","普蕾西亞（墮落）的闇影","346","0","0","0","0","1","0","0","0","346","346","0","40","0","0","626101","0","0","602","60000000","0","0","610206508","346","346","0","0","0","0","0","0","346","200000011","0"
"0","0","0","300","0","0","0","1","20000","企鵝加丘","10000","0","0","0","0","1","0","0","0","10000","200","20000","50","0","0","323500","0","0","300","67000000","0","0","610207101","0","10000","0","0","0","0","0","0","10000","300000022","0"
"0","0","0","9999","0","0","0","1","0","氣勢敵人","200","0","0","0","0","1","0","0","0","0","200","0","300","0","0","216908","0","0","9999","99999999","0","0","610207102","0","100","0","0","0","0","0","0","200","300000001","0"
"0","0","0","99999","0","0","0","1","20000","企鵝加丘","0","0","0","0","0","1","0","0","0","0","300","20000","50","0","0","323501","0","0","99999","380000000","0","0","610207201","0","0","0","0","0","0","0","0","25000","300000031","0"
"0","0","0","750","0","0","0","1","40000","企鵝加丘","0","0","0","0","0","1","0","0","0","25000","300","40000","50","0","0","323502","0","0","750","380000000","0","0","610207202","25000","0","0","0","0","0","0","0","1000","300000020","0"
"0","0","0","300","0","0","0","1","20000","企鵝加丘","15000","0","0","0","0","1","0","0","0","25000","300","20000","50","0","0","323503","0","0","300","380000000","0","0","610207203","0","25000","0","70","0","0","0","0","10000","300000022","0"
"0","0","0","9999","0","0","0","1","0","氣勢敵人","200","0","0","0","0","1","0","0","0","0","300","0","300","0","0","216908","0","0","9999","99999999","0","0","610207204","0","0","0","0","0","0","0","0","200","300000001","0"
"0","0","0","9999","0","0","0","1","0","氣勢敵人","200","0","0","0","0","1","0","0","0","0","300","0","300","0","0","216908","0","0","9999","99999999","0","0","610207205","0","100","0","0","0","0","0","0","200","300000001","0"
"0","0","0","9999","0","0","0","1","0","氣勢敵人","200","0","0","0","0","1","0","0","0","0","300","0","300","0","0","216908","0","0","9999","99999999","0","0","610207206","0","100","0","0","0","0","0","0","200","300000001","0"
"0","0","0","99999","0","0","0","1","30000","企鵝加丘","0","0","0","0","0","1","0","0","0","0","450","30000","50","0","0","323504","0","0","99999","900000000","0","0","610207301","0","0","0","0","0","0","0","0","50000","300000031","0"
"0","0","0","2000","0","0","0","1","45000","企鵝加丘","0","0","0","0","0","1","0","0","0","50000","450","45000","50","0","0","323505","0","0","2000","900000000","0","0","610207302","50000","0","0","180","0","0","0","0","50000","300000020","0"
"0","0","0","600","0","0","0","1","30000","企鵝加丘","50000","0","0","0","0","1","0","0","0","50000","450","30000","50","0","0","323506","0","0","600","900000000","0","0","610207303","0","50000","0","130","0","0","0","0","50000","300000022","0"
"0","0","0","9999","0","0","400","1","0","氣勢敵人","200","0","400","0","0","1","0","0","0","0","450","0","300","0","0","216908","0","0","9999","99999999","0","400","610207304","400","0","0","0","0","0","0","0","200","300000001","0"
"0","0","0","9999","0","0","400","1","0","氣勢敵人","200","0","400","0","0","1","0","0","0","0","450","0","300","0","0","216908","0","0","9999","99999999","0","400","610207305","400","100","0","0","0","0","0","0","200","300000001","0"
"0","0","0","9999","0","0","400","1","0","氣勢敵人","400","0","400","0","0","1","0","0","0","0","450","0","300","0","0","216908","0","0","9999","99999999","0","400","610207306","400","100","0","0","0","0","0","0","400","300000001","0"
"0","0","0","2560","0","0","2550","0","0","冰雪角鹿","2550","0","0","0","0","1","0","0","0","2550","255","11714","40","0","0","251700","0","0","1920","40931577","0","0","610207401","2550","2550","0","0","0","0","0","0","2550","200000011","0"
"0","0","0","2048","0","0","2550","0","0","海獅怪","2550","0","0","0","0","1","0","0","0","2550","255","11990","40","0","0","250400","0","0","1536","34964077","0","0","610207402","2550","2550","0","0","0","0","0","0","2550","200000011","0"
"0","0","0","768","0","0","2550","0","0","寒冰鼴鼠","2550","0","0","0","0","1","0","0","0","2550","255","15164","40","0","0","257100","0","0","576","31593934","0","0","610207403","2550","2550","0","0","0","0","0","0","2550","200000011","0"
"0","0","0","512","0","0","2550","0","0","噬冰怪","2550","0","0","0","0","1","0","0","0","2550","255","19139","40","0","0","258800","0","0","384","24926727","0","0","610207404","2550","2550","0","0","0","0","0","0","2550","200000011","0"
"0","0","0","3500","0","0","3490","0","0","冰雪角鹿","3490","0","0","0","0","1","0","0","0","3490","349","98992","41","0","0","251700","0","0","2625","131222751","0","0","610207501","3490","3490","0","0","0","0","0","0","3490","200000011","0"
"0","0","0","2800","0","0","3490","0","0","海獅怪","3490","0","0","0","0","1","0","0","0","3490","349","101592","41","0","0","250400","0","0","2100","112411448","0","0","610207502","3490","3490","0","0","0","0","0","0","3490","200000011","0"
"0","0","0","1050","0","0","3490","0","0","寒冰鼴鼠","3490","0","0","0","0","1","0","0","0","3490","349","201121","41","0","0","257100","0","0","788","102444532","0","0","610207503","3490","3490","0","0","0","0","0","0","3490","200000011","0"
"0","0","0","700","0","0","3490","0","0","噬冰怪","3490","0","0","0","0","1","0","0","0","3490","349","176315","41","0","0","258800","0","0","525","81634362","0","0","610207504","3490","3490","0","0","0","0","0","0","3490","200000011","0"
"0","0","0","0","0","0","0","1","20000","霸瞳皇帝'","10000","0","0","0","0","1","0","0","0","10000","200","20000","50","0","0","323800","0","0","0","67000000","0","0","610208101","0","0","0","130","0","0","0","0","10000","300000022","0"
"0","0","0","9999","0","0","0","1","0","氣勢敵人","400","0","0","0","0","1","0","0","0","0","200","0","300","0","0","216909","0","0","9999","99999999","0","0","610208102","200","100","0","0","0","0","0","0","400","300000001","0"
"0","0","0","9999","0","0","0","1","0","環境效果_瑪那","200","0","0","0","0","1","0","0","0","0","200","0","300","0","0","217900","0","0","9999","99999999","0","0","610208103","0","100","0","0","0","0","0","0","200","300000001","0"
"0","0","0","99999","0","0","0","1","60000","霸瞳皇帝'","0","0","0","0","0","1","0","0","0","0","300","60000","50","0","0","323801","0","0","99999","400000000","0","0","610208201","0","0","0","0","0","0","0","0","25000","300000031","0"
"0","0","0","800","0","0","0","1","20000","霸瞳皇帝'","25000","0","0","0","0","1","0","0","0","25000","300","20000","50","0","0","323802","0","0","800","400000000","0","0","610208202","0","0","0","130","0","0","0","0","25000","300000022","0"
"0","0","0","0","0","0","0","1","20000","霸瞳皇帝'","25000","0","0","0","0","1","0","0","0","25000","300","20000","50","0","0","323803","0","0","0","400000000","0","0","610208203","0","0","0","130","0","0","0","0","25000","300000022","0"
"0","0","0","9999","0","0","0","1","0","氣勢敵人","200","0","0","0","0","1","0","0","0","0","300","0","300","0","0","216909","0","0","9999","99999999","0","0","610208204","0","0","0","0","0","0","0","0","200","300000001","0"
"0","0","0","9999","0","0","0","1","0","氣勢敵人","100","0","0","0","0","1","0","0","0","0","300","0","300","0","0","216909","0","0","9999","99999999","0","0","610208205","0","50","0","0","0","0","0","0","100","300000001","0"
"0","0","0","9999","0","0","0","1","0","氣勢敵人","600","0","0","0","0","1","0","0","0","0","300","0","300","0","0","216909","0","0","9999","99999999","0","0","610208206","200","100","0","0","0","0","0","0","600","300000001","0"
"0","0","0","99999","0","0","0","1","60000","霸瞳皇帝'","0","0","0","0","0","1","0","0","0","0","460","60000","50","0","0","323804","0","0","99999","900000000","0","0","610208301","0","0","0","0","0","0","0","0","50000","300000031","0"
"0","0","0","2000","0","0","0","1","60000","霸瞳皇帝'","50000","0","0","0","0","1","0","0","0","50000","460","60000","50","0","0","323805","0","0","2000","900000000","0","0","610208302","0","0","0","130","0","0","0","0","50000","300000022","0"
"0","0","0","0","0","0","0","1","60000","霸瞳皇帝'","50000","0","0","0","0","1","0","0","0","50000","460","60000","50","0","0","323806","0","0","0","900000000","0","0","610208303","0","0","0","130","0","0","0","0","50000","300000022","0"
"0","0","0","9999","0","0","400","1","0","氣勢敵人","200","0","400","0","0","1","0","0","0","0","460","0","300","0","0","216909","0","0","9999","99999999","0","400","610208304","0","0","0","0","0","0","0","0","200","300000001","0"
"0","0","0","9999","0","0","400","1","0","氣勢敵人","200","0","400","0","0","1","0","0","0","0","460","0","300","0","0","216909","0","0","9999","99999999","0","400","610208305","0","50","0","0","0","0","0","0","200","300000001","0"
"0","0","0","9999","0","0","400","1","0","氣勢敵人","800","0","400","0","0","1","0","0","0","0","460","0","300","0","0","216909","0","0","9999","99999999","0","400","610208306","200","100","0","0","0","0","0","0","800","300000001","0"
"0","1","0","1152","0","0","2550","6","0","日和的闇影","2550","0","0","0","0","1","0","0","0","2550","255","24388","40","0","0","600101","0","0","1168","106068388","0","0","610208401","2550","2550","0","0","0","0","0","0","2550","200000011","0"
"0","2","0","1152","0","0","2550","6","0","怜的闇影","638","0","0","0","0","1","0","0","0","2550","255","29939","40","0","0","600301","0","0","1168","104444241","0","0","610208402","2550","2550","0","0","0","0","0","0","2550","200000011","0"
"0","1","0","3070","0","0","3520","6","0","日和的闇影","3520","0","0","0","0","1","0","0","0","3520","352","107305","40","0","0","600101","0","0","3046","202670972","0","0","610208501","3520","3520","0","0","0","0","0","0","3520","200000011","0"
"0","2","0","3070","0","0","3520","6","0","怜的闇影","880","0","0","0","0","1","0","0","0","3520","352","123105","40","0","0","600301","0","0","3046","198610604","0","0","610208502","3520","3520","0","0","0","0","0","0","3520","200000011","0"
"0","0","0","500","0","0","0","1","20000","冰獄入道","10000","0","0","0","0","1","0","0","0","10000","200","20000","50","0","0","323900","0","0","500","67000000","0","0","610209101","10000","10000","0","130","0","0","0","0","0","300000022","0"
"0","0","0","9999","0","0","0","1","0","氣勢敵人","200","0","0","0","0","1","0","0","0","0","200","0","300","0","0","217002","0","0","9999","99999999","0","0","610209102","0","50","0","0","0","0","0","0","200","300000001","0"
"0","0","0","99999","0","0","0","1","30000","冰獄入道","0","0","0","0","0","1","0","0","0","0","300","30000","50","0","0","323901","0","0","99999","260000000","0","0","610209201","25000","0","0","0","0","0","0","0","0","300000031","0"
