f1212c27cfe5b051aefd72a0e7d57a16daab40181659ddc02af33f43e4fc1c6f,22a9c8a772aff86606ab95a34223f36d6c2f67d75c63b56277362901ef56a941,810a60b044271b4394c1192ba57d69d49f22fc367e705a1f96fe389467e47f32,72d0f204a4057c66d64c4cd8d9f5971ec30e68507bf0a9eca51f044cc84ae6a7,4ee089489018eadd299968cb26e2eedcca8aa39da1f7c8f6b16e4b77eae39e7d,4062bb80f77e88a65149d2bd767f7eda35ed06d1430d8614e657aa102c304610,3470e1fcd50a1b42c5c43b9dd9fa1579a171e8375115c5098c775f3c1e84363b,b7a99062e402d0881626212c8a45525a2e04f147a82a6226fc8a9edf6cd6a73d
"0","0","184","2","32841","3","0","0"
"0","0","230","2","32851","3","0","0"
"0","0","1","101","32911","5","0","0"
"0","0","46","4","33011","1","0","0"
"0","0","92","4","33021","1","0","0"
"0","0","138","4","33031","1","0","0"
"0","0","184","4","33041","1","0","0"
"0","0","230","4","33051","1","0","0"
"0","0","46","2","33111","4","0","0"
"0","0","92","2","33121","4","0","0"
"0","0","138","2","33131","4","0","0"
"0","0","184","2","33141","4","0","0"
"0","0","230","2","33151","4","0","0"
"0","0","1","101","33211","2","0","0"
"0","0","7","6","33311","3","0","0"
"0","0","14","6","33321","3","0","0"
"0","0","21","6","33331","3","0","0"
"0","0","28","6","33341","3","0","0"
"0","0","35","6","33351","3","0","0"
"0","0","7","6","33411","4","0","0"
"0","0","14","6","33421","4","0","0"
"0","0","21","6","33431","4","0","0"
"0","0","28","6","33441","4","0","0"
"0","0","35","6","33451","4","0","0"
"0","0","7","7","33511","5","0","0"
"0","0","14","7","33521","5","0","0"
"0","0","21","7","33531","5","0","0"
"0","0","28","7","33541","5","0","0"
"0","0","35","7","33551","5","0","0"
"0","0","46","4","33611","4","0","0"
"0","0","92","4","33621","4","0","0"
"0","0","138","4","33631","4","0","0"
"0","0","184","4","33641","4","0","0"
"0","0","230","4","33651","4","0","0"
"0","0","46","2","33711","1","0","0"
"0","0","92","2","33721","1","0","0"
"0","0","138","2","33731","1","0","0"
"0","0","184","2","33741","1","0","0"
"0","0","230","2","33751","1","0","0"
"0","0","1","100","33811","3","0","0"
"4","5","26","1","33911","1","2","3"
"4","5","52","1","33921","1","2","3"
"4","5","78","1","33931","1","2","3"
"4","5","104","1","33941","1","2","3"
"4","5","130","1","33951","1","2","3"
"0","0","46","2","34011","3","0","0"
"0","0","92","2","34021","3","0","0"
"0","0","138","2","34031","3","0","0"
"0","0","184","2","34041","3","0","0"
"0","0","230","2","34051","3","0","0"
"0","0","46","4","34111","2","0","0"
"0","0","92","4","34121","2","0","0"
"0","0","138","4","34131","2","0","0"
"0","0","184","4","34141","2","0","0"
"0","0","230","4","34151","2","0","0"
"0","0","46","4","34211","5","0","0"
"0","0","92","4","34221","5","0","0"
"0","0","138","4","34231","5","0","0"
"0","0","184","4","34241","5","0","0"
"0","0","230","4","34251","5","0","0"
"0","0","1","101","34311","4","0","0"
"0","0","7","7","34411","1","0","0"
"0","0","14","7","34421","1","0","0"
"0","0","21","7","34431","1","0","0"
"0","0","28","7","34441","1","0","0"
"0","0","35","7","34451","1","0","0"
"0","0","1","100","34511","5","0","0"
"0","0","46","4","34611","2","0","0"
"0","0","92","4","34621","2","0","0"
"0","0","138","4","34631","2","0","0"
"0","0","184","4","34641","2","0","0"
"0","0","230","4","34651","2","0","0"
"0","0","1","101","34711","3","0","0"
"0","0","7","7","34811","4","0","0"
"0","0","14","7","34821","4","0","0"
"0","0","21","7","34831","4","0","0"
"0","0","28","7","34841","4","0","0"
"0","0","35","7","34851","4","0","0"
"0","0","46","2","34911","2","0","0"
"0","0","92","2","34921","2","0","0"
"0","0","138","2","34931","2","0","0"
"0","0","184","2","34941","2","0","0"
"0","0","230","2","34951","2","0","0"
"0","0","46","2","35011","4","0","0"
"0","0","92","2","35021","4","0","0"
"0","0","138","2","35031","4","0","0"
"0","0","184","2","35041","4","0","0"
"0","0","230","2","35051","4","0","0"
"0","0","7","6","35111","1","0","0"
"0","0","14","6","35121","1","0","0"
"0","0","21","6","35131","1","0","0"
"0","0","28","6","35141","1","0","0"
"0","0","35","6","35151","1","0","0"
"4","5","24","5","35211","1","2","3"
"4","5","48","5","35221","1","2","3"
"4","5","72","5","35231","1","2","3"
"4","5","96","5","35241","1","2","3"
"4","5","120","5","35251","1","2","3"
"0","0","46","2","35311","5","0","0"
"0","0","92","2","35321","5","0","0"
"0","0","138","2","35331","5","0","0"
"0","0","184","2","35341","5","0","0"
"0","0","230","2","35351","5","0","0"
"0","0","1","101","35411","1","0","0"
"0","0","7","6","35511","4","0","0"
"0","0","14","6","35521","4","0","0"
"0","0","21","6","35531","4","0","0"
"0","0","28","6","35541","4","0","0"
"0","0","35","6","35551","4","0","0"
"0","0","46","4","35611","2","0","0"
"0","0","92","4","35621","2","0","0"
"0","0","138","4","35631","2","0","0"
"0","0","184","4","35641","2","0","0"
"0","0","230","4","35651","2","0","0"
"0","0","46","4","35711","1","0","0"
"0","0","92","4","35721","1","0","0"
"0","0","138","4","35731","1","0","0"
"0","0","184","4","35741","1","0","0"
"0","0","230","4","35751","1","0","0"
"0","0","46","4","35811","5","0","0"
"0","0","92","4","35821","5","0","0"
"0","0","138","4","35831","5","0","0"
"0","0","184","4","35841","5","0","0"
"0","0","230","4","35851","5","0","0"
"0","0","46","4","35911","3","0","0"
"0","0","92","4","35921","3","0","0"
"0","0","138","4","35931","3","0","0"
"0","0","184","4","35941","3","0","0"
"0","0","230","4","35951","3","0","0"
"0","0","7","7","36011","3","0","0"
"0","0","14","7","36021","3","0","0"
"0","0","21","7","36031","3","0","0"
"0","0","28","7","36041","3","0","0"
"0","0","35","7","36051","3","0","0"
"0","0","7","6","36111","5","0","0"
"0","0","14","6","36121","5","0","0"
"0","0","21","6","36131","5","0","0"
"0","0","28","6","36141","5","0","0"
"0","0","35","6","36151","5","0","0"
"0","0","1","101","36211","4","0","0"
"0","0","46","2","36311","2","0","0"
"0","0","92","2","36321","2","0","0"
"0","0","138","2","36331","2","0","0"
"0","0","184","2","36341","2","0","0"
"0","0","230","2","36351","2","0","0"
"0","0","7","7","36411","2","0","0"
"0","0","14","7","36421","2","0","0"
"0","0","21","7","36431","2","0","0"
"0","0","28","7","36441","2","0","0"
"0","0","35","7","36451","2","0","0"
"4","5","26","1","36511","1","2","3"
"4","5","52","1","36521","1","2","3"
"4","5","78","1","36531","1","2","3"
"4","5","104","1","36541","1","2","3"
"4","5","130","1","36551","1","2","3"
"0","0","7","7","36611","1","0","0"
"0","0","14","7","36621","1","0","0"
"0","0","21","7","36631","1","0","0"
"0","0","28","7","36641","1","0","0"
"0","0","35","7","36651","1","0","0"
"0","0","1","101","36711","3","0","0"
"0","0","46","2","36811","5","0","0"
"0","0","92","2","36821","5","0","0"
"0","0","138","2","36831","5","0","0"
"0","0","184","2","36841","5","0","0"
"0","0","230","2","36851","5","0","0"
"0","0","1","100","36911","4","0","0"
"0","0","1","101","37011","2","0","0"
"0","0","46","4","37111","4","0","0"
"0","0","92","4","37121","4","0","0"
"0","0","138","4","37131","4","0","0"
"0","0","184","4","37141","4","0","0"
"0","0","230","4","37151","4","0","0"
"0","0","1","101","37211","5","0","0"
"0","0","7","6","37311","1","0","0"
"0","0","14","6","37321","1","0","0"
"0","0","21","6","37331","1","0","0"
"0","0","28","6","37341","1","0","0"
"0","0","35","6","37351","1","0","0"
"0","0","46","4","37411","1","0","0"
"0","0","92","4","37421","1","0","0"
"0","0","138","4","37431","1","0","0"
"0","0","184","4","37441","1","0","0"
"0","0","230","4","37451","1","0","0"
"0","0","7","6","37511","2","0","0"
"0","0","14","6","37521","2","0","0"
"0","0","21","6","37531","2","0","0"
"0","0","28","6","37541","2","0","0"
"0","0","35","6","37551","2","0","0"
"0","0","1","100","37611","2","0","0"
"0","0","46","2","37711","4","0","0"
"0","0","92","2","37721","4","0","0"
"0","0","138","2","37731","4","0","0"
"0","0","184","2","37741","4","0","0"
"0","0","230","2","37751","4","0","0"
"4","5","24","5","37811","1","2","3"
"4","5","48","5","37821","1","2","3"
"4","5","72","5","37831","1","2","3"
"4","5","96","5","37841","1","2","3"
"4","5","120","5","37851","1","2","3"
"0","0","7","7","37911","2","0","0"
"0","0","14","7","37921","2","0","0"
"0","0","21","7","37931","2","0","0"
"0","0","28","7","37941","2","0","0"
"0","0","35","7","37951","2","0","0"
"0","0","1","100","38011","1","0","0"
"0","0","1","100","38111","5","0","0"
"0","0","1","100","38211","3","0","0"
"0","0","7","6","38311","2","0","0"
"0","0","14","6","38321","2","0","0"
"0","0","21","6","38331","2","0","0"
"0","0","28","6","38341","2","0","0"
"0","0","35","6","38351","2","0","0"
"0","0","46","4","38411","3","0","0"
"0","0","92","4","38421","3","0","0"
"0","0","138","4","38431","3","0","0"
"0","0","184","4","38441","3","0","0"
"0","0","230","4","38451","3","0","0"
"0","0","1","100","38511","4","0","0"
"0","0","46","2","38611","1","0","0"
"0","0","92","2","38621","1","0","0"
"0","0","138","2","38631","1","0","0"
"0","0","184","2","38641","1","0","0"
"0","0","230","2","38651","1","0","0"
"0","0","46","2","38711","2","0","0"
"0","0","92","2","38721","2","0","0"
"0","0","138","2","38731","2","0","0"
"0","0","184","2","38741","2","0","0"
"0","0","230","2","38751","2","0","0"
"0","0","7","6","38811","5","0","0"
"0","0","14","6","38821","5","0","0"
"0","0","21","6","38831","5","0","0"
"0","0","28","6","38841","5","0","0"
"0","0","35","6","38851","5","0","0"
"0","0","7","7","38911","4","0","0"
"0","0","14","7","38921","4","0","0"
"0","0","21","7","38931","4","0","0"
"0","0","28","7","38941","4","0","0"
"0","0","35","7","38951","4","0","0"
"0","0","7","6","39011","3","0","0"
"0","0","14","6","39021","3","0","0"
"0","0","21","6","39031","3","0","0"
"0","0","28","6","39041","3","0","0"
"0","0","35","6","39051","3","0","0"
"4","5","24","3","39111","1","2","3"
"4","5","48","3","39121","1","2","3"
"4","5","72","3","39131","1","2","3"
"4","5","96","3","39141","1","2","3"
"4","5","120","3","39151","1","2","3"
"0","0","1","101","39211","1","0","0"
"0","0","7","7","39311","5","0","0"
"0","0","14","7","39321","5","0","0"
"0","0","21","7","39331","5","0","0"
"0","0","28","7","39341","5","0","0"
"0","0","35","7","39351","5","0","0"
"0","0","46","4","39411","4","0","0"
"0","0","92","4","39421","4","0","0"
"0","0","138","4","39431","4","0","0"
"0","0","184","4","39441","4","0","0"
"0","0","230","4","39451","4","0","0"
"0","0","7","7","39511","3","0","0"
"0","0","14","7","39521","3","0","0"
"0","0","21","7","39531","3","0","0"
"0","0","28","7","39541","3","0","0"
"0","0","35","7","39551","3","0","0"
"0","0","46","4","39611","2","0","0"
"0","0","92","4","39621","2","0","0"
"0","0","138","4","39631","2","0","0"
"0","0","184","4","39641","2","0","0"
"0","0","230","4","39651","2","0","0"
"0","0","7","6","39711","2","0","0"
"0","0","14","6","39721","2","0","0"
"0","0","21","6","39731","2","0","0"
"0","0","28","6","39741","2","0","0"
"0","0","35","6","39751","2","0","0"
"0","0","1","100","39811","5","0","0"
"0","0","1","101","39911","1","0","0"
"0","0","7","6","40011","3","0","0"
"0","0","14","6","40021","3","0","0"
"0","0","21","6","40031","3","0","0"
"0","0","28","6","40041","3","0","0"
"0","0","35","6","40051","3","0","0"
"0","0","1","100","40111","1","0","0"
"0","0","1","100","40211","4","0","0"
"0","0","1","100","40311","3","0","0"
"4","5","26","1","40411","1","2","3"
"4","5","52","1","40421","1","2","3"
"4","5","78","1","40431","1","2","3"
"4","5","104","1","40441","1","2","3"
"4","5","130","1","40451","1","2","3"
"0","0","46","4","40511","1","0","0"
"0","0","92","4","40521","1","0","0"
"0","0","138","4","40531","1","0","0"
"0","0","184","4","40541","1","0","0"
"0","0","230","4","40551","1","0","0"
"0","0","46","2","40611","5","0","0"
"0","0","92","2","40621","5","0","0"
"0","0","138","2","40631","5","0","0"
"0","0","184","2","40641","5","0","0"
"0","0","230","2","40651","5","0","0"
"0","0","7","6","40711","4","0","0"
"0","0","14","6","40721","4","0","0"
"0","0","21","6","40731","4","0","0"
"0","0","28","6","40741","4","0","0"
"0","0","35","6","40751","4","0","0"
"0","0","46","2","40811","3","0","0"
"0","0","92","2","40821","3","0","0"
"0","0","138","2","40831","3","0","0"
"0","0","184","2","40841","3","0","0"
"0","0","230","2","40851","3","0","0"
"0","0","46","2","40911","1","0","0"
"0","0","92","2","40921","1","0","0"
"0","0","138","2","40931","1","0","0"
"0","0","184","2","40941","1","0","0"
"0","0","230","2","40951","1","0","0"
"0","0","7","6","41011","5","0","0"
"0","0","14","6","41021","5","0","0"
"0","0","21","6","41031","5","0","0"
"0","0","28","6","41041","5","0","0"
"0","0","35","6","41051","5","0","0"
"0","0","46","2","41111","2","0","0"
"0","0","92","2","41121","2","0","0"
"0","0","138","2","41131","2","0","0"
"0","0","184","2","41141","2","0","0"
"0","0","230","2","41151","2","0","0"
"0","0","46","2","41211","4","0","0"
"0","0","92","2","41221","4","0","0"
"0","0","138","2","41231","4","0","0"
"0","0","184","2","41241","4","0","0"
"0","0","230","2","41251","4","0","0"
"0","0","1","101","41311","3","0","0"
"0","0","1","101","41411","2","0","0"
"0","0","7","7","41511","5","0","0"
"0","0","14","7","41521","5","0","0"
"0","0","21","7","41531","5","0","0"
"0","0","28","7","41541","5","0","0"
"0","0","35","7","41551","5","0","0"
"0","0","46","4","41611","4","0","0"
"0","0","92","4","41621","4","0","0"
"0","0","138","4","41631","4","0","0"
"0","0","184","4","41641","4","0","0"
"0","0","230","4","41651","4","0","0"
"4","5","24","3","41711","1","2","3"
"4","5","48","3","41721","1","2","3"
"4","5","72","3","41731","1","2","3"
"4","5","96","3","41741","1","2","3"
"4","5","120","3","41751","1","2","3"
"0","0","1","101","41811","4","0","0"
"0","0","7","7","41911","3","0","0"
"0","0","14","7","41921","3","0","0"
"0","0","21","7","41931","3","0","0"
"0","0","28","7","41941","3","0","0"
"0","0","35","7","41951","3","0","0"
"0","0","46","2","42011","5","0","0"
"0","0","92","2","42021","5","0","0"
"0","0","138","2","42031","5","0","0"
"0","0","184","2","42041","5","0","0"
"0","0","230","2","42051","5","0","0"
"0","0","7","7","42111","1","0","0"
"0","0","14","7","42121","1","0","0"
"0","0","21","7","42131","1","0","0"
"0","0","28","7","42141","1","0","0"
"0","0","35","7","42151","1","0","0"
"0","0","1","101","42211","5","0","0"
"0","0","1","100","42311","1","0","0"
"0","0","46","4","42411","3","0","0"
"0","0","92","4","42421","3","0","0"
"0","0","138","4","42431","3","0","0"
"0","0","184","4","42441","3","0","0"
"0","0","230","4","42451","3","0","0"
"0","0","7","7","42511","4","0","0"
"0","0","14","7","42521","4","0","0"
"0","0","21","7","42531","4","0","0"
"0","0","28","7","42541","4","0","0"
"0","0","35","7","42551","4","0","0"
"0","0","7","6","42611","1","0","0"
"0","0","14","6","42621","1","0","0"
"0","0","21","6","42631","1","0","0"
"0","0","28","6","42641","1","0","0"
"0","0","35","6","42651","1","0","0"
"0","0","1","100","42711","2","0","0"
"0","0","7","7","42811","2","0","0"
"0","0","14","7","42821","2","0","0"
"0","0","21","7","42831","2","0","0"
"0","0","28","7","42841","2","0","0"
"0","0","35","7","42851","2","0","0"
"0","0","46","4","42911","5","0","0"
"0","0","92","4","42921","5","0","0"
"0","0","138","4","42931","5","0","0"
"0","0","184","4","42941","5","0","0"
"0","0","230","4","42951","5","0","0"
"4","5","26","1","43011","1","2","3"
"4","5","52","1","43021","1","2","3"
"4","5","78","1","43031","1","2","3"
"4","5","104","1","43041","1","2","3"
"4","5","130","1","43051","1","2","3"
"0","0","7","6","43111","1","0","0"
"0","0","14","6","43121","1","0","0"
"0","0","21","6","43131","1","0","0"
"0","0","28","6","43141","1","0","0"
"0","0","35","6","43151","1","0","0"
"0","0","1","100","43211","5","0","0"
"0","0","46","4","43311","3","0","0"
"0","0","92","4","43321","3","0","0"
"0","0","138","4","43331","3","0","0"
"0","0","184","4","43341","3","0","0"
"0","0","230","4","43351","3","0","0"
"0","0","7","7","43411","2","0","0"
"0","0","14","7","43421","2","0","0"
"0","0","21","7","43431","2","0","0"
"0","0","28","7","43441","2","0","0"
"0","0","35","7","43451","2","0","0"
"0","0","7","7","43511","4","0","0"
"0","0","14","7","43521","4","0","0"
"0","0","21","7","43531","4","0","0"
"0","0","28","7","43541","4","0","0"
"0","0","35","7","43551","4","0","0"
"0","0","46","2","43611","1","0","0"
"0","0","92","2","43621","1","0","0"
"0","0","138","2","43631","1","0","0"
"0","0","184","2","43641","1","0","0"
"0","0","230","2","43651","1","0","0"
"0","0","46","2","43711","5","0","0"
"0","0","92","2","43721","5","0","0"
"0","0","138","2","43731","5","0","0"
"0","0","184","2","43741","5","0","0"
"0","0","230","2","43751","5","0","0"
"0","0","46","4","43811","2","0","0"
"0","0","92","4","43821","2","0","0"
"0","0","138","4","43831","2","0","0"
"0","0","184","4","43841","2","0","0"
"0","0","230","4","43851","2","0","0"
"0","0","1","101","43911","1","0","0"
"0","0","1","101","44011","3","0","0"
"0","0","46","4","44111","5","0","0"
"0","0","92","4","44121","5","0","0"
"0","0","138","4","44131","5","0","0"
"0","0","184","4","44141","5","0","0"
"0","0","230","4","44151","5","0","0"
"0","0","46","2","44211","4","0","0"
"0","0","92","2","44221","4","0","0"
"0","0","138","2","44231","4","0","0"
"0","0","184","2","44241","4","0","0"
"0","0","230","2","44251","4","0","0"
"4","5","24","3","44311","1","2","3"
"4","5","48","3","44321","1","2","3"
"4","5","72","3","44331","1","2","3"
"4","5","96","3","44341","1","2","3"
"4","5","120","3","44351","1","2","3"
"0","0","46","2","44411","2","0","0"
"0","0","92","2","44421","2","0","0"
"0","0","138","2","44431","2","0","0"
"0","0","184","2","44441","2","0","0"
"0","0","230","2","44451","2","0","0"
"0","0","46","4","44511","1","0","0"
"0","0","92","4","44521","1","0","0"
"0","0","138","4","44531","1","0","0"
"0","0","184","4","44541","1","0","0"
"0","0","230","4","44551","1","0","0"
"0","0","46","2","44611","3","0","0"
"0","0","92","2","44621","3","0","0"
"0","0","138","2","44631","3","0","0"
"0","0","184","2","44641","3","0","0"
"0","0","230","2","44651","3","0","0"
"0","0","1","100","44711","4","0","0"
"0","0","7","6","44811","5","0","0"
"0","0","14","6","44821","5","0","0"
"0","0","21","6","44831","5","0","0"
"0","0","28","6","44841","5","0","0"
"0","0","35","6","44851","5","0","0"
"0","0","1","101","44911","4","0","0"
"0","0","46","2","45011","1","0","0"
"0","0","92","2","45021","1","0","0"
"0","0","138","2","45031","1","0","0"
"0","0","184","2","45041","1","0","0"
"0","0","230","2","45051","1","0","0"
"0","0","7","6","45111","2","0","0"
"0","0","14","6","45121","2","0","0"
"0","0","21","6","45131","2","0","0"
"0","0","28","6","45141","2","0","0"
"0","0","35","6","45151","2","0","0"
"0","0","1","100","45211","3","0","0"
"0","0","46","4","45311","4","0","0"
"0","0","92","4","45321","4","0","0"
"0","0","138","4","45331","4","0","0"
"0","0","184","4","45341","4","0","0"
"0","0","230","4","45351","4","0","0"
"0","0","7","6","45411","3","0","0"
"0","0","14","6","45421","3","0","0"
"0","0","21","6","45431","3","0","0"
"0","0","28","6","45441","3","0","0"
"0","0","35","6","45451","3","0","0"
"0","0","1","100","45511","5","0","0"
"4","5","24","5","45611","1","2","3"
"4","5","48","5","45621","1","2","3"
"4","5","72","5","45631","1","2","3"
"4","5","96","5","45641","1","2","3"
"4","5","120","5","45651","1","2","3"
"0","0","7","6","45711","4","0","0"
"0","0","14","6","45721","4","0","0"
"0","0","21","6","45731","4","0","0"
"0","0","28","6","45741","4","0","0"
"0","0","35","6","45751","4","0","0"
"0","0","46","2","45811","2","0","0"
"0","0","92","2","45821","2","0","0"
"0","0","138","2","45831","2","0","0"
"0","0","184","2","45841","2","0","0"
"0","0","230","2","45851","2","0","0"
"0","0","1","101","45911","5","0","0"
"0","0","7","7","46011","5","0","0"
"0","0","14","7","46021","5","0","0"
"0","0","21","7","46031","5","0","0"
"0","0","28","7","46041","5","0","0"
"0","0","35","7","46051","5","0","0"
"0","0","7","7","46111","1","0","0"
"0","0","14","7","46121","1","0","0"
"0","0","21","7","46131","1","0","0"
"0","0","28","7","46141","1","0","0"
"0","0","35","7","46151","1","0","0"
"0","0","1","100","46211","2","0","0"
"0","0","46","4","46311","3","0","0"
"0","0","92","4","46321","3","0","0"
"0","0","138","4","46331","3","0","0"
"0","0","184","4","46341","3","0","0"
"0","0","230","4","46351","3","0","0"
"0","0","1","101","46411","5","0","0"
"0","0","1","100","46511","1","0","0"
"0","0","1","101","46611","4","0","0"
"0","0","46","2","46711","2","0","0"
"0","0","92","2","46721","2","0","0"
"0","0","138","2","46731","2","0","0"
"0","0","184","2","46741","2","0","0"
"0","0","230","2","46751","2","0","0"
"0","0","1","101","46811","3","0","0"
"4","5","26","1","46911","1","2","3"
"4","5","52","1","46921","1","2","3"
"4","5","78","1","46931","1","2","3"
"4","5","104","1","46941","1","2","3"
"4","5","130","1","46951","1","2","3"
"0","0","46","4","47011","1","0","0"
"0","0","92","4","47021","1","0","0"
"0","0","138","4","47031","1","0","0"
"0","0","184","4","47041","1","0","0"
"0","0","230","4","47051","1","0","0"
"0","0","7","7","47111","2","0","0"
"0","0","14","7","47121","2","0","0"
"0","0","21","7","47131","2","0","0"
"0","0","28","7","47141","2","0","0"
"0","0","35","7","47151","2","0","0"
"0","0","46","2","47211","5","0","0"
"0","0","92","2","47221","5","0","0"
"0","0","138","2","47231","5","0","0"
"0","0","184","2","47241","5","0","0"
"0","0","230","2","47251","5","0","0"
"0","0","46","2","47311","4","0","0"
"0","0","92","2","47321","4","0","0"
"0","0","138","2","47331","4","0","0"
"0","0","184","2","47341","4","0","0"
"0","0","230","2","47351","4","0","0"
"0","0","7","7","47411","3","0","0"
"0","0","14","7","47421","3","0","0"
"0","0","21","7","47431","3","0","0"
"0","0","28","7","47441","3","0","0"
"0","0","35","7","47451","3","0","0"
"0","0","7","6","47511","2","0","0"
"0","0","14","6","47521","2","0","0"
"0","0","21","6","47531","2","0","0"
"0","0","28","6","47541","2","0","0"
"0","0","35","6","47551","2","0","0"
"0","0","7","6","47611","3","0","0"
"0","0","14","6","47621","3","0","0"
"0","0","21","6","47631","3","0","0"
"0","0","28","6","47641","3","0","0"
"0","0","35","6","47651","3","0","0"
"0","0","46","4","47711","4","0","0"
"0","0","92","4","47721","4","0","0"
"0","0","138","4","47731","4","0","0"
"0","0","184","4","47741","4","0","0"
"0","0","230","4","47751","4","0","0"
"0","0","7","6","47811","1","0","0"
"0","0","14","6","47821","1","0","0"
"0","0","21","6","47831","1","0","0"
"0","0","28","6","47841","1","0","0"
"0","0","35","6","47851","1","0","0"
"0","0","1","100","47911","3","0","0"
"0","0","7","6","48011","5","0","0"
"0","0","14","6","48021","5","0","0"
"0","0","21","6","48031","5","0","0"
"0","0","28","6","48041","5","0","0"
"0","0","35","6","48051","5","0","0"
"0","0","46","4","48111","2","0","0"
"0","0","92","4","48121","2","0","0"
"0","0","138","4","48131","2","0","0"
"0","0","184","4","48141","2","0","0"
"0","0","230","4","48151","2","0","0"
"4","5","26","1","48211","1","2","3"
"4","5","52","1","48221","1","2","3"
"4","5","78","1","48231","1","2","3"
"4","5","104","1","48241","1","2","3"
"4","5","130","1","48251","1","2","3"
"0","0","7","6","48311","3","0","0"
"0","0","14","6","48321","3","0","0"
"0","0","21","6","48331","3","0","0"
"0","0","28","6","48341","3","0","0"
"0","0","35","6","48351","3","0","0"
"0","0","1","100","48411","2","0","0"
"0","0","46","4","48511","5","0","0"
"0","0","92","4","48521","5","0","0"
"0","0","138","4","48531","5","0","0"
"0","0","184","4","48541","5","0","0"
"0","0","230","4","48551","5","0","0"
"0","0","1","101","48611","1","0","0"
"0","0","7","7","48711","4","0","0"
"0","0","14","7","48721","4","0","0"
"0","0","21","7","48731","4","0","0"
"0","0","28","7","48741","4","0","0"
"0","0","35","7","48751","4","0","0"
"0","0","7","7","48811","5","0","0"
"0","0","14","7","48821","5","0","0"
"0","0","21","7","48831","5","0","0"
"0","0","28","7","48841","5","0","0"
"0","0","35","7","48851","5","0","0"
"0","0","46","4","48911","4","0","0"
"0","0","92","4","48921","4","0","0"
"0","0","138","4","48931","4","0","0"
"0","0","184","4","48941","4","0","0"
"0","0","230","4","48951","4","0","0"
"0","0","46","2","49011","3","0","0"
"0","0","92","2","49021","3","0","0"
"0","0","138","2","49031","3","0","0"
"0","0","184","2","49041","3","0","0"
"0","0","230","2","49051","3","0","0"
"0","0","7","6","49111","4","0","0"
"0","0","14","6","49121","4","0","0"
"0","0","21","6","49131","4","0","0"
"0","0","28","6","49141","4","0","0"
"0","0","35","6","49151","4","0","0"
"0","0","46","2","49211","1","0","0"
"0","0","92","2","49221","1","0","0"
"0","0","138","2","49231","1","0","0"
"0","0","184","2","49241","1","0","0"
"0","0","230","2","49251","1","0","0"
"0","0","46","2","49311","2","0","0"
"0","0","92","2","49321","2","0","0"
"0","0","138","2","49331","2","0","0"
"0","0","184","2","49341","2","0","0"
"0","0","230","2","49351","2","0","0"
"0","0","1","101","49411","2","0","0"
"4","5","24","5","49511","1","2","3"
"4","5","48","5","49521","1","2","3"
"4","5","72","5","49531","1","2","3"
"4","5","96","5","49541","1","2","3"
"4","5","120","5","49551","1","2","3"
"0","0","46","2","49611","5","0","0"
"0","0","92","2","49621","5","0","0"
"0","0","138","2","49631","5","0","0"
"0","0","184","2","49641","5","0","0"
"0","0","230","2","49651","5","0","0"
"0","0","1","100","49711","1","0","0"
"0","0","1","100","49811","3","0","0"
"0","0","46","2","49911","4","0","0"
"0","0","92","2","49921","4","0","0"
"0","0","138","2","49931","4","0","0"
"0","0","184","2","49941","4","0","0"
"0","0","230","2","49951","4","0","0"
"0","0","46","2","50011","3","0","0"
"0","0","92","2","50021","3","0","0"
"0","0","138","2","50031","3","0","0"
"0","0","184","2","50041","3","0","0"
"0","0","230","2","50051","3","0","0"
"0","0","7","7","50111","2","0","0"
"0","0","14","7","50121","2","0","0"
"0","0","21","7","50131","2","0","0"
"0","0","28","7","50141","2","0","0"
"0","0","35","7","50151","2","0","0"
"0","0","1","101","50211","4","0","0"
"0","0","7","6","50311","5","0","0"
"0","0","14","6","50321","5","0","0"
"0","0","21","6","50331","5","0","0"
"0","0","28","6","50341","5","0","0"
"0","0","35","6","50351","5","0","0"
"0","0","46","4","50411","2","0","0"
"0","0","92","4","50421","2","0","0"
"0","0","138","4","50431","2","0","0"
"0","0","184","4","50441","2","0","0"
"0","0","230","4","50451","2","0","0"
"0","0","46","4","50511","3","0","0"
"0","0","92","4","50521","3","0","0"
"0","0","138","4","50531","3","0","0"
"0","0","184","4","50541","3","0","0"
"0","0","230","4","50551","3","0","0"
"0","0","1","100","50611","4","0","0"
"0","0","7","7","50711","1","0","0"
"0","0","14","7","50721","1","0","0"
"0","0","21","7","50731","1","0","0"
"0","0","28","7","50741","1","0","0"
"0","0","35","7","50751","1","0","0"
"4","5","26","1","50811","1","2","3"
"4","5","52","1","50821","1","2","3"
"4","5","78","1","50831","1","2","3"
"4","5","104","1","50841","1","2","3"
"4","5","130","1","50851","1","2","3"
"0","0","1","101","50911","4","0","0"
"0","0","7","6","51011","2","0","0"
"0","0","14","6","51021","2","0","0"
"0","0","21","6","51031","2","0","0"
"0","0","28","6","51041","2","0","0"
"0","0","35","6","51051","2","0","0"
"0","0","46","4","51111","1","0","0"
"0","0","92","4","51121","1","0","0"
"0","0","138","4","51131","1","0","0"
"0","0","184","4","51141","1","0","0"
"0","0","230","4","51151","1","0","0"
"0","0","1","101","51211","3","0","0"
"0","0","7","7","51311","4","0","0"
"0","0","14","7","51321","4","0","0"
"0","0","21","7","51331","4","0","0"
"0","0","28","7","51341","4","0","0"
