6a6fbfee023a867f22e1e8882bdef20d9cd7bba72179f8771e877049fa018434,36198957b9359c097f7752159273f3f242be470eb469e5fa5625d5b136521c56,8661b2e5605f2120f9488da477c062613c08130157f9fae1b49e369ebb96f92a,776d369162170028db2d1d0691f203db64b3e885411ef7bf51d05dc4a87d8440,11c37e273747ab82165bfd8c7d7a0308e9a58d71f3e8cd3b280ff3411f1fd8ce,f746db6911f5e454d10a964ae9339ff201de886d3f19a286abf472b93ccf931c,b72f2ed213f4d4f74c4512073dcbcaef61fb210c53ae32ca9ff618b446f19a6b,97324dea169d2a0cea3af0a9f0d3c0c0fb29235d163cc48fc8d2ec9168244aa4,c4570ec7d51fedb45b8c8384e65fe089402d2802da07c70b1b3e4396a0ca41c8,4d8e451686115e7dfccf1e6a1af11c02994aa41d38dd25c07f419fe7989d993f,213caef6dccaadb449e30889d4b5f774c0f5fa81687ed8b250e97ab3ddb5c1bd,2a34980e764f951458c34620eeb0fbd43ddda54ef989130080cf043c1587acc1,5ae307585ad498c34bf45224ebe73a27aafd0c8fcfb69720c6cd792a539428f7
"10001","0","0","0","10050530","10050531","5","7","0","0","26","10050532","0"
"0","0","0","0","10050531","10050532","5","4","0","0","25","10050640","0"
"5","0","0","0","10050237","10050549","5","14","0","0","34","10050550","0"
"2","0","0","0","10050549","10050550","5","2","0","0","33","10050551","0"
"3","0","0","0","10050550","10050551","5","14","0","0","32","10050552","0"
"2","0","0","0","10050551","10050552","5","2","0","0","31","10050553","0"
"3","0","0","0","10050552","10050553","5","2","0","0","30","10050554","0"
"2","0","0","0","10050553","10050554","5","2","0","0","29","10050555","0"
"3","0","0","0","10050554","10050555","5","14","0","0","28","10050255","0"
"2","0","0","0","10050128","10050561","5","14","0","0","46","10050562","0"
"3","0","0","0","10050561","10050562","5","3","0","0","45","10050563","0"
"0","0","0","0","10050562","10050563","5","4","0","0","44","10050564","0"
"1","0","0","10050658","10050563","10050564","5","2","0","10050838","43","10050146","0"
"10002","0","0","0","10050128","10050567","5","7","0","0","46","10050574","0"
"10003","0","0","0","10050567","10050574","5","7","0","0","45","10050658","0"
"2","0","0","0","10050515","10050576","5","14","0","0","10","10050577","0"
"0","0","0","0","10050576","10050577","5","4","0","0","9","10050579","0"
"10003","0","0","0","10050577","10050579","5","7","0","0","8","10050582","0"
"4","0","0","0","10050579","10050582","5","14","0","0","7","10050404","0"
"0","0","0","0","10050515","10050583","5","4","0","0","10","10050851","0"
"1","0","0","0","10050006","10050595","5","2","0","0","65","10050596","0"
"0","0","0","0","10050595","10050596","5","5","0","0","64","10050597","0"
"0","0","0","0","10050596","10050597","5","4","0","0","63","10050830","0"
"10002","0","0","0","10050830","10050599","5","7","0","0","61","10050600","0"
"0","10050603","0","0","10050599","10050600","5","12","0","0","60","10050601","0"
"3","0","0","0","10050600","10050601","5","2","0","0","59","10050605","0"
"2","0","0","0","10050608","10050602","5","2","0","0","55","10050611","0"
"3","0","0","0","10050600","10050603","5","3","0","0","59","10050606","0"
"2","0","0","0","10050607","10050604","5","3","0","0","55","10050611","0"
"1","0","0","0","10050601","10050605","5","14","0","0","58","10050609","0"
"1","0","0","0","10050603","10050606","5","14","0","0","58","10050610","0"
"2","0","0","0","10050610","10050607","5","14","0","0","56","10050604","0"
"10003","0","0","0","10050609","10050608","5","7","0","0","56","10050602","0"
"0","0","0","0","10050605","10050609","5","4","0","0","57","10050608","0"
"0","0","0","0","10050606","10050610","5","6","0","0","57","10050607","0"
"0","0","0","10050604","10050602","10050611","5","4","0","0","54","10050850","0"
"0","0","0","0","10050831","10050614","5","6","0","0","51","10050615","0"
"0","0","0","0","10050614","10050615","5","5","0","0","50","10050616","0"
"0","0","0","0","10050615","10050616","5","4","0","0","49","10050617","0"
"6","0","0","0","10050616","10050617","5","14","0","0","48","10050618","0"
"1","0","0","0","10050617","10050618","5","2","0","0","47","10050619","0"
"2","0","0","0","10050618","10050619","5","3","0","0","46","10050620","0"
"0","0","0","0","10050619","10050620","5","4","0","0","45","10050621","0"
"10001","0","0","0","10050620","10050621","5","11","0","0","44","10050622","0"
"0","0","0","0","10050621","10050622","5","6","0","0","43","10050623","0"
"0","0","0","0","10050622","10050623","5","15","0","0","42","10050624","0"
"10001","0","0","0","10050623","10050624","5","11","0","0","41","10050625","0"
"10001","10050627","0","0","10050624","10050625","5","7","0","0","40","10050626","0"
"10002","0","0","0","10050625","10050626","5","7","0","0","39","10050632","0"
"2","0","0","0","10050625","10050627","5","14","0","0","39","10050628","0"
"2","0","0","0","10050627","10050628","5","3","0","0","38","10050629","0"
"3","0","0","0","10050628","10050629","5","3","0","0","37","10050630","0"
"0","0","0","10050631","10050629","10050630","5","4","0","0","36","10050633","0"
"10003","0","0","0","10050632","10050631","5","7","0","0","37","10050630","0"
"1","0","0","0","10050626","10050632","5","14","0","0","38","10050631","0"
"5","0","0","0","10050630","10050633","5","14","0","0","35","10050634","0"
"1","0","0","0","10050633","10050634","5","3","0","0","34","10050635","0"
"0","0","0","0","10050634","10050635","5","4","0","0","33","10050636","0"
"0","0","0","0","10050635","10050636","5","12","0","0","32","10050637","0"
"10001","0","0","0","10050636","10050637","5","7","0","0","31","10050638","0"
"3","0","0","0","10050637","10050638","5","2","0","0","30","10050639","0"
"10001","0","0","0","10050638","10050639","5","11","0","0","29","10050529","0"
"10050640","0","0","0","10050532","10050640","5","16","0","0","24","10050641","0"
"10002","0","0","0","10050640","10050641","5","7","0","0","23","10050832","0"
"2","0","0","0","10050832","10050643","5","2","0","0","21","10050644","0"
"0","0","0","0","10050643","10050644","5","4","0","0","20","10050645","0"
"10001","0","0","0","10050644","10050645","5","11","0","0","19","10050646","0"
"2","0","0","0","10050645","10050646","5","2","0","0","18","10050647","0"
"0","0","0","0","10050646","10050647","5","4","0","0","17","10050833","0"
"0","0","0","0","10050833","10050649","5","5","0","0","15","10050650","0"
"10003","0","0","0","10050649","10050650","5","7","0","0","14","10050835","0"
"0","0","0","0","10050851","10050653","5","4","0","0","8","10050654","0"
"0","0","0","0","10050653","10050654","5","15","0","0","7","10050404","0"
"0","0","0","0","10050092","10050655","5","15","0","0","68","10050656","0"
"2","0","0","0","10050655","10050656","5","2","0","0","67","10050101","0"
"0","0","0","0","10050574","10050658","5","5","0","0","44","10050564","0"
"10050659","0","0","0","10050146","10050659","5","16","0","0","41","10050660","0"
"1","0","0","0","10050659","10050660","5","2","0","0","40","10050661","0"
"3","0","0","0","10050660","10050661","5","14","0","0","39","10050662","0"
"0","0","0","0","10050661","10050662","5","5","0","0","38","10050663","0"
"2","0","0","0","10050662","10050663","5","3","0","0","37","10050664","0"
"0","0","0","0","10050663","10050664","5","4","0","0","36","10050665","0"
"2","0","0","0","10050664","10050665","5","2","0","0","35","10050666","0"
"0","0","0","0","10050665","10050666","5","6","0","0","34","10050839","0"
"2","0","0","0","10050839","10050668","5","14","0","0","32","10050670","0"
"0","0","0","0","10050668","10050670","5","4","0","0","31","10050671","0"
"10001","0","0","0","10050670","10050671","5","11","0","0","30","10050672","0"
"0","0","0","0","10050671","10050672","5","4","0","0","29","10050673","0"
"1","0","0","0","10050672","10050673","5","2","0","0","28","10050674","0"
"10001","0","0","0","10050673","10050674","5","7","0","0","27","10050675","0"
"3","0","0","0","10050674","10050675","5","3","0","0","26","10050676","0"
"6","0","0","0","10050675","10050676","5","14","0","0","25","10050677","0"
"0","0","0","0","10050676","10050677","5","12","0","0","24","10050678","0"
"10002","10050684","0","0","10050677","10050678","5","7","0","0","23","10050679","0"
"2","0","0","0","10050678","10050679","5","3","0","0","22","10050681","0"
"2","0","0","0","10050682","10050680","5","3","0","0","18","10050689","0"
"10003","0","0","0","10050679","10050681","5","7","0","0","21","10050683","0"
"10003","0","0","0","10050683","10050682","5","7","0","0","19","10050680","0"
"1","0","0","0","10050681","10050683","5","2","0","0","20","10050682","0"
"3","0","0","0","10050678","10050684","5","2","0","0","22","10050686","0"
"3","0","0","0","10050688","10050685","5","2","0","0","18","10050689","0"
"0","0","0","0","10050684","10050686","5","4","0","0","21","10050687","0"
"0","0","0","0","10050686","10050687","5","6","0","0","20","10050688","0"
"10001","0","0","0","10050687","10050688","5","11","0","0","19","10050685","0"
"10001","0","0","10050685","10050680","10050689","5","7","0","0","17","10050690","0"
"0","0","0","0","10050689","10050690","5","4","0","0","16","10050691","0"
"0","0","0","0","10050690","10050691","5","15","0","0","15","10050692","0"
"5","0","0","0","10050691","10050692","5","14","0","0","14","10050693","0"
"0","0","0","0","10050692","10050693","5","6","0","0","13","10050694","0"
"10001","0","0","0","10050693","10050694","5","11","0","0","12","10050695","0"
"2","0","0","0","10050694","10050695","5","2","0","0","11","10050696","0"
"0","0","0","0","10050695","10050696","5","4","0","0","10","10050180","0"
"0","0","0","0","10050183","10050697","5","4","0","0","6","10050840","0"
"4","0","0","0","10050192","10050698","5","14","0","0","72","10050699","0"
"0","0","0","0","10050698","10050699","5","4","0","0","71","10050700","0"
"1","0","0","0","10050699","10050700","5","2","0","0","70","10050701","0"
"10001","0","0","0","10050700","10050701","5","7","0","0","69","10050702","0"
"2","0","0","0","10050701","10050702","5","2","0","0","68","10050712","0"
"4","0","0","0","10050712","10050704","5","14","0","0","66","10050705","0"
"0","0","0","0","10050704","10050705","5","4","0","0","65","10050841","0"
"10001","0","0","0","10050841","10050707","5","7","0","0","63","10050708","0"
"2","0","0","0","10050707","10050708","5","2","0","0","62","10050713","0"
"3","0","0","0","10050713","10050710","5","14","0","0","60","10050711","0"
"10001","10050715","0","0","10050710","10050711","5","11","0","0","59","10050714","0"
"10001","0","0","0","10050702","10050712","5","11","0","0","67","10050704","0"
"0","0","0","0","10050708","10050713","5","12","0","0","61","10050710","0"
"1","0","0","0","10050711","10050714","5","3","0","0","58","10050717","0"
"0","0","0","0","10050711","10050715","5","4","0","0","58","10050716","0"
"2","0","0","0","10050715","10050716","5","2","0","0","57","10050719","0"
"0","0","0","0","10050714","10050717","5","12","0","0","57","10050718","0"
"4","0","0","0","10050717","10050718","5","14","0","0","56","10050720","0"
"3","0","0","0","10050716","10050719","5","3","0","0","56","10050720","0"
"0","0","0","10050719","10050718","10050720","5","4","0","0","55","10050721","0"
"0","0","0","0","10050720","10050721","5","5","0","0","54","10050722","0"
"1","0","0","0","10050721","10050722","5","3","0","0","53","10050723","0"
"10050723","0","0","0","10050722","10050723","5","16","0","0","52","10050724","0"
"2","0","0","0","10050723","10050724","5","14","0","0","51","10050725","0"
"10001","0","0","0","10050724","10050725","5","7","0","0","50","10050726","0"
"0","0","0","0","10050725","10050726","5","5","0","0","49","10050842","0"
"10002","0","0","0","10050842","10050728","5","7","0","0","47","10050729","0"
"2","0","0","0","10050728","10050729","5","2","0","0","46","10050730","0"
"0","0","0","0","10050729","10050730","5","4","0","0","45","10050731","0"
"3","0","0","0","10050730","10050731","5","14","0","0","44","10050732","0"
"0","0","0","0","10050731","10050732","5","6","0","0","43","10050733","0"
"1","0","0","0","10050732","10050733","5","3","0","0","42","10050734","0"
"10001","0","0","0","10050733","10050734","5","7","0","0","41","10050735","0"
"4","0","0","0","10050734","10050735","5","14","0","0","40","10050843","0"
"0","0","0","0","10050473","10050737","5","4","0","0","37","10050738","0"
"0","0","0","0","10050737","10050738","5","15","0","0","36","10050739","0"
"3","0","0","0","10050738","10050739","5","14","0","0","35","10050740","0"
"0","0","0","0","10050739","10050740","5","6","0","0","34","10050235","0"
"1","0","0","0","10050237","10050741","5","2","0","0","30","10050253","0"
"2","0","0","0","10050253","10050742","5","2","0","0","28","10050255","0"
"0","0","0","0","10050844","10050744","5","4","0","0","25","10050845","0"
"0","0","0","0","10050845","10050746","5","15","0","0","23","10050747","0"
"2","0","0","0","10050746","10050747","5","3","0","0","22","10050748","0"
"10001","0","0","0","10050747","10050748","5","11","0","0","21","10050749","0"
"0","0","0","0","10050748","10050749","5","4","0","0","20","10050750","0"
"0","0","0","0","10050749","10050750","5","5","0","0","19","10050751","0"
"2","0","0","0","10050750","10050751","5","2","0","0","18","10050752","0"
"10003","0","0","0","10050751","10050752","5","7","0","0","17","10050753","0"
"0","0","0","0","10050752","10050753","5","4","0","0","16","10050754","0"
"4","0","0","0","10050753","10050754","5","14","0","0","15","10050846","0"
"0","0","0","0","10050846","10050756","5","12","0","0","13","10050757","0"
"10001","0","0","0","10050756","10050757","5","11","0","0","12","10050758","0"
"3","0","0","0","10050757","10050758","5","2","0","0","11","10050759","0"
"0","10050761","0","0","10050758","10050759","5","4","0","0","10","10050760","0"
"1","0","0","0","10050759","10050760","5","2","0","0","9","10050762","0"
"3","0","0","0","10050759","10050761","5","2","0","0","9","10050763","0"
"3","0","0","0","10050760","10050762","5","2","0","0","8","10050766","0"
"0","0","0","0","10050761","10050763","5","6","0","0","8","10050764","0"
"5","0","0","0","10050763","10050764","5","14","0","0","7","10050765","0"
"10003","0","0","10050766","10050764","10050765","5","7","0","0","6","10050767","0"
"2","0","0","0","10050762","10050766","5","3","0","0","7","10050765","0"
"1","0","0","0","10050765","10050767","5","2","0","0","5","10050768","0"
"3","0","0","0","10050767","10050768","5","14","0","0","4","10050769","0"
"3","0","0","0","10050768","10050769","5","2","0","0","3","10050770","0"
"0","0","0","0","10050769","10050770","5","6","0","0","2","10050771","0"
"1","0","0","0","10050770","10050771","5","2","0","0","1","10050772","0"
"0","0","0","0","10050771","10050772","5","13","0","0","0","10050773","0"
"10001","0","0","0","10050772","10050773","5","7","0","0","74","10050774","0"
"0","0","0","0","10050773","10050774","5","5","0","0","73","10050775","0"
"4","0","0","0","10050774","10050775","5","14","0","0","72","10050776","0"
"0","0","0","0","10050775","10050776","5","6","0","0","71","10050777","0"
"0","0","0","0","10050776","10050777","5","12","0","0","70","10050778","0"
"2","0","0","0","10050777","10050778","5","3","0","0","69","10050779","0"
"0","10050783","0","0","10050778","10050779","5","4","0","0","68","10050780","0"
"10003","0","0","0","10050779","10050780","5","7","0","0","67","10050781","0"
"0","0","0","0","10050780","10050781","5","15","0","0","66","10050782","0"
"4","0","0","0","10050781","10050782","5","14","0","0","65","10050786","0"
"1","0","0","0","10050779","10050783","5","2","0","0","67","10050784","0"
"10001","0","0","0","10050783","10050784","5","7","0","0","66","10050785","0"
"0","0","0","0","10050784","10050785","5","6","0","0","65","10050786","0"
"10001","0","0","10050785","10050782","10050786","5","11","0","0","64","10050787","0"
"0","0","0","0","10050786","10050787","5","4","0","0","63","10050788","0"
"4","0","0","0","10050787","10050788","5","14","0","0","62","10050847","0"
"10001","10050792","0","0","10050847","10050790","5","7","0","0","60","10050791","0"
"10002","0","0","0","10050790","10050791","5","7","0","0","59","10050794","0"
"2","0","0","0","10050790","10050792","5","3","0","0","59","10050793","0"
"10003","0","0","0","10050792","10050793","5","7","0","0","58","10050796","0"
"3","0","0","0","10050791","10050794","5","3","0","0","58","10050795","0"
"3","0","0","0","10050794","10050795","5","2","0","0","57","10050797","0"
"3","0","0","0","10050793","10050796","5","3","0","0","57","10050798","0"
"0","0","0","0","10050795","10050797","5","12","0","0","56","10050803","0"
"0","0","0","0","10050796","10050798","5","4","0","0","56","10050799","0"
"10001","0","0","0","10050798","10050799","5","7","0","0","55","10050800","0"
"10001","0","0","0","10050799","10050800","5","11","0","0","54","10050801","0"
"0","0","0","10050802","10050800","10050801","5","6","0","0","53","10050804","0"
"0","0","0","0","10050803","10050802","5","4","0","0","54","10050801","0"
"2","0","0","0","10050797","10050803","5","2","0","0","55","10050802","0"
"10002","0","0","0","10050801","10050804","5","7","0","0","52","10050805","0"
"0","0","0","0","10050804","10050805","5","15","0","0","51","10050806","0"
"4","0","0","0","10050805","10050806","5","14","0","0","50","10050807","0"
"10002","0","0","0","10050806","10050807","5","7","0","0","49","10050808","0"
"0","0","0","0","10050807","10050808","5","4","0","0","48","10050809","0"
"1","0","0","0","10050808","10050809","5","2","0","0","47","10050810","0"
"3","0","0","0","10050809","10050810","5","3","0","0","46","10050811","0"
"6","0","0","0","10050810","10050811","5","14","0","0","45","10050812","0"
"0","0","0","0","10050811","10050812","5","12","0","0","44","10050813","0"
"10001","0","0","0","10050812","10050813","5","11","0","0","43","10050814","0"
"2","0","0","0","10050813","10050814","5","3","0","0","42","10050815","0"
"2","0","0","0","10050814","10050815","5","2","0","0","41","10050816","0"
"0","0","0","0","10050815","10050816","5","4","0","0","40","10050817","0"
"2","0","0","0","10050816","10050817","5","3","0","0","39","10050818","0"
"10050818","0","0","0","10050817","10050818","5","16","0","0","38","10050819","0"
"0","0","0","0","10050818","10050819","5","12","0","0","37","10050820","0"
"3","0","0","0","10050819","10050820","5","14","0","0","36","10050821","0"
"1","0","0","0","10050820","10050821","5","2","0","0","35","10050822","0"
"3","0","0","0","10050821","10050822","5","14","0","0","34","10050823","0"
"0","0","0","0","10050822","10050823","5","6","0","0","33","10050824","0"
"2","0","0","0","10050823","10050824","5","2","0","0","32","10050349","0"
"1","0","0","0","10050349","10050825","5","14","0","0","30","10050353","0"
"6","0","0","0","10050352","10050826","5","14","0","0","30","10050356","0"
"0","0","0","0","10050370","10050827","5","15","0","0","14","10050441","0"
"0","0","0","0","10050448","10050828","5","4","0","0","5","10050382","0"
"10003","0","0","0","10050383","10050829","5","7","0","0","2","10050385","0"
"3","0","0","0","10050597","10050830","5","14","0","0","62","10050599","0"
"10001","0","0","0","10050850","10050831","5","11","0","0","52","10050614","0"
"2","0","0","0","10050641","10050832","5","14","0","0","22","10050643","0"
"2","0","0","0","10050647","10050833","5","14","0","0","16","10050649","0"
"0","0","0","0","10050835","10050834","5","15","0","0","12","10050063","0"
"3","0","0","0","10050650","10050835","5","14","0","0","13","10050834","0"
"3","10050505","0","0","10050502","10050836","5","14","0","0","53","10050504","0"
"10001","0","0","0","10050511","10050837","5","11","0","0","47","10050127","0"
"1","0","0","0","10050128","10050838","5","3","0","0","44","10050564","0"
"1","0","0","0","10050666","10050839","5","2","0","0","33","10050668","0"
"2","0","0","0","10050697","10050840","5","3","0","0","5","10050186","0"
"2","0","0","0","10050705","10050841","5","3","0","0","64","10050707","0"
"10001","0","0","0","10050726","10050842","5","11","0","0","48","10050728","0"
"2","0","0","0","10050735","10050843","5","3","0","0","39","10050473","0"
"10001","0","0","0","10050255","10050844","5","11","0","0","26","10050744","0"
"6","0","0","0","10050744","10050845","5","14","0","0","24","10050746","0"
"3","0","0","0","10050754","10050846","5","3","0","0","14","10050756","0"
"2","0","0","0","10050788","10050847","5","2","0","0","61","10050790","0"
"10001","0","0","0","10050361","10050848","5","11","0","0","23","10050363","0"
"6","0","0","0","10050367","10050849","5","14","0","0","17","10050369","0"
"3","0","0","0","10050611","10050850","5","14","0","0","53","10050831","0"
"4","0","0","0","10050583","10050851","5","14","0","0","9","10050653","0"
"1","0","0","0","10050493","10050852","5","2","0","0","62","10050495","0"
"0","0","0","0","0","10060001","6","1","0","0","71","10060002","0"
"10001","0","0","10060369","10060001","10060002","6","7","0","0","70","10060003","0"
"1","0","0","0","10060002","10060003","6","2","0","0","69","10060004","0"
"0","0","0","0","10060003","10060004","6","4","0","0","68","10060012","0"
"0","0","0","0","10060004","10060012","6","12","0","0","67","10060013","0"
"0","0","0","0","10060012","10060013","6","5","0","0","66","10060014","0"
"1","0","0","0","10060013","10060014","6","2","0","0","65","10060015","0"
"0","0","0","0","10060014","10060015","6","4","0","0","64","10060018","0"
"10001","0","0","0","10060015","10060018","6","11","0","0","63","10060019","0"
"0","10060023","0","0","10060018","10060019","6","6","0","0","62","10060020","0"
"2","0","0","0","10060019","10060020","6","2","0","0","61","10060022","0"
"2","0","0","0","10060022","10060021","6","2","0","0","59","10060380","0"
"0","0","0","0","10060020","10060022","6","12","0","0","60","10060021","0"
"1","0","0","0","10060019","10060023","6","3","0","0","61","10060025","0"
"2","0","0","0","10060025","10060024","6","3","0","0","59","10060380","0"
"0","0","0","0","10060023","10060025","6","4","0","0","60","10060024","0"
"10002","0","0","0","10060380","10060027","6","7","0","0","57","10060028","0"
"2","0","0","0","10060027","10060028","6","2","0","0","56","10060029","0"
"0","0","0","0","10060028","10060029","6","12","0","0","55","10060030","0"
"4","0","0","0","10060029","10060030","6","14","0","0","54","10060031","0"
"10001","0","0","0","10060030","10060031","6","11","0","0","53","10060032","0"
"0","0","0","0","10060031","10060032","6","4","0","0","52","10060033","0"
"1","10060035","0","0","10060032","10060033","6","2","0","0","51","10060034","0"
"0","0","0","0","10060033","10060034","6","12","0","0","50","10060037","0"
"10002","0","0","0","10060033","10060035","6","7","0","0","50","10060036","0"
"3","0","0","0","10060035","10060036","6","3","0","0","49","10060039","0"
"2","0","0","0","10060034","10060037","6","14","0","0","49","10060038","0"
"0","0","0","0","10060037","10060038","6","6","0","0","48","10060040","0"
"0","0","0","0","10060036","10060039","6","4","0","0","48","10060041","0"
"10002","0","0","0","10060038","10060040","6","7","0","0","47","10060043","0"
"3","0","0","0","10060039","10060041","6","2","0","0","47","10060042","0"
"10003","0","0","0","10060041","10060042","6","7","0","0","46","10060045","0"
"2","0","0","0","10060040","10060043","6","14","0","0","46","10060044","0"
"10001","0","0","0","10060043","10060044","6","11","0","0","45","10060047","0"
"2","0","0","0","10060042","10060045","6","3","0","0","45","10060046","0"
"3","0","0","0","10060045","10060046","6","2","0","0","44","10060048","0"
"10001","0","0","0","10060044","10060047","6","7","0","0","44","10060048","0"
"2","0","0","10060047","10060046","10060048","6","14","0","0","43","10060049","0"
"10001","0","0","0","10060048","10060049","6","7","0","0","42","10060402","0"
"0","0","0","0","10060476","10060092","6","4","0","0","74","10060093","0"
"2","0","0","0","10060092","10060093","6","3","0","0","73","10060094","0"
"2","0","0","0","10060093","10060094","6","2","0","0","72","10060095","0"
"0","10060097","0","0","10060094","10060095","6","6","0","0","71","10060096","0"
"0","0","0","0","10060095","10060096","6","4","0","0","70","10060099","0"
"3","0","0","0","10060095","10060097","6","2","0","0","70","10060098","0"
"0","0","0","0","10060097","10060098","6","6","0","0","69","10060101","0"
"2","0","0","0","10060096","10060099","6","3","0","0","69","10060100","0"
"10003","0","0","0","10060099","10060100","6","7","0","0","68","10060102","0"
"0","0","0","0","10060098","10060101","6","5","0","0","68","10060102","0"
"10001","0","0","10060101","10060100","10060102","6","11","0","0","67","10060103","0"
"0","0","0","0","10060102","10060103","6","4","0","0","66","10060104","0"
"10001","0","0","0","10060103","10060104","6","7","0","0","65","10060105","0"
"4","0","0","0","10060104","10060105","6","14","0","0","64","10060106","0"
"1","0","0","0","10060105","10060106","6","3","0","0","63","10060107","0"
"10001","0","0","0","10060106","10060107","6","7","0","0","62","10060108","0"
"0","0","0","0","10060107","10060108","6","12","0","0","61","10060110","0"
"0","0","0","0","10060108","10060110","6","6","0","0","60","10060156","0"
"10001","0","0","0","10060156","10060112","6","7","0","0","58","10060113","0"
"1","0","0","0","10060112","10060113","6","2","0","0","57","10060114","0"
"10001","0","0","0","10060113","10060114","6","11","0","0","56","10060477","0"
"3","0","0","0","10060477","10060116","6","14","0","0","54","10060117","0"
"1","0","0","0","10060116","10060117","6","2","0","0","53","10060118","0"
"0","0","0","0","10060117","10060118","6","4","0","0","52","10060119","0"
"0","10060121","0","0","10060118","10060119","6","6","0","0","51","10060120","0"
"3","0","0","0","10060119","10060120","6","3","0","0","50","10060123","0"
"1","0","0","0","10060119","10060121","6","2","0","0","50","10060122","0"
"10003","0","0","0","10060121","10060122","6","7","0","0","49","10060125","0"
"3","0","0","0","10060120","10060123","6","2","0","0","49","10060124","0"
"2","0","0","0","10060123","10060124","6","2","0","0","48","10060126","0"
"5","0","0","0","10060122","10060125","6","14","0","0","48","10060127","0"
"3","0","0","0","10060124","10060126","6","3","0","0","47","10060129","0"
"0","0","0","0","10060125","10060127","6","6","0","0","47","10060128","0"
"10002","0","0","0","10060127","10060128","6","7","0","0","46","10060130","0"
"4","0","0","0","10060126","10060129","6","14","0","0","46","10060131","0"
"10003","0","0","0","10060128","10060130","6","7","0","0","45","10060133","0"
"10001","0","0","0","10060129","10060131","6","7","0","0","45","10060132","0"
"3","0","0","0","10060131","10060132","6","2","0","0","44","10060134","0"
"0","0","0","0","10060130","10060133","6","5","0","0","44","10060134","0"
"0","0","0","10060133","10060132","10060134","6","4","0","0","43","10060135","0"
"1","0","0","0","10060134","10060135","6","3","0","0","42","10060478","0"
"0","0","0","0","10060478","10060137","6","12","0","0","40","10060138","0"
"2","0","0","0","10060137","10060138","6","3","0","0","39","10060139","0"
"2","0","0","0","10060138","10060139","6","2","0","0","38","10060140","0"
"10001","0","0","0","10060139","10060140","6","7","0","0","37","10060141","0"
"0","0","0","0","10060140","10060141","6","12","0","0","36","10060142","0"
"1","0","0","0","10060141","10060142","6","2","0","0","35","10060143","0"
"0","0","0","0","10060142","10060143","6","6","0","0","34","10060144","0"
"0","0","0","0","10060143","10060144","6","4","0","0","33","10060145","0"
"1","0","0","0","10060144","10060145","6","2","0","0","32","10060146","0"
"3","0","0","0","10060145","10060146","6","14","0","0","31","10060479","0"
"1","0","0","0","10060479","10060148","6","2","0","0","29","10060149","0"
"10001","0","0","0","10060148","10060149","6","11","0","0","28","10060150","0"
"10002","0","0","0","10060149","10060150","6","7","0","0","27","10060399","0"
"2","0","0","0","10060398","10060153","6","2","0","0","24","10060480","0"
"0","0","0","0","10060110","10060156","6","4","0","0","59","10060112","0"
"0","0","0","0","10060492","10060161","6","6","0","0","10","10060162","0"
"0","0","0","0","10060161","10060162","6","12","0","0","9","10060163","0"
"10002","0","0","0","10060162","10060163","6","7","0","0","8","10060164","0"
"2","0","0","0","10060163","10060164","6","15","0","0","7","10060165","0"
"0","10060166","0","0","10060164","10060165","6","4","0","0","6","10060167","0"
"10003","0","0","0","10060165","10060166","6","7","0","0","9","10060169","0"
"1","0","0","0","10060165","10060167","6","2","0","0","5","10060168","0"
"10001","0","0","10060172","10060167","10060168","6","11","0","0","4","10060173","0"
"3","0","0","0","10060166","10060169","6","2","0","0","8","10060170","0"
"6","0","0","0","10060169","10060170","6","14","0","0","7","10060171","0"
"0","0","0","0","10060170","10060171","6","6","0","0","6","10060172","0"
"3","0","0","0","10060171","10060172","6","3","0","0","5","10060168","0"
"2","0","0","0","10060168","10060173","6","3","0","0","3","10060174","0"
"10002","0","0","0","10060173","10060174","6","7","0","0","2","10060175","0"
"10003","0","0","0","10060174","10060175","6","7","0","0","1","10060493","0"
"0","0","0","0","10060493","10060177","6","6","0","0","74","10060178","0"
"0","0","0","0","10060177","10060178","6","12","0","0","73","10060179","0"
"1","0","0","0","10060178","10060179","6","2","0","0","72","10060494","0"
"1","0","0","0","10060498","10060183","6","2","0","0","66","10060184","0"
"10001","0","0","0","10060183","10060184","6","11","0","0","65","10060185","0"
"0","0","0","0","10060184","10060185","6","6","0","0","64","10060186","0"
"1","0","0","0","10060185","10060186","6","2","0","0","63","10060188","0"
"1","0","0","0","10060188","10060187","6","2","0","0","61","10060189","0"
"2","0","0","0","10060186","10060188","6","3","0","0","62","10060187","0"
"10001","10060191","0","0","10060187","10060189","6","7","0","0","60","10060190","0"
"0","0","0","0","10060189","10060190","6","4","0","0","59","10060193","0"
"3","0","0","0","10060189","10060191","6","14","0","0","59","10060192","0"
"3","0","0","0","10060191","10060192","6","2","0","0","58","10060195","0"
"2","0","0","0","10060190","10060193","6","14","0","0","58","10060499","0"
"3","0","0","0","10060192","10060195","6","3","0","0","57","10060500","0"
"0","0","0","0","10060500","10060197","6","6","0","0","55","10060198","0"
"1","0","0","0","10060197","10060198","6","3","0","0","54","10060199","0"
"0","0","0","0","10060198","10060199","6","4","0","0","53","10060200","0"
"1","0","0","0","10060199","10060200","6","2","0","0","52","10060201","0"
"10001","0","0","0","10060200","10060201","6","11","0","0","51","10060202","0"
"10001","10060204","0","0","10060201","10060202","6","7","0","0","50","10060203","0"
"3","0","0","0","10060202","10060203","6","14","0","0","49","10060206","0"
