d3a79845afe0767fc4e82b335e89095814644dfd50cb4c3e1522962cccf4ad0b,4b34b72b33bce726a72b80c55a75a4c85d2c1cac8d1403d29a08eb35c66c811e,ec7db5abaa42e0d440eb3271359db5f3f0a66ac2e9139059e30641ce18ebb8c5,0af6912de6cae1ab1f3b6514f165685b85e6c701192a9507dfcdd1c68850ade7,fda305699defc421b5a3f71132a904735ebff29a52343c7ef06176156d6efda2,8854ab3f58f5ba828845d913428eb259aba55fdb112fa909f176af22ddf31e8e,6f4aa0f8195f1c082482943ff247f212804782412683efca94c58d989dc7dba2,aa6c212195c5e501f6361562369c206ab271b85fa70f8c523e8ce7512c3289a3,19076a498351607aad059618cfa4700ed620df1268d7b1f4b7755e91b5ee5836,43311694237c3ba2c8f36cdfb41edd9aca2db4ace0fe04938eb8fbe7d0daeb66,1f5065d6af0ecb2f24779ea5eae6493a4300d1a74cf8425068c7d9ffe14539b9,1bae60e981e8af1fa1b2d5595ec6ad6bd1154071ca709a7e3e52c86cddb7907e,dd174d7105a3d2e2d294aab08c8db9d2dcf0d0b0047af85ffe89cc291ff4c4ed,9a42b52986c940a463571bcf558f0055c862b4c565c2f51cbe552ac6c666141b,e1c3ba050d8862161d4decbb745275c5d2d7e389c4ec0e9ae5b358c863a51600,6969a46714b9acd936bfde6392eef3d5af5302e6ffae8baa9be07a420cb4f296,a09e51137752214ffe5e64c337cb469b6009e2c425fad279085f2c2ddf971249,ccdfec464bec77ec9415c4be3fc2801d92a1ea294b7971d1639fe96946e464d4,8dc1d36ed0118545d82d399ef41a32fcd7312e7255a73e11f1aec714b11429ae,dffc34c145eaf7cb21f439f425f14649fb8e2bc9c8f9acd701819a190aa923b2,f16d9a0f3fbb971b32dd766404b51a91dcfa5abccd680b24fe412b2ffcd0d5d2,c6b5839e78bd9faf7559665441da21e17cc867535f802a04f3400c6eb6c06762,04b9d5213ceb10b6bfe03b604d4b4f58fe93329955610f59f686d7b8f8d69e64,203df35f0cb7c23c8554bb8e0ef245031f76601b01daa8b92ce3b1374b23c37b,5e85f318d35dbf8c8768611aad81b17e5c2a03ac960bdca8df807a252720059f,0da1ef6441b47adde6d6aaf79188dc919e665e318ece50b5c3ab894b7f72ea72,a3bef222656987a2835be3e4cd21f8bd8de0b1fec5df0bd1b6201f6a8949d624,3ff423dfce2a60232ef49c293d697aab34a32bb13283bd0284f879d18716b785,ec9c1035b551ffdda773a1d2ac773fc081588099429b82f4a92ef35081f08106,fec40377298920c634ffbb661915b3a5e05b46afa1d9f37a29e6d5a4bfda7d64,4786b3a256c26d8bcf2b8b4eab2d0fa5cc04bca6d71cc61cd74839e5fda248ec,4b074c922b950046f0e6148c4ddd385fb56d2b6ee64c138decd491b62f98037e,c1c423bedbc13929fe1139fcced1307f7c8bb5495eddca2a9440083d08b42faa,6f8d848c2627b6c674bc3bb08fedfd8d8cad0869613d4d5cd1f250112f2e3b25,8b6c272cfb9709c551ea9c796ea48057eed13cbac08555ad0071d47ab19bdb16,dbd17f192e9f0bd96e2cd72d599692795d8b59bd064172d37319b0aeb5e6988f,da2457eee8da38dcba8aaa2332a5abb1b81d728dfc0daec608abc7b4c0eef164,6c4070bcc64af229e50d0d547aa73c6967785e53dd7b05ac838e6af40684e658,a9f48f5a076f89205611184c3089ae5fd88b5537f910572d4f7ff11ca271f777,9fafddf1623e77c39058be686652ea0551474c32d521f6c966bb5c1060e767a9,ab9275033a7a9cb17d2c8158099935b49bbb8cbaa9ee54a6b71d5f5baed0a80d,92182297046fd8005b5b22021dbd8441ab967cab35ec4146fb932e3d99e31f5b,48220faddc97f1b8bc0da41fd3674627c6b4a6993f8013e4bbb6a4899b35f595,485465cebbe3315b30f0dcbb1badbc43faf30bf8304ae5cf8ebf058f9e0d118e
"1047102","0","1","1047105","1000000","10470101","0","0.03","10470102","710111","0","0","0","10470104","1","0","1","1","0","0","1.2","1047103","401052711","1","1.3","401052741","401052751","1047","1047101","0","1","0","401052721","0","1.5","1.2","10470105","1.4","10470103","401052731","0","1047104","168","0"
"1047107","0","1","1047110","1000000","10470101","0","0.06","10470102","710111","0","0","0","10470104","2","0","2","2","0","0","1.2","1047108","401052761","3","1.3","401052791","401052801","1047","1047106","0","2","0","401052771","0","1.5","1.2","10470105","1.4","10470103","401052781","0","1047109","169","0"
"1047112","0","1","1047115","1000000","10470101","0","0.06","10470102","710111","0","0","0","10470104","3","0","2","4","0","0","1.6","1047113","401052811","4","1.8","401052841","401052851","1047","1047111","0","4","0","401052821","0","2","1.6","10470105","1.9","10470103","401052831","0","1047114","170","0"
"1047116","0","1","1047116","1000000","10470101","0","0.06","10470102","710111","0","0","0","10470104","3","0","2","4","0","0","2","1047116","401052811","-1","2.4","401052841","401052851","1047","1047116","0","5","0","401052821","0","2.6","2","10470105","2.4","10470103","401052831","0","1047116","171","0"
"1048102","0","1","1048105","1000000","10480101","0","0.03","10480102","710121","0","0","0","10480104","1","0","1","1","0","0","1.2","1048103","401053111","1","1.3","401053141","401053151","1048","1048101","0","1","0","401053121","0","1.5","1.2","10480105","1.4","10480103","401053131","0","1048104","172","0"
"1048107","0","1","1048110","1000000","10480101","0","0.06","10480102","710121","0","0","0","10480104","2","0","2","2","0","0","1.2","1048108","401053161","3","1.3","401053191","401053201","1048","1048106","0","2","0","401053171","0","1.5","1.2","10480105","1.4","10480103","401053181","0","1048109","173","0"
"1048112","0","1","1048115","1000000","10480101","0","0.06","10480102","710121","0","0","0","10480104","3","0","2","4","0","0","1.6","1048113","401053211","4","1.8","401053241","401053251","1048","1048111","0","4","0","401053221","0","2","1.6","10480105","1.9","10480103","401053231","0","1048114","174","0"
"1048116","0","1","1048116","1000000","10480101","0","0.06","10480102","710121","0","0","0","10480104","3","0","2","4","0","0","2","1048116","401053211","-1","2.4","401053241","401053251","1048","1048116","0","5","0","401053221","0","2.6","2","10480105","2.4","10480103","401053231","0","1048116","175","0"
"1049102","0","1","1049105","1000000","10490101","0","0.03","10490102","710011","0","0","0","10490104","1","0","1","1","0","0","1.2","1049103","401053511","1","1.3","401053541","401053551","1049","1049101","0","1","0","401053521","0","1.5","1.2","10490105","1.4","10490103","401053531","0","1049104","176","0"
"1049107","0","1","1049110","1000000","10490101","0","0.06","10490102","710011","0","0","0","10490104","2","0","2","2","0","0","1.2","1049108","401053561","3","1.3","401053591","401053601","1049","1049106","0","2","0","401053571","0","1.5","1.2","10490105","1.4","10490103","401053581","0","1049109","177","0"
"1049112","0","1","1049115","1000000","10490101","0","0.06","10490102","710011","0","0","0","10490104","3","0","2","4","0","0","1.6","1049113","401053611","4","1.8","401053641","401053651","1049","1049111","0","4","0","401053621","0","2","1.6","10490105","1.9","10490103","401053631","0","1049114","178","0"
"1049116","0","1","1049116","1000000","10490101","0","0.06","10490102","710011","0","0","0","10490104","3","0","2","4","0","0","2","1049116","401053611","-1","2.4","401053641","401053651","1049","1049116","0","5","0","401053621","0","2.6","2","10490105","2.4","10490103","401053631","0","1049116","179","0"
"1050102","0","1","1050105","1000000","10500101","0","0.03","10500102","710021","0","0","0","10500104","1","0","1","1","0","0","1.2","1050103","401053911","1","1.3","401053941","401053951","1050","1050101","0","1","0","401053921","0","1.5","1.2","10500105","1.4","10500103","401053931","0","1050104","180","0"
"1050107","0","1","1050110","1000000","10500101","0","0.06","10500102","710021","0","0","0","10500104","2","0","2","2","0","0","1.2","1050108","401053961","3","1.3","401053991","401054001","1050","1050106","0","2","0","401053971","0","1.5","1.2","10500105","1.4","10500103","401053981","0","1050109","181","0"
"1050112","0","1","1050115","1000000","10500101","0","0.06","10500102","710021","0","0","0","10500104","3","0","2","4","0","0","1.6","1050113","401054011","4","1.8","401054041","401054051","1050","1050111","0","4","0","401054021","0","2","1.6","10500105","1.9","10500103","401054031","0","1050114","182","0"
"1050116","0","1","1050116","1000000","10500101","0","0.06","10500102","710021","0","0","0","10500104","3","0","2","4","0","0","2","1050116","401054011","-1","2.4","401054041","401054051","1050","1050116","0","5","0","401054021","0","2.6","2","10500105","2.4","10500103","401054031","0","1050116","183","0"
"1051102","0","1","1051105","1000000","10510101","0","0.03","10510102","710031","0","0","0","10510104","1","0","1","1","0","0","1.2","1051103","401054311","1","1.3","401054341","401054351","1051","1051101","0","1","0","401054321","0","1.5","1.2","10510105","1.4","10510103","401054331","0","1051104","184","0"
"1051107","0","1","1051110","1000000","10510101","0","0.06","10510102","710031","0","0","0","10510104","2","0","2","2","0","0","1.2","1051108","401054361","3","1.3","401054391","401054401","1051","1051106","0","2","0","401054371","0","1.5","1.2","10510105","1.4","10510103","401054381","0","1051109","185","0"
"1051112","0","1","1051115","1000000","10510101","0","0.06","10510102","710031","0","0","0","10510104","3","0","2","4","0","0","1.6","1051113","401054411","4","1.8","401054441","401054451","1051","1051111","0","4","0","401054421","0","2","1.6","10510105","1.9","10510103","401054431","0","1051114","186","0"
"1051116","0","1","1051116","1000000","10510101","0","0.06","10510102","710031","0","0","0","10510104","3","0","2","4","0","0","2","1051116","401054411","-1","2.4","401054441","401054451","1051","1051116","0","5","0","401054421","0","2.6","2","10510105","2.4","10510103","401054431","0","1051116","187","0"
"1052102","0","1","1052105","1000000","10520101","0","0.03","10520102","710041","0","0","0","10520104","1","0","1","1","0","0","1.2","1052103","401054711","1","1.3","401054741","401054751","1052","1052101","0","1","0","401054721","0","1.5","1.2","10520105","1.4","10520103","401054731","0","1052104","188","0"
"1052107","0","1","1052110","1000000","10520101","0","0.06","10520102","710041","0","0","0","10520104","2","0","2","2","0","0","1.2","1052108","401054761","3","1.3","401054791","401054801","1052","1052106","0","2","0","401054771","0","1.5","1.2","10520105","1.4","10520103","401054781","0","1052109","189","0"
"1052112","0","1","1052115","1000000","10520101","0","0.06","10520102","710041","0","0","0","10520104","3","0","2","4","0","0","1.6","1052113","401054811","4","1.8","401054841","401054851","1052","1052111","0","4","0","401054821","0","2","1.6","10520105","1.9","10520103","401054831","0","1052114","190","0"
"1052116","0","1","1052116","1000000","10520101","0","0.06","10520102","710041","0","0","0","10520104","3","0","2","4","0","0","2","1052116","401054811","-1","2.4","401054841","401054851","1052","1052116","0","5","0","401054821","0","2.6","2","10520105","2.4","10520103","401054831","0","1052116","191","0"
"1053102","0","1","1053105","1000000","10530101","0","0.03","10530102","710051","0","0","0","10530104","1","0","1","1","0","0","1.2","1053103","401055111","1","1.3","401055141","401055151","1053","1053101","0","1","0","401055121","0","1.5","1.2","10530105","1.4","10530103","401055131","0","1053104","192","0"
"1053107","0","1","1053110","1000000","10530101","0","0.06","10530102","710051","0","0","0","10530104","2","0","2","2","0","0","1.2","1053108","401055161","3","1.3","401055191","401055201","1053","1053106","0","2","0","401055171","0","1.5","1.2","10530105","1.4","10530103","401055181","0","1053109","193","0"
"1053112","0","1","1053115","1000000","10530101","0","0.06","10530102","710051","0","0","0","10530104","3","0","2","4","0","0","1.6","1053113","401055211","4","1.8","401055241","401055251","1053","1053111","0","4","0","401055221","0","2","1.6","10530105","1.9","10530103","401055231","0","1053114","194","0"
"1053116","0","1","1053116","1000000","10530101","0","0.06","10530102","710051","0","0","0","10530104","3","0","2","4","0","0","2","1053116","401055211","-1","2.4","401055241","401055251","1053","1053116","0","5","0","401055221","0","2.6","2","10530105","2.4","10530103","401055231","0","1053116","195","0"
"1054102","0","1","1054105","1000000","10540101","0","0.03","10540102","710061","0","0","0","10540104","1","0","1","1","0","0","1.2","1054103","401055511","1","1.3","401055541","401055551","1054","1054101","0","1","0","401055521","0","1.5","1.2","10540105","1.4","10540103","401055531","0","1054104","196","0"
"1054107","0","1","1054110","1000000","10540101","0","0.06","10540102","710061","0","0","0","10540104","2","0","2","2","0","0","1.2","1054108","401055561","3","1.3","401055591","401055601","1054","1054106","0","2","0","401055571","0","1.5","1.2","10540105","1.4","10540103","401055581","0","1054109","197","0"
"1054112","0","1","1054115","1000000","10540101","0","0.06","10540102","710061","0","0","0","10540104","3","0","2","4","0","0","1.6","1054113","401055611","4","1.8","401055641","401055651","1054","1054111","0","4","0","401055621","0","2","1.6","10540105","1.9","10540103","401055631","0","1054114","198","0"
"1054116","0","1","1054116","1000000","10540101","0","0.06","10540102","710061","0","0","0","10540104","3","0","2","4","0","0","2","1054116","401055611","-1","2.4","401055641","401055651","1054","1054116","0","5","0","401055621","0","2.6","2","10540105","2.4","10540103","401055631","0","1054116","199","0"
"1055102","0","1","1055105","1000000","10550101","0","0.03","10550102","710071","0","0","0","10550104","1","0","1","1","0","0","1.2","1055103","401055911","1","1.3","401055941","401055951","1055","1055101","0","1","0","401055921","0","1.5","1.2","10550105","1.4","10550103","401055931","0","1055104","200","0"
"1055107","0","1","1055110","1000000","10550101","0","0.06","10550102","710071","0","0","0","10550104","2","0","2","2","0","0","1.2","1055108","401055961","3","1.3","401055991","401056001","1055","1055106","0","2","0","401055971","0","1.5","1.2","10550105","1.4","10550103","401055981","0","1055109","201","0"
"1055112","0","1","1055115","1000000","10550101","0","0.06","10550102","710071","0","0","0","10550104","3","0","2","4","0","0","1.6","1055113","401056011","4","1.8","401056041","401056051","1055","1055111","0","4","0","401056021","0","2","1.6","10550105","1.9","10550103","401056031","0","1055114","202","0"
"1055116","0","1","1055116","1000000","10550101","0","0.06","10550102","710071","0","0","0","10550104","3","0","2","4","0","0","2","1055116","401056011","-1","2.4","401056041","401056051","1055","1055116","0","5","0","401056021","0","2.6","2","10550105","2.4","10550103","401056031","0","1055116","203","0"
"1056102","0","1","1056105","1000000","10560101","0","0.03","10560102","710081","0","0","0","10560104","1","0","1","1","0","0","1.2","1056103","401056311","1","1.3","401056341","401056351","1056","1056101","0","1","0","401056321","0","1.5","1.2","10560105","1.4","10560103","401056331","0","1056104","204","0"
"1056107","0","1","1056110","1000000","10560101","0","0.06","10560102","710081","0","0","0","10560104","2","0","2","2","0","0","1.2","1056108","401056361","3","1.3","401056391","401056401","1056","1056106","0","2","0","401056371","0","1.5","1.2","10560105","1.4","10560103","401056381","0","1056109","205","0"
"1056112","0","1","1056115","1000000","10560101","0","0.06","10560102","710081","0","0","0","10560104","3","0","2","4","0","0","1.6","1056113","401056411","4","1.8","401056441","401056451","1056","1056111","0","4","0","401056421","0","2","1.6","10560105","1.9","10560103","401056431","0","1056114","206","0"
"1056116","0","1","1056116","1000000","10560101","0","0.06","10560102","710081","0","0","0","10560104","3","0","2","4","0","0","2","1056116","401056411","-1","2.4","401056441","401056451","1056","1056116","0","5","0","401056421","0","2.6","2","10560105","2.4","10560103","401056431","0","1056116","207","0"
"1057102","0","1","1057105","1000000","10570101","0","0.03","10570102","710091","0","0","0","10570104","1","0","1","1","0","0","1.2","1057103","401056711","1","1.3","401056741","401056751","1057","1057101","0","1","0","401056721","0","1.5","1.2","10570105","1.4","10570103","401056731","0","1057104","208","0"
"1057107","0","1","1057110","1000000","10570101","0","0.06","10570102","710091","0","0","0","10570104","2","0","2","2","0","0","1.2","1057108","401056761","3","1.3","401056791","401056801","1057","1057106","0","2","0","401056771","0","1.5","1.2","10570105","1.4","10570103","401056781","0","1057109","209","0"
"1057112","0","1","1057115","1000000","10570101","0","0.06","10570102","710091","0","0","0","10570104","3","0","2","4","0","0","1.6","1057113","401056811","4","1.8","401056841","401056851","1057","1057111","0","4","0","401056821","0","2","1.6","10570105","1.9","10570103","401056831","0","1057114","210","0"
"1057116","0","1","1057116","1000000","10570101","0","0.06","10570102","710091","0","0","0","10570104","3","0","2","4","0","0","2","1057116","401056811","-1","2.4","401056841","401056851","1057","1057116","0","5","0","401056821","0","2.6","2","10570105","2.4","10570103","401056831","0","1057116","211","0"
"1058102","0","1","1058105","1000000","10580101","0","0.03","10580102","710101","0","0","0","10580104","1","0","1","1","0","0","1.2","1058103","401057111","1","1.3","401057141","401057151","1058","1058101","0","1","0","401057121","0","1.5","1.2","10580105","1.4","10580103","401057131","0","1058104","212","0"
"1058107","0","1","1058110","1000000","10580101","0","0.06","10580102","710101","0","0","0","10580104","2","0","2","2","0","0","1.2","1058108","401057161","3","1.3","401057191","401057201","1058","1058106","0","2","0","401057171","0","1.5","1.2","10580105","1.4","10580103","401057181","0","1058109","213","0"
"1058112","0","1","1058115","1000000","10580101","0","0.06","10580102","710101","0","0","0","10580104","3","0","2","4","0","0","1.6","1058113","401057211","4","1.8","401057241","401057251","1058","1058111","0","4","0","401057221","0","2","1.6","10580105","1.9","10580103","401057231","0","1058114","214","0"
"1058116","0","1","1058116","1000000","10580101","0","0.06","10580102","710101","0","0","0","10580104","3","0","2","4","0","0","2","1058116","401057211","-1","2.4","401057241","401057251","1058","1058116","0","5","0","401057221","0","2.6","2","10580105","2.4","10580103","401057231","0","1058116","215","0"
"1059102","0","1","1059105","1000000","10590101","0","0.03","10590102","710111","0","0","0","10590104","1","0","1","1","0","0","1.2","1059103","401057511","1","1.3","401057541","401057551","1059","1059101","0","1","0","401057521","0","1.5","1.2","10590105","1.4","10590103","401057531","0","1059104","216","0"
"1059107","0","1","1059110","1000000","10590101","0","0.06","10590102","710111","0","0","0","10590104","2","0","2","2","0","0","1.2","1059108","401057561","3","1.3","401057591","401057601","1059","1059106","0","2","0","401057571","0","1.5","1.2","10590105","1.4","10590103","401057581","0","1059109","217","0"
"1059112","0","1","1059115","1000000","10590101","0","0.06","10590102","710111","0","0","0","10590104","3","0","2","4","0","0","1.6","1059113","401057611","4","1.8","401057641","401057651","1059","1059111","0","4","0","401057621","0","2","1.6","10590105","1.9","10590103","401057631","0","1059114","218","0"
"1059116","0","1","1059116","1000000","10590101","0","0.06","10590102","710111","0","0","0","10590104","3","0","2","4","0","0","2","1059116","401057611","-1","2.4","401057641","401057651","1059","1059116","0","5","0","401057621","0","2.6","2","10590105","2.4","10590103","401057631","0","1059116","219","0"
"1060102","0","1","1060105","1000000","10600101","0","0.03","10600102","710121","0","0","0","10600104","1","0","1","1","0","0","1.2","1060103","401057911","1","1.3","401057941","401057951","1060","1060101","0","1","0","401057921","0","1.5","1.2","10600105","1.4","10600103","401057931","0","1060104","220","0"
"1060107","0","1","1060110","1000000","10600101","0","0.06","10600102","710121","0","0","0","10600104","2","0","2","2","0","0","1.2","1060108","401057961","3","1.3","401057991","401058001","1060","1060106","0","2","0","401057971","0","1.5","1.2","10600105","1.4","10600103","401057981","0","1060109","221","0"
"1060112","0","1","1060115","1000000","10600101","0","0.06","10600102","710121","0","0","0","10600104","3","0","2","4","0","0","1.6","1060113","401058011","4","1.8","401058041","401058051","1060","1060111","0","4","0","401058021","0","2","1.6","10600105","1.9","10600103","401058031","0","1060114","222","0"
"1060116","0","1","1060116","1000000","10600101","0","0.06","10600102","710121","0","0","0","10600104","3","0","2","4","0","0","2","1060116","401058011","-1","2.4","401058041","401058051","1060","1060116","0","5","0","401058021","0","2.6","2","10600105","2.4","10600103","401058031","0","1060116","223","0"
"1061102","0","1","1061105","1000000","10610101","0","0.03","10610102","710011","0","0","0","10610104","1","0","1","1","0","0","1.2","1061103","401058311","1","1.3","401058341","401058351","1061","1061101","0","1","0","401058321","0","1.5","1.2","10610105","1.4","10610103","401058331","0","1061104","224","0"
"1061107","0","1","1061110","1000000","10610101","0","0.06","10610102","710011","0","0","0","10610104","2","0","2","2","0","0","1.2","1061108","401058361","3","1.3","401058391","401058401","1061","1061106","0","2","0","401058371","0","1.5","1.2","10610105","1.4","10610103","401058381","0","1061109","225","0"
"1061112","0","1","1061115","1000000","10610101","0","0.06","10610102","710011","0","0","0","10610104","3","0","2","4","0","0","1.6","1061113","401058411","4","1.8","401058441","401058451","1061","1061111","0","4","0","401058421","0","2","1.6","10610105","1.9","10610103","401058431","0","1061114","226","0"
"1061116","0","1","1061116","1000000","10610101","0","0.06","10610102","710011","0","0","0","10610104","3","0","2","4","0","0","2","1061116","401058411","-1","2.4","401058441","401058451","1061","1061116","0","5","0","401058421","0","2.6","2","10610105","2.4","10610103","401058431","0","1061116","227","0"
"1063102","0","1","1063105","1000000","10630101","0","0.03","10630102","710021","0","0","0","10630104","1","0","1","1","0","0","1.2","1063103","401058661","1","1.3","401058691","401058701","1063","1063101","0","1","0","401058671","0","1.5","1.2","10630105","1.4","10630103","401058681","0","1063104","228","0"
"1063107","0","1","1063110","1000000","10630101","0","0.06","10630102","710021","0","0","0","10630104","2","0","2","2","0","0","1.2","1063108","401058711","3","1.3","401058741","401058751","1063","1063106","0","2","0","401058721","0","1.5","1.2","10630105","1.4","10630103","401058731","0","1063109","229","0"
"1063112","0","1","1063115","1000000","10630101","0","0.06","10630102","710021","0","0","0","10630104","3","0","2","4","0","0","1.6","1063113","401058761","4","1.8","401058791","401058801","1063","1063111","0","4","0","401058771","0","2","1.6","10630105","1.9","10630103","401058781","0","1063114","230","0"
"1063116","0","1","1063116","1000000","10630101","0","0.06","10630102","710021","0","0","0","10630104","3","0","2","4","0","0","2","1063116","401058761","-1","2.4","401058791","401058801","1063","1063116","0","5","0","401058771","0","2.6","2","10630105","2.4","10630103","401058781","0","1063116","231","0"
"1064102","0","1","1064105","1000000","10640101","0","0.03","10640102","710031","0","0","0","10640104","1","0","1","1","0","0","1.2","1064103","401059011","1","1.3","401059041","401059051","1064","1064101","0","1","0","401059021","0","1.5","1.2","10640105","1.4","10640103","401059031","0","1064104","232","0"
"1064107","0","1","1064110","1000000","10640101","0","0.06","10640102","710031","0","0","0","10640104","2","0","2","2","0","0","1.2","1064108","401059061","3","1.3","401059091","401059101","1064","1064106","0","2","0","401059071","0","1.5","1.2","10640105","1.4","10640103","401059081","0","1064109","233","0"
"1064112","0","1","1064115","1000000","10640101","0","0.06","10640102","710031","0","0","0","10640104","3","0","2","4","0","0","1.6","1064113","401059111","4","1.8","401059141","401059151","1064","1064111","0","4","0","401059121","0","2","1.6","10640105","1.9","10640103","401059131","0","1064114","234","0"
"1064116","0","1","1064116","1000000","10640101","0","0.06","10640102","710031","0","0","0","10640104","3","0","2","4","0","0","2","1064116","401059111","-1","2.4","401059141","401059151","1064","1064116","0","5","0","401059121","0","2.6","2","10640105","2.4","10640103","401059131","0","1064116","235","0"
"1065102","0","1","1065105","1000000","10650101","0","0.03","10650102","710041","0","0","0","10650104","1","0","1","1","0","0","1.2","1065103","401059361","1","1.3","401059391","401059401","1065","1065101","0","1","0","401059371","0","1.5","1.2","10650105","1.4","10650103","401059381","0","1065104","236","0"
"1065107","0","1","1065110","1000000","10650101","0","0.06","10650102","710041","0","0","0","10650104","2","0","2","2","0","0","1.2","1065108","401059411","3","1.3","401059441","401059451","1065","1065106","0","2","0","401059421","0","1.5","1.2","10650105","1.4","10650103","401059431","0","1065109","237","0"
"1065112","0","1","1065115","1000000","10650101","0","0.06","10650102","710041","0","0","0","10650104","3","0","2","4","0","0","1.6","1065113","401059461","4","1.8","401059491","401059501","1065","1065111","0","4","0","401059471","0","2","1.6","10650105","1.9","10650103","401059481","0","1065114","238","0"
"1065116","0","1","1065116","1000000","10650101","0","0.06","10650102","710041","0","0","0","10650104","3","0","2","4","0","0","2","1065116","401059461","-1","2.4","401059491","401059501","1065","1065116","0","5","0","401059471","0","2.6","2","10650105","2.4","10650103","401059481","0","1065116","239","0"
"1066102","0","1","1066105","1000000","10660101","0","0.03","10660102","710051","0","0","0","10660104","1","0","1","1","0","0","1.2","1066103","401059711","1","1.3","401059741","401059751","1066","1066101","0","1","0","401059721","0","1.5","1.2","10660105","1.4","10660103","401059731","0","1066104","240","0"
"1066107","0","1","1066110","1000000","10660101","0","0.06","10660102","710051","0","0","0","10660104","2","0","2","2","0","0","1.2","1066108","401059761","3","1.3","401059791","401059801","1066","1066106","0","2","0","401059771","0","1.5","1.2","10660105","1.4","10660103","401059781","0","1066109","241","0"
"1066112","0","1","1066115","1000000","10660101","0","0.06","10660102","710051","0","0","0","10660104","3","0","2","4","0","0","1.6","1066113","401059811","4","1.8","401059841","401059851","1066","1066111","0","4","0","401059821","0","2","1.6","10660105","1.9","10660103","401059831","0","1066114","242","0"
"1066116","0","1","1066116","1000000","10660101","0","0.06","10660102","710051","0","0","0","10660104","3","0","2","4","0","0","2","1066116","401059811","-1","2.4","401059841","401059851","1066","1066116","0","5","0","401059821","0","2.6","2","10660105","2.4","10660103","401059831","0","1066116","243","0"
"1067102","0","1","1067105","1000000","10670101","0","0.03","10670102","710061","0","0","0","10670104","1","0","1","1","0","0","1.2","1067103","401060061","1","1.3","401060091","401060101","1067","1067101","0","1","0","401060071","0","1.5","1.2","10670105","1.4","10670103","401060081","0","1067104","244","0"
"1067107","0","1","1067110","1000000","10670101","0","0.06","10670102","710061","0","0","0","10670104","2","0","2","2","0","0","1.2","1067108","401060111","3","1.3","401060141","401060151","1067","1067106","0","2","0","401060121","0","1.5","1.2","10670105","1.4","10670103","401060131","0","1067109","245","0"
"1067112","0","1","1067115","1000000","10670101","0","0.06","10670102","710061","0","0","0","10670104","3","0","2","4","0","0","1.6","1067113","401060161","4","1.8","401060191","401060201","1067","1067111","0","4","0","401060171","0","2","1.6","10670105","1.9","10670103","401060181","0","1067114","246","0"
"1067116","0","1","1067116","1000000","10670101","0","0.06","10670102","710061","0","0","0","10670104","3","0","2","4","0","0","2","1067116","401060161","-1","2.4","401060191","401060201","1067","1067116","0","5","0","401060171","0","2.6","2","10670105","2.4","10670103","401060181","0","1067116","247","0"
"1068102","0","1","1068105","1000000","10680101","0","0.03","10680102","710071","0","0","0","10680104","1","0","1","1","0","0","1.2","1068103","401060411","1","1.3","401060441","401060451","1068","1068101","0","1","0","401060421","0","1.5","1.2","10680105","1.4","10680103","401060431","0","1068104","248","0"
"1068107","0","1","1068110","1000000","10680101","0","0.06","10680102","710071","0","0","0","10680104","2","0","2","2","0","0","1.2","1068108","401060461","3","1.3","401060491","401060501","1068","1068106","0","2","0","401060471","0","1.5","1.2","10680105","1.4","10680103","401060481","0","1068109","249","0"
"1068112","0","1","1068115","1000000","10680101","0","0.06","10680102","710071","0","0","0","10680104","3","0","2","4","0","0","1.6","1068113","401060511","4","1.8","401060541","401060551","1068","1068111","0","4","0","401060521","0","2","1.6","10680105","1.9","10680103","401060531","0","1068114","250","0"
"1068116","0","1","1068116","1000000","10680101","0","0.06","10680102","710071","0","0","0","10680104","3","0","2","4","0","0","2","1068116","401060511","-1","2.4","401060541","401060551","1068","1068116","0","5","0","401060521","0","2.6","2","10680105","2.4","10680103","401060531","0","1068116","251","0"
"1069102","0","1","1069105","1000000","10690101","0","0.03","10690102","710081","0","0","0","10690104","1","0","1","1","0","0","1.2","1069103","401060761","1","1.3","401060791","401060801","1069","1069101","0","1","0","401060771","0","1.5","1.2","10690105","1.4","10690103","401060781","0","1069104","252","0"
"1069107","0","1","1069110","1000000","10690101","0","0.06","10690102","710081","0","0","0","10690104","2","0","2","2","0","0","1.2","1069108","401060811","3","1.3","401060841","401060851","1069","1069106","0","2","0","401060821","0","1.5","1.2","10690105","1.4","10690103","401060831","0","1069109","253","0"
"1069112","0","1","1069115","1000000","10690101","0","0.06","10690102","710081","0","0","0","10690104","3","0","2","4","0","0","1.6","1069113","401060861","4","1.8","401060891","401060901","1069","1069111","0","4","0","401060871","0","2","1.6","10690105","1.9","10690103","401060881","0","1069114","254","0"
"1069116","0","1","1069116","1000000","10690101","0","0.06","10690102","710081","0","0","0","10690104","3","0","2","4","0","0","2","1069116","401060861","-1","2.4","401060891","401060901","1069","1069116","0","5","0","401060871","0","2.6","2","10690105","2.4","10690103","401060881","0","1069116","255","0"
"1070102","0","1","1070105","1000000","10700101","0","0.03","10700102","710091","0","0","0","10700104","1","0","1","1","0","0","1.2","1070103","401061111","1","1.3","401061141","401061151","1070","1070101","0","1","0","401061121","0","1.5","1.2","10700105","1.4","10700103","401061131","0","1070104","256","0"
