b214eaa63fbada8ac6ed1d9fe527bf581e34cea26a683c91d1d9516c012a1c07,18795ad64c101ded0c26752d32d5b78731f9b64a9af67e1a4e1574bfc9f6d02e,76cad1037fd8ae94897dfcab1201c38afd8178e682663185c988c7f0824ff306,cd9b37d54a1964b0081126528aca464638e2423d53e85d418e36cab52654d0da,7e57c23b1e7afe876bbe880c93c4cf4eb4d9def973b2fdf0d831e4c805350459,0d34ef785c9489d74733c196aa35d7a066f3bbe76d900a86c537f27865ab0eee,4a380cd8ecd58bbf3dc87e1865362eb807c488a385da4ea361272da78e82c552,5437707d597fa878936ec4234655760fa50c953094a0b962b0304eb798314477,8a7d14d74cf1670fa22ecf96ab39ba7e18c4339f1a94d3684f938f6c705aed6c,373167100aa1c50a005de8e9f0e1cd52a827bc2af8c18ef9b97a830a67fc11d2,71ce2d713b59642d885477a80df4013eeff0d418c7e641d877651430c21e09f9,03d6121bd39b59e19c5ffbef5e260e35bb5cac411344c53dff2f575760542b12,35b7cd5b84475b357ebc7fa4893ac7de0dca4c03b4714ff8179b82bf03563ab4,7089a101635aec1e11bc85930122af140fbb059b229d07614ee13595b4f10638,90e6741533ee9e7992ad2d8ec4b4f948beb6a46c985180a8e04b131a5e8ecad7,214b3babe9dab3815bf1cb40e713ff65683521d6449e8dac2803e019c734640e,646beb876c266dafadcba0c771bb6c803779378840e4c4144e05d83b1e77a456,1636cb52adc6398fcbca146ca4d9bbcd23ce1e8b5f066da5c89b5facbfce7eba,411997a4a5411f9090a4449fc848308b3cc5e50396afbca02a84c0fae6474a21,a4a86d3c7e93f3414847d729cb34db6c201a59ff8de76764a436d0e9b1806530,f7d6af31345f92b694a133d61bc65085f9a9b338e4f493478af5ee14e587bffa
"2","0","501","0","2","31018","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1037","0"
"2","0","502","0","3","31018","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1037","0"
"2","0","503","0","4","31018","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1037","0"
"2","0","504","0","21","31018","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1037","0"
"2","0","505","0","51","31018","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1037","0"
"2","0","506","0","151","31018","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1037","0"
"2","0","507","0","301","31018","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1037","0"
"2","0","508","0","701","31018","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1037","0"
"2","0","509","0","1501","31018","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1037","0"
"2","0","510","0","3001","31018","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1037","0"
"2","0","511","0","5001","31018","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1037","0"
"2","0","512","0","7001","31018","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1037","0"
"2","0","513","0","10001","31018","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1037","0"
"2","0","514","0","1","31043","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1038","0"
"2","0","515","0","2","31043","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1038","0"
"2","0","516","0","3","31043","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1038","0"
"2","0","517","0","4","31043","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1038","0"
"2","0","518","0","21","31043","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1038","0"
"2","0","519","0","51","31043","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1038","0"
"2","0","520","0","151","31043","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1038","0"
"2","0","521","0","301","31043","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1038","0"
"2","0","522","0","701","31043","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1038","0"
"2","0","523","0","1501","31043","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1038","0"
"2","0","524","0","3001","31043","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1038","0"
"2","0","525","0","5001","31043","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1038","0"
"2","0","526","0","7001","31043","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1038","0"
"2","0","527","0","10001","31043","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1038","0"
"2","0","528","0","1","31025","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1039","0"
"2","0","529","0","2","31025","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1039","0"
"2","0","530","0","3","31025","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1039","0"
"2","0","531","0","4","31025","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1039","0"
"2","0","532","0","21","31025","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1039","0"
"2","0","533","0","51","31025","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1039","0"
"2","0","534","0","151","31025","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1039","0"
"2","0","535","0","301","31025","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1039","0"
"2","0","536","0","701","31025","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1039","0"
"2","0","537","0","1501","31025","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1039","0"
"2","0","538","0","3001","31025","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1039","0"
"2","0","539","0","5001","31025","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1039","0"
"2","0","540","0","7001","31025","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1039","0"
"2","0","541","0","10001","31025","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1039","0"
"2","0","542","0","1","31042","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1040","0"
"2","0","543","0","2","31042","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1040","0"
"2","0","544","0","3","31042","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1040","0"
"2","0","545","0","4","31042","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1040","0"
"2","0","546","0","21","31042","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1040","0"
"2","0","547","0","51","31042","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1040","0"
"2","0","548","0","151","31042","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1040","0"
"2","0","549","0","301","31042","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1040","0"
"2","0","550","0","701","31042","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1040","0"
"2","0","551","0","1501","31042","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1040","0"
"2","0","552","0","3001","31042","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1040","0"
"2","0","553","0","5001","31042","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1040","0"
"2","0","554","0","7001","31042","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1040","0"
"2","0","555","0","10001","31042","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1040","0"
"2","0","556","0","1","31022","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1041","0"
"2","0","557","0","2","31022","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1041","0"
"2","0","558","0","3","31022","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1041","0"
"2","0","559","0","4","31022","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1041","0"
"2","0","560","0","21","31022","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1041","0"
"2","0","561","0","51","31022","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1041","0"
"2","0","562","0","151","31022","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1041","0"
"2","0","563","0","301","31022","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1041","0"
"2","0","564","0","701","31022","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1041","0"
"2","0","565","0","1501","31022","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1041","0"
"2","0","566","0","3001","31022","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1041","0"
"2","0","567","0","5001","31022","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1041","0"
"2","0","568","0","7001","31022","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1041","0"
"2","0","569","0","10001","31022","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1041","0"
"2","0","570","0","1","31043","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1042","0"
"2","0","571","0","2","31043","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1042","0"
"2","0","572","0","3","31043","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1042","0"
"2","0","573","0","4","31043","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1042","0"
"2","0","574","0","21","31043","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1042","0"
"2","0","575","0","51","31043","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1042","0"
"2","0","576","0","151","31043","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1042","0"
"2","0","577","0","301","31043","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1042","0"
"2","0","578","0","701","31043","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1042","0"
"2","0","579","0","1501","31043","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1042","0"
"2","0","580","0","3001","31043","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1042","0"
"2","0","581","0","5001","31043","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1042","0"
"2","0","582","0","7001","31043","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1042","0"
"2","0","583","0","10001","31043","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1042","0"
"2","0","584","0","1","31018","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1043","0"
"2","0","585","0","2","31018","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1043","0"
"2","0","586","0","3","31018","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1043","0"
"2","0","587","0","4","31018","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1043","0"
"2","0","588","0","21","31018","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1043","0"
"2","0","589","0","51","31018","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1043","0"
"2","0","590","0","151","31018","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1043","0"
"2","0","591","0","301","31018","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1043","0"
"2","0","592","0","701","31018","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1043","0"
"2","0","593","0","1501","31018","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1043","0"
"2","0","594","0","3001","31018","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1043","0"
"2","0","595","0","5001","31018","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1043","0"
"2","0","596","0","7001","31018","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1043","0"
"2","0","597","0","10001","31018","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1043","0"
"2","0","598","0","1","31025","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1044","0"
"2","0","599","0","2","31025","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1044","0"
"2","0","600","0","3","31025","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1044","0"
"2","0","601","0","4","31025","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1044","0"
"2","0","602","0","21","31025","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1044","0"
"2","0","603","0","51","31025","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1044","0"
"2","0","604","0","151","31025","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1044","0"
"2","0","605","0","301","31025","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1044","0"
"2","0","606","0","701","31025","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1044","0"
"2","0","607","0","1501","31025","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1044","0"
"2","0","608","0","3001","31025","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1044","0"
"2","0","609","0","5001","31025","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1044","0"
"2","0","610","0","7001","31025","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1044","0"
"2","0","611","0","10001","31025","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1044","0"
"2","0","612","0","1","31042","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1045","0"
"2","0","613","0","2","31042","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1045","0"
"2","0","614","0","3","31042","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1045","0"
"2","0","615","0","4","31042","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1045","0"
"2","0","616","0","21","31042","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1045","0"
"2","0","617","0","51","31042","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1045","0"
"2","0","618","0","151","31042","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1045","0"
"2","0","619","0","301","31042","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1045","0"
"2","0","620","0","701","31042","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1045","0"
"2","0","621","0","1501","31042","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1045","0"
"2","0","622","0","3001","31042","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1045","0"
"2","0","623","0","5001","31042","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1045","0"
"2","0","624","0","7001","31042","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1045","0"
"2","0","625","0","10001","31042","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1045","0"
"2","0","626","0","1","31022","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1046","0"
"2","0","627","0","2","31022","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1046","0"
"2","0","628","0","3","31022","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1046","0"
"2","0","629","0","4","31022","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1046","0"
"2","0","630","0","21","31022","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1046","0"
"2","0","631","0","51","31022","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1046","0"
"2","0","632","0","151","31022","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1046","0"
"2","0","633","0","301","31022","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1046","0"
"2","0","634","0","701","31022","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1046","0"
"2","0","635","0","1501","31022","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1046","0"
"2","0","636","0","3001","31022","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1046","0"
"2","0","637","0","5001","31022","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1046","0"
"2","0","638","0","7001","31022","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1046","0"
"2","0","639","0","10001","31022","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1046","0"
"2","0","640","0","1","31043","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1047","0"
"2","0","641","0","2","31043","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1047","0"
"2","0","642","0","3","31043","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1047","0"
"2","0","643","0","4","31043","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1047","0"
"2","0","644","0","21","31043","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1047","0"
"2","0","645","0","51","31043","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1047","0"
"2","0","646","0","151","31043","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1047","0"
"2","0","647","0","301","31043","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1047","0"
"2","0","648","0","701","31043","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1047","0"
"2","0","649","0","1501","31043","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1047","0"
"2","0","650","0","3001","31043","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1047","0"
"2","0","651","0","5001","31043","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1047","0"
"2","0","652","0","7001","31043","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1047","0"
"2","0","653","0","10001","31043","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1047","0"
"2","0","654","0","1","31018","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1048","0"
"2","0","655","0","2","31018","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1048","0"
"2","0","656","0","3","31018","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1048","0"
"2","0","657","0","4","31018","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1048","0"
"2","0","658","0","21","31018","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1048","0"
"2","0","659","0","51","31018","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1048","0"
"2","0","660","0","151","31018","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1048","0"
"2","0","661","0","301","31018","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1048","0"
"2","0","662","0","701","31018","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1048","0"
"2","0","663","0","1501","31018","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1048","0"
"2","0","664","0","3001","31018","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1048","0"
"2","0","665","0","5001","31018","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1048","0"
"2","0","666","0","7001","31018","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1048","0"
"2","0","667","0","10001","31018","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1048","0"
"2","0","668","0","1","31145","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1049","0"
"2","0","669","0","2","31145","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1049","0"
"2","0","670","0","3","31145","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1049","0"
"2","0","671","0","4","31145","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1049","0"
"2","0","672","0","21","31145","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1049","0"
"2","0","673","0","51","31145","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1049","0"
"2","0","674","0","151","31145","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1049","0"
"2","0","675","0","301","31145","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1049","0"
"2","0","676","0","701","31145","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1049","0"
"2","0","677","0","1501","31145","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1049","0"
"2","0","678","0","3001","31145","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1049","0"
"2","0","679","0","5001","31145","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1049","0"
"2","0","680","0","7001","31145","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1049","0"
"2","0","681","0","10001","31145","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1049","0"
"2","0","682","0","1","31025","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1050","0"
"2","0","683","0","2","31025","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1050","0"
"2","0","684","0","3","31025","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1050","0"
"2","0","685","0","4","31025","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1050","0"
"2","0","686","0","21","31025","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1050","0"
"2","0","687","0","51","31025","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1050","0"
"2","0","688","0","151","31025","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1050","0"
"2","0","689","0","301","31025","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1050","0"
"2","0","690","0","701","31025","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1050","0"
"2","0","691","0","1501","31025","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1050","0"
"2","0","692","0","3001","31025","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1050","0"
"2","0","693","0","5001","31025","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1050","0"
"2","0","694","0","7001","31025","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1050","0"
"2","0","695","0","10001","31025","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1050","0"
"2","0","696","0","1","31042","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1051","0"
"2","0","697","0","2","31042","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1051","0"
"2","0","698","0","3","31042","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1051","0"
"2","0","699","0","4","31042","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1051","0"
"2","0","700","0","21","31042","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1051","0"
"2","0","701","0","51","31042","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1051","0"
"2","0","702","0","151","31042","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1051","0"
"2","0","703","0","301","31042","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1051","0"
"2","0","704","0","701","31042","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1051","0"
"2","0","705","0","1501","31042","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1051","0"
"2","0","706","0","3001","31042","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1051","0"
"2","0","707","0","5001","31042","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1051","0"
"2","0","708","0","7001","31042","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1051","0"
"2","0","709","0","10001","31042","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1051","0"
"2","0","710","0","1","31022","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1052","0"
"2","0","711","0","2","31022","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1052","0"
"2","0","712","0","3","31022","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1052","0"
"2","0","713","0","4","31022","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1052","0"
"2","0","714","0","21","31022","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1052","0"
"2","0","715","0","51","31022","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1052","0"
"2","0","716","0","151","31022","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1052","0"
"2","0","717","0","301","31022","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1052","0"
"2","0","718","0","701","31022","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1052","0"
"2","0","719","0","1501","31022","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1052","0"
"2","0","720","0","3001","31022","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1052","0"
"2","0","721","0","5001","31022","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1052","0"
"2","0","722","0","7001","31022","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1052","0"
"2","0","723","0","10001","31022","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1052","0"
"2","0","724","0","1","31043","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1053","0"
"2","0","725","0","2","31043","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1053","0"
"2","0","726","0","3","31043","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1053","0"
"2","0","727","0","4","31043","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1053","0"
"2","0","728","0","21","31043","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1053","0"
"2","0","729","0","51","31043","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1053","0"
"2","0","730","0","151","31043","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1053","0"
"2","0","731","0","301","31043","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1053","0"
"2","0","732","0","701","31043","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1053","0"
"2","0","733","0","1501","31043","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1053","0"
"2","0","734","0","3001","31043","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1053","0"
"2","0","735","0","5001","31043","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1053","0"
"2","0","736","0","7001","31043","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1053","0"
"2","0","737","0","10001","31043","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1053","0"
"2","0","738","0","1","31018","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1054","0"
"2","0","739","0","2","31018","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1054","0"
"2","0","740","0","3","31018","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1054","0"
"2","0","741","0","4","31018","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1054","0"
"2","0","742","0","21","31018","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1054","0"
"2","0","743","0","51","31018","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1054","0"
"2","0","744","0","151","31018","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1054","0"
"2","0","745","0","301","31018","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1054","0"
"2","0","746","0","701","31018","3000","0","0","1","0","0","90006","2","3000","16","91002","1500","8","1054","0"
"2","0","747","0","1501","31018","2500","0","0","1","0","0","90006","2","2500","14","91002","3000","8","1054","0"
"2","0","748","0","3001","31018","2000","0","0","1","0","0","90006","2","2000","12","91002","5000","8","1054","0"
"2","0","749","0","5001","31018","1500","0","0","1","0","0","90006","2","1500","10","91002","7000","8","1054","0"
"2","0","750","0","7001","31018","1000","0","0","1","0","0","90006","2","1000","8","91002","10000","8","1054","0"
"2","0","751","0","10001","31018","750","0","0","1","0","0","90006","2","750","7","91002","-1","8","1054","0"
"2","0","752","0","1","31145","5000","0","0","1","0","0","90006","2","20000","30","91002","1","8","1055","0"
"2","0","753","0","2","31145","5000","0","0","1","0","0","90006","2","15000","30","91002","2","8","1055","0"
"2","0","754","0","3","31145","5000","0","0","1","0","0","90006","2","12000","30","91002","3","8","1055","0"
"2","0","755","0","4","31145","5000","0","0","1","0","0","90006","2","10000","30","91002","20","8","1055","0"
"2","0","756","0","21","31145","5000","0","0","1","0","0","90006","2","8000","30","91002","50","8","1055","0"
"2","0","757","0","51","31145","4500","0","0","1","0","0","90006","2","6000","25","91002","150","8","1055","0"
"2","0","758","0","151","31145","4000","0","0","1","0","0","90006","2","4000","20","91002","300","8","1055","0"
"2","0","759","0","301","31145","3500","0","0","1","0","0","90006","2","3500","18","91002","700","8","1055","0"
