52b30a09024dd0b303364b212931c413325c224900c75a256df4263714cedf62,1aeaa3ba4b31f6ab3645e146f6b51b86abfac10446e970f3cd10dc2c0cf4d1d8,84baa805590aba208ca0406d8cdb9243bd2555b5b281d0afbd0962507bdfc7a7,7a61e8fb1c2638d848649b22b266fe9501965e58351e57d62d16c8565b681456,4ef7b16e3b135e66295ed88a84d51ac0e25acb5f6e2b74bd87bf911743a19019,930c0fc0bfdb5ff98f20ce20338fe9adbe27e6afdf4cffd98aa4d4b6c5e4f119,0121a812e75b4e7f65c0fb96e92d66594599249224d01d6ab3ea2ada05c2c2a8,b5506b0780f812bccd06ad1a3a550db8dd9ac569c02584c0ffe0ae2f3f4ddbd4,21535c114208a8346d46224105e6221db04f15f827b0c98dd6227f628456a8a0,e2e27416a655b9f154eef4b00ac625d5c09e9f5727eeaa48ad8b4eebef46f85b,e1527fc241127d9c472f269492f8c50da234afbee6e16feeb94901727708f821
"1","65081","0","0.2","0","3","99","5146065","maho_kurukuru_loopF","maho_kurukuru_inF",""
"1","65082","0","0.2","0","3","98","5146065","maho_kurukuru_loopB","maho_kurukuru_inB",""
"1","65083","0","0.2","0","3","130911","5146065","kururu_kurukuru_loop","kururu_kurukuru_in",""
"1","65084","0","0.2","0","3","97","5146065","kururu_kurukuru_loopF","kururu_kurukuru_inF",""
"1","65085","0","0.2","0","3","96","5146065","kururu_kurukuru_loopB","kururu_kurukuru_inB",""
"","65086","","","0","21","vo_apg","5146065","0","vo_apg_0511",""
"0","65087","0","0","13","11","131011","5146065","0","庫露露咕嚕轉～♪","1.1"
"","65088","","","","91","0","5146065","","",""
"","65089","","","0","21","vo_apg","5146065","0","vo_apg_0512",""
"0","65090","0","0","10","11","130911","5146065","0","庫露露咕嚕轉～♪","1"
"","65091","","","","91","0","5146065","","",""
"0","65092","10","0","2","12","131011","5146065","0","6","0"
"0","65093","10","0","2","12","130911","5146065","0","7","0"
"","65094","","0.2","1","3","106011","5146065","","walk_normal",""
"","65095","","0.2","1","3","1060","5146065","","walk_normal",""
"0","65096","","","-305","2","106011","5146065","3.4","-376",""
"0","65097","","","-305","2","1060","5146065","3.4","-376",""
"","65098","","","","93","3.4","5146065","","0",""
"14","65099","","","-305","2","106011","5146065","0.6","-446",""
"14","65100","","","-305","2","1060","5146065","0.6","-446",""
"","65101","","0","0","3","106011","5146065","","kyaru_damage",""
"","65102","","0","0","3","1060","5146065","","kyaru_damage",""
"","65103","","","","93","0.8","5146065","","0",""
"1","65104","0","0.2","0","3","106011","5146065","cool_talk_jitome","cool_in_jitome",""
"1","65105","0","0.2","0","3","1060","5146065","cool_talk_jitome","cool_in_jitome",""
"","65106","","","0","21","vo_apg","5146065","0","vo_apg_0513",""
"1","65107","0","0","8","11","106011","5146065","1","妳們兩個在做什麼啊……","0"
"","65108","","","","91","0","5146065","","",""
"","65109","","","","101","65110","5146065","","",""
"","65110","","","","22","0","5146065","","0.2",""
"-278","66001","0","1.8","140","1","1","5146066","-500","104011","aoi_walk_fear"
"-262","66002","0","1.8","141","5","1","5146066","30","99","idle_normal"
"-278","66003","1","1.8","100","1","1","5146066","290","130911","idle_normal_noface"
"-278","66004","1","1.8","101","5","1","5146066","290","98","idle_normal_kururu"
"","66005","","","","13","104011","5146066","","201",""
"","66006","","","","13","130911","5146066","","200",""
"-174","66007","0","0.85","15","5","8","5146066","0","8","idle"
"-79","66008","0","1","210","5","20","5146066","-119","20","empty"
"-194","66009","0","1","210","5","22","5146066","0","22","empty"
"1","66010","","1","0","31","1","5146066","0","1",""
"1","66011","","0","0","31","2","5146066","-57.7","2",""
"1","66012","","0","0","31","13","5146066","0","13",""
"1","66013","","0","11","31","19","5146066","-69","19",""
"1","66014","","1","0","31","20","5146066","0","20",""
"","66015","","","","36","20","5146066","","104011",""
"","66016","","","","36","20","5146066","","99",""
"","66017","","","","36","20","5146066","","20",""
"","66018","","","","36","20","5146066","","22",""
"","66019","","","","91","0","5146066","","0",""
"","66020","","","0","102","0","5146066","","0",""
"0","66021","","","-278","2","104011","5146066","2.7","-290",""
"","66022","","0.2","1","3","104011","5146066","","aoi_walk_fear",""
"","66023","","","","93","2.7","5146066","","0",""
"","66024","","0.2","1","3","104011","5146066","","see_talk",""
"","66025","","","0","21","vo_apg","5146066","0","vo_apg_0601",""
"1","66026","0","0","9","11","104011","5146066","1","終於來到這裡了……\n大夢想樂園……\n獨自一人來「大夢樂」沒關係吧？\n說不定邊緣人會被抓住，強制驅離……","0"
"","66027","","","","91","0","5146066","","",""
"","66028","","0.2","1","3","104011","5146066","","see_idle",""
"1","66029","0.2","0.2","0","3","130911","5146066","talk_normal","smile",""
"1","66030","0.2","0.2","0","3","98","5146066","talk_normal","smile",""
"","66031","","","0","21","vo_apg","5146066","0","vo_apg_0602",""
"1","66032","0","0","7","11","130911","5146066","1","妳就是碧小姐吧～！？\n歡迎來到大夢想樂園♪\n今天就妳一位嗎？","0"
"","66033","","","","91","0","5146066","","",""
"","66034","","0.2","1","3","130911","5146066","","idle_normal_surprise",""
"","66035","","0.2","1","3","104011","5146066","","panic",""
"","66036","","","0","21","vo_apg","5146066","0","vo_apg_0603",""
"1","66037","0","0","12","11","104011","5146066","1","嗚呀喔喔喔喔！？\n對對對、對不起！\n邊緣人要強制驅離對吧！\n我現在馬上出去～！","0"
"","66038","","","","91","0","5146066","","",""
"","66039","","0.2","1","3","130911","5146066","","anger_talk_pain",""
"","66040","","0.2","1","3","98","5146066","","anger_talk_pain",""
"","66041","","","0","21","vo_apg","5146066","0","vo_apg_0604",""
"1","66042","0","0","7","11","130911","5146066","1","請等一下請等一下！\n強制驅離是指什麼什麼～！？\n我們不會做這種事的！","0"
"","66043","","","","91","0","5146066","","",""
"","66044","","0.2","1","3","130911","5146066","","idle_normal_dere",""
"1","66045","0.1","0","0","3","104011","5146066","surprise_talk_search_dere","aoi_surprise_in",""
"","66046","","","0","21","vo_apg","5146066","0","vo_apg_0605",""
"1","66047","0","0","8","11","104011","5146066","1","竟然，對邊緣人也如此溫柔……\n服務真是周到！\n那麼，在哪裡呢？\n邊緣人專用的遊樂設施？","0"
"","66048","","","","91","0","5146066","","",""
"","66049","","0.2","1","3","104011","5146066","","surprise_idle_dere",""
"1","66050","0.2","0.2","0","3","130911","5146066","kururu_guid_talk","kururu_surprise_talk_long",""
"1","66051","0.2","0.2","0","3","98","5146066","kururu_guid_talk","kururu_surprise_talk_long",""
"","66052","","","0","21","vo_apg","5146066","0","vo_apg_0606",""
"1","66053","0","0","8","11","130911","5146066","1","咦？\n我想想我想想，\n這座摩天輪如何呢？\n雖然不是邊緣人專用……","0"
"","66054","","","","91","0","5146066","","",""
"","66055","","0.2","1","3","130911","5146066","","idle_normal_noface",""
"","66056","","0.2","1","3","98","5146066","","idle_normal_kururu",""
"1","66057","0","0.2","0","3","104011","5146066","guts2_talk_surprise2","guts2_in_surprise2",""
"","66058","","","0","21","vo_apg","5146066","0","vo_apg_0607",""
"1","66059","0","0","9","11","104011","5146066","1","我、我要搭！\n收取邊緣人費用也無妨，\n請讓我搭──！","0"
"","66060","","","","91","0","5146066","","",""
"","66061","","0.2","1","3","104011","5146066","","guts2_idle_surprise2",""
"","66062","","0.2","1","3","130911","5146066","","joy_talk_dere",""
"","66063","","0.2","1","3","98","5146066","","joy_talk",""
"","66064","","","0","21","vo_apg","5146066","0","vo_apg_0608",""
"1","66065","0","0","8","11","130911","5146066","1","費用並不會有所改變……\n所以請妳搭到滿意為止♪","0"
"","66066","","","","91","0","5146066","","",""
"","66067","","","","22","0","5146066","","0",""
"1","66068","0.1","0.4","0","3","130911","5146066","idle_normal_joy","hello",""
"","66069","","0.2","1","3","104011","5146066","","walk_jog_dere",""
"0","66070","","","-278","2","104011","5146066","2","-50",""
"","66071","","","","93","1","5146066","","0",""
"","66072","","","","32","2","5146066","","1",""
"","66073","","","","93","1.5","5146066","","0",""
"0","66074","","","-480","2","104011","5146066","0","0",""
"","66075","","0","1","3","104011","5146066","","empty",""
"","66076","","","","37","20","5146066","","scale15",""
"","66077","","","","37","2","5146066","","fade_out",""
"","66078","","","","32","13","5146066","","1",""
"","66079","","","","93","2","5146066","","0",""
"","66080","","","0","21","vo_apg","5146066","0","vo_apg_0609",""
"","66081","","0","0","3","22","5146066","","0609_in",""
"","66082","","","","93","2.2","5146066","","1",""
"","66083","","0","0","3","22","5146066","","0609_mid",""
"","66084","","","","92","","5146066","","",""
"","66085","","0","0","3","22","5146066","","0609_out",""
"","66086","","","","93","0.2","5146066","","0",""
"0","66087","","","-79","2","20","5146066","0","-132",""
"","66088","","","0","21","vo_apg","5146066","0","vo_apg_0610",""
"","66089","","0","0","3","22","5146066","","0610_in",""
"","66090","","","","93","2.2","5146066","","1",""
"","66091","","0","0","3","22","5146066","","0610_mid",""
"","66092","","","","92","","5146066","","",""
"","66093","","0","0","3","22","5146066","","0610_out",""
"","66094","","","","93","0.2","5146066","","0",""
"","66095","","","0","21","vo_apg","5146066","0","vo_apg_0611",""
"","66096","","0","0","3","22","5146066","","0611_in",""
"","66097","","","","93","2.3","5146066","","1",""
"","66098","","0","0","3","22","5146066","","0611_mid",""
"","66099","","","","92","","5146066","","",""
"","66100","","0","0","3","22","5146066","","0611_out",""
"","66101","","","","93","0.2","5146066","","0",""
"","66102","","","","22","0","5146066","","0",""
"","66103","","0","1","3","104011","5146066","","empty",""
"","66104","","","","37","2","5146066","","fade_in",""
"","66105","","","","93","1","5146066","","0",""
"","66106","","","","32","13","5146066","","0",""
"","66107","","","","37","2","5146066","","fade_out",""
"","66108","","0","1","3","130911","5146066","","kururu_wish_talk_surprise_lookup",""
"","66109","","","","93","1","5146066","","0",""
"1","66110","0.2","0.2","0","3","130911","5146066","kururu_surprise_talk_joy","kururu_wish_talk_surprise_lookup",""
"","66111","","","0","21","vo_apg","5146066","0","vo_apg_0612",""
"1","66112","0","0","8","11","130911","5146066","1","妳覺得如何呢～？\n咦，要直接坐第二趟嗎？\n呵呵，她似乎非常喜歡的樣子，\n真令人高興♪","0"
"","66113","","","","91","0","5146066","","",""
"","66114","","","","22","0","5146066","","0",""
"","66115","","","","37","2","5146066","","fade_in",""
"","66116","","","","93","1","5146066","","0",""
"","66117","","","","37","20","5146066","","scale1",""
"","66118","","","","37","2","5146066","","blackroom_in",""
"9","66119","","10","1.15","121","0","5146066","1.15","20",""
"0","66120","","","-248","2","104011","5146066","0","27",""
"0","66121","","","-248","2","99","5146066","0","27",""
"","66122","","0","1","3","104011","5146066","","aoi_satori_in",""
"","66123","","0","1","3","99","5146066","","aoi_satori_in",""
"","66124","","","","93","0.5","5146066","","0",""
"","66125","","","0","21","vo_apg","5146066","0","vo_apg_0613",""
"1","66126","0","0","5","11","104011","5146066","0","呵呵……呵呵呵呵呵……\n啊啊，這就是開悟……！","1"
"","66127","","","","93","3","5146066","","",""
"","66128","","","","32","19","5146066","","1",""
"","66129","","","0","23","se_10055900","5146066","","se_10055900_satori",""
"","66130","","","","93","0.5","5146066","","",""
"1","66131","0","0.2","0","3","104011","5146066","aoi_satori_loop","aoi_satori_mid",""
"1","66132","0","0.2","0","3","99","5146066","aoi_satori_loop","aoi_satori_mid",""
"","66133","","","","93","4","5146066","","0",""
"","66134","","","","92","","5146066","","",""
"","66135","","","","101","66136","5146066","","",""
"","66136","","","","22","0","5146066","","0.2",""
"-288","67001","0","1.8","106","1","1","5146067","-385","106611","idle_normal"
"-288","67002","0","1.8","107","5","3","5146067","-385","1066","idle_normal"
"-278","67003","0","1.8","103","1","1","5146067","-225","106511","idle_normal"
"-278","67004","0","1.8","104","5","2","5146067","-225","1065","idle_normal"
"-278","67005","1","1.8","100","1","1","5146067","290","131011","idle_normal"
"","67006","","","","13","106611","5146067","","206",""
"","67007","","","","13","106511","5146067","","203",""
"","67008","","","","13","131011","5146067","","200",""
"-174","67009","0","0.85","15","5","9","5146067","0","9","idle"
"71","67010","0","1","210","5","20","5146067","-292","201","empty"
"71","67011","0","1","210","5","20","5146067","-61","202","empty"
"-43","67012","0","1","210","5","22","5146067","126","22","empty"
"94","67013","0","1","60","5","21","5146067","0","21","empty"
"1","67014","","1","0","31","1","5146067","0","1",""
"1","67015","","0","0","31","2","5146067","-57.7","2",""
"1","67016","","0","0","31","10","5146067","0","10",""
"1","67017","","1","0","31","20","5146067","0","20",""
"","67018","","","","36","20","5146067","","106611",""
"","67019","","","","36","20","5146067","","106511",""
"","67020","","","","36","20","5146067","","201",""
"","67021","","","","36","20","5146067","","202",""
"","67022","","","","36","20","5146067","","22",""
"","67023","","","","91","0","5146067","","0",""
"","67024","","","0","102","0","5146067","","0",""
"","67025","","","","93","1","5146067","","0",""
"","67026","","0.2","1","3","106511","5146067","","talk_normal_noface",""
"","67027","","0.2","1","3","1065","5146067","","talk_normal_kaya",""
"","67028","","","0","21","vo_apg","5146067","0","vo_apg_0701",""
"1","67029","0","0","9","11","106511","5146067","1","祈梨──\n接下來搭看看這個吧。","0"
"","67030","","","","91","0","5146067","","",""
"","67031","","0.2","1","3","106511","5146067","","idle_normal_look",""
"","67032","","0.2","1","3","1065","5146067","","idle_normal_look",""
"1","67033","0","0.2","0","3","106611","5146067","cool_talk_sad","cool_in_sad",""
"1","67034","0","0.2","0","3","1066","5146067","cool_talk_sad","cool_in_sad",""
"","67035","","","0","21","vo_apg","5146067","0","vo_apg_0702",""
"1","67036","0","0","6","11","106611","5146067","1","咖啡杯～？\n這好像太孩子氣了吧？","0"
"","67037","","","","91","0","5146067","","",""
"","67038","","0.2","1","3","106611","5146067","","cool_idle",""
"","67039","","0.2","1","3","1066","5146067","","cool_idle",""
"","67040","","0.2","1","3","106511","5146067","","idle_normal",""
"","67041","","0.2","1","3","1065","5146067","","idle_normal",""
"","67042","","0.2","1","3","131011","5146067","","joy_talk_normal",""
"","67043","","","0","21","vo_apg","5146067","0","vo_apg_0703",""
"1","67044","0","0","8","11","131011","5146067","1","這座遊樂設施很受歡迎哦。\n為了締造最高旋轉紀錄，\n大家很激烈地在競爭呢♪","0"
"","67045","","","","91","0","5146067","","",""
"","67046","","0.2","1","3","131011","5146067","","idle_normal",""
"1","67047","0","0.2","0","3","106511","5146067","doya_talk_normal","doya_in_normal",""
"1","67048","0","0.2","0","3","1065","5146067","doya_talk_normal","doya_in_normal",""
"","67049","","","0","21","vo_apg","5146067","0","vo_apg_0704",""
"1","67050","0","0","7","11","106511","5146067","1","哦，那麼我們就來改寫\n最高旋轉紀錄吧。\n真步小姐，要好好幫我們算喔！","0"
"","67051","","","","91","0","5146067","","",""
"","67052","","0.2","1","3","106511","5146067","","doya_idle_normal",""
"","67053","","0.2","1","3","1065","5146067","","doya_idle_normal",""
"","67054","","0.2","1","3","131011","5146067","","wish_talk_joy",""
"","67055","","","0","21","vo_apg","5146067","0","vo_apg_0705",""
"1","67056","0","0","8","11","131011","5146067","1","好的～♪\n包在人家身上～","0"
"","67057","","","","91","0","5146067","","",""
"","67058","","","","22","0","5146067","","0",""
"1","67059","0.1","0.4","0","3","131011","5146067","idle_normal","hello",""
"","67060","","0.4","1","3","106611","5146067","","walk_yareyare",""
"","67061","","0.4","1","3","1066","5146067","","walk_yareyare",""
"","67062","","0.2","1","3","106511","5146067","","walk_kyapi",""
"","67063","","0.2","1","3","1065","5146067","","walk_kyapi",""
"0","67064","","","-288","2","106611","5146067","2","-194",""
"0","67065","","","-288","2","1066","5146067","2","-194",""
"0","67066","","","-278","2","106511","5146067","2","-34",""
"0","67067","","","-278","2","1065","5146067","2","-34",""
"","67068","","","","93","1","5146067","","0",""
"","67069","","","","32","2","5146067","","1",""
"","67070","","","","93","1.5","5146067","","0",""
"","67071","","","1","23","se_10055900","5146067","","se_10055900_coffee_01",""
"0","67072","","","-331","2","106611","5146067","0","-126",""
"0","67073","","","-331","2","1066","5146067","0","-126",""
"0","67074","","","-331","2","106511","5146067","0","126",""
"0","67075","","","-331","2","1065","5146067","0","126",""
"","67076","","","","37","20","5146067","","scale15",""
"","67077","","","0","21","vo_apg","5146067","0","vo_apg_0706",""
"","67078","","0","0","3","22","5146067","","0706_in",""
"","67079","","","","93","3","5146067","","1",""
"","67080","","0","0","3","22","5146067","","0706_mid",""
"","67081","","","","92","","5146067","","",""
"","67082","","0","0","3","22","5146067","","0706_out",""
"","67083","","","","93","0.2","5146067","","0",""
"0","67084","","","-43","2","22","5146067","0","-126",""
"","67085","","","0","21","vo_apg","5146067","0","vo_apg_0707",""
"","67086","","0","0","3","22","5146067","","0707_in",""
"","67087","","","","93","3.7","5146067","","1",""
"","67088","","0","0","3","22","5146067","","0707_mid",""
"","67089","","","","92","","5146067","","",""
"","67090","","0","0","3","22","5146067","","0707_out",""
"","67091","","","","93","0.2","5146067","","0",""
"","67092","","","","93","0.1","5146067","","0",""
"","67093","","","","32","10","5146067","","1",""
"","67094","","","","37","10","5146067","","horizontal",""
"","67095","","","","24","se_10055900_coffee_01","5146067","","0.3",""
"","67096","","","1","23","se_10055900","5146067","","se_10055900_coffee_02",""
"0","67097","","","-12","2","202","5146067","0","179",""
"","67098","","","","37","20","5146067","","scale1",""
"","67099","","","0.5","122","30","5146067","","30",""
"","67100","","","0","21","vo_apg","5146067","0","vo_apg_0708",""
"","67101","","0","0","3","202","5146067","","0708_in",""
"","67102","","","","93","1.8","5146067","","1",""
"","67103","","0","0","3","202","5146067","","0708_mid",""
"","67104","","","","92","","5146067","","",""
"","67105","","0","0","3","202","5146067","","0708_out",""
"","67106","","","","93","0.2","5146067","","0",""
"0","67107","","","71","2","201","5146067","0","-237",""
"","67108","","","","37","20","5146067","","scale15",""
"","67109","","","0","21","vo_apg","5146067","0","vo_apg_0709",""
"","67110","","0","0","3","22","5146067","","0709_in",""
"","67111","","","","93","2.3","5146067","","1",""
"","67112","","0","0","3","22","5146067","","0709_mid",""
"","67113","","","","92","","5146067","","",""
"","67114","","0","0","3","22","5146067","","0709_out",""
"","67115","","","","93","0.2","5146067","","0",""
"","67116","","","","93","0.1","5146067","","0",""
"","67117","","","","37","20","5146067","","scale1",""
"0","67118","","","-12","2","202","5146067","0","0",""
"","67119","","","0.5","122","30","5146067","","30",""
"","67120","","","0","21","vo_apg","5146067","0","vo_apg_0710",""
"","67121","","0","0","3","202","5146067","","0710_in",""
"","67122","","","","93","2.2","5146067","","1",""
"","67123","","0","0","3","202","5146067","","0710_mid",""
"","67124","","","","92","","5146067","","",""
"","67125","","0","0","3","202","5146067","","0710_out",""
"","67126","","","","93","0.2","5146067","","0",""
"","67127","","","","22","0","5146067","","0",""
"","67128","","0","0","3","202","5146067","","empty",""
"","67129","","","","32","10","5146067","","0",""
"","67130","","","","93","1","5146067","","0",""
"","67131","","","","24","se_10055900_coffee_02","5146067","","0.5",""
"","67132","","0","1","3","131011","5146067","","see_guru",""
"","67133","","0.2","1","3","106611","5146067","","empty",""
"","67134","","0.2","1","3","1066","5146067","","empty",""
"0","67135","","","-195","2","106611","5146067","0","-104",""
"0","67136","","","-195","2","1066","5146067","0","-104",""
"","67137","","","","37","2","5146067","","iris_out",""
"0","67138","","","-278","2","106511","5146067","0","-129",""
"0","67139","","","-278","2","1065","5146067","0","-129",""
"","67140","","0.2","1","3","106511","5146067","","walk_normal_doya",""
"","67141","","0.2","1","3","1065","5146067","","walk_normal_doya",""
"0","67142","","","-278","2","106511","5146067","2","-290",""
"0","67143","","","-278","2","1065","5146067","2","-290",""
"0","67144","","","21","2","202","5146067","0","-290",""
"","67145","","","","4","106511","5146067","","1",""
"","67146","","","","4","1065","5146067","","1",""
"","67147","","","","93","2","5146067","","0",""
"","67148","","","","4","106511","5146067","","0",""
"","67149","","","","4","1065","5146067","","0",""
"","67150","","0.2","1","3","106511","5146067","","cool_idle_doya",""
"0","67151","","0.2","1","3","1065","5146067","","cool_idle_doya",""
"","67152","","","","93","0.2","5146067","","0",""
"1","67153","0","0.2","0","3","106511","5146067","cool_talk_dere","cool_in_nobi",""
"1","67154","0","0.2","0","3","1065","5146067","cool_talk_dere","cool_in_nobi",""
"","67155","","","0","21","vo_apg","5146067","0","vo_apg_0711",""
"1","67156","0","0","11","11","106511","5146067","1","呼……使出全力埋頭狂轉了呢……\n那麼，轉了幾次呢？","0"
"","67157","","","","91","0","5146067","","",""
"","67158","","0.2","1","3","106511","5146067","","cool_idle_doya",""
"","67159","","0.2","1","3","1065","5146067","","cool_idle_doya",""
"","67160","","","0","21","vo_apg","5146067","0","vo_apg_0712",""
"1","67161","0","0","10","11","131011","5146067","1","咕嚕咕嚕轉～\n看著妳們轉到人家也頭昏眼花了，\n根本不知道轉了幾次呀～","0"
"","67162","","","","91","0","5146067","","",""
"1","67163","0","0.5","0","3","131011","5146067","idle_normal_shy","maho_idle_normal_in",""
"1","67164","0.3","0.2","0","3","106511","5146067","surprise_talk_search","cool_talk_surprise",""
"1","67165","0.3","0.2","0","3","1065","5146067","surprise_talk_search","cool_talk_surprise",""
"","67166","","","0","21","vo_apg","5146067","0","vo_apg_0713",""
"1","67167","0","0","10","11","106511","5146067","1","這樣啊……\n我說，祈梨，妳有數……奇怪？\n話說回來，祈梨人去哪了？","0"
"","67168","","","","91","0","5146067","","",""
"","67169","","0.3","1","3","106511","5146067","","surprise_idle_talk1R",""
"","67170","","0.3","1","3","1065","5146067","","surprise_idle_talk1R",""
"","67171","","0.2","1","3","131011","5146067","","sad_talk",""
"","67172","","","0","21","vo_apg","5146067","0","vo_apg_0714",""
"1","67173","0","0","10","11","131011","5146067","1","祈梨小姐的話，\n她整個人飛到那裡去了……","0"
"","67174","","","","91","0","5146067","","",""
"","67175","","0.2","1","3","131011","5146067","","sad_idle_lookup",""
"","67176","","0.2","1","3","106511","5146067","","surprise_idle_noface_lookup",""
"","67177","","0.2","1","3","1065","5146067","","surprise_idle_kaya_lookup",""
"1","67178","0","0","0","3","21","5146067","coffee_1_loop","coffee_1_in",""
"","67179","","","0","23","se_10055900","5146067","","se_10055900_photo",""
"","67180","","","","93","0.5","5146067","","0",""
"0","67181","","","0","2","201","5146067","0","0",""
"","67182","","","0","21","vo_apg","5146067","0","vo_apg_0715",""
"1","67183","0","0","11","11","106611","5146067","1","嗚嗚……我已經不行了……\n嘉夜夜這個……笨蛋、肌肉、\n旋轉狂……呃啊！","0"
"","67184","","","","91","0","5146067","","",""
"","67185","","0","0","3","21","5146067","","coffee_1_out",""
"","67186","","","0","23","se_10055900","5146067","","se_10055900_down",""
"","67187","","","","93","0.7","5146067","","0",""
"","67188","","0.2","1","3","131011","5146067","","sad_idle_sad2_lookup",""
"1","67189","0","0.2","0","3","106511","5146067","surprise3_loop_lookup","surprise3_in_lookup",""
"1","67190","0","0.2","0","3","1065","5146067","surprise3_loop_lookup","surprise3_in_lookup",""
"","67191","","","0","21","vo_apg","5146067","0","vo_apg_0716",""
"","67192","","","0.5","122","30","5146067","","30",""
"","67193","","0","0","3","202","5146067","","0716_in",""
"","67194","","","","93","1.2","5146067","","1",""
"","67195","","0","0","3","202","5146067","","0716_mid",""
"","67196","","","","92","","5146067","","",""
"","67197","","0","0","3","202","5146067","","0716_out",""
"","67198","","","","91","0","5146067","","",""
"","67199","","","","101","67200","5146067","","",""
"","67200","","","","22","0","5146067","","0.2",""
"-288","68001","0","1.8","106","1","1","5146068","-385","105811","idle_normal_eating_noface"
"-288","68002","0","1.8","107","5","6","5146068","-385","1058","idle_normal_eating_peko"
"-278","68003","0","1.8","100","1","1","5146068","-225","106011","idle_normal"
"-278","68004","0","1.8","101","5","4","5146068","-225","1060","idle_normal"
"-278","68005","1","1.8","103","1","1","5146068","225","130911","idle_normal_noface"
"-278","68006","1","1.8","104","5","1","5146068","225","97","idle_normal_kururu"
"","68007","","","","13","105811","5146068","","206",""
"","68008","","","","13","106011","5146068","","200",""
"","68009","","","","13","130911","5146068","","203",""
"-174","68010","0","0.85","15","5","9","5146068","0","9","idle"
"71","68011","0","1","210","5","20","5146068","-132","20","empty"
"153","68012","0","1","60","5","21","5146068","0","21","empty"
"1","68013","","1","0","31","1","5146068","0","1",""
"","68014","","","","91","0","5146068","","0",""
"","68015","","","0","102","0","5146068","","0",""
"","68016","","","","93","1","5146068","","0",""
"1","68017","0","0.2","0","3","130911","5146068","kururu_guid_talk","kururu_guid_in",""
"1","68018","0","0.2","0","3","97","5146068","kururu_guid_talk","kururu_guid_in",""
"","68019","","","0","21","vo_apg","5146068","0","vo_apg_0801",""
"1","68020","0","0","10","11","130911","5146068","1","這邊的設施是咖啡杯♪\n只要轉動正中間的方向盤，\n咖啡杯就會轉呀轉轉起來……","0"
"","68021","","","","91","0","5146068","","",""
"","68022","","0.2","1","3","130911","5146068","","kururu_guid_idle",""
"","68023","","0.2","1","3","97","5146068","","kururu_guid_idle",""
"1","68024","0","0","0","3","21","5146068","coffee_3_loop","coffee_3_in",""
"","68025","","","0","23","se_10055900","5146068","","se_10055900_photo",""
"1","68026","0","0.2","0","3","105811","5146068","peko_notice_idle","peko_notice_in",""
"1","68027","0","0.2","0","3","1058","5146068","peko_notice_idle","peko_notice_in",""
"","68028","","0.2","1","3","106011","5146068","","cool_talk_surprise_lookup",""
"","68029","","0.2","1","3","1060","5146068","","cool_talk_surprise_lookup",""
"","68030","","","0","21","vo_apg","5146068","0","vo_apg_0802",""
"1","68031","0","0","8","11","106011","5146068","1","正中間根本沒有方向盤吧？","0"
"","68032","","","","91","0","5146068","","",""
"","68033","","0.2","1","3","106011","5146068","","cool_idle_talkR",""
"","68034","","0.2","1","3","1060","5146068","","cool_idle_talkR",""
"1","68035","0.2","0.2","0","3","130911","5146068","anger_talk_surprise2_lookup","hawawa_lookup",""
"","68036","","0.2","1","3","97","5146068","","hawawa",""
"","68037","","","0","21","vo_apg","5146068","0","vo_apg_0803",""
"1","68038","0","0","8","11","130911","5146068","1","咦！？怎麼會怎麼會……\n啊，真的真的沒有！？\n到底去哪了～！？","0"
"","68039","","","","91","0","5146068","","",""
"","68040","","0","0","3","21","5146068","","coffee_3_out",""
"","68041","","0.2","1","3","130911","5146068","","anger_idle_sad",""
"","68042","","0.2","1","3","105811","5146068","","sad_idle_noface",""
"1","68043","0","0.2","1","3","1058","5146068","sad_idle_peko_loop","sad_idle_peko_in",""
"","68044","","","0","21","vo_apg","5146068","0","vo_apg_0804",""
"1","68045","0","0","10","11","105811","5146068","1","…………","0"
"","68046","","","","91","0","5146068","","",""
"","68047","","","","4","106011","5146068","","1",""
"","68048","","","","4","1060","5146068","","1",""
"","68049","","0.2","1","3","130911","5146068","","idle_normal_surprise",""
"","68050","","0.2","1","3","106011","5146068","","shock_loop_doteyes",""
"","68051","","0.2","1","3","1060","5146068","","shock_loop_doteyes",""
"1","68052","0","0.2","0","3","105811","5146068","peko_bowbowbow_loop","peko_bowbowbow_in",""
"1","68053","0","0.2","0","3","1058","5146068","peko_bowbowbow_loop","peko_bowbowbow_in",""
"","68054","","","0","21","vo_apg","5146068","0","vo_apg_0805",""
"1","68055","0","0","7","11","105811","5146068","1","對不起～！！","0"
"","68056","","","","91","0","5146068","","",""
"","68057","","0.2","1","3","106011","5146068","","anger_talk_shy",""
"","68058","","0.2","1","3","1060","5146068","","anger_talk_shy",""
"","68059","","","0","21","vo_apg","5146068","0","vo_apg_0806",""
"1","68060","0","0","9","11","106011","5146068","1","妳吃掉了嗎！？\n妳在搞什麼啦～！？","0"
"","68061","","","","91","0","5146068","","",""
"","68062","","0.2","1","3","106011","5146068","","anger_idle_shy",""
"","68063","","0.2","1","3","1060","5146068","","anger_idle_shy",""
"1","68064","0","0.2","0","3","105811","5146068","tahaha_talk","tahaha_in",""
"1","68065","0","0.2","0","3","1058","5146068","tahaha_talk","tahaha_in",""
"","68066","","","0","21","vo_apg","5146068","0","vo_apg_0807",""
