c8a027ad1d5a5061b97dc23cd708ba774149837149987b68b8edd796858ba1e1,9c90b0f473f8e23368d1fb0642bd8dddbd5e487efa694f9ca7b26ea53e285305,4c592bd107c0614dc8effb21d44203a497d292ef5d13154d146149a40e1c50a3,bdac9e2f762cc7f2937ecad8466bd19ce11ae56ae32080954537adfeb8cdbb82,b713cf7159d3f26477cd6d8d4af5b3ecb07387ac0a15ae65e569974fa9ccb601,72d65a4027dc966235baf425e6416ca1a90d3bbc468b03718c85e4afa3083a43,e23f4d227c2db5a7d66fd760ec3569d33b8d03afa4b8b254a4f55ba15686f357,8e23e11d8493c494dab75529eea1b7307beb9e402d0e33fd6d3f18240843eeee,5caa9bfea78cbf00262e15a59ed5689436316ac8d9d7c475009c9ac76c8da19e,a728fd9e0f573a293323ec73b240e6004e9d968c04315e130ae71c5baf1f9093,059bd72ad34aa6dcf796db728066a085bef65bf537b60bd2124fcf2258caba9f,19a3d7614ac246c406aa525fc6935994d712459e4f55ffe1f824429f98d3212b,fe2b6db8dc9d5731c3444a84487f49d2d58d85b2cbbeedd8426ec064d8103b7d,70d25625d72478bfadf91e54551cd34749e14765d57cada9ba98fdf868d8b1fc,738f404eff37388387337a5896678fe42e615a345e514738ea55f61a060bcab6,a8156a42de56aecc3b7c097fdbf78ad378f6c689eefa6a2de054c1123900aceb,d81ba4ae6c1fd74bc53c69eec4f26204e96a13cd21962471efc7b4faa9adef9c,73c265406539b61ac9e12dd4e941fc4c06f508f93d6f3c884d4519676c3e0671,9b4ca0e1db5d9cd975b2f9f52e8e8e2223ead498b3e13114309b6e55f3c689e3,811fabc1ed16c0343b69e0a3018a2bcf03082f3aae1405980bbfe0ccb63c44c6,0611dec38d769141e8ce9ff13d3bbc1e317744e10bea7ca51c6ba3ab8bfa3ea5,312a6fe9dc28438d75d02cdd31f0627b6bf23898ae1587a66a84382f78c6ee42,eebc3080c6c6d0eff8c94cb2eee84018ca68cdaa1e13eb7323b38c4f9928547f,d8fe2161f90c600ebc723897fd81398fb57be6c3671778338e5f71ca535d6592,78ada2e28d9f014566c20419a93d63b53e56d8e740511392c2a26b76bb68792f,98c4bc2ce4740457400e69d09ea8a30a98ecabb62a849c2ee56a2e68c3f62af6,91fa25c17238eb52d4a262cd996b144ebbfdaecdcb1e99dc46760548851db36b,4ea4fc85be3b9ff22e6f9aed54606640dffea304c7ff02139b4be96df2ea0080,f8d5e827241837a4faf2c14d856a66f4a2f8c4eef432a1e1f2049b8c6e62ebf8,4292bcd585b7893d83420a0e1a203ef63ed3e7ca34a9f813c7e8f1f099c7886b,8cfea1a777fb30f6c14e78ca2afcb9f7c2d310f786914568f3885f6a8e56f150,2fae2f69fb49946a7ac3d40b63438ce12dbd06df4bab38769a3734acbb85be52,cd0b6cc6801b62bf8747fbc182c4d0af0c07d73deb0cd9b88d4529d9296ad2c8,6b7b735145ad3bc08b3e4958ba8a5f72a0d415d42eaa0f066ddfdc0aee91b585,da00c239f91ae30232e7333914a919a42452817a91ec5367289acebadecb4cbb,b07cb3d99a2b709170c98ebebe76439983604deff4080d5759c34c82e7fe0360,c14ed0ff5751d21361b032374640ed28e5d07bf0b40e6909a9bdd5b88f862b1c,9e26de865317cf56513200f03a65eaccb01501d6e03f1c7e23cd268478499464,655d3c20a0fd5fd59805359e4528491d764f16b710f4271c40bc465e900a8131
"1041","401050191","1004210","2.4","0","10410104","1004206","1004110","1004108","401050161","1004106","1","401050201","170","2","11","1004109","2","401050181","1004209","710051","11","1004207","1004208","10410101","3","10410102","2.4","1004107","0.06","10410105","1001303","1000000","2.6","401050171","2","30","10410103","0"
"1041","401050241","1004210","3.7","0","10410104","1004206","1004110","1004108","401050211","1004106","1","401050251","171","2","31","1004109","3.5","401050231","1004209","710051","31","1004207","1004208","10410101","4","10410102","3.8","1004107","0.06","10410105","1001303","1000000","4","401050221","3.5","40","10410103","0"
"1041","401050291","1004210","3.7","0","10410104","1004206","1004110","1004108","401050261","1004106","1","401050301","172","2","41","1004109","3.5","401050281","1004209","710051","41","1004207","1004208","10410101","5","10410102","3.8","1004107","0.06","10410105","1001303","1000000","4","401050271","3.5","-1","10410103","0"
"1042","401050491","1004205","1.3","0","10420104","1004201","1004105","1004103","401050461","1004101","1","401050501","173","1","1","1004104","1.2","401050481","1004204","710061","1","1004202","1004203","10420101","1","10420102","1.4","1004102","0.03","10420105","1001301","1000000","1.5","401050471","1.2","1","10420103","0"
"1042","401050491","1004210","1.3","0","10420104","1004206","1004110","1004108","401050461","1004106","1","401050501","174","1","2","1004109","1.2","401050481","1004209","710061","2","1004207","1004208","10420101","1","10420102","1.4","1004107","0.03","10420105","1001303","1000000","1.5","401050471","1.2","3","10420103","0"
"1042","401050541","1004210","1.8","0","10420104","1004206","1004110","1004108","401050511","1004106","1","401050551","175","2","4","1004109","1.6","401050531","1004209","710061","4","1004207","1004208","10420101","2","10420102","1.9","1004107","0.06","10420105","1001303","1000000","2","401050521","1.6","10","10420103","0"
"1042","401050591","1004210","2.4","0","10420104","1004206","1004110","1004108","401050561","1004106","1","401050601","176","2","11","1004109","2","401050581","1004209","710061","11","1004207","1004208","10420101","3","10420102","2.4","1004107","0.06","10420105","1001303","1000000","2.6","401050571","2","30","10420103","0"
"1042","401050641","1004210","3.7","0","10420104","1004206","1004110","1004108","401050611","1004106","1","401050651","177","2","31","1004109","3.5","401050631","1004209","710061","31","1004207","1004208","10420101","4","10420102","3.8","1004107","0.06","10420105","1001303","1000000","4","401050621","3.5","40","10420103","0"
"1042","401050691","1004210","3.7","0","10420104","1004206","1004110","1004108","401050661","1004106","1","401050701","178","2","41","1004109","3.5","401050681","1004209","710061","41","1004207","1004208","10420101","5","10420102","3.8","1004107","0.06","10420105","1001303","1000000","4","401050671","3.5","-1","10420103","0"
"1043","401050891","1004205","1.3","0","10430104","1004201","1004105","1004103","401050861","1004101","1","401050901","179","1","1","1004104","1.2","401050881","1004204","710071","1","1004202","1004203","10430101","1","10430102","1.4","1004102","0.03","10430105","1001301","1000000","1.5","401050871","1.2","1","10430103","0"
"1043","401050891","1004210","1.3","0","10430104","1004206","1004110","1004108","401050861","1004106","1","401050901","180","1","2","1004109","1.2","401050881","1004209","710071","2","1004207","1004208","10430101","1","10430102","1.4","1004107","0.03","10430105","1001303","1000000","1.5","401050871","1.2","3","10430103","0"
"1043","401050941","1004210","1.8","0","10430104","1004206","1004110","1004108","401050911","1004106","1","401050951","181","2","4","1004109","1.6","401050931","1004209","710071","4","1004207","1004208","10430101","2","10430102","1.9","1004107","0.06","10430105","1001303","1000000","2","401050921","1.6","10","10430103","0"
"1043","401050991","1004210","2.4","0","10430104","1004206","1004110","1004108","401050961","1004106","1","401051001","182","2","11","1004109","2","401050981","1004209","710071","11","1004207","1004208","10430101","3","10430102","2.4","1004107","0.06","10430105","1001303","1000000","2.6","401050971","2","30","10430103","0"
"1043","401051041","1004210","3.7","0","10430104","1004206","1004110","1004108","401051011","1004106","1","401051051","183","2","31","1004109","3.5","401051031","1004209","710071","31","1004207","1004208","10430101","4","10430102","3.8","1004107","0.06","10430105","1001303","1000000","4","401051021","3.5","40","10430103","0"
"1043","401051091","1004210","3.7","0","10430104","1004206","1004110","1004108","401051061","1004106","1","401051101","184","2","41","1004109","3.5","401051081","1004209","710071","41","1004207","1004208","10430101","5","10430102","3.8","1004107","0.06","10430105","1001303","1000000","4","401051071","3.5","-1","10430103","0"
"1044","401051291","1004205","1.3","0","10440104","1004201","1004105","1004103","401051261","1004101","1","401051301","185","1","1","1004104","1.2","401051281","1004204","710081","1","1004202","1004203","10440101","1","10440102","1.4","1004102","0.03","10440105","1001301","1000000","1.5","401051271","1.2","1","10440103","0"
"1044","401051291","1004210","1.3","0","10440104","1004206","1004110","1004108","401051261","1004106","1","401051301","186","1","2","1004109","1.2","401051281","1004209","710081","2","1004207","1004208","10440101","1","10440102","1.4","1004107","0.03","10440105","1001303","1000000","1.5","401051271","1.2","3","10440103","0"
"1044","401051341","1004210","1.8","0","10440104","1004206","1004110","1004108","401051311","1004106","1","401051351","187","2","4","1004109","1.6","401051331","1004209","710081","4","1004207","1004208","10440101","2","10440102","1.9","1004107","0.06","10440105","1001303","1000000","2","401051321","1.6","10","10440103","0"
"1044","401051391","1004210","2.4","0","10440104","1004206","1004110","1004108","401051361","1004106","1","401051401","188","2","11","1004109","2","401051381","1004209","710081","11","1004207","1004208","10440101","3","10440102","2.4","1004107","0.06","10440105","1001303","1000000","2.6","401051371","2","30","10440103","0"
"1044","401051441","1004210","3.7","0","10440104","1004206","1004110","1004108","401051411","1004106","1","401051451","189","2","31","1004109","3.5","401051431","1004209","710081","31","1004207","1004208","10440101","4","10440102","3.8","1004107","0.06","10440105","1001303","1000000","4","401051421","3.5","40","10440103","0"
"1044","401051491","1004210","3.7","0","10440104","1004206","1004110","1004108","401051461","1004106","1","401051501","190","2","41","1004109","3.5","401051481","1004209","710081","41","1004207","1004208","10440101","5","10440102","3.8","1004107","0.06","10440105","1001303","1000000","4","401051471","3.5","-1","10440103","0"
"1045","401051691","1004205","1.3","0","10450104","1004201","1004105","1004103","401051661","1004101","1","401051701","191","1","1","1004104","1.2","401051681","1004204","710091","1","1004202","1004203","10450101","1","10450102","1.4","1004102","0.03","10450105","1001301","1000000","1.5","401051671","1.2","1","10450103","0"
"1045","401051691","1004210","1.3","0","10450104","1004206","1004110","1004108","401051661","1004106","1","401051701","192","1","2","1004109","1.2","401051681","1004209","710091","2","1004207","1004208","10450101","1","10450102","1.4","1004107","0.03","10450105","1001303","1000000","1.5","401051671","1.2","3","10450103","0"
"1045","401051741","1004210","1.8","0","10450104","1004206","1004110","1004108","401051711","1004106","1","401051751","193","2","4","1004109","1.6","401051731","1004209","710091","4","1004207","1004208","10450101","2","10450102","1.9","1004107","0.06","10450105","1001303","1000000","2","401051721","1.6","10","10450103","0"
"1045","401051791","1004210","2.4","0","10450104","1004206","1004110","1004108","401051761","1004106","1","401051801","194","2","11","1004109","2","401051781","1004209","710091","11","1004207","1004208","10450101","3","10450102","2.4","1004107","0.06","10450105","1001303","1000000","2.6","401051771","2","30","10450103","0"
"1045","401051841","1004210","3.7","0","10450104","1004206","1004110","1004108","401051811","1004106","1","401051851","195","2","31","1004109","3.5","401051831","1004209","710091","31","1004207","1004208","10450101","4","10450102","3.8","1004107","0.06","10450105","1001303","1000000","4","401051821","3.5","40","10450103","0"
"1045","401051891","1004210","3.7","0","10450104","1004206","1004110","1004108","401051861","1004106","1","401051901","196","2","41","1004109","3.5","401051881","1004209","710091","41","1004207","1004208","10450101","5","10450102","3.8","1004107","0.06","10450105","1001303","1000000","4","401051871","3.5","-1","10450103","0"
"1046","401052091","1004205","1.3","0","10460104","1004201","1004105","1004103","401052061","1004101","1","401052101","197","1","1","1004104","1.2","401052081","1004204","710101","1","1004202","1004203","10460101","1","10460102","1.4","1004102","0.03","10460105","1001301","1000000","1.5","401052071","1.2","1","10460103","0"
"1046","401052091","1004210","1.3","0","10460104","1004206","1004110","1004108","401052061","1004106","1","401052101","198","1","2","1004109","1.2","401052081","1004209","710101","2","1004207","1004208","10460101","1","10460102","1.4","1004107","0.03","10460105","1001303","1000000","1.5","401052071","1.2","3","10460103","0"
"1046","401052141","1004210","1.8","0","10460104","1004206","1004110","1004108","401052111","1004106","1","401052151","199","2","4","1004109","1.6","401052131","1004209","710101","4","1004207","1004208","10460101","2","10460102","1.9","1004107","0.06","10460105","1001303","1000000","2","401052121","1.6","10","10460103","0"
"1046","401052191","1004210","2.4","0","10460104","1004206","1004110","1004108","401052161","1004106","1","401052201","200","2","11","1004109","2","401052181","1004209","710101","11","1004207","1004208","10460101","3","10460102","2.4","1004107","0.06","10460105","1001303","1000000","2.6","401052171","2","30","10460103","0"
"1046","401052241","1004210","3.7","0","10460104","1004206","1004110","1004108","401052211","1004106","1","401052251","201","2","31","1004109","3.5","401052231","1004209","710101","31","1004207","1004208","10460101","4","10460102","3.8","1004107","0.06","10460105","1001303","1000000","4","401052221","3.5","38","10460103","0"
"1046","401052291","1004210","3.7","0","10460104","1004206","1004110","1004108","401052261","1004106","1","401052301","202","2","39","1004109","3.5","401052281","1004209","710101","39","1004207","1004208","10460101","5","10460102","3.8","1004107","0.06","10460105","1001303","1000000","4","401052271","3.5","-1","10460103","0"
"1047","401052491","1004205","1.3","0","10470104","1004201","1004105","1004103","401052461","1004101","1","401052501","203","1","1","1004104","1.2","401052481","1004204","710111","1","1004202","1004203","10470101","1","10470102","1.4","1004102","0.03","10470105","1001301","1000000","1.5","401052471","1.2","1","10470103","0"
"1047","401052491","1004210","1.3","0","10470104","1004206","1004110","1004108","401052461","1004106","1","401052501","204","1","2","1004109","1.2","401052481","1004209","710111","2","1004207","1004208","10470101","1","10470102","1.4","1004107","0.03","10470105","1001303","1000000","1.5","401052471","1.2","3","10470103","0"
"1047","401052541","1004210","1.8","0","10470104","1004206","1004110","1004108","401052511","1004106","1","401052551","205","2","4","1004109","1.6","401052531","1004209","710111","4","1004207","1004208","10470101","2","10470102","1.9","1004107","0.06","10470105","1001303","1000000","2","401052521","1.6","10","10470103","0"
"1047","401052591","1004210","2.4","0","10470104","1004206","1004110","1004108","401052561","1004106","1","401052601","206","2","11","1004109","2","401052581","1004209","710111","11","1004207","1004208","10470101","3","10470102","2.4","1004107","0.06","10470105","1001303","1000000","2.6","401052571","2","30","10470103","0"
"1047","401052641","1004210","3.7","0","10470104","1004206","1004110","1004108","401052611","1004106","1","401052651","207","2","31","1004109","3.5","401052631","1004209","710111","31","1004207","1004208","10470101","4","10470102","3.8","1004107","0.06","10470105","1001303","1000000","4","401052621","3.5","38","10470103","0"
"1047","401052691","1004210","3.7","0","10470104","1004206","1004110","1004108","401052661","1004106","1","401052701","208","2","39","1004109","3.5","401052681","1004209","710111","39","1004207","1004208","10470101","5","10470102","3.8","1004107","0.06","10470105","1001303","1000000","4","401052671","3.5","-1","10470103","0"
"1048","401052891","1004205","1.3","0","10480104","1004201","1004105","1004103","401052861","1004101","1","401052901","209","1","1","1004104","1.2","401052881","1004204","710121","1","1004202","1004203","10480101","1","10480102","1.4","1004102","0.03","10480105","1001301","1000000","1.5","401052871","1.2","1","10480103","0"
"1048","401052891","1004210","1.3","0","10480104","1004206","1004110","1004108","401052861","1004106","1","401052901","210","1","2","1004109","1.2","401052881","1004209","710121","2","1004207","1004208","10480101","1","10480102","1.4","1004107","0.03","10480105","1001303","1000000","1.5","401052871","1.2","3","10480103","0"
"1048","401052941","1004210","1.8","0","10480104","1004206","1004110","1004108","401052911","1004106","1","401052951","211","2","4","1004109","1.6","401052931","1004209","710121","4","1004207","1004208","10480101","2","10480102","1.9","1004107","0.06","10480105","1001303","1000000","2","401052921","1.6","10","10480103","0"
"1048","401052991","1004210","2.4","0","10480104","1004206","1004110","1004108","401052961","1004106","1","401053001","212","2","11","1004109","2","401052981","1004209","710121","11","1004207","1004208","10480101","3","10480102","2.4","1004107","0.06","10480105","1001303","1000000","2.6","401052971","2","30","10480103","0"
"1048","401053041","1004210","3.7","0","10480104","1004206","1004110","1004108","401053011","1004106","1","401053051","213","2","31","1004109","3.5","401053031","1004209","710121","31","1004207","1004208","10480101","4","10480102","3.8","1004107","0.06","10480105","1001303","1000000","4","401053021","3.5","38","10480103","0"
"1048","401053091","1004210","3.7","0","10480104","1004206","1004110","1004108","401053061","1004106","1","401053101","214","2","39","1004109","3.5","401053081","1004209","710121","39","1004207","1004208","10480101","5","10480102","3.8","1004107","0.06","10480105","1001303","1000000","4","401053071","3.5","-1","10480103","0"
"1049","401053291","1004205","1.3","0","10490104","1004201","1004105","1004103","401053261","1004101","1","401053301","215","1","1","1004104","1.2","401053281","1004204","710011","1","1004202","1004203","10490101","1","10490102","1.4","1004102","0.03","10490105","1001301","1000000","1.5","401053271","1.2","1","10490103","0"
"1049","401053291","1004210","1.3","0","10490104","1004206","1004110","1004108","401053261","1004106","1","401053301","216","1","2","1004109","1.2","401053281","1004209","710011","2","1004207","1004208","10490101","1","10490102","1.4","1004107","0.03","10490105","1001303","1000000","1.5","401053271","1.2","3","10490103","0"
"1049","401053341","1004210","1.8","0","10490104","1004206","1004110","1004108","401053311","1004106","1","401053351","217","2","4","1004109","1.6","401053331","1004209","710011","4","1004207","1004208","10490101","2","10490102","1.9","1004107","0.06","10490105","1001303","1000000","2","401053321","1.6","10","10490103","0"
"1049","401053391","1004210","2.4","0","10490104","1004206","1004110","1004108","401053361","1004106","1","401053401","218","2","11","1004109","2","401053381","1004209","710011","11","1004207","1004208","10490101","3","10490102","2.4","1004107","0.06","10490105","1001303","1000000","2.6","401053371","2","30","10490103","0"
"1049","401053441","1004210","3.7","0","10490104","1004206","1004110","1004108","401053411","1004106","1","401053451","219","2","31","1004109","3.5","401053431","1004209","710011","31","1004207","1004208","10490101","4","10490102","3.8","1004107","0.06","10490105","1001303","1000000","4","401053421","3.5","38","10490103","0"
"1049","401053491","1004210","3.7","0","10490104","1004206","1004110","1004108","401053461","1004106","1","401053501","220","2","39","1004109","3.5","401053481","1004209","710011","39","1004207","1004208","10490101","5","10490102","3.8","1004107","0.06","10490105","1001303","1000000","4","401053471","3.5","-1","10490103","0"
"1050","401053691","1004205","1.3","0","10500104","1004201","1004105","1004103","401053661","1004101","1","401053701","221","1","1","1004104","1.2","401053681","1004204","710021","1","1004202","1004203","10500101","1","10500102","1.4","1004102","0.03","10500105","1001301","1000000","1.5","401053671","1.2","1","10500103","0"
"1050","401053691","1004210","1.3","0","10500104","1004206","1004110","1004108","401053661","1004106","1","401053701","222","1","2","1004109","1.2","401053681","1004209","710021","2","1004207","1004208","10500101","1","10500102","1.4","1004107","0.03","10500105","1001303","1000000","1.5","401053671","1.2","3","10500103","0"
"1050","401053741","1004210","1.8","0","10500104","1004206","1004110","1004108","401053711","1004106","1","401053751","223","2","4","1004109","1.6","401053731","1004209","710021","4","1004207","1004208","10500101","2","10500102","1.9","1004107","0.06","10500105","1001303","1000000","2","401053721","1.6","10","10500103","0"
"1050","401053791","1004210","2.4","0","10500104","1004206","1004110","1004108","401053761","1004106","1","401053801","224","2","11","1004109","2","401053781","1004209","710021","11","1004207","1004208","10500101","3","10500102","2.4","1004107","0.06","10500105","1001303","1000000","2.6","401053771","2","30","10500103","0"
"1050","401053841","1004210","3.7","0","10500104","1004206","1004110","1004108","401053811","1004106","1","401053851","225","2","31","1004109","3.5","401053831","1004209","710021","31","1004207","1004208","10500101","4","10500102","3.8","1004107","0.06","10500105","1001303","1000000","4","401053821","3.5","38","10500103","0"
"1050","401053891","1004210","3.7","0","10500104","1004206","1004110","1004108","401053861","1004106","1","401053901","226","2","39","1004109","3.5","401053881","1004209","710021","39","1004207","1004208","10500101","5","10500102","3.8","1004107","0.06","10500105","1001303","1000000","4","401053871","3.5","-1","10500103","0"
"1051","401054091","1004205","1.3","0","10510104","1004201","1004105","1004103","401054061","1004101","1","401054101","227","1","1","1004104","1.2","401054081","1004204","710031","1","1004202","1004203","10510101","1","10510102","1.4","1004102","0.03","10510105","1001301","1000000","1.5","401054071","1.2","1","10510103","0"
"1051","401054091","1004210","1.3","0","10510104","1004206","1004110","1004108","401054061","1004106","1","401054101","228","1","2","1004109","1.2","401054081","1004209","710031","2","1004207","1004208","10510101","1","10510102","1.4","1004107","0.03","10510105","1001303","1000000","1.5","401054071","1.2","3","10510103","0"
"1051","401054141","1004210","1.8","0","10510104","1004206","1004110","1004108","401054111","1004106","1","401054151","229","2","4","1004109","1.6","401054131","1004209","710031","4","1004207","1004208","10510101","2","10510102","1.9","1004107","0.06","10510105","1001303","1000000","2","401054121","1.6","10","10510103","0"
"1051","401054191","1004210","2.4","0","10510104","1004206","1004110","1004108","401054161","1004106","1","401054201","230","2","11","1004109","2","401054181","1004209","710031","11","1004207","1004208","10510101","3","10510102","2.4","1004107","0.06","10510105","1001303","1000000","2.6","401054171","2","30","10510103","0"
"1051","401054241","1004210","3.7","0","10510104","1004206","1004110","1004108","401054211","1004106","1","401054251","231","2","31","1004109","3.5","401054231","1004209","710031","31","1004207","1004208","10510101","4","10510102","3.8","1004107","0.06","10510105","1001303","1000000","4","401054221","3.5","38","10510103","0"
"1051","401054291","1004210","3.7","0","10510104","1004206","1004110","1004108","401054261","1004106","1","401054301","232","2","39","1004109","3.5","401054281","1004209","710031","39","1004207","1004208","10510101","5","10510102","3.8","1004107","0.06","10510105","1001303","1000000","4","401054271","3.5","-1","10510103","0"
"1052","401054491","1004205","1.3","0","10520104","1004201","1004105","1004103","401054461","1004101","1","401054501","233","1","1","1004104","1.2","401054481","1004204","710041","1","1004202","1004203","10520101","1","10520102","1.4","1004102","0.03","10520105","1001301","1000000","1.5","401054471","1.2","1","10520103","0"
"1052","401054491","1004210","1.3","0","10520104","1004206","1004110","1004108","401054461","1004106","1","401054501","234","1","2","1004109","1.2","401054481","1004209","710041","2","1004207","1004208","10520101","1","10520102","1.4","1004107","0.03","10520105","1001303","1000000","1.5","401054471","1.2","3","10520103","0"
"1052","401054541","1004210","1.8","0","10520104","1004206","1004110","1004108","401054511","1004106","1","401054551","235","2","4","1004109","1.6","401054531","1004209","710041","4","1004207","1004208","10520101","2","10520102","1.9","1004107","0.06","10520105","1001303","1000000","2","401054521","1.6","10","10520103","0"
"1052","401054591","1004210","2.4","0","10520104","1004206","1004110","1004108","401054561","1004106","1","401054601","236","2","11","1004109","2","401054581","1004209","710041","11","1004207","1004208","10520101","3","10520102","2.4","1004107","0.06","10520105","1001303","1000000","2.6","401054571","2","30","10520103","0"
"1052","401054641","1004210","3.7","0","10520104","1004206","1004110","1004108","401054611","1004106","1","401054651","237","2","31","1004109","3.5","401054631","1004209","710041","31","1004207","1004208","10520101","4","10520102","3.8","1004107","0.06","10520105","1001303","1000000","4","401054621","3.5","38","10520103","0"
"1052","401054691","1004210","3.7","0","10520104","1004206","1004110","1004108","401054661","1004106","1","401054701","238","2","39","1004109","3.5","401054681","1004209","710041","39","1004207","1004208","10520101","5","10520102","3.8","1004107","0.06","10520105","1001303","1000000","4","401054671","3.5","-1","10520103","0"
"1053","401054891","1004205","1.3","0","10530104","1004201","1004105","1004103","401054861","1004101","1","401054901","239","1","1","1004104","1.2","401054881","1004204","710051","1","1004202","1004203","10530101","1","10530102","1.4","1004102","0.03","10530105","1001301","1000000","1.5","401054871","1.2","1","10530103","0"
"1053","401054891","1004210","1.3","0","10530104","1004206","1004110","1004108","401054861","1004106","1","401054901","240","1","2","1004109","1.2","401054881","1004209","710051","2","1004207","1004208","10530101","1","10530102","1.4","1004107","0.03","10530105","1001303","1000000","1.5","401054871","1.2","3","10530103","0"
"1053","401054941","1004210","1.8","0","10530104","1004206","1004110","1004108","401054911","1004106","1","401054951","241","2","4","1004109","1.6","401054931","1004209","710051","4","1004207","1004208","10530101","2","10530102","1.9","1004107","0.06","10530105","1001303","1000000","2","401054921","1.6","10","10530103","0"
"1053","401054991","1004210","2.4","0","10530104","1004206","1004110","1004108","401054961","1004106","1","401055001","242","2","11","1004109","2","401054981","1004209","710051","11","1004207","1004208","10530101","3","10530102","2.4","1004107","0.06","10530105","1001303","1000000","2.6","401054971","2","30","10530103","0"
"1053","401055041","1004210","3.7","0","10530104","1004206","1004110","1004108","401055011","1004106","1","401055051","243","2","31","1004109","3.5","401055031","1004209","710051","31","1004207","1004208","10530101","4","10530102","3.8","1004107","0.06","10530105","1001303","1000000","4","401055021","3.5","38","10530103","0"
"1053","401055091","1004210","3.7","0","10530104","1004206","1004110","1004108","401055061","1004106","1","401055101","244","2","39","1004109","3.5","401055081","1004209","710051","39","1004207","1004208","10530101","5","10530102","3.8","1004107","0.06","10530105","1001303","1000000","4","401055071","3.5","-1","10530103","0"
"1054","401055291","1004205","1.3","0","10540104","1004201","1004105","1004103","401055261","1004101","1","401055301","245","1","1","1004104","1.2","401055281","1004204","710061","1","1004202","1004203","10540101","1","10540102","1.4","1004102","0.03","10540105","1001301","1000000","1.5","401055271","1.2","1","10540103","0"
"1054","401055291","1004210","1.3","0","10540104","1004206","1004110","1004108","401055261","1004106","1","401055301","246","1","2","1004109","1.2","401055281","1004209","710061","2","1004207","1004208","10540101","1","10540102","1.4","1004107","0.03","10540105","1001303","1000000","1.5","401055271","1.2","3","10540103","0"
"1054","401055341","1004210","1.8","0","10540104","1004206","1004110","1004108","401055311","1004106","1","401055351","247","2","4","1004109","1.6","401055331","1004209","710061","4","1004207","1004208","10540101","2","10540102","1.9","1004107","0.06","10540105","1001303","1000000","2","401055321","1.6","10","10540103","0"
"1054","401055391","1004210","2.4","0","10540104","1004206","1004110","1004108","401055361","1004106","1","401055401","248","2","11","1004109","2","401055381","1004209","710061","11","1004207","1004208","10540101","3","10540102","2.4","1004107","0.06","10540105","1001303","1000000","2.6","401055371","2","30","10540103","0"
"1054","401055441","1004210","3.7","0","10540104","1004206","1004110","1004108","401055411","1004106","1","401055451","249","2","31","1004109","3.5","401055431","1004209","710061","31","1004207","1004208","10540101","4","10540102","3.8","1004107","0.06","10540105","1001303","1000000","4","401055421","3.5","38","10540103","0"
"1054","401055491","1004210","3.7","0","10540104","1004206","1004110","1004108","401055461","1004106","1","401055501","250","2","39","1004109","3.5","401055481","1004209","710061","39","1004207","1004208","10540101","5","10540102","3.8","1004107","0.06","10540105","1001303","1000000","4","401055471","3.5","-1","10540103","0"
"1055","401055691","1004205","1.3","0","10550104","1004201","1004105","1004103","401055661","1004101","1","401055701","251","1","1","1004104","1.2","401055681","1004204","710071","1","1004202","1004203","10550101","1","10550102","1.4","1004102","0.03","10550105","1001301","1000000","1.5","401055671","1.2","1","10550103","0"
"1055","401055691","1004210","1.3","0","10550104","1004206","1004110","1004108","401055661","1004106","1","401055701","252","1","2","1004109","1.2","401055681","1004209","710071","2","1004207","1004208","10550101","1","10550102","1.4","1004107","0.03","10550105","1001303","1000000","1.5","401055671","1.2","3","10550103","0"
"1055","401055741","1004210","1.8","0","10550104","1004206","1004110","1004108","401055711","1004106","1","401055751","253","2","4","1004109","1.6","401055731","1004209","710071","4","1004207","1004208","10550101","2","10550102","1.9","1004107","0.06","10550105","1001303","1000000","2","401055721","1.6","10","10550103","0"
"1055","401055791","1004210","2.4","0","10550104","1004206","1004110","1004108","401055761","1004106","1","401055801","254","2","11","1004109","2","401055781","1004209","710071","11","1004207","1004208","10550101","3","10550102","2.4","1004107","0.06","10550105","1001303","1000000","2.6","401055771","2","30","10550103","0"
"1055","401055841","1004210","3.7","0","10550104","1004206","1004110","1004108","401055811","1004106","1","401055851","255","2","31","1004109","3.5","401055831","1004209","710071","31","1004207","1004208","10550101","4","10550102","3.8","1004107","0.06","10550105","1001303","1000000","4","401055821","3.5","38","10550103","0"
"1055","401055891","1004210","3.7","0","10550104","1004206","1004110","1004108","401055861","1004106","1","401055901","256","2","39","1004109","3.5","401055881","1004209","710071","39","1004207","1004208","10550101","5","10550102","3.8","1004107","0.06","10550105","1001303","1000000","4","401055871","3.5","-1","10550103","0"
"1056","401056091","1004205","1.3","0","10560104","1004201","1004105","1004103","401056061","1004101","1","401056101","257","1","1","1004104","1.2","401056081","1004204","710081","1","1004202","1004203","10560101","1","10560102","1.4","1004102","0.03","10560105","1001301","1000000","1.5","401056071","1.2","1","10560103","0"
"1056","401056091","1004210","1.3","0","10560104","1004206","1004110","1004108","401056061","1004106","1","401056101","258","1","2","1004109","1.2","401056081","1004209","710081","2","1004207","1004208","10560101","1","10560102","1.4","1004107","0.03","10560105","1001303","1000000","1.5","401056071","1.2","3","10560103","0"
"1056","401056141","1004210","1.8","0","10560104","1004206","1004110","1004108","401056111","1004106","1","401056151","259","2","4","1004109","1.6","401056131","1004209","710081","4","1004207","1004208","10560101","2","10560102","1.9","1004107","0.06","10560105","1001303","1000000","2","401056121","1.6","10","10560103","0"
