0e9829980620b2577706efafc20ef2df599cf798189e7baf5b4587c67aa5764f,228570bd1b807eefddcee8a720457a6f36a24f6ad16c81e0d838151cd8c1df05,a0fc605b8e4b4ad27577e607bb11ce723da3e02fdd3139521c0f269b59ccb4e5,a3f053b882635aca0202c6da61b9f9bf298c087bd8b01ce0bdb7f231f11fad41,20f1628a357520d989c072421d1a88f30c42836344c7bbe2415bf68bf3478f92,00b3915c5685f1103607086d8b6eeb196fd336549c348bcaf8bfecd5f374dac9,03c72c2a375322f666ce3b8141b88141d944c33b055e896304bf40ba916cb0f9,8519cd6134f3db6d0199f5595d3c175b0ff514f4a7f4425d9bf1e0208a0a29ad,d4a7648d16cc8cc124af44f8862ec3f1863ed53e0bec1c38674e74c65b521da3,8fec8e6afebff483022aa825f156fe95b3d092b19cc0a8497c536bc7eefde1a4,9dfd33c05414671361e884fcd0a1ce89dd3af0b73477d2e0c8b6ed6914bb0cac
"111931","3","","","501","","nop_talk_wish3","","0.2","1","501096"
"vo_drama_10082001","21","","","501","","vo_drama_10082001_011","0","","0","501097"
"111931","11","0.5","0","501","0","伊莉亞小姐……\n我非常了解妳的感受。","1","0","4","501098"
"501098","91","","","501","","","","","","501099"
"111931","3","","","501","","nop_idle_wish3","","0.2","1","501100"
"120731","4","","","501","","0","","","","501101"
"120731","3","","","501","","nop_talk_shy","","0.2","1","501102"
"vo_drama_10082001","21","","","501","","vo_drama_10082001_012","0","","0","501103"
"120731","11","0.5","0","501","0","可可蘿小姐……","1","0","4","501104"
"501104","91","","","501","","","","","","501105"
"111831","3","","","501","0.2","nop_smile2","nop_idle_joy1","0.2","0","501106"
"112031","3","","","501","0","nop_smile2","nop_idle_normal","0.2","0","501107"
"1","93","","","501","","1","","","","501108"
"120731","3","","","501","","nop_idle_shy2","","0.2","1","501109"
"112031","3","","","501","","nop_talk_bitter","","0.2","1","501110"
"vo_drama_10082001","21","","","501","","vo_drama_10082001_013","0","","0","501111"
"112031","11","0.5","0","501","0","好了好了，雪菲都在害羞了，\n就適可而止吧。\n不管再怎麼說，雪菲都做得很好。\n妳要抬頭挺胸啊。","1","0","5","501112"
"6","93","","","501","","1","","","","501113"
"112031","3","","1","501","0.2","nop_talk_doya","nop_talk_doya_loop","0.2","0","501114"
"501112","91","","","501","","","","","","501115"
"112031","3","","","501","","nop_idle_doya","","0.2","1","501116"
"0.5","93","","","501","","1","","","","501117"
"111831","3","","","501","","nop_talk_joy2","","0.2","1","501118"
"vo_drama_10082001","21","","","501","","vo_drama_10082001_014","0","","0","501119"
"111831","11","0.5","0","501","0","對啊！\n是小雪菲為參加這場新年會的大家\n帶來了笑容。\n今年也要創造出許多的笑容喔！","1","0","4","501120"
"8","93","","","501","","1","","","","501121"
"111831","3","","1","501","","nop_talk_guts2","nop_talk_guts2_loop","0.2","0","501122"
"501120","91","","","501","","","","","","501123"
"111831","3","","","501","","nop_idle_guts2","","0.2","1","501124"
"120731","4","","","501","","1","","","","501125"
"120731","3","","1","501","0.2","nop_talk_normal","nop_talk_wish","0.2","0","501126"
"vo_drama_10082001","21","","","501","","vo_drama_10082001_015","0","","0","501127"
"120731","11","1","0","501","0","是啊，希望今年不管是\n對【美食殿堂】來說，還是對大家來說，\n都能成為最棒的一年。\n所以今年也要請大家多多指教囉。","1","0","6","501128"
"8.5","93","","","501","","1","","","","501129"
"120731","3","","1","501","0","nop_01_shephy_pose","nop_01_shephy_pose_loop","0.2","0","501130"
"2.5","93","","","501","","0","","","","501131"
"111831","3","","","501","","nop_handclap_long","","0.2","1","501132"
"111931","3","","","501","","nop_talk_wish3","","0.2","1","501133"
"112031","3","","1","501","0","nop_talk_doya","nop_talk_doya_loop","0.2","0","501134"
"120931","3","","1","501","0","nop_talk_arm_crossed","nop_talk_arm_crossed_loop","0.2","0","501135"
"120831","3","","","501","","nop_01_ruka_hello_long","","0.2","1","501136"
"501128","91","","","501","","","","","","501137"
"0.5","93","","","501","","0","","","","501138"
"0.5","93","","","501","","0","","","","501139"
"1","1","nop_idle_joy_normal","-255","502","0","108731","-150","1.95","105","502001"
"1","1","nop_idle_joy1","-255","502","1","108831","150","1.95","104","502002"
"1","1","nop_idle_normal","-225","502","0","108931","-300","1.95","101","502003"
"0.5","93","","","502","","0","","","","502004"
"vo_drama_10082002","21","","","502","","vo_drama_10082002_001","0","","0","502005"
"108831","11","0.5","0","502","0","騎士先生，\n新年快樂。","1","0","4","502006"
"108831","3","","","502","","nop_talk_joy3_blink","","0.2","1","502007"
"1","93","","","502","","1","","","","502008"
"108831","3","","","502","","nop_bow","","0.2","1","502009"
"2.25","93","","","502","","1","","","","502010"
"108831","3","","","502","","nop_idle_normal_joy","","0.2","1","502011"
"502006","91","","","502","","","","","","502012"
"vo_drama_10082002","21","","","502","","vo_drama_10082002_002","0","","0","502013"
"108731","11","0.5","0","502","0","謝謝你邀請我們來！\n大家好像都很開心，好棒的新年會！","1","0","4","502014"
"108731","3","","","502","","nop_talk_joy2","","0.2","1","502015"
"502014","91","","","502","","","","","","502016"
"108731","3","","","502","","nop_idle_joy1","","0.2","1","502017"
"vo_drama_10082002","21","","","502","","vo_drama_10082002_003","0","","0","502018"
"108931","11","0.5","0","502","0","日和說得沒錯。\n這股氣氛開朗又平靜，\n感覺很不錯。","1","0","4","502019"
"108931","3","","","502","","nop_talk_thinking","","0.2","1","502020"
"502019","91","","","502","","","","","","502021"
"108931","3","","","502","","nop_idle_thinking","","0.2","1","502022"
"vo_drama_10082002","21","","","502","","vo_drama_10082002_004","0","","0","502023"
"108731","11","0.5","0","502","0","說到新年，就會想起和騎士先生一起\n在神殿與鏡餅交手的事情呢。","1","0","6","502024"
"108731","3","","","502","","nop_talk_joy3_blink2","","0.2","1","502025"
"1.5","93","","","502","","1","","","","502026"
"108731","3","","","502","","nop_talk_joy1_normal","","0.2","1","502027"
"502024","91","","","502","","","","","","502028"
"108731","3","","","502","","nop_idle_joy_normal","","0.2","1","502029"
"vo_drama_10082002","21","","","502","","vo_drama_10082002_005","0","","0","502030"
"108931","11","0.5","0","502","0","嗯，那是起很不得了的事件呢。\n如果沒有你的幫助，\n應該就無法解決了。\n我要再次向你道謝。","1","0","5","502031"
"108931","3","","","502","","nop_talk_joy3_blink2","","0.2","1","502032"
"8","93","","","502","","1","","","","502033"
"108931","3","","","502","","nop_talk_joy3_blink","","0.2","1","502034"
"502031","91","","","502","","","","","","502035"
"108931","3","","","502","","nop_idle_thinking","","0.2","1","502036"
"vo_drama_10082002","21","","","502","","vo_drama_10082002_006","0","","0","502037"
"108831","11","0.5","0","502","0","那時候的騎士先生，\n好可靠喔……\n呃，沒有，我不是那個意思！\n對了，你今年有送出紅包嗎？","1","0","4","502038"
"108831","3","","","502","","nop_talk_memory","","0.2","1","502039"
"4.75","93","","","502","","1","","","","502040"
"108831","3","","","502","","nop_talk_anger2","","0.2","1","502041"
"3.5","93","","","502","","1","","","","502042"
"108831","3","","","502","","nop_talk_normal_dere2","","0.2","1","502043"
"502038","91","","","502","","","","","","502044"
"0.1","93","","","502","","1","","","","502045"
"108831","3","","","502","","nop_idle_normal","","0.2","1","502046"
"vo_drama_10082002","21","","","502","","vo_drama_10082002_007","0","","0","502047"
"108731","11","0.5","0","502","0","你那時候為了給可可蘿紅包，\n非常地努力呢。\n咦？你今年\n連雪菲的紅包都給了啊～！","1","0","4","502048"
"108731","3","","","502","","nop_talk_joy3_blink","","0.2","1","502049"
"5.5","93","","","502","","1","","","","502050"
"108731","3","","","502","","nop_look_talk_sad","","0.2","1","502051"
"1","93","","","502","","1","","","","502052"
"108731","3","","","502","","nop_talk_joy2","","0.2","1","502053"
"502048","91","","","502","","","","","","502054"
"108731","3","","","502","","nop_idle_joy1","","0.2","1","502055"
"vo_drama_10082002","21","","","502","","vo_drama_10082002_008","0","","0","502056"
"108931","11","0.5","0","502","0","呵呵，她一定很高興吧。\n你真的很溫柔啊。\n一定也是因為有你這份溫柔，\n才能夠跨越這次的冒險吧。","1","0","4","502057"
"108931","3","","","502","","nop_talk_joy1_normal","","0.2","1","502058"
"3.5","93","","","502","","1","","","","502059"
"108931","3","","","502","","nop_talk_joy3_blink","","0.2","1","502060"
"8.5","93","","","502","","1","","","","502061"
"108931","3","","","502","","nop_talk_arm_crossed","","0.2","0","502062"
"1","93","","","502","","1","","","","502063"
"108931","3","","","502","","nop_idle_arm_crossed","","0.2","1","502064"
"502057","91","","","502","","","","","","502065"
"vo_drama_10082002","21","","","502","","vo_drama_10082002_009","0","","0","502066"
"108731","11","0.5","0","502","0","對了對了，我有聽說喔！\n這些年菜是\n【美食殿堂】的大家製作的，對吧？\n嚐起來非常好吃，讓我嚇了一跳！","1","0","6","502067"
"108731","3","","","502","","nop_talk_joy3_blink","","0.2","1","502068"
"6","93","","","502","","1","","","","502069"
"108731","3","","","502","","nop_talk_joy2","","0.2","1","502070"
"502067","91","","","502","","","","","","502071"
"108731","3","","","502","","nop_idle_joy1","","0.2","1","502072"
"vo_drama_10082002","21","","","502","","vo_drama_10082002_010","0","","0","502073"
"108931","11","0.5","0","502","0","嗯，很好吃呢。\n吃得出每份料理\n都做得十分用心喔。\n……優衣，妳怎麼了？","1","0","4","502074"
"108931","3","","","502","","nop_talk_joy3_blink2","","0.2","1","502075"
"7.5","93","","","502","","1","","","","502076"
"108831","3","","","502","","nop_idle_sad","","0.2","1","502077"
"108831","12","0","0","502","0","1","1","0","1.5","502078"
"108931","3","","","502","","nop_talk_worry","","0.2","1","502079"
"108731","3","","","502","","nop_idle_normal_suprise1","","0.2","1","502080"
"502074","91","","","502","","","","","","502081"
"502078","91","","","502","","","","","","502082"
"108931","3","","","502","","nop_idle_worry","","0.2","1","502083"
"vo_drama_10082002","21","","","502","","vo_drama_10082002_011","0","","0","502084"
"108831","11","0.5","0","502","0","嗚嗚……\n我原本想說吃剛剛好的份量就好，\n卻因為很好吃，不小心就……\n要是吃得太多，該怎麼辦才好？","1","0","5","502085"
"108831","3","","","502","","nop_talk_joy1_sad","","0.2","1","502086"
"7","93","","","502","","1","","","","502087"
"108831","3","","","502","","nop_talk_sad3","","0.2","1","502088"
"502085","91","","","502","","","","","","502089"
"108831","3","","","502","","nop_idle_sad3","","0.2","1","502090"
"vo_drama_10082002","21","","","502","","vo_drama_10082002_012","0","","0","502091"
"108731","11","0.5","0","502","0","只要待會再去活動身體就沒事了！\n下次就大家一起去冒險吧。\n騎士先生也要一起來喔♪","1","0","6","502092"
"108731","3","","","502","","nop_talk_joy2","","0.2","1","502093"
"6","93","","","502","","1","","","","502094"
"108731","3","","1","502","0.2","nop_talk_guts5","nop_idle_guts5","0.2","0","502095"
"502092","91","","","502","","","","","","502096"
"108731","3","","","502","","nop_idle_guts5","","0.2","1","502097"
"vo_drama_10082002","21","","","502","","vo_drama_10082002_013","0","","0","502098"
"108931","11","0.5","0","502","0","這個提議真棒。\n新年才剛開始，\n今年馬上就有期待的事情了。","1","0","6","502099"
"108931","3","","","502","","nop_talk_arm_crossed","","0.2","0","502100"
"1","93","","","502","","1","","","","502101"
"108931","3","","","502","","nop_talk_arm_crossed_loop","","0.2","0","502102"
"1","93","","","502","","1","","","","502103"
"108931","3","","","502","","nop_talk_normal","","0.2","1","502104"
"502099","91","","","502","","","","","","502105"
"108931","3","","","502","","nop_idle_normal","","0.2","1","502106"
"vo_drama_10082002","21","","","502","","vo_drama_10082002_014","0","","0","502107"
"108731","11","0.5","0","502","0","嘻嘻，\n要吃飽飽，得到活力，\n讓今年變成最棒的一年才行！","1","0","4","502108"
"108731","3","","","502","","nop_talk_joy2","","0.2","1","502109"
"502108","91","","","502","","","","","","502110"
"108731","3","","","502","","nop_idle_joy_normal","","0.2","1","502111"
"vo_drama_10082002","21","","","502","","vo_drama_10082002_015","0","","0","502112"
"108831","11","0.5","0","502","0","呵呵，就是說啊。\n騎士先生，\n今年也要請你多多指教了……♪","1","0","6","502113"
"108831","3","","","502","","nop_talk_joy1_normal","","0.2","1","502114"
"2","93","","","502","","1","","","","502115"
"108831","3","","","502","","nop_look_talk_wish","","0.2","1","502116"
"1","93","","","502","","1","","","","502117"
"108831","3","","1","502","0.2","nop_bow","nop_idle_joy1","0.2","0","502118"
"0.2","93","","","502","","1","","","","502119"
"108731","3","","1","502","0.2","nop_bow","nop_idle_joy2","0.2","0","502120"
"108931","3","","1","502","0.2","nop_bow","nop_idle_joy1","0.2","0","502121"
"3","93","","","502","","1","","","","502122"
"502113","91","","","502","","","","","","502123"
"0.5","93","","","502","","0","","","","502124"
"1","1","nop_idle_joy2","-300","503","1","102011","1000","1.95","104","503001"
"1","1","nop_idle_normal","-270","503","1","100411","1000","1.95","105","503002"
"1","1","nop_idle_normal","-235","503","1","103631","1000","1.95","101","503003"
"1","5","NoItem_idle","-255","503","0","1","-275","1.95","106","503004"
"1","31","","1","503","","11","-105","0","-215","503005"
"0","93","","","503","","0","","","","503006"
"100411","3","","","503","","nop_run","","0.2","1","503007"
"100411","2","","","503","","-275","5","","-255","503008"
"0.5","93","","","503","","","","","","503009"
"102011","3","","","503","","nop_run","","0.2","1","503010"
"102011","2","","","503","","-140","5","","-230","503011"
"1","93","","","503","","","","","","503012"
"103631","3","","","503","","nop_run","","0.2","1","503013"
"103631","2","","","503","","150","4.5","","-235","503014"
"3.4","93","","","503","","","","","","503015"
"100411","4","","","503","","0","","","","503016"
"100411","3","","","503","","nop_idle_normal","","0.2","1","503017"
"0.1","93","","","503","","","","","","503018"
"100411","3","","1","503","0.2","nop_03_misogi_hello_long","nop_idle_joy1","0.2","0","503019"
"100411","12","","","503","","4","","","0","503020"
"0.4","93","","","503","","","","","","503021"
"102011","4","","","503","","0","","","","503022"
"102011","3","","","503","","nop_idle_normal","","0.2","1","503023"
"0.1","93","","","503","","","","","","503024"
"102011","3","","1","503","0.2","nop_03_mimi_swing","nop_idle_joy1","0.2","0","503025"
"102011","12","","","503","","4","","","0","503026"
"0.5","93","","","503","","","","","","503027"
"103631","3","","1","503","0","nop_03_kyoka_talk_doya","nop_03_kyoka_idle_doya","0.2","0","503028"
"103631","12","","","503","","4","","-40","0","503029"
"1.5","93","","","503","","0","","","","503030"
"102011","3","","","503","","nop_talk_joy2","","0.2","1","503031"
"vo_drama_10082003","21","","","503","","vo_drama_10082003_001","0","","0","503032"
"102011","11","0.5","0","503","0","啊，哥哥！\n太好了，找到你了～！\n會場好大，\n美美好像都要迷路了～","1","0","4","503033"
"503033","91","","","503","","","","","","503034"
"102011","3","","","503","","nop_idle_joy1","","0.2","1","503035"
"vo_drama_10082003","21","","","503","","vo_drama_10082003_002","0","","0","503036"
"100411","11","1","0","503","0","嘿嘿嘿，哥哥，\n新年快樂──\n來，這是給你的紅包……開玩笑的！\n有嚇到嗎？有嚇到嗎？","1","0","5","503037"
"100411","3","","","503","","nop_talk_joy2","","0.2","1","503038"
"4","93","","","503","","1","","","","503039"
"1","3","","1","503","0","nop_03_misogi_trick_in","nop_03_misogi_trick_loop","0.2","0","503040"
"100411","3","","1","503","0","nop_03_misogi_trick_in","nop_03_misogi_trick_loop","0.2","0","503041"
"2","93","","","503","","1","","","","503042"
"11","32","","","503","","1","","","","503043"
"1","3","","1","503","0.2","nop_03_misogi_trick_out","NoItem_idle","0.2","0","503044"
"100411","3","","1","503","0.2","nop_03_misogi_trick_out","nop_talk_joy2","0.2","0","503045"
"0.1","93","","","503","","1","","","","503046"
"102011","4","","","503","","1","","","","503047"
"102011","3","","1","503","0","nop_03_mimi_surprise","nop_03_mimi_surprise_loop","0.2","0","503048"
"103631","3","","1","503","0","nop_03_kyoka_surprise","nop_03_kyoka_surprise_loop","0.2","0","503049"
"503037","91","","","503","","","","","","503050"
"100411","3","","","503","","nop_idle_joy2","","0.2","1","503051"
"vo_drama_10082003","21","","","503","","vo_drama_10082003_003","0","","0","503052"
"103631","11","0.5","0","503","0","討厭，禊妳真是的！\n不可以突然惡作劇啦。\n你也是，要表現得成熟一點啊。","1","0","6","503053"
"103631","3","","","503","","nop_talk_anger","","0.2","1","503054"
"4","93","","","503","","1","","","","503055"
"103631","3","","1","503","0","nop_talk_arm_crossed_anger","nop_talk_arm_crossed_loop_anger","0.2","0","503056"
"503053","91","","","503","","","","","","503057"
"100411","3","","","503","","nop_idle_normal","","0.2","1","503058"
"103631","3","","","503","","nop_idle_arm_crossed_anger","","0.2","1","503059"
"102011","4","","","503","","0","","","","503060"
"vo_drama_10082003","21","","","503","","vo_drama_10082003_004","0","","0","503061"
"102011","11","0.5","0","503","0","那個那個，妳們看妳們看！\n有好～多看起來\n很好吃的料理耶！","1","0","5","503062"
"102011","3","","","503","","nop_talk_surprise_kira","","0.2","1","503063"
"4","93","","","503","","1","","","","503064"
"103631","3","","1","503","0","nop_surprise","nop_idle_surprise1","0.2","0","503065"
"503062","91","","","503","","","","","","503066"
"102011","3","","","503","","nop_idle_surprise_kira","","0.2","1","503067"
"vo_drama_10082003","21","","","503","","vo_drama_10082003_005","0","","0","503068"
"103631","11","0.5","0","503","0","盯……\n太好了。年菜裡，\n好像沒有放青椒……","1","0","4","503069"
"103631","3","","","503","","nop_talk_jitome","","0.2","1","503070"
"1.5","93","","","503","","1","","","","503071"
"103631","3","","","503","","nop_talk_sad3","","0.2","1","503072"
"503069","91","","","503","","","","","","503073"
"103631","3","","","503","","nop_idle_sad3","","0.2","1","503074"
"102011","3","","","503","","nop_idle_joy1","","0.2","1","503075"
"vo_drama_10082003","21","","","503","","vo_drama_10082003_006","0","","0","503076"
"100411","11","0","0","503","0","啊哈哈！\n哥哥，你剛剛有聽到嗎？\n鏡華不喜歡吃青椒呢～？","1","0","6","503077"
"100411","3","","","503","","nop_talk_joy2","","0.2","1","503078"
"503077","91","","","503","","","","","","503079"
"100411","3","","","503","","nop_idle_normal","","0.2","1","503080"
"vo_drama_10082003","21","","","503","","vo_drama_10082003_007","0","","0","503081"
"103631","11","0","0","503","0","不、不是這樣！我這麼說才不是因為\n討厭苦苦的青椒喔！\n我只是在調查年菜中\n放了什麼樣的東西！","1","0","5","503082"
"103631","3","","","503","","nop_talk_anger2","","0.2","1","503083"
"503082","91","","","503","","","","","","503084"
"103631","3","","","503","","nop_idle_sad","","0.2","1","503085"
"vo_drama_10082003","21","","","503","","vo_drama_10082003_008","0","","0","503086"
"102011","11","0.5","0","503","0","不光是料理，\n人也好多喔。\n大家居然全都是哥哥的朋友，\n好厲害喔。","1","0","4","503087"
"102011","3","","","503","","nop_talk_surprise1","","0.2","1","503088"
"4","93","","","503","","1","","","","503089"
"102011","3","","","503","","nop_talk_normal","","0.2","1","503090"
"503087","91","","","503","","","","","","503091"
"102011","3","","","503","","nop_idle_normal","","0.2","1","503092"
"vo_drama_10082003","21","","","503","","vo_drama_10082003_009","0","","0","503093"
"100411","11","0.5","0","503","0","看到這麼多人，\n會讓人想起來\n公會競速賽那時候的事情呢！","1","0","6","503094"
"100411","3","","","503","","nop_talk_thinking","","0.2","1","503095"
"503094","91","","","503","","","","","","503096"
"100411","3","","","503","","nop_idle_thinking","","0.2","1","503097"
"103631","3","","","503","","nop_idle_thinking","","0.2","1","503098"
"vo_drama_10082003","21","","","503","","vo_drama_10082003_010","0","","0","503099"
"102011","11","0.5","0","503","0","嗯！胡桃那時候\n也有一起參加，好開心喔。\n希望還能再和大家一起去跑步♪","1","0","5","503100"
"102011","3","","","503","","nop_talk_wish","","0.2","1","503101"
"4","93","","","503","","1","","","","503102"
"102011","3","","","503","","nop_talk_joy2","","0.2","1","503103"
"503100","91","","","503","","","","","","503104"
"102011","3","","","503","","nop_idle_joy1","","0.2","1","503105"
"vo_drama_10082003","21","","","503","","vo_drama_10082003_011","0","","0","503106"
"103631","11","0.5","0","503","0","如果下次還要比，我們是不會輸的！\n因為我們【小小甜心】\n也會不斷成長的！","1","0","5","503107"
"103631","3","","1","503","0.2","nop_talk_guts2","nop_talk_guts2_loop","0.2","0","503108"
"5.5","93","","","503","","1","","","","503109"
"103631","3","","1","503","0.2","nop_03_kyoka_talk_doya","nop_03_kyoka_talk_doya_loop","0.2","0","503110"
"503107","91","","","503","","","","","","503111"
"103631","3","","","503","","nop_03_kyoka_idle_doya","","0.2","1","503112"
"vo_drama_10082003","21","","","503","","vo_drama_10082003_012","0","","0","503113"
"100411","11","0.5","0","503","0","禊今年也會來想出\n很～厲害的惡作劇，\n你要拭目以待喔，哥哥！","1","0","5","503114"
"100411","3","","","503","","nop_talk_joy2","","0.2","1","503115"
"503114","91","","","503","","","","","","503116"
"100411","3","","","503","","nop_idle_joy2","","0.2","1","503117"
"vo_drama_10082003","21","","","503","","vo_drama_10082003_013","0","","0","503118"
"103631","11","0.5","0","503","0","討厭，\n禊妳真是的！\n不可以一直在惡作劇啦！","1","0","5","503119"
"103631","3","","","503","","nop_talk_anger","","0.2","1","503120"
"503119","91","","","503","","","","","","503121"
"103631","3","","","503","","nop_idle_anger","","0.2","1","503122"
"vo_drama_10082003","21","","","503","","vo_drama_10082003_014","0","","0","503123"
"102011","11","0","0","503","0","哥哥！\n今年也要和美美我們的\n【小小甜心】多多玩耍喔！","1","0","5","503124"
"102011","3","","","503","","nop_talk_joy1","","0.2","1","503125"
"503124","91","","","503","","","","","","503126"
"102011","3","","1","503","0.2","nop_03_cmn_eieio","nop_03_cmn_eieio_loop","0.2","0","503127"
"0.1","93","","","503","","","","","","503128"
"103631","3","","1","503","0.2","nop_03_cmn_eieio","nop_03_cmn_eieio_loop","0.2","0","503129"
"0.1","93","","","503","","","","","","503130"
"100411","3","","1","503","0.2","nop_03_cmn_eieio","nop_03_cmn_eieio_loop","0.2","0","503131"
"1.3","93","","","503","","0","","","","503132"
"1","1","nop_idle_normal","-225","504","0","101231","-150","1.95","101","504001"
"1","1","nop_idle_normal","-255","504","1","104011","150","1.95","104","504002"
"1","1","nop_idle_normal","-255","504","0","101511","-300","1.95","105","504003"
"0.5","93","","","504","","0","","","","504004"
"vo_drama_10082004","21","","","504","","vo_drama_10082004_001","0","","0","504005"
"101511","11","0.5","0","504","0","新年快樂。\n能夠見到充滿活力的大家，\n老師覺得好開心喔。","1","0","6","504006"
"101511","3","","1","504","0.2","nop_bow","nop_talk_joy3","0.2","0","504007"
"101231","3","","1","504","0.2","nop_bow","nop_idle_normal","0.2","0","504008"
"104011","3","","1","504","0.2","nop_bow","nop_idle_normal","0.2","0","504009"
"504006","91","","","504","","","","","","504010"
"101511","3","","","504","","nop_idle_normal","","0.2","1","504011"
"vo_drama_10082004","21","","","504","","vo_drama_10082004_002","0","","0","504012"
"101231","11","0.5","0","504","0","謝謝你邀請我們～！\n小栞也很高興喔！","1","0","6","504013"
"101231","3","","1","504","0.2","nop_look_smile","nop_talk_joy1","0.2","0","504014"
"504013","91","","","504","","","","","","504015"
"101231","3","","","504","","nop_idle_normal","","0.2","1","504016"
"vo_drama_10082004","21","","","504","","vo_drama_10082004_003","0","","0","504017"
"104011","11","0.5","0","504","0","嗚咿～～～！\n有這麼多人……！\n我這種邊緣人\n可以待在這麼喜氣的地方嗎？","1","0","6","504018"
"104011","3","","1","504","0","nop_shock_in","nop_shock_loop","0.2","0","504019"
"3","93","","","504","","1","","","","504020"
"104011","3","","","504","","nop_04_aoi_tohoho","","0.2","1","504021"
"504018","91","","","504","","","","","","504022"
"vo_drama_10082004","21","","","504","","vo_drama_10082004_004","0","","0","504023"
"101231","11","0.5","0","504","0","當然可以囉～\n再說，在這個會場裡，\n是不是也有很多\n小碧的朋友呢？","1","0","6","504024"
"101231","3","","1","504","0","nop_talk_guts2","nop_talk_guts2_loop","0.2","0","504025"
"1.8","93","","","504","","1","","","","504026"
"101231","3","","","504","","nop_talk_joy1","","0.2","1","504027"
"504024","91","","","504","","","","","","504028"
"101231","3","","","504","","nop_idle_normal","","0.2","1","504029"
"vo_drama_10082004","21","","","504","","vo_drama_10082004_005","0","","0","504030"
"104011","11","0.5","0","504","0","怎、怎怎怎、怎麼可能，\n說說說說說、說什麼朋友！\n我實在是不敢這麼說──！","1","0","7","504031"
"104011","3","","","504","","nop_04_aoi_panic","","0.2","1","504032"
"4.4","93","","","504","","1","","","","504033"
"104011","3","","","504","","nop_talk_tsun_pain","","0.2","1","504034"
"101511","3","","","504","","nop_idle_bitter","","0.2","1","504035"
"101231","3","","","504","","nop_idle_bitter","","0.2","1","504036"
"504031","91","","","504","","","","","","504037"
"vo_drama_10082004","21","","","504","","vo_drama_10082004_006","0","","0","504038"
"101511","11","0.5","0","504","0","但妳跟她們很要好吧？\n對了，如果妳不介意，\n可以介紹她們給老師認識嗎？","1","0","7","504039"
"101511","3","","","504","","nop_talk_normal","","0.2","1","504040"
"2.4","93","","","504","","1","","","","504041"
"101511","3","","","504","","nop_talk_wish_joy","","0.2","1","504042"
"504039","91","","","504","","","","","","504043"
"vo_drama_10082004","21","","","504","","vo_drama_10082004_007","0","","0","504044"
"101231","11","0.5","0","504","0","啊！我也要我也要～！\n對了！\n我也會介紹小栞給妳們認識的☆","1","0","7","504045"
"101231","3","","1","504","0.2","nop_04_hatsune_swing","nop_idle_normal","0.2","0","504046"
"3","93","","","504","","1","","","","504047"
"101231","3","","","504","","nop_04_hatsune_kiran","","0.2","0","504048"
"504045","91","","","504","","","","","","504049"
"101231","3","","","504","","nop_idle_normal","","0.2","1","504050"
"vo_drama_10082004","21","","","504","","vo_drama_10082004_008","0","","0","504051"
"104011","11","0.5","0","504","0","嗚啊！\n妳們兩人散發著現充光環，\n好耀眼啊！","1","0","6","504052"
"104011","3","","1","504","0","nop_04_aoi_haua_in","nop_04_aoi_haua_loop","0.2","0","504053"
"3","93","","","504","","1","","","","504054"
"101511","3","","","504","","nop_talk_joy3_blink","","0.2","1","504055"
"101231","3","","","504","","nop_idle_surprise1","","0.2","1","504056"
"504052","91","","","504","","","","","","504057"
"0.5","93","","","504","","0","","","","504058"
"1","1","nop_05_shinobu_idle_normal","-250","505","1","103111","-150","1.95","103","505001"
"1","1","nop_idle_sad","-230","505","1","102211","150","1.95","101","505002"
"1","1","nop_05_miyako_idle_joy1","-240","505","0","100711","-360","1.95","101","505003"
"1","1","nop_idle_joy1","-260","505","1","100611","275","1.95","105","505004"
"1","5","nop_skull_idle","-225","505","1","2051","-50","1.95","102","505005"
"0.5","93","","","505","","0","","","","505006"
"vo_drama_10082005","21","","","505","","vo_drama_10082005_001","0","","0","505007"
"100711","11","0.5","0","505","0","恭喜發財布丁拿來～！\n布丁、布丁！拿布丁來！","1","0","4","505008"
"100711","3","","","505","","nop_05_miyako_talk_joy2","","0.2","1","505009"
"505008","91","","","505","","","","","","505010"
"100711","3","","","505","","nop_05_miyako_idle_joy2","","0.2","1","505011"
"vo_drama_10082005","21","","","505","","vo_drama_10082005_002","0","","0","505012"
"103111","11","0.5","0","505","0","宮子，妳在聖誕節時\n不是已經吃了很多嗎……","1","0","4","505013"
"103111","3","","","505","","nop_05_shinobu_talk_worry","","0.2","1","505014"
"505013","91","","","505","","","","","","505015"
"103111","3","","","505","","nop_05_shinobu_idle_worry","","0.2","1","505016"
"vo_drama_10082005","21","","","505","","vo_drama_10082005_003","0","","0","505017"
"100711","11","0.5","0","505","0","聖誕節和新年用的是不同的胃！\n不管要吃多少布丁都沒問題！","1","0","6","505018"
"100711","3","","","505","","nop_05_miyako_talk_anger","","0.2","1","505019"
"505018","91","","","505","","","","","","505020"
"100711","3","","","505","","nop_05_miyako_idle_anger","","0.2","1","505021"
"vo_drama_10082005","21","","","505","","vo_drama_10082005_004","0","","0","505022"
"102211","11","0.5","0","505","0","但我總覺得那到頭來\n好像還是跟平常一樣……","1","0","5","505023"
"102211","3","","","505","","nop_talk_bitter","","0.2","1","505024"
"505023","91","","","505","","","","","","505025"
"102211","3","","","505","","nop_idle_bitter","","0.2","1","505026"
