8dd0b565e63930695acba344dfe9942afa8c4d86184b8aeee89219ce31fbd2c5,fabc2e9c074a222dadaed1b6f61d9e6848c43ad1a2bc19aa8ff9d473ef04ebc1,36612381944f60ec7bc4fe42465de03112bb304edddf52d74c4190c0876e86c5,0f7147dfe86d922f744fd388cd6052e24c67f050003eb5b99b174a99cc56a095,6fd9633d47badad6137996c6f79b0f3a971eb83ee21e521056374d23321ebc62,f2f169d9c1ef2e1942df10b5e18c57420a0b5663a2531a857123ca7e944f85f7,e22ec1ce88dc890f1789bc89f95823ebf61d72c29700acbbe57d7cacabcd262e,0056675dcae96a5cae239b8904a035bc834591042a64f5548836af09ffa1fd52,8c87c14bb72751b5308bfb20d4517536041de76c142abbe5c6c5ea09f761dbc7,443e96ae19cf2c73ae7d681acb9b5deb37a4632767656ac3cffa3a28f75b214e,747ca03c7704725f553876fb52a1d30589013f1a2664581a88d7ae9606b45d07,27d325e9a6ee0455c6b3661f6b6e4dc6139334b99d002b67f0bca971873ac971,f8e28845e628cd82d93049814bf08673ee18499b210ba2f08c8296342b255e1c,62a015a64fc7bec2672de9bbbbe8abc562604efc3858394d112d328ae0794fa0,2e0e8b0ed94c620407d0200136944135c1eae30f12a3dda632bedbfe91bd1495,2c7458223aed46b26d0a515887bd2ac06baa62d06a4aca3a23f574f92ae5e48e,f674c7a05784f53f7073ca56f276cfa1c7fd13787d2607c3d355e482926f1d1e,3b769feb8395f9c5f50bd7002b7971226043f3bba74e6f00f05e9984e2cc29a0,43ac04799336239bc80bf81d9e74cc516e682f495d58baa604752168e6a1d5ab,ed6ec45c79d1c27beb001920b999848b3332c5eb4828818c929b60135fbee394,5eabb36e9bc61fad5e35ca918701265b5871384db8d412491de458457176b0d9,f53a0a0c4d9d7d1c416befaf51d9e4d456f1b2556c15ffadce135371931eec0e,d502a5d3cc7fdbfef715510da9275854a853e3ab72bc7b812bebd2990be1895e,97b4267a089261f07b866a7cf49bf69d5a872ba9c1453834286b65690e34cb09,4ea804e9f8e3bcedce309f3fc6f8fcce5b6f7e68086551376ca0752f4fb4e2d8,14d509d85cd2b14c7a23343bbb6bf924c0ec1caee12d81fb55f1c3e78f5398c7,2e4d2e11df801a07d0a8843eaa45549da177f9208835b7d03507d2e742bc77d6,75b829b56e8e71689afda89b800b12ad916d1dc8cb1a4707781645048a0548c3,e9fbed2f5a8b11e697dafe5462df66d98824f9cf320701d5920e03f39a1b17e6,600488bd787f68696c90fae244c7642977ff43290809c40d0e83e78ea1bb95ca,0c5c68cc51ac2bfef116b541172adb822d48aa865ae564af42e926cc161b9412,1dffd4bb32365f2577fe2423c33a944f8bdb07a848e5614605fff2a796dc95a6,11bc7407f1b04efafc8c06d7a350c2acb3d92403a7019f084d2b2f52148f57e2,3e9ca74a5482a01232d7a916c8c8820cbd58e4c987c6faa684276a4195329072,e30d3aa27caeb0b697c84f12b201bae0435eda11bf8ee646a7f7e1205e242f70,7b7e49915797be4d8ebe3c24d254deb580abe3142149112684df8749459b175d,b19a7c014959bcad9c2e14e605c52c088033eaf254ef29a1d84ede24de75e5e3,7ee91ec15ece8aa0411da43be0c24a50be5c50c259b0f1e61c2860b8198d08a8,308bb4a164cfa618853d978eee26bfa9fe6ca0fd74ba829bb6f47b79a5d5bdc1,71edd595556589a432d4d30af08a410a4fde8475601585e13b34bd834d638208,c118d4d056a336fdf249c60b5f81d8594e5843a7fae75a7e9f858a6923802855
"1300","1","620380044","0","0","72001011","2","0","0","0","0","101011","2","61401","2","47002","0","0","0","0","10011006","4","0","0","0","47002","0","620050044","0","0","600120472","72","0","100","0","0","1","0","620190042","600002841","0"
"1320","1","620380045","0","0","72001011","2","0","0","0","0","101011","2","61401","2","48002","0","0","0","0","10011006","4","0","0","0","48002","0","620050045","0","0","600120482","72","0","100","0","0","1","0","620190043","600002842","0"
"1346","1","620380046","0","0","72001011","2","0","0","0","0","101011","2","61401","2","49002","0","0","0","0","10011007","4","0","0","0","49002","0","620050046","0","0","600120492","72","0","100","0","0","1","0","620190044","600002843","0"
"1382","1","620380047","0","0","72001011","2","0","0","0","0","101011","2","61401","2","50002","0","0","0","0","10011007","4","0","0","0","50002","0","620050047","0","0","600120502","72","0","100","0","0","1","0","620190045","600002844","0"
"1398","1","620380048","0","0","72001011","2","0","0","0","0","101011","2","61401","2","51002","0","0","0","0","10011007","4","0","0","0","51002","0","620050048","0","0","600120512","72","0","100","0","0","1","0","620190046","600002845","0"
"1416","1","620380049","0","0","72001011","2","0","0","0","0","101011","2","61401","2","52002","0","0","0","0","10011007","4","0","0","0","52002","0","620050049","0","0","600120522","72","0","100","0","0","1","0","620190047","600002846","0"
"1440","1","620380050","0","0","72001011","2","0","0","0","0","101011","2","61401","2","53002","0","0","0","0","10011007","4","0","0","0","53002","0","620050050","0","0","600120532","72","0","100","0","0","1","0","620190048","600002847","0"
"1456","1","620380051","0","0","72001011","2","0","0","0","0","101011","2","61401","2","54002","0","0","0","0","10011007","4","0","0","0","54002","0","620050051","0","0","600120542","72","0","100","0","0","1","0","620190049","600002848","0"
"1468","1","620380052","0","0","72001011","2","0","0","0","0","101011","2","61401","2","55002","0","0","0","0","10011007","4","0","0","0","55002","0","620050052","0","0","600120552","72","0","100","0","0","1","0","620190050","600002849","0"
"1482","1","620380053","0","0","72001011","2","0","0","0","0","101011","2","61401","2","56002","0","0","0","0","10011007","4","0","0","0","56002","0","620050053","0","0","600120562","72","0","100","0","0","1","0","620190051","600002850","0"
"1488","1","620380054","0","0","72001011","2","0","0","0","0","101011","2","61401","2","57002","0","0","0","0","10011007","4","0","0","0","57002","0","620050054","0","0","600120572","72","0","100","0","0","1","0","620190052","600002851","0"
"1500","1","620380055","0","0","72001011","2","0","0","0","0","101011","2","61401","2","58002","0","0","0","0","10011007","4","0","0","0","58002","0","620050055","0","0","600120582","72","0","100","0","0","1","0","620190053","600002852","0"
"1528","1","620380056","0","0","72001011","2","0","0","0","0","101011","2","61401","2","59002","0","0","0","0","10011007","4","0","0","0","59002","0","620050056","0","0","600120592","72","0","100","0","0","1","0","620190054","600002853","0"
"1538","1","620380057","0","0","72001011","2","0","0","0","0","101011","2","61401","2","60002","0","0","0","0","10011007","4","0","0","0","60002","0","620050057","0","0","600120602","72","0","100","0","0","1","0","620190055","600002854","0"
"1558","1","620380058","0","0","72001011","2","0","0","0","0","101011","2","61401","2","61002","0","0","0","0","10011007","4","0","0","0","61002","0","620050058","0","0","600120612","72","0","100","0","0","1","0","620190056","600002855","0"
"1571","1","620380059","0","0","72001011","2","0","0","0","0","101011","2","61401","2","62002","0","0","0","0","10011008","4","0","60","0","62002","10011006","620050059","101011","0","600120622","15","0","100","1","0","1","0","620190057","600002856","4"
"1587","1","620380060","0","0","72001011","2","0","0","0","0","101011","2","61401","2","63002","0","0","0","0","10011008","4","0","60","0","63002","10011006","620050060","101011","0","600120632","15","0","100","1","0","1","0","620190058","600002857","4"
"1601","1","620380061","0","0","72001011","2","0","0","0","0","101011","2","61401","2","64002","0","0","0","0","10011008","4","0","60","0","64002","10011006","620050061","101011","0","600120642","15","0","100","1","0","1","0","620190059","600002858","4"
"1611","1","620380062","0","0","72001011","2","0","0","0","0","101011","2","61401","2","65002","0","0","0","0","10011008","4","0","60","0","65002","10011006","620050062","101011","0","600120652","15","0","100","1","0","1","0","620190060","600002859","4"
"1622","1","620380063","0","0","72001011","2","0","0","0","0","101011","2","61401","2","66002","0","0","0","0","10011008","4","0","60","0","66002","10011006","620050063","101011","0","600120662","15","0","100","1","0","1","0","620190061","600002860","4"
"1631","1","620380064","0","0","72001011","2","0","0","0","0","101011","2","61401","2","67002","0","0","0","0","10011008","4","0","60","0","67002","10011006","620050064","101011","0","600120672","15","0","100","1","0","1","0","620190062","600002861","4"
"1640","1","620380065","0","0","72001011","2","0","0","0","0","101011","2","61401","2","68002","0","0","0","0","10011008","4","0","60","0","68002","10011006","620050065","101011","0","600120682","15","0","100","1","0","1","0","620190063","600002862","4"
"1652","1","620380066","0","0","72001011","2","0","0","0","0","101011","2","61401","2","69002","0","0","0","0","10011009","4","0","60","0","69002","10011007","620050066","101011","0","600120692","15","0","100","1","0","1","0","620190064","600002863","4"
"1668","1","620380067","0","0","72001011","2","0","0","0","0","101011","2","61401","2","70002","0","0","0","0","10011008","4","0","60","0","70002","10011006","620050067","101011","0","600120702","15","0","100","1","0","1","0","620190065","600002864","4"
"1682","1","620380068","0","0","72001011","2","0","0","0","0","101011","2","61401","2","71002","0","0","0","0","10011008","4","0","60","0","71002","10011006","620050068","101011","0","600120712","15","0","100","1","0","1","0","620190066","600002865","4"
"878","1","620050020","0","0","10011003","3","0","0","1","620020020","0","4","101011","2","23002","0","71001002","61402","25","10011002","0","0","100","2","23002","10011001","620130120","0","0","600120233","72","0","72","1","0","1","0","620040020","600002866","0"
"892","1","620050021","0","0","10011003","3","0","0","1","620020021","0","4","101011","2","24002","0","71001002","61402","25","10011002","0","0","100","2","24002","10011001","620130121","0","0","600120243","72","0","72","1","0","1","0","620040021","600002867","0"
"904","1","620050022","0","0","10011003","3","0","0","1","620020022","0","4","101011","2","25002","0","71001002","61402","25","10011002","0","0","100","2","25002","10011001","620130122","0","0","600120253","72","0","72","1","0","1","0","620040022","600002868","0"
"912","1","620050023","0","0","10011003","3","0","0","1","620020023","0","4","101011","2","26002","0","71001002","61402","25","10011002","0","0","100","2","26002","10011001","620130123","0","0","600120263","72","0","72","1","0","1","0","620040023","600002869","0"
"926","1","620050024","0","0","10011004","3","0","0","1","620020024","0","4","101011","2","27002","0","71001002","61402","25","10011003","0","0","100","2","27002","10011001","620130124","0","0","600120273","72","0","72","1","0","1","0","620040024","600002870","0"
"938","1","620050025","0","0","10011004","3","0","0","1","620020025","0","4","101011","2","28002","0","71001002","61402","25","10011003","0","0","100","2","28002","10011001","620130125","0","0","600120283","72","0","72","1","0","1","0","620040025","600002871","0"
"950","1","620050026","0","0","10011004","3","0","0","1","620020026","0","4","101011","2","29002","0","71001002","61402","25","10011003","0","0","100","2","29002","10011001","620130126","0","0","600120293","72","0","72","1","0","1","0","620040026","600002872","0"
"960","1","620050027","0","0","10011004","3","0","0","1","620020027","0","4","101011","2","30002","0","71001002","61402","25","10011003","0","0","100","2","30002","10011001","620130127","0","0","600120303","72","0","72","1","0","1","0","620040027","600002873","0"
"976","1","620050028","0","0","10011004","3","0","0","1","620020028","0","4","101011","2","31002","0","71001002","61402","25","10011003","0","0","100","2","31002","10011001","620130128","0","0","600120313","72","0","72","1","0","1","0","620040028","600002874","0"
"996","1","620050029","0","0","10011004","3","0","0","1","620020029","0","4","101011","2","32002","0","71001002","61402","25","10011003","0","0","100","2","32002","10011001","620130129","0","0","600120323","72","0","72","1","0","1","0","620040029","600002875","0"
"1024","1","620050030","0","0","10011004","3","0","0","1","620020030","0","4","101011","2","33002","0","71001002","61402","25","10011003","0","0","100","2","33002","10011001","620130130","0","0","600120333","72","0","72","1","0","1","0","620040030","600002876","0"
"1036","1","620050031","0","0","10011004","3","0","0","1","620020031","0","4","101011","2","34002","0","71001002","61402","25","10011003","0","0","100","2","34002","10011001","620130131","0","0","600120343","72","0","72","1","0","1","0","620040031","600002877","0"
"1044","1","620050032","0","0","10011005","3","0","0","1","620020032","0","4","101011","2","35002","0","71001002","61402","25","10011004","0","0","100","2","35002","10011002","620130132","0","0","600120353","72","0","72","1","0","1","0","620040032","600002878","0"
"1072","1","620050033","0","0","10011005","3","0","0","1","620020033","0","4","101011","2","36002","0","71001002","61402","25","10011004","0","0","100","2","36002","10011002","620130133","0","0","600120363","72","0","72","1","0","1","0","620040033","600002879","0"
"1086","1","620050034","0","0","10011005","3","0","0","1","620020034","0","4","101011","2","37002","0","71001002","61402","25","10011004","0","0","100","2","37002","10011002","620130134","0","0","600120373","72","0","72","1","0","1","0","620040034","600002880","0"
"1106","1","620050035","0","0","10011005","3","0","0","1","620020035","0","4","101011","2","38002","0","71001002","61402","25","10011004","0","0","100","2","38002","10011002","620130135","0","0","600120383","72","0","72","1","0","1","0","620040035","600002881","0"
"1126","1","620050036","0","0","10011005","3","0","0","1","620020036","0","4","101011","2","39002","0","71001002","61402","25","10011004","0","0","100","2","39002","10011002","620130136","0","0","600120393","72","0","72","1","0","1","0","620040036","600002882","0"
"1156","1","620050037","0","0","10011005","3","0","0","1","620020037","0","4","101011","2","40002","0","71001002","61402","25","10011004","0","0","100","2","40002","10011002","620130137","0","0","600120403","72","0","72","1","0","1","0","620040037","600002883","0"
"1164","1","620050038","0","0","10011005","3","0","0","1","620020038","0","4","101011","2","41002","0","71001002","61402","25","10011004","0","0","100","2","41002","10011002","620130138","0","0","600120413","72","0","72","1","0","1","0","620040038","600002884","0"
"1176","1","620050039","0","0","10011006","3","0","0","1","620020039","0","4","101011","2","42002","0","71001002","61402","25","10011005","0","0","100","2","42002","10011003","620130139","0","0","600120423","72","0","72","1","0","1","0","620040039","600002885","0"
"1210","1","620050040","0","0","10011006","3","0","0","1","620020040","0","4","101011","2","43002","0","71001002","61402","25","10011005","0","0","100","2","43002","10011003","620130140","0","0","600120433","72","0","72","1","0","1","0","620040040","600002886","0"
"1240","1","620050041","0","0","10011006","3","0","0","1","620020041","0","4","101011","2","44002","0","71001002","61402","25","10011005","0","0","100","2","44002","10011003","620130141","0","0","600120443","72","0","72","1","0","1","0","620040041","600002887","0"
"1270","1","620050042","0","0","10011006","3","0","0","1","620020042","0","4","101011","2","45002","0","71001002","61402","25","10011005","0","0","100","2","45002","10011003","620130142","0","0","600120453","72","0","72","1","0","1","0","620040042","600002888","0"
"1290","1","620050043","0","0","10011006","3","0","0","1","620020043","0","4","101011","2","46002","0","71001002","61402","25","10011005","0","0","100","2","46002","10011003","620130143","0","0","600120463","72","0","72","1","0","1","0","620040043","600002889","0"
"1300","1","620050044","0","0","10011006","3","0","0","1","620020044","0","4","101011","2","47002","0","71001002","61402","25","10011005","0","0","100","2","47002","10011003","620130144","0","0","600120473","72","0","72","1","0","1","0","620040044","600002890","0"
"1320","1","620050045","0","0","10011006","3","0","0","1","620020045","0","4","101011","2","48002","0","71001002","61402","25","10011005","0","0","100","2","48002","10011003","620130145","0","0","600120483","72","0","72","1","0","1","0","620040045","600002891","0"
"1346","1","620050046","0","0","10011007","3","0","0","1","620020046","0","4","101011","2","49002","0","71001002","61402","25","10011006","0","0","100","2","49002","10011004","620130146","0","0","600120493","72","0","72","1","0","1","0","620040046","600002892","0"
"1382","1","620050047","0","0","10011007","3","0","0","1","620020047","0","4","101011","2","50002","0","71001002","61402","25","10011006","0","0","100","2","50002","10011004","620130147","0","0","600120503","72","0","72","1","0","1","0","620040047","600002893","0"
"1398","1","620050048","0","0","10011007","3","0","0","1","620020048","0","4","101011","2","51002","0","71001002","61402","25","10011006","0","0","100","2","51002","10011004","620130148","0","0","600120513","72","0","72","1","0","1","0","620040048","600002894","0"
"1416","1","620050049","0","0","10011007","3","0","0","1","620020049","0","4","101011","2","52002","0","71001002","61402","25","10011006","0","0","100","2","52002","10011004","620130149","0","0","600120523","72","0","72","1","0","1","0","620040049","600002895","0"
"1440","1","620050050","0","0","10011007","3","0","0","1","620020050","0","4","101011","2","53002","0","71001002","61402","25","10011006","0","0","100","2","53002","10011004","620130150","0","0","600120533","72","0","72","1","0","1","0","620040050","600002896","0"
"1456","1","620050051","0","0","10011007","3","0","0","1","620020051","0","4","101011","2","54002","0","71001002","61402","25","10011006","0","0","100","2","54002","10011004","620130151","0","0","600120543","72","0","72","1","0","1","0","620040051","600002897","0"
"1468","1","620050052","0","0","10011007","3","0","0","1","620020052","0","4","101011","2","55002","0","71001002","61402","25","10011006","0","0","100","2","55002","10011004","620130152","0","0","600120553","72","0","72","1","0","1","0","620040052","600002898","0"
"1482","1","620050053","0","0","10011007","3","0","0","1","620020053","0","4","101011","2","56002","0","71001002","61402","25","10011006","0","0","100","2","56002","10011004","620130153","0","0","600120563","72","0","72","1","0","1","0","620040053","600002899","0"
"1488","1","620050054","0","0","10011007","3","0","0","1","620020054","0","4","101011","2","57002","0","71001002","61402","25","10011006","0","0","100","2","57002","10011004","620130154","0","0","600120573","72","0","72","1","0","1","0","620040054","600002900","0"
"1500","1","620050055","0","0","10011007","3","0","0","1","620020055","0","4","101011","2","58002","0","71001002","61402","25","10011006","0","0","100","2","58002","10011004","620130155","0","0","600120583","72","0","72","1","0","1","0","620040055","600002901","0"
"1528","1","620050056","0","0","10011007","3","0","0","1","620020056","0","4","101011","2","59002","0","71001002","61402","25","10011006","0","0","100","2","59002","10011004","620130156","0","0","600120593","72","0","72","1","0","1","0","620040056","600002902","0"
"1538","1","620050057","0","0","10011007","3","0","0","1","620020057","0","4","101011","2","60002","0","71001002","61402","25","10011006","0","0","100","2","60002","10011004","620130157","0","0","600120603","72","0","72","1","0","1","0","620040057","600002903","0"
"1558","1","620050058","0","0","10011007","3","0","0","1","620020058","0","4","101011","2","61002","0","71001002","61402","25","10011006","0","0","100","2","61002","10011004","620130158","0","0","600120613","72","0","72","1","0","1","0","620040058","600002904","0"
"1571","1","620050059","0","0","10011008","3","0","0","1","620020059","0","4","101011","2","62002","0","71001002","61402","25","10011007","0","0","100","2","62002","10011006","620130159","0","0","600120623","100","0","15","1","0","1","0","620040059","600002905","0"
"1587","1","620050060","0","0","10011008","3","0","0","1","620020060","0","4","101011","2","63002","0","71001002","61402","25","10011007","0","0","100","2","63002","10011006","620130160","0","0","600120633","100","0","15","1","0","1","0","620040060","600002906","0"
"1601","1","620050061","0","0","10011008","3","0","0","1","620020061","0","4","101011","2","64002","0","71001002","61402","25","10011007","0","0","100","2","64002","10011006","620130161","0","0","600120643","100","0","15","1","0","1","0","620040061","600002907","0"
"1611","1","620050062","0","0","10011008","3","0","0","1","620020062","0","4","101011","2","65002","0","71001002","61402","25","10011007","0","0","100","2","65002","10011006","620130162","0","0","600120653","100","0","15","1","0","1","0","620040062","600002908","0"
"1622","1","620050063","0","0","10011008","3","0","0","1","620020063","0","4","101011","2","66002","0","71001002","61402","25","10011007","0","0","100","2","66002","10011006","620130163","0","0","600120663","100","0","15","1","0","1","0","620040063","600002909","0"
"1631","1","620050064","0","0","10011008","3","0","0","1","620020064","0","4","101011","2","67002","0","71001002","61402","25","10011007","0","0","100","2","67002","10011006","620130164","0","0","600120673","100","0","15","1","0","1","0","620040064","600002910","0"
"1640","1","620050065","0","0","10011008","3","0","0","1","620020065","0","4","101011","2","68002","0","71001002","61402","25","10011007","0","0","100","2","68002","10011006","620130165","0","0","600120683","100","0","15","1","0","1","0","620040065","600002911","0"
"1652","1","620050066","0","0","10011009","3","0","0","1","620020066","0","4","101011","2","69002","0","71001002","61402","25","10011008","0","0","100","2","69002","10011007","620130166","0","0","600120693","100","0","15","1","0","1","0","620040066","600002912","0"
"1668","1","620050067","0","0","10011008","3","0","0","1","620020067","0","4","101011","2","70002","0","71001002","61402","25","10011007","0","0","100","2","70002","10011006","620130167","0","0","600120703","100","0","15","1","0","1","0","620040067","600002913","0"
"1682","1","620050068","0","0","10011008","3","0","0","1","620020068","0","4","101011","2","71002","0","71001002","61402","25","10011007","0","0","100","2","71002","10011006","620130168","0","0","600120713","100","0","15","1","0","1","0","620040068","600002914","0"
"878","1","620420020","0","0","10011003","3","0","0","1","620140020","0","4","101011","2","23002","0","71001002","61402","25","10011002","0","0","100","2","23002","10011001","620120020","0","0","600120233","72","0","72","1","0","1","0","620380120","600002915","0"
"892","1","620420021","0","0","10011003","3","0","0","1","620140021","0","4","101011","2","24002","0","71001002","61402","25","10011002","0","0","100","2","24002","10011001","620120021","0","0","600120243","72","0","72","1","0","1","0","620380121","600002916","0"
"904","1","620420022","0","0","10011003","3","0","0","1","620140022","0","4","101011","2","25002","0","71001002","61402","25","10011002","0","0","100","2","25002","10011001","620120022","0","0","600120253","72","0","72","1","0","1","0","620380122","600002917","0"
"912","1","620420023","0","0","10011003","3","0","0","1","620140023","0","4","101011","2","26002","0","71001002","61402","25","10011002","0","0","100","2","26002","10011001","620120023","0","0","600120263","72","0","72","1","0","1","0","620380123","600002918","0"
"926","1","620420024","0","0","10011004","3","0","0","1","620140024","0","4","101011","2","27002","0","71001002","61402","25","10011003","0","0","100","2","27002","10011001","620120024","0","0","600120273","72","0","72","1","0","1","0","620380124","600002919","0"
"938","1","620420025","0","0","10011004","3","0","0","1","620140025","0","4","101011","2","28002","0","71001002","61402","25","10011003","0","0","100","2","28002","10011001","620120025","0","0","600120283","72","0","72","1","0","1","0","620380125","600002920","0"
"950","1","620420026","0","0","10011004","3","0","0","1","620140026","0","4","101011","2","29002","0","71001002","61402","25","10011003","0","0","100","2","29002","10011001","620120026","0","0","600120293","72","0","72","1","0","1","0","620380126","600002921","0"
"960","1","620420027","0","0","10011004","3","0","0","1","620140027","0","4","101011","2","30002","0","71001002","61402","25","10011003","0","0","100","2","30002","10011001","620120027","0","0","600120303","72","0","72","1","0","1","0","620380127","600002922","0"
"976","1","620420028","0","0","10011004","3","0","0","1","620140028","0","4","101011","2","31002","0","71001002","61402","25","10011003","0","0","100","2","31002","10011001","620120028","0","0","600120313","72","0","72","1","0","1","0","620380128","600002923","0"
"996","1","620420029","0","0","10011004","3","0","0","1","620140029","0","4","101011","2","32002","0","71001002","61402","25","10011003","0","0","100","2","32002","10011001","620120029","0","0","600120323","72","0","72","1","0","1","0","620380129","600002924","0"
"1024","1","620420030","0","0","10011004","3","0","0","1","620140030","0","4","101011","2","33002","0","71001002","61402","25","10011003","0","0","100","2","33002","10011001","620120030","0","0","600120333","72","0","72","1","0","1","0","620380130","600002925","0"
"1036","1","620420031","0","0","10011004","3","0","0","1","620140031","0","4","101011","2","34002","0","71001002","61402","25","10011003","0","0","100","2","34002","10011001","620120031","0","0","600120343","72","0","72","1","0","1","0","620380131","600002926","0"
"1044","1","620420032","0","0","10011005","3","0","0","1","620140032","0","4","101011","2","35002","0","71001002","61402","25","10011004","0","0","100","2","35002","10011002","620120032","0","0","600120353","72","0","72","1","0","1","0","620380132","600002927","0"
"1072","1","620420033","0","0","10011005","3","0","0","1","620140033","0","4","101011","2","36002","0","71001002","61402","25","10011004","0","0","100","2","36002","10011002","620120033","0","0","600120363","72","0","72","1","0","1","0","620380133","600002928","0"
"1086","1","620420034","0","0","10011005","3","0","0","1","620140034","0","4","101011","2","37002","0","71001002","61402","25","10011004","0","0","100","2","37002","10011002","620120034","0","0","600120373","72","0","72","1","0","1","0","620380134","600002929","0"
"1106","1","620420035","0","0","10011005","3","0","0","1","620140035","0","4","101011","2","38002","0","71001002","61402","25","10011004","0","0","100","2","38002","10011002","620120035","0","0","600120383","72","0","72","1","0","1","0","620380135","600002930","0"
"1126","1","620420036","0","0","10011005","3","0","0","1","620140036","0","4","101011","2","39002","0","71001002","61402","25","10011004","0","0","100","2","39002","10011002","620120036","0","0","600120393","72","0","72","1","0","1","0","620380136","600002931","0"
"1156","1","620420037","0","0","10011005","3","0","0","1","620140037","0","4","101011","2","40002","0","71001002","61402","25","10011004","0","0","100","2","40002","10011002","620120037","0","0","600120403","72","0","72","1","0","1","0","620380137","600002932","0"
"1164","1","620420038","0","0","10011005","3","0","0","1","620140038","0","4","101011","2","41002","0","71001002","61402","25","10011004","0","0","100","2","41002","10011002","620120038","0","0","600120413","72","0","72","1","0","1","0","620380138","600002933","0"
"1176","1","620420039","0","0","10011006","3","0","0","1","620140039","0","4","101011","2","42002","0","71001002","61402","25","10011005","0","0","100","2","42002","10011003","620120039","0","0","600120423","72","0","72","1","0","1","0","620380139","600002934","0"
"1210","1","620420040","0","0","10011006","3","0","0","1","620140040","0","4","101011","2","43002","0","71001002","61402","25","10011005","0","0","100","2","43002","10011003","620120040","0","0","600120433","72","0","72","1","0","1","0","620380140","600002935","0"
"1240","1","620420041","0","0","10011006","3","0","0","1","620140041","0","4","101011","2","44002","0","71001002","61402","25","10011005","0","0","100","2","44002","10011003","620120041","0","0","600120443","72","0","72","1","0","1","0","620380141","600002936","0"
"1270","1","620420042","0","0","10011006","3","0","0","1","620140042","0","4","101011","2","45002","0","71001002","61402","25","10011005","0","0","100","2","45002","10011003","620120042","0","0","600120453","72","0","72","1","0","1","0","620380142","600002937","0"
"1290","1","620420043","0","0","10011006","3","0","0","1","620140043","0","4","101011","2","46002","0","71001002","61402","25","10011005","0","0","100","2","46002","10011003","620120043","0","0","600120463","72","0","72","1","0","1","0","620380143","600002938","0"
"1300","1","620420044","0","0","10011006","3","0","0","1","620140044","0","4","101011","2","47002","0","71001002","61402","25","10011005","0","0","100","2","47002","10011003","620120044","0","0","600120473","72","0","72","1","0","1","0","620380144","600002939","0"
"1320","1","620420045","0","0","10011006","3","0","0","1","620140045","0","4","101011","2","48002","0","71001002","61402","25","10011005","0","0","100","2","48002","10011003","620120045","0","0","600120483","72","0","72","1","0","1","0","620380145","600002940","0"
"1346","1","620420046","0","0","10011007","3","0","0","1","620140046","0","4","101011","2","49002","0","71001002","61402","25","10011006","0","0","100","2","49002","10011004","620120046","0","0","600120493","72","0","72","1","0","1","0","620380146","600002941","0"
"1382","1","620420047","0","0","10011007","3","0","0","1","620140047","0","4","101011","2","50002","0","71001002","61402","25","10011006","0","0","100","2","50002","10011004","620120047","0","0","600120503","72","0","72","1","0","1","0","620380147","600002942","0"
"1398","1","620420048","0","0","10011007","3","0","0","1","620140048","0","4","101011","2","51002","0","71001002","61402","25","10011006","0","0","100","2","51002","10011004","620120048","0","0","600120513","72","0","72","1","0","1","0","620380148","600002943","0"
"1416","1","620420049","0","0","10011007","3","0","0","1","620140049","0","4","101011","2","52002","0","71001002","61402","25","10011006","0","0","100","2","52002","10011004","620120049","0","0","600120523","72","0","72","1","0","1","0","620380149","600002944","0"
"1440","1","620420050","0","0","10011007","3","0","0","1","620140050","0","4","101011","2","53002","0","71001002","61402","25","10011006","0","0","100","2","53002","10011004","620120050","0","0","600120533","72","0","72","1","0","1","0","620380150","600002945","0"
"1456","1","620420051","0","0","10011007","3","0","0","1","620140051","0","4","101011","2","54002","0","71001002","61402","25","10011006","0","0","100","2","54002","10011004","620120051","0","0","600120543","72","0","72","1","0","1","0","620380151","600002946","0"
"1468","1","620420052","0","0","10011007","3","0","0","1","620140052","0","4","101011","2","55002","0","71001002","61402","25","10011006","0","0","100","2","55002","10011004","620120052","0","0","600120553","72","0","72","1","0","1","0","620380152","600002947","0"
"1482","1","620420053","0","0","10011007","3","0","0","1","620140053","0","4","101011","2","56002","0","71001002","61402","25","10011006","0","0","100","2","56002","10011004","620120053","0","0","600120563","72","0","72","1","0","1","0","620380153","600002948","0"
"1488","1","620420054","0","0","10011007","3","0","0","1","620140054","0","4","101011","2","57002","0","71001002","61402","25","10011006","0","0","100","2","57002","10011004","620120054","0","0","600120573","72","0","72","1","0","1","0","620380154","600002949","0"
"1500","1","620420055","0","0","10011007","3","0","0","1","620140055","0","4","101011","2","58002","0","71001002","61402","25","10011006","0","0","100","2","58002","10011004","620120055","0","0","600120583","72","0","72","1","0","1","0","620380155","600002950","0"
"1528","1","620420056","0","0","10011007","3","0","0","1","620140056","0","4","101011","2","59002","0","71001002","61402","25","10011006","0","0","100","2","59002","10011004","620120056","0","0","600120593","72","0","72","1","0","1","0","620380156","600002951","0"
"1538","1","620420057","0","0","10011007","3","0","0","1","620140057","0","4","101011","2","60002","0","71001002","61402","25","10011006","0","0","100","2","60002","10011004","620120057","0","0","600120603","72","0","72","1","0","1","0","620380157","600002952","0"
"1558","1","620420058","0","0","10011007","3","0","0","1","620140058","0","4","101011","2","61002","0","71001002","61402","25","10011006","0","0","100","2","61002","10011004","620120058","0","0","600120613","72","0","72","1","0","1","0","620380158","600002953","0"
