a55a97bec80632e75b4c72224db7d0ec0888e09a2e9df273309f8d7860670d37,a4bb5376102b08206090a7707227ea37097ba6a01e9e3b862acb9600a2381479,d41f49a65a3b3f398e011f06b164a0bce2db28cb28c5e630e66566ee8f29aca3,246b904781c2e74e65c2a390ae85bee752c7ec158248418dfb8fada0473aae63,2ffc378f03e269eaf1302351aa60fc699d049ddf974bc1a8ea4cee8df17f7c96,33c147dd6ce74d8d5604c697e601b0a4708b2bd18fbc51a01145e83c03b1c8c8,cd8084ec411c3830b66106db6fecf41f81b87359600ff4ae90f7b5bad57a2b88,1c831a4d91f003526985c9a3a3c81d022a930819a3e068aeb1a09b849b678891,d06f2cb5f9f7a96b4678630478b8ec982c9c89480af61e852bb9dc3d1584c00b,398fc788f42b3def1a0b995eac00d36d6f310fe39b0dfaddd294e727fde3e6ba,c260fe9c0ba8310ca8a08960045fa4184f34198579be21f1923849559e0b6fb7,8886979ce274455ece2046a2d580b9b0118b7f7952aeae80fd12118e6dcdc195,8a4b1532cccd0fb209ef03bc6d0c5a4b8d7a0281bbdb6f410bd1e9ba1bd204a7,316e2ec3bc20a356cf4c69c1c5b9e2a37141ad920bed476be33c749dad55dde4,2dbf5ee0806406edd25c3d30c9288f0f35f6500fcb07682dbee7323734d0a091,706030da329ad85db46c3383f9eaaf2899622e0a5a2c6969932969ed243c63bf,846f965f2b6c7d375449f80bdb98f880f108954ee732b8bb280ae1d9f4963dbd,a95afeb8721c43c525e1f42781493c08a2db14cd8558ed8af8f28c290075bff2,51248c03e032567abe848eee108b3de52e2f322254d0600df4189405f4af2821,3f39545ec069190ae4492952fcb9812130e1b4734dd9c30a4ec913e036f3d495,11e627effe4050dd77668b0706d8c2aee4fb3c8934f724dd0a4b1c2b2f45bd95,c6e9ed481367363c26587bc0dd8759c32253ac88a99b2400d7904c84ad8ff908,76037369aae3ebf6900ae2baa92872d0cfd4f7c9b36b84057d86f1188002c3b2,50ec7824b019c8a03fa07e2e29604ae7770924354b7d386ab7b02367dd8dca92,d3f6bbae9609f81508bcac662719f922d303080931bf0f91d4b90fff55ba56c7,bf6f82afd36fb0db2f8ee05dfd1170dd749d3d0e550cf89b7301de9925027f02,c9ad9275aa3831ee71b63ff222beeb2dd3e11c61a0485c2215a21137c9143802,7ec93f81c1477b9f59dbe715b24ebea6dc0e6bc149948db3a574c8deb2220027,f74a7260d510431dd83cced1519cc970eaaf2bb7a8fd2fb26a5bd73f39ec065c,7caf34aa19341f9b9428591e4488db2a02ddee7b494ca1d96b0eb514340048a6,32dd1452d2b6e2c9f22d93aa8a8c601856396766ce7ce2e39e36a76527cfebc0
"9","0","32","0","0","0","0","0","以未知的大陸為目標進行調查的船團中，\n授予給特別有功的人的胸針。\n如同貝殼般以沉思及忍耐為榮的勇者們，\n被稱之為守護船團之盾。","500","碧海的船錨胸針","109583","0","186","0","0","0","32","0","935","58","0","109583","0","1","42000","0","0","0","0","0"
"9","0","33","0","0","0","0","0","由接觸蘭德索爾文化的\n東國工匠所製成的扇子。\n小鹿吃著黃綠色秋山恩賜的銀杏，\n煽起的涼風增添了生氣。","500","翠風扇鹿子銀杏","109584","0","192","0","0","0","33","0","1010","58","0","109584","0","1","42000","0","0","0","0","0"
"9","0","0","0","0","0","0","0","從被稱為魔界的其他世界漂流來的\n尾巴製成的首飾。蠢動的尾巴會干涉\n裝備者的聲帶，提升其魔法威力，\n該影響在非詠唱時也會發揮作用。","500","惡魔尾領帶","109611","380","174","0","0","0","0","8","0","61","0","109611","0","1","42000","0","0","0","0","0"
"9","0","0","0","0","0","0","0","在被譽為傳說的廚師旅團內過去\n愛用的點心牙籤髮飾。透過隨時感受\n東方點心的纖細甜味與香氣，\n鍛鍊魔力。","500","藍寶石三叉髮簪","109612","398","180","0","0","0","0","8","0","61","0","109612","0","1","42000","0","0","0","0","0"
"9","0","0","0","0","0","0","0","以未知的大陸為目標進行調查的船團中，\n授予給特別有功的人的胸針。\n獲得這個榮譽的人就像飛在蒼海上的海鳥一般，\n能自在地操控魔力。","500","蒼海的泳圈胸針","109613","417","186","0","0","0","0","8","0","61","0","109613","0","1","42000","0","0","0","0","0"
"9","0","0","0","0","0","0","0","由接觸蘭德索爾文化的\n東國工匠所製成的扇子。\n秋天長夜中靜謐的空氣將魔力轉化，\n使其如兇猛野豬的突進般襲擊敵人。","500","碧夜扇猛豬楓葉","109614","436","192","0","0","0","0","8","0","61","0","109614","0","1","42000","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「閃耀之劍」的碎片。","4","閃耀之劍（碎片）","103011","0","19","0","0","0","0","0","0","1","0","113011","0","0","280","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「龍紋劍」的碎片。","4","龍紋劍（碎片）","103012","0","29","0","0","0","0","0","0","1","0","113012","0","0","600","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「羽刃之劍」的碎片。","4","羽刃之劍（碎片）","103013","0","37","0","0","0","0","0","0","1","0","113013","0","0","800","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「鉑金小刀」的碎片。","4","鉑金小刀（碎片）","103071","0","19","0","0","0","0","0","0","7","0","113071","0","0","280","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「龍牙之爪」的碎片。","4","龍牙之爪（碎片）","103101","0","30","0","0","0","0","0","0","10","0","113101","0","0","600","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「邱比特之弓」的碎片。","4","邱比特之弓（碎片）","103131","0","30","0","0","0","0","0","0","13","0","113131","0","0","600","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「絕對之矛」的碎片。","4","絕對之矛（碎片）","103162","0","30","0","0","0","0","0","0","16","0","113162","0","0","600","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「天球斧」的碎片。","4","天球斧（碎片）","103191","0","20","0","0","0","0","0","0","19","0","113191","0","0","280","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「芒刺血杖」的碎片。","4","芒刺血杖（碎片）","103221","0","19","0","0","0","0","0","0","22","0","113221","0","0","280","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「惡魔之角」的碎片。","4","惡魔之角（碎片）","103222","0","40","0","0","0","0","0","0","22","0","113222","0","0","800","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「花蕾之杖」的碎片。","4","花蕾之杖（碎片）","103252","0","29","0","0","0","0","0","0","25","0","113252","0","0","600","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「重金屬盔甲」的碎片。","5","重金屬盔甲（碎片）","103283","0","43","0","0","0","0","0","0","28","0","113283","0","0","800","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「宮廷服飾」的碎片。","5","宮廷服飾（碎片）","103342","0","32","0","0","0","0","0","0","34","0","113342","0","0","600","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「哲學家長袍」的碎片。","5","哲學家長袍（碎片）","103372","0","43","0","0","0","0","0","0","37","0","113372","0","0","800","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「石榴石之盾」的碎片。","5","石榴石之盾（碎片）","103401","0","34","0","0","0","0","0","0","40","0","113401","0","0","600","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「忍者鞋」的碎片。","5","忍者鞋（碎片）","103431","0","23","0","0","0","0","0","0","43","0","113431","0","0","280","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「女巫髮箍」的碎片。","4","女巫髮箍（碎片）","103521","0","23","0","0","0","0","0","0","52","0","113521","0","0","280","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「女巫帽」的碎片。","5","女巫帽（碎片）","103522","0","34","0","0","0","0","0","0","52","0","113522","0","0","600","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「蛋白石耳環」的碎片。","5","蛋白石耳環（碎片）","103551","0","25","0","0","0","0","0","0","55","0","113551","0","0","280","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「獅鷲之羽飾」的碎片。","5","獅鷲之羽飾（碎片）","103552","0","36","0","0","0","0","0","0","55","0","113552","0","0","600","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「緋紅鑽石」的碎片。","5","緋紅鑽石（碎片）","103553","0","46","0","0","0","0","0","0","55","0","113553","0","0","800","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「綠寶石耳環」的碎片。","5","綠寶石耳環（碎片）","103581","0","25","0","0","0","0","0","0","58","0","113581","0","0","280","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「綠松石耳環」的碎片。","5","綠松石耳環（碎片）","103611","0","25","0","0","0","0","0","0","61","0","113611","0","0","280","0","0","0","0","0"
"3","0","0","0","1","0","1","0","「月桂樹的悲悽」的碎片。","5","月桂樹的悲悽（碎片）","103614","0","46","0","0","0","0","0","0","61","0","113614","0","0","800","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「天使之劍」的碎片。","5","天使之劍（碎片）","104011","0","48","0","0","0","0","0","0","1","0","114011","0","0","360","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「太陽劍」的碎片","4","太陽劍（碎片）","104012","0","52","0","0","0","0","0","0","1","0","114012","0","0","500","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「冰之大劍」的碎片。","5","冰之大劍（碎片）","104013","0","52","0","0","0","0","0","0","1","0","114013","0","0","750","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「渾沌之劍」的碎片。","4","渾沌之劍（碎片）","104014","0","58","0","0","0","0","0","0","1","0","114014","0","0","900","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「妖蝶之刀」的碎片。","5","妖蝶之刀（碎片）","104041","0","49","0","0","0","0","0","0","4","0","114041","0","0","360","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「鷹神之煌劍」的碎片。","4","鷹神之煌劍（碎片）","104043","0","52","0","0","0","0","0","0","4","0","114043","0","0","750","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「公主懷劍」的碎片。","4","公主懷劍（碎片）","104072","0","53","0","0","0","0","0","0","7","0","114072","0","0","500","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「暗黑物質短劍」的碎片。","4","暗黑物質短劍（碎片）","104073","0","53","0","0","0","0","0","0","7","0","114073","0","0","750","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「獅子王手套」的碎片。","4","獅子王手套（碎片）","104102","0","52","0","0","0","0","0","0","10","0","114102","0","0","500","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「蒼雷拳」的碎片。","4","蒼雷拳（碎片）","104104","0","58","0","0","0","0","0","0","10","0","114104","0","0","900","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「天使之弓」的碎片。","4","天使之弓（碎片）","104132","0","52","0","0","0","0","0","0","13","0","114132","0","0","500","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「月亮女神之弓」的碎片。","4","月亮女神之弓（碎片）","104133","0","52","0","0","0","0","0","0","13","0","114133","0","0","750","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「精靈樹之弓」的碎片。","4","精靈樹之弓（碎片）","104134","0","58","0","0","0","0","0","0","13","0","114134","0","0","900","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「皇后之矛」的碎片。","4","皇后之矛（碎片）","104162","0","53","0","0","0","0","0","0","16","0","114162","0","0","500","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「蓋亞戰斧」的碎片。","4","蓋亞戰斧（碎片）","104164","0","59","0","0","0","0","0","0","16","0","114164","0","0","900","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「紫龍斧」的碎片。","5","紫龍斧（碎片）","104191","0","49","0","0","0","0","0","0","19","0","114191","0","0","360","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「戰女王之烈斧」的碎片。","5","戰女王之烈斧（碎片）","104193","0","53","0","0","0","0","0","0","19","0","114193","0","0","750","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「水靈破壞者」的碎片。","4","水靈破壞者（碎片）","104194","0","59","0","0","0","0","0","0","19","0","114194","0","0","900","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「狂怒之杖」的碎片。","6","狂怒之杖（碎片）","104221","0","48","0","0","0","0","0","0","22","0","114221","0","0","360","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「太陽之杖」的碎片。","4","太陽之杖（碎片）","104222","0","52","0","0","0","0","0","0","22","0","114222","0","0","500","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「司法之神的錫杖」的碎片。","4","司法之神的錫杖（碎片）","104223","0","52","0","0","0","0","0","0","22","0","114223","0","0","750","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「生命之杖」的碎片。","4","生命之杖（碎片）","104252","0","53","0","0","0","0","0","0","25","0","114252","0","0","500","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「大天使之杖」的碎片。","4","大天使之杖（碎片）","104254","0","58","0","0","0","0","0","0","25","0","114254","0","0","900","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「隱身鎧衣」的碎片。","6","隱身鎧衣（碎片）","104281","0","51","0","0","0","0","0","0","28","0","114281","0","0","360","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「月下之法衣」的碎片。","6","月下之法衣（碎片）","104341","0","51","0","0","0","0","0","0","34","0","114341","0","0","360","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「大魔導師長袍」的碎片。","6","大魔導師長袍（碎片）","104371","0","51","0","0","0","0","0","0","37","0","114371","0","0","360","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「巫師靴」的碎片。","6","巫師靴（碎片）","104461","0","52","0","0","0","0","0","0","46","0","114461","0","0","360","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「元素之心」的碎片。","4","元素之心（碎片）","104551","0","53","0","0","0","0","0","0","55","0","114551","0","0","360","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「太陽的護身符」的碎片。","4","太陽的護身符（碎片）","104552","0","57","0","0","0","0","0","0","55","0","114552","0","0","750","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「焰帝的戒指」的碎片。","4","焰帝的戒指（碎片）","104553","0","60","0","0","0","0","0","0","55","0","114553","0","0","900","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「貓神的項墜」的碎片。","6","貓神的項墜（碎片）","104554","0","60","0","0","0","0","0","0","55","0","114554","0","0","900","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「替身手環」的碎片。","4","替身手環（碎片）","104581","0","53","0","0","0","0","0","0","58","0","114581","0","0","360","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「月之手鍊」的碎片。","4","月之手鍊（碎片）","104582","0","57","0","0","0","0","0","0","58","0","114582","0","0","750","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「聖信徒的項墜」的碎片。","4","聖信徒的項墜（碎片）","104583","0","60","0","0","0","0","0","0","58","0","114583","0","0","900","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「新月的嘆息」的碎片。","4","新月的嘆息（碎片）","104611","0","53","0","0","0","0","0","0","61","0","114611","0","0","360","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「龍之淚」的碎片。","4","龍之淚（碎片）","104612","0","57","0","0","0","0","0","0","61","0","114612","0","0","750","0","0","0","0","0"
"4","0","0","0","1","0","1","0","「大賢者的寶珠」的碎片。","4","大賢者的寶珠（碎片）","104613","0","60","0","0","0","0","0","0","61","0","114613","0","0","900","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「雷霆神鋒」的碎片。","4","雷霆神鋒（碎片）","105011","0","64","0","0","0","0","0","0","1","0","115011","0","0","1200","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「百華白櫻刀」的碎片。","4","百華白櫻刀（碎片）","105041","0","64","0","0","0","0","0","0","4","0","115041","0","0","1200","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「流禍之蒼刃」的碎片。","8","流禍之蒼刃（碎片）","105042","0","72","0","0","0","0","0","0","4","0","115042","0","0","1350","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「旺鯉之神刀」的碎片。","16","旺鯉之神刀（碎片）","105047","0","106","0","0","0","0","0","0","4","0","115047","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「翡翠匕首」的碎片。","4","翡翠匕首（碎片）","105071","0","64","0","0","0","0","0","0","7","0","115071","0","0","1200","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「常春國短劍」的碎片。","12","常春國短劍（碎片）","105073","0","80","0","0","0","0","0","0","7","0","115073","0","0","1500","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「冥刃‧鴉天狗」的碎片。","16","冥刃‧鴉天狗（碎片）","105077","0","106","0","0","0","0","0","0","7","0","115077","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「深紅之爪」的碎片。","8","深紅之爪（碎片）","105102","0","72","0","0","0","0","0","0","10","0","115102","0","0","1350","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「嵐神風暴護手」的碎片。","16","嵐神風暴護手（碎片）","105104","0","88","0","0","0","0","0","0","10","0","115104","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「極闇爪血腥嚎叫」的碎片。","16","極闇爪血腥嚎叫（碎片）","105105","0","94","0","0","0","0","0","0","10","0","115105","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「星核拳艾爾茲羅亞」的碎片","16","星核拳艾爾茲羅亞（碎片）","105106","0","100","0","0","0","0","0","0","10","0","115106","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「深淵之弓」的碎片。","8","深淵之弓（碎片）","105132","0","72","0","0","0","0","0","0","13","0","115132","0","0","1350","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「紅天弓」的碎片。","12","紅天弓（碎片）","105133","0","80","0","0","0","0","0","0","13","0","115133","0","0","1500","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「冰淚弓寒霜之淚」的碎片。","16","冰淚弓寒霜之淚（碎片）","105135","0","94","0","0","0","0","0","0","13","0","115135","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「星核弓艾爾茲波根」的碎片","16","星核弓艾爾茲波根（碎片）","105136","0","100","0","0","0","0","0","0","13","0","115136","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「天穿之隼弓」的碎片。","16","天穿之隼弓（碎片）","105137","0","106","0","0","0","0","0","0","13","0","115137","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「零霜之槍」的碎片。","4","零霜之槍（碎片）","105161","0","64","0","0","0","0","0","0","16","0","115161","0","0","1200","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「護天之聖槍」的碎片。","12","護天之聖槍（碎片）","105163","0","80","0","0","0","0","0","0","16","0","115163","0","0","1500","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「豪炎槍日珥」的碎片。","16","豪炎槍日珥（碎片）","105165","0","94","0","0","0","0","0","0","16","0","115165","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「星核槍艾爾茲柏格」的碎片","16","星核槍艾爾茲柏格（碎片）","105166","0","100","0","0","0","0","0","0","16","0","115166","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「神判之聖斧」的碎片。","8","神判之聖斧（碎片）","105192","0","72","0","0","0","0","0","0","19","0","115192","0","0","1350","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「神轟斧大地粉碎」的碎片。","16","神轟斧大地粉碎（碎片）","105194","0","88","0","0","0","0","0","0","19","0","115194","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「蒼海之斧‧諾亞」的碎片","16","蒼海之斧‧諾亞（碎片）","105196","0","100","0","0","0","0","0","0","19","0","115196","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「炎羆帝之爪戰斧」的碎片。","16","炎羆帝之爪戰斧（碎片）","105197","0","106","0","0","0","0","0","0","19","0","115197","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「異域法杖」的碎片。","4","異域法杖（碎片）","105221","0","64","0","0","0","0","0","0","22","0","115221","0","0","1200","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「創世法杖」的碎片。","8","創世法杖（碎片）","105222","0","72","0","0","0","0","0","0","22","0","115222","0","0","1350","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「月淵杖犧牲」的碎片。","16","月淵杖犧牲（碎片）","105225","0","94","0","0","0","0","0","0","22","0","115225","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「焰靈法杖」的碎片。","4","焰靈法杖（碎片）","105251","0","64","0","0","0","0","0","0","25","0","115251","0","0","1200","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「天杖星光天球」的碎片。","16","天杖星光天球（碎片）","105254","0","88","0","0","0","0","0","0","25","0","115254","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「閃華舞鎧」的碎片。","16","閃華舞鎧（碎片）","105284","0","93","0","0","0","0","0","0","28","0","115284","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「熾白銀之鏡鎧」的碎片。","16","熾白銀之鏡鎧（碎片）","105315","0","99","0","0","0","0","0","0","31","0","115315","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「極北天之霸焰鎧」的碎片。","16","極北天之霸焰鎧（碎片）","105316","0","105","0","0","0","0","0","0","31","0","115316","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「霸王樹之棘針鎧」的碎片。","16","霸王樹之棘針鎧（碎片）","105317","0","111","0","0","0","0","0","0","31","0","115317","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「極黑冥衣」的碎片。","16","極黑冥衣（碎片）","105344","0","93","0","0","0","0","0","0","34","0","115344","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「極東天之碧風裝」的碎片。","16","極東天之碧風裝（碎片）","105346","0","105","0","0","0","0","0","0","34","0","115346","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「星詠的聖靈衣」的碎片。","16","星詠的聖靈衣（碎片）","105375","0","99","0","0","0","0","0","0","37","0","115375","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「熾白銀之鏡盾」的碎片。","16","熾白銀之鏡盾（碎片）","105402","0","99","0","0","0","0","0","0","40","0","115402","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「聖圓環天上聖蓮」的碎片。","16","聖圓環天上聖蓮（碎片）","105403","0","111","0","0","0","0","0","0","40","0","115403","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「天翔金靴」的碎片。","16","天翔金靴（碎片）","105432","0","93","0","0","0","0","0","0","43","0","115432","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「極翼天之聖靴」的碎片。","16","極翼天之聖靴（碎片）","105433","0","105","0","0","0","0","0","0","43","0","115433","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「薔薇之驕傲」的碎片。","16","薔薇之驕傲（碎片）","105464","0","111","0","0","0","0","0","0","46","0","115464","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「千歲耳環」的碎片。","6","千歲耳環（碎片）","105551","0","67","0","0","0","0","0","0","55","0","115551","0","0","1200","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「盛怒龍之鍊墜」的碎片。","8","盛怒龍之鍊墜（碎片）","105552","0","74","0","0","0","0","0","0","55","0","115552","0","0","1350","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「鬥神的荒腕」的碎片。","12","鬥神的荒腕（碎片）","105553","0","82","0","0","0","0","0","0","55","0","115553","0","0","1500","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「花簪焰火牡丹」的碎片。","16","花簪焰火牡丹（碎片）","105554","0","90","0","0","0","0","0","0","55","0","115554","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「緋龍之爪火戒」的碎片。","16","緋龍之爪火戒（碎片）","105555","0","96","0","0","0","0","0","0","55","0","115555","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「紅寶石玫瑰項圈」的碎片","16","紅寶石玫瑰項圈（碎片）","105556","0","102","0","0","0","0","0","0","55","0","115556","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「紅鳥之號角胸針」的碎片。","16","紅鳥之號角胸針（碎片）","105557","0","108","0","0","0","0","0","0","55","0","115557","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「精靈王護石」的碎片。","6","精靈王護石（碎片）","105581","0","67","0","0","0","0","0","0","58","0","115581","0","0","1200","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「人魚公主的靈淚」的碎片。","8","人魚公主的靈淚（碎片）","105582","0","74","0","0","0","0","0","0","58","0","115582","0","0","1350","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「英盾王的手環」的碎片。","12","英盾王的手環（碎片）","105583","0","82","0","0","0","0","0","0","58","0","115583","0","0","1500","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「海龍神的髮飾」的碎片。","16","海龍神的髮飾（碎片）","105584","0","90","0","0","0","0","0","0","58","0","115584","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「神盾戒牆之氣息」的碎片。","16","神盾戒牆之氣息（碎片）","105585","0","96","0","0","0","0","0","0","58","0","115585","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「艾爾芬項圈」的碎片","16","艾爾芬項圈（碎片）","105586","0","102","0","0","0","0","0","0","58","0","115586","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「翠奏之豎琴胸針」的碎片。","16","翠奏之豎琴胸針（碎片）","105587","0","108","0","0","0","0","0","0","58","0","115587","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「海神耳飾」的碎片。","6","海神耳飾（碎片）","105611","0","67","0","0","0","0","0","0","61","0","115611","0","0","1200","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「聖獸之祈念」的碎片。","8","聖獸之祈念（碎片）","105612","0","74","0","0","0","0","0","0","61","0","115612","0","0","1350","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「睿智手鐲」的碎片。","12","睿智手鐲（碎片）","105613","0","82","0","0","0","0","0","0","61","0","115613","0","0","1500","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「細冰姬的蝴蝶結」的碎片。","16","細冰姬的蝴蝶結（碎片）","105614","0","90","0","0","0","0","0","0","61","0","115614","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「深結晶變異水晶」的碎片。","16","深結晶變異水晶（碎片）","105615","0","96","0","0","0","0","0","0","61","0","115615","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「混沌無序項圈」的碎片","16","混沌無序項圈（碎片）","105616","0","102","0","0","0","0","0","0","61","0","115616","0","0","1600","0","0","0","0","0"
"5","0","0","0","1","0","1","0","「蒼夜之夜曲胸針」的碎片。","16","蒼夜之夜曲胸針（碎片）","105617","0","108","0","0","0","0","0","0","61","0","115617","0","0","1600","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「紅玉刀緋紅之月」的碎片。","20","紅玉刀緋紅之月（碎片）","106041","0","112","0","0","0","0","0","0","4","0","116041","0","0","1700","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「霜淇淋柔刀」的碎片。","20","霜淇淋柔刀（碎片）","106042","0","118","0","0","0","0","0","0","4","0","116042","0","0","1700","0","0","0","0","0"
"6","0","0","0","1","0","1","0","「薰風花散」的碎片。","20","薰風花散（碎片）","106043","0","124","0","0","0","0","0","0","4","0","116043","0","0","1800","0","0","0","0","0"
