90005673452b43e8cf60c32e9982ddf23bde3286933d50a701c8552630716015,d0628bdf714dd900ef7e2cf1de4514bd8b3c536ab9cb9b6679a04fabe1a329e0,c66153d5dab9aa878e3ed9ee71b55e85167635e0d15bfcd620bf0af79dd5ea9e,a1eba792989406e3f364aea79d03f6ae83fd38086b0ca592ba273e72068da0b6,cd18038b3231f5f59d952676a1e3eb923532b682bad3fafbff3698e41a765bfc,46a0a933716bbad28b86bacd2bfcf17c51231f02cb18cf25ee985505812ab7a9,36f05ce04be27ff250d3dd98ed75fab97347aae03e658468e81420f78f8a9827,1c90348851ab83fcb35566516e18dce3610f719835f85bd8af8c86bff05f2d48,4ad316cb9ebf005f8adc9059d3888ee2fca8115bc40a08788508a2c4b035e872,0d02e7d570dba03bede19482de9f3854c564b976d14e89e499e9cf9da5102e9a,567dcc10c5613563a9f25847c480646028674c113248ac6f166ba00eac257b44,aec0b4dadac28d3eb88f95347c7b9abbb1e2a20c8377a9ffcaa7eabd9c516b0c,db40d61480e683b3ca824295d11284de2dcd5f7cc48ca20cc1296d11964c170c,5cd89c99c327de83a85f20c7c33397b1c09dd2ce932ae23399e63f99f402b98a,c2cebecbd519956dc16ff60d36c6957d9cb4b8bb42bb20c9702c473171d2f8d6,d203f943b1b205e79bb585cadab7572cfb3a994a5eb03626d8cd1641795f11ee,cdabd63422d6eed5905bcbd5a9c632281700911509243510fed21d72fecbc707,65593cfa0349bbf053419dcf2f50b28701992b7ce63173d5228c8acc093ee27a,c8473dd48dba489eb7db8756dcd88673041ac9044c41f5dd8f46bcbde0c7f14a,2f5839d7cc74f4636eaa62cfadfd36b97462e1bb64581c0325b814b2e9bb747f,e8e360cfd2c14f6bdabbc153a3a515db446385fb634f2d049dc3894c5a854af2,3e10eb0dca1b0fbad9b99c5e7ab63761216fab2ce74837baee89cf3da4045ef1,28520b69f4aa9e959b8b264ff5441d4470af593bde6f03b7c2ce6d6603b0aac4,5130abf177a16c6128f1b3423957a890717f50a4cc99f15e7f7c6818b7e6ce0b,7e5e69d7c8bf683d6ecb4e669705730a4fa6046ecb73c603218020fb7b72c487,102624d944d8447329fa42f74bfac2ec6c35d3ad3c3f709a21a73ca9f131067e,c4373db06d279fe1fe11ed953bd5b12788ec3db669842181b6d57bc394b3c362,a47b22464005d915ae86fd3b972373ccf60a102b2aa9cf9303554b5597247bd0,0eda1f95d19ed3a29da32ba773c810f18a52cb3f4e2dc7338ba75328f5dd8e73,5c7364517f359a78355895604888fcef82b058d7142b559cdad993832a84d8b2,c41d10f78d124e3b856e6914c1e768abba6de4ef97d11888df18d65f8da966eb,699b215764d48a82743713b39c665c1fa362669c8da441b3457883ab6e61b006,6e097627ffead13c4e8368d5a7587fcb43a4e5dde89dfee2d0311813802f29bb,e2e1fcbed8d00b577c63fcfac8b3890fdd10e7c85c7c40ad6ba33a3f9ad6e4fd,73aabf4e31b308a6c071ca2822df518c54f81567881e59fc09813950a612c6e3,a10a01537d4db4affaea54f1a63dc17ccd1bdcc94223011cf91e7ba760f13f58,d47860ad1a6fcaffed39d17c227a4df833d1cf030ef5239535edcd098e235987,fe67fec8b775b20fb7d59ba66bf3f63dabdec1aae0f4ac78a23fb73c271c3398,df8a0c779f3ac3a4dd8d040299408fabeef50545557e177679e0ddc0e1d51394,06df5b9cae8dc6e710c9ede152183bdc1dadc27f6ec7986427ef81fbb2ededde,14246209156bfb759816c8903ebf8cc7a6e620160b0e358f823ed5ea92645064,ce8ddb49182423eb30ca92c0a1c714f0e997b3821194ceab82d6e550bf0bbd2f,ed9a9e52f9e9d98ee0f285fef4850fa315c8bebe73c411b84306517ecec1119f,c3558b36d029d19b40c977cb1d1bac25fae1649b3a8ed2f637aa1ec101663c44
"1.4","1.2","0.03","0","10470102","1047","401052751","1","710111","0","1047102","0","1047101","1000000","401052721","1.3","1047103","0","10470101","0","168","10470105","0","1","1047105","401052731","0","1047104","10470104","0","0","0","1.5","1","401052711","1","1","1.2","0","401052741","1","0","0","10470103"
"1.4","1.2","0.06","0","10470102","1047","401052801","1","710111","0","1047107","0","1047106","1000000","401052771","1.3","1047108","0","10470101","0","169","10470105","0","2","1047110","401052781","0","1047109","10470104","0","0","0","1.5","2","401052761","2","3","1.2","0","401052791","2","0","0","10470103"
"1.9","1.6","0.06","0","10470102","1047","401052851","1","710111","0","1047112","0","1047111","1000000","401052821","1.8","1047113","0","10470101","0","170","10470105","0","2","1047115","401052831","0","1047114","10470104","0","0","0","2","3","401052811","4","4","1.6","0","401052841","4","0","0","10470103"
"2.4","2","0.06","0","10470102","1047","401052851","1","710111","0","1047116","0","1047116","1000000","401052821","2.4","1047116","0","10470101","0","171","10470105","0","2","1047116","401052831","0","1047116","10470104","0","0","0","2.6","3","401052811","4","-1","2","0","401052841","5","0","0","10470103"
"1.4","1.2","0.03","0","10480102","1048","401053151","1","710121","0","1048102","0","1048101","1000000","401053121","1.3","1048103","0","10480101","0","172","10480105","0","1","1048105","401053131","0","1048104","10480104","0","0","0","1.5","1","401053111","1","1","1.2","0","401053141","1","0","0","10480103"
"1.4","1.2","0.06","0","10480102","1048","401053201","1","710121","0","1048107","0","1048106","1000000","401053171","1.3","1048108","0","10480101","0","173","10480105","0","2","1048110","401053181","0","1048109","10480104","0","0","0","1.5","2","401053161","2","3","1.2","0","401053191","2","0","0","10480103"
"1.9","1.6","0.06","0","10480102","1048","401053251","1","710121","0","1048112","0","1048111","1000000","401053221","1.8","1048113","0","10480101","0","174","10480105","0","2","1048115","401053231","0","1048114","10480104","0","0","0","2","3","401053211","4","4","1.6","0","401053241","4","0","0","10480103"
"2.4","2","0.06","0","10480102","1048","401053251","1","710121","0","1048116","0","1048116","1000000","401053221","2.4","1048116","0","10480101","0","175","10480105","0","2","1048116","401053231","0","1048116","10480104","0","0","0","2.6","3","401053211","4","-1","2","0","401053241","5","0","0","10480103"
"1.4","1.2","0.03","0","10490102","1049","401053551","1","710011","0","1049102","0","1049101","1000000","401053521","1.3","1049103","0","10490101","0","176","10490105","0","1","1049105","401053531","0","1049104","10490104","0","0","0","1.5","1","401053511","1","1","1.2","0","401053541","1","0","0","10490103"
"1.4","1.2","0.06","0","10490102","1049","401053601","1","710011","0","1049107","0","1049106","1000000","401053571","1.3","1049108","0","10490101","0","177","10490105","0","2","1049110","401053581","0","1049109","10490104","0","0","0","1.5","2","401053561","2","3","1.2","0","401053591","2","0","0","10490103"
"1.9","1.6","0.06","0","10490102","1049","401053651","1","710011","0","1049112","0","1049111","1000000","401053621","1.8","1049113","0","10490101","0","178","10490105","0","2","1049115","401053631","0","1049114","10490104","0","0","0","2","3","401053611","4","4","1.6","0","401053641","4","0","0","10490103"
"2.4","2","0.06","0","10490102","1049","401053651","1","710011","0","1049116","0","1049116","1000000","401053621","2.4","1049116","0","10490101","0","179","10490105","0","2","1049116","401053631","0","1049116","10490104","0","0","0","2.6","3","401053611","4","-1","2","0","401053641","5","0","0","10490103"
"1.4","1.2","0.03","0","10500102","1050","401053951","1","710021","0","1050102","0","1050101","1000000","401053921","1.3","1050103","0","10500101","0","180","10500105","0","1","1050105","401053931","0","1050104","10500104","0","0","0","1.5","1","401053911","1","1","1.2","0","401053941","1","0","0","10500103"
"1.4","1.2","0.06","0","10500102","1050","401054001","1","710021","0","1050107","0","1050106","1000000","401053971","1.3","1050108","0","10500101","0","181","10500105","0","2","1050110","401053981","0","1050109","10500104","0","0","0","1.5","2","401053961","2","3","1.2","0","401053991","2","0","0","10500103"
"1.9","1.6","0.06","0","10500102","1050","401054051","1","710021","0","1050112","0","1050111","1000000","401054021","1.8","1050113","0","10500101","0","182","10500105","0","2","1050115","401054031","0","1050114","10500104","0","0","0","2","3","401054011","4","4","1.6","0","401054041","4","0","0","10500103"
"2.4","2","0.06","0","10500102","1050","401054051","1","710021","0","1050116","0","1050116","1000000","401054021","2.4","1050116","0","10500101","0","183","10500105","0","2","1050116","401054031","0","1050116","10500104","0","0","0","2.6","3","401054011","4","-1","2","0","401054041","5","0","0","10500103"
"1.4","1.2","0.03","0","10510102","1051","401054351","1","710031","0","1051102","0","1051101","1000000","401054321","1.3","1051103","0","10510101","0","184","10510105","0","1","1051105","401054331","0","1051104","10510104","0","0","0","1.5","1","401054311","1","1","1.2","0","401054341","1","0","0","10510103"
"1.4","1.2","0.06","0","10510102","1051","401054401","1","710031","0","1051107","0","1051106","1000000","401054371","1.3","1051108","0","10510101","0","185","10510105","0","2","1051110","401054381","0","1051109","10510104","0","0","0","1.5","2","401054361","2","3","1.2","0","401054391","2","0","0","10510103"
"1.9","1.6","0.06","0","10510102","1051","401054451","1","710031","0","1051112","0","1051111","1000000","401054421","1.8","1051113","0","10510101","0","186","10510105","0","2","1051115","401054431","0","1051114","10510104","0","0","0","2","3","401054411","4","4","1.6","0","401054441","4","0","0","10510103"
"2.4","2","0.06","0","10510102","1051","401054451","1","710031","0","1051116","0","1051116","1000000","401054421","2.4","1051116","0","10510101","0","187","10510105","0","2","1051116","401054431","0","1051116","10510104","0","0","0","2.6","3","401054411","4","-1","2","0","401054441","5","0","0","10510103"
"1.4","1.2","0.03","0","10520102","1052","401054751","1","710041","0","1052102","0","1052101","1000000","401054721","1.3","1052103","0","10520101","0","188","10520105","0","1","1052105","401054731","0","1052104","10520104","0","0","0","1.5","1","401054711","1","1","1.2","0","401054741","1","0","0","10520103"
"1.4","1.2","0.06","0","10520102","1052","401054801","1","710041","0","1052107","0","1052106","1000000","401054771","1.3","1052108","0","10520101","0","189","10520105","0","2","1052110","401054781","0","1052109","10520104","0","0","0","1.5","2","401054761","2","3","1.2","0","401054791","2","0","0","10520103"
"1.9","1.6","0.06","0","10520102","1052","401054851","1","710041","0","1052112","0","1052111","1000000","401054821","1.8","1052113","0","10520101","0","190","10520105","0","2","1052115","401054831","0","1052114","10520104","0","0","0","2","3","401054811","4","4","1.6","0","401054841","4","0","0","10520103"
"2.4","2","0.06","0","10520102","1052","401054851","1","710041","0","1052116","0","1052116","1000000","401054821","2.4","1052116","0","10520101","0","191","10520105","0","2","1052116","401054831","0","1052116","10520104","0","0","0","2.6","3","401054811","4","-1","2","0","401054841","5","0","0","10520103"
"1.4","1.2","0.03","0","10530102","1053","401055151","1","710051","0","1053102","0","1053101","1000000","401055121","1.3","1053103","0","10530101","0","192","10530105","0","1","1053105","401055131","0","1053104","10530104","0","0","0","1.5","1","401055111","1","1","1.2","0","401055141","1","0","0","10530103"
"1.4","1.2","0.06","0","10530102","1053","401055201","1","710051","0","1053107","0","1053106","1000000","401055171","1.3","1053108","0","10530101","0","193","10530105","0","2","1053110","401055181","0","1053109","10530104","0","0","0","1.5","2","401055161","2","3","1.2","0","401055191","2","0","0","10530103"
"1.9","1.6","0.06","0","10530102","1053","401055251","1","710051","0","1053112","0","1053111","1000000","401055221","1.8","1053113","0","10530101","0","194","10530105","0","2","1053115","401055231","0","1053114","10530104","0","0","0","2","3","401055211","4","4","1.6","0","401055241","4","0","0","10530103"
"2.4","2","0.06","0","10530102","1053","401055251","1","710051","0","1053116","0","1053116","1000000","401055221","2.4","1053116","0","10530101","0","195","10530105","0","2","1053116","401055231","0","1053116","10530104","0","0","0","2.6","3","401055211","4","-1","2","0","401055241","5","0","0","10530103"
"1.4","1.2","0.03","0","10540102","1054","401055551","1","710061","0","1054102","0","1054101","1000000","401055521","1.3","1054103","0","10540101","0","196","10540105","0","1","1054105","401055531","0","1054104","10540104","0","0","0","1.5","1","401055511","1","1","1.2","0","401055541","1","0","0","10540103"
"1.4","1.2","0.06","0","10540102","1054","401055601","1","710061","0","1054107","0","1054106","1000000","401055571","1.3","1054108","0","10540101","0","197","10540105","0","2","1054110","401055581","0","1054109","10540104","0","0","0","1.5","2","401055561","2","3","1.2","0","401055591","2","0","0","10540103"
"1.9","1.6","0.06","0","10540102","1054","401055651","1","710061","0","1054112","0","1054111","1000000","401055621","1.8","1054113","0","10540101","0","198","10540105","0","2","1054115","401055631","0","1054114","10540104","0","0","0","2","3","401055611","4","4","1.6","0","401055641","4","0","0","10540103"
"2.4","2","0.06","0","10540102","1054","401055651","1","710061","0","1054116","0","1054116","1000000","401055621","2.4","1054116","0","10540101","0","199","10540105","0","2","1054116","401055631","0","1054116","10540104","0","0","0","2.6","3","401055611","4","-1","2","0","401055641","5","0","0","10540103"
"1.4","1.2","0.03","0","10550102","1055","401055951","1","710071","0","1055102","0","1055101","1000000","401055921","1.3","1055103","0","10550101","0","200","10550105","0","1","1055105","401055931","0","1055104","10550104","0","0","0","1.5","1","401055911","1","1","1.2","0","401055941","1","0","0","10550103"
"1.4","1.2","0.06","0","10550102","1055","401056001","1","710071","0","1055107","0","1055106","1000000","401055971","1.3","1055108","0","10550101","0","201","10550105","0","2","1055110","401055981","0","1055109","10550104","0","0","0","1.5","2","401055961","2","3","1.2","0","401055991","2","0","0","10550103"
"1.9","1.6","0.06","0","10550102","1055","401056051","1","710071","0","1055112","0","1055111","1000000","401056021","1.8","1055113","0","10550101","0","202","10550105","0","2","1055115","401056031","0","1055114","10550104","0","0","0","2","3","401056011","4","4","1.6","0","401056041","4","0","0","10550103"
"2.4","2","0.06","0","10550102","1055","401056051","1","710071","0","1055116","0","1055116","1000000","401056021","2.4","1055116","0","10550101","0","203","10550105","0","2","1055116","401056031","0","1055116","10550104","0","0","0","2.6","3","401056011","4","-1","2","0","401056041","5","0","0","10550103"
"1.4","1.2","0.03","0","10560102","1056","401056351","1","710081","0","1056102","0","1056101","1000000","401056321","1.3","1056103","0","10560101","0","204","10560105","0","1","1056105","401056331","0","1056104","10560104","0","0","0","1.5","1","401056311","1","1","1.2","0","401056341","1","0","0","10560103"
"1.4","1.2","0.06","0","10560102","1056","401056401","1","710081","0","1056107","0","1056106","1000000","401056371","1.3","1056108","0","10560101","0","205","10560105","0","2","1056110","401056381","0","1056109","10560104","0","0","0","1.5","2","401056361","2","3","1.2","0","401056391","2","0","0","10560103"
"1.9","1.6","0.06","0","10560102","1056","401056451","1","710081","0","1056112","0","1056111","1000000","401056421","1.8","1056113","0","10560101","0","206","10560105","0","2","1056115","401056431","0","1056114","10560104","0","0","0","2","3","401056411","4","4","1.6","0","401056441","4","0","0","10560103"
"2.4","2","0.06","0","10560102","1056","401056451","1","710081","0","1056116","0","1056116","1000000","401056421","2.4","1056116","0","10560101","0","207","10560105","0","2","1056116","401056431","0","1056116","10560104","0","0","0","2.6","3","401056411","4","-1","2","0","401056441","5","0","0","10560103"
"1.4","1.2","0.03","0","10570102","1057","401056751","1","710091","0","1057102","0","1057101","1000000","401056721","1.3","1057103","0","10570101","0","208","10570105","0","1","1057105","401056731","0","1057104","10570104","0","0","0","1.5","1","401056711","1","1","1.2","0","401056741","1","0","0","10570103"
"1.4","1.2","0.06","0","10570102","1057","401056801","1","710091","0","1057107","0","1057106","1000000","401056771","1.3","1057108","0","10570101","0","209","10570105","0","2","1057110","401056781","0","1057109","10570104","0","0","0","1.5","2","401056761","2","3","1.2","0","401056791","2","0","0","10570103"
"1.9","1.6","0.06","0","10570102","1057","401056851","1","710091","0","1057112","0","1057111","1000000","401056821","1.8","1057113","0","10570101","0","210","10570105","0","2","1057115","401056831","0","1057114","10570104","0","0","0","2","3","401056811","4","4","1.6","0","401056841","4","0","0","10570103"
"2.4","2","0.06","0","10570102","1057","401056851","1","710091","0","1057116","0","1057116","1000000","401056821","2.4","1057116","0","10570101","0","211","10570105","0","2","1057116","401056831","0","1057116","10570104","0","0","0","2.6","3","401056811","4","-1","2","0","401056841","5","0","0","10570103"
"1.4","1.2","0.03","0","10580102","1058","401057151","1","710101","0","1058102","0","1058101","1000000","401057121","1.3","1058103","0","10580101","0","212","10580105","0","1","1058105","401057131","0","1058104","10580104","0","0","0","1.5","1","401057111","1","1","1.2","0","401057141","1","0","0","10580103"
"1.4","1.2","0.06","0","10580102","1058","401057201","1","710101","0","1058107","0","1058106","1000000","401057171","1.3","1058108","0","10580101","0","213","10580105","0","2","1058110","401057181","0","1058109","10580104","0","0","0","1.5","2","401057161","2","3","1.2","0","401057191","2","0","0","10580103"
"1.9","1.6","0.06","0","10580102","1058","401057251","1","710101","0","1058112","0","1058111","1000000","401057221","1.8","1058113","0","10580101","0","214","10580105","0","2","1058115","401057231","0","1058114","10580104","0","0","0","2","3","401057211","4","4","1.6","0","401057241","4","0","0","10580103"
"2.4","2","0.06","0","10580102","1058","401057251","1","710101","0","1058116","0","1058116","1000000","401057221","2.4","1058116","0","10580101","0","215","10580105","0","2","1058116","401057231","0","1058116","10580104","0","0","0","2.6","3","401057211","4","-1","2","0","401057241","5","0","0","10580103"
"1.4","1.2","0.03","0","10590102","1059","401057551","1","710111","0","1059102","0","1059101","1000000","401057521","1.3","1059103","0","10590101","0","216","10590105","0","1","1059105","401057531","0","1059104","10590104","0","0","0","1.5","1","401057511","1","1","1.2","0","401057541","1","0","0","10590103"
"1.4","1.2","0.06","0","10590102","1059","401057601","1","710111","0","1059107","0","1059106","1000000","401057571","1.3","1059108","0","10590101","0","217","10590105","0","2","1059110","401057581","0","1059109","10590104","0","0","0","1.5","2","401057561","2","3","1.2","0","401057591","2","0","0","10590103"
"1.9","1.6","0.06","0","10590102","1059","401057651","1","710111","0","1059112","0","1059111","1000000","401057621","1.8","1059113","0","10590101","0","218","10590105","0","2","1059115","401057631","0","1059114","10590104","0","0","0","2","3","401057611","4","4","1.6","0","401057641","4","0","0","10590103"
"2.4","2","0.06","0","10590102","1059","401057651","1","710111","0","1059116","0","1059116","1000000","401057621","2.4","1059116","0","10590101","0","219","10590105","0","2","1059116","401057631","0","1059116","10590104","0","0","0","2.6","3","401057611","4","-1","2","0","401057641","5","0","0","10590103"
"1.4","1.2","0.03","0","10600102","1060","401057951","1","710121","0","1060102","0","1060101","1000000","401057921","1.3","1060103","0","10600101","0","220","10600105","0","1","1060105","401057931","0","1060104","10600104","0","0","0","1.5","1","401057911","1","1","1.2","0","401057941","1","0","0","10600103"
"1.4","1.2","0.06","0","10600102","1060","401058001","1","710121","0","1060107","0","1060106","1000000","401057971","1.3","1060108","0","10600101","0","221","10600105","0","2","1060110","401057981","0","1060109","10600104","0","0","0","1.5","2","401057961","2","3","1.2","0","401057991","2","0","0","10600103"
"1.9","1.6","0.06","0","10600102","1060","401058051","1","710121","0","1060112","0","1060111","1000000","401058021","1.8","1060113","0","10600101","0","222","10600105","0","2","1060115","401058031","0","1060114","10600104","0","0","0","2","3","401058011","4","4","1.6","0","401058041","4","0","0","10600103"
"2.4","2","0.06","0","10600102","1060","401058051","1","710121","0","1060116","0","1060116","1000000","401058021","2.4","1060116","0","10600101","0","223","10600105","0","2","1060116","401058031","0","1060116","10600104","0","0","0","2.6","3","401058011","4","-1","2","0","401058041","5","0","0","10600103"
"1.4","1.2","0.03","0","10610102","1061","401058351","1","710011","0","1061102","0","1061101","1000000","401058321","1.3","1061103","0","10610101","0","224","10610105","0","1","1061105","401058331","0","1061104","10610104","0","0","0","1.5","1","401058311","1","1","1.2","0","401058341","1","0","0","10610103"
"1.4","1.2","0.06","0","10610102","1061","401058401","1","710011","0","1061107","0","1061106","1000000","401058371","1.3","1061108","0","10610101","0","225","10610105","0","2","1061110","401058381","0","1061109","10610104","0","0","0","1.5","2","401058361","2","3","1.2","0","401058391","2","0","0","10610103"
"1.9","1.6","0.06","0","10610102","1061","401058451","1","710011","0","1061112","0","1061111","1000000","401058421","1.8","1061113","0","10610101","0","226","10610105","0","2","1061115","401058431","0","1061114","10610104","0","0","0","2","3","401058411","4","4","1.6","0","401058441","4","0","0","10610103"
"2.4","2","0.06","0","10610102","1061","401058451","1","710011","0","1061116","0","1061116","1000000","401058421","2.4","1061116","0","10610101","0","227","10610105","0","2","1061116","401058431","0","1061116","10610104","0","0","0","2.6","3","401058411","4","-1","2","0","401058441","5","0","0","10610103"
"1.4","1.2","0.03","0","10630102","1063","401058701","1","710021","0","1063102","0","1063101","1000000","401058671","1.3","1063103","0","10630101","0","228","10630105","0","1","1063105","401058681","0","1063104","10630104","0","0","0","1.5","1","401058661","1","1","1.2","0","401058691","1","0","0","10630103"
"1.4","1.2","0.06","0","10630102","1063","401058751","1","710021","0","1063107","0","1063106","1000000","401058721","1.3","1063108","0","10630101","0","229","10630105","0","2","1063110","401058731","0","1063109","10630104","0","0","0","1.5","2","401058711","2","3","1.2","0","401058741","2","0","0","10630103"
"1.9","1.6","0.06","0","10630102","1063","401058801","1","710021","0","1063112","0","1063111","1000000","401058771","1.8","1063113","0","10630101","0","230","10630105","0","2","1063115","401058781","0","1063114","10630104","0","0","0","2","3","401058761","4","4","1.6","0","401058791","4","0","0","10630103"
"2.4","2","0.06","0","10630102","1063","401058801","1","710021","0","1063116","0","1063116","1000000","401058771","2.4","1063116","0","10630101","0","231","10630105","0","2","1063116","401058781","0","1063116","10630104","0","0","0","2.6","3","401058761","4","-1","2","0","401058791","5","0","0","10630103"
"1.4","1.2","0.03","0","10640102","1064","401059051","1","710031","0","1064102","0","1064101","1000000","401059021","1.3","1064103","0","10640101","0","232","10640105","0","1","1064105","401059031","0","1064104","10640104","0","0","0","1.5","1","401059011","1","1","1.2","0","401059041","1","0","0","10640103"
"1.4","1.2","0.06","0","10640102","1064","401059101","1","710031","0","1064107","0","1064106","1000000","401059071","1.3","1064108","0","10640101","0","233","10640105","0","2","1064110","401059081","0","1064109","10640104","0","0","0","1.5","2","401059061","2","3","1.2","0","401059091","2","0","0","10640103"
"1.9","1.6","0.06","0","10640102","1064","401059151","1","710031","0","1064112","0","1064111","1000000","401059121","1.8","1064113","0","10640101","0","234","10640105","0","2","1064115","401059131","0","1064114","10640104","0","0","0","2","3","401059111","4","4","1.6","0","401059141","4","0","0","10640103"
"2.4","2","0.06","0","10640102","1064","401059151","1","710031","0","1064116","0","1064116","1000000","401059121","2.4","1064116","0","10640101","0","235","10640105","0","2","1064116","401059131","0","1064116","10640104","0","0","0","2.6","3","401059111","4","-1","2","0","401059141","5","0","0","10640103"
"1.4","1.2","0.03","0","10650102","1065","401059401","1","710041","0","1065102","0","1065101","1000000","401059371","1.3","1065103","0","10650101","0","236","10650105","0","1","1065105","401059381","0","1065104","10650104","0","0","0","1.5","1","401059361","1","1","1.2","0","401059391","1","0","0","10650103"
"1.4","1.2","0.06","0","10650102","1065","401059451","1","710041","0","1065107","0","1065106","1000000","401059421","1.3","1065108","0","10650101","0","237","10650105","0","2","1065110","401059431","0","1065109","10650104","0","0","0","1.5","2","401059411","2","3","1.2","0","401059441","2","0","0","10650103"
"1.9","1.6","0.06","0","10650102","1065","401059501","1","710041","0","1065112","0","1065111","1000000","401059471","1.8","1065113","0","10650101","0","238","10650105","0","2","1065115","401059481","0","1065114","10650104","0","0","0","2","3","401059461","4","4","1.6","0","401059491","4","0","0","10650103"
"2.4","2","0.06","0","10650102","1065","401059501","1","710041","0","1065116","0","1065116","1000000","401059471","2.4","1065116","0","10650101","0","239","10650105","0","2","1065116","401059481","0","1065116","10650104","0","0","0","2.6","3","401059461","4","-1","2","0","401059491","5","0","0","10650103"
"1.4","1.2","0.03","0","10660102","1066","401059751","1","710051","0","1066102","0","1066101","1000000","401059721","1.3","1066103","0","10660101","0","240","10660105","0","1","1066105","401059731","0","1066104","10660104","0","0","0","1.5","1","401059711","1","1","1.2","0","401059741","1","0","0","10660103"
"1.4","1.2","0.06","0","10660102","1066","401059801","1","710051","0","1066107","0","1066106","1000000","401059771","1.3","1066108","0","10660101","0","241","10660105","0","2","1066110","401059781","0","1066109","10660104","0","0","0","1.5","2","401059761","2","3","1.2","0","401059791","2","0","0","10660103"
"1.9","1.6","0.06","0","10660102","1066","401059851","1","710051","0","1066112","0","1066111","1000000","401059821","1.8","1066113","0","10660101","0","242","10660105","0","2","1066115","401059831","0","1066114","10660104","0","0","0","2","3","401059811","4","4","1.6","0","401059841","4","0","0","10660103"
"2.4","2","0.06","0","10660102","1066","401059851","1","710051","0","1066116","0","1066116","1000000","401059821","2.4","1066116","0","10660101","0","243","10660105","0","2","1066116","401059831","0","1066116","10660104","0","0","0","2.6","3","401059811","4","-1","2","0","401059841","5","0","0","10660103"
"1.4","1.2","0.03","0","10670102","1067","401060101","1","710061","0","1067102","0","1067101","1000000","401060071","1.3","1067103","0","10670101","0","244","10670105","0","1","1067105","401060081","0","1067104","10670104","0","0","0","1.5","1","401060061","1","1","1.2","0","401060091","1","0","0","10670103"
"1.4","1.2","0.06","0","10670102","1067","401060151","1","710061","0","1067107","0","1067106","1000000","401060121","1.3","1067108","0","10670101","0","245","10670105","0","2","1067110","401060131","0","1067109","10670104","0","0","0","1.5","2","401060111","2","3","1.2","0","401060141","2","0","0","10670103"
"1.9","1.6","0.06","0","10670102","1067","401060201","1","710061","0","1067112","0","1067111","1000000","401060171","1.8","1067113","0","10670101","0","246","10670105","0","2","1067115","401060181","0","1067114","10670104","0","0","0","2","3","401060161","4","4","1.6","0","401060191","4","0","0","10670103"
"2.4","2","0.06","0","10670102","1067","401060201","1","710061","0","1067116","0","1067116","1000000","401060171","2.4","1067116","0","10670101","0","247","10670105","0","2","1067116","401060181","0","1067116","10670104","0","0","0","2.6","3","401060161","4","-1","2","0","401060191","5","0","0","10670103"
"1.4","1.2","0.03","0","10680102","1068","401060451","1","710071","0","1068102","0","1068101","1000000","401060421","1.3","1068103","0","10680101","0","248","10680105","0","1","1068105","401060431","0","1068104","10680104","0","0","0","1.5","1","401060411","1","1","1.2","0","401060441","1","0","0","10680103"
"1.4","1.2","0.06","0","10680102","1068","401060501","1","710071","0","1068107","0","1068106","1000000","401060471","1.3","1068108","0","10680101","0","249","10680105","0","2","1068110","401060481","0","1068109","10680104","0","0","0","1.5","2","401060461","2","3","1.2","0","401060491","2","0","0","10680103"
"1.9","1.6","0.06","0","10680102","1068","401060551","1","710071","0","1068112","0","1068111","1000000","401060521","1.8","1068113","0","10680101","0","250","10680105","0","2","1068115","401060531","0","1068114","10680104","0","0","0","2","3","401060511","4","4","1.6","0","401060541","4","0","0","10680103"
"2.4","2","0.06","0","10680102","1068","401060551","1","710071","0","1068116","0","1068116","1000000","401060521","2.4","1068116","0","10680101","0","251","10680105","0","2","1068116","401060531","0","1068116","10680104","0","0","0","2.6","3","401060511","4","-1","2","0","401060541","5","0","0","10680103"
"1.4","1.2","0.03","0","10690102","1069","401060801","1","710081","0","1069102","0","1069101","1000000","401060771","1.3","1069103","0","10690101","0","252","10690105","0","1","1069105","401060781","0","1069104","10690104","0","0","0","1.5","1","401060761","1","1","1.2","0","401060791","1","0","0","10690103"
"1.4","1.2","0.06","0","10690102","1069","401060851","1","710081","0","1069107","0","1069106","1000000","401060821","1.3","1069108","0","10690101","0","253","10690105","0","2","1069110","401060831","0","1069109","10690104","0","0","0","1.5","2","401060811","2","3","1.2","0","401060841","2","0","0","10690103"
"1.9","1.6","0.06","0","10690102","1069","401060901","1","710081","0","1069112","0","1069111","1000000","401060871","1.8","1069113","0","10690101","0","254","10690105","0","2","1069115","401060881","0","1069114","10690104","0","0","0","2","3","401060861","4","4","1.6","0","401060891","4","0","0","10690103"
"2.4","2","0.06","0","10690102","1069","401060901","1","710081","0","1069116","0","1069116","1000000","401060871","2.4","1069116","0","10690101","0","255","10690105","0","2","1069116","401060881","0","1069116","10690104","0","0","0","2.6","3","401060861","4","-1","2","0","401060891","5","0","0","10690103"
"1.4","1.2","0.03","0","10700102","1070","401061151","1","710091","0","1070102","0","1070101","1000000","401061121","1.3","1070103","0","10700101","0","256","10700105","0","1","1070105","401061131","0","1070104","10700104","0","0","0","1.5","1","401061111","1","1","1.2","0","401061141","1","0","0","10700103"
