b86c14eb3f1f4513dd03fb0b2c3c6393f3b081872490875ebcf967951fb7e896,4d2e9255fcb67d9e22014d2be27dd87d73abd9da36a7abae46b80bd549e2b5f9,aa29a03dcc703f4bf9eb5fddaa681f223416fe07e4384d9bf52d55e2cb0f5c03,1254baea3a1c9400c47eb1c9e52ab9272de90f34c07c3739bb827c6b83b43aa2,382c5ec602f4d250f87ea6851d6c762f3dd9861a9cd31761bbf2373adf91b6ff,383969a01cd29731e6c1c90b15f5593037bedd21dec640e6d6a63b16e42697e2,e592588d7aa097034923fdedb3291a984fc6815cd94ee6d83271c105313a32b7,1531caa1a5f8bfbeeb5d2a40cca6567f47f4ccef48d9d2719072f4eee873d7dd,e73b11a5972a92b8931aacdf18ecbfdfad810995beece3ef4685467dbfeed521,693a8f9da5c31c2f19eb2d0ca8704550619803a546e22147b5e8dc67b32ab59c,51b57cbd91e5b31a63727ac6165a50db68b690e6f44d2fd27e0115ac05f224aa,046b877a7a97caf122c6c2e3bfae30a10a7b320f8aca4520489b02ed3cf7cef2,abee9c4f2b692cf861fe0f9a92dd5ab473bfb74fddd27b5103e52e29def95e96,f019db4c4882cdce14065aabf328bc86c6492d87572c0024f570b531dfb097bc,86234e704ee7c70ee8d6984d1cf8ec505ea7d23b771e5d0b58751c4006ede9f0,4e74415e6755e6fd73397e559628ca825f1ac53920dcee4dd44e7ffdad8ddc29,7b11c4ff966e97f69512674dbd4c35c4b11673f1fbbba28b85e7bacc66a05c36,967b919e58dfc94debb41da3935ef54a4daff43f72967c482fb1b24a4b592e3c,0304e77e38b9f1c53151039fad4177743a0155384a3071baaaa55bceb0fb4586,cb8b8948f9e1994b5f99ace981953e9c421cee5c514e2e001a24249c358b686b,ba211fd1dacfc6cb6983974f512597248ccf094d50a004b23af9e415ce1374cb,c23208fe937f507e994024ab85f32fc6bc1a8f5aff2b7aada1feafdc2bae8e55,0cc0691a49880a1f31e6b9666b794dec48e965b964453bffa5ed5129a2d12263,a16ad7faccf194bd854b9aa8f1116349aeb676461e5d62cad37b308c05d87eed,b38a9cfddd47f81fc0698dc66357aba30f4d52c95024f3e7057a0f702d090d0a,f8f44e533f601770e6229db8b8b44affc321b04f3cd0a526830e3ea707afd5aa,c5f13b89bf4e3b30d723ecc9b73340f9daeb0325c1bd7af01d33e056be9ae921,a18e25c305d9f158cb4f2fc13090c7bf628850c3dd4721bb1d1d969774ddc5b1
"203401101","1","0","0","0","0","0","0","0","0","0","0","0","4","1001","0","0","0","","2034011","sample","0","0","0","0","0","0","0"
"203500101","0","0","0","0","0","0","0","0","203500101","0","0","0","3","1001","203500102","0","0","","2035001","sample","0","0","0","0","0","0","0"
"203501101","0","0","0","0","0","0","0","0","203501101","0","0","0","3","1001","203501102","0","0","","2035011","sample","0","0","0","0","0","0","0"
"203502101","0","0","0","0","0","0","0","0","203502101","0","0","0","3","1001","203502102","0","0","","2035021","","0","0","0","0","0","0","0"
"203502201","0","0","0","0","0","0","0","0","0","0","0","203502203","3","1001","203502202","0","0","","2035022","","0","203502204","0","0","0","0","0"
"203700101","0","0","0","0","0","0","0","0","203700101","0","0","0","3","1001","203700102","0","0","","2037001","sample","0","0","0","0","0","0","0"
"203702101","0","0","0","0","0","0","0","0","203702101","0","0","203702103","3","1001","203702102","0","0","","2037021","sample","0","0","0","0","203702102","0","0"
"204100101","1","0","0","0","0","0","0","0","204100101","0","0","204100103","3.5","1001","204100102","0","0","","2041001","sample","0","0","0","0","204100101","0","0"
"204200101","1","0","0","0","0","0","0","0","0","0","0","0","5","1001","0","0","0","","2042001","sample","0","0","0","0","0","0","0"
"204300101","1","0","0","0","0","0","0","0","204300101","0","0","0","3","1001","204300102","0","0","","2043001","sample","0","0","0","0","0","0","0"
"204302101","1","0","0","0","0","0","0","0","204302101","0","0","0","3","1001","204302102","0","0","","2043021","sample","0","0","0","0","0","0","0"
"204400101","1","0","0","0","0","0","0","0","204400101","0","0","0","3","1001","204400102","0","0","","2044001","向遠方敵人投擲岩石並造成物理傷害","0","0","0","0","0","0","0"
"204502101","0","0","0","0","0","0","0","0","204502101","0","0","204502103","0","1001","204502102","0","0","","2045021","棘刺蟹","0","0","0","0","204502102","0","0"
"204600101","1","0","0","0","0","0","0","0","0","0","0","0","3.5","1001","0","0","0","","2046001","sample","0","0","0","0","0","0","0"
"200300101","1","0","0","0","0","0","0","0","200300101","0","0","0","3","1001","200300102","0","0","","2047001","sample","0","0","0","0","0","0","0"
"200300101","1","0","0","0","0","0","0","0","200300101","0","0","0","3","1001","200300102","0","0","","2047002","sample","0","0","0","0","0","0","0"
"200300101","1","0","0","0","0","0","0","0","200300101","0","0","0","3","1001","200300102","0","0","","2047003","sample","0","0","0","0","0","0","0"
"204702101","1","0","0","0","0","0","0","0","204702101","0","0","0","3","1001","204702102","0","0","","2047021","狂野野豬　skill","0","0","0","0","0","0","0"
"204801101","0","0","0","0","0","0","0","0","0","0","0","204801103","3","1001","204801102","0","0","","2048011","","0","204801104","0","0","0","0","0"
"205000101","0","0","0","0","0","0","0","0","205000101","0","0","0","3","1001","205000102","0","0","","2050001","sample","0","0","0","0","205100102","0","0"
"205000201","0","0","0","0","0","0","0","0","205000201","0","0","0","3","1001","205000202","0","0","","2050002","sample","0","0","0","0","0","0","0"
"205100101","0","0","0","0","0","0","0","0","0","0","0","205100103","3","1001","205100102","0","0","","2051001","sample","0","0","0","0","205100102","0","0"
"205200101","1","0","0","0","0","0","0","0","0","0","0","0","3","1001","0","0","0","","2052001","sample","0","0","0","0","0","0","0"
"205300101","1","0","0","0","0","0","0","0","0","0","0","0","3","1001","0","0","0","","2053001","sample","0","0","0","0","0","0","0"
"205301101","0","0","0","0","0","0","0","0","205301101","0","0","0","3","1001","205301102","0","0","","2053011","","0","0","0","0","0","0","0"
"205301201","0","0","0","0","0","0","0","0","0","0","0","205301203","3","1001","205301202","0","0","","2053012","","0","205301204","0","0","0","0","0"
"200300101","1","0","0","0","0","0","0","0","200300101","0","0","0","3","1001","200300102","0","0","","2054001","sample","0","0","0","0","0","0","0"
"200300101","1","0","0","0","0","0","0","0","200300101","0","0","0","3","1001","200300102","0","0","","2054011","熔岩魚","0","0","0","0","0","0","0"
"205402101","0","0","0","0","0","0","0","0","205402101","0","0","0","3","1001","205402102","0","0","","2054021","","0","0","0","0","0","0","0"
"205402201","0","0","0","0","0","0","0","0","0","0","0","205402203","3","1001","205402202","0","0","","2054022","","0","205402204","0","0","0","0","0"
"205500101","0","0","0","0","0","0","0","0","205500101","0","0","205500103","3","1001","205500102","0","0","","2055001","sample","0","0","0","0","205500102","0","0"
"205701101","0","0","0","0","0","0","0","0","205701101","0","0","0","3","1001","205701102","0","0","","2057011","","0","0","0","0","0","0","0"
"205800101","1","0","0","0","0","0","0","0","0","0","0","0","3","1001","0","0","0","","2058001","小霧奇","0","0","0","0","0","0","0"
"205801101","1","0","0","0","0","0","0","0","205801101","0","0","205801103","3","1001","205801102","0","0","","2058011","小霧奇","0","0","0","0","205801102","0","0"
"205801201","1","0","0","0","0","0","0","0","0","0","0","0","3","1001","205801202","0","0","","2058012","小霧奇","0","0","0","0","0","0","0"
"205802101","1","0","0","0","0","0","0","0","0","0","0","0","3","1001","0","0","0","","2058021","小霧奇","0","0","0","0","0","0","0"
"205806101","1","0","0","0","0","0","0","0","0","0","0","0","3","1001","0","0","0","","2058061","小霧奇","0","0","0","0","0","0","0"
"205807101","1","0","0","0","0","0","0","0","205807101","0","0","205807103","3","1001","205807102","0","0","","2058071","小霧奇","0","0","0","0","205807102","0","0"
"205807201","1","0","0","0","0","0","0","0","0","0","0","0","3","1001","205807202","0","0","","2058072","小霧奇","0","0","0","0","0","0","0"
"205808101","1","0","0","0","0","0","0","0","0","0","0","0","3","1001","0","0","0","","2058081","小霧奇","0","0","0","0","0","0","0"
"205900101","1","0","0","0","0","0","0","0","205900101","0","0","0","8","1001","205900102","0","0","","2059001","憤怒烏賊","0","0","0","0","0","0","0"
"206000101","1","0","0","0","0","0","0","0","206000101","0","206000101","206000103","4","1001","206000102","0","0","","2060001","海獅怪技能","0","206000104","0","0","206000101","0","0"
"206100101","1","0","0","0","0","0","0","0","206100101","0","0","206100103","3","1001","206100102","0","0","","2061001","睿智權杖","0","0","0","0","206100101","0","0"
"206200101","0","0","0","0","0","0","0","0","206200101","0","0","0","3","1001","206200102","0","0","","2062001","流氓水獺","0","0","0","0","0","0","0"
"206201101","0","0","0","0","0","0","0","0","206201101","0","0","0","4","1001","206201102","0","0","","2062011","流氓水獺","0","0","0","0","0","0","0"
"206300101","1","0","0","0","0","0","0","0","0","0","0","0","5","1001","0","0","0","","2063001","sample","0","0","0","0","0","0","0"
"206700101","0","0","0","0","0","0","0","0","206700102","0","0","206700103","0","1001","206700102","0","0","","2067001","對面前的 1 名敵人造成大幅度的物理傷害，並造成附近小範圍內的所有敵人中幅度的物理傷害。","0","0","0","0","0","0","0"
"206700201","0","0","0","0","0","0","0","0","0","0","0","0","1.125","1001","0","0","0","","2067002","對面前的 1 名敵人造成中幅度的物理傷害。","0","0","0","0","0","0","0"
"206700301","0","0","0","0","0","0","0","0","0","0","0","0","1.295","1001","206700302","0","0","","2067003","對面前的 1 名敵人造成小幅度的物理傷害，並中幅度的提升自己的物理攻擊力。","0","0","0","0","0","0","0"
"206701101","0","0","0","0","0","0","0","0","206701101","0","0","0","0","1001","206701102","0","0","","2067011","對全體敵人造成物理傷害，並且使其暈眩。","0","0","0","0","0","0","0"
"206701201","0","0","0","0","0","0","0","0","0","0","206701203","206701203","1.7325","1001","206701202","0","0","","2067012","對自己施加挑釁狀態。若動作中受到攻擊，則對前方範圍內的所有敵人造成中幅度物理傷害，再小幅度降低其物理防禦力。","0","206701204","0","0","0","0","0"
"206701301","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","206701302","0","0","","2067013","對以自己為中心的範圍內所有夥伴施加魔法無效屏障，在中幅提升自己的魔法防禦力。","0","0","0","0","0","0","0"
"206702101","1","0","0","0","0","0","0","0","0","0","0","206702103","0","1001","206702102","0","0","","2067021","提升全體夥伴的魔法防禦+對自己施加吸收魔法的屏障","0","0","0","0","0","0","0"
"206702201","1","0","0","0","0","0","0","0","0","0","0","0","1.05","1001","206702202","0","0","","2067022","直到受到攻擊前，提升範圍內夥伴的物理防禦與魔法防禦","0","0","0","0","0","0","0"
"206702301","1","0","0","0","0","0","0","0","0","0","0","0","1.19","1001","0","0","0","","2067023","召喚恢復力場","0","0","0","0","0","0","0"
"206800101","1","0","0","0","0","0","0","0","0","0","0","206800103","999","1001","206800102","0","0","","2068001","sample","0","0","0","0","0","0","0"
"0","1","0","0","0","0","0","0","0","0","0","0","0","999","1001","0","0","0","","2068002","sample","0","0","0","0","0","0","0"
"206800301","1","0","0","0","0","0","0","0","0","0","0","206800303","1","1001","206800302","0","0","","2068003","sample","0","0","0","0","0","0","0"
"206800401","1","0","0","0","0","206800405","0","0","0","0","0","206800403","1","1001","206800402","0","0","","2068004","sample","0","206800404","0","0","0","0","0"
"206802101","0","0","0","0","0","0","0","0","0","0","0","0","3","1001","0","0","0","","2068011","煩惱屏障2","0","0","0","0","0","0","0"
"206802101","0","0","0","0","0","0","0","0","0","0","0","0","3","1001","0","0","0","","2068021","煩惱屏障3","0","0","0","0","0","0","0"
"206804101","1","0","0","0","0","0","0","0","0","0","0","206804103","1","1001","206804102","0","0","","2068041","鏡餅skill1","0","0","0","0","0","0","0"
"206804201","1","0","0","0","0","206804205","0","0","0","0","0","206804203","1","1001","206804202","0","0","","2068042","鏡餅skill2","0","206804204","0","0","0","0","0"
"206900101","1","0","0","0","0","0","0","0","206900101","0","0","0","2.5","1001","206900102","0","0","","2069001","","0","0","0","0","0","0","0"
"206901101","1","0","0","0","0","0","0","0","206901101","0","0","0","2.5","1001","206901102","0","0","","2069011","","0","0","0","0","0","0","0"
"206901201","1","0","0","0","0","0","0","0","0","0","0","206901203","0","1001","206901202","0","0","","2069012","","0","0","0","0","0","0","0"
"207000101","1","0","0","0","0","0","0","0","0","0","0","0","2.5","1001","0","0","0","","2070001","","0","0","0","0","0","0","0"
"207000201","1","0","0","0","0","0","0","0","0","0","0","0","0.5","1001","0","0","0","","2070002","","0","0","0","0","0","0","0"
"207100101","0","0","0","0","0","0","0","0","207100101","0","0","0","3","1001","207100102","0","0","","2071001","","0","0","0","0","0","0","0"
"207200101","0","0","0","0","0","0","0","0","207200101","0","0","0","3","1001","207200102","0","0","","2072001","","0","0","0","0","0","0","0"
"207300101","0","0","0","0","0","0","0","0","207300101","0","207300101","207300103","8","1001","207300102","0","0","","2073001","","0","207300104","0","0","207300101","0","0"
"207500101","0","0","0","0","0","0","0","0","0","0","0","0","1.5","1001","0","0","0","","2075001","","0","0","0","0","0","0","0"
"207500201","0","0","0","0","0","0","0","0","0","0","0","0","1.5","1001","0","0","0","","2075002","","0","0","0","0","0","0","0"
"207600101","0","0","0","0","0","0","0","0","207600101","0","0","0","4","1001","207600102","0","0","","2076001","","0","0","0","0","0","0","0"
"207600201","0","0","0","0","0","0","0","0","0","0","0","207600203","0","1001","207600202","0","0","","2076002","","0","0","0","0","0","0","0"
"207700101","0","0","0","0","0","0","0","0","0","0","0","0","1","1001","207700102","0","0","","2077001","當 HP 低於 1 %時，將成為潛行狀態","0","0","0","0","0","0","0"
"207700201","0","0","0","0","0","0","0","0","0","0","0","0","1","1001","207700202","0","0","","2077002","當潛行狀態中非動作停止時賦予自己堅韌，並將自己排除於勝敗判定之外，對一名敵人造成物理傷害","0","0","0","0","0","0","0"
"207702101","0","0","0","0","0","0","0","0","0","0","0","0","1","1001","207702102","0","0","","2077021","當 HP 低於 1 %時，將成為潛行狀態","0","0","0","0","0","0","0"
"207702201","0","0","0","0","0","0","0","0","0","0","0","0","1","1001","207702202","0","0","","2077022","當潛行狀態中非動作停止時賦予自己堅韌，並將自己排除於勝敗判定之外，對一名敵人造成物理傷害","0","0","0","0","0","0","0"
"207703201","0","0","0","0","0","0","0","0","0","0","0","0","1","1001","207703202","0","0","","2077032","當潛行狀態中非動作停止時賦予自己堅韌，並將自己排除於勝敗判定之外，對一名敵人造成物理傷害","0","0","0","0","0","0","0"
"207704201","0","0","0","0","0","0","0","0","0","0","0","0","1","1001","207704202","0","0","","2077042","當潛行狀態中非動作停止時賦予自己堅韌，並將自己排除於勝敗判定之外，對一名敵人造成物理傷害","0","0","0","0","0","0","0"
"207705201","0","0","0","0","0","0","0","0","0","0","0","0","1","1001","207705202","0","0","","2077052","當潛行狀態中非動作停止時賦予自己堅韌，並將自己排除於勝敗判定之外，對一名敵人造成物理傷害","0","0","0","0","0","0","0"
"207706201","0","0","0","0","0","0","0","0","0","0","0","0","1","1001","207706202","0","0","","2077062","當潛行狀態中非動作停止時賦予自己堅韌，並將自己排除於勝敗判定之外，對一名敵人造成物理傷害","0","0","0","0","0","0","0"
"207707201","0","0","0","0","0","0","0","0","0","0","0","0","1","1001","207707202","0","0","","2077072","當潛行狀態中非動作停止時賦予自己堅韌，並將自己排除於勝敗判定之外，對一名敵人造成物理傷害","0","0","0","0","0","0","0"
"207708201","0","0","0","0","0","0","0","0","0","0","0","0","1","1001","207708202","0","0","","2077082","當潛行狀態中非動作停止時賦予自己堅韌，並將自己排除於勝敗判定之外，對一名敵人造成物理傷害","0","0","0","0","0","0","0"
"207800101","0","0","0","0","0","0","0","0","0","0","0","0","1","1001","207800102","0","0","","2078001","8 秒後隱蔽+攻擊敵人","0","0","0","0","0","0","0"
"207800201","0","0","0","0","0","0","0","0","0","0","0","207800203","1","1001","207800202","0","0","","2078002","給予堅韌，然而當 HP 低於 1 %時，以潛行對Boss進行攻擊","0","0","0","0","0","0","0"
"207900101","0","0","0","0","0","0","0","0","0","0","0","207900103","180","1001","207900102","0","0","","2079001","展開領域","0","0","0","0","0","0","0"
"207900201","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","207900202","0","0","","2079002","造成一定的傷害與解除領域","0","0","0","0","0","0","0"
"207900301","0","0","0","0","0","207900305","0","0","0","0","0","207900303","0","1001","207900302","0","0","","2079003","造成一定的傷害與解除領域","0","207900304","0","0","0","0","0"
"207901101","0","0","0","0","0","0","0","0","0","0","0","207901103","180","1001","207901102","0","0","","2079011","展開領域","0","0","0","0","0","0","0"
"207901201","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","207901202","0","0","","2079012","造成一定的傷害與解除領域","0","0","0","0","0","0","0"
"207901301","0","0","0","0","0","207901305","0","0","0","0","0","207901303","0","1001","207901302","0","0","","2079013","造成一定的傷害與解除領域","0","207901304","0","0","0","0","0"
"208000101","0","0","0","0","0","0","0","0","0","0","0","0","1.95","1001","208000102","0","0","","2080001","每當造成傷害之際，主人的吸魂存量將會+1","0","0","0","0","0","0","0"
"208000201","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","208000202","0","0","","2080002","每當受到暴擊傷害之際，主人的吸魂存量將會-1","0","0","0","0","0","0","0"
"208000101","0","0","0","0","0","0","0","0","0","0","0","0","2.1","1001","208000102","0","0","","2080003","每當造成傷害之際，主人的吸魂存量將會+1","0","0","0","0","0","0","0"
"208000101","0","0","0","0","0","0","0","0","0","0","0","0","2.45","1001","208000102","0","0","","2080004","每當造成傷害之際，主人的吸魂存量將會+1","0","0","0","0","0","0","0"
"208000501","0","0","0","0","0","0","0","0","0","0","0","208000503","0","1001","208000502","0","0","","2080005","當死亡之際，將會復活自己（SP戰鬥用）","0","208000504","0","0","0","0","0"
"208070101","0","0","0","0","0","0","0","0","0","0","0","0","1.95","1001","208070102","0","0","","2080701","每當造成傷害之際，主人的吸魂存量將會+1","0","0","0","0","0","0","0"
"208070201","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","208070202","0","0","","2080702","每當受到暴擊傷害之際，主人的吸魂存量將會-1","0","0","0","0","0","0","0"
"208070101","0","0","0","0","0","0","0","0","0","0","0","0","2.1","1001","208070102","0","0","","2080703","每當造成傷害之際，主人的吸魂存量將會+1","0","0","0","0","0","0","0"
"208070101","0","0","0","0","0","0","0","0","0","0","0","0","2.45","1001","208070102","0","0","","2080704","每當造成傷害之際，主人的吸魂存量將會+1","0","0","0","0","0","0","0"
"208070501","0","0","0","0","0","0","0","0","0","0","0","208070503","0","1001","208070502","0","0","","2080705","當死亡之際，將會復活自己（SP戰鬥用）","0","208070504","0","0","0","0","0"
"208106101","0","0","0","0","0","0","0","0","0","0","0","208106103","2.5","1001","208106102","0","0","","2081061","造成物理傷害，並小幅度降低物理防禦力與魔法防禦力。","0","0","0","0","0","0","0"
"208203101","1","0","0","0","0","0","0","0","0","0","0","0","8","1001","208203102","0","0","","2082031","中幅度降低物理攻擊力與魔法攻擊力。","0","0","0","0","0","0","0"
"208206101","1","0","0","0","0","0","0","0","0","0","208206103","208206103","4","1001","208206102","0","0","","2082061","","0","208206104","0","0","0","0","0"
"208206201","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","208206202","0","0","","2082062","","0","0","0","0","0","0","0"
"208300101","1","0","0","0","0","0","0","0","0","0","0","0","5","1001","0","0","0","","2083001","恢復闇影的 HP","0","0","0","0","0","0","0"
"208300201","1","0","0","0","0","0","0","0","0","0","0","0","5","1001","0","0","0","","2083002","恢復闇影的 TP","0","0","0","0","0","0","0"
"208300301","1","0","0","0","0","0","0","0","0","0","0","0","5","1001","0","0","0","","2083003","恢復闇影的 TP","0","0","0","0","0","0","0"
"208300401","1","0","0","0","0","0","0","0","0","0","0","0","5","1001","0","0","0","","2083004","恢復闇影的 TP","0","0","0","0","0","0","0"
"208307101","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","0","0","0","","2083071","賦予我方全體持續恢復狀態。","0","0","0","0","0","0","0"
"208310101","1","0","0","0","0","0","0","0","0","0","0","208310103","8","1001","208310102","0","0","","2083101","","0","208310104","0","0","0","0","0"
"208310201","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","208310202","0","0","","2083102","","0","0","0","0","0","0","0"
"208400101","0","0","0","0","0","0","0","0","208400101","0","0","0","3","1001","208400102","0","0","","2084001","戳戳鳥的技能","0","0","0","0","0","0","0"
"208401101","0","0","0","0","0","0","0","0","208401101","0","0","208401103","3","1001","208401102","0","0","","2084011","戳戳鳥的技能","0","0","0","0","208401102","0","0"
"208500101","0","0","0","0","0","0","0","0","208500101","0","0","0","3","1001","208500102","0","0","","2085001","草莓蛇的技能","0","0","0","0","0","0","0"
"208500101","0","0","0","0","0","0","0","0","208500101","0","0","0","3","1001","208500102","0","0","","2085011","草莓蛇的技能","0","0","0","0","0","0","0"
"208502101","0","0","0","0","0","0","0","0","208502101","0","0","208502103","3","1001","208502102","0","0","","2085021","草莓蛇的技能","0","0","0","0","208502102","0","0"
"208502201","1","0","0","0","0","0","0","0","0","0","0","208502203","3","1001","208502202","0","0","","2085022","sample","0","208502204","0","0","0","0","0"
"208600101","0","0","0","0","0","0","0","0","0","0","0","0","5","1001","208600102","0","0","","2086001","","0","0","0","0","0","0","0"
"208600201","0","0","0","0","0","0","0","0","0","0","0","208600203","99","1001","208600202","0","0","","2086002","","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","99","1001","0","0","0","","2086003","","0","0","0","0","0","0","0"
"208602101","0","0","0","0","0","0","0","0","0","0","0","208602103","0","1001","208602102","0","0","","2086021","","0","208602104","0","0","0","0","0"
"208602301","0","0","0","0","0","0","0","0","0","0","0","208602303","0","1001","208602302","0","0","","2086023","","0","0","0","0","0","0","0"
"208606101","0","0","0","0","0","0","0","0","0","0","0","0","5","1001","208606102","0","0","","2086061","","0","0","0","0","0","0","0"
"208606201","0","0","0","0","0","0","0","0","0","0","0","208606203","99","1001","208606202","0","0","","2086062","","0","0","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","3","1001","0","0","0","","2086063","","0","0","0","0","0","0","0"
"208606401","0","0","0","0","0","0","0","0","208606401","0","0","208606403","3","1001","208606402","0","0","","2086064","","0","0","0","0","0","0","0"
"208606501","0","0","0","0","0","0","0","0","0","0","0","0","3","1001","208606502","0","0","","2086065","","0","0","0","0","0","0","0"
"208608101","0","0","0","0","0","0","0","0","0","0","0","208608103","0","1001","208608102","0","0","","2086081","","0","208608104","0","0","0","0","0"
"208608301","0","0","0","0","0","0","0","0","0","0","0","208608303","0","1001","208608302","0","0","","2086083","","0","0","0","0","0","0","0"
"208800101","0","0","0","0","0","0","0","0","0","0","0","0","1.8","1001","208800102","0","0","","2088001","天使鏢魚","0","0","0","0","0","0","0"
"208900101","0","0","0","0","0","0","0","0","208900101","0","0","0","3","1001","208900102","0","0","","2089001","泥巴人偶","0","0","0","0","0","0","0"
"208901101","0","0","0","0","0","0","0","0","208901101","0","0","0","3.8","1001","208901102","0","0","","2089011","泥巴人偶","0","0","0","0","0","0","0"
"209000101","1","0","0","0","0","0","0","0","0","0","0","0","0","1001","0","0","0","","2090001","","0","0","0","0","0","0","0"
"209000201","1","0","0","209000206","0","209000205","209000207","209000204","0","0","0","209000203","22","1001","209000202","0","0","","2090002","","0","209000204","0","0","209000202","209000204","209000206"
"209000301","1","0","0","0","0","209000305","0","0","0","0","0","209000303","99","1001","209000302","0","0","","2090003","","0","209000304","0","0","0","0","0"
"209001101","1","0","0","0","0","0","0","0","0","0","0","0","0","1001","0","0","0","","2090011","","0","0","0","0","0","0","0"
"209001201","1","0","0","0","0","0","0","0","0","0","0","209001203","22","1001","209001202","0","0","","2090012","","0","0","0","0","0","0","0"
"209003101","1","0","0","0","0","0","0","0","0","0","0","0","0","1001","0","0","0","","2090031","","0","0","0","0","0","0","0"
"209003201","1","0","0","0","0","0","0","0","0","0","0","209003203","22","1001","209003202","0","0","","2090032","","0","0","0","0","0","0","0"
"209100101","1","0","0","0","0","0","0","0","209100101","0","0","209100103","4.8","1001","209100102","0","0","","2091001","盜人蛤蟆","0","0","0","0","209100101","0","0"
"209200101","0","0","0","0","0","0","0","0","0","0","0","0","3","1001","0","0","0","","2092001","托爾披頓的小弟skill1","0","0","0","0","0","0","0"
"209200201","0","0","0","0","0","0","0","0","0","0","0","0","5","1001","0","0","0","","2092002","托爾披頓的小弟skill2","0","0","0","0","0","0","0"
"209200301","0","0","0","0","0","0","0","0","0","0","0","209200303","0","1001","209200302","0","0","","2092003","托爾披頓的小弟skill3","0","0","0","0","0","0","0"
"209200401","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","209200402","0","0","","2092004","","0","0","0","0","0","0","0"
"209201101","0","0","0","0","0","0","0","0","0","0","0","0","3","1001","0","0","0","","2092011","托爾披頓的小弟skill1","0","0","0","0","0","0","0"
"209201201","0","0","0","0","0","0","0","0","0","0","0","0","5","1001","0","0","0","","2092012","托爾披頓的小弟skill2","0","0","0","0","0","0","0"
"209201301","0","0","0","0","0","0","0","0","0","0","0","209201303","0","1001","209201302","0","0","","2092013","托爾披頓的小弟skill3","0","0","0","0","0","0","0"
"209201401","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","209201402","0","0","","2092014","","0","0","0","0","0","0","0"
"209202101","0","0","0","0","0","0","0","0","0","0","0","0","3","1001","0","0","0","","2092021","托爾披頓的小弟skill1","0","0","0","0","0","0","0"
"209202201","0","0","0","0","0","0","0","0","0","0","0","0","5","1001","0","0","0","","2092022","托爾披頓的小弟skill2","0","0","0","0","0","0","0"
"209202301","0","0","0","0","0","0","0","0","0","0","0","209202303","0","1001","209202302","0","0","","2092023","托爾披頓的小弟skill3","0","0","0","0","0","0","0"
"209202401","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","209202402","0","0","","2092024","","0","0","0","0","0","0","0"
"209300101","1","0","0","0","0","0","0","0","0","0","0","0","3","1001","209300102","0","0","","2093001","小球根：HARD","0","0","0","0","0","0","0"
"209300201","1","0","0","0","0","0","0","0","0","0","0","209300203","3","1001","209300202","0","0","","2093002","","0","0","0","0","209300202","0","0"
"209301101","1","0","0","0","0","0","0","0","0","0","0","0","3","1001","209301102","0","0","","2093011","小球根：VH","0","0","0","0","0","0","0"
"209302101","1","0","0","0","0","0","0","0","0","0","0","0","3","1001","209302102","0","0","","2093021","小球根：SP1","0","0","0","0","0","0","0"
"209303101","1","0","0","0","0","0","0","0","0","0","0","0","3","1001","209303102","0","0","","2093031","小球根：SP2","0","0","0","0","0","0","0"
"209304101","1","0","0","0","0","0","0","0","0","0","0","0","3","1001","209304102","0","0","","2093041","小球根：SP3","0","0","0","0","0","0","0"
"209601101","1","0","0","0","0","0","0","0","0","0","0","0","0","1001","0","0","0","","2096011","凜（NGs）的闇影：中幅度威力的普通攻擊","0","0","0","0","0","0","0"
"209601201","0","0","0","0","0","0","0","0","0","0","0","0","0","1001","0","0","0","","2096012","凜（NGs）的闇影：大幅度威力的普通攻擊","0","0","0","0","0","0","0"
"209700101","0","0","0","209700106","0","209700105","209700107","0","0","0","0","209700103","2","1001","209700102","0","0","","2097001","","0","209700104","0","0","0","0","0"
"0","0","0","0","0","0","0","0","0","0","0","0","0","99","1001","0","0","0","","2097002","","0","0","0","0","0","0","0"
"209703101","0","0","0","209703106","0","209703105","209703107","0","0","0","0","209703103","2","1001","209703102","0","0","","2097031","","0","209703104","0","0","0","0","0"
"209800101","0","0","0","0","0","0","0","0","209800101","0","0","0","0","1001","209800102","0","0","","2098001","對面前的１名敵人造成特大幅度的物理傷害，並使其暈眩。","0","0","0","0","0","0","0"
"209800201","0","0","0","0","0","0","0","0","209800201","0","0","0","1.4","2001","209800202","0","0","","2098002","對面前的 1 名敵人造成小幅度的物理傷害，並且小距離向後吹飛。","0","0","0","0","0","0","0"
"209800301","0","0","0","0","0","0","0","0","0","0","0","0","1.4","2001","209800302","0","0","","2098003","對面前的 1 名敵人造成中幅度的物理傷害，並且小幅提升自己的物理攻擊力。","0","0","0","0","0","0","0"
