d38be7ac5229a961b27faacc6305ab3e8ebfba0a936eb4a466676265d273d056,cb4188474489999eb6fc15d3cd1832d075fca6177f5949ecdb16eadd9bb4ff73,d71f8a40a212b08bc2136c4407d4cda609e5f5615a3533d925e75d627e29316e,41e5c61ee108442cc44096473514475b6f1db5416ae110810dcbc1118a4720ed,8cc8161ceeac358e31197628f27273862498bbed86813261666e3dc23fe12511,63af4a878761c866738b963651ca827d46f446fc65f5e900d45b633f48adb940,0acde39b8619b21b74750716b51e58939e604721640abf107c2252caee34deb1,aa1b59dfe3baada24d7cca820314f66f9ced44d7eb578458a85c0f5898ce4974,1c0acbb283a4d3b003e4b7dd0b53ff43f6b0b55a9d50f951ce0a52e688990edc,f83cbae7963c779d0cc52f4f7f6ab52454a9e734c207d9f45f515bb1e9e4687c,b76466d57b2a19faf6e1d0edea00be176bea1161d260d21c737c2f7968b9e184,946c0aa456e75b903f234689410ae1ad15e7a18d72b8c8bdc8507354ba24759d,cbd417617831b6a4ffc39b4f894e6e11ddb57eee45ef903fc657c390c5e1664d,f486513d4d150d4180ee359b1a1f2f23cc8d35a3bb748383bf772a252ac920aa
"0","10080","0","71080022","0","9006","6002","10080104","2","601","2022/04/19 15:59:59","71080022","將討伐證交換的獎賞一覽重置2次","2022/04/01 16:00:00"
"0","10080","0","71080023","0","9006","6002","10080104","3","601","2022/04/19 15:59:59","71080023","將討伐證交換的獎賞一覽重置3次","2022/04/01 16:00:00"
"0","10080","0","71080024","0","9006","6002","10080104","4","601","2022/04/19 15:59:59","71080024","將討伐證交換的獎賞一覽重置4次","2022/04/01 16:00:00"
"0","10080","0","71080025","0","9006","6002","10080104","5","601","2022/04/19 15:59:59","71080025","將討伐證交換的獎勵清單重置5次","2022/04/01 16:00:00"
"0","10080","0","71080026","0","9011","6008","10080105","5","601","2022/04/19 15:59:59","71080026","打倒 5 隻孤伶伶的聖誕夜妖精（全難易度皆可）","2022/04/01 16:00:00"
"0","10080","0","71080027","0","9011","6008","10080105","10","601","2022/04/19 15:59:59","71080027","打倒 10 隻孤伶伶的聖誕夜妖精（全難易度皆可）","2022/04/01 16:00:00"
"0","10080","0","71080028","0","9011","6008","10080105","15","601","2022/04/19 15:59:59","71080028","打倒 15 隻孤伶伶的聖誕夜妖精（全難易度皆可）","2022/04/01 16:00:00"
"0","10080","0","71080029","0","9011","6008","10080105","20","601","2022/04/19 15:59:59","71080029","打倒 20 隻孤伶伶的聖誕夜妖精（全難易度皆可）","2022/04/01 16:00:00"
"0","10080","0","71080030","0","9011","6008","10080105","25","601","2022/04/19 15:59:59","71080030","打倒 25 隻孤伶伶的聖誕夜妖精（全難易度皆可）","2022/04/01 16:00:00"
"0","10080","0","71080031","0","9011","6008","10080105","30","601","2022/04/19 15:59:59","71080031","打倒 30 隻孤伶伶的聖誕夜妖精（全難易度皆可）","2022/04/01 16:00:00"
"0","10080","1008001","71080032","0","9019","6006","10080106","1","601","2022/04/19 15:59:59","71080032","打倒 1 隻孤伶伶的聖誕夜妖精（NORMAL限定）","2022/04/01 16:00:00"
"0","10080","1008003","71080033","0","9019","6010","10080107","1","601","2022/04/19 15:59:59","71080033","打倒 1 隻孤伶伶的聖誕夜妖精（VERY HARD限定）","2022/04/01 16:00:00"
"0","10081","10081101","71081001","0","9003","6004","10081102","1","601","2022/04/27 15:59:59","71081001","完成活動任務1-1 (NORMAL)","2022/04/18 16:00:00"
"0","10081","10081102","71081002","0","9003","6004","10081102","1","601","2022/04/27 15:59:59","71081002","完成活動任務1-2 (NORMAL)","2022/04/18 16:00:00"
"0","10081","10081103","71081003","0","9003","6004","10081102","1","601","2022/04/27 15:59:59","71081003","完成活動任務1-3 (NORMAL)","2022/04/18 16:00:00"
"0","10081","10081104","71081004","0","9003","6004","10081102","1","601","2022/04/27 15:59:59","71081004","完成活動任務1-4 (NORMAL)","2022/04/18 16:00:00"
"0","10081","10081105","71081005","0","9003","6004","10081102","1","601","2022/04/27 15:59:59","71081005","完成活動任務1-5 (NORMAL)","2022/04/18 16:00:00"
"0","10081","10081106","71081006","0","9003","6004","10081102","1","601","2022/04/27 15:59:59","71081006","完成活動任務1-6 (NORMAL)","2022/04/18 16:00:00"
"0","10081","10081107","71081007","0","9003","6004","10081102","1","601","2022/04/27 15:59:59","71081007","完成活動任務1-7 (NORMAL)","2022/04/18 16:00:00"
"0","10081","10081108","71081008","0","9003","6004","10081102","1","601","2022/04/27 15:59:59","71081008","完成活動任務1-8 (NORMAL)","2022/04/18 16:00:00"
"0","10081","10081109","71081009","0","9003","6004","10081102","1","601","2022/04/27 15:59:59","71081009","完成活動任務1-9 (NORMAL)","2022/04/18 16:00:00"
"0","10081","10081110","71081010","0","9003","6004","10081102","1","601","2022/04/27 15:59:59","71081010","完成活動任務1-10 (NORMAL)","2022/04/18 16:00:00"
"0","10081","10081111","71081011","0","9003","6004","10081102","1","601","2022/04/27 15:59:59","71081011","完成活動任務1-11 (NORMAL)","2022/04/18 16:00:00"
"0","10081","10081112","71081012","0","9003","6004","10081102","1","601","2022/04/27 15:59:59","71081012","完成活動任務1-12 (NORMAL)","2022/04/18 16:00:00"
"0","10081","10081113","71081013","0","9003","6004","10081102","1","601","2022/04/27 15:59:59","71081013","完成活動任務1-13 (NORMAL)","2022/04/18 16:00:00"
"0","10081","10081114","71081014","0","9003","6004","10081102","1","601","2022/04/27 15:59:59","71081014","完成活動任務1-14 (NORMAL)","2022/04/18 16:00:00"
"0","10081","10081115","71081015","0","9003","6004","10081102","1","601","2022/04/27 15:59:59","71081015","完成活動任務1-15 (NORMAL)","2022/04/18 16:00:00"
"0","10081","10081201","71081016","0","9003","6005","10081103","1","601","2022/04/27 15:59:59","71081016","完成活動任務1-1 (HARD)","2022/04/18 16:00:00"
"0","10081","10081202","71081017","0","9003","6005","10081103","1","601","2022/04/27 15:59:59","71081017","完成活動任務1-2 (HARD)","2022/04/18 16:00:00"
"0","10081","10081203","71081018","0","9003","6005","10081103","1","601","2022/04/27 15:59:59","71081018","完成活動任務1-3 (HARD)","2022/04/18 16:00:00"
"0","10081","10081204","71081019","0","9003","6005","10081103","1","601","2022/04/27 15:59:59","71081019","完成活動任務1-4 (HARD)","2022/04/18 16:00:00"
"0","10081","10081205","71081020","0","9003","6005","10081103","1","601","2022/04/27 15:59:59","71081020","完成活動任務1-5 (HARD)","2022/04/18 16:00:00"
"0","10081","0","71081021","0","9006","6002","10081104","1","601","2022/04/27 15:59:59","71081021","將討伐證交換的獎賞一覽重置1次","2022/04/18 16:00:00"
"0","10081","0","71081022","0","9006","6002","10081104","2","601","2022/04/27 15:59:59","71081022","將討伐證交換的獎賞一覽重置2次","2022/04/18 16:00:00"
"0","10081","0","71081023","0","9006","6002","10081104","3","601","2022/04/27 15:59:59","71081023","將討伐證交換的獎賞一覽重置3次","2022/04/18 16:00:00"
"0","10081","0","71081024","0","9006","6002","10081104","4","601","2022/04/27 15:59:59","71081024","將討伐證交換的獎賞一覽重置4次","2022/04/18 16:00:00"
"0","10081","0","71081025","0","9006","6002","10081104","5","601","2022/04/27 15:59:59","71081025","將討伐證交換的獎勵清單重置5次","2022/04/18 16:00:00"
"0","10081","0","71081026","0","9011","6008","10081105","5","601","2022/04/27 15:59:59","71081026","打倒5隻被操控的雪人（全難易度共通）","2022/04/18 16:00:00"
"0","10081","0","71081027","0","9011","6008","10081105","10","601","2022/04/27 15:59:59","71081027","打倒10隻被操控的雪人（全難易度共通）","2022/04/18 16:00:00"
"0","10081","0","71081028","0","9011","6008","10081105","15","601","2022/04/27 15:59:59","71081028","打倒15隻被操控的雪人（全難易度共通）","2022/04/18 16:00:00"
"0","10081","0","71081029","0","9011","6008","10081105","20","601","2022/04/27 15:59:59","71081029","打倒20隻被操控的雪人（全難易度共通）","2022/04/18 16:00:00"
"0","10081","0","71081030","0","9011","6008","10081105","25","601","2022/04/27 15:59:59","71081030","打倒25隻被操控的雪人（全難易度共通）","2022/04/18 16:00:00"
"0","10081","0","71081031","0","9011","6008","10081105","30","601","2022/04/27 15:59:59","71081031","打倒30隻被操控的雪人（全難易度共通）","2022/04/18 16:00:00"
"0","10081","1008103","71081032","0","9019","6010","10081107","1","601","2022/04/27 15:59:59","71081032","打倒1隻被操控的雪人（VERY HARD限定）","2022/04/18 16:00:00"
"0","10081","1008101","71081033","0","9019","6006","10081106","1","601","2022/04/27 15:59:59","71081033","打倒1隻被操控的雪人（NORMAL限定）","2022/04/18 16:00:00"
"0","10082","10082101","71082001","0","9003","6004","10082102","1","601","2022/05/20 15:59:59","71082001","完成活動任務1-1 (NORMAL)","2022/05/02 16:00:00"
"0","10082","10082102","71082002","0","9003","6004","10082102","1","601","2022/05/20 15:59:59","71082002","完成活動任務1-2 (NORMAL)","2022/05/02 16:00:00"
"0","10082","10082103","71082003","0","9003","6004","10082102","1","601","2022/05/20 15:59:59","71082003","完成活動任務1-3 (NORMAL)","2022/05/02 16:00:00"
"0","10082","10082104","71082004","0","9003","6004","10082102","1","601","2022/05/20 15:59:59","71082004","完成活動任務1-4 (NORMAL)","2022/05/02 16:00:00"
"0","10082","10082105","71082005","0","9003","6004","10082102","1","601","2022/05/20 15:59:59","71082005","完成活動任務1-5 (NORMAL)","2022/05/02 16:00:00"
"0","10082","10082106","71082006","0","9003","6004","10082102","1","601","2022/05/20 15:59:59","71082006","完成活動任務1-6 (NORMAL)","2022/05/02 16:00:00"
"0","10082","10082107","71082007","0","9003","6004","10082102","1","601","2022/05/20 15:59:59","71082007","完成活動任務1-7 (NORMAL)","2022/05/02 16:00:00"
"0","10082","10082108","71082008","0","9003","6004","10082102","1","601","2022/05/20 15:59:59","71082008","完成活動任務1-8 (NORMAL)","2022/05/02 16:00:00"
"0","10082","10082109","71082009","0","9003","6004","10082102","1","601","2022/05/20 15:59:59","71082009","完成活動任務1-9 (NORMAL)","2022/05/02 16:00:00"
"0","10082","10082110","71082010","0","9003","6004","10082102","1","601","2022/05/20 15:59:59","71082010","完成活動任務1-10 (NORMAL)","2022/05/02 16:00:00"
"0","10082","10082111","71082011","0","9003","6004","10082102","1","601","2022/05/20 15:59:59","71082011","完成活動任務1-11 (NORMAL)","2022/05/02 16:00:00"
"0","10082","10082112","71082012","0","9003","6004","10082102","1","601","2022/05/20 15:59:59","71082012","完成活動任務1-12 (NORMAL)","2022/05/02 16:00:00"
"0","10082","10082113","71082013","0","9003","6004","10082102","1","601","2022/05/20 15:59:59","71082013","完成活動任務1-13 (NORMAL)","2022/05/02 16:00:00"
"0","10082","10082114","71082014","0","9003","6004","10082102","1","601","2022/05/20 15:59:59","71082014","完成活動任務1-14 (NORMAL)","2022/05/02 16:00:00"
"0","10082","10082115","71082015","0","9003","6004","10082102","1","601","2022/05/20 15:59:59","71082015","完成活動任務1-15 (NORMAL)","2022/05/02 16:00:00"
"0","10082","10082201","71082016","0","9003","6005","10082103","1","601","2022/05/20 15:59:59","71082016","完成活動任務1-1 (HARD)","2022/05/02 16:00:00"
"0","10082","10082202","71082017","0","9003","6005","10082103","1","601","2022/05/20 15:59:59","71082017","完成活動任務1-2 (HARD)","2022/05/02 16:00:00"
"0","10082","10082203","71082018","0","9003","6005","10082103","1","601","2022/05/20 15:59:59","71082018","完成活動任務1-3 (HARD)","2022/05/02 16:00:00"
"0","10082","10082204","71082019","0","9003","6005","10082103","1","601","2022/05/20 15:59:59","71082019","完成活動任務1-4 (HARD)","2022/05/02 16:00:00"
"0","10082","10082205","71082020","0","9003","6005","10082103","1","601","2022/05/20 15:59:59","71082020","完成活動任務1-5 (HARD)","2022/05/02 16:00:00"
"0","10082","0","71082021","0","9006","6002","10082104","1","601","2022/05/20 15:59:59","71082021","將討伐證交換的獎賞一覽重置1次","2022/05/02 16:00:00"
"0","10082","0","71082022","0","9006","6002","10082104","2","601","2022/05/20 15:59:59","71082022","將討伐證交換的獎賞一覽重置2次","2022/05/02 16:00:00"
"0","10082","0","71082023","0","9006","6002","10082104","3","601","2022/05/20 15:59:59","71082023","將討伐證交換的獎賞一覽重置3次","2022/05/02 16:00:00"
"0","10082","0","71082024","0","9006","6002","10082104","4","601","2022/05/20 15:59:59","71082024","將討伐證交換的獎賞一覽重置4次","2022/05/02 16:00:00"
"0","10082","0","71082025","0","9006","6002","10082104","5","601","2022/05/20 15:59:59","71082025","將討伐證交換的獎勵清單重置5次","2022/05/02 16:00:00"
"0","10082","0","71082026","0","9011","6008","10082105","5","601","2022/05/20 15:59:59","71082026","打倒 5 隻邪牛神哞猛（全難易度共通）","2022/05/02 16:00:00"
"0","10082","0","71082027","0","9011","6008","10082105","10","601","2022/05/20 15:59:59","71082027","打倒 10 隻邪牛神哞猛（全難易度共通）","2022/05/02 16:00:00"
"0","10082","0","71082028","0","9011","6008","10082105","15","601","2022/05/20 15:59:59","71082028","打倒 15 隻邪牛神哞猛（全難易度共通）","2022/05/02 16:00:00"
"0","10082","0","71082029","0","9011","6008","10082105","20","601","2022/05/20 15:59:59","71082029","打倒 20 隻邪牛神哞猛（全難易度共通）","2022/05/02 16:00:00"
"0","10082","0","71082030","0","9011","6008","10082105","25","601","2022/05/20 15:59:59","71082030","打倒 25 隻邪牛神哞猛（全難易度共通）","2022/05/02 16:00:00"
"0","10082","0","71082031","0","9011","6008","10082105","30","601","2022/05/20 15:59:59","71082031","打倒 30 隻邪牛神哞猛（全難易度共通）","2022/05/02 16:00:00"
"0","10082","1008201","71082032","0","9019","6006","10082106","1","601","2022/05/20 15:59:59","71082032","打倒 1 隻邪牛神哞猛（NORMAL限定）","2022/05/02 16:00:00"
"0","10082","1008203","71082033","0","9019","6010","10082107","1","601","2022/05/20 15:59:59","71082033","打倒 1 隻邪牛神哞猛（VERY HARD限定）","2022/05/02 16:00:00"
"0","10083","10083101","71083001","0","9003","6004","10083102","1","601","2022/05/28 15:59:59","71083001","完成活動任務1-1 (NORMAL)","2022/05/19 16:00:00"
"0","10083","10083102","71083002","0","9003","6004","10083102","1","601","2022/05/28 15:59:59","71083002","完成活動任務1-2 (NORMAL)","2022/05/19 16:00:00"
"0","10083","10083103","71083003","0","9003","6004","10083102","1","601","2022/05/28 15:59:59","71083003","完成活動任務1-3 (NORMAL)","2022/05/19 16:00:00"
"0","10083","10083104","71083004","0","9003","6004","10083102","1","601","2022/05/28 15:59:59","71083004","完成活動任務1-4 (NORMAL)","2022/05/19 16:00:00"
"0","10083","10083105","71083005","0","9003","6004","10083102","1","601","2022/05/28 15:59:59","71083005","完成活動任務1-5 (NORMAL)","2022/05/19 16:00:00"
"0","10083","10083106","71083006","0","9003","6004","10083102","1","601","2022/05/28 15:59:59","71083006","完成活動任務1-6 (NORMAL)","2022/05/19 16:00:00"
"0","10083","10083107","71083007","0","9003","6004","10083102","1","601","2022/05/28 15:59:59","71083007","完成活動任務1-7 (NORMAL)","2022/05/19 16:00:00"
"0","10083","10083108","71083008","0","9003","6004","10083102","1","601","2022/05/28 15:59:59","71083008","完成活動任務1-8 (NORMAL)","2022/05/19 16:00:00"
"0","10083","10083109","71083009","0","9003","6004","10083102","1","601","2022/05/28 15:59:59","71083009","完成活動任務1-9 (NORMAL)","2022/05/19 16:00:00"
"0","10083","10083110","71083010","0","9003","6004","10083102","1","601","2022/05/28 15:59:59","71083010","完成活動任務1-10 (NORMAL)","2022/05/19 16:00:00"
"0","10083","10083111","71083011","0","9003","6004","10083102","1","601","2022/05/28 15:59:59","71083011","完成活動任務1-11 (NORMAL)","2022/05/19 16:00:00"
"0","10083","10083112","71083012","0","9003","6004","10083102","1","601","2022/05/28 15:59:59","71083012","完成活動任務1-12 (NORMAL)","2022/05/19 16:00:00"
"0","10083","10083113","71083013","0","9003","6004","10083102","1","601","2022/05/28 15:59:59","71083013","完成活動任務1-13 (NORMAL)","2022/05/19 16:00:00"
"0","10083","10083114","71083014","0","9003","6004","10083102","1","601","2022/05/28 15:59:59","71083014","完成活動任務1-14 (NORMAL)","2022/05/19 16:00:00"
"0","10083","10083115","71083015","0","9003","6004","10083102","1","601","2022/05/28 15:59:59","71083015","完成活動任務1-15 (NORMAL)","2022/05/19 16:00:00"
"0","10083","10083201","71083016","0","9003","6005","10083103","1","601","2022/05/28 15:59:59","71083016","完成活動任務1-1 (HARD)","2022/05/19 16:00:00"
"0","10083","10083202","71083017","0","9003","6005","10083103","1","601","2022/05/28 15:59:59","71083017","完成活動任務1-2 (HARD)","2022/05/19 16:00:00"
"0","10083","10083203","71083018","0","9003","6005","10083103","1","601","2022/05/28 15:59:59","71083018","完成活動任務1-3 (HARD)","2022/05/19 16:00:00"
"0","10083","10083204","71083019","0","9003","6005","10083103","1","601","2022/05/28 15:59:59","71083019","完成活動任務1-4 (HARD)","2022/05/19 16:00:00"
"0","10083","10083205","71083020","0","9003","6005","10083103","1","601","2022/05/28 15:59:59","71083020","完成活動任務1-5 (HARD)","2022/05/19 16:00:00"
"0","10083","0","71083021","0","9006","6002","10083104","1","601","2022/05/28 15:59:59","71083021","將討伐證交換的獎賞一覽重置1次","2022/05/19 16:00:00"
"0","10083","0","71083022","0","9006","6002","10083104","2","601","2022/05/28 15:59:59","71083022","將討伐證交換的獎賞一覽重置2次","2022/05/19 16:00:00"
"0","10083","0","71083023","0","9006","6002","10083104","3","601","2022/05/28 15:59:59","71083023","將討伐證交換的獎賞一覽重置3次","2022/05/19 16:00:00"
"0","10083","0","71083024","0","9006","6002","10083104","4","601","2022/05/28 15:59:59","71083024","將討伐證交換的獎賞一覽重置4次","2022/05/19 16:00:00"
"0","10083","0","71083025","0","9006","6002","10083104","5","601","2022/05/28 15:59:59","71083025","將討伐證交換的獎勵清單重置5次","2022/05/19 16:00:00"
"0","10083","0","71083026","0","9011","6008","10083105","5","601","2022/05/28 15:59:59","71083026","打倒5隻究極金槍鮪（全難易度共通）","2022/05/19 16:00:00"
"0","10083","0","71083027","0","9011","6008","10083105","10","601","2022/05/28 15:59:59","71083027","打倒10隻究極金槍鮪（全難易度共通）","2022/05/19 16:00:00"
"0","10083","0","71083028","0","9011","6008","10083105","15","601","2022/05/28 15:59:59","71083028","打倒15隻究極金槍鮪（全難易度共通）","2022/05/19 16:00:00"
"0","10083","0","71083029","0","9011","6008","10083105","20","601","2022/05/28 15:59:59","71083029","打倒20隻究極金槍鮪（全難易度共通）","2022/05/19 16:00:00"
"0","10083","0","71083030","0","9011","6008","10083105","25","601","2022/05/28 15:59:59","71083030","打倒25隻究極金槍鮪（全難易度共通）","2022/05/19 16:00:00"
"0","10083","0","71083031","0","9011","6008","10083105","30","601","2022/05/28 15:59:59","71083031","打倒30隻究極金槍鮪（全難易度共通）","2022/05/19 16:00:00"
"0","10083","610083101","71083032","0","9001","6006","10083106","1","601","2022/05/28 15:59:59","71083032","打倒1隻究極金槍鮪（NORMAL限定）","2022/05/19 16:00:00"
"0","10083","610083301","71083033","0","9001","6010","10083107","1","601","2022/05/28 15:59:59","71083033","打倒1隻究極金槍鮪（VERY HARD限定）","2022/05/19 16:00:00"
"0","10084","10084101","71084001","0","9003","6004","10084102","1","601","2022/06/25 15:59:59","71084001","完成活動冒險1-1 (NORMAL)前篇","2022/06/01 16:00:00"
"0","10084","10084102","71084002","0","9003","6004","10084102","1","601","2022/06/25 15:59:59","71084002","完成活動冒險1-2 (NORMAL)前篇","2022/06/01 16:00:00"
"0","10084","10084103","71084003","0","9003","6004","10084102","1","601","2022/06/25 15:59:59","71084003","完成活動冒險1-3 (NORMAL)前篇","2022/06/01 16:00:00"
"0","10084","10084104","71084004","0","9003","6004","10084102","1","601","2022/06/25 15:59:59","71084004","完成活動冒險1-4 (NORMAL)前篇","2022/06/01 16:00:00"
"0","10084","10084105","71084005","0","9003","6004","10084102","1","601","2022/06/25 15:59:59","71084005","完成活動冒險1-5 (NORMAL)前篇","2022/06/01 16:00:00"
"0","10084","10084106","71084006","0","9003","6004","10084102","1","601","2022/06/25 15:59:59","71084006","完成活動冒險1-6 (NORMAL)前篇","2022/06/01 16:00:00"
"0","10084","10084107","71084007","0","9003","6004","10084102","1","601","2022/06/25 15:59:59","71084007","完成活動冒險1-7 (NORMAL)前篇","2022/06/01 16:00:00"
"0","10084","10084108","71084008","0","9003","6004","10084102","1","601","2022/06/25 15:59:59","71084008","完成活動冒險1-8 (NORMAL)前篇","2022/06/01 16:00:00"
"0","10084","10084109","71084009","0","9003","6004","10084102","1","601","2022/06/25 15:59:59","71084009","完成活動冒險1-9 (NORMAL)前篇","2022/06/01 16:00:00"
"0","10084","10084110","71084010","0","9003","6004","10084102","1","601","2022/06/25 15:59:59","71084010","完成活動冒險1-10 (NORMAL)前篇","2022/06/01 16:00:00"
"0","10084","10084111","71084011","0","9003","6004","10084102","1","601","2022/06/25 15:59:59","71084011","完成活動冒險1-11 (NORMAL)前篇","2022/06/01 16:00:00"
"0","10084","10084112","71084012","0","9003","6004","10084102","1","601","2022/06/25 15:59:59","71084012","完成活動冒險1-12 (NORMAL)前篇","2022/06/01 16:00:00"
"0","10084","10084113","71084013","0","9003","6004","10084102","1","601","2022/06/25 15:59:59","71084013","完成活動冒險1-13 (NORMAL)前篇","2022/06/01 16:00:00"
"0","10084","10084114","71084014","0","9003","6004","10084102","1","601","2022/06/25 15:59:59","71084014","完成活動冒險1-14 (NORMAL)前篇","2022/06/01 16:00:00"
"0","10084","10084115","71084015","0","9003","6004","10084102","1","601","2022/06/25 15:59:59","71084015","完成活動冒險1-15 (NORMAL)前篇","2022/06/01 16:00:00"
"0","10084","10084201","71084016","0","9003","6005","10084103","1","601","2022/06/25 15:59:59","71084016","完成活動冒險1-1 (HARD)前篇","2022/06/01 16:00:00"
"0","10084","10084202","71084017","0","9003","6005","10084103","1","601","2022/06/25 15:59:59","71084017","完成活動冒險1-2 (HARD)前篇","2022/06/01 16:00:00"
"0","10084","10084203","71084018","0","9003","6005","10084103","1","601","2022/06/25 15:59:59","71084018","完成活動冒險1-3 (HARD)前篇","2022/06/01 16:00:00"
"0","10084","10084204","71084019","0","9003","6005","10084103","1","601","2022/06/25 15:59:59","71084019","完成活動冒險1-4 (HARD)前篇","2022/06/01 16:00:00"
"0","10084","10084205","71084020","0","9003","6005","10084103","1","601","2022/06/25 15:59:59","71084020","完成活動冒險1-5 (HARD)前篇","2022/06/01 16:00:00"
"0","10084","0","71084021","0","9006","6002","10084104","1","601","2022/06/25 15:59:59","71084021","將討伐證交換前半的獎勵清單重置1次","2022/06/01 16:00:00"
"0","10084","0","71084022","0","9006","6002","10084104","2","601","2022/06/25 15:59:59","71084022","將討伐證交換前半的獎勵清單重置2次","2022/06/01 16:00:00"
"0","10084","0","71084023","0","9006","6002","10084104","3","601","2022/06/25 15:59:59","71084023","將討伐證交換前半的獎勵清單重置3次","2022/06/01 16:00:00"
"0","10084","0","71084024","0","9006","6002","10084104","4","601","2022/06/25 15:59:59","71084024","將討伐證交換前半的獎勵清單重置4次","2022/06/01 16:00:00"
"0","10084","0","71084025","0","9006","6002","10084104","5","601","2022/06/25 15:59:59","71084025","將討伐證交換前半的獎勵清單重置5次","2022/06/01 16:00:00"
"0","10084","0","71084026","0","9011","6008","10084105","5","601","2022/06/25 15:59:59","71084026","打倒 5 隻碎裂魔像（全難易度共通）","2022/06/01 16:00:00"
"0","10084","0","71084027","0","9011","6008","10084105","10","601","2022/06/25 15:59:59","71084027","打倒 10 隻碎裂魔像（全難易度共通）","2022/06/01 16:00:00"
"0","10084","0","71084028","0","9011","6008","10084105","15","601","2022/06/25 15:59:59","71084028","打倒 15 隻碎裂魔像（全難易度共通）","2022/06/01 16:00:00"
"0","10084","0","71084029","0","9011","6008","10084105","20","601","2022/06/25 15:59:59","71084029","打倒 20 隻碎裂魔像（全難易度共通）","2022/06/01 16:00:00"
"0","10084","0","71084030","0","9011","6008","10084105","25","601","2022/06/25 15:59:59","71084030","打倒 25 隻碎裂魔像（全難易度共通）","2022/06/01 16:00:00"
"0","10084","0","71084031","0","9011","6008","10084105","30","601","2022/06/25 15:59:59","71084031","打倒 30 隻碎裂魔像（全難易度共通）","2022/06/01 16:00:00"
"0","10084","1008403","71084032","0","9019","6010","10084106","1","601","2022/06/25 15:59:59","71084032","打倒 1 隻碎裂魔像（VERY HARD限定）","2022/06/01 16:00:00"
"0","10085","10085101","71085001","0","9003","6004","10085102","1","601","2022/06/25 15:59:59","71085001","完成活動冒險1-1 (NORMAL)後篇","2022/06/08 16:00:00"
"0","10085","10085102","71085002","0","9003","6004","10085102","1","601","2022/06/25 15:59:59","71085002","完成活動冒險1-2 (NORMAL)後篇","2022/06/08 16:00:00"
"0","10085","10085103","71085003","0","9003","6004","10085102","1","601","2022/06/25 15:59:59","71085003","完成活動冒險1-3 (NORMAL)後篇","2022/06/08 16:00:00"
"0","10085","10085104","71085004","0","9003","6004","10085102","1","601","2022/06/25 15:59:59","71085004","完成活動冒險1-4 (NORMAL)後篇","2022/06/08 16:00:00"
"0","10085","10085105","71085005","0","9003","6004","10085102","1","601","2022/06/25 15:59:59","71085005","完成活動冒險1-5 (NORMAL)後篇","2022/06/08 16:00:00"
"0","10085","10085106","71085006","0","9003","6004","10085102","1","601","2022/06/25 15:59:59","71085006","完成活動冒險1-6 (NORMAL)後篇","2022/06/08 16:00:00"
"0","10085","10085107","71085007","0","9003","6004","10085102","1","601","2022/06/25 15:59:59","71085007","完成活動冒險1-7 (NORMAL)後篇","2022/06/08 16:00:00"
"0","10085","10085108","71085008","0","9003","6004","10085102","1","601","2022/06/25 15:59:59","71085008","完成活動冒險1-8 (NORMAL)後篇","2022/06/08 16:00:00"
"0","10085","10085109","71085009","0","9003","6004","10085102","1","601","2022/06/25 15:59:59","71085009","完成活動冒險1-9 (NORMAL)後篇","2022/06/08 16:00:00"
"0","10085","10085110","71085010","0","9003","6004","10085102","1","601","2022/06/25 15:59:59","71085010","完成活動冒險1-10 (NORMAL)後篇","2022/06/08 16:00:00"
"0","10085","10085111","71085011","0","9003","6004","10085102","1","601","2022/06/25 15:59:59","71085011","完成活動冒險1-11 (NORMAL)後篇","2022/06/08 16:00:00"
"0","10085","10085112","71085012","0","9003","6004","10085102","1","601","2022/06/25 15:59:59","71085012","完成活動冒險1-12 (NORMAL)後篇","2022/06/08 16:00:00"
"0","10085","10085113","71085013","0","9003","6004","10085102","1","601","2022/06/25 15:59:59","71085013","完成活動冒險1-13 (NORMAL)後篇","2022/06/08 16:00:00"
"0","10085","10085114","71085014","0","9003","6004","10085102","1","601","2022/06/25 15:59:59","71085014","完成活動冒險1-14 (NORMAL)後篇","2022/06/08 16:00:00"
"0","10085","10085115","71085015","0","9003","6004","10085102","1","601","2022/06/25 15:59:59","71085015","完成活動冒險1-15 (NORMAL)後篇","2022/06/08 16:00:00"
"0","10085","10085201","71085016","0","9003","6005","10085103","1","601","2022/06/25 15:59:59","71085016","完成活動冒險1-1 (HARD)後篇","2022/06/08 16:00:00"
"0","10085","10085202","71085017","0","9003","6005","10085103","1","601","2022/06/25 15:59:59","71085017","完成活動冒險1-2 (HARD)後篇","2022/06/08 16:00:00"
"0","10085","10085203","71085018","0","9003","6005","10085103","1","601","2022/06/25 15:59:59","71085018","完成活動冒險1-3 (HARD)後篇","2022/06/08 16:00:00"
"0","10085","10085204","71085019","0","9003","6005","10085103","1","601","2022/06/25 15:59:59","71085019","完成活動冒險1-4 (HARD)後篇","2022/06/08 16:00:00"
"0","10085","10085205","71085020","0","9003","6005","10085103","1","601","2022/06/25 15:59:59","71085020","完成活動冒險1-5 (HARD)後篇","2022/06/08 16:00:00"
"0","10085","0","71085021","0","9006","6002","10085104","1","601","2022/06/25 15:59:59","71085021","將討伐證交換後半的獎勵清單重置1次","2022/06/08 16:00:00"
"0","10085","0","71085022","0","9006","6002","10085104","2","601","2022/06/25 15:59:59","71085022","將討伐證交換後半的獎勵清單重置2次","2022/06/08 16:00:00"
