6ffbe8555c9766836f42d741b259c5d9c1096e46a54332cc7f6f47b6fd528bfb,904cb3779a4be11c60f08e7211d77e7f88a93d6da1fad4dc87075d4f88487f8a,c1a5377e5cb1de2a34bf4f9f07b077c189c0322cad03c366d033d7884aaf8c7c,ac51f801690ccbf98fc01ef9f45241a53dd755efc7c817ce22f59fa021fe5307,beef4e998c14bf240f4555c31a1cb07b07f2eebcbd8fe2b7ea269e203ceb0db0,7fe12d743d06aed72d4f3affd42ca2c5507555ee5888c25011e10aab86671d1d,28ae78dc858e0354aa2eb161b96a9f9fe9660bd64e0355418a83b36172a5c0d8,4861d0133699a9ade570134ee886a11c6015b728abc526fce6b775ca0cdf6dc0
"32831","2","138","0","0","0","0","3"
"32841","2","184","0","0","0","0","3"
"32851","2","230","0","0","0","0","3"
"32911","101","1","0","0","0","0","5"
"33011","4","46","0","0","0","0","1"
"33021","4","92","0","0","0","0","1"
"33031","4","138","0","0","0","0","1"
"33041","4","184","0","0","0","0","1"
"33051","4","230","0","0","0","0","1"
"33111","2","46","0","0","0","0","4"
"33121","2","92","0","0","0","0","4"
"33131","2","138","0","0","0","0","4"
"33141","2","184","0","0","0","0","4"
"33151","2","230","0","0","0","0","4"
"33211","101","1","0","0","0","0","2"
"33311","6","7","0","0","0","0","3"
"33321","6","14","0","0","0","0","3"
"33331","6","21","0","0","0","0","3"
"33341","6","28","0","0","0","0","3"
"33351","6","35","0","0","0","0","3"
"33411","6","7","0","0","0","0","4"
"33421","6","14","0","0","0","0","4"
"33431","6","21","0","0","0","0","4"
"33441","6","28","0","0","0","0","4"
"33451","6","35","0","0","0","0","4"
"33511","7","7","0","0","0","0","5"
"33521","7","14","0","0","0","0","5"
"33531","7","21","0","0","0","0","5"
"33541","7","28","0","0","0","0","5"
"33551","7","35","0","0","0","0","5"
"33611","4","46","0","0","0","0","4"
"33621","4","92","0","0","0","0","4"
"33631","4","138","0","0","0","0","4"
"33641","4","184","0","0","0","0","4"
"33651","4","230","0","0","0","0","4"
"33711","2","46","0","0","0","0","1"
"33721","2","92","0","0","0","0","1"
"33731","2","138","0","0","0","0","1"
"33741","2","184","0","0","0","0","1"
"33751","2","230","0","0","0","0","1"
"33811","100","1","0","0","0","0","3"
"33911","1","26","5","4","3","2","1"
"33921","1","52","5","4","3","2","1"
"33931","1","78","5","4","3","2","1"
"33941","1","104","5","4","3","2","1"
"33951","1","130","5","4","3","2","1"
"34011","2","46","0","0","0","0","3"
"34021","2","92","0","0","0","0","3"
"34031","2","138","0","0","0","0","3"
"34041","2","184","0","0","0","0","3"
"34051","2","230","0","0","0","0","3"
"34111","4","46","0","0","0","0","2"
"34121","4","92","0","0","0","0","2"
"34131","4","138","0","0","0","0","2"
"34141","4","184","0","0","0","0","2"
"34151","4","230","0","0","0","0","2"
"34211","4","46","0","0","0","0","5"
"34221","4","92","0","0","0","0","5"
"34231","4","138","0","0","0","0","5"
"34241","4","184","0","0","0","0","5"
"34251","4","230","0","0","0","0","5"
"34311","101","1","0","0","0","0","4"
"34411","7","7","0","0","0","0","1"
"34421","7","14","0","0","0","0","1"
"34431","7","21","0","0","0","0","1"
"34441","7","28","0","0","0","0","1"
"34451","7","35","0","0","0","0","1"
"34511","100","1","0","0","0","0","5"
"34611","4","46","0","0","0","0","2"
"34621","4","92","0","0","0","0","2"
"34631","4","138","0","0","0","0","2"
"34641","4","184","0","0","0","0","2"
"34651","4","230","0","0","0","0","2"
"34711","101","1","0","0","0","0","3"
"34811","7","7","0","0","0","0","4"
"34821","7","14","0","0","0","0","4"
"34831","7","21","0","0","0","0","4"
"34841","7","28","0","0","0","0","4"
"34851","7","35","0","0","0","0","4"
"34911","2","46","0","0","0","0","2"
"34921","2","92","0","0","0","0","2"
"34931","2","138","0","0","0","0","2"
"34941","2","184","0","0","0","0","2"
"34951","2","230","0","0","0","0","2"
"35011","2","46","0","0","0","0","4"
"35021","2","92","0","0","0","0","4"
"35031","2","138","0","0","0","0","4"
"35041","2","184","0","0","0","0","4"
"35051","2","230","0","0","0","0","4"
"35111","6","7","0","0","0","0","1"
"35121","6","14","0","0","0","0","1"
"35131","6","21","0","0","0","0","1"
"35141","6","28","0","0","0","0","1"
"35151","6","35","0","0","0","0","1"
"35211","5","24","5","4","3","2","1"
"35221","5","48","5","4","3","2","1"
"35231","5","72","5","4","3","2","1"
"35241","5","96","5","4","3","2","1"
"35251","5","120","5","4","3","2","1"
"35311","2","46","0","0","0","0","5"
"35321","2","92","0","0","0","0","5"
"35331","2","138","0","0","0","0","5"
"35341","2","184","0","0","0","0","5"
"35351","2","230","0","0","0","0","5"
"35411","101","1","0","0","0","0","1"
"35511","6","7","0","0","0","0","4"
"35521","6","14","0","0","0","0","4"
"35531","6","21","0","0","0","0","4"
"35541","6","28","0","0","0","0","4"
"35551","6","35","0","0","0","0","4"
"35611","4","46","0","0","0","0","2"
"35621","4","92","0","0","0","0","2"
"35631","4","138","0","0","0","0","2"
"35641","4","184","0","0","0","0","2"
"35651","4","230","0","0","0","0","2"
"35711","4","46","0","0","0","0","1"
"35721","4","92","0","0","0","0","1"
"35731","4","138","0","0","0","0","1"
"35741","4","184","0","0","0","0","1"
"35751","4","230","0","0","0","0","1"
"35811","4","46","0","0","0","0","5"
"35821","4","92","0","0","0","0","5"
"35831","4","138","0","0","0","0","5"
"35841","4","184","0","0","0","0","5"
"35851","4","230","0","0","0","0","5"
"35911","4","46","0","0","0","0","3"
"35921","4","92","0","0","0","0","3"
"35931","4","138","0","0","0","0","3"
"35941","4","184","0","0","0","0","3"
"35951","4","230","0","0","0","0","3"
"36011","7","7","0","0","0","0","3"
"36021","7","14","0","0","0","0","3"
"36031","7","21","0","0","0","0","3"
"36041","7","28","0","0","0","0","3"
"36051","7","35","0","0","0","0","3"
"36111","6","7","0","0","0","0","5"
"36121","6","14","0","0","0","0","5"
"36131","6","21","0","0","0","0","5"
"36141","6","28","0","0","0","0","5"
"36151","6","35","0","0","0","0","5"
"36211","101","1","0","0","0","0","4"
"36311","2","46","0","0","0","0","2"
"36321","2","92","0","0","0","0","2"
"36331","2","138","0","0","0","0","2"
"36341","2","184","0","0","0","0","2"
"36351","2","230","0","0","0","0","2"
"36411","7","7","0","0","0","0","2"
"36421","7","14","0","0","0","0","2"
"36431","7","21","0","0","0","0","2"
"36441","7","28","0","0","0","0","2"
"36451","7","35","0","0","0","0","2"
"36511","1","26","5","4","3","2","1"
"36521","1","52","5","4","3","2","1"
"36531","1","78","5","4","3","2","1"
"36541","1","104","5","4","3","2","1"
"36551","1","130","5","4","3","2","1"
"36611","7","7","0","0","0","0","1"
"36621","7","14","0","0","0","0","1"
"36631","7","21","0","0","0","0","1"
"36641","7","28","0","0","0","0","1"
"36651","7","35","0","0","0","0","1"
"36711","101","1","0","0","0","0","3"
"36811","2","46","0","0","0","0","5"
"36821","2","92","0","0","0","0","5"
"36831","2","138","0","0","0","0","5"
"36841","2","184","0","0","0","0","5"
"36851","2","230","0","0","0","0","5"
"36911","100","1","0","0","0","0","4"
"37011","101","1","0","0","0","0","2"
"37111","4","46","0","0","0","0","4"
"37121","4","92","0","0","0","0","4"
"37131","4","138","0","0","0","0","4"
"37141","4","184","0","0","0","0","4"
"37151","4","230","0","0","0","0","4"
"37211","101","1","0","0","0","0","5"
"37311","6","7","0","0","0","0","1"
"37321","6","14","0","0","0","0","1"
"37331","6","21","0","0","0","0","1"
"37341","6","28","0","0","0","0","1"
"37351","6","35","0","0","0","0","1"
"37411","4","46","0","0","0","0","1"
"37421","4","92","0","0","0","0","1"
"37431","4","138","0","0","0","0","1"
"37441","4","184","0","0","0","0","1"
"37451","4","230","0","0","0","0","1"
"37511","6","7","0","0","0","0","2"
"37521","6","14","0","0","0","0","2"
"37531","6","21","0","0","0","0","2"
"37541","6","28","0","0","0","0","2"
"37551","6","35","0","0","0","0","2"
"37611","100","1","0","0","0","0","2"
"37711","2","46","0","0","0","0","4"
"37721","2","92","0","0","0","0","4"
"37731","2","138","0","0","0","0","4"
"37741","2","184","0","0","0","0","4"
"37751","2","230","0","0","0","0","4"
"37811","5","24","5","4","3","2","1"
"37821","5","48","5","4","3","2","1"
"37831","5","72","5","4","3","2","1"
"37841","5","96","5","4","3","2","1"
"37851","5","120","5","4","3","2","1"
"37911","7","7","0","0","0","0","2"
"37921","7","14","0","0","0","0","2"
"37931","7","21","0","0","0","0","2"
"37941","7","28","0","0","0","0","2"
"37951","7","35","0","0","0","0","2"
"38011","100","1","0","0","0","0","1"
"38111","100","1","0","0","0","0","5"
"38211","100","1","0","0","0","0","3"
"38311","6","7","0","0","0","0","2"
"38321","6","14","0","0","0","0","2"
"38331","6","21","0","0","0","0","2"
"38341","6","28","0","0","0","0","2"
"38351","6","35","0","0","0","0","2"
"38411","4","46","0","0","0","0","3"
"38421","4","92","0","0","0","0","3"
"38431","4","138","0","0","0","0","3"
"38441","4","184","0","0","0","0","3"
"38451","4","230","0","0","0","0","3"
"38511","100","1","0","0","0","0","4"
"38611","2","46","0","0","0","0","1"
"38621","2","92","0","0","0","0","1"
"38631","2","138","0","0","0","0","1"
"38641","2","184","0","0","0","0","1"
"38651","2","230","0","0","0","0","1"
"38711","2","46","0","0","0","0","2"
"38721","2","92","0","0","0","0","2"
"38731","2","138","0","0","0","0","2"
"38741","2","184","0","0","0","0","2"
"38751","2","230","0","0","0","0","2"
"38811","6","7","0","0","0","0","5"
"38821","6","14","0","0","0","0","5"
"38831","6","21","0","0","0","0","5"
"38841","6","28","0","0","0","0","5"
"38851","6","35","0","0","0","0","5"
"38911","7","7","0","0","0","0","4"
"38921","7","14","0","0","0","0","4"
"38931","7","21","0","0","0","0","4"
"38941","7","28","0","0","0","0","4"
"38951","7","35","0","0","0","0","4"
"39011","6","7","0","0","0","0","3"
"39021","6","14","0","0","0","0","3"
"39031","6","21","0","0","0","0","3"
"39041","6","28","0","0","0","0","3"
"39051","6","35","0","0","0","0","3"
"39111","3","24","5","4","3","2","1"
"39121","3","48","5","4","3","2","1"
"39131","3","72","5","4","3","2","1"
"39141","3","96","5","4","3","2","1"
"39151","3","120","5","4","3","2","1"
"39211","101","1","0","0","0","0","1"
"39311","7","7","0","0","0","0","5"
"39321","7","14","0","0","0","0","5"
"39331","7","21","0","0","0","0","5"
"39341","7","28","0","0","0","0","5"
"39351","7","35","0","0","0","0","5"
"39411","4","46","0","0","0","0","4"
"39421","4","92","0","0","0","0","4"
"39431","4","138","0","0","0","0","4"
"39441","4","184","0","0","0","0","4"
"39451","4","230","0","0","0","0","4"
"39511","7","7","0","0","0","0","3"
"39521","7","14","0","0","0","0","3"
"39531","7","21","0","0","0","0","3"
"39541","7","28","0","0","0","0","3"
"39551","7","35","0","0","0","0","3"
"39611","4","46","0","0","0","0","2"
"39621","4","92","0","0","0","0","2"
"39631","4","138","0","0","0","0","2"
"39641","4","184","0","0","0","0","2"
"39651","4","230","0","0","0","0","2"
"39711","6","7","0","0","0","0","2"
"39721","6","14","0","0","0","0","2"
"39731","6","21","0","0","0","0","2"
"39741","6","28","0","0","0","0","2"
"39751","6","35","0","0","0","0","2"
"39811","100","1","0","0","0","0","5"
"39911","101","1","0","0","0","0","1"
"40011","6","7","0","0","0","0","3"
"40021","6","14","0","0","0","0","3"
"40031","6","21","0","0","0","0","3"
"40041","6","28","0","0","0","0","3"
"40051","6","35","0","0","0","0","3"
"40111","100","1","0","0","0","0","1"
"40211","100","1","0","0","0","0","4"
"40311","100","1","0","0","0","0","3"
"40411","1","26","5","4","3","2","1"
"40421","1","52","5","4","3","2","1"
"40431","1","78","5","4","3","2","1"
"40441","1","104","5","4","3","2","1"
"40451","1","130","5","4","3","2","1"
"40511","4","46","0","0","0","0","1"
"40521","4","92","0","0","0","0","1"
"40531","4","138","0","0","0","0","1"
"40541","4","184","0","0","0","0","1"
"40551","4","230","0","0","0","0","1"
"40611","2","46","0","0","0","0","5"
"40621","2","92","0","0","0","0","5"
"40631","2","138","0","0","0","0","5"
"40641","2","184","0","0","0","0","5"
"40651","2","230","0","0","0","0","5"
"40711","6","7","0","0","0","0","4"
"40721","6","14","0","0","0","0","4"
"40731","6","21","0","0","0","0","4"
"40741","6","28","0","0","0","0","4"
"40751","6","35","0","0","0","0","4"
"40811","2","46","0","0","0","0","3"
"40821","2","92","0","0","0","0","3"
"40831","2","138","0","0","0","0","3"
"40841","2","184","0","0","0","0","3"
"40851","2","230","0","0","0","0","3"
"40911","2","46","0","0","0","0","1"
"40921","2","92","0","0","0","0","1"
"40931","2","138","0","0","0","0","1"
"40941","2","184","0","0","0","0","1"
"40951","2","230","0","0","0","0","1"
"41011","6","7","0","0","0","0","5"
"41021","6","14","0","0","0","0","5"
"41031","6","21","0","0","0","0","5"
"41041","6","28","0","0","0","0","5"
"41051","6","35","0","0","0","0","5"
"41111","2","46","0","0","0","0","2"
"41121","2","92","0","0","0","0","2"
"41131","2","138","0","0","0","0","2"
"41141","2","184","0","0","0","0","2"
"41151","2","230","0","0","0","0","2"
"41211","2","46","0","0","0","0","4"
"41221","2","92","0","0","0","0","4"
"41231","2","138","0","0","0","0","4"
"41241","2","184","0","0","0","0","4"
"41251","2","230","0","0","0","0","4"
"41311","101","1","0","0","0","0","3"
"41411","101","1","0","0","0","0","2"
"41511","7","7","0","0","0","0","5"
"41521","7","14","0","0","0","0","5"
"41531","7","21","0","0","0","0","5"
"41541","7","28","0","0","0","0","5"
"41551","7","35","0","0","0","0","5"
"41611","4","46","0","0","0","0","4"
"41621","4","92","0","0","0","0","4"
"41631","4","138","0","0","0","0","4"
"41641","4","184","0","0","0","0","4"
"41651","4","230","0","0","0","0","4"
"41711","3","24","5","4","3","2","1"
"41721","3","48","5","4","3","2","1"
"41731","3","72","5","4","3","2","1"
"41741","3","96","5","4","3","2","1"
"41751","3","120","5","4","3","2","1"
"41811","101","1","0","0","0","0","4"
"41911","7","7","0","0","0","0","3"
"41921","7","14","0","0","0","0","3"
"41931","7","21","0","0","0","0","3"
"41941","7","28","0","0","0","0","3"
"41951","7","35","0","0","0","0","3"
"42011","2","46","0","0","0","0","5"
"42021","2","92","0","0","0","0","5"
"42031","2","138","0","0","0","0","5"
"42041","2","184","0","0","0","0","5"
"42051","2","230","0","0","0","0","5"
"42111","7","7","0","0","0","0","1"
"42121","7","14","0","0","0","0","1"
"42131","7","21","0","0","0","0","1"
"42141","7","28","0","0","0","0","1"
"42151","7","35","0","0","0","0","1"
"42211","101","1","0","0","0","0","5"
"42311","100","1","0","0","0","0","1"
"42411","4","46","0","0","0","0","3"
"42421","4","92","0","0","0","0","3"
"42431","4","138","0","0","0","0","3"
"42441","4","184","0","0","0","0","3"
"42451","4","230","0","0","0","0","3"
"42511","7","7","0","0","0","0","4"
"42521","7","14","0","0","0","0","4"
"42531","7","21","0","0","0","0","4"
"42541","7","28","0","0","0","0","4"
"42551","7","35","0","0","0","0","4"
"42611","6","7","0","0","0","0","1"
"42621","6","14","0","0","0","0","1"
"42631","6","21","0","0","0","0","1"
"42641","6","28","0","0","0","0","1"
"42651","6","35","0","0","0","0","1"
"42711","100","1","0","0","0","0","2"
"42811","7","7","0","0","0","0","2"
"42821","7","14","0","0","0","0","2"
"42831","7","21","0","0","0","0","2"
"42841","7","28","0","0","0","0","2"
"42851","7","35","0","0","0","0","2"
"42911","4","46","0","0","0","0","5"
"42921","4","92","0","0","0","0","5"
"42931","4","138","0","0","0","0","5"
"42941","4","184","0","0","0","0","5"
"42951","4","230","0","0","0","0","5"
"43011","1","26","5","4","3","2","1"
"43021","1","52","5","4","3","2","1"
"43031","1","78","5","4","3","2","1"
"43041","1","104","5","4","3","2","1"
"43051","1","130","5","4","3","2","1"
