d40a8bc932557c383e4dd6735d9d2a069bfe7ae6960b04601cbe919e2db08bdf,17ecc43d473f03af2a716f7332df2eace5651b77e9b9a9685ee0ad2e7fa2c12c,59ed1a5f9a51c25168269ece78932b80d76fa40f3690a26d2d46cad1fa842117,62c2b41422a4f793095a8c81e30002a61ca8cdd14c5cbd86da972d3cf5010ba2,5bebe3b1a30b27a112da24523e95c1735216aff0de4e2e7ef79b0f86957c94d4,cb782610bbb2df0f39d9d59bb80baea4667cf318ef77be8c20eacc67cd259dc5,dd721351a497ee7b9c59c35f45904ce618ffb6c20e588652fae8a39f8cfdc1e6,70a816306dca1ab23ca048c17aa2439de4d20ceae0a19fbd8d708cc4f2d22e11,af88b96df2a6208bf2fb3d7e7e1b3fbc4152cbdfc6f7f18663f64c65743b8bd4,9ef9cacdd647c5e2c6160767456f7e64e2e98cb2d75dcd580b03701fd8858702
"0","0","11月","2530025","９月","５月","1","0","１月","0"
"0","0","舌頭","2530028","耳","眼睛","1","0","鼻子","0"
"0","0","小寒","2530030","白露","寒露","1","0","霜降","0"
"0","0","10寸","2530032","20寸","15寸","1","0","5寸","0"
"0","0","蘋果","2530033","香蕉","香菸","1","0","巴西堅果","0"
"0","0","電眼定位點","2530034","紀錄味道","辨識牙膏顏色","1","0","條碼器","0"
"0","0","Trilliant Cut","2530035","Oval Cut","Marquise Cut","1","0","Brilliant Cut","0"
"0","0","綠一色","2530036","白一色","黑一色","1","0","紅一色","0"
"0","0","檔","2530037","雁","敷","1","0","樑","0"
"0","0","鑽石","2530039","蛋白石","坦尚石","1","0","綠寶石","0"
"0","0","五光","2530041","五星","五花","1","0","五全","0"
"0","0","蛀牙","2530042","牙齦炎","口腔潰瘍","1","0","齒槽膿漏","0"
"0","0","7","2530043","5","8","1","0","6","0"
"0","0","自由書寫","2530044","己運","草書","1","0","臨書","0"
"0","0","能劇","2530046","布袋戲","泡沫舞","1","0","皮影戲","0"
"0","0","ppm","2530047","amp","pmp","1","0","ppp","0"
"0","0","晶圓","2530048","主機板","CPU","1","0","晶片","0"
"0","0","C4","2530049","C5","C2","1","0","C3","0"
"0","0","88","2530050","99","77","1","0","66","0"
"0","0","52","2530052","88","56","1","0","36","0"
"0","0","男中音","2530053","女低音","男中高音","1","0","女中音","0"
"0","0","黑死病","2530054","吸引異性","貴族攀比","1","0","可以食用","0"
"0","0","Tuck-in","2530056","Goin","Throw-in","1","0","Chip-in","0"
"0","0","肌紅蛋白","2530058","水","醬汁","1","0","血","0"
"0","0","凱撒密碼","2530059","含羞草密碼","凱爾密碼","1","0","亞歷山大密碼","0"
"0","0","天鵝絨","2530060","棉絨","珊瑚絨","1","0","法蘭絨","0"
"0","0","楔形鞋","2530061","高跟鞋","厚底鞋","1","0","粗跟鞋","0"
"0","0","海將海馬司令","2531001","哥布林王者","復活的白色島鯨","1","0","雷雷","0"
"0","0","大王猩猩","2531002","雷雷","太陽公公","1","0","富豪魔像","0"
"0","0","鼠妖","2531003","鑽頭鼴鼠","雷雲長老","1","0","大王花曼德拉草","0"
"0","0","66","2531004","33","44","1","0","77","0"
"0","0","馬克杯","2531005","壓克力立牌","鑰匙圈","1","0","包包","0"
"0","0","Fungo","2610002","Hit & Catch","Fly Ball","1","0","Jungle","0"
"0","0","板球","2610003","撐竿跳河比賽","壁網球","1","0","芬式棒球","0"
"0","0","球僮","2610004","捕手","裁判","1","0","保全","0"
"0","0","場務","2610005","內野手","裁判","1","0","球場警衛","0"
"0","0","中","2610007","gulp","鉗子","1","0","沒中","0"
"0","0","魚拓","2610008","魚戳","魚印","1","0","魚紙","0"
"0","0","鴿子","2610009","麻雀","烏鴉","1","0","燕子","0"
"0","0","滿貫全壘打","2610010","黃金全壘打","超級全壘打","1","0","完美全壘打","0"
"0","0","倒數３秒","2610012","倒數10秒","倒數７秒","1","0","倒數５秒","0"
"0","0","軍配團扇","2610013","笛子","拍子木","1","0","扇子","0"
"0","0","11人","2610015","３人","５人","1","0","９人","0"
"0","0","Out","2610016","Bingo","Punch","1","0","Hit","0"
"0","0","空中擊球","2610017","攔網","觸網","1","0","落地擊球","0"
"0","0","５人","2610018","３人","９人","1","0","11人","0"
"0","0","暫停","2610019","停球","中場","1","0","休息時間","0"
"0","0","足球","2610021","蹴鞠","橄欖球","1","0","美式足球","0"
"0","0","冰壺","2610023","有舵雪橇","冰上曲棍球","1","0","花式滑冰","0"
"0","0","美式足球","2610025","籃球","足球","1","0","橄欖球","0"
"0","0","單槓","2610027","立體格子鐵架","蹺蹺板","1","0","鞦韆","0"
"0","0","３次","2610029","４次","５次","1","0","２次","0"
"0","0","柔道","2610030","業餘摔跤","拳擊","1","0","劍道","0"
"0","0","過山洞","2610032","建築物","水壩","1","0","橋","0"
"0","0","在比賽中落敗","2610033","相撲比較奇怪","兩者實力相近","1","0","參加比賽","0"
"0","0","棒球","2610034","籃球","足球","1","0","高爾夫","0"
"0","0","Lap Time","2610035","Apron Time","Tablecloth Time","1","0","Aluminum Time","0"
"0","0","第三名","2610036","第一名","第四名","1","0","第二名","0"
"0","0","仰泳","2610037","蛙泳","捷泳","1","0","蝶式","0"
"0","0","高爾夫","2610039","排球","籃球","1","0","足球","0"
"0","0","本壘手","2610040","三壘手","二壘手","1","0","一壘手","0"
"0","0","球溝","2610041","球瓶區","滾球道","1","0","滑道","0"
"0","0","冰斧","2610042","冰鉤","冰爪","1","0","冰刀","0"
"0","0","捕手","2610043","外野手","內野手","1","0","投手","0"
"0","0","球桿","2610044","球棒","球棍","1","0","球竿","0"
"0","0","達陣","2610046","以上皆非","完成","1","0","抵達","0"
"0","0","Ace","2610047","Service Ball","Service Attack","1","0","Ad Court","0"
"0","0","面","2610048","頭擊","小手","1","0","胴","0"
"0","0","金屬圓棒","2610050","背帶","毛巾","1","0","木棍","0"
"0","0","２分","2610051","５分","４分","1","0","３分","0"
"0","0","16公分","2610052","15公分","8公分","1","0","12公分","0"
"0","0","綠色","2610053","褐色","藍色","1","0","紅色","0"
"0","0","比賽結束","2610054","角球","紅牌","1","0","越位","0"
"0","0","接球","2610055","阻擋","進攻","1","0","攔網","0"
"0","0","棒球","2610057","網球","桌球","1","0","籃球","0"
"0","0","二次運球","2610058","零次運球","三次運球","1","0","一次運球","0"
"0","0","橄欖球","2610059","足球","籃球","1","0","壘球","0"
"0","0","紡希（夏日）","2611001","優衣（新年）","珠希（工作服）","1","0","莉瑪（灰姑娘）","0"
"0","0","栞（魔法少女）","2611002","空花（黑暗）","霞（魔法少女）","1","0","伊緒（黑暗）","0"
"0","0","力量","2611003","毅力","體力","1","0","速度","0"
"0","0","暴君長老","2611004","厄勒克特拉夫人","反逆獸","1","0","角鹿將軍","0"
"0","0","必殺技","2611005","EX 技能","定位","1","0","技能1","0"
"0","0","３支","2620002","４支","２支","1","0","１支","0"
"0","0","超大曲道","2620003","超級滑雪競賽","超級滑降","1","0","特別跳躍","0"
"0","0","凹凸不平","2620005","黏黏的","刺刺的","1","0","光滑","0"
"0","0","５球","2620006","４球","６球","1","0","７球","0"
"0","0","保齡球","2620007","桌球","飛鏢","1","0","撞球","0"
"0","0","未踩投手板而做假傳","2620008","踩投手板後假裝投球卻未投","踩投手板後傳球給沒有跑壘員的壘包守備員","1","0","未正面朝向擊球員投球","0"
"0","0","背越式","2620010","飛魚式","三步式","1","0","仰式","0"
"0","0","20秒","2620011","60秒","５秒","1","0","10秒","0"
"0","0","自由式","2620012","蝶泳","仰泳","1","0","蛙泳","0"
"0","0","305公分","2620013","355公分","255公分","1","0","205公分","0"
"0","0","４片","2620014","６片","３片","1","0","２片","0"
"0","0","８個","2620015","６個","７個","1","0","10個","0"
"0","0","中場","2620016","側翼","滑切球","1","0","自由球員","0"
"0","0","20分鐘","2620017","45分鐘","30分鐘","1","0","15分鐘","0"
"0","0","手掌心","2620018","手背","小指","1","0","拇指","0"
"0","0","鯖魚折","2620022","鮪魚折","鮭魚折","1","0","鰺魚折","0"
"0","0","７戰４勝制","2620024","９戰５勝制","５戰３勝制","1","0","３戰２勝制","0"
"0","0","冰壺","2620025","槌球","曲棍球","1","0","保齡球","0"
"0","0","內野手有三人","2620026","外野手有三人","四壞球則保送擊球員","1","0","正式比賽為九局，同分時得延長","0"
"0","0","盜壘","2620028","代跑","牽制","1","0","觸身球","0"
"0","0","先發投手","2620029","捕手","1號打者","1","0","4號打者","0"
"0","0","21次","2620030","23次","22次","1","0","20次","0"
"0","0","冰上曲棍球","2620031","板球","袋棍球","1","0","馬球","0"
"0","0","４分","2620032","２分","５分","1","0","３分","0"
"0","0","老鷹","2620033","雙柏忌","柏忌","1","0","小鳥","0"
"0","0","划水","2620034","打水","拍水","1","0","撥水","0"
"0","0","９分","2620035","６分","８分","1","0","12分","0"
"0","0","10個","2620036","110個","50個","1","0","30個","0"
"0","0","無法確定","2620038","２個","１個","1","0","０個","0"
"0","0","過肩摔","2620040","肩撞","露肩膀","1","0","搥肩","0"
"0","0","受罰席","2620041","變臉席","犯規席","1","0","傷害席","0"
"0","0","牛仔競技","2620042","鬥牛士","桑搏","1","0","鬥牛","0"
"0","0","反彈","2620044","抄截","盜球","1","0","投影幕","0"
"0","0","開球","2620045","打球","帶球","1","0","藏球","0"
"0","0","殘瓶","2620046","剩瓶","二局","1","0","二瓶","0"
"0","0","跳遠","2620048","跳高","三級跳遠","1","0","撐竿跳高","0"
"0","0","短跑","2620049","驛站接力賽","長跑","1","0","中跑","0"
"0","0","Skip","2620050","Last","Triple","1","0","First","0"
"0","0","交叉跳","2620051","跑跳","雙重跳","1","0","交互蹲跳","0"
"0","0","42.195km","2620054","4.2195km","4219.5km","1","0","421.95km","0"
"0","0","犯規線","2620057","飛球","短打","1","0","全壘打","0"
"0","0","一桿進洞","2620058","沙地","球進水池","1","0","最優秀高爾夫球手","0"
"0","0","捨身技","2620059","逆轉技","孤注一擲技","1","0","嘗試技","0"
"0","0","國際錦標賽","2620060","預演賽","事前賽","1","0","挑戰賽","0"
"0","0","撞球","2620061","桌球","保齡球","1","0","飛鏢","0"
"0","0","饒舌戰鬥","2621001","猜謎","猜拳","1","0","接龍","0"
"0","0","代碼注入","2621002","數據躍升","解構函式","1","0","覆蓋指令","0"
"0","0","究極金槍鮪","2621003","天塔帕斯","島鯨","1","0","涅普堤利昂","0"
"0","0","極值聖域","2621004","二元聖域","獸性聖域","1","0","亂數聖域","0"
"0","0","海洋聖界","2621005","極光聖界","深淵終結炸裂","1","0","超火力全開☆公主突襲","0"
"0","0","二壘打","2630001","出局","本壘打","1","0","界外球","0"
"0","0","70公分","2630002","100公分","90公分","1","0","80公分","0"
"0","0","柏林馬拉松","2630004","倫敦馬拉松","芝加哥馬拉松","1","0","紐約馬拉松","0"
"0","0","扭抱","2630006","繞閃","	抱頭防守","1","0","上勾拳","0"
"0","0","為了防止被偷","2630007","為了壓低成本","為了提起幹勁","1","0","為了使腳部動作明顯","0"
"0","0","外道魚","2630008","狙外","目外","1","0","雜魚","0"
"0","0","弓懸","2630009","公懸","供懸","1","0","工懸","0"
"0","0","42.195公里","2630010","43.195公里","40.195公里","1","0","41.195公里","0"
"0","0","黃色","2630011","黑色","紅色","1","0","藍色","0"
"0","0","17階級","2630012","18階級","16階級","1","0","15階級","0"
"0","0","300分比賽","2630013","450分比賽","350分比賽","1","0","400分比賽","0"
"0","0","16支","2630014","20支","8支","1","0","12支","0"
"0","0","40mm","2630015","60mm","50mm","1","0","30mm","0"
"0","0","45cm","2630016","75cm","60cm","1","0","30cm","0"
"0","0","23.72公尺","2630017","38.72公尺","31.72公尺","1","0","15.72公尺","0"
"0","0","紅與白","2630019","白與黑","紅與黑","1","0","紅與藍","0"
"0","0","彰化縣","2630021","嘉義市","宜蘭縣","1","0","雲林縣","0"
"0","0","緊急紮營","2630022","安營紮寨","臨時居所","1","0","緊急避難","0"
"0","0","９人","2630025","７人","10人","1","0","８人","0"
"0","0","界外球","2630026","十二碼罰球","守門員開球","1","0","角球","0"
"0","0","橫綱","2630027","預備力士","觀眾","1","0","行事","0"
"0","0","Offshore","2630028","Outshore","Inshore","1","0","Onshore","0"
"0","0","收打","2630029","推打","拉打","1","0","回打","0"
"0","0","紅色","2630030","茶","黑色","1","0","白色","0"
"0","0","高低槓","2630031","平衡木","地板","1","0","跳馬","0"
"0","0","亂取","2630035","手取","掌舵","1","0","面取","0"
"0","0","10","2630037","7","8","1","0","9","0"
"0","0","10cm","2630038","70cm","50cm","1","0","30cm","0"
"0","0","20kg","2630040","３kg","10kg","1","0","５kg","0"
"0","0","籃球","2630043","游泳","手球","1","0","足球","0"
"0","0","４人","2630044","３人","５人","1","0","８人","0"
"0","0","墜球","2630045","曲球","推球","1","0","擲球","0"
"0","0","三壘","2630046","本壘","二壘","1","0","一壘","0"
"0","0","板頭","2630048","頂點","頂端","1","0","甲板","0"
"0","0","２場","2630049","５場","４場","1","0","３場","0"
"0","0","比球","2630051","猜拳","揮球","1","0","指球","0"
"0","0","Kiss Shot","2630052","Mass Shot","Pass Shot","1","0","Miss Shot","0"
"0","0","５分","2630053","10分","２分","1","0","１分","0"
"0","0","Low Blow","2630054","Leg Blow","Downward Blow","1","0","Under Low","0"
"0","0","堆石標","2630055","堆食標","堆十標","1","0","堆是標","0"
"0","0","機會","2630056","劣勢","優勢","1","0","威脅","0"
"0","0","橄欖球","2630058","籃球","排球","1","0","足球","0"
"0","0","空架雪車","2630059","有舵雪橇","冬季兩項","1","0","平底雪橇","0"
"0","0","C卡","2630060","D卡","B卡","1","0","A卡","0"
"0","0","Pocket","2630061","Baguette","Socket","1","0","Nugget","0"
"0","0","哥布林小兵","2631001","哥布林領主","哥布林大師","1","0","哥布林王者","0"
"0","0","海神法杖","2631002","激浪之拳","雷擊之槍","1","0","嵐擊之槍","0"
"0","0","昇龍擺尾球","2631003","昇龍羽翼","昇龍剪","1","0","昇龍觸身球","0"
"0","0","順子賽艇","2631004","沙灘棒球","沙灘搶旗","1","0","沙灘排球","0"
"0","0","七界霸王晦冥喝破之裝","2631005","七海霸者晦冥喝破之裝","大海帝王晦冥喝破之裝","1","0","七界究極晦冥喝破之裝","0"
