0dfff4c31a958a21c0ca8710c1885bb9e27628123d22080b39fa5dd9d3c76590,cf2a89d1a0276607b0ffccfcd3e93a072b51c04b139aee91f7632322bdd526ab,26e05192bf08f5e80eebfd0635fdd147ef128e1caa84f65cd4235f529ba5f9f4,c1e1896807c04f797ac010ee2f317812120c134568a926cff9a691409a34c43c,9bf864cfa1ce9f5eb36ccb3bd9de4a7f4cb74a992fd8770f27d20b7f29b4414b,bd462cd23be396397e7a22ba65cfe6e4572d30ba4132fb9ed702dbf02fe2f8d5,491daf9e13c99226e4c711b0f6442cbb3663953d722d9ff1742ee936d4025f5e,35f9a27493f1dfd6e80bd0146dc518afa052e3d1a6db004c1c514e835d4b86a3,f6eabb3ff54307b7ea3fedc55390b1391dcb93cb8d96e04f3ce5899f9384749d,dfc0f7dd97552c438e9eaac29021009f16e5dd07e668f337f43d1f326bc12532,f533499e2dfa529f376825156f5af5c5104a42d540d6bd895de414e7f8ae2f82
"25214","","106811","wac_birthday_talk_normal","","","","0.2","1","25214064","3"
"25214","","vo_wac_25214","vo_wac_25214_002","","","0","","0","25214065","21"
"25214","0.5","106811","這包含了我們對\n妳的心意喔。\n啊，希望我們沒變成電燈泡。","1","0","1","0","10","25214066","11"
"25214","","0","","","","","","","25214067","91"
"25214","","106811","wac_birthday_idle_smile","","","","0.2","1","25214068","3"
"25214","","104911","wac_birthday_talk_smile","","","","0.2","1","25214069","3"
"25214","","vo_wac_25214","vo_wac_25214_003","","","0","","0","25214070","21"
"25214","0.5","104911","沒這回事～\n會長、璃乃，謝謝妳們。\n待會我會讓弟弟好～好陪我，\n所以沒問題喔。對吧？","1","0","1","0","10","25214071","11"
"25214","","0","","","","","","","25214072","91"
"25214","","101111","wac_birthday_talk_anger","","","","0.2","1","25214073","3"
"25214","","vo_wac_25214","vo_wac_25214_004","","","0","","0","25214074","21"
"25214","0.5","101111","啊──！姐姐！\n就算是妳生日，這樣也太狡猾囉！","1","0","1","0","10","25214075","11"
"25214","","0","","","","","","","25214076","91"
"25214","","0","","","","","","","25214077","22"
"25314","","bgm_M321","bgm_M321_2C","","","","","","25314001","25"
"25314","wac_birthday_idle_normal","1","104711","-70","0","-1000","2","250","25314002","1"
"25314","wac_birthday_idle_normal","1","107111","-270","1","200","2","256","25314003","1"
"25314","wac_birthday_idle_smile","1","100511","-310","1","320","2","258","25314004","1"
"25314","wac_birthday_idle_smile","1","103711","-290","1","460","2","257","25314005","1"
"25314","","104711","300","","","","","","25314006","13"
"25314","","107111","300","","","","","","25314007","13"
"25314","","100511","300","","","","","","25314008","13"
"25314","","103711","300","","","","","","25314009","13"
"25314","","600","600","1","","0","1","0","25314010","31"
"25314","","602","602","1","","0","0","0","25314011","31"
"25314","","603","603","1","","0","0","0","25314012","31"
"25314","","604","604","1","","60","1","30","25314013","31"
"25314","","614","614","1","","0","1","0","25314014","31"
"25314","","700","700","1","","0","0","0","25314015","31"
"25314","","701","701","1","","0","0","0","25314016","31"
"25314","","703","703","1","","0","0","0","25314017","31"
"25314","","800","800","1","","0","0","0","25314018","31"
"25314","","941","941","1","","60","1","30","25314019","31"
"25314","","1","","","","","","","25314020","93"
"25314","","100511","wac_birthday_reaction_02","1","0.2","wac_birthday_reaction_02","0.2","0","25314021","3"
"25314","","0.1","","","","","","","25314022","93"
"25314","","107111","wac_birthday_reaction_01","1","0.2","wac_birthday_reaction_03","0.2","0","25314023","3"
"25314","","103711","wac_birthday_reaction_05","1","0.2","wac_birthday_reaction_04","0.2","0","25314024","3"
"25314","","0.3","","","","","","","25314025","93"
"25314","","104711","wac_birthday_run_01","","","","0.2","1","25314026","3"
"25314","","104711","0","","","3","","-70","25314027","2"
"25314","","2.5","","","","","","","25314028","93"
"25314","","602","1","","","","","","25314029","32"
"25314","","0.6","","","","","","","25314030","93"
"25314","","600","0","","","","","","25314031","32"
"25314","","614","0","","","","","","25314032","32"
"25314","","604","0","","","","","","25314033","32"
"25314","","701","1","","","","","","25314034","32"
"25314","","941","0","","","0.01","","0","25314035","33"
"25314","","104711","wac_birthday_blowout_jun_01","1","0.2","","0.2","0","25314036","3"
"25314","","104711","-200","","","0.01","","-330","25314037","2"
"25314","","107111","wac_birthday_idle_normal","","","","0.2","1","25314038","3"
"25314","","107111","180","","","0.01","","-320","25314039","2"
"25314","","100511","wac_birthday_idle_smile","","","","0.2","1","25314040","3"
"25314","","100511","310","","","0.01","","-360","25314041","2"
"25314","","103711","wac_birthday_idle_smile","","","","0.2","1","25314042","3"
"25314","","103711","450","","","0.01","","-340","25314043","2"
"25314","","0","","","","","","","25314044","93"
"25314","","800","1","","","","","","25314045","32"
"25314","","25314036","","","","","","","25314046","91"
"25314","","104711","wac_birthday_blowout_jun_02","1","0.2","wac_birthday_wish_05","0.2","0","25314047","3"
"25314","","107111","wac_birthday_reaction_03","","","","0.2","1","25314048","3"
"25314","","0.1","","","","","","","25314049","93"
"25314","","100511","wac_birthday_talk_smile","","","","0.2","1","25314050","3"
"25314","","0.1","","","","","","","25314051","93"
"25314","","103711","wac_birthday_reaction_03","","","","0.2","1","25314052","3"
"25314","","0.65","","","","","","","25314053","93"
"25314","","703","1","","","","","","25314054","32"
"25314","","0.5","","","","","","","25314055","93"
"25314","","se_common","se_sys_login_birthday_blow_candle","","","","","0","25314056","23"
"25314","","701","0","","","","","","25314057","32"
"25314","","0.4","","","","","","","25314058","93"
"25314","","se_common","se_sys_login_birthday_cracker","","","","","0","25314059","23"
"25314","","700","1","","","","","","25314060","32"
"25314","","se_common","se_sys_login_birthday_calendar_applause","","","","","0","25314061","23"
"25314","","107111","wac_birthday_clap","1","0.2","wac_birthday_idle_normal","0.2","0","25314062","3"
"25314","","0.1","","","","","","","25314063","93"
"25314","","100511","wac_birthday_clap","1","0.2","wac_birthday_idle_smile","0.2","0","25314064","3"
"25314","","0.1","","","","","","","25314065","93"
"25314","","103711","wac_birthday_clap","1","0.2","wac_birthday_idle_smile","0.2","0","25314066","3"
"25314","","2","","","","","","","25314067","93"
"25314","","1","","","","","","","25314068","131"
"25314","","vo_wac_25314","vo_wac_25314_000","","","0","","0","25314069","21"
"25314","0.5","104711","你們今天竟然為我舉辦了\n這麼盛大的慶生會，\n無論是以個人還是團長的身分而言，\n我都十分開心。","1","0","1","0","10","25314070","11"
"25314","","0","","","","","","","25314071","91"
"25314","","104711","wac_birthday_idle_wish","","","","0.2","1","25314072","3"
"25314","","107111","wac_birthday_talk_doya","","","","0.2","1","25314073","3"
"25314","","vo_wac_25314","vo_wac_25314_001","","","0","","0","25314074","21"
"25314","0.5","107111","這是當然☆\n一切計畫都是由我克莉絲提娜\n所安排，毋庸置疑能滿足妳！","1","0","1","0","10","25314075","11"
"25314","","0","","","","","","","25314076","91"
"25314","","107111","wac_birthday_idle_doya","","","","0.2","1","25314077","3"
"25314","","100511","wac_birthday_talk_sad_maturi","","","","0.2","1","25314078","3"
"25314","","vo_wac_25314","vo_wac_25314_002","","","0","","0","25314079","21"
"25314","0.5","100511","……為了執行那個計畫，\n做得要死要活的\n是我們就是了。","1","0","1","0","10","25314080","11"
"25314","","0","","","","","","","25314081","91"
"25314","","100511","wac_birthday_idle_normal","","","","0.2","1","25314082","3"
"25314","","104711","wac_birthday_talk_wish","","","","0.2","1","25314083","3"
"25314","","vo_wac_25314","vo_wac_25314_003","","","0","","0","25314084","21"
"25314","0.5","104711","是這樣啊。\n小克莉絲以及各位，\n謝謝你們為了我這種人慶生。","1","0","1","0","10","25314085","11"
"25314","","0","","","","","","","25314086","91"
"25314","","104711","wac_birthday_idle_wish","","","","0.2","1","25314087","3"
"25314","","103711","wac_birthday_talk_smile_tomo","","","","0.2","1","25314088","3"
"25314","","vo_wac_25314","vo_wac_25314_004","","","0","","0","25314089","21"
"25314","0.5","103711","請不要說出「為了我這種人」\n這樣的話。\n我們是因為最喜歡純，\n才努力準備的啊♪","1","0","1","0","10","25314090","11"
"25314","","0","","","","","","","25314091","91"
"25314","","103711","wac_birthday_idle_smile","","","","0.2","1","25314092","3"
"25314","","104711","wac_birthday_talk_wish","","","","0.2","1","25314093","3"
"25314","","vo_wac_25314","vo_wac_25314_005","","","0","","0","25314094","21"
"25314","0.5","104711","呵呵，說得對，抱歉。\n能有這麼棒的夥伴們，\n我身為【王宮騎士團】的團長\n還真是幸福啊……","1","0","1","0","10","25314095","11"
"25314","","0","","","","","","","25314096","91"
"25314","","0","","","","","","","25314097","22"
"26214","","bgm_M321","bgm_M321_2C","","","","","","26214001","25"
"26214","wac_birthday_idle_normal","1","103811","-70","0","-1000","2","250","26214002","1"
"26214","wac_birthday_idle_smile","1","103311","-270","1","200","2","256","26214003","1"
"26214","wac_birthday_idle_kyapi","1","105211","-310","1","315","2","258","26214004","1"
"26214","wac_birthday_idle_normal","1","102611","-290","1","450","2","257","26214005","1"
"26214","","103811","300","","","","","","26214006","13"
"26214","","103311","300","","","","","","26214007","13"
"26214","","105211","300","","","","","","26214008","13"
"26214","","102611","300","","","","","","26214009","13"
"26214","","600","600","1","","0","1","0","26214010","31"
"26214","","602","602","1","","0","0","0","26214011","31"
"26214","","603","603","1","","0","0","0","26214012","31"
"26214","","604","604","1","","60","1","30","26214013","31"
"26214","","614","614","1","","0","1","0","26214014","31"
"26214","","700","700","1","","0","0","0","26214015","31"
"26214","","701","701","1","","0","0","0","26214016","31"
"26214","","702","702","1","","0","0","0","26214017","31"
"26214","","800","800","1","","0","0","0","26214018","31"
"26214","","942","942","1","","60","1","30","26214019","31"
"26214","","1","","","","","","","26214020","93"
"26214","","105211","wac_birthday_reaction_01","1","0.2","wac_birthday_reaction_04","0.2","0","26214021","3"
"26214","","0.1","","","","","","","26214022","93"
"26214","","103311","wac_birthday_reaction_03","1","0.2","wac_birthday_reaction_01","0.2","0","26214023","3"
"26214","","102611","wac_birthday_reaction_02","1","0.2","wac_birthday_reaction_03","0.2","0","26214024","3"
"26214","","0.3","","","","","","","26214025","93"
"26214","","103811","wac_birthday_run_01","","","","0.2","1","26214026","3"
"26214","","103811","0","","","3","","-70","26214027","2"
"26214","","2.5","","","","","","","26214028","93"
"26214","","602","1","","","","","","26214029","32"
"26214","","0.6","","","","","","","26214030","93"
"26214","","600","0","","","","","","26214031","32"
"26214","","614","0","","","","","","26214032","32"
"26214","","604","0","","","","","","26214033","32"
"26214","","701","1","","","","","","26214034","32"
"26214","","942","0","","","0.01","","0","26214035","33"
"26214","","103811","wac_birthday_blowout_03","1","0.2","wac_birthday_wish_05","0.2","0","26214036","3"
"26214","","103811","-200","","","0.01","","-330","26214037","2"
"26214","","103311","wac_birthday_idle_smile","","","","0.2","1","26214038","3"
"26214","","103311","180","","","0.01","","-320","26214039","2"
"26214","","105211","wac_birthday_idle_kyapi","","","","0.2","1","26214040","3"
"26214","","105211","285","","","0.01","","-360","26214041","2"
"26214","","102611","wac_birthday_idle_normal","","","","0.2","1","26214042","3"
"26214","","102611","425","","","0.01","","-340","26214043","2"
"26214","","0","","","","","","","26214044","93"
"26214","","800","1","","","","","","26214045","32"
"26214","","0.7","","","","","","","26214046","93"
"26214","","702","1","","","","","","26214047","32"
"26214","","0.5","","","","","","","26214048","93"
"26214","","se_common","se_sys_login_birthday_blow_candle","","","","","0","26214049","23"
"26214","","701","0","","","","","","26214050","32"
"26214","","0.4","","","","","","","26214051","93"
"26214","","se_common","se_sys_login_birthday_cracker","","","","","0","26214052","23"
"26214","","700","1","","","","","","26214053","32"
"26214","","se_common","se_sys_login_birthday_calendar_applause","","","","","0","26214054","23"
"26214","","103311","wac_birthday_clap","1","0.2","wac_birthday_idle_smile","0.2","0","26214055","3"
"26214","","0.1","","","","","","","26214056","93"
"26214","","105211","wac_birthday_clap","1","0.2","wac_birthday_idle_kyapi","0.2","0","26214057","3"
"26214","","0.1","","","","","","","26214058","93"
"26214","","102611","wac_birthday_clap","1","0.2","wac_birthday_idle_normal","0.2","0","26214059","3"
"26214","","2","","","","","","","26214060","93"
"26214","","1","","","","","","","26214061","131"
"26214","","vo_wac_26214","vo_wac_26214_000","","","0","","0","26214062","21"
"26214","0.5","103811","哇，這感覺是\n繪本裡會出現的那種\n大蛋糕耶，莫非是為了\n我的生日……？","1","0","1","0","10","26214063","11"
"26214","","0","","","","","","","26214064","91"
"26214","","103811","wac_birthday_idle_wish","","","","0.2","1","26214065","3"
"26214","","103311","wac_birthday_talk_smile","","","","0.2","1","26214066","3"
"26214","","vo_wac_26214","vo_wac_26214_001","","","0","","0","26214067","21"
"26214","0.5","103311","就是啊！\n生日快樂，栞栞！\n這個蛋糕使用了妳最愛的\n牧場特製食材喔！","1","0","1","0","10","26214068","11"
"26214","","0","","","","","","","26214069","91"
"26214","","103311","wac_birthday_idle_smile","","","","0.2","1","26214070","3"
"26214","","105211","wac_birthday_talk_kyapi","","","","0.2","1","26214071","3"
"26214","","vo_wac_26214","vo_wac_26214_002","","","0","","0","26214072","21"
"26214","0.5","105211","除了我，他和小鈴\n也都很用心準備喔♪\n呵呵，大家都說是為了小栞～\n所以卯足了全力呢。","1","0","1","0","10","26214073","11"
"26214","","26214073","","","","","","","26214074","91"
"26214","","105211","wac_birthday_idle_kyapi","","","","0.2","1","26214075","3"
"26214","","102611","wac_birthday_talk_normal","","","","0.2","1","26214076","3"
"26214","","vo_wac_26214","vo_wac_26214_003","","","0","","0","26214077","21"
"26214","0.5","102611","如、如果是為了小栞，\n我也可以努力的。\n生日快樂，小栞，\n平常很謝謝妳的照顧。","1","0","1","0","10","26214078","11"
"26214","","0","","","","","","","26214079","91"
"26214","","103811","wac_birthday_talk_wish","","","","0.2","1","26214080","3"
"26214","","102611","wac_birthday_idle_normal","","","","0.2","1","26214081","3"
"26214","","vo_wac_26214","vo_wac_26214_004","","","0","","0","26214082","21"
"26214","0.5","103811","鈴……各位，\n真是謝謝你們。\n沒想到你也來了，\n我好開心喔。","1","0","1","0","10","26214083","11"
"26214","","0","","","","","","","26214084","91"
"26214","","0","","","","","","","26214085","22"
"26224","","bgm_M321","bgm_M321_2C","","","","","","26224001","25"
"26224","wac_birthday_idle_normal","1","101411","-70","0","-1000","2","250","26224002","1"
"26224","wac_birthday_idle_kyapi","1","101711","-270","1","200","2","256","26224003","1"
"26224","wac_birthday_idle_wish","1","101011","-310","1","315","2","258","26224004","1"
"26224","wac_birthday_idle_normal","1","104311","-290","1","450","2","257","26224005","1"
"26224","","101411","300","","","","","","26224006","13"
"26224","","101711","300","","","","","","26224007","13"
"26224","","101011","300","","","","","","26224008","13"
"26224","","104311","300","","","","","","26224009","13"
"26224","","601","601","1","","0","1","0","26224010","31"
"26224","","602","602","1","","0","0","0","26224011","31"
"26224","","603","603","1","","0","0","0","26224012","31"
"26224","","604","604","1","","60","1","30","26224013","31"
"26224","","614","614","1","","0","1","0","26224014","31"
"26224","","700","700","1","","0","0","0","26224015","31"
"26224","","701","701","1","","0","0","0","26224016","31"
"26224","","702","702","1","","0","0","0","26224017","31"
"26224","","800","800","1","","0","0","0","26224018","31"
"26224","","943","943","1","","60","1","30","26224019","31"
"26224","","1","","","","","","","26224020","93"
"26224","","101011","wac_birthday_reaction_01","1","0.2","wac_birthday_reaction_04","0.2","0","26224021","3"
"26224","","0.1","","","","","","","26224022","93"
"26224","","101711","wac_birthday_reaction_03","1","0.2","wac_birthday_reaction_01","0.2","0","26224023","3"
"26224","","104311","wac_birthday_reaction_02","1","0.2","wac_birthday_reaction_03","0.2","0","26224024","3"
"26224","","0.3","","","","","","","26224025","93"
"26224","","101411","wac_birthday_run_01","","","","0.2","1","26224026","3"
"26224","","101411","0","","","3","","-70","26224027","2"
"26224","","2.5","","","","","","","26224028","93"
"26224","","602","1","","","","","","26224029","32"
"26224","","0.6","","","","","","","26224030","93"
"26224","","601","0","","","","","","26224031","32"
"26224","","614","0","","","","","","26224032","32"
"26224","","604","0","","","","","","26224033","32"
"26224","","701","1","","","","","","26224034","32"
"26224","","943","0","","","0.01","","0","26224035","33"
"26224","","101411","wac_birthday_blowout_01_kasumi","1","0.2","wac_birthday_wish_kasumi","0.2","0","26224036","3"
"26224","","101411","-200","","","0.01","","-330","26224037","2"
"26224","","101711","wac_birthday_idle_kyapi","","","","0.2","1","26224038","3"
"26224","","101711","180","","","0.01","","-320","26224039","2"
"26224","","101011","wac_birthday_idle_wish","","","","0.2","1","26224040","3"
"26224","","101011","285","","","0.01","","-360","26224041","2"
"26224","","104311","wac_birthday_idle_normal","","","","0.2","1","26224042","3"
"26224","","104311","425","","","0.01","","-340","26224043","2"
"26224","","0","","","","","","","26224044","93"
"26224","","800","1","","","","","","26224045","32"
"26224","","0.7","","","","","","","26224046","93"
"26224","","702","1","","","","","","26224047","32"
"26224","","0.5","","","","","","","26224048","93"
"26224","","se_common","se_sys_login_birthday_blow_candle","","","","","0","26224049","23"
"26224","","701","0","","","","","","26224050","32"
"26224","","0.4","","","","","","","26224051","93"
"26224","","se_common","se_sys_login_birthday_cracker","","","","","0","26224052","23"
"26224","","700","1","","","","","","26224053","32"
"26224","","se_common","se_sys_login_birthday_calendar_applause","","","","","0","26224054","23"
"26224","","101711","wac_birthday_clap","1","0.2","wac_birthday_idle_kyapi","0.2","0","26224055","3"
"26224","","0.1","","","","","","","26224056","93"
"26224","","101011","wac_birthday_clap","1","0.2","wac_birthday_idle_wish","0.2","0","26224057","3"
"26224","","0.1","","","","","","","26224058","93"
"26224","","104311","wac_birthday_clap","1","0.2","wac_birthday_idle_normal","0.2","0","26224059","3"
"26224","","2","","","","","","","26224060","93"
"26224","","1","","","","","","","26224061","131"
"26224","","vo_wac_26224","vo_wac_26224_000","","","0","","0","26224062","21"
"26224","0.5","101411","哇，這個蛋糕好奢華啊，\n嗯……他們準備了蛋糕等著，\n然後再叫我過來……根據我的推理，\n這、這是為了我嗎？","1","0","1","0","10","26224063","11"
"26224","","0","","","","","","","26224064","91"
"26224","","101411","wac_birthday_idle_normal","","","","0.2","1","26224065","3"
"26224","","101711","wac_birthday_talk_kyapi","","","","0.2","1","26224066","3"
"26224","","vo_wac_26224","vo_wac_26224_001","","","0","","0","26224067","21"
"26224","0.5","101711","沒錯，今天是霞的生日～♪\n不愧是名偵探呢～！\n我們趕快來唱歌跳舞\n慶生吧～♪","1","0","1","0","10","26224068","11"
"26224","","0","","","","","","","26224069","91"
"26224","","101711","wac_birthday_idle_kyapi","","","","0.2","1","26224070","3"
"26224","","101011","wac_birthday_talk_wish","","","","0.2","1","26224071","3"
"26224","","vo_wac_26224","vo_wac_26224_002","","","0","","0","26224072","21"
"26224","0.5","101011","就是啊♪\n大家一起跳舞慶祝吧♪\n王子先生也為了妳\n一起幫忙準備喔♪","1","0","1","0","10","26224073","11"
"26224","","26224073","","","","","","","26224074","91"
"26224","","101011","wac_birthday_idle_wish","","","","0.2","1","26224075","3"
"26224","","104311","wac_birthday_talk_normal","","","","0.2","1","26224076","3"
"26224","","vo_wac_26224","vo_wac_26224_003","","","0","","0","26224077","21"
"26224","0.5","104311","生日快樂，霞！\n是說公主妳真的要跳舞嗎？\n這樣的話霞也一起跳吧！\n大家一起跳比較開心♪","1","0","1","0","10","26224078","11"
"26224","","0","","","","","","","26224079","91"
"26224","","101411","wac_birthday_talk_normal","","","","0.2","1","26224080","3"
"26224","","104311","wac_birthday_idle_normal","","","","0.2","1","26224081","3"
"26224","","vo_wac_26224","vo_wac_26224_004","","","0","","0","26224082","21"
"26224","0.5","101411","不、不用那麼著急吧……！\n原來助手先生也來了啊？\n你竟然特地來替我慶生，\n我……嗯，我很開心喔。","1","0","1","0","10","26224083","11"
"26224","","0","","","","","","","26224084","91"
"26224","","0","","","","","","","26224085","22"
"26234","","bgm_M321","bgm_M321_2C","","","","","","26234001","25"
"26234","wac_birthday_idle_normal","1","109411","-70","0","-1000","2","250","26234002","1"
"26234","wac_birthday_idle_smile","1","109211","-270","1","230","2","256","26234003","1"
"26234","wac_birthday_idle_kyapi","1","109311","-310","1","410","2","257","26234004","1"
"26234","","109411","300","","","","","","26234005","13"
"26234","","109211","300","","","","","","26234006","13"
"26234","","109311","300","","","","","","26234007","13"
"26234","","601","601","1","","0","1","0","26234008","31"
"26234","","602","602","1","","0","0","0","26234009","31"
"26234","","603","603","1","","0","0","0","26234010","31"
"26234","","604","604","1","","60","1","30","26234011","31"
"26234","","614","614","1","","0","1","0","26234012","31"
"26234","","700","700","1","","0","0","0","26234013","31"
"26234","","701","701","1","","0","0","0","26234014","31"
"26234","","702","702","1","","0","0","0","26234015","31"
"26234","","800","800","1","","0","0","0","26234016","31"
"26234","","944","944","1","","60","1","30","26234017","31"
"26234","","1","","","","","","","26234018","93"
"26234","","109311","wac_birthday_reaction_02","1","0.2","wac_birthday_reaction_03","0.2","0","26234019","3"
"26234","","0.1","","","","","","","26234020","93"
"26234","","109211","wac_birthday_reaction_01","1","0.2","wac_birthday_reaction_04","0.2","0","26234021","3"
"26234","","0.3","","","","","","","26234022","93"
"26234","","109411","wac_birthday_run_01","","","","0.2","1","26234023","3"
"26234","","109411","0","","","3","","-70","26234024","2"
"26234","","2.5","","","","","","","26234025","93"
"26234","","602","1","","","","","","26234026","32"
"26234","","0.6","","","","","","","26234027","93"
"26234","","601","0","","","","","","26234028","32"
"26234","","614","0","","","","","","26234029","32"
"26234","","604","0","","","","","","26234030","32"
"26234","","701","1","","","","","","26234031","32"
"26234","","944","0","","","0.01","","0","26234032","33"
"26234","","109411","wac_birthday_blowout_03","1","0.2","wac_birthday_wish_gurea","0.2","0","26234033","3"
"26234","","109411","-200","","","0.01","","-330","26234034","2"
"26234","","109211","wac_birthday_idle_smile","","","","0.2","1","26234035","3"
"26234","","109211","180","","","0.01","","-320","26234036","2"
"26234","","109311","wac_birthday_idle_kyapi","","","","0.2","1","26234037","3"
"26234","","109311","320","","","0.01","","-340","26234038","2"
"26234","","0","","","","","","","26234039","93"
"26234","","800","1","","","","","","26234040","32"
"26234","","0.7","","","","","","","26234041","93"
"26234","","702","1","","","","","","26234042","32"
"26234","","0.5","","","","","","","26234043","93"
"26234","","se_common","se_sys_login_birthday_blow_candle","","","","","0","26234044","23"
"26234","","701","0","","","","","","26234045","32"
"26234","","0.4","","","","","","","26234046","93"
"26234","","se_common","se_sys_login_birthday_cracker","","","","","0","26234047","23"
"26234","","700","1","","","","","","26234048","32"
"26234","","se_common","se_sys_login_birthday_calendar_applause","","","","","0","26234049","23"
"26234","","109211","wac_birthday_clap","1","0.2","wac_birthday_idle_smile","0.2","0","26234050","3"
"26234","","0.1","","","","","","","26234051","93"
"26234","","109311","wac_birthday_clap","1","0.2","wac_birthday_idle_kyapi","0.2","0","26234052","3"
"26234","","2","","","","","","","26234053","93"
"26234","","1","","","","","","","26234054","131"
"26234","","vo_wac_26234","vo_wac_26234_000","","","0","","0","26234055","21"
"26234","0.5","109411","呃……那個……\n那個蛋糕……","1","0","1","0","10","26234056","11"
"26234","","0","","","","","","","26234057","91"
"26234","","109411","wac_birthday_idle_wish","","","","0.2","1","26234058","3"
"26234","","109211","wac_birthday_talk_smile","","","","0.2","1","26234059","3"
"26234","","vo_wac_26234","vo_wac_26234_001","","","0","","0","26234060","21"
"26234","0.5","109211","古蕾婭！生日快樂──！\n從鮮奶油到麵團\n全都是我親手做的！\n當然也沒有用魔法喔！","1","0","1","0","10","26234061","11"
"26234","","0","","","","","","","26234062","91"
"26234","","109211","wac_birthday_idle_smile","","","","0.2","1","26234063","3"
"26234","","109311","wac_birthday_talk_kyapi","","","","0.2","1","26234064","3"
"26234","","vo_wac_26234","vo_wac_26234_002","","","0","","0","26234065","21"
"26234","0.5","109311","露也很努力喔──！\n露一直在裝飾水果，\n裝飾裝飾裝飾個不停！","1","0","1","0","10","26234066","11"
"26234","","0","","","","","","","26234067","91"
"26234","","109311","wac_birthday_idle_kyapi","","","","0.2","1","26234068","3"
"26234","","109411","wac_birthday_talk_wish","","","","0.2","1","26234069","3"
"26234","","vo_wac_26234","vo_wac_26234_003","","","0","","0","26234070","21"
"26234","0.5","109411","呵呵，謝謝妳們……\n還有你……\n我很不會說話……不過，\n我可以說上無數次謝謝呢。","1","0","1","0","10","26234071","11"
"26234","","0","","","","","","","26234072","91"
"26234","","0","","","","","","","26234073","22"
"27014","","bgm_M321","bgm_M321_2C","","","","","","27014001","25"
"27014","wac_birthday_idle_normal","1","104811","-70","0","-1000","2","250","27014002","1"
"27014","wac_birthday_idle_doya","1","103211","-270","1","200","2","256","27014003","1"
"27014","wac_birthday_idle_smile","1","104611","-310","1","315","2","258","27014004","1"
"27014","wac_birthday_idle_kyapi_yukari","1","103411","-290","1","450","2","257","27014005","1"
"27014","","104811","300","","","","","","27014006","13"
"27014","","103211","300","","","","","","27014007","13"
"27014","","104611","300","","","","","","27014008","13"
"27014","","103411","300","","","","","","27014009","13"
"27014","","600","600","1","","0","1","0","27014010","31"
"27014","","602","602","1","","0","0","0","27014011","31"
"27014","","603","603","1","","0","0","0","27014012","31"
"27014","","604","604","1","","60","1","30","27014013","31"
"27014","","614","614","1","","0","1","0","27014014","31"
"27014","","700","700","1","","0","0","0","27014015","31"
"27014","","701","701","1","","0","0","0","27014016","31"
"27014","","702","702","1","","0","0","0","27014017","31"
"27014","","800","800","1","","0","0","0","27014018","31"
"27014","","945","945","1","","60","1","30","27014019","31"
"27014","","1","","","","","","","27014020","93"
"27014","","104611","wac_birthday_reaction_01","1","0.2","wac_birthday_reaction_03","0.2","0","27014021","3"
"27014","","0.1","","","","","","","27014022","93"
"27014","","103211","wac_birthday_reaction_03","1","0.2","wac_birthday_reaction_01","0.2","0","27014023","3"
"27014","","103411","wac_birthday_reaction_02_yukari","1","0.2","wac_birthday_reaction_04_yukari","0.2","0","27014024","3"
"27014","","0.3","","","","","","","27014025","93"
"27014","","104811","wac_birthday_run_01","","","","0.2","1","27014026","3"
"27014","","104811","0","","","3","","-70","27014027","2"
"27014","","2.5","","","","","","","27014028","93"
"27014","","602","1","","","","","","27014029","32"
"27014","","0.6","","","","","","","27014030","93"
"27014","","600","0","","","","","","27014031","32"
"27014","","614","0","","","","","","27014032","32"
"27014","","604","0","","","","","","27014033","32"
"27014","","701","1","","","","","","27014034","32"
"27014","","945","0","","","0.01","","0","27014035","33"
"27014","","104811","wac_birthday_blowout_03","1","0.2","wac_birthday_wish_05","0.2","0","27014036","3"
"27014","","104811","-200","","","0.01","","-330","27014037","2"
"27014","","103211","wac_birthday_idle_doya","","","","0.2","1","27014038","3"
"27014","","103211","180","","","0.01","","-320","27014039","2"
"27014","","104611","wac_birthday_idle_smile","","","","0.2","1","27014040","3"
"27014","","104611","285","","","0.01","","-360","27014041","2"
"27014","","103411","wac_birthday_idle_kyapi_yukari","","","","0.2","1","27014042","3"
"27014","","103411","425","","","0.01","","-340","27014043","2"
"27014","","0","","","","","","","27014044","93"
"27014","","800","1","","","","","","27014045","32"
"27014","","0.7","","","","","","","27014046","93"
"27014","","702","1","","","","","","27014047","32"
"27014","","0.5","","","","","","","27014048","93"
"27014","","se_common","se_sys_login_birthday_blow_candle","","","","","0","27014049","23"
"27014","","701","0","","","","","","27014050","32"
"27014","","0.4","","","","","","","27014051","93"
"27014","","se_common","se_sys_login_birthday_cracker","","","","","0","27014052","23"
"27014","","700","1","","","","","","27014053","32"
"27014","","se_common","se_sys_login_birthday_calendar_applause","","","","","0","27014054","23"
"27014","","103211","wac_birthday_clap","1","0.2","wac_birthday_idle_doya","0.2","0","27014055","3"
"27014","","0.1","","","","","","","27014056","93"
"27014","","104611","wac_birthday_clap","1","0.2","wac_birthday_idle_smile","0.2","0","27014057","3"
"27014","","0.1","","","","","","","27014058","93"
"27014","","103411","wac_birthday_clap_yukari","1","0.2","wac_birthday_idle_kyapi_yukari","0.2","0","27014059","3"
"27014","","2","","","","","","","27014060","93"
"27014","","1","","","","","","","27014061","131"
