033bdd533ff2119dcc98f9293bc9c1d037341c5bbe207215d2b3b18ea5ffbbc9,ccdb69d6d1eb656bd6b638a165ec4db86341681e3c8eba4e104a060054f4b062,623fd5a8528505a8ac30c5ef6c9172be27aabf880c8574b51a927b2225664d93,d8ce4b6e1100d1d7a17cdcc28a75ca6500aab758096a153cf983b0c5f8843363,69be37369f953f6cea8ce32965dcd575b0c97c30cb6935468d75096d388c7af4,7fd165f4c35edac15a9f86ea7e732ce730e0b78166ad4a24818439d5e2e454f8,b6120888f53a9b84a4931ec9a520983aa3e970a6d2f48ae001666f8ec0c60d94,1f79f8a42bb8f5466a4fbe948d4bd059fe623c43bb7d52c1edc0c93354c196fa,637f9a2d301f524ad8a4ec572e9688b48b354ff85c994ba2240a830b2a7830d0,02f363d88b1d8d75a00da5e1301a20931ce42dce64bf1a09bc650cfbdb458005,620a2d87319e438fd2d4247a4e2c2f371b4a2b2d38866b012bd05860a595a45f,834673caae093c0ab2f6c43ac242956bdb411f08dac31eb23ffe850acb89a6c2,398834f8eb61330b4d9492b26511bde5a5386f0021aa2e842a5878be6d7a8977,24a9745b15734c849220cc1191ae139d35f28d4b168631a7dd4f540613df0c96,8a2118ce312e9b137186e3b828ba61ae5a9bbc8bf1f69f0968e0339719d49eae,547c4c213ffbc20d13d9ecf58cb3e7fb3145b594ce17bd9f60b68ba6dfdc55f8,7ebb96ac2f6b156a6a0ddbb41161db2e3eeb06f8dc9bc9478f27cb7e54b04519,0c95f114775aa617c9c6ed974802c2def5d63288074a95cee302e79b028612bc,67264f041ea18f902750157ab8404544e9312fb0200b0220b659614181b44f72,c5ccb977ac013584e1af103698a7f86c2a74aab5a235c76f77abb6edc2dfe362,b2f884b6d0666ba8221efc8f2dc4b0a31605bfac056491840756815641e43f54,b7d9cfccea8d47de846c265d4d41a769a279add9588727ef295d5d2d81ea99e2,e54b08fbdec5464023001e01157c51832b3c9f8bbe563e582546e8ab15899fa6,df5ca4f413da5ec6da63d1e48fc0b47fd2e1d5b6a47e6a15e6524f2208c43616,8ac1bec584757db87133b05fbfaa267c022aa693db65ab04383dc58b8013fe78,9f4bcd9f2b3ae8b8d231283358b82fdd29fb14525e77bcd271429daa94be3990,66226b6422425d6379383be9ee311c94b4bbc21e450682562c28bbaed16af31c,423116652894f46405b3de2e18c706d7b47be0510b6868414ff02cc40378637e,5da3e08e341599e95077485b9229fb428814d1a8227454b37d8141be0097605a,648103164263e2b361aea5c066bdcb01e5de74ff6c6fc0a9f104bceb3287172c,5e2080d3a0c274a96b5ad4a6b7f2badd88cdbd3ca056dadb764afb5694b77675,7b2343911e223e160230ff06a282f79061936c66957c43a7f348d342d0c32631,c8620ed1bf7cdcbf07ba85f1290c72a9c238fa36bfea93b6a5da48dca6917602,3401926ade1104f3cccacd3b1a38a6b17ae80394741fdb820df152aa79dc2750,7beb6a42980d9bc8970e23a6df04c03152b7eb2956fb39eabaf075a4b10aac89,f7e75f00950b04c57579ec04da7ce591c10a63da7073c7d5a2c2591f7a2de95b,27639456b127c479bbfcfd391cf1a38d6ed2383ae6f160a9cfbf3fdd1068e2f8,5ebdc331c9e23748d97c6ce65623022617475b683ac8866a9ee651657068c167,97ce175e72e2d46412a2ab8b2f988b23b610f742686abe2a113e9d4dfdef05d2,42c434978adeee1fdd8d66c7630f52c23a960a636cc080853914ad6f43526e94
"10","0","0","0","10","6","0","201600","5","1","0","0","0","1","1","1","1","1","1","1","0","2","1","1","620160001","1","30","1","1","1","1","1","1","447","0","200000001","0","1","1","1"
"10","0","0","0","10","6","0","201600","12","2","0","0","0","2","2","2","2","2","1","1","0","2","2","2","620160002","1","30","2","2","2","2","2","2","497","0","200000001","0","2","2","2"
"10","0","0","0","10","6","0","201600","17","3","0","0","0","3","3","3","3","3","1","1","0","3","3","3","620160003","1","30","3","3","3","3","3","3","520","0","200000001","0","3","3","3"
"10","0","0","0","10","6","0","201600","36","4","0","0","0","4","4","4","4","4","1","1","0","4","4","4","620160004","1","30","4","4","4","4","4","4","579","0","200000001","0","4","4","4"
"10","0","0","0","10","6","0","201600","51","5","0","0","0","5","5","5","5","5","1","1","0","5","5","5","620160005","1","30","5","5","5","5","5","5","605","0","200000001","0","5","5","5"
"10","0","0","0","10","6","0","201600","65","6","0","0","0","6","6","6","6","6","1","1","0","6","6","6","620160006","1","30","6","6","6","6","6","6","632","0","200000001","0","6","6","6"
"10","0","0","0","10","7","0","201600","82","7","0","0","0","7","7","7","7","7","1","1","0","7","7","7","620160007","1","30","7","7","7","7","7","7","841","0","200000001","0","7","7","7"
"10","0","0","0","10","7","0","201600","98","8","0","0","0","8","8","8","8","8","1","1","0","7","8","8","620160008","1","30","8","8","8","8","8","8","1050","0","200000001","0","8","8","8"
"10","0","0","0","10","8","0","201600","115","9","0","0","0","9","9","9","9","9","1","1","0","8","9","9","620160009","1","30","9","9","9","9","9","9","1259","0","200000001","0","9","9","9"
"10","0","0","0","10","8","0","201600","132","10","0","0","0","10","10","10","10","10","1","1","0","9","10","10","620160010","1","30","10","10","10","10","10","10","1468","0","200000001","0","10","10","10"
"10","0","0","0","10","9","0","201600","148","11","0","0","0","11","11","11","11","11","1","1","0","9","11","11","620160011","1","30","11","11","11","11","11","11","1677","0","200000001","0","11","11","11"
"10","0","0","0","10","9","0","201600","165","12","0","0","0","12","12","12","12","12","1","1","0","10","12","12","620160012","1","30","12","12","12","12","12","12","1886","0","200000001","0","12","12","12"
"10","0","0","0","10","10","0","201600","182","13","0","0","0","13","13","13","13","13","1","1","0","11","13","13","620160013","1","30","13","13","13","13","13","13","2095","0","200000001","0","13","13","13"
"10","0","0","0","10","10","0","201600","198","14","0","0","0","14","14","14","14","14","1","1","0","11","14","14","620160014","1","30","14","14","14","14","14","14","2305","0","200000001","0","14","14","14"
"10","0","0","0","10","11","0","201600","215","15","0","0","0","15","15","15","15","15","1","1","0","12","15","15","620160015","1","30","15","15","15","15","15","15","2514","0","200000001","0","15","15","15"
"10","0","0","0","10","11","0","201600","232","16","0","0","0","16","16","16","16","16","1","1","0","13","16","16","620160016","1","30","16","16","16","16","16","16","2723","0","200000001","0","16","16","16"
"10","0","0","0","10","12","0","201600","248","17","0","0","0","17","17","17","17","17","1","1","0","13","17","17","620160017","1","30","17","17","17","17","17","17","2932","0","200000001","0","17","17","17"
"10","0","0","0","10","12","0","201600","265","18","0","0","0","18","18","18","18","18","1","1","0","14","18","18","620160018","1","30","18","18","18","18","18","18","3141","0","200000001","0","18","18","18"
"10","0","0","0","10","13","0","201600","282","19","0","0","0","19","19","19","19","19","1","1","0","15","19","19","620160019","1","30","19","19","19","19","19","19","3350","0","200000001","0","19","19","19"
"10","0","0","0","10","13","0","201600","298","20","0","0","0","20","20","20","20","20","1","1","0","15","20","20","620160020","1","30","20","20","20","20","20","20","3559","0","200000001","0","20","20","20"
"10","0","0","0","10","14","0","201600","315","21","0","0","0","21","21","21","21","21","1","1","0","16","21","21","620160021","1","30","21","21","21","21","21","21","3768","0","200000001","0","21","21","21"
"10","0","0","0","10","15","0","201600","332","22","0","0","0","22","22","22","22","22","1","1","0","17","22","22","620160022","1","30","22","22","22","22","22","22","3977","0","200000001","0","22","22","22"
"10","0","0","0","10","15","0","201600","349","23","0","0","0","23","23","23","23","23","1","1","0","18","23","23","620160023","1","30","23","23","23","23","23","23","4186","0","200000001","0","23","23","23"
"10","0","0","0","10","16","0","201600","365","24","0","0","0","24","24","24","24","24","1","1","0","18","24","24","620160024","1","30","24","24","24","24","24","24","4395","0","200000001","0","24","24","24"
"10","0","0","0","10","16","0","201600","382","25","0","0","0","25","25","25","25","25","1","1","0","19","25","25","620160025","1","30","25","25","25","25","25","25","4604","0","200000001","0","25","25","25"
"10","0","0","0","10","17","0","201600","399","26","0","0","0","26","26","26","26","26","1","1","0","20","26","26","620160026","1","30","26","26","26","26","26","26","4813","0","200000001","0","26","26","26"
"10","0","0","0","10","17","0","201600","415","27","0","0","0","27","27","27","27","27","1","1","0","20","27","27","620160027","1","30","27","27","27","27","27","27","5022","0","200000001","0","27","27","27"
"10","0","0","0","10","18","0","201600","432","28","0","0","0","28","28","28","28","28","1","1","0","21","28","28","620160028","1","30","28","28","28","28","28","28","5232","0","200000001","0","28","28","28"
"10","0","0","0","10","18","0","201600","449","29","0","0","0","29","29","29","29","29","1","1","0","22","29","29","620160029","1","30","29","29","29","29","29","29","5441","0","200000001","0","29","29","29"
"10","0","0","0","10","19","0","201600","465","30","0","0","0","30","30","30","30","30","1","1","0","22","30","30","620160030","1","30","30","30","30","30","30","30","5650","0","200000001","0","30","30","30"
"10","0","0","0","10","19","0","201600","482","31","0","0","0","31","31","31","31","31","1","1","0","23","31","31","620160031","1","30","31","31","31","31","31","31","5859","0","200000001","0","31","31","31"
"10","0","0","0","10","20","0","201600","499","32","0","0","0","32","32","32","32","32","1","1","0","24","32","32","620160032","1","30","32","32","32","32","32","32","6068","0","200000001","0","32","32","32"
"10","0","0","0","10","20","0","201600","515","33","0","0","0","33","33","33","33","33","1","1","0","24","33","33","620160033","1","30","33","33","33","33","33","33","6277","0","200000001","0","33","33","33"
"10","0","0","0","10","21","0","201600","532","34","0","0","0","34","34","34","34","34","1","1","0","25","34","34","620160034","1","30","34","34","34","34","34","34","6486","0","200000001","0","34","34","34"
"10","0","0","0","10","21","0","201600","543","35","0","0","0","35","35","35","35","35","1","1","0","26","35","35","620160035","1","30","35","35","35","35","35","35","6900","0","200000001","0","35","35","35"
"10","0","0","0","10","21","0","201600","553","36","0","0","0","36","36","36","36","36","1","1","0","26","36","36","620160036","1","30","36","36","36","36","36","36","7314","0","200000001","0","36","36","36"
"10","0","0","0","10","21","0","201600","686","37","0","0","0","37","37","37","37","37","1","1","0","26","37","37","620160037","1","30","37","37","37","37","37","37","7572","0","200000001","0","37","37","37"
"10","0","0","0","10","21","0","201600","696","38","0","0","0","38","38","38","38","38","1","1","0","26","38","38","620160038","1","30","38","38","38","38","38","38","7572","0","200000001","0","38","38","38"
"10","0","0","0","10","23","0","201600","743","39","0","0","0","39","39","39","39","39","1","1","0","28","39","39","620160039","1","30","39","39","39","39","39","39","8182","0","200000001","0","39","39","39"
"10","0","0","0","10","25","0","201600","789","40","0","0","0","40","40","40","40","40","1","1","0","31","40","40","620160040","1","30","40","40","40","40","40","40","8792","0","200000001","0","40","40","40"
"10","0","0","0","10","27","0","201600","836","41","0","0","0","41","41","41","41","41","1","1","0","33","41","41","620160041","1","30","41","41","41","41","41","41","9401","0","200000001","0","41","41","41"
"10","0","0","0","10","29","0","201600","883","42","0","0","0","42","42","42","42","42","1","1","0","36","42","42","620160042","1","30","42","42","42","42","42","42","10011","0","200000001","0","42","42","42"
"10","0","0","0","10","30","0","201600","929","43","0","0","0","43","43","43","43","43","1","1","0","38","43","43","620160043","1","30","43","43","43","43","43","43","10621","0","200000001","0","43","43","43"
"10","0","0","0","10","32","0","201600","976","44","0","0","0","44","44","44","44","44","1","1","0","40","44","44","620160044","1","30","44","44","44","44","44","44","11231","0","200000001","0","44","44","44"
"10","0","0","0","10","34","0","201600","1022","45","0","0","0","45","45","45","45","45","1","1","0","43","45","45","620160045","1","30","45","45","45","45","45","45","11840","0","200000001","0","45","45","45"
"10","0","0","0","10","36","0","201600","1069","46","0","0","0","46","46","46","46","46","1","1","0","45","46","46","620160046","1","30","46","46","46","46","46","46","12450","0","200000001","0","46","46","46"
"10","0","0","0","10","37","0","201600","1340","47","0","0","0","47","47","47","47","47","1","1","0","47","47","47","620160047","1","30","47","47","47","47","47","47","15702","0","200000001","0","47","47","47"
"10","0","0","0","10","36","0","201600","1407","48","0","0","0","48","48","48","48","48","1","1","0","46","48","48","620160048","1","30","48","48","48","48","48","48","18763","0","200000001","0","48","48","48"
"10","0","0","0","10","38","0","201600","1411","49","0","0","0","49","49","49","49","49","1","1","0","47","49","49","620160049","1","30","49","49","49","49","49","49","15702","0","200000001","0","49","49","49"
"10","0","0","0","10","49","0","201600","1447","50","0","0","0","50","50","50","50","50","1","1","0","59","50","50","620160050","1","30","50","50","50","50","50","50","16382","0","200000001","0","50","50","50"
"10","0","0","0","10","61","0","201600","1482","51","0","0","0","51","51","51","51","51","1","1","0","70","51","51","620160051","1","30","51","51","51","51","51","51","17062","0","200000001","0","51","51","51"
"10","0","0","0","10","72","0","201600","1517","52","0","0","0","52","52","52","52","52","1","1","0","82","52","52","620160052","1","30","52","52","52","52","52","52","17742","0","200000001","0","52","52","52"
"10","0","0","0","10","72","0","201600","1517","53","0","0","0","53","53","53","53","53","1","1","0","82","53","53","620160053","1","30","53","53","53","53","53","53","19807","0","200000001","0","53","53","53"
"10","0","0","0","10","72","0","201600","1556","54","0","0","0","54","54","54","54","54","1","1","0","82","54","54","620160054","1","30","54","54","54","54","54","54","20392","0","200000001","0","54","54","54"
"10","0","0","0","10","74","0","201600","1595","55","0","0","0","55","55","55","55","55","1","1","0","82","55","55","620160055","1","30","55","55","55","55","55","55","20977","0","200000001","0","55","55","55"
"10","0","0","0","10","74","0","201600","1633","56","0","0","0","56","56","56","56","56","1","1","0","82","56","56","620160056","1","30","56","56","56","56","56","56","21562","0","200000001","0","56","56","56"
"10","0","0","0","10","74","0","201600","1633","57","0","0","0","57","57","57","57","57","1","1","0","82","57","57","620160057","1","30","57","57","57","57","57","57","21356","0","200000001","0","57","57","57"
"10","0","0","0","10","74","0","201600","1633","58","0","0","0","58","58","58","58","58","1","1","0","83","58","58","620160058","1","30","58","58","58","58","58","58","21356","0","200000001","0","58","58","58"
"10","0","0","0","10","75","0","201600","1633","59","0","0","0","59","59","59","59","59","1","1","0","86","59","59","620160059","1","30","59","59","59","59","59","59","21356","0","200000001","0","59","59","59"
"10","0","0","0","10","75","0","201600","1633","60","0","0","0","60","60","60","60","60","1","1","0","87","60","60","620160060","1","30","60","60","60","60","60","60","21356","0","200000001","0","60","60","60"
"10","0","0","0","10","75","0","201600","1633","61","0","0","0","61","61","61","61","61","1","1","0","88","61","61","620160061","1","30","61","61","61","61","61","61","21356","0","200000001","0","61","61","61"
"10","0","0","0","10","77","0","201600","1757","62","0","0","0","62","62","62","62","62","1","1","0","90","62","62","620160062","1","30","62","62","62","62","62","62","21802","0","200000001","0","62","62","62"
"10","0","0","0","10","78","0","201600","1881","63","0","0","0","63","63","63","63","63","1","1","0","92","63","63","620160063","1","30","63","63","63","63","63","63","22248","0","200000001","0","63","63","63"
"10","0","0","0","10","80","0","201600","2005","64","0","0","0","64","64","64","64","64","1","1","0","94","64","64","620160064","1","30","64","64","64","64","64","64","22695","0","200000001","0","64","64","64"
"10","0","0","0","10","81","0","201600","2129","65","0","0","0","65","65","65","65","65","1","1","0","95","65","65","620160065","1","30","65","65","65","65","65","65","23141","0","200000001","0","65","65","65"
"10","0","0","0","10","83","0","201600","2254","66","0","0","0","66","66","66","66","66","1","1","0","97","66","66","620160066","1","30","66","66","66","66","66","66","23587","0","200000001","0","66","66","66"
"10","0","0","0","10","85","0","201600","2378","67","0","0","0","67","67","67","67","67","1","1","0","99","67","67","620160067","1","30","67","67","67","67","67","67","24033","0","200000001","0","67","67","67"
"10","0","0","0","10","86","0","201600","2502","68","0","0","0","68","68","68","68","68","1","1","0","101","68","68","620160068","1","30","68","68","68","68","68","68","24479","0","200000001","0","68","68","68"
"10","0","0","0","10","88","0","201600","2626","69","0","0","0","69","69","69","69","69","1","1","0","103","69","69","620160069","1","30","69","69","69","69","69","69","24926","0","200000001","0","69","69","69"
"10","0","0","0","10","89","0","201600","2750","70","0","0","0","70","70","70","70","70","1","1","0","105","70","70","620160070","1","30","70","70","70","70","70","70","25372","0","200000001","0","70","70","70"
"10","0","0","0","10","91","0","201600","2874","71","0","0","0","71","71","71","71","71","1","1","0","106","71","71","620160071","1","30","71","71","71","71","71","71","25818","0","200000001","0","71","71","71"
"10","0","0","0","10","102","0","201700","0","1","0","0","39","1","1","1","1","1","1","1","0","9999","1","1","620170001","1","30","1","1","1","1","1","1","119","0","200000003","0","1","1","1"
"10","0","0","0","10","102","0","201700","0","2","0","0","18","2","2","2","2","2","1","1","0","9999","2","2","620170002","1","30","2","2","2","2","2","2","230","0","200000003","0","2","2","2"
"10","0","0","0","10","102","0","201700","0","3","0","0","48","3","3","3","3","3","1","1","0","9999","3","3","620170003","1","30","3","3","3","3","3","3","261","0","200000003","0","3","3","3"
"10","0","0","0","10","102","0","201700","0","4","0","0","70","4","4","4","4","4","1","1","0","9999","4","4","620170004","1","30","4","4","4","4","4","4","292","0","200000003","0","4","4","4"
"10","0","0","0","10","105","0","201700","0","5","0","0","95","5","5","5","5","5","1","1","0","9999","5","5","620170005","1","30","5","5","5","5","5","5","323","0","200000003","0","5","5","5"
"10","0","0","0","10","132","0","201700","0","6","0","0","103","6","6","6","6","6","1","1","0","9999","6","6","620170006","1","30","6","6","6","6","6","6","323","0","200000003","0","6","6","6"
"10","0","0","0","10","159","0","201700","0","7","0","0","109","7","7","7","7","7","1","1","0","9999","7","7","620170007","1","30","7","7","7","7","7","7","324","0","200000003","0","7","7","7"
"10","0","0","0","10","182","0","201700","0","8","0","0","117","8","8","8","8","8","1","1","0","9999","8","8","620170008","1","30","8","8","8","8","8","8","351","0","200000003","0","8","8","8"
"10","0","0","0","10","205","0","201700","0","9","0","0","124","9","9","9","9","9","1","1","0","9999","9","9","620170009","1","30","9","9","9","9","9","9","377","0","200000003","0","9","9","9"
"10","0","0","0","10","227","0","201700","0","10","0","0","131","10","10","10","10","10","1","1","0","9999","10","10","620170010","1","30","10","10","10","10","10","10","402","0","200000003","0","10","10","10"
"10","0","0","0","10","250","0","201700","0","11","0","0","138","11","11","11","11","11","1","1","0","9999","11","11","620170011","1","30","11","11","11","11","11","11","429","0","200000003","0","11","11","11"
"10","0","0","0","10","273","0","201700","0","12","0","0","146","12","12","12","12","12","1","1","0","9999","12","12","620170012","1","30","12","12","12","12","12","12","455","0","200000003","0","12","12","12"
"10","0","0","0","10","296","0","201700","0","13","0","0","152","13","13","13","13","13","1","1","0","9999","13","13","620170013","1","30","13","13","13","13","13","13","481","0","200000003","0","13","13","13"
"10","0","0","0","10","298","0","201700","0","14","0","0","154","14","14","14","14","14","1","1","0","9999","14","14","620170014","1","30","14","14","14","14","14","14","510","0","200000003","0","14","14","14"
"10","0","0","0","10","300","0","201700","0","15","0","0","156","15","15","15","15","15","1","1","0","9999","15","15","620170015","1","30","15","15","15","15","15","15","539","0","200000003","0","15","15","15"
"10","0","0","0","10","300","0","201700","0","16","0","0","176","16","16","16","16","16","1","1","0","9999","16","16","620170016","1","30","16","16","16","16","16","16","679","0","200000003","0","16","16","16"
"10","0","0","0","10","300","0","201700","0","17","0","0","195","17","17","17","17","17","1","1","0","9999","17","17","620170017","1","30","17","17","17","17","17","17","818","0","200000003","0","17","17","17"
"10","0","0","0","10","300","0","201700","0","18","0","0","215","18","18","18","18","18","1","1","0","9999","18","18","620170018","1","30","18","18","18","18","18","18","959","0","200000003","0","18","18","18"
"10","0","0","0","10","300","0","201700","0","19","0","0","234","19","19","19","19","19","1","1","0","9999","19","19","620170019","1","30","19","19","19","19","19","19","1098","0","200000003","0","19","19","19"
"10","0","0","0","10","300","0","201700","0","20","0","0","254","20","20","20","20","20","1","1","0","9999","20","20","620170020","1","30","20","20","20","20","20","20","1238","0","200000003","0","20","20","20"
"10","0","0","0","10","300","0","201700","0","21","0","0","283","21","21","21","21","21","1","1","0","9999","21","21","620170021","1","30","21","21","21","21","21","21","1256","0","200000003","0","21","21","21"
"10","0","0","0","10","300","0","201700","0","22","0","0","313","22","22","22","22","22","1","1","0","9999","22","22","620170022","1","30","22","22","22","22","22","22","1275","0","200000003","0","22","22","22"
"10","0","0","0","10","300","0","201700","0","23","0","0","317","23","23","23","23","23","1","1","0","9999","23","23","620170023","1","30","23","23","23","23","23","23","1360","0","200000003","0","23","23","23"
"10","0","0","0","10","300","0","201700","0","24","0","0","340","24","24","24","24","24","1","1","0","9999","24","24","620170024","1","30","24","24","24","24","24","24","1549","0","200000003","0","24","24","24"
"10","0","0","0","10","300","0","201700","0","25","0","0","363","25","25","25","25","25","1","1","0","9999","25","25","620170025","1","30","25","25","25","25","25","25","1738","0","200000003","0","25","25","25"
"10","0","0","0","10","300","0","201700","0","26","0","0","365","26","26","26","26","26","1","1","0","9999","26","26","620170026","1","30","26","26","26","26","26","26","1767","0","200000003","0","26","26","26"
"10","0","0","0","10","300","0","201700","0","27","0","0","367","27","27","27","27","27","1","1","0","9999","27","27","620170027","1","30","27","27","27","27","27","27","1798","0","200000003","0","27","27","27"
"10","0","0","0","10","300","0","201700","0","28","0","0","368","28","28","28","28","28","1","1","0","9999","28","28","620170028","1","30","28","28","28","28","28","28","1828","0","200000003","0","28","28","28"
"10","0","0","0","10","300","0","201700","0","29","0","0","383","29","29","29","29","29","1","1","0","9999","29","29","620170029","1","30","29","29","29","29","29","29","2209","0","200000003","0","29","29","29"
"10","0","0","0","10","300","0","201700","0","30","0","0","457","30","30","30","30","30","1","1","0","9999","30","30","620170030","1","30","30","30","30","30","30","30","2562","0","200000003","0","30","30","30"
"10","0","0","0","10","300","0","201700","0","31","0","0","477","31","31","31","31","31","1","1","0","9999","31","31","620170031","1","30","31","31","31","31","31","31","2588","0","200000003","0","31","31","31"
"10","0","0","0","10","300","0","201700","0","32","0","0","496","32","32","32","32","32","1","1","0","9999","32","32","620170032","1","30","32","32","32","32","32","32","2615","0","200000003","0","32","32","32"
"10","0","0","0","10","300","0","201700","0","33","0","0","516","33","33","33","33","33","1","1","0","9999","33","33","620170033","1","30","33","33","33","33","33","33","2642","0","200000003","0","33","33","33"
"10","0","0","0","10","300","0","201700","0","34","0","0","535","34","34","34","34","34","1","1","0","9999","34","34","620170034","1","30","34","34","34","34","34","34","2907","0","200000003","0","34","34","34"
"10","0","0","0","10","300","0","201700","0","35","0","0","560","35","35","35","35","35","1","1","0","9999","35","35","620170035","1","30","35","35","35","35","35","35","3316","0","200000003","0","35","35","35"
"10","0","0","0","10","300","0","201700","0","36","0","0","591","36","36","36","36","36","1","1","0","9999","36","36","620170036","1","30","36","36","36","36","36","36","2356","0","200000003","0","36","36","36"
"10","0","0","0","10","300","0","201700","0","37","0","0","622","37","37","37","37","37","1","1","0","9999","37","37","620170037","1","30","37","37","37","37","37","37","2675","0","200000003","0","37","37","37"
"10","0","0","0","10","300","0","201700","0","38","0","0","630","38","38","38","38","38","1","1","0","9999","38","38","620170038","1","30","38","38","38","38","38","38","2675","0","200000003","0","38","38","38"
"10","0","0","0","10","300","0","201700","0","39","0","0","838","39","39","39","39","39","1","1","0","9999","39","39","620170039","1","30","39","39","39","39","39","39","3323","0","200000003","0","39","39","39"
"10","0","0","0","10","300","0","201700","0","40","0","0","902","40","40","40","40","40","1","1","0","9999","40","40","620170040","1","30","40","40","40","40","40","40","3824","0","200000003","0","40","40","40"
"10","0","0","0","10","300","0","201700","0","41","0","0","1029","41","41","41","41","41","1","1","0","9999","41","41","620170041","1","30","41","41","41","41","41","41","4140","0","200000003","0","41","41","41"
"10","0","0","0","10","300","0","201700","0","42","0","0","1324","42","42","42","42","42","1","1","0","9999","42","42","620170042","1","30","42","42","42","42","42","42","4455","0","200000003","0","42","42","42"
"10","0","0","0","10","300","0","201700","0","43","0","0","1281","43","43","43","43","43","1","1","0","9999","43","43","620170043","1","30","43","43","43","43","43","43","4722","0","200000003","0","43","43","43"
"10","0","0","0","10","300","0","201700","0","44","0","0","1240","44","44","44","44","44","1","1","0","9999","44","44","620170044","1","30","44","44","44","44","44","44","5085","0","200000003","0","44","44","44"
"10","0","0","0","10","300","0","201700","0","45","0","0","1317","45","45","45","45","45","1","1","0","9999","45","45","620170045","1","30","45","45","45","45","45","45","5551","0","200000003","0","45","45","45"
"10","0","0","0","10","300","0","201700","0","46","0","0","1393","46","46","46","46","46","1","1","0","9999","46","46","620170046","1","30","46","46","46","46","46","46","6016","0","200000003","0","46","46","46"
"10","0","0","0","10","300","0","201700","0","47","0","0","1470","47","47","47","47","47","1","1","0","9999","47","47","620170047","1","30","47","47","47","47","47","47","6481","0","200000003","0","47","47","47"
"10","0","0","0","10","300","0","201700","0","48","0","0","1829","48","48","48","48","48","1","1","0","9999","48","48","620170048","1","30","48","48","48","48","48","48","8180","0","200000003","0","48","48","48"
"10","0","0","0","10","300","0","201700","0","49","0","0","2189","49","49","49","49","49","1","1","0","9999","49","49","620170049","1","30","49","49","49","49","49","49","9879","0","200000003","0","49","49","49"
"10","0","0","0","10","300","0","201700","0","50","0","0","2548","50","50","50","50","50","1","1","0","9999","50","50","620170050","1","30","50","50","50","50","50","50","11577","0","200000003","0","50","50","50"
"10","0","0","0","10","300","0","201700","0","51","0","0","2907","51","51","51","51","51","1","1","0","9999","51","51","620170051","1","30","51","51","51","51","51","51","13276","0","200000003","0","51","51","51"
"10","0","0","0","10","300","0","201700","0","52","0","0","2982","52","52","52","52","52","1","1","0","9999","52","52","620170052","1","30","52","52","52","52","52","52","13624","0","200000003","0","52","52","52"
"10","0","0","0","10","300","0","201700","0","53","0","0","3057","53","53","53","53","53","1","1","0","9999","53","53","620170053","1","30","53","53","53","53","53","53","13971","0","200000003","0","53","53","53"
"10","0","0","0","10","300","0","201700","0","54","0","0","3132","54","54","54","54","54","1","1","0","9999","54","54","620170054","1","30","54","54","54","54","54","54","14319","0","200000003","0","54","54","54"
"10","0","0","0","10","300","0","201700","0","55","0","0","3207","55","55","55","55","55","1","1","0","9999","55","55","620170055","1","30","55","55","55","55","55","55","14667","0","200000003","0","55","55","55"
"10","0","0","0","10","300","0","201700","0","56","0","0","3281","56","56","56","56","56","1","1","0","9999","56","56","620170056","1","30","56","56","56","56","56","56","15014","0","200000003","0","56","56","56"
"10","0","0","0","10","300","0","201700","0","57","0","0","3356","57","57","57","57","57","1","1","0","9999","57","57","620170057","1","30","57","57","57","57","57","57","15362","0","200000003","0","57","57","57"
"10","0","0","0","10","300","0","201700","0","58","0","0","3431","58","58","58","58","58","1","1","0","9999","58","58","620170058","1","30","58","58","58","58","58","58","15710","0","200000003","0","58","58","58"
"10","0","0","0","10","300","0","201700","0","59","0","0","3506","59","59","59","59","59","1","1","0","9999","59","59","620170059","1","30","59","59","59","59","59","59","16057","0","200000003","0","59","59","59"
"10","0","0","0","10","300","0","201700","0","60","0","0","3581","60","60","60","60","60","1","1","0","9999","60","60","620170060","1","30","60","60","60","60","60","60","16405","0","200000003","0","60","60","60"
"10","0","0","0","10","300","0","201700","0","61","0","0","3656","61","61","61","61","61","1","1","0","9999","61","61","620170061","1","30","61","61","61","61","61","61","16753","0","200000003","0","61","61","61"
"10","0","0","0","10","300","0","201700","0","62","0","0","3658","62","62","62","62","62","1","1","0","9999","62","62","620170062","1","30","62","62","62","62","62","62","16796","0","200000003","0","62","62","62"
"10","0","0","0","10","300","0","201700","0","63","0","0","3661","63","63","63","63","63","1","1","0","9999","63","63","620170063","1","30","63","63","63","63","63","63","16839","0","200000003","0","63","63","63"
"10","0","0","0","10","300","0","201700","0","64","0","0","3663","64","64","64","64","64","1","1","0","9999","64","64","620170064","1","30","64","64","64","64","64","64","16881","0","200000003","0","64","64","64"
"10","0","0","0","10","300","0","201700","0","65","0","0","3665","65","65","65","65","65","1","1","0","9999","65","65","620170065","1","30","65","65","65","65","65","65","16924","0","200000003","0","65","65","65"
"10","0","0","0","10","300","0","201700","0","66","0","0","3667","66","66","66","66","66","1","1","0","9999","66","66","620170066","1","30","66","66","66","66","66","66","16967","0","200000003","0","66","66","66"
"10","0","0","0","10","300","0","201700","0","67","0","0","3670","67","67","67","67","67","1","1","0","9999","67","67","620170067","1","30","67","67","67","67","67","67","17010","0","200000003","0","67","67","67"
