d3a4014053812cd4091ec5fd4664e39b0b68df735a83e23ad107b4cf8b8422a9,9c97ba69483aa4b1cefd307e2bfe5699cd0711e4f231d6863a01c63881ff1c48,ff2ff736199d4cba54fecffc4aeecd48b66117881b3a830580bb0cef1bf13710,9964deaf4c9e0e3ccf1bffe45048096460ef0068d3fa0811b9b6c35688956c83,677c78e7a3f6a93a8531563e2c9ae17f87f0a1b06ac90d48b5d127908926a738,dc1ef557bf29d9cba94193e4a94da2ab9c14811048242becdff8decb0029a202,bd63bf379b5b2a6f3d7e6d21cd46e575a29a24df1f9629b51985b0e829097d1e,1b912f97a6dc2563a179abf28272861ee9af3772b373e0ac57f6195a3c92961a,67496a56e1157c6e7f98333bafce212073287a1b71487cbd172ddba37bab7cb2,74e01b8d540646ce8f551aa57137fb63e7476f673b4c5eff108295d76a48c1a1,0a3bbadf1d87c64a607bd8b80ed2b23166c128e36652fcb04f594bcc8f37e12b,aca0087fabe02e0565a485951699b09cf54d7e7231f05762241c4ccef1791182,c7abee00163ca72a01fc3234cd5871885c3bf549f25f815191d285ced6d6b3aa,60d002bc3f548e92389af61c616ccad1d9eb10485b08be52c0fca8ca75b99e5c,3526b8ec6ef6051723d0105a659ab3a5eabc5ae9805983a08cb46a01c46ed940,539ab06c363764a8f3e4a1418f7c57b2702c0e0c83c5c3d03c37612949749556,e67ab180115131dfc59debb59fa7446e40fc329aa3bf66a34ecb74e55833dcac,080e421280148e2b8846f50150134ab64cfd8a17fe03895b9f1a791fc9c166c5,aab8c4c5df0f625885b7d321fc06f70e3c776b62f69ab7df43e603094e9b8ec9,0652b2a848354a4423796d18dd7eab41125ac3af7cb56f7be1e0637344386117,c8b3c7c566f9faa63802f0b32c6129d74edd73a9b180a0165ec3648c51af1a9f,5ddfbd3f6ad6e76e89b8587e09e795b1adf2867d6c6c99912a59f94ac662e003,34be92be80b251fc5220ddf2cb66937f1758e5150864281f83f0846fa09d7f1b,01d88b3c100a6d749a4a821dfbd37fa8dbfeb0b03925f1ae37dce41b10c8be91,7e6ea5f13c893e2182634688fa79ab626d4599d11cc0a6017403fb5ed3e66443,17848f11311a38143d968cebe3ae59677a032a521a3f55519f62a37761eb9f15,6984604de4a074478e604d5ccca3717bb670de1f3af701b0166f28a1ef74534d,f36f881d9aa21f78beb6b745d1ae84fdda154af664983e59039eb943e9eaf37c,7fe2b97be0a633928174063a8d0c2a54bb015a470026bfac1fc7660a4f6fc951,0507d96329046bb2c634020a018d790d21424af88ba033cf9a22cebe17594d34,1207ba8315682efc077f078e13e9fee6fab809e659e0a9b7af0e56a78b051369,2034179067f9afc37d6b0742263c111734dce180b981bfda81ba5d661e44446a,9f6863e8f8ef5d2972a90940300ee79ada207db30995d82094760142de71f613,23fbff28d6463cfa2a4d1037aeca40bf1aa198c7f9be4b34a7c9aad0eab3544e,f26e0c2c99f4f925ed769bd2fc8ab7455711084b83ad7ea90ce0d289e3284c4a,28316dda8ce8921ed7082498f59a5f259d2eb8444842728651e8f4053b809a02,132d06c1f253572b395dd9687ddd907fc4adf3d00ac88bffcb05c481d541e1a5,64a9ee53eceace65bef1ef202a74734e81d4aca4f51ae2f539318e65c18590fa,88c28c04056347ece5f025722afb31254b79b4e482c38db168cce56d1365821c,d2b1888bf82bb7314ca5b6db4605ce78543082464692cbde24a9a2aa73ad47f6
"0","26","19","0","202400","26","0","0","0","670240026","34","10","4201","26","26","619","26","26","26","1","0","26","200000001","26","26","26","1","0","0","26","26","26","0","1","26","10","26","0","26","30"
"0","27","19","0","202400","27","0","0","0","670240027","34","10","4439","27","27","632","27","27","27","1","0","27","200000001","27","27","27","1","0","0","27","27","27","0","1","27","10","27","0","27","30"
"0","28","19","0","202400","28","0","0","0","670240028","34","10","4676","28","28","646","28","28","28","1","0","28","200000001","28","28","28","1","0","0","28","28","28","0","1","28","10","28","0","28","30"
"0","29","19","0","202400","29","0","0","0","670240029","35","10","5041","29","29","658","29","29","29","1","0","29","200000001","29","29","29","1","0","0","29","29","29","0","1","29","10","29","0","29","30"
"0","30","19","0","202400","30","0","0","0","670240030","35","10","5405","30","30","671","30","30","30","1","0","30","200000001","30","30","30","1","0","0","30","30","30","0","1","30","10","30","0","30","30"
"0","31","20","0","202400","31","0","0","0","670240031","36","10","5770","31","31","683","31","31","31","1","0","31","200000001","31","31","31","1","0","0","31","31","31","0","1","31","10","31","0","31","30"
"0","32","20","0","202400","32","0","0","0","670240032","37","10","6135","32","32","695","32","32","32","1","0","32","200000001","32","32","32","1","0","0","32","32","32","0","1","32","10","32","0","32","30"
"0","33","20","0","202400","33","0","0","0","670240033","37","10","6499","33","33","708","33","33","33","1","0","33","200000001","33","33","33","1","0","0","33","33","33","0","1","33","10","33","0","33","30"
"0","34","20","0","202400","34","0","0","0","670240034","38","10","6864","34","34","720","34","34","34","1","0","34","200000001","34","34","34","1","0","0","34","34","34","0","1","34","10","34","0","34","30"
"0","35","22","0","202400","35","0","0","0","670240035","41","10","7772","35","35","810","35","35","35","1","0","35","200000001","35","35","35","1","0","0","35","35","35","0","1","35","10","35","0","35","30"
"0","36","23","0","202400","36","0","0","0","670240036","44","10","8681","36","36","900","36","36","36","1","0","36","200000001","36","36","36","1","0","0","36","36","36","0","1","36","10","36","0","36","30"
"0","37","25","0","202400","37","0","0","0","670240037","47","10","9589","37","37","990","37","37","37","1","0","37","200000001","37","37","37","1","0","0","37","37","37","0","1","37","10","37","0","37","30"
"0","38","26","0","202400","38","0","0","0","670240038","49","10","10497","38","38","1081","38","38","38","1","0","38","200000001","38","38","38","1","0","0","38","38","38","0","1","38","10","38","0","38","30"
"0","39","28","0","202400","39","0","0","0","670240039","52","10","11405","39","39","1170","39","39","39","1","0","39","200000001","39","39","39","1","0","0","39","39","39","0","1","39","10","39","0","39","30"
"0","40","29","0","202400","40","0","0","0","670240040","55","10","12314","40","40","1261","40","40","40","1","0","40","200000001","40","40","40","1","0","0","40","40","40","0","1","40","10","40","0","40","30"
"0","41","31","0","202400","41","0","0","0","670240041","58","10","13222","41","41","1351","41","41","41","1","0","41","200000001","41","41","41","1","0","0","41","41","41","0","1","41","10","41","0","41","30"
"0","42","32","0","202400","42","0","0","0","670240042","59","10","13956","42","42","1422","42","42","42","1","0","42","200000001","42","42","42","1","0","0","42","42","42","0","1","42","10","42","0","42","30"
"0","43","32","0","202400","43","0","0","0","670240043","59","10","14691","43","43","1493","43","43","43","1","0","43","200000001","43","43","43","1","0","0","43","43","43","0","1","43","10","43","0","43","30"
"0","44","33","0","202400","44","0","0","0","670240044","60","10","15425","44","44","1564","44","44","44","1","0","44","200000001","44","44","44","1","0","0","44","44","44","0","1","44","10","44","0","44","30"
"0","45","33","0","202400","45","0","0","0","670240045","60","10","16159","45","45","1635","45","45","45","1","0","45","200000001","45","45","45","1","0","0","45","45","45","0","1","45","10","45","0","45","30"
"0","46","35","0","202400","46","0","0","0","670240046","61","10","16415","46","46","1642","46","46","46","1","0","46","200000001","46","46","46","1","0","0","46","46","46","0","1","46","10","46","0","46","30"
"0","47","36","0","202400","47","0","0","0","670240047","66","10","16815","47","47","1530","47","47","47","1","0","47","200000001","47","47","47","1","0","0","47","47","47","0","1","47","10","47","0","47","30"
"0","48","37","0","202400","48","0","0","0","670240048","69","10","20509","48","48","1604","48","48","48","1","0","48","200000001","48","48","48","1","0","0","48","48","48","0","1","48","10","48","0","48","30"
"0","49","36","0","202400","49","0","0","0","670240049","67","10","20700","49","49","1603","49","49","49","1","0","49","200000001","49","49","49","1","0","0","49","49","49","0","1","49","10","49","0","49","30"
"0","50","37","0","202400","50","0","0","0","670240050","69","10","21301","50","50","1641","50","50","50","1","0","50","200000001","50","50","50","1","0","0","50","50","50","0","1","50","10","50","0","50","30"
"0","51","38","0","202400","51","0","0","0","670240051","70","10","21902","51","51","1678","51","51","51","1","0","51","200000001","51","51","51","1","0","0","51","51","51","0","1","51","10","51","0","51","30"
"0","52","39","0","202400","52","0","0","0","670240052","72","10","22503","52","52","1716","52","52","52","1","0","52","200000001","52","52","52","1","0","0","52","52","52","0","1","52","10","52","0","52","30"
"0","53","41","0","202400","53","0","0","0","670240053","73","10","23105","53","53","1754","53","53","53","1","0","53","200000001","53","53","53","1","0","0","53","53","53","0","1","53","10","53","0","53","30"
"0","54","42","0","202400","54","0","0","0","670240054","75","10","23706","54","54","1791","54","54","54","1","0","54","200000001","54","54","54","1","0","0","54","54","54","0","1","54","10","54","0","54","30"
"0","55","43","0","202400","55","0","0","0","670240055","76","10","24307","55","55","1829","55","55","55","1","0","55","200000001","55","55","55","1","0","0","55","55","55","0","1","55","10","55","0","55","30"
"0","56","44","0","202400","56","0","0","0","670240056","78","10","24908","56","56","1866","56","56","56","1","0","56","200000001","56","56","56","1","0","0","56","56","56","0","1","56","10","56","0","56","30"
"0","57","45","0","202400","57","0","0","0","670240057","79","10","25509","57","57","1904","57","57","57","1","0","57","200000001","57","57","57","1","0","0","57","57","57","0","1","57","10","57","0","57","30"
"0","58","57","0","202400","58","0","0","0","670240058","96","10","27072","58","58","2139","58","58","58","1","0","58","200000001","58","58","58","1","0","0","58","58","58","0","1","58","10","58","0","58","30"
"0","59","69","0","202400","59","0","0","0","670240059","114","10","28636","59","59","2373","59","59","59","1","0","59","200000001","59","59","59","1","0","0","59","59","59","0","1","59","10","59","0","59","30"
"0","60","81","0","202400","60","0","0","0","670240060","131","10","30199","60","60","2608","60","60","60","1","0","60","200000001","60","60","60","1","0","0","60","60","60","0","1","60","10","60","0","60","30"
"0","61","93","0","202400","61","0","0","0","670240061","148","10","31762","61","61","2843","61","61","61","1","0","61","200000001","61","61","61","1","0","0","61","61","61","0","1","61","10","61","0","61","30"
"0","62","94","0","202400","62","0","0","0","670240062","149","10","32465","62","62","2948","62","62","62","1","0","62","200000001","62","62","62","1","0","0","62","62","62","0","1","62","10","62","0","62","30"
"0","63","96","0","202400","63","0","0","0","670240063","150","10","33168","63","63","3054","63","63","63","1","0","63","200000001","63","63","63","1","0","0","63","63","63","0","1","63","10","63","0","63","30"
"0","64","97","0","202400","64","0","0","0","670240064","152","10","33871","64","64","3159","64","64","64","1","0","64","200000001","64","64","64","1","0","0","64","64","64","0","1","64","10","64","0","64","30"
"0","65","98","0","202400","65","0","0","0","670240065","153","10","34574","65","65","3265","65","65","65","1","0","65","200000001","65","65","65","1","0","0","65","65","65","0","1","65","10","65","0","65","30"
"0","66","99","0","202400","66","0","0","0","670240066","154","10","35277","66","66","3370","66","66","66","1","0","66","200000001","66","66","66","1","0","0","66","66","66","0","1","66","10","66","0","66","30"
"0","67","101","0","202400","67","0","0","0","670240067","155","10","35981","67","67","3476","67","67","67","1","0","67","200000001","67","67","67","1","0","0","67","67","67","0","1","67","10","67","0","67","30"
"0","68","102","0","202400","68","0","0","0","670240068","156","10","36684","68","68","3581","68","68","68","1","0","68","200000001","68","68","68","1","0","0","68","68","68","0","1","68","10","68","0","68","30"
"0","69","103","0","202400","69","0","0","0","670240069","158","10","37387","69","69","3686","69","69","69","1","0","69","200000001","69","69","69","1","0","0","69","69","69","0","1","69","10","69","0","69","30"
"0","70","105","0","202400","70","0","0","0","670240070","159","10","38090","70","70","3792","70","70","70","1","0","70","200000001","70","70","70","1","0","0","70","70","70","0","1","70","10","70","0","70","30"
"0","71","106","0","202400","71","0","0","0","670240071","160","10","38793","71","71","3897","71","71","71","1","0","71","200000001","71","71","71","1","0","0","71","71","71","0","1","71","10","71","0","71","30"
"0","1","6","0","202500","1","0","0","0","670250001","6","10","119","1","1","0","1","1","1","1","0","1","200000001","1","1","1","1","0","0","1","1","1","0","1","1","10","1","83","1","30"
"0","2","6","0","202500","2","0","0","0","670250002","7","10","144","2","2","0","2","2","2","1","0","2","200000001","2","2","2","1","0","0","2","2","2","0","1","2","10","2","86","2","30"
"0","3","7","0","202500","3","0","0","0","670250003","7","10","220","3","3","0","3","3","3","1","0","3","200000001","3","3","3","1","0","0","3","3","3","0","1","3","10","3","90","3","30"
"0","4","8","0","202500","4","0","0","0","670250004","8","10","266","4","4","0","4","4","4","1","0","4","200000001","4","4","4","1","0","0","4","4","4","0","1","4","10","4","94","4","30"
"0","5","9","0","202500","5","0","0","0","670250005","8","10","406","5","5","0","5","5","5","1","0","5","200000001","5","5","5","1","0","0","5","5","5","0","1","5","10","5","98","5","30"
"0","6","10","0","202500","6","0","0","0","670250006","9","10","490","6","6","0","6","6","6","1","0","6","200000001","6","6","6","1","0","0","6","6","6","0","1","6","10","6","102","6","30"
"0","7","11","0","202500","7","0","0","0","670250007","9","10","749","7","7","0","7","7","7","1","0","7","200000001","7","7","7","1","0","0","7","7","7","0","1","7","10","7","106","7","30"
"0","8","13","0","202500","8","0","0","0","670250008","11","10","904","8","8","0","8","8","8","1","0","8","200000001","8","8","8","1","0","0","8","8","8","0","1","8","10","8","111","8","30"
"0","9","14","0","202500","9","0","0","0","670250009","11","10","935","9","9","0","9","9","9","1","0","9","200000001","9","9","9","1","0","0","9","9","9","0","1","9","10","9","120","9","30"
"0","10","14","0","202500","10","0","0","0","670250010","11","10","965","10","10","0","10","10","10","1","0","10","200000001","10","10","10","1","0","0","10","10","10","0","1","10","10","10","129","10","30"
"0","11","14","0","202500","11","0","0","0","670250011","11","10","965","11","11","0","11","11","11","1","0","11","200000001","11","11","11","1","0","0","11","11","11","0","1","11","10","11","129","11","30"
"0","12","15","0","202500","12","0","0","0","670250012","12","10","983","12","12","0","12","12","12","1","0","12","200000001","12","12","12","1","0","0","12","12","12","0","1","12","10","12","139","12","30"
"0","13","21","0","202500","13","0","0","0","670250013","16","10","1001","13","13","0","13","13","13","1","0","13","200000001","13","13","13","1","0","0","13","13","13","0","1","13","10","13","153","13","30"
"0","14","21","0","202500","14","0","0","0","670250014","16","10","1001","14","14","0","14","14","14","1","0","14","200000001","14","14","14","1","0","0","14","14","14","0","1","14","10","14","153","14","30"
"0","15","23","0","202500","15","0","0","0","670250015","17","10","1105","15","15","0","15","15","15","1","0","15","200000001","15","15","15","1","0","0","15","15","15","0","1","15","10","15","166","15","30"
"0","16","23","0","202500","16","0","0","0","670250016","17","10","1329","16","16","0","16","16","16","1","0","16","200000001","16","16","16","1","0","0","16","16","16","0","1","16","10","16","193","16","30"
"0","17","23","0","202500","17","0","0","0","670250017","17","10","1658","17","17","0","17","17","17","1","0","17","200000001","17","17","17","1","0","0","17","17","17","0","1","17","10","17","233","17","30"
"0","18","24","0","202500","18","0","0","0","670250018","18","10","1727","18","18","0","18","18","18","1","0","18","200000001","18","18","18","1","0","0","18","18","18","0","1","18","10","18","266","18","30"
"0","19","24","0","202500","19","0","0","0","670250019","18","10","2124","19","19","0","19","19","19","1","0","19","200000001","19","19","19","1","0","0","19","19","19","0","1","19","10","19","339","19","30"
"0","20","25","0","202500","20","0","0","0","670250020","18","10","2250","20","20","0","20","20","20","1","0","20","200000001","20","20","20","1","0","0","20","20","20","0","1","20","10","20","344","20","30"
"0","21","25","0","202500","21","0","0","0","670250021","18","10","2358","21","21","0","21","21","21","1","0","21","200000001","21","21","21","1","0","0","21","21","21","0","1","21","10","21","346","21","30"
"0","22","25","0","202500","22","0","0","0","670250022","18","10","2466","22","22","0","22","22","22","1","0","22","200000001","22","22","22","1","0","0","22","22","22","0","1","22","10","22","350","22","30"
"0","23","25","0","202500","23","0","0","0","670250023","18","10","2574","23","23","0","23","23","23","1","0","23","200000001","23","23","23","1","0","0","23","23","23","0","1","23","10","23","353","23","30"
"0","24","29","0","202500","24","0","0","0","670250024","21","10","2700","24","24","0","24","24","24","1","0","24","200000001","24","24","24","1","0","0","24","24","24","0","1","24","10","24","363","24","30"
"0","25","29","0","202500","25","0","0","0","670250025","21","10","3141","25","25","0","25","25","25","1","0","25","200000001","25","25","25","1","0","0","25","25","25","0","1","25","10","25","433","25","30"
"0","26","29","0","202500","26","0","0","0","670250026","21","10","3147","26","26","0","26","26","26","1","0","26","200000001","26","26","26","1","0","0","26","26","26","0","1","26","10","26","435","26","30"
"0","27","29","0","202500","27","0","0","0","670250027","21","10","3152","27","27","0","27","27","27","1","0","27","200000001","27","27","27","1","0","0","27","27","27","0","1","27","10","27","436","27","30"
"0","28","30","0","202500","28","0","0","0","670250028","22","10","3646","28","28","0","28","28","28","1","0","28","200000001","28","28","28","1","0","0","28","28","28","0","1","28","10","28","440","28","30"
"0","29","31","0","202500","29","0","0","0","670250029","22","10","4141","29","29","0","29","29","29","1","0","29","200000001","29","29","29","1","0","0","29","29","29","0","1","29","10","29","444","29","30"
"0","30","32","0","202500","30","0","0","0","670250030","23","10","4635","30","30","0","30","30","30","1","0","30","200000001","30","30","30","1","0","0","30","30","30","0","1","30","10","30","449","30","30"
"0","31","32","0","202500","31","0","0","0","670250031","23","10","4800","31","31","0","31","31","31","1","0","31","200000001","31","31","31","1","0","0","31","31","31","0","1","31","10","31","453","31","30"
"0","32","33","0","202500","32","0","0","0","670250032","24","10","4966","32","32","0","32","32","32","1","0","32","200000001","32","32","32","1","0","0","32","32","32","0","1","32","10","32","457","32","30"
"0","33","33","0","202500","33","0","0","0","670250033","24","10","5131","33","33","0","33","33","33","1","0","33","200000001","33","33","33","1","0","0","33","33","33","0","1","33","10","33","461","33","30"
"0","34","33","0","202500","34","0","0","0","670250034","25","10","5296","34","34","0","34","34","34","1","0","34","200000001","34","34","34","1","0","0","34","34","34","0","1","34","10","34","465","34","30"
"0","35","33","0","202500","35","0","0","0","670250035","25","10","5461","35","35","0","35","35","35","1","0","35","200000001","35","35","35","1","0","0","35","35","35","0","1","35","10","35","469","35","30"
"0","36","34","0","202500","36","0","0","0","670250036","26","10","5627","36","36","0","36","36","36","1","0","36","200000001","36","36","36","1","0","0","36","36","36","0","1","36","10","36","474","36","30"
"0","37","34","0","202500","37","0","0","0","670250037","26","10","5792","37","37","0","37","37","37","1","0","37","200000001","37","37","37","1","0","0","37","37","37","0","1","37","10","37","478","37","30"
"0","38","47","0","202500","38","0","0","0","670250038","35","10","6945","38","38","0","38","38","38","1","0","38","200000001","38","38","38","1","0","0","38","38","38","0","1","38","10","38","482","38","30"
"0","39","47","0","202500","39","0","0","0","670250039","35","10","8267","39","39","0","39","39","39","1","0","39","200000001","39","39","39","1","0","0","39","39","39","0","1","39","10","39","569","39","30"
"0","40","48","0","202500","40","0","0","0","670250040","35","10","10028","40","40","0","40","40","40","1","0","40","200000001","40","40","40","1","0","0","40","40","40","0","1","40","10","40","660","40","30"
"0","41","49","0","202500","41","0","0","0","670250041","36","10","11496","41","41","0","41","41","41","1","0","41","200000001","41","41","41","1","0","0","41","41","41","0","1","41","10","41","865","41","30"
"0","42","49","0","202500","42","0","0","0","670250042","36","10","12764","42","42","0","42","42","42","1","0","42","200000001","42","42","42","1","0","0","42","42","42","0","1","42","10","42","1016","42","30"
"0","43","49","0","202500","43","0","0","0","670250043","36","10","13039","43","43","0","43","43","43","1","0","43","200000001","43","43","43","1","0","0","43","43","43","0","1","43","10","43","931","43","30"
"0","44","51","0","202500","44","0","0","0","670250044","38","10","13343","44","44","0","44","44","44","1","0","44","200000001","44","44","44","1","0","0","44","44","44","0","1","44","10","44","996","44","30"
"0","45","58","0","202500","45","0","0","0","670250045","41","10","13646","45","45","0","45","45","45","1","0","45","200000001","45","45","45","1","0","0","45","45","45","0","1","45","10","45","1060","45","30"
"0","46","58","0","202500","46","0","0","0","670250046","42","10","14395","46","46","0","46","46","46","1","0","46","200000001","46","46","46","1","0","0","46","46","46","0","1","46","10","46","1096","46","30"
"0","47","58","0","202500","47","0","0","0","670250047","42","10","15144","47","47","0","47","47","47","1","0","47","200000001","47","47","47","1","0","0","47","47","47","0","1","47","10","47","1132","47","30"
"0","48","58","0","202500","48","0","0","0","670250048","43","10","15894","48","48","0","48","48","48","1","0","48","200000001","48","48","48","1","0","0","48","48","48","0","1","48","10","48","1167","48","30"
"0","49","58","0","202500","49","0","0","0","670250049","43","10","16643","49","49","0","49","49","49","1","0","49","200000001","49","49","49","1","0","0","49","49","49","0","1","49","10","49","1203","49","30"
"0","50","60","0","202500","50","0","0","0","670250050","44","10","16902","50","50","0","50","50","50","1","0","50","200000001","50","50","50","1","0","0","50","50","50","0","1","50","10","50","1263","50","30"
"0","51","62","0","202500","51","0","0","0","670250051","45","10","17161","51","51","0","51","51","51","1","0","51","200000001","51","51","51","1","0","0","51","51","51","0","1","51","10","51","1322","51","30"
"0","52","64","0","202500","52","0","0","0","670250052","46","10","17420","52","52","0","52","52","52","1","0","52","200000001","52","52","52","1","0","0","52","52","52","0","1","52","10","52","1382","52","30"
"0","53","66","0","202500","53","0","0","0","670250053","47","10","17679","53","53","0","53","53","53","1","0","53","200000001","53","53","53","1","0","0","53","53","53","0","1","53","10","53","1442","53","30"
"0","54","68","0","202500","54","0","0","0","670250054","48","10","17938","54","54","0","54","54","54","1","0","54","200000001","54","54","54","1","0","0","54","54","54","0","1","54","10","54","1501","54","30"
"0","55","70","0","202500","55","0","0","0","670250055","49","10","18197","55","55","0","55","55","55","1","0","55","200000001","55","55","55","1","0","0","55","55","55","0","1","55","10","55","1561","55","30"
"0","56","72","0","202500","56","0","0","0","670250056","50","10","18456","56","56","0","56","56","56","1","0","56","200000001","56","56","56","1","0","0","56","56","56","0","1","56","10","56","1621","56","30"
"0","57","74","0","202500","57","0","0","0","670250057","51","10","18715","57","57","0","57","57","57","1","0","57","200000001","57","57","57","1","0","0","57","57","57","0","1","57","10","57","1680","57","30"
"0","58","76","0","202500","58","0","0","0","670250058","52","10","18974","58","58","0","58","58","58","1","0","58","200000001","58","58","58","1","0","0","58","58","58","0","1","58","10","58","1740","58","30"
"0","59","78","0","202500","59","0","0","0","670250059","53","10","19233","59","59","0","59","59","59","1","0","59","200000001","59","59","59","1","0","0","59","59","59","0","1","59","10","59","1800","59","30"
"0","60","80","0","202500","60","0","0","0","670250060","54","10","19492","60","60","0","60","60","60","1","0","60","200000001","60","60","60","1","0","0","60","60","60","0","1","60","10","60","1859","60","30"
"0","61","82","0","202500","61","0","0","0","670250061","55","10","19751","61","61","0","61","61","61","1","0","61","200000001","61","61","61","1","0","0","61","61","61","0","1","61","10","61","1919","61","30"
"0","62","85","0","202500","62","0","0","0","670250062","57","10","20794","62","62","0","62","62","62","1","0","62","200000001","62","62","62","1","0","0","62","62","62","0","1","62","10","62","2037","62","30"
"0","63","87","0","202500","63","0","0","0","670250063","59","10","21837","63","63","0","63","63","63","1","0","63","200000001","63","63","63","1","0","0","63","63","63","0","1","63","10","63","2155","63","30"
"0","64","90","0","202500","64","0","0","0","670250064","61","10","22879","64","64","0","64","64","64","1","0","64","200000001","64","64","64","1","0","0","64","64","64","0","1","64","10","64","2273","64","30"
"0","65","92","0","202500","65","0","0","0","670250065","64","10","23922","65","65","0","65","65","65","1","0","65","200000001","65","65","65","1","0","0","65","65","65","0","1","65","10","65","2391","65","30"
"0","66","95","0","202500","66","0","0","0","670250066","66","10","24965","66","66","0","66","66","66","1","0","66","200000001","66","66","66","1","0","0","66","66","66","0","1","66","10","66","2509","66","30"
"0","67","97","0","202500","67","0","0","0","670250067","68","10","26008","67","67","0","67","67","67","1","0","67","200000001","67","67","67","1","0","0","67","67","67","0","1","67","10","67","2627","67","30"
"0","68","100","0","202500","68","0","0","0","670250068","70","10","27050","68","68","0","68","68","68","1","0","68","200000001","68","68","68","1","0","0","68","68","68","0","1","68","10","68","2745","68","30"
"0","69","103","0","202500","69","0","0","0","670250069","72","10","28093","69","69","0","69","69","69","1","0","69","200000001","69","69","69","1","0","0","69","69","69","0","1","69","10","69","2863","69","30"
"0","70","105","0","202500","70","0","0","0","670250070","74","10","29136","70","70","0","70","70","70","1","0","70","200000001","70","70","70","1","0","0","70","70","70","0","1","70","10","70","2981","70","30"
"0","71","108","0","202500","71","0","0","0","670250071","76","10","30179","71","71","0","71","71","71","1","0","71","200000001","71","71","71","1","0","0","71","71","71","0","1","71","10","71","3099","71","30"
"0","1","10","0","202600","1","0","0","0","670260001","7","10","1171","1","1","0","1","1","1","1","0","1","200000001","1","1","1","1","0","0","1","1","1","0","1","1","10","1","145","1","30"
"0","2","10","0","202600","2","0","0","0","670260002","7","10","1175","2","2","0","2","2","2","1","0","2","200000001","2","2","2","1","0","0","2","2","2","0","1","2","10","2","149","2","30"
"0","3","10","0","202600","3","0","0","0","670260003","7","10","1179","3","3","0","3","3","3","1","0","3","200000001","3","3","3","1","0","0","3","3","3","0","1","3","10","3","154","3","30"
"0","4","11","0","202600","4","0","0","0","670260004","8","10","1183","4","4","0","4","4","4","1","0","4","200000001","4","4","4","1","0","0","4","4","4","0","1","4","10","4","158","4","30"
"0","5","11","0","202600","5","0","0","0","670260005","8","10","1187","5","5","0","5","5","5","1","0","5","200000001","5","5","5","1","0","0","5","5","5","0","1","5","10","5","162","5","30"
"0","6","11","0","202600","6","0","0","0","670260006","8","10","1190","6","6","0","6","6","6","1","0","6","200000001","6","6","6","1","0","0","6","6","6","0","1","6","10","6","167","6","30"
"0","7","12","0","202600","7","0","0","0","670260007","9","10","1194","7","7","0","7","7","7","1","0","7","200000001","7","7","7","1","0","0","7","7","7","0","1","7","10","7","171","7","30"
"0","8","12","0","202600","8","0","0","0","670260008","9","10","1198","8","8","0","8","8","8","1","0","8","200000001","8","8","8","1","0","0","8","8","8","0","1","8","10","8","176","8","30"
"0","9","12","0","202600","9","0","0","0","670260009","9","10","1202","9","9","0","9","9","9","1","0","9","200000001","9","9","9","1","0","0","9","9","9","0","1","9","10","9","180","9","30"
"0","10","13","0","202600","10","0","0","0","670260010","9","10","1206","10","10","0","10","10","10","1","0","10","200000001","10","10","10","1","0","0","10","10","10","0","1","10","10","10","184","10","30"
"0","11","13","0","202600","11","0","0","0","670260011","10","10","1209","11","11","0","11","11","11","1","0","11","200000001","11","11","11","1","0","0","11","11","11","0","1","11","10","11","189","11","30"
"0","12","13","0","202600","12","0","0","0","670260012","10","10","1213","12","12","0","12","12","12","1","0","12","200000001","12","12","12","1","0","0","12","12","12","0","1","12","10","12","193","12","30"
"0","13","14","0","202600","13","0","0","0","670260013","10","10","1217","13","13","0","13","13","13","1","0","13","200000001","13","13","13","1","0","0","13","13","13","0","1","13","10","13","198","13","30"
"0","14","14","0","202600","14","0","0","0","670260014","11","10","1221","14","14","0","14","14","14","1","0","14","200000001","14","14","14","1","0","0","14","14","14","0","1","14","10","14","202","14","30"
"0","15","15","0","202600","15","0","0","0","670260015","12","10","1225","15","15","0","15","15","15","1","0","15","200000001","15","15","15","1","0","0","15","15","15","0","1","15","10","15","206","15","30"
"0","16","15","0","202600","16","0","0","0","670260016","12","10","1676","16","16","0","16","16","16","1","0","16","200000001","16","16","16","1","0","0","16","16","16","0","1","16","10","16","238","16","30"
"0","17","15","0","202600","17","0","0","0","670260017","12","10","2127","17","17","0","17","17","17","1","0","17","200000001","17","17","17","1","0","0","17","17","17","0","1","17","10","17","269","17","30"
"0","18","15","0","202600","18","0","0","0","670260018","12","10","2388","18","18","0","18","18","18","1","0","18","200000001","18","18","18","1","0","0","18","18","18","0","1","18","10","18","276","18","30"
"0","19","16","0","202600","19","0","0","0","670260019","12","10","2649","19","19","0","19","19","19","1","0","19","200000001","19","19","19","1","0","0","19","19","19","0","1","19","10","19","283","19","30"
"0","20","16","0","202600","20","0","0","0","670260020","12","10","2911","20","20","0","20","20","20","1","0","20","200000001","20","20","20","1","0","0","20","20","20","0","1","20","10","20","290","20","30"
"0","21","17","0","202600","21","0","0","0","670260021","12","10","3013","21","21","0","21","21","21","1","0","21","200000001","21","21","21","1","0","0","21","21","21","0","1","21","10","21","308","21","30"
"0","22","17","0","202600","22","0","0","0","670260022","12","10","3116","22","22","0","22","22","22","1","0","22","200000001","22","22","22","1","0","0","22","22","22","0","1","22","10","22","326","22","30"
