c97dff3f90a9589f4077aadf6a267903ac7d18b23544339b294d9ec65db52476,312cde2be9787a3b4c8c2d800c341e85659fbec1488a527f6fcb98ddd66cbb97,8555040160f76780922fba2d95dd91216049124bae72adc273f05913af70f5f3,03ece7cdf88605e8b5b31ba8f2804425105c4e34e25bdb21012de511605ecd21,745e49df5cc2518b01d12f70c839d98f670229f3acaf3c4136354b328e3d4548,4a3c18c86187a881ee866a99fd7ec6b8d77be31796bd1ddfa7d32f143f608ce0,6afbda510f306db9c4122952dffd73a6ec51c3470c9637d5e2832fc1096701fa,4d00e0ee9729e4c8b81d021bf435bacd4d2b4bcacc27354107b53af471418aa7,fc119b417e2087d3175878839835098794d221727f9108374169343c27c7127b,911e47b1fe215dd3129acb41d0bf80f86e65ff12b93816b21d8490f4cc7b5b99,dfb2acc0e18874414e5a57a389ca198f83ff55ff9e0533448f14e5f38bf45046,c0ae8c12bab0dec2daeba84236dfd33601637127e01f81740aa519494ef37100,57e8a3e4b9fcd888a1ff86fbe57c40c5ba9a4c4d73b26dcc80529c3c4467d3cc
"3","10060479","0","10060145","0","0","14","6","0","31","10060146","0","0"
"1","10060149","0","10060479","0","0","2","6","0","29","10060148","0","0"
"10001","10060150","0","10060148","0","0","11","6","0","28","10060149","0","0"
"10002","10060399","0","10060149","0","0","7","6","0","27","10060150","0","0"
"2","10060480","0","10060398","0","0","2","6","0","24","10060153","0","0"
"0","10060112","0","10060110","0","0","4","6","0","59","10060156","0","0"
"0","10060162","0","10060492","0","0","6","6","0","10","10060161","0","0"
"0","10060163","0","10060161","0","0","12","6","0","9","10060162","0","0"
"10002","10060164","0","10060162","0","0","7","6","0","8","10060163","0","0"
"2","10060165","0","10060163","0","0","15","6","0","7","10060164","0","0"
"0","10060167","10060166","10060164","0","0","4","6","0","6","10060165","0","0"
"10003","10060169","0","10060165","0","0","7","6","0","9","10060166","0","0"
"1","10060168","0","10060165","0","0","2","6","0","5","10060167","0","0"
"10001","10060173","0","10060167","0","0","11","6","0","4","10060168","0","10060172"
"3","10060170","0","10060166","0","0","2","6","0","8","10060169","0","0"
"6","10060171","0","10060169","0","0","14","6","0","7","10060170","0","0"
"0","10060172","0","10060170","0","0","6","6","0","6","10060171","0","0"
"3","10060168","0","10060171","0","0","3","6","0","5","10060172","0","0"
"2","10060174","0","10060168","0","0","3","6","0","3","10060173","0","0"
"10002","10060175","0","10060173","0","0","7","6","0","2","10060174","0","0"
"10003","10060493","0","10060174","0","0","7","6","0","1","10060175","0","0"
"0","10060178","0","10060493","0","0","6","6","0","74","10060177","0","0"
"0","10060179","0","10060177","0","0","12","6","0","73","10060178","0","0"
"1","10060494","0","10060178","0","0","2","6","0","72","10060179","0","0"
"1","10060184","0","10060498","0","0","2","6","0","66","10060183","0","0"
"10001","10060185","0","10060183","0","0","11","6","0","65","10060184","0","0"
"0","10060186","0","10060184","0","0","6","6","0","64","10060185","0","0"
"1","10060188","0","10060185","0","0","2","6","0","63","10060186","0","0"
"1","10060189","0","10060188","0","0","2","6","0","61","10060187","0","0"
"2","10060187","0","10060186","0","0","3","6","0","62","10060188","0","0"
"10001","10060190","10060191","10060187","0","0","7","6","0","60","10060189","0","0"
"0","10060193","0","10060189","0","0","4","6","0","59","10060190","0","0"
"3","10060192","0","10060189","0","0","14","6","0","59","10060191","0","0"
"3","10060195","0","10060191","0","0","2","6","0","58","10060192","0","0"
"2","10060499","0","10060190","0","0","14","6","0","58","10060193","0","0"
"3","10060500","0","10060192","0","0","3","6","0","57","10060195","0","0"
"0","10060198","0","10060500","0","0","6","6","0","55","10060197","0","0"
"1","10060199","0","10060197","0","0","3","6","0","54","10060198","0","0"
"0","10060200","0","10060198","0","0","4","6","0","53","10060199","0","0"
"1","10060201","0","10060199","0","0","2","6","0","52","10060200","0","0"
"10001","10060202","0","10060200","0","0","11","6","0","51","10060201","0","0"
"10001","10060203","10060204","10060201","0","0","7","6","0","50","10060202","0","0"
"3","10060206","0","10060202","0","0","14","6","0","49","10060203","0","0"
"0","10060205","0","10060202","0","0","12","6","0","49","10060204","0","0"
"4","10060208","0","10060204","0","0","14","6","0","48","10060205","0","0"
"10003","10060207","0","10060203","0","0","7","6","0","48","10060206","0","0"
"0","10060209","0","10060206","0","0","4","6","0","47","10060207","0","0"
"1","10060209","0","10060205","0","0","2","6","0","47","10060208","0","0"
"0","10060210","0","10060207","0","0","6","6","0","46","10060209","0","10060208"
"0","10060211","0","10060209","0","0","12","6","0","45","10060210","0","0"
"2","10060212","0","10060210","0","0","3","6","0","44","10060211","0","0"
"0","10060501","0","10060211","0","0","4","6","0","43","10060212","0","0"
"3","10060387","0","10060543","0","0","3","6","0","19","10060242","0","0"
"2","10060245","0","10060387","0","0","14","6","0","17","10060244","0","0"
"1","10060246","0","10060244","0","0","2","6","0","16","10060245","0","0"
"10003","10060247","0","10060245","0","0","7","6","0","15","10060246","0","0"
"0","10060401","0","10060246","0","0","6","6","0","14","10060247","0","0"
"10001","10060544","0","10060252","0","0","11","6","0","10","10060251","0","0"
"10002","10060251","0","10060400","0","0","7","6","0","11","10060252","0","0"
"10001","10060295","0","10060589","0","0","7","6","0","48","10060294","0","0"
"2","10060296","0","10060294","0","0","2","6","0","47","10060295","0","0"
"10001","10060297","0","10060295","0","0","11","6","0","46","10060296","0","0"
"3","10060298","0","10060296","0","0","14","6","0","45","10060297","0","0"
"0","10060299","0","10060297","0","0","5","6","0","44","10060298","0","0"
"0","10060300","10060301","10060298","0","0","4","6","0","43","10060299","0","0"
"1","10060303","0","10060299","0","0","3","6","0","42","10060300","0","0"
"10001","10060302","0","10060299","0","0","7","6","0","42","10060301","0","0"
"2","10060305","0","10060301","0","0","14","6","0","41","10060302","0","0"
"0","10060304","0","10060300","0","0","6","6","0","41","10060303","0","0"
"3","10060306","0","10060303","0","0","2","6","0","40","10060304","0","0"
"0","10060308","0","10060302","0","0","4","6","0","40","10060305","0","0"
"2","10060307","0","10060304","0","0","14","6","0","39","10060306","0","0"
"3","10060310","0","10060306","0","0","2","6","0","38","10060307","0","0"
"10003","10060309","0","10060305","0","0","7","6","0","39","10060308","0","0"
"10002","10060310","0","10060308","0","0","7","6","0","38","10060309","0","0"
"0","10060311","0","10060307","0","0","6","6","0","37","10060310","0","10060309"
"10001","10060312","0","10060310","0","0","11","6","0","36","10060311","0","0"
"4","10060313","0","10060311","0","0","14","6","0","35","10060312","0","0"
"0","10060314","0","10060312","0","0","12","6","0","34","10060313","0","0"
"10001","10060315","0","10060313","0","0","7","6","0","33","10060314","0","0"
"2","10060385","0","10060314","0","0","2","6","0","32","10060315","0","0"
"1","10060391","0","10060385","0","0","15","6","0","30","10060317","0","0"
"1","10060324","10060321","10060390","0","0","2","6","0","27","10060320","0","0"
"3","10060322","0","10060320","0","0","3","6","0","28","10060321","0","0"
"3","10060323","0","10060321","0","0","14","6","0","27","10060322","0","0"
"10003","10060325","0","10060322","0","0","7","6","0","26","10060323","0","0"
"1","10060325","0","10060320","0","0","3","6","0","26","10060324","0","0"
"10001","10060591","0","10060323","0","0","7","6","0","25","10060325","0","10060324"
"0","10060367","0","10060624","0","0","4","6","0","74","10060366","0","0"
"0","10060368","0","10060366","0","0","6","6","0","73","10060367","0","0"
"2","10060369","0","10060367","0","0","3","6","0","72","10060368","0","0"
"2","10060002","0","10060368","0","0","2","6","0","71","10060369","0","0"
"10001","10060027","0","10060021","0","0","7","6","0","58","10060380","0","10060024"
"10001","10060317","0","10060315","0","0","7","6","0","31","10060385","0","0"
"10001","10060244","0","10060242","0","0","7","6","0","18","10060387","0","0"
"10001","10060320","0","10060391","0","0","11","6","0","28","10060390","0","0"
"3","10060390","0","10060317","0","0","14","6","0","29","10060391","0","0"
"0","10060153","0","10060399","0","0","4","6","0","25","10060398","0","0"
"3","10060398","0","10060150","0","0","14","6","0","26","10060399","0","0"
"3","10060252","0","10060401","0","0","14","6","0","12","10060400","0","0"
"1","10060400","0","10060247","0","0","3","6","0","13","10060401","0","0"
"10060402","10060403","0","10060049","0","0","16","6","0","41","10060402","0","0"
"2","10060404","0","10060402","0","0","2","6","0","40","10060403","0","0"
"3","10060405","0","10060403","0","0","14","6","0","39","10060404","0","0"
"0","10060406","0","10060404","0","0","12","6","0","38","10060405","0","0"
"0","10060407","0","10060405","0","0","4","6","0","37","10060406","0","0"
"0","10060408","0","10060406","0","0","6","6","0","36","10060407","0","0"
"0","10060409","0","10060407","0","0","15","6","0","35","10060408","0","0"
"1","10060410","0","10060408","0","0","3","6","0","34","10060409","0","0"
"10001","10060411","0","10060409","0","0","11","6","0","33","10060410","0","0"
"2","10060412","0","10060410","0","0","14","6","0","32","10060411","0","0"
"10002","10060413","0","10060411","0","0","7","6","0","31","10060412","0","0"
"0","10060414","0","10060412","0","0","4","6","0","30","10060413","0","0"
"1","10060415","0","10060413","0","0","3","6","0","29","10060414","0","0"
"0","10060416","0","10060414","0","0","5","6","0","28","10060415","0","0"
"0","10060417","0","10060415","0","0","4","6","0","27","10060416","0","0"
"1","10060418","10060446","10060416","10060449","0","2","6","0","26","10060417","0","0"
"10001","10060419","0","10060417","0","0","7","6","0","25","10060418","0","0"
"1","10060420","0","10060418","0","0","3","6","0","24","10060419","0","0"
"1","10060454","0","10060419","0","10060450","2","6","0","23","10060420","0","10060447"
"4","10060452","0","10060417","0","0","14","6","0","27","10060446","0","0"
"4","10060420","0","10060453","0","0","14","6","0","24","10060447","0","0"
"6","10060450","0","10060451","0","0","14","6","0","25","10060448","0","0"
"10003","10060451","0","10060417","0","0","7","6","0","27","10060449","0","0"
"10003","10060420","0","10060448","0","0","7","6","0","24","10060450","0","0"
"0","10060448","0","10060449","0","0","6","6","0","26","10060451","0","0"
"3","10060453","0","10060446","0","0","2","6","0","26","10060452","0","0"
"3","10060447","0","10060452","0","0","3","6","0","25","10060453","0","0"
"0","10060455","0","10060420","0","0","6","6","0","22","10060454","0","0"
"10001","10060456","0","10060454","0","0","7","6","0","21","10060455","0","0"
"10001","10060457","0","10060455","0","0","11","6","0","20","10060456","0","0"
"2","10060458","0","10060456","0","0","2","6","0","19","10060457","0","0"
"10001","10060459","0","10060457","0","0","7","6","0","18","10060458","0","0"
"3","10060460","0","10060458","0","0","14","6","0","17","10060459","0","0"
"0","10060461","0","10060459","0","0","4","6","0","16","10060460","0","0"
"0","10060462","0","10060460","0","0","15","6","0","15","10060461","0","0"
"0","10060463","0","10060461","0","0","6","6","0","14","10060462","0","0"
"1","10060464","0","10060462","0","0","3","6","0","13","10060463","0","0"
"10002","10060465","0","10060463","0","0","7","6","0","12","10060464","0","0"
"4","10060466","0","10060464","0","0","14","6","0","11","10060465","0","0"
"1","10060467","0","10060465","0","0","2","6","0","10","10060466","0","0"
"2","10060468","0","10060466","0","0","3","6","0","9","10060467","0","0"
"0","10060469","0","10060467","0","0","6","6","0","8","10060468","0","0"
"1","10060470","0","10060468","0","0","2","6","0","7","10060469","0","0"
"0","10060471","0","10060469","0","0","4","6","0","6","10060470","0","0"
"10001","10060472","0","10060470","0","0","7","6","0","5","10060471","0","0"
"3","10060473","0","10060471","0","0","14","6","0","4","10060472","0","0"
"1","10060474","0","10060472","0","0","2","6","0","3","10060473","0","0"
"10002","10060475","0","10060473","0","0","7","6","0","2","10060474","0","0"
"1","10060476","0","10060474","0","0","2","6","0","1","10060475","0","0"
"0","10060092","0","10060475","0","0","13","6","0","0","10060476","0","0"
"0","10060116","0","10060114","0","0","15","6","0","55","10060477","0","0"
"3","10060137","0","10060135","0","0","14","6","0","41","10060478","0","0"
"0","10060148","0","10060146","0","0","15","6","0","30","10060479","0","0"
"10060480","10060481","0","10060153","0","0","16","6","0","23","10060480","0","0"
"10002","10060482","0","10060480","0","0","7","6","0","22","10060481","0","0"
"3","10060483","0","10060481","0","0","14","6","0","21","10060482","0","0"
"0","10060484","0","10060482","0","0","6","6","0","20","10060483","0","0"
"1","10060485","0","10060483","0","0","3","6","0","19","10060484","0","0"
"10001","10060486","0","10060484","0","0","7","6","0","18","10060485","0","0"
"0","10060487","0","10060485","0","0","4","6","0","17","10060486","0","0"
"4","10060488","0","10060486","0","0","14","6","0","16","10060487","0","0"
"10001","10060489","0","10060487","0","0","11","6","0","15","10060488","0","0"
"2","10060490","0","10060488","0","0","3","6","0","14","10060489","0","0"
"2","10060491","0","10060489","0","0","2","6","0","13","10060490","0","0"
"0","10060492","0","10060490","0","0","4","6","0","12","10060491","0","0"
"0","10060161","0","10060491","0","0","5","6","0","11","10060492","0","0"
"0","10060177","0","10060175","0","0","13","6","0","0","10060493","0","0"
"3","10060495","0","10060179","0","0","14","6","0","71","10060494","0","0"
"10001","10060496","0","10060494","0","0","7","6","0","70","10060495","0","0"
"1","10060497","0","10060495","0","0","3","6","0","69","10060496","0","0"
"0","10060498","0","10060496","0","0","4","6","0","68","10060497","0","0"
"0","10060183","0","10060497","0","0","15","6","0","67","10060498","0","0"
"0","10060500","0","10060193","0","0","5","6","0","57","10060499","0","0"
"0","10060197","0","10060195","0","0","4","6","0","56","10060500","0","10060499"
"2","10060502","0","10060212","0","0","2","6","0","42","10060501","0","0"
"2","10060503","0","10060501","0","0","14","6","0","41","10060502","0","0"
"0","10060516","0","10060502","0","0","15","6","0","40","10060503","0","0"
"5","10060528","0","10060516","0","0","14","6","0","42","10060515","0","0"
"1","10060517","10060515","10060503","0","0","2","6","0","39","10060516","0","0"
"0","10060518","0","10060516","0","0","12","6","0","38","10060517","0","0"
"10001","10060519","0","10060517","0","0","11","6","0","37","10060518","0","0"
"4","10060520","0","10060518","0","0","14","6","0","36","10060519","0","0"
"1","10060521","0","10060519","0","0","3","6","0","35","10060520","0","0"
"0","10060522","0","10060520","0","0","6","6","0","34","10060521","0","0"
"10001","10060523","0","10060521","0","0","7","6","0","33","10060522","0","10060534"
"0","10060524","0","10060522","0","0","5","6","0","32","10060523","0","0"
"1","10060525","0","10060523","0","0","2","6","0","31","10060524","0","0"
"1","10060526","0","10060524","0","0","3","6","0","30","10060525","0","0"
"10001","10060527","0","10060525","0","0","7","6","0","29","10060526","0","0"
"1","10060536","0","10060526","0","0","2","6","0","28","10060527","0","0"
"3","10060529","0","10060515","0","0","2","6","0","41","10060528","0","0"
"2","10060530","0","10060528","0","0","2","6","0","40","10060529","0","0"
"2","10060535","0","10060529","0","0","2","6","0","39","10060530","0","0"
"2","10060532","0","10060535","0","0","2","6","0","37","10060531","0","0"
"2","10060533","0","10060531","0","0","2","6","0","36","10060532","0","0"
"3","10060534","0","10060532","0","0","2","6","0","35","10060533","0","0"
"3","10060522","0","10060533","0","0","14","6","0","34","10060534","0","0"
"3","10060531","0","10060530","0","0","14","6","0","38","10060535","0","0"
"4","10060537","0","10060527","0","0","14","6","0","27","10060536","0","0"
"10001","10060538","0","10060536","0","0","7","6","0","26","10060537","0","0"
"2","10060539","0","10060537","0","0","2","6","0","25","10060538","0","0"
"0","10060540","0","10060538","0","0","4","6","0","24","10060539","0","0"
"10002","10060541","0","10060539","0","0","7","6","0","23","10060540","0","0"
"1","10060542","0","10060540","0","0","2","6","0","22","10060541","0","0"
"10060542","10060543","0","10060541","0","0","16","6","0","21","10060542","0","0"
"10001","10060242","0","10060542","0","0","11","6","0","20","10060543","0","0"
"2","10060545","0","10060251","0","0","3","6","0","9","10060544","0","0"
"2","10060546","0","10060544","0","0","2","6","0","8","10060545","0","0"
"2","10060547","0","10060545","0","0","2","6","0","7","10060546","0","0"
"1","10060549","10060550","10060546","10060556","0","2","6","0","6","10060547","0","0"
"1","10060552","0","10060549","0","0","2","6","0","4","10060548","0","0"
"0","10060548","0","10060547","0","10060555","6","6","0","5","10060549","0","10060551"
"5","10060555","0","10060547","0","0","14","6","0","7","10060550","0","0"
"4","10060549","0","10060556","0","0","14","6","0","6","10060551","0","0"
"0","10060553","0","10060548","0","0","4","6","0","3","10060552","0","0"
"0","10060554","0","10060552","0","0","12","6","0","2","10060553","0","0"
"10003","10060557","0","10060553","0","0","7","6","0","1","10060554","0","0"
"0","10060549","0","10060550","0","0","4","6","0","6","10060555","0","0"
"3","10060551","0","10060547","0","0","3","6","0","7","10060556","0","0"
"0","10060558","0","10060554","0","0","13","6","0","0","10060557","0","0"
"10001","10060559","0","10060557","0","0","11","6","0","74","10060558","0","0"
"10001","10060560","0","10060558","0","0","7","6","0","73","10060559","0","0"
"1","10060561","0","10060559","0","0","3","6","0","72","10060560","0","0"
"3","10060563","0","10060560","0","0","14","6","0","71","10060561","0","0"
"1","10060564","0","10060561","0","0","2","6","0","70","10060563","0","0"
"10001","10060565","0","10060563","0","0","7","6","0","69","10060564","0","0"
"0","10060566","0","10060564","0","0","5","6","0","68","10060565","0","0"
"2","10060567","0","10060565","0","0","3","6","0","67","10060566","0","0"
"0","10060568","0","10060566","0","0","12","6","0","66","10060567","0","0"
"0","10060569","0","10060567","0","0","4","6","0","65","10060568","0","0"
"1","10060570","0","10060568","0","0","2","6","0","64","10060569","0","0"
"0","10060571","0","10060569","0","0","6","6","0","63","10060570","0","0"
"10001","10060572","10060579","10060570","0","0","11","6","0","62","10060571","0","0"
"10001","10060573","0","10060571","0","0","7","6","0","61","10060572","0","0"
"10002","10060574","0","10060572","0","0","7","6","0","60","10060573","0","0"
"10003","10060575","0","10060573","0","0","7","6","0","59","10060574","0","0"
"10002","10060576","0","10060574","0","0","7","6","0","58","10060575","0","0"
"10001","10060577","0","10060575","0","0","7","6","0","57","10060576","0","0"
"0","10060583","0","10060576","0","0","4","6","0","56","10060577","0","10060578"
"3","10060577","0","10060581","0","0","14","6","0","57","10060578","0","0"
"2","10060580","0","10060571","0","0","14","6","0","61","10060579","0","0"
"2","10060582","0","10060579","0","0","3","6","0","60","10060580","0","0"
"3","10060578","0","10060582","0","0","3","6","0","58","10060581","0","0"
"3","10060581","0","10060580","0","0","2","6","0","59","10060582","0","0"
"0","10060584","0","10060577","0","0","6","6","0","55","10060583","0","0"
"1","10060585","0","10060583","0","0","3","6","0","54","10060584","0","0"
"2","10060586","0","10060584","0","0","14","6","0","53","10060585","0","0"
"1","10060590","0","10060585","0","0","2","6","0","52","10060586","0","0"
"0","10060589","0","10060590","0","0","15","6","0","50","10060588","0","0"
"0","10060294","0","10060588","0","0","5","6","0","49","10060589","0","0"
"0","10060588","0","10060586","0","0","4","6","0","51","10060590","0","0"
"10060591","10060592","0","10060325","0","0","16","6","0","24","10060591","0","0"
"2","10060593","0","10060591","0","0","3","6","0","23","10060592","0","0"
"0","10060594","0","10060592","0","0","4","6","0","22","10060593","0","0"
"2","10060596","0","10060593","0","0","14","6","0","21","10060594","0","0"
"0","10060597","0","10060596","0","0","15","6","0","19","10060595","0","0"
"0","10060595","0","10060594","0","0","6","6","0","20","10060596","0","0"
"2","10060598","0","10060595","0","0","3","6","0","18","10060597","0","0"
"0","10060599","0","10060597","0","0","4","6","0","17","10060598","0","0"
"10003","10060603","0","10060598","0","0","7","6","0","16","10060599","0","0"
"2","10060604","0","10060599","0","0","2","6","0","15","10060603","0","0"
"3","10060605","0","10060603","0","0","14","6","0","14","10060604","0","0"
"0","10060606","0","10060604","0","0","12","6","0","13","10060605","0","0"
"1","10060607","0","10060605","0","0","2","6","0","12","10060606","0","0"
"1","10060608","10060612","10060606","10060616","0","3","6","0","11","10060607","0","0"
"0","10060609","0","10060607","0","0","6","6","0","10","10060608","0","0"
"1","10060610","0","10060608","0","10060617","2","6","0","9","10060609","0","10060614"
"2","10060611","0","10060609","0","0","3","6","0","8","10060610","0","0"
"10003","10060618","0","10060610","0","0","7","6","0","7","10060611","0","0"
"2","10060613","0","10060607","0","0","14","6","0","12","10060612","0","0"
"4","10060617","0","10060612","0","0","14","6","0","11","10060613","0","0"
"4","10060609","0","10060615","0","0","14","6","0","10","10060614","0","0"
"0","10060614","0","10060616","0","0","4","6","0","11","10060615","0","0"
"10003","10060615","0","10060607","0","0","7","6","0","12","10060616","0","0"
"3","10060609","0","10060613","0","0","3","6","0","10","10060617","0","0"
"10002","10060619","0","10060611","0","0","7","6","0","6","10060618","0","0"
"3","10060620","0","10060618","0","0","14","6","0","5","10060619","0","0"
"10002","10060621","0","10060619","0","0","7","6","0","4","10060620","0","0"
"1","10060622","0","10060620","0","0","2","6","0","3","10060621","0","0"
"10002","10060623","0","10060621","0","0","7","6","0","2","10060622","0","0"
"1","10060624","0","10060622","0","0","2","6","0","1","10060623","0","0"
"0","10060366","0","10060623","0","0","13","6","0","0","10060624","0","0"
"1","10070681","0","10070680","0","0","3","7","0","32","10070122","0","0"
"0","10070358","0","10071094","0","0","13","7","0","0","10070357","0","0"
"3","10070359","0","10070357","0","0","2","7","0","66","10070358","0","0"
"0","10070360","0","10070358","0","0","6","7","0","65","10070359","0","0"
"10002","10070361","0","10070359","0","0","7","7","0","64","10070360","0","0"
"10001","10070362","0","10070360","0","0","11","7","0","63","10070361","0","0"
"0","10070364","0","10070361","0","0","6","7","0","62","10070362","0","10070363"
"0","10070362","0","0","0","0","1","7","0","63","10070363","0","0"
"1","10070365","0","10070362","0","0","2","7","0","61","10070364","0","0"
"0","10070367","0","10070364","0","0","4","7","0","60","10070365","0","0"
"10001","10070539","0","10070365","0","0","7","7","0","59","10070367","0","0"
"1","10070370","0","10070543","0","0","2","7","0","53","10070369","0","0"
"0","10070371","0","10070369","0","0","5","7","0","52","10070370","0","0"
"0","10070372","10070380","10070370","0","0","4","7","0","51","10070371","0","0"
"1","10070373","0","10070371","0","0","14","7","0","50","10070372","0","0"
"3","10070374","0","10070372","0","0","3","7","0","49","10070373","0","0"
"0","10070375","0","10070373","0","0","6","7","0","48","10070374","0","0"
"2","10070376","0","10070374","0","0","14","7","0","47","10070375","0","0"
"1","10070377","0","10070375","0","0","3","7","0","46","10070376","0","0"
"2","10070378","0","10070376","0","0","3","7","0","45","10070377","0","0"
"2","10070379","0","10070377","0","0","2","7","0","44","10070378","0","10070385"
"0","10070577","0","10070378","0","0","4","7","0","43","10070379","0","0"
"1","10070381","0","10070371","0","0","14","7","0","50","10070380","0","0"
"3","10070382","0","10070380","0","0","2","7","0","49","10070381","0","0"
"0","10070383","0","10070381","0","0","4","7","0","48","10070382","0","0"
"2","10070384","0","10070382","0","0","14","7","0","47","10070383","0","0"
"1","10070385","0","10070383","0","0","2","7","0","46","10070384","0","0"
"2","10070378","0","10070384","0","0","2","7","0","45","10070385","0","0"
"1","10070388","0","10070577","0","0","2","7","0","41","10070387","0","0"
"4","10070578","0","10070387","0","0","14","7","0","40","10070388","0","0"
"0","10070587","0","10070586","0","0","6","7","0","33","10070398","0","0"
"0","10070540","0","10070367","0","0","12","7","0","58","10070539","0","0"
"2","10070541","0","10070539","0","0","2","7","0","57","10070540","0","0"
"2","10070542","0","10070540","0","0","14","7","0","56","10070541","0","0"
"10001","10070543","0","10070541","0","0","7","7","0","55","10070542","0","0"
"0","10070369","0","10070542","0","0","4","7","0","54","10070543","0","0"
"10001","10070387","0","10070379","0","0","7","7","0","42","10070577","0","0"
"1","10070579","10070581","10070388","0","0","2","7","0","39","10070578","0","0"
"2","10070584","0","10070578","0","0","3","7","0","38","10070579","0","0"
"2","10070583","0","10070582","0","0","3","7","0","36","10070580","0","0"
"0","10070582","0","10070578","0","0","12","7","0","38","10070581","0","0"
"10002","10070580","0","10070581","0","0","7","7","0","37","10070582","0","0"
"0","10070586","0","10070580","0","0","4","7","0","35","10070583","0","10070585"
"2","10070585","0","10070579","0","0","2","7","0","37","10070584","0","0"
"10001","10070583","0","10070584","0","0","11","7","0","36","10070585","0","0"
"0","10070398","0","10070583","0","0","5","7","0","34","10070586","0","0"
"1","10070588","0","10070398","0","0","2","7","0","32","10070587","0","0"
"10001","10070589","0","10070587","0","0","11","7","0","31","10070588","0","0"
"5","10070590","0","10070588","0","0","14","7","0","30","10070589","0","0"
"0","10070591","0","10070589","0","0","4","7","0","29","10070590","0","0"
"0","10070592","0","10070590","0","0","12","7","0","28","10070591","0","0"
"0","10070593","0","10070591","0","0","15","7","0","27","10070592","0","0"
"2","10070594","0","10070592","0","0","3","7","0","26","10070593","0","0"
"0","10070595","0","10070593","0","0","4","7","0","25","10070594","0","0"
"2","10070596","0","10070594","0","0","2","7","0","24","10070595","0","0"
"3","10070597","0","10070595","0","0","14","7","0","23","10070596","0","0"
"1","10070598","10070601","10070596","0","0","3","7","0","22","10070597","0","0"
"1","10070603","0","10070597","0","0","2","7","0","21","10070598","0","0"
"3","10070606","0","10070601","0","0","2","7","0","20","10070599","0","0"
"2","10070605","0","10070606","0","0","2","7","0","18","10070600","0","0"
"2","10070599","0","10070597","0","0","3","7","0","21","10070601","0","0"
"2","10070604","0","10070603","0","0","3","7","0","19","10070602","0","0"
"10003","10070602","0","10070598","0","0","7","7","0","20","10070603","0","0"
"10002","10070605","0","10070602","0","0","7","7","0","18","10070604","0","0"
"10001","10070607","0","10070600","0","0","7","7","0","17","10070605","0","10070604"
"10001","10070600","0","10070599","0","0","11","7","0","19","10070606","0","0"
"0","10070608","0","10070605","0","0","5","7","0","16","10070607","0","0"
"10070608","10070609","0","10070607","0","0","16","7","0","15","10070608","0","0"
"0","10070611","0","10070608","0","0","4","7","0","14","10070609","0","0"
"3","10070619","0","10070611","0","0","2","7","0","12","10070610","0","0"
"3","10070610","0","10070609","0","0","14","7","0","13","10070611","0","0"
"0","10070620","0","10070610","0","0","12","7","0","11","10070619","0","0"
"0","10070621","0","10070619","0","0","6","7","0","10","10070620","0","0"
"2","10070622","0","10070620","0","0","14","7","0","9","10070621","0","0"
"10002","10070623","0","10070621","0","0","7","7","0","8","10070622","0","0"
"10003","10070624","0","10070622","0","0","7","7","0","7","10070623","0","0"
"10001","10070625","0","10070623","0","0","11","7","0","6","10070624","0","0"
"0","10070626","0","10070624","0","0","4","7","0","5","10070625","0","0"
"10001","10070628","0","10070625","0","0","7","7","0","4","10070626","0","0"
"1","10070629","0","10070626","0","0","3","7","0","3","10070628","0","0"
"3","10070630","0","10070628","0","0","2","7","0","2","10070629","0","0"
"10001","10070631","0","10070629","0","0","7","7","0","1","10070630","0","0"
"0","10070632","0","10070630","0","0","13","7","0","0","10070631","0","0"
"1","10070633","0","10070631","0","0","3","7","0","66","10070632","0","0"
"1","10070634","0","10070632","0","0","2","7","0","65","10070633","0","0"
"10001","10070635","0","10070633","0","0","11","7","0","64","10070634","0","0"
"0","10070636","0","10070634","0","0","12","7","0","63","10070635","0","0"
"1","10070637","0","10070635","0","0","2","7","0","62","10070636","0","0"
"2","10070638","0","10070636","0","0","2","7","0","61","10070637","0","0"
"0","10070639","0","10070637","0","0","4","7","0","60","10070638","0","0"
"1","10070640","0","10070638","0","0","3","7","0","59","10070639","0","0"
"0","10070641","0","10070639","0","0","12","7","0","58","10070640","0","0"
"0","10070642","0","10070640","0","0","5","7","0","57","10070641","0","0"
"1","10070643","10070644","10070641","0","0","2","7","0","56","10070642","0","0"
"10001","10070645","0","10070642","0","0","11","7","0","55","10070643","0","0"
"0","10070664","0","10070642","0","0","4","7","0","55","10070644","0","0"
"0","10070646","0","10070643","0","0","4","7","0","54","10070645","0","0"
"3","10070647","0","10070645","0","0","2","7","0","53","10070646","0","0"
"3","10070648","0","10070646","0","0","14","7","0","52","10070647","0","0"
"2","10070649","0","10070647","0","0","2","7","0","51","10070648","0","0"
"10001","10070650","0","10070648","0","0","7","7","0","50","10070649","0","0"
"10003","10070651","0","10070649","0","0","7","7","0","49","10070650","0","0"
"0","10070652","0","10070650","0","0","4","7","0","48","10070651","0","0"
"10001","10070653","0","10070651","0","0","7","7","0","47","10070652","0","0"
"2","10070655","0","10070652","0","0","2","7","0","46","10070653","0","0"
"3","10070665","0","10070653","0","0","14","7","0","45","10070655","0","10070656"
"3","10070655","0","10070657","0","0","3","7","0","46","10070656","0","0"
