276d902bd654b27cf600e84a297804421c5a2cf4411d1e7eba0c07e4bd1f8c4f,bdae1ff806c5aee30ac593d0b85cfb9edc004db8a8ad6f89374841577bd8c048,9b11a341626b037742d35af9b7a7368f42e7a38081be46c976a7d4db6b48db2b,d6763e32641952379a62eb684b7edff944280aee8b8cfa7c9731fb5e218c26f0,ee8a851b20c28d8e0c0614400991c7d4a14211079e9cfc68a322c9366417881f,3c5bebbacf086afe0932e180175fc286ccd52c0b02a521be9af0aec132c6b843,5b155672581878b9e22a68525e7a487ce3b4c93212fa1c20e2c0ddea83762d8b,d02214b0d194f90bf3f2198e0edfe1be6f4dedd45794f4e8d8c905257cb94061,8321850fd99cf610f5a1baba3cc5767141194a01fd25fa7fc5edccc24dd03610,cc42707985b8e8c3a8ec1ded2912843cc7cdaeeb041980294acecf5addbe03ee,2054ea3620e9cecd843db9eaca8be4406d28787b576e404852fd8fe5c95c7f2f,4d397a56e24a93b0e4570b811a845b327422b9eec462fa46969058d8123c8203,37daa16aa36f7c202ec7a33633171ae617d10822ea84243c9444ba511f24c82e,a0f7de513ee967ed8c3186d460dfb74cff3d32e16ad2963b1868cd5d28456049,832c7a76a7879ffac446377a8bcdd453dc7001645c8676352cf2f356fea3d864,c3f2b62aa7fe0de3b56333488911dcec8927c94844eb002b51fbf7a482f01f71,8d832b5db196678c076adc59cfcaa8c8c590a1e0a51b6c1c974cb6f7d03e2317,63bcf94232f9720b3ff921dfc675f943f5be398319956a7a4daa0e1ad1181b08,8deeeccbc011dee328236779d027ec0ef436785f3881b89e3fcec7ccd1718ee0,0b8768eec46f10af742e41ff92f0574cc19aae5ad6c136ee208506e0b7ea57d9,8cf9066d36fa93dc617847f89cff39e79768659c7f597e4305824eda340e4736,528ca0d6dcb5d5de1ad3d740d337aad9381ca8ce347b7e9ba644e31f3d7b16ec,70da7d2298e2924c7b15817786d8044171c810d007fc25e4deb1ab929b38d028,af703c318eb68650d1a5e51e9ef5a8bba387dfda12aff34382195bff46027bd1
"1","1","1","1","1","1","1","1","1","1001","1","1","30750101","0","1","1001","307501","6","0","0","1","1","1001","1"
"1","1","1","1","1","1","1","1001","1","1","1002","1","30750201","0","1","1002","307502","6","0","0","1","1","1001","1"
"1","0","0","0","0","0","0","1","1","1002","1001","0","30750202","1001","0","1","307502","9","1","1","0","0","1001","0"
"1","1","1","1","1","1","1","1001","1","1","1002","1","30750301","0","1","1001","307503","6","0","0","1","1","1002","1"
"1","0","0","0","0","0","0","1001","1001","1001","1002","0","30750302","0","0","1","307503","7","1002","0","0","0","1002","0"
"3","1","1","1","1","1","1","1","1","1","1","1","30750401","0","1","1002","307504","7","1001","0","1","1","1001","1"
"1","1","1","1","1","1","1","1001","1","1","1001","1","30750402","0","1","1002","307504","6","0","0","1","1","1002","1"
"3","1","1","1","1","1","1","1","1","1","1","1","30750501","0","1","1002","307505","7","1001","0","1","1","1001","1"
"1","0","0","0","0","0","0","1","1","1002","1001","0","30750502","1001","0","1","307505","9","1","1","0","0","1001","0"
"1","0","0","0","0","0","0","1003","1003","0","1003","0","30750601","0","0","1002","307506","5","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1003","1003","0","1003","0","30750701","0","0","1002","307507","5","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1003","1003","0","1003","0","30750801","0","0","1002","307508","5","0","0","0","0","1001","0"
"3","0","0","1001","0","0","0","1","1002","1","1001","1","30760001","1002","0","1","307600","11","1","1001","0","0","1","0"
"1","0","0","1001","0","0","0","1","1001","1","1001","1","30760002","1","0","1","307600","11","1","1001","0","0","1","0"
"1","0","0","0","0","0","0","1","1001","0","1001","0","30770001","0","0","1","307700","5","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1001","0","1001","0","30770101","0","0","1","307701","5","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1001","1002","1002","1","0","30770201","0","0","1001","307702","6","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1001","1001","1","1001","0","30770202","0","0","1002","307702","8","1002","1","0","0","1","0"
"1","0","0","0","0","0","0","1","1","1","1002","0","30770301","1","0","1002","307703","9","1001","1002","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1001","1","1001","0","30770302","0","0","1002","307703","8","1002","1","0","0","1","0"
"1","0","0","0","0","0","0","1","1","1","1002","0","30770401","1","0","1002","307704","9","1001","1002","0","0","1001","0"
"1","0","0","0","0","0","0","1002","1002","1002","1001","0","30770402","0","0","1001","307704","8","1","1001","0","0","1","0"
"4","0","0","0","0","0","0","1","1001","1","1001","0","30780001","0","0","1","307800","8","1","1001","0","0","1","0"
"4","0","0","0","0","0","0","1","1001","1","1001","0","30780002","0","0","1","307800","8","1","1001","0","0","1","0"
"4","0","0","0","0","0","0","1","1001","1","1001","0","30780101","0","0","1","307801","8","1","1001","0","0","1","0"
"4","0","0","0","0","0","0","1","1001","1","1001","0","30780102","0","0","1","307801","11","1","1001","0","0","1","0"
"4","0","0","1001","0","0","0","1002","1001","1001","1002","1002","30780201","1002","0","1002","307802","11","1002","1001","0","0","1002","0"
"4","0","0","1001","0","0","0","1002","1001","1002","1001","1002","30780202","1002","0","1002","307802","11","1002","1001","0","0","1002","0"
"10","0","1002","1001","0","1001","0","1001","1002","1001","1002","1002","30780301","1002","0","1001","307803","14","1002","1001","0","1002","1001","0"
"10","0","1002","1001","0","1001","0","1001","1002","1001","1002","1002","30780302","1002","0","1001","307803","14","1002","1001","0","1002","1001","0"
"2","0","0","0","0","0","0","1005","1002","0","0","0","30780401","0","0","0","307804","3","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1005","1002","0","0","0","30780402","0","0","0","307804","3","0","0","0","0","1002","0"
"11","0","1001","1001","0","1002","0","1004","1001","1001","1001","1002","30780501","1002","1002","1002","307805","15","1002","1001","0","1001","1001","0"
"11","0","1001","1001","0","1002","0","1004","1001","1001","1001","1002","30780502","1002","1002","1002","307805","15","1002","1001","0","1001","1001","0"
"10","0","1002","1002","0","1001","0","1002","1002","1002","1002","1001","30780601","1002","0","1001","307806","14","1001","1002","0","1002","1001","0"
"10","0","1002","1002","0","1001","0","1002","1002","1002","1002","1001","30780602","1002","0","1001","307806","14","1001","1002","0","1002","1001","0"
"4","0","0","0","0","0","0","1","1001","1","1001","0","30780701","0","0","1","307807","8","1","1001","0","0","1","0"
"4","0","0","0","0","0","0","1","1001","1","1001","0","30780702","0","0","1","307807","8","1","1001","0","0","1","0"
"4","0","0","0","0","0","0","1","1001","1","1001","0","30780801","0","0","1","307808","8","1","1001","0","0","1","0"
"4","0","0","0","0","0","0","1","1001","1","1001","0","30780802","0","0","1","307808","11","1","1001","0","0","1","0"
"4","0","0","1001","0","0","0","1002","1001","1001","1002","1002","30780901","1002","0","1002","307809","11","1002","1001","0","0","1002","0"
"4","0","0","1001","0","0","0","1002","1001","1002","1001","1002","30780902","1002","0","1002","307809","11","1002","1001","0","0","1002","0"
"10","0","1002","1001","0","1001","0","1001","1002","1001","1002","1002","30781001","1002","0","1001","307810","14","1002","1001","0","1002","1001","0"
"10","0","1002","1001","0","1001","0","1001","1002","1001","1002","1002","30781002","1002","0","1001","307810","14","1002","1001","0","1002","1001","0"
"2","0","0","0","0","0","0","1005","1002","0","0","0","30781101","0","0","0","307811","3","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1005","1002","0","0","0","30781102","0","0","0","307811","3","0","0","0","0","1002","0"
"11","0","1001","1001","0","1002","0","1004","1001","1001","1001","1002","30781201","1002","1002","1002","307812","15","1002","1001","0","1001","1001","0"
"11","0","1001","1001","0","1002","0","1004","1001","1001","1001","1002","30781202","1002","1002","1002","307812","15","1002","1001","0","1001","1001","0"
"10","0","1002","1002","0","1001","0","1002","1002","1002","1002","1001","30781301","1002","0","1001","307813","14","1001","1002","0","1002","1001","0"
"10","0","1002","1002","0","1001","0","1002","1002","1002","1002","1001","30781302","1002","0","1001","307813","14","1001","1002","0","1002","1001","0"
"1","0","0","0","0","0","0","1","1001","1","1","0","30790001","0","0","1","307900","7","1001","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1","0","1","0","30790101","0","0","1001","307901","5","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1","1002","1","0","30790201","0","0","1001","307902","6","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1002","1","1","1001","0","30790202","0","0","1","307902","6","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1","1","0","1001","0","30790301","0","0","1002","307903","5","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1002","1","1","1001","0","30790302","0","0","1","307903","6","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1005","1002","0","0","0","30800001","0","0","1005","308000","4","0","0","0","0","1001","0"
"4","0","0","0","0","0","0","1005","1002","1005","1005","0","30800101","0","0","1005","308001","7","1001","0","0","0","1001","0"
"5","0","0","0","0","0","0","1005","1007","1001","1005","0","30800201","1005","0","1005","308002","9","1005","1007","0","0","1001","0"
"1","0","0","0","0","0","0","1005","1005","0","0","0","30800301","0","0","1005","308003","4","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1010","1005","0","0","0","30800401","0","0","1005","308004","4","0","0","0","0","1005","0"
"5","0","0","0","0","0","0","1005","1007","1001","1005","0","30800501","1005","0","1005","308005","9","1005","1007","0","0","1001","0"
"1","0","0","0","0","0","0","1005","1002","0","0","0","30800601","0","0","1005","308006","4","0","0","0","0","1001","0"
"4","0","0","0","0","0","0","1005","1002","1005","1005","0","30800701","0","0","1005","308007","7","1001","0","0","0","1001","0"
"5","0","0","0","0","0","0","1005","1007","1001","1005","0","30800801","1005","0","1005","308008","9","1005","1007","0","0","1001","0"
"1","0","0","0","0","0","0","1005","1005","0","0","0","30800901","0","0","1005","308009","4","0","0","0","0","1001","0"
"2","0","0","0","0","0","0","1010","1005","0","0","0","30801001","0","0","1005","308010","4","0","0","0","0","1005","0"
"5","0","0","0","0","0","0","1005","1007","1001","1005","0","30801101","1005","0","1005","308011","9","1005","1007","0","0","1001","0"
"4","0","0","0","0","0","0","1005","1002","1005","1005","0","30801201","0","0","1005","308012","7","1001","0","0","0","1001","0"
"1","0","0","0","0","0","0","1004","1001","1001","1004","0","30810001","0","0","1004","308100","7","1004","0","0","0","1004","0"
"1","0","0","0","0","0","0","1004","1001","1001","1004","0","30810101","0","0","1004","308101","7","1004","0","0","0","1004","0"
"1","0","0","0","0","0","0","1004","1004","1004","1004","0","30810201","0","0","1001","308102","7","1001","0","0","0","1004","0"
"1","0","0","0","0","0","0","1004","1001","1001","1004","0","30810202","0","0","1004","308102","7","1004","0","0","0","1004","0"
"1","0","0","0","0","0","0","1004","1004","1004","1004","0","30810301","0","0","1001","308103","7","1001","0","0","0","1004","0"
"1","0","0","0","0","0","0","1004","1001","1001","1004","0","30810302","0","0","1004","308103","7","1004","0","0","0","1004","0"
"1","0","0","0","0","0","0","1005","1001","0","1002","0","30820001","0","0","1005","308200","5","0","0","0","0","1005","0"
"1","0","0","0","0","0","0","1005","1001","1002","1005","0","30820101","0","0","1005","308201","6","0","0","0","0","1005","0"
"1","0","0","0","0","0","0","1005","1001","1002","1005","0","30820201","0","0","1005","308202","6","0","0","0","0","1005","0"
"1","0","0","0","0","0","0","1005","1005","0","1002","0","30820301","0","0","1005","308203","5","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1004","0","0","0","0","30820401","0","0","0","308204","1","0","0","0","0","0","0"
"1","0","0","0","0","0","0","1006","1006","1006","1001","0","30820501","0","0","1002","308205","7","1002","0","0","0","1001","0"
"6","0","0","1001","0","0","0","1005","1005","1005","1002","1005","30820601","1002","0","1005","308206","11","1001","1005","0","0","1001","0"
"4","0","0","0","0","0","0","1005","1005","1002","1005","1005","30820701","1001","0","1004","308207","10","1001","1005","0","0","1001","0"
"4","0","0","0","0","0","0","1006","1006","1002","1006","0","30820702","1001","0","1004","308207","9","1001","1006","0","0","1001","0"
"1","0","0","0","0","0","0","1","1002","1001","1","0","30830001","1","0","1","308300","9","1002","1","0","0","1001","0"
"1","0","0","0","0","0","0","1","1","1001","1","0","30830101","1","0","1","308301","9","1","1","0","0","1001","0"
"1","0","0","0","0","0","0","1","1002","1001","1","0","30830201","1","0","1","308302","9","1002","1","0","0","1001","0"
"1","0","0","0","0","0","0","1","1002","1001","1","0","30830202","0","0","1","308302","7","1002","0","0","0","1001","0"
"1","0","0","0","0","0","0","1","1002","1001","1","0","30830301","1","0","1","308303","9","1002","1","0","0","1001","0"
"1","0","0","0","0","0","0","1","1002","1001","1","0","30830302","0","0","1","308303","7","1002","0","0","0","1001","0"
"1","0","0","0","0","0","0","1","1002","1","1002","0","30840001","0","0","1","308400","6","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1002","1","1002","0","30840101","0","0","1","308401","6","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1002","0","1001","0","30840201","0","0","1","308402","5","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1","1002","1","0","30840202","0","0","1002","308402","6","0","0","0","0","1001","0"
"4","0","0","0","0","0","0","1","1001","1","1002","0","30840301","0","0","1","308403","8","1001","1","0","0","1","0"
"1","0","0","1002","0","0","0","1002","1001","1","1002","1001","30840302","1","0","1001","308403","11","1001","1002","0","0","1","0"
"1","0","0","0","0","0","0","1","1","0","0","0","30840401","0","0","1","308404","4","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","1","1004","0","30840501","1","0","1001","308405","9","1001","1004","0","0","1004","0"
"1","0","0","0","0","0","0","1","1001","1002","1001","0","30840601","0","0","1","308406","8","1","1001","0","0","1002","0"
"2","0","0","0","0","0","0","1","1","1001","1","0","30840602","0","0","1002","308406","7","1002","0","0","0","1001","0"
"4","0","0","0","0","0","0","1","1001","1","1002","0","30840801","0","0","1","308408","8","1001","1","0","0","1","0"
"1","0","0","1002","0","0","0","1002","1001","1","1002","1001","30840802","1","0","1001","308408","11","1001","1002","0","0","1","0"
"1","0","0","0","0","0","0","1004","1001","1002","1001","0","30840901","0","0","1004","308409","8","1004","1001","0","0","1002","0"
"2","0","0","0","0","0","0","1004","1004","1001","1004","0","30840902","0","0","1002","308409","7","1002","0","0","0","1001","0"
"1","0","0","0","0","0","0","1","1","1001","1","0","30850001","0","0","1002","308500","8","1002","1","0","0","1001","0"
"1","0","0","0","0","0","0","1","1","1001","1","0","30850002","0","0","1002","308500","8","1002","1","0","0","1001","0"
"1","0","0","0","0","0","0","1","1","0","1001","0","30860001","0","0","1","308600","5","0","0","0","0","1002","0"
"4","0","0","0","0","0","0","1","1","1","1006","0","30860101","0","0","1","308600","7","1002","0","0","0","1002","0"
"4","0","0","0","0","0","0","1","1","1","1006","0","30860201","0","0","1","308600","7","1002","0","0","0","1002","0"
"4","0","0","0","0","0","0","1","1","1","1001","0","30860301","0","0","1","308600","7","1002","0","0","0","1002","0"
"1","0","0","0","0","0","0","1","1","0","1001","0","30860302","0","0","1","308600","5","0","0","0","0","1008","0"
"4","0","0","1","0","0","0","1","1","1","1","1007","30860401","1002","0","1004","308600","11","1007","1","0","0","1002","0"
"1","0","0","0","0","0","0","1","1","0","0","0","30860501","0","0","1","308600","4","0","0","0","0","1","0"
"4","0","0","0","0","0","0","1","1","1","1001","0","30860601","0","0","1","308606","7","1002","0","0","0","1002","0"
"1","0","0","0","0","0","0","1002","1001","0","0","0","30900001","0","0","0","309000","3","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1002","1001","0","0","0","30900101","0","0","0","309001","3","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1002","1001","0","0","0","30900201","0","0","0","309002","3","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1002","1001","0","0","0","30900301","0","0","0","309003","3","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1002","1001","0","0","0","30900401","0","0","0","309004","3","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1002","1001","0","1001","0","30910001","0","0","1002","309100","5","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1002","1001","0","1002","0","30910101","0","0","1002","309101","5","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1002","1001","0","1002","0","30910201","0","0","1002","309102","5","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1002","1001","0","1002","0","30910301","0","0","1002","309103","5","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1002","1001","0","1002","0","30910401","0","0","1002","309104","5","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1002","1001","0","1002","0","30910601","0","0","1002","309106","5","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1002","1002","0","0","0","30920001","0","0","0","309200","3","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1002","1002","0","0","0","30920101","0","0","0","309201","3","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1002","1002","0","0","0","30920201","0","0","0","309202","3","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1002","1002","0","0","0","30920301","0","0","1002","309203","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1","1002","0","1","0","30930001","0","0","1","309300","3","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1001","1004","0","1","0","30930101","0","0","1001","309300","5","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1001","1004","0","1","0","30930201","0","0","1001","309300","5","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1001","1004","0","1","0","30930301","0","0","1001","309300","5","0","0","0","0","1","0"
"2","0","0","0","0","0","0","1","1","0","0","0","30930401","0","0","0","309300","3","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1002","1001","1","1001","0","30930501","0","0","1","309300","6","0","0","0","0","1004","0"
"1","0","0","0","0","0","0","1001","1004","0","1","0","30930601","0","0","1001","309300","5","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1002","1002","0","0","0","30940001","0","0","1002","309400","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1002","1002","0","0","0","30940101","0","0","1002","309401","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1002","1001","0","0","0","30950001","0","0","1002","309500","4","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1002","1001","0","0","0","30950101","0","0","1002","309501","4","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1002","1002","0","0","0","30960001","0","0","1002","309600","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1002","1002","0","0","0","30960101","0","0","1002","309601","4","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1002","1002","0","0","0","30970001","0","0","1001","309700","4","0","0","0","0","1002","0"
"4","0","0","0","0","0","0","1001","1003","1003","1002","0","30980001","0","0","1001","309800","6","0","0","0","0","1002","0"
"2","0","0","0","0","0","0","1005","1002","0","0","0","30980101","0","0","0","309801","3","0","0","0","0","1002","0"
"4","0","0","0","0","0","0","1002","1002","1001","1001","0","30980201","0","0","1002","309802","8","1002","1001","0","0","1001","0"
"5","0","0","0","0","0","0","1002","1001","1002","1001","0","30980301","1002","0","1002","309803","9","1002","1001","0","0","1002","0"
"5","0","0","0","0","0","0","1003","1001","1002","1003","0","30980302","1002","0","1002","309803","9","1001","1002","0","0","1002","0"
"5","0","0","0","0","0","0","1002","1001","1002","1001","0","30980501","1002","0","1002","309805","9","1002","1001","0","0","1002","0"
"5","0","0","0","0","0","0","1003","1001","1002","1003","0","30980502","1002","0","1002","309805","9","1001","1002","0","0","1002","0"
"1","1","1","1","1","1","1","1","1","1","1001","1","30990001","0","1","1","309900","7","1002","0","1","1","1002","1"
"1","1","1","1","1","1","1","1001","1","0","1002","1","30990002","0","1","1","309900","5","0","0","1","1","1002","1"
"1","1","1","1","1","1","1","1004","1004","1004","1001","1","30990101","0","1","1004","309901","7","1002","0","1","1","1002","1"
"1","1","1","1","1","1","1","1001","1004","0","1002","1","30990102","0","1","1004","309901","5","0","0","1","1","1002","1"
"2","0","0","0","0","0","0","1004","1004","0","0","0","30990701","0","0","0","309907","3","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1004","1004","1001","1004","0","30990702","0","0","1001","309907","7","1002","0","0","0","1001","0"
"1","0","0","0","0","0","0","1","1002","1","1002","0","31000001","0","0","1","310000","6","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1002","1","1002","0","31000101","0","0","1","310001","6","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1002","0","1001","0","31000201","0","0","1","310002","5","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1","1002","1","0","31000202","0","0","1002","310002","6","0","0","0","0","1001","0"
"6","0","0","0","0","0","0","1","1001","1002","1","0","31000301","1001","0","1","310003","9","1","1002","0","0","1","0"
"1","0","0","1002","0","0","0","1002","1001","1","1002","1001","31000302","1","0","1001","310003","11","1001","1002","0","0","1","0"
"1","0","0","0","0","0","0","1","1","0","0","0","31000401","0","0","1","310004","4","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1","1","1004","1005","31000501","1","0","1005","310005","10","1","1004","0","0","1004","0"
"6","0","0","0","0","0","0","1","1001","1002","1","0","31000601","1001","0","1","310006","9","1","1002","0","0","1","0"
"1","0","0","1002","0","0","0","1002","1001","1","1002","1001","31000602","1","0","1001","310006","11","1001","1002","0","0","1","0"
"12","0","1","1004","0","1002","1004","1001","1","1","1","1","31010001","1002","1001","1004","310100","16","1001","1","0","1001","1","0"
"1","0","0","0","0","0","0","1001","1004","1004","1","0","31010002","0","0","1002","310100","6","0","0","0","0","1","0"
"12","0","1010","1004","0","1002","1004","1001","1010","1010","1010","1010","31010101","1002","1001","1004","310101","16","1001","1010","0","1001","1010","0"
"1","0","0","0","0","0","0","1001","1004","0","0","0","31010102","0","0","1002","310101","4","0","0","0","0","1010","0"
"1","0","0","0","0","0","0","1002","1001","0","1001","0","31020001","0","0","1002","310200","5","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1","1001","0","1","0","31020101","0","0","1","310201","5","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1001","1004","0","1002","0","31020102","0","0","1","310201","5","0","0","0","0","1","0"
"7","0","1004","1","0","0","0","1","1003","1004","1","1","31030001","1003","0","1","310300","12","1","1","0","0","1","0"
"7","0","1004","1","0","0","0","1","1003","1004","1","1","31030101","1003","0","1","310301","12","1","1","0","0","1","0"
"7","0","1004","1","0","0","0","1","1003","1004","1","1","31030201","1003","0","1","310302","12","1","1","0","0","1","0"
"7","0","0","1","0","0","0","1","1","1","1003","1003","31030301","1","0","1","310303","11","1004","1","0","0","1004","0"
"7","0","1004","1","0","0","0","1","1003","1004","1","1","31030401","1003","0","1","310304","12","1","1","0","0","1","0"
"7","0","1004","1","0","0","0","1","1003","1004","1","1","31030402","1003","0","1","310304","12","1","1","0","0","1","0"
"2","0","0","0","0","0","0","1002","0","0","0","0","31030501","0","0","0","310305","2","0","0","0","0","1002","0"
"6","0","0","0","0","0","0","1004","1","1004","1","1","31030601","1003","0","1003","310306","10","1","1","0","0","1","0"
"2","0","0","0","0","0","0","1004","1004","0","1004","0","31030701","0","0","1003","310307","5","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1","1","1","1","0","31040001","0","0","1002","310400","7","1001","0","0","0","1002","0"
"1","0","0","0","0","0","0","1002","1002","0","0","0","31040002","0","0","0","310400","3","0","0","0","0","1003","0"
"1","0","1","1","0","1001","0","1","1","1","1002","1002","31040101","1","0","1","310401","13","1","1002","0","0","1002","0"
"1","0","0","0","0","0","0","1002","1002","0","0","0","31040102","0","0","0","310401","3","0","0","0","0","1003","0"
"1","0","0","0","0","0","0","1","1002","0","1001","0","31050001","0","0","1","310500","5","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1001","0","1","0","31050101","0","0","1","310501","5","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1002","1","1","0","31050201","0","0","1","310502","7","1001","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1002","0","1001","0","31050301","0","0","1","310503","5","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1002","1002","1","0","31050302","0","0","1","310503","7","1001","0","0","0","1001","0"
"1","0","0","0","0","0","0","1","0","0","0","0","31050401","0","0","0","310504","2","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","0","0","0","0","31050501","0","0","0","310505","2","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1002","1","1","0","31050601","0","0","1001","310506","7","1001","0","0","0","1","0"
"2","0","0","0","0","0","0","1003","1002","1003","1001","0","31050701","0","0","1003","310507","7","1002","0","0","0","1001","0"
"1","0","0","0","0","0","0","1","1001","0","1","0","31060001","0","0","1","310600","5","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1001","0","1","0","31060101","0","0","1","310601","5","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1001","1002","1","0","31060201","0","0","1","310602","6","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1002","1","1001","0","31060301","0","0","1","310603","6","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1","1","1","1","0","31060401","1004","0","1004","310604","9","1","1","0","0","1","0"
"1","0","0","0","0","0","0","1","1","1","1","0","31060501","1004","0","1004","310605","9","1","1","0","0","1","0"
"1","0","0","0","0","0","0","1","1002","1002","1","0","31060601","0","0","1","310606","6","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1","1002","0","1002","0","31060701","0","0","1","310607","5","0","0","0","0","1001","0"
"5","0","0","0","0","0","0","1","1002","1","1001","0","31070001","0","0","1","310700","7","1002","0","0","0","1001","0"
"5","0","0","0","0","0","0","1","1002","1","1001","0","31070101","0","0","1","310701","7","1002","0","0","0","1001","0"
"5","0","0","0","0","0","0","1","1002","1","1001","0","31070201","0","0","1","310702","7","1002","0","0","0","1001","0"
"5","0","0","0","0","0","0","1","1002","1","1001","0","31070301","0","0","1","310703","7","1002","0","0","0","1001","0"
"1","0","0","0","0","0","0","1","1","0","0","0","31070401","0","0","1","310704","4","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1004","1004","0","0","0","31070501","0","0","1004","310705","4","0","0","0","0","1004","0"
"1","0","0","0","0","0","0","1005","1005","0","0","0","31070502","0","0","1005","310705","4","0","0","0","0","1005","0"
"5","0","0","0","0","0","0","1","1002","1","1001","0","31070601","0","0","1","310706","8","1002","1001","0","0","1001","0"
"5","0","0","0","0","0","0","1002","1001","1","1002","0","31080001","0","0","1","310800","8","1001","1","0","0","1","0"
"1","0","0","0","0","0","0","1005","1004","0","0","0","31080002","0","0","1","310800","4","0","0","0","0","1","0"
"5","0","0","0","0","0","0","1002","1001","1","1002","0","31080101","0","0","1","310801","8","1001","1","0","0","1","0"
"5","0","0","0","0","0","0","1002","1001","1","1002","0","31080201","0","0","1","310802","8","1001","1","0","0","1","0"
"5","0","0","0","0","0","0","1002","1001","1","1002","0","31080301","0","0","1","310803","8","1001","1","0","0","1","0"
"1","0","0","0","0","0","0","1","1","0","0","0","31080401","0","0","1","310804","4","0","0","0","0","1","0"
"1","0","0","0","0","0","0","1005","1004","0","0","0","31080501","0","0","0","310805","3","0","0","0","0","1","0"
"5","0","0","0","0","0","0","1002","1001","1","1002","0","31080502","0","0","1","310805","8","1001","1","0","0","1","0"
"5","0","0","0","0","0","0","1002","1001","1","1002","0","31080601","0","0","1","310806","8","1001","1","0","0","1","0"
"1","0","0","0","0","0","0","1","1002","0","1002","0","31090001","0","0","1001","310900","5","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1","1","1001","1","0","31100001","0","0","1","311000","6","0","0","0","0","1001","0"
"1","0","0","0","0","0","0","1","1","1","1001","0","31100002","0","0","1","311000","6","0","0","0","0","1002","0"
"1","0","0","0","0","0","0","1003","1002","0","0","0","31100101","0","0","1003","311001","4","0","0","0","0","1001","0"
