1978069209081693f6de4cff91a17a768c219bcddc2b8d7b938e942f6de10ba1,29dfbfd41d12f04b71b8d991cbfd452f3ef3368a9f0fef869c6df15e5dbbf95f,1afc8d313ac48ce9b5e8ac03e7cc195a9ad3cf14cbacc3a161815d126c3126c6,fdbb5041f1e8b0d91ed80f865bcf472cf7ab3926a34e5eb85b4e6c059562d879,1140dde36f3bc839ad560841f1a75430db41eb99f2239033f0626256e7cab56a,db28a6e1552702e218e1a192d9d883f81e3052d5967c393beed4f6763a300a39,5d7ef2c7db18f47a1af68d29471ee9237b8c53839c65ec887040c929f5f821c8
"550105416","550105419","0","550105417","0","劍蛇 第4階段","550105418"
"550105516","550105519","0","550105517","0","劍蛇 第5階段","550105518"
"550106118","550106121","0","550106119","0","次元斷層三重岩 危險度1","550106120"
"550106220","550106223","0","550106221","0","次元斷層三重岩 危險度2","550106222"
"550106320","550106323","0","550106321","0","次元斷層三重岩 危險度3","550106322"
"550106422","550106425","0","550106423","0","次元斷層三重岩 危險度4","550106424"
"550106518","550106521","0","550106519","0","次元斷層三重岩 危險度5","550106520"
"550107141","550107144","550107145","550107142","0","混沌生成系統 危險度1","550107143"
"550107241","550107244","550107245","550107242","0","混沌生成系統 危險度2","550107243"
"550107341","550107344","550107345","550107342","0","混沌生成系統 危險度3","550107343"
"550107441","550107444","550107445","550107442","0","混沌生成系統 危險度4","550107443"
"550107541","550107544","550107545","550107542","0","混沌生成系統 危險度5","550107543"
"610017101","610017104","0","610017102","0","貝特魯吉烏斯 NORMAL","610017103"
"610017201","610017204","0","610017202","0","貝特魯吉烏斯 HARD","610017203"
"610017301","610017304","0","610017302","0","貝特魯吉烏斯 VERY HARD","610017303"
"610017401","610017413","0","610017411","0","貝特魯吉烏斯 SP1","610017412"
"610017402","610017423","0","610017421","0","貝特魯吉烏斯 SP2","610017422"
"610017403","610017433","0","610017431","0","貝特魯吉烏斯 SP3","610017432"
"610036101","610036104","0","610036102","0","盆栽小花 NORMAL","610036103"
"610036201","610036204","0","610036202","0","盆栽小花 HARD","610036203"
"610036301","610036304","0","610036302","0","盆栽小花 VERY HARD","610036303"
"610036401","610036413","0","610036411","0","盆栽小花 SP1","610036412"
"610036402","610036423","0","610036421","0","盆栽小花 SP2","610036422"
"610036403","610036433","0","610036431","0","盆栽小花 SP3","610036432"
"610053101","610053104","0","610053102","0","貝特魯吉烏斯 NORMAL","610053103"
"610053201","610053204","0","610053202","0","貝特魯吉烏斯 HARD","610053203"
"610053301","610053304","0","610053302","0","貝特魯吉烏斯 VERY HARD","610053303"
"610053401","610053413","0","610053411","0","貝特魯吉烏斯 SP1","610053412"
"610053402","610053423","0","610053421","0","貝特魯吉烏斯 SP2","610053422"
"610053403","610053433","0","610053431","0","貝特魯吉烏斯 SP3","610053432"
"610054101","0","0","610054102","0","被操控的雪人 NORMAL","610054103"
"610054201","0","0","610054202","0","被操控的雪人 HARD","610054203"
"610054301","0","0","610054302","0","被操控的雪人 VERY HARD","610054303"
"610054401","0","0","610054412","0","被操控的雪人 SP1","610054413"
"610054402","0","0","610054422","0","被操控的雪人 SP2","610054423"
"610054403","0","0","610054432","0","被操控的雪人 SP3","610054433"
"610063101","610063104","0","610063102","0","盆栽小花 NORMAL","610063103"
"610063201","610063204","0","610063202","0","盆栽小花 HARD","610063203"
"610063301","610063304","0","610063302","0","盆栽小花 VERY HARD","610063303"
"610063401","610063413","0","610063411","0","盆栽小花 SP1","610063412"
"610063402","610063423","0","610063421","0","盆栽小花 SP2","610063422"
"610063403","610063433","0","610063431","0","盆栽小花 SP3","610063432"
"610066101","610066104","610066105","610066102","0","爆裂‧時間儀 NORMAL","610066103"
"610066201","610066204","610066205","610066202","0","爆裂‧時間儀 HARD","610066203"
"610066301","610066304","610066305","610066302","0","爆裂‧時間儀 VERY HARD","610066303"
"610066401","610066413","610066414","610066411","0","爆裂‧時間儀 SP1","610066412"
"610066402","610066423","610066424","610066421","0","爆裂‧時間儀 SP2","610066422"
"610066403","610066433","610066434","610066431","0","爆裂‧時間儀 SP3","610066432"
"610081101","0","0","610081102","0","被操控的雪人 NORMAL","610081103"
"610081201","0","0","610081202","0","被操控的雪人 HARD","610081203"
"610081301","0","0","610081302","0","被操控的雪人 VERY HARD","610081303"
"610081401","0","0","610081412","0","被操控的雪人 SP1","610081413"
"610081402","0","0","610081422","0","被操控的雪人 SP2","610081423"
"610081403","0","0","610081432","0","被操控的雪人 SP3","610081433"
"610085101","0","0","610085102","0","超載力量","610085103"
"610085201","0","0","610085202","0","超載力量","610085203"
"610085301","0","0","610085302","0","超載力量","610085303"
"610085401","0","0","610085411","0","超載力量","610085412"
"610085402","0","0","610085421","0","超載力量","610085422"
"610085403","0","0","610085431","0","超載力量","610085432"
"610093101","610093104","610093105","610093102","0","爆裂‧時間儀 NORMAL","610093103"
"610093201","610093204","610093205","610093202","0","爆裂‧時間儀 HARD","610093203"
"610093301","610093304","610093305","610093302","0","爆裂‧時間儀 VERY HARD","610093303"
"610093401","610093413","610093414","610093411","0","爆裂‧時間儀 SP1","610093412"
"610093402","610093423","610093424","610093421","0","爆裂‧時間儀 SP2","610093422"
"610093403","610093433","610093434","610093431","0","爆裂‧時間儀 SP3","610093432"
"610110101","610110104","610110105","610110102","0","樂園守護者 NORMAL","610110103"
"610110201","610110204","610110205","610110202","0","樂園守護者 HARD","610110203"
"610110301","610110304","610110305","610110302","0","樂園守護者 VERY HARD","610110303"
"610110401","610110413","610110414","610110411","0","樂園守護者 SP1","610110412"
"610110402","610110423","610110424","610110421","0","樂園守護者 SP2","610110422"
"610110403","610110433","610110434","610110431","0","樂園守護者 SP3","610110432"
"610113101","0","0","610113102","0","超載力量","610113103"
"610113201","0","0","610113202","0","超載力量","610113203"
"610113301","0","0","610113302","0","超載力量","610113303"
"610113401","0","0","610113411","0","超載力量","610113412"
"610113402","0","0","610113421","0","超載力量","610113422"
"610113403","0","0","610113431","0","超載力量","610113432"
"610137101","0","0","610137102","0","顯露苦衷 埃拉＆志那都 NORMAL","610137103"
"610137201","0","0","610137202","0","顯露苦衷 埃拉＆志那都 HARD","610137203"
"610137301","0","0","610137302","0","顯露苦衷 埃拉＆志那都 VERY HARD","610137303"
"610137401","0","0","610137411","0","顯露苦衷 埃拉＆志那都 SP1","610137412"
"610137402","0","0","610137422","0","顯露苦衷 埃拉＆志那都 SP2","610137421"
"610137403","0","0","610137431","0","顯露苦衷 埃拉＆志那都 SP3","610137432"
"610137501","0","0","610137511","0","顯露苦衷 埃拉＆志那都 EX+1","610137512"
"610137502","0","0","610137522","0","顯露苦衷 埃拉＆志那都 EX+2","610137521"
"610137503","0","0","610137531","0","顯露苦衷 埃拉＆志那都 EX+3","610137532"
"610138101","610138104","610138105","610138102","0","樂園守護者 NORMAL","610138103"
"610138201","610138204","610138205","610138202","0","樂園守護者 HARD","610138203"
"610138301","610138304","610138305","610138302","0","樂園守護者 VERY HARD","610138303"
"610138401","610138413","610138414","610138411","0","樂園守護者 SP1","610138412"
"610138402","610138423","610138424","610138421","0","樂園守護者 SP2","610138422"
"610138403","610138433","610138434","610138431","0","樂園守護者 SP3","610138432"
"610150101","610150104","610150105","610150102","0","混沌生成系統 NORMAL","610150103"
"610150201","610150204","610150205","610150202","0","混沌生成系統 HARD","610150203"
"610150301","610150304","610150305","610150302","0","混沌生成系統 VERY HARD","610150303"
"610150401","610150413","610150414","610150411","0","混沌生成系統 SP1","610150412"
"610150402","610150423","610150424","610150421","0","混沌生成系統 SP2","610150422"
"610150403","610150433","610150434","610150431","0","混沌生成系統 SP3","610150432"
"610150501","610150513","610150514","610150511","0","混沌生成系統 EX+1","610150512"
"610150502","610150523","610150524","610150521","0","混沌生成系統 EX+2","610150522"
"610150503","610150533","610150534","610150531","0","混沌生成系統 EX+3","610150532"
"610153101","610153104","0","610153102","0","貝特魯吉烏斯 NORMAL","610153103"
"610153201","610153204","0","610153202","0","貝特魯吉烏斯 HARD","610153203"
"610153301","610153304","0","610153302","0","貝特魯吉烏斯 VERY HARD","610153303"
"610153401","610153413","0","610153411","0","貝特魯吉烏斯 SP1","610153412"
"610153402","610153423","0","610153421","0","貝特魯吉烏斯 SP2","610153422"
"610153403","610153433","0","610153431","0","貝特魯吉烏斯 SP3","610153432"
"610154101","610154104","0","610154102","0","惡毒巨蛇 NORMAL","610154103"
"610154201","610154204","0","610154202","0","惡毒巨蛇 HARD","610154203"
"610154301","610154304","0","610154302","0","惡毒巨蛇 VERY HARD","610154303"
"610154401","610154413","0","610154411","0","惡毒巨蛇 SP1","610154412"
"610154402","610154423","0","610154421","0","惡毒巨蛇 SP2","610154422"
"610154403","610154433","0","610154431","0","惡毒巨蛇 SP3","610154432"
"610154501","610154513","0","610154511","0","惡毒巨蛇 EX+1","610154512"
"610154502","610154523","0","610154521","0","惡毒巨蛇 EX+2","610154522"
"610154503","610154533","0","610154531","0","惡毒巨蛇 EX+3","610154532"
"610158101","610158104","0","610158102","0","年幼鬼魂‧吐舌鬼 NORMAL","610158103"
"610158201","610158204","0","610158202","0","年幼鬼魂‧吐舌鬼 HARD","610158203"
"610158301","610158304","0","610158302","0","年幼鬼魂‧吐舌鬼 VERY HARD","610158303"
"610158401","610158413","0","610158411","0","年幼鬼魂‧吐舌鬼 SP1","610158412"
"610158402","610158423","0","610158421","0","年幼鬼魂‧吐舌鬼 SP2","610158422"
"610158403","610158433","0","610158431","0","年幼鬼魂‧吐舌鬼 SP3","610158432"
"610158501","610158513","0","610158511","0","年幼鬼魂‧吐舌鬼 EX+1","610158512"
"610158502","610158523","0","610158521","0","年幼鬼魂‧吐舌鬼 EX+2","610158522"
"610158503","610158533","0","610158531","0","年幼鬼魂‧吐舌鬼 EX+3","610158532"
"610213101","0","0","610213102","0","色慾之龍_1月底活動","610213103"
"610213201","0","0","610213202","0","色慾之龍_1月底活動","610213203"
"610213204","0","0","610213205","0","色慾之龍_1月底活動","610213206"
"610213207","0","0","610213208","0","色慾之龍_1月底活動","610213209"
"610213301","0","0","610213302","0","色慾之龍_1月底活動","610213303"
"610213304","0","0","610213305","0","色慾之龍_1月底活動","610213306"
"610213307","0","0","610213308","0","色慾之龍_1月底活動","610213309"
"660031101","0","0","660031102","0","被操控的雪人 NORMAL","660031103"
"660031201","0","0","660031202","0","被操控的雪人 HARD","660031203"
"660031301","0","0","660031302","0","被操控的雪人 VERY HARD","660031303"
"660037101","660037104","660037105","660037102","0","爆裂‧時間儀 NORMAL","660037103"
"660037201","660037204","660037205","660037202","0","爆裂‧時間儀 HARD","660037203"
"660037301","660037304","660037305","660037302","0","爆裂‧時間儀 VERY HARD","660037303"
"660047101","0","0","660047102","0","超載力量","660047103"
"660047201","0","0","660047202","0","超載力量","660047203"
"660047301","0","0","660047302","0","超載力量","660047303"
"660059101","660059104","660059105","660059102","0","樂園守護者 NORMAL","660059103"
"660059201","660059204","660059205","660059202","0","樂園守護者 HARD","660059203"
"660059301","660059304","660059305","660059302","0","樂園守護者 VERY HARD","660059303"
"660068101","0","0","660068102","0","顯露苦衷 埃拉＆志那都 NORMAL","660068103"
"660068201","0","0","660068202","0","顯露苦衷 埃拉＆志那都 HARD","660068203"
"660068301","0","0","660068302","0","顯露苦衷 埃拉＆志那都 VERY HARD","660068303"
"701000401","701000404","0","701000402","0","石像鬼‧炸裂","701000403"
"701000405","701000408","0","701000406","0","石像鬼‧炸裂","701000407"
"701000409","701000412","0","701000410","0","石像鬼‧炸裂","701000411"
"701000413","701000416","0","701000414","0","石像鬼‧炸裂","701000415"
"701000417","701000420","0","701000418","0","石像鬼‧炸裂","701000419"
"701000501","701000504","0","701000502","0","石像鬼‧魔幻","701000503"
"701000505","701000508","0","701000506","0","石像鬼‧魔幻","701000507"
"701000509","701000512","0","701000510","0","石像鬼‧魔幻","701000511"
"701000513","701000516","0","701000514","0","石像鬼‧魔幻","701000515"
"701000517","701000520","0","701000518","0","石像鬼‧魔幻","701000519"
"710078005","0","0","710078006","0","露娜之塔最上層","710078007"
"720078005","0","0","720078006","0","露娜之塔最上層EX","720078007"
"750000501","750000504","750000505","750000502","0","追憶卡里莎","750000503"
"750000701","0","0","750000702","0","追憶蘭法","750000703"
"750000901","750000904","0","750000902","0","追憶僕役‧洛克斯（複部位）","750000903"
"770330301","770330304","0","770330302","0","Roguelike 冰霜獵犬","770330303"
"770330801","770330804","0","770330802","0","Roguelike 冰霜獵犬","770330803"
"770331301","770331304","0","770331302","0","Roguelike 冰霜獵犬","770331303"
"770331801","770331804","0","770331802","0","Roguelike 冰霜獵犬","770331803"
"770530301","770530304","0","770530302","0","Roguelike 狂怒綠龍","770530303"
"770530801","770530804","0","770530802","0","Roguelike 狂怒綠龍","770530803"
"770531301","770531304","0","770531302","0","Roguelike 狂怒綠龍","770531303"
"770531801","770531804","0","770531802","0","Roguelike 狂怒綠龍","770531803"
"781001121","781001124","0","781001122","0","三重岩 難度NORMAL","781001123"
"781001151","0","0","781001152","0","色慾之龍 難度NORMAL","781001153"
"781001221","781001224","0","781001222","0","三重岩 難度HARD","781001223"
"781001251","0","0","781001252","0","色慾之龍 難度HARD","781001253"
"781001321","781001324","0","781001322","0","三重岩 難度VERY HARD","781001323"
"781001351","0","0","781001352","0","色慾之龍 難度VERY HARD","781001353"
"781002121","781002124","0","781002122","0","三重岩 難度NORMAL","781002123"
"781002151","0","0","781002152","0","色慾之龍 難度NORMAL","781002153"
"781002221","781002224","0","781002222","0","三重岩 難度HARD","781002223"
"781002251","0","0","781002252","0","色慾之龍 難度HARD","781002253"
"781002321","781002324","0","781002322","0","三重岩 難度VERY HARD","781002323"
"781002351","0","0","781002352","0","色慾之龍 難度VERY HARD","781002353"
"781003121","781003124","0","781003122","0","三重岩 難度NORMAL","781003123"
"781003151","0","0","781003152","0","色慾之龍 難度NORMAL","781003153"
"781003221","781003224","0","781003222","0","三重岩 難度HARD","781003223"
"781003251","0","0","781003252","0","色慾之龍 難度HARD","781003253"
"781003321","781003324","0","781003322","0","三重岩 難度VERY HARD","781003323"
"781003351","0","0","781003352","0","色慾之龍 難度VERY HARD","781003353"
"800100203","800100214","0","800100212","0","機械莉瑪2020MODE3","800100213"
"801100213","801100243","0","801100223","0","霸瞳僕役（複合）","801100233"
"802100210","0","0","802100211","0","蘭法","802100212"
"802100230","802100233","802100234","802100231","0","卡里莎","802100232"
"802100241","0","0","802100242","0","蘭法","802100243"
"802100245","802100248","802100249","802100246","0","卡里莎","802100247"
"803100201","803100204","0","803100202","0","黑之王賈巴沃克","803100203"
"803100205","803100208","0","803100206","0","黑之王賈巴沃克","803100207"
"803100209","803100212","0","803100210","0","黑之王賈巴沃克","803100211"
"820103001","820103004","0","820103002","0","深域泰坦龍龜","820103003"
"820104001","820104004","0","820104002","0","深域涅普堤利昂","820104003"
"820108001","820108004","0","820108002","0","深域詛咒鎧甲‧洛克斯","820108003"
"830102001","0","0","830102002","0","深域哥布林騎兵","830102003"
"830107001","830107004","0","830107002","0","深域頑強幽靈","830107003"
"840102001","840102004","0","840102002","0","深域冰霜獵犬","840102003"
"840105001","840105004","0","840105002","0","深域三重岩","840105003"
"850103001","850103004","0","850103002","0","深域雷電","850103003"
"850105001","850105004","0","850105002","0","深域劍蛇","850105003"
"850106001","850106004","0","850106002","0","深域黑曜飛龍","850106003"
"924072101","924072104","0","924072102","0","7月深淵討伐戰冰霜獵犬","924072103"
"924072201","924072204","0","924072202","0","7月深淵討伐戰冰霜獵犬","924072203"
"924072301","924072304","0","924072302","0","7月深淵討伐戰冰霜獵犬","924072303"
"924072401","924072404","0","924072402","0","7月深淵討伐戰冰霜獵犬","924072403"
"924082101","924082104","0","924082102","0","8月深淵討伐戰三重岩","924082103"
"924082201","924082204","0","924082202","0","8月深淵討伐戰三重岩","924082203"
"924082301","924082304","0","924082302","0","8月深淵討伐戰三重岩","924082303"
"924082401","924082404","0","924082402","0","8月深淵討伐戰三重岩","924082403"
"924092101","924092104","0","924092102","0","9月深淵討伐戰劍蛇","924092103"
"924092201","924092204","0","924092202","0","9月深淵討伐戰劍蛇","924092203"
"924092301","924092304","0","924092302","0","9月深淵討伐戰劍蛇","924092303"
"924092401","924092404","0","924092402","0","9月深淵討伐戰劍蛇","924092403"
"924102101","924102104","0","924102102","0","10月深淵討伐戰黑曜飛龍","924102103"
"924102201","924102204","0","924102202","0","10月深淵討伐戰黑曜飛龍","924102203"
"924102301","924102304","0","924102302","0","10月深淵討伐戰黑曜飛龍","924102303"
"924102401","924102404","0","924102402","0","10月深淵討伐戰黑曜飛龍","924102403"
"924112101","924112104","0","924112102","0","11月深淵討伐戰雷電","924112103"
"924112201","924112204","0","924112202","0","11月深淵討伐戰雷電","924112203"
"924112301","924112304","0","924112302","0","11月深淵討伐戰雷電","924112303"
"924112401","924112404","0","924112402","0","11月深淵討伐戰雷電","924112403"
"924122101","924122104","0","924122102","0","12月深淵討伐戰泰坦龍龜","924122103"
"924122201","924122204","0","924122202","0","12月深淵討伐戰泰坦龍龜","924122203"
"924122301","924122304","0","924122302","0","12月深淵討伐戰泰坦龍龜","924122303"
"924122401","924122404","0","924122402","0","12月深淵討伐戰泰坦龍龜","924122403"
"924142101","924142104","0","924142102","0","2月深淵討伐戰涅普堤利昂","924142103"
"924142201","924142204","0","924142202","0","2月深淵討伐戰涅普堤利昂","924142203"
"924142301","924142304","0","924142302","0","2月深淵討伐戰涅普堤利昂","924142303"
"924142401","924142404","0","924142402","0","2月深淵討伐戰涅普堤利昂","924142403"
"924152101","924152104","0","924152102","0","3月深淵討伐戰三重岩","924152103"
"924152201","924152204","0","924152202","0","3月深淵討伐戰三重岩","924152203"
"924152301","924152304","0","924152302","0","3月深淵討伐戰三重岩","924152303"
"924152401","924152404","0","924152402","0","3月深淵討伐戰三重岩","924152403"
"924162101","924162104","0","924162102","0","4月深淵討伐戰泰坦龍龜","924162103"
"924162201","924162204","0","924162202","0","4月深淵討伐戰泰坦龍龜","924162203"
"924162301","924162304","0","924162302","0","4月深淵討伐戰泰坦龍龜","924162303"
"924162401","924162404","0","924162402","0","4月深淵討伐戰泰坦龍龜","924162403"
"924172101","924172104","0","924172102","0","5月深淵討伐戰頑強幽靈","924172103"
"924172201","924172204","0","924172202","0","5月深淵討伐戰頑強幽靈","924172203"
"924172301","924172304","0","924172302","0","5月深淵討伐戰頑強幽靈","924172303"
"924172401","924172404","0","924172402","0","5月深淵討伐戰頑強幽靈","924172403"
"924192101","924192104","0","924192102","0","7月深淵討伐戰雷電","924192103"
"924192201","924192204","0","924192202","0","7月深淵討伐戰雷電","924192203"
"924192301","924192304","0","924192302","0","7月深淵討伐戰雷電","924192303"
"924192401","924192404","0","924192402","0","7月深淵討伐戰雷電","924192403"
"924202101","924202104","0","924202102","0","8月深淵討伐戰黑曜飛龍","924202103"
"924202201","924202204","0","924202202","0","8月深淵討伐戰黑曜飛龍","924202203"
"924202301","924202304","0","924202302","0","8月深淵討伐戰黑曜飛龍","924202303"
"924202401","924202404","0","924202402","0","8月深淵討伐戰黑曜飛龍","924202403"
"924212101","924212104","0","924212102","0","9月深淵討伐戰城堡多倫多獸","924212103"
"924212201","924212204","0","924212202","0","9月深淵討伐戰城堡多倫多獸","924212203"
"924212301","924212304","0","924212302","0","9月深淵討伐戰城堡多倫多獸","924212303"
"924212401","924212404","0","924212402","0","9月深淵討伐戰城堡多倫多獸","924212403"
"924222101","924222104","0","924222102","0","10月深淵討伐戰詛咒鎧甲‧洛克斯（複部位）","924222103"
"924222201","924222204","0","924222202","0","10月深淵討伐戰詛咒鎧甲‧洛克斯（複部位）","924222203"
"924222301","924222304","0","924222302","0","10月深淵討伐戰詛咒鎧甲‧洛克斯（複部位）","924222303"
"924222401","924222404","0","924222402","0","10月深淵討伐戰詛咒鎧甲‧洛克斯（複部位）","924222403"
"924232101","924232104","0","924232102","0","11月深淵討伐戰劍蛇","924232103"
"924232201","924232204","0","924232202","0","11月深淵討伐戰劍蛇","924232203"
"924232301","924232304","0","924232302","0","11月深淵討伐戰劍蛇","924232303"
"924232401","924232404","0","924232402","0","11月深淵討伐戰劍蛇","924232403"
"924242101","924242104","0","924242102","0","12月深淵討伐戰冰霜獵犬","924242103"
"924242201","924242204","0","924242202","0","12月深淵討伐戰冰霜獵犬","924242203"
"924242301","924242304","0","924242302","0","12月深淵討伐戰冰霜獵犬","924242303"
"924242401","924242404","0","924242402","0","12月深淵討伐戰冰霜獵犬","924242403"
"924252101","924252104","0","924252102","0","1月深淵討伐戰泰坦龍龜","924252103"
"924252201","924252204","0","924252202","0","1月深淵討伐戰泰坦龍龜","924252203"
"924252301","924252304","0","924252302","0","1月深淵討伐戰泰坦龍龜","924252303"
"924252401","924252404","0","924252402","0","1月深淵討伐戰泰坦龍龜","924252403"
"924282101","0","0","924282102","0","4月深淵討伐戰哥布林騎兵","924282103"
"924282201","0","0","924282202","0","4月深淵討伐戰哥布林騎兵","924282203"
"924282301","0","0","924282302","0","4月深淵討伐戰哥布林騎兵","924282303"
"924282401","0","0","924282402","0","4月深淵討伐戰哥布林騎兵","924282403"
"925012101","925012104","0","925012102","0","1月深淵討伐戰哥布林騎兵","925012103"
"925012201","925012204","0","925012202","0","1月深淵討伐戰哥布林騎兵","925012203"
"925012301","925012304","0","925012302","0","1月深淵討伐戰哥布林騎兵","925012303"
"925012401","925012404","0","925012402","0","1月深淵討伐戰哥布林騎兵","925012403"
