000e9e4a01b112fe5a6efb3e211529524cc0edcfb55f409d9ee258359ece6f8c,b20778c57cd1ef6064672f86a4cbd24db6c7ca1213720da8018b3567a74c481c,c55f3dc4006b06591e855f96bb34bfa2dcd302c0a8530a9ea9c5a29f502ce01b,a33f0b526576898a620432af0fff03386a98cfd7f5627bb320c48ec2f7f4034b,1c145fcb5e5299ace196f343c3fa2d8bc6555a66a2fab52ddd8f5b96a4ece285,2de5e3606e20ce33def9134947853baa715bd0a818f199b01bb1c8fac3cce688,7b511234e3110475acadba5b0aa388b2cf647d8de4fd766e031473d9a45a7aa4,4422c9d105f7fabbadf9f904eca08b2698a14b266198c9018c9da18a128fa316,ebd46db2ca114a3861a951eb44fc306790fbd8a25ea6ae88245caf41be61dc5b,a15a1863bcf518102dd04ce73cd3a0b46b5a441c2e18ff7733758e836ebf7940,ff118b51aeaaf27550d57cab4af13e059fb3830b50f4b963e29ea470b82df6df,a6db37ace16effc17f6021e028948dcfcf600f497b39af291908b5317ad3fef0,465e703dc1d2d36f5bb63dab432f28375df0e69af9ee958ce826bfbc03b767b9,29993004903901ac1e815ff4669b4cce37c31a3986f39cbd1685348f31a78b89,eae64f9a8642e3015dbab2d5af7f35efeca1c9bb60e3ce996e537f81569b6972,f210256d7f97aea8eb9a4482359c1f1facdb6d7fbd49dd13c8623f3be9bfd960,79a4e94d0738bb76816d4a965a6b078f8480b891a060fa93b58db2dd7681b6cd,27f4c0f9cdba2c80cbeb5db40f88eb8d17e027089bbd0552ba78367d5f2abe82,1acfb8d5baa670670d8e67217c0ed51f70e4f3d12fbf096d5825dead5c197115,0979fdf6b1853f69b2f0ec7c427936ff611c948d53b17e3d069231d1af1a43a0,593f1a5d2200adfc69862cf20bedc10e5be2f85cc9f82e503937666219dde3e7,fee255fefda8e1be18be09f9fd3988eacba50c1422671fd5335ed9b262682d43,060538f243a03eed40448ef2d4d867b597e1f1857f53fa4e1e7b146e7269253e,f6a4cec96ba2ec050a036fbf60ca8406d15709fb8212e2f144bcfba22c82d6f7,743d389eda4c6fe4e2e9d77c5c9eeea5271b86ce7df2c0e9b5e0966594bcf8ad,9bb810b185e35daa4c2ce6e656ed33caf8e7006105f5d5942d2182c1ba408f0a
"50","215","0","0","0","2030/12/17 14:59:59","83001","283001044","83001044","90","25013","10","183001044","2024/06/14 16:00:00","10","90","100450","25021","10","8550","0","0","翠嵐的深域5-4","383001044","830010441","182100"
"125","215","0","0","0","2030/12/17 14:59:59","83001","283001045","83001045","90","25013","10","183001045","2024/06/14 16:00:00","10","90","100450","25021","10","8750","0","0","翠嵐的深域5-5","383001045","830010451","182100"
"200","215","0","0","0","2030/12/17 14:59:59","83001","283001046","83001046","90","25013","10","183001046","2024/06/14 16:00:00","10","90","100830","25021","10","8950","0","0","翠嵐的深域5-6","383001046","830010461","182100"
"25","215","0","0","0","2030/12/17 14:59:59","83001","283001047","83001047","90","25013","10","183001047","2024/06/14 16:00:00","10","90","100450","25021","10","9100","0","0","翠嵐的深域5-7","383001047","830010471","182100"
"100","215","0","0","0","2030/12/17 14:59:59","83001","283001048","83001048","90","25013","10","183001048","2024/06/14 16:00:00","10","90","100450","25021","10","9300","0","0","翠嵐的深域5-8","383001048","830010481","182100"
"175","215","0","0","0","2030/12/17 14:59:59","83001","283001049","83001049","90","25013","10","183001049","2024/06/14 16:00:00","10","90","100450","25021","10","9500","0","0","翠嵐的深域5-9","383001049","830010491","182100"
"50","215","0","0","0","2030/12/17 14:59:59","83001","283001050","83001050","90","25013","10","183001050","2024/06/14 16:00:00","10","90","83001","25021","10","9750","0","0","翠嵐的深域5-10","383001050","830010501","182100"
"25","215","0","0","0","2030/12/17 14:59:59","83001","283001051","83001051","90","25013","10","183001051","2025/03/15 16:00:00","10","230","100450","25021","10","10000","0","0","翠嵐的深域6-1","383001051","830010511","182100"
"100","215","0","0","0","2030/12/17 14:59:59","83001","283001052","83001052","90","25013","10","183001052","2025/03/15 16:00:00","10","230","100450","25021","10","10200","0","0","翠嵐的深域6-2","383001052","830010521","182100"
"175","215","0","0","0","2030/12/17 14:59:59","83001","283001053","83001053","90","25013","10","183001053","2025/03/15 16:00:00","10","230","100450","25021","10","10400","0","0","翠嵐的深域6-3","383001053","830010531","182100"
"50","215","0","0","0","2030/12/17 14:59:59","83001","283001054","83001054","90","25013","10","183001054","2025/03/15 16:00:00","10","230","100450","25021","10","10550","0","0","翠嵐的深域6-4","383001054","830010541","182100"
"125","215","0","0","0","2030/12/17 14:59:59","83001","283001055","83001055","90","25013","10","183001055","2025/03/15 16:00:00","10","230","100450","25021","10","10750","0","0","翠嵐的深域6-5","383001055","830010551","182100"
"200","215","0","0","0","2030/12/17 14:59:59","83001","283001056","83001056","90","25013","10","183001056","2025/03/15 16:00:00","10","230","100830","25021","10","10950","0","0","翠嵐的深域6-6","383001056","830010561","182100"
"25","215","0","0","0","2030/12/17 14:59:59","83001","283001057","83001057","90","25013","10","183001057","2025/03/15 16:00:00","10","230","100450","25021","10","11100","0","0","翠嵐的深域6-7","383001057","830010571","182100"
"100","215","0","0","0","2030/12/17 14:59:59","83001","283001058","83001058","90","25013","10","183001058","2025/03/15 16:00:00","10","230","100450","25021","10","11300","0","0","翠嵐的深域6-8","383001058","830010581","182100"
"175","215","0","0","0","2030/12/17 14:59:59","83001","283001059","83001059","90","25013","10","183001059","2025/03/15 16:00:00","10","230","100450","25021","10","11500","0","0","翠嵐的深域6-9","383001059","830010591","182100"
"50","215","0","0","0","2030/12/17 14:59:59","83001","283001060","83001060","90","25013","10","183001060","2025/03/15 16:00:00","10","230","83001","25021","10","11750","0","0","翠嵐的深域6-10","383001060","830010601","182100"
"25","215","0","0","0","2030/12/17 14:59:59","83001","283001061","83001061","90","25013","10","183001061","2025/03/15 16:00:00","10","260","100450","25021","10","12000","0","0","翠嵐的深域7-1","383001061","830010611","182100"
"100","215","0","0","0","2030/12/17 14:59:59","83001","283001062","83001062","90","25013","10","183001062","2025/03/15 16:00:00","10","260","100450","25021","10","12200","0","0","翠嵐的深域7-2","383001062","830010621","182100"
"175","215","0","0","0","2030/12/17 14:59:59","83001","283001063","83001063","90","25013","10","183001063","2025/03/15 16:00:00","10","260","100450","25021","10","12400","0","0","翠嵐的深域7-3","383001063","830010631","182100"
"50","215","0","0","0","2030/12/17 14:59:59","83001","283001064","83001064","90","25013","10","183001064","2025/03/15 16:00:00","10","260","100450","25021","10","12550","0","0","翠嵐的深域7-4","383001064","830010641","182100"
"125","215","0","0","0","2030/12/17 14:59:59","83001","283001065","83001065","90","25013","10","183001065","2025/03/15 16:00:00","10","260","100450","25021","10","12750","0","0","翠嵐的深域7-5","383001065","830010651","182100"
"200","215","0","0","0","2030/12/17 14:59:59","83001","283001066","83001066","90","25013","10","183001066","2025/03/15 16:00:00","10","260","100830","25021","10","12950","0","0","翠嵐的深域7-6","383001066","830010661","182100"
"25","215","0","0","0","2030/12/17 14:59:59","83001","283001067","83001067","90","25013","10","183001067","2025/03/15 16:00:00","10","260","100450","25021","10","13100","0","0","翠嵐的深域7-7","383001067","830010671","182100"
"100","215","0","0","0","2030/12/17 14:59:59","83001","283001068","83001068","90","25013","10","183001068","2025/03/15 16:00:00","10","260","100450","25021","10","13300","0","0","翠嵐的深域7-8","383001068","830010681","182100"
"175","215","0","0","0","2030/12/17 14:59:59","83001","283001069","83001069","90","25013","10","183001069","2025/03/15 16:00:00","10","260","100450","25021","10","13500","0","0","翠嵐的深域7-9","383001069","830010691","182100"
"50","215","0","0","0","2030/12/17 14:59:59","83001","283001070","83001070","90","25013","10","183001070","2025/03/15 16:00:00","10","260","83001","25021","10","13750","0","0","翠嵐的深域7-10","383001070","830010701","182100"
"25","215","0","0","0","2030/12/17 14:59:59","83001","283001071","83001071","90","25013","10","183001071","2025/11/15 16:00:00","10","370","100450","25021","10","14000","0","0","翠嵐的深域8-1","383001071","830010711","182100"
"100","215","0","0","0","2030/12/17 14:59:59","83001","283001072","83001072","90","25013","10","183001072","2025/11/15 16:00:00","10","370","100450","25021","10","14200","0","0","翠嵐的深域8-2","383001072","830010721","182100"
"175","215","0","0","0","2030/12/17 14:59:59","83001","283001073","83001073","90","25013","10","183001073","2025/11/15 16:00:00","10","370","100450","25021","10","14400","0","0","翠嵐的深域8-3","383001073","830010731","182100"
"50","215","0","0","0","2030/12/17 14:59:59","83001","283001074","83001074","90","25013","10","183001074","2025/11/15 16:00:00","10","370","100450","25021","10","14550","0","0","翠嵐的深域8-4","383001074","830010741","182100"
"125","215","0","0","0","2030/12/17 14:59:59","83001","283001075","83001075","90","25013","10","183001075","2025/11/15 16:00:00","10","370","100450","25021","10","14750","0","0","翠嵐的深域8-5","383001075","830010751","182100"
"200","215","0","0","0","2030/12/17 14:59:59","83001","283001076","83001076","90","25013","10","183001076","2025/11/15 16:00:00","10","370","100830","25021","10","14950","0","0","翠嵐的深域8-6","383001076","830010761","182100"
"25","215","0","0","0","2030/12/17 14:59:59","83001","283001077","83001077","90","25013","10","183001077","2025/11/15 16:00:00","10","370","100450","25021","10","15100","0","0","翠嵐的深域8-7","383001077","830010771","182100"
"100","215","0","0","0","2030/12/17 14:59:59","83001","283001078","83001078","90","25013","10","183001078","2025/11/15 16:00:00","10","370","100450","25021","10","15300","0","0","翠嵐的深域8-8","383001078","830010781","182100"
"175","215","0","0","0","2030/12/17 14:59:59","83001","283001079","83001079","90","25013","10","183001079","2025/11/15 16:00:00","10","370","100450","25021","10","15500","0","0","翠嵐的深域8-9","383001079","830010791","182100"
"50","215","0","0","0","2030/12/17 14:59:59","83001","283001080","83001080","90","25013","10","183001080","2025/11/15 16:00:00","10","370","83001","25021","10","15750","0","0","翠嵐的深域8-10","383001080","830010801","182100"
"25","215","0","0","0","2030/12/17 14:59:59","83001","283001081","83001081","90","25013","10","183001081","2026/01/15 16:00:00","10","400","100450","25021","10","16000","0","0","翠嵐的深域9-1","383001081","830010811","182100"
"100","215","0","0","0","2030/12/17 14:59:59","83001","283001082","83001082","90","25013","10","183001082","2026/01/15 16:00:00","10","400","100450","25021","10","16200","0","0","翠嵐的深域9-2","383001082","830010821","182100"
"175","215","0","0","0","2030/12/17 14:59:59","83001","283001083","83001083","90","25013","10","183001083","2026/01/15 16:00:00","10","400","100450","25021","10","16400","0","0","翠嵐的深域9-3","383001083","830010831","182100"
"50","215","0","0","0","2030/12/17 14:59:59","83001","283001084","83001084","90","25013","10","183001084","2026/01/15 16:00:00","10","400","100450","25021","10","16550","0","0","翠嵐的深域9-4","383001084","830010841","182100"
"125","215","0","0","0","2030/12/17 14:59:59","83001","283001085","83001085","90","25013","10","183001085","2026/01/15 16:00:00","10","400","100450","25021","10","16750","0","0","翠嵐的深域9-5","383001085","830010851","182100"
"200","215","0","0","0","2030/12/17 14:59:59","83001","283001086","83001086","90","25013","10","183001086","2026/01/15 16:00:00","10","400","100830","25021","10","16950","0","0","翠嵐的深域9-6","383001086","830010861","182100"
"25","215","0","0","0","2030/12/17 14:59:59","83001","283001087","83001087","90","25013","10","183001087","2026/01/15 16:00:00","10","400","100450","25021","10","17100","0","0","翠嵐的深域9-7","383001087","830010871","182100"
"100","215","0","0","0","2030/12/17 14:59:59","83001","283001088","83001088","90","25013","10","183001088","2026/01/15 16:00:00","10","400","100450","25021","10","17300","0","0","翠嵐的深域9-8","383001088","830010881","182100"
"175","215","0","0","0","2030/12/17 14:59:59","83001","283001089","83001089","90","25013","10","183001089","2026/01/15 16:00:00","10","400","100450","25021","10","17500","0","0","翠嵐的深域9-9","383001089","830010891","182100"
"50","215","0","0","0","2030/12/17 14:59:59","83001","283001090","83001090","90","25013","10","183001090","2026/01/15 16:00:00","10","400","83001","25021","10","17750","0","0","翠嵐的深域9-10","383001090","830010901","182100"
"25","215","0","0","0","2030/12/17 14:59:59","83001","283001091","83001091","90","25013","10","183001091","2026/07/15 16:00:00","10","530","100450","25021","10","18000","0","0","翠嵐的深域10-1","383001091","830010911","182100"
"100","215","0","0","0","2030/12/17 14:59:59","83001","283001092","83001092","90","25013","10","183001092","2026/07/15 16:00:00","10","530","100450","25021","10","18200","0","0","翠嵐的深域10-2","383001092","830010921","182100"
"175","215","0","0","0","2030/12/17 14:59:59","83001","283001093","83001093","90","25013","10","183001093","2026/07/15 16:00:00","10","530","100450","25021","10","18400","0","0","翠嵐的深域10-3","383001093","830010931","182100"
"50","215","0","0","0","2030/12/17 14:59:59","83001","283001094","83001094","90","25013","10","183001094","2026/07/15 16:00:00","10","530","100450","25021","10","18550","0","0","翠嵐的深域10-4","383001094","830010941","182100"
"125","215","0","0","0","2030/12/17 14:59:59","83001","283001095","83001095","90","25013","10","183001095","2026/07/15 16:00:00","10","530","100450","25021","10","18750","0","0","翠嵐的深域10-5","383001095","830010951","182100"
"200","215","0","0","0","2030/12/17 14:59:59","83001","283001096","83001096","90","25013","10","183001096","2026/07/15 16:00:00","10","530","100830","25021","10","18950","0","0","翠嵐的深域10-6","383001096","830010961","182100"
"25","215","0","0","0","2030/12/17 14:59:59","83001","283001097","83001097","90","25013","10","183001097","2026/07/15 16:00:00","10","530","100450","25021","10","19100","0","0","翠嵐的深域10-7","383001097","830010971","182100"
"100","215","0","0","0","2030/12/17 14:59:59","83001","283001098","83001098","90","25013","10","183001098","2026/07/15 16:00:00","10","530","100450","25021","10","19300","0","0","翠嵐的深域10-8","383001098","830010981","182100"
"175","215","0","0","0","2030/12/17 14:59:59","83001","283001099","83001099","90","25013","10","183001099","2026/07/15 16:00:00","10","530","100450","25021","10","19500","0","0","翠嵐的深域10-9","383001099","830010991","182100"
"50","215","0","0","0","2030/12/17 14:59:59","83001","283001100","83001100","90","25013","10","183001100","2026/07/15 16:00:00","10","530","83001","25021","10","19750","0","0","翠嵐的深域10-10","383001100","830011001","182100"
"25","215","0","0","0","2030/12/17 14:59:59","84001","284001001","84001001","90","25014","10","184001001","2024/06/14 16:00:00","10","10","100370","25021","10","0","0","0","珀天的深域1-1","384001001","840010011","182100"
"100","215","0","0","0","2030/12/17 14:59:59","84001","284001002","84001002","90","25014","10","184001002","2024/06/14 16:00:00","10","10","100370","25021","10","200","0","0","珀天的深域1-2","384001002","840010021","182100"
"175","215","0","0","0","2030/12/17 14:59:59","84001","284001003","84001003","90","25014","10","184001003","2024/06/14 16:00:00","10","10","100370","25021","10","400","0","0","珀天的深域1-3","384001003","840010031","182100"
"50","215","0","0","0","2030/12/17 14:59:59","84001","284001004","84001004","90","25014","10","184001004","2024/06/14 16:00:00","10","10","100370","25021","10","550","0","0","珀天的深域1-4","384001004","840010041","182100"
"125","215","0","0","0","2030/12/17 14:59:59","84001","284001005","84001005","90","25014","10","184001005","2024/06/14 16:00:00","10","10","100370","25021","10","750","0","0","珀天的深域1-5","384001005","840010051","182100"
"200","215","0","0","0","2030/12/17 14:59:59","84001","284001006","84001006","90","25014","10","184001006","2024/06/14 16:00:00","10","10","100380","25021","10","950","0","0","珀天的深域1-6","384001006","840010061","182100"
"25","215","0","0","0","2030/12/17 14:59:59","84001","284001007","84001007","90","25014","10","184001007","2024/06/14 16:00:00","10","10","100370","25021","10","1100","0","0","珀天的深域1-7","384001007","840010071","182100"
"100","215","0","0","0","2030/12/17 14:59:59","84001","284001008","84001008","90","25014","10","184001008","2024/06/14 16:00:00","10","10","100370","25021","10","1300","0","0","珀天的深域1-8","384001008","840010081","182100"
"175","215","0","0","0","2030/12/17 14:59:59","84001","284001009","84001009","90","25014","10","184001009","2024/06/14 16:00:00","10","10","100370","25021","10","1500","0","0","珀天的深域1-9","384001009","840010091","182100"
"50","215","0","0","0","2030/12/17 14:59:59","84001","284001010","84001010","90","25014","10","184001010","2024/06/14 16:00:00","10","10","84001","25021","10","1750","0","0","珀天的深域1-10","384001010","840010101","182100"
"25","215","0","0","0","2030/12/17 14:59:59","84001","284001011","84001011","90","25014","10","184001011","2024/06/14 16:00:00","10","20","100370","25021","10","2000","0","0","珀天的深域2-1","384001011","840010111","182100"
"100","215","0","0","0","2030/12/17 14:59:59","84001","284001012","84001012","90","25014","10","184001012","2024/06/14 16:00:00","10","20","100370","25021","10","2200","0","0","珀天的深域2-2","384001012","840010121","182100"
"175","215","0","0","0","2030/12/17 14:59:59","84001","284001013","84001013","90","25014","10","184001013","2024/06/14 16:00:00","10","20","100370","25021","10","2400","0","0","珀天的深域2-3","384001013","840010131","182100"
"50","215","0","0","0","2030/12/17 14:59:59","84001","284001014","84001014","90","25014","10","184001014","2024/06/14 16:00:00","10","20","100370","25021","10","2550","0","0","珀天的深域2-4","384001014","840010141","182100"
"125","215","0","0","0","2030/12/17 14:59:59","84001","284001015","84001015","90","25014","10","184001015","2024/06/14 16:00:00","10","20","100370","25021","10","2750","0","0","珀天的深域2-5","384001015","840010151","182100"
"200","215","0","0","0","2030/12/17 14:59:59","84001","284001016","84001016","90","25014","10","184001016","2024/06/14 16:00:00","10","20","100380","25021","10","2950","0","0","珀天的深域2-6","384001016","840010161","182100"
"25","215","0","0","0","2030/12/17 14:59:59","84001","284001017","84001017","90","25014","10","184001017","2024/06/14 16:00:00","10","20","100370","25021","10","3100","0","0","珀天的深域2-7","384001017","840010171","182100"
"100","215","0","0","0","2030/12/17 14:59:59","84001","284001018","84001018","90","25014","10","184001018","2024/06/14 16:00:00","10","20","100370","25021","10","3300","0","0","珀天的深域2-8","384001018","840010181","182100"
"175","215","0","0","0","2030/12/17 14:59:59","84001","284001019","84001019","90","25014","10","184001019","2024/06/14 16:00:00","10","20","100370","25021","10","3500","0","0","珀天的深域2-9","384001019","840010191","182100"
"50","215","0","0","0","2030/12/17 14:59:59","84001","284001020","84001020","90","25014","10","184001020","2024/06/14 16:00:00","10","20","84001","25021","10","3750","0","0","珀天的深域2-10","384001020","840010201","182100"
"25","215","0","0","0","2030/12/17 14:59:59","84001","284001021","84001021","90","25014","10","184001021","2024/06/14 16:00:00","10","30","100370","25021","10","4000","0","0","珀天的深域3-1","384001021","840010211","182100"
"100","215","0","0","0","2030/12/17 14:59:59","84001","284001022","84001022","90","25014","10","184001022","2024/06/14 16:00:00","10","30","100370","25021","10","4200","0","0","珀天的深域3-2","384001022","840010221","182100"
"175","215","0","0","0","2030/12/17 14:59:59","84001","284001023","84001023","90","25014","10","184001023","2024/06/14 16:00:00","10","30","100370","25021","10","4400","0","0","珀天的深域3-3","384001023","840010231","182100"
"50","215","0","0","0","2030/12/17 14:59:59","84001","284001024","84001024","90","25014","10","184001024","2024/06/14 16:00:00","10","30","100370","25021","10","4550","0","0","珀天的深域3-4","384001024","840010241","182100"
"125","215","0","0","0","2030/12/17 14:59:59","84001","284001025","84001025","90","25014","10","184001025","2024/06/14 16:00:00","10","30","100370","25021","10","4750","0","0","珀天的深域3-5","384001025","840010251","182100"
"200","215","0","0","0","2030/12/17 14:59:59","84001","284001026","84001026","90","25014","10","184001026","2024/06/14 16:00:00","10","30","100380","25021","10","4950","0","0","珀天的深域3-6","384001026","840010261","182100"
"25","215","0","0","0","2030/12/17 14:59:59","84001","284001027","84001027","90","25014","10","184001027","2024/06/14 16:00:00","10","30","100370","25021","10","5100","0","0","珀天的深域3-7","384001027","840010271","182100"
"100","215","0","0","0","2030/12/17 14:59:59","84001","284001028","84001028","90","25014","10","184001028","2024/06/14 16:00:00","10","30","100370","25021","10","5300","0","0","珀天的深域3-8","384001028","840010281","182100"
"175","215","0","0","0","2030/12/17 14:59:59","84001","284001029","84001029","90","25014","10","184001029","2024/06/14 16:00:00","10","30","100370","25021","10","5500","0","0","珀天的深域3-9","384001029","840010291","182100"
"50","215","0","0","0","2030/12/17 14:59:59","84001","284001030","84001030","90","25014","10","184001030","2024/06/14 16:00:00","10","30","84001","25021","10","5750","0","0","珀天的深域3-10","384001030","840010301","182100"
"25","215","0","0","0","2030/12/17 14:59:59","84001","284001031","84001031","90","25014","10","184001031","2024/06/14 16:00:00","10","60","100370","25021","10","6000","0","0","珀天的深域4-1","384001031","840010311","182100"
"100","215","0","0","0","2030/12/17 14:59:59","84001","284001032","84001032","90","25014","10","184001032","2024/06/14 16:00:00","10","60","100370","25021","10","6200","0","0","珀天的深域4-2","384001032","840010321","182100"
"175","215","0","0","0","2030/12/17 14:59:59","84001","284001033","84001033","90","25014","10","184001033","2024/06/14 16:00:00","10","60","100370","25021","10","6400","0","0","珀天的深域4-3","384001033","840010331","182100"
"50","215","0","0","0","2030/12/17 14:59:59","84001","284001034","84001034","90","25014","10","184001034","2024/06/14 16:00:00","10","60","100370","25021","10","6550","0","0","珀天的深域4-4","384001034","840010341","182100"
"125","215","0","0","0","2030/12/17 14:59:59","84001","284001035","84001035","90","25014","10","184001035","2024/06/14 16:00:00","10","60","100370","25021","10","6750","0","0","珀天的深域4-5","384001035","840010351","182100"
"200","215","0","0","0","2030/12/17 14:59:59","84001","284001036","84001036","90","25014","10","184001036","2024/06/14 16:00:00","10","60","100380","25021","10","6950","0","0","珀天的深域4-6","384001036","840010361","182100"
"25","215","0","0","0","2030/12/17 14:59:59","84001","284001037","84001037","90","25014","10","184001037","2024/06/14 16:00:00","10","60","100370","25021","10","7100","0","0","珀天的深域4-7","384001037","840010371","182100"
"100","215","0","0","0","2030/12/17 14:59:59","84001","284001038","84001038","90","25014","10","184001038","2024/06/14 16:00:00","10","60","100370","25021","10","7300","0","0","珀天的深域4-8","384001038","840010381","182100"
"175","215","0","0","0","2030/12/17 14:59:59","84001","284001039","84001039","90","25014","10","184001039","2024/06/14 16:00:00","10","60","100370","25021","10","7500","0","0","珀天的深域4-9","384001039","840010391","182100"
"50","215","0","0","0","2030/12/17 14:59:59","84001","284001040","84001040","90","25014","10","184001040","2024/06/14 16:00:00","10","60","84001","25021","10","7750","0","0","珀天的深域4-10","384001040","840010401","182100"
"25","215","0","0","0","2030/12/17 14:59:59","84001","284001041","84001041","90","25014","10","184001041","2024/06/14 16:00:00","10","90","100370","25021","10","8000","0","0","珀天的深域5-1","384001041","840010411","182100"
"100","215","0","0","0","2030/12/17 14:59:59","84001","284001042","84001042","90","25014","10","184001042","2024/06/14 16:00:00","10","90","100370","25021","10","8200","0","0","珀天的深域5-2","384001042","840010421","182100"
"175","215","0","0","0","2030/12/17 14:59:59","84001","284001043","84001043","90","25014","10","184001043","2024/06/14 16:00:00","10","90","100370","25021","10","8400","0","0","珀天的深域5-3","384001043","840010431","182100"
"50","215","0","0","0","2030/12/17 14:59:59","84001","284001044","84001044","90","25014","10","184001044","2024/06/14 16:00:00","10","90","100370","25021","10","8550","0","0","珀天的深域5-4","384001044","840010441","182100"
"125","215","0","0","0","2030/12/17 14:59:59","84001","284001045","84001045","90","25014","10","184001045","2024/06/14 16:00:00","10","90","100370","25021","10","8750","0","0","珀天的深域5-5","384001045","840010451","182100"
"200","215","0","0","0","2030/12/17 14:59:59","84001","284001046","84001046","90","25014","10","184001046","2024/06/14 16:00:00","10","90","100380","25021","10","8950","0","0","珀天的深域5-6","384001046","840010461","182100"
"25","215","0","0","0","2030/12/17 14:59:59","84001","284001047","84001047","90","25014","10","184001047","2024/06/14 16:00:00","10","90","100370","25021","10","9100","0","0","珀天的深域5-7","384001047","840010471","182100"
"100","215","0","0","0","2030/12/17 14:59:59","84001","284001048","84001048","90","25014","10","184001048","2024/06/14 16:00:00","10","90","100370","25021","10","9300","0","0","珀天的深域5-8","384001048","840010481","182100"
"175","215","0","0","0","2030/12/17 14:59:59","84001","284001049","84001049","90","25014","10","184001049","2024/06/14 16:00:00","10","90","100370","25021","10","9500","0","0","珀天的深域5-9","384001049","840010491","182100"
"50","215","0","0","0","2030/12/17 14:59:59","84001","284001050","84001050","90","25014","10","184001050","2024/06/14 16:00:00","10","90","84001","25021","10","9750","0","0","珀天的深域5-10","384001050","840010501","182100"
"25","215","0","0","0","2030/12/17 14:59:59","84001","284001051","84001051","90","25014","10","184001051","2025/03/15 16:00:00","10","230","100370","25021","10","10000","0","0","珀天的深域6-1","384001051","840010511","182100"
"100","215","0","0","0","2030/12/17 14:59:59","84001","284001052","84001052","90","25014","10","184001052","2025/03/15 16:00:00","10","230","100370","25021","10","10200","0","0","珀天的深域6-2","384001052","840010521","182100"
"175","215","0","0","0","2030/12/17 14:59:59","84001","284001053","84001053","90","25014","10","184001053","2025/03/15 16:00:00","10","230","100370","25021","10","10400","0","0","珀天的深域6-3","384001053","840010531","182100"
"50","215","0","0","0","2030/12/17 14:59:59","84001","284001054","84001054","90","25014","10","184001054","2025/03/15 16:00:00","10","230","100370","25021","10","10550","0","0","珀天的深域6-4","384001054","840010541","182100"
"125","215","0","0","0","2030/12/17 14:59:59","84001","284001055","84001055","90","25014","10","184001055","2025/03/15 16:00:00","10","230","100370","25021","10","10750","0","0","珀天的深域6-5","384001055","840010551","182100"
"200","215","0","0","0","2030/12/17 14:59:59","84001","284001056","84001056","90","25014","10","184001056","2025/03/15 16:00:00","10","230","100380","25021","10","10950","0","0","珀天的深域6-6","384001056","840010561","182100"
"25","215","0","0","0","2030/12/17 14:59:59","84001","284001057","84001057","90","25014","10","184001057","2025/03/15 16:00:00","10","230","100370","25021","10","11100","0","0","珀天的深域6-7","384001057","840010571","182100"
"100","215","0","0","0","2030/12/17 14:59:59","84001","284001058","84001058","90","25014","10","184001058","2025/03/15 16:00:00","10","230","100370","25021","10","11300","0","0","珀天的深域6-8","384001058","840010581","182100"
"175","215","0","0","0","2030/12/17 14:59:59","84001","284001059","84001059","90","25014","10","184001059","2025/03/15 16:00:00","10","230","100370","25021","10","11500","0","0","珀天的深域6-9","384001059","840010591","182100"
"50","215","0","0","0","2030/12/17 14:59:59","84001","284001060","84001060","90","25014","10","184001060","2025/03/15 16:00:00","10","230","84001","25021","10","11750","0","0","珀天的深域6-10","384001060","840010601","182100"
"25","215","0","0","0","2030/12/17 14:59:59","84001","284001061","84001061","90","25014","10","184001061","2025/03/15 16:00:00","10","260","100370","25021","10","12000","0","0","珀天的深域7-1","384001061","840010611","182100"
"100","215","0","0","0","2030/12/17 14:59:59","84001","284001062","84001062","90","25014","10","184001062","2025/03/15 16:00:00","10","260","100370","25021","10","12200","0","0","珀天的深域7-2","384001062","840010621","182100"
"175","215","0","0","0","2030/12/17 14:59:59","84001","284001063","84001063","90","25014","10","184001063","2025/03/15 16:00:00","10","260","100370","25021","10","12400","0","0","珀天的深域7-3","384001063","840010631","182100"
"50","215","0","0","0","2030/12/17 14:59:59","84001","284001064","84001064","90","25014","10","184001064","2025/03/15 16:00:00","10","260","100370","25021","10","12550","0","0","珀天的深域7-4","384001064","840010641","182100"
"125","215","0","0","0","2030/12/17 14:59:59","84001","284001065","84001065","90","25014","10","184001065","2025/03/15 16:00:00","10","260","100370","25021","10","12750","0","0","珀天的深域7-5","384001065","840010651","182100"
"200","215","0","0","0","2030/12/17 14:59:59","84001","284001066","84001066","90","25014","10","184001066","2025/03/15 16:00:00","10","260","100380","25021","10","12950","0","0","珀天的深域7-6","384001066","840010661","182100"
"25","215","0","0","0","2030/12/17 14:59:59","84001","284001067","84001067","90","25014","10","184001067","2025/03/15 16:00:00","10","260","100370","25021","10","13100","0","0","珀天的深域7-7","384001067","840010671","182100"
"100","215","0","0","0","2030/12/17 14:59:59","84001","284001068","84001068","90","25014","10","184001068","2025/03/15 16:00:00","10","260","100370","25021","10","13300","0","0","珀天的深域7-8","384001068","840010681","182100"
"175","215","0","0","0","2030/12/17 14:59:59","84001","284001069","84001069","90","25014","10","184001069","2025/03/15 16:00:00","10","260","100370","25021","10","13500","0","0","珀天的深域7-9","384001069","840010691","182100"
"50","215","0","0","0","2030/12/17 14:59:59","84001","284001070","84001070","90","25014","10","184001070","2025/03/15 16:00:00","10","260","84001","25021","10","13750","0","0","珀天的深域7-10","384001070","840010701","182100"
