1cec05db4346251cd24056a68b2235da3d61c999bb2d898ca8c10cc2254c5d10,ee8046e5a756ee93b9d6734af590ce678bacd779a81599257930a30eb2976205,e2a29441d2add4ef27f49760e1f17f86338b5e13b5db28d4e4ced912b7c6d714,aef375f74db4b69c2c089919678ee7ead40299d60966d45aa6abf2a0a88eee67,e28ae48e17bc88b79166f25a9e7f90595c0a77c42d0ed4d8ed276e46eaea2359,77f4604f6871ca05f2cee144cab4606025f306d0ba083a98054843c428816442,2c3cc830608d8391ab312e1005b65c039008b5e8439af5902cded218d49e9874,d825c09861290c7ecfc39a3b2869493824390abb71c4ce69470487ea8fcf2944,6593a037e99b8b4e5882e3d09a09afe74a9116b7c7da4a29b3d62279bc18095c,7c8293a787c65425c2d5353e4805f047936a4f8ab5dc594a309f7ba9235d4eef,662326148720d7c0da751571cfbcd28fabd6e12864b4bce2a581b4b44357d38f,e7d040d96d98160b42a0b583d6a1c77be914306ddbb446598dae42cccea028c9,f3d36ff251c94104645a553a0707e8c57b92a9a9b7672853047ad247817c7045,47b0abed9f990121ee0d87f86587e1b3ac9b24a4369c81eb049af8605f0e40bf,9ea60b69cddaeb788ffe717a0be17a14979557b96275c525c7be362097d14be6,42ebec93f840e4877273e89b6a66afedbfea89cf3034709030bf493fb88c70cf,ba474095b4792a8f22fb35114baa9854e1f5d2916c615aa24269f3f2745330b3,8e0085a27136e80234faf3581ce028ab07543a6339b0355d79fdb2c4a19c093d,30943dca50e913fb5383b911367b769d5136de86e961844ce0f4c2d2bac6ac49,008f3563305b85ac221df2f5eb48db7c112c8846dc70e46aa5ea78afc3d096ab,b4f512ed6497cb08e6010666bdc795c83d3859bba478697ae8a693ff8c81fa7c
"0","22","7","-1","0","0","","131200105","0","0","13120102","0","1","0","1","2160","3","2","1","0",""
"25","1","3","25","0","2","魔法傷害+{0}","131200201","1","0","0","0","1","0","2","2160","1","1","1","0","對敵方單體造成{0}的魔法傷害"
"0.15","10","3","1","0","0.15","魔法防禦力降低+{0}","131200202","0","12","1","1","1","0","41","2160","1","1","1","0","降低敵方單體{0}的魔法防禦力"
"171","35","7","4","0","180","","131200203","0","-1","-1","0","1","0","1","2160","2","2","1","0","消耗1個PSI★風暴"
"30","10","3","1","0","30","魔法攻擊力提升+{0}","131200301","0","12","1","1","1","0","30","250","2","2","99","0","提升範圍內的我方{0}的魔法攻擊力"
"0","48","3","10","0","0","","131200302","0","0","2","0","1","8.5","1","250","2","2","99","0","每秒恢復 10 TP"
"32","6","3","32","0","12","無效傷害量+{0}","131200303","0","0","0","0","1","0","5","250","2","2","99","0","展開{0}傷害比例的物理魔法無效屏障"
"171","35","7","4","0","180","","131210101","0","4","4","0","1","0","1","2160","2","2","1","0","蓄力4個PSI★風暴"
"0","22","7","-1","0","0","","131210102","0","0","13120102","0","1","0","1","2160","3","2","1","0",""
"15","90","0","1","0","15","魔法攻擊力提升+{0}","131250101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"240","90","0","1","0","15","魔法攻擊力提升+{0}","131251101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"30","10","3","1","0","30","物理攻擊力提升+{0}","131600101","0","18","1","1","1","0","10","250","2","2","99","0","提升範圍內的我方{0}的物理攻擊力"
"0.5","37","7","0.5","1","0.05","每１秒的HP回復量+{0}","131600102","0","0","0","360","1","18.5","3","2160","3","2","1","0","展開每秒回復{0}HP的結界"
"90","1","3","90","0","7.2","物理傷害+{0}","131600103","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"12","10","3","1","0","12","物理攻擊力降低+{0}","131600104","0","18","1","0","1","0","11","-1","1","1","1","0","降低敵方單體{0}的物理攻擊力"
"12","10","3","1","0","12","魔法攻擊力下降+{0}","131600105","0","18","1","0","1","0","31","-1","1","1","1","0","降低敵方單體{0}的魔法攻擊力"
"1","53","3","6","131600203","0","","131600201","0","0","131600202","0","1","0","131600102","0","0","0","99","0",""
"1.1","10","3","1","0","1.1","物理防禦力提升+{0}","131600202","0","12","1","1","1","0","20","250","2","2","99","0","領域展開時，使範圍內我方的物理防禦力提升{0}"
"0.75","10","3","1","0","0.75","物理防禦力提升+{0}","131600203","0","12","1","1","1","0","20","250","2","2","99","0","提升範圍內的我方{0}的物理防禦力"
"3","53","3","2","131600206","0","","131600204","0","0","131600205","0","1","0","131600102","0","0","0","99","0",""
"1.1","10","3","1","0","1.1","魔法防禦力提升+{0}","131600205","0","12","1","1","1","0","40","250","2","2","99","0","領域展開時，使範圍內我方的魔法防禦力提升{0}"
"0.75","10","3","1","0","0.75","魔法防禦力提升+{0}","131600206","0","12","1","1","1","0","40","250","2","2","99","0","提升範圍內的我方{0}的魔法防禦力"
"5","53","3","4","0","0","","131600207","0","0","131600208","0","1","0","131600102","0","0","0","99","0",""
"25","10","3","1","0","25","物理攻擊力提升+{0}","131600208","0","12","1","1","1","0","10","250","2","2","99","0","領域展開時，提升範圍內的我方{0}的物理攻擊力"
"5","53","3","4","0","0","","131600209","0","0","131600210","0","1","0","131600102","0","0","0","99","0",""
"5","10","3","1","0","0","","131600210","0","12","1","0","1","0","110","250","2","2","99","0","領域展開時，使範圍內我方進行物理攻擊暴擊時造成的傷害提升{0}%"
"1","53","3","6","131600303","0","","131600301","0","0","131600302","0","1","0","131600102","0","0","0","99","0",""
"32","6","3","32","0","12","無效傷害量+{0}","131600302","0","0","0","0","1","0","5","250","2","2","99","0","領域展開時，展開{0}傷害量的物理魔法無效護盾"
"20","6","3","20","0","12","無效傷害量+{0}","131600303","0","0","0","0","1","0","5","250","2","2","99","0","展開{0}傷害比例的物理魔法無效屏障"
"3","4","3","1","0","3","HP回復量+{0}","131600304","0","0.25","0","0","1","0","1","250","2","2","99","0","回復範圍內的我方{0}的HP"
"0","16","3","100","0","1","TP回復量+{0}","131600305","0","0","0","0","1","0","1","250","2","2","99","0","讓範圍內的夥伴恢復{0}TP"
"3","53","3","2","0","0","","131600306","0","0","131600307","0","1","0","131600102","0","0","0","99","0",""
"25","10","3","1","0","25","物理攻擊力提升+{0}","131600307","0","12","1","1","1","0","10","250","2","2","99","0","領域展開時，提升範圍內的我方{0}的物理攻擊力"
"5","53","3","4","0","0","","131600308","0","0","131600309","0","1","0","131600102","0","0","0","99","0",""
"5","10","3","1","0","0","","131600309","0","12","1","0","1","0","110","250","2","2","99","0","領域展開時，使範圍內我方進行物理攻擊暴擊時造成的傷害提升{0}%"
"15","90","0","1","0","15","物理攻擊力提升+{0}","131650101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"240","90","0","1","0","15","物理攻擊力提升+{0}","131651101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"75","1","3","75","0","6","魔法傷害+{0}","131700101","0","0","0","0","1","0","2","-1","1","1","1","0","對敵方單體造成{0}的魔法傷害"
"18","10","3","1","0","18","物理攻擊力降低+{0}","131700102","0","18","0","0","1","0","11","-1","1","1","1","0","降低敵方單體{0}的物理攻擊力"
"18","10","3","1","0","18","魔法攻擊力下降+{0}","131700103","0","18","0","0","1","0","31","-1","1","1","1","0","降低敵方單體{0}的魔法攻擊力"
"0.6","10","3","1","0","0.6","魔法防禦力降低+{0}","131700104","0","18","0","0","1","0","41","-1","1","1","1","0","降低敵方單體{0}的魔法防禦力"
"45","6","3","45","0","12","無效傷害量+{0}","131700201","0","0","0","0","1","0","5","2160","3","2","99","0","展開{0}傷害比例的物理魔法無效屏障"
"0","7","13","0","0","0","","131700202","0","0","0","0","1","0","1","2160","3","2","1","0",""
"0","16","13","50","0","1","","131700203","0","0","0","0","1","0","1","2160","2","2","1","0","回復我方單體{0}的TP"
"0","48","3","10","0","0","","131700204","0","0","2","0","1","10.5","2","300","2","2","99","0","每秒恢復 10 TP"
"0","8","3","2","0","12","","131700301","0","0","0","0","1","0","2","2160","3","2","99","0","提升我方全體的行動速度"
"0","7","5","0","0","0","","131700302","0","0","0","0","1","0","1","2160","3","2","1","0",""
"7.5","4","5","1","0","7.5","HP回復量+{0}","131700303","0","1","0","0","1","0","2","2160","2","2","1","0","回復我方單體{0}的HP"
"0.5","48","3","0.5","0","0.08","回復量+{0}","131700304","0","0","1","0","1","10.5","2","300","2","2","99","0","每秒回復{0}的HP"
"15","90","0","1","0","15","魔法攻擊力提升+{0}","131750101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"240","90","0","1","0","15","魔法攻擊力提升+{0}","131751101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"0.036","26","46","2173","0","0","","131800101","0","0","3","0","1","0","131800102","2160","3","1","1","0",""
"40","1","46","40","0","3.2","魔法傷害+{0}","131800102","0","0","0","0","1","0","2","2160","3","1","1","0","對敵方單體造成{0}的魔法傷害"
"0.7","10","46","1","0","0.7","魔法防禦力降低+{0}","131800103","0","18","0","0","1","0","41","2160","3","1","1","0","降低敵方單體{0}的魔法防禦力"
"6","10","46","1","0","0","","131800104","0","18","0","0","1","0","141","2160","3","1","1","0","使敵方單體的被暴擊傷害提升{0}%"
"0","28","46","1","0","25","","131800105","0","0","131800107","0","1","0","6173","2160","3","1","1","0",""
"0","7","46","0","0","0","","131800106","0","0","0","0","1","0","1","2160","3","1","1","0",""
"30","1","3","30","0","2.4","魔法傷害+{0}","131800107","0","0","0","0","1","0","2","400","2","1","99","0","目標的日食在25以上時，對範圍內的敵人造成{0}的魔法傷害"
"0.036","26","46","2173","0","0","","131800108","0","0","3","0","1","0","131800107","2160","3","1","1","0",""
"0.018","26","46","2173","0","0","","131800201","0","0","3","0","1","0","131800202","2160","3","1","1","0",""
"30","1","46","30","0","2.4","魔法傷害+{0}","131800202","0","0","0","0","1","0","2","2160","3","1","1","0","對敵方單體造成{0}的魔法傷害"
"0.3","10","46","1","0","0.3","魔法防禦力降低+{0}","131800203","0","12","0","0","1","0","41","2160","3","1","1","0","降低敵方單體{0}的魔法防禦力"
"0","28","46","1","0","25","","131800204","0","0","131800206","0","1","0","6173","2160","3","1","1","0",""
"0","7","46","0","0","0","","131800205","0","0","0","0","1","0","1","2160","3","1","1","0",""
"22.5","1","3","22.5","0","1.8","魔法傷害+{0}","131800206","0","0","0","0","1","0","2","400","2","1","99","0","目標的日食在25以上時，對範圍內的敵人造成{0}的魔法傷害"
"0.018","26","46","2173","0","0","","131800207","0","0","3","0","1","0","131800206","2160","3","1","1","0",""
"0","28","46","1","0","25","","131800208","0","0","131800209","0","1","0","6173","2160","3","1","1","0",""
"20","10","7","1","0","20","魔法攻擊力提升+{0}","131800209","0","12","0","0","1","0","30","2160","2","2","1","0","目標的日食在25以上時，提升自身{0}的魔法攻擊力"
"0","16","7","100","0","1","","131800210","0","0","0","0","1","0","1","2160","2","2","1","0","目標的日食在25以上時，恢復自身{0}的ＴＰ"
"14","10","3","1","0","14","魔法攻擊力下降+{0}","131800301","0","12","0","0","1","0","31","2160","3","1","99","0","降低敵方全體{0}的魔法攻擊力"
"0.3","10","3","1","0","0.3","魔法防禦力降低+{0}","131800302","0","12","0","0","1","0","41","2160","3","1","99","0","使全體敵人的魔法防禦力下降{0}"
"0","16","7","200","0","1","","131800303","0","0","0","0","1","0","1","2160","2","2","1","0","回復自身{0}的TP"
"0","28","46","1","0","25","","131800304","0","0","131800305","0","1","0","6173","2160","3","1","1","0",""
"4","10","3","1","0","0","","131800305","0","12","0","0","1","0","141","2160","3","1","99","0","目標的日食在25以上時，使敵方全體的被暴擊傷害提升{0}%"
"173","77","3","50","1","180","","131810101","0","0","1","1","1","180","3","2160","3","1","99","0","每當敵方全體受到能力弱化效果時，進入施加日食的狀態"
"0.3","10","3","1","0","0.3","魔法防禦力降低+{0}","131810102","0","180","0","0","1","0","41","2160","3","1","99","0","使全體敵人的魔法防禦力下降{0}"
"15","90","0","1","0","15","魔法攻擊力提升+{0}","131850101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"240","90","0","1","0","15","魔法攻擊力提升+{0}","131851101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"0","7","3","0","0","0","","131900101","0","0","0","0","1","0","1","2160","1","1","1","2",""
"40","1","1","40","0","3.2","魔法傷害+{0}","131900102","0","0","0","0","1","0","2","200","2","1","99","0","對範圍內的敵人造成{0}的魔法傷害"
"0","8","1","0.5","0","18","","131900103","0","0","0","0","1","0","1","200","2","1","99","0","範圍內的敵人行動速度在一定時間下降"
"0","15","3","0","1","1","製造的冰之壁Lv+{0}","131900201","20","0","431901","20","1","1","1","2160","1","1","1","2","製造冰之壁"
"32","6","3","32","0","12","無效傷害量+{0}","131900202","0","0","0","0","1","0","5","2160","3","2","99","0","展開{0}傷害比例的物理魔法無效屏障"
"0","7","3","0","0","0","","131900301","0","0","0","0","1","0","1","2160","1","1","1","2",""
"32.5","1","3","32.5","0","2.6","魔法傷害+{0}","131900302","0","0","0","0","1","0","2","200","2","1","99","0","對範圍內的敵人造成{0}的魔法傷害"
"5","4","3","1","0","5","HP回復量+{0}","131900303","0","0.25","0","0","1","0","2","2160","3","2","99","0","回復我方全體{0}的HP"
"15","90","0","1","0","15","魔法攻擊力提升+{0}","131950101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"240","90","0","1","0","15","魔法攻擊力提升+{0}","131951101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"75","1","3","75","0","6","魔法傷害+{0}","132000101","0","0","0","50","1","0","2","-1","1","1","1","0","對敵方單體無視50魔法防禦力，造成{0}的魔法傷害"
"75","1","3","75","0","6","魔法傷害+{0}","132000102","0","0","0","50","1","0","2","-1","1","1","1","0","對敵方單體無視50魔法防禦力，造成{0}的魔法傷害"
"18","10","3","1","0","18","魔法攻擊力提升+{0}","132000201","0","12","0","0","1","0","30","300","2","2","99","0","提升範圍內的我方{0}的魔法攻擊力"
"120","10","3","1","0","0","","132000202","0","12","0","0","1","0","70","300","2","2","99","0","使範圍內全體夥伴提升{0}的魔法暴擊"
"12","10","3","1","0","0","","132000203","0","12","0","0","1","0","120","300","2","2","99","0","提升範圍內我方魔法攻擊暴擊時的傷害{0}％"
"0","16","3","60","0","1","","132000204","0","0","0","0","1","0","1","300","2","2","99","0","讓範圍內的夥伴恢復{0}TP"
"45","1","3","45","0","3.6","魔法傷害+{0}","132000301","0","0","0","0","1","0","2","-1","1","1","1","0","對敵方單體造成{0}的魔法傷害"
"0.6","10","3","1","0","0.6","魔法防禦力降低+{0}","132000302","0","12","0","0","1","0","41","-1","1","1","1","0","降低敵方單體{0}的魔法防禦力"
"6","10","3","1","0","0","","132000303","0","12","0","0","1","0","141","-1","1","1","1","0","使敵方單體的被暴擊傷害提升{0}%"
"0","121","7","1","99","0","","132010101","1","0","0","0","1","180","2","0","0","0","1","0",""
"8.5","4","7","1","0","8.5","HP回復量+{0}","132010102","0","1.2","0","0","1","0","2","-1","1","2","1","0","回復自身{0}的HP"
"0","123","7","50","0","180","","132010103","0","0","176","0","1","1","3","-1","1","2","1","0","使自身進入幻化狀態"
"15","90","0","1","0","15","魔法攻擊力提升+{0}","132050101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"240","90","0","1","0","15","魔法攻擊力提升+{0}","132051101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"178","35","7","5","0","180","","132100101","0","1","0","0","1","0","1","2160","1","2","1","0","對自身施加狂騷。"
"162.5","1","3","162.5","0","13","物理傷害+{0}","132100102","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"177","35","7","1","0","180","","132100103","0","1","0","0","1","0","0","0","1","2","1","0",""
"0","14","7","180","1","1321100","","132100104","0","0","13210102","0","1","0","1","0","1","2","1","0","並非鬼化狀態時，進入鬼化狀態並發動以下效果"
"0","14","7","0","0","1321001","","132100105","0","0","13210101","0","1","0","3","0","1","2","1","0",""
"100","10","7","1","0","100","物理攻擊力提升+{0}","132100106","0","180","1","0","1","0","10","0","1","2","1","0","提升自身{0}的物理攻擊力"
"2","10","7","1","0","2","物理防禦力提升+{0}","132100107","0","180","1","0","1","0","20","0","1","2","1","0","提升自身{0}的物理防禦力"
"2","10","7","1","0","2","魔法防禦力提升+{0}","132100108","0","180","1","0","1","0","40","0","1","2","1","0","提升自身{0}的魔法防禦力"
"10","10","7","1","0","0","","132100109","0","180","1","0","1","0","90","0","1","2","1","0","使自身的HP吸收提升{0}"
"45","1","3","45","0","3.6","物理傷害+{0}","132100201","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"25","10","7","1","0","25","物理攻擊力提升+{0}","132100202","0","12","1","0","1","0","10","2160","3","2","1","0","提升自身{0}的物理攻擊力"
"7.5","4","5","1","0","7.5","HP回復量+{0}","132100301","0","1","0","0","1","0","1","2160","2","2","1","0","回復我方單體{0}的HP"
"178","35","7","5","0","180","","132110001","0","1","0","0","1","0","1","2160","1","2","1","0","對自身施加狂騷。"
"162.5","1","3","162.5","0","13","物理傷害+{0}","132110002","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"0.4","26","7","2178","0","0","","132110101","0","0","3","0","1","0","132110102","2160","3","2","1","0",""
"75","1","3","75","0","6","物理傷害+{0}","132110102","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"0","16","7","200","0","1","","132110103","0","0","0","0","1","0","1","2160","3","2","1","0","回復自身{0}的TP"
"0.8","26","7","2178","0","0","","132110104","0","0","1","0","1","0","132110105","2160","3","2","1","0",""
"0","46","34","1","100","0","","132110105","0","0","1","0","1","0","3","2160","3","2","99","0","對自身以外的我方全體造成最大HP1％的物理比例傷害"
"0.4","26","7","2178","0","0","","132110201","0","0","3","0","1","0","132110202","2160","3","2","1","0",""
"70","1","3","70","0","5.6","物理傷害+{0}","132110202","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"4.5","4","7","1","0","4.5","HP回復量+{0}","132110203","0","0.4","0","0","1","0","1","2160","2","2","1","0","回復自身{0}的HP"
"0.8","26","7","2178","0","0","","132110204","0","0","1","0","1","0","132110205","2160","3","2","1","0",""
"0","46","34","1","100","0","","132110205","0","0","1","0","1","0","3","2160","3","2","99","0","對自身以外的我方全體造成最大HP1％的物理比例傷害"
"75","90","0","1","0","75","提升最大HP+{0}","132150101","0","1","0","0","1","0","1","0","0","0","0","0","提升自己{0}最大HP"
"1275","90","0","1","0","75","提升最大HP+{0}","132151101","0","1","0","0","1","0","1","0","0","0","0","0","提升自己{0}最大HP"
"35","10","3","1","0","35","魔法攻擊力提升+{0}","132200101","0","18","1","0","1","0","30","2160","2","2","99","0","提升我方全體{0}的魔法攻擊力"
"180","10","3","1","0","0","","132200102","0","18","1","0","1","0","70","2160","2","2","99","0","使全體夥伴的魔法暴擊提升{0}"
"112.5","1","3","112.5","0","9","魔法傷害+{0}","132200103","0","0","0","0","1","0","2","2160","2","1","1","0","對敵方單體造成{0}的魔法傷害"
"0.4","10","3","1","0","0.4","魔法防禦力降低+{0}","132200104","0","18","1","0","1","0","41","2160","2","1","1","0","降低敵方單體{0}的魔法防禦力"
"2","28","7","1","0","3","","132200105","0","0","132200106","0","1","0","6190","2160","2","2","1","0",""
"190","35","7","3","0","180","","132200106","0","-3","0","0","1","0","1","2160","2","2","1","0",""
"2","28","7","1","0","3","","132200107","0","0","132200108","0","1","0","6190","2160","2","2","1","0",""
"50","10","7","1","0","50","魔法攻擊力提升+{0}","132200108","0","180","1","0","1","0","30","2160","3","2","1","0","提升自身{0}的魔法攻擊力"
"2","28","7","1","0","3","","132200109","0","0","132200110","0","1","0","6190","2160","2","2","1","0",""
"191","35","7","4","0","180","","132200110","0","1","0","0","1","0","1","2160","2","2","1","0","消耗３個鍊金素材並鍊成１的香水"
"12","26","7","2191","0","12","","132200201","0","0","2","0","1","0","132200202","2160","2","2","1","0",""
"12","10","3","1","0","12","魔法攻擊力提升+{0}","132200202","0","12","1","0","1","0","30","2160","2","2","99","0","提升我方全體{0}的魔法攻擊力"
"10","26","7","2191","0","0","","132200203","0","0","1","0","1","0","132200204","2160","2","2","1","0",""
"0","16","3","30","0","0","","132200204","0","0","0","0","1","0","1","2160","2","2","99","0","回復我方全體{0}的TP"
"10","26","7","2191","0","10","","132200205","0","0","2","0","1","0","132200206","2160","2","2","1","0",""
"10","10","7","1","0","10","魔法攻擊力提升+{0}","132200206","0","12","1","0","1","0","30","2160","2","2","1","0","提升自身{0}的魔法攻擊力"
"20","26","7","2191","0","0","","132200207","0","0","1","0","1","0","132200208","2160","2","2","1","0",""
"0","16","7","40","0","0","","132200208","0","0","0","0","1","0","1","2160","2","2","1","0","回復自身{0}的TP"
"190","35","7","5","0","180","","132200209","0","1","0","0","1","0","1","2160","2","2","1","0","給予１個鍊金素材"
"0.5","26","7","2191","0","0","","132200301","0","0","3","0","1","0","132200302","2160","2","2","1","0",""
"37.5","1","3","37.5","0","3","魔法傷害+{0}","132200302","0","0","0","0","1","0","2","2160","2","1","1","0","對敵方單體造成{0}的魔法傷害"
"0.05","26","7","2191","0","0.05","","132200303","0","0","2","0","1","0","132200304","2160","2","2","1","0",""
"0.25","10","3","1","0","0.25","魔法防禦力降低+{0}","132200304","0","12","1","0","1","0","41","2160","2","1","1","0","降低敵方單體{0}的魔法防禦力"
"1","26","7","2191","0","0","","132200305","0","0","2","0","1","0","132200306","2160","2","2","1","0",""
"5","10","3","1","0","0","","132200306","0","12","1","0","1","0","141","2160","2","1","1","0","使敵方單體的被暴擊傷害提升{0}%"
"190","35","7","5","0","180","","132200307","0","1","0","0","1","0","1","2160","2","2","1","0","給予１個鍊金素材"
"15","90","0","1","0","15","魔法攻擊力提升+{0}","132250101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"240","90","0","1","0","15","魔法攻擊力提升+{0}","132251101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"93.75","1","3","93.75","0","7.5","物理傷害+{0}","170100101","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"40","10","7","1","1","40","物理攻擊力提升+{0}","170100102","0","18","1","0","1","0","10","2160","3","2","1","0","提升自身{0}的物理攻擊力"
"60","1","3","60","0","4.8","物理傷害+{0}","170100201","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"0","16","7","200","0","0","","170100202","0","0","0","0","1","0","1","0","1","2","1","0","回復自身{0}的TP"
"0","16","34","100","0","0","","170100203","0","0","0","0","1","0","1","2160","2","2","99","0","恢復自身以外所有夥伴{0}的 TP"
"37.5","1","3","37.5","0","3","物理傷害+{0}","170100301","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"1.5","16","7","180","0","0","TP回復量+{0}","170100302","0","0","0","0","1","0","1","0","1","2","1","0","回復自身{0}的TP"
"93.75","1","3","93.75","0","7.5","物理傷害+{0}","170101101","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"40","10","7","1","1","40","物理攻擊力提升+{0}","170101102","0","18","1","0","1","0","10","2160","3","2","1","0","提升自身{0}的物理攻擊力"
"60","1","3","60","0","4.8","物理傷害+{0}","170101201","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"0","16","7","200","0","0","","170101202","0","0","0","0","1","0","1","0","1","2","1","0","回復自身{0}的TP"
"0","16","34","100","0","0","","170101203","0","0","0","0","1","0","1","2160","2","2","99","0","恢復自身以外所有夥伴{0}的 TP"
"37.5","1","3","37.5","0","3.4","物理傷害+{0}","170120301","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"0","16","7","570","0","0","","170120302","0","0","0","0","1","0","1","0","1","2","1","0","回復自身{0}的TP"
"15","90","0","1","0","15","物理攻擊力提升+{0}","170150101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"240","90","0","1","0","15","物理攻擊力提升+{0}","170151101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"62.5","1","3","62.5","0","5","物理傷害+{0}","180100101","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"0.0004","26","3","6","0","0","","180100102","0","1","2","0","1","1","180100103","-1","1","1","1","0",""
"0.2","10","3","1","1","0.2","物理防禦力降低+{0}","180100103","0","18","1","1","1","0","21","-1","1","1","1","0","降低敵方單體{0}的物理防禦力"
"12.5","10","7","1","1","12.5","物理攻擊力提升+{0}","180100201","0","180","1","0","1","0","10","2160","3","2","1","0","提升自身{0}的物理攻擊力"
"25","10","7","1","1","0","","180100202","0","180","1","0","1","0","60","2160","3","2","1","0","自身物理暴擊提升{0}"
"5","10","7","2","1","0","","180100203","0","180","1","0","1","0","110","2160","3","2","1","0","提升自己物理攻擊暴擊時的傷害{0}%"
"8","10","7","1","1","8","物理攻擊力提升+{0}","180100301","0","180","1","0","1","0","10","2160","3","2","1","0","提升自身{0}的物理攻擊力"
"22.5","1","3","22.5","0","1.8","物理傷害+{0}","180100302","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"18","10","7","1","1","18","物理攻擊力提升+{0}","180101201","0","180","1","0","1","0","10","2160","3","2","1","0","提升自身{0}的物理攻擊力"
"40","10","7","1","1","0","","180101202","0","180","1","0","1","0","60","2160","3","2","1","0","自身物理暴擊提升{0}"
"10","10","7","2","1","0","","180101203","0","180","1","0","1","0","110","2160","3","2","1","0","提升自己物理攻擊暴擊時的傷害{0}%"
"0","16","7","100","0","1","","180101204","0","0","0","0","1","0","1","-1","3","2","1","0","回復自身{0}的TP"
"15","90","0","1","0","15","物理攻擊力提升+{0}","180150101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"240","90","0","1","0","15","物理攻擊力提升+{0}","180151101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"30","1","3","30","0","2.4","魔法傷害+{0}","180200101","1","0","0","0","1","0","2","2160","3","1","99","0","對敵方全體造成{0}的魔法傷害"
"1.25","16","7","125","0","0","TP回復量+{0}","180200201","0","0","0","0","1","0","1","0","1","2","1","0","回復自身{0}的TP"
"8","10","7","1","1","8","魔法攻擊力提升+{0}","180200202","0","180","1","1","1","0","30","0","1","2","1","0","提升自身{0}的魔法攻擊力"
"25","10","7","1","1","0","魔法暴擊提高+{0}","180200203","0","180","1","1","1","0","70","0","1","2","1","0","提升自己{0}的魔法暴擊"
"5","10","7","2","1","0","","180200204","0","180","1","1","1","0","120","0","1","2","1","0","提升自己魔法攻擊暴擊時5%的傷害"
"0","7","3","0","0","0","","180200301","0","0","0","0","1","0","1","2160","1","1","1","1",""
"15","1","3","15","0","1.2","魔法傷害+{0}","180200302","0","0","0","0","1","0","2","400","2","1","99","0","對範圍內的敵人造成{0}的魔法傷害"
"2.5","10","21","1","0","2.5","魔法攻擊力提升+{0}","180200303","0","180","1","1","1","0","30","2160","3","2","99","0","讓目標夥伴的魔法攻擊力提升{0}"
"1.5","16","7","150","0","0","TP回復量+{0}","180201201","0","0","0","0","1","0","1","0","1","2","1","0","回復自身{0}的TP"
"8","10","7","1","1","8","魔法攻擊力提升+{0}","180201202","0","180","1","1","1","0","30","0","1","2","1","0","提升自身{0}的魔法攻擊力"
"25","10","7","1","1","0","魔法暴擊提高+{0}","180201203","0","180","1","1","1","0","70","0","1","2","1","0","提升自己{0}的魔法暴擊"
