6a2936a2ec7f272445d31916c236dfe3db1a9b4cf78976504730125194d203ba,e4b53865dea85c2b3488d999d8895a18d3cd9a2bd215abd1b45545c4148ed4a8,a8e1f24a68d97f3fa839403a1587d16b033bb1803a2dfdabe673a89f3badcbfe,7e5387629a2fcfe960fcb18b66a7321fabc6612090569d22b3d3a9175afc4c02,84e02abdaf34cd6276ee8052016437d03fe1ae3d9c23b1fa798c5e4625178d4b,0052949e949336efd49ea188d31f2c062dcfb983a60670de81fe18e3810c5878,d4a832041f84a615fd9ba5ba63b5728cf52cc3e2fbdd22f3b42dd1859a6d330b,17b7261a7ab82eb12e442296dba8c811ad06c9932d168d2681dc0696c0c29180,c80e8ca5b7014dcf197988ac2b5f841648d649451f5b40823feb8d3df56dca42,27d06861bc1bc4711c822924dd321a9dd2d961c058f9ba5bd0705bd37be46eba,615c4661eb19205f01a2a85f865648807903684009f839e7fad0b159eabfccc4,74f822da1971aa5ae1b6449fd9fa4cf850a8bdf32c6a71350775715fc75f815e,657633a785bd1c6df7b871493bca972c3c9cd2446c250c733eb63c17f93c1357
"10070984","63","10070981","7","10070983","0","0","0","5","0","0","0","0"
"10070985","62","10070983","7","10070984","0","10071002","0","7","0","10002","0","0"
"10070986","61","10070984","7","10070985","0","0","0","12","0","0","0","0"
"10070987","60","10070985","7","10070986","0","0","0","6","0","0","0","0"
"10070988","59","10070986","7","10070987","0","0","0","11","0","10001","0","0"
"10070989","58","10070987","7","10070988","0","0","0","2","0","1","0","0"
"10070990","57","10070988","7","10070989","0","0","0","4","0","0","0","0"
"10071003","56","10070989","7","10070990","10070991","0","0","5","0","0","0","0"
"10070990","57","10070992","7","10070991","0","0","0","2","0","3","0","0"
"10070991","58","10070993","7","10070992","0","0","0","14","0","7","0","0"
"10070992","59","10070994","7","10070993","0","0","0","4","0","0","0","0"
"10070993","60","10070996","7","10070994","0","0","0","14","0","3","0","0"
"10070994","61","10070997","7","10070996","0","0","0","3","0","3","0","0"
"10070996","62","10070998","7","10070997","0","0","0","14","0","3","0","0"
"10070997","63","10070999","7","10070998","0","0","0","2","0","3","0","0"
"10070998","64","10071000","7","10070999","0","0","0","2","0","2","0","0"
"10070999","65","10071001","7","10071000","0","0","0","14","0","6","0","0"
"10071000","66","10071002","7","10071001","0","0","0","2","0","1","0","0"
"10071001","67","10070984","7","10071002","0","0","0","2","0","3","0","0"
"10071005","55","10070990","7","10071003","0","0","0","3","0","1","0","0"
"10071006","53","10071005","7","10071004","0","0","0","3","0","1","0","0"
"10071004","54","10071003","7","10071005","0","0","0","14","0","2","0","0"
"10071007","52","10071004","7","10071006","0","10071013","0","11","0","10001","0","0"
"10071008","51","10071006","7","10071007","0","0","0","2","0","1","0","0"
"10071009","50","10071007","7","10071008","0","0","0","3","0","1","0","0"
"10071011","49","10071008","7","10071009","0","0","0","4","0","0","0","0"
"10071023","46","10071012","7","10071010","0","0","0","4","0","0","0","0"
"10071012","48","10071009","7","10071011","0","0","0","2","0","2","0","0"
"10071010","47","10071011","7","10071012","0","0","0","6","0","0","0","0"
"10071014","53","10071006","7","10071013","0","0","0","3","0","3","0","0"
"10071015","52","10071013","7","10071014","0","0","0","2","0","3","0","0"
"10071016","51","10071014","7","10071015","0","0","0","4","0","0","0","0"
"10071019","50","10071015","7","10071016","0","0","0","7","0","10003","0","0"
"10071020","47","10071018","7","10071017","0","0","0","7","0","10003","0","0"
"10071017","48","10071019","7","10071018","0","0","0","2","0","3","0","0"
"10071018","49","10071016","7","10071019","0","0","0","14","0","4","0","0"
"10071021","46","10071017","7","10071020","0","0","0","12","0","0","0","0"
"10071022","45","10071020","7","10071021","0","0","0","2","0","3","0","0"
"10071024","44","10071021","7","10071022","10071023","0","0","12","0","0","0","0"
"10071022","45","10071010","7","10071023","0","0","0","7","0","10002","0","0"
"10071025","43","10071022","7","10071024","0","0","0","3","0","2","0","0"
"10071038","42","10071024","7","10071025","0","0","0","4","0","0","0","0"
"10071040","41","10071025","7","10071038","0","0","0","16","0","10071038","0","0"
"10070949","21","10070947","7","10071039","0","0","0","4","0","0","0","0"
"10071041","40","10071038","7","10071040","0","0","0","2","0","2","0","0"
"10071042","39","10071040","7","10071041","0","0","0","7","0","10001","0","0"
"10071043","38","10071041","7","10071042","0","0","0","11","0","10001","0","0"
"10071044","37","10071042","7","10071043","0","0","0","7","0","10002","0","0"
"10071045","36","10071043","7","10071044","0","0","0","14","0","3","0","0"
"10071046","35","10071044","7","10071045","0","0","0","4","0","0","0","0"
"10071048","34","10071045","7","10071046","0","0","0","7","0","10003","0","0"
"10071049","32","10071048","7","10071047","0","0","0","7","0","10001","0","0"
"10071047","33","10071046","7","10071048","0","0","0","6","0","0","0","0"
"10071052","31","10071047","7","10071049","0","0","0","14","0","4","0","0"
"10071053","29","10071052","7","10071051","0","0","0","12","0","0","0","0"
"10071051","30","10071049","7","10071052","0","0","0","4","0","0","0","0"
"10071054","28","10071051","7","10071053","0","0","0","11","0","10001","0","0"
"10071055","27","10071053","7","10071054","0","0","0","5","0","0","0","0"
"10071056","26","10071054","7","10071055","0","0","0","7","0","10001","0","0"
"10071057","25","10071055","7","10071056","0","0","0","3","0","2","0","0"
"10071058","24","10071056","7","10071057","0","0","0","2","0","1","0","0"
"10071059","23","10071057","7","10071058","0","0","0","14","0","5","0","0"
"10071060","22","10071058","7","10071059","0","0","0","4","0","0","0","0"
"10071061","21","10071059","7","10071060","0","0","0","11","0","10001","0","0"
"10071062","20","10071060","7","10071061","0","0","0","6","0","0","0","0"
"10071063","19","10071061","7","10071062","0","0","0","15","0","0","0","0"
"10071090","18","10071062","7","10071063","0","10071102","0","5","0","0","0","0"
"10071098","17","10071063","7","10071090","0","0","0","4","0","0","0","0"
"10071111","9","10071110","7","10071091","0","10071114","0","4","0","0","0","0"
"10071134","5","10071097","7","10071092","10071115","0","0","4","0","0","0","0"
"10071095","3","10071134","7","10071093","0","0","0","2","0","3","0","0"
"10070357","1","10071095","7","10071094","0","0","0","7","0","10003","0","0"
"10071094","2","10071093","7","10071095","0","0","0","7","0","10001","0","0"
"10071092","6","10071112","7","10071097","0","0","0","12","0","0","0","0"
"10071099","16","10071090","7","10071098","0","0","0","2","0","2","0","0"
"10071109","15","10071098","7","10071099","0","0","0","2","0","1","0","0"
"10071101","13","10071109","7","10071100","0","0","0","2","0","3","0","0"
"10071104","12","10071100","7","10071101","0","0","0","2","0","1","0","0"
"10071108","17","10071063","7","10071102","0","0","0","3","0","1","0","0"
"10071104","12","10071105","7","10071103","0","0","0","3","0","3","0","0"
"10071110","11","10071101","7","10071104","10071103","0","0","6","0","0","0","0"
"10071103","13","10071106","7","10071105","0","0","0","7","0","10001","0","0"
"10071105","14","10071107","7","10071106","0","0","0","2","0","2","0","0"
"10071106","15","10071108","7","10071107","0","0","0","11","0","10001","0","0"
"10071107","16","10071102","7","10071108","0","0","0","7","0","10002","0","0"
"10071100","14","10071099","7","10071109","0","0","0","7","0","10002","0","0"
"10071091","10","10071104","7","10071110","0","0","0","14","0","3","0","0"
"10071112","8","10071091","7","10071111","0","0","0","2","0","2","0","0"
"10071097","7","10071111","7","10071112","0","0","0","7","0","10003","0","0"
"10071115","7","10071114","7","10071113","0","0","0","3","0","3","0","0"
"10071113","8","10071091","7","10071114","0","0","0","6","0","0","0","0"
"10071092","6","10071113","7","10071115","0","0","0","11","0","10001","0","0"
"10070886","2","10071128","7","10071116","0","0","0","3","0","3","0","0"
"10071118","18","10070694","7","10071117","0","0","0","16","0","10071117","0","0"
"10071125","17","10071117","7","10071118","0","0","0","12","0","0","0","0"
"10071126","11","10071120","7","10071119","0","0","0","12","0","0","0","0"
"10071119","12","10071129","7","10071120","0","0","0","3","0","1","0","0"
"10071127","5","10071122","7","10071121","0","0","0","2","0","1","0","0"
"10071121","6","10071131","7","10071122","0","0","0","2","0","2","0","0"
"10071129","14","10071124","7","10071123","0","0","0","2","0","3","0","0"
"10071123","15","10071125","7","10071124","0","0","0","2","0","2","0","0"
"10071124","16","10071118","7","10071125","0","0","0","4","0","0","0","0"
"10071132","10","10071119","7","10071126","0","0","0","4","0","0","0","0"
"10071128","4","10071121","7","10071127","0","0","0","12","0","0","0","0"
"10071116","3","10071127","7","10071128","0","0","0","14","0","1","0","0"
"10071120","13","10071123","7","10071129","0","0","0","14","0","3","0","0"
"10071131","8","10071132","7","10071130","0","0","0","14","0","3","0","0"
"10071122","7","10071130","7","10071131","0","0","0","6","0","0","0","0"
"10071130","9","10071126","7","10071132","0","0","0","5","0","0","0","0"
"10070694","20","10070692","7","10071133","0","0","0","14","0","2","0","0"
"10071093","4","10071092","7","10071134","0","0","0","3","0","1","0","0"
"10080002","71","0","8","10080001","0","0","0","1","0","0","0","0"
"10080003","70","10080001","8","10080002","10080390","0","0","2","0","1","0","0"
"10080004","69","10080002","8","10080003","0","0","0","4","0","0","0","0"
"10080005","68","10080003","8","10080004","0","0","0","6","0","0","0","0"
"10080006","67","10080004","8","10080005","0","0","0","7","0","10001","0","0"
"10080595","66","10080005","8","10080006","0","0","0","2","0","2","0","0"
"10080064","11","10080834","8","10080063","0","0","0","4","0","0","0","0"
"10080515","10","10080063","8","10080064","0","0","0","3","0","2","0","0"
"10080404","7","10080516","8","10080079","0","0","0","7","0","10002","0","0"
"10080084","3","10080406","8","10080083","0","0","0","7","0","10003","0","0"
"10080085","2","10080083","8","10080084","0","0","0","12","0","0","0","0"
"10080086","1","10080084","8","10080085","0","0","0","6","0","0","0","0"
"10080087","0","10080085","8","10080086","0","0","0","13","0","0","0","0"
"10080088","74","10080086","8","10080087","0","0","0","2","0","2","0","0"
"10080089","73","10080087","8","10080088","0","0","0","4","0","0","0","0"
"10080090","72","10080088","8","10080089","0","0","0","7","0","10001","0","0"
"10080091","71","10080089","8","10080090","0","0","0","6","0","0","0","0"
"10080092","70","10080090","8","10080091","0","0","0","12","0","0","0","0"
"10080655","69","10080091","8","10080092","0","0","0","3","0","1","0","0"
"10080491","66","10080656","8","10080101","0","0","0","4","0","0","0","0"
"10080128","46","10080837","8","10080127","0","0","0","7","0","10002","0","0"
"10080838","45","10080127","8","10080128","0","10080561","0","6","10080567","0","0","0"
"10080659","42","10080564","8","10080146","0","0","0","3","0","2","0","0"
"10080182","9","10080696","8","10080180","0","0","0","7","0","10003","0","0"
"10080183","8","10080180","8","10080182","0","0","0","3","0","3","0","0"
"10080697","7","10080182","8","10080183","0","0","0","11","0","10001","0","0"
"10080187","4","10080840","8","10080186","0","0","0","6","0","0","0","0"
"10080188","3","10080186","8","10080187","0","0","0","14","0","3","0","0"
"10080189","2","10080187","8","10080188","0","0","0","7","0","10003","0","0"
"10080190","1","10080188","8","10080189","0","0","0","2","0","1","0","0"
"10080191","0","10080189","8","10080190","0","0","0","13","0","0","0","0"
"10080192","74","10080190","8","10080191","0","0","0","6","0","0","0","0"
"10080698","73","10080191","8","10080192","0","0","0","7","0","10001","0","0"
"10080236","33","10080740","8","10080235","0","0","0","7","0","10002","0","0"
"10080237","32","10080235","8","10080236","0","0","0","2","0","1","0","0"
"10080741","31","10080236","8","10080237","0","10080549","0","4","0","0","0","0"
"10080742","29","10080741","8","10080253","0","0","0","6","0","0","0","0"
"10080844","27","10080555","8","10080255","10080742","0","0","3","0","2","0","0"
"10080825","31","10080824","8","10080349","0","10080350","0","4","0","0","0","0"
"10080352","32","10080349","8","10080350","0","0","0","3","0","3","0","0"
"10080826","31","10080350","8","10080352","0","0","0","2","0","3","0","0"
"10080354","29","10080825","8","10080353","0","0","0","3","0","2","0","0"
"10080358","28","10080353","8","10080354","0","0","0","2","0","2","0","0"
"10080357","29","10080826","8","10080356","0","0","0","7","0","10003","0","0"
"10080358","28","10080356","8","10080357","0","0","0","3","0","3","0","0"
"10080359","27","10080354","8","10080358","10080357","0","0","6","0","0","0","0"
"10080360","26","10080358","8","10080359","0","0","0","5","0","0","0","0"
"10080361","25","10080359","8","10080360","0","0","0","4","0","0","0","0"
"10080848","24","10080360","8","10080361","0","0","0","2","0","3","0","0"
"10080364","22","10080848","8","10080363","0","0","0","2","0","1","0","0"
"10080365","21","10080363","8","10080364","0","0","0","14","0","3","0","0"
"10080366","20","10080364","8","10080365","0","0","0","4","0","0","0","0"
"10080367","19","10080365","8","10080366","0","0","0","5","0","0","0","0"
"10080849","18","10080366","8","10080367","0","0","0","3","0","2","0","0"
"10080370","16","10080849","8","10080369","0","0","0","2","0","1","0","0"
"10080827","15","10080369","8","10080370","0","0","0","4","0","0","0","0"
"10080383","4","10080828","8","10080382","0","0","0","3","0","3","0","0"
"10080829","3","10080382","8","10080383","0","0","0","6","0","0","0","0"
"10080386","1","10080829","8","10080385","0","0","0","2","0","1","0","0"
"10080387","0","10080385","8","10080386","0","0","0","13","0","0","0","0"
"10080388","74","10080386","8","10080387","0","0","0","6","0","0","0","0"
"10080389","73","10080387","8","10080388","0","0","0","4","0","0","0","0"
"10080390","72","10080388","8","10080389","0","0","0","3","0","2","0","0"
"10080002","71","10080389","8","10080390","0","0","0","12","0","0","0","0"
"10080405","6","10080079","8","10080404","10080582","0","10080654","2","0","1","0","0"
"10080406","5","10080404","8","10080405","0","0","0","3","0","3","0","0"
"10080083","4","10080405","8","10080406","0","0","0","11","0","10001","0","0"
"10080442","13","10080827","8","10080441","0","0","0","3","0","1","0","0"
"10080443","12","10080441","8","10080442","0","0","0","14","0","3","0","0"
"10080444","11","10080442","8","10080443","0","0","0","6","0","0","0","0"
"10080445","10","10080443","8","10080444","0","0","0","7","0","10001","0","0"
"10080446","9","10080444","8","10080445","0","0","0","11","0","10001","0","0"
"10080447","8","10080445","8","10080446","0","0","0","2","0","1","0","0"
"10080448","7","10080446","8","10080447","0","0","0","14","0","5","0","0"
"10080828","6","10080447","8","10080448","0","0","0","5","0","0","0","0"
"10080737","38","10080843","8","10080473","0","0","0","11","0","10001","0","0"
"10080492","65","10080101","8","10080491","0","0","0","14","0","5","0","0"
"10080493","64","10080491","8","10080492","0","0","0","7","0","10001","0","0"
"10080852","63","10080492","8","10080493","0","0","0","11","0","10001","0","0"
"10080496","61","10080852","8","10080495","0","0","0","5","0","0","0","0"
"10080497","60","10080495","8","10080496","0","0","0","3","0","2","0","0"
"10080498","59","10080496","8","10080497","0","0","0","2","0","2","0","0"
"10080499","58","10080497","8","10080498","0","0","0","14","0","4","0","0"
"10080500","57","10080498","8","10080499","0","0","0","6","0","0","0","0"
"10080501","56","10080499","8","10080500","0","0","0","4","0","0","0","0"
"10080502","55","10080500","8","10080501","0","0","0","7","0","10002","0","0"
"10080836","54","10080501","8","10080502","0","0","0","12","0","0","0","0"
"10080507","52","10080836","8","10080504","0","0","0","2","0","1","0","0"
"10080506","52","10080836","8","10080505","0","0","0","2","0","2","0","0"
"10080508","51","10080505","8","10080506","0","0","0","11","0","10001","0","0"
"10080510","51","10080504","8","10080507","0","0","0","7","0","10001","0","0"
"10080509","50","10080506","8","10080508","0","0","0","3","0","3","0","0"
"10080511","49","10080508","8","10080509","10080510","0","0","4","0","0","0","0"
"10080509","50","10080507","8","10080510","0","0","0","7","0","10003","0","0"
"10080837","48","10080509","8","10080511","0","0","0","14","0","3","0","0"
"10080516","9","10080064","8","10080515","0","10080576","0","2","10080583","1","0","0"
"10080079","8","10080515","8","10080516","0","0","0","6","0","0","0","0"
"10080530","28","10080639","8","10080529","0","0","0","14","0","4","0","0"
"10080531","27","10080529","8","10080530","0","0","0","3","0","1","0","0"
"10080532","26","10080530","8","10080531","0","0","0","7","0","10001","0","0"
"10080640","25","10080531","8","10080532","0","0","0","4","0","0","0","0"
"10080550","34","10080237","8","10080549","0","0","0","14","0","5","0","0"
"10080551","33","10080549","8","10080550","0","0","0","2","0","2","0","0"
"10080552","32","10080550","8","10080551","0","0","0","14","0","3","0","0"
"10080553","31","10080551","8","10080552","0","0","0","2","0","2","0","0"
"10080554","30","10080552","8","10080553","0","0","0","2","0","3","0","0"
"10080555","29","10080553","8","10080554","0","0","0","2","0","2","0","0"
"10080255","28","10080554","8","10080555","0","0","0","14","0","3","0","0"
"10080562","46","10080128","8","10080561","0","0","0","14","0","2","0","0"
"10080563","45","10080561","8","10080562","0","0","0","3","0","3","0","0"
"10080564","44","10080562","8","10080563","0","0","0","4","0","0","0","0"
"10080146","43","10080563","8","10080564","10080658","0","10080838","2","0","1","0","0"
"10080574","46","10080128","8","10080567","0","0","0","7","0","10002","0","0"
"10080658","45","10080567","8","10080574","0","0","0","7","0","10003","0","0"
"10080577","10","10080515","8","10080576","0","0","0","14","0","2","0","0"
"10080579","9","10080576","8","10080577","0","0","0","4","0","0","0","0"
"10080582","8","10080577","8","10080579","0","0","0","7","0","10003","0","0"
"10080404","7","10080579","8","10080582","0","0","0","14","0","4","0","0"
"10080851","10","10080515","8","10080583","0","0","0","4","0","0","0","0"
"10080596","65","10080006","8","10080595","0","0","0","2","0","1","0","0"
"10080597","64","10080595","8","10080596","0","0","0","5","0","0","0","0"
"10080830","63","10080596","8","10080597","0","0","0","4","0","0","0","0"
"10080600","61","10080830","8","10080599","0","0","0","7","0","10002","0","0"
"10080601","60","10080599","8","10080600","0","10080603","0","12","0","0","0","0"
"10080605","59","10080600","8","10080601","0","0","0","2","0","3","0","0"
"10080611","55","10080608","8","10080602","0","0","0","2","0","2","0","0"
"10080606","59","10080600","8","10080603","0","0","0","3","0","3","0","0"
"10080611","55","10080607","8","10080604","0","0","0","3","0","2","0","0"
"10080609","58","10080601","8","10080605","0","0","0","14","0","1","0","0"
"10080610","58","10080603","8","10080606","0","0","0","14","0","1","0","0"
"10080604","56","10080610","8","10080607","0","0","0","14","0","2","0","0"
"10080602","56","10080609","8","10080608","0","0","0","7","0","10003","0","0"
"10080608","57","10080605","8","10080609","0","0","0","4","0","0","0","0"
"10080607","57","10080606","8","10080610","0","0","0","6","0","0","0","0"
"10080850","54","10080602","8","10080611","10080604","0","0","4","0","0","0","0"
"10080615","51","10080831","8","10080614","0","0","0","6","0","0","0","0"
"10080616","50","10080614","8","10080615","0","0","0","5","0","0","0","0"
"10080617","49","10080615","8","10080616","0","0","0","4","0","0","0","0"
"10080618","48","10080616","8","10080617","0","0","0","14","0","6","0","0"
"10080619","47","10080617","8","10080618","0","0","0","2","0","1","0","0"
"10080620","46","10080618","8","10080619","0","0","0","3","0","2","0","0"
"10080621","45","10080619","8","10080620","0","0","0","4","0","0","0","0"
"10080622","44","10080620","8","10080621","0","0","0","11","0","10001","0","0"
"10080623","43","10080621","8","10080622","0","0","0","6","0","0","0","0"
"10080624","42","10080622","8","10080623","0","0","0","15","0","0","0","0"
"10080625","41","10080623","8","10080624","0","0","0","11","0","10001","0","0"
"10080626","40","10080624","8","10080625","0","10080627","0","7","0","10001","0","0"
"10080632","39","10080625","8","10080626","0","0","0","7","0","10002","0","0"
"10080628","39","10080625","8","10080627","0","0","0","14","0","2","0","0"
"10080629","38","10080627","8","10080628","0","0","0","3","0","2","0","0"
"10080630","37","10080628","8","10080629","0","0","0","3","0","3","0","0"
"10080633","36","10080629","8","10080630","10080631","0","0","4","0","0","0","0"
"10080630","37","10080632","8","10080631","0","0","0","7","0","10003","0","0"
"10080631","38","10080626","8","10080632","0","0","0","14","0","1","0","0"
"10080634","35","10080630","8","10080633","0","0","0","14","0","5","0","0"
"10080635","34","10080633","8","10080634","0","0","0","3","0","1","0","0"
"10080636","33","10080634","8","10080635","0","0","0","4","0","0","0","0"
"10080637","32","10080635","8","10080636","0","0","0","12","0","0","0","0"
"10080638","31","10080636","8","10080637","0","0","0","7","0","10001","0","0"
"10080639","30","10080637","8","10080638","0","0","0","2","0","3","0","0"
"10080529","29","10080638","8","10080639","0","0","0","11","0","10001","0","0"
"10080641","24","10080532","8","10080640","0","0","0","16","0","10080640","0","0"
"10080832","23","10080640","8","10080641","0","0","0","7","0","10002","0","0"
"10080644","21","10080832","8","10080643","0","0","0","2","0","2","0","0"
"10080645","20","10080643","8","10080644","0","0","0","4","0","0","0","0"
"10080646","19","10080644","8","10080645","0","0","0","11","0","10001","0","0"
"10080647","18","10080645","8","10080646","0","0","0","2","0","2","0","0"
"10080833","17","10080646","8","10080647","0","0","0","4","0","0","0","0"
"10080650","15","10080833","8","10080649","0","0","0","5","0","0","0","0"
"10080835","14","10080649","8","10080650","0","0","0","7","0","10003","0","0"
"10080654","8","10080851","8","10080653","0","0","0","4","0","0","0","0"
"10080404","7","10080653","8","10080654","0","0","0","15","0","0","0","0"
"10080656","68","10080092","8","10080655","0","0","0","15","0","0","0","0"
"10080101","67","10080655","8","10080656","0","0","0","2","0","2","0","0"
"10080564","44","10080574","8","10080658","0","0","0","5","0","0","0","0"
"10080660","41","10080146","8","10080659","0","0","0","16","0","10080659","0","0"
"10080661","40","10080659","8","10080660","0","0","0","2","0","1","0","0"
"10080662","39","10080660","8","10080661","0","0","0","14","0","3","0","0"
"10080663","38","10080661","8","10080662","0","0","0","5","0","0","0","0"
"10080664","37","10080662","8","10080663","0","0","0","3","0","2","0","0"
"10080665","36","10080663","8","10080664","0","0","0","4","0","0","0","0"
"10080666","35","10080664","8","10080665","0","0","0","2","0","2","0","0"
"10080839","34","10080665","8","10080666","0","0","0","6","0","0","0","0"
"10080670","32","10080839","8","10080668","0","0","0","14","0","2","0","0"
"10080671","31","10080668","8","10080670","0","0","0","4","0","0","0","0"
"10080672","30","10080670","8","10080671","0","0","0","11","0","10001","0","0"
"10080673","29","10080671","8","10080672","0","0","0","4","0","0","0","0"
"10080674","28","10080672","8","10080673","0","0","0","2","0","1","0","0"
"10080675","27","10080673","8","10080674","0","0","0","7","0","10001","0","0"
"10080676","26","10080674","8","10080675","0","0","0","3","0","3","0","0"
"10080677","25","10080675","8","10080676","0","0","0","14","0","6","0","0"
"10080678","24","10080676","8","10080677","0","0","0","12","0","0","0","0"
"10080679","23","10080677","8","10080678","0","10080684","0","7","0","10002","0","0"
"10080681","22","10080678","8","10080679","0","0","0","3","0","2","0","0"
"10080689","18","10080682","8","10080680","0","0","0","3","0","2","0","0"
"10080683","21","10080679","8","10080681","0","0","0","7","0","10003","0","0"
"10080680","19","10080683","8","10080682","0","0","0","7","0","10003","0","0"
"10080682","20","10080681","8","10080683","0","0","0","2","0","1","0","0"
"10080686","22","10080678","8","10080684","0","0","0","2","0","3","0","0"
"10080689","18","10080688","8","10080685","0","0","0","2","0","3","0","0"
"10080687","21","10080684","8","10080686","0","0","0","4","0","0","0","0"
"10080688","20","10080686","8","10080687","0","0","0","6","0","0","0","0"
"10080685","19","10080687","8","10080688","0","0","0","11","0","10001","0","0"
"10080690","17","10080680","8","10080689","10080685","0","0","7","0","10001","0","0"
"10080691","16","10080689","8","10080690","0","0","0","4","0","0","0","0"
"10080692","15","10080690","8","10080691","0","0","0","15","0","0","0","0"
"10080693","14","10080691","8","10080692","0","0","0","14","0","5","0","0"
"10080694","13","10080692","8","10080693","0","0","0","6","0","0","0","0"
"10080695","12","10080693","8","10080694","0","0","0","11","0","10001","0","0"
"10080696","11","10080694","8","10080695","0","0","0","2","0","2","0","0"
"10080180","10","10080695","8","10080696","0","0","0","4","0","0","0","0"
"10080840","6","10080183","8","10080697","0","0","0","4","0","0","0","0"
"10080699","72","10080192","8","10080698","0","0","0","14","0","4","0","0"
"10080700","71","10080698","8","10080699","0","0","0","4","0","0","0","0"
"10080701","70","10080699","8","10080700","0","0","0","2","0","1","0","0"
"10080702","69","10080700","8","10080701","0","0","0","7","0","10001","0","0"
"10080712","68","10080701","8","10080702","0","0","0","2","0","2","0","0"
"10080705","66","10080712","8","10080704","0","0","0","14","0","4","0","0"
"10080841","65","10080704","8","10080705","0","0","0","4","0","0","0","0"
"10080708","63","10080841","8","10080707","0","0","0","7","0","10001","0","0"
"10080713","62","10080707","8","10080708","0","0","0","2","0","2","0","0"
"10080711","60","10080713","8","10080710","0","0","0","14","0","3","0","0"
"10080714","59","10080710","8","10080711","0","10080715","0","11","0","10001","0","0"
"10080704","67","10080702","8","10080712","0","0","0","11","0","10001","0","0"
"10080710","61","10080708","8","10080713","0","0","0","12","0","0","0","0"
"10080717","58","10080711","8","10080714","0","0","0","3","0","1","0","0"
"10080716","58","10080711","8","10080715","0","0","0","4","0","0","0","0"
"10080719","57","10080715","8","10080716","0","0","0","2","0","2","0","0"
"10080718","57","10080714","8","10080717","0","0","0","12","0","0","0","0"
"10080720","56","10080717","8","10080718","0","0","0","14","0","4","0","0"
"10080720","56","10080716","8","10080719","0","0","0","3","0","3","0","0"
"10080721","55","10080718","8","10080720","10080719","0","0","4","0","0","0","0"
"10080722","54","10080720","8","10080721","0","0","0","5","0","0","0","0"
"10080723","53","10080721","8","10080722","0","0","0","3","0","1","0","0"
"10080724","52","10080722","8","10080723","0","0","0","16","0","10080723","0","0"
"10080725","51","10080723","8","10080724","0","0","0","14","0","2","0","0"
"10080726","50","10080724","8","10080725","0","0","0","7","0","10001","0","0"
"10080842","49","10080725","8","10080726","0","0","0","5","0","0","0","0"
"10080729","47","10080842","8","10080728","0","0","0","7","0","10002","0","0"
"10080730","46","10080728","8","10080729","0","0","0","2","0","2","0","0"
"10080731","45","10080729","8","10080730","0","0","0","4","0","0","0","0"
"10080732","44","10080730","8","10080731","0","0","0","14","0","3","0","0"
"10080733","43","10080731","8","10080732","0","0","0","6","0","0","0","0"
"10080734","42","10080732","8","10080733","0","0","0","3","0","1","0","0"
"10080735","41","10080733","8","10080734","0","0","0","7","0","10001","0","0"
"10080843","40","10080734","8","10080735","0","0","0","14","0","4","0","0"
"10080738","37","10080473","8","10080737","0","0","0","4","0","0","0","0"
"10080739","36","10080737","8","10080738","0","0","0","15","0","0","0","0"
"10080740","35","10080738","8","10080739","0","0","0","14","0","3","0","0"
"10080235","34","10080739","8","10080740","0","0","0","6","0","0","0","0"
"10080253","30","10080237","8","10080741","0","0","0","2","0","1","0","0"
"10080255","28","10080253","8","10080742","0","0","0","2","0","2","0","0"
"10080845","25","10080844","8","10080744","0","0","0","4","0","0","0","0"
"10080747","23","10080845","8","10080746","0","0","0","15","0","0","0","0"
"10080748","22","10080746","8","10080747","0","0","0","3","0","2","0","0"
"10080749","21","10080747","8","10080748","0","0","0","11","0","10001","0","0"
"10080750","20","10080748","8","10080749","0","0","0","4","0","0","0","0"
"10080751","19","10080749","8","10080750","0","0","0","5","0","0","0","0"
"10080752","18","10080750","8","10080751","0","0","0","2","0","2","0","0"
"10080753","17","10080751","8","10080752","0","0","0","7","0","10003","0","0"
"10080754","16","10080752","8","10080753","0","0","0","4","0","0","0","0"
"10080846","15","10080753","8","10080754","0","0","0","14","0","4","0","0"
"10080757","13","10080846","8","10080756","0","0","0","12","0","0","0","0"
"10080758","12","10080756","8","10080757","0","0","0","11","0","10001","0","0"
"10080759","11","10080757","8","10080758","0","0","0","2","0","3","0","0"
"10080760","10","10080758","8","10080759","0","10080761","0","4","0","0","0","0"
"10080762","9","10080759","8","10080760","0","0","0","2","0","1","0","0"
"10080763","9","10080759","8","10080761","0","0","0","2","0","3","0","0"
"10080766","8","10080760","8","10080762","0","0","0","2","0","3","0","0"
"10080764","8","10080761","8","10080763","0","0","0","6","0","0","0","0"
"10080765","7","10080763","8","10080764","0","0","0","14","0","5","0","0"
"10080767","6","10080764","8","10080765","10080766","0","0","7","0","10003","0","0"
"10080765","7","10080762","8","10080766","0","0","0","3","0","2","0","0"
"10080768","5","10080765","8","10080767","0","0","0","2","0","1","0","0"
"10080769","4","10080767","8","10080768","0","0","0","14","0","3","0","0"
"10080770","3","10080768","8","10080769","0","0","0","2","0","3","0","0"
"10080771","2","10080769","8","10080770","0","0","0","6","0","0","0","0"
"10080772","1","10080770","8","10080771","0","0","0","2","0","1","0","0"
"10080773","0","10080771","8","10080772","0","0","0","13","0","0","0","0"
"10080774","74","10080772","8","10080773","0","0","0","7","0","10001","0","0"
