3e6555ee6088321f6ea15d3909218660722b027f2e8bd4a66c53c16daa4e89ad,92ead37a470edf92bba01f0caa3054db2a469f0f8c6578b22f4c36c71365d1bf,819b796a0c7d3dfbe9f902135fbb8d3a3ad00f646be98542b196cdf37cc613b0,ba268edf83a2a704bde10924aec14ef242a0ee930e0323efdacc7e14ed9dba22,5deadca5fac477d2e318a788da7b98d8b73fe533578e7b1cce8bb8b158fd38d8,73cff3a51c125904a9fab849f46c123ce4fae97e46d93cc3b1e5c47c535798c9,300b273027c345352c3976bb4e7cc52927d642721126d2db07ee82868a861a3a,a230b65b153cefa9861e3e33a045e2ae3979b7736429a64e89c51f4e44060c15,03b334f2e1616629eb4d7002d0b414a8e0c7b0bafc880cd5382af4741914d4a2,15ff23ed0b44049615cb3f6475605a124875f48d01cd473c0e1b484f3da651e2,35395bfbf9684f914a359ed39384e71070ccc3e7f5d344675ddc5b88795fdd21,07083d810d3ccb4ebc3e799e75b87f7485a712b77968b38e2a78d6d3b7e38bfa,56d7776bd11e712d9d9a40b9d2ccd037f9d3314c18960704644c3e6ba4f67c2d,1b981f31848b322afbcb9667265f3a85da53059d6e940317178faa899572aea4,1b22e8cbe0a3e17c7f2da524997f80546b0f958d0de872aa2e1a4592179cf935,fef3f6721a071fd4aa63838273df4e0e86e5216ad98bc54b2531929acc5ec73d,63a25459d32b7d2c2483829223c6592ab72b9bc6b4a9a3b2bc587c9cdb96d732,10b82a7b02b814242c568ed269909a556ff33cb805b6d5d0aa1bf25478b2c145,2d323ce85cb896d3598e0c4f5284395c333281af2c33d4e7763181435fce3d63,702a7cf3cd97f4164e3daa1ed0df0caf09b433b33d5ece9dc2960d53f816f9bb,b956e6d8cb71211ad69d7500af1021efdad6ac60e1c870905fb77dcfbbbe0035
"0","1","0","3000","99","","0","0","0","216307601","108","0","0","","3","6101542","0","3","1","0","0"
"0","1","1","3000","1","","100","0","2","216307602","10","1","120","","3","80","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216307603","108","6101541","0","","3","6101540","0","3","1","0","0"
"0","1","0","3000","1","","151","0","0","216307604","35","0","1","","3","0","1","3","1","0","120"
"0","2","0","3000","1","","0","0","0","216307701","21","0","0","","24","6","180","1","1","0","0"
"0","1","0","3000","99","","0","0","0","216307801","28","216307802","0","","3","720","0","3","1","0","102901"
"0","1","1","3000","99","","300000","0","2","216307802","10","1","120","","3","10","1","3","1","0","0"
"0","1","1","3000","99","","300000","0","2","216307803","10","1","120","","3","30","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216307901","28","216307902","0","","3","720","0","3","1","0","104201"
"0","1","1","3000","99","","300000","0","2","216307902","10","1","120","","3","10","1","3","1","0","0"
"0","1","1","3000","99","","300000","0","2","216307903","10","1","120","","3","30","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216308001","28","216308002","0","","3","720","0","3","1","0","105401"
"0","1","1","3000","99","","300000","0","2","216308002","10","1","120","","3","10","1","3","1","0","0"
"0","1","1","3000","99","","300000","0","2","216308003","10","1","120","","3","30","1","3","1","0","0"
"0","2","0","3000","1","","0","0","1","216308101","10","0","90","","24","1020","1","3","1","0","1"
"0","2","0","3000","1","","0","0","1","216308201","10","0","90","","24","1040","1","3","1","0","1"
"0","2","0","3000","1","","90","0","1","216308301","98","0","0","","24","0","0.5","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216308401","108","0","0","","20","6101550","0","3","1","0","0"
"0","1","0","3000","1","","350000","0","2","216308402","10","1","120","","3","10","1","3","1","0","0"
"0","1","0","3000","1","","100","0","2","216308403","10","1","120","","3","80","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216308404","108","0","0","","21","6101550","0","3","1","0","0"
"0","1","0","3000","1","","350000","0","2","216308405","10","1","120","","3","30","1","3","1","0","0"
"0","1","0","3000","1","","100","0","2","216308406","10","1","120","","3","80","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216308501","28","216308502","0","","3","720","0","3","1","0","126001"
"0","1","0","3000","99","","100000","0","2","216308502","10","1","120","","3","10","1","3","1","0","0"
"0","1","0","3000","99","","0","0","2","216308503","16","0","0","","3","4","500","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216308504","28","216308505","0","","3","720","0","3","1","0","129701"
"0","1","0","3000","99","","100000","0","2","216308505","10","1","120","","3","10","1","3","1","0","0"
"0","1","0","3000","99","","0","0","2","216308506","16","0","0","","3","4","500","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216308507","28","216308508","0","","3","720","0","3","1","0","126501"
"0","1","0","3000","99","","100000","0","2","216308508","10","1","120","","3","30","1","3","1","0","0"
"0","1","0","3000","99","","0","0","2","216308509","16","0","0","","3","4","500","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216308601","28","216308602","0","","3","720","0","3","1","0","105801"
"0","1","0","3000","99","","1500","0","2","216308602","10","1","120","","3","20","1","3","1","0","0"
"0","1","0","3000","99","","1500","0","2","216308603","10","1","120","","3","40","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216308604","28","216308605","0","","3","720","0","3","1","0","130001"
"0","1","0","3000","99","","1500","0","2","216308605","10","1","120","","3","20","1","3","1","0","0"
"0","1","0","3000","99","","1500","0","2","216308606","10","1","120","","3","40","1","3","1","0","0"
"0","2","0","3000","1","","0","0","1","216309101","10","0","90","","24","1020","1","3","1","0","1"
"0","2","0","3000","1","","0","0","1","216309201","10","0","90","","24","1040","1","3","1","0","1"
"0","2","0","3000","1","","6.5","0","0","216309301","78","1","0","","24","1","1.3","3","1","0","90"
"0","1","0","3000","99","","0","0","0","216309401","108","0","0","","21","6101580","0","3","1","0","0"
"0","1","0","3000","1","","350000","0","2","216309402","10","1","120","","3","30","1","3","1","0","0"
"0","1","0","3000","1","","100","0","2","216309403","10","1","120","","3","80","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216309404","28","216309405","0","","3","720","0","3","1","0","101801"
"0","2","0","3000","99","","1000","0","2","216309405","10","1","120","","3","21","1","3","1","0","0"
"0","2","0","3000","99","","1000","0","2","216309406","10","1","120","","3","41","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216309407","28","216309408","0","","3","720","0","3","1","0","132901"
"0","2","0","3000","99","","1000","0","2","216309408","10","1","120","","3","21","1","3","1","0","0"
"0","2","0","3000","99","","1000","0","2","216309409","10","1","120","","3","41","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216309501","28","216309502","0","","3","720","0","3","1","0","110101"
"0","1","0","3000","99","","100000","0","2","216309502","10","1","120","","3","30","1","3","1","0","0"
"0","1","0","3000","99","","0","0","2","216309503","16","0","0","","3","4","500","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216309504","28","216309505","0","","3","720","0","3","1","0","119001"
"0","2","0","3000","99","","1000","0","2","216309505","10","1","120","","3","21","1","3","1","0","0"
"0","2","0","3000","99","","1000","0","2","216309506","10","1","120","","3","41","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216309507","28","216309508","0","","3","720","0","3","1","0","100801"
"0","2","0","3000","99","","1000","0","2","216309508","10","1","120","","3","21","1","3","1","0","0"
"0","2","0","3000","99","","1000","0","2","216309509","10","1","120","","3","41","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216309601","28","216309602","0","","3","720","0","3","1","0","121401"
"0","1","0","3000","99","","100000","0","2","216309602","10","1","120","","3","30","1","3","1","0","0"
"0","1","0","3000","99","","0","0","2","216309603","16","0","0","","3","4","500","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216309604","28","216309605","0","","3","720","0","3","1","0","117601"
"0","1","0","3000","99","","100000","0","2","216309605","10","1","120","","3","30","1","3","1","0","0"
"0","1","0","3000","99","","0","0","2","216309606","16","0","0","","3","4","500","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216309607","28","216309608","0","","3","720","0","3","1","0","126301"
"0","1","0","3000","99","","100000","0","2","216309608","10","1","120","","3","30","1","3","1","0","0"
"0","1","0","3000","99","","0","0","2","216309609","16","0","0","","3","4","500","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216309701","28","216309702","0","","3","720","0","3","1","0","127901"
"0","1","0","3000","99","","1500","0","2","216309702","10","1","120","","3","20","1","3","1","0","0"
"0","1","0","3000","99","","1500","0","2","216309703","10","1","120","","3","40","1","3","1","0","0"
"0","2","0","2160","99","","0.0005","0","0","216610101","26","1","0","","43","216610102","15","3","1","0","0"
"0","1","0","2160","1","","22.5","0","0","216610102","1","0","0","","3","1","22.5","1","1","0","1.8"
"0","2","0","2160","1","","9.6","0","0","216610103","4","0","0.8","","7","1","1","3","1","0","9.6"
"0","2","0","2160","99","","0.0003","0","0","216610201","26","1","0","","43","216610202","15","3","1","0","0"
"0","1","0","2160","1","","22.5","0","0","216610202","1","0","0","","3","1","22.5","1","1","0","1.8"
"0","1","0","2160","1","","0.8","0","0","216610203","10","1","12","","3","21","1","1","1","0","0.8"
"0","2","0","2160","99","","0.0003","0","0","216611201","26","1","1000000","","34","216611202","15","3","1","0","0"
"0","1","0","2160","1","物理傷害+{0}","30","0","0","216611202","1","0","0","對敵方單體造成{0}的物理傷害","3","1","30","1","1","0","2.4"
"0","1","0","2160","1","物理防禦力降低+{0}","0.8","0","0","216611203","10","1","12","降低敵方單體{0}的物理防禦力","3","21","1","1","1","0","0.8"
"0","2","0","2160","1","物理攻擊力提升+{0}","30","0","0","216611204","10","1","12","提升自身{0}的物理攻擊力","7","10","1","3","1","0","30"
"0","2","0","3000","99","","2","0","0","216700101","23","216700102","0","","34","999","1","3","1","0","0"
"0","2","0","3000","99","","0","0","0","216700102","21","0","0","","34","1","7","3","1","0","0"
"0","2","0","3000","99","","0.03","0","0","216700103","72","0","0","","3","3","15","3","1","0","7"
"0","2","0","3000","99","","2","0","0","216700104","23","216700105","0","","34","999","1","3","1","0","0"
"0","2","0","3000","99","","0","0","0","216700105","10","1","7","","34","10","2","3","1","0","1"
"0","2","0","3000","99","","2","0","0","216700106","23","216700107","0","","34","999","1","3","1","0","0"
"0","2","0","3000","99","","0","0","0","216700107","10","1","7","","34","30","2","3","1","0","1"
"0","2","0","3000","99","","0","0","0","216700201","17","0","0","","3","7","100","3","1","0","90"
"0","2","0","3000","99","","0","0","0","216700202","4","0","0","","3","1","1","3","1","0","10000"
"0","2","0","3000","1","","0.1","0","0","216700203","26","5","90","","7","216700204","8","3","1","0","0"
"0","2","0","3000","99","","0","0","0","216700204","48","2","0","","3","1","75","3","1","0","0"
"0","1","0","3000","1","","0","0","0","216800101","93","0","0","","4","0","0","3","1","0","0"
"0","1","0","3000","1","","100","0","99999","216800102","1","0","0","","4","2","0","3","1","0","0"
"0","2","0","3000","99","","0","0","0","216800201","17","0","0","","3","7","100","3","1","0","90"
"0","2","0","0","1","","0","3000","0","216800202","99","0","0","","7","2","2","1","1","0","90"
"0","1","0","3000","99","","0","0","0","216900101","108","0","0","","3","6101321","0","3","1","0","0"
"0","1","1","3000","1","","200000","0","1","216900102","10","1","120","","3","10","1","3","1","0","0"
"0","1","1","3000","1","","3000","0","1","216900103","10","1","120","","3","20","1","3","1","0","0"
"0","1","1","3000","1","","3000","0","1","216900104","10","1","120","","3","40","1","3","1","0","0"
"0","1","1","3000","1","","50","0","1","216900105","10","1","120","","3","80","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216900201","108","0","0","","3","6101322","0","3","1","0","0"
"0","1","1","3000","1","","300000","0","1","216900202","10","1","120","","3","10","1","3","1","0","0"
"0","1","1","3000","1","","3000","0","1","216900203","10","1","120","","3","40","1","3","1","0","0"
"0","1","0","3000","1","","100000","0","0","216900204","71","144","0","","3","1","1","3","1","120","0"
"0","1","0","3000","99","","0","0","0","216900301","108","0","0","","3","6101323","0","3","1","0","0"
"0","1","1","3000","1","","200000","0","1","216900302","10","1","120","","3","10","1","3","1","0","0"
"0","1","1","3000","1","","3000","0","1","216900303","10","1","120","","3","20","1","3","1","0","0"
"0","1","1","3000","1","","3000","0","1","216900304","10","1","120","","3","40","1","3","1","0","0"
"0","1","1","3000","1","","50","0","1","216900305","10","1","120","","3","80","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216900401","108","0","0","","3","6101324","0","3","1","0","0"
"0","1","1","3000","1","","500000","0","1","216900402","10","1","120","","3","10","1","3","1","0","0"
"0","1","1","3000","1","","3000","0","1","216900403","10","1","120","","3","40","1","3","1","0","0"
"0","1","0","3000","1","","0","0","0","216900404","100","0","0","","3","1","-1","3","1","0","120"
"0","1","0","3000","99","","0","0","0","216900501","108","0","0","","3","6101325","0","3","1","0","0"
"0","1","1","3000","1","","500000","0","1","216900502","10","1","120","","3","10","1","3","1","0","0"
"0","1","1","3000","1","","3000","0","1","216900503","10","1","120","","3","40","1","3","1","0","0"
"0","1","0","3000","1","","0","0","0","216900504","100","0","0","","3","1","-1","3","1","0","120"
"0","1","0","3000","99","","0","0","0","216900601","108","0","0","","3","6101326","0","3","1","0","0"
"0","1","1","3000","1","","300000","0","1","216900602","10","1","120","","3","10","1","3","1","0","0"
"0","1","1","3000","1","","3000","0","1","216900603","10","1","120","","3","40","1","3","1","0","0"
"0","1","0","3000","1","","100000","0","0","216900604","71","144","0","","3","1","1","3","2","120","0"
"0","1","0","3000","99","","0","0","0","216900701","108","0","0","","3","6101327","0","3","1","0","0"
"0","1","1","3000","1","","500000","0","1","216900702","10","1","120","","3","30","1","3","1","0","0"
"0","1","1","3000","1","","3000","0","1","216900703","10","1","120","","3","40","1","3","1","0","0"
"0","1","0","3000","1","","0","0","0","216900704","100","0","0","","3","1","-1","3","1","0","120"
"0","2","0","3000","1","","0","0","1","216901101","10","0","90","","24","1020","1","3","1","0","1"
"0","2","0","3000","1","","0","0","1","216901201","10","0","90","","24","1040","1","3","1","0","1"
"0","2","0","3000","1","","90","0","1","216901301","98","0","0","","24","0","0.5","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216901401","108","0","0","","3","6101600","0","3","1","0","0"
"0","1","0","3000","1","","350000","0","2","216901402","10","1","120","","3","10","1","3","1","0","0"
"0","1","0","3000","1","","40","0","2","216901403","10","1","120","","3","80","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216901404","28","216901405","0","","3","720","0","3","1","0","102801"
"0","1","0","3000","99","","20","0","2","216901405","10","1","120","","3","80","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216901406","83","0","0","","3","2","0.75","3","1","0","120"
"0","1","0","3000","99","","152","0","0","216901407","35","0","1","","3","0","1","3","1","0","90"
"0","1","0","3000","99","","0","0","0","216901408","28","216901409","0","","3","720","0","3","1","0","105301"
"0","1","0","3000","99","","100000","0","2","216901409","10","1","120","","3","10","1","3","1","0","0"
"0","1","0","3000","99","","0","0","2","216901410","16","0","0","","3","4","500","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216901501","28","216901502","0","","3","720","0","3","1","0","110301"
"0","1","0","3000","99","","20","0","2","216901502","10","1","120","","3","80","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216901503","83","0","0","","3","2","0.75","3","1","0","120"
"0","1","0","3000","99","","152","0","0","216901504","35","0","1","","3","0","1","3","1","0","90"
"0","1","0","3000","99","","0","0","0","216901505","28","216901506","0","","3","720","0","3","1","0","114501"
"0","1","0","3000","99","","1500","0","2","216901506","10","1","120","","3","20","1","3","1","0","0"
"0","1","0","3000","99","","1500","0","2","216901507","10","1","120","","3","40","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216901508","28","216901509","0","","3","720","0","3","1","0","127501"
"0","1","0","3000","99","","0","0","0","216901509","100","0","0","","3","1","2","3","1","0","120"
"0","1","0","3000","99","","0","120","0","216901510","48","3","0","","3","1","7500","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216901601","28","216901602","0","","3","720","0","3","1","0","125201"
"0","2","0","3000","99","","1000","0","2","216901602","10","1","120","","3","21","1","3","1","0","0"
"0","2","0","3000","99","","1000","0","2","216901603","10","1","120","","3","41","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216901604","28","216901605","0","","3","720","0","3","1","0","114201"
"0","1","0","3000","99","","0","0","0","216901605","100","0","0","","3","1","2","3","1","0","120"
"0","1","0","3000","99","","0","120","0","216901606","48","3","0","","3","1","7500","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216901607","28","216901608","0","","3","720","0","3","1","0","133501"
"0","1","0","3000","99","","100000","0","2","216901608","10","1","120","","3","30","1","3","1","0","0"
"0","1","0","3000","1","","0","0","2","216901609","16","0","0","","3","4","500","3","1","0","0"
"0","2","0","3000","1","","10000","0","0","216902101","73","0","0","","24","3","0","3","1","-1","90"
"0","2","0","3000","1","","163","0","0","216902102","35","1","1","","24","0","1","3","1","0","120"
"0","2","0","3000","1","","0","0","1","216902201","10","0","90","","24","1020","1","3","1","0","1"
"0","2","0","3000","1","","0","0","1","216902301","10","0","90","","24","1040","1","3","1","0","1"
"0","2","0","3000","1","","1","0","1","216902401","26","1","0","","7","216902402","4","3","1","0","-0.01"
"0","2","0","3000","1","","90","0","1","216902402","98","0","0","","24","0","0","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216902501","108","0","0","","3","6101620","0","3","1","0","0"
"0","1","0","3000","1","","400000","0","2","216902502","10","1","120","","3","10","1","3","1","0","0"
"0","1","0","3000","1","","100","0","2","216902503","10","1","120","","3","80","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216902504","108","0","0","","3","6101621","0","3","1","0","0"
"0","1","0","3000","1","","400000","0","2","216902505","10","1","120","","3","30","1","3","1","0","0"
"0","1","0","3000","1","","100","0","2","216902506","10","1","120","","3","80","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216902601","28","216902602","0","","3","720","0","3","1","0","123001"
"0","1","0","3000","99","","1500","0","2","216902602","10","1","120","","3","20","1","3","1","0","0"
"0","1","0","3000","99","","1500","0","2","216902603","10","1","120","","3","40","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216902604","28","216902605","0","","3","720","0","3","1","0","106901"
"0","2","0","3000","99","","1000","0","2","216902605","10","1","120","","3","21","1","3","1","0","0"
"0","2","0","3000","99","","1000","0","2","216902606","10","1","120","","3","41","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216902701","28","216902702","0","","3","720","0","3","1","0","106801"
"0","1","0","3000","99","","150000","0","2","216902702","10","1","120","","3","10","1","3","1","0","0"
"0","1","0","3000","99","","0","0","2","216902703","16","0","0","","3","4","500","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216902704","28","216902705","0","","3","720","0","3","1","0","121201"
"0","1","0","3000","99","","150000","0","2","216902705","10","1","120","","3","10","1","3","1","0","0"
"0","1","0","3000","99","","0","0","2","216902706","16","0","0","","3","4","500","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216902707","28","216902708","0","","3","720","0","3","1","0","126601"
"0","1","0","3000","99","","150000","0","2","216902708","10","1","120","","3","30","1","3","1","0","0"
"0","1","0","3000","99","","0","0","2","216902709","16","0","0","","3","4","500","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216902801","28","216902802","0","","3","720","0","3","1","0","115001"
"0","1","0","3000","99","","0","0","0","216902802","100","0","0","","3","1","2","3","1","0","120"
"0","1","0","3000","99","","0","120","0","216902803","48","3","0","","3","1","10000","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216902804","28","216902805","0","","3","720","0","3","1","0","133801"
"0","1","0","3000","99","","25","0","2","216902805","10","1","120","","3","80","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216902806","83","0","0","","3","2","0.75","3","1","0","120"
"0","1","0","3000","99","","152","0","0","216902807","35","0","1","","3","0","1","3","1","0","90"
"0","2","0","3000","1","","0","0","1","216903101","10","0","90","","24","1020","1","3","1","0","1"
"0","2","0","3000","1","","0","0","1","216903201","10","0","90","","24","1040","1","3","1","0","1"
"0","2","0","3000","1","","1","0","1","216903301","26","1","0","","7","216903302","4","3","1","0","-0.01"
"0","2","0","3000","1","","90","0","1","216903302","98","0","0","","24","0","0","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216903401","108","0","0","","3","6101640","0","3","1","0","0"
"0","1","0","3000","1","","500000","0","2","216903402","10","1","120","","3","10","1","3","1","0","0"
"0","1","0","3000","1","","100","0","2","216903403","10","1","120","","3","80","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216903404","108","0","0","","3","6101641","0","3","1","0","0"
"0","1","0","3000","1","","500000","0","2","216903405","10","1","120","","3","30","1","3","1","0","0"
"0","1","0","3000","1","","100","0","2","216903406","10","1","120","","3","80","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216903501","28","216903502","0","","3","720","0","3","1","0","105401"
"0","1","0","3000","99","","1500","0","2","216903502","10","1","120","","3","20","1","3","1","0","0"
"0","1","0","3000","99","","1500","0","2","216903503","10","1","120","","3","40","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216903504","28","216903505","0","","3","720","0","3","1","0","118101"
"0","2","0","3000","99","","1000","0","2","216903505","10","1","120","","3","21","1","3","1","0","0"
"0","2","0","3000","99","","1000","0","2","216903506","10","1","120","","3","41","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216903507","28","216903508","0","","3","720","0","3","1","0","104201"
"0","1","0","3000","99","","250000","0","2","216903508","10","1","120","","3","10","1","3","1","0","0"
"0","1","0","3000","99","","0","0","2","216903509","16","0","0","","3","4","500","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216903601","28","216903602","0","","3","720","0","3","1","0","108401"
"0","1","0","3000","99","","250000","0","2","216903602","10","1","120","","3","10","1","3","1","0","0"
"0","1","0","3000","99","","0","0","2","216903603","16","0","0","","3","4","500","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216903604","28","216903605","0","","3","720","0","3","1","0","117301"
"0","1","0","3000","99","","0","0","0","216903605","100","0","0","","3","1","2","3","1","0","120"
"0","1","0","3000","99","","0","120","0","216903606","48","3","0","","3","1","10000","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216903607","28","216903608","0","","3","720","0","3","1","0","126901"
"0","1","0","3000","99","","250000","0","2","216903608","10","1","120","","3","30","1","3","1","0","0"
"0","1","0","3000","99","","0","0","2","216903609","16","0","0","","3","4","500","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216903701","28","216903702","0","","3","720","0","3","1","0","105901"
"0","1","0","3000","99","","25","0","2","216903702","10","1","120","","3","80","1","3","1","0","0"
"0","1","0","3000","99","","0","0","0","216903703","83","0","0","","3","2","0.75","3","1","0","120"
"0","1","0","3000","99","","152","0","0","216903704","35","0","1","","3","0","1","3","1","0","90"
"0","1","0","3000","99","","0","0","0","216903705","28","216903706","0","","3","720","0","3","1","0","134401"
"0","1","0","3000","99","","250000","0","2","216903706","10","1","120","","3","30","1","3","1","0","0"
"0","1","0","3000","99","","0","0","2","216903707","16","0","0","","3","4","500","3","1","0","0"
"0","2","0","3000","1","","0","0","1","216904101","10","0","90","","24","1020","1","6","1","0","1"
"0","2","0","3000","1","","0","0","1","216904201","10","0","90","","24","1040","1","6","1","0","1"
"0","2","0","3000","1","","1","0","1","216904301","26","1","0","","7","216904302","4","6","1","0","-0.01"
"0","2","0","3000","1","","90","0","1","216904302","98","0","0","","24","0","0","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216904401","108","0","0","","3","6101660","0","6","1","0","0"
"0","1","0","3000","1","","500000","0","2","216904402","10","1","120","","3","10","1","6","1","0","0"
"0","1","0","3000","1","","100","0","2","216904403","10","1","120","","3","80","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216904404","108","0","0","","3","6101661","0","6","1","0","0"
"0","1","0","3000","1","","500000","0","2","216904405","10","1","120","","3","30","1","6","1","0","0"
"0","1","0","3000","1","","100","0","2","216904406","10","1","120","","3","80","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216904501","28","216904502","0","","3","720","0","6","1","0","116701"
"0","2","0","3000","99","","1000","0","2","216904502","10","1","120","","3","21","1","6","1","0","0"
"0","2","0","3000","99","","1000","0","2","216904503","10","1","120","","3","41","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216904504","28","216904505","0","","3","720","0","6","1","0","122101"
"0","1","0","3000","99","","250000","0","2","216904505","10","1","120","","3","10","1","6","1","0","0"
"0","1","0","3000","99","","0","0","2","216904506","16","0","0","","3","4","500","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216904507","28","216904508","0","","3","720","0","6","1","0","127801"
"0","1","0","3000","99","","250000","0","2","216904508","10","1","120","","3","30","1","6","1","0","0"
"0","1","0","3000","99","","0","0","2","216904509","16","0","0","","3","4","500","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216904601","28","216904602","0","","3","720","0","6","1","0","134601"
"0","2","0","3000","99","","1000","0","2","216904602","10","1","120","","3","21","1","6","1","0","0"
"0","2","0","3000","99","","1000","0","2","216904603","10","1","120","","3","41","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216904604","28","216904605","0","","3","720","0","6","1","0","134501"
"0","1","0","3000","99","","250000","0","2","216904605","10","1","120","","3","30","1","6","1","0","0"
"0","1","0","3000","99","","0","0","2","216904606","16","0","0","","3","4","500","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216904607","28","216904608","0","","3","720","0","6","1","0","134701"
"0","1","0","3000","99","","250000","0","2","216904608","10","1","120","","3","10","1","6","1","0","0"
"0","1","0","3000","99","","0","0","2","216904609","16","0","0","","3","4","500","6","1","0","0"
"0","2","0","3000","1","","0","0","1","216905101","10","0","90","","24","1020","1","6","1","0","1"
"0","2","0","3000","1","","0","0","1","216905201","10","0","90","","24","1040","1","6","1","0","1"
"0","2","0","3000","1","","1","0","1","216905301","26","1","0","","7","216905302","4","6","1","0","-0.01"
"0","2","0","3000","1","","90","0","1","216905302","98","0","0","","24","0","0","6","1","0","0"
"0","2","0","3000","99","","90","-1","600000","216905303","110","0","-1","","3","1","99900","6","1","-1","-1"
"0","1","0","3000","99","","0","0","0","216905401","108","0","0","","3","6101681","0","6","1","0","0"
"0","1","0","3000","1","","500000","0","2","216905402","10","1","120","","3","30","1","6","1","0","0"
"0","1","0","3000","1","","100","0","2","216905403","10","1","120","","3","80","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216905404","108","0","0","","3","6101682","0","6","1","0","0"
"0","1","0","3000","1","","500000","0","2","216905405","10","1","120","","3","10","1","6","1","0","0"
"0","1","0","3000","1","","100","0","2","216905406","10","1","120","","3","80","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216905501","28","216905502","0","","3","720","0","6","1","0","105101"
"0","2","0","3000","99","","1000","0","2","216905502","10","1","120","","3","21","1","6","1","0","0"
"0","2","0","3000","99","","1000","0","2","216905503","10","1","120","","3","41","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216905504","28","216905505","0","","3","720","0","6","1","0","132501"
"0","2","0","3000","99","","1000","0","2","216905505","10","1","120","","3","21","1","6","1","0","0"
"0","2","0","3000","99","","1000","0","2","216905506","10","1","120","","3","41","1","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216905601","28","216905602","0","","3","720","0","6","1","0","101301"
"0","1","0","3000","99","","250000","0","2","216905602","10","1","120","","3","30","1","6","1","0","0"
"0","1","0","3000","99","","0","0","2","216905603","16","0","0","","3","4","500","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216905604","28","216905605","0","","3","720","0","6","1","0","132301"
"0","1","0","3000","99","","250000","0","2","216905605","10","1","120","","3","30","1","6","1","0","0"
"0","1","0","3000","99","","0","0","2","216905606","16","0","0","","3","4","500","6","1","0","0"
"0","1","0","3000","99","","0","0","0","216905701","28","216905702","0","","3","720","0","6","1","0","105601"
"0","1","0","3000","99","","1500","0","2","216905702","10","1","120","","3","20","1","6","1","0","0"
