4b10e59f05ff69c08dec3958275d47533c827ee67ca167a2e60767c5688dc7b5,7ab489389644ea2446a983df29f67b1ab6153dfb4f9aa81c8181f315542936dd,6d61206b31cc388b39a6b84e29a1f7fd5cb173868ea86623daf9e0ad58340510,2cb1bd806d9632a8a1338a4d4b9d971cc39d80a685b67eef03f75b9c8ca0f17e,130e7ebfb01ea08b8c5fd124bdac0d08727e3bc8291760e660106dd4def35910,dd219de4c4a21759915057029959fe3b2c700ac76641208ed57021927e3641e9,3827cd4fb829cdbf55d0e9fe5c556d73105b9629b1cfc354f6d4545421623565,b1fb34264ba126b0cc1e8e130d328abbd4a9edf2be53ac0b18fab884487b8632,33f02f7dc3ab74c4cce5ad8f2a3fa7ddacf4dad5b7ea767a5c0c16ec7da57b5c,a347587ad48bf5c636788b9f6d47068a61aeef878392322d2501e14193b32e29,fc210a5a92089305364eca23a4a5879d6a24efab95af084315cd96299a6edc8a,ab96aab995b8a6d66e86bf9689e4038a8846a38a8264baba1e8992272a64a1f7,c90466e5e8de551206dfd755e41465bce4ef93fe4aa1d1b18803a7c1c7c4f574,1c2991ba08db3a74eea069d5d23808fe0ec4abf5ba6a10832ce978ab8d77ab4a,ea5e80008bf5e02646adf4f583d97d07f080cde4ca26d1c3688dc44dd3611611,1ba91568e125cf3d91ba29001c4604a9920f9cabbba8f7448f9fb79164e5c19a,bd5713c0cb8546701757508c01ec2fc88c9735f37d294503245cea74e8d0946c,295d7371b9420e63d3979d5032428759eeaafc70e9b897cb232855a9d017612a,04b13e1a0fa4a88031fed088a40fa540a8a6c6d61198f04cd2f4437466aa7295,81cc1f18c8d0c09a46eef9b8bf51c08ccb8f5492a1fa6b10f3a85d622789b651,07564f84eea76f11bc9e143e79a1f28a51636892e8635a6c1590cacef0a408c9,05354f2d63f659c06ab1e9fd69b2c7fd9df3ba04c3a580ebfc484954293da8cd,4929add3264ec1754db47e68676bb57ddb48725d90f03789c66880d2f858fe41,7a4649deb52863f829e622bc021015a016a6e5b8dad22c809d72d958b68a933b,e28dee28db3f26c70e0a7a96694b64d8e5e61d3c268c9da6bd39e48b5b1f4599,1c3282dfb810ca8a0c1de3b74371bc8d3d004b0468f9f6f3596acc515fd28f70,85bbd5727a430abb953bbf649c9d539d400caaf3c12d76aff01f6661268ab484,1774699e120b6025e1b114ef36111f24978cd84ebf4ca72573538248e63e65bd,382ce6152a7628bc9d736a160d9fcb08a368ff7f543c329a4d35f28d2c99f259,2a7cf96e04226747f3411b5a8b0e3a8df7dd8bd4967691eaa41391eb9bf44543,6cd34630d9d8bed719ee93896c8fe347207e0ee1269b5bf5599b34c8e26179cb,6e4b39c6a07c820fc52f38ae3c74ae12f5c7e177932204feaf8709f954a77c2f,27b240a4c1256a2c9612cce4077627c46d3a0a3a519aa3c23b62ba7ac05ae2a7,94a4d697c78bde891f82bd659a15957f19171002fd85ea373ab3624582468090,749fd7434ae8dfb74964111e592c6b54f7e39811b814fae43ff7aa65f6e36a61,677326045a3ebee753c7351816f012b68aca449a62d068f8ee1d6f14b57694cc,5244a946a3ddbada18d5b3df2895ee2a0d3cccfc0ade155f8c044b52f60c5a16,a1858a58355eb6f5f80207cad811637701c4df97cfe1af7068f8063293c0e963,3dafd3d022061747787990b5bcf2b5938709174f3cdf2fc5034496ffe06cd118,c45f5b1ae839d51ab356738007356a7384790e6c78e5208ce28300834d9d20c9,ed2da98408cb72dad59c17efac114d43a788d0a239b577a6d010bd2a2e3f1cef,318472ced39d241be77ec9b14c93d23c44352cf62342620d31b9a019dcf602ad,5ba2f944416bbda216f54444fb5c5233ba62f97214ba71816acb63f73e653cd2
"8","0","bgm_M41","101243","2022/11/27 15:59:59","0","0","4","1","王城蘭德索爾 1-4","0","0","0","8","bgm_M41","101242","0","0","0","100590","0","0","bgm_M41","10097","bgm_M41","-106","2022/11/18 16:00:00","0","90","0","8","10097104","bgm_M41","101241","610097104","10097101","127","0","bgm_M41","101241","1","610097121","120"
"8","0","bgm_M41","101243","2022/11/27 15:59:59","0","0","5","1","王城蘭德索爾 1-5","0","0","0","8","bgm_M41","101242","0","0","0","100200","0","0","bgm_M41","10097","bgm_M41","-21","2022/11/18 16:00:00","0","90","0","8","10097105","bgm_M41","101241","610097105","10097101","376","0","bgm_M41","101241","1","610097121","120"
"9","0","bgm_M41","102783","2022/11/27 15:59:59","0","0","6","1","某座無人島 1-6","0","0","0","9","bgm_M41","102782","0","0","0","100710","0","0","bgm_M41","10097","bgm_M41","-3","2022/11/18 16:00:00","0","90","0","9","10097106","bgm_M41","102781","610097106","10097102","-590","0","bgm_M41","102781","1","610097121","135"
"9","0","bgm_M41","102783","2022/11/27 15:59:59","0","0","7","1","某座無人島 1-7","0","0","0","9","bgm_M41","102782","0","0","0","100710","0","0","bgm_M41","10097","bgm_M41","83","2022/11/18 16:00:00","0","90","0","9","10097107","bgm_M41","102781","610097107","10097102","-406","0","bgm_M41","102781","1","610097122","135"
"9","0","bgm_M41","102783","2022/11/27 15:59:59","0","0","8","1","某座無人島 1-8","0","0","0","9","bgm_M41","102782","0","0","0","100180","0","0","bgm_M41","10097","bgm_M41","-85","2022/11/18 16:00:00","0","90","0","9","10097108","bgm_M41","102781","610097108","10097102","-307","0","bgm_M41","102781","1","610097121","135"
"9","0","bgm_M41","102783","2022/11/27 15:59:59","0","0","9","1","某座無人島 1-9","0","0","0","9","bgm_M41","102782","0","0","0","100180","0","0","bgm_M41","10097","bgm_M41","-24","2022/11/18 16:00:00","0","90","0","9","10097109","bgm_M41","102781","610097109","10097102","-131","0","bgm_M41","102781","1","610097121","135"
"9","0","bgm_M41","102783","2022/11/27 15:59:59","0","0","10","1","某座無人島 1-10","0","0","0","9","bgm_M41","102782","0","0","0","100711","0","0","bgm_M41","10097","bgm_M41","67","2022/11/18 16:00:00","0","90","0","9","10097110","bgm_M41","102781","610097110","10097102","47","0","bgm_M41","102781","1","610097121","135"
"10","0","bgm_M41","102783","2022/11/27 15:59:59","0","0","11","1","某座無人島 1-11","0","0","0","10","bgm_M41","102782","0","0","0","100710","0","0","bgm_M41","10097","bgm_M41","-56","2022/11/18 16:00:00","0","90","0","10","10097111","bgm_M41","102781","610097111","10097102","189","0","bgm_M41","102781","1","610097121","150"
"10","0","bgm_M41","102783","2022/11/27 15:59:59","0","0","12","1","某座無人島 1-12","0","0","0","10","bgm_M41","102782","0","0","0","100710","0","0","bgm_M41","10097","bgm_M41","-83","2022/11/18 16:00:00","0","90","0","10","10097112","bgm_M41","102781","610097112","10097102","388","0","bgm_M41","102781","1","610097121","150"
"10","0","bgm_M41","102783","2022/11/27 15:59:59","0","0","13","1","某座無人島 1-13","0","0","0","10","bgm_M41","102782","0","0","0","100711","0","0","bgm_M41","10097","bgm_M41","-55","2022/11/18 16:00:00","0","90","0","10","10097113","bgm_M41","102781","610097113","10097102","593","0","bgm_M41","102781","1","610097121","150"
"10","0","bgm_M41","101243","2022/11/27 15:59:59","0","0","14","1","王城蘭德索爾 1-14","0","0","0","10","bgm_M41","101242","0","0","0","100190","0","0","bgm_M41","10097","bgm_M41","2","2022/11/18 16:00:00","0","90","0","10","10097114","bgm_M41","101241","610097114","10097103","-359","0","bgm_M41","101241","1","610097121","150"
"10","0","bgm_M41","101243","2022/11/27 15:59:59","0","0","15","1","王城蘭德索爾 1-15","0","0","0","10","bgm_M41","101242","0","0","0","100200","0","0","bgm_M41","10097","bgm_M41","-120","2022/11/18 16:00:00","0","90","0","10","10097115","bgm_M41","101241","610097115","10097103","-17","0","bgm_M41","101241","1","610097123","150"
"16","0","bgm_M41","101253","2022/11/27 15:59:59","2","0","16","1","王城蘭德索爾 1-1","0","1","3","16","bgm_M41","101252","0","0","0","100200","0","28","bgm_M41","10097","bgm_M41","-87","2022/11/18 16:00:00","0","90","31018","16","10097201","bgm_M41","101251","610097116","10097201","-484","0","bgm_M41","101251","2","610097121","240"
"16","0","bgm_M41","101253","2022/11/27 15:59:59","2","0","17","1","王城蘭德索爾 1-2","0","1","3","16","bgm_M41","101252","0","0","0","100590","0","28","bgm_M41","10097","bgm_M41","82","2022/11/18 16:00:00","0","90","31050","16","10097202","bgm_M41","101251","610097117","10097201","-283","0","bgm_M41","101251","2","610097121","240"
"18","0","bgm_M41","101253","2022/11/27 15:59:59","2","0","18","1","王城蘭德索爾 1-3","0","1","3","18","bgm_M41","101252","0","0","0","100190","0","29","bgm_M41","10097","bgm_M41","5","2022/11/18 16:00:00","0","90","31018","18","10097203","bgm_M41","101251","610097118","10097201","-82","0","bgm_M41","101251","2","610097121","270"
"18","0","bgm_M41","101253","2022/11/27 15:59:59","2","0","19","1","王城蘭德索爾 1-4","0","1","3","18","bgm_M41","101252","0","0","0","100200","0","29","bgm_M41","10097","bgm_M41","-127","2022/11/18 16:00:00","0","90","31050","18","10097204","bgm_M41","101251","610097119","10097201","82","0","bgm_M41","101251","2","610097121","270"
"20","0","bgm_M41","101253","2022/11/27 15:59:59","2","0","20","1","王城蘭德索爾 1-5","0","1","3","20","bgm_M41","101252","0","0","0","100190","0","30","bgm_M41","10097","bgm_M41","27","2022/11/18 16:00:00","0","90","31018","20","10097205","bgm_M41","101251","610097120","10097201","257","0","bgm_M41","101251","2","610097121","300"
"8","0","bgm_M41","102593","2022/12/19 15:59:59","0","0","1","1","小小邂逅的海岸 1-1","0","0","0","8","bgm_M41","102592","0","0","0","110391","0","0","bgm_M41","10098","bgm_M41","76","2022/12/01 16:00:00","0","90","0","8","10098101","bgm_M41","102591","610098101","10098101","-461","0","bgm_M41","102591","1","610098121","120"
"8","0","bgm_M41","102593","2022/12/19 15:59:59","0","0","2","1","小小邂逅的海岸 1-2","0","0","0","8","bgm_M41","102592","0","0","0","100180","0","0","bgm_M41","10098","bgm_M41","-126","2022/12/01 16:00:00","0","90","0","8","10098102","bgm_M41","102591","610098102","10098101","-218","0","bgm_M41","102591","1","610098121","120"
"8","0","bgm_M41","102593","2022/12/19 15:59:59","0","0","3","1","小小邂逅的海岸 1-3","0","0","0","8","bgm_M41","102592","0","0","0","100110","0","0","bgm_M41","10098","bgm_M41","-6","2022/12/01 16:00:00","0","90","0","8","10098103","bgm_M41","102591","610098103","10098101","77","0","bgm_M41","102591","1","610098121","120"
"8","0","bgm_M41","102593","2022/12/19 15:59:59","0","0","4","1","小小邂逅的海岸 1-4","0","0","0","8","bgm_M41","102592","0","0","0","100110","0","0","bgm_M41","10098","bgm_M41","-80","2022/12/01 16:00:00","0","90","0","8","10098104","bgm_M41","102591","610098104","10098101","409","0","bgm_M41","102591","1","610098121","120"
"8","0","bgm_M41","100067","2022/12/19 15:59:59","0","0","5","1","小小甜心祕密基地附近 1-5","0","0","0","8","bgm_M41","100066","0","0","0","100010","0","0","bgm_M41","10098","bgm_M41","-131","2022/12/01 16:00:00","0","90","0","8","10098105","bgm_M41","100065","610098105","10098102","-426","0","bgm_M41","100065","1","610098121","120"
"9","0","bgm_M41","100067","2022/12/19 15:59:59","0","0","6","1","小小甜心祕密基地附近 1-6","0","0","0","9","bgm_M41","100066","0","0","0","100010","0","0","bgm_M41","10098","bgm_M41","46","2022/12/01 16:00:00","0","90","0","9","10098106","bgm_M41","100065","610098106","10098102","-324","0","bgm_M41","100065","1","610098121","135"
"9","0","bgm_M41","100113","2022/12/19 15:59:59","0","0","7","1","小小甜心祕密基地附近 1-7","0","0","0","9","bgm_M41","100112","0","0","0","100050","0","0","bgm_M41","10098","bgm_M41","47","2022/12/01 16:00:00","0","90","0","9","10098107","bgm_M41","100111","610098107","10098102","-120","0","bgm_M41","100111","1","610098122","135"
"9","0","bgm_M41","100023","2022/12/19 15:59:59","0","0","8","1","小小甜心祕密基地附近 1-8","0","0","0","9","bgm_M41","100022","0","0","0","100020","0","0","bgm_M41","10098","bgm_M41","-130","2022/12/01 16:00:00","0","90","0","9","10098108","bgm_M41","100021","610098108","10098102","-22","0","bgm_M41","100021","1","610098121","135"
"9","0","bgm_M41","100023","2022/12/19 15:59:59","0","0","9","1","小小甜心祕密基地附近 1-9","0","0","0","9","bgm_M41","100022","0","0","0","100040","0","0","bgm_M41","10098","bgm_M41","33","2022/12/01 16:00:00","0","90","0","9","10098109","bgm_M41","100021","610098109","10098102","80","0","bgm_M41","100021","1","610098121","135"
"9","0","bgm_M41","100023","2022/12/19 15:59:59","0","0","10","1","小小甜心祕密基地附近 1-10","0","0","0","9","bgm_M41","100022","0","0","0","100040","0","0","bgm_M41","10098","bgm_M41","-57","2022/12/01 16:00:00","0","90","0","9","10098110","bgm_M41","100021","610098110","10098102","243","0","bgm_M41","100021","1","610098121","135"
"10","0","bgm_M41","100067","2022/12/19 15:59:59","0","0","11","1","小小甜心祕密基地附近 1-11","0","0","0","10","bgm_M41","100066","0","0","0","100010","0","0","bgm_M41","10098","bgm_M41","-12","2022/12/01 16:00:00","0","90","0","10","10098111","bgm_M41","100065","610098111","10098102","425","0","bgm_M41","100065","1","610098121","150"
"10","0","bgm_M41","102593","2022/12/19 15:59:59","0","0","12","1","小小邂逅的海岸 1-12","0","0","0","10","bgm_M41","102592","0","0","0","100110","0","0","bgm_M41","10098","bgm_M41","35","2022/12/01 16:00:00","0","90","0","10","10098112","bgm_M41","102591","610098112","10098103","-427","0","bgm_M41","102591","1","610098121","150"
"10","0","bgm_M41","102593","2022/12/19 15:59:59","0","0","13","1","小小邂逅的海岸 1-13","0","0","0","10","bgm_M41","102592","0","0","0","110391","0","0","bgm_M41","10098","bgm_M41","35","2022/12/01 16:00:00","0","90","0","10","10098113","bgm_M41","102591","610098113","10098103","-179","0","bgm_M41","102591","1","610098121","150"
"10","0","bgm_M41","102593","2022/12/19 15:59:59","0","0","14","1","小小邂逅的海岸 1-14","0","0","0","10","bgm_M41","102592","0","0","0","100110","0","0","bgm_M41","10098","bgm_M41","-122","2022/12/01 16:00:00","0","90","0","10","10098114","bgm_M41","102591","610098114","10098103","-5","0","bgm_M41","102591","1","610098121","150"
"10","0","bgm_M41","102593","2022/12/19 15:59:59","0","0","15","1","小小邂逅的海岸 1-15","0","0","0","10","bgm_M41","102592","0","0","0","100180","0","0","bgm_M41","10098","bgm_M41","0","2022/12/01 16:00:00","0","90","0","10","10098115","bgm_M41","102591","610098115","10098103","246","0","bgm_M41","102591","1","610098123","150"
"16","0","bgm_M41","103053","2022/12/19 15:59:59","2","0","16","1","小小邂逅的海岸 1-1","0","1","3","16","bgm_M41","103052","0","0","0","100110","0","28","bgm_M41","10098","bgm_M41","-7","2022/12/01 16:00:00","0","90","31228","16","10098201","bgm_M41","103051","610098116","10098201","-480","0","bgm_M41","103051","2","610098121","240"
"16","0","bgm_M41","103053","2022/12/19 15:59:59","2","0","17","1","小小邂逅的海岸 1-2","0","1","3","16","bgm_M41","103052","0","0","0","100180","0","28","bgm_M41","10098","bgm_M41","-164","2022/12/01 16:00:00","0","90","31036","16","10098202","bgm_M41","103051","610098117","10098201","-361","0","bgm_M41","103051","2","610098121","240"
"18","0","bgm_M41","103053","2022/12/19 15:59:59","2","0","18","1","小小邂逅的海岸 1-3","0","1","3","18","bgm_M41","103052","0","0","0","110391","0","29","bgm_M41","10098","bgm_M41","-213","2022/12/01 16:00:00","0","90","31228","18","10098203","bgm_M41","103051","610098118","10098201","-99","0","bgm_M41","103051","2","610098121","270"
"18","0","bgm_M41","103053","2022/12/19 15:59:59","2","0","19","1","小小邂逅的海岸 1-4","0","1","3","18","bgm_M41","103052","0","0","0","100110","0","29","bgm_M41","10098","bgm_M41","-48","2022/12/01 16:00:00","0","90","31036","18","10098204","bgm_M41","103051","610098119","10098201","113","0","bgm_M41","103051","2","610098121","270"
"20","0","bgm_M41","103053","2022/12/19 15:59:59","2","0","20","1","小小邂逅的海岸 1-5","0","1","3","20","bgm_M41","103052","0","0","0","100180","0","30","bgm_M41","10098","bgm_M41","-84","2022/12/01 16:00:00","0","90","31228","20","10098205","bgm_M41","103051","610098120","10098201","305","0","bgm_M41","103051","2","610098121","300"
"8","0","bgm_M41","102593","2022/12/28 15:59:59","0","0","1","1","慈樂之音夏日演唱會會場 1-1","0","0","0","8","bgm_M41","102592","0","0","0","100110","0","0","bgm_M41","10099","bgm_M41","70","2022/12/19 16:00:00","0","90","0","8","10099101","bgm_M41","102591","610099101","10099101","-840","0","bgm_M41","102591","1","610099121","120"
"8","0","bgm_M41","102593","2022/12/28 15:59:59","0","0","2","1","慈樂之音夏日演唱會會場 1-2","0","0","0","8","bgm_M41","102592","0","0","0","100480","0","0","bgm_M41","10099","bgm_M41","-50","2022/12/19 16:00:00","0","90","0","8","10099102","bgm_M41","102591","610099102","10099101","-710","0","bgm_M41","102591","1","610099121","120"
"8","0","bgm_M41","102593","2022/12/28 15:59:59","0","0","3","1","慈樂之音夏日演唱會會場 1-3","0","0","0","8","bgm_M41","102592","0","0","0","100110","0","0","bgm_M41","10099","bgm_M41","60","2022/12/19 16:00:00","0","90","0","8","10099103","bgm_M41","102591","610099103","10099101","-600","0","bgm_M41","102591","1","610099121","120"
"8","0","bgm_M41","102593","2022/12/28 15:59:59","0","0","4","1","慈樂之音夏日演唱會會場 1-4","0","0","0","8","bgm_M41","102592","0","0","0","100110","0","0","bgm_M41","10099","bgm_M41","120","2022/12/19 16:00:00","0","90","0","8","10099104","bgm_M41","102591","610099104","10099101","-420","0","bgm_M41","102591","1","610099121","120"
"8","0","bgm_M41","102593","2022/12/28 15:59:59","0","0","5","1","慈樂之音夏日演唱會會場 1-5","0","0","0","8","bgm_M41","102592","0","0","0","100480","0","0","bgm_M41","10099","bgm_M41","-120","2022/12/19 16:00:00","0","90","0","8","10099105","bgm_M41","102591","610099105","10099101","-470","0","bgm_M41","102591","1","610099121","120"
"9","0","bgm_M41","102593","2022/12/28 15:59:59","0","0","6","1","慈樂之音夏日演唱會會場 1-6","0","0","0","9","bgm_M41","102592","0","0","0","100480","0","0","bgm_M41","10099","bgm_M41","-50","2022/12/19 16:00:00","0","90","0","9","10099106","bgm_M41","102591","610099106","10099101","-290","0","bgm_M41","102591","1","610099121","135"
"9","0","bgm_M41","102593","2022/12/28 15:59:59","0","0","7","1","慈樂之音夏日演唱會會場 1-7","0","0","0","9","bgm_M41","102592","0","0","0","100110","0","0","bgm_M41","10099","bgm_M41","100","2022/12/19 16:00:00","0","90","0","9","10099107","bgm_M41","102591","610099107","10099101","-150","0","bgm_M41","102591","1","610099122","135"
"9","0","bgm_M41","102593","2022/12/28 15:59:59","0","0","8","1","慈樂之音夏日演唱會會場 1-8","0","0","0","9","bgm_M41","102592","0","0","0","100480","0","0","bgm_M41","10099","bgm_M41","120","2022/12/19 16:00:00","0","90","0","9","10099108","bgm_M41","102591","610099108","10099101","70","0","bgm_M41","102591","1","610099121","135"
"9","0","bgm_M41","102593","2022/12/28 15:59:59","0","0","9","1","慈樂之音夏日演唱會會場 1-9","0","0","0","9","bgm_M41","102592","0","0","0","100480","0","0","bgm_M41","10099","bgm_M41","-50","2022/12/19 16:00:00","0","90","0","9","10099109","bgm_M41","102591","610099109","10099101","-40","0","bgm_M41","102591","1","610099121","135"
"9","0","bgm_M41","102593","2022/12/28 15:59:59","0","0","10","1","慈樂之音夏日演唱會會場 1-10","0","0","0","9","bgm_M41","102592","0","0","0","100480","0","0","bgm_M41","10099","bgm_M41","-180","2022/12/19 16:00:00","0","90","0","9","10099110","bgm_M41","102591","610099110","10099101","110","0","bgm_M41","102591","1","610099121","135"
"10","0","bgm_M41","102593","2022/12/28 15:59:59","0","0","11","1","慈樂之音夏日演唱會會場 1-11","0","0","0","10","bgm_M41","102592","0","0","0","100480","0","0","bgm_M41","10099","bgm_M41","5","2022/12/19 16:00:00","0","90","0","10","10099111","bgm_M41","102591","610099111","10099101","235","0","bgm_M41","102591","1","610099121","150"
"10","0","bgm_M41","102593","2022/12/28 15:59:59","0","0","12","1","慈樂之音夏日演唱會會場 1-12","0","0","0","10","bgm_M41","102592","0","0","0","100110","0","0","bgm_M41","10099","bgm_M41","75","2022/12/19 16:00:00","0","90","0","10","10099112","bgm_M41","102591","610099112","10099101","400","0","bgm_M41","102591","1","610099121","150"
"10","0","bgm_M41","102593","2022/12/28 15:59:59","0","0","13","1","慈樂之音夏日演唱會會場 1-13","0","0","0","10","bgm_M41","102592","0","0","0","100110","0","0","bgm_M41","10099","bgm_M41","-150","2022/12/19 16:00:00","0","90","0","10","10099113","bgm_M41","102591","610099113","10099101","340","0","bgm_M41","102591","1","610099121","150"
"10","0","bgm_M41","102593","2022/12/28 15:59:59","0","0","14","1","慈樂之音夏日演唱會會場 1-14","0","0","0","10","bgm_M41","102592","0","0","0","100180","0","0","bgm_M41","10099","bgm_M41","-67","2022/12/19 16:00:00","0","90","0","10","10099114","bgm_M41","102591","610099114","10099101","527","0","bgm_M41","102591","1","610099121","150"
"10","0","bgm_M41","102593","2022/12/28 15:59:59","0","0","15","1","慈樂之音夏日演唱會會場 1-15","0","0","0","10","bgm_M41","102592","0","0","0","100180","0","0","bgm_M41","10099","bgm_M41","-79","2022/12/19 16:00:00","0","90","0","10","10099115","bgm_M41","102591","610099115","10099101","700","0","bgm_M41","102591","1","610099123","150"
"16","0","bgm_M41","102603","2022/12/28 15:59:59","2","0","16","1","慈樂之音夏日演唱會會場 1-1","0","1","3","16","bgm_M41","102602","0","0","0","100480","0","28","bgm_M41","10099","bgm_M41","47","2022/12/19 16:00:00","0","90","31174","16","10099201","bgm_M41","102601","610099116","10099201","-520","0","bgm_M41","102601","2","610099121","240"
"16","0","bgm_M41","102603","2022/12/28 15:59:59","2","0","17","1","慈樂之音夏日演唱會會場 1-2","0","1","3","16","bgm_M41","102602","0","0","0","100480","0","28","bgm_M41","10099","bgm_M41","-70","2022/12/19 16:00:00","0","90","31109","16","10099202","bgm_M41","102601","610099117","10099201","-325","0","bgm_M41","102601","2","610099121","240"
"18","0","bgm_M41","102603","2022/12/28 15:59:59","2","0","18","1","慈樂之音夏日演唱會會場 1-3","0","1","3","18","bgm_M41","102602","0","0","0","100110","0","29","bgm_M41","10099","bgm_M41","37","2022/12/19 16:00:00","0","90","31174","18","10099203","bgm_M41","102601","610099118","10099201","-130","0","bgm_M41","102601","2","610099121","270"
"18","0","bgm_M41","102603","2022/12/28 15:59:59","2","0","19","1","慈樂之音夏日演唱會會場 1-4","0","1","3","18","bgm_M41","102602","0","0","0","100110","0","29","bgm_M41","10099","bgm_M41","-130","2022/12/19 16:00:00","0","90","31109","18","10099204","bgm_M41","102601","610099119","10099201","-20","0","bgm_M41","102601","2","610099121","270"
"20","0","bgm_M41","102603","2022/12/28 15:59:59","2","0","20","1","慈樂之音夏日演唱會會場 1-5","0","1","3","20","bgm_M41","102602","0","0","0","100180","0","30","bgm_M41","10099","bgm_M41","-90","2022/12/19 16:00:00","0","90","31174","20","10099205","bgm_M41","102601","610099120","10099201","285","0","bgm_M41","102601","2","610099121","300"
"8","0","bgm_M41","100067","2023/01/20 15:59:59","0","0","1","1","邁向邊境的旅程 1-1","0","0","0","8","bgm_M41","100066","0","0","0","100010","0","0","bgm_M41","10100","bgm_M41","-105","2023/01/02 16:00:00","0","90","0","8","10100101","bgm_M41","100065","610100101","10100101","-441","0","bgm_M41","100065","1","610100121","120"
"8","0","bgm_M41","100023","2023/01/20 15:59:59","0","0","2","1","邁向邊境的旅程 1-2","0","0","0","8","bgm_M41","100022","0","0","0","100020","0","0","bgm_M41","10100","bgm_M41","100","2023/01/02 16:00:00","0","90","0","8","10100102","bgm_M41","100021","610100102","10100101","-349","0","bgm_M41","100021","1","610100121","120"
"8","0","bgm_M41","100113","2023/01/20 15:59:59","0","0","3","1","邁向邊境的旅程 1-3","0","0","0","8","bgm_M41","100112","0","0","0","100050","0","0","bgm_M41","10100","bgm_M41","31","2023/01/02 16:00:00","0","90","0","8","10100103","bgm_M41","100111","610100103","10100101","-134","0","bgm_M41","100111","1","610100121","120"
"8","0","bgm_M41","100067","2023/01/20 15:59:59","0","0","4","1","邁向邊境的旅程 1-4","0","0","0","8","bgm_M41","100066","0","0","0","100010","0","0","bgm_M41","10100","bgm_M41","-104","2023/01/02 16:00:00","0","90","0","8","10100104","bgm_M41","100065","610100104","10100101","49","0","bgm_M41","100065","1","610100121","120"
"8","0","bgm_M41","100023","2023/01/20 15:59:59","0","0","5","1","邁向邊境的旅程 1-5","0","0","0","8","bgm_M41","100022","0","0","0","100020","0","0","bgm_M41","10100","bgm_M41","78","2023/01/02 16:00:00","0","90","0","8","10100105","bgm_M41","100021","610100105","10100101","219","0","bgm_M41","100021","1","610100121","120"
"9","0","bgm_M41","100113","2023/01/20 15:59:59","0","0","6","1","邁向邊境的旅程 1-6","0","0","0","9","bgm_M41","100112","0","0","0","100040","0","0","bgm_M41","10100","bgm_M41","-70","2023/01/02 16:00:00","0","90","0","9","10100106","bgm_M41","100111","610100106","10100101","406","0","bgm_M41","100111","1","610100121","135"
"9","0","bgm_M41","102093","2023/01/20 15:59:59","0","0","7","1","世界盡頭森林 1-7","0","0","0","9","bgm_M41","102092","0","0","0","100550","0","0","bgm_M41","10100","bgm_M41","-185","2023/01/02 16:00:00","0","90","0","9","10100107","bgm_M41","102091","610100107","10100102","-556","0","bgm_M41","102091","1","610100122","135"
"9","0","bgm_M41","102093","2023/01/20 15:59:59","0","0","8","1","世界盡頭森林 1-8","0","0","0","9","bgm_M41","102092","0","0","0","100020","0","0","bgm_M41","10100","bgm_M41","101","2023/01/02 16:00:00","0","90","0","9","10100108","bgm_M41","102091","610100108","10100102","-472","0","bgm_M41","102091","1","610100121","135"
"9","0","bgm_M41","102093","2023/01/20 15:59:59","0","0","9","1","世界盡頭森林 1-9","0","0","0","9","bgm_M41","102092","0","0","0","100560","0","0","bgm_M41","10100","bgm_M41","57","2023/01/02 16:00:00","0","90","0","9","10100109","bgm_M41","102091","610100109","10100102","-273","0","bgm_M41","102091","1","610100121","135"
"9","0","bgm_M41","102093","2023/01/20 15:59:59","0","0","10","1","世界盡頭森林 1-10","0","0","0","9","bgm_M41","102092","0","0","0","100560","0","0","bgm_M41","10100","bgm_M41","-150","2023/01/02 16:00:00","0","90","0","9","10100110","bgm_M41","102091","610100110","10100102","-366","0","bgm_M41","102091","1","610100121","135"
"10","0","bgm_M41","102093","2023/01/20 15:59:59","0","0","11","1","世界盡頭森林 1-11","0","0","0","10","bgm_M41","102092","0","0","0","100020","0","0","bgm_M41","10100","bgm_M41","-177","2023/01/02 16:00:00","0","90","0","10","10100111","bgm_M41","102091","610100111","10100102","-187","0","bgm_M41","102091","1","610100121","150"
"10","0","bgm_M41","102093","2023/01/20 15:59:59","0","0","12","1","世界盡頭森林 1-12","0","0","0","10","bgm_M41","102092","0","0","0","100550","0","0","bgm_M41","10100","bgm_M41","10","2023/01/02 16:00:00","0","90","0","10","10100112","bgm_M41","102091","610100112","10100102","-77","0","bgm_M41","102091","1","610100121","150"
"10","0","bgm_M41","102093","2023/01/20 15:59:59","0","0","13","1","世界盡頭森林 1-13","0","0","0","10","bgm_M41","102092","0","0","0","100560","0","0","bgm_M41","10100","bgm_M41","56","2023/01/02 16:00:00","0","90","0","10","10100113","bgm_M41","102091","610100113","10100102","99","0","bgm_M41","102091","1","610100121","150"
"10","0","bgm_M41","102093","2023/01/20 15:59:59","0","0","14","1","世界盡頭森林 1-14","0","0","0","10","bgm_M41","102092","0","0","0","100550","0","0","bgm_M41","10100","bgm_M41","-87","2023/01/02 16:00:00","0","90","0","10","10100114","bgm_M41","102091","610100114","10100102","219","0","bgm_M41","102091","1","610100121","150"
