20abaf7cb854ada67833d598c46c27865eb1f60b610770052f38735e1870f211,1a10d5905725f61d291b293a58ab1595cf2b504d1c7313e3530a7d422ad002ed,0937e459eb14bc175b1247eb8e6e1cbac5551ce9e5c1130fbc72fe7437c53696,2b9d3fb813236714bd82f113ad030e1a352a697fe97d531f8cf2bfe76d716c6b,18a8b98b1b5afca97188af29cd1ac20e99bb2fd3bf8bbca1640fd471293fea10,e35cbdd9257ba35e00094cafbd03544e5f2947cc0c772aa028800391d6159fb0,74251f8eec7ffd5881eff9d3057d4bfec158a487d560441dd85570cc75568aa1,b7fe2de4990ab3d925d7d1e8f85acd39ba9aab3376beb21e859c4abfab81233d,d345dd359b54bd5fd7d502e97acc39742854b58667bb2e3f5a17b8e789ec6fc9,2a1a94d60ebda18aa4fece6b72e9051bee9ffec060897a151a80f898919b4c1a,043a7fef85bf304760a83b0197c93e31257f41852989b42176fd24ba2220022b,642bdf110b07afbcb972b09179053c3afa11f886b630f80f3aec13ff84b327ba,ce62408a2f9a82a7e2dbbde3a2d7ac386316984b4ff390ea17df81485e378dbc,ceb9617456a1305639e104ed891065359dc9d268ed94cbde45a4ee5cde3e8411,3725dc73d41576032295143c98856741f0659edad47c0a1bf2c5201071876c03,b6b2493bc40421289ae5f51d1e65af107d57f824fe1f0c5bc5a92edb592f6608
"10132101","bgm_MC091","0","201","2024/04/15 15:59:59","1","0","1","0","bgm_MC091","2024/04/01 16:00:00","蘭德索爾 鬧區","50","0","10132","0"
"10132201","bgm_MC091","0","201","2024/04/15 15:59:59","0","0","1","0","bgm_MC091","2024/04/01 16:00:00","蘭德索爾 鬧區","0","0","10132","0"
"10133101","bgm_M638","0","201","2024/04/23 15:59:59","1","11","1","0","bgm_M638","2024/04/16 16:00:00","蘭德索爾 鬧區","110","0","10133","0"
"10133201","bgm_M638","0","201","2024/04/23 15:59:59","0","0","1","0","bgm_M638","2024/04/16 16:00:00","蘭德索爾 鬧區","0","0","10133","0"
"10134101","bgm_MC099","0","201","2024/05/15 15:59:59","1","0","1","0","bgm_MC099","2024/05/01 16:00:00","精靈之森周圍","0","0","10134","0"
"10134102","bgm_MC099","0","201","2024/05/15 15:59:59","2","0","1","0","bgm_MC099","2024/05/01 16:00:00","王都蘭德索爾的除夕","0","0","10134","0"
"10134201","bgm_MC099","0","201","2024/05/15 15:59:59","0","0","1","0","bgm_MC099","2024/05/01 16:00:00","王都蘭德索爾的除夕","0","0","10134","0"
"10135101","bgm_M647","0","201","2024/05/24 15:59:59","1","0","1","0","bgm_M647","2024/05/17 16:00:00","大江戶町","45","0","10135","0"
"10135201","bgm_M647","0","201","2024/05/24 15:59:59","0","0","1","0","bgm_M647","2024/05/17 16:00:00","大江戶町","0","0","10135","0"
"10136101","bgm_MC110_02","0","201","2024/06/27 15:59:59","1","0","1","0","bgm_MC110","2024/06/01 16:00:00","被染紅的蘭德索爾","85","0","10136","0"
"10136201","bgm_MC110_02","0","201","2024/06/27 15:59:59","1","0","1","0","bgm_MC110","2024/06/01 16:00:00","被染紅的蘭德索爾","0","0","10136","0"
"10137101","bgm_MC111","0","201","2024/06/27 15:59:59","1","0","1","0","bgm_MC111","2024/06/08 16:00:00","前往漆黑薔薇綻放之處","85","0","10137","0"
"10137201","bgm_MC111","0","201","2024/06/27 15:59:59","0","0","1","0","bgm_MC111","2024/06/08 16:00:00","前往漆黑薔薇綻放之處","0","0","10137","0"
"10138101","bgm_M659","0","201","2024/06/23 15:59:59","1","0","1","0","bgm_M659","2024/06/10 16:00:00","王都蘭德索爾 女神祭典","85","0","10138","0"
"10138201","bgm_M659","0","201","2024/06/23 15:59:59","1","0","1","0","bgm_M659","2024/06/10 16:00:00","王都蘭德索爾 女神祭典","0","0","10138","0"
"10139101","bgm_M660","0","201","2024/06/23 15:59:59","1","0","1","0","bgm_M660","2024/06/15 16:00:00","王都蘭德索爾 女神祭典","0","0","10139","0"
"10139102","bgm_M660","0","201","2024/06/23 15:59:59","2","0","1","0","bgm_M660","2024/06/15 16:00:00","前往漆黑薔薇綻放之處","0","0","10139","0"
"10139201","bgm_M660","0","201","2024/06/23 15:59:59","0","0","1","0","bgm_M660","2024/06/15 16:00:00","前往漆黑薔薇綻放之處","0","0","10139","0"
"10140101","bgm_MC124","0","201","2024/07/15 15:59:59","1","0","1","0","bgm_MC124","2024/07/01 16:00:00","泰美斯銀嶺","0","0","10140","0"
"10140102","bgm_MC124","0","201","2024/07/15 15:59:59","2","0","1","0","bgm_MC124","2024/07/01 16:00:00","聖德蕾莎女子學院","0","0","10140","0"
"10140201","bgm_MC124","0","201","2024/07/15 15:59:59","0","0","1","0","bgm_MC124","2024/07/01 16:00:00","聖德蕾莎女子學院","0","0","10140","0"
"10141101","bgm_M668","0","201","2024/07/25 15:59:59","1","0","1","0","bgm_M668","2024/07/18 16:00:00","蘭德索爾 市中心","108","0","10141","0"
"10141201","bgm_M668","0","201","2024/07/25 15:59:59","1","0","1","0","bgm_M668","2024/07/18 16:00:00","蘭德索爾 市中心","0","0","10141","0"
"10142101","bgm_MC136","0","201","2024/08/15 15:59:59","1","0","1","0","bgm_MC136","2024/08/01 16:00:00","訓練營地","50","0","10142","0"
"10142201","bgm_MC136","0","201","2024/08/15 15:59:59","0","0","1","0","bgm_MC136","2024/08/01 16:00:00","訓練營地","0","0","10142","0"
"10143101","bgm_MC017","0","201","2024/08/25 15:59:59","1","0","1","0","bgm_MC017","2024/08/18 16:00:00","遊俠集訓所周圍","128","0","10143","0"
"10143201","bgm_MC017","0","201","2024/08/25 15:59:59","0","0","1","0","bgm_MC017","2024/08/18 16:00:00","遊俠集訓所周圍","0","0","10143","0"
"10144101","bgm_MC143","0","201","2024/09/15 15:59:59","1","0","1","0","bgm_MC143","2024/09/01 16:00:00","芙菈瓦村周圍","50","0","10144","0"
"10144201","bgm_MC143","0","201","2024/09/15 15:59:59","0","0","1","0","bgm_MC143","2024/09/01 16:00:00","芙菈瓦村周圍","0","0","10144","0"
"10145101","bgm_MC026","0","201","2024/09/25 15:59:59","1","0","1","0","bgm_MC026","2024/09/18 16:00:00","跳蚤市場會場","0","0","10145","0"
"10145102","bgm_MC026","0","201","2024/09/25 15:59:59","2","0","1","0","bgm_MC026","2024/09/18 16:00:00","智慧森林周圍","110","0","10145","0"
"10145201","bgm_MC026","0","201","2024/09/25 15:59:59","0","0","1","0","bgm_MC026","2024/09/18 16:00:00","智慧森林周圍","0","0","10145","0"
"10146101","bgm_MC147_03","64","201","2024/10/15 15:59:59","1","0","1","0","bgm_MC147","2024/10/01 16:00:00","大夢想樂園","0","0","10146","0"
"10146201","bgm_MC147_03","0","201","2024/10/15 15:59:59","0","0","1","0","bgm_MC147","2024/10/01 16:00:00","大夢想樂園","0","0","10146","0"
"10147101","bgm_MC036","0","201","2024/10/25 15:59:59","1","0","1","0","bgm_MC036","2024/10/18 16:00:00","魔族的城鎮","45","0","10147","0"
"10147201","bgm_MC036","0","201","2024/10/25 15:59:59","0","0","1","0","bgm_MC036","2024/10/18 16:00:00","魔族的城鎮","0","0","10147","0"
"10148101","bgm_MC156","0","201","2024/11/15 15:59:59","0","0","1","0","bgm_MC156","2024/11/01 16:00:00","Let's Go！做好事社團！","0","0","10148","0"
"10148201","bgm_MC156","0","201","2024/11/15 15:59:59","0","0","1","0","bgm_MC156","2024/11/01 16:00:00","Let's Go！做好事社團！","0","0","10148","0"
"10149101","bgm_MC046","0","201","2024/11/25 15:59:59","1","0","1","0","bgm_MC046","2024/11/18 16:00:00","蘭德索爾近郊","0","0","10149","0"
"10149102","bgm_MC046","0","201","2024/11/25 15:59:59","2","0","1","0","bgm_MC046","2024/11/18 16:00:00","夏日的大間","110","0","10149","0"
"10149201","bgm_MC046","0","201","2024/11/25 15:59:59","1","0","1","0","bgm_MC046","2024/11/18 16:00:00","夏日的大間","0","0","10149","0"
"10150101","bgm_MC162_02","0","201","2024/12/15 15:59:59","1","0","1","0","bgm_MC162","2024/12/01 16:00:00","水都蘭德索爾","50","0","10150","0"
"10150201","bgm_MC162_02","0","201","2024/12/15 15:59:59","0","0","1","0","bgm_MC162","2024/12/01 16:00:00","水都蘭德索爾","0","0","10150","0"
"10151101","bgm_MC056","0","201","2024/12/25 15:59:59","1","0","1","0","bgm_MC056","2024/12/18 16:00:00","薇‧蘭德索爾","0","0","10151","0"
"10151102","bgm_MC056","0","201","2024/12/25 15:59:59","2","0","1","0","bgm_MC056","2024/12/18 16:00:00","薇‧蘭德索爾","110","0","10151","0"
"10151201","bgm_MC056","0","201","2024/12/25 15:59:59","0","0","1","0","bgm_MC056","2024/12/18 16:00:00","薇‧蘭德索爾","0","0","10151","0"
"10152101","bgm_MC172","0","201","2025/01/25 15:59:59","1","0","1","0","bgm_MC172","2025/01/01 16:00:00","異世界夏日佳期","50","0","10152","0"
"10152201","bgm_MC172","0","201","2025/01/25 15:59:59","0","0","1","0","bgm_MC172","2025/01/01 16:00:00","異世界夏日佳期","0","0","10152","0"
"10153101","bgm_M228","0","201","2025/01/25 15:59:59","1","0","1","0","bgm_M228","2025/01/16 16:00:00","蘭德索爾近郊","70","0","10153","0"
"10153102","bgm_M228","0","201","2025/01/25 15:59:59","2","0","1","0","bgm_M228","2025/01/16 16:00:00","郊外的村莊","0","0","10153","0"
"10153201","bgm_M228","0","201","2025/01/25 15:59:59","1","0","1","0","bgm_M228","2025/01/16 16:00:00","郊外的村莊","0","0","10153","0"
"10154101","bgm_MC186","0","201","2025/02/15 15:59:59","1","0","1","0","bgm_MC186","2025/02/01 16:00:00","一日店長的軌跡","70","0","10154","0"
"10154201","bgm_MC186","0","201","2025/02/15 15:59:59","0","0","1","0","bgm_MC186","2025/02/01 16:00:00","一日店長的軌跡","0","0","10154","0"
"10155101","bgm_MC063","0","201","2025/02/25 15:59:59","1","0","1","0","bgm_MC063","2025/02/18 16:00:00","安布羅斯魔法學園","128","0","10155","0"
"10155201","bgm_MC063","0","201","2025/02/25 15:59:59","0","0","1","0","bgm_MC063","2025/02/18 16:00:00","安布羅斯魔法學園","0","0","10155","0"
