c6d8735998e300c1c14c73ed7799f4bd3e666bfbb6408b853aeaa351ddd3799e,f650db0d72f30f5ef92e57bcff218fcdbd44c952979df406dd049e6fa27b1dc0,7669e5d67fabcffa203944244c6a005761bde23c856f9705112e0d65077f84cc,da2f3c3fe3779c9bb0efaa4062ff2b5687c22853f09abeb72c3952f6537f15fb,2e9b6137ec4c0c05144994949426381a2a35c3b14119e44e278cfd3b158f9634,cd89bbbe2f39bb9b70a05de8c0a41a7491607d6e1024d56dce35e54e2f23f955,8a0710d5b4b61559bf226c76b96fca1f83381613c020bbe8068d5ade9af24ca5,0512aa0835dd6914e701bb5a78f733f35839cfd3bc429070def0a7f46593810f,3df362efd8f116c4e770e58549cf15b83523e9f1522e656ea59bcc75eafa6a47,3876aaf07a69e33003e1485ed85c167b382b728453c2dcb54e20fa20c4cd05a7,0ce46bbf52657497c897a8ff849d9ada4bc9f795fca14432aa81b83836fb2619,5c29d7850dd675c4f467d7c67db09427889a6e5ef3a308d1aaffb94c672b7278,7186d21af7568aeb6c8b073e2927ed3c5a6a098164eaaa1742d17b43d4f3bb04,4ac75e37565c12d82a0d2d4fc857b9fbde9d2803191582abde764fe041b92a55,dbf8fe5a57b206adf013bd1ae94d7c752fbea028eea84dd8fc5446b0e02cb5c0,bb1195240eb47f0002f5037cad43f95ecc6f5b02b53d8f98f9432dc4b64751e1
"66401","0","66405","66402","10056","0","5","66404","664","661","662","663","10","5","66403","7"
"66501","0","66505","66502","10021","0","2","66504","665","664","0","0","11","2","66503","7"
"66601","0","66605","66602","10025","0","2","66604","666","664","0","0","11","5","66603","7"
"66701","0","66705","66702","10042","0","4","66704","667","664","0","0","11","8","66703","7"
"66801","0","66805","66802","10043","0","4","66804","668","665","0","0","12","2","66803","7"
"66901","0","66905","66902","10045","0","4","66904","669","666","0","0","12","5","66903","7"
"67001","0","67005","67002","10061","0","6","67004","670","667","0","0","12","8","67003","7"
"67101","0","0","0","11005","0","100","0","671","668","0","0","13","2","0","7"
"67201","0","67205","67202","10043","0","4","67204","672","669","0","0","13","5","67203","7"
"67301","0","67305","67302","10072","0","7","67304","673","670","0","0","13","8","67303","7"
"67401","0","67405","67402","10074","0","7","67404","674","671","0","0","14","2","67403","7"
"67501","0","67505","67502","10071","0","7","67504","675","672","0","0","14","5","67503","7"
"67601","0","67605","67602","10024","0","2","67604","676","673","0","0","14","8","67603","7"
"67701","0","67705","67702","10016","0","1","67704","677","674","675","676","15","5","67703","7"
"67801","0","67805","67802","10074","0","7","67804","678","677","0","0","16","2","67803","7"
"67901","0","67905","67902","10021","0","2","67904","679","677","0","0","16","5","67903","7"
"68001","0","68005","68002","10023","0","2","68004","680","677","0","0","16","8","68003","7"
"68101","0","68105","68102","10045","0","4","68104","681","678","0","0","17","2","68103","7"
"68201","0","0","0","11011","0","101","0","682","679","0","0","17","5","0","7"
"68301","0","68305","68302","10022","0","2","68304","683","680","0","0","17","8","68303","7"
"68401","0","68405","68402","10044","0","4","68404","684","681","0","0","18","2","68403","7"
"68501","0","68505","68502","10023","0","2","68504","685","682","0","0","18","5","68503","7"
"68601","0","68605","68602","10064","0","6","68604","686","683","0","0","18","8","68603","7"
"68701","0","68705","68702","10063","0","6","68704","687","684","0","0","19","2","68703","7"
"68801","0","68805","68802","10075","0","7","68804","688","685","0","0","19","5","68803","7"
"68901","0","0","0","11012","0","101","0","689","686","0","0","19","8","0","7"
"69001","0","69005","69002","10016","0","1","69004","690","687","688","689","20","5","69003","7"
"69101","0","69105","69102","10022","0","2","69104","691","690","0","0","21","2","69103","7"
"69201","0","69205","69202","10045","0","4","69204","692","690","0","0","21","5","69203","7"
"69301","0","69305","69302","10075","0","7","69304","693","690","0","0","21","8","69303","7"
"69401","0","69405","69402","10071","0","7","69404","694","691","0","0","22","2","69403","7"
"69501","0","0","0","11002","0","100","0","695","692","0","0","22","5","0","7"
"69601","0","69605","69602","10043","0","4","69604","696","693","0","0","22","8","69603","7"
"69701","0","69705","69702","10064","0","6","69704","697","694","0","0","23","2","69703","7"
"69801","0","0","0","11015","0","101","0","698","695","0","0","23","5","0","7"
"69901","0","69905","69902","10021","0","2","69904","699","696","0","0","23","8","69903","7"
"70001","0","0","0","11014","0","101","0","700","697","0","0","24","2","0","7"
"70101","0","70105","70102","10022","0","2","70104","701","698","0","0","24","5","70103","7"
"70201","0","0","0","11013","0","101","0","702","699","0","0","24","8","0","7"
"70301","0","70305","70302","10056","0","5","70304","703","700","701","702","25","5","70303","7"
"70401","0","70405","70402","10044","0","4","70404","704","703","0","0","26","2","70403","7"
"70501","0","0","0","11011","0","101","0","705","703","0","0","26","5","0","7"
"70601","0","70605","70602","10062","0","6","70604","706","703","0","0","26","8","70603","7"
"70701","0","70705","70702","10024","0","2","70704","707","704","0","0","27","2","70703","7"
"70801","0","0","0","11015","0","101","0","708","705","0","0","27","5","0","7"
"70901","0","70905","70902","10073","0","7","70904","709","706","0","0","27","8","70903","7"
"71001","0","71005","71002","10041","0","4","71004","710","707","0","0","28","2","71003","7"
"71101","0","71105","71102","10063","0","6","71104","711","708","0","0","28","5","71103","7"
"71201","0","71205","71202","10072","0","7","71204","712","709","0","0","28","8","71203","7"
"71301","0","71305","71302","10065","0","6","71304","713","710","0","0","29","2","71303","7"
"71401","0","0","0","11001","0","100","0","714","711","0","0","29","5","0","7"
"71501","0","0","0","11012","0","101","0","715","712","0","0","29","8","0","7"
"71601","0","71605","71602","10016","0","1","71604","716","713","714","715","30","5","71603","7"
"71701","0","0","0","11013","0","101","0","717","716","0","0","31","2","0","7"
"71801","0","71805","71802","10074","0","7","71804","718","716","0","0","31","5","71803","7"
"71901","0","71905","71902","10061","0","6","71904","719","716","0","0","31","8","71903","7"
"72001","0","72005","72002","10025","0","2","72004","720","717","0","0","32","2","72003","7"
"72101","0","0","0","11012","0","101","0","721","718","0","0","32","5","0","7"
"72201","0","0","0","11011","0","101","0","722","719","0","0","32","8","0","7"
"72301","0","72305","72302","10045","0","4","72304","723","720","0","0","33","2","72303","7"
"72401","0","72405","72402","10024","0","2","72404","724","721","0","0","33","5","72403","7"
"72501","0","72505","72502","10063","0","6","72504","725","722","0","0","33","8","72503","7"
"72601","0","0","0","11014","0","101","0","726","723","0","0","34","2","0","7"
"72701","0","72705","72702","10062","0","6","72704","727","724","0","0","34","5","72703","7"
"72801","0","72805","72802","10041","0","4","72804","728","725","0","0","34","8","72803","7"
"72901","0","72905","72902","10036","0","3","72904","729","726","727","728","35","5","72903","7"
"73001","0","73005","73002","10043","0","4","73004","730","729","0","0","36","2","73003","7"
"73101","0","0","0","11004","0","100","0","731","729","0","0","36","5","0","7"
"73201","0","73205","73202","10071","0","7","73204","732","729","0","0","36","8","73203","7"
"73301","0","73305","73302","10025","0","2","73304","733","730","0","0","37","2","73303","7"
"73401","0","0","0","11001","0","100","0","734","731","0","0","37","5","0","7"
"73501","0","0","0","11003","0","100","0","735","732","0","0","37","8","0","7"
"73601","0","73605","73602","10024","0","2","73604","736","733","0","0","38","2","73603","7"
"73701","0","73705","73702","10023","0","2","73704","737","734","0","0","38","5","73703","7"
"73801","0","73805","73802","10072","0","7","73804","738","735","0","0","38","8","73803","7"
"73901","0","73905","73902","10044","0","4","73904","739","736","0","0","39","2","73903","7"
"74001","0","74005","74002","10065","0","6","74004","740","737","0","0","39","5","74003","7"
"74101","0","74105","74102","10042","0","4","74104","741","738","0","0","39","8","74103","7"
"74201","0","74205","74202","10056","0","5","74204","742","739","740","741","40","5","74203","7"
"74301","0","74305","74302","10041","0","4","74304","743","0","0","0","1","2","74303","8"
"74401","0","74405","74402","10043","0","4","74404","744","0","0","0","1","5","74403","8"
"74501","0","74505","74502","10064","0","6","74504","745","0","0","0","1","8","74503","8"
"74601","0","0","0","11002","0","100","0","746","743","0","0","2","2","0","8"
"74701","0","0","0","11004","0","100","0","747","744","0","0","2","5","0","8"
"74801","0","74805","74802","10071","0","7","74804","748","745","0","0","2","8","74803","8"
"74901","0","74905","74902","10023","0","2","74904","749","746","0","0","3","2","74903","8"
"75001","0","75005","75002","10021","0","2","75004","750","747","0","0","3","5","75003","8"
"75101","0","75105","75102","10075","0","7","75104","751","748","0","0","3","8","75103","8"
"75201","0","75205","75202","10073","0","7","75204","752","749","0","0","4","2","75203","8"
"75301","0","75305","75302","10042","0","4","75304","753","750","0","0","4","5","75303","8"
"75401","0","75405","75402","10045","0","4","75404","754","751","0","0","4","8","75403","8"
"75501","0","75505","75502","10016","0","1","75504","755","752","753","754","5","5","75503","8"
"75601","0","75605","75602","10075","0","7","75604","756","755","0","0","6","2","75603","8"
"75701","0","75705","75702","10022","0","2","75704","757","755","0","0","6","5","75703","8"
"75801","0","0","0","11004","0","100","0","758","755","0","0","6","8","0","8"
"75901","0","75905","75902","10023","0","2","75904","759","756","0","0","7","2","75903","8"
"76001","0","0","0","11013","0","101","0","760","757","0","0","7","5","0","8"
"76101","0","76105","76102","10041","0","4","76104","761","758","0","0","7","8","76103","8"
"76201","0","76205","76202","10025","0","2","76204","762","759","0","0","8","2","76203","8"
"76301","0","76305","76302","10072","0","7","76304","763","760","0","0","8","5","76303","8"
"76401","0","76405","76402","10061","0","6","76404","764","761","0","0","8","8","76403","8"
"76501","0","76505","76502","10064","0","6","76504","765","762","0","0","9","2","76503","8"
"76601","0","0","0","11015","0","101","0","766","763","0","0","9","5","0","8"
"76701","0","76705","76702","10073","0","7","76704","767","764","0","0","9","8","76703","8"
"76801","0","76805","76802","10036","0","3","76804","768","765","766","767","10","5","76803","8"
"76901","0","0","0","11005","0","100","0","769","768","0","0","11","2","0","8"
"77001","0","77005","77002","10042","0","4","77004","770","768","0","0","11","5","77003","8"
"77101","0","0","0","11001","0","100","0","771","768","0","0","11","8","0","8"
"77201","0","77205","77202","10061","0","6","77204","772","769","0","0","12","2","77203","8"
"77301","0","77305","77302","10024","0","2","77304","773","770","0","0","12","5","77303","8"
"77401","0","0","0","11013","0","101","0","774","771","0","0","12","8","0","8"
"77501","0","0","0","11014","0","101","0","775","772","0","0","13","2","0","8"
"77601","0","77605","77602","10042","0","4","77604","776","773","0","0","13","5","77603","8"
"77701","0","0","0","11015","0","101","0","777","774","0","0","13","8","0","8"
"77801","0","77805","77802","10063","0","6","77804","778","775","0","0","14","2","77803","8"
"77901","0","0","0","11011","0","101","0","779","776","0","0","14","5","0","8"
"78001","0","78005","78002","10025","0","2","78004","780","777","0","0","14","8","78003","8"
"78101","0","78105","78102","10016","0","1","78104","781","778","779","780","15","5","78103","8"
"78201","0","78205","78202","10041","0","4","78204","782","781","0","0","16","2","78203","8"
"78301","0","78305","78302","10023","0","2","78304","783","781","0","0","16","5","78303","8"
"78401","0","78405","78402","10072","0","7","78404","784","781","0","0","16","8","78403","8"
"78501","0","78505","78502","10065","0","6","78504","785","782","0","0","17","2","78503","8"
"78601","0","78605","78602","10041","0","4","78604","786","783","0","0","17","5","78603","8"
"78701","0","78705","78702","10074","0","7","78704","787","784","0","0","17","8","78703","8"
"78801","0","78805","78802","10045","0","4","78804","788","785","0","0","18","2","78803","8"
"78901","0","78905","78902","10022","0","2","78904","789","786","0","0","18","5","78903","8"
"79001","0","79005","79002","10044","0","4","79004","790","787","0","0","18","8","79003","8"
"79101","0","79105","79102","10061","0","6","79104","791","788","0","0","19","2","79103","8"
"79201","0","0","0","11002","0","100","0","792","789","0","0","19","5","0","8"
"79301","0","79305","79302","10023","0","2","79304","793","790","0","0","19","8","79303","8"
"79401","0","79405","79402","10036","0","3","79404","794","791","792","793","20","5","79403","8"
"79501","0","79505","79502","10044","0","4","79504","795","794","0","0","21","2","79503","8"
"79601","0","79605","79602","10021","0","2","79604","796","794","0","0","21","5","79603","8"
"79701","0","79705","79702","10075","0","7","79704","797","794","0","0","21","8","79703","8"
"79801","0","79805","79802","10042","0","4","79804","798","795","0","0","22","2","79803","8"
"79901","0","79905","79902","10043","0","4","79904","799","796","0","0","22","5","79903","8"
"80001","0","80005","80002","10025","0","2","80004","800","797","0","0","22","8","80003","8"
"80101","0","80105","80102","10064","0","6","80104","801","798","0","0","23","2","80103","8"
"80201","0","0","0","11012","0","101","0","802","799","0","0","23","5","0","8"
"80301","0","80305","80302","10065","0","6","80304","803","800","0","0","23","8","80303","8"
"80401","0","80405","80402","10071","0","7","80404","804","801","0","0","24","2","80403","8"
"80501","0","80505","80502","10073","0","7","80504","805","802","0","0","24","5","80503","8"
"80601","0","80605","80602","10064","0","6","80604","806","803","0","0","24","8","80603","8"
"80701","0","80705","80702","10016","0","1","80704","807","804","805","806","25","5","80703","8"
"80801","0","0","0","11001","0","100","0","808","807","0","0","26","2","0","8"
"80901","0","80905","80902","10075","0","7","80904","809","807","0","0","26","5","80903","8"
"81001","0","0","0","11003","0","100","0","810","807","0","0","26","8","0","8"
"81101","0","81105","81102","10074","0","7","81104","811","808","0","0","27","2","81103","8"
"81201","0","81205","81202","10062","0","6","81204","812","809","0","0","27","5","81203","8"
"81301","0","81305","81302","10043","0","4","81304","813","810","0","0","27","8","81303","8"
"81401","0","81405","81402","10064","0","6","81404","814","811","0","0","28","2","81403","8"
"81501","0","81505","81502","10022","0","2","81504","815","812","0","0","28","5","81503","8"
"81601","0","81605","81602","10024","0","2","81604","816","813","0","0","28","8","81603","8"
"81701","0","81705","81702","10025","0","2","81704","817","814","0","0","29","2","81703","8"
"81801","0","81805","81802","10023","0","2","81804","818","815","0","0","29","5","81803","8"
"81901","0","81905","81902","10061","0","6","81904","819","816","0","0","29","8","81903","8"
"82001","0","82005","82002","10056","0","5","82004","820","817","818","819","30","5","82003","8"
"82101","0","82105","82102","10045","0","4","82104","821","820","0","0","31","2","82103","8"
"82201","0","82205","82202","10071","0","7","82204","822","820","0","0","31","5","82203","8"
"82301","0","0","0","11002","0","100","0","823","820","0","0","31","8","0","8"
"82401","0","82405","82402","10024","0","2","82404","824","821","0","0","32","2","82403","8"
"82501","0","82505","82502","10062","0","6","82504","825","822","0","0","32","5","82503","8"
"82601","0","0","0","11005","0","100","0","826","823","0","0","32","8","0","8"
"82701","0","82705","82702","10042","0","4","82704","827","824","0","0","33","2","82703","8"
"82801","0","0","0","11014","0","101","0","828","825","0","0","33","5","0","8"
"82901","0","82905","82902","10021","0","2","82904","829","826","0","0","33","8","82903","8"
"83001","0","83005","83002","10073","0","7","83004","830","827","0","0","34","2","83003","8"
"83101","0","83105","83102","10045","0","4","83104","831","828","0","0","34","5","83103","8"
"83201","0","83205","83202","10043","0","4","83204","832","829","0","0","34","8","83203","8"
"83301","0","83305","83302","10036","0","3","83304","833","830","831","832","35","5","83303","8"
"83401","0","83405","83402","10062","0","6","83404","834","833","0","0","36","2","83403","8"
"83501","0","83505","83502","10073","0","7","83504","835","833","0","0","36","5","83503","8"
"83601","0","83605","83602","10065","0","6","83604","836","833","0","0","36","8","83603","8"
"83701","0","83705","83702","10044","0","4","83704","837","834","0","0","37","2","83703","8"
"83801","0","83805","83802","10022","0","2","83804","838","835","0","0","37","5","83803","8"
"83901","0","83905","83902","10045","0","4","83904","839","836","0","0","37","8","83903","8"
"84001","0","84005","84002","10072","0","7","84004","840","837","0","0","38","2","84003","8"
"84101","0","84105","84102","10071","0","7","84104","841","838","0","0","38","5","84103","8"
"84201","0","84205","84202","10075","0","7","84204","842","839","0","0","38","8","84203","8"
"84301","0","0","0","11003","0","100","0","843","840","0","0","39","2","0","8"
"84401","0","84405","84402","10021","0","2","84404","844","841","0","0","39","5","84403","8"
"84501","0","84505","84502","10074","0","7","84504","845","842","0","0","39","8","84503","8"
"84601","0","84605","84602","10056","0","5","84604","846","843","844","845","40","5","84603","8"
