16cfe77365678d5a3f47a52138a646b9b068fe38e25760c77a2527fae0c6cdc2,7260f54ada091c0ca91804015c8ce0798828d2f4ee0d5e276559a80086cef454,d738e20a4463038c2c269f9f48c4ffd937db23bfe40fe40ca9819bfb53c3b17c,b527c8678034c9c277c0b5054e773ee8261b3ede08a6be95c983ef247ab05544,d3fedc658e32d6cc59c869f1312dab41fd39402f3fb1f3098fa1f15988b889e3,4cfc417f6c09e85b0b88890e6bb23055c97aa1e1f8c49e59a6212c8df148a7e3,8971bb4a62ca259aba96b6fad4f75d0322c3e62f79c2fd31cb47b770806c6aeb,462bd0bb0a575928ecffa7a925f40f548f67df92cb0540ee29b5797c1c865a99,147a1ae608e4713cad86c9b811113ed33da8202d20e7ce5a4d06717bf9c2500d,b0c4bb0c53bcd9ead3d973f8411ab95906363c5ba886a4537251ad061e63eece,0515593d29232458fe263e33145af0304c31fd4e82627b2c986d387c7ce8b3b3,72bf8208449458ac6288e94db344dc87e2c7699c6c3350c4e7dd526ac96308c7
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41186","0","0","22","據說能使涅比亞突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","涅比亞專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41190","0","0","22","據說能使伊緒（黑暗）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","伊緒（黑暗）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41191","0","0","22","據說能使空花（黑暗）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","空花（黑暗）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41192","0","0","22","據說能使真陽（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","真陽（聖誕節）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41193","0","0","22","據說能使璃乃（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","璃乃（聖誕節）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41199","0","0","22","據說能使宮子（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","宮子（聖誕節）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41200","0","0","22","據說能使靜流（黑暗）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","靜流（黑暗）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41207","0","0","22","據說能使雪菲（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","雪菲（新年）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41208","0","0","22","據說能使流夏（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","流夏（新年）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41209","0","0","22","據說能使伊莉亞（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv極限突破並超越主角Lv。","0","伊莉亞（新年）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41210","0","0","22","據說能使貪吃佩可（超載）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","貪吃佩可（超載）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41211","0","0","22","據說能使凱留（超載）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","凱留（超載）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41212","0","0","22","據說能使拉比林斯達（超載）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","拉比林斯達（超載）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41213","0","0","22","據說能使胡桃（舞台）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","胡桃（舞台）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41214","0","0","22","據說能使美咲（舞台）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","美咲（舞台）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41215","0","0","22","據說能使步未（怪盜）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","步未（怪盜）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41216","0","0","22","據說能使祈梨（怪盜）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","祈梨（怪盜）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41219","0","0","22","據說能使杏奈（海盜）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","杏奈（海盜）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41220","0","0","22","據說能使忍（海盜）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","忍（海盜）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41221","0","0","22","據說能使碧（露營）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","碧（露營）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41222","0","0","22","據說能使優花梨（露營）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","優花梨（露營）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41223","0","0","22","據說能使班比突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","班比專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41224","0","0","22","據說能使日和（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","日和（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41225","0","0","22","據說能使怜（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","怜（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41226","0","0","22","據說能使優衣（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","優衣（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41227","0","0","22","據說能使鏡華（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","鏡華（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41228","0","0","22","據說能使禊（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","禊（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41229","0","0","22","據說能使美美（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","美美（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41230","0","0","22","據說能使愛梅斯突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","愛梅斯專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41231","0","0","22","據說能使真步（探險家）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","真步（探險家）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41232","0","0","22","據說能使綾音（探險家）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","綾音（探險家）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41233","0","0","22","據說能使涅婭突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","涅婭專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41235","0","0","22","據說能使鈴（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","鈴（萬聖節）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41236","0","0","22","據說能使智（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","智（萬聖節）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41237","0","0","22","據說能使七七香（萬聖節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","七七香（萬聖節）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41238","0","0","22","據說能使克莉絲提娜（狂野）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","克莉絲提娜（狂野）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41239","0","0","22","據說能使茉莉（狂野）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","茉莉（狂野）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41240","0","0","22","據說能使茜里（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","茜里（聖誕節）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41241","0","0","22","據說能使依里（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","依里（聖誕節）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41242","0","0","22","據說能使純（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","純（聖誕節）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41245","0","0","22","據說能使帆稀（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","帆稀（新年）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41246","0","0","22","據說能使美里（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","美里（新年）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41247","0","0","22","據說能使深月（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","深月（新年）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41248","0","0","22","據說能使望（解放者）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","望（解放者）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41249","0","0","22","據說能使嘉夜（解放者）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","嘉夜（解放者）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41250","0","0","22","據說能使矛依未（解放者）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","矛依未（解放者）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41251","0","0","22","據說能使珠希（咖啡廳）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","珠希（咖啡廳）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41252","0","0","22","據說能使莫妮卡（咖啡廳）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","莫妮卡（咖啡廳）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41253","0","0","22","據說能使可可蘿（遊俠）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","可可蘿（遊俠）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41254","0","0","22","據說能使栞（遊俠）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","栞（遊俠）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41255","0","0","22","據說能使吉塔（術士）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","吉塔（術士）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41256","0","0","22","據說能使碧卡拉突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","碧卡拉專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41257","0","0","22","據說能使花凜（鍊金術師）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","花凜（鍊金術師）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41258","0","0","22","據說能使莉莉（墮落）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","莉莉（墮落）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41260","0","0","22","據說能使可璃亞（墮落）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","可璃亞（墮落）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41261","0","0","22","據說能使普蕾西亞（墮落）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","普蕾西亞（墮落）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41262","0","0","22","據說能使伊莉亞（祭服）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","伊莉亞（祭服）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41263","0","0","22","據說能使雪（祭服）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","雪（祭服）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41264","0","0","22","據說能使克蘿茜突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","克蘿茜專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41265","0","0","22","據說能使萊拉耶爾突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","萊拉耶爾專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41266","0","0","22","據說能使似似花（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","似似花（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41267","0","0","22","據說能使秋乃（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","秋乃（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41268","0","0","22","據說能使優花梨（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","優花梨（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41269","0","0","22","據說能使蘭法（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","蘭法（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41270","0","0","22","據說能使空花（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","空花（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41271","0","0","22","據說能使忍（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","忍（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41272","0","0","22","據說能使凱留（插班生）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","凱留（插班生）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41273","0","0","22","據說能使鈴奈（插班生）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","鈴奈（插班生）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41275","0","0","22","據說能使咲戀（薩拉薩利亞）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","咲戀（薩拉薩利亞）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41276","0","0","22","據說能使流夏（薩拉薩利亞）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","流夏（薩拉薩利亞）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41277","0","0","22","據說能使琳德突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","琳德專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41278","0","0","22","據說能使烏爾姆突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","烏爾姆專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41279","0","0","22","據說能使貪吃佩可（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","貪吃佩可（聖誕節）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41280","0","0","22","據說能使克蕾琪塔（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","克蕾琪塔（聖誕節）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41283","0","0","22","據說能使祈梨（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","祈梨（新年）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41284","0","0","22","據說能使初音（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","初音（新年）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41285","0","0","22","據說能使霞（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","霞（新年）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41287","0","0","22","據說能使日和（星素）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","日和（星素）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41288","0","0","22","據說能使怜（星素）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","怜（星素）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41289","0","0","22","據說能使優衣（星素）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","優衣（星素）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41290","0","0","22","據說能使厄莉絲突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","厄莉絲專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41293","0","0","22","據說能使優妮（冬日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","優妮（冬日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41294","0","0","22","據說能使克蘿依（冬日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","克蘿依（冬日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41295","0","0","22","據說能使琪愛兒（冬日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","琪愛兒（冬日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41296","0","0","22","據說能使安涅默涅突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","安涅默涅專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41297","0","0","22","據說能使涅妃‧涅羅突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","涅妃‧涅羅專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41298","0","0","22","據說能使真琴（指揮官）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","真琴（指揮官）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41299","0","0","22","據說能使惠理子（指揮官）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","惠理子（指揮官）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41300","0","0","22","據說能使倭突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","倭專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41301","0","0","22","據說能使若菜突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","若菜專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41302","0","0","22","據說能使布武機突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","布武機專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41307","0","0","22","據說能使鏡華（春日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","鏡華（春日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41308","0","0","22","據說能使鈴莓（春日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","鈴莓（春日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41309","0","0","22","據說能使庫露露突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","庫露露專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41310","0","0","22","據說能使真步（夢想樂園）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","真步（夢想樂園）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41311","0","0","22","據說能使涅婭（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","涅婭（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41312","0","0","22","據說能使美空（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","美空（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41316","0","0","22","據說能使莉莉（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","莉莉（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41317","0","0","22","據說能使愛梅斯（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","愛梅斯（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41318","0","0","22","據說能使帆稀（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","帆稀（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41319","0","0","22","據說能使愛蜜莉雅（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","愛蜜莉雅（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41320","0","0","22","據說能使艾姬多娜（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","艾姬多娜（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41321","0","0","22","據說能使雷姆（夏日）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","雷姆（夏日）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41322","0","0","22","據說能使望（鍊金術師）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","望（鍊金術師）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41323","0","0","22","據說能使露易絲瑪莉突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","露易絲瑪莉專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41324","0","0","22","據說能使彩羽突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","彩羽專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41325","0","0","22","據說能使苑突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","苑專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41328","0","0","22","據說能使萊拉耶爾（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","萊拉耶爾（聖誕節）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41329","0","0","22","據說能使伊緒（聖誕節）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","伊緒（聖誕節）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41330","0","0","22","據說能使格蕾斯突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","格蕾斯專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41331","0","0","22","據說能使薇歐莉特突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","薇歐莉特專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41332","0","0","22","據說能使莫妮卡（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","莫妮卡（新年）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41335","0","0","22","據說能使咲戀（新年）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","咲戀（新年）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41336","0","0","22","-2146826273","0","梅杜莎專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41337","0","0","22","-2146826273","0","拉比林斯達（始源）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41338","0","0","22","-2146826273","0","似似花（始源）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41339","0","0","22","-2146826273","0","克莉絲提娜（始源）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41340","0","0","22","據說能使菲歐突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","菲歐專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41343","0","0","22","-2146826273","0","蘭法（祭服）專用戒指"
"9999","1","2030/08/01 14:59:00","2015/12/17 15:00:00","0","41344","0","0","22","據說能使千歌（祭服）突破力量極限並更為提升的戒指。裝備後能使角色Lv突破極限並超越主角Lv。","0","千歌（祭服）專用戒指"
