dc4e3c150452568bbca78cb012b39ff4d2b1c4db7758dae0d7d4a642cadd82f2,b9f1e8bd125422ebb040ab48b008a26d5edc61d56a71a1189586e65308267916,efd87de192a987896f3055a2aa2bccb6706aa38bc07f9d55d9e7bb8b4bfcf7bf,864da61fd96b279a1872cac75ffd7fcbdd86b2440a6bedd4eb1070afbaba7726,7c63e6594d9c73c04599237420823e1c6f7c96849707394691ef883374c4582e,5b37714ab660b6badc6c0423d55d555ce4701847205a322e868666d4ab40720e,8d6f713ae4dc7caa372e917bb72b218659185793a94917b8aaedbc1fc8de6e72,3292aee7f2c48fcd7672f7f75265469954d75d609786e79388e014ec7a5b3129,b74fce9fe0d6c79403cabefb3aed8c1c01ad4a948af9a5fce9354a27bf7bc657,bfe00d3445bd3dd72d47d7ff77339f8083e7b74795e5ff7d1c829d10627c7717,e95367bd395309f6de15ea2260271dac65994637d9ba783591c821ed54c281db,9db2697949d0775fc1f0a2c1e6c55b0bbeb4046b559f62938d3f134ac867ef19,ebb2794497b05c1daacc60e95dadb74455d3b9179b4f878b1a43587eb445462b,3a2ecdcc700ccd09e9f10756da97bf4cf654e6bc92eedd52f04b3ac1d1a05aef
"2026/01/27 15:59:59","0","0","10","6004","61171002","10171102","完成10次活動冒險","61171002","9004","10171","2026/01/18 16:00:00","0","601"
"2026/02/23 15:59:59","0","0","1","6008","61172001","10172101","挑戰1次吞食記憶‧白島鯨吧（EX除外）","61172001","9012","10172","2026/02/10 16:00:00","0","601"
"2026/02/23 15:59:59","0","0","10","6004","61172002","10172102","完成10次活動冒險","61172002","9004","10172","2026/02/10 16:00:00","0","601"
"2026/03/27 15:59:59","0","0","1","6008","61173001","10173101","挑戰1次惡毒巨蛇吧（EX除外）","61173001","9012","10173","2026/03/18 16:00:00","0","601"
"2026/03/27 15:59:59","0","0","10","6004","61173002","10173102","完成10次活動冒險","61173002","9004","10173","2026/03/18 16:00:00","0","601"
"2026/04/23 15:59:59","0","0","1","6008","61174001","10174101","挑戰1次Boss吧（前後篇的EX除外）","61174001","9012","10174","2026/04/11 16:00:00","0","601"
"2026/04/23 15:59:59","0","0","10","6004","61174002","10174102","完成10次活動冒險（前後篇共通）","61174002","9021","10174","2026/04/11 16:00:00","0","601"
"2026/05/27 15:59:59","0","0","1","6008","61176001","10176101","挑戰1次超級 衝刺喬吧（EX除外）","61176001","9012","10176","2026/05/18 16:00:00","0","601"
"2026/05/27 15:59:59","0","0","10","6004","61176002","10176102","完成10次活動冒險","61176002","9004","10176","2026/05/18 16:00:00","0","601"
"2026/06/27 15:59:59","0","0","1","6008","61177001","10177101","挑戰1次年幼鬼魂‧吐舌鬼吧（EX除外）","61177001","9012","10177","2026/06/18 16:00:00","0","601"
"2026/06/27 15:59:59","0","0","10","6004","61177002","10177102","完成10次活動冒險","61177002","9004","10177","2026/06/18 16:00:00","0","601"
"2026/07/27 15:59:59","0","0","1","6008","61178001","10178101","挑戰1次咒縛的大蛇‧梅杜希亞娜吧（EX除外）","61178001","9012","10178","2026/07/18 16:00:00","0","601"
"2026/07/27 15:59:59","0","0","10","6004","61178002","10178102","完成10次活動冒險","61178002","9004","10178","2026/07/18 16:00:00","0","601"
