53fc16a865574eebd3463be80e8f1f45f8f680faa049adc71a14b98ca8cc3888,013346b0eab5f02789d972c51c6d0a9a258b869f791ff08d17ec74fca1c250d0,e770821e96be317d23fa9318d869737f8468fa6a6f6b61e5e9e9cc4132904271,41bd8fc1064e87984b9b3c52d821dc01f60d82b807e823ac0102c80f6874e692,5310f636ca0be867a90e5ecf1139073df63203a5a5aeb4314db6d66fe9144b86,7ed195e26814dca070f26ce063e58d1b7213053281c39d658f062316298eca0e,96678c8e825a8cc3052bbc55003295149db564deb019a3cc1d47c0bc79db6cb4,230c6459c39b131a8b20228fbdc18d172da36ead62faf1e493bcbf57abe816f5,4119c1c000462085a637737c6a70bba9ad90a0c2e1ce8ccd3afccf34b5335cab,1d04f217f67b944de0e563f27f07474f02bc8956e49040af9c48a46d8d106e90,db1263d2263686082b5faf9728b938ee438be6e3b00c34c7755fd7ef583b86fa
"18911","2","-108","105511","0","1","wac_default_01","18911001","202","-213","1"
"18911","2","-108","111","0","1","wac_default_02","18911002","201","-213","5"
"18911","1","0","21","","21","","18911003","0","1","31"
"18911","0","0","54","","54","","18911004","0","1","31"
"18911","0","0","11","","11","","18911005","0","1","31"
"18911","1","0","501","","501","","18911006","0","1","31"
"18911","0.2","","wac_paint_01","","105511","","18911007","0","0","3"
"18911","0.2","","wac_paint_02","","111","","18911008","0","0","3"
"18911","","","0","","0","","18911009","","","93"
"18911","","","1","","11","","18911010","","","32"
"18911","","","se_10035700_brush","","se_10035700","","18911011","0","","23"
"18911","","","300","","105511","","18911012","","","13"
"18911","","","","","1","","18911013","","","131"
"18912","0.2","wac_talk_wish_loop","wac_talk_wish_in","","105511","","18912001","0","1","3"
"18912","0.2","","wac_no_items","","111","","18912002","1","","3"
"18912","","0","200","","105511","","18912003","-340","","2"
"18912","","0","200","","111","","18912004","-340","","2"
"18912","","","0","","21","","18912005","","","32"
"18912","","","1","","54","","18912006","","","32"
"18912","","","0","","11","","18912007","","","32"
"18912","","0","vo_wac_220822_000","","vo_wac_220822","","18912008","0","","21"
"18912","0","1","完、完成了～\n果然還是無法習慣\n在很多人會看到的地方作畫……","0","105511","0.5","18912009","10","1","11"
"18912","","","","","0","","18912010","","","91"
"18912","","0","vo_wac_220822_001","","vo_wac_220822","","18912011","0","","21"
"18912","0","1","前輩也會看到這幅畫嗎？\n雖然有點害羞，\n但若能看到前輩欣賞我的畫作，\n我或許就有幹勁了♪","0","105511","0.5","18912012","10","1","11"
"18912","","","","","0","","18912013","","","91"
"18912","","","0","","0","","18912014","","","22"
"18913","0.2","","wac_idle_wish","","105511","","18913001","1","","3"
"18913","0.2","","wac_no_items","","111","","18913002","1","","3"
"18913","","0","200","","105511","","18913003","-340","","2"
"18913","","0","200","","111","","18913004","-340","","2"
"18913","","","0","","21","","18913005","","","32"
"18913","","","1","","54","","18913006","","","32"
"18913","","","0","","11","","18913007","","","32"
"18913","","","","","0","","18913008","","","91"
"19011","2","-108","106811","0","1","wac_default_11","19011001","202","-213","1"
"19011","2","-108","111","0","1","wac_default_13","19011002","201","-213","5"
"19011","1","0","21","","21","","19011003","0","1","31"
"19011","0","0","54","","54","","19011004","0","1","31"
"19011","0","0","11","","11","","19011005","0","1","31"
"19011","1","0","501","","501","","19011006","0","1","31"
"19011","0.2","","wac_paint_11","","106811","","19011007","0","0","3"
"19011","0.2","","wac_paint_13","","111","","19011008","0","0","3"
"19011","","","0","","0.3","","19011009","","","93"
"19011","","","1","","11","","19011010","","","32"
"19011","","","se_10035700_roller","","se_10035700","","19011011","0","","23"
"19011","","","300","","106811","","19011012","","","13"
"19011","","","","","1","","19011013","","","131"
"19012","0.2","wac_talk_doya_loop","wac_talk_doya_in","","106811","","19012001","0","1","3"
"19012","0.2","","wac_no_items","","111","","19012002","1","","3"
"19012","","0","200","","106811","","19012003","-340","","2"
"19012","","0","200","","111","","19012004","-340","","2"
"19012","","","0","","21","","19012005","","","32"
"19012","","","1","","54","","19012006","","","32"
"19012","","","0","","11","","19012007","","","32"
"19012","","0","vo_wac_220823_000","","vo_wac_220823","","19012008","0","","21"
"19012","0","1","哼哼哼～這樣。\n喔～這筆觸真不賴。\n不會太顯眼，卻也\n沒有失去個性。","0","106811","0.5","19012009","10","1","11"
"19012","","","","","0","","19012010","","","91"
"19012","","0","vo_wac_220823_001","","vo_wac_220823","","19012011","0","","21"
"19012","0","1","沒錯，普通……！\n實在是平凡至極！\n這非常好！無論是平凡或非凡，\n都是獨一無二的藝術！","0","106811","0.5","19012012","10","1","11"
"19012","","","","","0","","19012013","","","91"
"19012","","","0","","0","","19012014","","","22"
"19013","0.2","","wac_idle_doya","","106811","","19013001","1","","3"
"19013","0.2","","wac_no_items","","111","","19013002","1","","3"
"19013","","0","200","","106811","","19013003","-340","","2"
"19013","","0","200","","111","","19013004","-340","","2"
"19013","","","0","","21","","19013005","","","32"
"19013","","","1","","54","","19013006","","","32"
"19013","","","0","","11","","19013007","","","32"
"19013","","","","","0","","19013008","","","91"
"19111","2","-108","104911","0","1","wac_default_11","19111001","202","-213","1"
"19111","2","-108","111","0","1","wac_default_13","19111002","201","-213","5"
"19111","1","0","21","","21","","19111003","0","1","31"
"19111","0","0","54","","54","","19111004","0","1","31"
"19111","0","0","11","","11","","19111005","0","1","31"
"19111","1","0","501","","501","","19111006","0","1","31"
"19111","0.2","","wac_paint_11","","104911","","19111007","0","0","3"
"19111","0.2","","wac_paint_13","","111","","19111008","0","0","3"
"19111","","","0","","0.3","","19111009","","","93"
"19111","","","1","","11","","19111010","","","32"
"19111","","","se_10035700_roller","","se_10035700","","19111011","0","","23"
"19111","","","300","","104911","","19111012","","","13"
"19111","","","","","1","","19111013","","","131"
"19112","0.2","wac_talk_doya_loop","wac_talk_doya_in","","104911","","19112001","0","1","3"
"19112","0.2","","wac_no_items","","111","","19112002","1","","3"
"19112","","0","200","","104911","","19112003","-340","","2"
"19112","","0","200","","111","","19112004","-340","","2"
"19112","","","0","","21","","19112005","","","32"
"19112","","","1","","54","","19112006","","","32"
"19112","","","0","","11","","19112007","","","32"
"19112","","0","vo_wac_220824_000","","vo_wac_220824","","19112008","0","","21"
"19112","0","1","由姐姐中的姐姐所繪製，\n顛覆姐姐史的藝術完成囉！\n弟弟也只看一眼，就能從這幅畫\n感覺到姐姐對吧？","0","104911","0.5","19112009","10","1","11"
"19112","","","","","0","","19112010","","","91"
"19112","","0","vo_wac_220824_001","","vo_wac_220824","","19112011","0","","21"
"19112","0","1","得以這個步調不斷練習繪畫，\n表現出對弟弟的愛情才行。\n首先就用給弟弟膝枕的姐姐為主題的\n圖畫來包圍蘭德索爾吧♪","0","104911","0.5","19112012","10","1","11"
"19112","","","","","0","","19112013","","","91"
"19112","","","0","","0","","19112014","","","22"
"19113","0.2","","wac_idle_doya","","104911","","19113001","1","","3"
"19113","0.2","","wac_no_items","","111","","19113002","1","","3"
"19113","","0","200","","104911","","19113003","-340","","2"
"19113","","0","200","","111","","19113004","-340","","2"
"19113","","","0","","21","","19113005","","","32"
"19113","","","1","","54","","19113006","","","32"
"19113","","","0","","11","","19113007","","","32"
"19113","","","","","0","","19113008","","","91"
"19211","2","-167","104911","0","1","wac_default_31","19211001","202","-205","1"
"19211","2","-64","106811","0","1","wac_default_bot_41","19211002","254","-350","1"
"19211","2","230","101111","0","1","wac_default_51","19211003","252","-325","1"
"19211","2","-167","111","0","1","wac_default_34","19211004","201","-205","5"
"19211","2","-64","112","0","1","wac_default_41","19211005","253","-350","5"
"19211","2","230","113","0","1","wac_default_bot_57","19211006","251","-325","5"
"19211","","","300","","101111","","19211007","","","13"
"19211","","","300","","104911","","19211008","","","13"
"19211","","","300","","106811","","19211009","","","13"
"19211","1","0","25","","25","","19211010","0","1","31"
"19211","0","0","30","","30","","19211011","0","1","31"
"19211","0","0","15","","15","","19211012","0","1","31"
"19211","1","0","501","","501","","19211013","0","1","31"
"19211","0.2","","wac_paint_31","","104911","","19211014","0","0","3"
"19211","0.2","","wac_paint_34","","111","","19211015","0","0","3"
"19211","0.2","","wac_paint_bot_41","","106811","","19211016","0","0","3"
"19211","0.2","","wac_paint_41","","112","","19211017","0","0","3"
"19211","0.2","","wac_paint_bot_51","","101111","","19211018","0","0","3"
"19211","0.2","","wac_paint_bot_57","","113","","19211019","0","0","3"
"19211","","","0","","0","","19211020","","","93"
"19211","","","1","","15","","19211021","","","32"
"19211","","","se_sys_login_birthday_calendar_smallbrush","","se_common","","19211022","0","","23"
"19211","","","","","1","","19211023","","","131"
"19212","0","","wac_idle_doya","","101111","","19212001","1","","3"
"19212","0","","wac_idle_smile_L","","104911","","19212002","1","","3"
"19212","0","","wac_idle_wish","","106811","","19212003","1","","3"
"19212","0","","wac_no_items","","111","","19212004","1","","3"
"19212","0","","wac_no_items","","112","","19212005","1","","3"
"19212","0","","wac_no_items","","113","","19212006","1","","3"
"19212","","0","190","","101111","","19212007","-335","","2"
"19212","","0","-190","","104911","","19212008","-360","","2"
"19212","","0","350","","106811","","19212009","-360","","2"
"19212","","0","190","","111","","19212010","-335","","2"
"19212","","0","-190","","112","","19212011","-360","","2"
"19212","","0","350","","113","","19212012","-360","","2"
"19212","","","0","","25","","19212013","","","32"
"19212","","","1","","30","","19212014","","","32"
"19212","","","0","","15","","19212015","","","32"
"19212","0.2","wac_talk_doya_loop","wac_talk_doya_in","","101111","","19212016","0","1","3"
"19212","","0","vo_wac_220825_000","","vo_wac_220825","","19212017","0","","21"
"19212","0","1","呼～就我來說畫得相當好！\n總覺得今天狀態很不錯呢！","0","101111","0.5","19212018","10","1","11"
"19212","","","","","0","","19212019","","","91"
"19212","0.2","","wac_idle_doya","","101111","","19212020","1","1","3"
"19212","0.2","wac_talk_wish_loop","wac_talk_wish_in","","106811","","19212021","0","1","3"
"19212","","0","vo_wac_220825_001","","vo_wac_220825","","19212022","0","","21"
"19212","0","1","嗯嗯，看璃乃\n妳這麼有精神，真好。","0","106811","0.5","19212023","10","1","11"
"19212","","","","","0","","19212024","","","91"
"19212","0.2","","wac_idle_wish","","106811","","19212025","1","1","3"
"19212","0.2","wac_talk_smile_loop_L","wac_talk_smile_in_L","","104911","","19212026","0","1","3"
"19212","","0","vo_wac_220825_002","","vo_wac_220825","","19212027","0","","21"
"19212","0","1","有點冒失這點\n倒是希望妳能改善呢？","0","104911","0.5","19212028","10","1","11"
"19212","","","","","0","","19212029","","","91"
"19212","0.2","","wac_idle_smile_L","","104911","","19212030","1","1","3"
"19212","0.2","","wac_talk_anger_shy","","101111","","19212031","1","","3"
"19212","","0","vo_wac_220825_003","","vo_wac_220825","","19212032","0","","21"
"19212","0","1","這、這點我會逐漸改進的！\n我只是大雞晚成而已啦！","0","101111","0.5","19212033","10","1","11"
"19212","","","","","0","","19212034","","","91"
"19212","","","0","","0","","19212035","","","22"
"19212","","","","","","","19212036","","","111"
"19213","0.2","","wac_idle_sad_shy","","101111","","19213001","1","","3"
"19213","0.2","","wac_idle_smile_L","","104911","","19213002","1","","3"
"19213","0.2","","wac_idle_wish","","106811","","19213003","1","","3"
"19213","0.2","","wac_no_items","","111","","19213004","1","","3"
"19213","0.2","","wac_no_items","","112","","19213005","1","","3"
"19213","0.2","","wac_no_items","","113","","19213006","1","","3"
"19213","","0","190","","101111","","19213007","-335","","2"
"19213","","0","-190","","104911","","19213008","-360","","2"
"19213","","0","350","","106811","","19213009","-360","","2"
"19213","","0","190","","111","","19213010","-335","","2"
"19213","","0","-190","","112","","19213011","-360","","2"
"19213","","0","350","","113","","19213012","-360","","2"
"19213","","","0","","25","","19213013","","","32"
"19213","","","1","","30","","19213014","","","32"
"19213","","","0","","15","","19213015","","","32"
"19213","","","","","0","","19213016","","","91"
"19311","2","-108","100311","0","1","wac_default_01","19311001","202","-213","1"
"19311","2","-108","111","0","1","wac_default_03","19311002","201","-213","5"
"19311","1","0","21","","21","","19311003","0","1","31"
"19311","0","0","54","","54","","19311004","0","1","31"
"19311","0","0","11","","11","","19311005","0","1","31"
"19311","1","0","501","","501","","19311006","0","1","31"
"19311","0.2","","wac_paint_01","","100311","","19311007","0","0","3"
"19311","0.2","","wac_paint_03","","111","","19311008","0","0","3"
"19311","","","0","","0","","19311009","","","93"
"19311","","","1","","11","","19311010","","","32"
"19311","","","se_10035700_brush","","se_10035700","","19311011","0","","23"
"19311","","","300","","100311","","19311012","","","13"
"19311","","","","","1","","19311013","","","131"
"19312","0.2","wac_talk_doya_loop","wac_talk_doya_in","","100311","","19312001","0","1","3"
"19312","0.2","","wac_no_items","","111","","19312002","1","","3"
"19312","","0","200","","100311","","19312003","-340","","2"
"19312","","0","200","","111","","19312004","-340","","2"
"19312","","","0","","21","","19312005","","","32"
"19312","","","1","","54","","19312006","","","32"
"19312","","","0","","11","","19312007","","","32"
"19312","","0","vo_wac_220826_000","","vo_wac_220826","","19312008","0","","21"
"19312","0","1","好，這樣就行了。\n因為繪圖工作\n能夠很明顯地看出進步，\n果然很有成就感呢。","0","100311","0.5","19312009","10","1","11"
"19312","","","","","0","","19312010","","","91"
"19312","0.2","wac_talk_wish_loop","wac_talk_wish_in","","100311","","19312011","0","1","3"
"19312","","0","vo_wac_220826_001","","vo_wac_220826","","19312012","0","","21"
"19312","0","1","畢竟機會難得，也想\n私底下畫點什麼呢。\n下次試著邀優衣他們\n一起舉辦寫生會吧♪","0","100311","0.5","19312013","10","1","11"
"19312","","","","","0","","19312014","","","91"
"19312","","","0","","0","","19312015","","","22"
"19313","0.2","","wac_idle_wish","","100311","","19313001","1","","3"
"19313","0.2","","wac_no_items","","111","","19313002","1","","3"
"19313","","0","200","","100311","","19313003","-340","","2"
"19313","","0","200","","111","","19313004","-340","","2"
"19313","","","0","","21","","19313005","","","32"
"19313","","","1","","54","","19313006","","","32"
"19313","","","0","","11","","19313007","","","32"
"19313","","","","","0","","19313008","","","91"
"19411","2","-167","100211","0","1","wac_default_31","19411001","202","-205","1"
"19411","2","-64","100311","0","1","wac_default_bot_41","19411002","254","-350","1"
"19411","2","230","100111","0","1","wac_default_51","19411003","252","-325","1"
"19411","2","-167","111","0","1","wac_default_34","19411004","201","-205","5"
"19411","2","-64","112","0","1","wac_default_47","19411005","253","-350","5"
"19411","2","230","113","0","1","wac_default_bot_54","19411006","251","-325","5"
"19411","","","300","","100111","","19411007","","","13"
"19411","","","300","","100211","","19411008","","","13"
"19411","","","300","","100311","","19411009","","","13"
"19411","1","0","25","","25","","19411010","0","1","31"
"19411","0","0","30","","30","","19411011","0","1","31"
"19411","0","0","15","","15","","19411012","0","1","31"
"19411","1","0","501","","501","","19411013","0","1","31"
"19411","0.2","","wac_paint_31","","100211","","19411014","0","0","3"
"19411","0.2","","wac_paint_34","","111","","19411015","0","0","3"
"19411","0.2","","wac_paint_bot_41","","100311","","19411016","0","0","3"
"19411","0.2","","wac_paint_47","","112","","19411017","0","0","3"
"19411","0.2","","wac_paint_bot_51","","100111","","19411018","0","0","3"
"19411","0.2","","wac_paint_bot_54","","113","","19411019","0","0","3"
"19411","","","0","","0","","19411020","","","93"
"19411","","","1","","15","","19411021","","","32"
"19411","","","se_sys_login_birthday_calendar_smallbrush","","se_common","","19411022","0","","23"
"19411","","","","","1","","19411023","","","131"
"19412","0","","wac_idle_smile","","100111","","19412001","1","","3"
"19412","0","","wac_idle_smile_L","","100211","","19412002","1","","3"
"19412","0","","wac_idle_arm_crossed","","100311","","19412003","1","","3"
"19412","0","","wac_no_items","","111","","19412004","1","","3"
"19412","0","","wac_no_items","","112","","19412005","1","","3"
"19412","0","","wac_no_items","","113","","19412006","1","","3"
"19412","","0","190","","100111","","19412007","-335","","2"
"19412","","0","-190","","100211","","19412008","-360","","2"
"19412","","0","350","","100311","","19412009","-360","","2"
"19412","","0","190","","111","","19412010","-335","","2"
"19412","","0","-190","","112","","19412011","-360","","2"
"19412","","0","350","","113","","19412012","-360","","2"
"19412","","","0","","25","","19412013","","","32"
"19412","","","1","","30","","19412014","","","32"
"19412","","","0","","15","","19412015","","","32"
"19412","0.2","wac_talk_smile_loop","wac_talk_smile_in","","100111","","19412016","0","1","3"
"19412","","0","vo_wac_220827_000","","vo_wac_220827","","19412017","0","","21"
"19412","0","1","完成了──！\n成品感覺還不錯吧──？\n優衣和怜畫得怎麼樣呢？","0","100111","0.5","19412018","10","1","11"
"19412","","","","","0","","19412019","","","91"
"19412","0.2","","wac_idle_smile","","100111","","19412020","1","1","3"
"19412","0.2","wac_talk_smile_loop_L","wac_talk_smile_in_L","","100211","","19412021","0","1","3"
"19412","","0","vo_wac_220827_001","","vo_wac_220827","","19412022","0","","21"
"19412","0","1","嗯，我也完成了喔♪\n三人同心協力，就算是大幅圖畫，\n也一下子就畫完了呢。","0","100211","0.5","19412023","10","1","11"
"19412","","","","","0","","19412024","","","91"
"19412","0.2","","wac_idle_smile_L","","100211","","19412025","1","1","3"
"19412","0.2","wac_talk_arm_crossed_loop","wac_talk_arm_crossed_in","","100311","","19412026","0","1","3"
"19412","","0","vo_wac_220827_002","","vo_wac_220827","","19412027","0","","21"
"19412","0","1","無論是戰鬥還是這種作業，\n與夥伴齊心協力都是很重要的。\n我們或許意外地\n適合這種工作呢。","0","100311","0.5","19412028","10","1","11"
"19412","","","","","0","","19412029","","","91"
"19412","","","0","","0","","19412030","","","22"
"19412","","","","","","","19412031","","","111"
"19413","0.2","","wac_idle_smile","","100111","","19413001","1","","3"
"19413","0.2","","wac_idle_smile_L","","100211","","19413002","1","","3"
"19413","0.2","","wac_idle_arm_crossed","","100311","","19413003","1","","3"
"19413","0.2","","wac_no_items","","111","","19413004","1","","3"
"19413","0.2","","wac_no_items","","112","","19413005","1","","3"
"19413","0.2","","wac_no_items","","113","","19413006","1","","3"
"19413","","0","190","","100111","","19413007","-335","","2"
"19413","","0","-190","","100211","","19413008","-360","","2"
"19413","","0","350","","100311","","19413009","-360","","2"
"19413","","0","190","","111","","19413010","-335","","2"
"19413","","0","-190","","112","","19413011","-360","","2"
"19413","","0","350","","113","","19413012","-360","","2"
"19413","","","0","","25","","19413013","","","32"
"19413","","","1","","30","","19413014","","","32"
"19413","","","0","","15","","19413015","","","32"
"19413","","","","","0","","19413016","","","91"
"19511","2","-108","100211","0","1","wac_default_01","19511001","202","-213","1"
"19511","2","-108","111","0","1","wac_default_03","19511002","201","-213","5"
"19511","1","0","21","","21","","19511003","0","1","31"
"19511","0","0","54","","54","","19511004","0","1","31"
"19511","0","0","11","","11","","19511005","0","1","31"
"19511","1","0","501","","501","","19511006","0","1","31"
"19511","0.2","","wac_paint_01","","100211","","19511007","0","0","3"
"19511","0.2","","wac_paint_03","","111","","19511008","0","0","3"
"19511","","","0","","0","","19511009","","","93"
"19511","","","1","","11","","19511010","","","32"
"19511","","","se_10035700_brush","","se_10035700","","19511011","0","","23"
"19511","","","300","","100211","","19511012","","","13"
"19511","","","","","1","","19511013","","","131"
"19512","0.2","wac_talk_smile_loop","wac_talk_smile_in","","100211","","19512001","0","1","3"
"19512","0.2","","wac_no_items","","111","","19512002","1","","3"
"19512","","0","200","","100211","","19512003","-340","","2"
"19512","","0","200","","111","","19512004","-340","","2"
"19512","","","0","","21","","19512005","","","32"
"19512","","","1","","54","","19512006","","","32"
"19512","","","0","","11","","19512007","","","32"
"19512","","0","vo_wac_220828_000","","vo_wac_220828","","19512008","0","","21"
"19512","0","1","嘿～咻。\n嗯，這樣受人委託的部分\n就完成了吧？","0","100211","0.5","19512009","10","1","11"
"19512","","","","","0","","19512010","","","91"
"19512","","0","vo_wac_220828_001","","vo_wac_220828","","19512011","0","","21"
"19512","0","1","好像也有很多其他公會參加……\n完成後牆壁會變成怎樣，\n真令人期待耶。\n應該會是很棒的景色吧♪","0","100211","0.5","19512012","10","1","11"
"19512","","","","","0","","19512013","","","91"
"19512","","","0","","0","","19512014","","","22"
"19513","0.2","","wac_idle_smile","","100211","","19513001","1","","3"
"19513","0.2","","wac_no_items","","111","","19513002","1","","3"
"19513","","0","200","","100211","","19513003","-340","","2"
"19513","","0","200","","111","","19513004","-340","","2"
"19513","","","0","","21","","19513005","","","32"
"19513","","","1","","54","","19513006","","","32"
"19513","","","0","","11","","19513007","","","32"
"19513","","","","","0","","19513008","","","91"
"19611","2","-108","100811","0","1","wac_default_01","19611001","202","-213","1"
"19611","2","-108","111","0","1","wac_default_03","19611002","201","-213","5"
"19611","1","0","21","","21","","19611003","0","1","31"
"19611","0","0","54","","54","","19611004","0","1","31"
"19611","0","0","11","","11","","19611005","0","1","31"
"19611","1","0","501","","501","","19611006","0","1","31"
"19611","0.2","","wac_paint_01","","100811","","19611007","0","0","3"
"19611","0.2","","wac_paint_03","","111","","19611008","0","0","3"
"19611","","","0","","0","","19611009","","","93"
"19611","","","1","","11","","19611010","","","32"
"19611","","","se_10035700_brush","","se_10035700","","19611011","0","","23"
"19611","","","300","","100811","","19611012","","","13"
"19611","","","","","1","","19611013","","","131"
"19612","0.2","wac_talk_sad_loop","wac_talk_sad_in","","100811","","19612001","0","1","3"
"19612","0.2","","wac_no_items","","111","","19612002","1","","3"
"19612","","0","200","","100811","","19612003","-340","","2"
"19612","","0","200","","111","","19612004","-340","","2"
"19612","","","0","","21","","19612005","","","32"
"19612","","","1","","54","","19612006","","","32"
"19612","","","0","","11","","19612007","","","32"
"19612","","0","vo_wac_220829_000","","vo_wac_220829","","19612008","0","","21"
"19612","0","1","唉……傷腦筋耶。\n雖然圖的部分\n成品確實無可挑剔。","0","100811","0.5","19612009","10","1","11"
"19612","","","","","0","","19612010","","","91"
"19612","","0","vo_wac_220829_001","","vo_wac_220829","","19612011","0","","21"
"19612","0","1","但正在畫圖時的我，\n與畫完圖後的我，\n哪個我比較美麗呢？\n我好煩惱啊。你覺得是哪個呢？","0","100811","0.5","19612012","10","1","11"
"19612","","","","","0","","19612013","","","91"
"19612","","","0","","0","","19612014","","","22"
"19613","0.2","","wac_idle_sad","","100811","","19613001","1","","3"
"19613","0.2","","wac_no_items","","111","","19613002","1","","3"
"19613","","0","200","","100811","","19613003","-340","","2"
"19613","","0","200","","111","","19613004","-340","","2"
"19613","","","0","","21","","19613005","","","32"
"19613","","","1","","54","","19613006","","","32"
"19613","","","0","","11","","19613007","","","32"
"19613","","","","","0","","19613008","","","91"
"19711","2","-108","105311","0","1","wac_default_11","19711001","202","-213","1"
"19711","2","-108","111","0","1","wac_default_13","19711002","201","-213","5"
"19711","1","0","21","","21","","19711003","0","1","31"
"19711","0","0","54","","54","","19711004","0","1","31"
"19711","0","0","11","","11","","19711005","0","1","31"
"19711","1","0","501","","501","","19711006","0","1","31"
"19711","0.2","","wac_paint_11","","105311","","19711007","0","0","3"
"19711","0.2","","wac_paint_13","","111","","19711008","0","0","3"
"19711","","","0","","0.3","","19711009","","","93"
"19711","","","1","","11","","19711010","","","32"
"19711","","","se_10035700_roller","","se_10035700","","19711011","0","","23"
"19711","","","300","","105311","","19711012","","","13"
"19711","","","","","1","","19711013","","","131"
"19712","0.2","wac_talk_doya_loop","wac_talk_doya_in","","105311","","19712001","0","1","3"
"19712","0.2","","wac_no_items","","111","","19712002","1","","3"
"19712","","0","200","","105311","","19712003","-340","","2"
"19712","","0","200","","111","","19712004","-340","","2"
"19712","","","0","","21","","19712005","","","32"
"19712","","","1","","54","","19712006","","","32"
"19712","","","0","","11","","19712007","","","32"
"19712","","0","vo_wac_220830_000","","vo_wac_220830","","19712008","0","","21"
"19712","0","1","好，完成啦！\n雖然覺得這委託不是自己的專業，\n但身為軍人，無論何種任務\n都必須忠實地完成啊。","0","105311","0.5","19712009","10","1","11"
"19712","","","","","0","","19712010","","","91"
"19712","0.2","wac_talk_sad_loop","wac_talk_sad_in","","105311","","19712011","0","1","3"
"19712","","0","vo_wac_220830_001","","vo_wac_220830","","19712012","0","","21"
"19712","0","1","我想想，接下來……\n要蒐集藥草，還要整理倉庫啊。\n果、果然還是應該優先接\n較有軍人風範的委託嗎？","0","105311","0.5","19712013","10","1","11"
"19712","","","","","0","","19712014","","","91"
"19712","","","0","","0","","19712015","","","22"
"19713","0.2","","wac_idle_sad","","105311","","19713001","1","","3"
"19713","0.2","","wac_no_items","","111","","19713002","1","","3"
"19713","","0","200","","105311","","19713003","-340","","2"
"19713","","0","200","","111","","19713004","-340","","2"
"19713","","","0","","21","","19713005","","","32"
"19713","","","1","","54","","19713006","","","32"
"19713","","","0","","11","","19713007","","","32"
"19713","","","","","0","","19713008","","","91"
"19811","2","-167","100811","0","1","wac_default_31","19811001","202","-85","1"
"19811","2","-64","104511","0","1","wac_default_41","19811002","252","-211","1"
"19811","2","230","103011","0","1","wac_default_51","19811003","204","-211","1"
"19811","2","-330","105511","0","1","wac_default_bot_81","19811004","256","-350","1"
"19811","2","340","105311","0","1","wac_default_bot_91","19811005","259","-350","1"
"19811","2","-167","111","0","1","wac_default_33","19811006","201","-85","5"
"19811","2","-64","112","0","1","wac_default_47","19811007","251","-211","5"
"19811","2","230","113","0","1","wac_default_51","19811008","203","-211","5"
"19811","2","-330","114","0","1","wac_default_84","19811009","255","-350","5"
"19811","2","340","115","0","1","wac_default_93","19811010","258","-350","5"
"19811","","","300","","105511","","19811011","","","13"
"19811","","","300","","105311","","19811012","","","13"
"19811","","","300","","103011","","19811013","","","13"
"19811","","","300","","100811","","19811014","","","13"
"19811","","","300","","104511","","19811015","","","13"
"19811","1","0","55","","55","","19811016","0","1","31"
"19811","0","0","30","","30","","19811017","0","1","31"
"19811","0","0","16","","16","","19811018","0","1","31"
"19811","0","0","14","","14","","19811019","0","1","31"
"19811","0","0","18","","18","","19811020","0","1","31"
"19811","1","0","501","","501","","19811021","0","1","31"
"19811","0.2","","wac_paint_31","","100811","","19811022","0","0","3"
"19811","0.2","","wac_paint_33","","111","","19811023","0","0","3"
"19811","0.2","","wac_paint_41","","104511","","19811024","0","0","3"
"19811","0.2","","wac_paint_47","","112","","19811025","0","0","3"
"19811","0.2","","wac_paint_51","","103011","","19811026","0","0","3"
"19811","0.2","","wac_paint_51","","113","","19811027","0","0","3"
"19811","0.2","","wac_paint_bot_81","","105511","","19811028","0","0","3"
"19811","0.2","","wac_paint_84","","114","","19811029","0","0","3"
"19811","0.2","","wac_paint_bot_91","","105311","","19811030","0","0","3"
"19811","0.2","","wac_paint_93","","115","","19811031","0","0","3"
"19811","","","0","","0","","19811032","","","93"
"19811","","","1","","16","","19811033","","","32"
"19811","","","se_sys_login_birthday_calendar_smallbrush","","se_common","","19811034","0","","23"
"19811","","","","","1","","19811035","","","131"
"19812","0","","wac_idle_smile_L","","105511","","19812001","1","","3"
"19812","0","","wac_idle_sad_L","","105311","","19812002","1","","3"
"19812","0","","wac_idle_doya","","103011","","19812003","1","","3"
"19812","0","","wac_idle_smile","","100811","","19812004","1","","3"
"19812","0","","wac_idle_wish","","104511","","19812005","1","","3"
"19812","0","","wac_no_items","","111","","19812006","1","","3"
"19812","0","","wac_no_items","","112","","19812007","1","","3"
"19812","0","","wac_no_items","","113","","19812008","1","","3"
"19812","0","","wac_no_items","","114","","19812009","1","","3"
"19812","0","","wac_no_items","","115","","19812010","1","","3"
"19812","","0","-190","","105511","","19812011","-335","","2"
"19812","","0","-365","","105311","","19812012","-360","","2"
"19812","","0","190","","103011","","19812013","-360","","2"
"19812","","0","350","","100811","","19812014","-335","","2"
"19812","","0","500","","104511","","19812015","-360","","2"
"19812","","0","-190","","111","","19812016","-335","","2"
"19812","","0","-365","","112","","19812017","-360","","2"
"19812","","0","190","","113","","19812018","-360","","2"
"19812","","0","350","","114","","19812019","-335","","2"
"19812","","0","500","","115","","19812020","-360","","2"
"19812","","","0","","55","","19812021","","","32"
"19812","","","1","","30","","19812022","","","32"
"19812","","","0","","16","","19812023","","","32"
"19812","","","1","","14","","19812024","","","32"
"19812","","","1","","18","","19812025","","","32"
