bd058e48abb2f39df1a941cb6163bc43f4b2c178110b877946008c6895db6595,83109a667b4caee45e1e29005e1f0ba8f2a3689f5107bc4c196489616943496c,b77ab8c961d4a6a451a886ea8b5d13bdebf3e3af956248d5b253e0099836488b,cc0f8967f8f8abd6cfc87f020453cbb5d77f82c30d2cc9cc87e005d453d56e56,aadc0072f8a9ad7b6c84c5759335f081f00172ad285d7e770cabac997ebd3dc5,dcb9b0c69344e1f42f9dcc16099bb12e0070c36cae2ca8bc4d4dcf56ec335bf6,d515648c62837c52fdc64f2bc9512725068a95fc84c42b9b6823566f330db31a,d846481d6d3979526d9ddab148787bd24f5f00fcbc249dcfa3cefc0dd93c74a5,0fb0d18ab97eaa1f2a5e64e1c7f19e1579454ee614c45b5a29938c8f7f2e9fc2,a6dd250319919f17d05d1a5ea402152ab442e8b62b5e106bd8bdd02524b26ea4,2d4b6ecf8f163faaf31fbeae84645d7612e7430865a9ae37919687c1a6c9ffe2,541c1e14e08c3424d0d181024781767a2dc3f3119bc9ebe2d723041cd5a5ded0,83624025a65aa7436545233306f6360b5cf895713def8e70936c667c6ecea5ec,7cb47a302100fd89f00588ecfac7865a8668f165c85c96bc5845f0652d31506d,6eb10f376a47278aec3bc1be288a39d96929b3342b7ff05ee3a3c97595c6193a,e8ed1dc15fbb8ba979e54ebe0558aab20e2d3e71e36beecb6a8ad3dfa8e2a3a0,218d93eda27a6b25e170ad95ded82ea69ab502b2b29b0d58e0374d03688bc023,d7bf54193da59c7d5e0b8df84b0a28622538b66efa239538b04697468264f135,ddc05d051b4099014b161c3a36e1965a6a3dadcdc3d6bfd8be4093596e23e11e,eb71e58de6eeb69a65e04283a852310c3e3989c16d0558f72994505a756c398e,102331ed0037d9c3b331b4e1abf70c761532857194f30c63ef0c65a02ef84a93,562206e0b725a9894a5de9bcc1408be21aded7ebd006d7a1d1cbf3f8e5db9360,d086e48d50bafec4db418883e6deac9020a58c188679cd246a92942903dc7fa7,885043286df6dd9c69c20e09524585aab614ad86be6bc828dad260d3ebb77d0d,859d19fafae35e215f935cb422e36539762ed01aa3223d2bc08c2cb73bc8db18,5725bb9dc523df71ea0585f5d9efc6398d70f0922ded6006e7562df2d5e04122,49e6244c4fbc7b2f2c7894b3f227e9dff64acc77ac13f845f9e8312bcb05252a,7fa02be2c2d6d78517af49c9411e13c8c64e63f16908ba9d30d9848a8fdadffe,68d32b05035449d8420d895bbe78cb65bded59c008cdf4b68edd83b335843277,0f2173416d69c2b8be5eb98c929f1ece3fc29aff56db68309c6843f7d0cacd06,2b007aa1c35ad132c80f551bbd4c4cb77147f17b5ff1efa86e7ee8cc483cd00a,2606beb3b8ebb2cc18229f66b6d26497354f2a848924e310df707c115b289332,007fbaf850d5da0f2a8a860d262dda1598ae24e5c2b6d8b27ac0c396f590517d,9ca266fb0ed80735e7fc866683858b4940fa4f4548fc234066feb20a35d4fb62,5cad1061c93eeed50248b4492debbd14b466db04f138d0e078d0e5fc0eea622b,f03384d7139a8b878114a2e0dd52686ad03d8fd739cbe685b080edc50e76485d,97d4f22e24b515e7c4b8fe797d0570023d5d0b30f0ab5f7e562b8070f5439fdb,9a11ed94831c81802cdc954b3e12c4835dafd09351036462edf4de2b71b31417,d0a4c284b9ade1e60909d17cd8da1420d1a5ce2d531f09ed8a5d83d25b787dd0,5423c783ac938b369d8dbe6f8d3816c284d7a387d287346582eb50a8bd3b87c1,a71ff6dca2d2a959d2341e6ae9900de089627e3ecf0c7e04338e3efb401ffe30
"620420066","620160066","0","0","0","3","0","0","600110693","10011008","61001002","0","0","1","871","620380165","1","70","0","69002","10011007","10011006","12","69002","1","0","60022","1","2","0","0","600002569","4","101011","100","620270066","0","0","5","0","1"
"620110020","0","0","0","0","1","0","0","600120231","62001005","0","0","0","0","878","620400020","1","36","0","23002","61001004","62001007","0","23002","2","0","0","1","0","0","0","600002572","0","0","36","620090020","0","0","60","0","1"
"620110021","0","0","0","0","1","0","0","600120241","62001005","0","0","0","0","892","620400021","1","36","0","24002","61001004","62001007","0","24002","2","0","0","1","0","0","0","600002573","0","0","36","620090021","0","0","60","0","1"
"620110022","0","0","0","0","1","0","0","600120251","62001005","0","0","0","0","904","620400022","1","36","0","25002","61001004","62001007","0","25002","2","0","0","1","0","0","0","600002574","0","0","36","620090022","0","0","60","0","1"
"620110023","0","0","0","0","1","0","0","600120261","62001005","0","0","0","0","912","620400023","1","36","0","26002","61001004","62001007","0","26002","2","0","0","1","0","0","0","600002575","0","0","36","620090023","0","0","60","0","1"
"620110024","0","0","0","0","1","0","0","600120271","62001005","0","0","0","0","926","620400024","1","36","0","27002","61001004","62001007","0","27002","2","0","0","1","0","0","0","600002576","0","0","36","620090024","0","0","60","0","1"
"620110025","0","0","0","0","1","0","0","600120281","62001005","0","0","0","0","938","620400025","1","36","0","28002","61001004","62001007","0","28002","2","0","0","1","0","0","0","600002577","0","0","36","620090025","0","0","60","0","1"
"620110026","0","0","0","0","1","0","0","600120291","62001005","0","0","0","0","950","620400026","1","36","0","29002","61001004","62001007","0","29002","2","0","0","1","0","0","0","600002578","0","0","36","620090026","0","0","60","0","1"
"620110027","0","0","0","0","1","0","0","600120301","62001005","0","0","0","0","960","620400027","1","36","0","30002","61001004","62001007","0","30002","2","0","0","1","0","0","0","600002579","0","0","36","620090027","0","0","60","0","1"
"620110028","0","0","0","0","1","0","0","600120311","62001005","0","0","0","0","976","620400028","1","36","0","31002","61001004","62001007","0","31002","2","0","0","1","0","0","0","600002580","0","0","36","620090028","0","0","60","0","1"
"620110029","0","0","0","0","1","0","0","600120321","62001005","0","0","0","0","996","620400029","1","36","0","32002","61001004","62001007","0","32002","2","0","0","1","0","0","0","600002581","0","0","36","620090029","0","0","60","0","1"
"620110030","0","0","0","0","1","0","0","600120331","62001005","0","0","0","0","1024","620400030","1","36","0","33002","61001004","62001007","0","33002","2","0","0","1","0","0","0","600002582","0","0","36","620090030","0","0","60","0","1"
"620110031","0","0","0","0","1","0","0","600120341","62001005","0","0","0","0","1036","620400031","1","36","0","34002","61001004","62001007","0","34002","2","0","0","1","0","0","0","600002583","0","0","36","620090031","0","0","60","0","1"
"620110032","0","0","0","0","1","0","0","600120351","62001005","0","0","0","0","1044","620400032","1","36","0","35002","61001004","62001007","0","35002","2","0","0","1","0","0","0","600002584","0","0","36","620090032","0","0","60","0","1"
"620110033","0","0","0","0","1","0","0","600120361","62001005","0","0","0","0","1072","620400033","1","36","0","36002","61001004","62001007","0","36002","2","0","0","1","0","0","0","600002585","0","0","36","620090033","0","0","60","0","1"
"620110034","0","0","0","0","1","0","0","600120371","62001005","0","0","0","0","1086","620400034","1","36","0","37002","61001004","62001007","0","37002","2","0","0","1","0","0","0","600002586","0","0","36","620090034","0","0","60","0","1"
"620110035","0","0","0","0","1","0","0","600120381","62001005","0","0","0","0","1106","620400035","1","36","0","38002","61001004","62001007","0","38002","2","0","0","1","0","0","0","600002587","0","0","36","620090035","0","0","60","0","1"
"620110036","0","0","0","0","1","0","0","600120391","62001005","0","0","0","0","1126","620400036","1","36","0","39002","61001004","62001007","0","39002","2","0","0","1","0","0","0","600002588","0","0","36","620090036","0","0","60","0","1"
"620110037","0","0","0","0","1","0","0","600120401","62001005","0","0","0","0","1156","620400037","1","36","0","40002","61001004","62001007","0","40002","2","0","0","1","0","0","0","600002589","0","0","36","620090037","0","0","60","0","1"
"620110038","0","0","0","0","1","0","0","600120411","62001005","0","0","0","0","1164","620400038","1","36","0","41002","61001004","62001007","0","41002","2","0","0","1","0","0","0","600002590","0","0","36","620090038","0","0","60","0","1"
"620110039","0","0","0","0","1","0","0","600120421","62001005","0","0","0","0","1176","620400039","1","36","0","42002","61001004","62001007","0","42002","2","0","0","1","0","0","0","600002591","0","0","36","620090039","0","0","60","0","1"
"620110040","0","0","0","0","1","0","0","600120431","62001005","0","0","0","0","1210","620400040","1","36","0","43002","61001004","62001007","0","43002","2","0","0","1","0","0","0","600002592","0","0","36","620090040","0","0","60","0","1"
"620110041","0","0","0","0","1","0","0","600120441","62001005","0","0","0","0","1240","620400041","1","36","0","44002","61001004","62001007","0","44002","2","0","0","1","0","0","0","600002593","0","0","36","620090041","0","0","60","0","1"
"620110042","0","0","0","0","1","0","0","600120451","62001005","0","0","0","0","1270","620400042","1","36","0","45002","61001004","62001007","0","45002","2","0","0","1","0","0","0","600002594","0","0","36","620090042","0","0","60","0","1"
"620110043","0","0","0","0","1","0","0","600120461","62001005","0","0","0","0","1290","620400043","1","36","0","46002","61001004","62001007","0","46002","2","0","0","1","0","0","0","600002595","0","0","36","620090043","0","0","60","0","1"
"620110044","0","0","0","0","1","0","0","600120471","62001005","0","0","0","0","1300","620400044","1","36","0","47002","61001004","62001007","0","47002","2","0","0","1","0","0","0","600002596","0","0","36","620090044","0","0","60","0","1"
"620110045","0","0","0","0","1","0","0","600120481","62001005","0","0","0","0","1320","620400045","1","36","0","48002","61001004","62001007","0","48002","2","0","0","1","0","0","0","600002597","0","0","36","620090045","0","0","60","0","1"
"620110046","0","0","0","0","1","0","0","600120491","62001005","0","0","0","0","1346","620400046","1","36","0","49002","61001004","62001007","0","49002","2","0","0","1","0","0","0","600002598","0","0","36","620090046","0","0","60","0","1"
"620110047","0","0","0","0","1","0","0","600120501","62001005","0","0","0","0","1382","620400047","1","36","0","50002","61001004","62001007","0","50002","2","0","0","1","0","0","0","600002599","0","0","36","620090047","0","0","60","0","1"
"620110048","0","0","0","0","1","0","0","600120511","62001005","0","0","0","0","1398","620400048","1","36","0","51002","61001004","62001007","0","51002","2","0","0","1","0","0","0","600002600","0","0","36","620090048","0","0","60","0","1"
"620110049","0","0","0","0","1","0","0","600120521","62001005","0","0","0","0","1416","620400049","1","36","0","52002","61001004","62001007","0","52002","2","0","0","1","0","0","0","600002601","0","0","36","620090049","0","0","60","0","1"
"620110050","0","0","0","0","1","0","0","600120531","62001005","0","0","0","0","1440","620400050","1","36","0","53002","61001004","62001007","0","53002","2","0","0","1","0","0","0","600002602","0","0","36","620090050","0","0","60","0","1"
"620110051","0","0","0","0","1","0","0","600120541","62001005","0","0","0","0","1456","620400051","1","36","0","54002","61001004","62001007","0","54002","2","0","0","1","0","0","0","600002603","0","0","36","620090051","0","0","60","0","1"
"620110052","0","0","0","0","1","0","0","600120551","62001005","0","0","0","0","1468","620400052","1","36","0","55002","61001004","62001007","0","55002","2","0","0","1","0","0","0","600002604","0","0","36","620090052","0","0","60","0","1"
"620110053","0","0","0","0","1","0","0","600120561","62001005","0","0","0","0","1482","620400053","1","36","0","56002","61001004","62001007","0","56002","2","0","0","1","0","0","0","600002605","0","0","36","620090053","0","0","60","0","1"
"620110054","0","0","0","0","1","0","0","600120571","62001005","0","0","0","0","1488","620400054","1","36","0","57002","61001004","62001007","0","57002","2","0","0","1","0","0","0","600002606","0","0","36","620090054","0","0","60","0","1"
"620110055","0","0","0","0","1","0","0","600120581","62001005","0","0","0","0","1500","620400055","1","36","0","58002","61001004","62001007","0","58002","2","0","0","1","0","0","0","600002607","0","0","36","620090055","0","0","60","0","1"
"620110056","0","0","0","0","1","0","0","600120591","62001005","0","0","0","0","1528","620400056","1","36","0","59002","61001004","62001007","0","59002","2","0","0","1","0","0","0","600002608","0","0","36","620090056","0","0","60","0","1"
"620110057","0","0","0","0","1","0","0","600120601","62001005","0","0","0","0","1538","620400057","1","36","0","60002","61001004","62001007","0","60002","2","0","0","1","0","0","0","600002609","0","0","36","620090057","0","0","60","0","1"
"620110058","0","0","0","0","1","0","0","600120611","62001005","0","0","0","0","1558","620400058","1","36","0","61002","61001004","62001007","0","61002","2","0","0","1","0","0","0","600002610","0","0","36","620090058","0","0","60","0","1"
"620110059","0","0","0","0","1","0","0","600120621","62001005","0","0","0","0","1571","620400059","1","36","0","62002","61001004","62001007","0","62002","2","0","0","1","0","0","0","600002611","0","0","36","620090059","0","0","60","0","1"
"620110060","0","0","0","0","1","0","0","600120631","62001005","0","0","0","0","1587","620400060","1","36","0","63002","61001004","62001007","0","63002","2","0","0","1","0","0","0","600002612","0","0","36","620090060","0","0","60","0","1"
"620110061","0","0","0","0","1","0","0","600120641","62001005","0","0","0","0","1601","620400061","1","36","0","64002","61001004","62001007","0","64002","2","0","0","1","0","0","0","600002613","0","0","36","620090061","0","0","60","0","1"
"620110062","0","0","0","0","1","0","0","600120651","62001005","0","0","0","0","1611","620400062","1","36","0","65002","61001004","62001007","0","65002","2","0","0","1","0","0","0","600002614","0","0","36","620090062","0","0","60","0","1"
"620110063","0","0","0","0","1","0","0","600120661","62001005","0","0","0","0","1622","620400063","1","36","0","66002","61001004","62001007","0","66002","2","0","0","1","0","0","0","600002615","0","0","36","620090063","0","0","60","0","1"
"620110064","0","0","0","0","1","0","0","600120671","62001005","0","0","0","0","1631","620400064","1","36","0","67002","61001004","62001007","0","67002","2","0","0","1","0","0","0","600002616","0","0","36","620090064","0","0","60","0","1"
"620110065","0","0","0","0","1","0","0","600120681","62001005","0","0","0","0","1640","620400065","1","36","0","68002","61001004","62001007","0","68002","2","0","0","1","0","0","0","600002617","0","0","36","620090065","0","0","60","0","1"
"620110066","0","0","0","0","1","0","0","600120691","62001005","0","0","0","0","1652","620400066","1","36","0","69002","61001004","62001007","0","69002","2","0","0","1","0","0","0","600002618","0","0","36","620090066","0","0","60","0","1"
"620430020","0","0","0","0","1","0","0","600120231","62001005","0","0","0","0","878","620090120","1","36","0","23002","61001004","62001007","0","23002","2","0","0","1","0","0","0","600002621","0","0","36","620070020","0","0","60","0","1"
"620430021","0","0","0","0","1","0","0","600120241","62001005","0","0","0","0","892","620090121","1","36","0","24002","61001004","62001007","0","24002","2","0","0","1","0","0","0","600002622","0","0","36","620070021","0","0","60","0","1"
"620430022","0","0","0","0","1","0","0","600120251","62001005","0","0","0","0","904","620090122","1","36","0","25002","61001004","62001007","0","25002","2","0","0","1","0","0","0","600002623","0","0","36","620070022","0","0","60","0","1"
"620430023","0","0","0","0","1","0","0","600120261","62001005","0","0","0","0","912","620090123","1","36","0","26002","61001004","62001007","0","26002","2","0","0","1","0","0","0","600002624","0","0","36","620070023","0","0","60","0","1"
"620430024","0","0","0","0","1","0","0","600120271","62001005","0","0","0","0","926","620090124","1","36","0","27002","61001004","62001007","0","27002","2","0","0","1","0","0","0","600002625","0","0","36","620070024","0","0","60","0","1"
"620430025","0","0","0","0","1","0","0","600120281","62001005","0","0","0","0","938","620090125","1","36","0","28002","61001004","62001007","0","28002","2","0","0","1","0","0","0","600002626","0","0","36","620070025","0","0","60","0","1"
"620430026","0","0","0","0","1","0","0","600120291","62001005","0","0","0","0","950","620090126","1","36","0","29002","61001004","62001007","0","29002","2","0","0","1","0","0","0","600002627","0","0","36","620070026","0","0","60","0","1"
"620430027","0","0","0","0","1","0","0","600120301","62001005","0","0","0","0","960","620090127","1","36","0","30002","61001004","62001007","0","30002","2","0","0","1","0","0","0","600002628","0","0","36","620070027","0","0","60","0","1"
"620430028","0","0","0","0","1","0","0","600120311","62001005","0","0","0","0","976","620090128","1","36","0","31002","61001004","62001007","0","31002","2","0","0","1","0","0","0","600002629","0","0","36","620070028","0","0","60","0","1"
"620430029","0","0","0","0","1","0","0","600120321","62001005","0","0","0","0","996","620090129","1","36","0","32002","61001004","62001007","0","32002","2","0","0","1","0","0","0","600002630","0","0","36","620070029","0","0","60","0","1"
"620430030","0","0","0","0","1","0","0","600120331","62001005","0","0","0","0","1024","620090130","1","36","0","33002","61001004","62001007","0","33002","2","0","0","1","0","0","0","600002631","0","0","36","620070030","0","0","60","0","1"
"620430031","0","0","0","0","1","0","0","600120341","62001005","0","0","0","0","1036","620090131","1","36","0","34002","61001004","62001007","0","34002","2","0","0","1","0","0","0","600002632","0","0","36","620070031","0","0","60","0","1"
"620430032","0","0","0","0","1","0","0","600120351","62001005","0","0","0","0","1044","620090132","1","36","0","35002","61001004","62001007","0","35002","2","0","0","1","0","0","0","600002633","0","0","36","620070032","0","0","60","0","1"
"620430033","0","0","0","0","1","0","0","600120361","62001005","0","0","0","0","1072","620090133","1","36","0","36002","61001004","62001007","0","36002","2","0","0","1","0","0","0","600002634","0","0","36","620070033","0","0","60","0","1"
"620430034","0","0","0","0","1","0","0","600120371","62001005","0","0","0","0","1086","620090134","1","36","0","37002","61001004","62001007","0","37002","2","0","0","1","0","0","0","600002635","0","0","36","620070034","0","0","60","0","1"
"620430035","0","0","0","0","1","0","0","600120381","62001005","0","0","0","0","1106","620090135","1","36","0","38002","61001004","62001007","0","38002","2","0","0","1","0","0","0","600002636","0","0","36","620070035","0","0","60","0","1"
"620430036","0","0","0","0","1","0","0","600120391","62001005","0","0","0","0","1126","620090136","1","36","0","39002","61001004","62001007","0","39002","2","0","0","1","0","0","0","600002637","0","0","36","620070036","0","0","60","0","1"
"620430037","0","0","0","0","1","0","0","600120401","62001005","0","0","0","0","1156","620090137","1","36","0","40002","61001004","62001007","0","40002","2","0","0","1","0","0","0","600002638","0","0","36","620070037","0","0","60","0","1"
"620430038","0","0","0","0","1","0","0","600120411","62001005","0","0","0","0","1164","620090138","1","36","0","41002","61001004","62001007","0","41002","2","0","0","1","0","0","0","600002639","0","0","36","620070038","0","0","60","0","1"
"620430039","0","0","0","0","1","0","0","600120421","62001005","0","0","0","0","1176","620090139","1","36","0","42002","61001004","62001007","0","42002","2","0","0","1","0","0","0","600002640","0","0","36","620070039","0","0","60","0","1"
"620430040","0","0","0","0","1","0","0","600120431","62001005","0","0","0","0","1210","620090140","1","36","0","43002","61001004","62001007","0","43002","2","0","0","1","0","0","0","600002641","0","0","36","620070040","0","0","60","0","1"
"620430041","0","0","0","0","1","0","0","600120441","62001005","0","0","0","0","1240","620090141","1","36","0","44002","61001004","62001007","0","44002","2","0","0","1","0","0","0","600002642","0","0","36","620070041","0","0","60","0","1"
"620430042","0","0","0","0","1","0","0","600120451","62001005","0","0","0","0","1270","620090142","1","36","0","45002","61001004","62001007","0","45002","2","0","0","1","0","0","0","600002643","0","0","36","620070042","0","0","60","0","1"
"620430043","0","0","0","0","1","0","0","600120461","62001005","0","0","0","0","1290","620090143","1","36","0","46002","61001004","62001007","0","46002","2","0","0","1","0","0","0","600002644","0","0","36","620070043","0","0","60","0","1"
"620430044","0","0","0","0","1","0","0","600120471","62001005","0","0","0","0","1300","620090144","1","36","0","47002","61001004","62001007","0","47002","2","0","0","1","0","0","0","600002645","0","0","36","620070044","0","0","60","0","1"
"620430045","0","0","0","0","1","0","0","600120481","62001005","0","0","0","0","1320","620090145","1","36","0","48002","61001004","62001007","0","48002","2","0","0","1","0","0","0","600002646","0","0","36","620070045","0","0","60","0","1"
"620430046","0","0","0","0","1","0","0","600120491","62001005","0","0","0","0","1346","620090146","1","36","0","49002","61001004","62001007","0","49002","2","0","0","1","0","0","0","600002647","0","0","36","620070046","0","0","60","0","1"
"620430047","0","0","0","0","1","0","0","600120501","62001005","0","0","0","0","1382","620090147","1","36","0","50002","61001004","62001007","0","50002","2","0","0","1","0","0","0","600002648","0","0","36","620070047","0","0","60","0","1"
"620430048","0","0","0","0","1","0","0","600120511","62001005","0","0","0","0","1398","620090148","1","36","0","51002","61001004","62001007","0","51002","2","0","0","1","0","0","0","600002649","0","0","36","620070048","0","0","60","0","1"
"620430049","0","0","0","0","1","0","0","600120521","62001005","0","0","0","0","1416","620090149","1","36","0","52002","61001004","62001007","0","52002","2","0","0","1","0","0","0","600002650","0","0","36","620070049","0","0","60","0","1"
"620430050","0","0","0","0","1","0","0","600120531","62001005","0","0","0","0","1440","620090150","1","36","0","53002","61001004","62001007","0","53002","2","0","0","1","0","0","0","600002651","0","0","36","620070050","0","0","60","0","1"
"620430051","0","0","0","0","1","0","0","600120541","62001005","0","0","0","0","1456","620090151","1","36","0","54002","61001004","62001007","0","54002","2","0","0","1","0","0","0","600002652","0","0","36","620070051","0","0","60","0","1"
"620430052","0","0","0","0","1","0","0","600120551","62001005","0","0","0","0","1468","620090152","1","36","0","55002","61001004","62001007","0","55002","2","0","0","1","0","0","0","600002653","0","0","36","620070052","0","0","60","0","1"
"620430053","0","0","0","0","1","0","0","600120561","62001005","0","0","0","0","1482","620090153","1","36","0","56002","61001004","62001007","0","56002","2","0","0","1","0","0","0","600002654","0","0","36","620070053","0","0","60","0","1"
"620430054","0","0","0","0","1","0","0","600120571","62001005","0","0","0","0","1488","620090154","1","36","0","57002","61001004","62001007","0","57002","2","0","0","1","0","0","0","600002655","0","0","36","620070054","0","0","60","0","1"
"620430055","0","0","0","0","1","0","0","600120581","62001005","0","0","0","0","1500","620090155","1","36","0","58002","61001004","62001007","0","58002","2","0","0","1","0","0","0","600002656","0","0","36","620070055","0","0","60","0","1"
"620430056","0","0","0","0","1","0","0","600120591","62001005","0","0","0","0","1528","620090156","1","36","0","59002","61001004","62001007","0","59002","2","0","0","1","0","0","0","600002657","0","0","36","620070056","0","0","60","0","1"
"620430057","0","0","0","0","1","0","0","600120601","62001005","0","0","0","0","1538","620090157","1","36","0","60002","61001004","62001007","0","60002","2","0","0","1","0","0","0","600002658","0","0","36","620070057","0","0","60","0","1"
"620430058","0","0","0","0","1","0","0","600120611","62001005","0","0","0","0","1558","620090158","1","36","0","61002","61001004","62001007","0","61002","2","0","0","1","0","0","0","600002659","0","0","36","620070058","0","0","60","0","1"
"620430059","0","0","0","0","1","0","0","600120621","62001005","0","0","0","0","1571","620090159","1","36","0","62002","61001004","62001007","0","62002","2","0","0","1","0","0","0","600002660","0","0","36","620070059","0","0","60","0","1"
"620430060","0","0","0","0","1","0","0","600120631","62001005","0","0","0","0","1587","620090160","1","36","0","63002","61001004","62001007","0","63002","2","0","0","1","0","0","0","600002661","0","0","36","620070060","0","0","60","0","1"
"620430061","0","0","0","0","1","0","0","600120641","62001005","0","0","0","0","1601","620090161","1","36","0","64002","61001004","62001007","0","64002","2","0","0","1","0","0","0","600002662","0","0","36","620070061","0","0","60","0","1"
"620430062","0","0","0","0","1","0","0","600120651","62001005","0","0","0","0","1611","620090162","1","36","0","65002","61001004","62001007","0","65002","2","0","0","1","0","0","0","600002663","0","0","36","620070062","0","0","60","0","1"
"620430063","0","0","0","0","1","0","0","600120661","62001005","0","0","0","0","1622","620090163","1","36","0","66002","61001004","62001007","0","66002","2","0","0","1","0","0","0","600002664","0","0","36","620070063","0","0","60","0","1"
"620430064","0","0","0","0","1","0","0","600120671","62001005","0","0","0","0","1631","620090164","1","36","0","67002","61001004","62001007","0","67002","2","0","0","1","0","0","0","600002665","0","0","36","620070064","0","0","60","0","1"
"620430065","0","0","0","0","1","0","0","600120681","62001005","0","0","0","0","1640","620090165","1","36","0","68002","61001004","62001007","0","68002","2","0","0","1","0","0","0","600002666","0","0","36","620070065","0","0","60","0","1"
"620430066","0","0","0","0","1","0","0","600120691","62001005","0","0","0","0","1652","620090166","1","36","0","69002","61001004","62001007","0","69002","2","0","0","1","0","0","0","600002667","0","0","36","620070066","0","0","60","0","1"
"620390020","0","0","0","0","1","0","0","600120231","62001005","0","0","0","0","878","620290120","1","36","0","23002","61001004","62001007","0","23002","2","0","0","1","0","0","0","600002670","0","0","36","620030020","0","0","60","0","1"
"620390021","0","0","0","0","1","0","0","600120241","62001005","0","0","0","0","892","620290121","1","36","0","24002","61001004","62001007","0","24002","2","0","0","1","0","0","0","600002671","0","0","36","620030021","0","0","60","0","1"
"620390022","0","0","0","0","1","0","0","600120251","62001005","0","0","0","0","904","620290122","1","36","0","25002","61001004","62001007","0","25002","2","0","0","1","0","0","0","600002672","0","0","36","620030022","0","0","60","0","1"
"620390023","0","0","0","0","1","0","0","600120261","62001005","0","0","0","0","912","620290123","1","36","0","26002","61001004","62001007","0","26002","2","0","0","1","0","0","0","600002673","0","0","36","620030023","0","0","60","0","1"
"620390024","0","0","0","0","1","0","0","600120271","62001005","0","0","0","0","926","620290124","1","36","0","27002","61001004","62001007","0","27002","2","0","0","1","0","0","0","600002674","0","0","36","620030024","0","0","60","0","1"
"620390025","0","0","0","0","1","0","0","600120281","62001005","0","0","0","0","938","620290125","1","36","0","28002","61001004","62001007","0","28002","2","0","0","1","0","0","0","600002675","0","0","36","620030025","0","0","60","0","1"
"620390026","0","0","0","0","1","0","0","600120291","62001005","0","0","0","0","950","620290126","1","36","0","29002","61001004","62001007","0","29002","2","0","0","1","0","0","0","600002676","0","0","36","620030026","0","0","60","0","1"
"620390027","0","0","0","0","1","0","0","600120301","62001005","0","0","0","0","960","620290127","1","36","0","30002","61001004","62001007","0","30002","2","0","0","1","0","0","0","600002677","0","0","36","620030027","0","0","60","0","1"
"620390028","0","0","0","0","1","0","0","600120311","62001005","0","0","0","0","976","620290128","1","36","0","31002","61001004","62001007","0","31002","2","0","0","1","0","0","0","600002678","0","0","36","620030028","0","0","60","0","1"
"620390029","0","0","0","0","1","0","0","600120321","62001005","0","0","0","0","996","620290129","1","36","0","32002","61001004","62001007","0","32002","2","0","0","1","0","0","0","600002679","0","0","36","620030029","0","0","60","0","1"
"620390030","0","0","0","0","1","0","0","600120331","62001005","0","0","0","0","1024","620290130","1","36","0","33002","61001004","62001007","0","33002","2","0","0","1","0","0","0","600002680","0","0","36","620030030","0","0","60","0","1"
"620390031","0","0","0","0","1","0","0","600120341","62001005","0","0","0","0","1036","620290131","1","36","0","34002","61001004","62001007","0","34002","2","0","0","1","0","0","0","600002681","0","0","36","620030031","0","0","60","0","1"
"620390032","0","0","0","0","1","0","0","600120351","62001005","0","0","0","0","1044","620290132","1","36","0","35002","61001004","62001007","0","35002","2","0","0","1","0","0","0","600002682","0","0","36","620030032","0","0","60","0","1"
"620390033","0","0","0","0","1","0","0","600120361","62001005","0","0","0","0","1072","620290133","1","36","0","36002","61001004","62001007","0","36002","2","0","0","1","0","0","0","600002683","0","0","36","620030033","0","0","60","0","1"
"620390034","0","0","0","0","1","0","0","600120371","62001005","0","0","0","0","1086","620290134","1","36","0","37002","61001004","62001007","0","37002","2","0","0","1","0","0","0","600002684","0","0","36","620030034","0","0","60","0","1"
"620390035","0","0","0","0","1","0","0","600120381","62001005","0","0","0","0","1106","620290135","1","36","0","38002","61001004","62001007","0","38002","2","0","0","1","0","0","0","600002685","0","0","36","620030035","0","0","60","0","1"
"620390036","0","0","0","0","1","0","0","600120391","62001005","0","0","0","0","1126","620290136","1","36","0","39002","61001004","62001007","0","39002","2","0","0","1","0","0","0","600002686","0","0","36","620030036","0","0","60","0","1"
"620390037","0","0","0","0","1","0","0","600120401","62001005","0","0","0","0","1156","620290137","1","36","0","40002","61001004","62001007","0","40002","2","0","0","1","0","0","0","600002687","0","0","36","620030037","0","0","60","0","1"
"620390038","0","0","0","0","1","0","0","600120411","62001005","0","0","0","0","1164","620290138","1","36","0","41002","61001004","62001007","0","41002","2","0","0","1","0","0","0","600002688","0","0","36","620030038","0","0","60","0","1"
"620390039","0","0","0","0","1","0","0","600120421","62001005","0","0","0","0","1176","620290139","1","36","0","42002","61001004","62001007","0","42002","2","0","0","1","0","0","0","600002689","0","0","36","620030039","0","0","60","0","1"
"620390040","0","0","0","0","1","0","0","600120431","62001005","0","0","0","0","1210","620290140","1","36","0","43002","61001004","62001007","0","43002","2","0","0","1","0","0","0","600002690","0","0","36","620030040","0","0","60","0","1"
"620390041","0","0","0","0","1","0","0","600120441","62001005","0","0","0","0","1240","620290141","1","36","0","44002","61001004","62001007","0","44002","2","0","0","1","0","0","0","600002691","0","0","36","620030041","0","0","60","0","1"
"620390042","0","0","0","0","1","0","0","600120451","62001005","0","0","0","0","1270","620290142","1","36","0","45002","61001004","62001007","0","45002","2","0","0","1","0","0","0","600002692","0","0","36","620030042","0","0","60","0","1"
"620390043","0","0","0","0","1","0","0","600120461","62001005","0","0","0","0","1290","620290143","1","36","0","46002","61001004","62001007","0","46002","2","0","0","1","0","0","0","600002693","0","0","36","620030043","0","0","60","0","1"
