a95476a9210bbc0e56cfa2ea59a56ffd98f6fa5d8753d99f085c9c3d072c96fd,c924ddb93a11acb5456fd476f1a87e8e530221c9b8c284a646ddcc47e406728e,f59bde21e4d49f34a2de86a82fccc3e8894288b58f1f49288343e5240a86163f,c513b0953e864365fcc5db84cfa8669dfd7261b96bebfa840f3e2d59de7f930a,d2740e763f9f6a2952b98da9d3afab960e6b56f8fe0d49b8630827962c4d08ac,c56dd038655bdb8a94209c1bb0d4b81944d61b96f757a81186352b8d41626455,a23cae0e51a50864cb6bae1e4cf975ef5ccc68f0cc44583175269bec0ad6f9b3,92442120f0c133a61a8950df7fe7fa034946acac151f6210ff1f8beb8e64b4dd,7afff14434002b4f9ce87452043f2a9a42bc16731da6ece5a72722c575be3f52
"10075155","94002","11001002","60000","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","12"
"10075156","23001","11001002","6","94","2023/04/17 05:00:00","75","2030/12/31 23:59:59","2"
"10095003","0","11001001","40","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","5"
"10095004","94002","11001001","70000","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","12"
"10095005","91002","11001001","10","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","8"
"10095006","0","11003001","50","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","5"
"10095007","20002","11003001","18","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","2"
"10095008","91002","11003001","10","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","8"
"10095009","0","13002001","25","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","5"
"10095010","0","18004001","25","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","5"
"10095011","0","16006001","30","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","5"
"10095012","0","16007001","30","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","5"
"10095013","22001","16007001","3","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","2"
"10095014","0","11004001","40","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","5"
"10095015","20002","11004001","18","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","2"
"10095016","90007","11004001","500","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","2"
"10095017","0","11005001","50","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","5"
"10095018","94002","11005001","60000","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","12"
"10095019","90007","11005001","500","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","2"
"10095023","0","11001001","80","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","5"
"10095024","0","14001001","50","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","5"
"10095025","94002","14001001","170000","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","12"
"10095026","20003","14001001","6","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","2"
"10095027","0","14003001","65","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","5"
"10095028","94002","14003001","300000","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","12"
"10095029","22002","14003001","4","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","2"
"10095030","94002","11001001","70000","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","12"
"10095031","91002","11001001","10","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","8"
"10095032","0","11003001","100","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","5"
"10095033","20002","11003001","18","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","2"
"10095034","91002","11003001","10","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","8"
"10095035","0","13002001","50","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","5"
"10095036","0","18004001","50","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","5"
"10095037","0","16006001","60","119","2023/04/17 05:00:00","95","2024/06/14 15:59:59","5"
"10095038","0","16007001","60","119","2023/04/17 05:00:00","95","2024/06/14 15:59:59","5"
"10095039","22001","16007001","3","119","2023/04/17 05:00:00","95","2024/06/14 15:59:59","2"
"10095040","0","11004001","80","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","5"
"10095041","20002","11004001","18","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","2"
"10095042","90007","11004001","500","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","2"
"10095043","0","11005001","100","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","5"
"10095044","94002","11005001","60000","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","12"
"10095045","90007","11005001","500","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","2"
"10095046","0","14001001","100","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","5"
"10095047","94002","14001001","170000","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","12"
"10095048","20003","14001001","6","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","2"
"10095049","0","14003001","130","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","5"
"10095050","94002","14003001","300000","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","12"
"10095051","22002","14003001","4","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","2"
"10095114","0","11101001","25","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","5"
"10095115","20003","11101001","6","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","2"
"10095121","0","11001002","40","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","5"
"10095122","94002","11001002","70000","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","12"
"10095123","23001","11001002","6","119","2021/02/09 05:00:00","95","2023/04/17 04:59:59","2"
"10095152","0","11101001","50","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","5"
"10095153","20003","11101001","6","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","2"
"10095154","0","11001002","80","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","5"
"10095155","94002","11001002","70000","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","12"
"10095156","23001","11001002","6","119","2023/04/17 05:00:00","95","2030/12/31 23:59:59","2"
"10120003","0","11001001","40","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","5"
"10120004","94002","11001001","80000","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","12"
"10120005","91002","11001001","10","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","8"
"10120006","0","11003001","55","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","5"
"10120007","20002","11003001","22","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","2"
"10120008","91002","11003001","10","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","8"
"10120009","0","13002001","25","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","5"
"10120010","0","18004001","25","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","5"
"10120011","0","16006001","35","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","5"
"10120012","0","16007001","30","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","5"
"10120013","22001","16007001","3","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","2"
"10120014","0","11004001","40","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","5"
"10120015","20002","11004001","22","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","2"
"10120016","90007","11004001","500","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","2"
"10120017","0","11005001","55","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","5"
"10120018","94002","11005001","70000","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","12"
"10120019","90007","11005001","500","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","2"
"10120023","0","11001001","80","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","5"
"10120024","0","14001001","55","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","5"
"10120025","94002","14001001","200000","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","12"
"10120026","20003","14001001","7","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","2"
"10120027","0","14003001","65","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","5"
"10120028","94002","14003001","340000","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","12"
"10120029","22002","14003001","4","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","2"
"10120030","94002","11001001","80000","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","12"
"10120031","91002","11001001","10","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","8"
"10120032","0","11003001","110","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","5"
"10120033","20002","11003001","22","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","2"
"10120034","91002","11003001","10","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","8"
"10120035","0","13002001","50","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","5"
"10120036","0","18004001","50","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","5"
"10120037","0","16006001","70","139","2023/04/17 05:00:00","120","2024/06/14 15:59:59","5"
"10120038","0","16007001","60","139","2023/04/17 05:00:00","120","2024/06/14 15:59:59","5"
"10120039","22001","16007001","3","139","2023/04/17 05:00:00","120","2024/06/14 15:59:59","2"
"10120040","0","11004001","80","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","5"
"10120041","20002","11004001","22","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","2"
"10120042","90007","11004001","500","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","2"
"10120043","0","11005001","110","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","5"
"10120044","94002","11005001","70000","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","12"
"10120045","90007","11005001","500","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","2"
"10120046","0","14001001","110","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","5"
"10120047","94002","14001001","200000","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","12"
"10120048","20003","14001001","7","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","2"
"10120049","0","14003001","130","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","5"
"10120050","94002","14003001","340000","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","12"
"10120051","22002","14003001","4","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","2"
"10120114","0","11101001","25","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","5"
"10120115","20003","11101001","7","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","2"
"10120121","0","11001002","40","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","5"
"10120122","94002","11001002","70000","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","12"
"10120123","23001","11001002","6","139","2021/02/09 05:00:00","120","2023/04/17 04:59:59","2"
"10120152","0","11101001","50","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","5"
"10120153","20003","11101001","7","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","2"
"10120154","0","11001002","80","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","5"
"10120155","94002","11001002","70000","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","12"
"10120156","23001","11001002","6","139","2023/04/17 05:00:00","120","2030/12/31 23:59:59","2"
"10140003","0","11001001","40","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","5"
"10140004","94002","11001001","80000","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","12"
"10140005","91002","11001001","10","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","8"
"10140006","0","11003001","55","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","5"
"10140007","20002","11003001","26","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","2"
"10140008","91002","11003001","10","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","8"
"10140009","0","13002001","25","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","5"
"10140010","0","18004001","25","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","5"
"10140011","0","16006001","35","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","5"
"10140012","0","16007001","35","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","5"
"10140013","22001","16007001","3","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","2"
"10140014","0","11004001","40","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","5"
"10140015","20002","11004001","26","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","2"
"10140016","90007","11004001","500","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","2"
"10140017","0","11005001","55","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","5"
"10140018","94002","11005001","80000","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","12"
"10140019","90007","11005001","500","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","2"
"10140023","0","11001001","80","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","5"
"10140024","0","14001001","55","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","5"
"10140025","94002","14001001","220000","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","12"
"10140026","20003","14001001","8","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","2"
"10140027","0","14003001","70","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","5"
"10140028","94002","14003001","380000","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","12"
"10140029","22002","14003001","4","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","2"
"10140030","94002","11001001","80000","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","12"
"10140031","91002","11001001","10","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","8"
"10140032","0","11003001","110","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","5"
"10140033","20002","11003001","26","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","2"
"10140034","91002","11003001","10","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","8"
"10140035","0","13002001","50","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","5"
"10140036","0","18004001","50","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","5"
"10140037","0","16006001","70","159","2023/04/17 05:00:00","140","2024/06/14 15:59:59","5"
"10140038","0","16007001","70","159","2023/04/17 05:00:00","140","2024/06/14 15:59:59","5"
"10140039","22001","16007001","3","159","2023/04/17 05:00:00","140","2024/06/14 15:59:59","2"
"10140040","0","11004001","80","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","5"
"10140041","20002","11004001","26","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","2"
"10140042","90007","11004001","500","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","2"
"10140043","0","11005001","110","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","5"
"10140044","94002","11005001","80000","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","12"
"10140045","90007","11005001","500","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","2"
"10140046","0","14001001","110","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","5"
"10140047","94002","14001001","220000","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","12"
"10140048","20003","14001001","8","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","2"
"10140049","0","14003001","140","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","5"
"10140050","94002","14003001","380000","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","12"
"10140051","22002","14003001","4","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","2"
"10140114","0","11101001","25","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","5"
"10140115","20003","11101001","8","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","2"
"10140121","0","11001002","40","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","5"
"10140122","94002","11001002","80000","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","12"
"10140123","23001","11001002","6","159","2021/02/09 05:00:00","140","2023/04/17 04:59:59","2"
"10140152","0","11101001","50","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","5"
"10140153","20003","11101001","8","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","2"
"10140154","0","11001002","80","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","5"
"10140155","94002","11001002","80000","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","12"
"10140156","23001","11001002","6","159","2023/04/17 05:00:00","140","2030/12/31 23:59:59","2"
"10160003","0","11001001","40","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","5"
"10160004","94002","11001001","90000","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","12"
"10160005","91002","11001001","10","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","8"
"10160006","0","11003001","55","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","5"
"10160007","20002","11003001","30","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","2"
"10160008","91002","11003001","10","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","8"
"10160009","0","13002001","30","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","5"
"10160010","0","18004001","30","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","5"
"10160011","0","16006001","35","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","5"
"10160012","0","16007001","35","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","5"
"10160013","22001","16007001","3","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","2"
"10160014","0","11004001","40","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","5"
"10160015","20002","11004001","30","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","2"
"10160016","90007","11004001","500","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","2"
"10160017","0","11005001","55","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","5"
"10160018","94002","11005001","90000","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","12"
"10160019","90007","11005001","500","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","2"
"10160023","0","11001001","80","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","5"
"10160024","0","14001001","55","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","5"
"10160025","94002","14001001","240000","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","12"
"10160026","20003","14001001","9","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","2"
"10160027","0","14003001","70","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","5"
"10160028","94002","14003001","410000","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","12"
"10160029","22002","14003001","4","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","2"
"10160030","94002","11001001","90000","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","12"
"10160031","91002","11001001","10","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","8"
"10160032","0","11003001","110","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","5"
"10160033","20002","11003001","30","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","2"
"10160034","91002","11003001","10","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","8"
"10160035","0","13002001","60","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","5"
"10160036","0","18004001","60","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","5"
"10160037","0","16006001","70","179","2023/04/17 05:00:00","160","2024/06/14 15:59:59","5"
"10160038","0","16007001","70","179","2023/04/17 05:00:00","160","2024/06/14 15:59:59","5"
"10160039","22001","16007001","3","179","2023/04/17 05:00:00","160","2024/06/14 15:59:59","2"
"10160040","0","11004001","80","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","5"
"10160041","20002","11004001","30","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","2"
"10160042","90007","11004001","500","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","2"
"10160043","0","11005001","110","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","5"
"10160044","94002","11005001","90000","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","12"
"10160045","90007","11005001","500","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","2"
"10160046","0","14001001","110","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","5"
"10160047","94002","14001001","240000","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","12"
"10160048","20003","14001001","9","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","2"
"10160049","0","14003001","140","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","5"
"10160050","94002","14003001","410000","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","12"
"10160051","22002","14003001","4","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","2"
"10160114","0","11101001","25","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","5"
"10160115","20003","11101001","9","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","2"
"10160121","0","11001002","40","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","5"
"10160122","94002","11001002","90000","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","12"
"10160123","23001","11001002","6","179","2021/02/09 05:00:00","160","2023/04/17 04:59:59","2"
"10160152","0","11101001","50","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","5"
"10160153","20003","11101001","9","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","2"
"10160154","0","11001002","80","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","5"
"10160155","94002","11001002","90000","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","12"
"10160156","23001","11001002","6","179","2023/04/17 05:00:00","160","2030/12/31 23:59:59","2"
"10180003","0","11001001","40","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","5"
"10180004","94002","11001001","100000","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","12"
"10180005","91002","11001001","10","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","8"
"10180006","0","11003001","55","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","5"
"10180007","20002","11003001","34","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","2"
"10180008","91002","11003001","10","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","8"
"10180009","0","13002001","30","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","5"
"10180010","0","18004001","30","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","5"
"10180011","0","16006001","35","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","5"
"10180012","0","16007001","35","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","5"
"10180013","22001","16007001","3","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","2"
"10180014","0","11004001","45","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","5"
"10180015","20002","11004001","34","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","2"
"10180016","90007","11004001","500","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","2"
"10180017","0","11005001","55","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","5"
"10180018","94002","11005001","100000","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","12"
"10180019","90007","11005001","500","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","2"
"10180023","0","11001001","80","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","5"
"10180024","0","14001001","55","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","5"
"10180025","94002","14001001","260000","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","12"
"10180026","20003","14001001","10","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","2"
"10180027","0","14003001","70","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","5"
"10180028","94002","14003001","450000","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","12"
"10180029","22002","14003001","4","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","2"
"10180030","94002","11001001","100000","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","12"
"10180031","91002","11001001","10","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","8"
"10180032","0","11003001","110","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","5"
"10180033","20002","11003001","34","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","2"
"10180034","91002","11003001","10","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","8"
"10180035","0","13002001","60","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","5"
"10180036","0","18004001","60","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","5"
"10180037","0","16006001","70","199","2023/04/17 05:00:00","180","2024/06/14 15:59:59","5"
"10180038","0","16007001","70","199","2023/04/17 05:00:00","180","2024/06/14 15:59:59","5"
"10180039","22001","16007001","3","199","2023/04/17 05:00:00","180","2024/06/14 15:59:59","2"
"10180040","0","11004001","90","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","5"
"10180041","20002","11004001","34","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","2"
"10180042","90007","11004001","500","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","2"
"10180043","0","11005001","110","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","5"
"10180044","94002","11005001","100000","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","12"
"10180045","90007","11005001","500","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","2"
"10180046","0","14001001","110","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","5"
"10180047","94002","14001001","260000","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","12"
"10180048","20003","14001001","10","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","2"
"10180049","0","14003001","140","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","5"
"10180050","94002","14003001","450000","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","12"
"10180051","22002","14003001","4","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","2"
"10180114","0","11101001","30","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","5"
"10180115","20003","11101001","10","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","2"
"10180121","0","11001002","40","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","5"
"10180122","94002","11001002","100000","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","12"
"10180123","23001","11001002","6","199","2021/02/09 05:00:00","180","2023/04/17 04:59:59","2"
"10180152","0","11101001","60","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","5"
"10180153","20003","11101001","10","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","2"
"10180154","0","11001002","80","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","5"
"10180155","94002","11001002","100000","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","12"
"10180156","23001","11001002","6","199","2023/04/17 05:00:00","180","2030/12/31 23:59:59","2"
"10200003","0","11001001","45","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","5"
"10200004","94002","11001001","110000","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","12"
"10200005","91002","11001001","10","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","8"
"10200006","0","11003001","55","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","5"
"10200007","20002","11003001","38","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","2"
"10200008","91002","11003001","10","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","8"
"10200009","0","13002001","30","219","2022/11/15 16:00:00","200","2030/12/31 23:59:59","5"
"10200010","0","18004001","30","219","2021/10/15 16:00:00","200","2030/12/31 23:59:59","5"
"10200011","0","16006001","35","219","2021/10/15 16:00:00","200","2024/06/14 15:59:59","5"
