046871f16db5600e74ab34214a654d5d54785ee9264ca4dcafef2f69ce122b7e,e1c38910877cf461f0a2a395f850cc13e65989185550f7e6a1bf0a014bb1a548,ed41c3f8b6234ebdcb697ee20420b992d406851b657765061060bafa84af66b1,ea2fe22da39cdeccf450192a7eb84ef0332b3243fee9c3884e70b77f243c53b4,08b0b2ef9cfdf5ee7fe6f5be5e8f500a6430827387c3f4504aa272cf574ee267,463306edeb6ad9ed21d7028d28039e7962736de54caddbfa6bffa4400f0dff5a,a092e803c6d19cd91fc6449833929994791679168471a49ec0ff6373fd0322b2,1116c144b47e4a1388147e69d173c4bfcabc96e0b3866e61a7dcb26505282d1e,6f70fa1216eb5cf13b42931cc6f8b7246f4a347316fe25d8e919c91a388bff1a,5243142485f5c626eed2932a8e3e3e7c91b4cdf889a7949b0ec4904213c3a8a1,cb537e02ee11211b6ab05b3ea31f7de891b412c24532a42e7eeecf5c2a84ea4e,ed328608c6802bcaf9f3723f91a146e47009468774daaf416b026ddfaec0bc28,0a6cfeb89a53a61a0bcfeee3d7f4eecea7040e7c9ff0ca7c33e28382528799d6,800ec80456f49fa325fee42402cef8e1d7f4358ea1c56941afdbd15b6705d5e2,88efd6f83d2d01a84c46cbcfb5f2dcbdbcf92c52af26ab3051a9ccfc4fe1830d,6e3f7c1deed9578b424aad234c7b58ccf9503b3ed83890cc569a3268a4b9ab2d,ed874d6da225bb26421c5227d250d3b5d20fc7dc5c815bccf3969c46be946316,535a66bd775c43610b4739e38c00e29e0005b0dd5e479afc69b3097b0ff10e94,5e5163d03643878f8319169fd0c43379848c7565a03da64ebcf4e1235d8419b1,cee1acee01818458eab2ecf00bfc8b0f0962263c0fd36c5173bd02ca541d896e,ac22f76038a7062353fc3da19df87c0bcae16ed7e5b825e62af404ec71890f49,817cfa4c4b795ae322301ebffe49b0a6940ef5bb1c82fd1e88a6186ac7aff2e6,ab8bd41031947fabd8dda9f1f260ec7693b64d2b96afe97b2460cac24177b348,a50f42653ffceed8c2e3ea487699604a0aa284f4fe1718c3ea024ef703929cea,761a14b71ee90f559388e84902a769bbbb3a161661eae9e2fd9ac06e42ebbb02,4b7938832196eb7347b97838548e4d41c31c0536b83637316d242d57ed9bf751,b2a15e891c8fba2cb86b968d50299435ba3475a4c19038b096d47c0077777bcb,48e94c5f7223f6194cdfebd2ffbec60743b325268d88acdc7ed733ace8831852,3dfcae566b4b0cc0f5fa29514e7d2d1a186b1ffd655a87011bfa6e7db7b46d15,096140cf9292cf29002f47f9959eee920852cd0db0086356585427da82da040d,71abfab39edc1ee11eaa2a7399f0c456b461b83e5a73cf70aedcfbb1b14faa2a,e4da18372c027f7c16bcca80dff0881ae157f2241a0edf4e957792da521a16cb,6e056e88145190fae8ea7ea0a07f38c881d06726cebf66e0fc9591c5da4459f4,606ab56b9bd7ccda00f1aaa95f32bb49c95c30f7b7a62a435add1836d377f9a2,f7227e63d4433987b8ad833495db386107357393ff46d59dcf2068c1288a7e56,52fa27d1e388ceb624a28f97e6944979fddcf073c8f9c1df3630314d8601a1ac,573648e5dcab9e112c5c1f15daed9576fd0849892b355e66cd6529924329642f,eabb337c92935591e09df6009efae74f4a7e09f12da0946ab960c5bbdab07980,159381f8e0252d9c97e5c77809525823b667d2418f098228f11e59e403950a9a,14fdd8dcc672764ee3ba4168eda4f757fbf66dde68ffbdad037f883cbf13aeb0,c3eaed3b982b4b8f7c6ceb29c265536a780a7f01309e2fd210af474b8d5b6103,0f7eb4201c23c1908c438dd7947c80f0e42cdaa1e78394f7e7f76bb4e8c79076,695dfb8a3008e9ce8f7370b68d429d88553385f7323850e2d6f1cd7b43343651,61570d168ccedcb43a306a58b19f384c5e44333c9fe946dd100e4a9a67d6b5ab
"2200","0","450","70","0","60","0","2000","1000","0","924103401","0","303608","34000","0","0","0","0","0","0","0","0","0","3000","0","0","0","0","0","0","300000008","0","0","0","0","0","熾焰巨獸龍","1","0","1","500","0","0","1000000000"
"600","0","500","0","250","100","100","0","0","0","924103402","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","400","1000000000"
"3220","0","322","0","0","42","3220","3220","2718","0","924110101","0","251100","448","0","0","0","0","0","0","0","0","0","1812","0","0","0","0","0","0","200000001","3220","0","0","0","0","岩龜暴君","0","0","1","3220","0","3220","4980501"
"3220","0","322","0","0","42","3220","3220","4349","0","924110102","0","250800","584","0","0","0","0","0","0","0","0","0","725","0","0","0","0","0","0","200000001","3220","0","0","0","0","青藍魔像","0","0","1","3220","0","3220","7192161"
"3220","0","322","0","0","42","3220","3220","3262","0","924110103","0","251000","1320","0","0","0","0","0","0","0","0","0","1450","0","0","0","0","0","0","200000001","3220","0","0","0","0","生者劍士","0","0","1","3220","0","3220","5081079"
"322","0","322","30","0","42","322","322","3515","1","924110104","0","604701","9512","0","0","5","0","0","0","0","0","0","3065","0","26","0","0","536","0","200000001","322","0","0","0","0","純的闇影","6","0","32","322","69","322","3571344"
"322","0","322","29","0","67","322","322","1486","1","924110105","0","604001","19788","0","0","2","0","0","0","0","0","0","1469","0","34","0","0","1165","0","200000001","322","0","0","0","0","碧的闇影","6","0","32","322","55","322","1696632"
"3220","0","322","0","0","42","3220","3220","1395","0","924110201","0","252800","14881","0","0","0","0","0","0","0","0","0","1550","0","0","0","0","0","0","200000001","3220","0","0","0","0","獸人","0","0","1","3220","0","3220","22556397"
"322","0","322","23","0","42","322","322","2796","1","924110202","0","613801","0","0","0","18","0","203","0","0","0","0","1887","0","6","0","49844","0","0","200000001","322","0","0","0","0","依里（天使）的闇影","5","0","32","322","1580","322","17387799"
"3220","0","322","0","0","42","3220","3220","1163","0","924110203","0","254900","0","0","0","0","0","0","0","0","0","0","775","0","0","0","43401","0","0","200000001","3220","0","0","0","0","洞窟蝙蝠","0","0","1","3220","0","3220","20658288"
"322","0","322","24","0","42","322","322","585","1","924110204","0","621101","0","0","0","17","0","2297","0","0","0","0","458","0","0","0","86650","0","0","200000001","322","0","0","0","0","凱留（超載）的闇影","5","0","32","322","45","322","15818933"
"3220","0","322","0","0","42","3220","3220","698","0","924110205","0","256300","0","0","0","0","0","0","0","0","0","0","465","0","0","0","48307","0","0","200000001","3220","0","0","0","0","搗蛋惡魔","0","0","1","3220","0","3220","21396062"
"3220","0","322","0","0","44","3220","3220","2333","0","924110301","0","251300","20133","0","0","0","0","0","0","0","0","0","933","0","0","0","0","0","0","200000001","3220","0","0","0","0","叢林護衛","0","0","1","3220","0","3220","36888016"
"322","0","322","59","0","62","322","322","753","1","924110302","0","600101","96909","0","0","15","0","0","0","0","0","0","932","0","20","0","0","2271","0","200000001","322","0","0","0","0","日和的闇影","6","0","33","322","20","322","27415505"
"322","0","322","50","0","62","322","322","589","1","924110303","0","610901","87491","0","0","15","0","0","0","0","0","0","794","0","24","0","0","2424","0","200000001","322","0","0","0","0","琪愛兒的闇影","5","0","33","322","20","322","25630808"
"3220","0","322","0","0","44","3220","3220","1400","0","924110304","0","252100","59372","0","0","0","0","0","0","0","0","0","933","0","0","0","0","0","0","200000001","3220","0","0","0","0","紅蕈菇","0","0","1","3220","0","3220","34253046"
"322","0","322","29","0","44","322","322","2261","1","924110305","0","615601","0","0","0","21","0","510","0","0","0","0","1326","0","3","0","63137","0","0","200000001","322","0","0","0","0","優衣（祭服）的闇影","5","0","33","322","2850","322","24350797"
"0","0","100","70","0","60","0","1800","800","0","924111101","0","305705","16000","0","0","0","0","0","0","0","0","0","2000","0","0","0","0","0","0","300000008","0","0","0","0","0","哥布林王者","1","0","1","1200","0","600","80000000"
"250","0","500","0","250","100","100","0","0","0","924111102","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","250","1000000000"
"0","0","200","70","0","60","0","1800","1300","0","924111201","0","305705","40000","0","0","0","0","0","0","0","0","0","2600","0","0","0","0","0","0","300000008","0","0","0","0","0","哥布林王者","1","0","1","1200","0","600","150000000"
"400","0","500","0","250","100","100","0","0","0","924111202","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"0","0","450","70","0","60","0","1800","1400","0","924111301","0","305705","80000","0","0","0","0","0","0","0","0","0","3200","0","0","0","0","0","0","300000008","0","0","0","0","0","哥布林王者","1","0","1","1200","0","600","300000000"
"600","0","500","0","250","100","100","0","0","0","924111302","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"0","0","450","70","0","60","0","1800","1400","0","924111401","0","305705","80000","0","0","0","0","0","0","0","0","0","3200","0","0","0","0","0","0","300000008","0","0","0","0","0","哥布林王者","1","0","1","1200","0","600","1000000000"
"600","0","500","0","250","100","100","0","0","0","924111402","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"1600","0","100","70","0","60","200","2000","0","0","924112101","0","304503","0","0","0","0","0","0","0","0","200","0","0","0","0","0","0","0","0","300000008","200","0","0","0","0","雷電","1","0","1","1500","0","1","80000000"
"0","0","100","0","0","60","0","0","8000","0","924112102","0","304503","24000","0","0","0","0","0","0","0","0","0","8000","0","0","0","1000","0","0","300000008","0","0","0","0","0","雷電Ａ","1","0","1","0","0","0","1000000"
"0","0","100","0","0","60","0","0","1100","0","924112103","0","304503","0","0","0","0","0","0","0","0","0","0","1350","0","0","0","0","0","0","300000008","0","0","0","0","0","雷電Ｂ","1","0","1","0","0","0","1600000"
"0","0","100","0","0","60","0","0","400","0","924112104","0","304503","0","0","0","0","0","0","0","0","0","0","650","0","0","0","0","0","0","300000008","0","0","0","0","0","雷電Ｃ","1","0","1","0","0","0","700000"
"200","0","500","0","250","100","100","0","0","0","924112105","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","200","1000000000"
"1600","0","200","70","0","60","200","2000","0","0","924112201","0","304503","0","0","0","0","0","0","0","0","200","0","0","0","0","0","0","0","0","300000008","200","0","0","0","0","雷電","1","0","1","1500","0","1","150000000"
"0","0","200","0","0","60","0","0","8000","0","924112202","0","304503","40000","0","0","0","0","0","0","0","0","0","8000","0","0","0","1000","0","0","300000008","0","0","0","0","0","雷電Ａ","1","0","1","0","0","0","1200000"
"0","0","200","0","0","60","0","0","1200","0","924112203","0","304503","0","0","0","0","0","0","0","0","0","0","1600","0","0","0","0","0","0","300000008","0","0","0","0","0","雷電Ｂ","1","0","1","0","0","0","1800000"
"0","0","200","0","0","60","0","0","500","0","924112204","0","304503","0","0","0","0","0","0","0","0","0","0","800","0","0","0","0","0","0","300000008","0","0","0","0","0","雷電Ｃ","1","0","1","0","0","0","900000"
"250","0","500","0","250","100","100","0","0","0","924112205","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","225","1000000000"
"1600","0","450","70","0","60","200","2000","0","0","924112301","0","304503","0","0","0","0","0","0","0","0","200","0","0","0","0","0","0","0","0","300000008","200","0","0","0","0","雷電","1","0","1","1500","0","1","300000000"
"0","0","450","0","0","60","0","0","8000","0","924112302","0","304503","64000","0","0","0","0","0","0","0","0","0","8000","0","0","0","1000","0","0","300000008","0","0","0","0","0","雷電Ａ","1","0","1","0","0","0","2000000"
"0","0","450","0","0","60","0","0","1400","0","924112303","0","304503","0","0","0","0","0","0","0","0","0","0","1800","0","0","0","0","0","0","300000008","0","0","0","0","0","雷電Ｂ","1","0","1","0","0","0","2400000"
"0","0","450","0","0","60","0","0","600","0","924112304","0","304503","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","300000008","0","0","0","0","0","雷電Ｃ","1","0","1","0","0","0","1600000"
"300","0","500","0","250","100","100","0","0","0","924112305","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"1600","0","450","70","0","60","200","2000","0","0","924112401","0","304503","0","0","0","0","0","0","0","0","200","0","0","0","0","0","0","0","0","300000008","200","0","0","0","0","雷電","1","0","1","1500","0","1","1000000000"
"0","0","450","0","0","60","0","0","8000","0","924112402","0","304503","64000","0","0","0","0","0","0","0","0","0","8000","0","0","0","1000","0","0","300000008","0","0","0","0","0","雷電Ａ","1","0","1","0","0","0","2000000"
"0","0","450","0","0","60","0","0","1400","0","924112403","0","304503","0","0","0","0","0","0","0","0","0","0","1800","0","0","0","0","0","0","300000008","0","0","0","0","0","雷電Ｂ","1","0","1","0","0","0","2400000"
"0","0","450","0","0","60","0","0","600","0","924112404","0","304503","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","300000008","0","0","0","0","0","雷電Ｃ","1","0","1","0","0","0","1600000"
"300","0","500","0","250","100","100","0","0","0","924112405","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"25000","0","100","130","0","60","0","25000","500","0","924113101","0","319203","0","0","0","0","0","0","0","0","0","0","500","0","0","0","12000","0","0","300000008","0","0","0","0","0","花夫人","1","0","1","25000","0","0","80000000"
"300","0","500","0","250","100","100","0","0","0","924113102","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","250","1000000000"
"25000","0","200","130","0","60","0","25000","550","0","924113201","0","319203","0","0","0","0","0","0","0","0","0","0","550","0","0","0","20000","0","0","300000008","0","0","0","0","0","花夫人","1","0","1","25000","0","0","150000000"
"350","0","500","0","250","100","100","0","0","0","924113202","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"25000","0","450","130","0","60","0","25000","600","0","924113301","0","319203","0","0","0","0","0","0","0","0","0","0","600","0","0","0","30000","0","0","300000008","0","0","0","0","0","花夫人","1","0","1","25000","0","0","300000000"
"350","0","500","0","250","100","100","0","0","0","924113302","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"25000","0","450","130","0","60","0","25000","600","0","924113401","0","319203","0","0","0","0","0","0","0","0","0","0","600","0","0","0","30000","0","0","300000008","0","0","0","0","0","花夫人","1","0","1","25000","0","0","1000000000"
"350","0","500","0","250","100","100","0","0","0","924113402","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"3250","0","325","0","0","42","3250","3250","2265","0","924120101","0","252900","856","0","0","0","0","0","0","0","0","0","906","0","0","0","0","0","0","200000001","3250","0","0","0","0","高等獸人","0","0","1","3250","0","3250","6227142"
"3250","0","325","0","0","42","3250","3250","1812","0","924120102","0","251600","887","0","0","0","0","0","0","0","0","0","1208","0","0","0","0","0","0","200000001","3250","0","0","0","0","狂野角鹿","0","0","1","3250","0","3250","5764596"
"3250","0","325","0","0","42","3250","3250","1812","0","924120103","0","253100","1011","0","0","0","0","0","0","0","0","0","1208","0","0","0","0","0","0","200000001","3250","0","0","0","0","綠葉野豬","0","0","1","3250","0","3250","5722491"
"325","0","325","19","0","42","325","325","3031","1","924120104","0","609501","0","0","0","20","0","120","0","0","0","0","2191","0","12","0","4634","0","0","200000001","325","0","0","0","0","空花（大江戶）的闇影","5","0","32","325","207","325","2952429"
"325","0","325","33","0","65","325","325","702","1","924120105","0","610701","10426","0","0","0","0","0","0","0","0","0","545","0","5","0","0","1893","0","200000001","325","0","0","0","0","碧（插班生）的闇影","5","0","32","325","30","325","1307451"
"3250","0","325","0","0","42","3250","3250","1137","0","924120201","0","250400","10873","0","0","0","0","0","0","0","0","0","758","0","0","0","0","0","0","200000001","3250","0","0","0","0","海獅怪","0","0","1","3250","0","3250","23528358"
"3250","0","325","0","0","42","3250","3250","909","0","924120202","0","252000","11387","0","0","0","0","0","0","0","0","0","606","0","0","0","0","0","0","200000001","3250","0","0","0","0","多倫多獸","0","0","1","3250","0","3250","24667394"
"3250","0","325","0","0","42","3250","3250","909","0","924120203","0","250900","12021","0","0","0","0","0","0","0","0","0","909","0","0","0","0","0","0","200000001","3250","0","0","0","0","生者戰士像","0","0","1","3250","0","3250","23400621"
"325","0","325","18","0","42","325","325","998","1","924120204","0","600701","25995","0","0","4","0","0","0","0","0","0","1619","0","113","0","0","281","0","200000001","325","0","0","0","0","宮子的闇影","6","0","32","325","44","325","20901298"
"325","0","325","35","0","42","325","325","435","1","924120205","0","605101","52985","0","0","2","0","0","0","0","0","0","450","0","3","0","0","1717","0","200000001","325","0","0","0","0","深月的闇影","6","0","32","325","30","325","18509966"
"3250","0","325","0","0","42","3250","3250","455","0","924120301","0","250700","9199","0","0","0","0","0","0","0","0","0","1212","0","0","0","0","0","0","200000001","3250","0","0","0","0","魔像","0","0","1","3250","0","3250","23212921"
"3250","0","325","0","0","42","3250","3250","682","0","924120302","0","251200","10750","0","0","0","0","0","0","0","0","0","758","0","0","0","0","0","0","200000001","3250","0","0","0","0","哥布林護衛","0","0","1","3250","0","3250","22682983"
"325","0","325","29","0","42","325","325","458","1","924120303","0","616901","36638","0","0","0","0","0","0","0","0","0","556","0","13","0","0","1287","0","200000001","325","0","0","0","0","美冬（工作服）的闇影","5","0","32","325","35","325","15965801"
"325","0","325","28","0","42","325","325","1426","1","924120304","0","602601","22348","0","0","4","0","0","0","0","0","0","1080","0","43","0","0","190","0","200000001","325","0","0","0","0","鈴的闇影","6","0","32","325","2600","325","18519180"
"325","0","325","22","0","42","325","325","1090","1","924120305","0","600201","0","0","0","18","0","198","0","0","0","0","954","0","6","0","29780","0","0","200000001","325","0","0","0","0","優衣的闇影","6","0","32","325","2690","325","17096065"
"900","0","100","50","0","60","0","700","500","0","924121101","0","302106","16000","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","300000008","0","0","0","0","0","飛龍","1","0","1","0","0","5000","80000000"
"250","0","500","0","250","100","100","0","0","0","924121102","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","200","1000000000"
"900","0","200","50","0","60","0","700","700","0","924121201","0","302106","25000","0","0","0","0","0","0","0","0","0","1400","0","0","0","0","0","0","300000008","0","0","0","0","0","飛龍","1","0","1","0","0","5000","150000000"
"300","0","500","0","250","100","100","0","0","0","924121202","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","250","1000000000"
"900","0","450","50","0","60","0","700","800","0","924121301","0","302106","40000","0","0","0","0","0","0","0","0","0","1500","0","0","0","0","0","0","300000008","0","0","0","0","0","飛龍","1","0","1","0","0","5000","300000000"
"550","0","500","0","250","100","100","0","0","0","924121302","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","320","1000000000"
"900","0","450","50","0","60","0","700","800","0","924121401","0","302106","40000","0","0","0","0","0","0","0","0","0","1500","0","0","0","0","0","0","300000008","0","0","0","0","0","飛龍","1","0","1","0","0","5000","1000000000"
"550","0","500","0","250","100","100","0","0","0","924121402","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","320","1000000000"
"1600","50","100","70","1600","60","50","600","0","0","924122101","0","304103","0","5000","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000008","50","0","0","0","0","泰坦龍龜","1","0","1","2400","0","1","80000000"
"0","0","100","0","0","60","0","0","8000","0","924122102","0","304103","20000","0","0","0","0","0","0","0","0","0","8000","0","0","0","1000","0","0","300000008","0","0","0","0","0","泰坦龍龜Ａ","1","0","1","0","0","0","500000"
"0","0","100","0","0","60","0","0","500","0","924122103","0","304103","0","0","0","0","0","0","0","0","0","0","500","0","0","0","0","0","0","300000008","0","0","0","0","0","泰坦龍龜Ｂ","1","0","1","0","0","0","2000000"
"0","0","100","0","0","60","0","0","150","0","924122104","0","304103","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","300000008","0","0","0","0","0","泰坦龍龜Ｃ","1","0","1","0","0","0","1800000"
"250","0","500","0","250","100","100","0","0","0","924122105","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","250","1000000000"
"1600","50","200","70","1600","60","50","600","0","0","924122201","0","304103","0","5000","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000008","50","0","0","0","0","泰坦龍龜","1","0","1","2400","0","1","150000000"
"0","0","200","0","0","60","0","0","8000","0","924122202","0","304103","30000","0","0","0","0","0","0","0","0","0","8000","0","0","0","1000","0","0","300000008","0","0","0","0","0","泰坦龍龜Ａ","1","0","1","0","0","0","1000000"
"0","0","200","0","0","60","0","0","600","0","924122203","0","304103","0","0","0","0","0","0","0","0","0","0","750","0","0","0","0","0","0","300000008","0","0","0","0","0","泰坦龍龜Ｂ","1","0","1","0","0","0","2800000"
"0","0","200","0","0","60","0","0","200","0","924122204","0","304103","0","0","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","300000008","0","0","0","0","0","泰坦龍龜Ｃ","1","0","1","0","0","0","2400000"
"300","0","500","0","250","100","100","0","0","0","924122205","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"1600","50","450","70","1600","60","50","600","0","0","924122301","0","304103","0","5000","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000008","50","0","0","0","0","泰坦龍龜","1","0","1","2400","0","1","300000000"
"0","0","450","0","0","60","0","0","8000","0","924122302","0","304103","40000","0","0","0","0","0","0","0","0","0","8000","0","0","0","1000","0","0","300000008","0","0","0","0","0","泰坦龍龜Ａ","1","0","1","0","0","0","1200000"
"0","0","450","0","0","60","0","0","750","0","924122303","0","304103","0","0","0","0","0","0","0","0","0","0","750","0","0","0","0","0","0","300000008","0","0","0","0","0","泰坦龍龜Ｂ","1","0","1","0","0","0","4200000"
"0","0","450","0","0","60","0","0","300","0","924122304","0","304103","0","0","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","300000008","0","0","0","0","0","泰坦龍龜Ｃ","1","0","1","0","0","0","3200000"
"400","0","500","0","250","100","100","0","0","0","924122305","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","400","1000000000"
"1600","50","450","70","1600","60","50","600","0","0","924122401","0","304103","0","5000","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000008","50","0","0","0","0","泰坦龍龜","1","0","1","2400","0","1","1000000000"
"0","0","450","0","0","60","0","0","8000","0","924122402","0","304103","40000","0","0","0","0","0","0","0","0","0","8000","0","0","0","1000","0","0","300000008","0","0","0","0","0","泰坦龍龜Ａ","1","0","1","0","0","0","1200000"
"0","0","450","0","0","60","0","0","750","0","924122403","0","304103","0","0","0","0","0","0","0","0","0","0","750","0","0","0","0","0","0","300000008","0","0","0","0","0","泰坦龍龜Ｂ","1","0","1","0","0","0","4200000"
"0","0","450","0","0","60","0","0","300","0","924122404","0","304103","0","0","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","300000008","0","0","0","0","0","泰坦龍龜Ｃ","1","0","1","0","0","0","3200000"
"400","0","500","0","250","100","100","0","0","0","924122405","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","400","1000000000"
"1200","0","100","100","0","60","0","800","600","0","924123101","0","309202","24000","0","0","0","0","0","0","0","0","0","600","0","0","0","0","0","0","300000008","0","0","0","0","0","蒼天女武神","1","0","1","400","0","0","80000000"
"200","0","500","0","250","100","100","0","0","0","924123102","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","200","1000000000"
"1200","0","200","100","0","60","0","800","800","0","924123201","0","309202","36000","0","0","0","0","0","0","0","0","0","900","0","0","0","0","0","0","300000008","0","0","0","0","0","蒼天女武神","1","0","1","400","0","0","150000000"
"300","0","500","0","250","100","100","0","0","0","924123202","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"1200","0","450","100","0","60","0","800","900","0","924123301","0","309202","42000","0","0","0","0","0","0","0","0","0","900","0","0","0","0","0","0","300000008","0","0","0","0","0","蒼天女武神","1","0","1","400","0","0","300000000"
"370","0","500","0","250","100","100","0","0","0","924123302","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","500","1000000000"
"1200","0","450","100","0","60","0","800","900","0","924123401","0","309202","42000","0","0","0","0","0","0","0","0","0","900","0","0","0","0","0","0","300000008","0","0","0","0","0","蒼天女武神","1","0","1","400","0","0","1000000000"
"370","0","500","0","250","100","100","0","0","0","924123402","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","500","1000000000"
"3310","0","331","0","0","44","3310","3310","284","0","924140101","0","250700","3357","0","0","0","0","0","0","0","0","0","758","0","0","0","0","0","0","200000001","3310","0","0","0","0","魔像","0","0","1","3310","0","3310","8490164"
"3310","0","331","0","0","44","3310","3310","569","0","924140102","0","251700","3578","0","0","0","0","0","0","0","0","0","379","0","0","0","0","0","0","200000001","3310","0","0","0","0","冰雪角鹿","0","0","1","3310","0","3310","8359423"
"331","0","331","27","0","48","331","331","604","1","924140103","0","613901","7971","0","0","4","0","0","0","0","0","0","882","0","72","0","0","1037","0","200000001","331","0","0","0","0","紡希（萬聖節）的闇影","5","0","33","331","59","331","6951439"
"3310","0","331","0","0","44","3310","3310","427","0","924140104","0","253700","11727","0","0","0","0","0","0","0","0","0","284","0","0","0","0","0","0","200000001","3310","0","0","0","0","鼠妖","0","0","1","3310","0","3310","7882060"
"331","0","331","36","0","66","331","331","178","1","924140105","0","619301","16224","0","0","0","0","0","0","0","0","0","160","0","17","0","0","2744","0","200000001","331","0","0","0","0","璃乃（聖誕節）的闇影","5","0","33","331","35","331","5704212"
"3310","0","331","0","0","41","3310","3310","1974","0","924140201","0","250800","4876","0","0","0","0","0","0","0","0","0","329","0","0","0","0","0","0","200000001","3310","0","0","0","0","青藍魔像","0","0","1","3310","0","3310","16200076"
"3310","0","331","0","0","41","3310","3310","987","0","924140202","0","251600","5079","0","0","0","0","0","0","0","0","0","658","0","0","0","0","0","0","200000001","3310","0","0","0","0","狂野角鹿","0","0","1","3310","0","3310","15339984"
"3310","0","331","0","0","41","3310","3310","987","0","924140203","0","251900","5481","0","0","0","0","0","0","0","0","0","658","0","0","0","0","0","0","200000001","3310","0","0","0","0","擰扭相思樹","0","0","1","3310","0","3310","15298711"
"331","0","331","54","0","48","331","331","454","1","924140204","0","600301","23195","0","0","0","0","0","0","0","0","0","550","0","7","0","0","1838","0","200000001","331","0","0","0","0","怜的闇影","6","0","34","331","40","331","11180135"
