dc129375b1991cb5cc8014dcf33b7f931f886c9f76bc81df9f2a443cc9eacdd0,7d4d579c892913c68b08c321f2c66e34a807705c28c17d65a3808d441daf2f71,20b155b8eb50c582483795b7b877f94d5e046d2cf8804ffdd997cb4b7724793c,3b8586cdf77b99166229ce6dae79419a5ac0605ace5e96389cd6a19c77acf1ec,19e1c4a1ee0a3fdabe63a30da00e8c19a36bc96589403b16e6aa341b5e59bcc5,d3e9cccb2fbc2d9c36ea06a0277564e3a81dd6d8787bb54f3a50364c73e273e1,4806a392790abb327e9008b77a3dd605168b160ca9c1f733e781e177882f7b15,e61a741c5196736196080c40895e8ea873c0b7a069675018a730303b6d241a1e,3900ae09336204f3502a4d74860936667d3ade9079a06cf1f4b87212363aee3f,9a064267e68c91ca67b675830604544bfbf709f8b87b59cbb6d064948c675d94
"0","0","5寸","10寸","20寸","2530032","15寸","0","0","1"
"0","0","巴西堅果","蘋果","香蕉","2530033","香菸","0","0","1"
"0","0","條碼器","電眼定位點","紀錄味道","2530034","辨識牙膏顏色","0","0","1"
"0","0","Brilliant Cut","Trilliant Cut","Oval Cut","2530035","Marquise Cut","0","0","1"
"0","0","紅一色","綠一色","白一色","2530036","黑一色","0","0","1"
"0","0","樑","檔","雁","2530037","敷","0","0","1"
"0","0","綠寶石","鑽石","蛋白石","2530039","坦尚石","0","0","1"
"0","0","五全","五光","五星","2530041","五花","0","0","1"
"0","0","齒槽膿漏","蛀牙","牙齦炎","2530042","口腔潰瘍","0","0","1"
"0","0","6","7","5","2530043","8","0","0","1"
"0","0","臨書","自由書寫","己運","2530044","草書","0","0","1"
"0","0","皮影戲","能劇","布袋戲","2530046","泡沫舞","0","0","1"
"0","0","ppp","ppm","amp","2530047","pmp","0","0","1"
"0","0","晶片","晶圓","主機板","2530048","CPU","0","0","1"
"0","0","C3","C4","C5","2530049","C2","0","0","1"
"0","0","66","88","99","2530050","77","0","0","1"
"0","0","36","52","88","2530052","56","0","0","1"
"0","0","女中音","男中音","女低音","2530053","男中高音","0","0","1"
"0","0","可以食用","黑死病","吸引異性","2530054","貴族攀比","0","0","1"
"0","0","Chip-in","Tuck-in","Goin","2530056","Throw-in","0","0","1"
"0","0","血","肌紅蛋白","水","2530058","醬汁","0","0","1"
"0","0","亞歷山大密碼","凱撒密碼","含羞草密碼","2530059","凱爾密碼","0","0","1"
"0","0","法蘭絨","天鵝絨","棉絨","2530060","珊瑚絨","0","0","1"
"0","0","粗跟鞋","楔形鞋","高跟鞋","2530061","厚底鞋","0","0","1"
"0","0","雷雷","海將海馬司令","哥布林王者","2531001","復活的白色島鯨","0","0","1"
"0","0","富豪魔像","大王猩猩","雷雷","2531002","太陽公公","0","0","1"
"0","0","大王花曼德拉草","鼠妖","鑽頭鼴鼠","2531003","雷雲長老","0","0","1"
"0","0","77","66","33","2531004","44","0","0","1"
"0","0","包包","馬克杯","壓克力立牌","2531005","鑰匙圈","0","0","1"
"0","0","Jungle","Fungo","Hit & Catch","2610002","Fly Ball","0","0","1"
"0","0","芬式棒球","板球","撐竿跳河比賽","2610003","壁網球","0","0","1"
"0","0","保全","球僮","捕手","2610004","裁判","0","0","1"
"0","0","球場警衛","場務","內野手","2610005","裁判","0","0","1"
"0","0","沒中","中","gulp","2610007","鉗子","0","0","1"
"0","0","魚紙","魚拓","魚戳","2610008","魚印","0","0","1"
"0","0","燕子","鴿子","麻雀","2610009","烏鴉","0","0","1"
"0","0","完美全壘打","滿貫全壘打","黃金全壘打","2610010","超級全壘打","0","0","1"
"0","0","倒數５秒","倒數３秒","倒數10秒","2610012","倒數７秒","0","0","1"
"0","0","扇子","軍配團扇","笛子","2610013","拍子木","0","0","1"
"0","0","９人","11人","３人","2610015","５人","0","0","1"
"0","0","Hit","Out","Bingo","2610016","Punch","0","0","1"
"0","0","落地擊球","空中擊球","攔網","2610017","觸網","0","0","1"
"0","0","11人","５人","３人","2610018","９人","0","0","1"
"0","0","休息時間","暫停","停球","2610019","中場","0","0","1"
"0","0","美式足球","足球","蹴鞠","2610021","橄欖球","0","0","1"
"0","0","花式滑冰","冰壺","有舵雪橇","2610023","冰上曲棍球","0","0","1"
"0","0","橄欖球","美式足球","籃球","2610025","足球","0","0","1"
"0","0","鞦韆","單槓","立體格子鐵架","2610027","蹺蹺板","0","0","1"
"0","0","２次","３次","４次","2610029","５次","0","0","1"
"0","0","劍道","柔道","業餘摔跤","2610030","拳擊","0","0","1"
"0","0","橋","過山洞","建築物","2610032","水壩","0","0","1"
"0","0","參加比賽","在比賽中落敗","相撲比較奇怪","2610033","兩者實力相近","0","0","1"
"0","0","高爾夫","棒球","籃球","2610034","足球","0","0","1"
"0","0","Aluminum Time","Lap Time","Apron Time","2610035","Tablecloth Time","0","0","1"
"0","0","第二名","第三名","第一名","2610036","第四名","0","0","1"
"0","0","蝶式","仰泳","蛙泳","2610037","捷泳","0","0","1"
"0","0","足球","高爾夫","排球","2610039","籃球","0","0","1"
"0","0","一壘手","本壘手","三壘手","2610040","二壘手","0","0","1"
"0","0","滑道","球溝","球瓶區","2610041","滾球道","0","0","1"
"0","0","冰刀","冰斧","冰鉤","2610042","冰爪","0","0","1"
"0","0","投手","捕手","外野手","2610043","內野手","0","0","1"
"0","0","球竿","球桿","球棒","2610044","球棍","0","0","1"
"0","0","抵達","達陣","以上皆非","2610046","完成","0","0","1"
"0","0","Ad Court","Ace","Service Ball","2610047","Service Attack","0","0","1"
"0","0","胴","面","頭擊","2610048","小手","0","0","1"
"0","0","木棍","金屬圓棒","背帶","2610050","毛巾","0","0","1"
"0","0","３分","２分","５分","2610051","４分","0","0","1"
"0","0","12公分","16公分","15公分","2610052","8公分","0","0","1"
"0","0","紅色","綠色","褐色","2610053","藍色","0","0","1"
"0","0","越位","比賽結束","角球","2610054","紅牌","0","0","1"
"0","0","攔網","接球","阻擋","2610055","進攻","0","0","1"
"0","0","籃球","棒球","網球","2610057","桌球","0","0","1"
"0","0","一次運球","二次運球","零次運球","2610058","三次運球","0","0","1"
"0","0","壘球","橄欖球","足球","2610059","籃球","0","0","1"
"0","0","莉瑪（灰姑娘）","紡希（夏日）","優衣（新年）","2611001","珠希（工作服）","0","0","1"
"0","0","伊緒（黑暗）","栞（魔法少女）","空花（黑暗）","2611002","霞（魔法少女）","0","0","1"
"0","0","速度","力量","毅力","2611003","體力","0","0","1"
"0","0","角鹿將軍","暴君長老","厄勒克特拉夫人","2611004","反逆獸","0","0","1"
"0","0","技能1","必殺技","EX 技能","2611005","定位","0","0","1"
"0","0","１支","３支","４支","2620002","２支","0","0","1"
"0","0","特別跳躍","超大曲道","超級滑雪競賽","2620003","超級滑降","0","0","1"
"0","0","光滑","凹凸不平","黏黏的","2620005","刺刺的","0","0","1"
"0","0","７球","５球","４球","2620006","６球","0","0","1"
"0","0","撞球","保齡球","桌球","2620007","飛鏢","0","0","1"
"0","0","未正面朝向擊球員投球","未踩投手板而做假傳","踩投手板後假裝投球卻未投","2620008","踩投手板後傳球給沒有跑壘員的壘包守備員","0","0","1"
"0","0","仰式","背越式","飛魚式","2620010","三步式","0","0","1"
"0","0","10秒","20秒","60秒","2620011","５秒","0","0","1"
"0","0","蛙泳","自由式","蝶泳","2620012","仰泳","0","0","1"
"0","0","205公分","305公分","355公分","2620013","255公分","0","0","1"
"0","0","２片","４片","６片","2620014","３片","0","0","1"
"0","0","10個","８個","６個","2620015","７個","0","0","1"
"0","0","自由球員","中場","側翼","2620016","滑切球","0","0","1"
"0","0","15分鐘","20分鐘","45分鐘","2620017","30分鐘","0","0","1"
"0","0","拇指","手掌心","手背","2620018","小指","0","0","1"
"0","0","鰺魚折","鯖魚折","鮪魚折","2620022","鮭魚折","0","0","1"
"0","0","３戰２勝制","７戰４勝制","９戰５勝制","2620024","５戰３勝制","0","0","1"
"0","0","保齡球","冰壺","槌球","2620025","曲棍球","0","0","1"
"0","0","正式比賽為九局，同分時得延長","內野手有三人","外野手有三人","2620026","四壞球則保送擊球員","0","0","1"
"0","0","觸身球","盜壘","代跑","2620028","牽制","0","0","1"
"0","0","4號打者","先發投手","捕手","2620029","1號打者","0","0","1"
"0","0","20次","21次","23次","2620030","22次","0","0","1"
"0","0","馬球","冰上曲棍球","板球","2620031","袋棍球","0","0","1"
"0","0","３分","４分","２分","2620032","５分","0","0","1"
"0","0","小鳥","老鷹","雙柏忌","2620033","柏忌","0","0","1"
"0","0","撥水","划水","打水","2620034","拍水","0","0","1"
"0","0","12分","９分","６分","2620035","８分","0","0","1"
"0","0","30個","10個","110個","2620036","50個","0","0","1"
"0","0","０個","無法確定","２個","2620038","１個","0","0","1"
"0","0","搥肩","過肩摔","肩撞","2620040","露肩膀","0","0","1"
"0","0","傷害席","受罰席","變臉席","2620041","犯規席","0","0","1"
"0","0","鬥牛","牛仔競技","鬥牛士","2620042","桑搏","0","0","1"
"0","0","投影幕","反彈","抄截","2620044","盜球","0","0","1"
"0","0","藏球","開球","打球","2620045","帶球","0","0","1"
"0","0","二瓶","殘瓶","剩瓶","2620046","二局","0","0","1"
"0","0","撐竿跳高","跳遠","跳高","2620048","三級跳遠","0","0","1"
"0","0","中跑","短跑","驛站接力賽","2620049","長跑","0","0","1"
"0","0","First","Skip","Last","2620050","Triple","0","0","1"
"0","0","交互蹲跳","交叉跳","跑跳","2620051","雙重跳","0","0","1"
"0","0","421.95km","42.195km","4.2195km","2620054","4219.5km","0","0","1"
"0","0","全壘打","犯規線","飛球","2620057","短打","0","0","1"
"0","0","最優秀高爾夫球手","一桿進洞","沙地","2620058","球進水池","0","0","1"
"0","0","嘗試技","捨身技","逆轉技","2620059","孤注一擲技","0","0","1"
"0","0","挑戰賽","國際錦標賽","預演賽","2620060","事前賽","0","0","1"
"0","0","飛鏢","撞球","桌球","2620061","保齡球","0","0","1"
"0","0","接龍","饒舌戰鬥","猜謎","2621001","猜拳","0","0","1"
"0","0","覆蓋指令","代碼注入","數據躍升","2621002","解構函式","0","0","1"
"0","0","涅普堤利昂","究極金槍鮪","天塔帕斯","2621003","島鯨","0","0","1"
"0","0","亂數聖域","極值聖域","二元聖域","2621004","獸性聖域","0","0","1"
"0","0","超火力全開☆公主突襲","海洋聖界","極光聖界","2621005","深淵終結炸裂","0","0","1"
"0","0","界外球","二壘打","出局","2630001","本壘打","0","0","1"
"0","0","80公分","70公分","100公分","2630002","90公分","0","0","1"
"0","0","紐約馬拉松","柏林馬拉松","倫敦馬拉松","2630004","芝加哥馬拉松","0","0","1"
"0","0","上勾拳","扭抱","繞閃","2630006","	抱頭防守","0","0","1"
"0","0","為了使腳部動作明顯","為了防止被偷","為了壓低成本","2630007","為了提起幹勁","0","0","1"
"0","0","雜魚","外道魚","狙外","2630008","目外","0","0","1"
"0","0","工懸","弓懸","公懸","2630009","供懸","0","0","1"
"0","0","41.195公里","42.195公里","43.195公里","2630010","40.195公里","0","0","1"
"0","0","藍色","黃色","黑色","2630011","紅色","0","0","1"
"0","0","15階級","17階級","18階級","2630012","16階級","0","0","1"
"0","0","400分比賽","300分比賽","450分比賽","2630013","350分比賽","0","0","1"
"0","0","12支","16支","20支","2630014","8支","0","0","1"
"0","0","30mm","40mm","60mm","2630015","50mm","0","0","1"
"0","0","30cm","45cm","75cm","2630016","60cm","0","0","1"
"0","0","15.72公尺","23.72公尺","38.72公尺","2630017","31.72公尺","0","0","1"
"0","0","紅與藍","紅與白","白與黑","2630019","紅與黑","0","0","1"
"0","0","雲林縣","彰化縣","嘉義市","2630021","宜蘭縣","0","0","1"
"0","0","緊急避難","緊急紮營","安營紮寨","2630022","臨時居所","0","0","1"
"0","0","８人","９人","７人","2630025","10人","0","0","1"
"0","0","角球","界外球","十二碼罰球","2630026","守門員開球","0","0","1"
"0","0","行事","橫綱","預備力士","2630027","觀眾","0","0","1"
"0","0","Onshore","Offshore","Outshore","2630028","Inshore","0","0","1"
"0","0","回打","收打","推打","2630029","拉打","0","0","1"
"0","0","白色","紅色","茶","2630030","黑色","0","0","1"
"0","0","跳馬","高低槓","平衡木","2630031","地板","0","0","1"
"0","0","面取","亂取","手取","2630035","掌舵","0","0","1"
"0","0","9","10","7","2630037","8","0","0","1"
"0","0","30cm","10cm","70cm","2630038","50cm","0","0","1"
"0","0","５kg","20kg","３kg","2630040","10kg","0","0","1"
"0","0","足球","籃球","游泳","2630043","手球","0","0","1"
"0","0","８人","４人","３人","2630044","５人","0","0","1"
"0","0","擲球","墜球","曲球","2630045","推球","0","0","1"
"0","0","一壘","三壘","本壘","2630046","二壘","0","0","1"
"0","0","甲板","板頭","頂點","2630048","頂端","0","0","1"
"0","0","３場","２場","５場","2630049","４場","0","0","1"
"0","0","指球","比球","猜拳","2630051","揮球","0","0","1"
"0","0","Miss Shot","Kiss Shot","Mass Shot","2630052","Pass Shot","0","0","1"
"0","0","１分","５分","10分","2630053","２分","0","0","1"
"0","0","Under Low","Low Blow","Leg Blow","2630054","Downward Blow","0","0","1"
"0","0","堆是標","堆石標","堆食標","2630055","堆十標","0","0","1"
"0","0","威脅","機會","劣勢","2630056","優勢","0","0","1"
"0","0","足球","橄欖球","籃球","2630058","排球","0","0","1"
"0","0","平底雪橇","空架雪車","有舵雪橇","2630059","冬季兩項","0","0","1"
"0","0","A卡","C卡","D卡","2630060","B卡","0","0","1"
"0","0","Nugget","Pocket","Baguette","2630061","Socket","0","0","1"
"0","0","哥布林王者","哥布林小兵","哥布林領主","2631001","哥布林大師","0","0","1"
"0","0","嵐擊之槍","海神法杖","激浪之拳","2631002","雷擊之槍","0","0","1"
"0","0","昇龍觸身球","昇龍擺尾球","昇龍羽翼","2631003","昇龍剪","0","0","1"
"0","0","沙灘排球","順子賽艇","沙灘棒球","2631004","沙灘搶旗","0","0","1"
"0","0","七界究極晦冥喝破之裝","七界霸王晦冥喝破之裝","七海霸者晦冥喝破之裝","2631005","大海帝王晦冥喝破之裝","0","0","1"
