taq_no,genre,taq_type,difficulty,word,chunk,detail,detail_2,assist_detail,image_id,char_no_1,char_no_2,char_no_3,char_no_4,char_no_5,input_type_1,input_type_2,input_type_3,input_type_4,input_type_5
"4183","4","2","3","ปี2554","ปี 2554","สิ่งนี้เรียกว่าอะไร?","ปี พ.ศ. ที่ไทยเผชิญกับอุทกภัยครั้งรุนแรงที่สุดเป็นประวัติการณ์","ปี 2554","0","ปี","2","5","5","4","7","1","1","1","1"
"4184","4","2","1","stall","","สิ่งนี้เรียกว่าอะไร?","","Install⇔ Uninstall","0","s","t","a","l","l","3","3","3","3","3"
"4185","4","2","1","space","","สิ่งนี้เรียกว่าอะไร?","โดยปกติคีย์จะอยู่เหนือ [Enter] บนแป้นพิมพ์คอมพิวเตอร์","Backspace","0","s","p","a","c","e","3","3","3","3","3"
"4186","4","2","2","นโทรล","","สิ่งนี้เรียกว่าอะไร?","อ่านปุ่มที่มีข้อความว่า [Ctrl] บนแป้นพิมพ์คอมพิวเตอร์ได้ว่า?","คอนโทรล","0","น","โ","ท","ร","ล","7","7","7","7","7"
"4187","4","2","1","Paste","","คำศัพท์นี้หมายถึงอะไร?","บนแป้นพิมพ์คอมพิวเตอร์\nเมื่อ [Ctrl + c] = Copy\nแล้ว [Ctrl + v] = ?","Paste","0","P","a","s","t","e","2","3","3","3","3"
"4188","4","2","3","Flopp","","สิ่งนี้เรียกว่าอะไร?","สื่อบันทึกที่ครั้งหนึ่งเคยเป็นกระแสหลัก และเขียนด้วยชื่อ [FD] คลุมด้วยฝาสี่เหลี่ยม","Floppy disk","0","F","l","o","p","p","2","3","3","3","3"
"4189","4","2","1","วเหนือ","","สิ่งนี้เรียกว่าอะไร?","ดาวดวงใหญ่ส่องแสงเจิดจ้าบนท้องฟ้าทางเหนือ นักท่องเที่ยวได้ใช้เป็นแนวทางมาตั้งแต่สมัยโบราณ ไม่สามารถมองเห็นได้จากซีกโลกใต้","ดาวเหนือ","0","ว","เ","ห","นื","อ","7","7","7","7","7"
"4190","4","2","2","วเสาร์","","สิ่งนี้เรียกว่าอะไร?","ราชาวงแหวนแห่งระบบสุริยะ คือดาวเคราะห์ใด","ดาวเสาร์","0","ว","เ","ส","า","ร์","7","7","7","7","7"
"4191","4","2","1","อนุกรม","","สิ่งนี้เรียกว่าอะไร?","วิธีการต่อวงจรไฟฟ้า 2 แบบ","วงจรขนาน⇔วงจรอนุกรม","0","อ","นุ","ก","ร","ม","7","7","7","7","7"
"4192","4","2","1","ราไวโ","","สิ่งนี้เรียกว่าอะไร?","หนึ่งในรังสีจากดวงอาทิตย์ที่ไม่สามารถมองเห็นได้ด้วยตาเปล่า ทำให้เกิดการถูกแดดเผาไหม้","UV = รังสีอัลตราไวโอเลต","0","ร","า","ไ","ว","โ","7","7","7","7","7"
"4193","4","2","1","รดลงส","กรด กลาง เบส","สิ่งนี้เรียกว่าอะไร?","การจำแนกประเภทสามประเภทแสดงถึงคุณสมบัติของสารละลายที่เป็นน้ำ","กรด กลาง เบส","0","ร","ด","ล","ง","ส","7","7","7","7","7"
"4194","4","2","1","หารร่ว","","สิ่งนี้เรียกว่าอะไร?","จำนวนเต็มที่มากที่สุด ซึ่งหารจำนวนนับอย่างน้อยสองจำนวนนั้นได้ลงตัวทั้งหมด","หารร่วมมาก (ห.ร.ม)","0","ห","า","ร","ร่","ว","7","7","7","7","7"
"4195","4","2","1","คูณร่วม","","สิ่งนี้เรียกว่าอะไร?","จำนวนนับที่น้อยที่สุด ซึ่งสามารถนำจำนวนนับอย่างน้อยสองจำนวนนั้นไปหารได้ลงตัวทั้งหมด","คูณร่วมน้อย (ค.ร.น.)","0","คู","ณ","ร่","ว","ม","7","7","7","7","7"
"4196","4","2","1","12นสูง","1/2 x ฐาน x สูง","สิ่งนี้เรียกว่าอะไร?","วิธีหาพื้นที่ของรูปสามเหลี่ยม","1/2 x ฐาน x สูง","0","1","2","น","สู","ง","1","1","7","7","7"
"4197","4","2","2","นคูณสูง","","สิ่งนี้เรียกว่าอะไร?","คุณจะหาพื้นที่สี่เหลี่ยมด้านขนานได้อย่างไร?","ฐานคูณสูง","0","น","คู","ณ","สู","ง","7","7","7","7","7"
"4198","4","2","1","หกร้อย","","คำตอบของโจทย์นี้คือ?","[10 เมตร/วินาที] เท่ากับกี่เมตร/นาที?\n(ตอบเป็นภาษาไทย)","หกร้อยเมตรต่อนาที","0","ห","ก","ร้","อ","ย","7","7","7","7","7"
"4199","4","2","2","าสคาล","","อ่านออกเสียงว่าอย่างไร?","ในข่าวพยากรณ์อากาศเกี่ยวกับพายุไต้ฝุ่น จะเห็นสัญลักษณ์ hPa ซึ่งเป็นหน่วยวัดความดันบ่อยๆ สัญลักษณ์นี้อ่านว่าอย่างไร?","เฮกโตปาสคาล","0","า","ส","ค","า","ล","7","7","7","7","7"
"4200","4","1","3","หมู่บ้าน","","สถานที่นี้ชื่อว่าอะไร?","","หมู่บ้านเอลฟ์","4200","ห","มู่","บ้","า","น","7","7","7","7","7"
"4201","4","2","2","หล็กไฟ","","สิ่งนี้เรียกว่าอะไร?","ในสมัยโบราณ เป็นหินที่ใช้ในการเกิดประกายไฟ แต่ปัจจุบันใช้เป็นเครื่องรางป้องกันสิ่งไม่ดี","หินเหล็กไฟ","0","ห","ล็","ก","ไ","ฟ","7","7","7","7","7"
"4202","4","2","2","ามัสกัส","","สิ่งนี้เรียกว่าอะไร?","เหล็กที่มีลวดลายสวยงาม เกิดจากตีเหล็กหลายชั้นเข้าด้วยกัน มีทั้งความแข็งและความเหนียวสูง แต่มีราคาแพงและหายาก","เหล็กดามัสกัส","0","า","มั","ส","กั","ส","7","7","7","7","7"
"4203","4","2","2","ขนแกะ","","สิ่งนี้เรียกว่าอะไร?","เมฆที่มักพบเห็นในท้องฟ้าในฤดูใบไม้ร่วง ก้อนขนปุยจำนวนหนึ่งรวมตัวกันจนดูเหมือนฝูงสัตว์บางชนิด","เมฆขนแกะ","0","ข","น","แ","ก","ะ","7","7","7","7","7"
"4204","4","1","2","ychic","","สิ่งนี้เรียกว่าอะไร?","[พลังเหนือธรรมชาติ] ถ้าแปลเป็นภาษาอังกฤษคือ?","Psychic","4204","y","c","h","i","c","3","3","3","3","3"
"4205","4","2","1","ดกันยุง","","สิ่งนี้เรียกว่าอะไร?","เป็นสิ่งที่เห็นได้ชัดในฤดูร้อน และเป็นยาฆ่าแมลงที่จุดไฟเพื่อไล่ยุง มีลักษณะเด่นคือเป็นรูปเกลียว","ยาจุดกันยุง","0","ด","กั","น","ยุ","ง","7","7","7","7","7"
"4206","4","2","3","สามมิติ","","สิ่งนี้เรียกว่าอะไร?","ในช่วงไม่กี่ปีที่ผ่านมา เทคโนโลยีการบันทึกเป็นที่รู้จักเนื่องจากสิ่งต่างๆ เช่น [ASMR] สามารถจำลองวิธีที่บุคคลได้ยินจริงด้วยหูทั้งสองข้างได้","การบันทึกเสียงแบบสามมิติ","0","ส","า","ม","มิ","ติ","7","7","7","7","7"
"4207","4","2","2","ลิมินอล","","สิ่งนี้เรียกว่าอะไร?","เทคนิคการสอดแทรกข้อมูลเข้าไปในภาพยนตร์เพียงเสี้ยววินาที เพื่อให้ผู้ชมรับรู้ข้อมูลนั้นในระดับจิตใต้สำนึก","ผลกระทบซับลิมินอล","0","ลิ","มิ","น","อ","ล","7","7","7","7","7"
"4208","4","2","3","อร์เลส","","สิ่งนี้เรียกว่าอะไร?","กล้องชนิดหนึ่งที่นำกล้อง DSLR มาปรับปรุงโดยตัดกระจกสะท้อนภาพออก ทำให้ตัวกล้องมีขนาดเล็ก น้ำหนักเบา","กล้องมิเรอร์เลส","0","อ","ร์","เ","ล","ส","7","7","7","7","7"
"4209","4","2","3","สปาเก็","","สิ่งนี้เรียกว่าอะไร?","ในการเขียนโปรแกรม คำสแลงหมายถึงโค้ดที่ซับซ้อนมากจนมีเพียงผู้เขียนเท่านั้นที่สามารถถอดรหัสได้ มีต้นกำเนิดมาจากอาหารบางชนิด","สปาเก็ตตี้โค้ด","0","ส","ป","า","เ","ก็","7","7","7","7","7"
"4210","4","2","3","งรังผึ้ง","","สิ่งนี้เรียกว่าอะไร?","รูปทรงที่ประกอบด้วยรูปหกเหลี่ยมเรียงต่อกันเป็นแผงคล้ายรังผึ้ง","โครงสร้างรังผึ้ง","0","ง","รั","ง","ผึ้","ง","7","7","7","7","7"
"4211","4","2","3","อโลหะ","","สิ่งนี้เรียกว่าอะไร?","ในการสร้างดาบหรือสิ่งของจากโลหะ วิธีการที่ตีโลหะให้เป็นรูปเรียกว่า การตีขึ้นรูป แล้ววิธีการที่เทโลหะเหลวลงในแม่พิมพ์เรียกว่าอะไร?","หล่อโลหะ","0","อ","โ","ล","ห","ะ","7","7","7","7","7"
"4212","4","2","2","ฟิชอาย","","สิ่งนี้เรียกว่าอะไร?","เลนส์กล้องชนิดหนึ่ง พื้นที่ที่กว้างกว่าปกติจะสะท้อนบนเลนส์ในลักษณะโค้ง ราวกับมองจากมุมมองของปลา","เลนส์ฟิชอาย","0","ฟิ","ช","อ","า","ย","7","7","7","7","7"
"4213","4","2","1","รรมดา","","สิ่งนี้เรียกว่าอะไร?","[รถ AT] คือ [รถเกียร์ออโต้]\nแล้ว [รถ MT] ล่ะคืออะไร?","รถเกียร์ธรรมดา","0","ร","ร","ม","ด","า","7","7","7","7","7"
"4214","4","2","2","ศน์วดํา","โทรทัศน์ขาวดํา","สิ่งนี้เรียกว่าอะไร?","อุปกรณ์อิเล็กทรอนิกส์ที่ใช้สำหรับรับชมภาพเคลื่อนไหวและเสียง โดยภาพที่แสดงผลมี 2 สีเท่านั้น","โทรทัศน์ขาวดํา","0","ศ","น์","ว","ดํ","า","7","7","7","7","7"
"4215","4","2","2","รทัศน์สี","","สิ่งนี้เรียกว่าอะไร?","อุปกรณ์อิเล็กทรอนิกส์ที่ใช้สำหรับรับชมภาพเคลื่อนไหวและเสียง โดยมีจุดเด่นที่สามารถแสดงผลภาพได้หลากหลายสีสัน ","โทรทัศน์สี","0","ร","ทั","ศ","น์","สี","7","7","7","7","7"
"4216","4","2","2","ดาวพุธ","","สิ่งนี้เรียกว่าอะไร?","เป็นดาวเคราะห์ที่อยู่ใกล้ดวงอาทิตย์มากที่สุด และเป็นดาวเคราะห์ที่เล็กที่สุดในระบบสุริยะ","ดาวพุธ","0","ด","า","ว","พุ","ธ","7","7","7","7","7"
"4217","4","2","2","หวียกศ","เครื่องหมุนเวียนอากาศ","สิ่งนี้เรียกว่าอะไร?","เครื่องปรับอากาศประเภทเครื่องใช้ในบ้าน มีกลไกคล้ายกับพัดลมไฟฟ้า เพื่อเพิ่มการไหลของอากาศในห้อง","เครื่องหมุนเวียนอากาศ","0","ห","วี","ย","ก","ศ","7","7","7","7","7"
"4218","4","2","1","คปซซิน","Capsaicin = แคปไซซิน","สิ่งนี้เรียกว่าอะไร?","สารให้ความเผ็ดที่อยู่ในพริก มีส่วนช่วยให้เจริญอาหาร เหงื่อออก และเพิ่มการไหลเวียนโลหิต","Capsaicin = แคปไซซิน","0","ค","ป","ซ","ซิ","น","7","7","7","7","7"
"4219","4","2","3","โกวิลล์","","สิ่งนี้เรียกว่าอะไร?","หน่วยวัดความเผ็ดของพริกเรียกกว่าอะไร?","สโกวิลล์","0","โ","ก","วิ","ล","ล์","7","7","7","7","7"
"4220","4","2","2","DRIVE","","สิ่งนี้เรียกว่าอะไร?","ตำแหน่งเกียร์ของรถยนต์เกียร์อัตโนมัติ\n[P] คือ PARKING และ [R] คือ REVERSE\nแล้ว [D] ล่ะ?","DRIVE","0","D","R","I","V","E","2","2","2","2","2"
"4221","4","2","2","ยร์ว่าง","","สิ่งนี้เรียกว่าอะไร?","ตำแหน่งเกียร์ของรถยนต์เกียร์อัตโนมัติ\n[P] คือ การจอดรถ และ [D] คือ เกียร์เดินหน้า\nแล้ว [N] ล่ะ?","เกียร์ว่าง","0","ย","ร์","ว่","า","ง","7","7","7","7","7"
"4222","4","2","1","ยงใหม่","","สิ่งนี้เรียกว่าอะไร?","จังหวัดที่ใหญ่ที่สุดของไทย","เชียงใหม่","0","ย","ง","ใ","ห","ม่","7","7","7","7","7"
"4223","4","2","3","สุรินทร์","","สิ่งนี้เรียกว่าอะไร?","จังหวัดที่มีช้างเลี้ยงมากที่สุดในประเทศไทย ","สุรินทร์","0","สุ","ริ","น","ท","ร์","7","7","7","7","7"
"4224","4","2","1","เบนซิน","","สิ่งนี้เรียกว่าอะไร?","เชื้อเพลิงสำหรับรถยนต์สันดาปทั่วไป","น้ำมันเบนซิน","0","เ","บ","น","ซิ","น","7","7","7","7","7"
"4225","4","2","3","Unive","","สิ่งนี้เรียกว่าอะไร?","ตัว [U] ในคำว่า USB เป็นคำย่อของคำว่าอะไร ในเมื่อ USB เป็นมาตรฐานที่ถูกสร้างขึ้นเพื่อใช้ในวงกว้าง?","Universal ","0","U","n","i","v","e","2","3","3","3","3"
"4226","4","1","3","งโอมะ","","สถานที่นี้ชื่อว่าอะไร?","","เมืองโอมะ","4226","ง","โ","อ","ม","ะ","7","7","7","7","7"
"4227","4","1","3","เอโดะ","","สถานที่นี้ชื่อว่าอะไร?","","เมืองโอเอโดะ","4227","เ","อ","โ","ด","ะ","7","7","7","7","7"
"4228","4","1","3","เซนทอ","","สถานที่นี้ชื่อว่าอะไร?","","เซนทอรุสแห่งอาณาจักรบีสท์","4228","เ","ซ","น","ท","อ","7","7","7","7","7"
"4229","4","1","1","มซาร์ทิ","","สิ่งนี้เรียกว่าอะไร?","สถานที่แห่งนี้เป็นแหล่งที่อยู่ของ\n[บอสแคลนแบทเทิล] ที่มีชื่อว่าอะไร?","เมซาร์ทิม","4229","ม","ซ","า","ร์","ทิ","7","7","7","7","7"
"4230","4","1","1","โนทอร์","","สิ่งนี้เรียกว่าอะไร?","สถานที่แห่งนี้เป็นแหล่งที่อยู่ของ\n[บอสแคลนแบทเทิล] ที่มีชื่อว่าอะไร?","มิโนทอร์","4230","โ","น","ท","อ","ร์","7","7","7","7","7"
"4231","4","1","1","ทนพิกส์","ทวินพิกส์","สิ่งนี้เรียกว่าอะไร?","สถานที่แห่งนี้เป็นแหล่งที่อยู่ของ\n[บอสแคลนแบทเทิล] ที่มีชื่อว่าอะไร?","ทวินพิกส์","4231","ท","น","พิ","ก","ส์","7","7","7","7","7"
"4232","4","1","1","ร์กินอส","","สิ่งนี้เรียกว่าอะไร?","สถานที่แห่งนี้เป็นแหล่งที่อยู่ของ\n[บอสแคลนแบทเทิล] ที่มีชื่อว่าอะไร?","การ์กินอส","4232","ร์","กิ","น","อ","ส","7","7","7","7","7"
"4233","4","1","1","ลลีออน","","สิ่งนี้เรียกว่าอะไร?","สถานที่แห่งนี้เป็นแหล่งที่อยู่ของ\n[บอสแคลนแบทเทิล] ที่มีชื่อว่าอะไร?","โอลลีออน","4233","ล","ลี","อ","อ","น","7","7","7","7","7"
"4234","4","1","1","เมดูซา","","สิ่งนี้เรียกว่าอะไร?","สถานที่แห่งนี้เป็นแหล่งที่อยู่ของ\n[บอสแคลนแบทเทิล] ที่มีชื่อว่าอะไร?","เมดูซา","4234","เ","ม","ดู","ซ","า","7","7","7","7","7"
"4235","4","1","1","ลัตตอน","","สิ่งนี้เรียกว่าอะไร?","สถานที่แห่งนี้เป็นแหล่งที่อยู่ของ\n[บอสแคลนแบทเทิล] ที่มีชื่อว่าอะไร?","กลัตตอน","4235","ลั","ต","ต","อ","น","7","7","7","7","7"
"4236","4","1","1","เลซาต","","สิ่งนี้เรียกว่าอะไร?","สถานที่แห่งนี้เป็นแหล่งที่อยู่ของ\n[บอสแคลนแบทเทิล] ที่มีชื่อว่าอะไร?","เลซาตพลาโต","4236","เ","ล","ซ","า","ต","7","7","7","7","7"
"4237","4","1","1","ซจิทรีย","ซาจิทาเรียส","สิ่งนี้เรียกว่าอะไร?","สถานที่แห่งนี้เป็นแหล่งที่อยู่ของ\n[บอสแคลนแบทเทิล] ที่มีชื่อว่าอะไร?","ซาจิทาเรียส","4237","ซ","จิ","ท","รี","ย","7","7","7","7","7"
"4238","4","1","1","อัลเกตี้","","สิ่งนี้เรียกว่าอะไร?","สถานที่แห่งนี้เป็นแหล่งที่อยู่ของ\n[บอสแคลนแบทเทิล] ที่มีชื่อว่าอะไร?","อัลเกตี้","4238","อั","ล","เ","ก","ตี้","7","7","7","7","7"
"4239","4","1","1","อควาเ","","สิ่งนี้เรียกว่าอะไร?","สถานที่แห่งนี้เป็นแหล่งที่อยู่ของ\n[บอสแคลนแบทเทิล] ที่มีชื่อว่าอะไร?","อควาเรียส","4239","อ","ค","ว","า","เ","7","7","7","7","7"
"4240","4","1","1","ตอร์ปิด้","","สิ่งนี้เรียกว่าอะไร?","สถานที่แห่งนี้เป็นแหล่งที่อยู่ของ\n[บอสแคลนแบทเทิล] ที่มีชื่อว่าอะไร?","ตอร์ปิด้อน","4240","ต","อ","ร์","ปิ","ด้","7","7","7","7","7"
"4242","4","2","3","ฟยอร์ด","","สิ่งนี้เรียกว่าอะไร?","อ่าวแคบยาวที่เกิดขึ้นเมื่อน้ำทะเลเข้าสู่หุบเขาที่เกิดจาก\nการกัดเซาะของน้ำแข็ง พบได้ทั่วไปในเขตหนาว","ฟยอร์ด","0","ฟ","ย","อ","ร์","ด","7","7","7","7","7"
"4244","4","2","2","ปพันท่อ","","สิ่งนี้เรียกว่าอะไร?","เทปกาว แข็งแรงที่สามารถใช้งานได้หลากหลายรวมถึงการเสริมความแข็งแรงให้ท่อ","เทปพันท่อ","0","ป","พั","น","ท่","อ","7","7","7","7","7"
"4245","4","2","1","Penta","","สิ่งนี้เรียกว่าอะไร?","คำว่า [รูปห้าเหลี่ยม] ในภาษาอังกฤษ","Pentagon","0","P","e","n","t","a","2","3","3","3","3"
"4246","4","2","1","Hexag","","สิ่งนี้เรียกว่าอะไร?","คำว่า [รูปหกเหลี่ยม] ในภาษาอังกฤษ","Hexagon","0","H","e","x","a","g","2","3","3","3","3"
"4247","4","2","2","Hepta","","สิ่งนี้เรียกว่าอะไร?","คำว่า [รูปเจ็ดเหลี่ยม] ในภาษาอังกฤษ","Heptagon","0","H","e","p","t","a","2","3","3","3","3"
"4248","4","2","2","Octag","","สิ่งนี้เรียกว่าอะไร?","คำว่า [รูปแปดเหลี่ยม] ในภาษาอังกฤษ","Octagon","0","O","c","t","a","g","2","3","3","3","3"
"4249","4","2","3","Decag","","สิ่งนี้เรียกว่าอะไร?","คำว่า [รูปสิบสองเหลี่ยม] ในภาษาอังกฤษ","Decagon","0","D","e","c","a","g","2","3","3","3","3"
"4250","4","2","2","Thous","","สิ่งนี้เรียกว่าอะไร?","คำว่า [พัน (หน่วย)] ในภาษาอังกฤษ","Thousand ","0","T","h","o","u","s","2","3","3","3","3"
"4251","4","2","3","Trill","","สิ่งนี้เรียกว่าอะไร?","คำว่า [ล้านล้าน (หน่วย)] ในภาษาอังกฤษ","Trillion","0","T","r","i","l","l","2","3","3","3","3"
"5001","5","2","1","DENTE","","สิ่งนี้เรียกว่าอะไร?","เมื่อต้มเส้นพาสต้า ต้องแน่ใจว่าได้ต้มจนเหนียวนุ่ม","AL DENTE","0","D","E","N","T","E","2","2","2","2","2"
"5002","5","1","1","ควบคุม","","สิ่งนี้เรียกว่าอะไร?","องค์กรที่ดูแลจัดการกิลด์ต่างๆ ในแลนด์โซล","สมาคมควบคุมกิลด์","0","ค","ว","บ","คุ","ม","7","7","7","7","7"
"5003","5","1","2","ม่ป็ฟด์คุ","ไม่เป็นไรนะมายเฟรนด์คุง หมายเลข 1","สิ่งนี้เรียกว่าอะไร?","ตุ๊กตาตัวน้อยที่ [อาโออิ] สร้างขึ้นเพื่อใช้ฝึกซ้อมหาเพื่อน","ไม่เป็นไรนะมายเฟรนด์คุง หมายเลข 1","0","ม่","ป็","ฟ","ด์","คุ","7","7","7","7","7"
"5004","5","2","2","แอนโช","","สิ่งนี้เรียกว่าอะไร?","อาหารแปรรูปที่ทำจากปลาน้ำเค็มขนาดเล็กและทำการบ่ม","แอนโชวี่","0","แ","อ","น","โ","ช","7","7","7","7","7"
"5005","5","2","1","ยเกิร์ต","","สิ่งนี้เรียกว่าอะไร?","ของหวานที่ทำโดยการหมักนมด้วยแบคทีเรียและยีสต์ นอกจากนี้ยังมีผลในการควบคุมลำไส้และเป็นที่ต้องการเป็นอาหารเพื่อสุขภาพ","โยเกิร์ต","0","ย","เ","กิ","ร์","ต","7","7","7","7","7"
"5006","5","2","2","Carte","","สิ่งนี้เรียกว่าอะไร?","เมนูที่ลูกค้าสามารถเลือกสั่งอาหารแต่ละจานได้อย่างอิสระ โดยคิดราคาตามรายการอาหารนั้นๆ","A La Carte","0","C","a","r","t","e","2","3","3","3","3"
"5007","5","2","2","อยะสด","ปอเปี๊ยะสด","สิ่งนี้เรียกว่าอะไร?","อาหารชนิดหนึ่ง ห่อด้วยแป้งบางใส ไส้ประกอบด้วยถั่วงอก เต้าหู้ กุนเชียงและอื่นๆ รับประทานคู่กับน้ำจิ้มรสเปรี้ยวหวาน","ปอเปี๊ยะสด","0","อ","ย","ะ","ส","ด","7","7","7","7","7"
"5010","5","2","2","วอดก้า","","สิ่งนี้เรียกว่าอะไร?","สุราที่ไม่มีสี สามารถนำไปผสมกับเครื่องดื่มอื่นๆ ได้หลายชนิด เป็นที่นิยมอย่างมากในการทำค็อกเทล","วอดก้า","0","ว","อ","ด","ก้","า","7","7","7","7","7"
"5011","5","2","1","ฟัวกรา","","สิ่งนี้เรียกว่าอะไร?","อาหารที่ได้รับการยกย่องให้เป็น 1 ใน 3 สุดยอดอาหารอันโอชะของโลก คาเวียร์ ทรัฟเฟิล อะไรอีก?","ฟัวกราส์","0","ฟั","ว","ก","ร","า","7","7","7","7","7"
"5013","5","2","2","ลซามิก","","สิ่งนี้เรียกว่าอะไร?","น้ำส้มสายชูข้นที่ทำโดยการต้มน้ำองุ่นแล้วหมักในถัง","น้ำส้มสายชูบัลซามิก","0","ล","ซ","า","มิ","ก","7","7","7","7","7"
"5014","5","2","2","Appet","","สิ่งนี้เรียกว่าอะไร?","อาหารเรียกน้ำย่อยเบาๆ เพื่อกระตุ้นความอยากอาหารในช่วงเริ่มต้นมื้ออาหาร","Appetizer","0","A","p","p","e","t","2","3","3","3","3"
"5015","5","2","2","Sangr","","สิ่งนี้เรียกว่าอะไร?","เครื่องดื่มที่ทำจากไวน์เป็นส่วนประกอบหลัก โดยมีการเติมผลไม้ เช่น แอปเปิล ส้ม และเครื่องเทศอย่างอบเชยลงไป","Sangria","0","S","a","n","g","r","2","3","3","3","3"
"5016","5","2","1","บ๊ะจ่าง","","สิ่งนี้เรียกว่าอะไร?","อาหารจีนที่มีความหมายมงคล เป็นข้าวเหนียวห่อด้วยใบไผ่หรือใบกก นิยมรับประทานในช่วงเทศกาลต่างๆ โดยเฉพาะเทศกาลไหว้ ","บ๊ะจ่าง","0","บ๊","ะ","จ่","า","ง","7","7","7","7","7"
"5017","5","2","2","พรหมูบ","ผัดกะเพราหมูสับ","สิ่งนี้เรียกว่าอะไร?","เมนูที่ปรุงโดยใช้วัตถุดิบอย่างหมูสับ ใบกะเพราะ พริก และกระเทียม","ผัดกะเพราหมูสับ","0","พ","ร","ห","มู","บ","7","7","7","7","7"
"5018","5","2","1","นที่ร้าน","","สิ่งนี้เรียกว่าอะไร?","การรับประทานอาหารภายในร้านอาหาร\nตรงกันข้ามกับ [ซื้อกลับบ้าน]","ทานที่ร้าน","0","น","ที่","ร้","า","น","7","7","7","7","7"
"5020","5","1","2","วิสทีเรี","","สิ่งนี้เรียกว่าอะไร?","ตระกูลพ่อค้าเก่าแก่และเป็นชื่อตระกูลของ [อากิโนะ]","วิสทีเรีย","5020","วิ","ส","ที","เ","รี","7","7","7","7","7"
"5021","5","2","1","พาสต้า","","สิ่งนี้เรียกว่าอะไร?","อาหารประเภทเส้นที่ทำจากแป้งสาลี น้ำ ไข่ และเกลือ มีหลากหลายรูปทร เช่น เส้นสปาเก็ตตี เส้นเฟตตูชินี","พาสต้า","0","พ","า","ส","ต้","า","7","7","7","7","7"
"5022","5","1","1","ริ่มต้ข้ใ","เริ่มต้นปริบปริบ ข้างในปุดปุด","สิ่งนี้เรียกว่าอะไร?","วิธีควบคุมความร้อนในการหุงข้าว\nประโยคที่คกโคโระพูดในการเจอตัวเอกครั้งแรก","เริ่มต้นปริบปริบ ข้างในปุดปุด","0","ริ่","ม","ต้","ข้","ใ","7","7","7","7","7"
"5023","5","2","3","เชดดา","","สิ่งนี้เรียกว่าอะไร?","เนยแข็งชนิดหนึ่ง ที่นิยมนำมาใส่ในเมนูแซนวิช และเบอร์เกอร์","เชดดาร์ชีส","0","เ","ช","ด","ด","า","7","7","7","7","7"
"5024","5","1","3","มแภูผา","ติ่มซำแห่งภูผา","สิ่งนี้เรียกว่าอะไร?","เครื่องเรือนในกิลด์เฮ้าส์ที่ได้รับมาเป็นรางวัลจากการสำรวจและพิชิตดันเจี้ยนที่ชื่อว่า [ซากโบราณสถานบนชะง่อนผา]","ติ่มซำแห่งภูผา","5024","ม","แ","ภู","ผ","า","7","7","7","7","7"
"5025","5","1","3","ไม้ป่ทึบ","ผลไม้แห่งป่าทึบ","สิ่งนี้เรียกว่าอะไร?","เครื่องเรือนในกิลด์เฮ้าส์ที่ได้รับมาเป็นรางวัลจากการสำรวจและพิชิตดันเจี้ยน [พฤกษาใหญ่แห่งป่าลึกลับ]","ผลไม้แห่งป่าทึบ","5025","ไ","ม้","ป่","ทึ","บ","7","7","7","7","7"
"5026","5","2","2","ตเกียว","","สิ่งนี้เรียกว่าอะไร?","ขนมไทยกินเล่นแม้จะมีชื่อคล้ายขนมญี่ปุ่น แป้งบางๆ ห่อไส้ต่างๆ เช่น ไส้กรอก ไข่นกระทา ไส้ครีม เป็นต้น","ขนมโตเกียว","0","ต","เ","กี","ย","ว","7","7","7","7","7"
"5027","5","2","1","ราเมน","","สิ่งนี้เรียกว่าอะไร?","อาหารเส้นสไตล์ญี่ปุ่น เส้นเล็ก นุ่มนวล พร้อมกับน้ำซุปหลากหลายแบบ","ราเมน","0","ร","า","เ","ม","น","7","7","7","7","7"
"5028","5","2","2","พะแนง","","สิ่งนี้เรียกว่าอะไร?","แกงไทยน้ำขลุกขลิกรสชาติเข้มข้น สีแดงอมน้ำตาล รสชาติหวานเค็มมัน กลมกล่อมด้วยกะทิ ไม่ใส่ผักอื่นๆ นอกจากใบมะกรูด","พะแนง","0","พ","ะ","แ","น","ง","7","7","7","7","7"
"5029","5","2","1","ผงชูรส","","สิ่งนี้เรียกว่าอะไร?","วัตถุปรุงรส [โมโนโซเดียมกลูตาเมต] มีอีกชื่อว่า?","ผงชูรส","0","ผ","ง","ชู","ร","ส","7","7","7","7","7"
"5030","5","2","1","อปรโซ","เอสเปรสโซ","สิ่งนี้เรียกว่าอะไร?","กาแฟเข้มข้นที่ได้จากการสกัดกาแฟคั่วบดด้วยแรงดันน้ำร้อนสูง มีรสชาติเข้มข้นและกลิ่นหอม","เอสเปรสโซ","0","อ","ป","ร","โ","ซ","7","7","7","7","7"
"5031","5","2","2","มอคค่า","","สิ่งนี้เรียกว่าอะไร?","เมนูกาแฟที่ทำจากเอสเพรสโซช็อตผสมกับนมและช็อกโกแล็ต","มอคค่า","0","ม","อ","ค","ค่","า","7","7","7","7","7"
"5032","5","1","3","ตะลอน","","สิ่งนี้เรียกว่าอะไร?","หนึ่งในงานอดิเรกงของ [เปโกรีน]\nการเดินทางไปรอบๆ เพื่อลิ้มรส\nอาหารรสเลิศในท้องที่นั้นๆ","ตะลอนชิม","1255","ต","ะ","ล","อ","น","7","7","7","7","7"
