a42f622b2144ac16231d0ebd9676406f5fe3b7ccd2de799df5fd286b0d4d9d9b,cdc9b275ccd3d9a083aabd3b1d89427954c2846803849e5b85a73665e0ebaeb2,41747ac3b9327c744f425e9d92b264e610c415a7b0a4f3ec38b461ebae9404cf,7c49604cb72d70e3c873ae1ea0da6147af00232df84664deabc9e3d557fe4dad,6268968c063bd013909ff548b5a19fd3b416e873d67722b6ec91e75b0fff40a9,a7a3c8a560bae74cf4379cbf4eb4d813fa538f1b31345814cf28c7dec690fb52,b7f12eaf92ca9745cdf56ed4eed8ae825206851f382b22f5e252e32b29b70689,940075e488150a49d7ed8a7822b1732c0b02d9ade11bd0745097fe92d2be4ea8,b77d07abd821ba64f1b253cad1d27c6b7e6f431b54aa509031f8f32e15b66c67,9b7f6f2f2f6e36737ca4f13565b93f6219662f22cc67d0588a48c1563757fa7d,2033dbcbbf047626202bfe97863fd3b36217f393be0fc1f054a3b9d456f01965
"501091","501","nop_talk_thinking","","0.2","120931","3","","","","1"
"501092","501","vo_drama_10082001_010","","","vo_drama_10082001","21","0","","","0"
"501093","501","まるで幼子の成長を見守るようで\nなかなか楽しかったからのう。","0","0","120931","11","1","0.5","0","5"
"501094","501","","","","501093","91","","","",""
"501095","501","nop_idle_thinking","","0.2","120931","3","","","","1"
"501096","501","nop_talk_wish3","","0.2","111931","3","","","","1"
"501097","501","vo_drama_10082001_011","","","vo_drama_10082001","21","0","","","0"
"501098","501","イリヤさま……\nそのお気持ち、とてもよく分かります。","0","0","111931","11","1","0.5","0","5"
"501099","501","","","","501098","91","","","",""
"501100","501","nop_idle_wish3","","0.2","111931","3","","","","1"
"501101","501","0","","","120731","4","","","",""
"501102","501","nop_talk_shy","","0.2","120731","3","","","","1"
"501103","501","vo_drama_10082001_012","","","vo_drama_10082001","21","0","","","0"
"501104","501","コッコロさん……","0","0","120731","11","1","0.5","0","5"
"501105","501","","","","501104","91","","","",""
"501106","501","nop_smile2","","0.2","111831","3","nop_idle_joy1","","0.2","0"
"501107","501","nop_smile2","","0.2","112031","3","nop_idle_normal","","0","0"
"501108","501","1","","","1","93","","","",""
"501109","501","nop_idle_shy2","","0.2","120731","3","","","","1"
"501110","501","nop_talk_bitter","","0.2","112031","3","","","","1"
"501111","501","vo_drama_10082001_013","","","vo_drama_10082001","21","0","","","0"
"501112","501","ほらほら、シェフィも照れてるから。\nそれくらいにしておきなさい。\nなんにせよ、シェフィはよくやったわ。\n胸を張りなさい。","0","0","112031","11","1","0.5","0","7"
"501113","501","1","","","6","93","","","",""
"501114","501","nop_talk_doya","1","0.2","112031","3","nop_talk_doya_loop","","0.2","0"
"501115","501","","","","501112","91","","","",""
"501116","501","nop_idle_doya","","0.2","112031","3","","","","1"
"501117","501","1","","","0.5","93","","","",""
"501118","501","nop_talk_joy2","","0.2","111831","3","","","","1"
"501119","501","vo_drama_10082001_014","","","vo_drama_10082001","21","0","","","0"
"501120","501","はい！\nこの新年会に来てくれたみんなの笑顔は\nシェフィちゃんが作ったんです。\n今年もいっぱい、笑顔を作りましょうね！","0","0","111831","11","1","0.5","0","6"
"501121","501","1","","","8","93","","","",""
"501122","501","nop_talk_guts2","1","0.2","111831","3","nop_talk_guts2_loop","","","0"
"501123","501","","","","501120","91","","","",""
"501124","501","nop_idle_guts2","","0.2","111831","3","","","","1"
"501125","501","1","","","120731","4","","","",""
"501126","501","nop_talk_normal","1","0.2","120731","3","nop_talk_wish","","0.2","0"
"501127","501","vo_drama_10082001_015","","","vo_drama_10082001","21","0","","","0"
"501128","501","ええ。【美食殿】にとっても\nみんなにとっても\n最高の一年にしたいわ。\nだから、今年もよろしくね。","0","0","120731","11","1","1","0","5"
"501129","501","1","","","8.5","93","","","",""
"501130","501","nop_01_shephy_pose","1","0.2","120731","3","nop_01_shephy_pose_loop","","0","0"
"501131","501","0","","","2.5","93","","","",""
"501132","501","nop_handclap_long","","0.2","111831","3","","","","1"
"501133","501","nop_talk_wish3","","0.2","111931","3","","","","1"
"501134","501","nop_talk_doya","1","0.2","112031","3","nop_talk_doya_loop","","0","0"
"501135","501","nop_talk_arm_crossed","1","0.2","120931","3","nop_talk_arm_crossed_loop","","0","0"
"501136","501","nop_01_ruka_hello_long","","0.2","120831","3","","","","1"
"501137","501","","","","501128","91","","","",""
"501138","501","0","","","0.5","93","","","",""
"501139","501","0","","","0.5","93","","","",""
"502001","502","108731","-255","1.95","1","1","-150","nop_idle_joy_normal","0","105"
"502002","502","108831","-255","1.95","1","1","150","nop_idle_joy1","1","104"
"502003","502","108931","-225","1.95","1","1","-300","nop_idle_normal","0","101"
"502004","502","0","","","0.5","93","","","",""
"502005","502","vo_drama_10082002_001","","","vo_drama_10082002","21","0","","","0"
"502006","502","騎士クン、\nあけましておめでとうございます。","0","0","108831","11","1","0.5","0","7"
"502007","502","nop_talk_joy3_blink","","0.2","108831","3","","","","1"
"502008","502","1","","","1","93","","","",""
"502009","502","nop_bow","","0.2","108831","3","","","","1"
"502010","502","1","","","2.25","93","","","",""
"502011","502","nop_idle_normal_joy","","0.2","108831","3","","","","1"
"502012","502","","","","502006","91","","","",""
"502013","502","vo_drama_10082002_002","","","vo_drama_10082002","21","0","","","0"
"502014","502","招待してくれてありがとう！\nみんな楽しそうで素敵な新年会だね！","0","0","108731","11","1","0.5","0","5"
"502015","502","nop_talk_joy2","","0.2","108731","3","","","","1"
"502016","502","","","","502014","91","","","",""
"502017","502","nop_idle_joy1","","0.2","108731","3","","","","1"
"502018","502","vo_drama_10082002_003","","","vo_drama_10082002","21","0","","","0"
"502019","502","ヒヨリの言うとおりだね。\n晴れやかでいて落ち着ける、\nとてもいい雰囲気だ。","0","0","108931","11","1","0.5","0","6"
"502020","502","nop_talk_thinking","","0.2","108931","3","","","","1"
"502021","502","","","","502019","91","","","",""
"502022","502","nop_idle_thinking","","0.2","108931","3","","","","1"
"502023","502","vo_drama_10082002_004","","","vo_drama_10082002","21","0","","","0"
"502024","502","お正月といえば、騎士くんと一緒に\n神殿でガミーと戦ったのを思い出すね。","0","0","108731","11","1","0.5","0","7"
"502025","502","nop_talk_joy3_blink2","","0.2","108731","3","","","","1"
"502026","502","1","","","1.5","93","","","",""
"502027","502","nop_talk_joy1_normal","","0.2","108731","3","","","","1"
"502028","502","","","","502024","91","","","",""
"502029","502","nop_idle_joy_normal","","0.2","108731","3","","","","1"
"502030","502","vo_drama_10082002_005","","","vo_drama_10082002","21","0","","","0"
"502031","502","うん、大変な事件だったね。\nキミの助けがなければ\n解決できなかったはずだ。\n改めて礼を言うよ。","0","0","108931","11","1","0.5","0","5"
"502032","502","nop_talk_joy3_blink2","","0.2","108931","3","","","","1"
"502033","502","1","","","8","93","","","",""
"502034","502","nop_talk_joy3_blink","","0.2","108931","3","","","","1"
"502035","502","","","","502031","91","","","",""
"502036","502","nop_idle_thinking","","0.2","108931","3","","","","1"
"502037","502","vo_drama_10082002_006","","","vo_drama_10082002","21","0","","","0"
"502038","502","あの時の騎士クン、\nとっても頼もしかったな……\nって、ええと、そうじゃなくて！\nそうだ、今年はお年玉、あげられた？","0","0","108831","11","1","0.5","0","5"
"502039","502","nop_talk_memory","","0.2","108831","3","","","","1"
"502040","502","1","","","4.75","93","","","",""
"502041","502","nop_talk_anger2","","0.2","108831","3","","","","1"
"502042","502","1","","","3.5","93","","","",""
"502043","502","nop_talk_normal_dere2","","0.2","108831","3","","","","1"
"502044","502","","","","502038","91","","","",""
"502045","502","1","","","0.1","93","","","",""
"502046","502","nop_idle_normal","","0.2","108831","3","","","","1"
"502047","502","vo_drama_10082002_007","","","vo_drama_10082002","21","0","","","0"
"502048","502","あの頃はコッコロちゃんへの\nお年玉のために頑張ってたんだもんね。\nえ？　今年はシェフィちゃんにも\nあげたんだ～！","0","0","108731","11","1","0.5","0","6"
"502049","502","nop_talk_joy3_blink","","0.2","108731","3","","","","1"
"502050","502","1","","","5.5","93","","","",""
"502051","502","nop_look_talk_sad","","0.2","108731","3","","","","1"
"502052","502","1","","","1","93","","","",""
"502053","502","nop_talk_joy2","","0.2","108731","3","","","","1"
"502054","502","","","","502048","91","","","",""
"502055","502","nop_idle_joy1","","0.2","108731","3","","","","1"
"502056","502","vo_drama_10082002_008","","","vo_drama_10082002","21","0","","","0"
"502057","502","ふふ、きっと喜んでいるはずだよ。\nキミは本当に優しいな。\n今回の冒険もきっとその優しさの\nおかげで乗り越えられたんだろう。","0","0","108931","11","1","0.5","0","5"
"502058","502","nop_talk_joy1_normal","","0.2","108931","3","","","","1"
"502059","502","1","","","3.5","93","","","",""
"502060","502","nop_talk_joy3_blink","","0.2","108931","3","","","","1"
"502061","502","1","","","8.5","93","","","",""
"502062","502","nop_talk_arm_crossed","","0.2","108931","3","","","","0"
"502063","502","1","","","1","93","","","",""
"502064","502","nop_idle_arm_crossed","","0.2","108931","3","","","","1"
"502065","502","","","","502057","91","","","",""
"502066","502","vo_drama_10082002_009","","","vo_drama_10082002","21","0","","","0"
"502067","502","そうそう、聞いたよ！\nこのおせち料理って\n【美食殿】のみんなが作ったんだよね。\nすごく美味しくてびっくりしちゃった！","0","0","108731","11","1","0.5","0","7"
"502068","502","nop_talk_joy3_blink","","0.2","108731","3","","","","1"
"502069","502","1","","","6","93","","","",""
"502070","502","nop_talk_joy2","","0.2","108731","3","","","","1"
"502071","502","","","","502067","91","","","",""
"502072","502","nop_idle_joy1","","0.2","108731","3","","","","1"
"502073","502","vo_drama_10082002_010","","","vo_drama_10082002","21","0","","","0"
"502074","502","うん、とても美味しいね。\nどの料理も丁寧に\n作られているのがわかるよ。\n……どうしたの？　ユイ。","0","0","108931","11","1","0.5","0","5"
"502075","502","nop_talk_joy3_blink2","","0.2","108931","3","","","","1"
"502076","502","1","","","7.5","93","","","",""
"502077","502","nop_idle_sad","","0.2","108831","3","","","","1"
"502078","502","1","0","0","108831","12","1","0","0","1.5"
"502079","502","nop_talk_worry","","0.2","108931","3","","","","1"
"502080","502","nop_idle_normal_suprise1","","0.2","108731","3","","","","1"
"502081","502","","","","502074","91","","","",""
"502082","502","","","","502078","91","","","",""
"502083","502","nop_idle_worry","","0.2","108931","3","","","","1"
"502084","502","vo_drama_10082002_011","","","vo_drama_10082002","21","0","","","0"
"502085","502","うう～……\nほどほどにしておこうと思ったのに、\n美味しくてつい……\n食べ過ぎちゃったらどうしよう。","0","0","108831","11","1","0.5","0","5"
"502086","502","nop_talk_joy1_sad","","0.2","108831","3","","","","1"
"502087","502","1","","","7","93","","","",""
"502088","502","nop_talk_sad3","","0.2","108831","3","","","","1"
"502089","502","","","","502085","91","","","",""
"502090","502","nop_idle_sad3","","0.2","108831","3","","","","1"
"502091","502","vo_drama_10082002_012","","","vo_drama_10082002","21","0","","","0"
"502092","502","あとで身体を動かせば大丈夫！\n今度みんなで冒険に行こうよ。\n騎士くんも一緒にね♪","0","0","108731","11","1","0.5","0","6"
"502093","502","nop_talk_joy2","","0.2","108731","3","","","","1"
"502094","502","1","","","6","93","","","",""
"502095","502","nop_talk_guts5","1","0.2","108731","3","nop_idle_guts5","","0.2","0"
"502096","502","","","","502092","91","","","",""
"502097","502","nop_idle_guts5","","0.2","108731","3","","","","1"
"502098","502","vo_drama_10082002_013","","","vo_drama_10082002","21","0","","","0"
"502099","502","それは名案だ。\n年明けからさっそく\n今年の楽しみができたよ。","0","0","108931","11","1","0.5","0","6"
"502100","502","nop_talk_arm_crossed","","0.2","108931","3","","","","0"
"502101","502","1","","","1","93","","","",""
"502102","502","nop_talk_arm_crossed_loop","","0.2","108931","3","","","","0"
"502103","502","1","","","1","93","","","",""
"502104","502","nop_talk_normal","","0.2","108931","3","","","","1"
"502105","502","","","","502099","91","","","",""
"502106","502","nop_idle_normal","","0.2","108931","3","","","","1"
"502107","502","vo_drama_10082002_014","","","vo_drama_10082002","21","0","","","0"
"502108","502","えへへ、\nいっぱい食べて元気になって、\n最高の一年にしなくちゃね！","0","0","108731","11","1","0.5","0","5"
"502109","502","nop_talk_joy2","","0.2","108731","3","","","","1"
"502110","502","","","","502108","91","","","",""
"502111","502","nop_idle_joy_normal","","0.2","108731","3","","","","1"
"502112","502","vo_drama_10082002_015","","","vo_drama_10082002","21","0","","","0"
"502113","502","ふふ、そうだね。\n騎士クン、\n今年もよろしくお願いします……♪","0","0","108831","11","1","0.5","0","6"
"502114","502","nop_talk_joy1_normal","","0.2","108831","3","","","","1"
"502115","502","1","","","2","93","","","",""
"502116","502","nop_look_talk_wish","","0.2","108831","3","","","","1"
"502117","502","1","","","1","93","","","",""
"502118","502","nop_bow","1","0.2","108831","3","nop_idle_joy1","","0.2","0"
"502119","502","1","","","0.2","93","","","",""
"502120","502","nop_bow","1","0.2","108731","3","nop_idle_joy2","","0.2","0"
"502121","502","nop_bow","1","0.2","108931","3","nop_idle_joy1","","0.2","0"
"502122","502","1","","","3","93","","","",""
"502123","502","","","","502113","91","","","",""
"502124","502","0","","","0.5","93","","","",""
"503001","503","102011","-300","1.95","1","1","1000","nop_idle_joy2","1","104"
"503002","503","100411","-270","1.95","1","1","1000","nop_idle_normal","1","105"
"503003","503","103631","-235","1.95","1","1","1000","nop_idle_normal","1","101"
"503004","503","1","-255","1.95","1","5","-275","NoItem_idle","0","106"
"503005","503","11","1","0","1","31","-105","","","-215"
"503006","503","0","","","0","93","","","",""
"503007","503","nop_run","","0.2","100411","3","","","","1"
"503008","503","-275","","","100411","2","5","","","-255"
"503009","503","","","","0.5","93","","","",""
"503010","503","nop_run","","0.2","102011","3","","","","1"
"503011","503","-140","","","102011","2","5","","","-230"
"503012","503","","","","1","93","","","",""
"503013","503","nop_run","","0.2","103631","3","","","","1"
"503014","503","150","","","103631","2","4.5","","","-235"
"503015","503","","","","3.4","93","","","",""
"503016","503","0","","","100411","4","","","",""
"503017","503","nop_idle_normal","","0.2","100411","3","","","","1"
"503018","503","","","","0.1","93","","","",""
"503019","503","nop_03_misogi_hello_long","1","0.2","100411","3","nop_idle_joy1","","0.2","0"
"503020","503","4","","","100411","12","","","","0"
"503021","503","","","","0.4","93","","","",""
"503022","503","0","","","102011","4","","","",""
"503023","503","nop_idle_normal","","0.2","102011","3","","","","1"
"503024","503","","","","0.1","93","","","",""
"503025","503","nop_03_mimi_swing","1","0.2","102011","3","nop_idle_joy1","","0.2","0"
"503026","503","4","","","102011","12","","","","0"
"503027","503","","","","0.5","93","","","",""
"503028","503","nop_03_kyoka_talk_doya","1","0.2","103631","3","nop_03_kyoka_idle_doya","","0","0"
"503029","503","4","","-40","103631","12","","","","0"
"503030","503","0","","","1.5","93","","","",""
"503031","503","nop_talk_joy2","","0.2","102011","3","","","","1"
"503032","503","vo_drama_10082003_001","","","vo_drama_10082003","21","0","","","0"
"503033","503","あ、おにいちゃん！\nよかった、見つけた～！\n会場が広くて、\n迷子になっちゃいそうだよ～","0","0","102011","11","1","0.5","0","5"
"503034","503","","","","503033","91","","","",""
"503035","503","nop_idle_joy1","","0.2","102011","3","","","","1"
"503036","503","vo_drama_10082003_002","","","vo_drama_10082003","21","0","","","0"
"503037","503","えっへっへ、にいちゃん、\nあけましておめでとー\nはいこれ、お年玉……なーんてね！\n驚いた？　驚いた？","0","0","100411","11","1","1","0","6"
"503038","503","nop_talk_joy2","","0.2","100411","3","","","","1"
"503039","503","1","","","4","93","","","",""
"503040","503","nop_03_misogi_trick_in","1","0.2","1","3","nop_03_misogi_trick_loop","","0","0"
"503041","503","nop_03_misogi_trick_in","1","0.2","100411","3","nop_03_misogi_trick_loop","","0","0"
"503042","503","1","","","2","93","","","",""
"503043","503","1","","","11","32","","","",""
"503044","503","nop_03_misogi_trick_out","1","0.2","1","3","NoItem_idle","","0.2","0"
"503045","503","nop_03_misogi_trick_out","1","0.2","100411","3","nop_talk_joy2","","0.2","0"
"503046","503","1","","","0.1","93","","","",""
"503047","503","1","","","102011","4","","","",""
"503048","503","nop_03_mimi_surprise","1","0.2","102011","3","nop_03_mimi_surprise_loop","","0","0"
"503049","503","nop_03_kyoka_surprise","1","0.2","103631","3","nop_03_kyoka_surprise_loop","","0","0"
"503050","503","","","","503037","91","","","",""
"503051","503","nop_idle_joy2","","0.2","100411","3","","","","1"
"503052","503","vo_drama_10082003_003","","","vo_drama_10082003","21","0","","","0"
"503053","503","もう、ミソギってば！\nいきなりイタズラしちゃダメでしょ。\nあなたもしっかりしてください。","0","0","103631","11","1","0.5","0","8"
"503054","503","nop_talk_anger","","0.2","103631","3","","","","1"
"503055","503","1","","","4","93","","","",""
"503056","503","nop_talk_arm_crossed_anger","1","0.2","103631","3","nop_talk_arm_crossed_loop_anger","","0","0"
"503057","503","","","","503053","91","","","",""
"503058","503","nop_idle_normal","","0.2","100411","3","","","","1"
"503059","503","nop_idle_arm_crossed_anger","","0.2","103631","3","","","","1"
"503060","503","0","","","102011","4","","","",""
"503061","503","vo_drama_10082003_004","","","vo_drama_10082003","21","0","","","0"
"503062","503","ねえねえ見て見て！\nおいしそうなお料理が\nいーっぱいだよ！","0","0","102011","11","1","0.5","0","5"
"503063","503","nop_talk_surprise_kira","","0.2","102011","3","","","","1"
"503064","503","1","","","4","93","","","",""
"503065","503","nop_surprise","1","0.2","103631","3","nop_idle_surprise1","","0","0"
"503066","503","","","","503062","91","","","",""
"503067","503","nop_idle_surprise_kira","","0.2","102011","3","","","","1"
"503068","503","vo_drama_10082003_005","","","vo_drama_10082003","21","0","","","0"
"503069","503","じー……\nよかったぁ。おせち料理には\nピーマンは入ってなさそう……","0","0","103631","11","1","0.5","0","6"
"503070","503","nop_talk_jitome","","0.2","103631","3","","","","1"
"503071","503","1","","","1.5","93","","","",""
"503072","503","nop_talk_sad3","","0.2","103631","3","","","","1"
"503073","503","","","","503069","91","","","",""
"503074","503","nop_idle_sad3","","0.2","103631","3","","","","1"
"503075","503","nop_idle_joy1","","0.2","102011","3","","","","1"
"503076","503","vo_drama_10082003_006","","","vo_drama_10082003","21","0","","","0"
"503077","503","あはは！\n今の聞いた？　にいちゃん！\nキョウカはピーマン苦手だもんねー？","0","0","100411","11","1","0","0","7"
"503078","503","nop_talk_joy2","","0.2","100411","3","","","","1"
"503079","503","","","","503077","91","","","",""
"503080","503","nop_idle_normal","","0.2","100411","3","","","","1"
"503081","503","vo_drama_10082003_007","","","vo_drama_10082003","21","0","","","0"
"503082","503","ち、違います！苦くて嫌いだから\nとかじゃないですからね！\nおせち料理にはどんなものが入ってるか\n調べてただけですから！","0","0","103631","11","1","0","0","6"
"503083","503","nop_talk_anger2","","0.2","103631","3","","","","1"
"503084","503","","","","503082","91","","","",""
"503085","503","nop_idle_sad","","0.2","103631","3","","","","1"
"503086","503","vo_drama_10082003_008","","","vo_drama_10082003","21","0","","","0"
"503087","503","お料理だけじゃなくて\n人もいっぱいだね。\n全部おにいちゃんのお友達だなんて\nすごいなあ。","0","0","102011","11","1","0.5","0","5"
"503088","503","nop_talk_surprise1","","0.2","102011","3","","","","1"
"503089","503","1","","","4","93","","","",""
"503090","503","nop_talk_normal","","0.2","102011","3","","","","1"
"503091","503","","","","503087","91","","","",""
"503092","503","nop_idle_normal","","0.2","102011","3","","","","1"
"503093","503","vo_drama_10082003_009","","","vo_drama_10082003","21","0","","","0"
"503094","503","こんなに人がいると\nなんだかギルドレースのときを\n思い出しちゃうね！","0","0","100411","11","1","0.5","0","7"
"503095","503","nop_talk_thinking","","0.2","100411","3","","","","1"
"503096","503","","","","503094","91","","","",""
"503097","503","nop_idle_thinking","","0.2","100411","3","","","","1"
"503098","503","nop_idle_thinking","","0.2","103631","3","","","","1"
"503099","503","vo_drama_10082003_010","","","vo_drama_10082003","21","0","","","0"
"503100","503","うん！\nクルミちゃんも一緒で楽しかったなあ。\nまたみんなで一緒にかけっこしたいね♪","0","0","102011","11","1","0.5","0","6"
"503101","503","nop_talk_wish","","0.2","102011","3","","","","1"
"503102","503","1","","","4","93","","","",""
"503103","503","nop_talk_joy2","","0.2","102011","3","","","","1"
"503104","503","","","","503100","91","","","",""
"503105","503","nop_idle_joy1","","0.2","102011","3","","","","1"
"503106","503","vo_drama_10082003_011","","","vo_drama_10082003","21","0","","","0"
"503107","503","もし次回があったら負けませんからね！\n私たち【リトルリリカル】は\nどんどん成長してるんですから！","0","0","103631","11","1","0.5","0","7"
"503108","503","nop_talk_guts2","1","0.2","103631","3","nop_talk_guts2_loop","","0.2","0"
"503109","503","1","","","5.5","93","","","",""
"503110","503","nop_03_kyoka_talk_doya","1","0.2","103631","3","nop_03_kyoka_talk_doya_loop","","0.2","0"
"503111","503","","","","503107","91","","","",""
"503112","503","nop_03_kyoka_idle_doya","","0.2","103631","3","","","","1"
"503113","503","vo_drama_10082003_012","","","vo_drama_10082003","21","0","","","0"
"503114","503","ミソギは今年もすーっごい\nイタズラ考えておくから\n楽しみにしててね、にいちゃん！","0","0","100411","11","1","0.5","0","7"
"503115","503","nop_talk_joy2","","0.2","100411","3","","","","1"
"503116","503","","","","503114","91","","","",""
"503117","503","nop_idle_joy2","","0.2","100411","3","","","","1"
"503118","503","vo_drama_10082003_013","","","vo_drama_10082003","21","0","","","0"
"503119","503","もう、ミソギってば！\nイタズラばっかりしてちゃ\nだめなんだからね！","0","0","103631","11","1","0.5","0","8"
"503120","503","nop_talk_anger","","0.2","103631","3","","","","1"
"503121","503","","","","503119","91","","","",""
"503122","503","nop_idle_anger","","0.2","103631","3","","","","1"
"503123","503","vo_drama_10082003_014","","","vo_drama_10082003","21","0","","","0"
"503124","503","おにいちゃん！\n今年もミミたち【リトルリリカル】と\nいーっぱい遊んでね！","0","0","102011","11","1","0","0","6"
"503125","503","nop_talk_joy1","","0.2","102011","3","","","","1"
"503126","503","","","","503124","91","","","",""
"503127","503","nop_03_cmn_eieio","1","0.2","102011","3","nop_03_cmn_eieio_loop","","0.2","0"
"503128","503","","","","0.1","93","","","",""
"503129","503","nop_03_cmn_eieio","1","0.2","103631","3","nop_03_cmn_eieio_loop","","0.2","0"
"503130","503","","","","0.1","93","","","",""
"503131","503","nop_03_cmn_eieio","1","0.2","100411","3","nop_03_cmn_eieio_loop","","0.2","0"
"503132","503","0","","","1.3","93","","","",""
"504001","504","101231","-225","1.95","1","1","-150","nop_idle_normal","0","101"
"504002","504","104011","-255","1.95","1","1","150","nop_idle_normal","1","104"
"504003","504","101511","-255","1.95","1","1","-300","nop_idle_normal","0","105"
"504004","504","0","","","0.5","93","","","",""
"504005","504","vo_drama_10082004_001","","","vo_drama_10082004","21","0","","","0"
"504006","504","あけましておめでとうございます。\n元気なみんなに会えて、\n先生とってもうれしいわ。","0","0","101511","11","1","0.5","0","8"
"504007","504","nop_bow","1","0.2","101511","3","nop_talk_joy3","","0.2","0"
"504008","504","nop_bow","1","0.2","101231","3","nop_idle_normal","","0.2","0"
"504009","504","nop_bow","1","0.2","104011","3","nop_idle_normal","","0.2","0"
"504010","504","","","","504006","91","","","",""
"504011","504","nop_idle_normal","","0.2","101511","3","","","","1"
"504012","504","vo_drama_10082004_002","","","vo_drama_10082004","21","0","","","0"
"504013","504","招待してくれてありがと～！\nシオリンも喜んでたよ！","0","0","101231","11","1","0.5","0","8"
"504014","504","nop_look_smile","1","0.2","101231","3","nop_talk_joy1","","0.2","0"
"504015","504","","","","504013","91","","","",""
"504016","504","nop_idle_normal","","0.2","101231","3","","","","1"
"504017","504","vo_drama_10082004_003","","","vo_drama_10082004","21","0","","","0"
"504018","504","ひええええ！\nこんなにたくさん人が……！\nこんなめでたい場所に私のような\nぼっちがいてもいいんでしょうか？","0","0","104011","11","1","0.5","0","8"
"504019","504","nop_shock_in","1","0.2","104011","3","nop_shock_loop","","0","0"
"504020","504","1","","","3","93","","","",""
"504021","504","nop_04_aoi_tohoho","","0.2","104011","3","","","","1"
"504022","504","","","","504018","91","","","",""
"504023","504","vo_drama_10082004_004","","","vo_drama_10082004","21","0","","","0"
"504024","504","いいに決まってるよー\nそれに、この会場にも\nアオイちゃんのお友達、\nたくさんいるんじゃないかな？","0","0","101231","11","1","0.5","0","8"
"504025","504","nop_talk_guts2","1","0.2","101231","3","nop_talk_guts2_loop","","0","0"
"504026","504","1","","","1.8","93","","","",""
"504027","504","nop_talk_joy1","","0.2","101231","3","","","","1"
"504028","504","","","","504024","91","","","",""
"504029","504","nop_idle_normal","","0.2","101231","3","","","","1"
"504030","504","vo_drama_10082004_005","","","vo_drama_10082004","21","0","","","0"
"504031","504","そ、そそそ、そんな、\nトトトトト、トモダチだなんてぇ！\n恐れ多くてとても言えませええん！","0","0","104011","11","1","0.5","0","8"
"504032","504","nop_04_aoi_panic","","0.2","104011","3","","","","1"
"504033","504","1","","","4.4","93","","","",""
"504034","504","nop_talk_tsun_pain","","0.2","104011","3","","","","1"
"504035","504","nop_idle_bitter","","0.2","101511","3","","","","1"
"504036","504","nop_idle_bitter","","0.2","101231","3","","","","1"
"504037","504","","","","504031","91","","","",""
"504038","504","vo_drama_10082004_006","","","vo_drama_10082004","21","0","","","0"
"504039","504","でも、仲良しさんなんでしょう？\nそうだ、よかったら\n先生も紹介してもらえるかしら？","0","0","101511","11","1","0.5","0","8"
"504040","504","nop_talk_normal","","0.2","101511","3","","","","1"
"504041","504","1","","","2.4","93","","","",""
"504042","504","nop_talk_wish_joy","","0.2","101511","3","","","","1"
"504043","504","","","","504039","91","","","",""
"504044","504","vo_drama_10082004_007","","","vo_drama_10082004","21","0","","","0"
"504045","504","あ！　私も私もー！\nそうだ！\nシオリンのことも紹介してあげるね☆","0","0","101231","11","1","0.5","0","8"
"504046","504","nop_04_hatsune_swing","1","0.2","101231","3","nop_idle_normal","","0.2","0"
"504047","504","1","","","3","93","","","",""
"504048","504","nop_04_hatsune_kiran","","0.2","101231","3","","","","0"
"504049","504","","","","504045","91","","","",""
"504050","504","nop_idle_normal","","0.2","101231","3","","","","1"
"504051","504","vo_drama_10082004_008","","","vo_drama_10082004","21","0","","","0"
"504052","504","はうあっ！\nお二人ともリア充オーラで輝いて\nまぶしいですっ！","0","0","104011","11","1","0.5","0","8"
"504053","504","nop_04_aoi_haua_in","1","0.2","104011","3","nop_04_aoi_haua_loop","","0","0"
"504054","504","1","","","3","93","","","",""
"504055","504","nop_talk_joy3_blink","","0.2","101511","3","","","","1"
"504056","504","nop_idle_surprise1","","0.2","101231","3","","","","1"
"504057","504","","","","504052","91","","","",""
"504058","504","0","","","0.5","93","","","",""
"505001","505","103111","-250","1.95","1","1","-150","nop_05_shinobu_idle_normal","1","103"
"505002","505","102211","-230","1.95","1","1","150","nop_idle_sad","1","101"
"505003","505","100711","-240","1.95","1","1","-360","nop_05_miyako_idle_joy1","0","101"
"505004","505","100611","-260","1.95","1","1","275","nop_idle_joy1","1","105"
"505005","505","2051","-225","1.95","1","5","-50","nop_skull_idle","1","102"
"505006","505","0","","","0.5","93","","","",""
"505007","505","vo_drama_10082005_001","","","vo_drama_10082005","21","0","","","0"
"505008","505","あけましてプリンなの～！\nプリン、プリン！　プリンを持ってくるの！","0","0","100711","11","1","0.5","0","6"
"505009","505","nop_05_miyako_talk_joy2","","0.2","100711","3","","","","1"
"505010","505","","","","505008","91","","","",""
"505011","505","nop_05_miyako_idle_joy2","","0.2","100711","3","","","","1"
"505012","505","vo_drama_10082005_002","","","vo_drama_10082005","21","0","","","0"
"505013","505","ミヤコさん、クリスマスにたくさん\n食べたじゃありませんか……","0","0","103111","11","1","0.5","0","6"
"505014","505","nop_05_shinobu_talk_worry","","0.2","103111","3","","","","1"
"505015","505","","","","505013","91","","","",""
"505016","505","nop_05_shinobu_idle_worry","","0.2","103111","3","","","","1"
"505017","505","vo_drama_10082005_003","","","vo_drama_10082005","21","0","","","0"
"505018","505","クリスマスと新年は別腹なの！\nプリンはいくらあってもいいの！","0","0","100711","11","1","0.5","0","6"
