72def465eca3ce21e7cc3c3f379d0f215ac28737d77472c20eecf3499634ce60,1a82b28faec31698609748ffce406406e2813d1af233b7bc04a2666b94004013,76c4bccae692ec06d74064eadecd8a06da2d1208213cfce12f711a0a1253146c,45593d5f2079b6baa204be85b161d5a1e1e8b83fdead7fe17354d1e67cf0992a,a0eefcb4d2bc460e50beed6b1020710ee7427b36d9e172970dc88c8f53524902,4a86e792967c7d70c6805c7b666fb7b94b9de230d47cad7c298b7d221a4ca20d,97ca655fa836856bee364c8c1f103fbeece7ade9dad5fb98156c9c5991c1c77f,3e942a299f57b449d2affc67be54faa7c1bc1d5602fa9c4234e82a752e9715af,62ce9184568ba47c50156481878e0677bee036708fcedc461b146989a056a131,f5759fe7f6aa5e5aa08c1d01d0dd246cc086010c4f9379c15b03ba8c5cade0e5,af42f1a784b4fe66d1d6fa1e5e0fe29cdf7442a7f632a5151b5c88da3412b335,ea12297fb031c3708dd2f219f16514bdf6de76de0a8fae6c2c6b91ff1500e618,d07e2235aea999afa18001bad9c431c5926d2049976a3bde4ed2b99f75393f4d,a5bdc9879f4dd9e5cb5056013e5d52adec3de6db70cf60df682ae49a93ab5fcf,9c58756bc74aa5c0f97723b59c8187718ec392802fe102baac2a282afb47f4d7,ddb2f916983fff02f5d9e36d25a9f3da019190f5b81365f7ec8ff45abf2af0f9,2799c990a38b8839fbeee665b42b83765db6f99f0824e7ec99666200ac65dbe2,373c62fb5491d4af87ba070c6aafe883d4be9862c4bd66e1bbcae0a34f68be96,5570f185fad49c81bb9ac74fda347acf3e0713922ff3c15e357ffd7af06e8246,f38797676a8f6aaaaf5f24af889979fa1961bdc831e3cce70ee77680174439aa,390f41318b7853acd4cc264cf051790a9aeb8e3631619e5b047de273c03193af
"258900101","0","7","0","4","0","0","2","1","1","0","0","1","1","1","0","","0","","3000","0"
"258900102","0","1","80","4","100","0.002","2","2","1","0","0","1","1","1","0","","10","","3000","1"
"259000101","0","1","80","3","50","0.001","1","2","2","0","0","1","1","1","0","","5","","3000","1"
"259000201","1","10","0","3","1","12","0","30","99","0","0","1","2","3","1","","100","","3000","10"
"259100101","0","1","80","3","25","0.0005","1","1","1","0","0","1","1","1","0","","2.5","","3000","1"
"259100102","0","9","100","3","20","0","1","1","1","0","0","1","1","1","0","","2","","3000","4.5"
"259200101","0","1","80","3","25","0.0005","1","1","1","0","0","1","1","1","0","","2.5","","3000","1"
"259200102","0","9","100","3","20","0","1","2","1","0","0","1","1","1","0","","2","","3000","4.5"
"259300101","0","7","0","4","0","0","1","1","1","0","0","1","1","1","0","","0","","3000","0"
"259300102","0","1","80","4","100","0.002","1","2","1","0","0","1","1","1","0","","10","","3000","1"
"259400101","0","1","80","3","100","0.002","0","1","1","0","0","1","1","1","0","","10","","3000","1"
"259500101","0","1","80","3","100","0.002","0","2","2","0","0","1","1","1","0","","10","","3000","1"
"259600101","0","1","80","6","50","0.001","0","2","1","0","0","1","1","1","0","","5","","3000","1"
"259600102","1","10","0","6","1","5","0","11","1","0","0","1","1","1","0","","100","","3000","10"
"259600103","1","10","0","6","1","5","0","31","1","0","0","1","1","1","0","","100","","3000","10"
"259700101","0","7","0","8","0","0","0","4","1","0","0","1","1","2","0","","0","","3000","0"
"259700102","0","1","80","3","100","0.002","0","1","1","0","0","1","1","2","0","","10","","150","1"
"259800101","0","7","0","8","0","0","0","4","1","0","0","1","1","2","0","","0","","3000","0"
"259800102","0","1","80","3","100","0.002","0","1","1","0","0","1","1","2","0","","10","","150","1"
"300100101","1","26","0","7","7","0","0","300100102","1","0","0","1","2","3","0","","0.005","","3000","0"
"300100102","1","46","100","3","25","0","0","1","99","0","0","1","1","3","0","","0","","3000","0"
"300100103","0","9","100","3","0","0","0","2","99","0","0","1","1","3","0","","0.2","","3000","3.5"
"300100201","0","1","100","3","10","0.00098","0","1","1","0","0","1","1","3","0","","10","","3000","1"
"300100202","0","3","0","3","2160","0","0","3","1","0","0","1","1","3","0","","0","","3000","3000"
"300100203","300100204","28","0","3","0","0","0","960","1","0","0","1","1","3","0","","0","","3000","0"
"300100204","1","10","0","7","2","12","0","10","1","0","0","1","2","3","0","","50","","3000","0"
"300100205","0","8","0","3","0","0","0","7","1","0","0","1","1","3","0","","0","","3000","3"
"300100301","0","1","100","3","2.5","0.00023","0","2","99","0","0","1","1","3","0","","2.5","","3000","1"
"300100302","1","10","0","3","2","18","0","111","99","0","0","1","1","3","0","","10","","3000","0"
"300100303","1","10","0","3","2","18","0","121","99","0","0","1","1","3","0","","10","","3000","0"
"300100401","0","1","100","3","18","0.00178","0","1","1","0","0","1","1","3","0","","18","","3000","1"
"300101101","1","26","0","7","7","0","0","300101102","1","0","0","1","2","3","0","","0.005","","3000","0"
"300101102","1","46","100","3","25","0","0","1","99","0","0","1","1","3","0","","0","","3000","0"
"300101103","0","9","100","3","0","0","0","2","99","0","0","1","1","3","0","","0.2","","3000","3.5"
"300101201","0","1","100","3","10","0.00098","0","1","1","0","0","1","1","3","0","","10","","3000","1"
"300101202","0","3","0","3","2160","0","0","3","1","0","0","1","1","3","0","","0","","3000","3000"
"300101203","300101204","28","0","3","0","0","0","960","1","0","0","1","1","3","0","","0","","3000","0"
"300101204","1","10","0","7","2","12","0","10","1","0","0","1","2","3","0","","50","","3000","0"
"300101205","0","8","0","3","0","0","0","7","1","0","0","1","1","3","0","","0","","3000","3"
"300101301","0","1","100","3","2.5","0.00023","0","2","99","0","0","1","1","3","0","","2.5","","3000","1"
"300101302","1","10","0","3","2","18","0","111","99","0","0","1","1","3","0","","10","","3000","0"
"300101303","1","10","0","3","2","18","0","121","99","0","0","1","1","3","0","","10","","3000","0"
"300101401","0","1","100","3","4","0.00038","0","1","2","0","0","1","1","3","0","","4","","3000","1"
"300101402","0","1","100","3","4","0.00038","0","1","2","0","0","1","1","3","0","","4","","3000","1"
"300101403","300101404","28","0","3","0","0","0","960","2","0","0","1","1","3","0","","0","","3000","0"
"300101404","1","10","0","7","2","12","0","10","1","0","0","1","2","3","0","","50","","3000","0"
"300101405","0","8","0","3","0","0","0","7","2","0","0","1","1","3","0","","0","","3000","1.5"
"300101501","0","1","100","3","18","0.00178","0","1","1","0","0","1","1","3","0","","18","","3000","1"
"300102101","1","26","0","7","7","0","0","300102102","1","0","0","1","2","3","0","","0.005","","3000","0"
"300102102","1","46","100","3","30","0","0","1","99","0","0","1","1","3","0","","0","","3000","0"
"300102103","0","9","100","3","0","0","0","2","99","0","0","1","1","3","0","","0.2","","3000","3.5"
"300102201","0","1","100","3","10","0.00098","0","1","1","0","0","1","1","3","0","","10","","3000","1"
"300102202","0","3","0","3","2160","0","0","3","1","0","0","1","1","3","0","","0","","3000","3000"
"300102203","300102204","28","0","3","0","0","0","980","1","0","0","1","1","3","0","","0","","3000","0"
"300102204","1","10","0","7","2","12","0","10","1","0","0","1","2","3","0","","50","","3000","0"
"300102205","0","8","0","3","0","0","0","7","1","0","0","1","1","3","0","","0","","3000","3"
"300102301","0","1","100","3","2.5","0.00023","0","2","99","0","0","1","1","3","0","","2.5","","3000","1"
"300102302","1","10","0","3","2","18","0","111","99","0","0","1","1","3","0","","1000","","3000","0"
"300102303","1","10","0","3","2","18","0","121","99","0","0","1","1","3","0","","1000","","3000","0"
"300102304","0","8","0","3","0","0","0","3","99","0","0","1","1","3","0","","0","","3000","1"
"300102401","0","1","100","3","4","0.00038","0","1","2","0","0","1","1","3","0","","4","","3000","1"
"300102402","0","1","100","3","4","0.00038","0","1","2","0","0","1","1","3","0","","4","","3000","1"
"300102403","300102404","28","0","3","0","0","0","980","2","0","0","1","1","3","0","","0","","3000","0"
"300102404","1","10","0","7","2","12","0","10","1","0","0","1","2","3","0","","50","","3000","0"
"300102405","0","8","0","3","0","0","0","7","2","0","0","1","1","3","0","","0","","3000","1.5"
"300102501","0","1","100","3","18","0.00178","0","1","1","0","0","1","1","3","0","","18","","3000","1"
"300102601","2","48","0","7","100","0","0","1","1","12","0","1","2","3","0","","0","","3000","0"
"300102602","1","10","0","3","2","12","0","10","99","0","0","1","3","3","0","","50","","3000","0"
"300102603","1","10","0","3","2","12","0","30","99","0","0","1","3","3","0","","50","","3000","0"
"300102604","1","10","0","3","2","12","0","21","99","0","0","1","3","3","0","","50","","3000","0"
"300102605","1","10","0","3","2","12","0","41","99","0","0","1","3","3","0","","50","","3000","0"
"300102606","0","8","0","3","1.5","0","0","2","99","0","0","1","3","3","0","","0","","3000","12"
"300200101","0","1","0","3","5","0","0","1","99","0","0","1","1","1","0","敵単体に{0}の物理ダメージ","7","物理ダメージ+{0}","2160","1.2"
"300200102","0","34","0","3","2","3","0","1","99","0","0","1","1","3","0","攻撃する度にダメージ{0}増加","75","追加ダメージ+{0}","2160","0"
"300200201","0","7","0","3","0","0","0","1","1","0","0","1","1","2","0","","0","","2160","0"
"300200202","0","1","0","1","20","0","0","1","99","0","0","1","1","2","0","","1.3","","100","0.4"
"300200203","0","9","0","1","80","0","0","1","99","0","0","1","1","2","0","","8.5","","100","5"
"300200301","0","49","0","7","100","0","0","2","1","0","0","1","2","3","0","","0","","-1","0"
"300200302","1","10","0","7","2","7","0","20","1","0","0","1","2","3","1","","35","","-1","0"
"300200401","0","1","0","3","0","0","0","1","99","0","0","2","1","1","0","","0","","250","1.2"
"300200501","0","17","0","7","100","0","0","3","1","0","0","2","2","1","0","","0","","0","50"
"300200502","30020002","22","0","1","180","0","0","1","1","0","0","2","2","1","0","","0","","0","0"
"300200503","3002001","22","0","1","180","0","0","2","1","0","0","2","2","1","0","","0","","0","0"
"300200601","3002001","22","0","7","30","0","0","2","1","0","0","2","2","1","0","","0","","0","0"
"300201101","0","1","100","3","7","0.00032","0","1","99","0","0","1","1","3","0","","7","","-1","1"
"300201102","0","102","0","7","2","3","0","1","1","0","0","1","2","3","0","","30","","-1","0"
"300201201","0","7","0","3","0","0","0","4","1","0","0","1","1","2","0","","0","","2160","0"
"300201202","0","1","100","1","5","0.00022","0","1","99","0","0","1","1","2","0","","5","","400","1"
"300201203","0","9","100","1","5","0","0","1","99","0","0","1","1","2","0","","0.3","","400","8.5"
"300201301","1","10","0","7","2","12","0","10","1","0","0","1","2","3","1","","40","","-1","0"
"300201302","1","10","0","7","1","12","0","20","1","0","0","1","2","3","1","","0","","-1","0.1"
"300201303","1","10","0","7","1","12","0","40","1","0","0","1","2","3","1","","0","","-1","0.1"
"300201401","0","1","50","3","25","0.00134","0","1","1","0","0","1","1","3","0","","25","","3000","1"
"300202101","0","1","100","3","7","0.00032","0","1","99","0","0","1","1","3","0","","7","","-1","1"
"300202102","0","102","0","7","2","3","0","1","1","0","0","1","2","3","0","","30","","-1","0"
"300202201","0","7","0","3","0","0","0","4","1","0","0","1","1","2","0","","0","","2160","0"
"300202202","0","1","100","1","5","0.00022","0","1","99","0","0","1","1","2","0","","5","","400","1"
"300202203","0","9","100","1","5","0","0","1","99","0","0","1","1","2","0","","0.3","","400","8.5"
"300202301","300202302","28","300202304","3","4","0","0","701","99","0","0","2","2","2","0","","2","","3000","0"
"300202302","1","10","0","7","1","12","0","20","1","0","0","2","2","3","1","","0","","-1","0.03"
"300202303","1","10","0","7","1","12","0","40","1","0","0","2","2","3","1","","0","","-1","0.03"
"300202304","300202305","28","300202308","3","5","0","0","702","99","0","0","2","2","2","0","","8","","3000","0"
"300202305","1","10","0","7","2","12","0","10","1","0","0","2","2","3","1","","50","","-1","0"
"300202306","1","10","0","7","1","12","0","20","1","0","0","2","2","3","1","","0","","-1","0.05"
"300202307","1","10","0","7","1","12","0","40","1","0","0","2","2","3","1","","0","","-1","0.05"
"300202308","1","10","0","7","2","12","0","10","1","0","0","2","2","3","1","","200","","-1","0"
"300202309","1","10","0","7","1","12","0","20","1","0","0","2","2","3","1","","0","","-1","0.075"
"300202310","1","10","0","7","1","12","0","40","1","0","0","2","2","3","1","","0","","-1","0.075"
"300202401","0","1","50","3","25","0.00134","0","1","1","0","0","1","1","3","0","","25","","3000","1"
"300202501","300202502","28","300202503","3","2","0","0","703","99","0","0","2","2","2","0","","1","","3000","0"
"300202502","401710310","15","1","7","0","0","0","2","1","1","0","2","2","1","-500","","-4","","250","0"
"300202503","300202504","28","300202505","3","1","0","0","701","99","0","0","2","2","2","0","","1","","3000","0"
"300202504","401710308","15","1","7","0","0","0","2","1","1","0","2","2","1","-350","","-8","","250","0"
"300202505","300202507","28","300202506","3","1","0","0","720","99","0","0","2","2","2","0","","1","","3000","208600"
"300202506","401710308","15","1","7","0","0","0","2","1","1","0","2","2","1","-350","","-8","","250","0"
"300202507","401710309","15","1","7","0","0","0","2","1","1","0","2","2","1","-420","","-1","","250","0"
"300202601","0","21","0","18","1","0","0","1","99","0","0","1","2","3","0","","0","","-1","0"
"300203101","0","1","100","3","7","0.00032","0","1","99","0","0","1","1","3","0","","7","","-1","1"
"300203102","0","102","0","7","2","3","0","1","1","0","0","1","2","3","0","","40","","-1","0"
"300203201","0","7","0","3","0","0","0","4","1","0","0","1","1","2","0","","0","","2160","0"
"300203202","0","1","100","1","5","0.00022","0","1","99","0","0","1","1","2","0","","5","","400","1"
"300203203","0","9","100","1","5","0","0","1","99","0","0","1","1","2","0","","0.3","","400","8.5"
"300203301","300203302","28","300203304","3","4","0","0","701","99","0","0","2","2","2","0","","2","","3000","0"
"300203302","1","10","0","7","1","12","0","20","1","0","0","2","2","3","1","","0","","-1","0.03"
"300203303","1","10","0","7","1","12","0","40","1","0","0","2","2","3","1","","0","","-1","0.03"
"300203304","300203305","28","300203308","3","5","0","0","702","99","0","0","2","2","2","0","","8","","3000","0"
"300203305","1","10","0","7","2","12","0","10","1","0","0","2","2","3","1","","50","","-1","0"
"300203306","1","10","0","7","1","12","0","20","1","0","0","2","2","3","1","","0","","-1","0.05"
"300203307","1","10","0","7","1","12","0","40","1","0","0","2","2","3","1","","0","","-1","0.05"
"300203308","1","10","0","7","2","12","0","10","1","0","0","2","2","3","1","","200","","-1","0"
"300203309","1","10","0","7","1","12","0","20","1","0","0","2","2","3","1","","0","","-1","0.075"
"300203310","1","10","0","7","1","12","0","40","1","0","0","2","2","3","1","","0","","-1","0.075"
"300203401","0","1","80","3","25","0.00134","0","1","1","0","0","1","1","3","0","","25","","3000","1"
"300203501","300203502","28","300203503","3","2","0","0","703","99","0","0","2","2","2","0","","1","","3000","0"
"300203502","401710410","15","1","7","0","0","0","2","1","1","0","2","2","1","-500","","-4","","250","0"
"300203503","300203504","28","300203505","3","1","0","0","701","99","0","0","2","2","2","0","","1","","3000","0"
"300203504","401710408","15","1","7","0","0","0","2","1","1","0","2","2","1","-350","","-8","","250","0"
"300203505","300203507","28","300203506","3","1","0","0","720","99","0","0","2","2","2","0","","1","","3000","208606"
"300203506","401710408","15","1","7","0","0","0","2","1","1","0","2","2","1","-350","","-8","","250","0"
"300203507","401710409","15","1","7","0","0","0","2","1","1","0","2","2","1","-420","","-1","","250","0"
"300203508","0","20","0","7","90","0","0","1","1","0","0","2","2","3","0","","0","","-1","0"
"300203601","0","21","0","18","1","0","0","1","99","0","0","1","2","3","0","","0","","-1","0"
"300204101","0","1","100","3","7","0.00032","0","1","99","0","0","1","1","3","0","","7","","-1","1"
"300204102","0","102","0","7","2","3","0","1","1","0","0","1","2","3","0","","30","","-1","0"
"300204201","0","7","0","3","0","0","0","4","1","0","0","1","1","2","0","","0","","2160","0"
"300204202","0","1","100","1","5","0.00022","0","1","99","0","0","1","1","2","0","","5","","400","1"
"300204203","0","9","100","1","5","0","0","1","99","0","0","1","1","2","0","","0.3","","400","8.5"
"300204301","300204302","28","300204304","3","4","0","0","701","99","0","0","2","2","2","0","","2","","3000","0"
"300204302","1","10","0","7","1","12","0","20","1","0","0","2","2","3","1","","0","","-1","0.03"
"300204303","1","10","0","7","1","12","0","40","1","0","0","2","2","3","1","","0","","-1","0.03"
"300204304","300204305","28","300204308","3","5","0","0","702","99","0","0","2","2","2","0","","8","","3000","0"
"300204305","1","10","0","7","2","12","0","10","1","0","0","2","2","3","1","","50","","-1","0"
"300204306","1","10","0","7","1","12","0","20","1","0","0","2","2","3","1","","0","","-1","0.05"
"300204307","1","10","0","7","1","12","0","40","1","0","0","2","2","3","1","","0","","-1","0.05"
"300204308","1","10","0","7","2","12","0","10","1","0","0","2","2","3","1","","200","","-1","0"
"300204309","1","10","0","7","1","12","0","20","1","0","0","2","2","3","1","","0","","-1","0.075"
"300204310","1","10","0","7","1","12","0","40","1","0","0","2","2","3","1","","0","","-1","0.075"
"300204401","0","1","50","3","25","0.00134","0","1","1","0","0","1","1","3","0","","25","","3000","1"
"300204501","300204502","28","300204503","3","2","0","0","703","99","0","0","2","2","2","0","","1","","3000","0"
"300204502","401710710","15","1","7","0","0","0","2","1","1","0","2","2","1","-500","","-4","","250","0"
"300204503","300204504","28","300204505","3","1","0","0","701","99","0","0","2","2","2","0","","1","","3000","0"
"300204504","401710708","15","1","7","0","0","0","2","1","1","0","2","2","1","-350","","-8","","250","0"
"300204505","300204507","28","300204506","3","1","0","0","720","99","0","0","2","2","2","0","","1","","3000","208600"
"300204506","401710708","15","1","7","0","0","0","2","1","1","0","2","2","1","-350","","-8","","250","0"
"300204507","401710709","15","1","7","0","0","0","2","1","1","0","2","2","1","-420","","-1","","250","0"
"300204601","0","21","0","18","1","0","0","1","99","0","0","1","2","3","0","","0","","-1","0"
"300300101","2","46","100","3","35","0","0","1","99","0","0","1","1","6","0","敵全体に魔法割合ダメージ","0","","3000","0"
"300300102","300300103","23","0","3","0","0","0","100","99","0","0","1","1","6","0","","0","","3000","0"
"300300103","0","1","100","3","4","0.00005","0","2","99","0","0","1","1","6","0","対象が行動不能：追加魔法ダメージ","4","","3000","1"
"300300104","0","16","0","3","300","0","0","2","99","0","0","1","1","6","0","対象が行動不能：ＴＰダウン","0","","3000","0"
"300300105","0","49","0","3","100","0","0","10","99","0","0","1","1","6","0","敵全体にバリア解除","0","","3000","0"
"300300201","2","46","100","3","0","0","0","1","99","0","0","1","1","4","0","前方範囲に魔法割合ダメージ","0.001","","540","0"
"300300301","0","93","0","5","0","0","0","300300302","1","0","0","1","1","6","0","","0","","3000","0"
"300300302","0","7","0","5","0","0","0","4","1","0","0","1","1","6","0","","0","","3000","0"
"300300303","0","93","0","5","0","0","0","300300304","1","0","0","1","1","6","0","","0","","3000","0"
"300300304","300300305","28","300300306","5","1","0","0","960","1","0","0","1","1","6","0","","2","","3000","0"
"300300305","0","8","0","3","0","0","0","5","99","0","0","1","1","5","0","対象のＨＰ60％未満：対象周囲に束縛","0","","150","4"
"300300306","0","93","0","5","0","0","0","300300307","1","0","0","1","1","6","0","","0","","3000","0"
"300300307","0","8","0","5","0","0","0","5","1","0","0","1","1","6","0","残りＨＰ割合が最も低い敵１体に束縛（挑発無視）","0","","3000","4"
"300300401","0","1","100","3","7","0.0001","0","2","1","0","0","1","1","3","0","前から敵１体に魔法ダメージ","7","","3000","1"
"300301101","2","46","100","3","35","0","0","1","99","0","0","1","1","6","0","敵全体に魔法割合ダメージ","0","","3000","0"
"300301102","300301103","23","0","3","0","0","0","100","99","0","0","1","1","6","0","","0","","3000","0"
"300301103","0","1","100","3","4","0.00005","0","2","99","0","0","1","1","6","0","対象が行動不能：追加魔法ダメージ","4","","3000","1"
"300301104","0","16","0","3","400","0","0","2","99","0","0","1","1","6","0","対象が行動不能：ＴＰダウン","0","","3000","0"
"300301105","0","49","0","3","100","0","0","10","99","0","0","1","1","6","0","敵全体にバリア解除","0","","3000","0"
"300301201","2","46","100","3","0","0","0","1","99","0","0","1","1","4","0","前方範囲に魔法割合ダメージ","0.001","","540","0"
"300301301","0","93","0","5","0","0","0","300301302","1","0","0","1","1","6","0","","0","","3000","0"
"300301302","0","7","0","5","0","0","0","4","1","0","0","1","1","6","0","","0","","3000","0"
"300301303","0","93","0","5","0","0","0","300301304","1","0","0","1","1","6","0","","0","","3000","0"
"300301304","300301305","28","300301306","5","1","0","0","960","1","0","0","1","1","6","0","","2","","3000","0"
"300301305","0","8","0","3","0","0","0","5","99","0","0","1","1","5","0","対象のＨＰ60％未満：対象周囲に束縛","0","","150","5"
"300301306","0","93","0","5","0","0","0","300301307","1","0","0","1","1","6","0","","0","","3000","0"
"300301307","0","8","0","5","0","0","0","5","1","0","0","1","1","6","0","残りＨＰ割合が最も低い敵１体に束縛（挑発無視）","0","","3000","5"
"300301401","2","46","100","3","0","0","0","1","99","0","0","1","1","6","0","敵全体に魔法割合ダメージ","0.001","","3000","0"
"300301402","300301403","23","300301404","3","0","0","0","960","99","0","0","1","1","6","0","","0","","3000","0"
"300301403","0","8","0","3","0","0","0","5","99","0","0","1","1","6","0","対象のＨＰ60％未満：束縛時間アップ","0","","3000","3"
"300301404","0","8","0","3","0","0","0","5","99","0","0","1","1","6","0","敵全体に束縛","0","","3000","1"
"300301405","0","49","0","3","100","0","0","10","99","0","0","1","1","6","0","敵全体にバリア解除","0","","3000","0"
"300301501","0","1","100","3","7","0.0001","0","2","1","0","0","1","1","3","0","前から敵１体に魔法ダメージ","7","","3000","1"
"300302101","2","46","100","3","50","0","0","1","99","0","0","1","1","6","0","敵全体に魔法割合ダメージ","0","","3000","0"
"300302102","300302103","23","0","3","0","0","0","100","99","0","0","1","1","6","0","","0","","3000","0"
"300302103","0","1","100","3","4","0.00005","0","2","99","0","0","1","1","6","0","対象が行動不能：追加魔法ダメージ","4","","3000","1"
"300302104","0","16","0","3","500","0","0","2","99","0","0","1","1","6","0","対象が行動不能：ＴＰダウン","0","","3000","0"
"300302105","0","49","0","3","100","0","0","10","99","0","0","1","1","6","0","敵全体にバリア解除","0","","3000","0"
"300302201","2","46","100","3","0","0","0","1","99","0","0","1","1","4","0","前方範囲に魔法割合ダメージ","0.001","","540","0"
"300302301","0","93","0","5","0","0","0","300302302","1","0","0","1","1","6","0","","0","","3000","0"
"300302302","0","7","0","5","0","0","0","4","1","0","0","1","1","6","0","","0","","3000","0"
"300302303","0","93","0","5","0","0","0","300302304","1","0","0","1","1","6","0","","0","","3000","0"
"300302304","300302305","28","300302306","5","1","0","0","970","1","0","0","1","1","6","0","","2","","3000","0"
"300302305","0","8","0","3","0","0","0","5","99","0","0","1","1","5","0","対象のＨＰ70％未満：対象周囲に束縛","0","","150","6"
"300302306","0","93","0","5","0","0","0","300302307","1","0","0","1","1","6","0","","0","","3000","0"
"300302307","0","8","0","5","0","0","0","5","1","0","0","1","1","6","0","残りＨＰ割合が最も低い敵１体に束縛（挑発無視）","0","","3000","6"
"300302401","2","46","100","3","0","0","0","1","99","0","0","1","1","6","0","敵全体に魔法割合ダメージ","0.001","","3000","0"
"300302402","300302403","23","300302404","3","0","0","0","970","99","0","0","1","1","6","0","","0","","3000","0"
"300302403","0","8","0","3","0","0","0","5","99","0","0","1","1","6","0","対象のＨＰ70％未満：束縛時間アップ","0","","3000","4"
"300302404","0","8","0","3","0","0","0","5","99","0","0","1","1","6","0","敵全体に束縛","0","","3000","1"
"300302405","0","49","0","3","100","0","0","10","99","0","0","1","1","6","0","敵全体にバリア解除","0","","3000","0"
"300302501","0","49","0","3","100","0","0","10","99","0","0","1","1","6","0","敵全体にバリア解除","0","","3000","0"
"300302502","2","46","100","3","35","0","0","1","99","0","0","1","1","6","0","敵全体に魔法割合ダメージ","0","","3000","0"
"300302503","0","59","0","3","0.8","0","0","1","99","0","0","1","1","6","0","敵全体にＨＰ回復量ダウン","12.5","","3000","0"
"300302504","1","10","0","3","2","12.5","0","91","99","0","0","1","1","6","0","敵全体にＨＰ吸収ダウン","100","","3000","0"
"300302505","1","10","0","3","1","12.5","0","11","99","0","0","1","1","6","0","敵全体に物理攻撃力ダウン","0","","3000","1"
"300302506","1","10","0","3","1","12.5","0","31","99","0","0","1","1","6","0","敵全体に魔法攻撃力ダウン","0","","3000","1"
"300302601","0","1","100","3","7","0.0001","0","2","1","0","0","1","1","3","0","前から敵１体に魔法ダメージ","7","","3000","1"
"300400101","0","1","0","3","20","0","0","2","99","0","0","1","1","1","0","","2.3","","3000","1.6"
"300400102","1","10","0","20","2","12","0","11","99","0","0","1","1","1","0","","70","","3000","0"
"300400103","1","10","0","21","2","12","0","41","99","0","0","1","1","1","0","","70","","3000","0"
"300400201","0","1","0","3","8","0","0","2","2","0","0","1","1","1","0","","0.8","","3000","0.8"
"300400202","0","13","0","1","11","0","0","0","2","0","0","1","1","1","0","","0","","3000","100"
"300400203","0","1","0","3","15","0","0","2","99","0","0","1","1","1","0","","1.6","","3000","1.5"
"300400301","0","1","0","14","30","0","0","2","1","0","0","1","1","1","0","","2.6","","2160","4"
"300400302","0","16","0","14","300","0","0","2","1","0","0","1","1","1","0","","0","","2160","0"
"300400401","0","7","0","10","0","0","0","1","1","0","0","2","1","1","0","","0","","0","0"
"300400402","0","1","0","1","0","0","0","1","0","0","0","2","1","1","0","","0","","0","1.2"
"300400501","0","1","0","1","0","0","0","1","0","0","0","2","1","1","0","","0","","0","1.2"
"300400502","30040002","22","0","1","180","0","0","1","1","0","0","2","2","1","0","","0","","0","0"
"300400503","3004001","22","0","1","180","0","0","2","1","0","0","2","2","1","0","","0","","0","0"
"300400601","0","1","0","3","50","0.2","0","2","99","0","0","2","1","1","0","","2","","3000","0.5"
"300401101","0","49","0","3","100","41","0","20","99","0","0","1","1","6","0","","0","","3000","1"
"300401102","1","10","0","20","1","24","0","11","99","0","0","1","1","6","0","","0","","3000","9"
"300401103","1","10","0","21","1","24","0","31","99","0","0","1","1","6","0","","0","","3000","9"
"300401104","1","10","0","3","2","24","0","41","99","0","0","1","1","6","0","","80","","3000","0"
"300401201","2","46","100","3","30","0","0","2","1","0","0","1","1","3","0","","0","","3000","0"
"300401202","0","13","0","3","8","0","0","1","1","0","0","1","1","3","0","","0","","3000","100"
"300401203","2","46","100","3","30","0","0","2","99","0","0","1","1","6","0","","0","","3000","0"
"300401301","0","1","50","3","41","0.00048","0","2","1","0","0","1","1","3","0","","41","","3000","1"
"300401302","0","16","0","3","300","0","0","2","1","0","0","1","1","3","0","","0","","3000","0"
"300401303","0","16","0","7","400","0","0","4","1","0","0","1","2","3","0","","0","","0","0"
"300401401","0","1","50","3","41","0.00048","0","2","1","0","0","1","1","3","0","","41","","3000","1"
"300402101","0","49","0","3","100","41","0","20","99","0","0","1","1","6","0","","0","","3000","1"
"300402102","1","10","0","20","1","24","0","11","99","0","0","1","1","6","0","","0","","3000","9"
"300402103","1","10","0","21","1","24","0","31","99","0","0","1","1","6","0","","0","","3000","9"
"300402104","1","10","0","3","2","24","0","41","99","0","0","1","1","6","0","","80","","3000","0"
"300402201","2","46","100","3","30","0","0","2","1","0","0","1","1","3","0","","0","","3000","0"
"300402202","0","13","0","3","8","0","0","1","1","0","0","1","1","3","0","","0","","3000","100"
"300402203","2","46","100","3","30","0","0","2","99","0","0","1","1","6","0","","0","","3000","0"
"300402301","0","1","50","3","41","0.00048","0","2","1","0","0","1","1","3","0","","41","","3000","1"
"300402302","0","16","0","3","300","0","0","2","1","0","0","1","1","3","0","","0","","3000","0"
"300402303","0","16","0","7","400","0","0","4","1","0","0","1","2","3","0","","0","","0","0"
"300402401","0","1","50","3","41","0.00048","0","2","1","0","0","1","1","3","0","","41","","3000","1"
"300402501","0","1","100","3","5","0","0","2","99","0","0","1","1","6","0","","5","","3000","1"
"300402502","0","13","0","3","4","0","0","0","99","0","0","1","1","6","0","","0","","3000","100"
"300403101","0","1","0","3","20","0.008","0","2","99","0","0","1","1","1","0","","2.3","","3000","1"
"300403102","1","10","0","20","2","12","0","11","99","0","0","1","1","1","0","","1","","3000","0.29"
"300403103","1","10","0","21","2","12","0","31","99","0","0","1","1","1","0","","1","","3000","0.29"
"300403201","0","1","0","3","8","0.015","0","2","1","0","0","1","1","1","0","","0.8","","3000","0.8"
