ec711f62af5ef51799df5c08f197397a28fc4a92b4b640a40c512ef50f3325a6,2f7d2b42eb216ca3789ded4c04643af9d7ac2f936888235adfda64921c92e64f,3c20847f37b50261b501e1329883b7e3038b9674498c17647cdddeec92c61308,158fe0e909bc90da5e4fa331da17260f93aaacb78900971b2f919d1d90a9a7d1,ffdedc27ee8f56704b8fab9d3ab5b19939b32fef3723e51dcbe1c7880974f1b8,f1a617bef1d3ace5526f137a55d8ab9b66f24230e85dc561628927e04bee29f1,924036ee46b003746ca309eb91c159fd6176017a36e5b8ba81010645ba69c704,4977c3c9e6e32b92d74587836c3bee88a919fbd26c150aa4d70f3912a85d392f
"0","0","0","101","0","1","5","32911"
"0","0","0","4","0","46","1","33011"
"0","0","0","4","0","92","1","33021"
"0","0","0","4","0","138","1","33031"
"0","0","0","4","0","184","1","33041"
"0","0","0","4","0","230","1","33051"
"0","0","0","2","0","46","4","33111"
"0","0","0","2","0","92","4","33121"
"0","0","0","2","0","138","4","33131"
"0","0","0","2","0","184","4","33141"
"0","0","0","2","0","230","4","33151"
"0","0","0","101","0","1","2","33211"
"0","0","0","6","0","7","3","33311"
"0","0","0","6","0","14","3","33321"
"0","0","0","6","0","21","3","33331"
"0","0","0","6","0","28","3","33341"
"0","0","0","6","0","35","3","33351"
"0","0","0","6","0","7","4","33411"
"0","0","0","6","0","14","4","33421"
"0","0","0","6","0","21","4","33431"
"0","0","0","6","0","28","4","33441"
"0","0","0","6","0","35","4","33451"
"0","0","0","7","0","7","5","33511"
"0","0","0","7","0","14","5","33521"
"0","0","0","7","0","21","5","33531"
"0","0","0","7","0","28","5","33541"
"0","0","0","7","0","35","5","33551"
"0","0","0","4","0","46","4","33611"
"0","0","0","4","0","92","4","33621"
"0","0","0","4","0","138","4","33631"
"0","0","0","4","0","184","4","33641"
"0","0","0","4","0","230","4","33651"
"0","0","0","2","0","46","1","33711"
"0","0","0","2","0","92","1","33721"
"0","0","0","2","0","138","1","33731"
"0","0","0","2","0","184","1","33741"
"0","0","0","2","0","230","1","33751"
"0","0","0","100","0","1","3","33811"
"5","4","3","1","2","26","1","33911"
"5","4","3","1","2","52","1","33921"
"5","4","3","1","2","78","1","33931"
"5","4","3","1","2","104","1","33941"
"5","4","3","1","2","130","1","33951"
"0","0","0","2","0","46","3","34011"
"0","0","0","2","0","92","3","34021"
"0","0","0","2","0","138","3","34031"
"0","0","0","2","0","184","3","34041"
"0","0","0","2","0","230","3","34051"
"0","0","0","4","0","46","2","34111"
"0","0","0","4","0","92","2","34121"
"0","0","0","4","0","138","2","34131"
"0","0","0","4","0","184","2","34141"
"0","0","0","4","0","230","2","34151"
"0","0","0","4","0","46","5","34211"
"0","0","0","4","0","92","5","34221"
"0","0","0","4","0","138","5","34231"
"0","0","0","4","0","184","5","34241"
"0","0","0","4","0","230","5","34251"
"0","0","0","101","0","1","4","34311"
"0","0","0","7","0","7","1","34411"
"0","0","0","7","0","14","1","34421"
"0","0","0","7","0","21","1","34431"
"0","0","0","7","0","28","1","34441"
"0","0","0","7","0","35","1","34451"
"0","0","0","100","0","1","5","34511"
"0","0","0","4","0","46","2","34611"
"0","0","0","4","0","92","2","34621"
"0","0","0","4","0","138","2","34631"
"0","0","0","4","0","184","2","34641"
"0","0","0","4","0","230","2","34651"
"0","0","0","101","0","1","3","34711"
"0","0","0","7","0","7","4","34811"
"0","0","0","7","0","14","4","34821"
"0","0","0","7","0","21","4","34831"
"0","0","0","7","0","28","4","34841"
"0","0","0","7","0","35","4","34851"
"0","0","0","2","0","46","2","34911"
"0","0","0","2","0","92","2","34921"
"0","0","0","2","0","138","2","34931"
"0","0","0","2","0","184","2","34941"
"0","0","0","2","0","230","2","34951"
"0","0","0","2","0","46","4","35011"
"0","0","0","2","0","92","4","35021"
"0","0","0","2","0","138","4","35031"
"0","0","0","2","0","184","4","35041"
"0","0","0","2","0","230","4","35051"
"0","0","0","6","0","7","1","35111"
"0","0","0","6","0","14","1","35121"
"0","0","0","6","0","21","1","35131"
"0","0","0","6","0","28","1","35141"
"0","0","0","6","0","35","1","35151"
"5","4","3","5","2","24","1","35211"
"5","4","3","5","2","48","1","35221"
"5","4","3","5","2","72","1","35231"
"5","4","3","5","2","96","1","35241"
"5","4","3","5","2","120","1","35251"
"0","0","0","2","0","46","5","35311"
"0","0","0","2","0","92","5","35321"
"0","0","0","2","0","138","5","35331"
"0","0","0","2","0","184","5","35341"
"0","0","0","2","0","230","5","35351"
"0","0","0","101","0","1","1","35411"
"0","0","0","6","0","7","4","35511"
"0","0","0","6","0","14","4","35521"
"0","0","0","6","0","21","4","35531"
"0","0","0","6","0","28","4","35541"
"0","0","0","6","0","35","4","35551"
"0","0","0","4","0","46","2","35611"
"0","0","0","4","0","92","2","35621"
"0","0","0","4","0","138","2","35631"
"0","0","0","4","0","184","2","35641"
"0","0","0","4","0","230","2","35651"
"0","0","0","4","0","46","1","35711"
"0","0","0","4","0","92","1","35721"
"0","0","0","4","0","138","1","35731"
"0","0","0","4","0","184","1","35741"
"0","0","0","4","0","230","1","35751"
"0","0","0","4","0","46","5","35811"
"0","0","0","4","0","92","5","35821"
"0","0","0","4","0","138","5","35831"
"0","0","0","4","0","184","5","35841"
"0","0","0","4","0","230","5","35851"
"0","0","0","4","0","46","3","35911"
"0","0","0","4","0","92","3","35921"
"0","0","0","4","0","138","3","35931"
"0","0","0","4","0","184","3","35941"
"0","0","0","4","0","230","3","35951"
"0","0","0","7","0","7","3","36011"
"0","0","0","7","0","14","3","36021"
"0","0","0","7","0","21","3","36031"
"0","0","0","7","0","28","3","36041"
"0","0","0","7","0","35","3","36051"
"0","0","0","6","0","7","5","36111"
"0","0","0","6","0","14","5","36121"
"0","0","0","6","0","21","5","36131"
"0","0","0","6","0","28","5","36141"
"0","0","0","6","0","35","5","36151"
"0","0","0","101","0","1","4","36211"
"0","0","0","2","0","46","2","36311"
"0","0","0","2","0","92","2","36321"
"0","0","0","2","0","138","2","36331"
"0","0","0","2","0","184","2","36341"
"0","0","0","2","0","230","2","36351"
"0","0","0","7","0","7","2","36411"
"0","0","0","7","0","14","2","36421"
"0","0","0","7","0","21","2","36431"
"0","0","0","7","0","28","2","36441"
"0","0","0","7","0","35","2","36451"
"5","4","3","1","2","26","1","36511"
"5","4","3","1","2","52","1","36521"
"5","4","3","1","2","78","1","36531"
"5","4","3","1","2","104","1","36541"
"5","4","3","1","2","130","1","36551"
"0","0","0","7","0","7","1","36611"
"0","0","0","7","0","14","1","36621"
"0","0","0","7","0","21","1","36631"
"0","0","0","7","0","28","1","36641"
"0","0","0","7","0","35","1","36651"
"0","0","0","101","0","1","3","36711"
"0","0","0","2","0","46","5","36811"
"0","0","0","2","0","92","5","36821"
"0","0","0","2","0","138","5","36831"
"0","0","0","2","0","184","5","36841"
"0","0","0","2","0","230","5","36851"
"0","0","0","100","0","1","4","36911"
"0","0","0","101","0","1","2","37011"
"0","0","0","4","0","46","4","37111"
"0","0","0","4","0","92","4","37121"
"0","0","0","4","0","138","4","37131"
"0","0","0","4","0","184","4","37141"
"0","0","0","4","0","230","4","37151"
"0","0","0","101","0","1","5","37211"
"0","0","0","6","0","7","1","37311"
"0","0","0","6","0","14","1","37321"
"0","0","0","6","0","21","1","37331"
"0","0","0","6","0","28","1","37341"
"0","0","0","6","0","35","1","37351"
"0","0","0","4","0","46","1","37411"
"0","0","0","4","0","92","1","37421"
"0","0","0","4","0","138","1","37431"
"0","0","0","4","0","184","1","37441"
"0","0","0","4","0","230","1","37451"
"0","0","0","6","0","7","2","37511"
"0","0","0","6","0","14","2","37521"
"0","0","0","6","0","21","2","37531"
"0","0","0","6","0","28","2","37541"
"0","0","0","6","0","35","2","37551"
"0","0","0","100","0","1","2","37611"
"0","0","0","2","0","46","4","37711"
"0","0","0","2","0","92","4","37721"
"0","0","0","2","0","138","4","37731"
"0","0","0","2","0","184","4","37741"
"0","0","0","2","0","230","4","37751"
"5","4","3","5","2","24","1","37811"
"5","4","3","5","2","48","1","37821"
"5","4","3","5","2","72","1","37831"
"5","4","3","5","2","96","1","37841"
"5","4","3","5","2","120","1","37851"
"0","0","0","7","0","7","2","37911"
"0","0","0","7","0","14","2","37921"
"0","0","0","7","0","21","2","37931"
"0","0","0","7","0","28","2","37941"
"0","0","0","7","0","35","2","37951"
"0","0","0","100","0","1","1","38011"
"0","0","0","100","0","1","5","38111"
"0","0","0","100","0","1","3","38211"
"0","0","0","6","0","7","2","38311"
"0","0","0","6","0","14","2","38321"
"0","0","0","6","0","21","2","38331"
"0","0","0","6","0","28","2","38341"
"0","0","0","6","0","35","2","38351"
"0","0","0","4","0","46","3","38411"
"0","0","0","4","0","92","3","38421"
"0","0","0","4","0","138","3","38431"
"0","0","0","4","0","184","3","38441"
"0","0","0","4","0","230","3","38451"
"0","0","0","100","0","1","4","38511"
"0","0","0","2","0","46","1","38611"
"0","0","0","2","0","92","1","38621"
"0","0","0","2","0","138","1","38631"
"0","0","0","2","0","184","1","38641"
"0","0","0","2","0","230","1","38651"
"0","0","0","2","0","46","2","38711"
"0","0","0","2","0","92","2","38721"
"0","0","0","2","0","138","2","38731"
"0","0","0","2","0","184","2","38741"
"0","0","0","2","0","230","2","38751"
"0","0","0","6","0","7","5","38811"
"0","0","0","6","0","14","5","38821"
"0","0","0","6","0","21","5","38831"
"0","0","0","6","0","28","5","38841"
"0","0","0","6","0","35","5","38851"
"0","0","0","7","0","7","4","38911"
"0","0","0","7","0","14","4","38921"
"0","0","0","7","0","21","4","38931"
"0","0","0","7","0","28","4","38941"
"0","0","0","7","0","35","4","38951"
"0","0","0","6","0","7","3","39011"
"0","0","0","6","0","14","3","39021"
"0","0","0","6","0","21","3","39031"
"0","0","0","6","0","28","3","39041"
"0","0","0","6","0","35","3","39051"
"5","4","3","3","2","24","1","39111"
"5","4","3","3","2","48","1","39121"
"5","4","3","3","2","72","1","39131"
"5","4","3","3","2","96","1","39141"
"5","4","3","3","2","120","1","39151"
"0","0","0","101","0","1","1","39211"
"0","0","0","7","0","7","5","39311"
"0","0","0","7","0","14","5","39321"
"0","0","0","7","0","21","5","39331"
"0","0","0","7","0","28","5","39341"
"0","0","0","7","0","35","5","39351"
"0","0","0","4","0","46","4","39411"
"0","0","0","4","0","92","4","39421"
"0","0","0","4","0","138","4","39431"
"0","0","0","4","0","184","4","39441"
"0","0","0","4","0","230","4","39451"
"0","0","0","7","0","7","3","39511"
"0","0","0","7","0","14","3","39521"
"0","0","0","7","0","21","3","39531"
"0","0","0","7","0","28","3","39541"
"0","0","0","7","0","35","3","39551"
"0","0","0","4","0","46","2","39611"
"0","0","0","4","0","92","2","39621"
"0","0","0","4","0","138","2","39631"
"0","0","0","4","0","184","2","39641"
"0","0","0","4","0","230","2","39651"
"0","0","0","6","0","7","2","39711"
"0","0","0","6","0","14","2","39721"
"0","0","0","6","0","21","2","39731"
"0","0","0","6","0","28","2","39741"
"0","0","0","6","0","35","2","39751"
"0","0","0","100","0","1","5","39811"
"0","0","0","101","0","1","1","39911"
"0","0","0","6","0","7","3","40011"
"0","0","0","6","0","14","3","40021"
"0","0","0","6","0","21","3","40031"
"0","0","0","6","0","28","3","40041"
"0","0","0","6","0","35","3","40051"
"0","0","0","100","0","1","1","40111"
"0","0","0","100","0","1","4","40211"
"0","0","0","100","0","1","3","40311"
"5","4","3","1","2","26","1","40411"
"5","4","3","1","2","52","1","40421"
"5","4","3","1","2","78","1","40431"
"5","4","3","1","2","104","1","40441"
"5","4","3","1","2","130","1","40451"
"0","0","0","4","0","46","1","40511"
"0","0","0","4","0","92","1","40521"
"0","0","0","4","0","138","1","40531"
"0","0","0","4","0","184","1","40541"
"0","0","0","4","0","230","1","40551"
"0","0","0","2","0","46","5","40611"
"0","0","0","2","0","92","5","40621"
"0","0","0","2","0","138","5","40631"
"0","0","0","2","0","184","5","40641"
"0","0","0","2","0","230","5","40651"
"0","0","0","6","0","7","4","40711"
"0","0","0","6","0","14","4","40721"
"0","0","0","6","0","21","4","40731"
"0","0","0","6","0","28","4","40741"
"0","0","0","6","0","35","4","40751"
"0","0","0","2","0","46","3","40811"
"0","0","0","2","0","92","3","40821"
"0","0","0","2","0","138","3","40831"
"0","0","0","2","0","184","3","40841"
"0","0","0","2","0","230","3","40851"
"0","0","0","2","0","46","1","40911"
"0","0","0","2","0","92","1","40921"
"0","0","0","2","0","138","1","40931"
"0","0","0","2","0","184","1","40941"
"0","0","0","2","0","230","1","40951"
"0","0","0","6","0","7","5","41011"
"0","0","0","6","0","14","5","41021"
"0","0","0","6","0","21","5","41031"
"0","0","0","6","0","28","5","41041"
"0","0","0","6","0","35","5","41051"
"0","0","0","2","0","46","2","41111"
"0","0","0","2","0","92","2","41121"
"0","0","0","2","0","138","2","41131"
"0","0","0","2","0","184","2","41141"
"0","0","0","2","0","230","2","41151"
"0","0","0","2","0","46","4","41211"
"0","0","0","2","0","92","4","41221"
"0","0","0","2","0","138","4","41231"
"0","0","0","2","0","184","4","41241"
"0","0","0","2","0","230","4","41251"
"0","0","0","101","0","1","3","41311"
"0","0","0","101","0","1","2","41411"
"0","0","0","7","0","7","5","41511"
"0","0","0","7","0","14","5","41521"
"0","0","0","7","0","21","5","41531"
"0","0","0","7","0","28","5","41541"
"0","0","0","7","0","35","5","41551"
"0","0","0","4","0","46","4","41611"
"0","0","0","4","0","92","4","41621"
"0","0","0","4","0","138","4","41631"
"0","0","0","4","0","184","4","41641"
"0","0","0","4","0","230","4","41651"
"5","4","3","3","2","24","1","41711"
"5","4","3","3","2","48","1","41721"
"5","4","3","3","2","72","1","41731"
"5","4","3","3","2","96","1","41741"
"5","4","3","3","2","120","1","41751"
"0","0","0","101","0","1","4","41811"
"0","0","0","7","0","7","3","41911"
"0","0","0","7","0","14","3","41921"
"0","0","0","7","0","21","3","41931"
"0","0","0","7","0","28","3","41941"
"0","0","0","7","0","35","3","41951"
"0","0","0","2","0","46","5","42011"
"0","0","0","2","0","92","5","42021"
"0","0","0","2","0","138","5","42031"
"0","0","0","2","0","184","5","42041"
"0","0","0","2","0","230","5","42051"
"0","0","0","7","0","7","1","42111"
"0","0","0","7","0","14","1","42121"
"0","0","0","7","0","21","1","42131"
"0","0","0","7","0","28","1","42141"
"0","0","0","7","0","35","1","42151"
"0","0","0","101","0","1","5","42211"
"0","0","0","100","0","1","1","42311"
"0","0","0","4","0","46","3","42411"
"0","0","0","4","0","92","3","42421"
"0","0","0","4","0","138","3","42431"
"0","0","0","4","0","184","3","42441"
"0","0","0","4","0","230","3","42451"
"0","0","0","7","0","7","4","42511"
"0","0","0","7","0","14","4","42521"
"0","0","0","7","0","21","4","42531"
"0","0","0","7","0","28","4","42541"
"0","0","0","7","0","35","4","42551"
"0","0","0","6","0","7","1","42611"
"0","0","0","6","0","14","1","42621"
"0","0","0","6","0","21","1","42631"
"0","0","0","6","0","28","1","42641"
"0","0","0","6","0","35","1","42651"
"0","0","0","100","0","1","2","42711"
"0","0","0","7","0","7","2","42811"
"0","0","0","7","0","14","2","42821"
"0","0","0","7","0","21","2","42831"
"0","0","0","7","0","28","2","42841"
"0","0","0","7","0","35","2","42851"
"0","0","0","4","0","46","5","42911"
"0","0","0","4","0","92","5","42921"
"0","0","0","4","0","138","5","42931"
"0","0","0","4","0","184","5","42941"
"0","0","0","4","0","230","5","42951"
"5","4","3","1","2","26","1","43011"
"5","4","3","1","2","52","1","43021"
"5","4","3","1","2","78","1","43031"
"5","4","3","1","2","104","1","43041"
"5","4","3","1","2","130","1","43051"
