a72120bc70963373e16e764d924b537d3c405393c5628315b8bcbe96c5e4de53,e4ef945a0b3cdedef014bd0ec8751b51dca53d10f28b9dc9c842426776d4d32f,f63f9d871595759ac3153dd01094adf8480e096dba8ac4fdc97b2dfd045d0f5a,9b44e166020e433de011411a65bc54dfff102a90ca15dc6f7911834950aefd2b,5a61677bb5d1412e1759bdae355454b8e8c2bf1532618c832c3ea486a9c1e8b1,ee0b57e526c733e4c0bd60f25ad3e8936017cd872110356901410308ca5634c5,e08e00ffa13ddae8688c7516d278c73e7cae6e811a9b5171f0233207701a0e73,82a300fcd2322fb9f495ffa212d97318520cc617c1cc764d013a00cea26cb54f,d34f1e7748df0fc946a0c969bdb6c51bc1e1b995528985313fa49150d0b5878e,76895859c65aa2a5e42973d1e911366ccaa2511aa17aa9b1d69f4c9bf8e4388c,6915e34f2359289a839f23027b8202e3aedbeeca625004a81dd4976845187c6a,db78feaf37e75b76905d92df40b3f1ce5c2940ac7903f6a64fff3bb9181dbd0a,98e1a688c9ba28b56232787cdbd24166711a09369e419f847dd910eb0c99f991,ac63f6ecfbb85a25b24fc5939ddb7343324bc9356613ef0461da88d1f69e6413
"103101","0","0","2030/08/01 14:59:59","32031","50","2","0","0","0","29","2024/08/15 15:00:00","0","28028"
"103201","0","0","2030/08/01 14:59:59","32032","50","2","0","0","0","30","2024/08/15 15:00:00","0","28028"
"103301","0","0","2030/08/01 14:59:59","32033","50","2","0","0","0","31","2024/08/15 15:00:00","0","28028"
"103401","0","0","2030/08/01 14:59:59","32034","50","2","0","0","0","32","2024/08/15 15:00:00","0","28028"
"103601","0","0","2030/08/01 14:59:59","32036","50","2","0","0","0","33","2024/08/15 15:00:00","0","28028"
"103701","0","0","2030/08/01 14:59:59","32037","50","2","0","0","0","34","2024/08/15 15:00:00","0","28028"
"103801","0","0","2030/08/01 14:59:59","32038","50","2","0","0","0","35","2024/08/15 15:00:00","0","28028"
"104001","0","0","2030/08/01 14:59:59","32040","50","2","0","0","0","36","2024/08/15 15:00:00","0","28028"
"104201","0","0","2030/08/01 14:59:59","32042","50","2","0","0","0","37","2024/08/15 15:00:00","0","28028"
"104301","0","0","2030/08/01 14:59:59","32043","50","2","0","0","0","38","2024/08/15 15:00:00","0","28028"
"104401","0","0","2030/08/01 14:59:59","32044","50","2","0","0","0","39","2024/08/15 15:00:00","0","28028"
"104501","0","0","2030/08/01 14:59:59","32045","50","2","0","0","0","40","2024/08/15 15:00:00","0","28028"
"104601","0","0","2030/08/01 14:59:59","32046","50","2","0","0","0","41","2024/08/15 15:00:00","0","28028"
"104701","0","0","2030/08/01 14:59:59","32047","50","2","0","0","0","42","2024/08/15 15:00:00","0","28028"
"104801","0","0","2030/08/01 14:59:59","32048","50","2","0","0","0","43","2024/08/15 15:00:00","0","28028"
"104901","0","0","2030/08/01 14:59:59","32049","50","2","0","0","0","44","2024/08/15 15:00:00","0","28028"
"105001","0","0","2030/08/01 14:59:59","32050","50","2","0","0","0","45","2024/08/15 15:00:00","0","28028"
"105101","0","0","2030/08/01 14:59:59","32051","50","2","0","0","0","46","2024/08/15 15:00:00","0","28028"
"105201","0","0","2030/08/01 14:59:59","32052","50","2","0","0","0","47","2024/08/15 15:00:00","0","28028"
"105301","0","0","2030/08/01 14:59:59","32053","50","2","0","0","0","48","2024/08/15 15:00:00","0","28028"
"105401","0","0","2030/08/01 14:59:59","32054","50","2","0","0","0","49","2024/08/15 15:00:00","0","28028"
"105501","0","0","2030/08/01 14:59:59","32055","50","2","0","0","0","50","2024/08/15 15:00:00","0","28028"
"105601","0","0","2030/08/01 14:59:59","32056","50","2","0","0","0","51","2024/08/15 15:00:00","0","28028"
"105701","0","0","2030/08/01 14:59:59","32057","50","2","0","0","0","52","2024/08/15 15:00:00","0","28028"
"105801","0","0","2030/08/01 14:59:59","32058","50","2","0","0","0","53","2024/08/15 15:00:00","0","28028"
"105901","0","0","2030/08/01 14:59:59","32059","50","2","0","0","0","54","2024/08/15 15:00:00","0","28028"
"106001","0","0","2030/08/01 14:59:59","32060","50","2","0","0","0","55","2024/08/15 15:00:00","0","28028"
"106101","0","0","2030/08/01 14:59:59","32061","50","2","0","0","0","56","2024/08/15 15:00:00","0","28028"
"106301","0","0","2030/08/01 14:59:59","32063","50","2","0","0","0","57","2024/08/15 15:00:00","0","28028"
"106401","0","0","2030/08/01 14:59:59","32064","50","2","0","0","0","58","2024/08/15 15:00:00","0","28028"
"106501","0","0","2030/08/01 14:59:59","32065","50","2","0","0","0","59","2024/08/15 15:00:00","0","28028"
"106601","0","0","2030/08/01 14:59:59","32066","50","2","0","0","0","60","2024/08/15 15:00:00","0","28028"
"107101","0","0","2030/08/01 14:59:59","32071","50","2","0","0","0","61","2024/08/15 15:00:00","0","28028"
"107501","0","0","2030/08/01 14:59:59","32075","50","2","0","0","0","62","2024/08/15 15:00:00","0","28028"
"107601","0","0","2030/08/01 14:59:59","32076","50","2","0","0","0","63","2024/08/15 15:00:00","0","28028"
"107801","0","0","2030/08/01 14:59:59","32078","50","2","0","0","0","64","2024/08/15 15:00:00","0","28028"
"108701","0","0","2030/08/01 14:59:59","32087","50","2","0","0","0","65","2024/08/15 15:00:00","0","28028"
"108801","0","0","2030/08/01 14:59:59","32088","50","2","0","0","0","66","2024/08/15 15:00:00","0","28028"
"108901","0","0","2030/08/01 14:59:59","32089","50","2","0","0","0","67","2024/08/15 15:00:00","0","28028"
