cee35264831b62cc47650d0b1e7a0074ad51b8d3476cd396c51648647df2e9e5,82aabb29c5a1578e51f706a3db99ee7df38a47428d39c501d45eaefdb37a7d73,7a30372c2e5da1981995a1c7a1ff37a13e25abaad75fdb92c56c953327a3ec52,1721fc5c58cb5f3646385482627a402321413e6dae4c631b4d01e61093260f29,74d3b7b61fc6783091de70b9de425f00244f0f12645cb13b72a0340431fc1408,ac1aa1766bb46719ca5a37119bf0403b68f9c2907e8893452a816556a4cfa4c9,7e1d33a2e09c4dc2cc7031ae5b98b174df5e8da5235d8f322164587e75d7702d,6a033422faa9d34cd8d1085d1cad2308ba7e03464097c164ca013849d35f51af,01d46a247af0acc84a9994b3fa14e9068aefe0384d8b0bf857cbd649e2fcc73e,d4692b7a49cc0b68d9e8abe6acf4761d321a6dc587f1d47d38136b0a9e5fbedf,14f7aa3eacfc32226ead27ebe6da714ab57b9fbe076e1bce327e1a2c7391159f,c107d8ce17556fbeacea9bf04b2a5893d84406b321459ce272d56a977c36493b,fa9e243a44e3b8a043c62075d3fd5ffd5da4898a31f09cfb77ba6a9e0b1e9305,6ab8fd38db09da79c2fdd417b884035d55e22ad7cf1d2e589ce81bf64ee74e0c
"32030","2024/08/15 15:00:00","0","0","50","2","0","0","103001","0","2030/08/01 14:59:59","0","28028","28"
"32031","2024/08/15 15:00:00","0","0","50","2","0","0","103101","0","2030/08/01 14:59:59","0","28028","29"
"32032","2024/08/15 15:00:00","0","0","50","2","0","0","103201","0","2030/08/01 14:59:59","0","28028","30"
"32033","2024/08/15 15:00:00","0","0","50","2","0","0","103301","0","2030/08/01 14:59:59","0","28028","31"
"32034","2024/08/15 15:00:00","0","0","50","2","0","0","103401","0","2030/08/01 14:59:59","0","28028","32"
"32036","2024/08/15 15:00:00","0","0","50","2","0","0","103601","0","2030/08/01 14:59:59","0","28028","33"
"32037","2024/08/15 15:00:00","0","0","50","2","0","0","103701","0","2030/08/01 14:59:59","0","28028","34"
"32038","2024/08/15 15:00:00","0","0","50","2","0","0","103801","0","2030/08/01 14:59:59","0","28028","35"
"32040","2024/08/15 15:00:00","0","0","50","2","0","0","104001","0","2030/08/01 14:59:59","0","28028","36"
"32042","2024/08/15 15:00:00","0","0","50","2","0","0","104201","0","2030/08/01 14:59:59","0","28028","37"
"32043","2024/08/15 15:00:00","0","0","50","2","0","0","104301","0","2030/08/01 14:59:59","0","28028","38"
"32044","2024/08/15 15:00:00","0","0","50","2","0","0","104401","0","2030/08/01 14:59:59","0","28028","39"
"32045","2024/08/15 15:00:00","0","0","50","2","0","0","104501","0","2030/08/01 14:59:59","0","28028","40"
"32046","2024/08/15 15:00:00","0","0","50","2","0","0","104601","0","2030/08/01 14:59:59","0","28028","41"
"32047","2024/08/15 15:00:00","0","0","50","2","0","0","104701","0","2030/08/01 14:59:59","0","28028","42"
"32048","2024/08/15 15:00:00","0","0","50","2","0","0","104801","0","2030/08/01 14:59:59","0","28028","43"
"32049","2024/08/15 15:00:00","0","0","50","2","0","0","104901","0","2030/08/01 14:59:59","0","28028","44"
"32050","2024/08/15 15:00:00","0","0","50","2","0","0","105001","0","2030/08/01 14:59:59","0","28028","45"
"32051","2024/08/15 15:00:00","0","0","50","2","0","0","105101","0","2030/08/01 14:59:59","0","28028","46"
"32052","2024/08/15 15:00:00","0","0","50","2","0","0","105201","0","2030/08/01 14:59:59","0","28028","47"
"32053","2024/08/15 15:00:00","0","0","50","2","0","0","105301","0","2030/08/01 14:59:59","0","28028","48"
"32054","2024/08/15 15:00:00","0","0","50","2","0","0","105401","0","2030/08/01 14:59:59","0","28028","49"
"32055","2024/08/15 15:00:00","0","0","50","2","0","0","105501","0","2030/08/01 14:59:59","0","28028","50"
"32056","2024/08/15 15:00:00","0","0","50","2","0","0","105601","0","2030/08/01 14:59:59","0","28028","51"
"32057","2024/08/15 15:00:00","0","0","50","2","0","0","105701","0","2030/08/01 14:59:59","0","28028","52"
"32058","2024/08/15 15:00:00","0","0","50","2","0","0","105801","0","2030/08/01 14:59:59","0","28028","53"
"32059","2024/08/15 15:00:00","0","0","50","2","0","0","105901","0","2030/08/01 14:59:59","0","28028","54"
"32060","2024/08/15 15:00:00","0","0","50","2","0","0","106001","0","2030/08/01 14:59:59","0","28028","55"
"32061","2024/08/15 15:00:00","0","0","50","2","0","0","106101","0","2030/08/01 14:59:59","0","28028","56"
"32063","2024/08/15 15:00:00","0","0","50","2","0","0","106301","0","2030/08/01 14:59:59","0","28028","57"
"32064","2024/08/15 15:00:00","0","0","50","2","0","0","106401","0","2030/08/01 14:59:59","0","28028","58"
"32065","2024/08/15 15:00:00","0","0","50","2","0","0","106501","0","2030/08/01 14:59:59","0","28028","59"
"32066","2024/08/15 15:00:00","0","0","50","2","0","0","106601","0","2030/08/01 14:59:59","0","28028","60"
"32071","2024/08/15 15:00:00","0","0","50","2","0","0","107101","0","2030/08/01 14:59:59","0","28028","61"
"32075","2024/08/15 15:00:00","0","0","50","2","0","0","107501","0","2030/08/01 14:59:59","0","28028","62"
"32076","2024/08/15 15:00:00","0","0","50","2","0","0","107601","0","2030/08/01 14:59:59","0","28028","63"
"32078","2024/08/15 15:00:00","0","0","50","2","0","0","107801","0","2030/08/01 14:59:59","0","28028","64"
"32087","2024/08/15 15:00:00","0","0","50","2","0","0","108701","0","2030/08/01 14:59:59","0","28028","65"
"32088","2024/08/15 15:00:00","0","0","50","2","0","0","108801","0","2030/08/01 14:59:59","0","28028","66"
"32089","2024/08/15 15:00:00","0","0","50","2","0","0","108901","0","2030/08/01 14:59:59","0","28028","67"
"31001","2024/12/31 12:00:00","0","0","50","2","0","0","100101","0","2030/08/01 14:59:59","0","28029","1"
"31002","2024/12/31 12:00:00","0","0","50","2","0","0","100201","0","2030/08/01 14:59:59","0","28029","2"
"31003","2024/12/31 12:00:00","0","0","50","2","0","0","100301","0","2030/08/01 14:59:59","0","28029","3"
"31004","2024/12/31 12:00:00","0","0","50","2","0","0","100401","0","2030/08/01 14:59:59","0","28029","4"
"31005","2024/12/31 12:00:00","0","0","50","2","0","0","100501","0","2030/08/01 14:59:59","0","28029","5"
"31006","2024/12/31 12:00:00","0","0","50","2","0","0","100601","0","2030/08/01 14:59:59","0","28029","6"
"31007","2024/12/31 12:00:00","0","0","50","2","0","0","100701","0","2030/08/01 14:59:59","0","28029","7"
"31008","2024/12/31 12:00:00","0","0","50","2","0","0","100801","0","2030/08/01 14:59:59","0","28029","8"
"31009","2024/12/31 12:00:00","0","0","50","2","0","0","100901","0","2030/08/01 14:59:59","0","28029","9"
"31010","2024/12/31 12:00:00","0","0","50","2","0","0","101001","0","2030/08/01 14:59:59","0","28029","10"
"31011","2024/12/31 12:00:00","0","0","50","2","0","0","101101","0","2030/08/01 14:59:59","0","28029","11"
"31012","2024/12/31 12:00:00","0","0","50","2","0","0","101201","0","2030/08/01 14:59:59","0","28029","12"
"31013","2024/12/31 12:00:00","0","0","50","2","0","0","101301","0","2030/08/01 14:59:59","0","28029","13"
"31014","2024/12/31 12:00:00","0","0","50","2","0","0","101401","0","2030/08/01 14:59:59","0","28029","14"
"31015","2024/12/31 12:00:00","0","0","50","2","0","0","101501","0","2030/08/01 14:59:59","0","28029","15"
"31016","2024/12/31 12:00:00","0","0","50","2","0","0","101601","0","2030/08/01 14:59:59","0","28029","16"
"31017","2024/12/31 12:00:00","0","0","50","2","0","0","101701","0","2030/08/01 14:59:59","0","28029","17"
"31018","2024/12/31 12:00:00","0","0","50","2","0","0","101801","0","2030/08/01 14:59:59","0","28029","18"
"31020","2024/12/31 12:00:00","0","0","50","2","0","0","102001","0","2030/08/01 14:59:59","0","28029","19"
"31021","2024/12/31 12:00:00","0","0","50","2","0","0","102101","0","2030/08/01 14:59:59","0","28029","20"
"31022","2024/12/31 12:00:00","0","0","50","2","0","0","102201","0","2030/08/01 14:59:59","0","28029","21"
"31023","2024/12/31 12:00:00","0","0","50","2","0","0","102301","0","2030/08/01 14:59:59","0","28029","22"
"31025","2024/12/31 12:00:00","0","0","50","2","0","0","102501","0","2030/08/01 14:59:59","0","28029","23"
"31026","2024/12/31 12:00:00","0","0","50","2","0","0","102601","0","2030/08/01 14:59:59","0","28029","24"
"31027","2024/12/31 12:00:00","0","0","50","2","0","0","102701","0","2030/08/01 14:59:59","0","28029","25"
"31028","2024/12/31 12:00:00","0","0","50","2","0","0","102801","0","2030/08/01 14:59:59","0","28029","26"
"31029","2024/12/31 12:00:00","0","0","50","2","0","0","102901","0","2030/08/01 14:59:59","0","28029","27"
"31030","2024/12/31 12:00:00","0","0","50","2","0","0","103001","0","2030/08/01 14:59:59","0","28029","28"
"31031","2024/12/31 12:00:00","0","0","50","2","0","0","103101","0","2030/08/01 14:59:59","0","28029","29"
"31032","2024/12/31 12:00:00","0","0","50","2","0","0","103201","0","2030/08/01 14:59:59","0","28029","30"
"31033","2024/12/31 12:00:00","0","0","50","2","0","0","103301","0","2030/08/01 14:59:59","0","28029","31"
"31034","2024/12/31 12:00:00","0","0","50","2","0","0","103401","0","2030/08/01 14:59:59","0","28029","32"
"31036","2024/12/31 12:00:00","0","0","50","2","0","0","103601","0","2030/08/01 14:59:59","0","28029","33"
"31037","2024/12/31 12:00:00","0","0","50","2","0","0","103701","0","2030/08/01 14:59:59","0","28029","34"
"31038","2024/12/31 12:00:00","0","0","50","2","0","0","103801","0","2030/08/01 14:59:59","0","28029","35"
"31040","2024/12/31 12:00:00","0","0","50","2","0","0","104001","0","2030/08/01 14:59:59","0","28029","36"
"31042","2024/12/31 12:00:00","0","0","50","2","0","0","104201","0","2030/08/01 14:59:59","0","28029","37"
"31043","2024/12/31 12:00:00","0","0","50","2","0","0","104301","0","2030/08/01 14:59:59","0","28029","38"
"31044","2024/12/31 12:00:00","0","0","50","2","0","0","104401","0","2030/08/01 14:59:59","0","28029","39"
"31045","2024/12/31 12:00:00","0","0","50","2","0","0","104501","0","2030/08/01 14:59:59","0","28029","40"
"31046","2024/12/31 12:00:00","0","0","50","2","0","0","104601","0","2030/08/01 14:59:59","0","28029","41"
"31047","2024/12/31 12:00:00","0","0","50","2","0","0","104701","0","2030/08/01 14:59:59","0","28029","42"
"31048","2024/12/31 12:00:00","0","0","50","2","0","0","104801","0","2030/08/01 14:59:59","0","28029","43"
"31049","2024/12/31 12:00:00","0","0","50","2","0","0","104901","0","2030/08/01 14:59:59","0","28029","44"
"31050","2024/12/31 12:00:00","0","0","50","2","0","0","105001","0","2030/08/01 14:59:59","0","28029","45"
"31051","2024/12/31 12:00:00","0","0","50","2","0","0","105101","0","2030/08/01 14:59:59","0","28029","46"
"31052","2024/12/31 12:00:00","0","0","50","2","0","0","105201","0","2030/08/01 14:59:59","0","28029","47"
"31053","2024/12/31 12:00:00","0","0","50","2","0","0","105301","0","2030/08/01 14:59:59","0","28029","48"
"31054","2024/12/31 12:00:00","0","0","50","2","0","0","105401","0","2030/08/01 14:59:59","0","28029","49"
"31055","2024/12/31 12:00:00","0","0","50","2","0","0","105501","0","2030/08/01 14:59:59","0","28029","50"
"31056","2024/12/31 12:00:00","0","0","50","2","0","0","105601","0","2030/08/01 14:59:59","0","28029","51"
"31057","2024/12/31 12:00:00","0","0","50","2","0","0","105701","0","2030/08/01 14:59:59","0","28029","52"
"31058","2024/12/31 12:00:00","0","0","50","2","0","0","105801","0","2030/08/01 14:59:59","0","28029","53"
"31059","2024/12/31 12:00:00","0","0","50","2","0","0","105901","0","2030/08/01 14:59:59","0","28029","54"
"31060","2024/12/31 12:00:00","0","0","50","2","0","0","106001","0","2030/08/01 14:59:59","0","28029","55"
"31061","2024/12/31 12:00:00","0","0","50","2","0","0","106101","0","2030/08/01 14:59:59","0","28029","56"
"31063","2024/12/31 12:00:00","0","0","50","2","0","0","106301","0","2030/08/01 14:59:59","0","28029","57"
"31064","2024/12/31 12:00:00","0","0","50","2","0","0","106401","0","2030/08/01 14:59:59","0","28029","58"
"31065","2024/12/31 12:00:00","0","0","50","2","0","0","106501","0","2030/08/01 14:59:59","0","28029","59"
"31066","2024/12/31 12:00:00","0","0","50","2","0","0","106601","0","2030/08/01 14:59:59","0","28029","60"
"31071","2024/12/31 12:00:00","0","0","50","2","0","0","107101","0","2030/08/01 14:59:59","0","28029","61"
"31075","2024/12/31 12:00:00","0","0","50","2","0","0","107501","0","2030/08/01 14:59:59","0","28029","62"
"31076","2024/12/31 12:00:00","0","0","50","2","0","0","107601","0","2030/08/01 14:59:59","0","28029","63"
"31078","2024/12/31 12:00:00","0","0","50","2","0","0","107801","0","2030/08/01 14:59:59","0","28029","64"
"31087","2024/12/31 12:00:00","0","0","50","2","0","0","108701","0","2030/08/01 14:59:59","0","28029","65"
"31088","2024/12/31 12:00:00","0","0","50","2","0","0","108801","0","2030/08/01 14:59:59","0","28029","66"
"31089","2024/12/31 12:00:00","0","0","50","2","0","0","108901","0","2030/08/01 14:59:59","0","28029","67"
"32001","2024/12/31 12:00:00","0","0","50","2","0","0","100101","0","2030/08/01 14:59:59","0","28030","1"
"32002","2024/12/31 12:00:00","0","0","50","2","0","0","100201","0","2030/08/01 14:59:59","0","28030","2"
"32003","2024/12/31 12:00:00","0","0","50","2","0","0","100301","0","2030/08/01 14:59:59","0","28030","3"
"32004","2024/12/31 12:00:00","0","0","50","2","0","0","100401","0","2030/08/01 14:59:59","0","28030","4"
"32005","2024/12/31 12:00:00","0","0","50","2","0","0","100501","0","2030/08/01 14:59:59","0","28030","5"
"32006","2024/12/31 12:00:00","0","0","50","2","0","0","100601","0","2030/08/01 14:59:59","0","28030","6"
"32007","2024/12/31 12:00:00","0","0","50","2","0","0","100701","0","2030/08/01 14:59:59","0","28030","7"
"32008","2024/12/31 12:00:00","0","0","50","2","0","0","100801","0","2030/08/01 14:59:59","0","28030","8"
"32009","2024/12/31 12:00:00","0","0","50","2","0","0","100901","0","2030/08/01 14:59:59","0","28030","9"
"32010","2024/12/31 12:00:00","0","0","50","2","0","0","101001","0","2030/08/01 14:59:59","0","28030","10"
"32011","2024/12/31 12:00:00","0","0","50","2","0","0","101101","0","2030/08/01 14:59:59","0","28030","11"
"32012","2024/12/31 12:00:00","0","0","50","2","0","0","101201","0","2030/08/01 14:59:59","0","28030","12"
"32013","2024/12/31 12:00:00","0","0","50","2","0","0","101301","0","2030/08/01 14:59:59","0","28030","13"
"32014","2024/12/31 12:00:00","0","0","50","2","0","0","101401","0","2030/08/01 14:59:59","0","28030","14"
"32015","2024/12/31 12:00:00","0","0","50","2","0","0","101501","0","2030/08/01 14:59:59","0","28030","15"
"32016","2024/12/31 12:00:00","0","0","50","2","0","0","101601","0","2030/08/01 14:59:59","0","28030","16"
"32017","2024/12/31 12:00:00","0","0","50","2","0","0","101701","0","2030/08/01 14:59:59","0","28030","17"
"32018","2024/12/31 12:00:00","0","0","50","2","0","0","101801","0","2030/08/01 14:59:59","0","28030","18"
"32020","2024/12/31 12:00:00","0","0","50","2","0","0","102001","0","2030/08/01 14:59:59","0","28030","19"
"32021","2024/12/31 12:00:00","0","0","50","2","0","0","102101","0","2030/08/01 14:59:59","0","28030","20"
"32022","2024/12/31 12:00:00","0","0","50","2","0","0","102201","0","2030/08/01 14:59:59","0","28030","21"
"32023","2024/12/31 12:00:00","0","0","50","2","0","0","102301","0","2030/08/01 14:59:59","0","28030","22"
"32025","2024/12/31 12:00:00","0","0","50","2","0","0","102501","0","2030/08/01 14:59:59","0","28030","23"
"32026","2024/12/31 12:00:00","0","0","50","2","0","0","102601","0","2030/08/01 14:59:59","0","28030","24"
"32027","2024/12/31 12:00:00","0","0","50","2","0","0","102701","0","2030/08/01 14:59:59","0","28030","25"
"32028","2024/12/31 12:00:00","0","0","50","2","0","0","102801","0","2030/08/01 14:59:59","0","28030","26"
"32029","2024/12/31 12:00:00","0","0","50","2","0","0","102901","0","2030/08/01 14:59:59","0","28030","27"
"32030","2024/12/31 12:00:00","0","0","50","2","0","0","103001","0","2030/08/01 14:59:59","0","28030","28"
"32031","2024/12/31 12:00:00","0","0","50","2","0","0","103101","0","2030/08/01 14:59:59","0","28030","29"
"32032","2024/12/31 12:00:00","0","0","50","2","0","0","103201","0","2030/08/01 14:59:59","0","28030","30"
"32033","2024/12/31 12:00:00","0","0","50","2","0","0","103301","0","2030/08/01 14:59:59","0","28030","31"
"32034","2024/12/31 12:00:00","0","0","50","2","0","0","103401","0","2030/08/01 14:59:59","0","28030","32"
"32036","2024/12/31 12:00:00","0","0","50","2","0","0","103601","0","2030/08/01 14:59:59","0","28030","33"
"32037","2024/12/31 12:00:00","0","0","50","2","0","0","103701","0","2030/08/01 14:59:59","0","28030","34"
"32038","2024/12/31 12:00:00","0","0","50","2","0","0","103801","0","2030/08/01 14:59:59","0","28030","35"
"32040","2024/12/31 12:00:00","0","0","50","2","0","0","104001","0","2030/08/01 14:59:59","0","28030","36"
"32042","2024/12/31 12:00:00","0","0","50","2","0","0","104201","0","2030/08/01 14:59:59","0","28030","37"
"32043","2024/12/31 12:00:00","0","0","50","2","0","0","104301","0","2030/08/01 14:59:59","0","28030","38"
"32044","2024/12/31 12:00:00","0","0","50","2","0","0","104401","0","2030/08/01 14:59:59","0","28030","39"
"32045","2024/12/31 12:00:00","0","0","50","2","0","0","104501","0","2030/08/01 14:59:59","0","28030","40"
"32046","2024/12/31 12:00:00","0","0","50","2","0","0","104601","0","2030/08/01 14:59:59","0","28030","41"
"32047","2024/12/31 12:00:00","0","0","50","2","0","0","104701","0","2030/08/01 14:59:59","0","28030","42"
"32048","2024/12/31 12:00:00","0","0","50","2","0","0","104801","0","2030/08/01 14:59:59","0","28030","43"
"32049","2024/12/31 12:00:00","0","0","50","2","0","0","104901","0","2030/08/01 14:59:59","0","28030","44"
"32050","2024/12/31 12:00:00","0","0","50","2","0","0","105001","0","2030/08/01 14:59:59","0","28030","45"
"32051","2024/12/31 12:00:00","0","0","50","2","0","0","105101","0","2030/08/01 14:59:59","0","28030","46"
"32052","2024/12/31 12:00:00","0","0","50","2","0","0","105201","0","2030/08/01 14:59:59","0","28030","47"
"32053","2024/12/31 12:00:00","0","0","50","2","0","0","105301","0","2030/08/01 14:59:59","0","28030","48"
"32054","2024/12/31 12:00:00","0","0","50","2","0","0","105401","0","2030/08/01 14:59:59","0","28030","49"
"32055","2024/12/31 12:00:00","0","0","50","2","0","0","105501","0","2030/08/01 14:59:59","0","28030","50"
"32056","2024/12/31 12:00:00","0","0","50","2","0","0","105601","0","2030/08/01 14:59:59","0","28030","51"
"32057","2024/12/31 12:00:00","0","0","50","2","0","0","105701","0","2030/08/01 14:59:59","0","28030","52"
"32058","2024/12/31 12:00:00","0","0","50","2","0","0","105801","0","2030/08/01 14:59:59","0","28030","53"
"32059","2024/12/31 12:00:00","0","0","50","2","0","0","105901","0","2030/08/01 14:59:59","0","28030","54"
"32060","2024/12/31 12:00:00","0","0","50","2","0","0","106001","0","2030/08/01 14:59:59","0","28030","55"
"32061","2024/12/31 12:00:00","0","0","50","2","0","0","106101","0","2030/08/01 14:59:59","0","28030","56"
"32063","2024/12/31 12:00:00","0","0","50","2","0","0","106301","0","2030/08/01 14:59:59","0","28030","57"
"32064","2024/12/31 12:00:00","0","0","50","2","0","0","106401","0","2030/08/01 14:59:59","0","28030","58"
"32065","2024/12/31 12:00:00","0","0","50","2","0","0","106501","0","2030/08/01 14:59:59","0","28030","59"
"32066","2024/12/31 12:00:00","0","0","50","2","0","0","106601","0","2030/08/01 14:59:59","0","28030","60"
"32071","2024/12/31 12:00:00","0","0","50","2","0","0","107101","0","2030/08/01 14:59:59","0","28030","61"
"32075","2024/12/31 12:00:00","0","0","50","2","0","0","107501","0","2030/08/01 14:59:59","0","28030","62"
"32076","2024/12/31 12:00:00","0","0","50","2","0","0","107601","0","2030/08/01 14:59:59","0","28030","63"
"32078","2024/12/31 12:00:00","0","0","50","2","0","0","107801","0","2030/08/01 14:59:59","0","28030","64"
"32087","2024/12/31 12:00:00","0","0","50","2","0","0","108701","0","2030/08/01 14:59:59","0","28030","65"
"32088","2024/12/31 12:00:00","0","0","50","2","0","0","108801","0","2030/08/01 14:59:59","0","28030","66"
"32089","2024/12/31 12:00:00","0","0","50","2","0","0","108901","0","2030/08/01 14:59:59","0","28030","67"
"31001","2025/02/15 15:00:00","0","0","50","2","0","0","100101","0","2030/08/01 14:59:59","0","28031","1"
"31002","2025/02/15 15:00:00","0","0","50","2","0","0","100201","0","2030/08/01 14:59:59","0","28031","2"
"31003","2025/02/15 15:00:00","0","0","50","2","0","0","100301","0","2030/08/01 14:59:59","0","28031","3"
"31004","2025/02/15 15:00:00","0","0","50","2","0","0","100401","0","2030/08/01 14:59:59","0","28031","4"
"31005","2025/02/15 15:00:00","0","0","50","2","0","0","100501","0","2030/08/01 14:59:59","0","28031","5"
"31006","2025/02/15 15:00:00","0","0","50","2","0","0","100601","0","2030/08/01 14:59:59","0","28031","6"
"31007","2025/02/15 15:00:00","0","0","50","2","0","0","100701","0","2030/08/01 14:59:59","0","28031","7"
"31008","2025/02/15 15:00:00","0","0","50","2","0","0","100801","0","2030/08/01 14:59:59","0","28031","8"
"31009","2025/02/15 15:00:00","0","0","50","2","0","0","100901","0","2030/08/01 14:59:59","0","28031","9"
"31010","2025/02/15 15:00:00","0","0","50","2","0","0","101001","0","2030/08/01 14:59:59","0","28031","10"
"31011","2025/02/15 15:00:00","0","0","50","2","0","0","101101","0","2030/08/01 14:59:59","0","28031","11"
"31012","2025/02/15 15:00:00","0","0","50","2","0","0","101201","0","2030/08/01 14:59:59","0","28031","12"
"31013","2025/02/15 15:00:00","0","0","50","2","0","0","101301","0","2030/08/01 14:59:59","0","28031","13"
"31014","2025/02/15 15:00:00","0","0","50","2","0","0","101401","0","2030/08/01 14:59:59","0","28031","14"
"31015","2025/02/15 15:00:00","0","0","50","2","0","0","101501","0","2030/08/01 14:59:59","0","28031","15"
"31016","2025/02/15 15:00:00","0","0","50","2","0","0","101601","0","2030/08/01 14:59:59","0","28031","16"
"31017","2025/02/15 15:00:00","0","0","50","2","0","0","101701","0","2030/08/01 14:59:59","0","28031","17"
"31018","2025/02/15 15:00:00","0","0","50","2","0","0","101801","0","2030/08/01 14:59:59","0","28031","18"
"31020","2025/02/15 15:00:00","0","0","50","2","0","0","102001","0","2030/08/01 14:59:59","0","28031","19"
"31021","2025/02/15 15:00:00","0","0","50","2","0","0","102101","0","2030/08/01 14:59:59","0","28031","20"
"31022","2025/02/15 15:00:00","0","0","50","2","0","0","102201","0","2030/08/01 14:59:59","0","28031","21"
"31023","2025/02/15 15:00:00","0","0","50","2","0","0","102301","0","2030/08/01 14:59:59","0","28031","22"
"31025","2025/02/15 15:00:00","0","0","50","2","0","0","102501","0","2030/08/01 14:59:59","0","28031","23"
"31026","2025/02/15 15:00:00","0","0","50","2","0","0","102601","0","2030/08/01 14:59:59","0","28031","24"
"31027","2025/02/15 15:00:00","0","0","50","2","0","0","102701","0","2030/08/01 14:59:59","0","28031","25"
"31028","2025/02/15 15:00:00","0","0","50","2","0","0","102801","0","2030/08/01 14:59:59","0","28031","26"
"31029","2025/02/15 15:00:00","0","0","50","2","0","0","102901","0","2030/08/01 14:59:59","0","28031","27"
"31030","2025/02/15 15:00:00","0","0","50","2","0","0","103001","0","2030/08/01 14:59:59","0","28031","28"
"31031","2025/02/15 15:00:00","0","0","50","2","0","0","103101","0","2030/08/01 14:59:59","0","28031","29"
"31032","2025/02/15 15:00:00","0","0","50","2","0","0","103201","0","2030/08/01 14:59:59","0","28031","30"
"31033","2025/02/15 15:00:00","0","0","50","2","0","0","103301","0","2030/08/01 14:59:59","0","28031","31"
"31034","2025/02/15 15:00:00","0","0","50","2","0","0","103401","0","2030/08/01 14:59:59","0","28031","32"
"31036","2025/02/15 15:00:00","0","0","50","2","0","0","103601","0","2030/08/01 14:59:59","0","28031","33"
"31037","2025/02/15 15:00:00","0","0","50","2","0","0","103701","0","2030/08/01 14:59:59","0","28031","34"
"31038","2025/02/15 15:00:00","0","0","50","2","0","0","103801","0","2030/08/01 14:59:59","0","28031","35"
"31040","2025/02/15 15:00:00","0","0","50","2","0","0","104001","0","2030/08/01 14:59:59","0","28031","36"
"31042","2025/02/15 15:00:00","0","0","50","2","0","0","104201","0","2030/08/01 14:59:59","0","28031","37"
"31043","2025/02/15 15:00:00","0","0","50","2","0","0","104301","0","2030/08/01 14:59:59","0","28031","38"
"31044","2025/02/15 15:00:00","0","0","50","2","0","0","104401","0","2030/08/01 14:59:59","0","28031","39"
"31045","2025/02/15 15:00:00","0","0","50","2","0","0","104501","0","2030/08/01 14:59:59","0","28031","40"
"31046","2025/02/15 15:00:00","0","0","50","2","0","0","104601","0","2030/08/01 14:59:59","0","28031","41"
"31047","2025/02/15 15:00:00","0","0","50","2","0","0","104701","0","2030/08/01 14:59:59","0","28031","42"
"31048","2025/02/15 15:00:00","0","0","50","2","0","0","104801","0","2030/08/01 14:59:59","0","28031","43"
"31049","2025/02/15 15:00:00","0","0","50","2","0","0","104901","0","2030/08/01 14:59:59","0","28031","44"
"31050","2025/02/15 15:00:00","0","0","50","2","0","0","105001","0","2030/08/01 14:59:59","0","28031","45"
"31051","2025/02/15 15:00:00","0","0","50","2","0","0","105101","0","2030/08/01 14:59:59","0","28031","46"
"31052","2025/02/15 15:00:00","0","0","50","2","0","0","105201","0","2030/08/01 14:59:59","0","28031","47"
"31053","2025/02/15 15:00:00","0","0","50","2","0","0","105301","0","2030/08/01 14:59:59","0","28031","48"
"31054","2025/02/15 15:00:00","0","0","50","2","0","0","105401","0","2030/08/01 14:59:59","0","28031","49"
"31055","2025/02/15 15:00:00","0","0","50","2","0","0","105501","0","2030/08/01 14:59:59","0","28031","50"
"31056","2025/02/15 15:00:00","0","0","50","2","0","0","105601","0","2030/08/01 14:59:59","0","28031","51"
"31057","2025/02/15 15:00:00","0","0","50","2","0","0","105701","0","2030/08/01 14:59:59","0","28031","52"
"31058","2025/02/15 15:00:00","0","0","50","2","0","0","105801","0","2030/08/01 14:59:59","0","28031","53"
"31059","2025/02/15 15:00:00","0","0","50","2","0","0","105901","0","2030/08/01 14:59:59","0","28031","54"
"31060","2025/02/15 15:00:00","0","0","50","2","0","0","106001","0","2030/08/01 14:59:59","0","28031","55"
"31061","2025/02/15 15:00:00","0","0","50","2","0","0","106101","0","2030/08/01 14:59:59","0","28031","56"
"31063","2025/02/15 15:00:00","0","0","50","2","0","0","106301","0","2030/08/01 14:59:59","0","28031","57"
"31064","2025/02/15 15:00:00","0","0","50","2","0","0","106401","0","2030/08/01 14:59:59","0","28031","58"
"31065","2025/02/15 15:00:00","0","0","50","2","0","0","106501","0","2030/08/01 14:59:59","0","28031","59"
"31066","2025/02/15 15:00:00","0","0","50","2","0","0","106601","0","2030/08/01 14:59:59","0","28031","60"
"31071","2025/02/15 15:00:00","0","0","50","2","0","0","107101","0","2030/08/01 14:59:59","0","28031","61"
"31075","2025/02/15 15:00:00","0","0","50","2","0","0","107501","0","2030/08/01 14:59:59","0","28031","62"
"31076","2025/02/15 15:00:00","0","0","50","2","0","0","107601","0","2030/08/01 14:59:59","0","28031","63"
"31078","2025/02/15 15:00:00","0","0","50","2","0","0","107801","0","2030/08/01 14:59:59","0","28031","64"
"31087","2025/02/15 15:00:00","0","0","50","2","0","0","108701","0","2030/08/01 14:59:59","0","28031","65"
"31088","2025/02/15 15:00:00","0","0","50","2","0","0","108801","0","2030/08/01 14:59:59","0","28031","66"
"31089","2025/02/15 15:00:00","0","0","50","2","0","0","108901","0","2030/08/01 14:59:59","0","28031","67"
"32001","2025/02/15 15:00:00","0","0","50","2","0","0","100101","0","2030/08/01 14:59:59","0","28032","1"
"32002","2025/02/15 15:00:00","0","0","50","2","0","0","100201","0","2030/08/01 14:59:59","0","28032","2"
