39a867fd6a26a68e0c6d52298e1f86fb5704019eef34c41922c918e9596f2738,73cf363534c208fb8d07f901b52a15130eb6a4e630be35fdd8114b8e37d5703c,f7edbc222ffdfda44b328b02805cc2d1c40efb94810432512edc6ce6990d1776,574f17aa7f706c46fa94d3c6c54553f92303017beaf4a2f56e098846f31670e7,dd1932d5d01e3470e61113347bf9e5f1381418f9d428993b442efc7398b60f40,bfee307c5293f4e6199a277e7e544ebb229ce260f0153c92ea7973d1f3b7951d,ca507aeb19f20a0fb92bf75ba83ae0f6e98a3c7ef0a84dd5c1dd54acba4fed8a,b40de16dfbe06aae603fa9c11d8b046b95488cc709ffe263ee222112c97bc123,a3b4d1762176620288fddcb4daa03fcf052a48e651c236acdf84bc548f4d2c3e,fb5e50af42e96b3ac5ec09f135693083bd5c0bee7c53bf07cb9dd13488b7113c,8b4ab318b196449f33bac7a640bc54d4082d5a17cffac1051c2467266d7198da,7b05733e474cd13dd7606af237172304b7e7c99706c33b387adfb362b11e2434,64a8640a3445786908ca5812803f6cab663205b9cd08882065883abe020b920e,0094617f7d0ddb0480790ed39b6d35850cd3212a485c7b86492887d8ce630faa
"1579","2500","0","92","1","100","0","0","-1","2023/02/15 5:00:00","0","2023/3/1 04:59:59","102","1"
"1580","2500","0","93","1","100","0","0","-1","2023/02/15 5:00:00","0","2023/3/1 04:59:59","111","1"
"1581","2500","0","94","1","100","0","0","-1","2023/02/15 5:00:00","0","2023/3/1 04:59:59","109","1"
"1582","2500","0","95","1","100","0","0","-1","2023/02/15 5:00:00","0","2023/3/1 04:59:59","112","1"
"1583","2500","0","100","1","100","0","0","-1","2023/02/15 5:00:00","0","2023/3/1 04:59:59","8004","1"
"1584","2500","0","101","1","100","0","0","-1","2023/02/15 5:00:00","0","2023/3/1 04:59:59","8005","1"
"1585","2500","0","96","1","100","0","0","-1","2023/02/15 5:00:00","0","2023/2/22 20:59:59","6004","1"
"1586","2500","0","97","1","100","0","0","-1","2023/02/15 5:00:00","0","2023/2/22 20:59:59","6005","1"
"1587","2500","0","96","1","100","0","0","-1","2023/02/28 12:00:00","0","2023/3/1 04:59:59","6004","1"
"1588","2500","0","97","1","100","0","0","-1","2023/02/28 12:00:00","0","2023/3/1 04:59:59","6005","1"
"1589","2500","0","98","1","100","0","0","-1","2023/02/15 5:00:00","0","2023/2/22 20:59:59","7004","1"
"1590","2500","0","99","1","100","0","0","-1","2023/02/15 5:00:00","0","2023/2/22 20:59:59","7005","1"
"1591","2000","0","81","1","80","0","0","49","2023/02/15 5:00:00","0","2023/03/01 4:59:59","101","1"
"1592","2000","0","81","201","80","0","0","-1","2023/02/15 5:00:00","0","2023/03/01 4:59:59","101","1"
"1593","2000","0","82","1","80","0","0","49","2023/02/15 5:00:00","0","2023/03/01 4:59:59","102","1"
"1594","2000","0","82","201","80","0","0","-1","2023/02/15 5:00:00","0","2023/03/01 4:59:59","102","1"
"1595","2000","0","83","1","80","0","0","49","2023/02/15 5:00:00","0","2023/03/01 4:59:59","111","1"
"1596","2000","0","83","201","80","0","0","-1","2023/02/15 5:00:00","0","2023/03/01 4:59:59","111","1"
"1597","2000","0","84","1","80","0","0","-1","2023/02/15 5:00:00","0","2023/03/01 4:59:59","109","1"
"1598","2000","0","85","1","80","0","0","-1","2023/02/15 5:00:00","0","2023/03/01 4:59:59","112","1"
"1599","2000","0","351","1","80","0","0","-1","2023/02/15 5:00:00","0","2023/03/01 4:59:59","8004","1"
"1600","2000","0","352","1","80","0","0","-1","2023/02/15 5:00:00","0","2023/03/01 4:59:59","8005","1"
"1601","5000","0","32","1","30","0","0","-1","2023/02/22 05:00:00","0","2023/3/1 04:59:59","102","1"
"1602","5000","0","42","1","40","0","0","-1","2023/02/22 05:00:00","0","2023/3/1 04:59:59","102","1"
"1603","5000","0","39","1","30","0","0","-1","2023/02/22 05:00:00","0","2023/3/1 04:59:59","111","1"
"1604","5000","0","49","1","40","0","0","-1","2023/02/22 05:00:00","0","2023/3/1 04:59:59","111","1"
"1605","5000","0","37","1","30","0","0","-1","2023/02/25 5:00:00","0","2023/3/1 04:59:59","109","1"
"1606","5000","0","38","1","30","0","0","-1","2023/02/25 5:00:00","0","2023/3/1 04:59:59","112","1"
"1607","2000","0","151","1","80","0","0","-1","2023/02/15 05:00:00","0","2023/02/22 20:59:59","6004","1"
"1608","2000","0","152","1","80","0","0","-1","2023/02/15 05:00:00","0","2023/02/22 20:59:59","6005","1"
"1609","2000","0","251","1","80","0","0","-1","2023/02/15 05:00:00","0","2023/02/22 20:59:59","7004","1"
"1610","2000","0","252","1","80","0","0","-1","2023/02/15 05:00:00","0","2023/02/22 20:59:59","7005","1"
"1611","2000","0","45","1","40","0","0","-1","2023/02/15 5:00:00","0","2023/03/01 4:59:59","104","1"
"1612","1500","0","251","1","80","0","0","-1","2023/03/16 12:00:00","0","2023/03/23 20:59:59","7004","1"
"1613","1500","0","252","1","80","0","0","-1","2023/03/16 12:00:00","0","2023/03/23 20:59:59","7005","1"
"1614","1500","0","151","1","80","0","0","-1","2023/04/30 12:00:00","0","2023/05/14 20:59:59","6004","1"
"1615","1500","0","152","1","80","0","0","-1","2023/04/30 12:00:00","0","2023/05/14 20:59:59","6005","1"
"1616","2000","0","151","1","80","0","0","-1","2023/02/28 12:00:00","0","2023/03/01 4:59:59","6004","1"
"1617","2000","0","152","1","80","0","0","-1","2023/02/28 12:00:00","0","2023/03/01 4:59:59","6005","1"
"1618","1500","0","251","1","80","0","0","-1","2023/04/17 12:00:00","0","2023/04/24 20:59:59","7004","1"
"1619","1500","0","252","1","80","0","0","-1","2023/04/17 12:00:00","0","2023/04/24 20:59:59","7005","1"
"1620","2000","0","31","201","30","0","0","-1","2023/03/01 5:00:00","0","2023/3/6 04:59:59","101","1"
"1621","2000","0","41","201","40","0","0","-1","2023/03/01 5:00:00","0","2023/3/6 04:59:59","101","1"
"1622","2000","0","32","201","30","0","0","-1","2023/03/06 5:00:00","0","2023/03/11 4:59:59","102","1"
"1623","2000","0","42","201","40","0","0","-1","2023/03/06 5:00:00","0","2023/03/11 4:59:59","102","1"
"1624","2000","0","39","201","30","0","0","-1","2023/03/11 5:00:00","0","2023/03/15 4:59:59","111","1"
"1625","2000","0","49","201","40","0","0","-1","2023/03/11 5:00:00","0","2023/03/15 4:59:59","111","1"
"1626","2000","0","37","1","30","0","0","-1","2023/03/11 5:00:00","0","2023/03/15 4:59:59","109","1"
"1627","2000","0","38","1","30","0","0","-1","2023/03/11 5:00:00","0","2023/03/15 4:59:59","112","1"
"1628","3000","0","31","201","30","0","0","-1","2023/03/15 5:00:00","0","2023/03/20 4:59:59","101","1"
"1629","2000","0","41","201","40","0","0","-1","2023/03/15 5:00:00","0","2023/03/20 4:59:59","101","1"
"1630","2000","0","45","1","40","0","0","-1","2023/03/15 5:00:00","0","2023/04/01 4:59:59","104","1"
"1631","2000","0","32","201","30","0","0","-1","2023/03/20 5:00:00","0","2023/03/26 4:59:59","102","1"
"1632","2000","0","42","201","40","0","0","-1","2023/03/20 5:00:00","0","2023/03/26 4:59:59","102","1"
"1633","2000","0","31","201","30","0","0","-1","2023/03/26 5:00:00","0","2023/04/01 4:59:59","101","1"
"1634","2000","0","41","201","40","0","0","-1","2023/03/26 5:00:00","0","2023/04/01 4:59:59","101","1"
"1635","2000","0","37","1","30","0","0","-1","2023/03/26 5:00:00","0","2023/04/01 4:59:59","109","1"
"1636","2000","0","38","1","30","0","0","-1","2023/03/26 5:00:00","0","2023/04/01 4:59:59","112","1"
"1637","2000","0","34","1","30","0","0","-1","2023/03/26 5:00:00","0","2023/04/06 4:59:59","103","1"
"1638","2000","0","44","1","40","0","0","-1","2023/03/26 5:00:00","0","2023/04/06 4:59:59","103","1"
"1639","1500","0","91","1","100","0","0","-1","2023/03/26 5:00:00","0","2023/04/01 4:59:59","101","1"
"1640","1500","0","92","1","100","0","0","-1","2023/03/26 5:00:00","0","2023/04/01 4:59:59","102","1"
"1641","1500","0","93","1","100","0","0","-1","2023/03/26 5:00:00","0","2023/04/01 4:59:59","111","1"
"1642","1500","0","94","1","100","0","0","-1","2023/03/26 5:00:00","0","2023/04/01 4:59:59","109","1"
"1643","1500","0","95","1","100","0","0","-1","2023/03/26 5:00:00","0","2023/04/01 4:59:59","112","1"
"1644","1500","0","100","1","100","0","0","-1","2023/03/26 5:00:00","0","2023/04/01 4:59:59","8004","1"
"1645","1500","0","101","1","100","0","0","-1","2023/03/26 5:00:00","0","2023/04/01 4:59:59","8005","1"
"1646","1500","0","96","1","100","0","0","-1","2023/03/31 12:00:00","0","2023/04/01 4:59:59","6004","1"
"1647","1500","0","97","1","100","0","0","-1","2023/03/31 12:00:00","0","2023/04/01 4:59:59","6005","1"
"1648","1500","0","151","1","80","0","0","-1","2023/05/31 12:00:00","0","2023/06/14 20:59:59","6004","1"
"1649","1500","0","152","1","80","0","0","-1","2023/05/31 12:00:00","0","2023/06/14 20:59:59","6005","1"
"1650","2000","0","32","201","30","0","0","-1","2023/04/01 5:00:00","0","2023/04/06 4:59:59","102","1"
"1651","2000","0","42","201","40","0","0","-1","2023/04/01 5:00:00","0","2023/04/06 4:59:59","102","1"
"1652","2000","0","31","201","30","0","0","-1","2023/04/06 5:00:00","0","2023/04/11 4:59:59","101","1"
"1653","2000","0","41","201","40","0","0","-1","2023/04/06 5:00:00","0","2023/04/11 4:59:59","101","1"
"1654","2000","0","39","201","30","0","0","-1","2023/04/11 5:00:00","0","2023/04/15 4:59:59","111","1"
"1655","2000","0","49","201","40","0","0","-1","2023/04/11 5:00:00","0","2023/04/15 4:59:59","111","1"
"1656","2000","0","37","1","30","0","0","-1","2023/04/11 5:00:00","0","2023/04/15 4:59:59","109","1"
"1657","2000","0","38","1","30","0","0","-1","2023/04/11 5:00:00","0","2023/04/15 4:59:59","112","1"
"1658","3000","0","31","201","30","0","0","-1","2023/04/15 5:00:00","0","2023/04/20 4:59:59","101","1"
"1659","2000","0","41","201","40","0","0","-1","2023/04/15 5:00:00","0","2023/04/20 4:59:59","101","1"
"1660","2000","0","45","1","40","0","0","-1","2023/04/15 5:00:00","0","2023/04/30 4:59:59","104","1"
"1661","2000","0","32","201","30","0","0","-1","2023/04/20 5:00:00","0","2023/04/25 4:59:59","102","1"
"1662","2000","0","42","201","40","0","0","-1","2023/04/20 5:00:00","0","2023/04/25 4:59:59","102","1"
"1663","1500","0","81","1","80","0","0","49","2023/04/24 5:00:00","0","2023/04/30 4:59:59","101","1"
"1664","1500","0","81","201","80","0","0","-1","2023/04/24 5:00:00","0","2023/04/30 4:59:59","101","1"
"1665","1500","0","82","1","80","0","0","49","2023/04/24 5:00:00","0","2023/04/30 4:59:59","102","1"
"1666","1500","0","82","201","80","0","0","-1","2023/04/24 5:00:00","0","2023/04/30 4:59:59","102","1"
"1667","1500","0","83","1","80","0","0","49","2023/04/24 5:00:00","0","2023/04/30 4:59:59","111","1"
"1668","1500","0","83","201","80","0","0","-1","2023/04/24 5:00:00","0","2023/04/30 4:59:59","111","1"
"1669","1500","0","84","1","80","0","0","-1","2023/04/24 5:00:00","0","2023/04/30 4:59:59","109","1"
"1670","1500","0","85","1","80","0","0","-1","2023/04/24 5:00:00","0","2023/04/30 4:59:59","112","1"
"1671","1500","0","351","1","80","0","0","-1","2023/04/24 5:00:00","0","2023/04/30 4:59:59","8004","1"
"1672","1500","0","352","1","80","0","0","-1","2023/04/24 5:00:00","0","2023/04/30 4:59:59","8005","1"
"1673","2000","0","31","201","30","0","0","-1","2023/04/25 5:00:00","0","2023/04/30 4:59:59","101","1"
"1674","2000","0","41","201","40","0","0","-1","2023/04/25 5:00:00","0","2023/04/30 4:59:59","101","1"
"1675","2000","0","37","1","30","0","0","-1","2023/04/25 5:00:00","0","2023/04/30 4:59:59","109","1"
"1676","2000","0","38","1","30","0","0","-1","2023/04/25 5:00:00","0","2023/04/30 4:59:59","112","1"
"1677","2000","0","34","1","30","0","0","-1","2023/04/25 5:00:00","0","2023/05/05 4:59:59","103","1"
"1678","2000","0","44","1","40","0","0","-1","2023/04/25 5:00:00","0","2023/05/05 4:59:59","103","1"
"1679","1500","0","91","1","100","0","0","-1","2023/04/25 5:00:00","0","2023/04/30 4:59:59","101","1"
"1680","1500","0","92","1","100","0","0","-1","2023/04/25 5:00:00","0","2023/04/30 4:59:59","102","1"
"1681","1500","0","93","1","100","0","0","-1","2023/04/25 5:00:00","0","2023/04/30 4:59:59","111","1"
"1682","1500","0","94","1","100","0","0","-1","2023/04/25 5:00:00","0","2023/04/30 4:59:59","109","1"
"1683","1500","0","95","1","100","0","0","-1","2023/04/25 5:00:00","0","2023/04/30 4:59:59","112","1"
"1684","1500","0","100","1","100","0","0","-1","2023/04/25 5:00:00","0","2023/04/30 4:59:59","8004","1"
"1685","1500","0","101","1","100","0","0","-1","2023/04/25 5:00:00","0","2023/04/30 4:59:59","8005","1"
"1686","1500","0","81","1","80","0","0","49","2023/03/24 5:00:00","0","2023/04/01 4:59:59","101","1"
"1687","1500","0","81","201","80","0","0","-1","2023/03/24 5:00:00","0","2023/04/01 4:59:59","101","1"
"1688","1500","0","82","1","80","0","0","49","2023/03/24 5:00:00","0","2023/04/01 4:59:59","102","1"
"1689","1500","0","82","201","80","0","0","-1","2023/03/24 5:00:00","0","2023/04/01 4:59:59","102","1"
"1690","1500","0","83","1","80","0","0","49","2023/03/24 5:00:00","0","2023/04/01 4:59:59","111","1"
"1691","1500","0","83","201","80","0","0","-1","2023/03/24 5:00:00","0","2023/04/01 4:59:59","111","1"
"1692","1500","0","84","1","80","0","0","-1","2023/03/24 5:00:00","0","2023/04/01 4:59:59","109","1"
"1693","1500","0","85","1","80","0","0","-1","2023/03/24 5:00:00","0","2023/04/01 4:59:59","112","1"
"1694","1500","0","351","1","80","0","0","-1","2023/03/24 5:00:00","0","2023/04/01 4:59:59","8004","1"
"1695","1500","0","352","1","80","0","0","-1","2023/03/24 5:00:00","0","2023/04/01 4:59:59","8005","1"
"1696","2000","0","541","1","120","0","0","-1","2023/04/18 5:00:00","0","2023/04/23 4:59:59","122","1"
"1697","1500","0","151","1","80","0","0","-1","2023/03/31 12:00:00","0","2023/04/14 20:59:59","6004","1"
"1698","1500","0","152","1","80","0","0","-1","2023/03/31 12:00:00","0","2023/04/14 20:59:59","6005","1"
"1699","4000","0","31","201","30","0","0","-1","2023/04/30 5:00:00","0","2023/05/09 4:59:59","101","1"
"1700","2000","0","41","201","40","0","0","-1","2023/04/30 5:00:00","0","2023/05/09 4:59:59","101","1"
"1701","4000","0","32","201","30","0","0","-1","2023/05/09 05:00:00","0","2023/05/15 04:59:59","102","1"
"1702","4000","0","42","201","40","0","0","-1","2023/05/09 05:00:00","0","2023/05/15 04:59:59","102","1"
"1703","4000","0","39","201","30","0","0","-1","2023/05/09 05:00:00","0","2023/05/15 04:59:59","111","1"
"1704","4000","0","49","201","40","0","0","-1","2023/05/09 05:00:00","0","2023/05/15 04:59:59","111","1"
"1705","4000","0","37","1","30","0","0","-1","2023/05/09 05:00:00","0","2023/05/15 04:59:59","109","1"
"1706","4000","0","38","1","30","0","0","-1","2023/05/09 05:00:00","0","2023/05/15 04:59:59","112","1"
"1707","3000","0","31","201","30","0","0","-1","2023/05/15 05:00:00","0","2023/05/20 4:59:59","101","1"
"1708","2000","0","41","201","40","0","0","-1","2023/05/15 05:00:00","0","2023/05/20 4:59:59","101","1"
"1709","2000","0","45","1","40","0","0","-1","2023/05/15 05:00:00","0","2023/06/01 4:59:59","104","1"
"1710","2000","0","32","201","30","0","0","-1","2023/05/20 5:00:00","0","2023/05/26 4:59:59","102","1"
"1711","2000","0","42","201","40","0","0","-1","2023/05/20 5:00:00","0","2023/05/26 4:59:59","102","1"
"1712","1500","0","251","1","80","0","0","-1","2023/05/16 12:00:00","0","2023/05/23 20:59:59","7004","1"
"1713","1500","0","252","1","80","0","0","-1","2023/05/16 12:00:00","0","2023/05/23 20:59:59","7005","1"
"1714","1500","0","151","1","80","0","0","-1","2023/07/31 12:00:00","0","2023/08/14 20:59:59","6004","1"
"1715","1500","0","152","1","80","0","0","-1","2023/07/31 12:00:00","0","2023/08/14 20:59:59","6005","1"
"1716","1500","0","251","1","80","0","0","-1","2023/06/16 12:00:00","0","2023/06/23 20:59:59","7004","1"
"1717","1500","0","252","1","80","0","0","-1","2023/06/16 12:00:00","0","2023/06/23 20:59:59","7005","1"
"1718","1500","0","81","1","80","0","0","49","2023/05/24 5:00:00","0","2023/06/01 4:59:59","101","1"
"1719","1500","0","81","201","80","0","0","-1","2023/05/24 5:00:00","0","2023/06/01 4:59:59","101","1"
"1720","1500","0","82","1","80","0","0","49","2023/05/24 5:00:00","0","2023/06/01 4:59:59","102","1"
"1721","1500","0","82","201","80","0","0","-1","2023/05/24 5:00:00","0","2023/06/01 4:59:59","102","1"
"1722","1500","0","83","1","80","0","0","49","2023/05/24 5:00:00","0","2023/06/01 4:59:59","111","1"
"1723","1500","0","83","201","80","0","0","-1","2023/05/24 5:00:00","0","2023/06/01 4:59:59","111","1"
"1724","1500","0","84","1","80","0","0","-1","2023/05/24 5:00:00","0","2023/06/01 4:59:59","109","1"
"1725","1500","0","85","1","80","0","0","-1","2023/05/24 5:00:00","0","2023/06/01 4:59:59","112","1"
"1726","1500","0","351","1","80","0","0","-1","2023/05/24 5:00:00","0","2023/06/01 4:59:59","8004","1"
"1727","1500","0","352","1","80","0","0","-1","2023/05/24 5:00:00","0","2023/06/01 4:59:59","8005","1"
"1728","2000","0","31","201","30","0","0","-1","2023/05/26 5:00:00","0","2023/06/01 4:59:59","101","1"
"1729","2000","0","41","201","40","0","0","-1","2023/05/26 5:00:00","0","2023/06/01 4:59:59","101","1"
"1730","2000","0","37","1","30","0","0","-1","2023/05/26 5:00:00","0","2023/06/01 4:59:59","109","1"
"1731","2000","0","38","1","30","0","0","-1","2023/05/26 5:00:00","0","2023/06/01 4:59:59","112","1"
"1732","2000","0","34","1","30","0","0","-1","2023/05/26 5:00:00","0","2023/06/06 4:59:59","103","1"
"1733","2000","0","44","1","40","0","0","-1","2023/05/26 5:00:00","0","2023/06/06 4:59:59","103","1"
"1734","1500","0","91","1","100","0","0","-1","2023/05/26 5:00:00","0","2023/06/01 4:59:59","101","1"
"1735","1500","0","92","1","100","0","0","-1","2023/05/26 5:00:00","0","2023/06/01 4:59:59","102","1"
"1736","1500","0","93","1","100","0","0","-1","2023/05/26 5:00:00","0","2023/06/01 4:59:59","111","1"
"1737","1500","0","94","1","100","0","0","-1","2023/05/26 5:00:00","0","2023/06/01 4:59:59","109","1"
"1738","1500","0","95","1","100","0","0","-1","2023/05/26 5:00:00","0","2023/06/01 4:59:59","112","1"
"1739","1500","0","100","1","100","0","0","-1","2023/05/26 5:00:00","0","2023/06/01 4:59:59","8004","1"
"1740","1500","0","101","1","100","0","0","-1","2023/05/26 5:00:00","0","2023/06/01 4:59:59","8005","1"
"1741","1500","0","96","1","100","0","0","-1","2023/05/31 12:00:00","0","2023/06/01 4:59:59","6004","1"
"1742","1500","0","97","1","100","0","0","-1","2023/05/31 12:00:00","0","2023/06/01 4:59:59","6005","1"
"1743","1500","0","151","1","80","0","0","-1","2023/09/01 5:00:00","0","2023/09/14 20:59:59","6004","1"
"1744","1500","0","152","1","80","0","0","-1","2023/09/01 5:00:00","0","2023/09/14 20:59:59","6005","1"
"1745","2000","0","32","201","30","0","0","-1","2023/06/01 5:00:00","0","2023/06/06 4:59:59","102","1"
"1746","2000","0","42","201","40","0","0","-1","2023/06/01 5:00:00","0","2023/06/06 4:59:59","102","1"
"1747","2000","0","31","201","30","0","0","-1","2023/06/06 5:00:00","0","2023/06/11 4:59:59","101","1"
"1748","2000","0","41","201","40","0","0","-1","2023/06/06 5:00:00","0","2023/06/11 4:59:59","101","1"
"1749","2000","0","39","201","30","0","0","-1","2023/06/11 5:00:00","0","2023/06/15 4:59:59","111","1"
"1750","2000","0","49","201","40","0","0","-1","2023/06/11 5:00:00","0","2023/06/15 4:59:59","111","1"
"1751","2000","0","37","1","30","0","0","-1","2023/06/11 5:00:00","0","2023/06/15 4:59:59","109","1"
"1752","2000","0","38","1","30","0","0","-1","2023/06/11 5:00:00","0","2023/06/15 4:59:59","112","1"
"1753","3000","0","31","201","30","0","0","-1","2023/06/15 5:00:00","0","2023/06/20 4:59:59","101","1"
"1754","2000","0","41","201","40","0","0","-1","2023/06/15 5:00:00","0","2023/06/20 4:59:59","101","1"
"1755","2000","0","45","1","40","0","0","-1","2023/06/15 5:00:00","0","2023/07/01 4:59:59","104","1"
"1756","2000","0","32","201","30","0","0","-1","2023/06/20 5:00:00","0","2023/06/25 4:59:59","102","1"
"1757","2000","0","42","201","40","0","0","-1","2023/06/20 5:00:00","0","2023/06/25 4:59:59","102","1"
"1758","1500","0","81","1","80","0","0","49","2023/06/23 5:00:00","0","2023/07/01 4:59:59","101","1"
"1759","1500","0","81","201","80","0","0","-1","2023/06/23 5:00:00","0","2023/07/01 4:59:59","101","1"
"1760","1500","0","82","1","80","0","0","49","2023/06/23 5:00:00","0","2023/07/01 4:59:59","102","1"
"1761","1500","0","82","201","80","0","0","-1","2023/06/23 5:00:00","0","2023/07/01 4:59:59","102","1"
"1762","1500","0","83","1","80","0","0","49","2023/06/23 5:00:00","0","2023/07/01 4:59:59","111","1"
"1763","1500","0","83","201","80","0","0","-1","2023/06/23 5:00:00","0","2023/07/01 4:59:59","111","1"
"1764","1500","0","84","1","80","0","0","-1","2023/06/23 5:00:00","0","2023/07/01 4:59:59","109","1"
"1765","1500","0","85","1","80","0","0","-1","2023/06/23 5:00:00","0","2023/07/01 4:59:59","112","1"
"1766","1500","0","351","1","80","0","0","-1","2023/06/23 5:00:00","0","2023/07/01 4:59:59","8004","1"
"1767","1500","0","352","1","80","0","0","-1","2023/06/23 5:00:00","0","2023/07/01 4:59:59","8005","1"
"1768","2000","0","31","201","30","0","0","-1","2023/06/25 5:00:00","0","2023/07/01 4:59:59","101","1"
"1769","2000","0","41","201","40","0","0","-1","2023/06/25 5:00:00","0","2023/07/01 4:59:59","101","1"
"1770","2000","0","37","1","30","0","0","-1","2023/06/25 5:00:00","0","2023/07/01 4:59:59","109","1"
"1771","2000","0","38","1","30","0","0","-1","2023/06/25 5:00:00","0","2023/07/01 4:59:59","112","1"
"1772","2000","0","34","1","30","0","0","-1","2023/06/25 5:00:00","0","2023/07/06 4:59:59","103","1"
"1773","2000","0","44","1","40","0","0","-1","2023/06/25 5:00:00","0","2023/07/06 4:59:59","103","1"
"1774","1500","0","91","1","100","0","0","-1","2023/06/25 5:00:00","0","2023/07/01 4:59:59","101","1"
"1775","1500","0","92","1","100","0","0","-1","2023/06/25 5:00:00","0","2023/07/01 4:59:59","102","1"
"1776","1500","0","93","1","100","0","0","-1","2023/06/25 5:00:00","0","2023/07/01 4:59:59","111","1"
"1777","1500","0","94","1","100","0","0","-1","2023/06/25 5:00:00","0","2023/07/01 4:59:59","109","1"
"1778","1500","0","95","1","100","0","0","-1","2023/06/25 5:00:00","0","2023/07/01 4:59:59","112","1"
"1779","1500","0","100","1","100","0","0","-1","2023/06/25 5:00:00","0","2023/07/01 4:59:59","8004","1"
"1780","1500","0","101","1","100","0","0","-1","2023/06/25 5:00:00","0","2023/07/01 4:59:59","8005","1"
"1781","1500","0","96","1","100","0","0","-1","2023/06/30 12:00:00","0","2023/07/01 4:59:59","6004","1"
"1782","1500","0","97","1","100","0","0","-1","2023/06/30 12:00:00","0","2023/07/01 4:59:59","6005","1"
"1783","1500","0","151","1","80","0","0","-1","2023/09/30 12:00:00","0","2023/10/14 20:59:59","6004","1"
"1784","1500","0","152","1","80","0","0","-1","2023/09/30 12:00:00","0","2023/10/14 20:59:59","6005","1"
"1785","1500","0","251","1","80","0","0","-1","2023/07/18 12:00:00","0","2023/07/25 20:59:59","7004","1"
"1786","1500","0","252","1","80","0","0","-1","2023/07/18 12:00:00","0","2023/07/25 20:59:59","7005","1"
"1787","2000","0","32","201","30","0","0","-1","2023/07/01 5:00:00","0","2023/07/06 4:59:59","102","1"
"1788","2000","0","42","201","40","0","0","-1","2023/07/01 5:00:00","0","2023/07/06 4:59:59","102","1"
"1789","2000","0","31","201","30","0","0","-1","2023/07/06 5:00:00","0","2023/07/11 4:59:59","101","1"
"1790","2000","0","41","201","40","0","0","-1","2023/07/06 5:00:00","0","2023/07/11 4:59:59","101","1"
"1791","2000","0","39","201","30","0","0","-1","2023/07/11 5:00:00","0","2023/07/15 4:59:59","111","1"
"1792","2000","0","49","201","40","0","0","-1","2023/07/11 5:00:00","0","2023/07/15 4:59:59","111","1"
"1793","2000","0","37","1","30","0","0","-1","2023/07/11 5:00:00","0","2023/07/15 4:59:59","109","1"
"1794","2000","0","38","1","30","0","0","-1","2023/07/11 5:00:00","0","2023/07/15 4:59:59","112","1"
"1795","3000","0","31","201","30","0","0","-1","2023/07/15 5:00:00","0","2023/07/20 4:59:59","101","1"
"1796","2000","0","41","201","40","0","0","-1","2023/07/15 5:00:00","0","2023/07/20 4:59:59","101","1"
"1797","2000","0","45","1","40","0","0","-1","2023/07/15 5:00:00","0","2023/08/01 4:59:59","104","1"
"1798","2000","0","32","201","30","0","0","-1","2023/07/20 5:00:00","0","2023/07/26 4:59:59","102","1"
"1799","2000","0","42","201","40","0","0","-1","2023/07/20 5:00:00","0","2023/07/26 4:59:59","102","1"
"1800","1500","0","81","1","80","0","0","49","2023/07/24 5:00:00","0","2023/08/01 4:59:59","101","1"
"1801","1500","0","81","201","80","0","0","-1","2023/07/24 5:00:00","0","2023/08/01 4:59:59","101","1"
"1802","1500","0","82","1","80","0","0","49","2023/07/24 5:00:00","0","2023/08/01 4:59:59","102","1"
"1803","1500","0","82","201","80","0","0","-1","2023/07/24 5:00:00","0","2023/08/01 4:59:59","102","1"
"1804","1500","0","83","1","80","0","0","49","2023/07/24 5:00:00","0","2023/08/01 4:59:59","111","1"
"1805","1500","0","83","201","80","0","0","-1","2023/07/24 5:00:00","0","2023/08/01 4:59:59","111","1"
"1806","1500","0","84","1","80","0","0","-1","2023/07/24 5:00:00","0","2023/08/01 4:59:59","109","1"
"1807","1500","0","85","1","80","0","0","-1","2023/07/24 5:00:00","0","2023/08/01 4:59:59","112","1"
"1808","1500","0","351","1","80","0","0","-1","2023/07/24 5:00:00","0","2023/08/01 4:59:59","8004","1"
"1809","1500","0","352","1","80","0","0","-1","2023/07/24 5:00:00","0","2023/08/01 4:59:59","8005","1"
"1810","2000","0","31","201","30","0","0","-1","2023/07/26 5:00:00","0","2023/08/01 4:59:59","101","1"
"1811","2000","0","41","201","40","0","0","-1","2023/07/26 5:00:00","0","2023/08/01 4:59:59","101","1"
"1812","2000","0","37","1","30","0","0","-1","2023/07/26 5:00:00","0","2023/08/01 4:59:59","109","1"
"1813","2000","0","38","1","30","0","0","-1","2023/07/26 5:00:00","0","2023/08/01 4:59:59","112","1"
"1814","2000","0","34","1","30","0","0","-1","2023/07/26 5:00:00","0","2023/08/06 4:59:59","103","1"
"1815","2000","0","44","1","40","0","0","-1","2023/07/26 5:00:00","0","2023/08/06 4:59:59","103","1"
"1816","1500","0","91","1","100","0","0","-1","2023/07/26 5:00:00","0","2023/08/01 4:59:59","101","1"
"1817","1500","0","92","1","100","0","0","-1","2023/07/26 5:00:00","0","2023/08/01 4:59:59","102","1"
"1818","1500","0","93","1","100","0","0","-1","2023/07/26 5:00:00","0","2023/08/01 4:59:59","111","1"
"1819","1500","0","94","1","100","0","0","-1","2023/07/26 5:00:00","0","2023/08/01 4:59:59","109","1"
"1820","1500","0","95","1","100","0","0","-1","2023/07/26 5:00:00","0","2023/08/01 4:59:59","112","1"
"1821","1500","0","100","1","100","0","0","-1","2023/07/26 5:00:00","0","2023/08/01 4:59:59","8004","1"
