4cb465b6d9979d88f5c4fcb1a83c221fb3dea4a4907d43da217d125c330f7b0a,4420bce317c0423a4b64934b8bce9c98643c26ae0ddf89df117a865688a88dc6,49e08293afaad42068a21a43c2464cebf4b5a26dde10ad93ad4d50e5aa349892,a95de0a349b79f6d69208f1a902040edad1e62343afce4fae26a78d4e0eaefac,81f2846587f79ef6953d310ed0ebdd514a61c29f50067abec19e7079f14886d5,917b41a684aa2f54090df62ab31263f00079cbc9006c973f0079757971d78d7b,f6b5437d63590dc55794961c949cf077357a9901778158f36fa675c3a2378c95,ec58de48b825a0c3391cb7e3e68ef2b4bdc8ef6f44bbb0a5a6eded38f1bad00f,ddb64bc6f8723593f7fb2ca504312b8e6b3fcce8f124f55138b8306400e3e22b,22ae711adb79b717b3962e7c0f7dc9dbdce966a83b99e6ddf30e94e5fa01984b,423dd76eb4b92b57439d847650b9cc449a9da9f5b5c27bdcd6ae5ea61f3b3ecd
"まるで幼子の成長を見守るようで\nなかなか楽しかったからのう。","0","0.5","501","0","1","5","11","0","120931","501093"
"","","","501","","","","91","","501093","501094"
"nop_idle_thinking","0.2","","501","","","1","3","","120931","501095"
"nop_talk_wish3","0.2","","501","","","1","3","","111931","501096"
"vo_drama_10082001_011","","","501","","0","0","21","","vo_drama_10082001","501097"
"イリヤさま……\nそのお気持ち、とてもよく分かります。","0","0.5","501","0","1","5","11","0","111931","501098"
"","","","501","","","","91","","501098","501099"
"nop_idle_wish3","0.2","","501","","","1","3","","111931","501100"
"0","","","501","","","","4","","120731","501101"
"nop_talk_shy","0.2","","501","","","1","3","","120731","501102"
"vo_drama_10082001_012","","","501","","0","0","21","","vo_drama_10082001","501103"
"コッコロさん……","0","0.5","501","0","1","5","11","0","120731","501104"
"","","","501","","","","91","","501104","501105"
"nop_smile2","0.2","","501","","nop_idle_joy1","0","3","0.2","111831","501106"
"nop_smile2","0.2","","501","","nop_idle_normal","0","3","0","112031","501107"
"1","","","501","","","","93","","1","501108"
"nop_idle_shy2","0.2","","501","","","1","3","","120731","501109"
"nop_talk_bitter","0.2","","501","","","1","3","","112031","501110"
"vo_drama_10082001_013","","","501","","0","0","21","","vo_drama_10082001","501111"
"ほらほら、シェフィも照れてるから。\nそれくらいにしておきなさい。\nなんにせよ、シェフィはよくやったわ。\n胸を張りなさい。","0","0.5","501","0","1","7","11","0","112031","501112"
"1","","","501","","","","93","","6","501113"
"nop_talk_doya","0.2","","501","1","nop_talk_doya_loop","0","3","0.2","112031","501114"
"","","","501","","","","91","","501112","501115"
"nop_idle_doya","0.2","","501","","","1","3","","112031","501116"
"1","","","501","","","","93","","0.5","501117"
"nop_talk_joy2","0.2","","501","","","1","3","","111831","501118"
"vo_drama_10082001_014","","","501","","0","0","21","","vo_drama_10082001","501119"
"はい！\nこの新年会に来てくれたみんなの笑顔は\nシェフィちゃんが作ったんです。\n今年もいっぱい、笑顔を作りましょうね！","0","0.5","501","0","1","6","11","0","111831","501120"
"1","","","501","","","","93","","8","501121"
"nop_talk_guts2","0.2","","501","1","nop_talk_guts2_loop","0","3","","111831","501122"
"","","","501","","","","91","","501120","501123"
"nop_idle_guts2","0.2","","501","","","1","3","","111831","501124"
"1","","","501","","","","4","","120731","501125"
"nop_talk_normal","0.2","","501","1","nop_talk_wish","0","3","0.2","120731","501126"
"vo_drama_10082001_015","","","501","","0","0","21","","vo_drama_10082001","501127"
"ええ。【美食殿】にとっても\nみんなにとっても\n最高の一年にしたいわ。\nだから、今年もよろしくね。","0","1","501","0","1","5","11","0","120731","501128"
"1","","","501","","","","93","","8.5","501129"
"nop_01_shephy_pose","0.2","","501","1","nop_01_shephy_pose_loop","0","3","0","120731","501130"
"0","","","501","","","","93","","2.5","501131"
"nop_handclap_long","0.2","","501","","","1","3","","111831","501132"
"nop_talk_wish3","0.2","","501","","","1","3","","111931","501133"
"nop_talk_doya","0.2","","501","1","nop_talk_doya_loop","0","3","0","112031","501134"
"nop_talk_arm_crossed","0.2","","501","1","nop_talk_arm_crossed_loop","0","3","0","120931","501135"
"nop_01_ruka_hello_long","0.2","","501","","","1","3","","120831","501136"
"","","","501","","","","91","","501128","501137"
"0","","","501","","","","93","","0.5","501138"
"0","","","501","","","","93","","0.5","501139"
"108731","1.95","nop_idle_joy_normal","502","-255","-150","105","1","0","1","502001"
"108831","1.95","nop_idle_joy1","502","-255","150","104","1","1","1","502002"
"108931","1.95","nop_idle_normal","502","-225","-300","101","1","0","1","502003"
"0","","","502","","","","93","","0.5","502004"
"vo_drama_10082002_001","","","502","","0","0","21","","vo_drama_10082002","502005"
"騎士クン、\nあけましておめでとうございます。","0","0.5","502","0","1","7","11","0","108831","502006"
"nop_talk_joy3_blink","0.2","","502","","","1","3","","108831","502007"
"1","","","502","","","","93","","1","502008"
"nop_bow","0.2","","502","","","1","3","","108831","502009"
"1","","","502","","","","93","","2.25","502010"
"nop_idle_normal_joy","0.2","","502","","","1","3","","108831","502011"
"","","","502","","","","91","","502006","502012"
"vo_drama_10082002_002","","","502","","0","0","21","","vo_drama_10082002","502013"
"招待してくれてありがとう！\nみんな楽しそうで素敵な新年会だね！","0","0.5","502","0","1","5","11","0","108731","502014"
"nop_talk_joy2","0.2","","502","","","1","3","","108731","502015"
"","","","502","","","","91","","502014","502016"
"nop_idle_joy1","0.2","","502","","","1","3","","108731","502017"
"vo_drama_10082002_003","","","502","","0","0","21","","vo_drama_10082002","502018"
"ヒヨリの言うとおりだね。\n晴れやかでいて落ち着ける、\nとてもいい雰囲気だ。","0","0.5","502","0","1","6","11","0","108931","502019"
"nop_talk_thinking","0.2","","502","","","1","3","","108931","502020"
"","","","502","","","","91","","502019","502021"
"nop_idle_thinking","0.2","","502","","","1","3","","108931","502022"
"vo_drama_10082002_004","","","502","","0","0","21","","vo_drama_10082002","502023"
"お正月といえば、騎士くんと一緒に\n神殿でガミーと戦ったのを思い出すね。","0","0.5","502","0","1","7","11","0","108731","502024"
"nop_talk_joy3_blink2","0.2","","502","","","1","3","","108731","502025"
"1","","","502","","","","93","","1.5","502026"
"nop_talk_joy1_normal","0.2","","502","","","1","3","","108731","502027"
"","","","502","","","","91","","502024","502028"
"nop_idle_joy_normal","0.2","","502","","","1","3","","108731","502029"
"vo_drama_10082002_005","","","502","","0","0","21","","vo_drama_10082002","502030"
"うん、大変な事件だったね。\nキミの助けがなければ\n解決できなかったはずだ。\n改めて礼を言うよ。","0","0.5","502","0","1","5","11","0","108931","502031"
"nop_talk_joy3_blink2","0.2","","502","","","1","3","","108931","502032"
"1","","","502","","","","93","","8","502033"
"nop_talk_joy3_blink","0.2","","502","","","1","3","","108931","502034"
"","","","502","","","","91","","502031","502035"
"nop_idle_thinking","0.2","","502","","","1","3","","108931","502036"
"vo_drama_10082002_006","","","502","","0","0","21","","vo_drama_10082002","502037"
"あの時の騎士クン、\nとっても頼もしかったな……\nって、ええと、そうじゃなくて！\nそうだ、今年はお年玉、あげられた？","0","0.5","502","0","1","5","11","0","108831","502038"
"nop_talk_memory","0.2","","502","","","1","3","","108831","502039"
"1","","","502","","","","93","","4.75","502040"
"nop_talk_anger2","0.2","","502","","","1","3","","108831","502041"
"1","","","502","","","","93","","3.5","502042"
"nop_talk_normal_dere2","0.2","","502","","","1","3","","108831","502043"
"","","","502","","","","91","","502038","502044"
"1","","","502","","","","93","","0.1","502045"
"nop_idle_normal","0.2","","502","","","1","3","","108831","502046"
"vo_drama_10082002_007","","","502","","0","0","21","","vo_drama_10082002","502047"
"あの頃はコッコロちゃんへの\nお年玉のために頑張ってたんだもんね。\nえ？　今年はシェフィちゃんにも\nあげたんだ～！","0","0.5","502","0","1","6","11","0","108731","502048"
"nop_talk_joy3_blink","0.2","","502","","","1","3","","108731","502049"
"1","","","502","","","","93","","5.5","502050"
"nop_look_talk_sad","0.2","","502","","","1","3","","108731","502051"
"1","","","502","","","","93","","1","502052"
"nop_talk_joy2","0.2","","502","","","1","3","","108731","502053"
"","","","502","","","","91","","502048","502054"
"nop_idle_joy1","0.2","","502","","","1","3","","108731","502055"
"vo_drama_10082002_008","","","502","","0","0","21","","vo_drama_10082002","502056"
"ふふ、きっと喜んでいるはずだよ。\nキミは本当に優しいな。\n今回の冒険もきっとその優しさの\nおかげで乗り越えられたんだろう。","0","0.5","502","0","1","5","11","0","108931","502057"
"nop_talk_joy1_normal","0.2","","502","","","1","3","","108931","502058"
"1","","","502","","","","93","","3.5","502059"
"nop_talk_joy3_blink","0.2","","502","","","1","3","","108931","502060"
"1","","","502","","","","93","","8.5","502061"
"nop_talk_arm_crossed","0.2","","502","","","0","3","","108931","502062"
"1","","","502","","","","93","","1","502063"
"nop_idle_arm_crossed","0.2","","502","","","1","3","","108931","502064"
"","","","502","","","","91","","502057","502065"
"vo_drama_10082002_009","","","502","","0","0","21","","vo_drama_10082002","502066"
"そうそう、聞いたよ！\nこのおせち料理って\n【美食殿】のみんなが作ったんだよね。\nすごく美味しくてびっくりしちゃった！","0","0.5","502","0","1","7","11","0","108731","502067"
"nop_talk_joy3_blink","0.2","","502","","","1","3","","108731","502068"
"1","","","502","","","","93","","6","502069"
"nop_talk_joy2","0.2","","502","","","1","3","","108731","502070"
"","","","502","","","","91","","502067","502071"
"nop_idle_joy1","0.2","","502","","","1","3","","108731","502072"
"vo_drama_10082002_010","","","502","","0","0","21","","vo_drama_10082002","502073"
"うん、とても美味しいね。\nどの料理も丁寧に\n作られているのがわかるよ。\n……どうしたの？　ユイ。","0","0.5","502","0","1","5","11","0","108931","502074"
"nop_talk_joy3_blink2","0.2","","502","","","1","3","","108931","502075"
"1","","","502","","","","93","","7.5","502076"
"nop_idle_sad","0.2","","502","","","1","3","","108831","502077"
"1","0","0","502","0","1","1.5","12","0","108831","502078"
"nop_talk_worry","0.2","","502","","","1","3","","108931","502079"
"nop_idle_normal_suprise1","0.2","","502","","","1","3","","108731","502080"
"","","","502","","","","91","","502074","502081"
"","","","502","","","","91","","502078","502082"
"nop_idle_worry","0.2","","502","","","1","3","","108931","502083"
"vo_drama_10082002_011","","","502","","0","0","21","","vo_drama_10082002","502084"
"うう～……\nほどほどにしておこうと思ったのに、\n美味しくてつい……\n食べ過ぎちゃったらどうしよう。","0","0.5","502","0","1","5","11","0","108831","502085"
"nop_talk_joy1_sad","0.2","","502","","","1","3","","108831","502086"
"1","","","502","","","","93","","7","502087"
"nop_talk_sad3","0.2","","502","","","1","3","","108831","502088"
"","","","502","","","","91","","502085","502089"
"nop_idle_sad3","0.2","","502","","","1","3","","108831","502090"
"vo_drama_10082002_012","","","502","","0","0","21","","vo_drama_10082002","502091"
"あとで身体を動かせば大丈夫！\n今度みんなで冒険に行こうよ。\n騎士くんも一緒にね♪","0","0.5","502","0","1","6","11","0","108731","502092"
"nop_talk_joy2","0.2","","502","","","1","3","","108731","502093"
"1","","","502","","","","93","","6","502094"
"nop_talk_guts5","0.2","","502","1","nop_idle_guts5","0","3","0.2","108731","502095"
"","","","502","","","","91","","502092","502096"
"nop_idle_guts5","0.2","","502","","","1","3","","108731","502097"
"vo_drama_10082002_013","","","502","","0","0","21","","vo_drama_10082002","502098"
"それは名案だ。\n年明けからさっそく\n今年の楽しみができたよ。","0","0.5","502","0","1","6","11","0","108931","502099"
"nop_talk_arm_crossed","0.2","","502","","","0","3","","108931","502100"
"1","","","502","","","","93","","1","502101"
"nop_talk_arm_crossed_loop","0.2","","502","","","0","3","","108931","502102"
"1","","","502","","","","93","","1","502103"
"nop_talk_normal","0.2","","502","","","1","3","","108931","502104"
"","","","502","","","","91","","502099","502105"
"nop_idle_normal","0.2","","502","","","1","3","","108931","502106"
"vo_drama_10082002_014","","","502","","0","0","21","","vo_drama_10082002","502107"
"えへへ、\nいっぱい食べて元気になって、\n最高の一年にしなくちゃね！","0","0.5","502","0","1","5","11","0","108731","502108"
"nop_talk_joy2","0.2","","502","","","1","3","","108731","502109"
"","","","502","","","","91","","502108","502110"
"nop_idle_joy_normal","0.2","","502","","","1","3","","108731","502111"
"vo_drama_10082002_015","","","502","","0","0","21","","vo_drama_10082002","502112"
"ふふ、そうだね。\n騎士クン、\n今年もよろしくお願いします……♪","0","0.5","502","0","1","6","11","0","108831","502113"
"nop_talk_joy1_normal","0.2","","502","","","1","3","","108831","502114"
"1","","","502","","","","93","","2","502115"
"nop_look_talk_wish","0.2","","502","","","1","3","","108831","502116"
"1","","","502","","","","93","","1","502117"
"nop_bow","0.2","","502","1","nop_idle_joy1","0","3","0.2","108831","502118"
"1","","","502","","","","93","","0.2","502119"
"nop_bow","0.2","","502","1","nop_idle_joy2","0","3","0.2","108731","502120"
"nop_bow","0.2","","502","1","nop_idle_joy1","0","3","0.2","108931","502121"
"1","","","502","","","","93","","3","502122"
"","","","502","","","","91","","502113","502123"
"0","","","502","","","","93","","0.5","502124"
"102011","1.95","nop_idle_joy2","503","-300","1000","104","1","1","1","503001"
"100411","1.95","nop_idle_normal","503","-270","1000","105","1","1","1","503002"
"103631","1.95","nop_idle_normal","503","-235","1000","101","1","1","1","503003"
"1","1.95","NoItem_idle","503","-255","-275","106","5","0","1","503004"
"11","0","","503","1","-105","-215","31","","1","503005"
"0","","","503","","","","93","","0","503006"
"nop_run","0.2","","503","","","1","3","","100411","503007"
"-275","","","503","","5","-255","2","","100411","503008"
"","","","503","","","","93","","0.5","503009"
"nop_run","0.2","","503","","","1","3","","102011","503010"
"-140","","","503","","5","-230","2","","102011","503011"
"","","","503","","","","93","","1","503012"
"nop_run","0.2","","503","","","1","3","","103631","503013"
"150","","","503","","4.5","-235","2","","103631","503014"
"","","","503","","","","93","","3.4","503015"
"0","","","503","","","","4","","100411","503016"
"nop_idle_normal","0.2","","503","","","1","3","","100411","503017"
"","","","503","","","","93","","0.1","503018"
"nop_03_misogi_hello_long","0.2","","503","1","nop_idle_joy1","0","3","0.2","100411","503019"
"4","","","503","","","0","12","","100411","503020"
"","","","503","","","","93","","0.4","503021"
"0","","","503","","","","4","","102011","503022"
"nop_idle_normal","0.2","","503","","","1","3","","102011","503023"
"","","","503","","","","93","","0.1","503024"
"nop_03_mimi_swing","0.2","","503","1","nop_idle_joy1","0","3","0.2","102011","503025"
"4","","","503","","","0","12","","102011","503026"
"","","","503","","","","93","","0.5","503027"
"nop_03_kyoka_talk_doya","0.2","","503","1","nop_03_kyoka_idle_doya","0","3","0","103631","503028"
"4","-40","","503","","","0","12","","103631","503029"
"0","","","503","","","","93","","1.5","503030"
"nop_talk_joy2","0.2","","503","","","1","3","","102011","503031"
"vo_drama_10082003_001","","","503","","0","0","21","","vo_drama_10082003","503032"
"あ、おにいちゃん！\nよかった、見つけた～！\n会場が広くて、\n迷子になっちゃいそうだよ～","0","0.5","503","0","1","5","11","0","102011","503033"
"","","","503","","","","91","","503033","503034"
"nop_idle_joy1","0.2","","503","","","1","3","","102011","503035"
"vo_drama_10082003_002","","","503","","0","0","21","","vo_drama_10082003","503036"
"えっへっへ、にいちゃん、\nあけましておめでとー\nはいこれ、お年玉……なーんてね！\n驚いた？　驚いた？","0","1","503","0","1","6","11","0","100411","503037"
"nop_talk_joy2","0.2","","503","","","1","3","","100411","503038"
"1","","","503","","","","93","","4","503039"
"nop_03_misogi_trick_in","0.2","","503","1","nop_03_misogi_trick_loop","0","3","0","1","503040"
"nop_03_misogi_trick_in","0.2","","503","1","nop_03_misogi_trick_loop","0","3","0","100411","503041"
"1","","","503","","","","93","","2","503042"
"1","","","503","","","","32","","11","503043"
"nop_03_misogi_trick_out","0.2","","503","1","NoItem_idle","0","3","0.2","1","503044"
"nop_03_misogi_trick_out","0.2","","503","1","nop_talk_joy2","0","3","0.2","100411","503045"
"1","","","503","","","","93","","0.1","503046"
"1","","","503","","","","4","","102011","503047"
"nop_03_mimi_surprise","0.2","","503","1","nop_03_mimi_surprise_loop","0","3","0","102011","503048"
"nop_03_kyoka_surprise","0.2","","503","1","nop_03_kyoka_surprise_loop","0","3","0","103631","503049"
"","","","503","","","","91","","503037","503050"
"nop_idle_joy2","0.2","","503","","","1","3","","100411","503051"
"vo_drama_10082003_003","","","503","","0","0","21","","vo_drama_10082003","503052"
"もう、ミソギってば！\nいきなりイタズラしちゃダメでしょ。\nあなたもしっかりしてください。","0","0.5","503","0","1","8","11","0","103631","503053"
"nop_talk_anger","0.2","","503","","","1","3","","103631","503054"
"1","","","503","","","","93","","4","503055"
"nop_talk_arm_crossed_anger","0.2","","503","1","nop_talk_arm_crossed_loop_anger","0","3","0","103631","503056"
"","","","503","","","","91","","503053","503057"
"nop_idle_normal","0.2","","503","","","1","3","","100411","503058"
"nop_idle_arm_crossed_anger","0.2","","503","","","1","3","","103631","503059"
"0","","","503","","","","4","","102011","503060"
"vo_drama_10082003_004","","","503","","0","0","21","","vo_drama_10082003","503061"
"ねえねえ見て見て！\nおいしそうなお料理が\nいーっぱいだよ！","0","0.5","503","0","1","5","11","0","102011","503062"
"nop_talk_surprise_kira","0.2","","503","","","1","3","","102011","503063"
"1","","","503","","","","93","","4","503064"
"nop_surprise","0.2","","503","1","nop_idle_surprise1","0","3","0","103631","503065"
"","","","503","","","","91","","503062","503066"
"nop_idle_surprise_kira","0.2","","503","","","1","3","","102011","503067"
"vo_drama_10082003_005","","","503","","0","0","21","","vo_drama_10082003","503068"
"じー……\nよかったぁ。おせち料理には\nピーマンは入ってなさそう……","0","0.5","503","0","1","6","11","0","103631","503069"
"nop_talk_jitome","0.2","","503","","","1","3","","103631","503070"
"1","","","503","","","","93","","1.5","503071"
"nop_talk_sad3","0.2","","503","","","1","3","","103631","503072"
"","","","503","","","","91","","503069","503073"
"nop_idle_sad3","0.2","","503","","","1","3","","103631","503074"
"nop_idle_joy1","0.2","","503","","","1","3","","102011","503075"
"vo_drama_10082003_006","","","503","","0","0","21","","vo_drama_10082003","503076"
"あはは！\n今の聞いた？　にいちゃん！\nキョウカはピーマン苦手だもんねー？","0","0","503","0","1","7","11","0","100411","503077"
"nop_talk_joy2","0.2","","503","","","1","3","","100411","503078"
"","","","503","","","","91","","503077","503079"
"nop_idle_normal","0.2","","503","","","1","3","","100411","503080"
"vo_drama_10082003_007","","","503","","0","0","21","","vo_drama_10082003","503081"
"ち、違います！苦くて嫌いだから\nとかじゃないですからね！\nおせち料理にはどんなものが入ってるか\n調べてただけですから！","0","0","503","0","1","6","11","0","103631","503082"
"nop_talk_anger2","0.2","","503","","","1","3","","103631","503083"
"","","","503","","","","91","","503082","503084"
"nop_idle_sad","0.2","","503","","","1","3","","103631","503085"
"vo_drama_10082003_008","","","503","","0","0","21","","vo_drama_10082003","503086"
"お料理だけじゃなくて\n人もいっぱいだね。\n全部おにいちゃんのお友達だなんて\nすごいなあ。","0","0.5","503","0","1","5","11","0","102011","503087"
"nop_talk_surprise1","0.2","","503","","","1","3","","102011","503088"
"1","","","503","","","","93","","4","503089"
"nop_talk_normal","0.2","","503","","","1","3","","102011","503090"
"","","","503","","","","91","","503087","503091"
"nop_idle_normal","0.2","","503","","","1","3","","102011","503092"
"vo_drama_10082003_009","","","503","","0","0","21","","vo_drama_10082003","503093"
"こんなに人がいると\nなんだかギルドレースのときを\n思い出しちゃうね！","0","0.5","503","0","1","7","11","0","100411","503094"
"nop_talk_thinking","0.2","","503","","","1","3","","100411","503095"
"","","","503","","","","91","","503094","503096"
"nop_idle_thinking","0.2","","503","","","1","3","","100411","503097"
"nop_idle_thinking","0.2","","503","","","1","3","","103631","503098"
"vo_drama_10082003_010","","","503","","0","0","21","","vo_drama_10082003","503099"
"うん！\nクルミちゃんも一緒で楽しかったなあ。\nまたみんなで一緒にかけっこしたいね♪","0","0.5","503","0","1","6","11","0","102011","503100"
"nop_talk_wish","0.2","","503","","","1","3","","102011","503101"
"1","","","503","","","","93","","4","503102"
"nop_talk_joy2","0.2","","503","","","1","3","","102011","503103"
"","","","503","","","","91","","503100","503104"
"nop_idle_joy1","0.2","","503","","","1","3","","102011","503105"
"vo_drama_10082003_011","","","503","","0","0","21","","vo_drama_10082003","503106"
"もし次回があったら負けませんからね！\n私たち【リトルリリカル】は\nどんどん成長してるんですから！","0","0.5","503","0","1","7","11","0","103631","503107"
"nop_talk_guts2","0.2","","503","1","nop_talk_guts2_loop","0","3","0.2","103631","503108"
"1","","","503","","","","93","","5.5","503109"
"nop_03_kyoka_talk_doya","0.2","","503","1","nop_03_kyoka_talk_doya_loop","0","3","0.2","103631","503110"
"","","","503","","","","91","","503107","503111"
"nop_03_kyoka_idle_doya","0.2","","503","","","1","3","","103631","503112"
"vo_drama_10082003_012","","","503","","0","0","21","","vo_drama_10082003","503113"
"ミソギは今年もすーっごい\nイタズラ考えておくから\n楽しみにしててね、にいちゃん！","0","0.5","503","0","1","7","11","0","100411","503114"
"nop_talk_joy2","0.2","","503","","","1","3","","100411","503115"
"","","","503","","","","91","","503114","503116"
"nop_idle_joy2","0.2","","503","","","1","3","","100411","503117"
"vo_drama_10082003_013","","","503","","0","0","21","","vo_drama_10082003","503118"
"もう、ミソギってば！\nイタズラばっかりしてちゃ\nだめなんだからね！","0","0.5","503","0","1","8","11","0","103631","503119"
"nop_talk_anger","0.2","","503","","","1","3","","103631","503120"
"","","","503","","","","91","","503119","503121"
"nop_idle_anger","0.2","","503","","","1","3","","103631","503122"
"vo_drama_10082003_014","","","503","","0","0","21","","vo_drama_10082003","503123"
"おにいちゃん！\n今年もミミたち【リトルリリカル】と\nいーっぱい遊んでね！","0","0","503","0","1","6","11","0","102011","503124"
"nop_talk_joy1","0.2","","503","","","1","3","","102011","503125"
"","","","503","","","","91","","503124","503126"
"nop_03_cmn_eieio","0.2","","503","1","nop_03_cmn_eieio_loop","0","3","0.2","102011","503127"
"","","","503","","","","93","","0.1","503128"
"nop_03_cmn_eieio","0.2","","503","1","nop_03_cmn_eieio_loop","0","3","0.2","103631","503129"
"","","","503","","","","93","","0.1","503130"
"nop_03_cmn_eieio","0.2","","503","1","nop_03_cmn_eieio_loop","0","3","0.2","100411","503131"
"0","","","503","","","","93","","1.3","503132"
"101231","1.95","nop_idle_normal","504","-225","-150","101","1","0","1","504001"
"104011","1.95","nop_idle_normal","504","-255","150","104","1","1","1","504002"
"101511","1.95","nop_idle_normal","504","-255","-300","105","1","0","1","504003"
"0","","","504","","","","93","","0.5","504004"
"vo_drama_10082004_001","","","504","","0","0","21","","vo_drama_10082004","504005"
"あけましておめでとうございます。\n元気なみんなに会えて、\n先生とってもうれしいわ。","0","0.5","504","0","1","8","11","0","101511","504006"
"nop_bow","0.2","","504","1","nop_talk_joy3","0","3","0.2","101511","504007"
"nop_bow","0.2","","504","1","nop_idle_normal","0","3","0.2","101231","504008"
"nop_bow","0.2","","504","1","nop_idle_normal","0","3","0.2","104011","504009"
"","","","504","","","","91","","504006","504010"
"nop_idle_normal","0.2","","504","","","1","3","","101511","504011"
"vo_drama_10082004_002","","","504","","0","0","21","","vo_drama_10082004","504012"
"招待してくれてありがと～！\nシオリンも喜んでたよ！","0","0.5","504","0","1","8","11","0","101231","504013"
"nop_look_smile","0.2","","504","1","nop_talk_joy1","0","3","0.2","101231","504014"
"","","","504","","","","91","","504013","504015"
"nop_idle_normal","0.2","","504","","","1","3","","101231","504016"
"vo_drama_10082004_003","","","504","","0","0","21","","vo_drama_10082004","504017"
"ひええええ！\nこんなにたくさん人が……！\nこんなめでたい場所に私のような\nぼっちがいてもいいんでしょうか？","0","0.5","504","0","1","8","11","0","104011","504018"
"nop_shock_in","0.2","","504","1","nop_shock_loop","0","3","0","104011","504019"
"1","","","504","","","","93","","3","504020"
"nop_04_aoi_tohoho","0.2","","504","","","1","3","","104011","504021"
"","","","504","","","","91","","504018","504022"
"vo_drama_10082004_004","","","504","","0","0","21","","vo_drama_10082004","504023"
"いいに決まってるよー\nそれに、この会場にも\nアオイちゃんのお友達、\nたくさんいるんじゃないかな？","0","0.5","504","0","1","8","11","0","101231","504024"
"nop_talk_guts2","0.2","","504","1","nop_talk_guts2_loop","0","3","0","101231","504025"
"1","","","504","","","","93","","1.8","504026"
"nop_talk_joy1","0.2","","504","","","1","3","","101231","504027"
"","","","504","","","","91","","504024","504028"
"nop_idle_normal","0.2","","504","","","1","3","","101231","504029"
"vo_drama_10082004_005","","","504","","0","0","21","","vo_drama_10082004","504030"
"そ、そそそ、そんな、\nトトトトト、トモダチだなんてぇ！\n恐れ多くてとても言えませええん！","0","0.5","504","0","1","8","11","0","104011","504031"
"nop_04_aoi_panic","0.2","","504","","","1","3","","104011","504032"
"1","","","504","","","","93","","4.4","504033"
"nop_talk_tsun_pain","0.2","","504","","","1","3","","104011","504034"
"nop_idle_bitter","0.2","","504","","","1","3","","101511","504035"
"nop_idle_bitter","0.2","","504","","","1","3","","101231","504036"
"","","","504","","","","91","","504031","504037"
"vo_drama_10082004_006","","","504","","0","0","21","","vo_drama_10082004","504038"
"でも、仲良しさんなんでしょう？\nそうだ、よかったら\n先生も紹介してもらえるかしら？","0","0.5","504","0","1","8","11","0","101511","504039"
"nop_talk_normal","0.2","","504","","","1","3","","101511","504040"
"1","","","504","","","","93","","2.4","504041"
"nop_talk_wish_joy","0.2","","504","","","1","3","","101511","504042"
"","","","504","","","","91","","504039","504043"
"vo_drama_10082004_007","","","504","","0","0","21","","vo_drama_10082004","504044"
"あ！　私も私もー！\nそうだ！\nシオリンのことも紹介してあげるね☆","0","0.5","504","0","1","8","11","0","101231","504045"
"nop_04_hatsune_swing","0.2","","504","1","nop_idle_normal","0","3","0.2","101231","504046"
"1","","","504","","","","93","","3","504047"
"nop_04_hatsune_kiran","0.2","","504","","","0","3","","101231","504048"
"","","","504","","","","91","","504045","504049"
"nop_idle_normal","0.2","","504","","","1","3","","101231","504050"
"vo_drama_10082004_008","","","504","","0","0","21","","vo_drama_10082004","504051"
"はうあっ！\nお二人ともリア充オーラで輝いて\nまぶしいですっ！","0","0.5","504","0","1","8","11","0","104011","504052"
"nop_04_aoi_haua_in","0.2","","504","1","nop_04_aoi_haua_loop","0","3","0","104011","504053"
"1","","","504","","","","93","","3","504054"
"nop_talk_joy3_blink","0.2","","504","","","1","3","","101511","504055"
"nop_idle_surprise1","0.2","","504","","","1","3","","101231","504056"
"","","","504","","","","91","","504052","504057"
"0","","","504","","","","93","","0.5","504058"
"103111","1.95","nop_05_shinobu_idle_normal","505","-250","-150","103","1","1","1","505001"
"102211","1.95","nop_idle_sad","505","-230","150","101","1","1","1","505002"
"100711","1.95","nop_05_miyako_idle_joy1","505","-240","-360","101","1","0","1","505003"
"100611","1.95","nop_idle_joy1","505","-260","275","105","1","1","1","505004"
"2051","1.95","nop_skull_idle","505","-225","-50","102","5","1","1","505005"
"0","","","505","","","","93","","0.5","505006"
"vo_drama_10082005_001","","","505","","0","0","21","","vo_drama_10082005","505007"
"あけましてプリンなの～！\nプリン、プリン！　プリンを持ってくるの！","0","0.5","505","0","1","6","11","0","100711","505008"
"nop_05_miyako_talk_joy2","0.2","","505","","","1","3","","100711","505009"
"","","","505","","","","91","","505008","505010"
"nop_05_miyako_idle_joy2","0.2","","505","","","1","3","","100711","505011"
"vo_drama_10082005_002","","","505","","0","0","21","","vo_drama_10082005","505012"
"ミヤコさん、クリスマスにたくさん\n食べたじゃありませんか……","0","0.5","505","0","1","6","11","0","103111","505013"
"nop_05_shinobu_talk_worry","0.2","","505","","","1","3","","103111","505014"
"","","","505","","","","91","","505013","505015"
"nop_05_shinobu_idle_worry","0.2","","505","","","1","3","","103111","505016"
"vo_drama_10082005_003","","","505","","0","0","21","","vo_drama_10082005","505017"
"クリスマスと新年は別腹なの！\nプリンはいくらあってもいいの！","0","0.5","505","0","1","6","11","0","100711","505018"
"nop_05_miyako_talk_anger","0.2","","505","","","1","3","","100711","505019"
"","","","505","","","","91","","505018","505020"
"nop_05_miyako_idle_anger","0.2","","505","","","1","3","","100711","505021"
