acae93e7e7d733b639b0213c3b39c7330c9f8e4df313490dd0efcd6a918a41c3,8b6c24041439ef964c33700b5d0fb92e9e18f7ecf7fc4c6ba1ca0d33e63ec027,cef0cec5643a96078c3a8658b1db2342f10a7db331d569bf4dddc7bbbbba6e5f,b0c30c1d653e1ce962ee5c5a936c5a6001019f61fbf163fe58c13a4260f778bb,76df6ec5d89b020774e246e255881815a98010b75012eb664fcf6a3137214e9f,b00c19eaab1f18b45695a6136674dfb2ba65fb6894119eec716f9c5bc35898c4,90f654e19a3c3d9990816930d10bbb530fa6f3443cea64e309bfd20849e0ffe5,7a1d9174fbb9e1186fc9ee697fd5e0c489727895a048e74a5a099ece3816a32e,5c4a3c9176b0893f7cc6b06a03b369b95401857bb04d228ed759b79e09b393cd,1f59e56f21b9b73f9c928a2894723bf00cacf21ef76e0fc11411e2111005960a,d546d57ed01a5c4aaa2dbc7b854dbbfe1de3aaa0ccdc35836782d1328ea130be,d355c9480518ca6b8d853ca0c8d4ca795e802da5738d9cc9c7e75eb8dc1cf1b5,8296583b0bb6897255216e312f001d344aaae1f415c5a0cdb6d2279c2895152d,f41052919bc32c516381a563be7e59a4e65bfaedb34480cbb66325a700863bdd,08b98b39b8d3ef0e7dcdfd4fe207a52dbb3ec5f439df2c822cbcfc6e202b48ea,cec4583110e3e55d0b2a6f70ccdc0cd1357f53ebbecbf9099c6e7496bbc6fa09
"10133","11","ランドソル 繁華街","bgm_M638","1","2023/12/25 20:59:59","110","0","0","0","201","bgm_M638","2023/12/18 12:00:00","1","0","10133101"
"10133","0","ランドソル 繁華街","bgm_M638","1","2023/12/25 20:59:59","0","0","0","0","201","bgm_M638","2023/12/18 12:00:00","0","0","10133201"
"10134","0","エルフの森周辺","bgm_MC099","1","2024/01/14 20:59:59","0","0","0","0","201","bgm_MC099","2023/12/31 12:00:00","1","0","10134101"
"10134","0","大晦日の王都ランドソル","bgm_MC099","1","2024/01/14 20:59:59","0","0","0","0","201","bgm_MC099","2023/12/31 12:00:00","2","0","10134102"
"10134","0","大晦日の王都ランドソル","bgm_MC099","1","2024/01/14 20:59:59","0","0","0","0","201","bgm_MC099","2023/12/31 12:00:00","0","0","10134201"
"10135","0","オーエド町","bgm_M647","1","2024/01/23 20:59:59","45","0","0","0","201","bgm_M647","2024/01/16 12:00:00","1","0","10135101"
"10135","0","オーエド町","bgm_M647","1","2024/01/23 20:59:59","0","0","0","0","201","bgm_M647","2024/01/16 12:00:00","0","0","10135201"
"10136","0","赤く染まりしランドソル","bgm_MC110_02","1","2024/02/26 20:59:59","85","0","0","0","201","bgm_MC110","2024/01/31 12:00:00","1","0","10136101"
"10136","0","赤く染まりしランドソル","bgm_MC110_02","1","2024/02/26 20:59:59","0","0","0","0","201","bgm_MC110","2024/01/31 12:00:00","1","0","10136201"
"10137","0","黒き薔薇が咲く場所へ","bgm_MC111","1","2024/02/26 20:59:59","85","0","0","0","201","bgm_MC111","2024/02/07 12:00:00","1","0","10137101"
"10137","0","黒き薔薇が咲く場所へ","bgm_MC111","1","2024/02/26 20:59:59","0","0","0","0","201","bgm_MC111","2024/02/07 12:00:00","0","0","10137201"
"10138","0","王都ランドソル 女神の祭典","bgm_M659","1","2024/02/22 20:59:59","85","0","0","0","201","bgm_M659","2024/02/09 12:00:00","1","0","10138101"
"10138","0","王都ランドソル 女神の祭典","bgm_M659","1","2024/02/22 20:59:59","0","0","0","0","201","bgm_M659","2024/02/09 12:00:00","1","0","10138201"
"10139","0","王都ランドソル 女神の祭典","bgm_M660","1","2024/02/22 20:59:59","0","0","0","0","201","bgm_M660","2024/02/14 12:00:00","1","0","10139101"
"10139","0","追想の楽園","bgm_M660","1","2024/02/22 20:59:59","0","0","0","0","201","bgm_M660","2024/02/14 12:00:00","2","0","10139102"
"10139","0","追想の楽園","bgm_M660","1","2024/02/22 20:59:59","0","0","0","0","201","bgm_M660","2024/02/14 12:00:00","0","0","10139201"
"10140","0","テミス銀嶺","bgm_MC124","1","2024/03/14 20:59:59","0","0","0","0","201","bgm_MC124","2024/02/29 12:00:00","1","0","10140101"
"10140","0","聖テレサ女学院","bgm_MC124","1","2024/03/14 20:59:59","0","0","0","0","201","bgm_MC124","2024/02/29 12:00:00","2","0","10140102"
"10140","0","聖テレサ女学院","bgm_MC124","1","2024/03/14 20:59:59","0","0","0","0","201","bgm_MC124","2024/02/29 12:00:00","0","0","10140201"
"10141","0","ランドソル 市街地","bgm_M668","1","2024/03/25 20:59:59","108","0","0","0","201","bgm_M668","2024/03/18 12:00:00","1","0","10141101"
"10141","0","ランドソル 市街地","bgm_M668","1","2024/03/25 20:59:59","0","0","0","0","201","bgm_M668","2024/03/18 12:00:00","1","0","10141201"
"10142","0","訓練キャンプ","bgm_MC136","1","2024/04/14 20:59:59","50","0","0","0","201","bgm_MC136","2024/03/31 12:00:00","1","0","10142101"
"10142","0","訓練キャンプ","bgm_MC136","1","2024/04/14 20:59:59","0","0","0","0","201","bgm_MC136","2024/03/31 12:00:00","0","0","10142201"
"10143","0","レンジャー合宿所周辺","bgm_MC017","1","2024/04/23 20:59:59","128","0","0","0","201","bgm_MC017","2024/04/16 12:00:00","1","0","10143101"
"10143","0","レンジャー合宿所周辺","bgm_MC017","1","2024/04/23 20:59:59","0","0","0","0","201","bgm_MC017","2024/04/16 12:00:00","0","0","10143201"
"10144","0","フラワーヴィレッジ周辺","bgm_MC143","1","2024/05/14 20:59:59","50","0","0","0","201","bgm_MC143","2024/04/30 12:00:00","1","0","10144101"
"10144","0","フラワーヴィレッジ周辺","bgm_MC143","1","2024/05/14 20:59:59","0","0","0","0","201","bgm_MC143","2024/04/30 12:00:00","0","0","10144201"
"10145","0","フリーマーケット会場","bgm_MC026","1","2024/05/23 20:59:59","0","0","0","0","201","bgm_MC026","2024/05/16 12:00:00","1","0","10145101"
"10145","0","叡智の森周辺","bgm_MC026","1","2024/05/23 20:59:59","110","0","0","0","201","bgm_MC026","2024/05/16 12:00:00","2","0","10145102"
"10145","0","叡智の森周辺","bgm_MC026","1","2024/05/23 20:59:59","0","0","0","0","201","bgm_MC026","2024/05/16 12:00:00","0","0","10145201"
"10146","0","グランドリームパーク","bgm_MC147_03","1","2024/06/14 20:59:59","0","64","0","0","201","bgm_MC147","2024/05/31 12:00:00","1","0","10146101"
"10146","0","グランドリームパーク","bgm_MC147_03","1","2024/06/14 20:59:59","0","0","0","0","201","bgm_MC147","2024/05/31 12:00:00","0","0","10146201"
"10147","0","魔族の街","bgm_MC036","1","2024/06/24 20:59:59","45","0","0","0","201","bgm_MC036","2024/06/17 12:00:00","1","0","10147101"
"10147","0","魔族の街","bgm_MC036","1","2024/06/24 20:59:59","0","0","0","0","201","bgm_MC036","2024/06/17 12:00:00","0","0","10147201"
"10148","0","レッツゴー、イイコトクラブ！","bgm_MC156","1","2024/07/14 20:59:59","0","0","0","0","201","bgm_MC156","2024/06/30 12:00:00","0","0","10148101"
"10148","0","レッツゴー、イイコトクラブ！","bgm_MC156","1","2024/07/14 20:59:59","0","0","0","0","201","bgm_MC156","2024/06/30 12:00:00","0","0","10148201"
"10149","0","ランドソル近郊","bgm_MC046","1","2024/07/23 20:59:59","0","0","0","0","201","bgm_MC046","2024/07/16 12:00:00","1","0","10149101"
"10149","0","夏のオーマ","bgm_MC046","1","2024/07/23 20:59:59","110","0","0","0","201","bgm_MC046","2024/07/16 12:00:00","2","0","10149102"
"10149","0","夏のオーマ","bgm_MC046","1","2024/07/23 20:59:59","0","0","0","0","201","bgm_MC046","2024/07/16 12:00:00","1","0","10149201"
"10150","0","水都ランドソル","bgm_MC162_02","1","2024/08/14 20:59:59","50","0","0","0","201","bgm_MC162","2024/07/31 12:00:00","1","0","10150101"
"10150","0","水都ランドソル","bgm_MC162_02","1","2024/08/14 20:59:59","0","0","0","0","201","bgm_MC162","2024/07/31 12:00:00","0","0","10150201"
"10151","0","ヴィ・ランドソル","bgm_MC056","1","2024/08/24 20:59:59","0","0","0","0","201","bgm_MC056","2024/08/17 12:00:00","1","0","10151101"
"10151","0","ヴィ・ランドソル","bgm_MC056","1","2024/08/24 20:59:59","110","0","0","0","201","bgm_MC056","2024/08/17 12:00:00","2","0","10151102"
"10151","0","ヴィ・ランドソル","bgm_MC056","1","2024/08/24 20:59:59","0","0","0","0","201","bgm_MC056","2024/08/17 12:00:00","0","0","10151201"
"10152","0","異世界さまぁばけぇしょん","bgm_MC172","1","2024/09/24 20:59:59","50","0","0","0","201","bgm_MC172","2024/08/31 12:00:00","1","0","10152101"
"10152","0","異世界さまぁばけぇしょん","bgm_MC172","1","2024/09/24 20:59:59","0","0","0","0","201","bgm_MC172","2024/08/31 12:00:00","0","0","10152201"
"10153","0","ランドソル近郊","bgm_M228","1","2024/09/24 20:59:59","70","0","0","0","201","bgm_M228","2024/09/15 15:00:00","1","0","10153101"
"10153","0","郊外の村","bgm_M228","1","2024/09/24 20:59:59","0","0","0","0","201","bgm_M228","2024/09/15 15:00:00","2","0","10153102"
"10153","0","郊外の村","bgm_M228","1","2024/09/24 20:59:59","0","0","0","0","201","bgm_M228","2024/09/15 15:00:00","1","0","10153201"
"10154","0","一日店長の軌跡","bgm_MC186","1","2024/10/14 20:59:59","70","0","0","0","201","bgm_MC186","2024/09/30 12:00:00","1","0","10154101"
"10154","0","一日店長の軌跡","bgm_MC186","1","2024/10/14 20:59:59","0","0","0","0","201","bgm_MC186","2024/09/30 12:00:00","0","0","10154201"
"10155","0","アンブローズ魔法学園","bgm_MC063","1","2024/10/23 20:59:59","128","0","0","0","201","bgm_MC063","2024/10/16 12:00:00","1","0","10155101"
"10155","0","アンブローズ魔法学園","bgm_MC063","1","2024/10/23 20:59:59","0","0","0","0","201","bgm_MC063","2024/10/16 12:00:00","0","0","10155201"
"10156","0","炎国のデスロード","bgm_MC194","1","2024/11/14 20:59:59","50","0","0","0","201","bgm_MC194","2024/10/31 12:00:00","1","0","10156101"
"10156","0","炎国のデスロード","bgm_MC194","0","2024/11/14 20:59:59","0","0","0","0","201","bgm_MC194","2024/10/31 12:00:00","0","0","10156201"
"10157","0","砂漠の国　サラサリア周辺","bgm_MC075","1","2024/11/23 20:59:59","128","0","0","0","201","bgm_MC075","2024/11/16 12:00:00","1","0","10157101"
"10157","0","砂漠の国　サラサリア周辺","bgm_MC075","1","2024/11/23 20:59:59","0","0","0","0","201","bgm_MC075","2024/11/16 12:00:00","0","0","10157201"
"10158","0","愛を失ったランドソル","bgm_MC213","1","2024/12/14 20:59:59","0","0","0","0","201","bgm_MC213","2024/11/30 12:00:00","1","0","10158101"
"10158","0","愛を失ったランドソル","bgm_MC213","1","2024/12/14 20:59:59","0","0","0","0","201","bgm_MC213","2024/11/30 12:00:00","2","0","10158102"
"10158","0","愛を失ったランドソル","bgm_MC213","1","2024/12/14 20:59:59","0","0","0","0","201","bgm_MC213","2024/11/30 12:00:00","0","0","10158201"
"10159","0","王都ランドソル","bgm_MC082","1","2024/12/23 20:59:59","0","0","0","0","201","bgm_MC082","2024/12/16 12:00:00","1","0","10159101"
"10159","0","王都ランドソル","bgm_MC082","1","2024/12/23 20:59:59","0","0","0","0","201","bgm_MC082","2024/12/16 12:00:00","0","0","10159201"
"10160","0","迎春ジオ・ゲヘナ","bgm_MC215B","1","2025/01/14 20:59:59","0","0","0","0","201","bgm_MC215B","2024/12/31 12:00:00","1","0","10160101"
"10160","0","迎春ランドソル","bgm_MC215B","1","2025/01/14 20:59:59","0","0","0","0","201","bgm_MC215B","2024/12/31 12:00:00","2","0","10160102"
"10160","0","迎春ランドソル","bgm_MC215B","1","2025/01/14 20:59:59","0","0","0","0","201","bgm_MC215B","2024/12/31 12:00:00","0","0","10160201"
"10161","0","ランドソル 繁華街","bgm_MC091","1","2025/01/23 20:59:59","50","0","0","0","201","bgm_MC091","2025/01/16 12:00:00","1","0","10161101"
"10161","0","ランドソル 繁華街","bgm_MC091","1","2025/01/23 20:59:59","0","0","0","0","201","bgm_MC091","2025/01/16 12:00:00","0","0","10161201"
"10163","0","エルフの森周辺","bgm_MC099","1","2025/02/23 20:59:59","0","0","0","0","201","bgm_MC099","2025/02/16 12:00:00","1","0","10163101"
"10163","0","大晦日の王都ランドソル","bgm_MC099","1","2025/02/23 20:59:59","0","0","0","0","201","bgm_MC099","2025/02/16 12:00:00","2","0","10163102"
"10163","0","大晦日の王都ランドソル","bgm_MC099","1","2025/02/23 20:59:59","0","0","0","0","201","bgm_MC099","2025/02/16 12:00:00","0","0","10163201"
"10164","0","赤く染まりしランドソル","bgm_MC110_02","1","2025/03/23 20:59:59","85","0","0","0","201","bgm_MC110","2025/03/10 12:00:00","1","0","10164101"
"10164","0","赤く染まりしランドソル","bgm_MC110_02","1","2025/03/23 20:59:59","0","0","0","0","201","bgm_MC110","2025/03/10 12:00:00","1","0","10164201"
"10165","0","黒き薔薇が咲く場所へ","bgm_MC111","1","2025/03/23 20:59:59","85","0","0","0","201","bgm_MC111","2025/03/15 12:00:00","1","0","10165101"
"10165","0","黒き薔薇が咲く場所へ","bgm_MC111","1","2025/03/23 20:59:59","0","0","0","0","201","bgm_MC111","2025/03/15 12:00:00","0","0","10165201"
"10166","0","テミス銀嶺","bgm_MC124","1","2025/04/23 20:59:59","0","0","0","0","201","bgm_MC124","2025/04/16 12:00:00","1","0","10166101"
"10166","0","聖テレサ女学院","bgm_MC124","1","2025/04/23 20:59:59","0","0","0","0","201","bgm_MC124","2025/04/16 12:00:00","2","0","10166102"
"10166","0","聖テレサ女学院","bgm_MC124","1","2025/04/23 20:59:59","0","0","0","0","201","bgm_MC124","2025/04/16 12:00:00","0","0","10166201"
"10167","0","訓練キャンプ","bgm_MC136","1","2025/05/23 20:59:59","50","0","0","0","201","bgm_MC136","2025/05/16 12:00:00","1","0","10167101"
"10167","0","訓練キャンプ","bgm_MC136","1","2025/05/23 20:59:59","0","0","0","0","201","bgm_MC136","2025/05/16 12:00:00","0","0","10167201"
"10168","0","フラワーヴィレッジ周辺","bgm_MC143","1","2025/06/24 20:59:59","50","0","0","0","201","bgm_MC143","2025/06/17 12:00:00","1","0","10168101"
"10168","0","フラワーヴィレッジ周辺","bgm_MC143","1","2025/06/24 20:59:59","0","0","0","0","201","bgm_MC143","2025/06/17 12:00:00","0","0","10168201"
