051db68566378433bd80fdfb87bf06b7f2f891ad792dd5121d7f72e8a6f52ce2,4331be7f154f2306f9705a7ac703dfcbd6fa5a486cdf6f19572e1cbe07e9e5e4,45aa0c85af77e34c255f880a4e2c2e70208046fd4d31a1b16fa390d2105b7d26,bc653a49e73f4d835412ebad0f3467d2ece1c3d94ac002540805b350e1a30b9c,cdaee4ce0b783f9ceddf21cabd5e2781198c04ef823a505cdb2282df8c6cf334,cb4d66aab72ca2ffd23058c161e24b2da0340a15e37aa7cce345460c909b2c6c,e5785a0e511f2308112d06feb2ac7b46b8b96c350d0c88608cd4743b401eac94,a6cdcd42641e56ab2e7312176d7e823b50e23fa77aaa3b2fcae71a0929f34880,6ec134ec92fd809faf487016aae271654a63aed5b0c87878aaf94426a1fec526,08403b9e68b5be33aecd4d7757dc272453bf676612248024296a6a61a8256f25,780d894922369eac2590e4d643cb8ad82849ed140af76e32936d121342ade0e3,e6d7c05dcba3264fc41248f998d80b021ae063d4d9fb885e60b4f8b552ac223b,70d261d19b3643b4da1adaaf134a61c1c43abdda070c12ff73b20ca5eb5f0c41,efb09fa089a2604b7537a9c26b99fef99da0d2bb46e9dda367951b66bf1f0db3,22d12cd6ca171dfa8c3792ede4079aa67665def2ce0f0701c6b09f1c98e00053,7ac12cb8d078bcf6ffd2f964d288d907b4b74771553811ecd8aaabdf2c523c21,2dbf65e3018f85f5257af895d373c993337678ff90810a76a4d961f8b39cf3b0,33d02f43b35ab117f335944612357e722602e3c7cabbb0d9f68c081b4f82f32e,287981f7054f0a48d9f97b8dc3cbf9667047ed650f1dd75b13e0951824333b28,aab676ab60b661ef4fcb233fd539b5ff62be0a5d47e25bcc58c6e4944c773565
"770316101","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316102","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316103","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316104","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316105","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316201","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316202","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316203","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316204","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316205","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316301","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316302","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316303","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316304","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316305","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316401","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316402","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316403","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316404","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316405","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316501","450","バトルマス（NORMAL）","0.8","0","-450","0","1.2","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316502","450","バトルマス（NORMAL）","0.8","0","-450","0","1.2","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316503","450","バトルマス（NORMAL）","0.8","0","-450","0","1.2","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316504","450","バトルマス（NORMAL）","0.8","0","-450","0","1.2","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316505","450","バトルマス（NORMAL）","0.8","0","-450","0","1.2","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316601","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316602","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316603","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316604","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316605","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316701","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316702","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316703","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316704","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316705","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316801","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316802","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316803","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316804","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316805","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316901","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316902","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316903","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316904","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770316905","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770317001","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770317002","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770317003","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770317004","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770317005","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770317101","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","1","0","103123","103121","225","-100","0.8","-225","0"
"770317102","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","1","0","103123","103121","225","-100","0.8","-225","0"
"770317103","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","1","0","103123","103121","225","-100","0.8","-225","0"
"770317104","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","1","0","103123","103121","225","-100","0.8","-225","0"
"770317105","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","1","0","103123","103121","225","-100","0.8","-225","0"
"770317201","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770317202","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770317203","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770317204","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770317205","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770320101","0","バトルマス（EXTREME）","0.8","0","0","-10","1.2","0","0","0.8","0.8","-1","101201","101201","0","-100","0.8","0","0"
"770320201","0","バトルマス（EXTREME）","0.8","0","0","-20","1.6","0","0","0.8","0.8","-1","81003801","81003801","0","-100","0.8","0","0"
"770320301","0","バトルマス（EXTREME）","0.8","0","0","0","1.4","0","0","0.8","0.8","-1","81000506","81000506","0","-100","0.8","0","0"
"770320401","0","バトルマス（EXTREME）","0.8","0","5","-20","1.1","0","0","0.8","0.8","-1","81003301","81003301","0","-100","0.8","0","0"
"770320501","0","バトルマス（EXTREME）","0.8","0","-140","140","1.8","0","0","0.8","0.8","-1","81005602","81005602","0","-100","0.8","0","0"
"770320601","0","バトルマス（EXTREME）","0.8","0","5","10","1.2","0","0","0.8","0.8","-1","100198","100198","0","-100","0.8","0","0"
"770320701","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770320801","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770320901","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770321001","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770321101","400","バトルマス（EXTREME）","1","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770321201","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770321301","0","バトルマス（EXTREME）","0.8","0","0","-10","1.2","0","0","0.8","0.8","-1","101201","101201","0","-100","0.8","0","0"
"770321302","0","バトルマス（EXTREME）","0.8","0","0","-10","1.2","0","0","0.8","0.8","-1","101201","101201","0","-100","0.8","0","0"
"770321303","0","バトルマス（EXTREME）","0.8","0","0","-10","1.2","0","0","0.8","0.8","-1","101201","101201","0","-100","0.8","0","0"
"770321304","0","バトルマス（EXTREME）","0.8","0","0","-10","1.2","0","0","0.8","0.8","-1","101201","101201","0","-100","0.8","0","0"
"770321305","0","バトルマス（EXTREME）","0.8","0","0","-10","1.2","0","0","0.8","0.8","-1","101201","101201","0","-100","0.8","0","0"
"770321401","0","バトルマス（EXTREME）","0.8","0","0","-20","1.6","0","0","0.8","0.8","-1","81003801","81003801","0","-100","0.8","0","0"
"770321402","0","バトルマス（EXTREME）","0.8","0","0","-20","1.6","0","0","0.8","0.8","-1","81003801","81003801","0","-100","0.8","0","0"
"770321403","0","バトルマス（EXTREME）","0.8","0","0","-20","1.6","0","0","0.8","0.8","-1","81003801","81003801","0","-100","0.8","0","0"
"770321404","0","バトルマス（EXTREME）","0.8","0","0","-20","1.6","0","0","0.8","0.8","-1","81003801","81003801","0","-100","0.8","0","0"
"770321405","0","バトルマス（EXTREME）","0.8","0","0","-20","1.6","0","0","0.8","0.8","-1","81003801","81003801","0","-100","0.8","0","0"
"770321501","0","バトルマス（EXTREME）","0.8","0","0","0","1.4","0","0","0.8","0.8","-1","81000506","81000506","0","-100","0.8","0","0"
"770321502","0","バトルマス（EXTREME）","0.8","0","0","0","1.4","0","0","0.8","0.8","-1","81000506","81000506","0","-100","0.8","0","0"
"770321503","0","バトルマス（EXTREME）","0.8","0","0","0","1.4","0","0","0.8","0.8","-1","81000506","81000506","0","-100","0.8","0","0"
"770321504","0","バトルマス（EXTREME）","0.8","0","0","0","1.4","0","0","0.8","0.8","-1","81000506","81000506","0","-100","0.8","0","0"
"770321505","0","バトルマス（EXTREME）","0.8","0","0","0","1.4","0","0","0.8","0.8","-1","81000506","81000506","0","-100","0.8","0","0"
"770321601","0","バトルマス（EXTREME）","0.8","0","5","-20","1.1","0","0","0.8","0.8","-1","81003301","81003301","0","-100","0.8","0","0"
"770321602","0","バトルマス（EXTREME）","0.8","0","5","-20","1.1","0","0","0.8","0.8","-1","81003301","81003301","0","-100","0.8","0","0"
"770321603","0","バトルマス（EXTREME）","0.8","0","5","-20","1.1","0","0","0.8","0.8","-1","81003301","81003301","0","-100","0.8","0","0"
"770321604","0","バトルマス（EXTREME）","0.8","0","5","-20","1.1","0","0","0.8","0.8","-1","81003301","81003301","0","-100","0.8","0","0"
"770321605","0","バトルマス（EXTREME）","0.8","0","5","-20","1.1","0","0","0.8","0.8","-1","81003301","81003301","0","-100","0.8","0","0"
"770321701","0","バトルマス（EXTREME）","0.8","0","-140","140","1.8","0","0","0.8","0.8","-1","81005602","81005602","0","-100","0.8","0","0"
"770321702","0","バトルマス（EXTREME）","0.8","0","-140","140","1.8","0","0","0.8","0.8","-1","81005602","81005602","0","-100","0.8","0","0"
"770321703","0","バトルマス（EXTREME）","0.8","0","-140","140","1.8","0","0","0.8","0.8","-1","81005602","81005602","0","-100","0.8","0","0"
"770321704","0","バトルマス（EXTREME）","0.8","0","-140","140","1.8","0","0","0.8","0.8","-1","81005602","81005602","0","-100","0.8","0","0"
"770321705","0","バトルマス（EXTREME）","0.8","0","-140","140","1.8","0","0","0.8","0.8","-1","81005602","81005602","0","-100","0.8","0","0"
"770321801","0","バトルマス（EXTREME）","0.8","0","5","10","1.2","0","0","0.8","0.8","-1","100198","100198","0","-100","0.8","0","0"
"770321802","0","バトルマス（EXTREME）","0.8","0","5","10","1.2","0","0","0.8","0.8","-1","100198","100198","0","-100","0.8","0","0"
"770321803","0","バトルマス（EXTREME）","0.8","0","5","10","1.2","0","0","0.8","0.8","-1","100198","100198","0","-100","0.8","0","0"
"770321804","0","バトルマス（EXTREME）","0.8","0","5","10","1.2","0","0","0.8","0.8","-1","100198","100198","0","-100","0.8","0","0"
"770321805","0","バトルマス（EXTREME）","0.8","0","5","10","1.2","0","0","0.8","0.8","-1","100198","100198","0","-100","0.8","0","0"
"770321901","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770321902","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770321903","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770321904","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770321905","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322001","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322002","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322003","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322004","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322005","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322101","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322102","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322103","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322104","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322105","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322201","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322202","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322203","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322204","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322205","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322301","400","バトルマス（EXTREME）","1","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322302","400","バトルマス（EXTREME）","1","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322303","400","バトルマス（EXTREME）","1","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322304","400","バトルマス（EXTREME）","1","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322305","400","バトルマス（EXTREME）","1","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322401","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322402","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322403","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322404","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770322405","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770410101","0","バトルマス（NORMAL）","0.8","0","-300","0","0.8","0","0","0.8","0.8","-1","103123","103121","0","-100","0.8","0","0"
"770410201","0","バトルマス（NORMAL）","0.8","0","-300","0","0.8","0","0","0.8","0.8","300","103123","103121","0","-100","1","0","0"
"770410301","0","バトルマス（NORMAL）","1","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770410401","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770410501","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770410601","0","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770410701","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","1","0.8","150","103123","103121","450","-100","1","-150","0"
"770410801","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770410901","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770411001","0","バトルマス（NORMAL）","1","0","-450","0","1.2","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770411101","0","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770411201","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770411301","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770411401","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770411501","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770411601","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770411701","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770411801","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","1","-225","0"
"770411901","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770412001","450","バトルマス（NORMAL）","1","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770412101","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770412201","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770412301","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770412401","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770412501","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770412601","450","バトルマス（NORMAL）","1.2","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770412701","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770412801","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770412901","450","バトルマス（NORMAL）","0.8","0","-450","0","1.2","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770413001","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770413101","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770413201","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770413301","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770413401","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770413501","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","1","0","103123","103121","225","-100","0.8","-225","0"
"770413601","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770413701","0","バトルマス（NORMAL）","0.8","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770413702","0","バトルマス（NORMAL）","0.8","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770413703","0","バトルマス（NORMAL）","0.8","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770413704","0","バトルマス（NORMAL）","0.8","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770413705","0","バトルマス（NORMAL）","0.8","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770413801","0","バトルマス（NORMAL）","0.8","0","-300","0","0.8","0","0","0.8","0.8","300","103123","103121","0","-100","1","0","0"
"770413802","0","バトルマス（NORMAL）","0.8","0","-300","0","0.8","0","0","0.8","0.8","300","103123","103121","0","-100","1","0","0"
"770413803","0","バトルマス（NORMAL）","0.8","0","-300","0","0.8","0","0","0.8","0.8","300","103123","103121","0","-100","1","0","0"
"770413804","0","バトルマス（NORMAL）","0.8","0","-300","0","0.8","0","0","0.8","0.8","300","103123","103121","0","-100","1","0","0"
"770413805","0","バトルマス（NORMAL）","0.8","0","-300","0","0.8","0","0","0.8","0.8","300","103123","103121","0","-100","1","0","0"
"770413901","0","バトルマス（NORMAL）","1","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770413902","0","バトルマス（NORMAL）","1","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770413903","0","バトルマス（NORMAL）","1","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770413904","0","バトルマス（NORMAL）","1","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770413905","0","バトルマス（NORMAL）","1","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770414001","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770414002","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770414003","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770414004","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770414005","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770414101","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770414102","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770414103","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
