28ba37a92251669f40511945f127148d68d363411f20431a3381490b8ed42758,bb8f96b96d5f75c9e0e4ccd145f9f8430172baa41d8a430de573358d1b4e79c9,e9d27c918c9471bf0e00ba6eed03154103ae156bfd26a65a20a6c0cb2464d2a9,676a4a3dfe9b59a7366e508b25e1e30b01ef6736a85af2e3408cea342ea2aee3,dccfadf55132fa2bfc391f970f6d5be48a44932c5e38fcd05b62bb420152d5b0,33a79ec52ac937a16ea7622db79420e13a14595dab89b453cf9b7d02e8342f81,33ce4139336bef47f22f0c4c74a0bd08620499f1ba2ccd2961c1abdb4dec3e91,ac54288dcf2dffb873c60cbd72e875b93f2b49755c2b014d231e8a91b17f5c0a,56fafcdf6df95ba23093afc41f7edd772803069588ef98941d10f905352a1e51,c3d74fbb99715958d34b5fb8978ff24b86dc139866fea445e55b3c55c153f9f5,66d915d8ec031f8cdc9e5231af8baa4f05502697c81bb5561d97504e7c591df5
"","102011","","1","","","0.2","lsv_talk_joy3_shy","1009807","3","1009807132"
"","vo_lsv","","0","","0","","vo_lsv_0735","1009807","21","1009807133"
"0","102011","0","10","1","1","0","うーん…せなか合わせだと、\nみゅ～ちゃん、\nさみしくならないかなぁ？","1009807","11","1009807134"
"","0","","","","","","","1009807","91","1009807135"
"","102011","","1","","","0.2","lsv_idle_sad_normal","1009807","3","1009807136"
"","103611","","1","","","0.2","lsv_talk_thinking_anger","1009807","3","1009807137"
"","vo_lsv","","0","","0","","vo_lsv_0736","1009807","21","1009807138"
"0","103611","0","10","1","1","0","…その点はちょっと心配かも。\nでも、やってみないと\nわからないしね。試してみよ！","1009807","11","1009807139"
"","0","","","","","","","1009807","91","1009807140"
"","103611","","1","","","0.2","lsv_idle_normal_joyR","1009807","3","1009807141"
"","1009807143","","","","","","","1009807","101","1009807142"
"","0","","","","","","","1009807","91","1009807143"
"","","","","","","","","1009807","102","1009807144"
"","0","","","","","","0.2","1009807","22","1009807145"
"","0.2","","","","","","","1009807","93","1009807146"
"0","102011","0","1","0","0","0","4","1009807","12","1009807147"
"","102011","","1","","","0.2","lsv_talk_surprise","1009807","3","1009807148"
"","3","","","","","","0","1009807","93","1009807149"
"","102011","","1","","","0.2","lsv_idle_normal_joyR","1009807","3","1009807150"
"0","100411","0","1","0","0","0","6","1009807","12","1009807151"
"","100411","","1","","","0.2","lsv_talk_joy1_normal","1009807","3","1009807152"
"","3","","","","","","0","1009807","93","1009807153"
"","100411","","1","","","0.2","lsv_idle_normal_joy","1009807","3","1009807154"
"0","103611","0","1","0","0","0","10","1009807","12","1009807155"
"","103611","","1","","","0.2","lsv_talk_joy3_dere","1009807","3","1009807156"
"","3","","","","","","0","1009807","93","1009807157"
"","103611","","1","","","0.2","lsv_idle_wish","1009807","3","1009807158"
"","1009807147","","","","","","","1009807","101","1009807159"
"0","333","","1","0","1","1","1","1009807","6","1009807160"
"","102011","","","","","","1","1009807","4","1009807161"
"","102011","","1","","","0.2","lsv_run","1009807","3","1009807162"
"","102011","","-235","0","0.8","","-750","1009807","2","1009807163"
"","100411","","","","","","0","1009807","4","1009807164"
"","100411","","1","","","0.2","lsv_run","1009807","3","1009807165"
"","100411","","-220","0","0.8","","750","1009807","2","1009807166"
"","103611","","","","","","0","1009807","4","1009807167"
"","103611","","1","","","0.2","lsv_run","1009807","3","1009807168"
"","103611","","-250","0","0.8","","850","1009807","2","1009807169"
"","0.6","","","","","","","1009807","93","1009807170"
"0","102011","","1","0","1","0.2","1","1009807","6","1009807171"
"0","100411","","1","0","1","0.2","1","1009807","6","1009807172"
"0","103611","","1","0","1","0.2","1","1009807","6","1009807173"
"","0","","","","","","","1009807","91","1009807174"
"0","1","lsv_idle_normal","101","-220","-700","1.95","100411","1009808","1","1009808001"
"0","1","lsv_idle_normal","100","-235","-550","1.95","102011","1009808","1","1009808002"
"0","1","lsv_idle_normal","102","-250","-800","1.95","103611","1009808","1","1009808003"
"0","1","lsv_white_loop","0","0","0","1","333","1009808","5","1009808004"
"0","333","","1","0","1","0","1","1009808","6","1009808005"
"","3","","-630","1.3","110","0","13","1009808","31","1009808006"
"0","100411","","1","0","1","0","1","1009808","6","1009808007"
"0","102011","","1","0","1","0","1","1009808","6","1009808008"
"0","103611","","1","0","1","0","1","1009808","6","1009808009"
"","1","","","","","","0","1009808","93","1009808010"
"0","333","","1","0.4","1","0.8","1","1009808","6","1009808011"
"","100411","","1","","","0.2","lsv_walk_glad","1009808","3","1009808012"
"","100411","","-220","0","2","","-100","1009808","2","1009808013"
"0","100411","","1","1","1","0.4","1","1009808","6","1009808014"
"","102011","","1","","","0.2","lsv_walk_glad2","1009808","3","1009808015"
"","102011","","-235","0","2.2","","100","1009808","2","1009808016"
"0","102011","","1","1","1","0.4","1","1009808","6","1009808017"
"","103611","","1","","","0.2","lsv_walk_glad","1009808","3","1009808018"
"","103611","","-250","0","2","","-270","1009808","2","1009808019"
"0","103611","","1","1","1","0.4","1","1009808","6","1009808020"
"","13","","","","","","1","1009808","32","1009808021"
"","13","","110","0","2","","-180","1009808","33","1009808022"
"","2","","","","","","","1009808","93","1009808023"
"","13","","","","","","0","1009808","32","1009808024"
"","100411","","1","","","0.2","lsv_idle_normal","1009808","3","1009808025"
"","103611","","1","","","0.2","lsv_idle_normal","1009808","3","1009808026"
"","0.2","","","","","","","1009808","93","1009808027"
"","102011","","","","","","1","1009808","4","1009808028"
"","102011","","1","","","0.2","lsv_idle_normal","1009808","3","1009808029"
"","0.5","","","","","","","1009808","93","1009808030"
"0","100411","","0.5","","","0","10","1009808","12","1009808031"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_smile2","1009808","3","1009808032"
"0","102011","","0.5","","","0","10","1009808","12","1009808033"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_smile2","1009808","3","1009808034"
"0","103611","","0.5","","","0","10","1009808","12","1009808035"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_smile2","1009808","3","1009808036"
"","1.5","","","","","","","1009808","93","1009808037"
"","102011","","","","","","0","1009808","4","1009808038"
"","102011","","1","","","0.2","lsv_walk","1009808","3","1009808039"
"","102011","","-235","0","1","","200","1009808","2","1009808040"
"","1","","","","","","","1009808","93","1009808041"
"","102011","","1","","","0.2","lsv_idle_normal","1009808","3","1009808042"
"","0","","","","","","","1009808","93","1009808043"
"","102011","","","","","","1","1009808","4","1009808044"
"","0.6","","","","","","","1009808","93","1009808045"
"0.2","100411","","0","1","lsv_talk_arm_crossed_loop_joy","0","lsv_talk_arm_crossed_joy","1009808","3","1009808046"
"","vo_lsv","","0","","0","","vo_lsv_0821","1009808","21","1009808047"
"0","100411","0","10","1","1","0","ニャットちゃん\nおっきくてかわいかったねー！","1009808","11","1009808048"
"","0","","","","","","","1009808","91","1009808049"
"","100411","","1","","","0.2","lsv_idle_arm_crossed_joy","1009808","3","1009808050"
"","102011","","1","","","0.2","lsv_talk_memory_dere2","1009808","3","1009808051"
"","vo_lsv","","0","","0","","vo_lsv_0822","1009808","21","1009808052"
"0","102011","0","10","1","1","0","うんっ♪\nそれにとってもやさしくて…\nとってもフワフワ♪","1009808","11","1009808053"
"","0","","","","","","","1009808","91","1009808054"
"","102011","","1","","","0.2","lsv_idle_memory","1009808","3","1009808055"
"","103611","","1","","","0.2","lsv_talk_thinking_joyR","1009808","3","1009808056"
"","vo_lsv","","0","","0","","vo_lsv_0823","1009808","21","1009808057"
"0","103611","0","10","1","1","0","シオリさんもやさしくて、\n協力してもらえることも\nわかったし…いい日だったよ。","1009808","11","1009808058"
"","0","","","","","","","1009808","91","1009808059"
"","103611","","1","","","0.2","lsv_idle_normal","1009808","3","1009808060"
"","102011","","1","","","0.2","lsv_idle_normal","1009808","3","1009808061"
"0.2","100411","","0","1","lsv_talk_cool_normal2_loop","0","lsv_talk_cool_normal2","1009808","3","1009808062"
"","vo_lsv","","0","","0","","vo_lsv_0824","1009808","21","1009808063"
"0","100411","0","10","1","1","0","この調子でみゅ～ちゃんと\nいろんなところに行って、\nいろんな遊びをしようよ！","1009808","11","1009808064"
"","0","","","","","","","1009808","91","1009808065"
"","100411","","1","","","0.2","lsv_idle_cool_joy","1009808","3","1009808066"
"0.2","103611","","0","1","lsv_talk_doya_anger_loop","0","lsv_talk_doya","1009808","3","1009808067"
"","vo_lsv","","0","","0","","vo_lsv_0825","1009808","21","1009808068"
"0","103611","0","10","1","1","0","うん！\n…あっ。観察するのも\n忘れないようにねっ？","1009808","11","1009808069"
"","0","","","","","","","1009808","91","1009808070"
"","103611","","1","","","0.2","lsv_idle_doya","1009808","3","1009808071"
"","100411","","1","","","0.2","lsv_talk_bitter","1009808","3","1009808072"
"","vo_lsv","","0","","0","","vo_lsv_0826","1009808","21","1009808073"
"0","100411","0","10","1","1","0","も、もちろんだって～！\nあはははは～","1009808","11","1009808074"
"","0","","","","","","","1009808","91","1009808075"
"","100411","","1","","","0.2","lsv_idle_bitter","1009808","3","1009808076"
"","102011","","1","","","0.2","lsv_talk_surprise_talkjoy","1009808","3","1009808077"
"","vo_lsv","","0","","0","","vo_lsv_0827","1009808","21","1009808078"
"0","102011","0","10","1","1","0","ねえねえ、おにいちゃんっ♪\nみゅ～ちゃんとなかよしになって\nくれる子、もっと知ってる？","1009808","11","1009808079"
"","0","","","","","","","1009808","91","1009808080"
"","102011","","1","","","0.2","lsv_idle_surprise_joy","1009808","3","1009808081"
"0.2","100411","","0","1","lsv_look_idle_normal","0","lsv_choice","1009808","3","1009808082"
"0.2","102011","","0","1","lsv_look_idle_normal","0","lsv_choice","1009808","3","1009808083"
"0.2","103611","","0","1","lsv_look_idle_normal","0","lsv_choice","1009808","3","1009808084"
"","0.1","","","","","","0","1009808","93","1009808085"
"0.2","100411","","-220","2","0.33","","-420","1009808","2","1009808086"
"0.2","102011","","-235","2","0.33","","452","1009808","2","1009808087"
"0.2","103611","","-250","2","0.33","","-545","1009808","2","1009808088"
"","0","","1","","","0.2","0","1009808","22","1009808089"
"","牧場の牛たち。","","0","","","","1009808093","1009808","103","1009808090"
"","ぷうきち。","","0","","","","1009808117","1009808","103","1009808091"
"","ラーゴ。","","0","","","","1009808141","1009808","103","1009808092"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009808","3","1009808093"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009808","3","1009808094"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009808","3","1009808095"
"","0.1","","","","","","0","1009808","93","1009808096"
"0.2","100411","","-220","2","0.33","","-100","1009808","2","1009808097"
"0.2","102011","","-235","2","0.33","","200","1009808","2","1009808098"
"0.2","103611","","-250","2","0.33","","-270","1009808","2","1009808099"
"","0.7","","","","","","0","1009808","93","1009808100"
"","103611","","1","","","0.2","lsv_talk_thinking_joyR","1009808","3","1009808101"
"","vo_lsv","","0","","0","","vo_lsv_0828","1009808","21","1009808102"
"0","103611","0","10","1","1","0","なるほど…いい案ですね。\n牧場の牛さんなら、\n人にも慣れていそうですし。","1009808","11","1009808103"
"","0","","","","","","","1009808","91","1009808104"
"","103611","","1","","","0.2","lsv_idle_thinking_joy1","1009808","3","1009808105"
"","102011","","1","","","0.2","lsv_talk_wish_joy","1009808","3","1009808106"
"","vo_lsv","","0","","0","","vo_lsv_0829","1009808","21","1009808107"
"0","102011","0","10","1","1","0","きっと、みゅ～ちゃんにも\n優しくしてくれるよね♪","1009808","11","1009808108"
"","0","","","","","","","1009808","91","1009808109"
"","102011","","1","","","0.2","lsv_idle_wish_joy","1009808","3","1009808110"
"","100411","","1","","","0.2","lsv_talk_normal","1009808","3","1009808111"
"","vo_lsv","","0","","0","","vo_lsv_0830","1009808","21","1009808112"
"0","100411","0","10","1","1","0","牧場だったら\nシオリねえちゃんもいるから\n安心だしね！","1009808","11","1009808113"
"","0","","","","","","","1009808","91","1009808114"
"","100411","","1","","","0.2","lsv_idle_normal","1009808","3","1009808115"
"","1009808166","","","","","","","1009808","101","1009808116"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009808","3","1009808117"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009808","3","1009808118"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009808","3","1009808119"
"","0.1","","","","","","0","1009808","93","1009808120"
"0.2","100411","","-220","2","0.33","","-100","1009808","2","1009808121"
"0.2","102011","","-235","2","0.33","","200","1009808","2","1009808122"
"0.2","103611","","-250","2","0.33","","-270","1009808","2","1009808123"
"","0.7","","","","","","0","1009808","93","1009808124"
"","102011","","1","","","0.2","lsv_talk_joy3_blink","1009808","3","1009808125"
"","vo_lsv","","0","","0","","vo_lsv_0831","1009808","21","1009808126"
"0","102011","0","10","1","1","0","アヤネちゃんのおともだちの？\nぷうきちさんなら、\nきっとなかよくしてくれるね♪","1009808","11","1009808127"
"","0","","","","","","","1009808","91","1009808128"
"","102011","","1","","","0.2","lsv_idle_joy","1009808","3","1009808129"
"","103611","","1","","","0.2","lsv_talk_surprise","1009808","3","1009808130"
"","vo_lsv","","0","","0","","vo_lsv_0832","1009808","21","1009808131"
"0","103611","0","10","1","1","0","アヤネさんなら、心配は\nいらないですね……不思議な\n子には慣れてるでしょうし。","1009808","11","1009808132"
"","0","","","","","","","1009808","91","1009808133"
"","103611","","1","","","0.2","lsv_idle_surprise","1009808","3","1009808134"
"","100411","","1","","","0.2","lsv_talk_thinking_talkR","1009808","3","1009808135"
"","vo_lsv","","0","","0","","vo_lsv_0833","1009808","21","1009808136"
"0","100411","0","10","1","1","0","考えてみれば、\nぷうきちもぷうきちで\nふしぎだもんね…","1009808","11","1009808137"
"","0","","","","","","","1009808","91","1009808138"
"","100411","","1","","","0.2","lsv_idle_thinking_joy1","1009808","3","1009808139"
"","1009808166","","","","","","","1009808","101","1009808140"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009808","3","1009808141"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009808","3","1009808142"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009808","3","1009808143"
"","0.1","","","","","","0","1009808","93","1009808144"
"0.2","100411","","-220","2","0.33","","-100","1009808","2","1009808145"
"0.2","102011","","-235","2","0.33","","200","1009808","2","1009808146"
"0.2","103611","","-250","2","0.33","","-270","1009808","2","1009808147"
"","0.7","","","","","","0","1009808","93","1009808148"
"","100411","","1","","","0.2","lsv_talk_surprise2","1009808","3","1009808149"
"","vo_lsv","","0","","0","","vo_lsv_0834","1009808","21","1009808150"
"0","100411","0","10","1","1","0","ええっ、ドラゴン！？\nドラゴンって、あの？","1009808","11","1009808151"
"","0","","","","","","","1009808","91","1009808152"
"","100411","","1","","","0.2","lsv_idle_surprise","1009808","3","1009808153"
"","102011","","1","","","0.2","lsv_talk_normal_suprise1","1009808","3","1009808154"
"","vo_lsv","","0","","0","","vo_lsv_0835","1009808","21","1009808155"
"0","102011","0","10","1","1","0","すごい魔物さんと\nなかよしの人がいるんだね～","1009808","11","1009808156"
"","0","","","","","","","1009808","91","1009808157"
"","102011","","1","","","0.2","lsv_idle_normal","1009808","3","1009808158"
"","103611","","1","","","0.2","lsv_talk_sad","1009808","3","1009808159"
"","vo_lsv","","0","","0","","vo_lsv_0836","1009808","21","1009808160"
"0","103611","0","10","1","1","0","き、危険な感じがしますね…\nちょっと、その人については\nその…検討、してみましょう。","1009808","11","1009808161"
"","0","","","","","","","1009808","91","1009808162"
"","103611","","1","","","0.2","lsv_idle_sad","1009808","3","1009808163"
"","100411","","1","","","0.2","lsv_idle_surprise_talkR1","1009808","3","1009808164"
"","1009808166","","","","","","","1009808","101","1009808165"
"","0","","","","","","","1009808","91","1009808166"
"","","","","","","","","1009808","102","1009808167"
"","0","","","","","","0.2","1009808","22","1009808168"
"","0.2","","","","","","","1009808","93","1009808169"
"0","102011","0","1","0","0","0","7","1009808","12","1009808170"
"","102011","","1","","","0.2","lsv_talk_surprise_kira","1009808","3","1009808171"
"","3","","","","","","0","1009808","93","1009808172"
"","102011","","1","","","0.2","lsv_idle_surprise","1009808","3","1009808173"
"0","100411","0","1","0","0","0","5","1009808","12","1009808174"
"","100411","","1","","","0.2","lsv_talk_wish_surprise","1009808","3","1009808175"
"","3","","","","","","0","1009808","93","1009808176"
"","100411","","1","","","0.2","lsv_idle_wish","1009808","3","1009808177"
"0","103611","0","1","0","0","0","1","1009808","12","1009808178"
"","103611","","1","","","0.2","lsv_talk_normal_sad","1009808","3","1009808179"
"","3","","","","","","0","1009808","93","1009808180"
"","103611","","1","","","0.2","lsv_idle_normal","1009808","3","1009808181"
"","1009808170","","","","","","","1009808","101","1009808182"
"0","333","","1","0","1","1","1","1009808","6","1009808183"
"","100411","","","","","","1","1009808","4","1009808184"
"","100411","","1","","","0.2","lsv_run","1009808","3","1009808185"
"","100411","","-220","0","0.8","","-750","1009808","2","1009808186"
"","102011","","","","","","0","1009808","4","1009808187"
"","102011","","1","","","0.2","lsv_run","1009808","3","1009808188"
"","102011","","-235","0","0.8","","750","1009808","2","1009808189"
"","103611","","","","","","1","1009808","4","1009808190"
"","103611","","1","","","0.2","lsv_run","1009808","3","1009808191"
"","103611","","-250","0","0.8","","-850","1009808","2","1009808192"
"","0.6","","","","","","","1009808","93","1009808193"
"0","100411","","1","0","1","0.2","1","1009808","6","1009808194"
"0","102011","","1","0","1","0.2","1","1009808","6","1009808195"
"0","103611","","1","0","1","0.2","1","1009808","6","1009808196"
"","0","","","","","","","1009808","91","1009808197"
"0","1","lsv_idle_normal","102","-235","-750","1.95","103611","1009809","1","1009809001"
"1","1","lsv_idle_normal","100","-220","650","1.95","102011","1009809","1","1009809002"
"1","1","lsv_idle_normal","101","-250","750","1.95","100411","1009809","1","1009809003"
"0","1","lsv_white_loop","0","0","0","1","333","1009809","5","1009809004"
"0","333","","1","0","1","0","1","1009809","6","1009809005"
"0","103611","","1","0","1","0","1","1009809","6","1009809006"
"0","102011","","1","0","1","0","1","1009809","6","1009809007"
"0","100411","","1","0","1","0","1","1009809","6","1009809008"
"","103611","","0","","0","","2","1009809","7","1009809009"
"","103611","","-235","0","0.5","","-750","1009809","2","1009809010"
"","2","","-140","0.8","10","0","16","1009809","31","1009809011"
"","16","","0","","0","","2","1009809","34","1009809012"
"","1","","","","","","0","1009809","93","1009809013"
"0","333","","1","0.4","1","0.8","1","1009809","6","1009809014"
"0","103611","","0","1","lsv_see_sad","0.2","lsv_see_sad_pre","1009809","3","1009809015"
"","103611","","-235","0","1.1","","-600","1009809","2","1009809016"
"0","103611","","1","1","1","0.4","1","1009809","6","1009809017"
"","1","","","","","","","1009809","93","1009809018"
"","16","","","","","","1","1009809","32","1009809019"
"","0","","","","","","","1009809","91","1009809020"
"","103611","","260","80","0","","240","1009809","94","1009809021"
"","16","","","","","","0","1009809","32","1009809022"
"0","103611","","1","","","0","1","1009809","12","1009809023"
"","103611","","2","","0","","0","1009809","7","1009809024"
"","103611","","1","","","0.2","lsv_walk_sad","1009809","3","1009809025"
"","103611","","-235","0","2","","-250","1009809","2","1009809026"
"","102011","","1","","","0.2","lsv_walk","1009809","3","1009809027"
"","102011","","-220","0","2","","100","1009809","2","1009809028"
"0","102011","","1","1","1","0.4","1","1009809","6","1009809029"
"","100411","","1","","","0.2","lsv_walk_talkR","1009809","3","1009809030"
"","100411","","-250","0","2","","270","1009809","2","1009809031"
"0","100411","","1","1","1","0.4","1","1009809","6","1009809032"
"","2","","","","","","","1009809","93","1009809033"
"","103611","","1","","","0.2","lsv_idle_normal","1009809","3","1009809034"
"","102011","","1","","","0.2","lsv_idle_normal","1009809","3","1009809035"
"","100411","","1","","","0.2","lsv_idle_sad","1009809","3","1009809036"
"","0.5","","","","","","","1009809","93","1009809037"
"","0","","","","","","","1009809","91","1009809038"
"","100411","","1","","","0.2","lsv_talk_sad","1009809","3","1009809039"
"","vo_lsv","","0","","0","","vo_lsv_0921","1009809","21","1009809040"
"0","100411","0","10","1","1","0","今日は…\nいろんなことがあったね。","1009809","11","1009809041"
"","0","","","","","","","1009809","91","1009809042"
"","100411","","1","","","0.2","lsv_idle_sad","1009809","3","1009809043"
"","102011","","1","","","0.2","lsv_talk_wish_nervous","1009809","3","1009809044"
"","vo_lsv","","0","","0","","vo_lsv_0922","1009809","21","1009809045"
"0","102011","0","10","1","1","0","うん…\nでも、みゅ～ちゃんのこと\n助けられてよかったよ。","1009809","11","1009809046"
"","0","","","","","","","1009809","91","1009809047"
"","102011","","1","","","0.2","lsv_idle_wish_nervous","1009809","3","1009809048"
"","100411","","1","","","0.2","lsv_talk_sad","1009809","3","1009809049"
"","vo_lsv","","0","","0","","vo_lsv_0923","1009809","21","1009809050"
"0","100411","0","10","1","1","0","…ちょっとだけ、\n小さくなっちゃってるけどね。","1009809","11","1009809051"
"","0","","","","","","","1009809","91","1009809052"
"","100411","","1","","","0.2","lsv_idle_sad","1009809","3","1009809053"
"","102011","","1","","","0.2","lsv_talk_sad","1009809","3","1009809054"
"","vo_lsv","","0","","0","","vo_lsv_0924","1009809","21","1009809055"
"0","102011","0","10","1","1","0","…うん。","1009809","11","1009809056"
"","0","","","","","","","1009809","91","1009809057"
"","102011","","1","","","0.2","lsv_idle_normal","1009809","3","1009809058"
"","100411","","1","","","0.2","lsv_idle_normal_talkR","1009809","3","1009809059"
"","103611","","1","","","0.2","lsv_talk_thinking","1009809","3","1009809060"
"","vo_lsv","","0","","0","","vo_lsv_0925","1009809","21","1009809061"
"0","103611","0","10","1","1","0","…みゅ～ちゃんが\nどんな生き物なのか、\nずっと不思議だったけど…","1009809","11","1009809062"
"","0","","","","","","","1009809","91","1009809063"
"","103611","","1","","","0.2","lsv_idle_thinking","1009809","3","1009809064"
"","100411","","1","","","0.2","lsv_talk_normal_suprise1","1009809","3","1009809065"
"","vo_lsv","","0","","0","","vo_lsv_0926","1009809","21","1009809066"
"0","100411","0","10","1","1","0","やっとわかったね。\nでも、ちょっとだけ…\nううん、すごくびっくりだよ。","1009809","11","1009809067"
"","0","","","","","","","1009809","91","1009809068"
"","100411","","1","","","0.2","lsv_idle_normal_talkR","1009809","3","1009809069"
"","103611","","1","","","0.2","lsv_talk_thinking_anger","1009809","3","1009809070"
"","vo_lsv","","0","","0","","vo_lsv_0927","1009809","21","1009809071"
"0","103611","0","10","1","1","0","幸福を呼ぶ生き物…\nそれがみゅ～ちゃんなんだね。","1009809","11","1009809072"
"","0","","","","","","","1009809","91","1009809073"
"","103611","","1","","","0.2","lsv_idle_sad","1009809","3","1009809074"
"","102011","","1","","","0.2","lsv_talk_sad","1009809","3","1009809075"
"","vo_lsv","","0","","0","","vo_lsv_0928","1009809","21","1009809076"
"0","102011","0","10","1","1","0","ミミたち…\nこれから、どうすれば\nいいのかなぁ？","1009809","11","1009809077"
"","0","","","","","","","1009809","91","1009809078"
"","102011","","1","","","0.2","lsv_idle_normal","1009809","3","1009809079"
"","100411","","1","","","0.2","lsv_talk_anger_dead","1009809","3","1009809080"
"","vo_lsv","","0","","0","","vo_lsv_0929","1009809","21","1009809081"
"0","100411","0","10","1","1","0","…わかんない。","1009809","11","1009809082"
"","0","","","","","","","1009809","91","1009809083"
"","100411","","1","","","0.2","lsv_idle_anger_sad","1009809","3","1009809084"
"","103611","","1","","","0.2","lsv_talk_normal_sad","1009809","3","1009809085"
"","vo_lsv","","0","","0","","vo_lsv_0930","1009809","21","1009809086"
"0","103611","0","10","1","1","0","急にいろいろなことが\n起こったもんね。\n…落ち着かなくて当然だよ。","1009809","11","1009809087"
"","0","","","","","","","1009809","91","1009809088"
"","vo_lsv","","0","","0","","vo_lsv_0931","1009809","21","1009809089"
"0","103611","0","10","1","1","0","とにかく、今日は休もう。\nこれからのことは、また明日\n考えようよ。","1009809","11","1009809090"
"","0","","","","","","","1009809","91","1009809091"
"","103611","","1","","","0.2","lsv_idle_normal","1009809","3","1009809092"
"0.2","100411","","0","1","lsv_idle_normal_sad","0","lsv_agree_sad","1009809","3","1009809093"
"0.2","102011","","0","1","lsv_idle_normal_sad","0","lsv_agree_sad","1009809","3","1009809094"
"","vo_lsv","","0","","0","","vo_lsv_0932","1009809","21","1009809095"
"0","100411","0","10","1","1","0","…うんっ。","1009809","11","1009809096"
"0","102011","0","10","1","1","0","…うんっ。","1009809","11","1009809097"
"","0","","","","","","","1009809","91","1009809098"
"","0","","1","","","0.2","0","1009809","22","1009809099"
"","","","","","","","","1009809","102","1009809100"
"","0.2","","","","","","","1009809","93","1009809101"
"0","103611","0","1","0","0","0","1","1009809","12","1009809102"
"","103611","","1","","","0.2","lsv_talk_normal_sad","1009809","3","1009809103"
"","3","","","","","","0","1009809","93","1009809104"
"","103611","","1","","","0.2","lsv_idle_normal","1009809","3","1009809105"
"0","102011","0","1","0","0","0","2","1009809","12","1009809106"
"","102011","","1","","","0.2","lsv_talk_bitter","1009809","3","1009809107"
"","3","","","","","","0","1009809","93","1009809108"
"","102011","","1","","","0.2","lsv_idle_sad_normal","1009809","3","1009809109"
"0","100411","0","1","0","0","0","4","1009809","12","1009809110"
"","100411","","1","","","0.2","lsv_idle_anger_sad","1009809","3","1009809111"
"","3","","","","","","0","1009809","93","1009809112"
"","100411","","1","","","0.2","lsv_idle_normal_sad","1009809","3","1009809113"
"","1009809102","","","","","","","1009809","101","1009809114"
"0","333","","1","0","1","1","1","1009809","6","1009809115"
"","103611","","","","","","1","1009809","4","1009809116"
"","103611","","1","","","0.2","lsv_run_sad","1009809","3","1009809117"
"","103611","","-235","0","0.8","","-750","1009809","2","1009809118"
"","102011","","","","","","0","1009809","4","1009809119"
"","102011","","1","","","0.2","lsv_run_sad","1009809","3","1009809120"
"","102011","","-220","0","0.8","","750","1009809","2","1009809121"
"","100411","","","","","","0","1009809","4","1009809122"
"","100411","","1","","","0.2","lsv_run_sad","1009809","3","1009809123"
"","100411","","-250","0","0.8","","850","1009809","2","1009809124"
"","0.6","","","","","","","1009809","93","1009809125"
"0","103611","","1","0","1","0.2","1","1009809","6","1009809126"
"0","102011","","1","0","1","0.2","1","1009809","6","1009809127"
"0","100411","","1","0","1","0.2","1","1009809","6","1009809128"
"","0","","","","","","","1009809","91","1009809129"
"0","1","lsv_idle_normal","102","-235","-650","1.95","100411","1009810","1","1009810001"
"1","1","lsv_idle_normal","100","-220","650","1.95","102011","1009810","1","1009810002"
"1","1","lsv_idle_normal","101","-250","750","1.95","103611","1009810","1","1009810003"
"0","1","lsv_white_loop","0","0","0","1","333","1009810","5","1009810004"
"0","333","","1","0","1","0","1","1009810","6","1009810005"
"0","100411","","1","0","1","0","1","1009810","6","1009810006"
"0","102011","","1","0","1","0","1","1009810","6","1009810007"
"0","103611","","1","0","1","0","1","1009810","6","1009810008"
"","1","","","","","","0","1009810","93","1009810009"
"0","333","","1","0.4","1","0.8","1","1009810","6","1009810010"
"","100411","","1","","","0.2","lsv_walk","1009810","3","1009810011"
"","100411","","-235","0","2","","-200","1009810","2","1009810012"
"0","100411","","1","1","1","0.4","1","1009810","6","1009810013"
"","102011","","1","","","0.2","lsv_walk","1009810","3","1009810014"
"","102011","","-220","0","2","","100","1009810","2","1009810015"
"0","102011","","1","1","1","0.4","1","1009810","6","1009810016"
"","103611","","1","","","0.2","lsv_walk","1009810","3","1009810017"
"","103611","","-250","0","2","","270","1009810","2","1009810018"
"0","103611","","1","1","1","0.4","1","1009810","6","1009810019"
"","2","","","","","","0","1009810","93","1009810020"
"","100411","","1","","","0.2","lsv_idle_normal","1009810","3","1009810021"
"","102011","","1","","","0.2","lsv_idle_normal","1009810","3","1009810022"
"","103611","","1","","","0.2","lsv_idle_normal","1009810","3","1009810023"
"","0.6","","","","","","0","1009810","93","1009810024"
"0.2","103611","","0","1","lsv_talk_guts2_anger_loop","0","lsv_talk_guts2_anger","1009810","3","1009810025"
