9cebbca1b73163a041fd6fc669d75e55a5493c2f7bf6c2f1d2c3a8adca57f354,fe972cc21195791d24b46d927056cd8c1acd33ec93d2519ebbd4c838e3d69c64,fc36e7b83086da87e4ecacef7ee80f2a334af000dd4f88edd1b8c92bab9b2e17,438ee0fd8f95d1f4f9f68422d0b045f82ca207552832bbbe288d86840041a79e,94f8b51382d5b785a6abb430669bf485bc02a9d9f27b4ac63f2f00d812cadd8f,7c07d07573b2d1323fd27a65917170fb3ec4d2c4483b73cc613ff0b41877ddcf,5ac37d918256f93949050682242ce7ff14b5d3da6d827aa118c238543570f709,61b4c1f747dd85d177313f3ba9b2f37fbac7658440143b9563193a04c0d4a85d,117168dec44bbf1d83116378edb95fff79553c92dfad547146e47b9b4218dd90,699a2355563c7d46af80745aa7d1def5217270b4d32cdd1a2859b96b1c802ce4
"22621","22602","680","2","0","0","25021","0","580000","0"
"22631","22603","680","2","0","0","25021","0","580000","0"
"22641","22604","680","2","0","0","25021","0","580000","0"
"22651","22605","680","2","0","0","25021","0","580000","0"
"22711","22701","680","2","0","0","25021","0","580000","0"
"22721","22702","680","2","0","0","25021","0","580000","0"
"22731","22703","680","2","0","0","25021","0","580000","0"
"22741","22704","680","2","0","0","25021","0","580000","0"
"22751","22705","680","2","0","0","25021","0","580000","0"
"22811","22801","680","2","0","0","25021","0","580000","0"
"22821","22802","680","2","0","0","25021","0","580000","0"
"22831","22803","680","2","0","0","25021","0","580000","0"
"22841","22804","680","2","0","0","25021","0","580000","0"
"22851","22805","680","2","0","0","25021","0","580000","0"
"22911","22901","3400","2","0","0","25021","0","580000","0"
"23011","23001","680","2","0","0","25021","0","580000","0"
"23021","23002","680","2","0","0","25021","0","580000","0"
"23031","23003","680","2","0","0","25021","0","580000","0"
"23041","23004","680","2","0","0","25021","0","580000","0"
"23051","23005","680","2","0","0","25021","0","580000","0"
"23111","23101","680","2","0","0","25021","0","580000","0"
"23121","23102","680","2","0","0","25021","0","580000","0"
"23131","23103","680","2","0","0","25021","0","580000","0"
"23141","23104","680","2","0","0","25021","0","580000","0"
"23151","23105","680","2","0","0","25021","0","580000","0"
"23211","23201","3400","2","0","0","25021","0","580000","0"
"23311","23301","3400","2","0","0","25021","0","580000","0"
"23411","23401","680","2","0","0","25021","0","580000","0"
"23421","23402","680","2","0","0","25021","0","580000","0"
"23431","23403","680","2","0","0","25021","0","580000","0"
"23441","23404","680","2","0","0","25021","0","580000","0"
"23451","23405","680","2","0","0","25021","0","580000","0"
"23511","23501","680","2","0","0","25021","0","580000","0"
"23521","23502","680","2","0","0","25021","0","580000","0"
"23531","23503","680","2","0","0","25021","0","580000","0"
"23541","23504","680","2","0","0","25021","0","580000","0"
"23551","23505","680","2","0","0","25021","0","580000","0"
"23611","23601","680","2","0","0","25021","0","580000","0"
"23621","23602","680","2","0","0","25021","0","580000","0"
"23631","23603","680","2","0","0","25021","0","580000","0"
"23641","23604","680","2","0","0","25021","0","580000","0"
"23651","23605","680","2","0","0","25021","0","580000","0"
"23711","23701","680","2","0","0","25021","0","580000","0"
"23721","23702","680","2","0","0","25021","0","580000","0"
"23731","23703","680","2","0","0","25021","0","580000","0"
"23741","23704","680","2","0","0","25021","0","580000","0"
"23751","23705","680","2","0","0","25021","0","580000","0"
"23811","23801","680","2","0","0","25021","0","580000","0"
"23821","23802","680","2","0","0","25021","0","580000","0"
"23831","23803","680","2","0","0","25021","0","580000","0"
"23841","23804","680","2","0","0","25021","0","580000","0"
"23851","23805","680","2","0","0","25021","0","580000","0"
"23911","23901","680","2","0","0","25021","0","580000","0"
"23921","23902","680","2","0","0","25021","0","580000","0"
"23931","23903","680","2","0","0","25021","0","580000","0"
"23941","23904","680","2","0","0","25021","0","580000","0"
"23951","23905","680","2","0","0","25021","0","580000","0"
"24011","24001","3400","2","0","0","25021","0","580000","0"
"24111","24101","3400","2","0","0","25021","0","580000","0"
"24211","24201","680","2","0","0","25021","0","580000","0"
"24221","24202","680","2","0","0","25021","0","580000","0"
"24231","24203","680","2","0","0","25021","0","580000","0"
"24241","24204","680","2","0","0","25021","0","580000","0"
"24251","24205","680","2","0","0","25021","0","580000","0"
"24311","24301","3400","2","0","0","25021","0","580000","0"
"24411","24401","680","2","0","0","25021","0","580000","0"
"24421","24402","680","2","0","0","25021","0","580000","0"
"24431","24403","680","2","0","0","25021","0","580000","0"
"24441","24404","680","2","0","0","25021","0","580000","0"
"24451","24405","680","2","0","0","25021","0","580000","0"
"24511","24501","680","2","0","0","25021","0","580000","0"
"24521","24502","680","2","0","0","25021","0","580000","0"
"24531","24503","680","2","0","0","25021","0","580000","0"
"24541","24504","680","2","0","0","25021","0","580000","0"
"24551","24505","680","2","0","0","25021","0","580000","0"
"24611","24601","3400","2","0","0","25021","0","580000","0"
"24711","24701","680","2","0","0","25021","0","580000","0"
"24721","24702","680","2","0","0","25021","0","580000","0"
"24731","24703","680","2","0","0","25021","0","580000","0"
"24741","24704","680","2","0","0","25021","0","580000","0"
"24751","24705","680","2","0","0","25021","0","580000","0"
"24811","24801","680","2","0","0","25021","0","580000","0"
"24821","24802","680","2","0","0","25021","0","580000","0"
"24831","24803","680","2","0","0","25021","0","580000","0"
"24841","24804","680","2","0","0","25021","0","580000","0"
"24851","24805","680","2","0","0","25021","0","580000","0"
"24911","24901","680","2","0","0","25021","0","580000","0"
"24921","24902","680","2","0","0","25021","0","580000","0"
"24931","24903","680","2","0","0","25021","0","580000","0"
"24941","24904","680","2","0","0","25021","0","580000","0"
"24951","24905","680","2","0","0","25021","0","580000","0"
"25011","25001","680","2","0","0","25021","0","580000","0"
"25021","25002","680","2","0","0","25021","0","580000","0"
"25031","25003","680","2","0","0","25021","0","580000","0"
"25041","25004","680","2","0","0","25021","0","580000","0"
"25051","25005","680","2","0","0","25021","0","580000","0"
"25111","25101","680","2","0","0","25021","0","580000","0"
"25121","25102","680","2","0","0","25021","0","580000","0"
"25131","25103","680","2","0","0","25021","0","580000","0"
"25141","25104","680","2","0","0","25021","0","580000","0"
"25151","25105","680","2","0","0","25021","0","580000","0"
"25211","25201","3400","2","0","0","25021","0","580000","0"
"25311","25301","680","2","0","0","25021","0","580000","0"
"25321","25302","680","2","0","0","25021","0","580000","0"
"25331","25303","680","2","0","0","25021","0","580000","0"
"25341","25304","680","2","0","0","25021","0","580000","0"
"25351","25305","680","2","0","0","25021","0","580000","0"
"25411","25401","680","2","0","0","25021","0","580000","0"
"25421","25402","680","2","0","0","25021","0","580000","0"
"25431","25403","680","2","0","0","25021","0","580000","0"
"25441","25404","680","2","0","0","25021","0","580000","0"
"25451","25405","680","2","0","0","25021","0","580000","0"
"25511","25501","3400","2","0","0","25021","0","580000","0"
"25611","25601","680","2","0","0","25021","0","580000","0"
"25621","25602","680","2","0","0","25021","0","580000","0"
"25631","25603","680","2","0","0","25021","0","580000","0"
"25641","25604","680","2","0","0","25021","0","580000","0"
"25651","25605","680","2","0","0","25021","0","580000","0"
"25711","25701","680","2","0","0","25021","0","580000","0"
"25721","25702","680","2","0","0","25021","0","580000","0"
"25731","25703","680","2","0","0","25021","0","580000","0"
"25741","25704","680","2","0","0","25021","0","580000","0"
"25751","25705","680","2","0","0","25021","0","580000","0"
"25811","25801","3400","2","0","0","25021","0","580000","0"
"25911","25901","680","2","0","0","25021","0","580000","0"
"25921","25902","680","2","0","0","25021","0","580000","0"
"25931","25903","680","2","0","0","25021","0","580000","0"
"25941","25904","680","2","0","0","25021","0","580000","0"
"25951","25905","680","2","0","0","25021","0","580000","0"
"26011","26001","3400","2","0","0","25021","0","580000","0"
"26111","26101","680","2","0","0","25021","0","580000","0"
"26121","26102","680","2","0","0","25021","0","580000","0"
"26131","26103","680","2","0","0","25021","0","580000","0"
"26141","26104","680","2","0","0","25021","0","580000","0"
"26151","26105","680","2","0","0","25021","0","580000","0"
"26211","26201","680","2","0","0","25021","0","580000","0"
"26221","26202","680","2","0","0","25021","0","580000","0"
"26231","26203","680","2","0","0","25021","0","580000","0"
"26241","26204","680","2","0","0","25021","0","580000","0"
"26251","26205","680","2","0","0","25021","0","580000","0"
"26311","26301","680","2","0","0","25021","0","580000","0"
"26321","26302","680","2","0","0","25021","0","580000","0"
"26331","26303","680","2","0","0","25021","0","580000","0"
"26341","26304","680","2","0","0","25021","0","580000","0"
"26351","26305","680","2","0","0","25021","0","580000","0"
"26411","26401","3400","2","0","0","25021","0","580000","0"
"26511","26501","680","2","0","0","25021","0","580000","0"
"26521","26502","680","2","0","0","25021","0","580000","0"
"26531","26503","680","2","0","0","25021","0","580000","0"
"26541","26504","680","2","0","0","25021","0","580000","0"
"26551","26505","680","2","0","0","25021","0","580000","0"
"26611","26601","3400","2","0","0","25021","0","580000","0"
"26711","26701","680","2","0","0","25021","0","580000","0"
"26721","26702","680","2","0","0","25021","0","580000","0"
"26731","26703","680","2","0","0","25021","0","580000","0"
"26741","26704","680","2","0","0","25021","0","580000","0"
"26751","26705","680","2","0","0","25021","0","580000","0"
"26811","26801","680","2","0","0","25021","0","580000","0"
"26821","26802","680","2","0","0","25021","0","580000","0"
"26831","26803","680","2","0","0","25021","0","580000","0"
"26841","26804","680","2","0","0","25021","0","580000","0"
"26851","26805","680","2","0","0","25021","0","580000","0"
"26911","26901","3400","2","0","0","25021","0","580000","0"
"27011","27001","680","2","0","0","25021","0","580000","0"
"27021","27002","680","2","0","0","25021","0","580000","0"
"27031","27003","680","2","0","0","25021","0","580000","0"
"27041","27004","680","2","0","0","25021","0","580000","0"
"27051","27005","680","2","0","0","25021","0","580000","0"
"27111","27101","3400","2","0","0","25021","0","580000","0"
"27211","27201","680","2","0","0","25021","0","580000","0"
"27221","27202","680","2","0","0","25021","0","580000","0"
"27231","27203","680","2","0","0","25021","0","580000","0"
"27241","27204","680","2","0","0","25021","0","580000","0"
"27251","27205","680","2","0","0","25021","0","580000","0"
"27311","27301","680","2","0","0","25021","0","580000","0"
"27321","27302","680","2","0","0","25021","0","580000","0"
"27331","27303","680","2","0","0","25021","0","580000","0"
"27341","27304","680","2","0","0","25021","0","580000","0"
"27351","27305","680","2","0","0","25021","0","580000","0"
"27411","27401","680","2","0","0","25021","0","580000","0"
"27421","27402","680","2","0","0","25021","0","580000","0"
"27431","27403","680","2","0","0","25021","0","580000","0"
"27441","27404","680","2","0","0","25021","0","580000","0"
"27451","27405","680","2","0","0","25021","0","580000","0"
"27511","27501","3450","2","0","0","25021","0","590000","0"
"27611","27601","690","2","0","0","25021","0","590000","0"
"27621","27602","690","2","0","0","25021","0","590000","0"
"27631","27603","690","2","0","0","25021","0","590000","0"
"27641","27604","690","2","0","0","25021","0","590000","0"
"27651","27605","690","2","0","0","25021","0","590000","0"
"27711","27701","690","2","0","0","25021","0","590000","0"
"27721","27702","690","2","0","0","25021","0","590000","0"
"27731","27703","690","2","0","0","25021","0","590000","0"
"27741","27704","690","2","0","0","25021","0","590000","0"
"27751","27705","690","2","0","0","25021","0","590000","0"
"27811","27801","3450","2","0","0","25021","0","590000","0"
"27911","27901","690","2","0","0","25021","0","590000","0"
"27921","27902","690","2","0","0","25021","0","590000","0"
"27931","27903","690","2","0","0","25021","0","590000","0"
"27941","27904","690","2","0","0","25021","0","590000","0"
"27951","27905","690","2","0","0","25021","0","590000","0"
"28011","28001","690","2","0","0","25021","0","590000","0"
"28021","28002","690","2","0","0","25021","0","590000","0"
"28031","28003","690","2","0","0","25021","0","590000","0"
"28041","28004","690","2","0","0","25021","0","590000","0"
"28051","28005","690","2","0","0","25021","0","590000","0"
"28111","28101","690","2","0","0","25021","0","590000","0"
"28121","28102","690","2","0","0","25021","0","590000","0"
"28131","28103","690","2","0","0","25021","0","590000","0"
"28141","28104","690","2","0","0","25021","0","590000","0"
"28151","28105","690","2","0","0","25021","0","590000","0"
"28211","28201","3450","2","0","0","25021","0","590000","0"
"28311","28301","3450","2","0","0","25021","0","590000","0"
"28411","28401","690","2","0","0","25021","0","590000","0"
"28421","28402","690","2","0","0","25021","0","590000","0"
"28431","28403","690","2","0","0","25021","0","590000","0"
"28441","28404","690","2","0","0","25021","0","590000","0"
"28451","28405","690","2","0","0","25021","0","590000","0"
"28511","28501","3450","2","0","0","25021","0","590000","0"
"28611","28601","690","2","0","0","25021","0","590000","0"
"28621","28602","690","2","0","0","25021","0","590000","0"
"28631","28603","690","2","0","0","25021","0","590000","0"
"28641","28604","690","2","0","0","25021","0","590000","0"
"28651","28605","690","2","0","0","25021","0","590000","0"
"28711","28701","690","2","0","0","25021","0","590000","0"
"28721","28702","690","2","0","0","25021","0","590000","0"
"28731","28703","690","2","0","0","25021","0","590000","0"
"28741","28704","690","2","0","0","25021","0","590000","0"
"28751","28705","690","2","0","0","25021","0","590000","0"
"28811","28801","690","2","0","0","25021","0","590000","0"
"28821","28802","690","2","0","0","25021","0","590000","0"
"28831","28803","690","2","0","0","25021","0","590000","0"
"28841","28804","690","2","0","0","25021","0","590000","0"
"28851","28805","690","2","0","0","25021","0","590000","0"
"28911","28901","3450","2","0","0","25021","0","590000","0"
"29011","29001","690","2","0","0","25021","0","590000","0"
"29021","29002","690","2","0","0","25021","0","590000","0"
"29031","29003","690","2","0","0","25021","0","590000","0"
"29041","29004","690","2","0","0","25021","0","590000","0"
"29051","29005","690","2","0","0","25021","0","590000","0"
"29111","29101","690","2","0","0","25021","0","590000","0"
"29121","29102","690","2","0","0","25021","0","590000","0"
"29131","29103","690","2","0","0","25021","0","590000","0"
"29141","29104","690","2","0","0","25021","0","590000","0"
"29151","29105","690","2","0","0","25021","0","590000","0"
"29211","29201","3450","2","0","0","25021","0","590000","0"
"29311","29301","690","2","0","0","25021","0","590000","0"
"29321","29302","690","2","0","0","25021","0","590000","0"
"29331","29303","690","2","0","0","25021","0","590000","0"
"29341","29304","690","2","0","0","25021","0","590000","0"
"29351","29305","690","2","0","0","25021","0","590000","0"
"29411","29401","690","2","0","0","25021","0","590000","0"
"29421","29402","690","2","0","0","25021","0","590000","0"
"29431","29403","690","2","0","0","25021","0","590000","0"
"29441","29404","690","2","0","0","25021","0","590000","0"
"29451","29405","690","2","0","0","25021","0","590000","0"
"29511","29501","690","2","0","0","25021","0","590000","0"
"29521","29502","690","2","0","0","25021","0","590000","0"
"29531","29503","690","2","0","0","25021","0","590000","0"
"29541","29504","690","2","0","0","25021","0","590000","0"
"29551","29505","690","2","0","0","25021","0","590000","0"
"29611","29601","690","2","0","0","25021","0","590000","0"
"29621","29602","690","2","0","0","25021","0","590000","0"
"29631","29603","690","2","0","0","25021","0","590000","0"
"29641","29604","690","2","0","0","25021","0","590000","0"
"29651","29605","690","2","0","0","25021","0","590000","0"
"29711","29701","690","2","0","0","25021","0","590000","0"
"29721","29702","690","2","0","0","25021","0","590000","0"
"29731","29703","690","2","0","0","25021","0","590000","0"
"29741","29704","690","2","0","0","25021","0","590000","0"
"29751","29705","690","2","0","0","25021","0","590000","0"
"29811","29801","690","2","0","0","25021","0","590000","0"
"29821","29802","690","2","0","0","25021","0","590000","0"
"29831","29803","690","2","0","0","25021","0","590000","0"
"29841","29804","690","2","0","0","25021","0","590000","0"
"29851","29805","690","2","0","0","25021","0","590000","0"
"29911","29901","3450","2","0","0","25021","0","590000","0"
"30011","30001","690","2","0","0","25021","0","590000","0"
"30021","30002","690","2","0","0","25021","0","590000","0"
"30031","30003","690","2","0","0","25021","0","590000","0"
"30041","30004","690","2","0","0","25021","0","590000","0"
"30051","30005","690","2","0","0","25021","0","590000","0"
"30111","30101","690","2","0","0","25021","0","590000","0"
"30121","30102","690","2","0","0","25021","0","590000","0"
"30131","30103","690","2","0","0","25021","0","590000","0"
"30141","30104","690","2","0","0","25021","0","590000","0"
"30151","30105","690","2","0","0","25021","0","590000","0"
"30211","30201","3450","2","0","0","25021","0","590000","0"
"30311","30301","690","2","0","0","25021","0","590000","0"
"30321","30302","690","2","0","0","25021","0","590000","0"
"30331","30303","690","2","0","0","25021","0","590000","0"
"30341","30304","690","2","0","0","25021","0","590000","0"
"30351","30305","690","2","0","0","25021","0","590000","0"
"30411","30401","690","2","0","0","25021","0","590000","0"
"30421","30402","690","2","0","0","25021","0","590000","0"
"30431","30403","690","2","0","0","25021","0","590000","0"
"30441","30404","690","2","0","0","25021","0","590000","0"
"30451","30405","690","2","0","0","25021","0","590000","0"
"30511","30501","690","2","0","0","25021","0","590000","0"
"30521","30502","690","2","0","0","25021","0","590000","0"
"30531","30503","690","2","0","0","25021","0","590000","0"
"30541","30504","690","2","0","0","25021","0","590000","0"
"30551","30505","690","2","0","0","25021","0","590000","0"
"30611","30601","690","2","0","0","25021","0","590000","0"
"30621","30602","690","2","0","0","25021","0","590000","0"
"30631","30603","690","2","0","0","25021","0","590000","0"
"30641","30604","690","2","0","0","25021","0","590000","0"
"30651","30605","690","2","0","0","25021","0","590000","0"
"30711","30701","3450","2","0","0","25021","0","590000","0"
"30811","30801","690","2","0","0","25021","0","590000","0"
"30821","30802","690","2","0","0","25021","0","590000","0"
"30831","30803","690","2","0","0","25021","0","590000","0"
"30841","30804","690","2","0","0","25021","0","590000","0"
"30851","30805","690","2","0","0","25021","0","590000","0"
"30911","30901","690","2","0","0","25021","0","590000","0"
"30921","30902","690","2","0","0","25021","0","590000","0"
"30931","30903","690","2","0","0","25021","0","590000","0"
"30941","30904","690","2","0","0","25021","0","590000","0"
"30951","30905","690","2","0","0","25021","0","590000","0"
"31011","31001","690","2","0","0","25021","0","590000","0"
"31021","31002","690","2","0","0","25021","0","590000","0"
"31031","31003","690","2","0","0","25021","0","590000","0"
"31041","31004","690","2","0","0","25021","0","590000","0"
"31051","31005","690","2","0","0","25021","0","590000","0"
"31111","31101","690","2","0","0","25021","0","590000","0"
"31121","31102","690","2","0","0","25021","0","590000","0"
"31131","31103","690","2","0","0","25021","0","590000","0"
"31141","31104","690","2","0","0","25021","0","590000","0"
"31151","31105","690","2","0","0","25021","0","590000","0"
"31211","31201","3450","2","0","0","25021","0","590000","0"
"31311","31301","690","2","0","0","25021","0","590000","0"
"31321","31302","690","2","0","0","25021","0","590000","0"
"31331","31303","690","2","0","0","25021","0","590000","0"
"31341","31304","690","2","0","0","25021","0","590000","0"
"31351","31305","690","2","0","0","25021","0","590000","0"
"31411","31401","690","2","0","0","25021","0","590000","0"
"31421","31402","690","2","0","0","25021","0","590000","0"
"31431","31403","690","2","0","0","25021","0","590000","0"
"31441","31404","690","2","0","0","25021","0","590000","0"
"31451","31405","690","2","0","0","25021","0","590000","0"
"31511","31501","690","2","0","0","25021","0","590000","0"
"31521","31502","690","2","0","0","25021","0","590000","0"
"31531","31503","690","2","0","0","25021","0","590000","0"
"31541","31504","690","2","0","0","25021","0","590000","0"
"31551","31505","690","2","0","0","25021","0","590000","0"
"31611","31601","3450","2","0","0","25021","0","590000","0"
"31711","31701","690","2","0","0","25021","0","590000","0"
"31721","31702","690","2","0","0","25021","0","590000","0"
"31731","31703","690","2","0","0","25021","0","590000","0"
"31741","31704","690","2","0","0","25021","0","590000","0"
"31751","31705","690","2","0","0","25021","0","590000","0"
"31811","31801","690","2","0","0","25021","0","590000","0"
"31821","31802","690","2","0","0","25021","0","590000","0"
"31831","31803","690","2","0","0","25021","0","590000","0"
"31841","31804","690","2","0","0","25021","0","590000","0"
"31851","31805","690","2","0","0","25021","0","590000","0"
"31911","31901","3450","2","0","0","25021","0","590000","0"
"32011","32001","690","2","0","0","25021","0","590000","0"
"32021","32002","690","2","0","0","25021","0","590000","0"
"32031","32003","690","2","0","0","25021","0","590000","0"
"32041","32004","690","2","0","0","25021","0","590000","0"
"32051","32005","690","2","0","0","25021","0","590000","0"
"32111","32101","690","2","0","0","25021","0","590000","0"
"32121","32102","690","2","0","0","25021","0","590000","0"
"32131","32103","690","2","0","0","25021","0","590000","0"
"32141","32104","690","2","0","0","25021","0","590000","0"
"32151","32105","690","2","0","0","25021","0","590000","0"
"32211","32201","690","2","0","0","25021","0","590000","0"
"32221","32202","690","2","0","0","25021","0","590000","0"
"32231","32203","690","2","0","0","25021","0","590000","0"
"32241","32204","690","2","0","0","25021","0","590000","0"
"32251","32205","690","2","0","0","25021","0","590000","0"
"32311","32301","3450","2","0","0","25021","0","590000","0"
"32411","32401","690","2","0","0","25021","0","590000","0"
"32421","32402","690","2","0","0","25021","0","590000","0"
"32431","32403","690","2","0","0","25021","0","590000","0"
"32441","32404","690","2","0","0","25021","0","590000","0"
"32451","32405","690","2","0","0","25021","0","590000","0"
"32511","32501","690","2","0","0","25021","0","590000","0"
"32521","32502","690","2","0","0","25021","0","590000","0"
"32531","32503","690","2","0","0","25021","0","590000","0"
"32541","32504","690","2","0","0","25021","0","590000","0"
"32551","32505","690","2","0","0","25021","0","590000","0"
"32611","32601","690","2","0","0","25021","0","590000","0"
"32621","32602","690","2","0","0","25021","0","590000","0"
"32631","32603","690","2","0","0","25021","0","590000","0"
"32641","32604","690","2","0","0","25021","0","590000","0"
"32651","32605","690","2","0","0","25021","0","590000","0"
"32711","32701","3500","2","0","0","25021","0","600000","0"
"32811","32801","700","2","0","0","25021","0","600000","0"
"32821","32802","700","2","0","0","25021","0","600000","0"
"32831","32803","700","2","0","0","25021","0","600000","0"
"32841","32804","700","2","0","0","25021","0","600000","0"
"32851","32805","700","2","0","0","25021","0","600000","0"
"32911","32901","3500","2","0","0","25021","0","600000","0"
"33011","33001","700","2","0","0","25021","0","600000","0"
"33021","33002","700","2","0","0","25021","0","600000","0"
"33031","33003","700","2","0","0","25021","0","600000","0"
"33041","33004","700","2","0","0","25021","0","600000","0"
"33051","33005","700","2","0","0","25021","0","600000","0"
"33111","33101","700","2","0","0","25021","0","600000","0"
"33121","33102","700","2","0","0","25021","0","600000","0"
"33131","33103","700","2","0","0","25021","0","600000","0"
"33141","33104","700","2","0","0","25021","0","600000","0"
"33151","33105","700","2","0","0","25021","0","600000","0"
"33211","33201","3500","2","0","0","25021","0","600000","0"
"33311","33301","700","2","0","0","25021","0","600000","0"
"33321","33302","700","2","0","0","25021","0","600000","0"
"33331","33303","700","2","0","0","25021","0","600000","0"
"33341","33304","700","2","0","0","25021","0","600000","0"
"33351","33305","700","2","0","0","25021","0","600000","0"
"33411","33401","700","2","0","0","25021","0","600000","0"
"33421","33402","700","2","0","0","25021","0","600000","0"
"33431","33403","700","2","0","0","25021","0","600000","0"
"33441","33404","700","2","0","0","25021","0","600000","0"
"33451","33405","700","2","0","0","25021","0","600000","0"
"33511","33501","700","2","0","0","25021","0","600000","0"
"33521","33502","700","2","0","0","25021","0","600000","0"
"33531","33503","700","2","0","0","25021","0","600000","0"
"33541","33504","700","2","0","0","25021","0","600000","0"
"33551","33505","700","2","0","0","25021","0","600000","0"
"33611","33601","700","2","0","0","25021","0","600000","0"
"33621","33602","700","2","0","0","25021","0","600000","0"
"33631","33603","700","2","0","0","25021","0","600000","0"
"33641","33604","700","2","0","0","25021","0","600000","0"
"33651","33605","700","2","0","0","25021","0","600000","0"
"33711","33701","700","2","0","0","25021","0","600000","0"
"33721","33702","700","2","0","0","25021","0","600000","0"
"33731","33703","700","2","0","0","25021","0","600000","0"
"33741","33704","700","2","0","0","25021","0","600000","0"
"33751","33705","700","2","0","0","25021","0","600000","0"
"33811","33801","3500","2","0","0","25021","0","600000","0"
"33911","33901","700","2","0","0","25021","0","600000","0"
"33921","33902","700","2","0","0","25021","0","600000","0"
"33931","33903","700","2","0","0","25021","0","600000","0"
"33941","33904","700","2","0","0","25021","0","600000","0"
"33951","33905","700","2","0","0","25021","0","600000","0"
"34011","34001","700","2","0","0","25021","0","600000","0"
"34021","34002","700","2","0","0","25021","0","600000","0"
"34031","34003","700","2","0","0","25021","0","600000","0"
"34041","34004","700","2","0","0","25021","0","600000","0"
"34051","34005","700","2","0","0","25021","0","600000","0"
"34111","34101","700","2","0","0","25021","0","600000","0"
"34121","34102","700","2","0","0","25021","0","600000","0"
"34131","34103","700","2","0","0","25021","0","600000","0"
"34141","34104","700","2","0","0","25021","0","600000","0"
"34151","34105","700","2","0","0","25021","0","600000","0"
"34211","34201","700","2","0","0","25021","0","600000","0"
"34221","34202","700","2","0","0","25021","0","600000","0"
"34231","34203","700","2","0","0","25021","0","600000","0"
"34241","34204","700","2","0","0","25021","0","600000","0"
"34251","34205","700","2","0","0","25021","0","600000","0"
"34311","34301","3500","2","0","0","25021","0","600000","0"
"34411","34401","700","2","0","0","25021","0","600000","0"
"34421","34402","700","2","0","0","25021","0","600000","0"
"34431","34403","700","2","0","0","25021","0","600000","0"
"34441","34404","700","2","0","0","25021","0","600000","0"
"34451","34405","700","2","0","0","25021","0","600000","0"
"34511","34501","3500","2","0","0","25021","0","600000","0"
"34611","34601","700","2","0","0","25021","0","600000","0"
"34621","34602","700","2","0","0","25021","0","600000","0"
"34631","34603","700","2","0","0","25021","0","600000","0"
"34641","34604","700","2","0","0","25021","0","600000","0"
"34651","34605","700","2","0","0","25021","0","600000","0"
"34711","34701","3500","2","0","0","25021","0","600000","0"
"34811","34801","700","2","0","0","25021","0","600000","0"
"34821","34802","700","2","0","0","25021","0","600000","0"
"34831","34803","700","2","0","0","25021","0","600000","0"
"34841","34804","700","2","0","0","25021","0","600000","0"
"34851","34805","700","2","0","0","25021","0","600000","0"
"34911","34901","700","2","0","0","25021","0","600000","0"
"34921","34902","700","2","0","0","25021","0","600000","0"
"34931","34903","700","2","0","0","25021","0","600000","0"
"34941","34904","700","2","0","0","25021","0","600000","0"
"34951","34905","700","2","0","0","25021","0","600000","0"
"35011","35001","700","2","0","0","25021","0","600000","0"
"35021","35002","700","2","0","0","25021","0","600000","0"
"35031","35003","700","2","0","0","25021","0","600000","0"
"35041","35004","700","2","0","0","25021","0","600000","0"
"35051","35005","700","2","0","0","25021","0","600000","0"
"35111","35101","700","2","0","0","25021","0","600000","0"
"35121","35102","700","2","0","0","25021","0","600000","0"
"35131","35103","700","2","0","0","25021","0","600000","0"
"35141","35104","700","2","0","0","25021","0","600000","0"
"35151","35105","700","2","0","0","25021","0","600000","0"
"35211","35201","700","2","0","0","25021","0","600000","0"
"35221","35202","700","2","0","0","25021","0","600000","0"
"35231","35203","700","2","0","0","25021","0","600000","0"
"35241","35204","700","2","0","0","25021","0","600000","0"
"35251","35205","700","2","0","0","25021","0","600000","0"
"35311","35301","700","2","0","0","25021","0","600000","0"
"35321","35302","700","2","0","0","25021","0","600000","0"
"35331","35303","700","2","0","0","25021","0","600000","0"
"35341","35304","700","2","0","0","25021","0","600000","0"
"35351","35305","700","2","0","0","25021","0","600000","0"
"35411","35401","3500","2","0","0","25021","0","600000","0"
"35511","35501","700","2","0","0","25021","0","600000","0"
"35521","35502","700","2","0","0","25021","0","600000","0"
"35531","35503","700","2","0","0","25021","0","600000","0"
"35541","35504","700","2","0","0","25021","0","600000","0"
"35551","35505","700","2","0","0","25021","0","600000","0"
"35611","35601","700","2","0","0","25021","0","600000","0"
"35621","35602","700","2","0","0","25021","0","600000","0"
"35631","35603","700","2","0","0","25021","0","600000","0"
"35641","35604","700","2","0","0","25021","0","600000","0"
"35651","35605","700","2","0","0","25021","0","600000","0"
"35711","35701","700","2","0","0","25021","0","600000","0"
"35721","35702","700","2","0","0","25021","0","600000","0"
"35731","35703","700","2","0","0","25021","0","600000","0"
"35741","35704","700","2","0","0","25021","0","600000","0"
"35751","35705","700","2","0","0","25021","0","600000","0"
"35811","35801","700","2","0","0","25021","0","600000","0"
"35821","35802","700","2","0","0","25021","0","600000","0"
"35831","35803","700","2","0","0","25021","0","600000","0"
"35841","35804","700","2","0","0","25021","0","600000","0"
"35851","35805","700","2","0","0","25021","0","600000","0"
"35911","35901","700","2","0","0","25021","0","600000","0"
"35921","35902","700","2","0","0","25021","0","600000","0"
"35931","35903","700","2","0","0","25021","0","600000","0"
"35941","35904","700","2","0","0","25021","0","600000","0"
