ab851d5b4f5faa3f3b4a226c0e332831521eb8eb58c2ac089753fb2b04104b43,ae7b3531626f3730710f82a39738666275b8d7da8e70bb040ded2c5c9c486bc7,39ea72b13d70dd0ee3ce5193f675777a4ccfb6f90e8f06b743099661c9798e4b,28d59090232caee5100af87d00ddb4a7444538134595743982bd2f40fb716c23,96b9dd8e42f29a1b8cdaf04561e441d3b31540d2fee2eea573d238d0f2aebffe,3822f8fe3d08e7463f0178b88a1075cc62da7f4b2cdb598d36793aa1d7a6cee9,10da0463f072df3654cb594c7e3ba68966a669e5f5d3f2fb2f0b2f2925c6cd7c,d2f40007400244d29a189d548aff51796cea0698cc8e7f51cb55be9ced6839a1,694a78f0116118f6c92f961ab72d2b2444cb14b74d4d0f3ece12f291b5204b90,1cfbffacb81071264ec1316c02185495247231fcf440cd3da46995c33b2e596c
"22621","22602","680","0","2","580000","0","0","0","25021"
"22631","22603","680","0","2","580000","0","0","0","25021"
"22641","22604","680","0","2","580000","0","0","0","25021"
"22651","22605","680","0","2","580000","0","0","0","25021"
"22711","22701","680","0","2","580000","0","0","0","25021"
"22721","22702","680","0","2","580000","0","0","0","25021"
"22731","22703","680","0","2","580000","0","0","0","25021"
"22741","22704","680","0","2","580000","0","0","0","25021"
"22751","22705","680","0","2","580000","0","0","0","25021"
"22811","22801","680","0","2","580000","0","0","0","25021"
"22821","22802","680","0","2","580000","0","0","0","25021"
"22831","22803","680","0","2","580000","0","0","0","25021"
"22841","22804","680","0","2","580000","0","0","0","25021"
"22851","22805","680","0","2","580000","0","0","0","25021"
"22911","22901","3400","0","2","580000","0","0","0","25021"
"23011","23001","680","0","2","580000","0","0","0","25021"
"23021","23002","680","0","2","580000","0","0","0","25021"
"23031","23003","680","0","2","580000","0","0","0","25021"
"23041","23004","680","0","2","580000","0","0","0","25021"
"23051","23005","680","0","2","580000","0","0","0","25021"
"23111","23101","680","0","2","580000","0","0","0","25021"
"23121","23102","680","0","2","580000","0","0","0","25021"
"23131","23103","680","0","2","580000","0","0","0","25021"
"23141","23104","680","0","2","580000","0","0","0","25021"
"23151","23105","680","0","2","580000","0","0","0","25021"
"23211","23201","3400","0","2","580000","0","0","0","25021"
"23311","23301","3400","0","2","580000","0","0","0","25021"
"23411","23401","680","0","2","580000","0","0","0","25021"
"23421","23402","680","0","2","580000","0","0","0","25021"
"23431","23403","680","0","2","580000","0","0","0","25021"
"23441","23404","680","0","2","580000","0","0","0","25021"
"23451","23405","680","0","2","580000","0","0","0","25021"
"23511","23501","680","0","2","580000","0","0","0","25021"
"23521","23502","680","0","2","580000","0","0","0","25021"
"23531","23503","680","0","2","580000","0","0","0","25021"
"23541","23504","680","0","2","580000","0","0","0","25021"
"23551","23505","680","0","2","580000","0","0","0","25021"
"23611","23601","680","0","2","580000","0","0","0","25021"
"23621","23602","680","0","2","580000","0","0","0","25021"
"23631","23603","680","0","2","580000","0","0","0","25021"
"23641","23604","680","0","2","580000","0","0","0","25021"
"23651","23605","680","0","2","580000","0","0","0","25021"
"23711","23701","680","0","2","580000","0","0","0","25021"
"23721","23702","680","0","2","580000","0","0","0","25021"
"23731","23703","680","0","2","580000","0","0","0","25021"
"23741","23704","680","0","2","580000","0","0","0","25021"
"23751","23705","680","0","2","580000","0","0","0","25021"
"23811","23801","680","0","2","580000","0","0","0","25021"
"23821","23802","680","0","2","580000","0","0","0","25021"
"23831","23803","680","0","2","580000","0","0","0","25021"
"23841","23804","680","0","2","580000","0","0","0","25021"
"23851","23805","680","0","2","580000","0","0","0","25021"
"23911","23901","680","0","2","580000","0","0","0","25021"
"23921","23902","680","0","2","580000","0","0","0","25021"
"23931","23903","680","0","2","580000","0","0","0","25021"
"23941","23904","680","0","2","580000","0","0","0","25021"
"23951","23905","680","0","2","580000","0","0","0","25021"
"24011","24001","3400","0","2","580000","0","0","0","25021"
"24111","24101","3400","0","2","580000","0","0","0","25021"
"24211","24201","680","0","2","580000","0","0","0","25021"
"24221","24202","680","0","2","580000","0","0","0","25021"
"24231","24203","680","0","2","580000","0","0","0","25021"
"24241","24204","680","0","2","580000","0","0","0","25021"
"24251","24205","680","0","2","580000","0","0","0","25021"
"24311","24301","3400","0","2","580000","0","0","0","25021"
"24411","24401","680","0","2","580000","0","0","0","25021"
"24421","24402","680","0","2","580000","0","0","0","25021"
"24431","24403","680","0","2","580000","0","0","0","25021"
"24441","24404","680","0","2","580000","0","0","0","25021"
"24451","24405","680","0","2","580000","0","0","0","25021"
"24511","24501","680","0","2","580000","0","0","0","25021"
"24521","24502","680","0","2","580000","0","0","0","25021"
"24531","24503","680","0","2","580000","0","0","0","25021"
"24541","24504","680","0","2","580000","0","0","0","25021"
"24551","24505","680","0","2","580000","0","0","0","25021"
"24611","24601","3400","0","2","580000","0","0","0","25021"
"24711","24701","680","0","2","580000","0","0","0","25021"
"24721","24702","680","0","2","580000","0","0","0","25021"
"24731","24703","680","0","2","580000","0","0","0","25021"
"24741","24704","680","0","2","580000","0","0","0","25021"
"24751","24705","680","0","2","580000","0","0","0","25021"
"24811","24801","680","0","2","580000","0","0","0","25021"
"24821","24802","680","0","2","580000","0","0","0","25021"
"24831","24803","680","0","2","580000","0","0","0","25021"
"24841","24804","680","0","2","580000","0","0","0","25021"
"24851","24805","680","0","2","580000","0","0","0","25021"
"24911","24901","680","0","2","580000","0","0","0","25021"
"24921","24902","680","0","2","580000","0","0","0","25021"
"24931","24903","680","0","2","580000","0","0","0","25021"
"24941","24904","680","0","2","580000","0","0","0","25021"
"24951","24905","680","0","2","580000","0","0","0","25021"
"25011","25001","680","0","2","580000","0","0","0","25021"
"25021","25002","680","0","2","580000","0","0","0","25021"
"25031","25003","680","0","2","580000","0","0","0","25021"
"25041","25004","680","0","2","580000","0","0","0","25021"
"25051","25005","680","0","2","580000","0","0","0","25021"
"25111","25101","680","0","2","580000","0","0","0","25021"
"25121","25102","680","0","2","580000","0","0","0","25021"
"25131","25103","680","0","2","580000","0","0","0","25021"
"25141","25104","680","0","2","580000","0","0","0","25021"
"25151","25105","680","0","2","580000","0","0","0","25021"
"25211","25201","3400","0","2","580000","0","0","0","25021"
"25311","25301","680","0","2","580000","0","0","0","25021"
"25321","25302","680","0","2","580000","0","0","0","25021"
"25331","25303","680","0","2","580000","0","0","0","25021"
"25341","25304","680","0","2","580000","0","0","0","25021"
"25351","25305","680","0","2","580000","0","0","0","25021"
"25411","25401","680","0","2","580000","0","0","0","25021"
"25421","25402","680","0","2","580000","0","0","0","25021"
"25431","25403","680","0","2","580000","0","0","0","25021"
"25441","25404","680","0","2","580000","0","0","0","25021"
"25451","25405","680","0","2","580000","0","0","0","25021"
"25511","25501","3400","0","2","580000","0","0","0","25021"
"25611","25601","680","0","2","580000","0","0","0","25021"
"25621","25602","680","0","2","580000","0","0","0","25021"
"25631","25603","680","0","2","580000","0","0","0","25021"
"25641","25604","680","0","2","580000","0","0","0","25021"
"25651","25605","680","0","2","580000","0","0","0","25021"
"25711","25701","680","0","2","580000","0","0","0","25021"
"25721","25702","680","0","2","580000","0","0","0","25021"
"25731","25703","680","0","2","580000","0","0","0","25021"
"25741","25704","680","0","2","580000","0","0","0","25021"
"25751","25705","680","0","2","580000","0","0","0","25021"
"25811","25801","3400","0","2","580000","0","0","0","25021"
"25911","25901","680","0","2","580000","0","0","0","25021"
"25921","25902","680","0","2","580000","0","0","0","25021"
"25931","25903","680","0","2","580000","0","0","0","25021"
"25941","25904","680","0","2","580000","0","0","0","25021"
"25951","25905","680","0","2","580000","0","0","0","25021"
"26011","26001","3400","0","2","580000","0","0","0","25021"
"26111","26101","680","0","2","580000","0","0","0","25021"
"26121","26102","680","0","2","580000","0","0","0","25021"
"26131","26103","680","0","2","580000","0","0","0","25021"
"26141","26104","680","0","2","580000","0","0","0","25021"
"26151","26105","680","0","2","580000","0","0","0","25021"
"26211","26201","680","0","2","580000","0","0","0","25021"
"26221","26202","680","0","2","580000","0","0","0","25021"
"26231","26203","680","0","2","580000","0","0","0","25021"
"26241","26204","680","0","2","580000","0","0","0","25021"
"26251","26205","680","0","2","580000","0","0","0","25021"
"26311","26301","680","0","2","580000","0","0","0","25021"
"26321","26302","680","0","2","580000","0","0","0","25021"
"26331","26303","680","0","2","580000","0","0","0","25021"
"26341","26304","680","0","2","580000","0","0","0","25021"
"26351","26305","680","0","2","580000","0","0","0","25021"
"26411","26401","3400","0","2","580000","0","0","0","25021"
"26511","26501","680","0","2","580000","0","0","0","25021"
"26521","26502","680","0","2","580000","0","0","0","25021"
"26531","26503","680","0","2","580000","0","0","0","25021"
"26541","26504","680","0","2","580000","0","0","0","25021"
"26551","26505","680","0","2","580000","0","0","0","25021"
"26611","26601","3400","0","2","580000","0","0","0","25021"
"26711","26701","680","0","2","580000","0","0","0","25021"
"26721","26702","680","0","2","580000","0","0","0","25021"
"26731","26703","680","0","2","580000","0","0","0","25021"
"26741","26704","680","0","2","580000","0","0","0","25021"
"26751","26705","680","0","2","580000","0","0","0","25021"
"26811","26801","680","0","2","580000","0","0","0","25021"
"26821","26802","680","0","2","580000","0","0","0","25021"
"26831","26803","680","0","2","580000","0","0","0","25021"
"26841","26804","680","0","2","580000","0","0","0","25021"
"26851","26805","680","0","2","580000","0","0","0","25021"
"26911","26901","3400","0","2","580000","0","0","0","25021"
"27011","27001","680","0","2","580000","0","0","0","25021"
"27021","27002","680","0","2","580000","0","0","0","25021"
"27031","27003","680","0","2","580000","0","0","0","25021"
"27041","27004","680","0","2","580000","0","0","0","25021"
"27051","27005","680","0","2","580000","0","0","0","25021"
"27111","27101","3400","0","2","580000","0","0","0","25021"
"27211","27201","680","0","2","580000","0","0","0","25021"
"27221","27202","680","0","2","580000","0","0","0","25021"
"27231","27203","680","0","2","580000","0","0","0","25021"
"27241","27204","680","0","2","580000","0","0","0","25021"
"27251","27205","680","0","2","580000","0","0","0","25021"
"27311","27301","680","0","2","580000","0","0","0","25021"
"27321","27302","680","0","2","580000","0","0","0","25021"
"27331","27303","680","0","2","580000","0","0","0","25021"
"27341","27304","680","0","2","580000","0","0","0","25021"
"27351","27305","680","0","2","580000","0","0","0","25021"
"27411","27401","680","0","2","580000","0","0","0","25021"
"27421","27402","680","0","2","580000","0","0","0","25021"
"27431","27403","680","0","2","580000","0","0","0","25021"
"27441","27404","680","0","2","580000","0","0","0","25021"
"27451","27405","680","0","2","580000","0","0","0","25021"
"27511","27501","3450","0","2","590000","0","0","0","25021"
"27611","27601","690","0","2","590000","0","0","0","25021"
"27621","27602","690","0","2","590000","0","0","0","25021"
"27631","27603","690","0","2","590000","0","0","0","25021"
"27641","27604","690","0","2","590000","0","0","0","25021"
"27651","27605","690","0","2","590000","0","0","0","25021"
"27711","27701","690","0","2","590000","0","0","0","25021"
"27721","27702","690","0","2","590000","0","0","0","25021"
"27731","27703","690","0","2","590000","0","0","0","25021"
"27741","27704","690","0","2","590000","0","0","0","25021"
"27751","27705","690","0","2","590000","0","0","0","25021"
"27811","27801","3450","0","2","590000","0","0","0","25021"
"27911","27901","690","0","2","590000","0","0","0","25021"
"27921","27902","690","0","2","590000","0","0","0","25021"
"27931","27903","690","0","2","590000","0","0","0","25021"
"27941","27904","690","0","2","590000","0","0","0","25021"
"27951","27905","690","0","2","590000","0","0","0","25021"
"28011","28001","690","0","2","590000","0","0","0","25021"
"28021","28002","690","0","2","590000","0","0","0","25021"
"28031","28003","690","0","2","590000","0","0","0","25021"
"28041","28004","690","0","2","590000","0","0","0","25021"
"28051","28005","690","0","2","590000","0","0","0","25021"
"28111","28101","690","0","2","590000","0","0","0","25021"
"28121","28102","690","0","2","590000","0","0","0","25021"
"28131","28103","690","0","2","590000","0","0","0","25021"
"28141","28104","690","0","2","590000","0","0","0","25021"
"28151","28105","690","0","2","590000","0","0","0","25021"
"28211","28201","3450","0","2","590000","0","0","0","25021"
"28311","28301","3450","0","2","590000","0","0","0","25021"
"28411","28401","690","0","2","590000","0","0","0","25021"
"28421","28402","690","0","2","590000","0","0","0","25021"
"28431","28403","690","0","2","590000","0","0","0","25021"
"28441","28404","690","0","2","590000","0","0","0","25021"
"28451","28405","690","0","2","590000","0","0","0","25021"
"28511","28501","3450","0","2","590000","0","0","0","25021"
"28611","28601","690","0","2","590000","0","0","0","25021"
"28621","28602","690","0","2","590000","0","0","0","25021"
"28631","28603","690","0","2","590000","0","0","0","25021"
"28641","28604","690","0","2","590000","0","0","0","25021"
"28651","28605","690","0","2","590000","0","0","0","25021"
"28711","28701","690","0","2","590000","0","0","0","25021"
"28721","28702","690","0","2","590000","0","0","0","25021"
"28731","28703","690","0","2","590000","0","0","0","25021"
"28741","28704","690","0","2","590000","0","0","0","25021"
"28751","28705","690","0","2","590000","0","0","0","25021"
"28811","28801","690","0","2","590000","0","0","0","25021"
"28821","28802","690","0","2","590000","0","0","0","25021"
"28831","28803","690","0","2","590000","0","0","0","25021"
"28841","28804","690","0","2","590000","0","0","0","25021"
"28851","28805","690","0","2","590000","0","0","0","25021"
"28911","28901","3450","0","2","590000","0","0","0","25021"
"29011","29001","690","0","2","590000","0","0","0","25021"
"29021","29002","690","0","2","590000","0","0","0","25021"
"29031","29003","690","0","2","590000","0","0","0","25021"
"29041","29004","690","0","2","590000","0","0","0","25021"
"29051","29005","690","0","2","590000","0","0","0","25021"
"29111","29101","690","0","2","590000","0","0","0","25021"
"29121","29102","690","0","2","590000","0","0","0","25021"
"29131","29103","690","0","2","590000","0","0","0","25021"
"29141","29104","690","0","2","590000","0","0","0","25021"
"29151","29105","690","0","2","590000","0","0","0","25021"
"29211","29201","3450","0","2","590000","0","0","0","25021"
"29311","29301","690","0","2","590000","0","0","0","25021"
"29321","29302","690","0","2","590000","0","0","0","25021"
"29331","29303","690","0","2","590000","0","0","0","25021"
"29341","29304","690","0","2","590000","0","0","0","25021"
"29351","29305","690","0","2","590000","0","0","0","25021"
"29411","29401","690","0","2","590000","0","0","0","25021"
"29421","29402","690","0","2","590000","0","0","0","25021"
"29431","29403","690","0","2","590000","0","0","0","25021"
"29441","29404","690","0","2","590000","0","0","0","25021"
"29451","29405","690","0","2","590000","0","0","0","25021"
"29511","29501","690","0","2","590000","0","0","0","25021"
"29521","29502","690","0","2","590000","0","0","0","25021"
"29531","29503","690","0","2","590000","0","0","0","25021"
"29541","29504","690","0","2","590000","0","0","0","25021"
"29551","29505","690","0","2","590000","0","0","0","25021"
"29611","29601","690","0","2","590000","0","0","0","25021"
"29621","29602","690","0","2","590000","0","0","0","25021"
"29631","29603","690","0","2","590000","0","0","0","25021"
"29641","29604","690","0","2","590000","0","0","0","25021"
"29651","29605","690","0","2","590000","0","0","0","25021"
"29711","29701","690","0","2","590000","0","0","0","25021"
"29721","29702","690","0","2","590000","0","0","0","25021"
"29731","29703","690","0","2","590000","0","0","0","25021"
"29741","29704","690","0","2","590000","0","0","0","25021"
"29751","29705","690","0","2","590000","0","0","0","25021"
"29811","29801","690","0","2","590000","0","0","0","25021"
"29821","29802","690","0","2","590000","0","0","0","25021"
"29831","29803","690","0","2","590000","0","0","0","25021"
"29841","29804","690","0","2","590000","0","0","0","25021"
"29851","29805","690","0","2","590000","0","0","0","25021"
"29911","29901","3450","0","2","590000","0","0","0","25021"
"30011","30001","690","0","2","590000","0","0","0","25021"
"30021","30002","690","0","2","590000","0","0","0","25021"
"30031","30003","690","0","2","590000","0","0","0","25021"
"30041","30004","690","0","2","590000","0","0","0","25021"
"30051","30005","690","0","2","590000","0","0","0","25021"
"30111","30101","690","0","2","590000","0","0","0","25021"
"30121","30102","690","0","2","590000","0","0","0","25021"
"30131","30103","690","0","2","590000","0","0","0","25021"
"30141","30104","690","0","2","590000","0","0","0","25021"
"30151","30105","690","0","2","590000","0","0","0","25021"
"30211","30201","3450","0","2","590000","0","0","0","25021"
"30311","30301","690","0","2","590000","0","0","0","25021"
"30321","30302","690","0","2","590000","0","0","0","25021"
"30331","30303","690","0","2","590000","0","0","0","25021"
"30341","30304","690","0","2","590000","0","0","0","25021"
"30351","30305","690","0","2","590000","0","0","0","25021"
"30411","30401","690","0","2","590000","0","0","0","25021"
"30421","30402","690","0","2","590000","0","0","0","25021"
"30431","30403","690","0","2","590000","0","0","0","25021"
"30441","30404","690","0","2","590000","0","0","0","25021"
"30451","30405","690","0","2","590000","0","0","0","25021"
"30511","30501","690","0","2","590000","0","0","0","25021"
"30521","30502","690","0","2","590000","0","0","0","25021"
"30531","30503","690","0","2","590000","0","0","0","25021"
"30541","30504","690","0","2","590000","0","0","0","25021"
"30551","30505","690","0","2","590000","0","0","0","25021"
"30611","30601","690","0","2","590000","0","0","0","25021"
"30621","30602","690","0","2","590000","0","0","0","25021"
"30631","30603","690","0","2","590000","0","0","0","25021"
"30641","30604","690","0","2","590000","0","0","0","25021"
"30651","30605","690","0","2","590000","0","0","0","25021"
"30711","30701","3450","0","2","590000","0","0","0","25021"
"30811","30801","690","0","2","590000","0","0","0","25021"
"30821","30802","690","0","2","590000","0","0","0","25021"
"30831","30803","690","0","2","590000","0","0","0","25021"
"30841","30804","690","0","2","590000","0","0","0","25021"
"30851","30805","690","0","2","590000","0","0","0","25021"
"30911","30901","690","0","2","590000","0","0","0","25021"
"30921","30902","690","0","2","590000","0","0","0","25021"
"30931","30903","690","0","2","590000","0","0","0","25021"
"30941","30904","690","0","2","590000","0","0","0","25021"
"30951","30905","690","0","2","590000","0","0","0","25021"
"31011","31001","690","0","2","590000","0","0","0","25021"
"31021","31002","690","0","2","590000","0","0","0","25021"
"31031","31003","690","0","2","590000","0","0","0","25021"
"31041","31004","690","0","2","590000","0","0","0","25021"
"31051","31005","690","0","2","590000","0","0","0","25021"
"31111","31101","690","0","2","590000","0","0","0","25021"
"31121","31102","690","0","2","590000","0","0","0","25021"
"31131","31103","690","0","2","590000","0","0","0","25021"
"31141","31104","690","0","2","590000","0","0","0","25021"
"31151","31105","690","0","2","590000","0","0","0","25021"
"31211","31201","3450","0","2","590000","0","0","0","25021"
"31311","31301","690","0","2","590000","0","0","0","25021"
"31321","31302","690","0","2","590000","0","0","0","25021"
"31331","31303","690","0","2","590000","0","0","0","25021"
"31341","31304","690","0","2","590000","0","0","0","25021"
"31351","31305","690","0","2","590000","0","0","0","25021"
"31411","31401","690","0","2","590000","0","0","0","25021"
"31421","31402","690","0","2","590000","0","0","0","25021"
"31431","31403","690","0","2","590000","0","0","0","25021"
"31441","31404","690","0","2","590000","0","0","0","25021"
"31451","31405","690","0","2","590000","0","0","0","25021"
"31511","31501","690","0","2","590000","0","0","0","25021"
"31521","31502","690","0","2","590000","0","0","0","25021"
"31531","31503","690","0","2","590000","0","0","0","25021"
"31541","31504","690","0","2","590000","0","0","0","25021"
"31551","31505","690","0","2","590000","0","0","0","25021"
"31611","31601","3450","0","2","590000","0","0","0","25021"
"31711","31701","690","0","2","590000","0","0","0","25021"
"31721","31702","690","0","2","590000","0","0","0","25021"
"31731","31703","690","0","2","590000","0","0","0","25021"
"31741","31704","690","0","2","590000","0","0","0","25021"
"31751","31705","690","0","2","590000","0","0","0","25021"
"31811","31801","690","0","2","590000","0","0","0","25021"
"31821","31802","690","0","2","590000","0","0","0","25021"
"31831","31803","690","0","2","590000","0","0","0","25021"
"31841","31804","690","0","2","590000","0","0","0","25021"
"31851","31805","690","0","2","590000","0","0","0","25021"
"31911","31901","3450","0","2","590000","0","0","0","25021"
"32011","32001","690","0","2","590000","0","0","0","25021"
"32021","32002","690","0","2","590000","0","0","0","25021"
"32031","32003","690","0","2","590000","0","0","0","25021"
"32041","32004","690","0","2","590000","0","0","0","25021"
"32051","32005","690","0","2","590000","0","0","0","25021"
"32111","32101","690","0","2","590000","0","0","0","25021"
"32121","32102","690","0","2","590000","0","0","0","25021"
"32131","32103","690","0","2","590000","0","0","0","25021"
"32141","32104","690","0","2","590000","0","0","0","25021"
"32151","32105","690","0","2","590000","0","0","0","25021"
"32211","32201","690","0","2","590000","0","0","0","25021"
"32221","32202","690","0","2","590000","0","0","0","25021"
"32231","32203","690","0","2","590000","0","0","0","25021"
"32241","32204","690","0","2","590000","0","0","0","25021"
"32251","32205","690","0","2","590000","0","0","0","25021"
"32311","32301","3450","0","2","590000","0","0","0","25021"
"32411","32401","690","0","2","590000","0","0","0","25021"
"32421","32402","690","0","2","590000","0","0","0","25021"
"32431","32403","690","0","2","590000","0","0","0","25021"
"32441","32404","690","0","2","590000","0","0","0","25021"
"32451","32405","690","0","2","590000","0","0","0","25021"
"32511","32501","690","0","2","590000","0","0","0","25021"
"32521","32502","690","0","2","590000","0","0","0","25021"
"32531","32503","690","0","2","590000","0","0","0","25021"
"32541","32504","690","0","2","590000","0","0","0","25021"
"32551","32505","690","0","2","590000","0","0","0","25021"
"32611","32601","690","0","2","590000","0","0","0","25021"
"32621","32602","690","0","2","590000","0","0","0","25021"
"32631","32603","690","0","2","590000","0","0","0","25021"
"32641","32604","690","0","2","590000","0","0","0","25021"
"32651","32605","690","0","2","590000","0","0","0","25021"
"32711","32701","3500","0","2","600000","0","0","0","25021"
"32811","32801","700","0","2","600000","0","0","0","25021"
"32821","32802","700","0","2","600000","0","0","0","25021"
"32831","32803","700","0","2","600000","0","0","0","25021"
"32841","32804","700","0","2","600000","0","0","0","25021"
"32851","32805","700","0","2","600000","0","0","0","25021"
"32911","32901","3500","0","2","600000","0","0","0","25021"
"33011","33001","700","0","2","600000","0","0","0","25021"
"33021","33002","700","0","2","600000","0","0","0","25021"
"33031","33003","700","0","2","600000","0","0","0","25021"
"33041","33004","700","0","2","600000","0","0","0","25021"
"33051","33005","700","0","2","600000","0","0","0","25021"
"33111","33101","700","0","2","600000","0","0","0","25021"
"33121","33102","700","0","2","600000","0","0","0","25021"
"33131","33103","700","0","2","600000","0","0","0","25021"
"33141","33104","700","0","2","600000","0","0","0","25021"
"33151","33105","700","0","2","600000","0","0","0","25021"
"33211","33201","3500","0","2","600000","0","0","0","25021"
"33311","33301","700","0","2","600000","0","0","0","25021"
"33321","33302","700","0","2","600000","0","0","0","25021"
"33331","33303","700","0","2","600000","0","0","0","25021"
"33341","33304","700","0","2","600000","0","0","0","25021"
"33351","33305","700","0","2","600000","0","0","0","25021"
"33411","33401","700","0","2","600000","0","0","0","25021"
"33421","33402","700","0","2","600000","0","0","0","25021"
"33431","33403","700","0","2","600000","0","0","0","25021"
"33441","33404","700","0","2","600000","0","0","0","25021"
"33451","33405","700","0","2","600000","0","0","0","25021"
"33511","33501","700","0","2","600000","0","0","0","25021"
"33521","33502","700","0","2","600000","0","0","0","25021"
"33531","33503","700","0","2","600000","0","0","0","25021"
"33541","33504","700","0","2","600000","0","0","0","25021"
"33551","33505","700","0","2","600000","0","0","0","25021"
"33611","33601","700","0","2","600000","0","0","0","25021"
"33621","33602","700","0","2","600000","0","0","0","25021"
"33631","33603","700","0","2","600000","0","0","0","25021"
"33641","33604","700","0","2","600000","0","0","0","25021"
"33651","33605","700","0","2","600000","0","0","0","25021"
"33711","33701","700","0","2","600000","0","0","0","25021"
"33721","33702","700","0","2","600000","0","0","0","25021"
"33731","33703","700","0","2","600000","0","0","0","25021"
"33741","33704","700","0","2","600000","0","0","0","25021"
"33751","33705","700","0","2","600000","0","0","0","25021"
"33811","33801","3500","0","2","600000","0","0","0","25021"
"33911","33901","700","0","2","600000","0","0","0","25021"
"33921","33902","700","0","2","600000","0","0","0","25021"
"33931","33903","700","0","2","600000","0","0","0","25021"
"33941","33904","700","0","2","600000","0","0","0","25021"
"33951","33905","700","0","2","600000","0","0","0","25021"
"34011","34001","700","0","2","600000","0","0","0","25021"
"34021","34002","700","0","2","600000","0","0","0","25021"
"34031","34003","700","0","2","600000","0","0","0","25021"
"34041","34004","700","0","2","600000","0","0","0","25021"
"34051","34005","700","0","2","600000","0","0","0","25021"
"34111","34101","700","0","2","600000","0","0","0","25021"
"34121","34102","700","0","2","600000","0","0","0","25021"
"34131","34103","700","0","2","600000","0","0","0","25021"
"34141","34104","700","0","2","600000","0","0","0","25021"
"34151","34105","700","0","2","600000","0","0","0","25021"
"34211","34201","700","0","2","600000","0","0","0","25021"
"34221","34202","700","0","2","600000","0","0","0","25021"
"34231","34203","700","0","2","600000","0","0","0","25021"
"34241","34204","700","0","2","600000","0","0","0","25021"
"34251","34205","700","0","2","600000","0","0","0","25021"
"34311","34301","3500","0","2","600000","0","0","0","25021"
"34411","34401","700","0","2","600000","0","0","0","25021"
"34421","34402","700","0","2","600000","0","0","0","25021"
"34431","34403","700","0","2","600000","0","0","0","25021"
"34441","34404","700","0","2","600000","0","0","0","25021"
"34451","34405","700","0","2","600000","0","0","0","25021"
"34511","34501","3500","0","2","600000","0","0","0","25021"
"34611","34601","700","0","2","600000","0","0","0","25021"
"34621","34602","700","0","2","600000","0","0","0","25021"
"34631","34603","700","0","2","600000","0","0","0","25021"
"34641","34604","700","0","2","600000","0","0","0","25021"
"34651","34605","700","0","2","600000","0","0","0","25021"
"34711","34701","3500","0","2","600000","0","0","0","25021"
"34811","34801","700","0","2","600000","0","0","0","25021"
"34821","34802","700","0","2","600000","0","0","0","25021"
"34831","34803","700","0","2","600000","0","0","0","25021"
"34841","34804","700","0","2","600000","0","0","0","25021"
"34851","34805","700","0","2","600000","0","0","0","25021"
"34911","34901","700","0","2","600000","0","0","0","25021"
"34921","34902","700","0","2","600000","0","0","0","25021"
"34931","34903","700","0","2","600000","0","0","0","25021"
"34941","34904","700","0","2","600000","0","0","0","25021"
"34951","34905","700","0","2","600000","0","0","0","25021"
"35011","35001","700","0","2","600000","0","0","0","25021"
"35021","35002","700","0","2","600000","0","0","0","25021"
"35031","35003","700","0","2","600000","0","0","0","25021"
"35041","35004","700","0","2","600000","0","0","0","25021"
"35051","35005","700","0","2","600000","0","0","0","25021"
"35111","35101","700","0","2","600000","0","0","0","25021"
"35121","35102","700","0","2","600000","0","0","0","25021"
"35131","35103","700","0","2","600000","0","0","0","25021"
"35141","35104","700","0","2","600000","0","0","0","25021"
"35151","35105","700","0","2","600000","0","0","0","25021"
"35211","35201","700","0","2","600000","0","0","0","25021"
"35221","35202","700","0","2","600000","0","0","0","25021"
"35231","35203","700","0","2","600000","0","0","0","25021"
"35241","35204","700","0","2","600000","0","0","0","25021"
"35251","35205","700","0","2","600000","0","0","0","25021"
"35311","35301","700","0","2","600000","0","0","0","25021"
"35321","35302","700","0","2","600000","0","0","0","25021"
"35331","35303","700","0","2","600000","0","0","0","25021"
"35341","35304","700","0","2","600000","0","0","0","25021"
"35351","35305","700","0","2","600000","0","0","0","25021"
"35411","35401","3500","0","2","600000","0","0","0","25021"
"35511","35501","700","0","2","600000","0","0","0","25021"
"35521","35502","700","0","2","600000","0","0","0","25021"
"35531","35503","700","0","2","600000","0","0","0","25021"
"35541","35504","700","0","2","600000","0","0","0","25021"
"35551","35505","700","0","2","600000","0","0","0","25021"
"35611","35601","700","0","2","600000","0","0","0","25021"
"35621","35602","700","0","2","600000","0","0","0","25021"
"35631","35603","700","0","2","600000","0","0","0","25021"
"35641","35604","700","0","2","600000","0","0","0","25021"
"35651","35605","700","0","2","600000","0","0","0","25021"
"35711","35701","700","0","2","600000","0","0","0","25021"
"35721","35702","700","0","2","600000","0","0","0","25021"
"35731","35703","700","0","2","600000","0","0","0","25021"
"35741","35704","700","0","2","600000","0","0","0","25021"
"35751","35705","700","0","2","600000","0","0","0","25021"
"35811","35801","700","0","2","600000","0","0","0","25021"
"35821","35802","700","0","2","600000","0","0","0","25021"
"35831","35803","700","0","2","600000","0","0","0","25021"
"35841","35804","700","0","2","600000","0","0","0","25021"
"35851","35805","700","0","2","600000","0","0","0","25021"
"35911","35901","700","0","2","600000","0","0","0","25021"
"35921","35902","700","0","2","600000","0","0","0","25021"
"35931","35903","700","0","2","600000","0","0","0","25021"
"35941","35904","700","0","2","600000","0","0","0","25021"
