9362bcea2648602e97ac4c624a1e771bd4a43bd5a1c6269f616ccdbe7d726f03,4c39ccb9dda670254fac7156cf92d7c03ea0c52ba9983e6b3195df0d7fe6dfc5,d0ccfd5f64c46211ce4a282a8b85ddf9bf2460d48c776b9e904af6ea541089d1,b3c412602bc8718a19e30a5f26965df0f215124817800f6c31d39cd2c7c7a34e,2b1585b9e4f2c09878fa925fafdd0fd95c31e567ef2a985f3e3ba7688f71281f,5cd72204c6bd1eea8f026bbac39a99abd02992b76c6a267b01e4fc58d43fa4fa,58523c9dd9eb113bb137962af4dff4f439651be9af098e7fd78e653d6aa90998,adefaaad54929935d6370255055df7d0405d8f2b188960cb01da981697c10f51,601e238ea8d52564ac1041748c5b0068e22e22373d19e817356d0e7aea32a8c6,dc4cbae37bf844d36dc4bf47e063c16b1d5116d05df179dde9b35db2115ecd2b,2f4bb94d322781eb591dd77b16ca764b01459827929b642f66c27efce1692c2e
"120931","1","0.5","501","5","0","501093","11","0","0","まるで幼子の成長を見守るようで\nなかなか楽しかったからのう。"
"501093","","","501","","","501094","91","","",""
"120931","","","501","1","","501095","3","","0.2","nop_idle_thinking"
"111931","","","501","1","","501096","3","","0.2","nop_talk_wish3"
"vo_drama_10082001","0","","501","0","","501097","21","","","vo_drama_10082001_011"
"111931","1","0.5","501","5","0","501098","11","0","0","イリヤさま……\nそのお気持ち、とてもよく分かります。"
"501098","","","501","","","501099","91","","",""
"111931","","","501","1","","501100","3","","0.2","nop_idle_wish3"
"120731","","","501","","","501101","4","","","0"
"120731","","","501","1","","501102","3","","0.2","nop_talk_shy"
"vo_drama_10082001","0","","501","0","","501103","21","","","vo_drama_10082001_012"
"120731","1","0.5","501","5","0","501104","11","0","0","コッコロさん……"
"501104","","","501","","","501105","91","","",""
"111831","nop_idle_joy1","","501","0","","501106","3","0.2","0.2","nop_smile2"
"112031","nop_idle_normal","","501","0","","501107","3","0","0.2","nop_smile2"
"1","","","501","","","501108","93","","","1"
"120731","","","501","1","","501109","3","","0.2","nop_idle_shy2"
"112031","","","501","1","","501110","3","","0.2","nop_talk_bitter"
"vo_drama_10082001","0","","501","0","","501111","21","","","vo_drama_10082001_013"
"112031","1","0.5","501","7","0","501112","11","0","0","ほらほら、シェフィも照れてるから。\nそれくらいにしておきなさい。\nなんにせよ、シェフィはよくやったわ。\n胸を張りなさい。"
"6","","","501","","","501113","93","","","1"
"112031","nop_talk_doya_loop","","501","0","1","501114","3","0.2","0.2","nop_talk_doya"
"501112","","","501","","","501115","91","","",""
"112031","","","501","1","","501116","3","","0.2","nop_idle_doya"
"0.5","","","501","","","501117","93","","","1"
"111831","","","501","1","","501118","3","","0.2","nop_talk_joy2"
"vo_drama_10082001","0","","501","0","","501119","21","","","vo_drama_10082001_014"
"111831","1","0.5","501","6","0","501120","11","0","0","はい！\nこの新年会に来てくれたみんなの笑顔は\nシェフィちゃんが作ったんです。\n今年もいっぱい、笑顔を作りましょうね！"
"8","","","501","","","501121","93","","","1"
"111831","nop_talk_guts2_loop","","501","0","1","501122","3","","0.2","nop_talk_guts2"
"501120","","","501","","","501123","91","","",""
"111831","","","501","1","","501124","3","","0.2","nop_idle_guts2"
"120731","","","501","","","501125","4","","","1"
"120731","nop_talk_wish","","501","0","1","501126","3","0.2","0.2","nop_talk_normal"
"vo_drama_10082001","0","","501","0","","501127","21","","","vo_drama_10082001_015"
"120731","1","1","501","5","0","501128","11","0","0","ええ。【美食殿】にとっても\nみんなにとっても\n最高の一年にしたいわ。\nだから、今年もよろしくね。"
"8.5","","","501","","","501129","93","","","1"
"120731","nop_01_shephy_pose_loop","","501","0","1","501130","3","0","0.2","nop_01_shephy_pose"
"2.5","","","501","","","501131","93","","","0"
"111831","","","501","1","","501132","3","","0.2","nop_handclap_long"
"111931","","","501","1","","501133","3","","0.2","nop_talk_wish3"
"112031","nop_talk_doya_loop","","501","0","1","501134","3","0","0.2","nop_talk_doya"
"120931","nop_talk_arm_crossed_loop","","501","0","1","501135","3","0","0.2","nop_talk_arm_crossed"
"120831","","","501","1","","501136","3","","0.2","nop_01_ruka_hello_long"
"501128","","","501","","","501137","91","","",""
"0.5","","","501","","","501138","93","","","0"
"0.5","","","501","","","501139","93","","","0"
"1","-150","nop_idle_joy_normal","502","105","-255","502001","1","0","1.95","108731"
"1","150","nop_idle_joy1","502","104","-255","502002","1","1","1.95","108831"
"1","-300","nop_idle_normal","502","101","-225","502003","1","0","1.95","108931"
"0.5","","","502","","","502004","93","","","0"
"vo_drama_10082002","0","","502","0","","502005","21","","","vo_drama_10082002_001"
"108831","1","0.5","502","7","0","502006","11","0","0","騎士クン、\nあけましておめでとうございます。"
"108831","","","502","1","","502007","3","","0.2","nop_talk_joy3_blink"
"1","","","502","","","502008","93","","","1"
"108831","","","502","1","","502009","3","","0.2","nop_bow"
"2.25","","","502","","","502010","93","","","1"
"108831","","","502","1","","502011","3","","0.2","nop_idle_normal_joy"
"502006","","","502","","","502012","91","","",""
"vo_drama_10082002","0","","502","0","","502013","21","","","vo_drama_10082002_002"
"108731","1","0.5","502","5","0","502014","11","0","0","招待してくれてありがとう！\nみんな楽しそうで素敵な新年会だね！"
"108731","","","502","1","","502015","3","","0.2","nop_talk_joy2"
"502014","","","502","","","502016","91","","",""
"108731","","","502","1","","502017","3","","0.2","nop_idle_joy1"
"vo_drama_10082002","0","","502","0","","502018","21","","","vo_drama_10082002_003"
"108931","1","0.5","502","6","0","502019","11","0","0","ヒヨリの言うとおりだね。\n晴れやかでいて落ち着ける、\nとてもいい雰囲気だ。"
"108931","","","502","1","","502020","3","","0.2","nop_talk_thinking"
"502019","","","502","","","502021","91","","",""
"108931","","","502","1","","502022","3","","0.2","nop_idle_thinking"
"vo_drama_10082002","0","","502","0","","502023","21","","","vo_drama_10082002_004"
"108731","1","0.5","502","7","0","502024","11","0","0","お正月といえば、騎士くんと一緒に\n神殿でガミーと戦ったのを思い出すね。"
"108731","","","502","1","","502025","3","","0.2","nop_talk_joy3_blink2"
"1.5","","","502","","","502026","93","","","1"
"108731","","","502","1","","502027","3","","0.2","nop_talk_joy1_normal"
"502024","","","502","","","502028","91","","",""
"108731","","","502","1","","502029","3","","0.2","nop_idle_joy_normal"
"vo_drama_10082002","0","","502","0","","502030","21","","","vo_drama_10082002_005"
"108931","1","0.5","502","5","0","502031","11","0","0","うん、大変な事件だったね。\nキミの助けがなければ\n解決できなかったはずだ。\n改めて礼を言うよ。"
"108931","","","502","1","","502032","3","","0.2","nop_talk_joy3_blink2"
"8","","","502","","","502033","93","","","1"
"108931","","","502","1","","502034","3","","0.2","nop_talk_joy3_blink"
"502031","","","502","","","502035","91","","",""
"108931","","","502","1","","502036","3","","0.2","nop_idle_thinking"
"vo_drama_10082002","0","","502","0","","502037","21","","","vo_drama_10082002_006"
"108831","1","0.5","502","5","0","502038","11","0","0","あの時の騎士クン、\nとっても頼もしかったな……\nって、ええと、そうじゃなくて！\nそうだ、今年はお年玉、あげられた？"
"108831","","","502","1","","502039","3","","0.2","nop_talk_memory"
"4.75","","","502","","","502040","93","","","1"
"108831","","","502","1","","502041","3","","0.2","nop_talk_anger2"
"3.5","","","502","","","502042","93","","","1"
"108831","","","502","1","","502043","3","","0.2","nop_talk_normal_dere2"
"502038","","","502","","","502044","91","","",""
"0.1","","","502","","","502045","93","","","1"
"108831","","","502","1","","502046","3","","0.2","nop_idle_normal"
"vo_drama_10082002","0","","502","0","","502047","21","","","vo_drama_10082002_007"
"108731","1","0.5","502","6","0","502048","11","0","0","あの頃はコッコロちゃんへの\nお年玉のために頑張ってたんだもんね。\nえ？　今年はシェフィちゃんにも\nあげたんだ～！"
"108731","","","502","1","","502049","3","","0.2","nop_talk_joy3_blink"
"5.5","","","502","","","502050","93","","","1"
"108731","","","502","1","","502051","3","","0.2","nop_look_talk_sad"
"1","","","502","","","502052","93","","","1"
"108731","","","502","1","","502053","3","","0.2","nop_talk_joy2"
"502048","","","502","","","502054","91","","",""
"108731","","","502","1","","502055","3","","0.2","nop_idle_joy1"
"vo_drama_10082002","0","","502","0","","502056","21","","","vo_drama_10082002_008"
"108931","1","0.5","502","5","0","502057","11","0","0","ふふ、きっと喜んでいるはずだよ。\nキミは本当に優しいな。\n今回の冒険もきっとその優しさの\nおかげで乗り越えられたんだろう。"
"108931","","","502","1","","502058","3","","0.2","nop_talk_joy1_normal"
"3.5","","","502","","","502059","93","","","1"
"108931","","","502","1","","502060","3","","0.2","nop_talk_joy3_blink"
"8.5","","","502","","","502061","93","","","1"
"108931","","","502","0","","502062","3","","0.2","nop_talk_arm_crossed"
"1","","","502","","","502063","93","","","1"
"108931","","","502","1","","502064","3","","0.2","nop_idle_arm_crossed"
"502057","","","502","","","502065","91","","",""
"vo_drama_10082002","0","","502","0","","502066","21","","","vo_drama_10082002_009"
"108731","1","0.5","502","7","0","502067","11","0","0","そうそう、聞いたよ！\nこのおせち料理って\n【美食殿】のみんなが作ったんだよね。\nすごく美味しくてびっくりしちゃった！"
"108731","","","502","1","","502068","3","","0.2","nop_talk_joy3_blink"
"6","","","502","","","502069","93","","","1"
"108731","","","502","1","","502070","3","","0.2","nop_talk_joy2"
"502067","","","502","","","502071","91","","",""
"108731","","","502","1","","502072","3","","0.2","nop_idle_joy1"
"vo_drama_10082002","0","","502","0","","502073","21","","","vo_drama_10082002_010"
"108931","1","0.5","502","5","0","502074","11","0","0","うん、とても美味しいね。\nどの料理も丁寧に\n作られているのがわかるよ。\n……どうしたの？　ユイ。"
"108931","","","502","1","","502075","3","","0.2","nop_talk_joy3_blink2"
"7.5","","","502","","","502076","93","","","1"
"108831","","","502","1","","502077","3","","0.2","nop_idle_sad"
"108831","1","0","502","1.5","0","502078","12","0","0","1"
"108931","","","502","1","","502079","3","","0.2","nop_talk_worry"
"108731","","","502","1","","502080","3","","0.2","nop_idle_normal_suprise1"
"502074","","","502","","","502081","91","","",""
"502078","","","502","","","502082","91","","",""
"108931","","","502","1","","502083","3","","0.2","nop_idle_worry"
"vo_drama_10082002","0","","502","0","","502084","21","","","vo_drama_10082002_011"
"108831","1","0.5","502","5","0","502085","11","0","0","うう～……\nほどほどにしておこうと思ったのに、\n美味しくてつい……\n食べ過ぎちゃったらどうしよう。"
"108831","","","502","1","","502086","3","","0.2","nop_talk_joy1_sad"
"7","","","502","","","502087","93","","","1"
"108831","","","502","1","","502088","3","","0.2","nop_talk_sad3"
"502085","","","502","","","502089","91","","",""
"108831","","","502","1","","502090","3","","0.2","nop_idle_sad3"
"vo_drama_10082002","0","","502","0","","502091","21","","","vo_drama_10082002_012"
"108731","1","0.5","502","6","0","502092","11","0","0","あとで身体を動かせば大丈夫！\n今度みんなで冒険に行こうよ。\n騎士くんも一緒にね♪"
"108731","","","502","1","","502093","3","","0.2","nop_talk_joy2"
"6","","","502","","","502094","93","","","1"
"108731","nop_idle_guts5","","502","0","1","502095","3","0.2","0.2","nop_talk_guts5"
"502092","","","502","","","502096","91","","",""
"108731","","","502","1","","502097","3","","0.2","nop_idle_guts5"
"vo_drama_10082002","0","","502","0","","502098","21","","","vo_drama_10082002_013"
"108931","1","0.5","502","6","0","502099","11","0","0","それは名案だ。\n年明けからさっそく\n今年の楽しみができたよ。"
"108931","","","502","0","","502100","3","","0.2","nop_talk_arm_crossed"
"1","","","502","","","502101","93","","","1"
"108931","","","502","0","","502102","3","","0.2","nop_talk_arm_crossed_loop"
"1","","","502","","","502103","93","","","1"
"108931","","","502","1","","502104","3","","0.2","nop_talk_normal"
"502099","","","502","","","502105","91","","",""
"108931","","","502","1","","502106","3","","0.2","nop_idle_normal"
"vo_drama_10082002","0","","502","0","","502107","21","","","vo_drama_10082002_014"
"108731","1","0.5","502","5","0","502108","11","0","0","えへへ、\nいっぱい食べて元気になって、\n最高の一年にしなくちゃね！"
"108731","","","502","1","","502109","3","","0.2","nop_talk_joy2"
"502108","","","502","","","502110","91","","",""
"108731","","","502","1","","502111","3","","0.2","nop_idle_joy_normal"
"vo_drama_10082002","0","","502","0","","502112","21","","","vo_drama_10082002_015"
"108831","1","0.5","502","6","0","502113","11","0","0","ふふ、そうだね。\n騎士クン、\n今年もよろしくお願いします……♪"
"108831","","","502","1","","502114","3","","0.2","nop_talk_joy1_normal"
"2","","","502","","","502115","93","","","1"
"108831","","","502","1","","502116","3","","0.2","nop_look_talk_wish"
"1","","","502","","","502117","93","","","1"
"108831","nop_idle_joy1","","502","0","1","502118","3","0.2","0.2","nop_bow"
"0.2","","","502","","","502119","93","","","1"
"108731","nop_idle_joy2","","502","0","1","502120","3","0.2","0.2","nop_bow"
"108931","nop_idle_joy1","","502","0","1","502121","3","0.2","0.2","nop_bow"
"3","","","502","","","502122","93","","","1"
"502113","","","502","","","502123","91","","",""
"0.5","","","502","","","502124","93","","","0"
"1","1000","nop_idle_joy2","503","104","-300","503001","1","1","1.95","102011"
"1","1000","nop_idle_normal","503","105","-270","503002","1","1","1.95","100411"
"1","1000","nop_idle_normal","503","101","-235","503003","1","1","1.95","103631"
"1","-275","NoItem_idle","503","106","-255","503004","5","0","1.95","1"
"1","-105","","503","-215","1","503005","31","","0","11"
"0","","","503","","","503006","93","","","0"
"100411","","","503","1","","503007","3","","0.2","nop_run"
"100411","5","","503","-255","","503008","2","","","-275"
"0.5","","","503","","","503009","93","","",""
"102011","","","503","1","","503010","3","","0.2","nop_run"
"102011","5","","503","-230","","503011","2","","","-140"
"1","","","503","","","503012","93","","",""
"103631","","","503","1","","503013","3","","0.2","nop_run"
"103631","4.5","","503","-235","","503014","2","","","150"
"3.4","","","503","","","503015","93","","",""
"100411","","","503","","","503016","4","","","0"
"100411","","","503","1","","503017","3","","0.2","nop_idle_normal"
"0.1","","","503","","","503018","93","","",""
"100411","nop_idle_joy1","","503","0","1","503019","3","0.2","0.2","nop_03_misogi_hello_long"
"100411","","","503","0","","503020","12","","","4"
"0.4","","","503","","","503021","93","","",""
"102011","","","503","","","503022","4","","","0"
"102011","","","503","1","","503023","3","","0.2","nop_idle_normal"
"0.1","","","503","","","503024","93","","",""
"102011","nop_idle_joy1","","503","0","1","503025","3","0.2","0.2","nop_03_mimi_swing"
"102011","","","503","0","","503026","12","","","4"
"0.5","","","503","","","503027","93","","",""
"103631","nop_03_kyoka_idle_doya","","503","0","1","503028","3","0","0.2","nop_03_kyoka_talk_doya"
"103631","","","503","0","","503029","12","","-40","4"
"1.5","","","503","","","503030","93","","","0"
"102011","","","503","1","","503031","3","","0.2","nop_talk_joy2"
"vo_drama_10082003","0","","503","0","","503032","21","","","vo_drama_10082003_001"
"102011","1","0.5","503","5","0","503033","11","0","0","あ、おにいちゃん！\nよかった、見つけた～！\n会場が広くて、\n迷子になっちゃいそうだよ～"
"503033","","","503","","","503034","91","","",""
"102011","","","503","1","","503035","3","","0.2","nop_idle_joy1"
"vo_drama_10082003","0","","503","0","","503036","21","","","vo_drama_10082003_002"
"100411","1","1","503","6","0","503037","11","0","0","えっへっへ、にいちゃん、\nあけましておめでとー\nはいこれ、お年玉……なーんてね！\n驚いた？　驚いた？"
"100411","","","503","1","","503038","3","","0.2","nop_talk_joy2"
"4","","","503","","","503039","93","","","1"
"1","nop_03_misogi_trick_loop","","503","0","1","503040","3","0","0.2","nop_03_misogi_trick_in"
"100411","nop_03_misogi_trick_loop","","503","0","1","503041","3","0","0.2","nop_03_misogi_trick_in"
"2","","","503","","","503042","93","","","1"
"11","","","503","","","503043","32","","","1"
"1","NoItem_idle","","503","0","1","503044","3","0.2","0.2","nop_03_misogi_trick_out"
"100411","nop_talk_joy2","","503","0","1","503045","3","0.2","0.2","nop_03_misogi_trick_out"
"0.1","","","503","","","503046","93","","","1"
"102011","","","503","","","503047","4","","","1"
"102011","nop_03_mimi_surprise_loop","","503","0","1","503048","3","0","0.2","nop_03_mimi_surprise"
"103631","nop_03_kyoka_surprise_loop","","503","0","1","503049","3","0","0.2","nop_03_kyoka_surprise"
"503037","","","503","","","503050","91","","",""
"100411","","","503","1","","503051","3","","0.2","nop_idle_joy2"
"vo_drama_10082003","0","","503","0","","503052","21","","","vo_drama_10082003_003"
"103631","1","0.5","503","8","0","503053","11","0","0","もう、ミソギってば！\nいきなりイタズラしちゃダメでしょ。\nあなたもしっかりしてください。"
"103631","","","503","1","","503054","3","","0.2","nop_talk_anger"
"4","","","503","","","503055","93","","","1"
"103631","nop_talk_arm_crossed_loop_anger","","503","0","1","503056","3","0","0.2","nop_talk_arm_crossed_anger"
"503053","","","503","","","503057","91","","",""
"100411","","","503","1","","503058","3","","0.2","nop_idle_normal"
"103631","","","503","1","","503059","3","","0.2","nop_idle_arm_crossed_anger"
"102011","","","503","","","503060","4","","","0"
"vo_drama_10082003","0","","503","0","","503061","21","","","vo_drama_10082003_004"
"102011","1","0.5","503","5","0","503062","11","0","0","ねえねえ見て見て！\nおいしそうなお料理が\nいーっぱいだよ！"
"102011","","","503","1","","503063","3","","0.2","nop_talk_surprise_kira"
"4","","","503","","","503064","93","","","1"
"103631","nop_idle_surprise1","","503","0","1","503065","3","0","0.2","nop_surprise"
"503062","","","503","","","503066","91","","",""
"102011","","","503","1","","503067","3","","0.2","nop_idle_surprise_kira"
"vo_drama_10082003","0","","503","0","","503068","21","","","vo_drama_10082003_005"
"103631","1","0.5","503","6","0","503069","11","0","0","じー……\nよかったぁ。おせち料理には\nピーマンは入ってなさそう……"
"103631","","","503","1","","503070","3","","0.2","nop_talk_jitome"
"1.5","","","503","","","503071","93","","","1"
"103631","","","503","1","","503072","3","","0.2","nop_talk_sad3"
"503069","","","503","","","503073","91","","",""
"103631","","","503","1","","503074","3","","0.2","nop_idle_sad3"
"102011","","","503","1","","503075","3","","0.2","nop_idle_joy1"
"vo_drama_10082003","0","","503","0","","503076","21","","","vo_drama_10082003_006"
"100411","1","0","503","7","0","503077","11","0","0","あはは！\n今の聞いた？　にいちゃん！\nキョウカはピーマン苦手だもんねー？"
"100411","","","503","1","","503078","3","","0.2","nop_talk_joy2"
"503077","","","503","","","503079","91","","",""
"100411","","","503","1","","503080","3","","0.2","nop_idle_normal"
"vo_drama_10082003","0","","503","0","","503081","21","","","vo_drama_10082003_007"
"103631","1","0","503","6","0","503082","11","0","0","ち、違います！苦くて嫌いだから\nとかじゃないですからね！\nおせち料理にはどんなものが入ってるか\n調べてただけですから！"
"103631","","","503","1","","503083","3","","0.2","nop_talk_anger2"
"503082","","","503","","","503084","91","","",""
"103631","","","503","1","","503085","3","","0.2","nop_idle_sad"
"vo_drama_10082003","0","","503","0","","503086","21","","","vo_drama_10082003_008"
"102011","1","0.5","503","5","0","503087","11","0","0","お料理だけじゃなくて\n人もいっぱいだね。\n全部おにいちゃんのお友達だなんて\nすごいなあ。"
"102011","","","503","1","","503088","3","","0.2","nop_talk_surprise1"
"4","","","503","","","503089","93","","","1"
"102011","","","503","1","","503090","3","","0.2","nop_talk_normal"
"503087","","","503","","","503091","91","","",""
"102011","","","503","1","","503092","3","","0.2","nop_idle_normal"
"vo_drama_10082003","0","","503","0","","503093","21","","","vo_drama_10082003_009"
"100411","1","0.5","503","7","0","503094","11","0","0","こんなに人がいると\nなんだかギルドレースのときを\n思い出しちゃうね！"
"100411","","","503","1","","503095","3","","0.2","nop_talk_thinking"
"503094","","","503","","","503096","91","","",""
"100411","","","503","1","","503097","3","","0.2","nop_idle_thinking"
"103631","","","503","1","","503098","3","","0.2","nop_idle_thinking"
"vo_drama_10082003","0","","503","0","","503099","21","","","vo_drama_10082003_010"
"102011","1","0.5","503","6","0","503100","11","0","0","うん！\nクルミちゃんも一緒で楽しかったなあ。\nまたみんなで一緒にかけっこしたいね♪"
"102011","","","503","1","","503101","3","","0.2","nop_talk_wish"
"4","","","503","","","503102","93","","","1"
"102011","","","503","1","","503103","3","","0.2","nop_talk_joy2"
"503100","","","503","","","503104","91","","",""
"102011","","","503","1","","503105","3","","0.2","nop_idle_joy1"
"vo_drama_10082003","0","","503","0","","503106","21","","","vo_drama_10082003_011"
"103631","1","0.5","503","7","0","503107","11","0","0","もし次回があったら負けませんからね！\n私たち【リトルリリカル】は\nどんどん成長してるんですから！"
"103631","nop_talk_guts2_loop","","503","0","1","503108","3","0.2","0.2","nop_talk_guts2"
"5.5","","","503","","","503109","93","","","1"
"103631","nop_03_kyoka_talk_doya_loop","","503","0","1","503110","3","0.2","0.2","nop_03_kyoka_talk_doya"
"503107","","","503","","","503111","91","","",""
"103631","","","503","1","","503112","3","","0.2","nop_03_kyoka_idle_doya"
"vo_drama_10082003","0","","503","0","","503113","21","","","vo_drama_10082003_012"
"100411","1","0.5","503","7","0","503114","11","0","0","ミソギは今年もすーっごい\nイタズラ考えておくから\n楽しみにしててね、にいちゃん！"
"100411","","","503","1","","503115","3","","0.2","nop_talk_joy2"
"503114","","","503","","","503116","91","","",""
"100411","","","503","1","","503117","3","","0.2","nop_idle_joy2"
"vo_drama_10082003","0","","503","0","","503118","21","","","vo_drama_10082003_013"
"103631","1","0.5","503","8","0","503119","11","0","0","もう、ミソギってば！\nイタズラばっかりしてちゃ\nだめなんだからね！"
"103631","","","503","1","","503120","3","","0.2","nop_talk_anger"
"503119","","","503","","","503121","91","","",""
"103631","","","503","1","","503122","3","","0.2","nop_idle_anger"
"vo_drama_10082003","0","","503","0","","503123","21","","","vo_drama_10082003_014"
"102011","1","0","503","6","0","503124","11","0","0","おにいちゃん！\n今年もミミたち【リトルリリカル】と\nいーっぱい遊んでね！"
"102011","","","503","1","","503125","3","","0.2","nop_talk_joy1"
"503124","","","503","","","503126","91","","",""
"102011","nop_03_cmn_eieio_loop","","503","0","1","503127","3","0.2","0.2","nop_03_cmn_eieio"
"0.1","","","503","","","503128","93","","",""
"103631","nop_03_cmn_eieio_loop","","503","0","1","503129","3","0.2","0.2","nop_03_cmn_eieio"
"0.1","","","503","","","503130","93","","",""
"100411","nop_03_cmn_eieio_loop","","503","0","1","503131","3","0.2","0.2","nop_03_cmn_eieio"
"1.3","","","503","","","503132","93","","","0"
"1","-150","nop_idle_normal","504","101","-225","504001","1","0","1.95","101231"
"1","150","nop_idle_normal","504","104","-255","504002","1","1","1.95","104011"
"1","-300","nop_idle_normal","504","105","-255","504003","1","0","1.95","101511"
"0.5","","","504","","","504004","93","","","0"
"vo_drama_10082004","0","","504","0","","504005","21","","","vo_drama_10082004_001"
"101511","1","0.5","504","8","0","504006","11","0","0","あけましておめでとうございます。\n元気なみんなに会えて、\n先生とってもうれしいわ。"
"101511","nop_talk_joy3","","504","0","1","504007","3","0.2","0.2","nop_bow"
"101231","nop_idle_normal","","504","0","1","504008","3","0.2","0.2","nop_bow"
"104011","nop_idle_normal","","504","0","1","504009","3","0.2","0.2","nop_bow"
"504006","","","504","","","504010","91","","",""
"101511","","","504","1","","504011","3","","0.2","nop_idle_normal"
"vo_drama_10082004","0","","504","0","","504012","21","","","vo_drama_10082004_002"
"101231","1","0.5","504","8","0","504013","11","0","0","招待してくれてありがと～！\nシオリンも喜んでたよ！"
"101231","nop_talk_joy1","","504","0","1","504014","3","0.2","0.2","nop_look_smile"
"504013","","","504","","","504015","91","","",""
"101231","","","504","1","","504016","3","","0.2","nop_idle_normal"
"vo_drama_10082004","0","","504","0","","504017","21","","","vo_drama_10082004_003"
"104011","1","0.5","504","8","0","504018","11","0","0","ひええええ！\nこんなにたくさん人が……！\nこんなめでたい場所に私のような\nぼっちがいてもいいんでしょうか？"
"104011","nop_shock_loop","","504","0","1","504019","3","0","0.2","nop_shock_in"
"3","","","504","","","504020","93","","","1"
"104011","","","504","1","","504021","3","","0.2","nop_04_aoi_tohoho"
"504018","","","504","","","504022","91","","",""
"vo_drama_10082004","0","","504","0","","504023","21","","","vo_drama_10082004_004"
"101231","1","0.5","504","8","0","504024","11","0","0","いいに決まってるよー\nそれに、この会場にも\nアオイちゃんのお友達、\nたくさんいるんじゃないかな？"
"101231","nop_talk_guts2_loop","","504","0","1","504025","3","0","0.2","nop_talk_guts2"
"1.8","","","504","","","504026","93","","","1"
"101231","","","504","1","","504027","3","","0.2","nop_talk_joy1"
"504024","","","504","","","504028","91","","",""
"101231","","","504","1","","504029","3","","0.2","nop_idle_normal"
"vo_drama_10082004","0","","504","0","","504030","21","","","vo_drama_10082004_005"
"104011","1","0.5","504","8","0","504031","11","0","0","そ、そそそ、そんな、\nトトトトト、トモダチだなんてぇ！\n恐れ多くてとても言えませええん！"
"104011","","","504","1","","504032","3","","0.2","nop_04_aoi_panic"
"4.4","","","504","","","504033","93","","","1"
"104011","","","504","1","","504034","3","","0.2","nop_talk_tsun_pain"
"101511","","","504","1","","504035","3","","0.2","nop_idle_bitter"
"101231","","","504","1","","504036","3","","0.2","nop_idle_bitter"
"504031","","","504","","","504037","91","","",""
"vo_drama_10082004","0","","504","0","","504038","21","","","vo_drama_10082004_006"
"101511","1","0.5","504","8","0","504039","11","0","0","でも、仲良しさんなんでしょう？\nそうだ、よかったら\n先生も紹介してもらえるかしら？"
"101511","","","504","1","","504040","3","","0.2","nop_talk_normal"
"2.4","","","504","","","504041","93","","","1"
"101511","","","504","1","","504042","3","","0.2","nop_talk_wish_joy"
"504039","","","504","","","504043","91","","",""
"vo_drama_10082004","0","","504","0","","504044","21","","","vo_drama_10082004_007"
"101231","1","0.5","504","8","0","504045","11","0","0","あ！　私も私もー！\nそうだ！\nシオリンのことも紹介してあげるね☆"
"101231","nop_idle_normal","","504","0","1","504046","3","0.2","0.2","nop_04_hatsune_swing"
"3","","","504","","","504047","93","","","1"
"101231","","","504","0","","504048","3","","0.2","nop_04_hatsune_kiran"
"504045","","","504","","","504049","91","","",""
"101231","","","504","1","","504050","3","","0.2","nop_idle_normal"
"vo_drama_10082004","0","","504","0","","504051","21","","","vo_drama_10082004_008"
"104011","1","0.5","504","8","0","504052","11","0","0","はうあっ！\nお二人ともリア充オーラで輝いて\nまぶしいですっ！"
"104011","nop_04_aoi_haua_loop","","504","0","1","504053","3","0","0.2","nop_04_aoi_haua_in"
"3","","","504","","","504054","93","","","1"
"101511","","","504","1","","504055","3","","0.2","nop_talk_joy3_blink"
"101231","","","504","1","","504056","3","","0.2","nop_idle_surprise1"
"504052","","","504","","","504057","91","","",""
"0.5","","","504","","","504058","93","","","0"
"1","-150","nop_05_shinobu_idle_normal","505","103","-250","505001","1","1","1.95","103111"
"1","150","nop_idle_sad","505","101","-230","505002","1","1","1.95","102211"
"1","-360","nop_05_miyako_idle_joy1","505","101","-240","505003","1","0","1.95","100711"
"1","275","nop_idle_joy1","505","105","-260","505004","1","1","1.95","100611"
"1","-50","nop_skull_idle","505","102","-225","505005","5","1","1.95","2051"
"0.5","","","505","","","505006","93","","","0"
"vo_drama_10082005","0","","505","0","","505007","21","","","vo_drama_10082005_001"
"100711","1","0.5","505","6","0","505008","11","0","0","あけましてプリンなの～！\nプリン、プリン！　プリンを持ってくるの！"
"100711","","","505","1","","505009","3","","0.2","nop_05_miyako_talk_joy2"
"505008","","","505","","","505010","91","","",""
"100711","","","505","1","","505011","3","","0.2","nop_05_miyako_idle_joy2"
"vo_drama_10082005","0","","505","0","","505012","21","","","vo_drama_10082005_002"
"103111","1","0.5","505","6","0","505013","11","0","0","ミヤコさん、クリスマスにたくさん\n食べたじゃありませんか……"
"103111","","","505","1","","505014","3","","0.2","nop_05_shinobu_talk_worry"
"505013","","","505","","","505015","91","","",""
"103111","","","505","1","","505016","3","","0.2","nop_05_shinobu_idle_worry"
"vo_drama_10082005","0","","505","0","","505017","21","","","vo_drama_10082005_003"
"100711","1","0.5","505","6","0","505018","11","0","0","クリスマスと新年は別腹なの！\nプリンはいくらあってもいいの！"
"100711","","","505","1","","505019","3","","0.2","nop_05_miyako_talk_anger"
"505018","","","505","","","505020","91","","",""
"100711","","","505","1","","505021","3","","0.2","nop_05_miyako_idle_anger"
