09ec7e67ae22ba5d49f18fe74f186270fcda4a5b72d4617c035bd44b195700a0,b405c3126f44aa1b577e8e3098c1c2c842fb4414bb42e705e0c7daf061d1c5ab,990c0abf9ea21e3a6fe5cdb4c860db965106fcc9ba43a21ea763ae2fce6578ee,b7a06d0da18854a4c6508849b758bb6ba514b5319fb8d23fdf173ae7cbbf7044,bafa88523234068b8fec4509830e985687052491203c7726b5ce1a3ecc0418fc,3a445b0a93378e66a6b7b0c7f1cce0d1c1819fed7e00e8821c37ae09aedccd96,4950eebaef60026558f4798f8df377380cd835cf867a16ee64ddf3b9098e8ddb,e66717025cdc755a69aae87fb817db0d94a52558766d773e4d322ea56cec6c51,fe0b40374f07c499a21919c28260f868772e38bf53887096efc6dcb20f9f5379,ca680ce50f13236d4bdc1708dceaa15fffdf5142a33eda4a55aa494117c33d33,ea61fa7cbfb054cb3595c339a38a4b45930d031d628a6fdaaa3750f4afe99201,d1011ef0f00ea48aa5c96d4ce7fbff8cf764bceb751cba7caae95cb36ca08e39,2446929ceb29310f781dda0de70c9fbdad3683d099e652477d620aed50a46a9f,20b71ea5649a33fa0a8427724f0ac3a291c138732f368488e52f6977e1c5984e,a1595080253ed69fb5b14d445988ad872ff2f7d054f8b8bc523c90e3f054cf6c,64304b8ac8a804506d0d1f51f1be8f57019e27a174b14b5b5dbb98da8ec70770,0a6c8c9c688b7be984d09e0168758ea114784575140b82d9427298214e3eaa00,7e3ee7a705b5004d8f611b4f3d2582a4651e55a22c334fa79ba4b2dcfd4320eb,0cd552365cb91a654f1df9a5ebd5e778d99b8891a9b74a5cc37d1f744234c434,e291ffbfff9ebd5d897f8a3b9679e5165dcd421dd2563785ce27f0d748cf7d19,ecab7d741843185242d95c95636b14e6caf49fbafb9d297dd40e494332fb16f7
"0","7","1","","302903703","0","0","0","10","1","0","2","2","1","1","0","41","0","0","1",""
"0","3","12","","302904101","3000","0.00007","100","1","3","0","2","1","1","1","0","2","12","0","99",""
"0","3","200","","302904102","3000","0","0","3","3","0","0","1","500","1","0","3","0","0","99",""
"0","7","1","","302904201","-1","18","0","10","1","0","1","2","0.03","1","0","20","0","0","1",""
"0","7","1","","302904202","-1","18","0","10","1","0","1","2","0.03","1","0","40","0","0","1",""
"0","7","50","","302904203","3000","0","0","16","3","0","0","2","0","1","0","4","0","0","1",""
"0","3","1","","302904204","3000","90","0","10","3","0","1","1","0.03","1","0","21","0","0","99",""
"0","3","1","","302904205","3000","90","0","10","3","0","1","1","0.03","1","0","41","0","0","99",""
"0","3","23","","302904301","3000","0.00023","80","1","3","0","0","1","1","1","0","1","23","0","3",""
"0","3","48","","302904401","3000","0.00059","80","1","3","0","0","1","1","1","0","1","48","0","1",""
"0","0","100","","302904501","0","0","0","17","1","0","0","1","90","1","0","7","0","0","0",""
"0","7","0","","302904502","250","0","1","15","1","-800","401801411","2","0","2","0","2","0","1","1",""
"0","7","100","","302904601","0","0","0","17","1","0","0","2","20","1","0","9","0","0","1",""
"0","7","1","","302904602","0","0","0","10","1","0","2","2","1","1","0","21","0","0","1",""
"0","7","1","","302904603","0","0","0","10","1","0","2","2","1","1","0","41","0","0","1",""
"0","7","100","","302904701","0","0","0","17","1","0","0","2","20","1","0","9","0","0","1",""
"0","7","1","","302904702","0","0","0","10","1","0","2","2","1","1","0","21","0","0","1",""
"0","7","1","","302904703","0","0","0","10","1","0","2","2","1","1","0","41","0","0","1",""
"0","3","58","全体物理攻撃","303000101","2160","0.07","0","1","2","0","0","1","0.2","1","0","3","7","3","99",""
"0","7","2","自身にヘイスト","303000102","2160","0","0","8","3","0","0","2","12","1","0","2","0","0","1",""
"0","7","2","自身に攻撃バフ","303000103","2160","12","0","10","3","0","1","2","0","1","0","10","40","0","1",""
"0","3","20","全体に物理中ダメージ","303000201","2160","0.05","0","1","1","0","0","1","0.2","1","0","3","2","0","99",""
"0","3","70","前2体に物理大ダメージ","303000301","2160","0.07","0","1","1","0","0","1","0.4","1","0","3","5","0","2",""
"0","1","1","前2体に物理防御小ダウン","303000302","2160","5","0","10","1","0","1","1","0.2","1","0","21","40","0","2",""
"0","3","9","","303000401","2160","0","0","1","1","0","0","1","1.3","2","2","1","9","0","1",""
"0","3","235","","303000501","2160","0.07","0","1","1","0","0","1","0.8","2","0","1","11","0","1",""
"0","1","9","","303000601","0","0","0","1","1","0","0","1","0.72","2","0","1","9","0","0",""
"0","3","3.2","","303001101","3000","0.00002","100","1","3","0","0","1","1","1","0","1","3.2","0","99",""
"0","7","2","","303001102","3000","0","0","8","3","0","0","2","18","1","0","2","0","0","1",""
"0","7","2","","303001103","3000","24","0","10","3","0","1","2","0","1","0","10","100","0","1",""
"0","3","100","","303001104","3000","0","0","49","3","0","0","1","0","1","0","10","0","0","99",""
"0","3","100","","303001201","3000","0","100","1","3","99999","0","1","0","1","0","1","1","0","99",""
"0","3","3.2","","303001301","3000","0.00002","50","1","3","0","0","1","1","1","0","1","3.2","0","2",""
"0","3","1","","303001302","3000","12","0","10","3","0","1","1","0.01","1","0","21","0","0","2",""
"0","3","12","","303001401","3000","0.00013","50","1","3","0","0","1","1","1","0","1","12","0","1",""
"0","3","3.2","","303002101","3000","0.00002","100","1","3","0","0","1","1","1","0","1","3.2","0","99",""
"0","7","2","","303002102","3000","0","0","8","3","0","0","2","18","1","0","2","0","0","1",""
"0","7","2","","303002103","3000","24","0","10","3","0","1","2","0","1","0","10","100","0","1",""
"0","3","100","","303002104","3000","0","0","49","3","0","0","1","0","1","0","10","0","0","99",""
"0","3","100","","303002201","3000","0","100","1","3","99999","0","1","0","1","0","1","1","0","99",""
"0","3","1","","303002202","3000","0","303002204","28","2","0","0","2","0","1","0","701","1","0","99",""
"0","18","4","","303002203","3000","0","0","26","2","0","1","2","1","1","0","303002204","0","0","99",""
"0","3","100","","303002204","3000","0","100","1","3","99999","0","1","0","1","0","1","0","0","99",""
"0","3","3.2","","303002301","3000","0.00002","50","1","3","0","0","1","1","1","0","1","3.2","0","2",""
"0","3","1","","303002302","3000","12","0","10","3","0","1","1","0.01","1","0","21","0","0","2",""
"0","3","12","","303002401","3000","0.00013","50","1","3","0","0","1","1","1","0","1","12","0","1",""
"0","7","0","","303002501","250","0","1","15","1","-100","401802309","2","0","1","0","2","5","1","1",""
"0","7","0","","303002502","250","0","1","15","1","-300","401802310","2","0","1","0","2","-5","1","1",""
"0","3","100","","303002503","3000","21","0","49","7","0","0","2","1","1","0","20","0","0","1",""
"0","3","100","","303002504","3000","41","0","49","7","0","0","2","1","1","0","20","0","0","1",""
"0","3","3.2","","303003101","3000","0.00002","100","1","3","0","0","1","1","1","0","1","3.2","0","99",""
"0","7","2","","303003102","3000","0","0","8","3","0","0","2","18","1","0","2","0","0","1",""
"0","7","2","","303003103","3000","24","0","10","3","0","1","2","0","1","0","10","100","0","1",""
"0","3","100","","303003104","3000","0","0","49","3","0","0","1","0","1","0","10","0","0","99",""
"0","3","100","","303003201","3000","0","100","1","3","99999","0","1","0","1","0","1","1","0","99",""
"0","3","1","","303003202","3000","0","303003204","28","2","0","0","2","0","1","0","701","1","0","99",""
"0","18","4","","303003203","3000","0","0","26","2","0","1","2","1","1","0","303003204","0","0","99",""
"0","3","100","","303003204","3000","0","100","1","3","99999","0","1","0","1","0","1","0","0","99",""
"0","3","3.2","","303003301","3000","0.00002","80","1","3","0","0","1","1","1","0","1","3.2","0","2",""
"0","3","1","","303003302","3000","12","0","10","3","0","1","1","0.01","1","0","21","0","0","2",""
"0","3","12","","303003401","3000","0.00013","80","1","3","0","0","1","1","1","0","1","12","0","1",""
"0","7","0","","303003501","250","0","1","15","1","-100","401802409","2","0","1","0","2","5","1","1",""
"0","7","0","","303003502","250","0","1","15","1","-300","401802410","2","0","1","0","2","-5","1","1",""
"0","7","0","","303003503","250","0","1","15","1","300","401802411","2","0","1","0","2","-5","1","1",""
"0","3","100","","303003504","3000","21","0","49","7","0","0","2","1","1","0","20","0","0","1",""
"0","3","100","","303003505","3000","41","0","49","7","0","0","2","1","1","0","20","0","0","1",""
"0","3","3.2","","303004101","3000","0.00002","100","1","3","0","0","1","1","1","0","1","3.2","0","99",""
"0","7","2","","303004102","3000","0","0","8","3","0","0","2","18","1","0","2","0","0","1",""
"0","7","2","","303004103","3000","24","0","10","3","0","1","2","0","1","0","10","100","0","1",""
"0","3","100","","303004104","3000","0","0","49","3","0","0","1","0","1","0","10","0","0","99",""
"0","3","100","","303004201","3000","0","100","1","3","99999","0","1","0","1","0","1","1","0","99",""
"0","3","1","","303004202","3000","0","303004204","28","2","0","0","2","0","1","0","701","1","0","99",""
"0","18","4","","303004203","3000","0","0","26","2","0","1","2","1","1","0","303004204","0","0","99",""
"0","3","100","","303004204","3000","0","100","1","3","99999","0","1","0","1","0","1","0","0","99",""
"0","3","3.2","","303004301","3000","0.00002","50","1","3","0","0","1","1","1","0","1","3.2","0","2",""
"0","3","1","","303004302","3000","12","0","10","3","0","1","1","0.01","1","0","21","0","0","2",""
"0","3","12","","303004401","3000","0.00013","50","1","3","0","0","1","1","1","0","1","12","0","1",""
"0","7","0","","303004501","250","0","1","15","1","-100","401802709","2","0","1","0","2","5","1","1",""
"0","7","0","","303004502","250","0","1","15","1","-300","401802710","2","0","1","0","2","-5","1","1",""
"0","3","100","","303004503","3000","21","0","49","7","0","0","2","1","1","0","20","0","0","1",""
"0","3","100","","303004504","3000","41","0","49","7","0","0","2","1","1","0","20","0","0","1",""
"0","3","18","","303100101","3000","0","0","1","3","0","0","1","1.1","1","0","2","18","0","99",""
"0","1","2","","303100102","3000","8","0","10","3","0","1","1","0","1","0","11","50","0.05","99",""
"0","3","6.8","","303100201","3000","0","0","1","1","0","0","1","0.32","1","0","1","6.8","0","3",""
"0","3","1200","","303100202","3000","0","0","3","1","0","0","1","3000","1","0","3","0","0","1",""
"0","3","0","","303100203","3000","0","0","8","1","0","0","1","3","1","0","4","0","0","1",""
"0","3","2","","303100204","3000","8","0","10","1","0","1","1","0","1","0","101","50","0","1",""
"0","3","0","","303101101","3000","0","0","92","3","0","0","1","0","1","0","0","0","0","99",""
"0","3","120","","303101102","3000","0.0012","0","1","3","0","0","1","1.5","1","0","2","1.2","0","99",""
"0","1","2","","303101103","3000","8","0","10","3","0","1","1","0","1","0","11","50","0.05","99",""
"0","1","2","","303101104","3000","8","0","10","3","0","1","1","0","1","0","31","50","0.05","99",""
"0","3","40","","303101201","3000","0.0004","0","1","1","0","0","1","1","1","0","1","0.4","0","3",""
"0","3","1000","","303101202","3000","0","0","3","1","0","0","1","3000","1","0","3","0","0","1",""
"0","3","0","","303101203","3000","0","0","8","1","0","0","1","1.5","1","0","4","0","0","1",""
"0","3","2","","303101204","3000","8","0","10","1","0","1","1","0","1","0","101","50","0","1",""
"0","3","0.5","","303101301","3000","0","0","92","1","0","0","1","0","1","0","0","0","0","1",""
"0","3","90","","303101302","3000","0.0018","0","1","1","0","0","1","3.5","1","0","1","0.9","0","1",""
"0","7","100","","303101401","0","0","0","17","3","0","0","2","90","1","0","7","0","0","1",""
"0","7","20","","303101402","0","0","0","72","3","0","0","2","90","1","0","2","0","0","1",""
"0","7","1","","303101403","0","90","0","10","3","1","0","2","1","1","0","1020","0","0","1",""
"0","7","1","","303101404","0","90","0","10","3","1","0","2","1","1","0","1040","0","0","1",""
"0","3","0","","303102101","3000","0","0","92","3","0","0","1","0","1","0","0","0","0","99",""
"0","3","120","","303102102","3000","0.0012","0","1","3","0","0","1","1.5","1","0","2","1.2","0","99",""
"0","1","2","","303102103","3000","8","0","10","3","0","1","1","0","1","0","11","50","0.05","99",""
"0","1","2","","303102104","3000","8","0","10","3","0","1","1","0","1","0","31","50","0.05","99",""
"0","3","40","","303102201","3000","0.0004","0","1","1","0","0","1","1","1","0","1","0.4","0","3",""
"0","3","1000","","303102202","3000","0","0","3","1","0","0","1","3000","1","0","3","0","0","1",""
"0","3","0","","303102203","3000","0","0","8","1","0","0","1","1.5","1","0","4","0","0","1",""
"0","3","2","","303102204","3000","8","0","10","1","0","1","1","0","1","0","101","50","0","1",""
"0","3","0.5","","303102301","3000","0","0","92","1","0","0","1","0","1","0","0","0","0","1",""
"0","3","90","","303102302","3000","0.0018","0","1","1","0","0","1","3.5","1","0","1","0.9","0","1",""
"0","7","100","","303102401","0","0","0","17","3","0","0","2","90","1","0","7","0","0","1",""
"0","7","50","","303102402","0","0","0","72","3","0","0","2","90","1","0","2","0","0","1",""
"0","7","1","","303102403","0","90","0","10","3","1","0","2","1","1","0","1020","0","0","1",""
"0","7","1","","303102404","0","90","0","10","3","1","0","2","1","1","0","1040","0","0","1",""
"0","3","0","","303103101","3000","0","0","92","3","0","0","1","0","1","0","0","0","0","99",""
"0","3","120","","303103102","3000","0.0012","0","1","3","0","0","1","1.5","1","0","2","1.2","0","99",""
"0","1","2","","303103103","3000","8","0","10","3","0","1","1","0","1","0","11","50","0.05","99",""
"0","1","2","","303103104","3000","8","0","10","3","0","1","1","0","1","0","31","50","0.05","99",""
"0","3","40","","303103201","3000","0.0004","0","1","1","0","0","1","1","1","0","1","0.4","0","3",""
"0","3","1000","","303103202","3000","0","0","3","1","0","0","1","3000","1","0","3","0","0","1",""
"0","3","0","","303103203","3000","0","0","8","1","0","0","1","1.5","1","0","4","0","0","1",""
"0","3","2","","303103204","3000","8","0","10","1","0","1","1","0","1","0","101","50","0","1",""
"0","3","0.5","","303103301","3000","0","0","92","1","0","0","1","0","1","0","0","0","0","1",""
"0","3","90","","303103302","3000","0.0018","0","1","1","0","0","1","3.5","1","0","1","0.9","0","1",""
"0","7","100","","303103401","0","0","0","17","3","0","0","2","90","1","0","7","0","0","1",""
"0","7","50","","303103402","0","0","0","72","3","0","0","2","90","1","0","2","0","0","1",""
"0","3","300","","303103403","3000","0","0","16","3","0","0","2","0","1","0","1","0","0","99",""
"0","7","1","","303103404","0","90","0","10","3","1","0","2","1","1","0","1020","0","0","1",""
"0","7","1","","303103405","0","90","0","10","3","1","0","2","1","1","0","1040","0","0","1",""
"0","3","0","","303104101","3000","0","0","92","3","0","0","1","0","1","0","0","0","0","99",""
"0","3","120","","303104102","3000","0.0012","0","1","3","0","0","1","1.5","1","0","2","1.2","0","99",""
"0","1","2","","303104103","3000","8","0","10","3","0","1","1","0","1","0","11","50","0.05","99",""
"0","1","2","","303104104","3000","8","0","10","3","0","1","1","0","1","0","31","50","0.05","99",""
"0","3","0","","303104105","3000","0","0","8","3","0","0","1","3","1","0","7","0","0","99",""
"0","3","40","","303104201","3000","0.0004","0","1","1","0","0","1","1","1","0","1","0.4","0","3",""
"0","3","1000","","303104202","3000","0","0","3","1","0","0","1","3000","1","0","3","0","0","1",""
"0","3","0","","303104203","3000","0","0","8","1","0","0","1","1.5","1","0","4","0","0","1",""
"0","3","2","","303104204","3000","8","0","10","1","0","1","1","0","1","0","101","50","0","1",""
"0","3","0.5","","303104301","3000","0","0","92","1","0","0","1","0","1","0","0","0","0","1",""
"0","3","90","","303104302","3000","0.0018","0","1","1","0","0","1","3.5","1","0","1","0.9","0","1",""
"0","7","100","","303104401","0","0","0","17","3","0","0","2","90","1","0","7","0","0","1",""
"0","7","70","","303104402","0","0","0","72","3","0","0","2","90","1","0","2","0","0","1",""
"0","3","300","","303104403","3000","0","0","16","3","0","0","2","0","1","0","1","0","0","99",""
"0","7","1","","303104404","0","90","0","10","3","1","0","2","1","1","0","1020","0","0","1",""
"0","7","1","","303104405","0","90","0","10","3","1","0","2","1","1","0","1040","0","0","1",""
"0","3","0","","303105101","3000","0","0","92","3","0","0","1","0","1","0","0","0","0","99",""
"0","3","120","","303105102","3000","0.0012","0","1","3","0","0","1","1.5","1","0","2","1.2","0","99",""
"0","1","2","","303105103","3000","8","0","10","3","0","1","1","0","1","0","11","50","0.05","99",""
"0","1","2","","303105104","3000","8","0","10","3","0","1","1","0","1","0","31","50","0.05","99",""
"0","3","0","","303105105","3000","0","0","8","3","0","0","1","3","1","0","7","0","0","99",""
"0","3","40","","303105201","3000","0.0004","0","1","1","0","0","1","1","1","0","1","0.4","0","3",""
"0","3","1000","","303105202","3000","0","0","3","1","0","0","1","3000","1","0","3","0","0","1",""
"0","3","0","","303105203","3000","0","0","8","1","0","0","1","1.5","1","0","4","0","0","1",""
"0","3","2","","303105204","3000","8","0","10","1","0","1","1","0","1","0","101","50","0","1",""
"0","3","0.5","","303105301","3000","0","0","92","1","0","0","1","0","1","0","0","0","0","1",""
"0","3","90","","303105302","3000","0.0018","0","1","1","0","0","1","3.5","1","0","1","0.9","0","1",""
"0","7","100","","303105401","0","0","0","17","3","0","0","2","90","1","0","7","0","0","1",""
"0","7","100","","303105402","0","0","0","72","3","0","0","2","90","1","0","2","0","0","1",""
"0","3","300","","303105403","3000","0","0","16","3","0","0","2","0","1","0","1","0","0","99",""
"0","7","1","","303105404","0","90","0","10","3","1","0","2","1","1","0","1020","0","0","1",""
"0","7","1","","303105405","0","90","0","10","3","1","0","2","1","1","0","1040","0","0","1",""
"0","3","120","","303106101","3000","0.0012","100","1","3","0","0","1","1.5","1","0","2","1.2","0","99",""
"0","1","2","","303106102","3000","18","0","10","3","0","1","1","0","1","0","11","50","0","99",""
"0","1","2","","303106103","3000","18","0","10","3","0","1","1","0","1","0","31","50","0","99",""
"0","3","0.5","","303106104","3000","0","0","8","3","0","0","1","18","1","0","1","0","0","99",""
"0","3","40","","303106201","3000","0.0004","50","1","1","0","0","1","2.5","1","0","1","0.4","0","3",""
"0","3","1000","","303106202","3000","0","0","3","1","0","0","1","3000","1","0","3","0","0","1",""
"0","3","0","","303106203","3000","0","0","8","1","0","0","1","1.5","1","0","4","0","0","1",""
"0","3","2","","303106204","3000","8","0","10","1","0","1","1","0","1","0","101","50","0","1",""
"0","3","90","","303106301","3000","0.0018","50","1","1","0","0","1","3.5","1","0","1","0.9","0","1",""
"0","3","18","","303200101","3000","0","0","1","1","0","0","1","1.44","1","0","2","18","0","4",""
"0","3","2","","303200102","3000","4","0","10","2","0","1","1","0","1","0","11","80","0.05","4",""
"0","8","6.8","","303200201","3000","0","0","1","1","0","0","1","0.54","1","0","2","6.8","0","2",""
"0","8","0","","303200202","3000","0","0","8","1","0","0","1","5","1","0","4","0","0","2",""
"0","3","18","","303300101","3000","0","0","1","1","0","0","1","1.44","1","0","2","18","0","5",""
"0","1","3","","303300102","0","0","0","9","1","0","0","1","6","1","0","2","3","0","0",""
"0","1","2","","303300103","0","8","0","10","1","0","1","1","0","1","0","41","60","0.05","0",""
"0","8","9","","303300201","3000","0","0","1","1","0","0","1","0.72","1","0","2","9","0","3",""
"0","1","8","","303300202","0","0","0","12","1","0","0","1","100","1","0","80","0","0","0",""
"0","20","100","","303301101","3000","0","100","9","3","0","0","1","10.5","1","0","2","0","0","99",""
"0","21","100","","303301102","3000","0","100","9","3","0","0","1","10.5","1","0","2","0","0","99",""
"0","7","9","","303301103","0","0","0","26","3","0","1","2","0","1","0","303301101","6","0","1",""
"0","7","10","","303301104","0","0","0","26","3","0","1","2","0","1","0","303301102","6","0","1",""
"0","3","2","","303301105","3000","16","0","10","3","0","0","1","0","1","0","91","50","0","99",""
"0","3","3","","303301201","3000","0.00003","100","1","6","0","0","1","1","1","0","2","3","0","99",""
"0","3","300","","303301202","3000","0","0","3","6","0","0","1","430","1","0","3","0","0","99",""
"0","3","29","","303301301","3000","0.00046","100","1","3","0","0","1","1","1","0","1","29","0","1",""
"0","20","100","","303302101","3000","0","100","9","3","0","0","1","10.5","1","0","2","0","0","99",""
"0","21","100","","303302102","3000","0","100","9","3","0","0","1","10.5","1","0","2","0","0","99",""
"0","7","9","","303302103","0","0","0","26","3","0","1","2","0","1","0","303302101","10","0","1",""
"0","7","10","","303302104","0","0","0","26","3","0","1","2","0","1","0","303302102","10","0","1",""
"0","3","2","","303302105","3000","16","0","10","3","0","0","1","0","1","0","91","100","0","99",""
"0","3","3","","303302201","3000","0.00003","100","1","6","0","0","1","1","1","0","2","3","0","99",""
"0","3","500","","303302202","3000","0","0","3","6","0","0","1","430","1","0","3","0","0","99",""
"0","3","2","","303302203","600","8","0","10","4","0","0","1","0","1","0","101","60","0","99",""
"0","3","42","","303302301","3000","0.00068","100","1","3","0","0","1","1","1","0","1","42","0","1",""
"0","3","20.4","","303303101","3000","0","0","1","1","0","0","1","1.62","1","0","2","20.4","0","99",""
"0","1","10","","303303102","0","0","0","9","1","0","0","1","8","1","0","2","10","0","0",""
"0","1","1","","303303103","0","8","0","10","1","0","1","1","0.4","1","0","41","0.4","0","0",""
"0","3","10","","303303201","3000","0","0","1","1","0","0","1","0.8","1","0","2","10","0","3",""
"0","3","8","","303303202","3000","0","0","12","1","0","0","1","100","1","0","80","0","0","99",""
"0","3","15","","303303301","3000","0","0","1","1","0","0","1","1.2","1","0","1","15","0","1",""
"0","3","0","","303303302","3000","0","0","23","1","0","303303303","1","0","1","0","500","0","0","99",""
"0","3","10","","303303303","3000","0","0","1","1","0","0","1","8","1","0","2","10","0","99",""
"0","7","100","","303303401","0","0","0","17","0","0","0","0","85","1","0","3","0","0","1",""
"0","7","180","","303303402","0","0","0","22","1","0","30330302","2","0","1","0","1","0","0","1",""
"0","7","2","","303303403","0","90","0","10","1","0","1","2","0","1","0","30","20","0","1",""
"0","7","2","","303303404","0","90","0","10","1","0","1","2","0","1","0","40","20","0","1",""
"0","3","0","","303304101","3000","0","0","92","1","0","0","1","0","1","0","0","0","0","99",""
"0","3","10","","303304102","3000","0.003","0","1","1","0","0","1","1","1","0","2","10","0","99",""
"0","1","10","","303304103","0","0","0","9","1","0","0","1","8","1","0","2","5","0","0",""
"0","1","2","","303304104","0","18","0","10","1","0","1","1","0","1","0","41","20","0","0",""
"0","3","6","","303304201","3000","0.004","0","1","1","0","0","1","0.5","1","0","2","6","0","99",""
"0","3","2","","303304202","3000","12","0","10","1","0","0","1","0","1","0","31","25","0","99",""
"0","3","2","","303304203","3000","12","0","10","1","0","0","1","0","1","0","11","25","0","99",""
"0","3","6","","303304204","3000","0.01","0","1","1","0","0","1","2","1","0","2","6","0","1",""
"0","20","1","","303305101","3000","0","100","9","6","0","0","1","10.5","1","0","2","0.1","0","99",""
"0","21","1","","303305102","3000","0","100","9","6","0","0","1","10.5","1","0","2","0.1","0","99",""
"0","7","9","","303305103","0","0","0","26","3","0","1","2","0","1","0","303305101","10","0","1",""
"0","7","10","","303305104","0","0","0","26","3","0","1","2","0","1","0","303305102","10","0","1",""
"0","3","2","","303305105","3000","16","0","10","6","0","0","1","0","1","0","91","100","0","99",""
"0","3","1","","303305201","3000","0.00008","100","1","3","0","0","1","1","1","0","1","1","0","99",""
"0","3","400","","303305202","3000","0","0","3","3","0","0","1","430","1","0","3","0","0","99",""
"0","3","0","","303305203","3000","0","100","1","3","99999","0","1","0","1","0","2","1","0","1",""
"0","3","5","","303305301","3000","0.00037","80","1","3","0","0","1","1","1","0","1","5","0","1",""
"0","20","301","","303306101","3000","0","100","9","3","0","0","1","10.5","1","0","2","0","0","99",""
"0","21","301","","303306102","3000","0","100","9","3","0","0","1","10.5","1","0","2","0","0","99",""
"0","7","9","","303306103","0","0","0","26","3","0","1","2","0.0001","1","0","303306101","1","0","1",""
"0","7","10","","303306104","0","0","0","26","3","0","1","2","0.0001","1","0","303306102","1","0","1",""
"0","3","3","","303306105","3000","16","0","10","3","0","0","1","0","1","0","91","100","0","99",""
"0","3","1.3","","303306201","3000","0.00001","100","1","3","0","0","1","1","1","0","2","1.3","0","99",""
"0","3","400","","303306202","3000","0","0","3","3","0","0","1","430","1","0","3","0","0","99",""
"0","3","0","","303306203","3000","0","100","1","3","9999999","0","1","0","1","0","2","1","0","1",""
"0","3","7.6","","303306301","3000","0.00017","100","1","3","0","0","1","1","1","0","1","7.6","0","1",""
"0","3","18","","303400101","3000","0","0","1","1","0","0","1","1.44","1","0","1","18","0","99",""
"0","1","0.8","","303400102","0","0","0","8","1","0","0","1","6","1","0","1","0","0","0",""
"0","3","2","","303400103","3000","6","0","10","3","0","1","2","0","1","0","10","120","0.05","99",""
"0","3","0","","303400201","3000","0","0","7","2","0","0","1","0","1","0","1","0","0","1",""
"0","1","9","","303400202","10","0","0","1","2","0","0","1","0.72","1","0","1","9","0","99",""
"0","1","3","","303400203","0","0","0","9","2","0","0","1","6","1","0","1","3","0","0",""
"0","1","2","","303400204","0","6","0","10","2","0","1","1","0","1","0","21","80","0","0",""
"0","3","30","","303401101","3000","0","0","1","2","0","0","1","1.44","1","0","1","30","0","99",""
"0","3","200","","303401102","3000","0","0","16","2","0","0","1","0","1","0","2","0","0","99",""
"0","3","20","","303401201","3000","0","0","1","2","0","0","1","1.1","1","0","1","20","0","2",""
"0","3","5","","303401202","3000","0","0","9","2","0","0","1","8","1","0","1","5","0","2",""
"0","3","20","","303401301","3000","0","0","1","2","0","0","1","1.1","1","0","1","20","0","3",""
"0","3","20","","303401302","3000","0","0","1","2","0","0","1","1.44","1","0","1","20","0","1",""
"0","3","2","","303401303","3000","12","0","10","2","0","1","1","0","1","0","21","50","0","1",""
"0","3","2","","303401304","3000","12","0","10","2","0","1","1","0","1","0","41","50","0","1",""
"0","7","100","","303401401","0","0","0","17","0","0","0","0","80","1","0","3","0","0","1",""
"0","7","180","","303401402","0","0","0","22","1","0","30340102","2","0","1","0","1","0","0","1",""
"0","7","2","","303401403","0","90","0","10","1","0","0","2","0","1","0","10","35","0","1",""
"0","3","30","","303402101","3000","0","0","1","2","0","0","1","1.44","1","0","1","30","0","99",""
"0","3","200","","303402102","3000","0","0","16","2","0","0","1","0","1","0","2","0","0","99",""
"0","3","20","","303402201","3000","0","0","1","2","0","0","1","1.1","1","0","1","20","0","2",""
"0","3","4","","303402202","3000","0","0","9","2","0","0","1","8","1","0","1","4","0","2",""
"0","3","20","","303402301","3000","0","0","1","2","0","0","1","1.1","1","0","1","20","0","3",""
"0","3","20","","303402302","3000","0","0","1","2","0","0","1","1.44","1","0","1","20","0","1",""
"0","3","2","","303402303","3000","12","0","10","2","0","1","1","0","1","0","21","60","0","1",""
"0","3","2","","303402304","3000","12","0","10","2","0","1","1","0","1","0","41","60","0","1",""
"0","7","100","","303402401","0","0","0","17","0","0","0","0","80","1","0","3","0","0","1",""
"0","7","180","","303402402","0","0","0","22","1","0","30340102","2","0","1","0","1","0","0","1",""
"0","7","2","","303402403","0","90","0","10","1","0","0","2","0","1","0","10","35","0","1",""
"0","3","100","","303403101","3000","0","0","49","3","0","0","1","1","1","0","10","0","0","99",""
"0","3","3","","303403102","3000","0.00004","100","1","3","0","0","1","1","1","0","1","3","0","99",""
"0","3","3","","303403103","3000","90","0","10","3","0","1","1","0","1","0","11","20","0","99",""
"0","3","3","","303403104","3000","90","0","10","3","0","1","1","0","1","0","31","20","0","99",""
"0","3","2","","303403201","3000","0.00002","100","1","3","0","0","1","1","1","0","1","2","0","99",""
"0","3","2","","303403202","3000","0.00002","100","1","3","0","0","1","1","1","0","1","2","0","99",""
"0","3","1","","303403203","3000","90","0","10","3","0","1","1","0.004","1","0","21","100","0","99",""
"0","3","14","","303403301","3000","0.00026","100","1","3","0","0","1","1","1","0","1","14","0","1",""
"0","3","100","","303404101","3000","0","0","49","3","0","0","1","1","1","0","10","0","0","99",""
"0","3","3","","303404102","3000","0.00004","100","1","3","0","0","1","1","1","0","1","3","0","99",""
"0","3","3","","303404103","3000","90","0","10","3","0","1","1","0","1","0","11","40","0","99",""
"0","3","3","","303404104","3000","90","0","10","3","0","1","1","0","1","0","31","40","0","99",""
"0","3","2","","303404201","3000","0.00002","100","1","3","0","0","1","1","1","0","1","2","0","99",""
"0","3","2","","303404202","3000","0.00002","100","1","3","0","0","1","1","1","0","1","2","0","99",""
"0","3","1","","303404203","3000","90","0","10","3","0","1","1","0.004","1","0","21","100","0","99",""
