5d49442e91a91a4c948f7bf8752760924927e5aafbc00f26ee3360fbbd19fb0f,ea1281628e1d6bf9f11d60ed3f574540c52ead813d24f07acaa353214ec8ac20,00319f9e9029f9b1c97b1b6d78abab19a75d0ed9d6d5e893b48019e258f846bd,9ffc04086cac53e4d95491cc8346dff04e9b902b43a151bf1793122c71e1a481,50b93ca102565aa5990b69a1fe1756905c0a0652166ee0cde50f1e4ddab392af,8bf2f60e54f23a905e02ad178bd239034086a46c7396f69d5bebae9720bef2d8,951aec5f054567c93e90047a7d58a2fb417856b6a71321d4c2a687d4364cee44,45fe15a6bb62e755a4b38856e5ef064961a3fbbf9e84976a9317d20ddca10855,e9a1f816f732c06c4a0e0f304d0949ba5b3acf98d01fb24856dd4068d72f0940,4ac21c92d7513431cfe4a29ba76e27d4f951fc2fcbfee7e78a82c6c785e9e91c,acc035d9be57859c1a900ccef6e9d0277dd1705871e80c33cac618523c621592,d2b62ee3d410e2d3c98980f94fe4e2ac0fbe58c7a92a68c57b625199d5686b86,bfea00590b895ebbe4a2a4cc83d3dc0c0f2420600f30de0d94049434141c37d2,f7fa6415563f853297076993d634757ace697cdffd85f00f516c1e3da3e383ac,15ce402a2e26a1ae85d41b53d8d6d4f3c77f361bb60b68283cd8af10731dd14e,d5c52e4369f6beae43d2727a93127cfccb071983315fdd35cbef5ddb50b6b6cd
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1059109"
"90006","2","0","31043","100","0","91002","1","0","0","80","2","0","8","0","1059110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1059111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1059112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1059113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1059114"
"90006","2","0","31043","100","0","91002","1","0","0","80","2","0","8","0","1059115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1059116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1060101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1060102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1060103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1060104"
"90006","2","0","31018","100","0","91002","2","0","0","150","2","0","8","0","1060105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1060106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1060107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1060108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1060109"
"90006","2","0","31018","100","0","91002","1","0","0","80","2","0","8","0","1060110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1060111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1060112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1060113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1060114"
"90006","2","0","31018","100","0","91002","1","0","0","80","2","0","8","0","1060115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1060116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1061101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1061102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1061103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1061104"
"90006","2","0","31145","100","0","91002","2","0","0","150","2","0","8","0","1061105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1061106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1061107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1061108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1061109"
"90006","2","0","31145","100","0","91002","1","0","0","80","2","0","8","0","1061110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1061111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1061112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1061113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1061114"
"90006","2","0","31145","100","0","91002","1","0","0","80","2","0","8","0","1061115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1061116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1063101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1063102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1063103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1063104"
"90006","2","0","31025","100","0","91002","2","0","0","150","2","0","8","0","1063105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1063106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1063107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1063108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1063109"
"90006","2","0","31025","100","0","91002","1","0","0","80","2","0","8","0","1063110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1063111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1063112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1063113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1063114"
"90006","2","0","31025","100","0","91002","1","0","0","80","2","0","8","0","1063115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1063116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1064101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1064102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1064103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1064104"
"90006","2","0","31042","100","0","91002","2","0","0","150","2","0","8","0","1064105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1064106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1064107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1064108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1064109"
"90006","2","0","31042","100","0","91002","1","0","0","80","2","0","8","0","1064110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1064111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1064112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1064113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1064114"
"90006","2","0","31042","100","0","91002","1","0","0","80","2","0","8","0","1064115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1064116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1065101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1065102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1065103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1065104"
"90006","2","0","31022","100","0","91002","2","0","0","150","2","0","8","0","1065105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1065106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1065107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1065108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1065109"
"90006","2","0","31022","100","0","91002","1","0","0","80","2","0","8","0","1065110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1065111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1065112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1065113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1065114"
"90006","2","0","31022","100","0","91002","1","0","0","80","2","0","8","0","1065115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1065116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1066101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1066102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1066103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1066104"
"90006","2","0","31043","100","0","91002","2","0","0","150","2","0","8","0","1066105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1066106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1066107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1066108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1066109"
"90006","2","0","31043","100","0","91002","1","0","0","80","2","0","8","0","1066110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1066111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1066112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1066113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1066114"
"90006","2","0","31043","100","0","91002","1","0","0","80","2","0","8","0","1066115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1066116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1067101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1067102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1067103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1067104"
"90006","2","0","31018","100","0","91002","2","0","0","150","2","0","8","0","1067105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1067106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1067107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1067108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1067109"
"90006","2","0","31018","100","0","91002","1","0","0","80","2","0","8","0","1067110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1067111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1067112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1067113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1067114"
"90006","2","0","31018","100","0","91002","1","0","0","80","2","0","8","0","1067115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1067116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1068101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1068102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1068103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1068104"
"90006","2","0","31145","100","0","91002","2","0","0","150","2","0","8","0","1068105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1068106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1068107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1068108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1068109"
"90006","2","0","31145","100","0","91002","1","0","0","80","2","0","8","0","1068110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1068111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1068112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1068113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1068114"
"90006","2","0","31145","100","0","91002","1","0","0","80","2","0","8","0","1068115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1068116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1069101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1069102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1069103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1069104"
"90006","2","0","31025","100","0","91002","2","0","0","150","2","0","8","0","1069105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1069106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1069107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1069108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1069109"
"90006","2","0","31025","100","0","91002","1","0","0","80","2","0","8","0","1069110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1069111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1069112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1069113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1069114"
"90006","2","0","31025","100","0","91002","1","0","0","80","2","0","8","0","1069115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1069116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1070101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1070102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1070103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1070104"
"90006","2","0","31042","100","0","91002","2","0","0","150","2","0","8","0","1070105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1070106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1070107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1070108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1070109"
"90006","2","0","31042","100","0","91002","1","0","0","80","2","0","8","0","1070110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1070111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1070112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1070113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1070114"
"90006","2","0","31042","100","0","91002","1","0","0","80","2","0","8","0","1070115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1070116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1071101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1071102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1071103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1071104"
"90006","2","0","31022","100","0","91002","2","0","0","150","2","0","8","0","1071105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1071106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1071107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1071108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1071109"
"90006","2","0","31022","100","0","91002","1","0","0","80","2","0","8","0","1071110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1071111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1071112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1071113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1071114"
"90006","2","0","31022","100","0","91002","1","0","0","80","2","0","8","0","1071115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1071116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1072101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1072102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1072103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1072104"
"90006","2","0","31043","100","0","91002","2","0","0","150","2","0","8","0","1072105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1072106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1072107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1072108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1072109"
"90006","2","0","31043","100","0","91002","1","0","0","80","2","0","8","0","1072110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1072111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1072112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1072113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1072114"
"90006","2","0","31043","100","0","91002","1","0","0","80","2","0","8","0","1072115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1072116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1073101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1073102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1073103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1073104"
"90006","2","0","31018","100","0","91002","2","0","0","150","2","0","8","0","1073105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1073106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1073107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1073108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1073109"
"90006","2","0","31018","100","0","91002","1","0","0","80","2","0","8","0","1073110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1073111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1073112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1073113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1073114"
"90006","2","0","31018","100","0","91002","1","0","0","80","2","0","8","0","1073115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1073116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1074101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1074102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1074103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1074104"
"90006","2","0","31145","100","0","91002","2","0","0","150","2","0","8","0","1074105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1074106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1074107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1074108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1074109"
"90006","2","0","31145","100","0","91002","1","0","0","80","2","0","8","0","1074110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1074111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1074112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1074113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1074114"
"90006","2","0","31145","100","0","91002","1","0","0","80","2","0","8","0","1074115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1074116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1075101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1075102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1075103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1075104"
"90006","2","0","31025","100","0","91002","2","0","0","150","2","0","8","0","1075105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1075106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1075107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1075108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1075109"
"90006","2","0","31025","100","0","91002","1","0","0","80","2","0","8","0","1075110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1075111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1075112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1075113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1075114"
"90006","2","0","31025","100","0","91002","1","0","0","80","2","0","8","0","1075115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1075116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1076101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1076102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1076103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1076104"
"90006","2","0","31042","100","0","91002","2","0","0","150","2","0","8","0","1076105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1076106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1076107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1076108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1076109"
"90006","2","0","31042","100","0","91002","1","0","0","80","2","0","8","0","1076110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1076111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1076112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1076113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1076114"
"90006","2","0","31042","100","0","91002","1","0","0","80","2","0","8","0","1076115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1076116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1077101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1077102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1077103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1077104"
"90006","2","0","31022","100","0","91002","2","0","0","150","2","0","8","0","1077105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1077106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1077107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1077108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1077109"
"90006","2","0","31022","100","0","91002","1","0","0","80","2","0","8","0","1077110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1077111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1077112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1077113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1077114"
"90006","2","0","31022","100","0","91002","1","0","0","80","2","0","8","0","1077115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1077116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1078101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1078102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1078103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1078104"
"90006","2","0","31214","100","0","91002","2","0","0","150","2","0","8","0","1078105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1078106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1078107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1078108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1078109"
"90006","2","0","31214","100","0","91002","1","0","0","80","2","0","8","0","1078110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1078111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1078112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1078113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1078114"
"90006","2","0","31214","100","0","91002","1","0","0","80","2","0","8","0","1078115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1078116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1079101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1079102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1079103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1079104"
"90006","2","0","31043","100","0","91002","2","0","0","150","2","0","8","0","1079105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1079106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1079107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1079108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1079109"
"90006","2","0","31043","100","0","91002","1","0","0","80","2","0","8","0","1079110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1079111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1079112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1079113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1079114"
"90006","2","0","31043","100","0","91002","1","0","0","80","2","0","8","0","1079115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1079116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1080101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1080102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1080103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1080104"
"90006","2","0","31018","100","0","91002","2","0","0","150","2","0","8","0","1080105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1080106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1080107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1080108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1080109"
"90006","2","0","31018","100","0","91002","1","0","0","80","2","0","8","0","1080110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1080111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1080112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1080113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1080114"
"90006","2","0","31018","100","0","91002","1","0","0","80","2","0","8","0","1080115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1080116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1081101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1081102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1081103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1081104"
"90006","2","0","31145","100","0","91002","2","0","0","150","2","0","8","0","1081105"
"90006","2","0","0","20","0","91002","0","0","0","20","2","0","8","0","1081106"
"90006","2","0","0","30","0","91002","0","0","0","25","2","0","8","0","1081107"
"90006","2","0","0","40","0","91002","0","0","0","30","2","0","8","0","1081108"
"90006","2","0","0","50","0","91002","0","0","0","40","2","0","8","0","1081109"
"90006","2","0","31145","100","0","91002","1","0","0","80","2","0","8","0","1081110"
"90006","2","0","0","30","0","91002","0","0","0","20","2","0","8","0","1081111"
"90006","2","0","0","40","0","91002","0","0","0","25","2","0","8","0","1081112"
"90006","2","0","0","50","0","91002","0","0","0","30","2","0","8","0","1081113"
"90006","2","0","0","60","0","91002","0","0","0","40","2","0","8","0","1081114"
"90006","2","0","31145","100","0","91002","1","0","0","80","2","0","8","0","1081115"
"0","0","0","0","0","0","94002","0","0","0","25000","0","0","12","0","1081116"
"90006","2","0","0","20","0","91002","0","0","0","40","2","0","8","0","1082101"
"90006","2","0","0","30","0","91002","0","0","0","50","2","0","8","0","1082102"
"90006","2","0","0","40","0","91002","0","0","0","75","2","0","8","0","1082103"
"90006","2","0","0","50","0","91002","0","0","0","100","2","0","8","0","1082104"
