60647178848c2116c003e67b2da6ee4e3b6be1ce73eb810574879a6a19463a62,60536a7e73a493b883303276627efd112f99cb29323e8913401d72698ea44027,29782e0fc2a6c89349ecc0528d52f4089d421082fe1ba34a4e7cdc42ca88972d,9369453f8e3b9c62d0d74c1e46c0d8e0a7f5aff86138a8d9a9cc5673de1d2b55,0a2a7d29f548ff3532785cff7f925600a2d76488d0b6e79d580d9421f1a11ed1,9b013ecd7eb1b1cbab8aaa891e0adb2a338a1f951416d4cf47b6e1811906d952,ea42ab27f5e3e68c510b25e58c1af1bd3819b8cd1a750437c862c5b4b30d99e5,bd3f2220fb99dc236a77362b17a17ec8f58c60502caa7adbd42c0bb1cfa426fe,01ec8f1654d3f20d9b73a32a78e62e01f63b37701c4c7c1d832e9c894674dab3
"11001002","35","94","2022/12/16 4:59:59","75","0","5","2020/11/16 5:00:00","10075121"
"11001002","60000","94","2022/12/16 4:59:59","75","94002","12","2020/11/16 5:00:00","10075122"
"11001002","6","94","2022/12/16 4:59:59","75","23001","2","2020/11/16 5:00:00","10075123"
"11101001","50","94","2030/12/31 23:59:59","75","0","5","2022/12/16 5:00:00","10075152"
"11101001","5","94","2030/12/31 23:59:59","75","20003","2","2022/12/16 5:00:00","10075153"
"11001002","70","94","2030/12/31 23:59:59","75","0","5","2022/12/16 5:00:00","10075154"
"11001002","60000","94","2030/12/31 23:59:59","75","94002","12","2022/12/16 5:00:00","10075155"
"11001002","6","94","2025/10/01 4:59:59","75","23001","2","2022/12/16 5:00:00","10075156"
"11001002","100","94","2030/12/31 23:59:59","75","23003","2","2025/10/01 5:00:00","10075157"
"11001001","40","119","2022/12/16 4:59:59","95","0","5","2020/11/16 5:00:00","10095003"
"11001001","70000","119","2022/12/16 4:59:59","95","94002","12","2020/11/16 5:00:00","10095004"
"11001001","10","119","2022/12/16 4:59:59","95","91002","8","2020/11/16 5:00:00","10095005"
"11003001","50","119","2022/12/16 4:59:59","95","0","5","2020/11/16 5:00:00","10095006"
"11003001","18","119","2022/12/16 4:59:59","95","20002","2","2020/11/16 5:00:00","10095007"
"11003001","10","119","2022/12/16 4:59:59","95","91002","8","2020/11/16 5:00:00","10095008"
"13002001","25","119","2022/12/16 4:59:59","95","0","5","2020/11/16 5:00:00","10095009"
"18004001","25","119","2022/12/16 4:59:59","95","0","5","2020/11/16 5:00:00","10095010"
"16006001","30","119","2022/12/16 4:59:59","95","0","5","2020/11/16 5:00:00","10095011"
"16007001","30","119","2022/12/16 4:59:59","95","0","5","2020/11/16 5:00:00","10095012"
"16007001","3","119","2022/12/16 4:59:59","95","22001","2","2020/11/16 5:00:00","10095013"
"11004001","40","119","2022/12/16 4:59:59","95","0","5","2020/11/16 5:00:00","10095014"
"11004001","18","119","2022/12/16 4:59:59","95","20002","2","2020/11/16 5:00:00","10095015"
"11004001","500","119","2022/12/16 4:59:59","95","90007","2","2020/11/16 5:00:00","10095016"
"11005001","50","119","2022/12/16 4:59:59","95","0","5","2020/11/16 5:00:00","10095017"
"11005001","60000","119","2022/12/16 4:59:59","95","94002","12","2020/11/16 5:00:00","10095018"
"11005001","500","119","2022/12/16 4:59:59","95","90007","2","2020/11/16 5:00:00","10095019"
"11001001","80","119","2030/12/31 23:59:59","95","0","5","2022/12/16 5:00:00","10095023"
"14001001","50","119","2022/12/16 4:59:59","95","0","5","2020/11/16 5:00:00","10095024"
"14001001","170000","119","2022/12/16 4:59:59","95","94002","12","2020/11/16 5:00:00","10095025"
"14001001","6","119","2022/12/16 4:59:59","95","20003","2","2020/11/16 5:00:00","10095026"
"14003001","65","119","2022/12/16 4:59:59","95","0","5","2020/11/16 5:00:00","10095027"
"14003001","300000","119","2022/12/16 4:59:59","95","94002","12","2020/11/16 5:00:00","10095028"
"14003001","4","119","2022/12/16 4:59:59","95","22002","2","2020/11/16 5:00:00","10095029"
"11001001","70000","119","2030/12/31 23:59:59","95","94002","12","2022/12/16 5:00:00","10095030"
"11001001","10","119","2030/12/31 23:59:59","95","91002","8","2022/12/16 5:00:00","10095031"
"11003001","100","119","2030/12/31 23:59:59","95","0","5","2022/12/16 5:00:00","10095032"
"11003001","18","119","2030/12/31 23:59:59","95","20002","2","2022/12/16 5:00:00","10095033"
"11003001","10","119","2030/12/31 23:59:59","95","91002","8","2022/12/16 5:00:00","10095034"
"13002001","50","119","2030/12/31 23:59:59","95","0","5","2022/12/16 5:00:00","10095035"
"18004001","50","119","2030/12/31 23:59:59","95","0","5","2022/12/16 5:00:00","10095036"
"16006001","60","119","2024/02/14 23:59:59","95","0","5","2022/12/16 5:00:00","10095037"
"16007001","60","119","2024/02/14 23:59:59","95","0","5","2022/12/16 5:00:00","10095038"
"16007001","3","119","2024/02/14 23:59:59","95","22001","2","2022/12/16 5:00:00","10095039"
"11004001","80","119","2030/12/31 23:59:59","95","0","5","2022/12/16 5:00:00","10095040"
"11004001","18","119","2030/12/31 23:59:59","95","20002","2","2022/12/16 5:00:00","10095041"
"11004001","500","119","2030/12/31 23:59:59","95","90007","2","2022/12/16 5:00:00","10095042"
"11005001","100","119","2030/12/31 23:59:59","95","0","5","2022/12/16 5:00:00","10095043"
"11005001","60000","119","2030/12/31 23:59:59","95","94002","12","2022/12/16 5:00:00","10095044"
"11005001","500","119","2030/12/31 23:59:59","95","90007","2","2022/12/16 5:00:00","10095045"
"14001001","100","119","2030/12/31 23:59:59","95","0","5","2022/12/16 5:00:00","10095046"
"14001001","170000","119","2030/12/31 23:59:59","95","94002","12","2022/12/16 5:00:00","10095047"
"14001001","6","119","2030/12/31 23:59:59","95","20003","2","2022/12/16 5:00:00","10095048"
"14003001","130","119","2030/12/31 23:59:59","95","0","5","2022/12/16 5:00:00","10095049"
"14003001","300000","119","2030/12/31 23:59:59","95","94002","12","2022/12/16 5:00:00","10095050"
"14003001","4","119","2030/12/31 23:59:59","95","22002","2","2022/12/16 5:00:00","10095051"
"11101001","25","119","2022/12/16 4:59:59","95","0","5","2020/11/16 5:00:00","10095114"
"11101001","6","119","2022/12/16 4:59:59","95","20003","2","2020/11/16 5:00:00","10095115"
"11001002","40","119","2022/12/16 4:59:59","95","0","5","2020/11/16 5:00:00","10095121"
"11001002","70000","119","2022/12/16 4:59:59","95","94002","12","2020/11/16 5:00:00","10095122"
"11001002","6","119","2022/12/16 4:59:59","95","23001","2","2020/11/16 5:00:00","10095123"
"11101001","50","119","2030/12/31 23:59:59","95","0","5","2022/12/16 5:00:00","10095152"
"11101001","6","119","2030/12/31 23:59:59","95","20003","2","2022/12/16 5:00:00","10095153"
"11001002","80","119","2030/12/31 23:59:59","95","0","5","2022/12/16 5:00:00","10095154"
"11001002","70000","119","2030/12/31 23:59:59","95","94002","12","2022/12/16 5:00:00","10095155"
"11001002","6","119","2025/10/01 4:59:59","95","23001","2","2022/12/16 5:00:00","10095156"
"11001002","100","119","2030/12/31 23:59:59","95","23003","2","2025/10/01 5:00:00","10095157"
"11001001","40","139","2022/12/16 4:59:59","120","0","5","2020/11/16 5:00:00","10120003"
"11001001","80000","139","2022/12/16 4:59:59","120","94002","12","2020/11/16 5:00:00","10120004"
"11001001","10","139","2022/12/16 4:59:59","120","91002","8","2020/11/16 5:00:00","10120005"
"11003001","55","139","2022/12/16 4:59:59","120","0","5","2020/11/16 5:00:00","10120006"
"11003001","22","139","2022/12/16 4:59:59","120","20002","2","2020/11/16 5:00:00","10120007"
"11003001","10","139","2022/12/16 4:59:59","120","91002","8","2020/11/16 5:00:00","10120008"
"13002001","25","139","2022/12/16 4:59:59","120","0","5","2020/11/16 5:00:00","10120009"
"18004001","25","139","2022/12/16 4:59:59","120","0","5","2020/11/16 5:00:00","10120010"
"16006001","35","139","2022/12/16 4:59:59","120","0","5","2020/11/16 5:00:00","10120011"
"16007001","30","139","2022/12/16 4:59:59","120","0","5","2020/11/16 5:00:00","10120012"
"16007001","3","139","2022/12/16 4:59:59","120","22001","2","2020/11/16 5:00:00","10120013"
"11004001","40","139","2022/12/16 4:59:59","120","0","5","2020/11/16 5:00:00","10120014"
"11004001","22","139","2022/12/16 4:59:59","120","20002","2","2020/11/16 5:00:00","10120015"
"11004001","500","139","2022/12/16 4:59:59","120","90007","2","2020/11/16 5:00:00","10120016"
"11005001","55","139","2022/12/16 4:59:59","120","0","5","2020/11/16 5:00:00","10120017"
"11005001","70000","139","2022/12/16 4:59:59","120","94002","12","2020/11/16 5:00:00","10120018"
"11005001","500","139","2022/12/16 4:59:59","120","90007","2","2020/11/16 5:00:00","10120019"
"11001001","80","139","2030/12/31 23:59:59","120","0","5","2022/12/16 5:00:00","10120023"
"14001001","55","139","2022/12/16 4:59:59","120","0","5","2020/11/16 5:00:00","10120024"
"14001001","200000","139","2022/12/16 4:59:59","120","94002","12","2020/11/16 5:00:00","10120025"
"14001001","7","139","2022/12/16 4:59:59","120","20003","2","2020/11/16 5:00:00","10120026"
"14003001","65","139","2022/12/16 4:59:59","120","0","5","2020/11/16 5:00:00","10120027"
"14003001","340000","139","2022/12/16 4:59:59","120","94002","12","2020/11/16 5:00:00","10120028"
"14003001","4","139","2022/12/16 4:59:59","120","22002","2","2020/11/16 5:00:00","10120029"
"11001001","80000","139","2030/12/31 23:59:59","120","94002","12","2022/12/16 5:00:00","10120030"
"11001001","10","139","2030/12/31 23:59:59","120","91002","8","2022/12/16 5:00:00","10120031"
"11003001","110","139","2030/12/31 23:59:59","120","0","5","2022/12/16 5:00:00","10120032"
"11003001","22","139","2030/12/31 23:59:59","120","20002","2","2022/12/16 5:00:00","10120033"
"11003001","10","139","2030/12/31 23:59:59","120","91002","8","2022/12/16 5:00:00","10120034"
"13002001","50","139","2030/12/31 23:59:59","120","0","5","2022/12/16 5:00:00","10120035"
"18004001","50","139","2030/12/31 23:59:59","120","0","5","2022/12/16 5:00:00","10120036"
"16006001","70","139","2024/02/14 23:59:59","120","0","5","2022/12/16 5:00:00","10120037"
"16007001","60","139","2024/02/14 23:59:59","120","0","5","2022/12/16 5:00:00","10120038"
"16007001","3","139","2024/02/14 23:59:59","120","22001","2","2022/12/16 5:00:00","10120039"
"11004001","80","139","2030/12/31 23:59:59","120","0","5","2022/12/16 5:00:00","10120040"
"11004001","22","139","2030/12/31 23:59:59","120","20002","2","2022/12/16 5:00:00","10120041"
"11004001","500","139","2030/12/31 23:59:59","120","90007","2","2022/12/16 5:00:00","10120042"
"11005001","110","139","2030/12/31 23:59:59","120","0","5","2022/12/16 5:00:00","10120043"
"11005001","70000","139","2030/12/31 23:59:59","120","94002","12","2022/12/16 5:00:00","10120044"
"11005001","500","139","2030/12/31 23:59:59","120","90007","2","2022/12/16 5:00:00","10120045"
"14001001","110","139","2030/12/31 23:59:59","120","0","5","2022/12/16 5:00:00","10120046"
"14001001","200000","139","2030/12/31 23:59:59","120","94002","12","2022/12/16 5:00:00","10120047"
"14001001","7","139","2030/12/31 23:59:59","120","20003","2","2022/12/16 5:00:00","10120048"
"14003001","130","139","2030/12/31 23:59:59","120","0","5","2022/12/16 5:00:00","10120049"
"14003001","340000","139","2030/12/31 23:59:59","120","94002","12","2022/12/16 5:00:00","10120050"
"14003001","4","139","2030/12/31 23:59:59","120","22002","2","2022/12/16 5:00:00","10120051"
"11101001","25","139","2022/12/16 4:59:59","120","0","5","2020/11/16 5:00:00","10120114"
"11101001","7","139","2022/12/16 4:59:59","120","20003","2","2020/11/16 5:00:00","10120115"
"11001002","40","139","2022/12/16 4:59:59","120","0","5","2020/11/16 5:00:00","10120121"
"11001002","70000","139","2022/12/16 4:59:59","120","94002","12","2020/11/16 5:00:00","10120122"
"11001002","6","139","2022/12/16 4:59:59","120","23001","2","2020/11/16 5:00:00","10120123"
"11101001","50","139","2030/12/31 23:59:59","120","0","5","2022/12/16 5:00:00","10120152"
"11101001","7","139","2030/12/31 23:59:59","120","20003","2","2022/12/16 5:00:00","10120153"
"11001002","80","139","2030/12/31 23:59:59","120","0","5","2022/12/16 5:00:00","10120154"
"11001002","70000","139","2030/12/31 23:59:59","120","94002","12","2022/12/16 5:00:00","10120155"
"11001002","6","139","2025/10/01 4:59:59","120","23001","2","2022/12/16 5:00:00","10120156"
"11001002","100","139","2030/12/31 23:59:59","120","23003","2","2025/10/01 5:00:00","10120157"
"11001001","40","159","2022/12/16 4:59:59","140","0","5","2020/11/16 5:00:00","10140003"
"11001001","80000","159","2022/12/16 4:59:59","140","94002","12","2020/11/16 5:00:00","10140004"
"11001001","10","159","2022/12/16 4:59:59","140","91002","8","2020/11/16 5:00:00","10140005"
"11003001","55","159","2022/12/16 4:59:59","140","0","5","2020/11/16 5:00:00","10140006"
"11003001","26","159","2022/12/16 4:59:59","140","20002","2","2020/11/16 5:00:00","10140007"
"11003001","10","159","2022/12/16 4:59:59","140","91002","8","2020/11/16 5:00:00","10140008"
"13002001","25","159","2022/12/16 4:59:59","140","0","5","2020/11/16 5:00:00","10140009"
"18004001","25","159","2022/12/16 4:59:59","140","0","5","2020/11/16 5:00:00","10140010"
"16006001","35","159","2022/12/16 4:59:59","140","0","5","2020/11/16 5:00:00","10140011"
"16007001","35","159","2022/12/16 4:59:59","140","0","5","2020/11/16 5:00:00","10140012"
"16007001","3","159","2022/12/16 4:59:59","140","22001","2","2020/11/16 5:00:00","10140013"
"11004001","40","159","2022/12/16 4:59:59","140","0","5","2020/11/16 5:00:00","10140014"
"11004001","26","159","2022/12/16 4:59:59","140","20002","2","2020/11/16 5:00:00","10140015"
"11004001","500","159","2022/12/16 4:59:59","140","90007","2","2020/11/16 5:00:00","10140016"
"11005001","55","159","2022/12/16 4:59:59","140","0","5","2020/11/16 5:00:00","10140017"
"11005001","80000","159","2022/12/16 4:59:59","140","94002","12","2020/11/16 5:00:00","10140018"
"11005001","500","159","2022/12/16 4:59:59","140","90007","2","2020/11/16 5:00:00","10140019"
"11001001","80","159","2030/12/31 23:59:59","140","0","5","2022/12/16 5:00:00","10140023"
"14001001","55","159","2022/12/16 4:59:59","140","0","5","2020/11/16 5:00:00","10140024"
"14001001","220000","159","2022/12/16 4:59:59","140","94002","12","2020/11/16 5:00:00","10140025"
"14001001","8","159","2022/12/16 4:59:59","140","20003","2","2020/11/16 5:00:00","10140026"
"14003001","70","159","2022/12/16 4:59:59","140","0","5","2020/11/16 5:00:00","10140027"
"14003001","380000","159","2022/12/16 4:59:59","140","94002","12","2020/11/16 5:00:00","10140028"
"14003001","4","159","2022/12/16 4:59:59","140","22002","2","2020/11/16 5:00:00","10140029"
"11001001","80000","159","2030/12/31 23:59:59","140","94002","12","2022/12/16 5:00:00","10140030"
"11001001","10","159","2030/12/31 23:59:59","140","91002","8","2022/12/16 5:00:00","10140031"
"11003001","110","159","2030/12/31 23:59:59","140","0","5","2022/12/16 5:00:00","10140032"
"11003001","26","159","2030/12/31 23:59:59","140","20002","2","2022/12/16 5:00:00","10140033"
"11003001","10","159","2030/12/31 23:59:59","140","91002","8","2022/12/16 5:00:00","10140034"
"13002001","50","159","2030/12/31 23:59:59","140","0","5","2022/12/16 5:00:00","10140035"
"18004001","50","159","2030/12/31 23:59:59","140","0","5","2022/12/16 5:00:00","10140036"
"16006001","70","159","2024/02/14 23:59:59","140","0","5","2022/12/16 5:00:00","10140037"
"16007001","70","159","2024/02/14 23:59:59","140","0","5","2022/12/16 5:00:00","10140038"
"16007001","3","159","2024/02/14 23:59:59","140","22001","2","2022/12/16 5:00:00","10140039"
"11004001","80","159","2030/12/31 23:59:59","140","0","5","2022/12/16 5:00:00","10140040"
"11004001","26","159","2030/12/31 23:59:59","140","20002","2","2022/12/16 5:00:00","10140041"
"11004001","500","159","2030/12/31 23:59:59","140","90007","2","2022/12/16 5:00:00","10140042"
"11005001","110","159","2030/12/31 23:59:59","140","0","5","2022/12/16 5:00:00","10140043"
"11005001","80000","159","2030/12/31 23:59:59","140","94002","12","2022/12/16 5:00:00","10140044"
"11005001","500","159","2030/12/31 23:59:59","140","90007","2","2022/12/16 5:00:00","10140045"
"14001001","110","159","2030/12/31 23:59:59","140","0","5","2022/12/16 5:00:00","10140046"
"14001001","220000","159","2030/12/31 23:59:59","140","94002","12","2022/12/16 5:00:00","10140047"
"14001001","8","159","2030/12/31 23:59:59","140","20003","2","2022/12/16 5:00:00","10140048"
"14003001","140","159","2030/12/31 23:59:59","140","0","5","2022/12/16 5:00:00","10140049"
"14003001","380000","159","2030/12/31 23:59:59","140","94002","12","2022/12/16 5:00:00","10140050"
"14003001","4","159","2030/12/31 23:59:59","140","22002","2","2022/12/16 5:00:00","10140051"
"11101001","25","159","2022/12/16 4:59:59","140","0","5","2020/11/16 5:00:00","10140114"
"11101001","8","159","2022/12/16 4:59:59","140","20003","2","2020/11/16 5:00:00","10140115"
"11001002","40","159","2022/12/16 4:59:59","140","0","5","2020/11/16 5:00:00","10140121"
"11001002","80000","159","2022/12/16 4:59:59","140","94002","12","2020/11/16 5:00:00","10140122"
"11001002","6","159","2022/12/16 4:59:59","140","23001","2","2020/11/16 5:00:00","10140123"
"11101001","50","159","2030/12/31 23:59:59","140","0","5","2022/12/16 5:00:00","10140152"
"11101001","8","159","2030/12/31 23:59:59","140","20003","2","2022/12/16 5:00:00","10140153"
"11001002","80","159","2030/12/31 23:59:59","140","0","5","2022/12/16 5:00:00","10140154"
"11001002","80000","159","2030/12/31 23:59:59","140","94002","12","2022/12/16 5:00:00","10140155"
"11001002","6","159","2025/10/01 4:59:59","140","23001","2","2022/12/16 5:00:00","10140156"
"11001002","100","159","2030/12/31 23:59:59","140","23003","2","2025/10/01 5:00:00","10140157"
"11001001","40","179","2022/12/16 4:59:59","160","0","5","2020/11/16 5:00:00","10160003"
"11001001","90000","179","2022/12/16 4:59:59","160","94002","12","2020/11/16 5:00:00","10160004"
"11001001","10","179","2022/12/16 4:59:59","160","91002","8","2020/11/16 5:00:00","10160005"
"11003001","55","179","2022/12/16 4:59:59","160","0","5","2020/11/16 5:00:00","10160006"
"11003001","30","179","2022/12/16 4:59:59","160","20002","2","2020/11/16 5:00:00","10160007"
"11003001","10","179","2022/12/16 4:59:59","160","91002","8","2020/11/16 5:00:00","10160008"
"13002001","30","179","2022/12/16 4:59:59","160","0","5","2020/11/16 5:00:00","10160009"
"18004001","30","179","2022/12/16 4:59:59","160","0","5","2020/11/16 5:00:00","10160010"
"16006001","35","179","2022/12/16 4:59:59","160","0","5","2020/11/16 5:00:00","10160011"
"16007001","35","179","2022/12/16 4:59:59","160","0","5","2020/11/16 5:00:00","10160012"
"16007001","3","179","2022/12/16 4:59:59","160","22001","2","2020/11/16 5:00:00","10160013"
"11004001","40","179","2022/12/16 4:59:59","160","0","5","2020/11/16 5:00:00","10160014"
"11004001","30","179","2022/12/16 4:59:59","160","20002","2","2020/11/16 5:00:00","10160015"
"11004001","500","179","2022/12/16 4:59:59","160","90007","2","2020/11/16 5:00:00","10160016"
"11005001","55","179","2022/12/16 4:59:59","160","0","5","2020/11/16 5:00:00","10160017"
"11005001","90000","179","2022/12/16 4:59:59","160","94002","12","2020/11/16 5:00:00","10160018"
"11005001","500","179","2022/12/16 4:59:59","160","90007","2","2020/11/16 5:00:00","10160019"
"11001001","80","179","2030/12/31 23:59:59","160","0","5","2022/12/16 5:00:00","10160023"
"14001001","55","179","2022/12/16 4:59:59","160","0","5","2020/11/16 5:00:00","10160024"
"14001001","240000","179","2022/12/16 4:59:59","160","94002","12","2020/11/16 5:00:00","10160025"
"14001001","9","179","2022/12/16 4:59:59","160","20003","2","2020/11/16 5:00:00","10160026"
"14003001","70","179","2022/12/16 4:59:59","160","0","5","2020/11/16 5:00:00","10160027"
"14003001","410000","179","2022/12/16 4:59:59","160","94002","12","2020/11/16 5:00:00","10160028"
"14003001","4","179","2022/12/16 4:59:59","160","22002","2","2020/11/16 5:00:00","10160029"
"11001001","90000","179","2030/12/31 23:59:59","160","94002","12","2022/12/16 5:00:00","10160030"
"11001001","10","179","2030/12/31 23:59:59","160","91002","8","2022/12/16 5:00:00","10160031"
"11003001","110","179","2030/12/31 23:59:59","160","0","5","2022/12/16 5:00:00","10160032"
"11003001","30","179","2030/12/31 23:59:59","160","20002","2","2022/12/16 5:00:00","10160033"
"11003001","10","179","2030/12/31 23:59:59","160","91002","8","2022/12/16 5:00:00","10160034"
"13002001","60","179","2030/12/31 23:59:59","160","0","5","2022/12/16 5:00:00","10160035"
"18004001","60","179","2030/12/31 23:59:59","160","0","5","2022/12/16 5:00:00","10160036"
"16006001","70","179","2024/02/14 23:59:59","160","0","5","2022/12/16 5:00:00","10160037"
"16007001","70","179","2024/02/14 23:59:59","160","0","5","2022/12/16 5:00:00","10160038"
"16007001","3","179","2024/02/14 23:59:59","160","22001","2","2022/12/16 5:00:00","10160039"
"11004001","80","179","2030/12/31 23:59:59","160","0","5","2022/12/16 5:00:00","10160040"
"11004001","30","179","2030/12/31 23:59:59","160","20002","2","2022/12/16 5:00:00","10160041"
"11004001","500","179","2030/12/31 23:59:59","160","90007","2","2022/12/16 5:00:00","10160042"
"11005001","110","179","2030/12/31 23:59:59","160","0","5","2022/12/16 5:00:00","10160043"
"11005001","90000","179","2030/12/31 23:59:59","160","94002","12","2022/12/16 5:00:00","10160044"
"11005001","500","179","2030/12/31 23:59:59","160","90007","2","2022/12/16 5:00:00","10160045"
"14001001","110","179","2030/12/31 23:59:59","160","0","5","2022/12/16 5:00:00","10160046"
"14001001","240000","179","2030/12/31 23:59:59","160","94002","12","2022/12/16 5:00:00","10160047"
"14001001","9","179","2030/12/31 23:59:59","160","20003","2","2022/12/16 5:00:00","10160048"
"14003001","140","179","2030/12/31 23:59:59","160","0","5","2022/12/16 5:00:00","10160049"
"14003001","410000","179","2030/12/31 23:59:59","160","94002","12","2022/12/16 5:00:00","10160050"
"14003001","4","179","2030/12/31 23:59:59","160","22002","2","2022/12/16 5:00:00","10160051"
"11101001","25","179","2022/12/16 4:59:59","160","0","5","2020/11/16 5:00:00","10160114"
"11101001","9","179","2022/12/16 4:59:59","160","20003","2","2020/11/16 5:00:00","10160115"
"11001002","40","179","2022/12/16 4:59:59","160","0","5","2020/11/16 5:00:00","10160121"
"11001002","90000","179","2022/12/16 4:59:59","160","94002","12","2020/11/16 5:00:00","10160122"
"11001002","6","179","2022/12/16 4:59:59","160","23001","2","2020/11/16 5:00:00","10160123"
"11101001","50","179","2030/12/31 23:59:59","160","0","5","2022/12/16 5:00:00","10160152"
"11101001","9","179","2030/12/31 23:59:59","160","20003","2","2022/12/16 5:00:00","10160153"
"11001002","80","179","2030/12/31 23:59:59","160","0","5","2022/12/16 5:00:00","10160154"
"11001002","90000","179","2030/12/31 23:59:59","160","94002","12","2022/12/16 5:00:00","10160155"
"11001002","6","179","2025/10/01 4:59:59","160","23001","2","2022/12/16 5:00:00","10160156"
"11001002","100","179","2030/12/31 23:59:59","160","23003","2","2025/10/01 5:00:00","10160157"
"11001001","40","199","2022/12/16 4:59:59","180","0","5","2020/11/16 5:00:00","10180003"
"11001001","100000","199","2022/12/16 4:59:59","180","94002","12","2020/11/16 5:00:00","10180004"
"11001001","10","199","2022/12/16 4:59:59","180","91002","8","2020/11/16 5:00:00","10180005"
"11003001","55","199","2022/12/16 4:59:59","180","0","5","2020/11/16 5:00:00","10180006"
"11003001","34","199","2022/12/16 4:59:59","180","20002","2","2020/11/16 5:00:00","10180007"
"11003001","10","199","2022/12/16 4:59:59","180","91002","8","2020/11/16 5:00:00","10180008"
"13002001","30","199","2022/12/16 4:59:59","180","0","5","2020/11/16 5:00:00","10180009"
"18004001","30","199","2022/12/16 4:59:59","180","0","5","2020/11/16 5:00:00","10180010"
"16006001","35","199","2022/12/16 4:59:59","180","0","5","2020/11/16 5:00:00","10180011"
"16007001","35","199","2022/12/16 4:59:59","180","0","5","2020/11/16 5:00:00","10180012"
"16007001","3","199","2022/12/16 4:59:59","180","22001","2","2020/11/16 5:00:00","10180013"
"11004001","45","199","2022/12/16 4:59:59","180","0","5","2020/11/16 5:00:00","10180014"
"11004001","34","199","2022/12/16 4:59:59","180","20002","2","2020/11/16 5:00:00","10180015"
"11004001","500","199","2022/12/16 4:59:59","180","90007","2","2020/11/16 5:00:00","10180016"
"11005001","55","199","2022/12/16 4:59:59","180","0","5","2020/11/16 5:00:00","10180017"
"11005001","100000","199","2022/12/16 4:59:59","180","94002","12","2020/11/16 5:00:00","10180018"
"11005001","500","199","2022/12/16 4:59:59","180","90007","2","2020/11/16 5:00:00","10180019"
"11001001","80","199","2030/12/31 23:59:59","180","0","5","2022/12/16 5:00:00","10180023"
"14001001","55","199","2022/12/16 4:59:59","180","0","5","2020/11/16 5:00:00","10180024"
"14001001","260000","199","2022/12/16 4:59:59","180","94002","12","2020/11/16 5:00:00","10180025"
"14001001","10","199","2022/12/16 4:59:59","180","20003","2","2020/11/16 5:00:00","10180026"
"14003001","70","199","2022/12/16 4:59:59","180","0","5","2020/11/16 5:00:00","10180027"
"14003001","450000","199","2022/12/16 4:59:59","180","94002","12","2020/11/16 5:00:00","10180028"
"14003001","4","199","2022/12/16 4:59:59","180","22002","2","2020/11/16 5:00:00","10180029"
"11001001","100000","199","2030/12/31 23:59:59","180","94002","12","2022/12/16 5:00:00","10180030"
"11001001","10","199","2030/12/31 23:59:59","180","91002","8","2022/12/16 5:00:00","10180031"
"11003001","110","199","2030/12/31 23:59:59","180","0","5","2022/12/16 5:00:00","10180032"
"11003001","34","199","2030/12/31 23:59:59","180","20002","2","2022/12/16 5:00:00","10180033"
"11003001","10","199","2030/12/31 23:59:59","180","91002","8","2022/12/16 5:00:00","10180034"
"13002001","60","199","2030/12/31 23:59:59","180","0","5","2022/12/16 5:00:00","10180035"
"18004001","60","199","2030/12/31 23:59:59","180","0","5","2022/12/16 5:00:00","10180036"
"16006001","70","199","2024/02/14 23:59:59","180","0","5","2022/12/16 5:00:00","10180037"
"16007001","70","199","2024/02/14 23:59:59","180","0","5","2022/12/16 5:00:00","10180038"
"16007001","3","199","2024/02/14 23:59:59","180","22001","2","2022/12/16 5:00:00","10180039"
"11004001","90","199","2030/12/31 23:59:59","180","0","5","2022/12/16 5:00:00","10180040"
"11004001","34","199","2030/12/31 23:59:59","180","20002","2","2022/12/16 5:00:00","10180041"
"11004001","500","199","2030/12/31 23:59:59","180","90007","2","2022/12/16 5:00:00","10180042"
"11005001","110","199","2030/12/31 23:59:59","180","0","5","2022/12/16 5:00:00","10180043"
"11005001","100000","199","2030/12/31 23:59:59","180","94002","12","2022/12/16 5:00:00","10180044"
"11005001","500","199","2030/12/31 23:59:59","180","90007","2","2022/12/16 5:00:00","10180045"
"14001001","110","199","2030/12/31 23:59:59","180","0","5","2022/12/16 5:00:00","10180046"
"14001001","260000","199","2030/12/31 23:59:59","180","94002","12","2022/12/16 5:00:00","10180047"
"14001001","10","199","2030/12/31 23:59:59","180","20003","2","2022/12/16 5:00:00","10180048"
"14003001","140","199","2030/12/31 23:59:59","180","0","5","2022/12/16 5:00:00","10180049"
"14003001","450000","199","2030/12/31 23:59:59","180","94002","12","2022/12/16 5:00:00","10180050"
"14003001","4","199","2030/12/31 23:59:59","180","22002","2","2022/12/16 5:00:00","10180051"
"11101001","30","199","2022/12/16 4:59:59","180","0","5","2020/11/16 5:00:00","10180114"
"11101001","10","199","2022/12/16 4:59:59","180","20003","2","2020/11/16 5:00:00","10180115"
"11001002","40","199","2022/12/16 4:59:59","180","0","5","2020/11/16 5:00:00","10180121"
"11001002","100000","199","2022/12/16 4:59:59","180","94002","12","2020/11/16 5:00:00","10180122"
"11001002","6","199","2022/12/16 4:59:59","180","23001","2","2020/11/16 5:00:00","10180123"
"11101001","60","199","2030/12/31 23:59:59","180","0","5","2022/12/16 5:00:00","10180152"
"11101001","10","199","2030/12/31 23:59:59","180","20003","2","2022/12/16 5:00:00","10180153"
