5cd5ea95c01f6a0c148873f690082c8bc571547f0a12a93a456aa3b577323cfa,b6f6b7cfbce9305439bb19e0c25e4560aadbaccbb16b46286d9d9665ddc19285,7a8df7f4e85e2a770bb78a21ac4eb4b9c35b7993e362ccc2049f84b38ab7776d,907487a7ba6487274c6f88f373ac2a015a3a235da640f7abc8fafb124cab3508,59b779335dab47859d08acf2c12730b0917819fe687b17883e9e48adc652f8d3,8355cd44d39aadb75b6f09e2ee1ee433a7cb7e079c4b4c528bbed391e94e48fa,c53053ae8427e2afc7eed13f4d8d5038d8e8b2c865a49cc4bb29dc491762ce74,43b4bf80c2125c8583c6c11cfa171513588f7972ce52e05b8c679888a52aa814,840b5064323bc994f950f8429737798d6ef9d53f3f3f84bbd84db0ad0ccc16bc,ff498c55c0375bc79cb5e8f265f5f4980657a3979a1c8bb52fb6a6172637684e,988afb0e153c73274d0d0baa5a22af062cb430ceb1ea31708a7b3bd50df3a915,4c49fee34fcc7059af2417df7bc5958d2d62c14973cf9138edfb078a2b7eedc1,77e21baabca79acec4b25855e44e7286af76e2c497df604e7537bafe47b99c2a,61cb41ee4fedf40793282ed489ffb719f631a904855caf5bbbef221bb9573d15,76b8fbb7969e20818da78fc292e508922ed4ff05f3d3add4bfa47633d8ae780b,f78e55fc452957f71698b7364e7f105b87aef27fa245bd0f5f3580c9eb9f51c7,603cb11f5c3a6a3962908e8754104119858780c663b52e5812f06f4971601631,74bf76a5d871f6d9e6f7335b821f249dc4d793d89d60122cbd76f8b7533ea5ef,83edb02e12f6730ef0e7ceadc9c37cdae4b4176cde2399a04a8be60b977e9cec
"4025","25416","64","9","25","116201","30","0","0","162","5","0","204","240","9160","45","1871","0","40"
"4025","27920","64","9","25","116201","31","0","0","162","5","0","214","250","9480","45","1901","0","40"
"4025","30523","64","9","25","116201","32","0","0","162","5","0","225","261","9800","45","1931","0","40"
"4025","33256","64","9","25","116201","33","0","0","162","5","0","237","273","10170","45","1960","0","40"
"4025","36154","64","9","25","116201","34","0","0","162","5","0","249","285","10540","45","1988","0","40"
"4025","39181","64","9","25","116201","35","0","0","162","5","0","261","297","10910","45","2016","0","40"
"4025","42307","64","9","25","116201","36","0","0","162","5","0","274","310","11280","45","2044","0","40"
"75","21","0","0","0","116301","2","0","0","5","0","0","0","1","65","1","0","0","0"
"125","75","0","0","0","116301","3","0","0","20","0","0","0","4","185","2","0","0","0"
"295","174","0","0","0","116301","4","0","0","55","0","0","2","7","365","4","0","0","0"
"455","322","0","0","0","116301","5","0","0","105","0","0","4","12","635","7","0","0","10"
"845","541","0","3","0","116301","6","0","0","120","0","0","5","20","985","11","0","0","10"
"1685","804","0","6","0","116301","7","0","0","145","0","0","7","26","1305","15","0","0","10"
"2245","1157","0","9","9","116301","8","0","0","170","0","0","9","34","1735","15","10","0","10"
"2245","1586","0","9","23","116301","9","0","0","195","5","0","12","45","1985","16","40","0","10"
"2245","2068","0","9","37","116301","10","0","0","195","10","0","20","50","2185","16","100","0","20"
"2495","2532","13","9","37","116301","11","0","0","195","15","0","26","57","2385","18","144","0","30"
"2495","3054","36","9","37","116301","12","0","0","195","15","0","32","61","2755","18","198","0","30"
"2495","3614","49","9","37","116301","13","0","0","220","15","0","38","70","2905","18","257","0","30"
"2495","4239","49","9","37","116301","14","0","0","245","15","0","42","82","2905","18","350","0","30"
"2495","4866","49","9","37","116301","15","0","0","245","15","0","52","94","2905","18","474","0","30"
"2495","5525","57","9","37","116301","16","0","0","245","15","0","60","104","2905","18","607","0","30"
"2495","6207","60","9","37","116301","17","0","0","245","15","0","73","114","2955","18","753","0","30"
"2495","6951","60","9","37","116301","18","0","0","245","15","0","85","126","3005","20","920","0","30"
"2495","7830","60","9","37","116301","19","0","0","245","15","0","96","138","3100","20","1066","0","30"
"2495","8819","60","9","37","116301","20","0","0","245","15","0","106","154","3295","20","1177","0","30"
"2495","9909","60","9","37","116301","21","0","0","245","15","0","112","173","3605","20","1272","0","30"
"2495","11160","60","9","37","116301","22","0","0","245","15","0","124","195","3815","20","1346","0","30"
"2495","12542","60","9","37","116301","23","0","0","245","15","0","139","216","4025","20","1409","0","30"
"2495","14064","60","9","37","116301","24","0","0","245","15","0","158","232","4115","20","1460","0","30"
"2495","15778","60","9","37","116301","25","0","0","245","15","0","171","245","4375","20","1493","0","30"
"2495","17695","60","9","37","116301","26","0","0","245","15","0","180","251","4695","20","1517","0","30"
"2495","19678","60","9","37","116301","27","0","0","245","15","0","193","264","4955","20","1535","0","30"
"2495","21895","60","9","37","116301","28","0","0","245","15","0","198","269","4955","20","1560","0","30"
"2495","24237","60","9","37","116301","29","0","0","245","15","0","203","274","5275","20","1593","0","30"
"2495","26761","60","9","37","116301","30","0","0","245","15","0","208","279","5275","20","1634","0","30"
"2495","29359","60","9","37","116301","31","0","0","245","15","0","213","284","5595","20","1675","0","30"
"2495","32095","60","9","37","116301","32","0","0","245","15","0","219","290","5595","20","1715","0","30"
"2495","34936","60","9","37","116301","33","0","0","245","15","0","225","296","5965","20","1753","0","30"
"2495","37969","60","9","37","116301","34","0","0","245","15","0","231","302","5965","20","1789","0","30"
"2495","41108","60","9","37","116301","35","0","0","245","15","0","237","308","6335","20","1825","0","30"
"2495","44390","60","9","37","116301","36","0","0","245","15","0","244","315","6335","20","1861","0","30"
"75","0","0","0","0","116401","2","23","0","0","0","0","2","1","55","0","0","0","0"
"150","0","0","0","0","116401","3","78","0","0","0","0","7","2","150","0","0","0","0"
"200","0","0","0","0","116401","4","169","0","5","0","0","16","5","325","0","0","0","10"
"200","0","0","0","0","116401","5","322","0","15","0","0","32","7","625","0","0","0","10"
"200","0","0","0","0","116401","6","495","0","15","0","0","51","15","1155","0","0","0","25"
"200","26","0","0","0","116401","7","724","0","50","0","0","69","22","1515","0","0","0","30"
"200","52","0","0","4","116401","8","988","0","50","0","0","90","33","1845","0","0","0","60"
"200","52","0","0","9","116401","9","1252","0","50","5","0","117","44","2380","0","0","0","95"
"300","52","0","0","14","116401","10","1551","0","85","10","16","139","56","2920","0","0","0","100"
"840","52","0","0","14","116401","11","1842","0","85","10","24","171","67","3540","0","0","0","124"
"1060","52","0","0","17","116401","12","2179","0","111","14","41","196","84","3900","0","0","0","130"
"1180","52","0","0","17","116401","13","2519","0","133","19","57","226","110","4060","0","0","0","132"
"1300","52","0","0","17","116401","14","2859","0","145","21","67","263","138","4320","0","0","0","136"
"1520","52","0","0","17","116401","15","3255","0","145","21","81","297","165","4520","0","0","0","145"
"1520","52","0","0","17","116401","16","3701","0","145","21","97","328","195","4750","0","0","0","151"
"1520","52","0","0","17","116401","17","4152","0","160","21","117","367","223","4880","3","0","0","152"
"1520","52","0","0","17","116401","18","4600","0","185","21","132","413","259","5225","3","0","0","152"
"1615","52","0","0","17","116401","19","5071","0","185","21","157","465","300","5870","3","0","0","152"
"1615","52","0","0","17","116401","20","5660","0","185","21","193","512","342","6455","3","0","0","152"
"1615","52","0","0","17","116401","21","6236","0","185","21","228","574","391","7040","3","0","0","152"
"1715","52","0","0","17","116401","22","6900","0","185","21","264","636","443","8245","3","0","0","152"
"1715","52","0","0","17","116401","23","7660","0","185","21","294","702","502","9705","3","0","0","152"
"1715","52","0","0","17","116401","24","8501","0","185","21","294","777","563","11230","3","0","0","152"
"1715","52","0","0","17","116401","25","9607","0","185","21","319","838","617","12525","3","0","0","152"
"1715","52","0","0","17","116401","26","11004","0","185","21","346","887","660","13520","3","0","0","152"
"1715","52","0","0","17","116401","27","12544","0","185","21","363","931","701","14635","3","0","0","152"
"1715","52","0","0","17","116401","28","14190","0","185","21","380","975","744","15855","3","0","0","152"
"1715","52","0","0","17","116401","29","15938","0","185","21","397","1023","792","17230","3","0","0","152"
"1715","52","0","0","17","116401","30","17793","0","185","21","415","1074","843","18685","3","0","0","152"
"1715","52","0","0","17","116401","31","19738","0","185","21","433","1126","895","20220","3","0","0","152"
"1715","52","0","0","17","116401","32","21773","0","185","21","451","1179","948","21830","3","0","0","152"
"1715","52","0","0","17","116401","33","23924","0","185","21","469","1233","1002","23610","3","0","0","152"
"1715","52","0","0","17","116401","34","26191","0","185","21","486","1289","1058","25630","3","0","0","152"
"1715","52","0","0","17","116401","35","28569","0","185","21","503","1345","1114","27820","3","0","0","152"
"1715","52","0","0","17","116401","36","31029","0","185","21","520","1402","1171","30180","3","0","0","152"
"50","32","0","0","0","116501","2","0","0","0","0","0","0","3","15","0","0","0","0"
"100","104","0","0","0","116501","3","0","0","0","0","0","0","6","110","0","0","0","0"
"160","244","0","0","0","116501","4","0","0","10","0","0","1","8","290","0","0","0","0"
"160","450","0","0","0","116501","5","0","0","30","0","0","3","13","535","0","0","0","10"
"340","740","0","0","0","116501","6","0","0","30","0","0","5","21","860","0","0","0","10"
"810","1079","0","0","0","116501","7","0","0","30","0","0","7","27","1240","0","0","0","10"
"1045","1442","0","0","0","116501","8","0","0","30","0","0","11","38","1760","0","0","0","10"
"1445","1798","0","0","5","116501","9","10","0","30","0","0","21","51","2260","0","0","0","10"
"1445","2129","0","0","10","116501","10","20","0","30","0","0","42","69","2990","0","10","0","10"
"1445","2537","11","3","10","116501","11","20","0","30","0","0","57","85","3390","2","28","0","10"
"1445","3035","22","5","13","116501","12","20","0","30","0","0","66","95","3780","2","70","0","10"
"1545","3469","33","7","16","116501","13","20","0","30","0","0","84","118","3970","2","102","0","12"
"1645","3961","33","7","19","116501","14","20","0","30","1","0","100","142","4140","2","160","0","14"
"1745","4588","33","7","19","116501","15","20","0","30","1","0","111","154","4270","2","236","0","14"
"1895","5153","33","7","19","116501","16","20","0","30","1","0","134","177","4420","2","276","0","14"
"1895","5729","33","7","19","116501","17","20","0","30","1","0","153","207","4795","2","325","0","14"
"1895","6483","33","7","19","116501","18","20","0","30","1","0","162","222","5255","2","412","0","14"
"1895","7321","33","7","19","116501","19","20","0","45","1","0","173","236","5735","2","510","0","14"
"1895","8279","33","7","19","116501","20","20","0","74","1","0","185","251","6090","2","591","0","14"
"1895","9325","33","7","19","116501","21","20","0","103","1","0","197","267","6495","2","676","0","14"
"1895","10479","33","7","19","116501","22","20","0","132","1","0","215","287","7180","2","750","0","14"
"1895","11738","33","7","19","116501","23","20","0","132","1","0","235","309","8195","2","816","0","14"
"1895","13095","33","7","19","116501","24","20","0","132","1","0","255","335","9250","2","870","0","14"
"1895","14780","33","7","19","116501","25","20","0","132","1","0","269","346","9630","2","945","0","14"
"1895","16670","33","7","19","116501","26","20","0","132","1","0","282","354","9870","2","978","0","14"
"1895","18696","33","7","19","116501","27","20","0","132","1","0","291","361","10140","2","1005","0","14"
"1895","20872","33","7","19","116501","28","20","0","132","1","0","291","361","10965","2","1026","0","14"
"1895","23092","33","7","19","116501","29","20","0","132","1","0","306","376","11525","2","1051","0","14"
"1895","25459","33","7","19","116501","30","20","0","132","1","0","321","391","12085","2","1080","0","14"
"1895","28057","33","7","19","116501","31","20","0","132","1","0","321","391","12910","2","1109","0","14"
"1895","30755","33","7","19","116501","32","20","0","132","1","0","321","391","13835","2","1138","0","14"
"1895","33537","33","7","19","116501","33","20","0","132","1","0","321","391","14860","2","1166","0","14"
"1895","36376","33","7","19","116501","34","20","0","132","1","0","336","406","15820","2","1193","0","14"
"1895","39494","33","7","19","116501","35","20","0","132","1","0","336","406","16945","2","1220","0","14"
"1895","42582","33","7","19","116501","36","20","0","132","1","0","352","422","17905","2","1247","0","14"
"75","21","0","0","0","116601","2","0","0","5","0","0","0","1","65","1","0","0","0"
"125","75","0","0","0","116601","3","0","0","20","0","0","0","4","185","2","0","0","0"
"295","174","0","0","0","116601","4","0","0","55","0","0","2","7","365","4","0","0","0"
"455","322","0","0","0","116601","5","0","0","105","0","0","4","12","635","7","0","0","10"
"845","541","0","3","0","116601","6","0","0","120","0","0","5","20","985","11","0","0","10"
"1425","755","0","6","0","116601","7","0","0","145","0","0","12","29","1540","15","0","0","10"
"1985","1108","0","9","9","116601","8","0","0","170","0","0","14","37","1970","15","10","0","10"
"1985","1537","0","9","23","116601","9","0","0","195","5","0","17","48","2220","16","40","0","10"
"1985","2019","0","9","37","116601","10","0","0","195","10","0","25","53","2420","16","100","0","20"
"2235","2483","13","9","37","116601","11","0","0","195","15","0","31","60","2620","18","144","0","30"
"2235","3005","36","9","37","116601","12","0","0","195","15","0","37","64","2990","18","198","0","30"
"2235","3565","49","9","37","116601","13","0","0","220","15","0","43","73","3140","18","257","0","30"
"2235","4190","49","9","37","116601","14","0","0","245","15","0","47","85","3140","18","350","0","30"
"2235","4817","49","9","37","116601","15","0","0","245","15","0","57","97","3140","18","474","0","30"
"2235","5478","52","9","37","116601","16","0","0","245","15","0","65","109","3140","18","616","0","30"
"2235","6160","55","9","37","116601","17","0","0","245","15","0","78","119","3190","18","762","0","30"
"2235","6928","55","9","37","116601","18","0","0","245","15","0","90","128","3240","18","937","0","30"
"2235","7772","55","9","37","116601","19","0","0","245","15","0","104","145","3335","18","1073","0","30"
"2235","8731","55","9","37","116601","20","0","0","245","15","0","113","168","3530","18","1184","0","30"
"2235","9831","55","9","37","116601","21","0","0","245","15","0","118","186","3840","18","1279","0","30"
"2235","11062","55","9","37","116601","22","0","0","245","15","0","131","211","4050","18","1353","0","30"
"2235","12420","55","9","37","116601","23","0","0","245","15","0","149","236","4260","18","1394","0","30"
"2235","13942","55","9","37","116601","24","0","0","245","15","0","165","250","4670","18","1423","0","30"
"2235","15740","55","9","37","116601","25","0","0","245","15","0","174","256","4670","18","1456","0","30"
"2235","17441","55","9","37","116601","26","0","0","245","15","0","194","271","6015","18","1480","0","30"
"2235","19239","55","9","37","116601","27","0","0","245","15","0","210","283","7825","18","1498","0","30"
"2235","21145","55","9","37","116601","28","0","0","245","15","0","225","298","9700","18","1523","0","30"
"2235","23487","55","9","37","116601","29","0","0","245","15","0","230","303","10020","18","1556","0","30"
"2235","25956","55","9","37","116601","30","0","0","245","15","0","240","313","10020","18","1606","0","30"
"2235","28554","55","9","37","116601","31","0","0","245","15","0","245","318","10340","18","1647","0","30"
"2235","31245","55","9","37","116601","32","0","0","245","15","0","255","328","10340","18","1696","0","30"
"2235","34086","55","9","37","116601","33","0","0","245","15","0","261","334","10710","18","1734","0","30"
"2235","37119","55","9","37","116601","34","0","0","245","15","0","267","340","10710","18","1770","0","30"
"2235","40258","55","9","37","116601","35","0","0","245","15","0","273","346","11080","18","1806","0","30"
"2235","43540","55","9","37","116601","36","0","0","245","15","0","280","353","11080","18","1842","0","30"
"75","11","0","0","0","116701","2","0","0","0","0","0","2","2","65","1","0","0","0"
"150","63","0","0","0","116701","3","0","0","5","0","0","3","5","245","1","0","0","0"
"315","151","0","0","0","116701","4","0","0","25","0","0","7","9","480","3","0","0","0"
"475","279","0","0","0","116701","5","0","0","50","0","0","14","15","870","6","0","0","5"
"775","465","0","0","0","116701","6","0","0","50","0","0","24","23","1400","10","0","0","5"
"1590","697","0","0","0","116701","7","0","0","50","0","0","34","29","1955","14","0","0","5"
"2035","935","0","0","4","116701","8","0","0","50","0","0","53","45","2655","14","0","0","5"
"2155","1169","0","0","13","116701","9","0","0","50","0","0","71","59","3635","19","25","0","20"
"2335","1510","5","0","22","116701","10","0","0","50","0","0","92","73","4135","19","60","0","20"
"2645","1909","10","0","24","116701","11","0","0","50","0","0","104","83","4735","19","96","0","30"
"2895","2319","20","2","29","116701","12","0","0","50","0","0","115","96","5305","19","129","0","30"
"2895","2651","33","4","32","116701","13","0","0","50","0","0","140","120","5695","21","161","0","32"
"2895","3037","36","4","32","116701","14","0","0","75","2","0","167","145","5935","23","189","0","32"
"2995","3521","36","4","32","116701","15","0","0","87","2","0","192","171","5935","23","223","0","32"
"2995","4035","41","4","32","116701","16","0","0","87","2","0","210","203","5985","23","263","0","32"
"3145","4562","49","4","32","116701","17","0","0","87","2","0","232","229","6045","26","314","0","32"
"3295","5101","49","4","32","116701","18","0","0","87","2","0","267","260","6095","28","377","0","32"
"3390","5696","49","4","32","116701","19","0","0","87","2","0","312","295","6095","30","427","0","32"
"3390","6398","49","4","32","116701","20","0","0","87","2","0","359","327","6225","30","475","0","32"
"3390","7102","49","4","32","116701","21","0","0","87","2","0","416","366","6435","30","524","0","32"
"3390","7934","49","4","32","116701","22","0","0","87","2","0","473","410","6840","30","583","0","32"
"3390","9022","49","4","32","116701","23","0","0","87","2","0","525","450","6840","30","645","0","32"
"3390","10243","49","4","32","116701","24","0","0","87","2","0","568","483","7455","30","687","0","32"
"3390","11553","49","4","32","116701","25","0","0","87","2","0","615","520","8275","30","746","0","32"
"3390","13008","49","4","32","116701","26","0","0","87","2","0","660","557","9255","30","790","0","32"
"3390","14624","49","4","32","116701","27","0","0","87","2","0","698","591","10325","30","814","0","32"
"3390","16313","49","4","32","116701","28","0","0","87","2","0","745","636","10945","30","849","0","32"
"3390","18098","49","4","32","116701","29","0","0","87","2","0","796","687","11720","30","884","0","32"
"3390","20000","49","4","32","116701","30","0","0","87","2","0","849","740","12575","30","920","0","32"
"3390","21991","49","4","32","116701","31","0","0","87","2","0","903","794","13510","30","956","0","32"
"3390","24073","49","4","32","116701","32","0","0","87","2","0","958","849","14520","30","992","0","32"
"3390","26272","49","4","32","116701","33","0","0","87","2","0","1014","905","15700","30","1027","0","32"
"3390","28588","49","4","32","116701","34","0","0","87","2","0","1072","963","17120","30","1060","0","32"
"3390","31013","49","4","32","116701","35","0","0","87","2","0","1130","1021","18710","30","1093","0","32"
"3390","33520","49","4","32","116701","36","0","0","87","2","0","1189","1080","20470","30","1126","0","32"
"125","19","0","0","0","116801","2","0","0","0","0","0","0","3","65","0","0","0","0"
"200","70","0","0","0","116801","3","0","0","5","0","0","1","6","280","0","0","0","0"
"255","165","0","0","0","116801","4","0","0","25","0","0","3","11","655","0","0","0","0"
"255","264","0","0","0","116801","5","0","0","35","0","0","8","19","1265","6","0","0","5"
"345","439","0","3","0","116801","6","0","0","35","0","0","13","33","2125","6","0","0","5"
"580","668","0","6","0","116801","7","0","0","60","0","0","19","48","2795","6","0","0","5"
"1115","934","0","6","0","116801","8","0","0","85","0","0","26","61","3635","6","0","0","5"
"1565","1307","0","6","5","116801","9","0","0","110","0","0","33","70","4170","6","10","0","5"
"1865","1737","5","9","10","116801","10","0","0","125","0","0","44","76","4340","6","30","0","15"
"2165","2184","20","9","14","116801","11","0","0","125","0","0","49","80","4720","8","88","0","25"
"2315","2646","50","11","16","116801","12","0","0","125","0","0","51","84","5190","10","146","0","25"
"2435","3176","63","11","18","116801","13","0","0","150","0","0","57","90","5560","10","215","0","25"
"2555","3786","66","11","18","116801","14","0","0","181","0","0","61","95","5850","10","298","0","25"
"2555","4430","66","11","18","116801","15","0","0","207","0","0","67","101","6100","10","390","0","25"
"2555","5141","69","11","18","116801","16","0","0","207","0","0","69","109","6260","10","494","0","25"
"2555","5884","76","11","18","116801","17","0","0","207","0","0","73","115","6370","10","606","0","25"
"2555","6695","80","11","18","116801","18","0","0","207","0","0","78","118","6500","10","779","0","25"
"2555","7606","80","11","18","116801","19","0","0","207","0","0","82","122","6905","10","940","0","25"
"2555","8578","80","11","18","116801","20","0","0","207","0","0","88","128","7505","15","1069","0","25"
"2555","9657","80","11","18","116801","21","0","0","207","0","0","94","135","7835","20","1236","0","25"
"2555","10948","80","11","18","116801","22","0","0","207","0","0","101","144","8045","20","1409","0","25"
"2555","12418","80","11","18","116801","23","0","0","207","0","0","109","149","8175","20","1544","0","25"
"2555","14016","80","11","18","116801","24","0","0","207","0","0","109","149","8875","20","1654","0","25"
"2555","15679","80","11","18","116801","25","0","0","207","0","0","122","162","9305","20","1751","0","25"
"2555","17347","80","11","18","116801","26","0","0","207","0","0","142","177","10750","20","1818","0","25"
"2555","19308","80","11","18","116801","27","0","0","207","0","0","155","190","11110","20","1858","0","25"
"2555","21492","80","11","18","116801","28","0","0","207","0","0","155","190","11835","20","1889","0","25"
"2555","23813","80","11","18","116801","29","0","0","207","0","0","160","195","12355","20","1921","0","25"
"2555","26319","80","11","18","116801","30","0","0","207","0","0","165","200","12555","20","1954","0","25"
"2555","28899","80","11","18","116801","31","0","0","207","0","0","170","205","13075","20","1987","0","25"
"2555","31615","80","11","18","116801","32","0","0","207","0","0","176","211","13275","20","2020","0","25"
"2555","34437","80","11","18","116801","33","0","0","207","0","0","182","217","13845","20","2052","0","25"
"2555","37440","80","11","18","116801","34","0","0","207","0","0","188","223","14145","20","2083","0","25"
"2555","40549","80","11","18","116801","35","0","0","207","0","0","194","229","14815","20","2114","0","25"
"2555","43801","80","11","18","116801","36","0","0","207","0","0","201","236","15115","20","2145","0","25"
"50","16","0","0","0","116901","2","0","0","0","0","0","0","5","65","0","0","0","0"
"100","52","0","0","0","116901","3","0","0","0","0","0","1","13","250","0","0","0","0"
"125","133","0","0","0","116901","4","0","0","0","0","0","3","25","590","0","0","0","0"
"125","245","0","0","0","116901","5","0","0","0","0","0","9","42","1135","0","0","0","0"
"125","444","0","0","0","116901","6","0","0","0","0","0","14","55","1755","4","0","0","0"
"125","674","0","0","0","116901","7","0","0","0","0","0","24","78","2370","4","0","0","0"
"360","850","0","0","0","116901","8","0","0","0","0","0","40","106","3360","4","0","0","0"
"360","1141","0","0","5","116901","9","0","0","0","0","0","47","127","4140","9","15","0","15"
"360","1502","0","0","13","116901","10","0","0","25","0","0","59","143","4540","9","50","0","25"
"360","1903","0","0","16","116901","11","0","0","25","0","0","72","159","5050","9","102","0","35"
"360","2343","10","0","22","116901","12","0","0","25","0","0","83","176","5420","11","134","0","35"
"360","2759","20","0","25","116901","13","0","0","50","0","0","100","196","5670","13","157","0","35"
"360","3267","20","2","25","116901","14","0","0","75","0","0","117","214","5750","13","204","0","35"
"360","3819","20","4","25","116901","15","0","0","87","0","0","134","230","5830","13","256","0","35"
"360","4407","23","4","25","116901","16","0","0","99","0","0","145","249","5980","13","322","0","35"
"410","4957","26","4","25","116901","17","0","0","99","0","0","162","272","6530","13","380","0","35"
"410","5602","26","4","25","116901","18","0","0","99","0","0","180","294","6905","13","467","0","35"
"410","6348","26","4","25","116901","19","0","0","99","0","0","197","320","7210","13","555","0","35"
"410","7133","26","4","25","116901","20","0","0","114","0","0","217","350","7590","13","646","0","35"
"410","7976","26","4","25","116901","21","0","0","134","0","0","246","377","7940","13","751","0","35"
"410","8926","26","4","25","116901","22","0","0","154","0","0","279","417","8245","13","843","0","35"
"410","9837","26","4","25","116901","23","0","0","174","0","0","325","478","9105","13","884","0","35"
"410","10876","26","4","25","116901","24","0","0","174","0","0","369","541","10025","13","913","0","35"
"410","12249","26","4","25","116901","25","0","0","174","0","0","403","589","10425","13","963","0","35"
"410","13958","26","4","25","116901","26","0","0","174","0","0","430","615","10425","13","1013","0","35"
"410","15832","26","4","25","116901","27","0","0","174","0","0","450","632","10745","13","1040","0","35"
"410","17874","26","4","25","116901","28","0","0","174","0","0","459","641","11590","13","1058","0","35"
"410","20062","26","4","25","116901","29","0","0","174","0","0","473","655","12115","13","1086","0","35"
"410","22349","26","4","25","116901","30","0","0","174","0","0","497","679","12115","13","1124","0","35"
"410","24744","26","4","25","116901","31","0","0","174","0","0","521","703","12115","13","1162","0","35"
"410","27249","26","4","25","116901","32","0","0","174","0","0","545","727","12115","13","1200","0","35"
"410","29890","26","4","25","116901","33","0","0","174","0","0","570","752","12115","13","1236","0","35"
"410","32685","26","4","25","116901","34","0","0","174","0","0","596","778","12115","13","1270","0","35"
"410","35608","26","4","25","116901","35","0","0","174","0","0","622","804","12115","13","1304","0","35"
"410","38631","26","4","25","116901","36","0","0","174","0","0","649","831","12115","13","1338","0","35"
"50","32","0","0","0","117001","2","0","0","0","0","0","0","3","15","0","0","0","0"
"100","109","0","0","0","117001","3","0","0","0","0","0","0","5","105","0","0","0","0"
"160","256","0","0","0","117001","4","0","0","10","0","0","1","6","255","0","0","0","0"
"160","473","0","0","0","117001","5","0","0","30","0","0","2","9","500","0","0","0","10"
"340","763","0","0","0","117001","6","0","0","30","0","0","4","17","825","0","0","0","10"
"810","1102","0","0","0","117001","7","0","0","30","0","0","6","23","1205","0","0","0","10"
"1045","1485","0","0","0","117001","8","0","0","30","0","0","8","31","1725","0","0","0","10"
"1045","1932","0","0","5","117001","9","0","0","55","0","0","10","40","2045","0","10","0","10"
"1045","2434","0","0","10","117001","10","0","0","55","0","0","16","47","2195","0","50","0","20"
"1045","2956","11","2","10","117001","11","0","0","55","0","0","21","51","2355","2","88","0","30"
"1045","3486","22","4","16","117001","12","0","0","55","0","0","25","57","2725","2","130","0","30"
"1045","4034","33","6","19","117001","13","0","0","80","0","0","31","65","2915","2","185","0","30"
"1145","4675","33","6","22","117001","14","0","0","105","0","0","35","70","2975","2","266","0","30"
"1245","5350","33","6","22","117001","15","0","0","117","0","0","42","76","3035","2","342","0","30"
"1345","6081","41","6","22","117001","16","0","0","117","0","0","45","82","3035","2","411","0","30"
"1495","6817","44","6","22","117001","17","0","0","117","0","0","51","89","3285","2","489","0","30"
"1495","7639","44","6","22","117001","18","0","0","117","0","0","56","95","3535","4","588","0","30"
"1495","8590","44","6","22","117001","19","0","0","117","0","0","60","99","3830","4","696","0","30"
"1495","9657","44","6","22","117001","20","0","0","126","0","0","66","105","4025","4","777","0","30"
"1495","10813","44","6","22","117001","21","0","0","135","0","0","72","112","4215","4","872","0","30"
"1495","12151","44","6","22","117001","22","0","0","144","0","0","78","118","4560","4","946","0","30"
"1495","13558","44","6","22","117001","23","0","0","144","0","0","87","129","5145","4","1034","0","30"
"1495","15064","44","6","22","117001","24","0","0","144","0","0","100","139","5800","4","1110","0","30"
"1495","16807","44","6","22","117001","25","0","0","144","0","0","109","145","6180","4","1168","0","30"
"1495","18697","44","6","22","117001","26","0","0","144","0","0","122","153","6420","4","1201","0","30"
"1495","20649","44","6","22","117001","27","0","0","144","0","0","135","166","6950","4","1219","0","30"
"1495","22834","44","6","22","117001","28","0","0","144","0","0","140","171","7250","4","1240","0","30"
"1495","25147","44","6","22","117001","29","0","0","144","0","0","145","176","7870","4","1265","0","30"
"1495","27644","44","6","22","117001","30","0","0","144","0","0","150","181","8170","4","1294","0","30"
"1495","30215","44","6","22","117001","31","0","0","144","0","0","155","186","8790","4","1323","0","30"
"1495","32912","44","6","22","117001","32","0","0","144","0","0","161","192","9190","4","1352","0","30"
"1495","35702","44","6","22","117001","33","0","0","144","0","0","167","198","10060","4","1380","0","30"
"1495","38672","44","6","22","117001","34","0","0","144","0","0","173","204","10660","4","1407","0","30"
"1495","41748","44","6","22","117001","35","0","0","144","0","0","179","210","11630","4","1434","0","30"
"1495","44967","44","6","22","117001","36","0","0","144","0","0","186","217","12230","4","1461","0","30"
"100","19","0","0","0","117101","2","0","0","0","0","0","0","3","80","0","0","0","0"
"150","59","0","0","0","117101","3","0","0","0","0","0","1","6","370","1","0","0","0"
"180","144","0","0","0","117101","4","0","0","5","0","0","2","13","910","1","0","0","0"
"180","244","0","0","0","117101","5","0","0","5","0","0","9","24","1795","1","0","0","0"
"270","387","0","0","0","117101","6","0","0","5","0","0","14","38","2840","5","0","0","0"
"270","572","0","0","0","117101","7","0","0","5","0","0","24","56","4045","5","0","0","0"
"270","678","0","0","0","117101","8","0","0","20","0","0","38","81","5885","5","0","0","0"
"270","871","0","0","9","117101","9","10","0","35","0","0","52","98","7065","10","10","0","15"
"270","1121","0","2","18","117101","10","20","0","60","0","0","69","120","8035","10","30","0","15"
"270","1356","3","5","18","117101","11","20","0","60","0","0","94","147","9045","10","50","0","25"
"370","1646","9","5","21","117101","12","20","0","60","0","0","113","169","9785","15","60","0","45"
"470","1943","12","5","24","117101","13","20","0","68","0","0","137","205","10465","15","70","0","47"
"470","2237","12","5","24","117101","14","20","0","76","3","0","169","245","10955","15","74","0","49"
"570","2558","12","5","24","117101","15","20","0","76","5","0","206","284","11325","15","88","0","49"
