4a66343402e19fe7f189a5d2ec3c66d4f4060dbc494cffcde1da22f3db2ff391,44847d06098ef3caf4cd16734ced16819f07a22eb7c563a4294cb5a172947396,ea72c6239ae82143b82fcd70734e6e2760b8452048a389912e2178d2cf85d526,264fbfde84a4384cdaec4d9a5a1b6a30ad9cfa75c530c8cfced345650721e4a7,0349829a2b696df6a3600eb910f8a1753b8ab45358382a40ee33c85def2a261d,d8e1d3eea57a8bb848059222838cce1045da8f82a253b76e7ed15aeb3a4c2d5d,6a058187c53d8d251d21a18deabd96659766f0ea5ba73a9368c3a67c35a86bf6,66160966f0460ead623067a33e71a7e98508611981902d1dd6b52be0faa7d0d9,83929367163b5c55e76765ce4e4cd938a2df936d6a2fc723b92b0526f0504bbe,c30ff42c4dd6cc5f59ee3d64b9c68370d9a8b8948b9669617fd40a135239850c,2ac1c316ee17b7e0a963c886e5efcf115af7ee8462241cb470f3ca100d9ccdfb,68f2b2ced24cb7079558954c89e0bc472043c5651ac186d2223237fa637d1651,8e701ef25c0378a620a18aa1d0f6cde8bd2227bf8ba76ace0e17eec4832c6ebc,bb57c9878eff111d00f79d52c5b7779037c1164dc31907db1f3bca86266517a2,0099df52c666da89a558c751c6ad071bfe8908818da706a2fc569379d265c47c,9d084d7b580bb8d0eb1ea53c2e8a0fbfe494cb7f5bed71f242fa1fb26ee48d69,5dd9506c9627786da2662a6366ca02b38bb7a1247ce6c2e55d865f856244ba22,aa1461a1bf338e52456af4a74ed6b0771ba25b9024e33ad98d8913f51ca0ae45,e416dde66b377349f8eea3ae7af5a9b31a98dd2aeb8ba9a0f793750c4350de20,d4e27cc998db799638c753acc694cb528565cbb63cb14eaad0a61a34e8b114fd,ded2934abfd6c34070dfb5a31087faf795da92dffd6bc3a72714d1aa02c3d255,6d1df63938f50b3e34e1546ae2625db955ffe2730d3cd7ee0090831ecea6fa15,48cf9ccf9b000735c3e4ed738bc3bf073f97d1274d3a16b8e41fbd6050afebb7,d0bfffde5785f129f259e5eb9ba31a90a8f6ef9834f4c6a9f765917e61e722a4
"30840501","2","1001","0","1004","9","1","0","0","1001","308405","0","0","0","0","0","1","1","1","0","1004","1004","0","0"
"30840601","1","1","0","1002","8","1001","0","0","1","308406","0","0","0","0","0","1002","1","0","0","1001","1001","0","0"
"30840602","2","1002","0","1001","7","1","0","0","1002","308406","0","0","0","0","0","1001","1","0","0","1","0","0","0"
"30840801","4","1001","0","1","8","1001","0","0","1","308408","0","0","0","0","0","1","1","0","0","1002","1","0","0"
"30840802","1","1001","0","1","11","1001","0","0","1001","308408","0","0","0","0","0","1","1002","1","1001","1002","1002","0","1002"
"30850001","1","1002","0","1001","8","1","0","0","1002","308500","0","0","0","0","0","1001","1","0","0","1","1","0","0"
"30850002","1","1002","0","1001","8","1","0","0","1002","308500","0","0","0","0","0","1001","1","0","0","1","1","0","0"
"30860001","1","0","0","1002","5","1","0","0","1","308600","0","0","0","0","0","0","1","0","0","1001","0","0","0"
"30860101","4","1002","0","1002","7","1","0","0","1","308600","0","0","0","0","0","1","1","0","0","1006","0","0","0"
"30860201","4","1002","0","1002","7","1","0","0","1","308600","0","0","0","0","0","1","1","0","0","1006","0","0","0"
"30860301","4","1002","0","1002","7","1","0","0","1","308600","0","0","0","0","0","1","1","0","0","1001","0","0","0"
"30860302","1","0","0","1008","5","1","0","0","1","308600","0","0","0","0","0","0","1","0","0","1001","0","0","0"
"30860401","4","1007","0","1002","11","1","0","0","1004","308600","0","0","0","0","0","1","1","1002","1007","1","1","0","1"
"30860501","1","0","0","1","4","1","0","0","1","308600","0","0","0","0","0","0","1","0","0","0","0","0","0"
"30860601","4","1002","0","1002","7","1","0","0","1","308606","0","0","0","0","0","1","1","0","0","1001","0","0","0"
"30900001","1","0","0","1002","3","1001","0","0","0","309000","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"30900101","1","0","0","1002","3","1001","0","0","0","309001","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"30900201","1","0","0","1002","3","1001","0","0","0","309002","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"30900301","1","0","0","1002","3","1001","0","0","0","309003","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"30910001","1","0","0","1002","5","1001","0","0","1002","309100","0","0","0","0","0","0","1002","0","0","1001","0","0","0"
"30910101","1","0","0","1002","5","1001","0","0","1002","309101","0","0","0","0","0","0","1002","0","0","1002","0","0","0"
"30910201","1","0","0","1002","5","1001","0","0","1002","309102","0","0","0","0","0","0","1002","0","0","1002","0","0","0"
"30910301","1","0","0","1002","5","1001","0","0","1002","309103","0","0","0","0","0","0","1002","0","0","1002","0","0","0"
"30910401","1","0","0","1002","5","1001","0","0","1002","309104","0","0","0","0","0","0","1002","0","0","1002","0","0","0"
"30910601","1","0","0","1002","5","1001","0","0","1002","309106","0","0","0","0","0","0","1002","0","0","1002","0","0","0"
"30920001","1","0","0","1001","3","1002","0","0","0","309200","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"30920101","1","0","0","1001","3","1002","0","0","0","309201","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"30920201","1","0","0","1001","3","1002","0","0","0","309202","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"30920301","1","0","0","1001","4","1002","0","0","1002","309203","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"30930001","1","0","0","1001","3","1002","0","0","1","309300","0","0","0","0","0","0","1","0","0","1","0","0","0"
"30930101","1","0","0","1","5","1004","0","0","1001","309300","0","0","0","0","0","0","1001","0","0","1","0","0","0"
"30930201","1","0","0","1","5","1004","0","0","1001","309300","0","0","0","0","0","0","1001","0","0","1","0","0","0"
"30930301","1","0","0","1","5","1004","0","0","1001","309300","0","0","0","0","0","0","1001","0","0","1","0","0","0"
"30930401","2","0","0","1","3","1","0","0","0","309300","0","0","0","0","0","0","1","0","0","0","0","0","0"
"30930501","1","0","0","1004","6","1001","0","0","1","309300","0","0","0","0","0","1","1002","0","0","1001","0","0","0"
"30930601","1","0","0","1","5","1004","0","0","1001","309300","0","0","0","0","0","0","1001","0","0","1","0","0","0"
"30940001","1","0","0","1001","4","1002","0","0","1002","309400","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"30950001","1","0","0","1002","4","1001","0","0","1002","309500","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"30960001","1","0","0","1001","4","1002","0","0","1002","309600","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"30970001","1","0","0","1002","4","1002","0","0","1001","309700","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"30980001","4","0","0","1002","6","1003","0","0","1001","309800","0","0","0","0","0","1003","1001","0","0","1002","0","0","0"
"30980101","2","0","0","1002","3","1002","0","0","0","309801","0","0","0","0","0","0","1005","0","0","0","0","0","0"
"30980201","4","1002","0","1001","8","1002","0","0","1002","309802","0","0","0","0","0","1001","1002","0","0","1001","1001","0","0"
"30980301","5","1002","0","1002","9","1001","0","0","1002","309803","0","0","0","0","0","1002","1002","1002","0","1001","1001","0","0"
"30980302","5","1001","0","1002","9","1001","0","0","1002","309803","0","0","0","0","0","1002","1003","1002","0","1003","1002","0","0"
"30990001","1","1002","1","1002","7","1","1","1","1","309900","1","1","1","1","1","1","1","0","1","1001","0","1","1"
"30990002","1","0","1","1002","5","1","1","1","1","309900","1","1","1","1","1","0","1001","0","1","1002","0","1","1"
"30990101","1","1002","1","1002","7","1004","1","1","1004","309901","1","1","1","1","1","1004","1004","0","1","1001","0","1","1"
"30990102","1","0","1","1002","5","1004","1","1","1004","309901","1","1","1","1","1","0","1001","0","1","1002","0","1","1"
"30990701","2","0","0","1001","3","1004","0","0","0","309907","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"30990702","1","1002","0","1001","7","1004","0","0","1001","309907","0","0","0","0","0","1001","1004","0","0","1004","0","0","0"
"31000001","1","0","0","1","6","1002","0","0","1","310000","0","0","0","0","0","1","1","0","0","1002","0","0","0"
"31000101","1","0","0","1","6","1002","0","0","1","310001","0","0","0","0","0","1","1","0","0","1002","0","0","0"
"31000201","1","0","0","1","5","1002","0","0","1","310002","0","0","0","0","0","0","1","0","0","1001","0","0","0"
"31000202","1","0","0","1001","6","1","0","0","1002","310002","0","0","0","0","0","1002","1","0","0","1","0","0","0"
"31000301","6","1","0","1","9","1001","0","0","1","310003","0","0","0","0","0","1002","1","1001","0","1","1002","0","0"
"31000302","1","1001","0","1","11","1001","0","0","1001","310003","0","0","0","0","0","1","1002","1","1001","1002","1002","0","1002"
"31000401","1","0","0","1","4","1","0","0","1","310004","0","0","0","0","0","0","1","0","0","0","0","0","0"
"31000501","1","1","0","1004","10","1","0","0","1005","310005","0","0","0","0","0","1","1","1","1005","1004","1004","0","0"
"31000601","6","1","0","1","9","1001","0","0","1","310006","0","0","0","0","0","1002","1","1001","0","1","1002","0","0"
"31000602","1","1001","0","1","11","1001","0","0","1001","310006","0","0","0","0","0","1","1002","1","1001","1002","1002","0","1002"
"31010001","12","1001","0","1","16","1","1001","1002","1004","310100","0","0","0","1004","1001","1","1001","1002","1","1","1","1","1004"
"31010002","1","0","0","1","6","1004","0","0","1002","310100","0","0","0","0","0","1004","1001","0","0","1","0","0","0"
"31010101","12","1001","0","1010","16","1010","1001","1002","1004","310101","0","0","0","1004","1001","1010","1001","1002","1010","1010","1010","1010","1004"
"31010102","1","0","0","1010","4","1004","0","0","1002","310101","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"31020001","1","0","0","1002","5","1001","0","0","1002","310200","0","0","0","0","0","0","1002","0","0","1001","0","0","0"
"31020101","1","0","0","1002","5","1001","0","0","1","310201","0","0","0","0","0","0","1","0","0","1","0","0","0"
"31020102","1","0","0","1","5","1004","0","0","1","310201","0","0","0","0","0","0","1001","0","0","1002","0","0","0"
"31030001","7","1","0","1","12","1003","0","0","1","310300","0","0","0","0","0","1004","1","1003","1","1","1","1004","1"
"31030101","7","1","0","1","12","1003","0","0","1","310301","0","0","0","0","0","1004","1","1003","1","1","1","1004","1"
"31030201","7","1","0","1","12","1003","0","0","1","310302","0","0","0","0","0","1004","1","1003","1","1","1","1004","1"
"31030301","7","1004","0","1004","11","1","0","0","1","310303","0","0","0","0","0","1","1","1","1003","1003","1","0","1"
"31030401","7","1","0","1","12","1003","0","0","1","310304","0","0","0","0","0","1004","1","1003","1","1","1","1004","1"
"31030402","7","1","0","1","12","1003","0","0","1","310304","0","0","0","0","0","1004","1","1003","1","1","1","1004","1"
"31030501","2","0","0","1002","2","0","0","0","0","310305","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"31030601","6","1","0","1","10","1","0","0","1003","310306","0","0","0","0","0","1004","1004","1003","1","1","1","0","0"
"31030701","2","0","0","1001","5","1004","0","0","1003","310307","0","0","0","0","0","0","1004","0","0","1004","0","0","0"
"31040001","1","1001","0","1002","7","1","0","0","1002","310400","0","0","0","0","0","1","1","0","0","1","0","0","0"
"31040002","1","0","0","1003","3","1002","0","0","0","310400","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"31040101","1","1","0","1002","13","1","0","1001","1","310401","0","0","0","0","0","1","1","1","1002","1002","1002","1","1"
"31040102","1","0","0","1003","3","1002","0","0","0","310401","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"31050001","1","0","0","1","5","1002","0","0","1","310500","0","0","0","0","0","0","1","0","0","1001","0","0","0"
"31050101","1","0","0","1","5","1001","0","0","1","310501","0","0","0","0","0","0","1","0","0","1","0","0","0"
"31050201","1","1001","0","1","7","1002","0","0","1","310502","0","0","0","0","0","1","1","0","0","1","0","0","0"
"31050301","1","0","0","1","5","1002","0","0","1","310503","0","0","0","0","0","0","1","0","0","1001","0","0","0"
"31050302","1","1001","0","1001","7","1002","0","0","1","310503","0","0","0","0","0","1002","1","0","0","1","0","0","0"
"31050401","1","0","0","1","2","0","0","0","0","310504","0","0","0","0","0","0","1","0","0","0","0","0","0"
"31050501","1","0","0","1","2","0","0","0","0","310505","0","0","0","0","0","0","1","0","0","0","0","0","0"
"31050601","1","1001","0","1","7","1002","0","0","1001","310506","0","0","0","0","0","1","1","0","0","1","0","0","0"
"31050701","2","1002","0","1001","7","1002","0","0","1003","310507","0","0","0","0","0","1003","1003","0","0","1001","0","0","0"
"31060001","1","0","0","1","5","1001","0","0","1","310600","0","0","0","0","0","0","1","0","0","1","0","0","0"
"31060101","1","0","0","1","5","1001","0","0","1","310601","0","0","0","0","0","0","1","0","0","1","0","0","0"
"31060201","1","0","0","1","6","1001","0","0","1","310602","0","0","0","0","0","1002","1","0","0","1","0","0","0"
"31060301","1","0","0","1","6","1002","0","0","1","310603","0","0","0","0","0","1","1","0","0","1001","0","0","0"
"31060401","1","1","0","1","9","1","0","0","1004","310604","0","0","0","0","0","1","1","1004","0","1","1","0","0"
"31060501","1","1","0","1","9","1","0","0","1004","310605","0","0","0","0","0","1","1","1004","0","1","1","0","0"
"31060601","1","0","0","1001","6","1002","0","0","1","310606","0","0","0","0","0","1002","1","0","0","1","0","0","0"
"31060701","1","0","0","1001","5","1002","0","0","1","310607","0","0","0","0","0","0","1","0","0","1002","0","0","0"
"31070001","5","1002","0","1001","7","1002","0","0","1","310700","0","0","0","0","0","1","1","0","0","1001","0","0","0"
"31070101","5","1002","0","1001","7","1002","0","0","1","310701","0","0","0","0","0","1","1","0","0","1001","0","0","0"
"31070201","5","1002","0","1001","7","1002","0","0","1","310702","0","0","0","0","0","1","1","0","0","1001","0","0","0"
"31070301","5","1002","0","1001","7","1002","0","0","1","310703","0","0","0","0","0","1","1","0","0","1001","0","0","0"
"31070401","1","0","0","1","4","1","0","0","1","310704","0","0","0","0","0","0","1","0","0","0","0","0","0"
"31070501","1","0","0","1004","4","1004","0","0","1004","310705","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"31070502","1","0","0","1005","4","1005","0","0","1005","310705","0","0","0","0","0","0","1005","0","0","0","0","0","0"
"31070601","5","1002","0","1001","8","1002","0","0","1","310706","0","0","0","0","0","1","1","0","0","1001","1001","0","0"
"31080001","5","1001","0","1","8","1001","0","0","1","310800","0","0","0","0","0","1","1002","0","0","1002","1","0","0"
"31080002","1","0","0","1","4","1004","0","0","1","310800","0","0","0","0","0","0","1005","0","0","0","0","0","0"
"31080101","5","1001","0","1","8","1001","0","0","1","310801","0","0","0","0","0","1","1002","0","0","1002","1","0","0"
"31080201","5","1001","0","1","8","1001","0","0","1","310802","0","0","0","0","0","1","1002","0","0","1002","1","0","0"
"31080301","5","1001","0","1","8","1001","0","0","1","310803","0","0","0","0","0","1","1002","0","0","1002","1","0","0"
"31080401","1","0","0","1","4","1","0","0","1","310804","0","0","0","0","0","0","1","0","0","0","0","0","0"
"31080501","1","0","0","1","3","1004","0","0","0","310805","0","0","0","0","0","0","1005","0","0","0","0","0","0"
"31080502","5","1001","0","1","8","1001","0","0","1","310805","0","0","0","0","0","1","1002","0","0","1002","1","0","0"
"31080601","5","1001","0","1","8","1001","0","0","1","310806","0","0","0","0","0","1","1002","0","0","1002","1","0","0"
"31090001","1","0","0","1001","5","1002","0","0","1001","310900","0","0","0","0","0","0","1","0","0","1002","0","0","0"
"31100001","1","0","0","1001","6","1","0","0","1","311000","0","0","0","0","0","1001","1","0","0","1","0","0","0"
"31100002","1","0","0","1002","6","1","0","0","1","311000","0","0","0","0","0","1","1","0","0","1001","0","0","0"
"31100101","1","0","0","1001","4","1002","0","0","1003","311001","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"31100201","1","0","0","1001","4","1002","0","0","1003","311002","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"31110001","1","0","0","1","5","1001","0","0","1","311100","0","0","0","0","0","0","1","0","0","1001","0","0","0"
"31110101","1","0","0","1","5","1001","0","0","1","311101","0","0","0","0","0","0","1","0","0","1001","0","0","0"
"31110201","1","0","0","1001","5","1","0","0","1","311102","0","0","0","0","0","0","1","0","0","1002","0","0","0"
"31110301","3","1001","0","1001","8","1","0","0","1","311103","0","0","0","0","0","1","1","0","0","1002","1002","0","0"
"31110302","1","0","0","1002","5","1001","0","0","1","311103","0","0","0","0","0","0","1","0","0","1002","0","0","0"
"31110401","1","0","0","1002","6","1","0","0","1","311104","0","0","0","0","0","1","1","0","0","1002","0","0","0"
"31110501","1","0","0","1","4","1","0","0","1","311105","0","0","0","0","0","0","1","0","0","0","0","0","0"
"31110601","1","0","0","1001","6","1","0","0","1002","311106","0","0","0","0","0","1002","1","0","0","1","0","0","0"
"31110602","1","0","0","1002","5","1","0","0","1","311106","0","0","0","0","0","0","1","0","0","1001","0","0","0"
"31120001","4","1002","0","1003","9","1002","0","0","1001","311200","0","0","0","0","0","1003","1002","1002","0","1002","1003","0","0"
"31120101","3","1003","0","1003","10","1001","0","0","1002","311201","0","0","0","0","0","1002","1002","1003","1002","1003","1002","0","0"
"31120201","3","1002","0","1002","7","1001","0","0","1002","311202","0","0","0","0","0","1002","1002","0","0","1002","0","0","0"
"31120301","3","1002","0","1002","7","1001","0","0","1002","311203","0","0","0","0","0","1002","1002","0","0","1002","0","0","0"
"31120401","3","1002","0","1002","7","1001","0","0","1002","311204","0","0","0","0","0","1002","1002","0","0","1002","0","0","0"
"31130001","1","1007","0","1001","6","1002","0","0","1004","311300","0","0","0","0","0","1006","1","1009","0","1005","1008","0","0"
"31130101","2","1006","0","1","16","1006","0","1","1005","311301","0","0","0","1005","1006","1","1","1","1","1","1005","1005","1006"
"31130201","2","1008","0","1","16","1008","0","1","1007","311302","0","0","0","1007","1008","1","1","1","1","1","1007","1007","1008"
"31130301","2","1001","0","1004","7","1002","0","0","1001","311303","0","0","0","0","0","1002","1004","0","0","1004","0","0","0"
"31130401","2","1010","0","1009","15","1009","0","1010","1010","311304","0","0","0","0","1010","1009","1004","1009","1010","1004","1009","1009","1004"
"31130501","1","0","0","1010","4","1010","0","0","1010","311305","0","0","0","0","0","0","1010","0","0","0","0","0","0"
"31130601","1","1004","0","1002","9","1004","0","0","1001","311306","0","0","0","0","0","1002","1004","1001","0","1004","1004","0","0"
"31140001","7","1","0","1001","12","1004","0","0","1","311400","0","0","0","0","0","1002","1","1004","1","1001","1001","1002","1001"
"31140101","6","1","0","1001","9","1","0","0","1","311401","0","0","0","0","0","1001","1","1004","0","1004","1","0","0"
"31140201","6","1","0","1001","9","1","0","0","1","311402","0","0","0","0","0","1001","1","1004","0","1004","1","0","0"
"31140301","6","1","0","1001","9","1","0","0","1","311403","0","0","0","0","0","1001","1","1004","0","1004","1","0","0"
"31140401","7","1","0","1002","9","1002","0","0","1","311404","0","0","0","0","0","1002","1001","1002","0","1001","1001","0","0"
"31140501","5","1","0","1","8","1","0","0","1002","311405","0","0","0","0","0","1","1","0","0","1","1002","0","0"
"31140601","7","1","0","1","11","1001","0","0","1004","311406","0","0","0","0","0","1001","1001","1004","1","1","1001","0","1001"
"31140701","7","1","0","1","11","1001","0","0","1004","311407","0","0","0","0","0","1001","1001","1004","1","1","1001","0","1001"
"31150001","1","1","0","1001","7","1","0","0","1","311500","0","0","0","0","0","1001","1","0","0","1","0","0","0"
"31150101","1","1","0","1001","7","1","0","0","1","311501","0","0","0","0","0","1001","1","0","0","1","0","0","0"
"31150201","1","0","0","1001","5","1002","0","0","1","311502","0","0","0","0","0","0","1","0","0","1001","0","0","0"
"31150202","1","0","0","1001","6","1002","0","0","1","311502","0","0","0","0","0","1002","1","0","0","1001","0","0","0"
"31150301","1","0","0","1001","5","1002","0","0","1","311503","0","0","0","0","0","0","1","0","0","1001","0","0","0"
"31150302","1","0","0","1","4","1002","0","0","1001","311503","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"31150401","2","0","0","1","6","1007","0","0","1","311504","0","0","0","0","0","1","1006","0","0","1007","0","0","0"
"31150501","1","0","0","1","4","1","0","0","1001","311505","0","0","0","0","0","0","1","0","0","0","0","0","0"
"31150601","1","1001","0","1007","9","1001","0","0","1001","311506","0","0","0","0","0","1007","1","1001","0","1","1007","0","0"
"31150602","1","0","0","1007","6","1","0","0","1001","311506","0","0","0","0","0","1001","1001","0","0","1007","0","0","0"
"31160001","2","0","0","1","4","1001","0","0","1002","311600","0","0","0","0","0","0","1009","0","0","1","0","0","0"
"31160101","1","0","0","1","2","0","0","0","0","311601","0","0","0","0","0","0","1","0","0","0","0","0","0"
"31160201","1","0","0","1","2","0","0","0","0","311602","0","0","0","0","0","0","1","0","0","0","0","0","0"
"31160301","1","0","0","1","2","0","0","0","0","311603","0","0","0","0","0","0","1","0","0","0","0","0","0"
"31160401","2","0","0","1","3","1","0","0","0","311604","0","0","0","0","0","0","1007","0","0","0","0","0","0"
"31160501","2","0","0","1002","3","1002","0","0","0","311605","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"31160601","1","0","0","1","5","1","0","0","1001","311606","0","0","0","0","0","0","1","0","0","1","0","0","0"
"31170001","1","0","0","1","2","0","0","0","0","311700","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"31170101","1","0","0","1","2","0","0","0","0","311701","0","0","0","0","0","0","1","0","0","0","0","0","0"
"31170201","1","0","0","1003","2","0","0","0","0","311702","0","0","0","0","0","0","1003","0","0","0","0","0","0"
"31170301","1","0","0","1","2","0","0","0","0","311703","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"31180001","2","0","0","1002","3","1002","0","0","0","311800","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"31180101","1","0","0","1","2","0","0","0","0","311801","0","0","0","0","0","0","1","0","0","0","0","0","0"
"31180201","1","0","0","1004","2","0","0","0","0","311802","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"31180301","2","0","0","1002","3","1002","0","0","0","311803","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"31190001","2","1001","0","1","7","1001","0","0","1","311900","0","0","0","0","0","1","1","0","0","1","0","0","0"
"31200001","3","0","0","1001","6","1002","0","0","1003","312000","0","0","0","0","0","1003","1003","0","0","1001","0","0","0"
"31200101","3","0","0","1001","6","1002","0","0","1003","312001","0","0","0","0","0","1003","1003","0","0","1001","0","0","0"
"31200201","3","0","0","1001","6","1002","0","0","1003","312002","0","0","0","0","0","1003","1003","0","0","1001","0","0","0"
"31200401","3","0","0","1001","6","1002","0","0","1003","312004","0","0","0","0","0","1003","1003","0","0","1001","0","0","0"
"31210001","1","0","0","1","3","1001","0","0","0","312100","0","0","0","0","0","0","1","0","0","0","0","0","0"
"31210101","1","0","0","1","5","1001","0","0","0","312101","0","0","0","0","0","0","1","0","0","0","0","0","0"
"31210201","1","0","0","1001","4","1","0","0","1001","312102","0","0","0","0","0","0","1","0","0","1","0","0","0"
"31210301","1","0","0","1001","5","1001","0","0","1","312103","0","0","0","0","0","0","1","0","0","1001","0","0","0"
"31210401","1","0","0","1004","4","1","0","0","1004","312104","0","0","0","0","0","0","1","0","0","0","0","0","0"
"31210501","1","0","0","1002","3","0","0","0","0","312105","0","0","0","0","0","0","1","0","0","0","0","0","0"
"31210601","1","0","0","1001","6","1001","0","0","1","312106","0","0","0","0","0","1001","1","0","0","1001","0","0","0"
"31220001","1","0","0","1002","4","1007","0","0","1001","312200","0","0","0","0","0","0","1007","0","0","0","0","0","0"
"31220101","2","0","0","1","4","1","0","0","1002","312201","0","0","0","0","0","0","1","0","0","0","0","0","0"
"31220201","2","0","0","1","4","1","0","0","1002","312202","0","0","0","0","0","0","1","0","0","0","0","0","0"
"31220301","2","0","0","1007","4","1007","0","0","1002","312203","0","0","0","0","0","0","1007","0","0","0","0","0","0"
"31220401","2","1007","0","1007","6","1004","0","0","1007","312204","0","0","0","0","0","1007","1003","0","0","1007","1007","0","0"
"31220501","1","0","0","1007","5","1007","0","0","1007","312205","0","0","0","0","0","0","1002","0","0","1007","0","0","0"
"31220601","1","1007","0","1007","8","1002","0","0","1007","312206","0","0","0","0","0","1002","1007","0","0","1007","1002","0","0"
"31230001","1","0","0","1001","5","1002","0","0","1005","312300","0","0","0","0","0","0","1005","0","0","1005","0","0","0"
"31230101","1","0","0","1005","2","0","0","0","0","312301","0","0","0","0","0","0","1005","0","0","0","0","0","0"
"31230201","1","0","0","1005","2","0","0","0","0","312302","0","0","0","0","0","0","1005","0","0","0","0","0","0"
"31230301","1","0","0","1005","2","0","0","0","0","312303","0","0","0","0","0","0","1005","0","0","0","0","0","0"
"31230401","9","1002","1002","1002","18","1005","0","1005","1005","312304","0","0","1002","1005","1002","1005","1005","1005","1005","1005","1005","1005","1002"
"31230501","1","1001","0","1005","8","1001","0","0","1005","312305","0","0","0","0","0","1005","1005","0","0","1005","1005","0","0"
"31230601","1","1005","0","1005","8","1005","0","0","1005","312306","0","0","0","0","0","1005","1005","0","0","1001","1001","0","0"
"31240001","1","0","0","1001","2","1001","0","0","0","312400","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"31240101","1","0","0","1001","2","1001","0","0","0","312401","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"31250001","3","1","0","1","8","1","0","0","1001","312500","0","0","0","0","0","1002","1","0","0","1","1","0","0"
"31250002","2","1001","0","1","8","1001","0","0","1","312500","0","0","0","0","0","1","1002","0","0","1004","1002","0","0"
"31250101","1","0","0","1001","2","0","0","0","0","312501","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"31250201","1","0","0","1002","6","1001","0","0","1002","312502","0","0","0","0","0","1002","1002","0","0","1002","0","0","0"
"31250301","1","0","0","1002","6","1001","0","0","1002","312503","0","0","0","0","0","1002","1002","0","0","1002","0","0","0"
"31250401","1","0","0","1002","6","1001","0","0","1002","312504","0","0","0","0","0","1002","1002","0","0","1002","0","0","0"
"31260001","1","0","0","1004","5","1004","0","0","1001","312600","0","0","0","0","0","0","1004","0","0","1004","0","0","0"
"31260101","1","0","0","1004","5","1004","0","0","1001","312601","0","0","0","0","0","0","1004","0","0","1004","0","0","0"
"31260201","1","0","0","1004","5","1001","0","0","1004","312602","0","0","0","0","0","0","1004","0","0","1004","0","0","0"
"31260301","1","1001","0","1004","7","1004","0","0","1001","312603","0","0","0","0","0","1004","1004","0","0","1004","0","0","0"
"31260401","3","0","0","1002","4","1004","0","0","1004","312604","0","0","0","0","0","0","1004","0","0","0","0","0","0"
"31260501","2","0","0","1004","6","1001","0","0","1004","312605","0","0","0","0","0","1004","1005","0","0","1004","0","0","0"
"31260601","1","1004","0","1001","7","1004","0","0","1004","312606","0","0","0","0","0","1001","1004","0","0","1004","0","0","0"
"31270001","1","0","0","1001","6","1","0","0","1","312700","0","0","0","0","0","1002","1","0","0","1001","0","0","0"
"31270101","1","0","0","1","2","0","0","0","0","312701","0","0","0","0","0","0","1","0","0","0","0","0","0"
"31270201","1","0","0","1","6","1","0","0","1002","312702","0","0","0","0","0","1","1","0","0","1","0","0","0"
"31270301","2","1002","0","1","8","1002","0","0","1","312703","0","0","0","0","0","1","1","0","0","1","1","0","0"
"31270401","3","1","0","1","15","1","0","1","1","312704","0","0","0","0","1","1","1","1004","1","1004","1","1004","1"
"31270501","1","0","0","1","5","1001","0","0","1","312705","0","0","0","0","0","0","1","0","0","1","0","0","0"
"31270601","1","1","0","1002","7","1","0","0","1","312706","0","0","0","0","0","1","1","0","0","1002","0","0","0"
"31280001","1","0","0","1001","5","1002","0","0","1004","312800","0","0","0","0","0","0","1","0","0","1005","0","0","0"
"31280101","2","0","0","1001","6","1005","0","0","1001","312801","0","0","0","0","0","1007","1005","0","0","1005","0","0","0"
"31280201","2","0","0","1001","6","1005","0","0","1001","312802","0","0","0","0","0","1008","1005","0","0","1005","0","0","0"
"31280301","2","0","0","1005","5","1001","0","0","1005","312803","0","0","0","0","0","0","1005","0","0","1002","0","0","0"
"31280401","1","0","0","1005","3","1001","0","0","0","312804","0","0","0","0","0","0","1005","0","0","0","0","0","0"
