59eca8df1474c71cb77150b73f16c838ee96be8dd089c3032bc132f50caa93b5,ca1e55060ab8ac8b182acb251616c1c17562c19ef872a2af9fae9b3762646c51,9f35bde421f2bd813f8118d35f79ddb1ea98e9a2b78f4f1c5c396e83d8f44cdd,86e3136aad5792fddf2afc00c0540a02bc44ab1197b8e7e783566b9e01fcba54,7774025341c67628b1b6848b64adc2fb6bb05e9dfce54a437ab608553372a788,f1be606831243682e8503ee69d46db763320d7be5be6e215bc584a034f0a052b,83e013849cfa4972faff20839fc012a89c637469dd957395857790730ccc79aa,fe5bc6d9d069dac94d9959db98deaa2648e38cf28c05870db8d119644c09b358,72b2accc96e4d0a3cf7ce90fe306da25e0997d0a538bb09d5080f21a90abed97,d99e36e1d2a06a53597cdf465d6d42a379e2f7bb015b6b791a7380dd5e8eb611,2aaaba0d0fb410029bb00be19dc495f847ec51e596cdc590c2b0f001881e977c
"1","0","501","0","120931","0.5","まるで幼子の成長を見守るようで\nなかなか楽しかったからのう。","501093","5","11","0"
"","","501","","501093","","","501094","","91",""
"","","501","","120931","","nop_idle_thinking","501095","1","3","0.2"
"","","501","","111931","","nop_talk_wish3","501096","1","3","0.2"
"0","","501","","vo_drama_10082001","","vo_drama_10082001_011","501097","0","21",""
"1","0","501","0","111931","0.5","イリヤさま……\nそのお気持ち、とてもよく分かります。","501098","5","11","0"
"","","501","","501098","","","501099","","91",""
"","","501","","111931","","nop_idle_wish3","501100","1","3","0.2"
"","","501","","120731","","0","501101","","4",""
"","","501","","120731","","nop_talk_shy","501102","1","3","0.2"
"0","","501","","vo_drama_10082001","","vo_drama_10082001_012","501103","0","21",""
"1","0","501","0","120731","0.5","コッコロさん……","501104","5","11","0"
"","","501","","501104","","","501105","","91",""
"nop_idle_joy1","0.2","501","","111831","","nop_smile2","501106","0","3","0.2"
"nop_idle_normal","0","501","","112031","","nop_smile2","501107","0","3","0.2"
"","","501","","1","","1","501108","","93",""
"","","501","","120731","","nop_idle_shy2","501109","1","3","0.2"
"","","501","","112031","","nop_talk_bitter","501110","1","3","0.2"
"0","","501","","vo_drama_10082001","","vo_drama_10082001_013","501111","0","21",""
"1","0","501","0","112031","0.5","ほらほら、シェフィも照れてるから。\nそれくらいにしておきなさい。\nなんにせよ、シェフィはよくやったわ。\n胸を張りなさい。","501112","7","11","0"
"","","501","","6","","1","501113","","93",""
"nop_talk_doya_loop","0.2","501","1","112031","","nop_talk_doya","501114","0","3","0.2"
"","","501","","501112","","","501115","","91",""
"","","501","","112031","","nop_idle_doya","501116","1","3","0.2"
"","","501","","0.5","","1","501117","","93",""
"","","501","","111831","","nop_talk_joy2","501118","1","3","0.2"
"0","","501","","vo_drama_10082001","","vo_drama_10082001_014","501119","0","21",""
"1","0","501","0","111831","0.5","はい！\nこの新年会に来てくれたみんなの笑顔は\nシェフィちゃんが作ったんです。\n今年もいっぱい、笑顔を作りましょうね！","501120","6","11","0"
"","","501","","8","","1","501121","","93",""
"nop_talk_guts2_loop","","501","1","111831","","nop_talk_guts2","501122","0","3","0.2"
"","","501","","501120","","","501123","","91",""
"","","501","","111831","","nop_idle_guts2","501124","1","3","0.2"
"","","501","","120731","","1","501125","","4",""
"nop_talk_wish","0.2","501","1","120731","","nop_talk_normal","501126","0","3","0.2"
"0","","501","","vo_drama_10082001","","vo_drama_10082001_015","501127","0","21",""
"1","0","501","0","120731","1","ええ。【美食殿】にとっても\nみんなにとっても\n最高の一年にしたいわ。\nだから、今年もよろしくね。","501128","5","11","0"
"","","501","","8.5","","1","501129","","93",""
"nop_01_shephy_pose_loop","0","501","1","120731","","nop_01_shephy_pose","501130","0","3","0.2"
"","","501","","2.5","","0","501131","","93",""
"","","501","","111831","","nop_handclap_long","501132","1","3","0.2"
"","","501","","111931","","nop_talk_wish3","501133","1","3","0.2"
"nop_talk_doya_loop","0","501","1","112031","","nop_talk_doya","501134","0","3","0.2"
"nop_talk_arm_crossed_loop","0","501","1","120931","","nop_talk_arm_crossed","501135","0","3","0.2"
"","","501","","120831","","nop_01_ruka_hello_long","501136","1","3","0.2"
"","","501","","501128","","","501137","","91",""
"","","501","","0.5","","0","501138","","93",""
"","","501","","0.5","","0","501139","","93",""
"-150","0","502","-255","1","nop_idle_joy_normal","108731","502001","105","1","1.95"
"150","1","502","-255","1","nop_idle_joy1","108831","502002","104","1","1.95"
"-300","0","502","-225","1","nop_idle_normal","108931","502003","101","1","1.95"
"","","502","","0.5","","0","502004","","93",""
"0","","502","","vo_drama_10082002","","vo_drama_10082002_001","502005","0","21",""
"1","0","502","0","108831","0.5","騎士クン、\nあけましておめでとうございます。","502006","7","11","0"
"","","502","","108831","","nop_talk_joy3_blink","502007","1","3","0.2"
"","","502","","1","","1","502008","","93",""
"","","502","","108831","","nop_bow","502009","1","3","0.2"
"","","502","","2.25","","1","502010","","93",""
"","","502","","108831","","nop_idle_normal_joy","502011","1","3","0.2"
"","","502","","502006","","","502012","","91",""
"0","","502","","vo_drama_10082002","","vo_drama_10082002_002","502013","0","21",""
"1","0","502","0","108731","0.5","招待してくれてありがとう！\nみんな楽しそうで素敵な新年会だね！","502014","5","11","0"
"","","502","","108731","","nop_talk_joy2","502015","1","3","0.2"
"","","502","","502014","","","502016","","91",""
"","","502","","108731","","nop_idle_joy1","502017","1","3","0.2"
"0","","502","","vo_drama_10082002","","vo_drama_10082002_003","502018","0","21",""
"1","0","502","0","108931","0.5","ヒヨリの言うとおりだね。\n晴れやかでいて落ち着ける、\nとてもいい雰囲気だ。","502019","6","11","0"
"","","502","","108931","","nop_talk_thinking","502020","1","3","0.2"
"","","502","","502019","","","502021","","91",""
"","","502","","108931","","nop_idle_thinking","502022","1","3","0.2"
"0","","502","","vo_drama_10082002","","vo_drama_10082002_004","502023","0","21",""
"1","0","502","0","108731","0.5","お正月といえば、騎士くんと一緒に\n神殿でガミーと戦ったのを思い出すね。","502024","7","11","0"
"","","502","","108731","","nop_talk_joy3_blink2","502025","1","3","0.2"
"","","502","","1.5","","1","502026","","93",""
"","","502","","108731","","nop_talk_joy1_normal","502027","1","3","0.2"
"","","502","","502024","","","502028","","91",""
"","","502","","108731","","nop_idle_joy_normal","502029","1","3","0.2"
"0","","502","","vo_drama_10082002","","vo_drama_10082002_005","502030","0","21",""
"1","0","502","0","108931","0.5","うん、大変な事件だったね。\nキミの助けがなければ\n解決できなかったはずだ。\n改めて礼を言うよ。","502031","5","11","0"
"","","502","","108931","","nop_talk_joy3_blink2","502032","1","3","0.2"
"","","502","","8","","1","502033","","93",""
"","","502","","108931","","nop_talk_joy3_blink","502034","1","3","0.2"
"","","502","","502031","","","502035","","91",""
"","","502","","108931","","nop_idle_thinking","502036","1","3","0.2"
"0","","502","","vo_drama_10082002","","vo_drama_10082002_006","502037","0","21",""
"1","0","502","0","108831","0.5","あの時の騎士クン、\nとっても頼もしかったな……\nって、ええと、そうじゃなくて！\nそうだ、今年はお年玉、あげられた？","502038","5","11","0"
"","","502","","108831","","nop_talk_memory","502039","1","3","0.2"
"","","502","","4.75","","1","502040","","93",""
"","","502","","108831","","nop_talk_anger2","502041","1","3","0.2"
"","","502","","3.5","","1","502042","","93",""
"","","502","","108831","","nop_talk_normal_dere2","502043","1","3","0.2"
"","","502","","502038","","","502044","","91",""
"","","502","","0.1","","1","502045","","93",""
"","","502","","108831","","nop_idle_normal","502046","1","3","0.2"
"0","","502","","vo_drama_10082002","","vo_drama_10082002_007","502047","0","21",""
"1","0","502","0","108731","0.5","あの頃はコッコロちゃんへの\nお年玉のために頑張ってたんだもんね。\nえ？　今年はシェフィちゃんにも\nあげたんだ～！","502048","6","11","0"
"","","502","","108731","","nop_talk_joy3_blink","502049","1","3","0.2"
"","","502","","5.5","","1","502050","","93",""
"","","502","","108731","","nop_look_talk_sad","502051","1","3","0.2"
"","","502","","1","","1","502052","","93",""
"","","502","","108731","","nop_talk_joy2","502053","1","3","0.2"
"","","502","","502048","","","502054","","91",""
"","","502","","108731","","nop_idle_joy1","502055","1","3","0.2"
"0","","502","","vo_drama_10082002","","vo_drama_10082002_008","502056","0","21",""
"1","0","502","0","108931","0.5","ふふ、きっと喜んでいるはずだよ。\nキミは本当に優しいな。\n今回の冒険もきっとその優しさの\nおかげで乗り越えられたんだろう。","502057","5","11","0"
"","","502","","108931","","nop_talk_joy1_normal","502058","1","3","0.2"
"","","502","","3.5","","1","502059","","93",""
"","","502","","108931","","nop_talk_joy3_blink","502060","1","3","0.2"
"","","502","","8.5","","1","502061","","93",""
"","","502","","108931","","nop_talk_arm_crossed","502062","0","3","0.2"
"","","502","","1","","1","502063","","93",""
"","","502","","108931","","nop_idle_arm_crossed","502064","1","3","0.2"
"","","502","","502057","","","502065","","91",""
"0","","502","","vo_drama_10082002","","vo_drama_10082002_009","502066","0","21",""
"1","0","502","0","108731","0.5","そうそう、聞いたよ！\nこのおせち料理って\n【美食殿】のみんなが作ったんだよね。\nすごく美味しくてびっくりしちゃった！","502067","7","11","0"
"","","502","","108731","","nop_talk_joy3_blink","502068","1","3","0.2"
"","","502","","6","","1","502069","","93",""
"","","502","","108731","","nop_talk_joy2","502070","1","3","0.2"
"","","502","","502067","","","502071","","91",""
"","","502","","108731","","nop_idle_joy1","502072","1","3","0.2"
"0","","502","","vo_drama_10082002","","vo_drama_10082002_010","502073","0","21",""
"1","0","502","0","108931","0.5","うん、とても美味しいね。\nどの料理も丁寧に\n作られているのがわかるよ。\n……どうしたの？　ユイ。","502074","5","11","0"
"","","502","","108931","","nop_talk_joy3_blink2","502075","1","3","0.2"
"","","502","","7.5","","1","502076","","93",""
"","","502","","108831","","nop_idle_sad","502077","1","3","0.2"
"1","0","502","0","108831","0","1","502078","1.5","12","0"
"","","502","","108931","","nop_talk_worry","502079","1","3","0.2"
"","","502","","108731","","nop_idle_normal_suprise1","502080","1","3","0.2"
"","","502","","502074","","","502081","","91",""
"","","502","","502078","","","502082","","91",""
"","","502","","108931","","nop_idle_worry","502083","1","3","0.2"
"0","","502","","vo_drama_10082002","","vo_drama_10082002_011","502084","0","21",""
"1","0","502","0","108831","0.5","うう～……\nほどほどにしておこうと思ったのに、\n美味しくてつい……\n食べ過ぎちゃったらどうしよう。","502085","5","11","0"
"","","502","","108831","","nop_talk_joy1_sad","502086","1","3","0.2"
"","","502","","7","","1","502087","","93",""
"","","502","","108831","","nop_talk_sad3","502088","1","3","0.2"
"","","502","","502085","","","502089","","91",""
"","","502","","108831","","nop_idle_sad3","502090","1","3","0.2"
"0","","502","","vo_drama_10082002","","vo_drama_10082002_012","502091","0","21",""
"1","0","502","0","108731","0.5","あとで身体を動かせば大丈夫！\n今度みんなで冒険に行こうよ。\n騎士くんも一緒にね♪","502092","6","11","0"
"","","502","","108731","","nop_talk_joy2","502093","1","3","0.2"
"","","502","","6","","1","502094","","93",""
"nop_idle_guts5","0.2","502","1","108731","","nop_talk_guts5","502095","0","3","0.2"
"","","502","","502092","","","502096","","91",""
"","","502","","108731","","nop_idle_guts5","502097","1","3","0.2"
"0","","502","","vo_drama_10082002","","vo_drama_10082002_013","502098","0","21",""
"1","0","502","0","108931","0.5","それは名案だ。\n年明けからさっそく\n今年の楽しみができたよ。","502099","6","11","0"
"","","502","","108931","","nop_talk_arm_crossed","502100","0","3","0.2"
"","","502","","1","","1","502101","","93",""
"","","502","","108931","","nop_talk_arm_crossed_loop","502102","0","3","0.2"
"","","502","","1","","1","502103","","93",""
"","","502","","108931","","nop_talk_normal","502104","1","3","0.2"
"","","502","","502099","","","502105","","91",""
"","","502","","108931","","nop_idle_normal","502106","1","3","0.2"
"0","","502","","vo_drama_10082002","","vo_drama_10082002_014","502107","0","21",""
"1","0","502","0","108731","0.5","えへへ、\nいっぱい食べて元気になって、\n最高の一年にしなくちゃね！","502108","5","11","0"
"","","502","","108731","","nop_talk_joy2","502109","1","3","0.2"
"","","502","","502108","","","502110","","91",""
"","","502","","108731","","nop_idle_joy_normal","502111","1","3","0.2"
"0","","502","","vo_drama_10082002","","vo_drama_10082002_015","502112","0","21",""
"1","0","502","0","108831","0.5","ふふ、そうだね。\n騎士クン、\n今年もよろしくお願いします……♪","502113","6","11","0"
"","","502","","108831","","nop_talk_joy1_normal","502114","1","3","0.2"
"","","502","","2","","1","502115","","93",""
"","","502","","108831","","nop_look_talk_wish","502116","1","3","0.2"
"","","502","","1","","1","502117","","93",""
"nop_idle_joy1","0.2","502","1","108831","","nop_bow","502118","0","3","0.2"
"","","502","","0.2","","1","502119","","93",""
"nop_idle_joy2","0.2","502","1","108731","","nop_bow","502120","0","3","0.2"
"nop_idle_joy1","0.2","502","1","108931","","nop_bow","502121","0","3","0.2"
"","","502","","3","","1","502122","","93",""
"","","502","","502113","","","502123","","91",""
"","","502","","0.5","","0","502124","","93",""
"1000","1","503","-300","1","nop_idle_joy2","102011","503001","104","1","1.95"
"1000","1","503","-270","1","nop_idle_normal","100411","503002","105","1","1.95"
"1000","1","503","-235","1","nop_idle_normal","103631","503003","101","1","1.95"
"-275","0","503","-255","1","NoItem_idle","1","503004","106","5","1.95"
"-105","","503","1","1","","11","503005","-215","31","0"
"","","503","","0","","0","503006","","93",""
"","","503","","100411","","nop_run","503007","1","3","0.2"
"5","","503","","100411","","-275","503008","-255","2",""
"","","503","","0.5","","","503009","","93",""
"","","503","","102011","","nop_run","503010","1","3","0.2"
"5","","503","","102011","","-140","503011","-230","2",""
"","","503","","1","","","503012","","93",""
"","","503","","103631","","nop_run","503013","1","3","0.2"
"4.5","","503","","103631","","150","503014","-235","2",""
"","","503","","3.4","","","503015","","93",""
"","","503","","100411","","0","503016","","4",""
"","","503","","100411","","nop_idle_normal","503017","1","3","0.2"
"","","503","","0.1","","","503018","","93",""
"nop_idle_joy1","0.2","503","1","100411","","nop_03_misogi_hello_long","503019","0","3","0.2"
"","","503","","100411","","4","503020","0","12",""
"","","503","","0.4","","","503021","","93",""
"","","503","","102011","","0","503022","","4",""
"","","503","","102011","","nop_idle_normal","503023","1","3","0.2"
"","","503","","0.1","","","503024","","93",""
"nop_idle_joy1","0.2","503","1","102011","","nop_03_mimi_swing","503025","0","3","0.2"
"","","503","","102011","","4","503026","0","12",""
"","","503","","0.5","","","503027","","93",""
"nop_03_kyoka_idle_doya","0","503","1","103631","","nop_03_kyoka_talk_doya","503028","0","3","0.2"
"","","503","","103631","","4","503029","0","12","-40"
"","","503","","1.5","","0","503030","","93",""
"","","503","","102011","","nop_talk_joy2","503031","1","3","0.2"
"0","","503","","vo_drama_10082003","","vo_drama_10082003_001","503032","0","21",""
"1","0","503","0","102011","0.5","あ、おにいちゃん！\nよかった、見つけた～！\n会場が広くて、\n迷子になっちゃいそうだよ～","503033","5","11","0"
"","","503","","503033","","","503034","","91",""
"","","503","","102011","","nop_idle_joy1","503035","1","3","0.2"
"0","","503","","vo_drama_10082003","","vo_drama_10082003_002","503036","0","21",""
"1","0","503","0","100411","1","えっへっへ、にいちゃん、\nあけましておめでとー\nはいこれ、お年玉……なーんてね！\n驚いた？　驚いた？","503037","6","11","0"
"","","503","","100411","","nop_talk_joy2","503038","1","3","0.2"
"","","503","","4","","1","503039","","93",""
"nop_03_misogi_trick_loop","0","503","1","1","","nop_03_misogi_trick_in","503040","0","3","0.2"
"nop_03_misogi_trick_loop","0","503","1","100411","","nop_03_misogi_trick_in","503041","0","3","0.2"
"","","503","","2","","1","503042","","93",""
"","","503","","11","","1","503043","","32",""
"NoItem_idle","0.2","503","1","1","","nop_03_misogi_trick_out","503044","0","3","0.2"
"nop_talk_joy2","0.2","503","1","100411","","nop_03_misogi_trick_out","503045","0","3","0.2"
"","","503","","0.1","","1","503046","","93",""
"","","503","","102011","","1","503047","","4",""
"nop_03_mimi_surprise_loop","0","503","1","102011","","nop_03_mimi_surprise","503048","0","3","0.2"
"nop_03_kyoka_surprise_loop","0","503","1","103631","","nop_03_kyoka_surprise","503049","0","3","0.2"
"","","503","","503037","","","503050","","91",""
"","","503","","100411","","nop_idle_joy2","503051","1","3","0.2"
"0","","503","","vo_drama_10082003","","vo_drama_10082003_003","503052","0","21",""
"1","0","503","0","103631","0.5","もう、ミソギってば！\nいきなりイタズラしちゃダメでしょ。\nあなたもしっかりしてください。","503053","8","11","0"
"","","503","","103631","","nop_talk_anger","503054","1","3","0.2"
"","","503","","4","","1","503055","","93",""
"nop_talk_arm_crossed_loop_anger","0","503","1","103631","","nop_talk_arm_crossed_anger","503056","0","3","0.2"
"","","503","","503053","","","503057","","91",""
"","","503","","100411","","nop_idle_normal","503058","1","3","0.2"
"","","503","","103631","","nop_idle_arm_crossed_anger","503059","1","3","0.2"
"","","503","","102011","","0","503060","","4",""
"0","","503","","vo_drama_10082003","","vo_drama_10082003_004","503061","0","21",""
"1","0","503","0","102011","0.5","ねえねえ見て見て！\nおいしそうなお料理が\nいーっぱいだよ！","503062","5","11","0"
"","","503","","102011","","nop_talk_surprise_kira","503063","1","3","0.2"
"","","503","","4","","1","503064","","93",""
"nop_idle_surprise1","0","503","1","103631","","nop_surprise","503065","0","3","0.2"
"","","503","","503062","","","503066","","91",""
"","","503","","102011","","nop_idle_surprise_kira","503067","1","3","0.2"
"0","","503","","vo_drama_10082003","","vo_drama_10082003_005","503068","0","21",""
"1","0","503","0","103631","0.5","じー……\nよかったぁ。おせち料理には\nピーマンは入ってなさそう……","503069","6","11","0"
"","","503","","103631","","nop_talk_jitome","503070","1","3","0.2"
"","","503","","1.5","","1","503071","","93",""
"","","503","","103631","","nop_talk_sad3","503072","1","3","0.2"
"","","503","","503069","","","503073","","91",""
"","","503","","103631","","nop_idle_sad3","503074","1","3","0.2"
"","","503","","102011","","nop_idle_joy1","503075","1","3","0.2"
"0","","503","","vo_drama_10082003","","vo_drama_10082003_006","503076","0","21",""
"1","0","503","0","100411","0","あはは！\n今の聞いた？　にいちゃん！\nキョウカはピーマン苦手だもんねー？","503077","7","11","0"
"","","503","","100411","","nop_talk_joy2","503078","1","3","0.2"
"","","503","","503077","","","503079","","91",""
"","","503","","100411","","nop_idle_normal","503080","1","3","0.2"
"0","","503","","vo_drama_10082003","","vo_drama_10082003_007","503081","0","21",""
"1","0","503","0","103631","0","ち、違います！苦くて嫌いだから\nとかじゃないですからね！\nおせち料理にはどんなものが入ってるか\n調べてただけですから！","503082","6","11","0"
"","","503","","103631","","nop_talk_anger2","503083","1","3","0.2"
"","","503","","503082","","","503084","","91",""
"","","503","","103631","","nop_idle_sad","503085","1","3","0.2"
"0","","503","","vo_drama_10082003","","vo_drama_10082003_008","503086","0","21",""
"1","0","503","0","102011","0.5","お料理だけじゃなくて\n人もいっぱいだね。\n全部おにいちゃんのお友達だなんて\nすごいなあ。","503087","5","11","0"
"","","503","","102011","","nop_talk_surprise1","503088","1","3","0.2"
"","","503","","4","","1","503089","","93",""
"","","503","","102011","","nop_talk_normal","503090","1","3","0.2"
"","","503","","503087","","","503091","","91",""
"","","503","","102011","","nop_idle_normal","503092","1","3","0.2"
"0","","503","","vo_drama_10082003","","vo_drama_10082003_009","503093","0","21",""
"1","0","503","0","100411","0.5","こんなに人がいると\nなんだかギルドレースのときを\n思い出しちゃうね！","503094","7","11","0"
"","","503","","100411","","nop_talk_thinking","503095","1","3","0.2"
"","","503","","503094","","","503096","","91",""
"","","503","","100411","","nop_idle_thinking","503097","1","3","0.2"
"","","503","","103631","","nop_idle_thinking","503098","1","3","0.2"
"0","","503","","vo_drama_10082003","","vo_drama_10082003_010","503099","0","21",""
"1","0","503","0","102011","0.5","うん！\nクルミちゃんも一緒で楽しかったなあ。\nまたみんなで一緒にかけっこしたいね♪","503100","6","11","0"
"","","503","","102011","","nop_talk_wish","503101","1","3","0.2"
"","","503","","4","","1","503102","","93",""
"","","503","","102011","","nop_talk_joy2","503103","1","3","0.2"
"","","503","","503100","","","503104","","91",""
"","","503","","102011","","nop_idle_joy1","503105","1","3","0.2"
"0","","503","","vo_drama_10082003","","vo_drama_10082003_011","503106","0","21",""
"1","0","503","0","103631","0.5","もし次回があったら負けませんからね！\n私たち【リトルリリカル】は\nどんどん成長してるんですから！","503107","7","11","0"
"nop_talk_guts2_loop","0.2","503","1","103631","","nop_talk_guts2","503108","0","3","0.2"
"","","503","","5.5","","1","503109","","93",""
"nop_03_kyoka_talk_doya_loop","0.2","503","1","103631","","nop_03_kyoka_talk_doya","503110","0","3","0.2"
"","","503","","503107","","","503111","","91",""
"","","503","","103631","","nop_03_kyoka_idle_doya","503112","1","3","0.2"
"0","","503","","vo_drama_10082003","","vo_drama_10082003_012","503113","0","21",""
"1","0","503","0","100411","0.5","ミソギは今年もすーっごい\nイタズラ考えておくから\n楽しみにしててね、にいちゃん！","503114","7","11","0"
"","","503","","100411","","nop_talk_joy2","503115","1","3","0.2"
"","","503","","503114","","","503116","","91",""
"","","503","","100411","","nop_idle_joy2","503117","1","3","0.2"
"0","","503","","vo_drama_10082003","","vo_drama_10082003_013","503118","0","21",""
"1","0","503","0","103631","0.5","もう、ミソギってば！\nイタズラばっかりしてちゃ\nだめなんだからね！","503119","8","11","0"
"","","503","","103631","","nop_talk_anger","503120","1","3","0.2"
"","","503","","503119","","","503121","","91",""
"","","503","","103631","","nop_idle_anger","503122","1","3","0.2"
"0","","503","","vo_drama_10082003","","vo_drama_10082003_014","503123","0","21",""
"1","0","503","0","102011","0","おにいちゃん！\n今年もミミたち【リトルリリカル】と\nいーっぱい遊んでね！","503124","6","11","0"
"","","503","","102011","","nop_talk_joy1","503125","1","3","0.2"
"","","503","","503124","","","503126","","91",""
"nop_03_cmn_eieio_loop","0.2","503","1","102011","","nop_03_cmn_eieio","503127","0","3","0.2"
"","","503","","0.1","","","503128","","93",""
"nop_03_cmn_eieio_loop","0.2","503","1","103631","","nop_03_cmn_eieio","503129","0","3","0.2"
"","","503","","0.1","","","503130","","93",""
"nop_03_cmn_eieio_loop","0.2","503","1","100411","","nop_03_cmn_eieio","503131","0","3","0.2"
"","","503","","1.3","","0","503132","","93",""
"-150","0","504","-225","1","nop_idle_normal","101231","504001","101","1","1.95"
"150","1","504","-255","1","nop_idle_normal","104011","504002","104","1","1.95"
"-300","0","504","-255","1","nop_idle_normal","101511","504003","105","1","1.95"
"","","504","","0.5","","0","504004","","93",""
"0","","504","","vo_drama_10082004","","vo_drama_10082004_001","504005","0","21",""
"1","0","504","0","101511","0.5","あけましておめでとうございます。\n元気なみんなに会えて、\n先生とってもうれしいわ。","504006","8","11","0"
"nop_talk_joy3","0.2","504","1","101511","","nop_bow","504007","0","3","0.2"
"nop_idle_normal","0.2","504","1","101231","","nop_bow","504008","0","3","0.2"
"nop_idle_normal","0.2","504","1","104011","","nop_bow","504009","0","3","0.2"
"","","504","","504006","","","504010","","91",""
"","","504","","101511","","nop_idle_normal","504011","1","3","0.2"
"0","","504","","vo_drama_10082004","","vo_drama_10082004_002","504012","0","21",""
"1","0","504","0","101231","0.5","招待してくれてありがと～！\nシオリンも喜んでたよ！","504013","8","11","0"
"nop_talk_joy1","0.2","504","1","101231","","nop_look_smile","504014","0","3","0.2"
"","","504","","504013","","","504015","","91",""
"","","504","","101231","","nop_idle_normal","504016","1","3","0.2"
"0","","504","","vo_drama_10082004","","vo_drama_10082004_003","504017","0","21",""
"1","0","504","0","104011","0.5","ひええええ！\nこんなにたくさん人が……！\nこんなめでたい場所に私のような\nぼっちがいてもいいんでしょうか？","504018","8","11","0"
"nop_shock_loop","0","504","1","104011","","nop_shock_in","504019","0","3","0.2"
"","","504","","3","","1","504020","","93",""
"","","504","","104011","","nop_04_aoi_tohoho","504021","1","3","0.2"
"","","504","","504018","","","504022","","91",""
"0","","504","","vo_drama_10082004","","vo_drama_10082004_004","504023","0","21",""
"1","0","504","0","101231","0.5","いいに決まってるよー\nそれに、この会場にも\nアオイちゃんのお友達、\nたくさんいるんじゃないかな？","504024","8","11","0"
"nop_talk_guts2_loop","0","504","1","101231","","nop_talk_guts2","504025","0","3","0.2"
"","","504","","1.8","","1","504026","","93",""
"","","504","","101231","","nop_talk_joy1","504027","1","3","0.2"
"","","504","","504024","","","504028","","91",""
"","","504","","101231","","nop_idle_normal","504029","1","3","0.2"
"0","","504","","vo_drama_10082004","","vo_drama_10082004_005","504030","0","21",""
"1","0","504","0","104011","0.5","そ、そそそ、そんな、\nトトトトト、トモダチだなんてぇ！\n恐れ多くてとても言えませええん！","504031","8","11","0"
"","","504","","104011","","nop_04_aoi_panic","504032","1","3","0.2"
"","","504","","4.4","","1","504033","","93",""
"","","504","","104011","","nop_talk_tsun_pain","504034","1","3","0.2"
"","","504","","101511","","nop_idle_bitter","504035","1","3","0.2"
"","","504","","101231","","nop_idle_bitter","504036","1","3","0.2"
"","","504","","504031","","","504037","","91",""
"0","","504","","vo_drama_10082004","","vo_drama_10082004_006","504038","0","21",""
"1","0","504","0","101511","0.5","でも、仲良しさんなんでしょう？\nそうだ、よかったら\n先生も紹介してもらえるかしら？","504039","8","11","0"
"","","504","","101511","","nop_talk_normal","504040","1","3","0.2"
"","","504","","2.4","","1","504041","","93",""
"","","504","","101511","","nop_talk_wish_joy","504042","1","3","0.2"
"","","504","","504039","","","504043","","91",""
"0","","504","","vo_drama_10082004","","vo_drama_10082004_007","504044","0","21",""
"1","0","504","0","101231","0.5","あ！　私も私もー！\nそうだ！\nシオリンのことも紹介してあげるね☆","504045","8","11","0"
"nop_idle_normal","0.2","504","1","101231","","nop_04_hatsune_swing","504046","0","3","0.2"
"","","504","","3","","1","504047","","93",""
"","","504","","101231","","nop_04_hatsune_kiran","504048","0","3","0.2"
"","","504","","504045","","","504049","","91",""
"","","504","","101231","","nop_idle_normal","504050","1","3","0.2"
"0","","504","","vo_drama_10082004","","vo_drama_10082004_008","504051","0","21",""
"1","0","504","0","104011","0.5","はうあっ！\nお二人ともリア充オーラで輝いて\nまぶしいですっ！","504052","8","11","0"
"nop_04_aoi_haua_loop","0","504","1","104011","","nop_04_aoi_haua_in","504053","0","3","0.2"
"","","504","","3","","1","504054","","93",""
"","","504","","101511","","nop_talk_joy3_blink","504055","1","3","0.2"
"","","504","","101231","","nop_idle_surprise1","504056","1","3","0.2"
"","","504","","504052","","","504057","","91",""
"","","504","","0.5","","0","504058","","93",""
"-150","1","505","-250","1","nop_05_shinobu_idle_normal","103111","505001","103","1","1.95"
"150","1","505","-230","1","nop_idle_sad","102211","505002","101","1","1.95"
"-360","0","505","-240","1","nop_05_miyako_idle_joy1","100711","505003","101","1","1.95"
"275","1","505","-260","1","nop_idle_joy1","100611","505004","105","1","1.95"
"-50","1","505","-225","1","nop_skull_idle","2051","505005","102","5","1.95"
"","","505","","0.5","","0","505006","","93",""
"0","","505","","vo_drama_10082005","","vo_drama_10082005_001","505007","0","21",""
"1","0","505","0","100711","0.5","あけましてプリンなの～！\nプリン、プリン！　プリンを持ってくるの！","505008","6","11","0"
"","","505","","100711","","nop_05_miyako_talk_joy2","505009","1","3","0.2"
"","","505","","505008","","","505010","","91",""
"","","505","","100711","","nop_05_miyako_idle_joy2","505011","1","3","0.2"
"0","","505","","vo_drama_10082005","","vo_drama_10082005_002","505012","0","21",""
"1","0","505","0","103111","0.5","ミヤコさん、クリスマスにたくさん\n食べたじゃありませんか……","505013","6","11","0"
"","","505","","103111","","nop_05_shinobu_talk_worry","505014","1","3","0.2"
"","","505","","505013","","","505015","","91",""
"","","505","","103111","","nop_05_shinobu_idle_worry","505016","1","3","0.2"
"0","","505","","vo_drama_10082005","","vo_drama_10082005_003","505017","0","21",""
"1","0","505","0","100711","0.5","クリスマスと新年は別腹なの！\nプリンはいくらあってもいいの！","505018","6","11","0"
"","","505","","100711","","nop_05_miyako_talk_anger","505019","1","3","0.2"
"","","505","","505018","","","505020","","91",""
"","","505","","100711","","nop_05_miyako_idle_anger","505021","1","3","0.2"
