3985afeaf89c788982ebe034450f5e5384477dc9b97650f48b268afbae4c2b45,3a1b5c484dde7cf7151ac9a2666d9b12b5583b427181e843da1a67851fddda2b,6d1a9a3bc563e3dacef1aead078644caf9410b6f8686711f103699e426c1f7a0,7610dd6b3bd351013d4fe3a291c1e8122e7cd87ba59f116d7b5722719ca19ff1,0df3aef9786634c0637fb4ffe75cb9eebcab38cfc765bd3c05361812b55af102,f6d538bba62f8de20b2c1719a163e52d0436486fbf46e5610e703a148e9ede99,5ce318569e814a5f267cb15b5f3ea87e0cb09d772520799daa0ff2c78855128e,15c3534b766f9a4777b5cc4f497e2286af2de0fb966f901cc8190975a2940b21,4d9bd31add83fc9de9e772cc2ed6969bb08fb2fb0067036809b8d1738655a5a9,2688a17f7334f8a2bcb99ff57fe75c46fc38012ea03d530cccec8ef99660bc63,5cadad2f201f426292217f82568c568d084ff84e5c02837903c8664b022fc4c4
"まるで幼子の成長を見守るようで\nなかなか楽しかったからのう。","0.5","11","120931","501","0","0","501093","5","1","0"
"","","91","501093","501","","","501094","","",""
"nop_idle_thinking","","3","120931","501","","0.2","501095","1","",""
"nop_talk_wish3","","3","111931","501","","0.2","501096","1","",""
"vo_drama_10082001_011","","21","vo_drama_10082001","501","","","501097","0","0",""
"イリヤさま……\nそのお気持ち、とてもよく分かります。","0.5","11","111931","501","0","0","501098","5","1","0"
"","","91","501098","501","","","501099","","",""
"nop_idle_wish3","","3","111931","501","","0.2","501100","1","",""
"0","","4","120731","501","","","501101","","",""
"nop_talk_shy","","3","120731","501","","0.2","501102","1","",""
"vo_drama_10082001_012","","21","vo_drama_10082001","501","","","501103","0","0",""
"コッコロさん……","0.5","11","120731","501","0","0","501104","5","1","0"
"","","91","501104","501","","","501105","","",""
"nop_smile2","","3","111831","501","0.2","0.2","501106","0","nop_idle_joy1",""
"nop_smile2","","3","112031","501","0","0.2","501107","0","nop_idle_normal",""
"1","","93","1","501","","","501108","","",""
"nop_idle_shy2","","3","120731","501","","0.2","501109","1","",""
"nop_talk_bitter","","3","112031","501","","0.2","501110","1","",""
"vo_drama_10082001_013","","21","vo_drama_10082001","501","","","501111","0","0",""
"ほらほら、シェフィも照れてるから。\nそれくらいにしておきなさい。\nなんにせよ、シェフィはよくやったわ。\n胸を張りなさい。","0.5","11","112031","501","0","0","501112","7","1","0"
"1","","93","6","501","","","501113","","",""
"nop_talk_doya","","3","112031","501","0.2","0.2","501114","0","nop_talk_doya_loop","1"
"","","91","501112","501","","","501115","","",""
"nop_idle_doya","","3","112031","501","","0.2","501116","1","",""
"1","","93","0.5","501","","","501117","","",""
"nop_talk_joy2","","3","111831","501","","0.2","501118","1","",""
"vo_drama_10082001_014","","21","vo_drama_10082001","501","","","501119","0","0",""
"はい！\nこの新年会に来てくれたみんなの笑顔は\nシェフィちゃんが作ったんです。\n今年もいっぱい、笑顔を作りましょうね！","0.5","11","111831","501","0","0","501120","6","1","0"
"1","","93","8","501","","","501121","","",""
"nop_talk_guts2","","3","111831","501","","0.2","501122","0","nop_talk_guts2_loop","1"
"","","91","501120","501","","","501123","","",""
"nop_idle_guts2","","3","111831","501","","0.2","501124","1","",""
"1","","4","120731","501","","","501125","","",""
"nop_talk_normal","","3","120731","501","0.2","0.2","501126","0","nop_talk_wish","1"
"vo_drama_10082001_015","","21","vo_drama_10082001","501","","","501127","0","0",""
"ええ。【美食殿】にとっても\nみんなにとっても\n最高の一年にしたいわ。\nだから、今年もよろしくね。","1","11","120731","501","0","0","501128","5","1","0"
"1","","93","8.5","501","","","501129","","",""
"nop_01_shephy_pose","","3","120731","501","0","0.2","501130","0","nop_01_shephy_pose_loop","1"
"0","","93","2.5","501","","","501131","","",""
"nop_handclap_long","","3","111831","501","","0.2","501132","1","",""
"nop_talk_wish3","","3","111931","501","","0.2","501133","1","",""
"nop_talk_doya","","3","112031","501","0","0.2","501134","0","nop_talk_doya_loop","1"
"nop_talk_arm_crossed","","3","120931","501","0","0.2","501135","0","nop_talk_arm_crossed_loop","1"
"nop_01_ruka_hello_long","","3","120831","501","","0.2","501136","1","",""
"","","91","501128","501","","","501137","","",""
"0","","93","0.5","501","","","501138","","",""
"0","","93","0.5","501","","","501139","","",""
"108731","nop_idle_joy_normal","1","1","502","0","1.95","502001","105","-150","-255"
"108831","nop_idle_joy1","1","1","502","1","1.95","502002","104","150","-255"
"108931","nop_idle_normal","1","1","502","0","1.95","502003","101","-300","-225"
"0","","93","0.5","502","","","502004","","",""
"vo_drama_10082002_001","","21","vo_drama_10082002","502","","","502005","0","0",""
"騎士クン、\nあけましておめでとうございます。","0.5","11","108831","502","0","0","502006","7","1","0"
"nop_talk_joy3_blink","","3","108831","502","","0.2","502007","1","",""
"1","","93","1","502","","","502008","","",""
"nop_bow","","3","108831","502","","0.2","502009","1","",""
"1","","93","2.25","502","","","502010","","",""
"nop_idle_normal_joy","","3","108831","502","","0.2","502011","1","",""
"","","91","502006","502","","","502012","","",""
"vo_drama_10082002_002","","21","vo_drama_10082002","502","","","502013","0","0",""
"招待してくれてありがとう！\nみんな楽しそうで素敵な新年会だね！","0.5","11","108731","502","0","0","502014","5","1","0"
"nop_talk_joy2","","3","108731","502","","0.2","502015","1","",""
"","","91","502014","502","","","502016","","",""
"nop_idle_joy1","","3","108731","502","","0.2","502017","1","",""
"vo_drama_10082002_003","","21","vo_drama_10082002","502","","","502018","0","0",""
"ヒヨリの言うとおりだね。\n晴れやかでいて落ち着ける、\nとてもいい雰囲気だ。","0.5","11","108931","502","0","0","502019","6","1","0"
"nop_talk_thinking","","3","108931","502","","0.2","502020","1","",""
"","","91","502019","502","","","502021","","",""
"nop_idle_thinking","","3","108931","502","","0.2","502022","1","",""
"vo_drama_10082002_004","","21","vo_drama_10082002","502","","","502023","0","0",""
"お正月といえば、騎士くんと一緒に\n神殿でガミーと戦ったのを思い出すね。","0.5","11","108731","502","0","0","502024","7","1","0"
"nop_talk_joy3_blink2","","3","108731","502","","0.2","502025","1","",""
"1","","93","1.5","502","","","502026","","",""
"nop_talk_joy1_normal","","3","108731","502","","0.2","502027","1","",""
"","","91","502024","502","","","502028","","",""
"nop_idle_joy_normal","","3","108731","502","","0.2","502029","1","",""
"vo_drama_10082002_005","","21","vo_drama_10082002","502","","","502030","0","0",""
"うん、大変な事件だったね。\nキミの助けがなければ\n解決できなかったはずだ。\n改めて礼を言うよ。","0.5","11","108931","502","0","0","502031","5","1","0"
"nop_talk_joy3_blink2","","3","108931","502","","0.2","502032","1","",""
"1","","93","8","502","","","502033","","",""
"nop_talk_joy3_blink","","3","108931","502","","0.2","502034","1","",""
"","","91","502031","502","","","502035","","",""
"nop_idle_thinking","","3","108931","502","","0.2","502036","1","",""
"vo_drama_10082002_006","","21","vo_drama_10082002","502","","","502037","0","0",""
"あの時の騎士クン、\nとっても頼もしかったな……\nって、ええと、そうじゃなくて！\nそうだ、今年はお年玉、あげられた？","0.5","11","108831","502","0","0","502038","5","1","0"
"nop_talk_memory","","3","108831","502","","0.2","502039","1","",""
"1","","93","4.75","502","","","502040","","",""
"nop_talk_anger2","","3","108831","502","","0.2","502041","1","",""
"1","","93","3.5","502","","","502042","","",""
"nop_talk_normal_dere2","","3","108831","502","","0.2","502043","1","",""
"","","91","502038","502","","","502044","","",""
"1","","93","0.1","502","","","502045","","",""
"nop_idle_normal","","3","108831","502","","0.2","502046","1","",""
"vo_drama_10082002_007","","21","vo_drama_10082002","502","","","502047","0","0",""
"あの頃はコッコロちゃんへの\nお年玉のために頑張ってたんだもんね。\nえ？　今年はシェフィちゃんにも\nあげたんだ～！","0.5","11","108731","502","0","0","502048","6","1","0"
"nop_talk_joy3_blink","","3","108731","502","","0.2","502049","1","",""
"1","","93","5.5","502","","","502050","","",""
"nop_look_talk_sad","","3","108731","502","","0.2","502051","1","",""
"1","","93","1","502","","","502052","","",""
"nop_talk_joy2","","3","108731","502","","0.2","502053","1","",""
"","","91","502048","502","","","502054","","",""
"nop_idle_joy1","","3","108731","502","","0.2","502055","1","",""
"vo_drama_10082002_008","","21","vo_drama_10082002","502","","","502056","0","0",""
"ふふ、きっと喜んでいるはずだよ。\nキミは本当に優しいな。\n今回の冒険もきっとその優しさの\nおかげで乗り越えられたんだろう。","0.5","11","108931","502","0","0","502057","5","1","0"
"nop_talk_joy1_normal","","3","108931","502","","0.2","502058","1","",""
"1","","93","3.5","502","","","502059","","",""
"nop_talk_joy3_blink","","3","108931","502","","0.2","502060","1","",""
"1","","93","8.5","502","","","502061","","",""
"nop_talk_arm_crossed","","3","108931","502","","0.2","502062","0","",""
"1","","93","1","502","","","502063","","",""
"nop_idle_arm_crossed","","3","108931","502","","0.2","502064","1","",""
"","","91","502057","502","","","502065","","",""
"vo_drama_10082002_009","","21","vo_drama_10082002","502","","","502066","0","0",""
"そうそう、聞いたよ！\nこのおせち料理って\n【美食殿】のみんなが作ったんだよね。\nすごく美味しくてびっくりしちゃった！","0.5","11","108731","502","0","0","502067","7","1","0"
"nop_talk_joy3_blink","","3","108731","502","","0.2","502068","1","",""
"1","","93","6","502","","","502069","","",""
"nop_talk_joy2","","3","108731","502","","0.2","502070","1","",""
"","","91","502067","502","","","502071","","",""
"nop_idle_joy1","","3","108731","502","","0.2","502072","1","",""
"vo_drama_10082002_010","","21","vo_drama_10082002","502","","","502073","0","0",""
"うん、とても美味しいね。\nどの料理も丁寧に\n作られているのがわかるよ。\n……どうしたの？　ユイ。","0.5","11","108931","502","0","0","502074","5","1","0"
"nop_talk_joy3_blink2","","3","108931","502","","0.2","502075","1","",""
"1","","93","7.5","502","","","502076","","",""
"nop_idle_sad","","3","108831","502","","0.2","502077","1","",""
"1","0","12","108831","502","0","0","502078","1.5","1","0"
"nop_talk_worry","","3","108931","502","","0.2","502079","1","",""
"nop_idle_normal_suprise1","","3","108731","502","","0.2","502080","1","",""
"","","91","502074","502","","","502081","","",""
"","","91","502078","502","","","502082","","",""
"nop_idle_worry","","3","108931","502","","0.2","502083","1","",""
"vo_drama_10082002_011","","21","vo_drama_10082002","502","","","502084","0","0",""
"うう～……\nほどほどにしておこうと思ったのに、\n美味しくてつい……\n食べ過ぎちゃったらどうしよう。","0.5","11","108831","502","0","0","502085","5","1","0"
"nop_talk_joy1_sad","","3","108831","502","","0.2","502086","1","",""
"1","","93","7","502","","","502087","","",""
"nop_talk_sad3","","3","108831","502","","0.2","502088","1","",""
"","","91","502085","502","","","502089","","",""
"nop_idle_sad3","","3","108831","502","","0.2","502090","1","",""
"vo_drama_10082002_012","","21","vo_drama_10082002","502","","","502091","0","0",""
"あとで身体を動かせば大丈夫！\n今度みんなで冒険に行こうよ。\n騎士くんも一緒にね♪","0.5","11","108731","502","0","0","502092","6","1","0"
"nop_talk_joy2","","3","108731","502","","0.2","502093","1","",""
"1","","93","6","502","","","502094","","",""
"nop_talk_guts5","","3","108731","502","0.2","0.2","502095","0","nop_idle_guts5","1"
"","","91","502092","502","","","502096","","",""
"nop_idle_guts5","","3","108731","502","","0.2","502097","1","",""
"vo_drama_10082002_013","","21","vo_drama_10082002","502","","","502098","0","0",""
"それは名案だ。\n年明けからさっそく\n今年の楽しみができたよ。","0.5","11","108931","502","0","0","502099","6","1","0"
"nop_talk_arm_crossed","","3","108931","502","","0.2","502100","0","",""
"1","","93","1","502","","","502101","","",""
"nop_talk_arm_crossed_loop","","3","108931","502","","0.2","502102","0","",""
"1","","93","1","502","","","502103","","",""
"nop_talk_normal","","3","108931","502","","0.2","502104","1","",""
"","","91","502099","502","","","502105","","",""
"nop_idle_normal","","3","108931","502","","0.2","502106","1","",""
"vo_drama_10082002_014","","21","vo_drama_10082002","502","","","502107","0","0",""
"えへへ、\nいっぱい食べて元気になって、\n最高の一年にしなくちゃね！","0.5","11","108731","502","0","0","502108","5","1","0"
"nop_talk_joy2","","3","108731","502","","0.2","502109","1","",""
"","","91","502108","502","","","502110","","",""
"nop_idle_joy_normal","","3","108731","502","","0.2","502111","1","",""
"vo_drama_10082002_015","","21","vo_drama_10082002","502","","","502112","0","0",""
"ふふ、そうだね。\n騎士クン、\n今年もよろしくお願いします……♪","0.5","11","108831","502","0","0","502113","6","1","0"
"nop_talk_joy1_normal","","3","108831","502","","0.2","502114","1","",""
"1","","93","2","502","","","502115","","",""
"nop_look_talk_wish","","3","108831","502","","0.2","502116","1","",""
"1","","93","1","502","","","502117","","",""
"nop_bow","","3","108831","502","0.2","0.2","502118","0","nop_idle_joy1","1"
"1","","93","0.2","502","","","502119","","",""
"nop_bow","","3","108731","502","0.2","0.2","502120","0","nop_idle_joy2","1"
"nop_bow","","3","108931","502","0.2","0.2","502121","0","nop_idle_joy1","1"
"1","","93","3","502","","","502122","","",""
"","","91","502113","502","","","502123","","",""
"0","","93","0.5","502","","","502124","","",""
"102011","nop_idle_joy2","1","1","503","1","1.95","503001","104","1000","-300"
"100411","nop_idle_normal","1","1","503","1","1.95","503002","105","1000","-270"
"103631","nop_idle_normal","1","1","503","1","1.95","503003","101","1000","-235"
"1","NoItem_idle","5","1","503","0","1.95","503004","106","-275","-255"
"11","","31","1","503","","0","503005","-215","-105","1"
"0","","93","0","503","","","503006","","",""
"nop_run","","3","100411","503","","0.2","503007","1","",""
"-275","","2","100411","503","","","503008","-255","5",""
"","","93","0.5","503","","","503009","","",""
"nop_run","","3","102011","503","","0.2","503010","1","",""
"-140","","2","102011","503","","","503011","-230","5",""
"","","93","1","503","","","503012","","",""
"nop_run","","3","103631","503","","0.2","503013","1","",""
"150","","2","103631","503","","","503014","-235","4.5",""
"","","93","3.4","503","","","503015","","",""
"0","","4","100411","503","","","503016","","",""
"nop_idle_normal","","3","100411","503","","0.2","503017","1","",""
"","","93","0.1","503","","","503018","","",""
"nop_03_misogi_hello_long","","3","100411","503","0.2","0.2","503019","0","nop_idle_joy1","1"
"4","","12","100411","503","","","503020","0","",""
"","","93","0.4","503","","","503021","","",""
"0","","4","102011","503","","","503022","","",""
"nop_idle_normal","","3","102011","503","","0.2","503023","1","",""
"","","93","0.1","503","","","503024","","",""
"nop_03_mimi_swing","","3","102011","503","0.2","0.2","503025","0","nop_idle_joy1","1"
"4","","12","102011","503","","","503026","0","",""
"","","93","0.5","503","","","503027","","",""
"nop_03_kyoka_talk_doya","","3","103631","503","0","0.2","503028","0","nop_03_kyoka_idle_doya","1"
"4","","12","103631","503","","-40","503029","0","",""
"0","","93","1.5","503","","","503030","","",""
"nop_talk_joy2","","3","102011","503","","0.2","503031","1","",""
"vo_drama_10082003_001","","21","vo_drama_10082003","503","","","503032","0","0",""
"あ、おにいちゃん！\nよかった、見つけた～！\n会場が広くて、\n迷子になっちゃいそうだよ～","0.5","11","102011","503","0","0","503033","5","1","0"
"","","91","503033","503","","","503034","","",""
"nop_idle_joy1","","3","102011","503","","0.2","503035","1","",""
"vo_drama_10082003_002","","21","vo_drama_10082003","503","","","503036","0","0",""
"えっへっへ、にいちゃん、\nあけましておめでとー\nはいこれ、お年玉……なーんてね！\n驚いた？　驚いた？","1","11","100411","503","0","0","503037","6","1","0"
"nop_talk_joy2","","3","100411","503","","0.2","503038","1","",""
"1","","93","4","503","","","503039","","",""
"nop_03_misogi_trick_in","","3","1","503","0","0.2","503040","0","nop_03_misogi_trick_loop","1"
"nop_03_misogi_trick_in","","3","100411","503","0","0.2","503041","0","nop_03_misogi_trick_loop","1"
"1","","93","2","503","","","503042","","",""
"1","","32","11","503","","","503043","","",""
"nop_03_misogi_trick_out","","3","1","503","0.2","0.2","503044","0","NoItem_idle","1"
"nop_03_misogi_trick_out","","3","100411","503","0.2","0.2","503045","0","nop_talk_joy2","1"
"1","","93","0.1","503","","","503046","","",""
"1","","4","102011","503","","","503047","","",""
"nop_03_mimi_surprise","","3","102011","503","0","0.2","503048","0","nop_03_mimi_surprise_loop","1"
"nop_03_kyoka_surprise","","3","103631","503","0","0.2","503049","0","nop_03_kyoka_surprise_loop","1"
"","","91","503037","503","","","503050","","",""
"nop_idle_joy2","","3","100411","503","","0.2","503051","1","",""
"vo_drama_10082003_003","","21","vo_drama_10082003","503","","","503052","0","0",""
"もう、ミソギってば！\nいきなりイタズラしちゃダメでしょ。\nあなたもしっかりしてください。","0.5","11","103631","503","0","0","503053","8","1","0"
"nop_talk_anger","","3","103631","503","","0.2","503054","1","",""
"1","","93","4","503","","","503055","","",""
"nop_talk_arm_crossed_anger","","3","103631","503","0","0.2","503056","0","nop_talk_arm_crossed_loop_anger","1"
"","","91","503053","503","","","503057","","",""
"nop_idle_normal","","3","100411","503","","0.2","503058","1","",""
"nop_idle_arm_crossed_anger","","3","103631","503","","0.2","503059","1","",""
"0","","4","102011","503","","","503060","","",""
"vo_drama_10082003_004","","21","vo_drama_10082003","503","","","503061","0","0",""
"ねえねえ見て見て！\nおいしそうなお料理が\nいーっぱいだよ！","0.5","11","102011","503","0","0","503062","5","1","0"
"nop_talk_surprise_kira","","3","102011","503","","0.2","503063","1","",""
"1","","93","4","503","","","503064","","",""
"nop_surprise","","3","103631","503","0","0.2","503065","0","nop_idle_surprise1","1"
"","","91","503062","503","","","503066","","",""
"nop_idle_surprise_kira","","3","102011","503","","0.2","503067","1","",""
"vo_drama_10082003_005","","21","vo_drama_10082003","503","","","503068","0","0",""
"じー……\nよかったぁ。おせち料理には\nピーマンは入ってなさそう……","0.5","11","103631","503","0","0","503069","6","1","0"
"nop_talk_jitome","","3","103631","503","","0.2","503070","1","",""
"1","","93","1.5","503","","","503071","","",""
"nop_talk_sad3","","3","103631","503","","0.2","503072","1","",""
"","","91","503069","503","","","503073","","",""
"nop_idle_sad3","","3","103631","503","","0.2","503074","1","",""
"nop_idle_joy1","","3","102011","503","","0.2","503075","1","",""
"vo_drama_10082003_006","","21","vo_drama_10082003","503","","","503076","0","0",""
"あはは！\n今の聞いた？　にいちゃん！\nキョウカはピーマン苦手だもんねー？","0","11","100411","503","0","0","503077","7","1","0"
"nop_talk_joy2","","3","100411","503","","0.2","503078","1","",""
"","","91","503077","503","","","503079","","",""
"nop_idle_normal","","3","100411","503","","0.2","503080","1","",""
"vo_drama_10082003_007","","21","vo_drama_10082003","503","","","503081","0","0",""
"ち、違います！苦くて嫌いだから\nとかじゃないですからね！\nおせち料理にはどんなものが入ってるか\n調べてただけですから！","0","11","103631","503","0","0","503082","6","1","0"
"nop_talk_anger2","","3","103631","503","","0.2","503083","1","",""
"","","91","503082","503","","","503084","","",""
"nop_idle_sad","","3","103631","503","","0.2","503085","1","",""
"vo_drama_10082003_008","","21","vo_drama_10082003","503","","","503086","0","0",""
"お料理だけじゃなくて\n人もいっぱいだね。\n全部おにいちゃんのお友達だなんて\nすごいなあ。","0.5","11","102011","503","0","0","503087","5","1","0"
"nop_talk_surprise1","","3","102011","503","","0.2","503088","1","",""
"1","","93","4","503","","","503089","","",""
"nop_talk_normal","","3","102011","503","","0.2","503090","1","",""
"","","91","503087","503","","","503091","","",""
"nop_idle_normal","","3","102011","503","","0.2","503092","1","",""
"vo_drama_10082003_009","","21","vo_drama_10082003","503","","","503093","0","0",""
"こんなに人がいると\nなんだかギルドレースのときを\n思い出しちゃうね！","0.5","11","100411","503","0","0","503094","7","1","0"
"nop_talk_thinking","","3","100411","503","","0.2","503095","1","",""
"","","91","503094","503","","","503096","","",""
"nop_idle_thinking","","3","100411","503","","0.2","503097","1","",""
"nop_idle_thinking","","3","103631","503","","0.2","503098","1","",""
"vo_drama_10082003_010","","21","vo_drama_10082003","503","","","503099","0","0",""
"うん！\nクルミちゃんも一緒で楽しかったなあ。\nまたみんなで一緒にかけっこしたいね♪","0.5","11","102011","503","0","0","503100","6","1","0"
"nop_talk_wish","","3","102011","503","","0.2","503101","1","",""
"1","","93","4","503","","","503102","","",""
"nop_talk_joy2","","3","102011","503","","0.2","503103","1","",""
"","","91","503100","503","","","503104","","",""
"nop_idle_joy1","","3","102011","503","","0.2","503105","1","",""
"vo_drama_10082003_011","","21","vo_drama_10082003","503","","","503106","0","0",""
"もし次回があったら負けませんからね！\n私たち【リトルリリカル】は\nどんどん成長してるんですから！","0.5","11","103631","503","0","0","503107","7","1","0"
"nop_talk_guts2","","3","103631","503","0.2","0.2","503108","0","nop_talk_guts2_loop","1"
"1","","93","5.5","503","","","503109","","",""
"nop_03_kyoka_talk_doya","","3","103631","503","0.2","0.2","503110","0","nop_03_kyoka_talk_doya_loop","1"
"","","91","503107","503","","","503111","","",""
"nop_03_kyoka_idle_doya","","3","103631","503","","0.2","503112","1","",""
"vo_drama_10082003_012","","21","vo_drama_10082003","503","","","503113","0","0",""
"ミソギは今年もすーっごい\nイタズラ考えておくから\n楽しみにしててね、にいちゃん！","0.5","11","100411","503","0","0","503114","7","1","0"
"nop_talk_joy2","","3","100411","503","","0.2","503115","1","",""
"","","91","503114","503","","","503116","","",""
"nop_idle_joy2","","3","100411","503","","0.2","503117","1","",""
"vo_drama_10082003_013","","21","vo_drama_10082003","503","","","503118","0","0",""
"もう、ミソギってば！\nイタズラばっかりしてちゃ\nだめなんだからね！","0.5","11","103631","503","0","0","503119","8","1","0"
"nop_talk_anger","","3","103631","503","","0.2","503120","1","",""
"","","91","503119","503","","","503121","","",""
"nop_idle_anger","","3","103631","503","","0.2","503122","1","",""
"vo_drama_10082003_014","","21","vo_drama_10082003","503","","","503123","0","0",""
"おにいちゃん！\n今年もミミたち【リトルリリカル】と\nいーっぱい遊んでね！","0","11","102011","503","0","0","503124","6","1","0"
"nop_talk_joy1","","3","102011","503","","0.2","503125","1","",""
"","","91","503124","503","","","503126","","",""
"nop_03_cmn_eieio","","3","102011","503","0.2","0.2","503127","0","nop_03_cmn_eieio_loop","1"
"","","93","0.1","503","","","503128","","",""
"nop_03_cmn_eieio","","3","103631","503","0.2","0.2","503129","0","nop_03_cmn_eieio_loop","1"
"","","93","0.1","503","","","503130","","",""
"nop_03_cmn_eieio","","3","100411","503","0.2","0.2","503131","0","nop_03_cmn_eieio_loop","1"
"0","","93","1.3","503","","","503132","","",""
"101231","nop_idle_normal","1","1","504","0","1.95","504001","101","-150","-225"
"104011","nop_idle_normal","1","1","504","1","1.95","504002","104","150","-255"
"101511","nop_idle_normal","1","1","504","0","1.95","504003","105","-300","-255"
"0","","93","0.5","504","","","504004","","",""
"vo_drama_10082004_001","","21","vo_drama_10082004","504","","","504005","0","0",""
"あけましておめでとうございます。\n元気なみんなに会えて、\n先生とってもうれしいわ。","0.5","11","101511","504","0","0","504006","8","1","0"
"nop_bow","","3","101511","504","0.2","0.2","504007","0","nop_talk_joy3","1"
"nop_bow","","3","101231","504","0.2","0.2","504008","0","nop_idle_normal","1"
"nop_bow","","3","104011","504","0.2","0.2","504009","0","nop_idle_normal","1"
"","","91","504006","504","","","504010","","",""
"nop_idle_normal","","3","101511","504","","0.2","504011","1","",""
"vo_drama_10082004_002","","21","vo_drama_10082004","504","","","504012","0","0",""
"招待してくれてありがと～！\nシオリンも喜んでたよ！","0.5","11","101231","504","0","0","504013","8","1","0"
"nop_look_smile","","3","101231","504","0.2","0.2","504014","0","nop_talk_joy1","1"
"","","91","504013","504","","","504015","","",""
"nop_idle_normal","","3","101231","504","","0.2","504016","1","",""
"vo_drama_10082004_003","","21","vo_drama_10082004","504","","","504017","0","0",""
"ひええええ！\nこんなにたくさん人が……！\nこんなめでたい場所に私のような\nぼっちがいてもいいんでしょうか？","0.5","11","104011","504","0","0","504018","8","1","0"
"nop_shock_in","","3","104011","504","0","0.2","504019","0","nop_shock_loop","1"
"1","","93","3","504","","","504020","","",""
"nop_04_aoi_tohoho","","3","104011","504","","0.2","504021","1","",""
"","","91","504018","504","","","504022","","",""
"vo_drama_10082004_004","","21","vo_drama_10082004","504","","","504023","0","0",""
"いいに決まってるよー\nそれに、この会場にも\nアオイちゃんのお友達、\nたくさんいるんじゃないかな？","0.5","11","101231","504","0","0","504024","8","1","0"
"nop_talk_guts2","","3","101231","504","0","0.2","504025","0","nop_talk_guts2_loop","1"
"1","","93","1.8","504","","","504026","","",""
"nop_talk_joy1","","3","101231","504","","0.2","504027","1","",""
"","","91","504024","504","","","504028","","",""
"nop_idle_normal","","3","101231","504","","0.2","504029","1","",""
"vo_drama_10082004_005","","21","vo_drama_10082004","504","","","504030","0","0",""
"そ、そそそ、そんな、\nトトトトト、トモダチだなんてぇ！\n恐れ多くてとても言えませええん！","0.5","11","104011","504","0","0","504031","8","1","0"
"nop_04_aoi_panic","","3","104011","504","","0.2","504032","1","",""
"1","","93","4.4","504","","","504033","","",""
"nop_talk_tsun_pain","","3","104011","504","","0.2","504034","1","",""
"nop_idle_bitter","","3","101511","504","","0.2","504035","1","",""
"nop_idle_bitter","","3","101231","504","","0.2","504036","1","",""
"","","91","504031","504","","","504037","","",""
"vo_drama_10082004_006","","21","vo_drama_10082004","504","","","504038","0","0",""
"でも、仲良しさんなんでしょう？\nそうだ、よかったら\n先生も紹介してもらえるかしら？","0.5","11","101511","504","0","0","504039","8","1","0"
"nop_talk_normal","","3","101511","504","","0.2","504040","1","",""
"1","","93","2.4","504","","","504041","","",""
"nop_talk_wish_joy","","3","101511","504","","0.2","504042","1","",""
"","","91","504039","504","","","504043","","",""
"vo_drama_10082004_007","","21","vo_drama_10082004","504","","","504044","0","0",""
"あ！　私も私もー！\nそうだ！\nシオリンのことも紹介してあげるね☆","0.5","11","101231","504","0","0","504045","8","1","0"
"nop_04_hatsune_swing","","3","101231","504","0.2","0.2","504046","0","nop_idle_normal","1"
"1","","93","3","504","","","504047","","",""
"nop_04_hatsune_kiran","","3","101231","504","","0.2","504048","0","",""
"","","91","504045","504","","","504049","","",""
"nop_idle_normal","","3","101231","504","","0.2","504050","1","",""
"vo_drama_10082004_008","","21","vo_drama_10082004","504","","","504051","0","0",""
"はうあっ！\nお二人ともリア充オーラで輝いて\nまぶしいですっ！","0.5","11","104011","504","0","0","504052","8","1","0"
"nop_04_aoi_haua_in","","3","104011","504","0","0.2","504053","0","nop_04_aoi_haua_loop","1"
"1","","93","3","504","","","504054","","",""
"nop_talk_joy3_blink","","3","101511","504","","0.2","504055","1","",""
"nop_idle_surprise1","","3","101231","504","","0.2","504056","1","",""
"","","91","504052","504","","","504057","","",""
"0","","93","0.5","504","","","504058","","",""
"103111","nop_05_shinobu_idle_normal","1","1","505","1","1.95","505001","103","-150","-250"
"102211","nop_idle_sad","1","1","505","1","1.95","505002","101","150","-230"
"100711","nop_05_miyako_idle_joy1","1","1","505","0","1.95","505003","101","-360","-240"
"100611","nop_idle_joy1","1","1","505","1","1.95","505004","105","275","-260"
"2051","nop_skull_idle","5","1","505","1","1.95","505005","102","-50","-225"
"0","","93","0.5","505","","","505006","","",""
"vo_drama_10082005_001","","21","vo_drama_10082005","505","","","505007","0","0",""
"あけましてプリンなの～！\nプリン、プリン！　プリンを持ってくるの！","0.5","11","100711","505","0","0","505008","6","1","0"
"nop_05_miyako_talk_joy2","","3","100711","505","","0.2","505009","1","",""
"","","91","505008","505","","","505010","","",""
"nop_05_miyako_idle_joy2","","3","100711","505","","0.2","505011","1","",""
"vo_drama_10082005_002","","21","vo_drama_10082005","505","","","505012","0","0",""
"ミヤコさん、クリスマスにたくさん\n食べたじゃありませんか……","0.5","11","103111","505","0","0","505013","6","1","0"
"nop_05_shinobu_talk_worry","","3","103111","505","","0.2","505014","1","",""
"","","91","505013","505","","","505015","","",""
"nop_05_shinobu_idle_worry","","3","103111","505","","0.2","505016","1","",""
"vo_drama_10082005_003","","21","vo_drama_10082005","505","","","505017","0","0",""
"クリスマスと新年は別腹なの！\nプリンはいくらあってもいいの！","0.5","11","100711","505","0","0","505018","6","1","0"
"nop_05_miyako_talk_anger","","3","100711","505","","0.2","505019","1","",""
"","","91","505018","505","","","505020","","",""
"nop_05_miyako_idle_anger","","3","100711","505","","0.2","505021","1","",""
