c329cf141db132c7bf9fcece37285b2a2ec2b238a8cc0323b336a77b7d60c1f6,edac3ad517e41862460f7bbbbfae82ff655bb65c3821c590ed60cff6522224e6,95ded5996594898b50f188fc9183436f43c023281c068bb58d6f0e8e1f0f7abb,2ddcf5604ff714ad12055b3a52108c7aec3051ad570b15c9fdd31bb169292eed,d8648f873e71b6ea25d6e89b28d5ce284209226c36e8beeb6154f1294b128c7f,081b4e75c749e29b434ee0369d5e07f62b3206d322c9061ee93fe781b473c547,7fe9f986d4232d3665454df85ad237bb719e2ec1ade47d0f1267012d92e97bdf,8dea9ec42d505bea0d6f7a2730d360d3f7fe61743fcc8a3646c3cdb6f718c643,f7fae60e6e16a02ab8280777c3e6dc515495d04dee65df5faca1b73e9b9fa0bd,3d93747981d5fda5f5c110db47dde1573d98071971a20e2aa3786c779c28b969,d2a86bc536368146fae0501241a9702940477a7779b96201aae2552f84f2c60b,ae6c5231b390ff28a27b830e1bc1322b46dd46df71c61838b95cec580668070f,01091c2e0287df04c0e5ddf969125e546769d5a66552b73b92c2a5f289364954,a72397892ee6a4a6d8c5419b52e06c469efe8b8fa2c1dc4835e2881ec1c23117,a5626df5908c2226033d41bf27c59df11bbbaf3eefaa1beb1ccd05c6c686b0ec
"0","1","99001302","「行軍（マーチ）A-Go-Go！」にてエリコでスコアを累計50000獲得しよう","10142","2029/04/01 15:00:00","6001","0","99001302","15","1","601","0","0","2030/04/01 14:59:59"
"0","1","99001303","「行軍（マーチ）A-Go-Go！」にてマコトでスコアを累計50000獲得しよう","10142","2029/04/01 15:00:00","6001","0","99001303","15","1","601","0","0","2030/04/01 14:59:59"
"0","1","99001304","「行軍（マーチ）A-Go-Go！」CHALLENGEモードにて1度にスコアを50000以上獲得しよう","10142","2029/04/01 15:00:00","6001","0","99001304","15","1","601","0","0","2030/04/01 14:59:59"
"0","1","99001305","魔物植物・モベルベを1体倒そう（NORMAL限定）","10168","2015/04/01 15:00:00","6006","0","99001305","1016710","1","601","9001","610144101","2030/04/01 14:59:59"
"0","1","99001306","魔物植物・モベルベを1体倒そう（HARD限定）","10168","2015/04/01 15:00:00","6007","0","99001306","1016711","1","601","9001","610144201","2030/04/01 14:59:59"
"0","1","99001307","魔物植物・モベルベを1体倒そう（VERY HARD限定）","10168","2015/04/01 15:00:00","6010","0","99001307","1016712","1","601","9001","610144301","2030/04/01 14:59:59"
"0","1","99001308","魔物植物・モベルベを1体倒そう（SPECIAL限定）","10168","2015/04/01 15:00:00","6011","0","99001308","1016713","1","601","9001","610144401","2030/04/01 14:59:59"
"0","1","99001309","捲土重来・ジーノを1体倒そう（NORMAL限定）","10146","2015/04/01 15:00:00","6006","0","99001309","10","1","601","9019","1014601","2030/04/01 14:59:59"
"0","1","99001310","捲土重来・ジーノを1体倒そう（HARD限定）","10146","2015/04/01 15:00:00","6007","0","99001310","11","1","601","9019","1014602","2030/04/01 14:59:59"
"0","1","99001311","捲土重来・ジーノを1体倒そう（VERY HARD限定）","10146","2015/04/01 15:00:00","6010","0","99001311","12","1","601","9019","1014603","2030/04/01 14:59:59"
"0","1","99001312","捲土重来・ジーノを1体倒そう（SPECIAL限定）","10146","2015/04/01 15:00:00","6011","0","99001312","13","1","601","9019","1014604","2030/04/01 14:59:59"
"0","1","99001313","グランドリームパークガイドを全て閲覧する","10146","2029/04/01 15:00:00","6001","0","99001313","15","1","601","0","0","2030/04/01 14:59:59"
"0","1","99001314","真夏のバーサークスライムを1体倒そう（NORMAL限定）","10148","2015/04/01 15:00:00","6006","0","99001314","10","1","601","9019","1014801","2030/04/01 14:59:59"
"0","1","99001315","真夏のバーサークスライムを1体倒そう（HARD限定）","10148","2015/04/01 15:00:00","6007","0","99001315","11","1","601","9019","1014802","2030/04/01 14:59:59"
"0","1","99001316","真夏のバーサークスライムを1体倒そう（VERY HARD限定）","10148","2015/04/01 15:00:00","6010","0","99001316","12","1","601","9019","1014803","2030/04/01 14:59:59"
"0","1","99001317","真夏のバーサークスライムを1体倒そう（SPECIAL限定）","10148","2015/04/01 15:00:00","6011","0","99001317","13","1","601","9019","1014804","2030/04/01 14:59:59"
"0","1","99001318","サマーフォトフィックスで全ての写真を復元する","10148","2029/04/01 15:00:00","6001","0","99001318","15","1","601","0","0","2030/04/01 14:59:59"
"0","1","99001319","カオス・ジェネレーターを1体倒そう（NORMAL限定）","10150","2015/04/01 15:00:00","6006","0","99001319","10","1","601","9019","1015001","2030/04/01 14:59:59"
"0","1","99001320","カオス・ジェネレーターを1体倒そう（HARD限定）","10150","2015/04/01 15:00:00","6007","0","99001320","11","1","601","9019","1015002","2030/04/01 14:59:59"
"0","1","99001321","カオス・ジェネレーターを1体倒そう（VERY HARD限定）","10150","2015/04/01 15:00:00","6010","0","99001321","12","1","601","9019","1015003","2030/04/01 14:59:59"
"0","1","99001322","カオス・ジェネレーターを1体倒そう（SPECIAL限定）","10150","2015/04/01 15:00:00","6011","0","99001322","13","1","601","9019","1015004","2030/04/01 14:59:59"
"0","1","99001323","水都のメモリエのストーリーを全て閲覧する","10150","2029/04/01 15:00:00","6001","0","99001323","15","1","601","0","0","2030/04/01 14:59:59"
"0","1","99001324","記憶喰い・シロクジラを1体倒そう（NORMAL限定）","10152","2015/04/01 15:00:00","6006","0","99001324","10","1","601","9019","1015201","2030/04/01 14:59:59"
"0","1","99001325","記憶喰い・シロクジラを1体倒そう（HARD限定）","10152","2015/04/01 15:00:00","6007","0","99001325","11","1","601","9019","1015202","2030/04/01 14:59:59"
"0","1","99001326","記憶喰い・シロクジラを1体倒そう（VERY HARD限定）","10152","2015/04/01 15:00:00","6010","0","99001326","12","1","601","9019","1015203","2030/04/01 14:59:59"
"0","1","99001327","記憶喰い・シロクジラを1体倒そう（SPECIAL限定）","10152","2015/04/01 15:00:00","6011","0","99001327","13","1","601","9019","1015204","2030/04/01 14:59:59"
"0","1","99001328","みんなのラジーオタイソーを全て閲覧する","10152","2029/04/01 15:00:00","6001","0","99001328","15","1","601","0","0","2030/04/01 14:59:59"
"0","1","99001329","ヴェノム・ヒュドラを1体倒そう（NORMAL限定）","10154","2015/04/01 15:00:00","6006","0","99001329","10","1","601","9019","1015401","2030/04/01 14:59:59"
"0","1","99001330","ヴェノム・ヒュドラを1体倒そう（HARD限定）","10154","2015/04/01 15:00:00","6007","0","99001330","11","1","601","9019","1015402","2030/04/01 14:59:59"
"0","1","99001331","ヴェノム・ヒュドラを1体倒そう（VERY HARD限定）","10154","2015/04/01 15:00:00","6010","0","99001331","12","1","601","9019","1015403","2030/04/01 14:59:59"
"0","1","99001332","ヴェノム・ヒュドラを1体倒そう（SPECIAL限定）","10154","2015/04/01 15:00:00","6011","0","99001332","13","1","601","9019","1015404","2030/04/01 14:59:59"
"0","1","99001333","ハイパー・ダッシュジョーを1体倒そう（NORMAL限定）","10156","2015/04/01 15:00:00","6006","0","99001333","10","1","601","9019","1015601","2030/04/01 14:59:59"
"0","1","99001334","ハイパー・ダッシュジョーを1体倒そう（HARD限定）","10156","2015/04/01 15:00:00","6007","0","99001334","11","1","601","9019","1015602","2030/04/01 14:59:59"
"0","1","99001335","ハイパー・ダッシュジョーを1体倒そう（VERY HARD限定）","10156","2015/04/01 15:00:00","6010","0","99001335","12","1","601","9019","1015603","2030/04/01 14:59:59"
"0","1","99001336","ハイパー・ダッシュジョーを1体倒そう（SPECIAL限定）","10156","2015/04/01 15:00:00","6011","0","99001336","13","1","601","9019","1015604","2030/04/01 14:59:59"
"0","1","99001337","「激突！破壊！イリーガルタンクウォー」にてマシンの総戦力を10000以上にしよう","10156","2029/04/01 15:00:00","6001","0","99001337","15","1","601","0","0","2030/04/01 14:59:59"
"0","1","99001338","「激突！破壊！イリーガルタンクウォー」にてフブキから50個パーツを獲得しよう","10156","2029/04/01 15:00:00","6001","0","99001338","15","1","601","0","0","2030/04/01 14:59:59"
"0","1","99001339","「激突！破壊！イリーガルタンクウォー」にてクエストモードのステージ50をクリアしよう","10156","2029/04/01 15:00:00","6001","0","99001339","15","1","601","0","0","2030/04/01 14:59:59"
"0","1","99001340","ゴーストキッド・ベロリーを1体倒そう（NORMAL限定）","10158","2015/04/01 15:00:00","6006","0","99001340","10","1","601","9019","1015801","2030/04/01 14:59:59"
"0","1","99001341","ゴーストキッド・ベロリーを1体倒そう（HARD限定）","10158","2015/04/01 15:00:00","6007","0","99001341","11","1","601","9019","1015802","2030/04/01 14:59:59"
"0","1","99001342","ゴーストキッド・ベロリーを1体倒そう（VERY HARD限定）","10158","2015/04/01 15:00:00","6010","0","99001342","12","1","601","9019","1015803","2030/04/01 14:59:59"
"0","1","99001343","ゴーストキッド・ベロリーを1体倒そう（SPECIAL限定）","10158","2015/04/01 15:00:00","6011","0","99001343","13","1","601","9019","1015804","2030/04/01 14:59:59"
"0","1","99001344","呪縛の大蛇・メドゥシアナを1体倒そう（NORMAL限定）","10160","2015/04/01 15:00:00","6006","0","99001344","10","1","601","9019","1016001","2030/04/01 14:59:59"
"0","1","99001345","呪縛の大蛇・メドゥシアナを1体倒そう（HARD限定）","10160","2015/04/01 15:00:00","6007","0","99001345","11","1","601","9019","1016002","2030/04/01 14:59:59"
"0","1","99001346","呪縛の大蛇・メドゥシアナを1体倒そう（VERY HARD限定）","10160","2015/04/01 15:00:00","6010","0","99001346","12","1","601","9019","1016003","2030/04/01 14:59:59"
"0","1","99001347","呪縛の大蛇・メドゥシアナを1体倒そう（SPECIAL限定）","10160","2015/04/01 15:00:00","6011","0","99001347","13","1","601","9019","1016004","2030/04/01 14:59:59"
"0","0","99900001","ふるさと納税で佐賀市を応援しよう","99999","2015/04/01 15:00:00","0","0","99900001","0","1","0","0","0","2030/04/01 14:59:59"
"0","0","99900002","ふるさと納税で佐賀市を応援しよう","99999","2015/04/01 15:00:00","0","0","99900002","0","1","0","0","0","2030/04/01 14:59:59"
"0","0","99900003","ふるさと納税で佐賀市を応援しよう","99999","2015/04/01 15:00:00","0","0","99900003","0","1","0","0","0","2030/04/01 14:59:59"
