8a71d748829710bb48dd43f00d23330bbf4121ea6d770b01170e1e214a349692,e3a45f5b476183dac64b3a6a43794174a66adaac27cc247dd25044bf50fd9447,58fa188c9734cebcdabefa6638ccdadcb02f520d69d600afb359c125c358bb4b,920c1194004a1791469e3cb791dd9286c51f4a0c3a2d3145f50aa23f6c5bec2c,4e90e0a88fa0c50b81ce21af01f37c48db47a2009ff5d88d825d4774dac351de
"30","8","91002","72036004","20036007"
"1","2","22002","72036004","20036008"
"30","8","91002","72036005","20036009"
"1","2","22002","72036005","20036010"
"30","8","91002","72036006","20036011"
"1","2","22002","72036006","20036012"
"30","8","91002","72036007","20036013"
"1","2","22002","72036007","20036014"
"30","8","91002","72036008","20036015"
"1","2","22002","72036008","20036016"
"30","8","91002","72036009","20036017"
"1","2","22002","72036009","20036018"
"30","8","91002","72036010","20036019"
"1","2","22002","72036010","20036020"
"30","8","91002","72036011","20036021"
"1","2","22002","72036011","20036022"
"30","8","91002","72036012","20036023"
"1","2","22002","72036012","20036024"
"30","8","91002","72036013","20036025"
"1","2","22002","72036013","20036026"
"30","8","91002","72036014","20036027"
"1","2","22002","72036014","20036028"
"200","8","91002","72036015","20036029"
"1","2","22002","72036015","20036030"
"60","8","91002","72036016","20036031"
"2","2","22002","72036016","20036032"
"60","8","91002","72036017","20036033"
"2","2","22002","72036017","20036034"
"60","8","91002","72036018","20036035"
"2","2","22002","72036018","20036036"
"60","8","91002","72036019","20036037"
"2","2","22002","72036019","20036038"
"300","8","91002","72036020","20036039"
"2","2","22002","72036020","20036040"
"5","2","31032","72036021","20036041"
"5","2","31031","72036021","20036042"
"1","2","21900","72036022","20036043"
"5","2","31032","72036023","20036044"
"5","2","31031","72036023","20036045"
"10","2","31032","72036024","20036046"
"10","2","31031","72036024","20036047"
"30","8","91002","72037001","20037001"
"1","2","22002","72037001","20037002"
"30","8","91002","72037002","20037003"
"1","2","22002","72037002","20037004"
"30","8","91002","72037003","20037005"
"1","2","22002","72037003","20037006"
"30","8","91002","72037004","20037007"
"1","2","22002","72037004","20037008"
"30","8","91002","72037005","20037009"
"1","2","22002","72037005","20037010"
"30","8","91002","72037006","20037011"
"1","2","22002","72037006","20037012"
"30","8","91002","72037007","20037013"
"1","2","22002","72037007","20037014"
"30","8","91002","72037008","20037015"
"1","2","22002","72037008","20037016"
"30","8","91002","72037009","20037017"
"1","2","22002","72037009","20037018"
"30","8","91002","72037010","20037019"
"1","2","22002","72037010","20037020"
"30","8","91002","72037011","20037021"
"1","2","22002","72037011","20037022"
"30","8","91002","72037012","20037023"
"1","2","22002","72037012","20037024"
"30","8","91002","72037013","20037025"
"1","2","22002","72037013","20037026"
"30","8","91002","72037014","20037027"
"1","2","22002","72037014","20037028"
"200","8","91002","72037015","20037029"
"1","2","22002","72037015","20037030"
"60","8","91002","72037016","20037031"
"2","2","22002","72037016","20037032"
"60","8","91002","72037017","20037033"
"2","2","22002","72037017","20037034"
"60","8","91002","72037018","20037035"
"2","2","22002","72037018","20037036"
"60","8","91002","72037019","20037037"
"2","2","22002","72037019","20037038"
"300","8","91002","72037020","20037039"
"2","2","22002","72037020","20037040"
"5","2","31065","72037021","20037041"
"5","2","31015","72037021","20037042"
"1","2","21900","72037022","20037043"
"5","2","31065","72037023","20037044"
"5","2","31015","72037023","20037045"
"10","2","31065","72037024","20037046"
"10","2","31015","72037024","20037047"
"30","8","91002","72038001","20038001"
"1","2","22002","72038001","20038002"
"30","8","91002","72038002","20038003"
"1","2","22002","72038002","20038004"
"30","8","91002","72038003","20038005"
"1","2","22002","72038003","20038006"
"30","8","91002","72038004","20038007"
"1","2","22002","72038004","20038008"
"30","8","91002","72038005","20038009"
"1","2","22002","72038005","20038010"
"30","8","91002","72038006","20038011"
"1","2","22002","72038006","20038012"
"30","8","91002","72038007","20038013"
"1","2","22002","72038007","20038014"
"30","8","91002","72038008","20038015"
"1","2","22002","72038008","20038016"
"30","8","91002","72038009","20038017"
"1","2","22002","72038009","20038018"
"30","8","91002","72038010","20038019"
"1","2","22002","72038010","20038020"
"30","8","91002","72038011","20038021"
"1","2","22002","72038011","20038022"
"30","8","91002","72038012","20038023"
"1","2","22002","72038012","20038024"
"30","8","91002","72038013","20038025"
"1","2","22002","72038013","20038026"
"30","8","91002","72038014","20038027"
"1","2","22002","72038014","20038028"
"200","8","91002","72038015","20038029"
"1","2","22002","72038015","20038030"
"60","8","91002","72038016","20038031"
"2","2","22002","72038016","20038032"
"60","8","91002","72038017","20038033"
"2","2","22002","72038017","20038034"
"60","8","91002","72038018","20038035"
"2","2","22002","72038018","20038036"
"60","8","91002","72038019","20038037"
"2","2","22002","72038019","20038038"
"300","8","91002","72038020","20038039"
"2","2","22002","72038020","20038040"
"1","1","116801","72038021","20038041"
"1","2","21005","72038022","20038042"
"1","7","2809","72038023","20038043"
"10","2","31168","72038024","20038044"
"10","2","31040","72038024","20038045"
"10","2","31168","72038025","20038046"
"10","2","31040","72038025","20038047"
"30","8","91002","72039001","20039001"
"1","2","22002","72039001","20039002"
"30","8","91002","72039002","20039003"
"1","2","22002","72039002","20039004"
"30","8","91002","72039003","20039005"
"1","2","22002","72039003","20039006"
"30","8","91002","72039004","20039007"
"1","2","22002","72039004","20039008"
"30","8","91002","72039005","20039009"
"1","2","22002","72039005","20039010"
"30","8","91002","72039006","20039011"
"1","2","22002","72039006","20039012"
"30","8","91002","72039007","20039013"
"1","2","22002","72039007","20039014"
"30","8","91002","72039008","20039015"
"1","2","22002","72039008","20039016"
"30","8","91002","72039009","20039017"
"1","2","22002","72039009","20039018"
"30","8","91002","72039010","20039019"
"1","2","22002","72039010","20039020"
"30","8","91002","72039011","20039021"
"1","2","22002","72039011","20039022"
"30","8","91002","72039012","20039023"
"1","2","22002","72039012","20039024"
"30","8","91002","72039013","20039025"
"1","2","22002","72039013","20039026"
"30","8","91002","72039014","20039027"
"1","2","22002","72039014","20039028"
"200","8","91002","72039015","20039029"
"1","2","22002","72039015","20039030"
"60","8","91002","72039016","20039031"
"2","2","22002","72039016","20039032"
"60","8","91002","72039017","20039033"
"2","2","22002","72039017","20039034"
"60","8","91002","72039018","20039035"
"2","2","22002","72039018","20039036"
"60","8","91002","72039019","20039037"
"2","2","22002","72039019","20039038"
"300","8","91002","72039020","20039039"
"2","2","22002","72039020","20039040"
"5","2","31018","72039021","20039041"
"5","2","31050","72039021","20039042"
"1","2","21900","72039022","20039043"
"5","2","31018","72039023","20039044"
"5","2","31050","72039023","20039045"
"10","2","31018","72039024","20039046"
"10","2","31050","72039024","20039047"
"30","8","91002","72040001","20040001"
"1","2","22002","72040001","20040002"
"30","8","91002","72040002","20040003"
"1","2","22002","72040002","20040004"
"30","8","91002","72040003","20040005"
"1","2","22002","72040003","20040006"
"30","8","91002","72040004","20040007"
"1","2","22002","72040004","20040008"
"30","8","91002","72040005","20040009"
"1","2","22002","72040005","20040010"
"30","8","91002","72040006","20040011"
"1","2","22002","72040006","20040012"
"30","8","91002","72040007","20040013"
"1","2","22002","72040007","20040014"
"30","8","91002","72040008","20040015"
"1","2","22002","72040008","20040016"
"30","8","91002","72040009","20040017"
"1","2","22002","72040009","20040018"
"30","8","91002","72040010","20040019"
"1","2","22002","72040010","20040020"
"30","8","91002","72040011","20040021"
"1","2","22002","72040011","20040022"
"30","8","91002","72040012","20040023"
"1","2","22002","72040012","20040024"
"30","8","91002","72040013","20040025"
"1","2","22002","72040013","20040026"
"30","8","91002","72040014","20040027"
"1","2","22002","72040014","20040028"
"200","8","91002","72040015","20040029"
"1","2","22002","72040015","20040030"
"60","8","91002","72040016","20040031"
"2","2","22002","72040016","20040032"
"60","8","91002","72040017","20040033"
"2","2","22002","72040017","20040034"
"60","8","91002","72040018","20040035"
"2","2","22002","72040018","20040036"
"60","8","91002","72040019","20040037"
"2","2","22002","72040019","20040038"
"300","8","91002","72040020","20040039"
"2","2","22002","72040020","20040040"
"1","1","117401","72040021","20040041"
"1","2","21006","72040022","20040042"
"10","2","31174","72040023","20040043"
"10","2","31109","72040023","20040044"
"10","2","31174","72040024","20040045"
"10","2","31109","72040024","20040046"
"30","8","91002","72041001","20041001"
"1","2","22002","72041001","20041002"
"30","8","91002","72041002","20041003"
"1","2","22002","72041002","20041004"
"30","8","91002","72041003","20041005"
"1","2","22002","72041003","20041006"
"30","8","91002","72041004","20041007"
"1","2","22002","72041004","20041008"
"30","8","91002","72041005","20041009"
"1","2","22002","72041005","20041010"
"30","8","91002","72041006","20041011"
"1","2","22002","72041006","20041012"
"30","8","91002","72041007","20041013"
"1","2","22002","72041007","20041014"
"30","8","91002","72041008","20041015"
"1","2","22002","72041008","20041016"
"30","8","91002","72041009","20041017"
"1","2","22002","72041009","20041018"
"30","8","91002","72041010","20041019"
"1","2","22002","72041010","20041020"
"30","8","91002","72041011","20041021"
"1","2","22002","72041011","20041022"
"30","8","91002","72041012","20041023"
"1","2","22002","72041012","20041024"
"30","8","91002","72041013","20041025"
"1","2","22002","72041013","20041026"
"30","8","91002","72041014","20041027"
"1","2","22002","72041014","20041028"
"200","8","91002","72041015","20041029"
"1","2","22002","72041015","20041030"
"60","8","91002","72041016","20041031"
"2","2","22002","72041016","20041032"
"60","8","91002","72041017","20041033"
"2","2","22002","72041017","20041034"
"60","8","91002","72041018","20041035"
"2","2","22002","72041018","20041036"
"60","8","91002","72041019","20041037"
"2","2","22002","72041019","20041038"
"300","8","91002","72041020","20041039"
"2","2","22002","72041020","20041040"
"5","2","31096","72041021","20041041"
"5","2","31051","72041021","20041042"
"1","2","21900","72041022","20041043"
"5","2","31096","72041023","20041044"
"5","2","31051","72041023","20041045"
"10","2","31096","72041024","20041046"
"10","2","31051","72041024","20041047"
"30","8","91002","72042001","20042001"
"1","2","22002","72042001","20042002"
"30","8","91002","72042002","20042003"
"1","2","22002","72042002","20042004"
"30","8","91002","72042003","20042005"
"1","2","22002","72042003","20042006"
"30","8","91002","72042004","20042007"
"1","2","22002","72042004","20042008"
"30","8","91002","72042005","20042009"
"1","2","22002","72042005","20042010"
"30","8","91002","72042006","20042011"
"1","2","22002","72042006","20042012"
"30","8","91002","72042007","20042013"
"1","2","22002","72042007","20042014"
"30","8","91002","72042008","20042015"
"1","2","22002","72042008","20042016"
"30","8","91002","72042009","20042017"
"1","2","22002","72042009","20042018"
"30","8","91002","72042010","20042019"
"1","2","22002","72042010","20042020"
"30","8","91002","72042011","20042021"
"1","2","22002","72042011","20042022"
"30","8","91002","72042012","20042023"
"1","2","22002","72042012","20042024"
"30","8","91002","72042013","20042025"
"1","2","22002","72042013","20042026"
"30","8","91002","72042014","20042027"
"1","2","22002","72042014","20042028"
"30","8","91002","72042015","20042029"
"1","2","22002","72042015","20042030"
"40","2","50003","72042015","20042031"
"60","8","91002","72042016","20042032"
"2","2","22002","72042016","20042033"
"60","8","91002","72042017","20042034"
"2","2","22002","72042017","20042035"
"60","8","91002","72042018","20042036"
"2","2","22002","72042018","20042037"
"60","8","91002","72042019","20042038"
"2","2","22002","72042019","20042039"
"60","8","91002","72042020","20042040"
"2","2","22002","72042020","20042041"
"40","2","50003","72042020","20042042"
"1","1","117801","72042021","20042043"
"1","2","21007","72042022","20042044"
"10","2","31178","72042023","20042045"
"10","2","31047","72042023","20042046"
"10","2","31178","72042024","20042047"
"10","2","31047","72042024","20042048"
"30","8","91002","72043001","20043001"
"1","2","22002","72043001","20043002"
"30","8","91002","72043002","20043003"
"1","2","22002","72043002","20043004"
"30","8","91002","72043003","20043005"
"1","2","22002","72043003","20043006"
"30","8","91002","72043004","20043007"
"1","2","22002","72043004","20043008"
"30","8","91002","72043005","20043009"
"1","2","22002","72043005","20043010"
"30","8","91002","72043006","20043011"
"1","2","22002","72043006","20043012"
"30","8","91002","72043007","20043013"
"1","2","22002","72043007","20043014"
"30","8","91002","72043008","20043015"
"1","2","22002","72043008","20043016"
"30","8","91002","72043009","20043017"
"1","2","22002","72043009","20043018"
"30","8","91002","72043010","20043019"
"1","2","22002","72043010","20043020"
"30","8","91002","72043011","20043021"
"1","2","22002","72043011","20043022"
"30","8","91002","72043012","20043023"
"1","2","22002","72043012","20043024"
"30","8","91002","72043013","20043025"
"1","2","22002","72043013","20043026"
"30","8","91002","72043014","20043027"
"1","2","22002","72043014","20043028"
"30","8","91002","72043015","20043029"
"1","2","22002","72043015","20043030"
"40","2","50003","72043015","20043031"
"60","8","91002","72043016","20043032"
"2","2","22002","72043016","20043033"
"60","8","91002","72043017","20043034"
"2","2","22002","72043017","20043035"
"60","8","91002","72043018","20043036"
"2","2","22002","72043018","20043037"
"60","8","91002","72043019","20043038"
"2","2","22002","72043019","20043039"
"60","8","91002","72043020","20043040"
"2","2","22002","72043020","20043041"
"40","2","50003","72043020","20043042"
"5","2","31053","72043021","20043043"
"5","2","31055","72043021","20043044"
"1","2","21900","72043022","20043045"
"5","2","31053","72043023","20043046"
"5","2","31055","72043023","20043047"
"10","2","31053","72043024","20043048"
"10","2","31055","72043024","20043049"
"30","8","91002","72044001","20044001"
"1","2","22002","72044001","20044002"
"30","8","91002","72044002","20044003"
"1","2","22002","72044002","20044004"
"30","8","91002","72044003","20044005"
"1","2","22002","72044003","20044006"
"30","8","91002","72044004","20044007"
"1","2","22002","72044004","20044008"
"30","8","91002","72044005","20044009"
"1","2","22002","72044005","20044010"
"30","8","91002","72044006","20044011"
"1","2","22002","72044006","20044012"
"30","8","91002","72044007","20044013"
"1","2","22002","72044007","20044014"
"30","8","91002","72044008","20044015"
"1","2","22002","72044008","20044016"
"30","8","91002","72044009","20044017"
"1","2","22002","72044009","20044018"
"30","8","91002","72044010","20044019"
"1","2","22002","72044010","20044020"
"30","8","91002","72044011","20044021"
"1","2","22002","72044011","20044022"
"30","8","91002","72044012","20044023"
"1","2","22002","72044012","20044024"
"30","8","91002","72044013","20044025"
"1","2","22002","72044013","20044026"
"30","8","91002","72044014","20044027"
"1","2","22002","72044014","20044028"
"30","8","91002","72044015","20044029"
"1","2","22002","72044015","20044030"
"40","2","50003","72044015","20044031"
"60","8","91002","72044016","20044032"
"2","2","22002","72044016","20044033"
"60","8","91002","72044017","20044034"
"2","2","22002","72044017","20044035"
"60","8","91002","72044018","20044036"
"2","2","22002","72044018","20044037"
"60","8","91002","72044019","20044038"
"2","2","22002","72044019","20044039"
"60","8","91002","72044020","20044040"
"2","2","22002","72044020","20044041"
"40","2","50003","72044020","20044042"
"1","1","119201","72044021","20044043"
"1","2","21008","72044022","20044044"
"10","2","31192","72044023","20044045"
"10","2","31006","72044023","20044046"
"10","2","31192","72044024","20044047"
"10","2","31006","72044024","20044048"
"30","8","91002","72045001","20045001"
"1","2","22002","72045001","20045002"
"30","8","91002","72045002","20045003"
"1","2","22002","72045002","20045004"
"30","8","91002","72045003","20045005"
"1","2","22002","72045003","20045006"
"30","8","91002","72045004","20045007"
"1","2","22002","72045004","20045008"
"30","8","91002","72045005","20045009"
"1","2","22002","72045005","20045010"
"30","8","91002","72045006","20045011"
"1","2","22002","72045006","20045012"
"30","8","91002","72045007","20045013"
"1","2","22002","72045007","20045014"
"30","8","91002","72045008","20045015"
"1","2","22002","72045008","20045016"
"30","8","91002","72045009","20045017"
"1","2","22002","72045009","20045018"
"30","8","91002","72045010","20045019"
"1","2","22002","72045010","20045020"
"30","8","91002","72045011","20045021"
"1","2","22002","72045011","20045022"
"30","8","91002","72045012","20045023"
"1","2","22002","72045012","20045024"
"30","8","91002","72045013","20045025"
"1","2","22002","72045013","20045026"
"30","8","91002","72045014","20045027"
"1","2","22002","72045014","20045028"
"30","8","91002","72045015","20045029"
"1","2","22002","72045015","20045030"
"40","2","50003","72045015","20045031"
"60","8","91002","72045016","20045032"
"2","2","22002","72045016","20045033"
"60","8","91002","72045017","20045034"
"2","2","22002","72045017","20045035"
"60","8","91002","72045018","20045036"
"2","2","22002","72045018","20045037"
"60","8","91002","72045019","20045038"
"2","2","22002","72045019","20045039"
"60","8","91002","72045020","20045040"
"2","2","22002","72045020","20045041"
"40","2","50003","72045020","20045042"
"1","1","120801","72045021","20045043"
"1","2","21009","72045022","20045044"
"10","2","31208","72045023","20045045"
"10","2","31044","72045023","20045046"
"10","2","31208","72045024","20045047"
"10","2","31044","72045024","20045048"
"30","8","91002","72046001","20046001"
"1","2","22002","72046001","20046002"
"30","8","91002","72046002","20046003"
"1","2","22002","72046002","20046004"
"30","8","91002","72046003","20046005"
"1","2","22002","72046003","20046006"
"30","8","91002","72046004","20046007"
"1","2","22002","72046004","20046008"
"30","8","91002","72046005","20046009"
"1","2","22002","72046005","20046010"
"30","8","91002","72046006","20046011"
"1","2","22002","72046006","20046012"
"30","8","91002","72046007","20046013"
"1","2","22002","72046007","20046014"
"30","8","91002","72046008","20046015"
"1","2","22002","72046008","20046016"
"30","8","91002","72046009","20046017"
"1","2","22002","72046009","20046018"
"30","8","91002","72046010","20046019"
"1","2","22002","72046010","20046020"
"30","8","91002","72046011","20046021"
"1","2","22002","72046011","20046022"
"30","8","91002","72046012","20046023"
"1","2","22002","72046012","20046024"
"30","8","91002","72046013","20046025"
"1","2","22002","72046013","20046026"
"30","8","91002","72046014","20046027"
"1","2","22002","72046014","20046028"
"30","8","91002","72046015","20046029"
"1","2","22002","72046015","20046030"
"40","2","50003","72046015","20046031"
"60","8","91002","72046016","20046032"
"2","2","22002","72046016","20046033"
"60","8","91002","72046017","20046034"
"2","2","22002","72046017","20046035"
"60","8","91002","72046018","20046036"
"2","2","22002","72046018","20046037"
"60","8","91002","72046019","20046038"
"2","2","22002","72046019","20046039"
"60","8","91002","72046020","20046040"
"2","2","22002","72046020","20046041"
"40","2","50003","72046020","20046042"
"5","2","31059","72046021","20046043"
"5","2","31060","72046021","20046044"
"1","2","21901","72046022","20046045"
"5","2","31059","72046023","20046046"
"5","2","31060","72046023","20046047"
"10","2","31059","72046024","20046048"
"10","2","31060","72046024","20046049"
"30","8","91002","72047001","20047001"
"1","2","22002","72047001","20047002"
"30","8","91002","72047002","20047003"
"1","2","22002","72047002","20047004"
"30","8","91002","72047003","20047005"
"1","2","22002","72047003","20047006"
"30","8","91002","72047004","20047007"
"1","2","22002","72047004","20047008"
"30","8","91002","72047005","20047009"
"1","2","22002","72047005","20047010"
"30","8","91002","72047006","20047011"
"1","2","22002","72047006","20047012"
"30","8","91002","72047007","20047013"
"1","2","22002","72047007","20047014"
"30","8","91002","72047008","20047015"
"1","2","22002","72047008","20047016"
"30","8","91002","72047009","20047017"
"1","2","22002","72047009","20047018"
"30","8","91002","72047010","20047019"
"1","2","22002","72047010","20047020"
"30","8","91002","72047011","20047021"
"1","2","22002","72047011","20047022"
"30","8","91002","72047012","20047023"
"1","2","22002","72047012","20047024"
"30","8","91002","72047013","20047025"
"1","2","22002","72047013","20047026"
"30","8","91002","72047014","20047027"
"1","2","22002","72047014","20047028"
"30","8","91002","72047015","20047029"
"1","2","22002","72047015","20047030"
"40","2","50003","72047015","20047031"
"60","8","91002","72047016","20047032"
"2","2","22002","72047016","20047033"
"60","8","91002","72047017","20047034"
"2","2","22002","72047017","20047035"
"60","8","91002","72047018","20047036"
"2","2","22002","72047018","20047037"
"60","8","91002","72047019","20047038"
"2","2","22002","72047019","20047039"
"60","8","91002","72047020","20047040"
"2","2","22002","72047020","20047041"
"40","2","50003","72047020","20047042"
"1","1","121201","72047021","20047043"
"1","2","21010","72047022","20047044"
"10","2","31212","72047023","20047045"
"10","2","31058","72047023","20047046"
"10","2","31212","72047024","20047047"
"10","2","31058","72047024","20047048"
"30","8","91002","72048001","20048001"
"1","2","22002","72048001","20048002"
"30","8","91002","72048002","20048003"
"1","2","22002","72048002","20048004"
"30","8","91002","72048003","20048005"
"1","2","22002","72048003","20048006"
"30","8","91002","72048004","20048007"
"1","2","22002","72048004","20048008"
"30","8","91002","72048005","20048009"
"1","2","22002","72048005","20048010"
"30","8","91002","72048006","20048011"
"1","2","22002","72048006","20048012"
"30","8","91002","72048007","20048013"
"1","2","22002","72048007","20048014"
"30","8","91002","72048008","20048015"
"1","2","22002","72048008","20048016"
"30","8","91002","72048009","20048017"
"1","2","22002","72048009","20048018"
"30","8","91002","72048010","20048019"
"1","2","22002","72048010","20048020"
"30","8","91002","72048011","20048021"
"1","2","22002","72048011","20048022"
"30","8","91002","72048012","20048023"
"1","2","22002","72048012","20048024"
"30","8","91002","72048013","20048025"
"1","2","22002","72048013","20048026"
"30","8","91002","72048014","20048027"
"1","2","22002","72048014","20048028"
"30","8","91002","72048015","20048029"
"1","2","22002","72048015","20048030"
"40","2","50003","72048015","20048031"
"60","8","91002","72048016","20048032"
"2","2","22002","72048016","20048033"
"60","8","91002","72048017","20048034"
"2","2","22002","72048017","20048035"
"60","8","91002","72048018","20048036"
"2","2","22002","72048018","20048037"
"60","8","91002","72048019","20048038"
"2","2","22002","72048019","20048039"
"60","8","91002","72048020","20048040"
"2","2","22002","72048020","20048041"
"40","2","50003","72048020","20048042"
"5","2","31128","72048021","20048043"
"5","2","31026","72048021","20048044"
"1","2","21901","72048022","20048045"
"1","7","2818","72048023","20048046"
"5","2","31128","72048024","20048047"
"5","2","31026","72048024","20048048"
"10","2","31128","72048025","20048049"
"10","2","31026","72048025","20048050"
"30","8","91002","72049001","20049001"
"1","2","22002","72049001","20049002"
"30","8","91002","72049002","20049003"
"1","2","22002","72049002","20049004"
"30","8","91002","72049003","20049005"
"1","2","22002","72049003","20049006"
"30","8","91002","72049004","20049007"
"1","2","22002","72049004","20049008"
"30","8","91002","72049005","20049009"
"1","2","22002","72049005","20049010"
"30","8","91002","72049006","20049011"
"1","2","22002","72049006","20049012"
"30","8","91002","72049007","20049013"
"1","2","22002","72049007","20049014"
"30","8","91002","72049008","20049015"
"1","2","22002","72049008","20049016"
"30","8","91002","72049009","20049017"
"1","2","22002","72049009","20049018"
"30","8","91002","72049010","20049019"
"1","2","22002","72049010","20049020"
"30","8","91002","72049011","20049021"
"1","2","22002","72049011","20049022"
"30","8","91002","72049012","20049023"
"1","2","22002","72049012","20049024"
"30","8","91002","72049013","20049025"
"1","2","22002","72049013","20049026"
"30","8","91002","72049014","20049027"
"1","2","22002","72049014","20049028"
"30","8","91002","72049015","20049029"
"1","2","22002","72049015","20049030"
"40","2","50003","72049015","20049031"
"60","8","91002","72049016","20049032"
"2","2","22002","72049016","20049033"
"60","8","91002","72049017","20049034"
"2","2","22002","72049017","20049035"
"60","8","91002","72049018","20049036"
"2","2","22002","72049018","20049037"
"60","8","91002","72049019","20049038"
"2","2","22002","72049019","20049039"
"60","8","91002","72049020","20049040"
"2","2","22002","72049020","20049041"
"40","2","50003","72049020","20049042"
"5","2","31065","72049021","20049043"
"5","2","31046","72049021","20049044"
"1","2","21901","72049022","20049045"
"5","2","31065","72049024","20049047"
"5","2","31046","72049024","20049048"
"10","2","31065","72049025","20049049"
"10","2","31046","72049025","20049050"
"30","8","91002","72050001","20050001"
"1","2","22002","72050001","20050002"
"30","8","91002","72050002","20050003"
"1","2","22002","72050002","20050004"
"30","8","91002","72050003","20050005"
"1","2","22002","72050003","20050006"
"30","8","91002","72050004","20050007"
"1","2","22002","72050004","20050008"
"30","8","91002","72050005","20050009"
"1","2","22002","72050005","20050010"
"30","8","91002","72050006","20050011"
"1","2","22002","72050006","20050012"
"30","8","91002","72050007","20050013"
"1","2","22002","72050007","20050014"
"30","8","91002","72050008","20050015"
"1","2","22002","72050008","20050016"
"30","8","91002","72050009","20050017"
"1","2","22002","72050009","20050018"
"30","8","91002","72050010","20050019"
"1","2","22002","72050010","20050020"
"30","8","91002","72050011","20050021"
"1","2","22002","72050011","20050022"
"30","8","91002","72050012","20050023"
"1","2","22002","72050012","20050024"
"30","8","91002","72050013","20050025"
"1","2","22002","72050013","20050026"
"30","8","91002","72050014","20050027"
"1","2","22002","72050014","20050028"
"30","8","91002","72050015","20050029"
"1","2","22002","72050015","20050030"
"40","2","50003","72050015","20050031"
"60","8","91002","72050016","20050032"
"2","2","22002","72050016","20050033"
"60","8","91002","72050017","20050034"
"2","2","22002","72050017","20050035"
"60","8","91002","72050018","20050036"
"2","2","22002","72050018","20050037"
"60","8","91002","72050019","20050038"
"2","2","22002","72050019","20050039"
"60","8","91002","72050020","20050040"
"2","2","22002","72050020","20050041"
"40","2","50003","72050020","20050042"
"5","2","31014","72050021","20050043"
"5","2","31031","72050021","20050044"
"1","2","21901","72050022","20050045"
"1","2","21901","72050023","20050046"
"5","2","31014","72050024","20050047"
"5","2","31031","72050024","20050048"
"10","2","31014","72050025","20050049"
"10","2","31031","72050025","20050050"
"30","8","91002","72051001","20051001"
"1","2","22002","72051001","20051002"
"30","8","91002","72051002","20051003"
"1","2","22002","72051002","20051004"
"30","8","91002","72051003","20051005"
"1","2","22002","72051003","20051006"
"30","8","91002","72051004","20051007"
"1","2","22002","72051004","20051008"
"30","8","91002","72051005","20051009"
"1","2","22002","72051005","20051010"
"30","8","91002","72051006","20051011"
"1","2","22002","72051006","20051012"
"30","8","91002","72051007","20051013"
"1","2","22002","72051007","20051014"
"30","8","91002","72051008","20051015"
"1","2","22002","72051008","20051016"
"30","8","91002","72051009","20051017"
"1","2","22002","72051009","20051018"
"30","8","91002","72051010","20051019"
"1","2","22002","72051010","20051020"
"30","8","91002","72051011","20051021"
"1","2","22002","72051011","20051022"
"30","8","91002","72051012","20051023"
"1","2","22002","72051012","20051024"
"30","8","91002","72051013","20051025"
"1","2","22002","72051013","20051026"
"30","8","91002","72051014","20051027"
"1","2","22002","72051014","20051028"
"30","8","91002","72051015","20051029"
"1","2","22002","72051015","20051030"
"40","2","50003","72051015","20051031"
"60","8","91002","72051016","20051032"
"2","2","22002","72051016","20051033"
"60","8","91002","72051017","20051034"
"2","2","22002","72051017","20051035"
"60","8","91002","72051018","20051036"
"2","2","22002","72051018","20051037"
"60","8","91002","72051019","20051038"
"2","2","22002","72051019","20051039"
"60","8","91002","72051020","20051040"
"2","2","22002","72051020","20051041"
"40","2","50003","72051020","20051042"
"1","1","122101","72051021","20051043"
"1","2","21011","72051022","20051044"
"10","2","31221","72051023","20051045"
"10","2","31034","72051023","20051046"
"1","19","2100941","72051024","20051047"
"10","2","31221","72051025","20051048"
"10","2","31034","72051025","20051049"
"30","8","91002","72052001","20052001"
"1","2","22002","72052001","20052002"
"30","8","91002","72052002","20052003"
"1","2","22002","72052002","20052004"
"30","8","91002","72052003","20052005"
"1","2","22002","72052003","20052006"
"30","8","91002","72052004","20052007"
"1","2","22002","72052004","20052008"
"30","8","91002","72052005","20052009"
"1","2","22002","72052005","20052010"
"30","8","91002","72052006","20052011"
"1","2","22002","72052006","20052012"
"30","8","91002","72052007","20052013"
"1","2","22002","72052007","20052014"
"30","8","91002","72052008","20052015"
"1","2","22002","72052008","20052016"
"30","8","91002","72052009","20052017"
"1","2","22002","72052009","20052018"
"30","8","91002","72052010","20052019"
"1","2","22002","72052010","20052020"
"30","8","91002","72052011","20052021"
"1","2","22002","72052011","20052022"
"30","8","91002","72052012","20052023"
"1","2","22002","72052012","20052024"
"30","8","91002","72052013","20052025"
"1","2","22002","72052013","20052026"
"30","8","91002","72052014","20052027"
"1","2","22002","72052014","20052028"
"30","8","91002","72052015","20052029"
"1","2","22002","72052015","20052030"
"40","2","50003","72052015","20052031"
"60","8","91002","72052016","20052032"
"2","2","22002","72052016","20052033"
"60","8","91002","72052017","20052034"
"2","2","22002","72052017","20052035"
"60","8","91002","72052018","20052036"
"2","2","22002","72052018","20052037"
"60","8","91002","72052019","20052038"
"2","2","22002","72052019","20052039"
"60","8","91002","72052020","20052040"
"2","2","22002","72052020","20052041"
"40","2","50003","72052020","20052042"
"1","1","122401","72052021","20052043"
"1","2","21012","72052022","20052044"
"10","2","31224","72052023","20052045"
"10","2","31002","72052023","20052046"
"1","19","2100961","72052024","20052047"
"10","2","31224","72052025","20052048"
