1e143d824efe78b8daa906fc2d18f1435d4a913791dc862a9ffef2092db27645,80868a33e30a90f3372551f188750da412f93c4ceb3d3c93d5d77f54449290b3,bdae442eb4c33df8edcd75c5e7aa36570283af6d47e3b24d4ac103844516b8a3,a2674bdf90f2ba71794425ba26187473a1f15e127869e6e5733468fc9ead36bb,b3e843f3fab380139f814097912e8e84ce6b30b79073aad564adf2efa7797ea9,7531e4c58f0a88289b23d6e89e0a60e040526ef179c4a66132e3445a88f7eed8,a025527e4cd136dcf2f1e187676aa72727d8b665720678c9419273dc25030ee1,e41652a4b84fc339995b09b7c2ea0300b8e5fa2dd8f77ece9df530978ca87893,dc09534f0e6f7906f62325ff6e39f37a849547e3eae36ad48c3c4907d1ceeb92,c5a290f499ffae7e15aa3b51df5d2e53495f667cf8ddeb5914cc9b679764837b,1328721c65adfa0353fd62e46089388aeba186c4ad6a19a94652a61753b75da7,6075b2d0f5a5dd039dae5ca936ccce52514c9c52b856fc2790c229721c383c00,77868b72e2f4ee302bbff544631ec6dd6280cad22d89e9299dd5f1efe26d943e,bb7d154c56d6a35efde6869c6edc894e99e651452428b0e3690de45e184c9c9a,2908a6f1b51b0d2143073f7e159ba37795505a8b15f6b241f374233587395cec,ae3a21e870572465f3128ef1643b871ac884da64a90b7bf00509729996d80831,dfe303f6efc35d25de99c381abe280c7de3f584dd55942fcc5d300971248edd9,50e0010f4204729bf28953d6f694cb47c0f88c19dc9f624a5cdd342231aba377,e66304918526be89524e1e67128dcbb0d4bd51d06cb56be2c542d57715359e72,f31513c400cead7d59b2e6df1837db03948de894f59e3d78224a208e8bbab803,bd6ee0756cd70611982a1585a390859b7615739acad14ec9fa10ac6732e234b8,cad14c5ebce3c19a496037ccd03e525a05611aa61f3a473869c7f63df07cca39,3c0bd7e2a917a2d66c70c76ccaa5b4ed17d83dcdf574ffd14ae01243764ab019,97b4dac05db999badfa204b4a583ccf7699fc39212d79aa507b728e5156cc1f3,56be9f2e48a52cec395016e6fb8bb406755d5c795967aa8d00e75593c6e2bba8,c49957d902314ce688760db5d07a9f4a8ece13f718c25a1959837b7426d4fce7,e8389ac9561bc52a2b0a220f3c359175fd656946e53b30f8bd86e13ccd6adbac,94cb2d73a7b174e55a675e03cf1b7b4398da763d3db72c2d35ab023d887750c0,115ae59d111f51eddde0039ba6697716dc33bc40355b3ed242253e04dde89e85,03c99fe09d6fbf31e00ddae86ddd87239aef97c3f9c1683655b23c903b6296e2,81b94c442069698d65b5f8685dbd0d2aee4fc538d0ec5ac229ca6054cbb8e55f,4dfcf03f18b7cfc028727469460c42ed8f3f2bca1b2ad4acc9d8b1b94a187a5e,7d6af8ed97869ca74dac274669addffab40bcdb589a954f5ec7f5f3e894d6e8c,32dfc9b7f419be95f3b45423fbc0e096b41cf45dc2adf5274e887b3c47165218,466c59ce3ec290fa73b4c4d497eac0a8a97d48e29a40f8f62ae215c9759e3eb0,da1d72c5a23298cf8828d418115a160053c73ae02d449d206825230c6f0f9333,a274ed1f7af442dc7bf9933b3c56b93a77012a47d0fa21abc7e41841da4abaaa,de37e0a100109e82d69a9654cd4860032fed2239c9950dfa448f28ac6abf8e40,eab6ac345ddf359879687f00ce1c0e781b116e33f3aa6916e15d33b54685d551
"620.3","3.69","0","0","121001","5","0","0","50000","0.69","20","114.9","0","150","0","0","0","0","5.33","0","101.5","31210","0","0","0","0.99","0","0","0","0","0","0","0","18.81","0","0","0","0","0"
"372.9","2.51","0","5.04","121101","1","0","0","10000","0.28","0","41.43","0","15","0","0","0","0","2.73","45.34","0","31211","0","0","0","0.3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"447.5","3.01","0","7.56","121101","2","0","0","20000","0.42","0","62.15","0","30","0","0","0","0","3.28","54.41","0","31211","0","0","0","0.45","0","0","0","0","0","0","0","0","0","0","0","0","0"
"522.1","3.51","0","10.08","121101","3","0","0","30000","0.56","0","82.86","0","100","0","0","0","0","3.82","63.48","0","31211","0","0","0","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"596.6","4.02","0","12.6","121101","4","0","0","40000","0.7","0","103.6","0","120","0","0","0","0","4.37","72.54","0","31211","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0"
"671.2","4.52","0","15.12","121101","5","0","0","50000","0.84","0","124.3","0","150","0","0","0","0","4.91","81.61","0","31211","0","0","0","0.9","0","0","0","0","0","0","0","0","0","0","0","0","0"
"334.3","2.51","0","0","121201","1","0","0","10000","0.28","20","37.14","0","15","0","0","0","0","2.73","0","56.39","31212","0","0","0","0.3","0","0","0","0","0","0","0","6.27","0","0","0","0","0"
"401.2","3.01","0","0","121201","2","0","0","20000","0.42","20","55.71","0","30","0","0","0","0","3.28","0","67.67","31212","0","0","0","0.45","0","0","0","0","0","0","0","9.41","0","0","0","0","0"
"468","3.51","0","0","121201","3","0","0","30000","0.56","20","74.28","0","100","0","0","0","0","3.82","0","78.95","31212","0","0","0","0.6","0","0","0","0","0","0","0","12.54","0","0","0","0","0"
"534.9","4.02","0","0","121201","4","0","0","40000","0.7","20","92.85","0","120","0","0","0","0","4.37","0","90.22","31212","0","0","0","0.75","0","0","0","0","0","0","0","15.68","0","0","0","0","0"
"601.7","4.52","0","0","121201","5","0","0","50000","0.84","20","111.5","0","150","0","0","0","0","4.91","0","101.5","31212","0","0","0","0.9","0","0","0","0","0","0","0","18.81","0","0","0","0","0"
"299.1","1.94","0","0","121301","1","0","0","10000","0.22","0","33.23","0","15","0","0","0","0","2.28","0","44.32","31213","0","0","0","0.25","0","0","0","0","0","0","0","4.92","0","0","0","0","0"
"358.9","2.33","0","0","121301","2","0","0","20000","0.33","0","49.85","0","30","0","0","0","0","2.74","0","53.18","31213","0","0","0","0.38","0","0","0","0","0","0","0","7.38","0","0","0","0","0"
"418.7","2.72","0","0","121301","3","0","0","30000","0.44","0","66.46","0","100","0","0","0","0","3.19","0","62.05","31213","0","0","0","0.5","0","0","0","0","0","0","0","9.84","0","0","0","0","0"
"478.6","3.1","0","0","121301","4","0","0","40000","0.55","0","83.08","0","120","0","0","0","0","3.65","0","70.91","31213","0","0","0","0.63","0","0","0","0","0","0","0","12.3","0","0","0","0","0"
"538.4","3.49","0","0","121301","5","0","0","50000","0.66","0","99.69","0","150","0","0","0","0","4.1","0","79.78","31213","0","0","0","0.75","0","0","0","0","0","0","0","14.76","0","0","0","0","0"
"316.1","2.05","0","4.59","121401","1","0","0","10000","0.23","0","35.13","0","15","0","0","0","0","2.28","41.35","0","31214","0","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"379.3","2.46","0","6.89","121401","2","0","0","20000","0.35","0","52.7","0","30","0","0","0","0","2.74","49.62","0","31214","0","0","0","0.38","0","0","0","0","0","0","0","0","0","0","0","0","0"
"442.5","2.87","0","9.18","121401","3","0","0","30000","0.46","0","70.26","0","100","0","0","0","0","3.19","57.89","0","31214","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"505.8","3.28","0","11.48","121401","4","0","0","40000","0.58","0","87.83","0","120","0","0","0","0","3.65","66.16","0","31214","0","0","0","0.63","0","0","0","0","0","0","0","0","0","0","0","0","0"
"569","3.69","0","13.77","121401","5","0","0","50000","0.69","0","105.4","0","150","0","0","0","0","4.1","74.43","0","31214","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0"
"353.2","2.39","0","0","121501","1","0","0","10000","0.27","0","39.24","0","15","0","0","0","0","3.08","0","46.37","31215","0","0","0","0.34","0","0","0","0","0","0","0","5.15","0","0","0","0","0"
"423.8","2.87","0","0","121501","2","0","0","20000","0.41","0","58.86","0","30","0","0","0","0","3.7","0","55.64","31215","0","0","0","0.51","0","0","0","0","0","0","0","7.73","0","0","0","0","0"
"494.5","3.35","0","0","121501","3","0","0","30000","0.54","0","78.48","0","100","0","0","0","0","4.31","0","64.92","31215","0","0","0","0.68","0","0","0","0","0","0","0","10.3","0","0","0","0","0"
"565.1","3.82","0","0","121501","4","0","0","40000","0.68","0","98.1","0","120","0","0","0","0","4.93","0","74.19","31215","0","0","0","0.85","0","0","0","0","0","0","0","12.88","0","0","0","0","0"
"635.8","4.3","0","0","121501","5","0","0","50000","0.81","0","117.8","0","150","0","0","0","0","5.54","0","83.47","31215","0","0","0","1.02","0","0","0","0","0","0","0","15.45","0","0","0","0","0"
"365.6","1.82","0","0","121601","1","0","0","10000","0.2","20","40.62","0","15","0","0","0","0","2.16","0","58.78","31216","0","0","0","0.24","0","0","0","0","0","0","0","6.53","0","0","0","0","0"
"438.7","2.18","0","0","121601","2","0","0","20000","0.3","20","60.93","0","30","0","0","0","0","2.59","0","70.54","31216","0","0","0","0.36","0","0","0","0","0","0","0","9.8","0","0","0","0","0"
"511.8","2.55","0","0","121601","3","0","0","30000","0.4","20","81.24","0","100","0","0","0","0","3.02","0","82.29","31216","0","0","0","0.48","0","0","0","0","0","0","0","13.06","0","0","0","0","0"
"585","2.91","0","0","121601","4","0","0","40000","0.5","20","101.6","0","120","0","0","0","0","3.46","0","94.05","31216","0","0","0","0.6","0","0","0","0","0","0","0","16.33","0","0","0","0","0"
"658.1","3.28","0","0","121601","5","0","0","50000","0.6","20","121.9","0","150","0","0","0","0","3.89","0","105.8","31216","0","0","0","0.72","0","0","0","0","0","0","0","19.59","0","0","0","0","0"
"365.6","3.08","0","5.35","121901","1","0","0","10000","0.34","0","40.62","0","15","0","0","0","0","3.3","48.19","0","31219","0","0","0","0.37","0","0","0","0","0","0","0","0","0","20","0","0","0"
"438.7","3.7","0","8.03","121901","2","0","0","20000","0.51","0","60.93","0","30","0","0","0","0","3.96","57.83","0","31219","0","0","0","0.56","0","0","0","0","0","0","0","0","0","20","0","0","0"
"511.8","4.31","0","10.7","121901","3","0","0","30000","0.68","0","81.24","0","100","0","0","0","0","4.62","67.47","0","31219","0","0","0","0.74","0","0","0","0","0","0","0","0","0","20","0","0","0"
"585","4.93","0","13.38","121901","4","0","0","40000","0.85","0","101.6","0","120","0","0","0","0","5.28","77.1","0","31219","0","0","0","0.93","0","0","0","0","0","0","0","0","0","20","0","0","0"
"658.1","5.54","0","16.05","121901","5","0","0","50000","1.02","0","121.9","0","150","0","0","0","0","5.94","86.74","0","31219","0","0","0","1.11","0","0","0","0","0","0","0","0","0","20","0","0","0"
"323.8","1.94","0","0","122001","1","0","0","10000","0.22","20","35.97","0","15","0","0","0","0","2.62","0","54.11","31220","0","0","0","0.29","0","0","0","0","0","0","0","6.01","0","0","0","0","0"
"388.6","2.33","0","0","122001","2","0","0","20000","0.33","20","53.96","0","30","0","0","0","0","3.14","0","64.93","31220","0","0","0","0.44","0","0","0","0","0","0","0","9.02","0","0","0","0","0"
"453.3","2.72","0","0","122001","3","0","0","30000","0.44","20","71.94","0","100","0","0","0","0","3.67","0","75.75","31220","0","0","0","0.58","0","0","0","0","0","0","0","12.02","0","0","0","0","0"
"518.1","3.1","0","0","122001","4","0","0","40000","0.55","20","89.93","0","120","0","0","0","0","4.19","0","86.58","31220","0","0","0","0.73","0","0","0","0","0","0","0","15.03","0","0","0","0","0"
"582.8","3.49","0","0","122001","5","0","0","50000","0.66","20","108","0","150","0","0","0","0","4.72","0","97.4","31220","0","0","0","0.87","0","0","0","0","0","0","0","18.03","0","0","0","0","0"
"307.6","2.16","0","0","122101","1","0","0","10000","0.24","20","34.18","0","15","0","0","0","0","2.39","0","41.35","31221","0","0","0","0.27","0","0","0","0","0","0","0","4.59","0","0","0","0","0"
"369.1","2.59","0","0","122101","2","0","0","20000","0.36","20","51.27","0","30","0","0","0","0","2.87","0","49.62","31221","0","0","0","0.41","0","0","0","0","0","0","0","6.89","0","0","0","0","0"
"430.6","3.02","0","0","122101","3","0","0","30000","0.48","20","68.36","0","100","0","0","0","0","3.35","0","57.89","31221","0","0","0","0.54","0","0","0","0","0","0","0","9.18","0","0","0","0","0"
"492.2","3.46","0","0","122101","4","0","0","40000","0.6","20","85.45","0","120","0","0","0","0","3.82","0","66.16","31221","0","0","0","0.68","0","0","0","0","0","0","0","11.48","0","0","0","0","0"
"553.7","3.89","0","0","122101","5","0","0","50000","0.72","20","102.6","0","150","0","0","0","0","4.3","0","74.43","31221","0","0","0","0.81","0","0","0","0","0","0","0","13.77","0","0","0","0","0"
"353.2","2.85","0","0","122201","1","0","0","10000","0.32","0","39.24","0","15","0","0","0","0","2.05","0","48.65","31222","0","0","0","0.23","0","0","0","0","0","0","0","5.41","0","0","0","0","0"
"423.8","3.42","0","0","122201","2","0","0","20000","0.48","0","58.86","0","30","0","0","0","0","2.46","0","58.38","31222","0","0","0","0.35","0","0","0","0","0","0","0","8.12","0","0","0","0","0"
"494.5","3.99","0","0","122201","3","0","0","30000","0.64","0","78.48","0","100","0","0","0","0","2.87","0","68.11","31222","0","0","0","0.46","0","0","0","0","0","0","0","10.82","0","0","0","0","0"
"565.1","4.56","0","0","122201","4","0","0","40000","0.8","0","98.1","0","120","0","0","0","0","3.28","0","77.84","31222","0","0","0","0.58","0","0","0","0","0","0","0","13.53","0","0","0","0","0"
"635.8","5.13","0","0","122201","5","0","0","50000","0.96","0","117.8","0","150","0","0","0","0","3.69","0","87.57","31222","0","0","0","0.69","0","0","0","0","0","0","0","16.23","0","0","0","0","0"
"353.2","2.39","0","5.52","122301","1","0","0","10000","0.27","0","39.24","0","15","0","0","0","0","2.28","49.67","0","31223","0","0","0","0.25","0","0","0","0","0","0","0","0","0","20","0","0","0"
"423.8","2.87","0","8.28","122301","2","0","0","20000","0.41","0","58.86","0","30","0","0","0","0","2.74","59.6","0","31223","0","0","0","0.38","0","0","0","0","0","0","0","0","0","20","0","0","0"
"494.5","3.35","0","11.04","122301","3","0","0","30000","0.54","0","78.48","0","100","0","0","0","0","3.19","69.54","0","31223","0","0","0","0.5","0","0","0","0","0","0","0","0","0","20","0","0","0"
"565.1","3.82","0","13.8","122301","4","0","0","40000","0.68","0","98.1","0","120","0","0","0","0","3.65","79.47","0","31223","0","0","0","0.63","0","0","0","0","0","0","0","0","0","20","0","0","0"
"635.8","4.3","0","16.56","122301","5","0","0","50000","0.81","0","117.8","0","150","0","0","0","0","4.1","89.41","0","31223","0","0","0","0.75","0","0","0","0","0","0","0","0","0","20","0","0","0"
"741.7","5.02","0","22.08","122301","6","0","0","0","1.08","0","157","0","0","0","0","0","10","4.79","2414.4","0","31223","0","0","0","1","0","0","0","0","0","0","0","0","0","300","0","0","0"
"365.6","2.28","0","0","122401","1","0","0","10000","0.25","0","40.62","0","15","0","0","0","0","2.51","0","55.25","31224","0","0","0","0.28","0","0","0","0","0","0","0","6.14","0","0","0","0","0"
"438.7","2.74","0","0","122401","2","0","0","20000","0.38","0","60.93","0","30","0","0","0","0","3.01","0","66.3","31224","0","0","0","0.42","0","0","0","0","0","0","0","9.21","0","0","0","0","0"
"511.8","3.19","0","0","122401","3","0","0","30000","0.5","0","81.24","0","100","0","0","0","0","3.51","0","77.35","31224","0","0","0","0.56","0","0","0","0","0","0","0","12.28","0","0","0","0","0"
"585","3.65","0","0","122401","4","0","0","40000","0.63","0","101.6","0","120","0","0","0","0","4.02","0","88.4","31224","0","0","0","0.7","0","0","0","0","0","0","0","15.35","0","0","0","0","0"
"658.1","4.1","0","0","122401","5","0","0","50000","0.75","0","121.9","0","150","0","0","0","0","4.52","0","99.45","31224","0","0","0","0.84","0","0","0","0","0","0","0","18.42","0","0","0","0","0"
"365.6","2.28","0","0","122501","1","0","0","10000","0.25","20","40.62","0","15","0","0","0","0","2.51","0","55.25","31225","0","0","0","0.28","0","0","0","0","0","0","0","6.14","0","0","0","0","0"
"438.7","2.74","0","0","122501","2","0","0","20000","0.38","20","60.93","0","30","0","0","0","0","3.01","0","66.3","31225","0","0","0","0.42","0","0","0","0","0","0","0","9.21","0","0","0","0","0"
"511.8","3.19","0","0","122501","3","0","0","30000","0.5","20","81.24","0","100","0","0","0","0","3.51","0","77.35","31225","0","0","0","0.56","0","0","0","0","0","0","0","12.28","0","0","0","0","0"
"585","3.65","0","0","122501","4","0","0","40000","0.63","20","101.6","0","120","0","0","0","0","4.02","0","88.4","31225","0","0","0","0.7","0","0","0","0","0","0","0","15.35","0","0","0","0","0"
"658.1","4.1","0","0","122501","5","0","0","50000","0.75","20","121.9","0","150","0","0","0","0","4.52","0","99.45","31225","0","0","0","0.84","0","0","0","0","0","0","0","18.42","0","0","0","0","0"
"363.1","2.39","0","5.15","122601","1","0","0","10000","0.27","0","40.34","0","15","0","0","0","0","2.85","46.37","0","31226","0","0","0","0.32","0","0","0","0","0","0","0","0","0","20","0","0","0"
"435.7","2.87","0","7.73","122601","2","0","0","20000","0.41","0","60.51","0","30","0","0","0","0","3.42","55.64","0","31226","0","0","0","0.48","0","0","0","0","0","0","0","0","0","20","0","0","0"
"508.3","3.35","0","10.3","122601","3","0","0","30000","0.54","0","80.68","0","100","0","0","0","0","3.99","64.92","0","31226","0","0","0","0.64","0","0","0","0","0","0","0","0","0","20","0","0","0"
"581","3.82","0","12.88","122601","4","0","0","40000","0.68","0","100.9","0","120","0","0","0","0","4.56","74.19","0","31226","0","0","0","0.8","0","0","0","0","0","0","0","0","0","20","0","0","0"
"653.6","4.3","0","15.45","122601","5","0","0","50000","0.81","0","121.1","0","150","0","0","0","0","5.13","83.47","0","31226","0","0","0","0.96","0","0","0","0","0","0","0","0","0","20","0","0","0"
"290.5","2.05","0","4.97","122701","1","0","0","10000","0.23","0","32.28","0","15","0","0","0","0","2.16","44.77","0","31227","0","0","0","0.24","0","0","0","0","0","0","0","0","0","0","0","0","0"
"348.6","2.46","0","7.46","122701","2","0","0","20000","0.35","0","48.42","0","30","0","0","0","0","2.59","53.72","0","31227","0","0","0","0.36","0","0","0","0","0","0","0","0","0","0","0","0","0"
"406.7","2.87","0","9.94","122701","3","0","0","30000","0.46","0","64.56","0","100","0","0","0","0","3.02","62.68","0","31227","0","0","0","0.48","0","0","0","0","0","0","0","0","0","0","0","0","0"
"464.8","3.28","0","12.43","122701","4","0","0","40000","0.58","0","80.7","0","120","0","0","0","0","3.46","71.63","0","31227","0","0","0","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"522.9","3.69","0","14.91","122701","5","0","0","50000","0.69","0","96.84","0","150","0","0","0","0","3.89","80.59","0","31227","0","0","0","0.72","0","0","0","0","0","0","0","0","0","0","0","0","0"
"396.9","2.39","0","0","122801","1","0","0","10000","0.27","20","44.1","0","15","0","0","0","0","2.85","0","49.44","31228","0","0","0","0.32","0","0","0","0","0","0","0","5.49","0","0","0","0","0"
"476.3","2.87","0","0","122801","2","0","0","20000","0.41","20","66.15","0","30","0","0","0","0","3.42","0","59.33","31228","0","0","0","0.48","0","0","0","0","0","0","0","8.24","0","0","0","0","0"
"555.7","3.35","0","0","122801","3","0","0","30000","0.54","20","88.2","0","100","0","0","0","0","3.99","0","69.22","31228","0","0","0","0.64","0","0","0","0","0","0","0","10.98","0","0","0","0","0"
"635","3.82","0","0","122801","4","0","0","40000","0.68","20","110.3","0","120","0","0","0","0","4.56","0","79.1","31228","0","0","0","0.8","0","0","0","0","0","0","0","13.73","0","0","0","0","0"
"714.4","4.3","0","0","122801","5","0","0","50000","0.81","20","132.3","0","150","0","0","0","0","5.13","0","88.99","31228","0","0","0","0.96","0","0","0","0","0","0","0","16.47","0","0","0","0","0"
"333.6","1.94","0","0","122901","1","0","0","10000","0.22","20","37.06","0","15","0","0","0","0","2.28","0","51.95","31229","0","0","0","0.25","0","0","0","0","0","0","0","5.77","0","0","0","0","0"
"400.3","2.33","0","0","122901","2","0","0","20000","0.33","20","55.59","0","30","0","0","0","0","2.74","0","62.34","31229","0","0","0","0.38","0","0","0","0","0","0","0","8.66","0","0","0","0","0"
"467","2.72","0","0","122901","3","0","0","30000","0.44","20","74.12","0","100","0","0","0","0","3.19","0","72.73","31229","0","0","0","0.5","0","0","0","0","0","0","0","11.54","0","0","0","0","0"
"533.8","3.1","0","0","122901","4","0","0","40000","0.55","20","92.65","0","120","0","0","0","0","3.65","0","83.12","31229","0","0","0","0.63","0","0","0","0","0","0","0","14.43","0","0","0","0","0"
"600.5","3.49","0","0","122901","5","0","0","50000","0.66","20","111.2","0","150","0","0","0","0","4.1","0","93.51","31229","0","0","0","0.75","0","0","0","0","0","0","0","17.31","0","0","0","0","0"
"290.5","2.05","0","4.97","123001","1","0","0","10000","0.23","0","32.28","0","15","0","0","0","0","2.16","44.77","0","31230","0","0","0","0.24","0","0","0","0","0","0","0","0","0","0","0","0","0"
"348.6","2.46","0","7.46","123001","2","0","0","20000","0.35","0","48.42","0","30","0","0","0","0","2.59","53.72","0","31230","0","0","0","0.36","0","0","0","0","0","0","0","0","0","0","0","0","0"
"406.7","2.87","0","9.94","123001","3","0","0","30000","0.46","0","64.56","0","100","0","0","0","0","3.02","62.68","0","31230","0","0","0","0.48","0","0","0","0","0","0","0","0","0","0","0","0","0"
"464.8","3.28","0","12.43","123001","4","0","0","40000","0.58","0","80.7","0","120","0","0","0","0","3.46","71.63","0","31230","0","0","0","0.6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"522.9","3.69","0","14.91","123001","5","0","0","50000","0.69","0","96.84","0","150","0","0","0","0","3.89","80.59","0","31230","0","0","0","0.72","0","0","0","0","0","0","0","0","0","0","0","0","0"
"299.1","2.05","0","4.81","123101","1","0","0","10000","0.23","0","33.23","0","15","0","0","0","0","2.28","43.29","0","31231","0","0","0","0.25","0","0","0","0","0","0","0","0","0","20","0","0","0"
"358.9","2.46","0","7.22","123101","2","0","0","20000","0.35","0","49.85","0","30","0","0","0","0","2.74","51.95","0","31231","0","0","0","0.38","0","0","0","0","0","0","0","0","0","20","0","0","0"
"418.7","2.87","0","9.62","123101","3","0","0","30000","0.46","0","66.46","0","100","0","0","0","0","3.19","60.61","0","31231","0","0","0","0.5","0","0","0","0","0","0","0","0","0","20","0","0","0"
"478.6","3.28","0","12.03","123101","4","0","0","40000","0.58","0","83.08","0","120","0","0","0","0","3.65","69.26","0","31231","0","0","0","0.63","0","0","0","0","0","0","0","0","0","20","0","0","0"
"538.4","3.69","0","14.43","123101","5","0","0","50000","0.69","0","99.69","0","150","0","0","0","0","4.1","77.92","0","31231","0","0","0","0.75","0","0","0","0","0","0","0","0","0","20","0","0","0"
"344.6","2.28","0","0","123201","1","0","0","10000","0.25","20","38.29","0","15","0","0","0","0","2.51","0","57.65","31232","0","0","0","0.28","0","0","0","0","0","0","0","6.41","0","0","0","0","0"
"413.5","2.74","0","0","123201","2","0","0","20000","0.38","20","57.44","0","30","0","0","0","0","3.01","0","69.18","31232","0","0","0","0.42","0","0","0","0","0","0","0","9.62","0","0","0","0","0"
"482.4","3.19","0","0","123201","3","0","0","30000","0.5","20","76.58","0","100","0","0","0","0","3.51","0","80.71","31232","0","0","0","0.56","0","0","0","0","0","0","0","12.82","0","0","0","0","0"
"551.4","3.65","0","0","123201","4","0","0","40000","0.63","20","95.73","0","120","0","0","0","0","4.02","0","92.24","31232","0","0","0","0.7","0","0","0","0","0","0","0","16.03","0","0","0","0","0"
"620.3","4.1","0","0","123201","5","0","0","50000","0.75","20","114.9","0","150","0","0","0","0","4.52","0","103.8","31232","0","0","0","0.84","0","0","0","0","0","0","0","19.23","0","0","0","0","0"
"333.6","2.39","0","0","123301","1","0","0","10000","0.27","0","37.06","0","15","0","0","0","0","3.3","0","47.51","31233","0","0","0","0.37","0","0","0","0","0","0","0","5.28","0","0","0","0","0"
"400.3","2.87","0","0","123301","2","0","0","20000","0.41","0","55.59","0","30","0","0","0","0","3.96","0","57.01","31233","0","0","0","0.56","0","0","0","0","0","0","0","7.92","0","0","0","0","0"
"467","3.35","0","0","123301","3","0","0","30000","0.54","0","74.12","0","100","0","0","0","0","4.62","0","66.51","31233","0","0","0","0.74","0","0","0","0","0","0","0","10.56","0","0","0","0","0"
"533.8","3.82","0","0","123301","4","0","0","40000","0.68","0","92.65","0","120","0","0","0","0","5.28","0","76.02","31233","0","0","0","0.93","0","0","0","0","0","0","0","13.2","0","0","0","0","0"
"600.5","4.3","0","0","123301","5","0","0","50000","0.81","0","111.2","0","150","0","0","0","0","5.94","0","85.52","31233","0","0","0","1.11","0","0","0","0","0","0","0","15.84","0","0","0","0","0"
"368","2.62","0","0","123501","1","0","0","10000","0.29","20","40.89","0","15","0","0","0","0","2.28","0","46.94","31235","0","0","0","0.25","0","0","0","0","0","0","0","5.22","0","0","0","0","0"
"441.6","3.14","0","0","123501","2","0","0","20000","0.44","20","61.34","0","30","0","0","0","0","2.74","0","56.33","31235","0","0","0","0.38","0","0","0","0","0","0","0","7.83","0","0","0","0","0"
"515.2","3.67","0","0","123501","3","0","0","30000","0.58","20","81.78","0","100","0","0","0","0","3.19","0","65.72","31235","0","0","0","0.5","0","0","0","0","0","0","0","10.44","0","0","0","0","0"
"588.8","4.19","0","0","123501","4","0","0","40000","0.73","20","102.3","0","120","0","0","0","0","3.65","0","75.1","31235","0","0","0","0.63","0","0","0","0","0","0","0","13.05","0","0","0","0","0"
"662.4","4.72","0","0","123501","5","0","0","50000","0.87","20","122.7","0","150","0","0","0","0","4.1","0","84.49","31235","0","0","0","0.75","0","0","0","0","0","0","0","15.66","0","0","0","0","0"
"355.1","2.51","0","0","123601","1","0","0","10000","0.28","20","39.46","0","15","0","0","0","0","2.73","0","54.11","31236","0","0","0","0.3","0","0","0","0","0","0","0","6.01","0","0","0","0","0"
"426.1","3.01","0","0","123601","2","0","0","20000","0.42","20","59.19","0","30","0","0","0","0","3.28","0","64.93","31236","0","0","0","0.45","0","0","0","0","0","0","0","9.02","0","0","0","0","0"
"497.1","3.51","0","0","123601","3","0","0","30000","0.56","20","78.92","0","100","0","0","0","0","3.82","0","75.75","31236","0","0","0","0.6","0","0","0","0","0","0","0","12.02","0","0","0","0","0"
"568.2","4.02","0","0","123601","4","0","0","40000","0.7","20","98.65","0","120","0","0","0","0","4.37","0","86.58","31236","0","0","0","0.75","0","0","0","0","0","0","0","15.03","0","0","0","0","0"
"639.2","4.52","0","0","123601","5","0","0","50000","0.84","20","118.4","0","150","0","0","0","0","4.91","0","97.4","31236","0","0","0","0.9","0","0","0","0","0","0","0","18.03","0","0","0","0","0"
"324.7","2.16","0","4.38","123701","1","0","0","10000","0.24","0","36.08","0","15","0","0","0","0","2.39","39.42","0","31237","0","0","0","0.27","0","0","0","0","0","0","0","0","0","20","0","0","0"
"389.6","2.59","0","6.57","123701","2","0","0","20000","0.36","0","54.12","0","30","0","0","0","0","2.87","47.3","0","31237","0","0","0","0.41","0","0","0","0","0","0","0","0","0","20","0","0","0"
"454.6","3.02","0","8.76","123701","3","0","0","30000","0.48","0","72.16","0","100","0","0","0","0","3.35","55.19","0","31237","0","0","0","0.54","0","0","0","0","0","0","0","0","0","20","0","0","0"
"519.5","3.46","0","10.95","123701","4","0","0","40000","0.6","0","90.2","0","120","0","0","0","0","3.82","63.07","0","31237","0","0","0","0.68","0","0","0","0","0","0","0","0","0","20","0","0","0"
"584.5","3.89","0","13.14","123701","5","0","0","50000","0.72","0","108.3","0","150","0","0","0","0","4.3","70.96","0","31237","0","0","0","0.81","0","0","0","0","0","0","0","0","0","20","0","0","0"
"375.9","2.05","0","0","123801","1","0","0","10000","0.23","20","41.77","0","15","0","0","0","0","2.51","0","55.25","31238","0","0","0","0.28","0","0","0","0","0","0","0","6.14","0","0","0","0","0"
"451.1","2.46","0","0","123801","2","0","0","20000","0.35","20","62.66","0","30","0","0","0","0","3.01","0","66.3","31238","0","0","0","0.42","0","0","0","0","0","0","0","9.21","0","0","0","0","0"
"526.3","2.87","0","0","123801","3","0","0","30000","0.46","20","83.54","0","100","0","0","0","0","3.51","0","77.35","31238","0","0","0","0.56","0","0","0","0","0","0","0","12.28","0","0","0","0","0"
