09a11528222639179fb43b9706012821dd417052126ba2eae4a8bfdbbd07c35b,665338159ccd63318e2f79c86f4bf4282cc53f45dfb0c0b613b9e168abe5da02,6abf07217b3946c9425baf4b2ca80e9618317af01042c6a1b1d8b9946a14029e,09a373c096dddbc769c64b7e7e9aed720e8499c94182555bc48f8fc8962666d7,ee3cbd0df30a0622af4e7a0f9628eaa7f47fe56db39c7998471ab17b8dab6916,6d0b7398d733e05cb85ab713559201d78bba255267b8d3b8a2f0db1acd4683d6,c5d988dfeeca1d85ea90d36006fa99eb5b2b32bdd52be196161273e6869e1758,0c4ddf61472a39a80c5a43d6be3329e436340f264feed0c6ddfe344b9cc85636,162d1f873bea23f37958b41d6c2e1494e1afb2991fa4c717e120d4b712c92288,dd9a3b956b393b4d64affefe80083c411e9975197e411f304dedac4dcb15edd3,b32f43e543964c4ea5336250fe43efb6b3725b24bd5f24a491e5ebacbb09c78b,8240a0fd9993e820a8624c225d5eb490d1d545eb33b55d309920cddddcb10ebb,1c05e2f38243431f56046ffa42e210c97995ba1a872d6555ac3e2ab06680b66e,e44d9294e0eb86a5c7e58f3631dbe78f434e5284cef74545656721c6b2ea2057,6dc979d1fa1a8a3b731d58549eec1790c579cdf851f140278e7349127488238c,d818b2b6e53b981f156a6077b04c553bee1d8a78e38279bd1d5a87074962719e,c78ada34389ea9231b86b11cae633ccc06dd2dfefa27b01e3308b3a173b0d9f1,5138d0c94678f9efa4541766441693de558978999c5422914b89ac89b08d1d20,1bf39f12f7c480749a39ab3bebfe4d679df5056356d935a3143ef50cbf0477b2,f85a5cce5bd7e6664b276bebb13b9d24713786bc29d4ca7b4f6113c6f794becc,14f0527ac2b7fafe284077b5ecebfbf3effd0c38c59a64e3903fa9f80f021e7b,d442364e9485351eb3a29bcc6189f94c282ad0333b129816ccc63c494fb1f7b7,39cf7826e0986db54392e138d8ea958e48c460174c1b9d4444315093a5274d1f,48be942dceb75ac58581428ae5773031fa6bfb72a5c83e5ce88c5bf0aaa157f8,f28b216bc5fa7b781cdda72c6ef4947029074ac64cbdc7d97e7fd5413a6cb6cd,942bf26230d38ca45f62c2bcca6be2d070cff81072e8b509f55be29ddb8cf2a4,2badc201122720132e1d54baf92b83d884e7c53027d3a84bb5f57a35810348ca,1e23172f87b0ebbce0d1ccb0ace8f2991f28d324e7707c1e5d4b94ac174f0f80,86dde55864d7e1b096404f419a3ee7250cf72075e154cabb0bcc7b3b3e9896d0,cdb7031c15522cfc9840edeed5f1fb9c755b4f0aad81177e32a501899500a9df,fa0132ae49fb96a3d69c37b8ea07a85e0777239e5b82e37e4b398ec2933a4a03,46785605c3a47cada4cfcbec3ace9b0adf382ff5be0fe41cfe7558b96e40fe98,3d189c150149e1d0d9af2dbafe4594837459c835d03b1b9c87381199b14385a1,5af2dcb6e394502f4e635ad20a1c7224a7823e6ef03b3037253e63f896890858,ad6ada292fd2ff20bb23656008f7218eb9cee18ffa0d62fe08b5e436a94ee86d,005002bc59dc0443c79bfe7590baf74ec491dfaf4fbedf66368319bad3d5d817,8041855a24c26dcb5dce2345345ec373193efff3400fc83c71174dc2b0b1e9fd,f5ec93b7e915ba0a1426cc71547ac818a897531fa0d1d11ad4b31b3526498ec7,f2f40f4242a8b2b8ad0c7dbf4808026e99a1b5363cf938274c35d53701710d99,d3007a7c5e7b5fabebf885e33f46147f1a99c5a2c103e7c790e080dc2fcb4a17,9dc011103f405954275291ec6970e35b0f517f602c9f3eefdd229db8d0094a02,e29a6d51b6c9d26c912a3adbada6adc4a0a1dca4575441c7f40f52c552aaee51,4c80aef89e2ad34c59c83a456ebc19a122c0784c206d64ea6eec919a534c0457,8887e797b2b34d6451488e3b018417b9eaa22213e52a52030656c63d858fb055
"135","bgm_M41","0","bgm_M41","0","38","650028082","9","0","0","101241","0","20028108","-69","0","101242","100200","1","bgm_M41","1","0","20028","0","650028081","0","bgm_M41","650028083","0","王都ランドソル 1-8","101243","9","20028101","650028108","0","8","0","90","101241","bgm_M41","0","9","bgm_M41","650028126","0"
"135","bgm_M41","0","bgm_M41","0","-107","650028092","9","0","0","101241","0","20028109","66","0","101242","100590","1","bgm_M41","1","0","20028","0","650028091","0","bgm_M41","650028093","0","王都ランドソル 1-9","101243","9","20028101","650028109","0","9","0","90","101241","bgm_M41","0","9","bgm_M41","650028127","0"
"135","bgm_M41","0","bgm_M41","0","-120","650028102","9","0","0","101241","0","20028110","260","0","101242","100190","1","bgm_M41","1","0","20028","0","650028101","0","bgm_M41","650028103","0","王都ランドソル 1-10","101243","9","20028101","650028110","0","10","0","90","101241","bgm_M41","0","9","bgm_M41","650028122","0"
"150","bgm_M41","0","bgm_M41","0","71","650028112","10","0","0","101241","0","20028111","177","0","101242","100190","1","bgm_M41","1","0","20028","0","650028111","0","bgm_M41","650028113","0","王都ランドソル 1-11","101243","10","20028101","650028111","0","11","0","90","101241","bgm_M41","0","10","bgm_M41","650028124","0"
"150","bgm_M41","0","bgm_M41","0","69","650028122","10","0","0","101241","0","20028112","351","0","101242","100200","1","bgm_M41","1","0","20028","0","650028121","0","bgm_M41","650028123","0","王都ランドソル 1-12","101243","10","20028101","650028112","0","12","0","90","101241","bgm_M41","0","10","bgm_M41","650028125","0"
"150","bgm_M41","0","bgm_M41","0","81","650028132","10","0","0","101241","0","20028113","521","0","101242","100200","1","bgm_M41","1","0","20028","0","650028131","0","bgm_M41","650028133","0","王都ランドソル 1-13","101243","10","20028101","650028113","0","13","0","90","101241","bgm_M41","0","10","bgm_M41","650028126","0"
"150","bgm_M41","0","bgm_M41","0","-114","650028142","10","0","0","101241","0","20028114","441","0","101242","100190","1","bgm_M41","1","0","20028","0","650028141","0","bgm_M41","650028143","0","王都ランドソル 1-14","101243","10","20028101","650028114","0","14","0","90","101241","bgm_M41","0","10","bgm_M41","650028127","0"
"150","bgm_M41","0","bgm_M41","0","-94","650028152","10","0","0","101241","0","20028115","626","0","101242","100190","1","bgm_M41","1","0","20028","0","650028151","0","bgm_M41","650028153","0","王都ランドソル 1-15","101243","10","20028101","650028115","0","15","0","90","101241","bgm_M41","0","10","bgm_M41","650028123","0"
"240","bgm_M41","0","bgm_M41","54","50","650028162","10","0","31016","101251","0","20028201","-500","0","101252","100190","1","bgm_M41","2","0","20028","0","650028161","5","bgm_M41","650028163","0","王都ランドソル 1-1","101253","16","20028201","650028116","2","16","1","90","101251","bgm_M41","0","16","bgm_M41","650028121","0"
"240","bgm_M41","0","bgm_M41","54","-120","650028172","10","0","31013","101251","0","20028202","-310","0","101252","100590","1","bgm_M41","2","0","20028","0","650028171","5","bgm_M41","650028173","0","王都ランドソル 1-2","101253","16","20028201","650028117","2","17","1","90","101251","bgm_M41","0","16","bgm_M41","650028121","0"
"270","bgm_M41","0","bgm_M41","54","25","650028182","10","0","31016","101251","0","20028203","-135","0","101252","100200","1","bgm_M41","2","0","20028","0","650028181","5","bgm_M41","650028183","0","王都ランドソル 1-3","101253","18","20028201","650028118","2","18","1","90","101251","bgm_M41","0","18","bgm_M41","650028121","0"
"270","bgm_M41","0","bgm_M41","54","45","650028192","10","0","31013","101251","0","20028204","125","0","101252","100200","1","bgm_M41","2","0","20028","0","650028191","5","bgm_M41","650028193","0","王都ランドソル 1-4","101253","18","20028201","650028119","2","19","1","90","101251","bgm_M41","0","18","bgm_M41","650028121","0"
"300","bgm_M41","0","bgm_M41","54","-115","650028202","10","0","31016","101251","0","20028205","238","0","101252","100590","1","bgm_M41","2","0","20028","0","650028201","5","bgm_M41","650028203","0","王都ランドソル 1-5","101253","20","20028201","650028120","2","20","1","90","101251","bgm_M41","0","20","bgm_M41","650028121","0"
"120","bgm_M41","0","bgm_M41","0","-67","650029012","8","0","0","102611","0","20029101","-1066","0","102612","100650","1","bgm_M41","1","0","20029","0","650029011","0","bgm_M41","650029013","0","ハロウィンパーク 1-1","102613","8","20029101","650029101","0","1","0","90","102611","bgm_M41","0","8","bgm_M41","650029124","0"
"120","bgm_M41","0","bgm_M41","0","33","650029022","8","0","0","102611","0","20029102","-930","0","102612","100651","1","bgm_M41","1","0","20029","0","650029021","0","bgm_M41","650029023","0","ハロウィンパーク 1-2","102613","8","20029101","650029102","0","2","0","90","102611","bgm_M41","0","8","bgm_M41","650029125","0"
"120","bgm_M41","0","bgm_M41","0","-113","650029032","8","0","0","102611","0","20029103","-836","0","102612","100652","1","bgm_M41","1","0","20029","0","650029031","0","bgm_M41","650029033","0","ハロウィンパーク 1-3","102613","8","20029101","650029103","0","3","0","90","102611","bgm_M41","0","8","bgm_M41","650029126","0"
"120","bgm_M41","0","bgm_M41","0","-98","650029042","8","0","0","102611","0","20029104","-632","0","102612","100650","1","bgm_M41","1","0","20029","0","650029041","0","bgm_M41","650029043","0","ハロウィンパーク 1-4","102613","8","20029101","650029104","0","4","0","90","102611","bgm_M41","0","8","bgm_M41","650029127","0"
"120","bgm_M41","0","bgm_M41","0","90","650029052","8","0","0","102611","0","20029105","-700","0","102612","100651","1","bgm_M41","1","0","20029","0","650029051","0","bgm_M41","650029053","0","ハロウィンパーク 1-5","102613","8","20029101","650029105","0","5","0","90","102611","bgm_M41","0","8","bgm_M41","650029123","0"
"135","bgm_M41","0","bgm_M41","0","95","650029062","9","0","0","102611","0","20029106","-510","0","102612","100652","1","bgm_M41","1","0","20029","0","650029061","0","bgm_M41","650029063","0","ハロウィンパーク 1-6","102613","9","20029101","650029106","0","6","0","90","102611","bgm_M41","0","9","bgm_M41","650029124","0"
"135","bgm_M41","0","bgm_M41","0","-35","650029072","9","0","0","102611","0","20029107","-403","0","102612","100650","1","bgm_M41","1","0","20029","0","650029071","0","bgm_M41","650029073","0","ハロウィンパーク 1-7","102613","9","20029101","650029107","0","7","0","90","102611","bgm_M41","0","9","bgm_M41","650029125","0"
"135","bgm_M41","0","bgm_M41","0","-116","650029082","9","0","0","102611","0","20029108","-233","0","102612","100651","1","bgm_M41","1","0","20029","0","650029081","0","bgm_M41","650029083","0","ハロウィンパーク 1-8","102613","9","20029101","650029108","0","8","0","90","102611","bgm_M41","0","9","bgm_M41","650029126","0"
"135","bgm_M41","0","bgm_M41","0","26","650029092","9","0","0","102611","0","20029109","-117","0","102612","100652","1","bgm_M41","1","0","20029","0","650029091","0","bgm_M41","650029093","0","ハロウィンパーク 1-9","102613","9","20029101","650029109","0","9","0","90","102611","bgm_M41","0","9","bgm_M41","650029127","0"
"135","bgm_M41","0","bgm_M41","0","74","650029102","9","0","0","102611","0","20029110","66","0","102612","100650","1","bgm_M41","1","0","20029","0","650029101","0","bgm_M41","650029103","0","ハロウィンパーク 1-10","102613","9","20029101","650029110","0","10","0","90","102611","bgm_M41","0","9","bgm_M41","650029122","0"
"150","bgm_M41","0","bgm_M41","0","-81","650029112","10","0","0","102611","0","20029111","155","0","102612","100651","1","bgm_M41","1","0","20029","0","650029111","0","bgm_M41","650029113","0","ハロウィンパーク 1-11","102613","10","20029101","650029111","0","11","0","90","102611","bgm_M41","0","10","bgm_M41","650029124","0"
"150","bgm_M41","0","bgm_M41","0","-69","650029122","10","0","0","102611","0","20029112","356","0","102612","100652","1","bgm_M41","1","0","20029","0","650029121","0","bgm_M41","650029123","0","ハロウィンパーク 1-12","102613","10","20029101","650029112","0","12","0","90","102611","bgm_M41","0","10","bgm_M41","650029125","0"
"150","bgm_M41","0","bgm_M41","0","48","650029132","10","0","0","102611","0","20029113","508","0","102612","100650","1","bgm_M41","1","0","20029","0","650029131","0","bgm_M41","650029133","0","ハロウィンパーク 1-13","102613","10","20029101","650029113","0","13","0","90","102611","bgm_M41","0","10","bgm_M41","650029126","0"
"150","bgm_M41","0","bgm_M41","0","-95","650029142","10","0","0","102611","0","20029114","635","0","102612","100651","1","bgm_M41","1","0","20029","0","650029141","0","bgm_M41","650029143","0","ハロウィンパーク 1-14","102613","10","20029101","650029114","0","14","0","90","102611","bgm_M41","0","10","bgm_M41","650029127","0"
"150","bgm_M41","0","bgm_M41","0","-19","650029152","10","0","0","102611","0","20029115","793","0","102612","100652","1","bgm_M41","1","0","20029","0","650029151","0","bgm_M41","650029153","0","ハロウィンパーク 1-15","102613","10","20029101","650029115","0","15","0","90","102611","bgm_M41","0","10","bgm_M41","650029123","0"
"240","bgm_M41","0","bgm_M41","54","60","650029162","10","0","31141","102621","0","20029201","-515","0","102622","100650","1","bgm_M41","2","0","20029","0","650029161","5","bgm_M41","650029163","0","ハロウィンパーク 1-1","102623","16","20029201","650029116","2","16","1","90","102621","bgm_M41","0","16","bgm_M41","650029121","0"
"240","bgm_M41","0","bgm_M41","54","-120","650029172","10","0","31054","102621","0","20029202","-374","0","102622","100651","1","bgm_M41","2","0","20029","0","650029171","5","bgm_M41","650029173","0","ハロウィンパーク 1-2","102623","16","20029201","650029117","2","17","1","90","102621","bgm_M41","0","16","bgm_M41","650029121","0"
"270","bgm_M41","0","bgm_M41","54","51","650029182","10","0","31141","102621","0","20029203","-209","0","102622","100652","1","bgm_M41","2","0","20029","0","650029181","5","bgm_M41","650029183","0","ハロウィンパーク 1-3","102623","18","20029201","650029118","2","18","1","90","102621","bgm_M41","0","18","bgm_M41","650029121","0"
"270","bgm_M41","0","bgm_M41","54","32","650029192","10","0","31054","102621","0","20029204","55","0","102622","100650","1","bgm_M41","2","0","20029","0","650029191","5","bgm_M41","650029193","0","ハロウィンパーク 1-4","102623","18","20029201","650029119","2","19","1","90","102621","bgm_M41","0","18","bgm_M41","650029121","0"
"300","bgm_M41","0","bgm_M41","54","-95","650029202","10","0","31141","102621","0","20029205","198","0","102622","100651","1","bgm_M41","2","0","20029","0","650029201","5","bgm_M41","650029203","0","ハロウィンパーク 1-5","102623","20","20029201","650029120","2","20","1","90","102621","bgm_M41","0","20","bgm_M41","650029121","0"
"120","bgm_M41","0","bgm_M41","0","-140","650030012","8","0","0","101241","0","20030101","-868","0","101242","100590","1","bgm_M41","1","0","20030","0","650030011","0","bgm_M41","650030013","0","王都ランドソル 1-1","101243","8","20030101","650030101","0","1","0","90","101241","bgm_M41","0","8","bgm_M41","650030124","0"
"120","bgm_M41","0","bgm_M41","0","15","650030022","8","0","0","101241","0","20030102","-736","0","101242","100190","1","bgm_M41","1","0","20030","0","650030021","0","bgm_M41","650030023","0","王都ランドソル 1-2","101243","8","20030101","650030102","0","2","0","90","101241","bgm_M41","0","8","bgm_M41","650030125","0"
"120","bgm_M41","0","bgm_M41","0","110","650030032","8","0","0","101241","0","20030103","-509","0","101242","100590","1","bgm_M41","1","0","20030","0","650030031","0","bgm_M41","650030033","0","王都ランドソル 1-3","101243","8","20030101","650030103","0","3","0","90","101241","bgm_M41","0","8","bgm_M41","650030126","0"
"120","bgm_M41","0","bgm_M41","0","-152","650030042","8","0","0","101241","0","20030104","-592","0","101242","100200","1","bgm_M41","1","0","20030","0","650030041","0","bgm_M41","650030043","0","王都ランドソル 1-4","101243","8","20030101","650030104","0","4","0","90","101241","bgm_M41","0","8","bgm_M41","650030127","0"
"120","bgm_M41","0","bgm_M41","0","-121","650030052","8","0","0","101241","0","20030105","-402","0","101242","100590","1","bgm_M41","1","0","20030","0","650030051","0","bgm_M41","650030053","0","王都ランドソル 1-5","101243","8","20030101","650030105","0","5","0","90","101241","bgm_M41","0","8","bgm_M41","650030123","0"
"135","bgm_M41","0","bgm_M41","0","80","650030062","9","0","0","101241","0","20030106","-311","0","101242","100190","1","bgm_M41","1","0","20030","0","650030061","0","bgm_M41","650030063","0","王都ランドソル 1-6","101243","9","20030101","650030106","0","6","0","90","101241","bgm_M41","0","9","bgm_M41","650030124","0"
"135","bgm_M41","0","bgm_M41","0","71","650030072","9","0","0","101241","0","20030107","-115","0","101242","100200","1","bgm_M41","1","0","20030","0","650030071","0","bgm_M41","650030073","0","王都ランドソル 1-7","101243","9","20030101","650030107","0","7","0","90","101241","bgm_M41","0","9","bgm_M41","650030125","0"
"135","bgm_M41","0","bgm_M41","0","-163","650030082","9","0","0","101241","0","20030108","-138","0","101242","100190","1","bgm_M41","1","0","20030","0","650030081","0","bgm_M41","650030083","0","王都ランドソル 1-8","101243","9","20030101","650030108","0","8","0","90","101241","bgm_M41","0","9","bgm_M41","650030126","0"
"135","bgm_M41","0","bgm_M41","0","-182","650030092","9","0","0","101241","0","20030109","132","0","101242","100200","1","bgm_M41","1","0","20030","0","650030091","0","bgm_M41","650030093","0","王都ランドソル 1-9","101243","9","20030101","650030109","0","9","0","90","101241","bgm_M41","0","9","bgm_M41","650030127","0"
"135","bgm_M41","0","bgm_M41","0","55","650030102","9","0","0","101241","0","20030110","70","0","101242","100590","1","bgm_M41","1","0","20030","0","650030101","0","bgm_M41","650030103","0","王都ランドソル 1-10","101243","9","20030101","650030110","0","10","0","90","101241","bgm_M41","0","9","bgm_M41","650030122","0"
"150","bgm_M41","0","bgm_M41","0","92","650030112","10","0","0","101241","0","20030111","261","0","101242","100190","1","bgm_M41","1","0","20030","0","650030111","0","bgm_M41","650030113","0","王都ランドソル 1-11","101243","10","20030101","650030111","0","11","0","90","101241","bgm_M41","0","10","bgm_M41","650030124","0"
"150","bgm_M41","0","bgm_M41","0","90","650030122","10","0","0","101241","0","20030112","440","0","101242","100200","1","bgm_M41","1","0","20030","0","650030121","0","bgm_M41","650030123","0","王都ランドソル 1-12","101243","10","20030101","650030112","0","12","0","90","101241","bgm_M41","0","10","bgm_M41","650030125","0"
"150","bgm_M41","0","bgm_M41","0","-87","650030132","10","0","0","101241","0","20030113","350","0","101242","100590","1","bgm_M41","1","0","20030","0","650030131","0","bgm_M41","650030133","0","王都ランドソル 1-13","101243","10","20030101","650030113","0","13","0","90","101241","bgm_M41","0","10","bgm_M41","650030126","0"
"150","bgm_M41","0","bgm_M41","0","-117","650030142","10","0","0","101241","0","20030114","526","0","101242","100190","1","bgm_M41","1","0","20030","0","650030141","0","bgm_M41","650030143","0","王都ランドソル 1-14","101243","10","20030101","650030114","0","14","0","90","101241","bgm_M41","0","10","bgm_M41","650030127","0"
"150","bgm_M41","0","bgm_M41","0","-162","650030152","10","0","0","101241","0","20030115","700","0","101242","100200","1","bgm_M41","1","0","20030","0","650030151","0","bgm_M41","650030153","0","王都ランドソル 1-15","101243","10","20030101","650030115","0","15","0","90","101241","bgm_M41","0","10","bgm_M41","650030123","0"
"240","bgm_M41","0","bgm_M41","54","-73","650030162","10","0","31014","102364","0","20030201","-520","0","102362","100190","1","bgm_M41","2","0","20030","0","650030161","5","bgm_M41","650030163","0","王都ランドソル 1-1","102363","16","20030201","650030116","2","16","1","90","102361","bgm_M41","0","16","bgm_M41","650030121","0"
"240","bgm_M41","0","bgm_M41","54","60","650030172","10","0","31037","102364","0","20030202","-310","0","102362","100590","1","bgm_M41","2","0","20030","0","650030171","5","bgm_M41","650030173","0","王都ランドソル 1-2","102363","16","20030201","650030117","2","17","1","90","102361","bgm_M41","0","16","bgm_M41","650030121","0"
"270","bgm_M41","0","bgm_M41","54","-189","650030182","10","0","31014","102364","0","20030203","-129","0","102362","100200","1","bgm_M41","2","0","20030","0","650030181","5","bgm_M41","650030183","0","王都ランドソル 1-3","102363","18","20030201","650030118","2","18","1","90","102361","bgm_M41","0","18","bgm_M41","650030121","0"
"270","bgm_M41","0","bgm_M41","54","-128","650030192","10","0","31037","102364","0","20030204","98","0","102362","100590","1","bgm_M41","2","0","20030","0","650030191","5","bgm_M41","650030193","0","王都ランドソル 1-4","102363","18","20030201","650030119","2","19","1","90","102361","bgm_M41","0","18","bgm_M41","650030121","0"
"300","bgm_M41","0","bgm_M41","54","61","650030202","10","0","31014","102364","0","20030205","273","0","102362","100190","1","bgm_M41","2","0","20030","0","650030201","5","bgm_M41","650030203","0","王都ランドソル 1-5","102363","20","20030201","650030120","2","20","1","90","102361","bgm_M41","0","20","bgm_M41","650030121","0"
"120","bgm_M41","0","bgm_M41","0","-180","650031012","8","0","0","102651","0","20031101","-739","0","102652","100570","1","bgm_M41","1","0","20031","0","650031011","0","bgm_M41","650031013","0","デビュタント・シャングリ・ラ会場 1-1","102653","8","20031101","650031101","0","1","0","90","102651","bgm_M41","0","8","bgm_M41","650031124","0"
"120","bgm_M41","0","bgm_M41","0","-2","650031022","8","0","0","102651","0","20031102","-641","0","102652","100130","1","bgm_M41","1","0","20031","0","650031021","0","bgm_M41","650031023","0","デビュタント・シャングリ・ラ会場 1-2","102653","8","20031101","650031102","0","2","0","90","102651","bgm_M41","0","8","bgm_M41","650031125","0"
"120","bgm_M41","0","bgm_M41","0","123","650031032","8","0","0","102651","0","20031103","-523","0","102652","100570","1","bgm_M41","1","0","20031","0","650031031","0","bgm_M41","650031033","0","デビュタント・シャングリ・ラ会場 1-3","102653","8","20031101","650031103","0","3","0","90","102651","bgm_M41","0","8","bgm_M41","650031126","0"
"120","bgm_M41","0","bgm_M41","0","47","650031042","8","0","0","102651","0","20031104","-390","0","102652","100660","1","bgm_M41","1","0","20031","0","650031041","0","bgm_M41","650031043","0","デビュタント・シャングリ・ラ会場 1-4","102653","8","20031101","650031104","0","4","0","90","102651","bgm_M41","0","8","bgm_M41","650031127","0"
"120","bgm_M41","0","bgm_M41","0","-175","650031052","8","0","0","102651","0","20031105","-466","0","102652","100570","1","bgm_M41","1","0","20031","0","650031051","0","bgm_M41","650031053","0","デビュタント・シャングリ・ラ会場 1-5","102653","8","20031101","650031105","0","5","0","90","102651","bgm_M41","0","8","bgm_M41","650031123","0"
"135","bgm_M41","0","bgm_M41","0","-176","650031062","9","0","0","102651","0","20031106","-249","0","102652","100660","1","bgm_M41","1","0","20031","0","650031061","0","bgm_M41","650031063","0","デビュタント・シャングリ・ラ会場 1-6","102653","9","20031101","650031106","0","6","0","90","102651","bgm_M41","0","9","bgm_M41","650031124","0"
"135","bgm_M41","0","bgm_M41","0","-69","650031072","9","0","0","102651","0","20031107","-156","0","102652","100660","1","bgm_M41","1","0","20031","0","650031071","0","bgm_M41","650031073","0","デビュタント・シャングリ・ラ会場 1-7","102653","9","20031101","650031107","0","7","0","90","102651","bgm_M41","0","9","bgm_M41","650031125","0"
"135","bgm_M41","0","bgm_M41","0","52","650031082","9","0","0","102651","0","20031108","-246","0","102652","100310","1","bgm_M41","1","0","20031","0","650031081","0","bgm_M41","650031083","0","デビュタント・シャングリ・ラ会場 1-8","102653","9","20031101","650031108","0","8","0","90","102651","bgm_M41","0","9","bgm_M41","650031126","0"
"135","bgm_M41","0","bgm_M41","0","48","650031092","9","0","0","102651","0","20031109","-58","0","102652","100660","1","bgm_M41","1","0","20031","0","650031091","0","bgm_M41","650031093","0","デビュタント・シャングリ・ラ会場 1-9","102653","9","20031101","650031109","0","9","0","90","102651","bgm_M41","0","9","bgm_M41","650031127","0"
"135","bgm_M41","0","bgm_M41","0","-123","650031102","9","0","0","102651","0","20031110","41","0","102652","100660","1","bgm_M41","1","0","20031","0","650031101","0","bgm_M41","650031103","0","デビュタント・シャングリ・ラ会場 1-10","102653","9","20031101","650031110","0","10","0","90","102651","bgm_M41","0","9","bgm_M41","650031122","0"
"150","bgm_M41","0","bgm_M41","0","-175","650031112","10","0","0","102651","0","20031111","194","0","102652","100660","1","bgm_M41","1","0","20031","0","650031111","0","bgm_M41","650031113","0","デビュタント・シャングリ・ラ会場 1-11","102653","10","20031101","650031111","0","11","0","90","102651","bgm_M41","0","10","bgm_M41","650031124","0"
"150","bgm_M41","0","bgm_M41","0","29","650031122","10","0","0","102651","0","20031112","259","0","102652","100310","1","bgm_M41","1","0","20031","0","650031121","0","bgm_M41","650031123","0","デビュタント・シャングリ・ラ会場 1-12","102653","10","20031101","650031112","0","12","0","90","102651","bgm_M41","0","10","bgm_M41","650031125","0"
"150","bgm_M41","0","bgm_M41","0","47","650031132","10","0","0","102651","0","20031113","420","0","102652","100570","1","bgm_M41","1","0","20031","0","650031131","0","bgm_M41","650031133","0","デビュタント・シャングリ・ラ会場 1-13","102653","10","20031101","650031113","0","13","0","90","102651","bgm_M41","0","10","bgm_M41","650031126","0"
"150","bgm_M41","0","bgm_M41","0","-188","650031142","10","0","0","102651","0","20031114","423","0","102652","100660","1","bgm_M41","1","0","20031","0","650031141","0","bgm_M41","650031143","0","デビュタント・シャングリ・ラ会場 1-14","102653","10","20031101","650031114","0","14","0","90","102651","bgm_M41","0","10","bgm_M41","650031127","0"
"150","bgm_M41","0","bgm_M41","0","-97","650031152","10","0","0","102651","0","20031115","548","0","102652","100660","1","bgm_M41","1","0","20031","0","650031151","0","bgm_M41","650031153","0","デビュタント・シャングリ・ラ会場 1-15","102653","10","20031101","650031115","0","15","0","90","102651","bgm_M41","0","10","bgm_M41","650031123","0"
"240","bgm_M41","0","bgm_M41","54","99","650031162","10","0","31146","101361","0","20031201","-493","0","101362","100660","1","bgm_M41","2","0","20031","0","650031161","5","bgm_M41","650031163","0","デビュタント・シャングリ・ラ会場 1-1","101363","16","20031201","650031116","2","16","1","90","101361","bgm_M41","0","16","bgm_M41","650031121","0"
"240","bgm_M41","0","bgm_M41","54","60","650031172","10","0","31048","101361","0","20031202","-294","0","101362","100570","1","bgm_M41","2","0","20031","0","650031171","5","bgm_M41","650031173","0","デビュタント・シャングリ・ラ会場 1-2","101363","16","20031201","650031117","2","17","1","90","101361","bgm_M41","0","16","bgm_M41","650031121","0"
"270","bgm_M41","0","bgm_M41","54","-157","650031182","10","0","31146","101361","0","20031203","-230","0","101362","100660","1","bgm_M41","2","0","20031","0","650031181","5","bgm_M41","650031183","0","デビュタント・シャングリ・ラ会場 1-3","101363","18","20031201","650031118","2","18","1","90","101361","bgm_M41","0","18","bgm_M41","650031121","0"
"270","bgm_M41","0","bgm_M41","54","-200","650031192","10","0","31048","101361","0","20031204","67","0","101362","100570","1","bgm_M41","2","0","20031","0","650031191","5","bgm_M41","650031193","0","デビュタント・シャングリ・ラ会場 1-4","101363","18","20031201","650031119","2","19","1","90","101361","bgm_M41","0","18","bgm_M41","650031121","0"
"300","bgm_M41","0","bgm_M41","54","-17","650031202","10","0","31146","101361","0","20031205","219","0","101362","100660","1","bgm_M41","2","0","20031","0","650031201","5","bgm_M41","650031203","0","デビュタント・シャングリ・ラ会場 1-5","101363","20","20031201","650031120","2","20","1","90","101361","bgm_M41","0","20","bgm_M41","650031121","0"
"120","bgm_M41","0","bgm_M41","0","-115","650032012","8","0","0","102661","0","20032101","-897","0","102662","100200","1","bgm_M41","1","0","20032","0","650032011","0","bgm_M41","650032013","0","港町・オーマ 1-1","102663","8","20032101","650032101","0","1","0","90","102661","bgm_M41","0","8","bgm_M41","650032124","0"
"120","bgm_M41","0","bgm_M41","0","-88","650032022","8","0","0","102661","0","20032102","-700","0","102662","100190","1","bgm_M41","1","0","20032","0","650032021","0","bgm_M41","650032023","0","港町・オーマ 1-2","102663","8","20032101","650032102","0","2","0","90","102661","bgm_M41","0","8","bgm_M41","650032125","0"
"120","bgm_M41","0","bgm_M41","0","124","650032032","8","0","0","102661","0","20032103","-762","0","102662","100590","1","bgm_M41","1","0","20032","0","650032031","0","bgm_M41","650032033","0","港町・オーマ 1-3","102663","8","20032101","650032103","0","3","0","90","102661","bgm_M41","0","8","bgm_M41","650032126","0"
"120","bgm_M41","0","bgm_M41","0","96","650032042","8","0","0","102661","0","20032104","-576","0","102662","100200","1","bgm_M41","1","0","20032","0","650032041","0","bgm_M41","650032043","0","港町・オーマ 1-4","102663","8","20032101","650032104","0","4","0","90","102661","bgm_M41","0","8","bgm_M41","650032127","0"
"120","bgm_M41","0","bgm_M41","0","-99","650032052","8","0","0","102661","0","20032105","-468","0","102662","100190","1","bgm_M41","1","0","20032","0","650032051","0","bgm_M41","650032053","0","港町・オーマ 1-5","102663","8","20032101","650032105","0","5","0","90","102661","bgm_M41","0","8","bgm_M41","650032123","0"
