2f8f70575475a1a07c52377fb3d63ae59277a3da683d87e755c805918877ff03,b8bd2fbfc7aa2a75ea7e270ba747a088ec1d65c3838f90775270a1dfa2bc8ebd,d175b412b30a33bd169713456781c39d471d84121ede5abbb1dae3d1aacd6371,1c98227bdb569d94f59ea3a33d16d337a05263ac1ae3d255d6a6ec1535381ed3,f2540c17b9cdd59aa055061ce43e8f28353f0fa613e829eb3f5cee36d82c82a1,053428a2a9f0ecc687cd96d0a1871f6103ee50b33157fd8ad99461962dca3862,c171f1ac41cb6858989c569f4628403288397b579b38c3357b0557bf663466c4,dfcbb074f49fda3f564244bd9f8c63fdc796701fd67e882adcd8639b4a257955
"655","3","291","0","2023/11/27 11:59:59","0","107001","2023/11/24 12:00:00"
"656","3","291","0","2023/11/27 11:59:59","0","106101","2023/11/24 12:00:00"
"657","3","291","0","2023/11/27 11:59:59","0","107101","2023/11/24 12:00:00"
"658","3","292","0","2023/11/30 11:59:59","0","125501","2023/11/27 12:00:00"
"659","3","292","0","2023/11/30 11:59:59","0","125601","2023/11/27 12:00:00"
"660","3","293","0","2023/12/11 11:59:59","1129","127901","2023/11/30 12:00:00"
"661","3","294","0","2023/12/15 14:59:59","0","124001","2023/12/11 12:00:00"
"662","3","295","0","2023/12/22 11:59:59","1130","128001","2023/12/15 15:00:00"
"663","3","296","0","2023/12/27 11:59:59","0","108401","2023/12/22 12:00:00"
"664","3","296","0","2023/12/27 11:59:59","0","108601","2023/12/22 12:00:00"
"665","3","296","0","2023/12/27 11:59:59","0","111501","2023/12/22 12:00:00"
"666","3","296","0","2023/12/27 11:59:59","0","114401","2023/12/22 12:00:00"
"667","3","296","0","2023/12/27 11:59:59","0","119901","2023/12/22 12:00:00"
"668","3","297","0","2023/12/31 11:59:59","0","126201","2023/12/27 12:00:00"
"669","3","298","0","2024/01/03 18:59:59","1131","181101","2023/12/31 12:00:00"
"670","3","298","0","2024/01/03 18:59:59","0","126501","2023/12/31 12:00:00"
"671","3","298","0","2024/01/03 18:59:59","0","126401","2023/12/31 12:00:00"
"672","3","298","0","2024/01/03 18:59:59","0","118201","2023/12/31 12:00:00"
"673","3","298","0","2024/01/03 18:59:59","0","181001","2023/12/31 12:00:00"
"674","3","298","0","2024/01/03 18:59:59","0","123001","2023/12/31 12:00:00"
"675","3","298","0","2024/01/03 18:59:59","0","180901","2023/12/31 12:00:00"
"676","3","298","0","2024/01/03 18:59:59","0","118101","2023/12/31 12:00:00"
"677","3","298","0","2024/01/03 18:59:59","0","180801","2023/12/31 12:00:00"
"678","3","298","0","2024/01/03 18:59:59","0","106701","2023/12/31 12:00:00"
"679","3","298","0","2024/01/03 18:59:59","0","180701","2023/12/31 12:00:00"
"680","3","298","0","2024/01/03 18:59:59","0","180301","2023/12/31 12:00:00"
"681","3","298","0","2024/01/03 18:59:59","0","180601","2023/12/31 12:00:00"
"682","3","298","0","2024/01/03 18:59:59","0","180101","2023/12/31 12:00:00"
"683","3","298","0","2024/01/03 18:59:59","0","106801","2023/12/31 12:00:00"
"684","3","298","0","2024/01/03 18:59:59","0","180201","2023/12/31 12:00:00"
"685","3","298","0","2024/01/03 18:59:59","0","180501","2023/12/31 12:00:00"
"686","3","298","0","2024/01/03 18:59:59","0","180401","2023/12/31 12:00:00"
"687","3","298","0","2024/01/03 18:59:59","0","107001","2023/12/31 12:00:00"
"688","3","298","0","2024/01/03 18:59:59","0","106101","2023/12/31 12:00:00"
"689","3","298","0","2024/01/03 18:59:59","0","107101","2023/12/31 12:00:00"
"690","3","299","0","2024/01/12 11:59:59","1132","128401","2024/01/03 19:00:00"
"691","3","300","0","2024/01/15 14:59:59","0","124601","2024/01/12 12:00:00"
"692","3","300","0","2024/01/15 14:59:59","0","124501","2024/01/12 12:00:00"
"693","3","301","0","2024/01/22 11:59:59","1133","128501","2024/01/15 15:00:00"
"694","3","302","0","2024/01/26 11:59:59","0","109101","2024/01/22 12:00:00"
"695","3","302","0","2024/01/26 11:59:59","0","115501","2024/01/22 12:00:00"
"696","3","303","0","2024/01/31 11:59:59","0","111801","2024/01/26 12:00:00"
"697","3","303","0","2024/01/31 11:59:59","0","115001","2024/01/26 12:00:00"
"698","3","303","0","2024/01/31 11:59:59","0","120701","2024/01/26 12:00:00"
"699","3","303","0","2024/01/31 11:59:59","0","120901","2024/01/26 12:00:00"
"700","3","304","0","2024/02/12 11:59:59","1134","128901","2024/01/31 12:00:00"
"701","3","305","0","2024/02/14 23:59:59","0","124801","2024/02/12 12:00:00"
"702","3","305","0","2024/02/14 23:59:59","0","125001","2024/02/12 12:00:00"
"703","3","306","0","2024/02/14 23:59:59","0","126601","2024/02/12 12:00:00"
"704","3","307","40011","2024/02/22 11:59:59","1135","128701","2024/02/15 00:00:00"
"705","3","308","0","2024/02/29 11:59:59","0","121001","2024/02/22 12:00:00"
"706","3","308","0","2024/02/29 11:59:59","0","121101","2024/02/22 12:00:00"
"707","3","309","50309","2024/03/03 18:59:59","1136","129001","2024/02/29 12:00:00"
"708","3","309","0","2024/03/03 18:59:59","0","181101","2024/02/29 12:00:00"
"709","3","309","0","2024/03/03 18:59:59","0","126501","2024/02/29 12:00:00"
"710","3","309","0","2024/03/03 18:59:59","0","126401","2024/02/29 12:00:00"
"711","3","309","0","2024/03/03 18:59:59","0","118201","2024/02/29 12:00:00"
"712","3","309","0","2024/03/03 18:59:59","0","181001","2024/02/29 12:00:00"
"713","3","309","0","2024/03/03 18:59:59","0","123001","2024/02/29 12:00:00"
"714","3","309","0","2024/03/03 18:59:59","0","180901","2024/02/29 12:00:00"
"715","3","309","0","2024/03/03 18:59:59","0","118101","2024/02/29 12:00:00"
"716","3","309","0","2024/03/03 18:59:59","0","180801","2024/02/29 12:00:00"
"717","3","309","0","2024/03/03 18:59:59","0","106701","2024/02/29 12:00:00"
"718","3","309","0","2024/03/03 18:59:59","0","180701","2024/02/29 12:00:00"
"719","3","309","0","2024/03/03 18:59:59","0","180301","2024/02/29 12:00:00"
"720","3","309","0","2024/03/03 18:59:59","0","180601","2024/02/29 12:00:00"
"721","3","309","0","2024/03/03 18:59:59","0","180101","2024/02/29 12:00:00"
"722","3","309","0","2024/03/03 18:59:59","0","106801","2024/02/29 12:00:00"
"723","3","309","0","2024/03/03 18:59:59","0","180201","2024/02/29 12:00:00"
"724","3","309","0","2024/03/03 18:59:59","0","180501","2024/02/29 12:00:00"
"725","3","309","0","2024/03/03 18:59:59","0","180401","2024/02/29 12:00:00"
"726","3","309","0","2024/03/03 18:59:59","0","107001","2024/02/29 12:00:00"
"727","3","309","0","2024/03/03 18:59:59","0","106101","2024/02/29 12:00:00"
"728","3","309","0","2024/03/03 18:59:59","0","107101","2024/02/29 12:00:00"
"729","3","310","30310","2024/03/11 11:59:59","1137","129301","2024/03/03 19:00:00"
"730","3","311","0","2024/03/18 11:59:59","0","108801","2024/03/11 12:00:00"
"731","3","311","0","2024/03/18 11:59:59","0","108701","2024/03/11 12:00:00"
"732","3","311","0","2024/03/18 11:59:59","0","112001","2024/03/11 12:00:00"
"733","3","311","0","2024/03/18 11:59:59","0","111901","2024/03/11 12:00:00"
"734","3","312","0","2024/03/22 11:59:59","0","126901","2024/03/18 12:00:00"
"735","3","312","0","2024/03/22 11:59:59","0","127101","2024/03/18 12:00:00"
"736","3","313","30313","2024/03/28 11:59:59","1138","129401","2024/03/18 12:00:00"
"737","3","314","0","2024/03/28 11:59:59","0","120001","2024/03/22 12:00:00"
"738","3","315","0","2024/03/31 11:59:59","0","127201","2024/03/28 12:00:00"
"739","3","316","30316","2024/04/12 11:59:59","1139","129801","2024/03/31 12:00:00"
"740","3","317","0","2024/04/15 14:59:59","0","121501","2024/04/12 12:00:00"
"741","3","318","0","2024/04/15 14:59:59","0","125301","2024/04/12 12:00:00"
"742","3","319","30319","2024/04/26 11:59:59","1140","129901","2024/04/15 15:00:00"
"743","3","320","0","2024/04/30 11:59:59","0","127501","2024/04/26 12:00:00"
"744","3","321","50321","2024/05/03 18:59:59","1141","129601","2024/04/30 12:00:00"
"745","3","321","0","2024/05/03 18:59:59","0","129001","2024/04/30 12:00:00"
"746","3","321","0","2024/05/03 18:59:59","0","181101","2024/04/30 12:00:00"
"747","3","321","0","2024/05/03 18:59:59","0","126501","2024/04/30 12:00:00"
"748","3","321","0","2024/05/03 18:59:59","0","126401","2024/04/30 12:00:00"
"749","3","321","0","2024/05/03 18:59:59","0","118201","2024/04/30 12:00:00"
"750","3","321","0","2024/05/03 18:59:59","0","181001","2024/04/30 12:00:00"
"751","3","321","0","2024/05/03 18:59:59","0","123001","2024/04/30 12:00:00"
"752","3","321","0","2024/05/03 18:59:59","0","180901","2024/04/30 12:00:00"
"753","3","321","0","2024/05/03 18:59:59","0","118101","2024/04/30 12:00:00"
"754","3","321","0","2024/05/03 18:59:59","0","180801","2024/04/30 12:00:00"
"755","3","321","0","2024/05/03 18:59:59","0","106701","2024/04/30 12:00:00"
"756","3","321","0","2024/05/03 18:59:59","0","180701","2024/04/30 12:00:00"
"757","3","321","0","2024/05/03 18:59:59","0","180301","2024/04/30 12:00:00"
"758","3","321","0","2024/05/03 18:59:59","0","180601","2024/04/30 12:00:00"
"759","3","321","0","2024/05/03 18:59:59","0","180101","2024/04/30 12:00:00"
"760","3","321","0","2024/05/03 18:59:59","0","106801","2024/04/30 12:00:00"
"761","3","321","0","2024/05/03 18:59:59","0","180201","2024/04/30 12:00:00"
"762","3","321","0","2024/05/03 18:59:59","0","180501","2024/04/30 12:00:00"
"763","3","321","0","2024/05/03 18:59:59","0","180401","2024/04/30 12:00:00"
"764","3","321","0","2024/05/03 18:59:59","0","107001","2024/04/30 12:00:00"
"765","3","321","0","2024/05/03 18:59:59","0","106101","2024/04/30 12:00:00"
"766","3","321","0","2024/05/03 18:59:59","0","107101","2024/04/30 12:00:00"
"767","3","322","30322","2024/05/15 14:59:59","1142","130701","2024/05/03 19:00:00"
"768","3","323","0","2024/05/15 14:59:59","0","125501","2024/05/10 12:00:00"
"769","3","323","0","2024/05/15 14:59:59","0","125601","2024/05/10 12:00:00"
"770","3","324","30324","2024/05/27 11:59:59","1143","130801","2024/05/15 15:00:00"
"771","3","325","0","2024/05/31 11:59:59","0","127901","2024/05/27 12:00:00"
"772","3","326","30326","2024/06/10 11:59:59","1144","131001","2024/05/31 12:00:00"
"773","3","327","0","2024/06/15 14:59:59","0","126201","2024/06/10 12:00:00"
"774","3","328","30328","2024/06/26 11:59:59","1145","130901","2024/06/15 15:00:00"
"775","3","329","0","2024/06/26 11:59:59","0","110301","2024/06/21 12:00:00"
"776","3","329","0","2024/06/26 11:59:59","0","110001","2024/06/21 12:00:00"
"777","3","329","0","2024/06/26 11:59:59","0","107501","2024/06/21 12:00:00"
"778","3","329","0","2024/06/26 11:59:59","0","107801","2024/06/21 12:00:00"
"779","3","329","0","2024/06/26 11:59:59","0","107701","2024/06/21 12:00:00"
"780","3","329","0","2024/06/26 11:59:59","0","107901","2024/06/21 12:00:00"
"781","3","330","0","2024/06/30 11:59:59","0","128401","2024/06/26 12:00:00"
"782","3","330","0","2024/06/30 11:59:59","0","128501","2024/06/26 12:00:00"
"783","3","331","50331","2024/07/03 18:59:59","1146","129701","2024/06/30 12:00:00"
"784","3","331","0","2024/07/03 18:59:59","1146","131101","2024/06/30 12:00:00"
"785","3","331","0","2024/07/03 18:59:59","0","129601","2024/06/30 12:00:00"
"786","3","331","0","2024/07/03 18:59:59","0","129001","2024/06/30 12:00:00"
"787","3","331","0","2024/07/03 18:59:59","0","181101","2024/06/30 12:00:00"
"788","3","331","0","2024/07/03 18:59:59","0","126501","2024/06/30 12:00:00"
"789","3","331","0","2024/07/03 18:59:59","0","126401","2024/06/30 12:00:00"
"790","3","331","0","2024/07/03 18:59:59","0","118201","2024/06/30 12:00:00"
"791","3","331","0","2024/07/03 18:59:59","0","181001","2024/06/30 12:00:00"
"792","3","331","0","2024/07/03 18:59:59","0","123001","2024/06/30 12:00:00"
"793","3","331","0","2024/07/03 18:59:59","0","180901","2024/06/30 12:00:00"
"794","3","331","0","2024/07/03 18:59:59","0","118101","2024/06/30 12:00:00"
"795","3","331","0","2024/07/03 18:59:59","0","180801","2024/06/30 12:00:00"
"796","3","331","0","2024/07/03 18:59:59","0","106701","2024/06/30 12:00:00"
"797","3","331","0","2024/07/03 18:59:59","0","180701","2024/06/30 12:00:00"
"798","3","331","0","2024/07/03 18:59:59","0","180301","2024/06/30 12:00:00"
"799","3","331","0","2024/07/03 18:59:59","0","180601","2024/06/30 12:00:00"
"800","3","331","0","2024/07/03 18:59:59","0","180101","2024/06/30 12:00:00"
"801","3","331","0","2024/07/03 18:59:59","0","106801","2024/06/30 12:00:00"
"802","3","331","0","2024/07/03 18:59:59","0","180201","2024/06/30 12:00:00"
"803","3","331","0","2024/07/03 18:59:59","0","180501","2024/06/30 12:00:00"
"804","3","331","0","2024/07/03 18:59:59","0","180401","2024/06/30 12:00:00"
"805","3","331","0","2024/07/03 18:59:59","0","107001","2024/06/30 12:00:00"
"806","3","331","0","2024/07/03 18:59:59","0","106101","2024/06/30 12:00:00"
"807","3","331","0","2024/07/03 18:59:59","0","107101","2024/06/30 12:00:00"
"808","3","332","30332","2024/07/15 14:59:59","1147","131201","2024/07/03 19:00:00"
"809","3","333","0","2024/07/15 14:59:59","0","126601","2024/07/11 12:00:00"
"810","3","334","30334","2024/07/26 11:59:59","1148","131601","2024/07/15 15:00:00"
"811","3","335","0","2024/07/31 11:59:59","0","110601","2024/07/23 12:00:00"
"812","3","335","0","2024/07/31 11:59:59","0","110401","2024/07/23 12:00:00"
"813","3","335","0","2024/07/31 11:59:59","0","113101","2024/07/23 12:00:00"
"814","3","335","0","2024/07/31 11:59:59","0","113401","2024/07/23 12:00:00"
"815","3","337","30337","2024/08/12 11:59:59","1149","131701","2024/07/31 12:00:00"
"816","3","338","0","2024/08/12 11:59:59","0","126901","2024/08/09 12:00:00"
"817","3","338","0","2024/08/12 11:59:59","0","127101","2024/08/09 12:00:00"
"818","3","339","0","2024/08/15 14:59:59","0","128901","2024/08/12 12:00:00"
"819","3","339","0","2024/08/15 14:59:59","0","128701","2024/08/12 12:00:00"
"820","3","340","40012","2024/08/23 11:59:59","1150","131801","2024/08/15 15:00:00"
"821","3","341","50341","2024/08/26 18:59:59","1151","181201","2024/08/23 12:00:00"
"822","3","341","0","2024/08/26 18:59:59","0","129701","2024/08/23 12:00:00"
"823","3","341","0","2024/08/26 18:59:59","0","129601","2024/08/23 12:00:00"
"824","3","341","0","2024/08/26 18:59:59","0","129001","2024/08/23 12:00:00"
"825","3","341","0","2024/08/26 18:59:59","0","181101","2024/08/23 12:00:00"
"826","3","341","0","2024/08/26 18:59:59","0","126501","2024/08/23 12:00:00"
"827","3","341","0","2024/08/26 18:59:59","0","126401","2024/08/23 12:00:00"
"828","3","341","0","2024/08/26 18:59:59","0","118201","2024/08/23 12:00:00"
"829","3","341","0","2024/08/26 18:59:59","0","181001","2024/08/23 12:00:00"
"830","3","341","0","2024/08/26 18:59:59","0","123001","2024/08/23 12:00:00"
"831","3","341","0","2024/08/26 18:59:59","0","180901","2024/08/23 12:00:00"
"832","3","341","0","2024/08/26 18:59:59","0","118101","2024/08/23 12:00:00"
"833","3","341","0","2024/08/26 18:59:59","0","180801","2024/08/23 12:00:00"
"834","3","341","0","2024/08/26 18:59:59","0","106701","2024/08/23 12:00:00"
"835","3","341","0","2024/08/26 18:59:59","0","180701","2024/08/23 12:00:00"
"836","3","341","0","2024/08/26 18:59:59","0","180301","2024/08/23 12:00:00"
"837","3","341","0","2024/08/26 18:59:59","0","180601","2024/08/23 12:00:00"
"838","3","341","0","2024/08/26 18:59:59","0","180101","2024/08/23 12:00:00"
"839","3","341","0","2024/08/26 18:59:59","0","106801","2024/08/23 12:00:00"
"840","3","341","0","2024/08/26 18:59:59","0","180201","2024/08/23 12:00:00"
"841","3","341","0","2024/08/26 18:59:59","0","180501","2024/08/23 12:00:00"
"842","3","341","0","2024/08/26 18:59:59","0","180401","2024/08/23 12:00:00"
"843","3","341","0","2024/08/26 18:59:59","0","107001","2024/08/23 12:00:00"
"844","3","341","0","2024/08/26 18:59:59","0","106101","2024/08/23 12:00:00"
"845","3","341","0","2024/08/26 18:59:59","0","107101","2024/08/23 12:00:00"
"846","3","342","0","2024/08/31 11:59:59","0","117201","2024/08/26 19:00:00"
"847","3","342","0","2024/08/31 11:59:59","0","117001","2024/08/26 19:00:00"
"848","3","342","0","2024/08/31 11:59:59","0","122501","2024/08/26 19:00:00"
"849","3","342","0","2024/08/31 11:59:59","0","122901","2024/08/26 19:00:00"
"850","3","343","30343","2024/09/13 11:59:59","1152","132101","2024/08/31 12:00:00"
"851","3","344","30344","2024/09/25 11:59:59","1153","132001","2024/09/13 12:00:00"
"852","3","345","0","2024/09/25 11:59:59","0","109901","2024/09/15 15:00:00"
"853","3","345","0","2024/09/25 11:59:59","0","109701","2024/09/15 15:00:00"
"854","3","346","0","2024/09/30 11:59:59","0","118001","2024/09/25 12:00:00"
"855","3","346","0","2024/09/30 11:59:59","0","123301","2024/09/25 12:00:00"
"856","3","347","0","2024/09/30 11:59:59","0","129301","2024/09/25 12:00:00"
"857","3","348","30348","2024/10/10 11:59:59","1154","132201","2024/09/30 12:00:00"
"858","3","349","0","2024/10/13 11:59:59","0","127201","2024/10/10 12:00:00"
"859","3","350","30350","2024/10/18 11:59:59","1155","127701","2024/10/10 12:00:00"
"860","3","351","0","2024/10/18 11:59:59","0","129801","2024/10/13 12:00:00"
"861","3","352","30352","2024/10/28 11:59:59","1156","127801","2024/10/18 12:00:00"
"862","3","353","0","2024/10/28 11:59:59","0","111101","2024/10/24 12:00:00"
"863","3","353","0","2024/10/28 11:59:59","0","123601","2024/10/24 12:00:00"
"864","3","353","0","2024/10/28 11:59:59","0","108301","2024/10/24 12:00:00"
"865","3","353","0","2024/10/28 11:59:59","0","108101","2024/10/24 12:00:00"
"866","3","353","0","2024/10/28 11:59:59","0","113901","2024/10/24 12:00:00"
"867","3","353","0","2024/10/28 11:59:59","0","117701","2024/10/24 12:00:00"
"868","3","354","0","2024/10/31 11:59:59","1157","180801","2024/10/28 12:00:00"
"869","3","354","0","2024/10/31 11:59:59","0","181201","2024/10/28 12:00:00"
"870","3","354","0","2024/10/31 11:59:59","0","129701","2024/10/28 12:00:00"
"871","3","354","0","2024/10/31 11:59:59","0","129601","2024/10/28 12:00:00"
"872","3","354","0","2024/10/31 11:59:59","0","129001","2024/10/28 12:00:00"
"873","3","354","0","2024/10/31 11:59:59","0","181101","2024/10/28 12:00:00"
"874","3","354","0","2024/10/31 11:59:59","0","126501","2024/10/28 12:00:00"
"875","3","354","0","2024/10/31 11:59:59","0","126401","2024/10/28 12:00:00"
"876","3","354","0","2024/10/31 11:59:59","0","118201","2024/10/28 12:00:00"
"877","3","354","0","2024/10/31 11:59:59","0","181001","2024/10/28 12:00:00"
"878","3","354","0","2024/10/31 11:59:59","0","123001","2024/10/28 12:00:00"
"879","3","354","0","2024/10/31 11:59:59","0","180901","2024/10/28 12:00:00"
"880","3","354","0","2024/10/31 11:59:59","0","118101","2024/10/28 12:00:00"
"881","3","354","0","2024/10/31 11:59:59","0","106701","2024/10/28 12:00:00"
"882","3","354","0","2024/10/31 11:59:59","0","180701","2024/10/28 12:00:00"
"883","3","354","0","2024/10/31 11:59:59","0","180301","2024/10/28 12:00:00"
"884","3","354","0","2024/10/31 11:59:59","0","180601","2024/10/28 12:00:00"
"885","3","354","0","2024/10/31 11:59:59","0","180101","2024/10/28 12:00:00"
"886","3","354","0","2024/10/31 11:59:59","0","106801","2024/10/28 12:00:00"
"887","3","354","0","2024/10/31 11:59:59","0","180201","2024/10/28 12:00:00"
"888","3","354","0","2024/10/31 11:59:59","0","180501","2024/10/28 12:00:00"
"889","3","354","0","2024/10/31 11:59:59","0","180401","2024/10/28 12:00:00"
"890","3","354","0","2024/10/31 11:59:59","0","107001","2024/10/28 12:00:00"
"891","3","354","0","2024/10/31 11:59:59","0","106101","2024/10/28 12:00:00"
"892","3","354","0","2024/10/31 11:59:59","0","107101","2024/10/28 12:00:00"
"893","3","355","30355","2024/11/11 11:59:59","1158","130201","2024/10/31 12:00:00"
"894","3","356","0","2024/11/18 11:59:59","0","130701","2024/11/11 12:00:00"
"895","3","356","0","2024/11/18 11:59:59","0","127501","2024/11/11 12:00:00"
"896","3","357","30357","2024/11/18 11:59:59","1159","130001","2024/11/11 12:00:00"
"897","3","358","30358","2024/11/26 11:59:59","1160","130101","2024/11/18 12:00:00"
"898","3","359","0","2024/11/30 11:59:59","0","123801","2024/11/26 12:00:00"
"899","3","360","30360","2024/12/09 11:59:59","1161","132801","2024/11/30 12:00:00"
"900","3","361","0","2024/12/15 14:59:59","0","131001","2024/12/09 12:00:00"
"901","3","361","0","2024/12/15 14:59:59","0","127901","2024/12/09 12:00:00"
"902","3","362","30362","2024/12/15 14:59:59","1162","132901","2024/12/09 12:00:00"
"903","3","363","30363","2024/12/22 11:59:59","1163","129501","2024/12/15 15:00:00"
"904","3","364","0","2024/12/31 11:59:59","0","108601","2024/12/22 12:00:00"
"905","3","364","0","2024/12/31 11:59:59","0","108401","2024/12/22 12:00:00"
"906","3","364","0","2024/12/31 11:59:59","0","111501","2024/12/22 12:00:00"
"907","3","364","0","2024/12/31 11:59:59","0","114401","2024/12/22 12:00:00"
"908","3","364","0","2024/12/31 11:59:59","0","119901","2024/12/22 12:00:00"
"909","3","364","0","2024/12/31 11:59:59","0","124001","2024/12/22 12:00:00"
"910","3","365","50365","2025/01/03 18:59:59","1164","133001","2024/12/31 12:00:00"
"911","3","365","0","2025/01/03 18:59:59","0","181201","2024/12/31 12:00:00"
"912","3","365","0","2025/01/03 18:59:59","0","129701","2024/12/31 12:00:00"
"913","3","365","0","2025/01/03 18:59:59","0","129601","2024/12/31 12:00:00"
"914","3","365","0","2025/01/03 18:59:59","0","129001","2024/12/31 12:00:00"
"915","3","365","0","2025/01/03 18:59:59","0","181101","2024/12/31 12:00:00"
"916","3","365","0","2025/01/03 18:59:59","0","126501","2024/12/31 12:00:00"
"917","3","365","0","2025/01/03 18:59:59","0","126401","2024/12/31 12:00:00"
"918","3","365","0","2025/01/03 18:59:59","0","118201","2024/12/31 12:00:00"
"919","3","365","0","2025/01/03 18:59:59","0","181001","2024/12/31 12:00:00"
"920","3","365","0","2025/01/03 18:59:59","0","123001","2024/12/31 12:00:00"
"921","3","365","0","2025/01/03 18:59:59","0","180901","2024/12/31 12:00:00"
"922","3","365","0","2025/01/03 18:59:59","0","118101","2024/12/31 12:00:00"
"923","3","365","0","2025/01/03 18:59:59","0","180801","2024/12/31 12:00:00"
"924","3","365","0","2025/01/03 18:59:59","0","106701","2024/12/31 12:00:00"
"925","3","365","0","2025/01/03 18:59:59","0","180701","2024/12/31 12:00:00"
"926","3","365","0","2025/01/03 18:59:59","0","180301","2024/12/31 12:00:00"
"927","3","365","0","2025/01/03 18:59:59","0","180601","2024/12/31 12:00:00"
"928","3","365","0","2025/01/03 18:59:59","0","180101","2024/12/31 12:00:00"
"929","3","365","0","2025/01/03 18:59:59","0","106801","2024/12/31 12:00:00"
"930","3","365","0","2025/01/03 18:59:59","0","180201","2024/12/31 12:00:00"
"931","3","365","0","2025/01/03 18:59:59","0","180501","2024/12/31 12:00:00"
"932","3","365","0","2025/01/03 18:59:59","0","180401","2024/12/31 12:00:00"
"933","3","365","0","2025/01/03 18:59:59","0","107001","2024/12/31 12:00:00"
"934","3","365","0","2025/01/03 18:59:59","0","106101","2024/12/31 12:00:00"
"935","3","365","0","2025/01/03 18:59:59","0","107101","2024/12/31 12:00:00"
"936","3","366","30366","2025/01/15 14:59:59","1165","133501","2025/01/03 19:00:00"
"937","3","367","0","2025/01/15 14:59:59","0","131201","2025/01/09 12:00:00"
"938","3","367","0","2025/01/15 14:59:59","0","131601","2025/01/09 12:00:00"
"939","3","367","0","2025/01/15 14:59:59","0","128401","2025/01/09 12:00:00"
"940","3","367","0","2025/01/15 14:59:59","0","128501","2025/01/09 12:00:00"
"941","3","368","0","2025/01/20 11:59:59","0","108801","2025/01/15 15:00:00"
"942","3","368","0","2025/01/20 11:59:59","0","108701","2025/01/15 15:00:00"
"943","3","368","0","2025/01/20 11:59:59","0","112001","2025/01/15 15:00:00"
"944","3","368","0","2025/01/20 11:59:59","0","111901","2025/01/15 15:00:00"
"945","3","368","0","2025/01/20 11:59:59","0","111801","2025/01/15 15:00:00"
"946","3","368","0","2025/01/20 11:59:59","0","115001","2025/01/15 15:00:00"
"947","3","368","0","2025/01/20 11:59:59","0","120701","2025/01/15 15:00:00"
"948","3","368","0","2025/01/20 11:59:59","0","120901","2025/01/15 15:00:00"
"949","3","368","0","2025/01/20 11:59:59","0","124601","2025/01/15 15:00:00"
"950","3","368","0","2025/01/20 11:59:59","0","124501","2025/01/15 15:00:00"
"951","3","369","30369","2025/01/31 11:59:59","1166","133601","2025/01/20 12:00:00"
"952","3","370","30370","2025/02/10 11:59:59","1167","133701","2025/01/31 12:00:00"
"953","3","371","0","2025/02/15 14:59:59","0","131701","2025/02/10 12:00:00"
"954","3","371","0","2025/02/15 14:59:59","0","128901","2025/02/10 12:00:00"
"955","3","371","0","2025/02/15 14:59:59","0","128701","2025/02/10 12:00:00"
"956","3","372","40013","2025/02/20 11:59:59","1168","133901","2025/02/10 12:00:00"
"957","3","373","0","2025/02/24 11:59:59","0","124801","2025/02/20 12:00:00"
"958","3","373","0","2025/02/24 11:59:59","0","125001","2025/02/20 12:00:00"
"959","3","373","0","2025/02/24 11:59:59","0","121001","2025/02/20 12:00:00"
"960","3","373","0","2025/02/24 11:59:59","0","121101","2025/02/20 12:00:00"
"961","3","373","0","2025/02/24 11:59:59","0","115501","2025/02/20 12:00:00"
"962","3","373","0","2025/02/24 11:59:59","0","109101","2025/02/20 12:00:00"
"963","3","374","30374","2025/02/28 11:59:59","1169","133801","2025/02/20 12:00:00"
"964","3","375","50375","2025/03/03 18:59:59","1170","134001","2025/02/28 12:00:00"
"965","3","375","0","2025/03/03 18:59:59","0","133001","2025/02/28 12:00:00"
"966","3","375","0","2025/03/03 18:59:59","0","181201","2025/02/28 12:00:00"
"967","3","375","0","2025/03/03 18:59:59","0","129701","2025/02/28 12:00:00"
"968","3","375","0","2025/03/03 18:59:59","0","129601","2025/02/28 12:00:00"
"969","3","375","0","2025/03/03 18:59:59","0","129001","2025/02/28 12:00:00"
"970","3","375","0","2025/03/03 18:59:59","0","181101","2025/02/28 12:00:00"
"971","3","375","0","2025/03/03 18:59:59","0","126501","2025/02/28 12:00:00"
"972","3","375","0","2025/03/03 18:59:59","0","126401","2025/02/28 12:00:00"
"973","3","375","0","2025/03/03 18:59:59","0","118201","2025/02/28 12:00:00"
"974","3","375","0","2025/03/03 18:59:59","0","181001","2025/02/28 12:00:00"
"975","3","375","0","2025/03/03 18:59:59","0","123001","2025/02/28 12:00:00"
"976","3","375","0","2025/03/03 18:59:59","0","180901","2025/02/28 12:00:00"
"977","3","375","0","2025/03/03 18:59:59","0","118101","2025/02/28 12:00:00"
"978","3","375","0","2025/03/03 18:59:59","0","180801","2025/02/28 12:00:00"
"979","3","375","0","2025/03/03 18:59:59","0","106701","2025/02/28 12:00:00"
"980","3","375","0","2025/03/03 18:59:59","0","180701","2025/02/28 12:00:00"
"981","3","375","0","2025/03/03 18:59:59","0","180301","2025/02/28 12:00:00"
"982","3","375","0","2025/03/03 18:59:59","0","180601","2025/02/28 12:00:00"
"983","3","375","0","2025/03/03 18:59:59","0","180101","2025/02/28 12:00:00"
"984","3","375","0","2025/03/03 18:59:59","0","106801","2025/02/28 12:00:00"
"985","3","375","0","2025/03/03 18:59:59","0","180201","2025/02/28 12:00:00"
