25ea985587e4620a8409d9afc6251458060fa72094f01186fdd555efa6b8c47c,5a2c59706d76f6d8b67def6d29816d9d4d90e20539a346257296069ca48cb8b0,9b0a59a8b858af5241e385f27759ea02fa6b588591de6bef7ca4b24984f7d912,55bf196cf8532bb9987ca7a826ac3116e7b53d09034b7bf32716a2dc4a8c09d7,9e4e6289bd3a556d36635ebfe74c6574c97a7bc88e9f7109b599a34c15f8370c,68b9a391ea540cb87f811d603c9bb6b7cc913a289cbb1642e28e22f1947566bc,969918ef0132b10ca7e84ee5248a9ec9961e981b0fb3e1b9bcd03cd02e9ab88c
"1410","5","0","3","2","10702","0"
"1440","5","0","3","3","10702","0"
"1470","5","0","3","4","10702","0"
"1500","5","0","3","5","10702","0"
"1575","6","0","3","0","10702","0"
"1590","6","0","3","1","10702","0"
"1605","6","0","3","2","10702","0"
"1620","6","0","3","3","10702","0"
"1635","6","0","3","4","10702","0"
"1650","6","0","3","5","10702","0"
"1725","7","0","3","0","10702","0"
"1740","7","0","3","1","10702","0"
"1755","7","0","3","2","10702","0"
"1770","7","0","3","3","10702","0"
"1785","7","0","3","4","10702","0"
"1800","7","0","3","5","10702","0"
"1875","8","0","3","0","10702","0"
"1890","8","0","3","1","10702","0"
"1905","8","0","3","2","10702","0"
"1920","8","0","3","3","10702","0"
"1935","8","0","3","4","10702","0"
"1950","8","0","3","5","10702","0"
"2025","9","0","3","0","10702","0"
"2040","9","0","3","1","10702","0"
"2055","9","0","3","2","10702","0"
"2070","9","0","3","3","10702","0"
"2085","9","0","3","4","10702","0"
"2100","9","0","3","5","10702","0"
"2175","10","0","3","0","10702","0"
"2190","10","0","3","1","10702","0"
"2205","10","0","3","2","10702","0"
"2220","10","0","3","3","10702","0"
"2235","10","0","3","4","10702","0"
"2250","10","0","3","5","10702","0"
"150","1","0","4","0","10703","0"
"180","1","0","4","1","10703","0"
"210","1","0","4","2","10703","0"
"240","1","0","4","3","10703","0"
"270","1","0","4","4","10703","0"
"300","1","0","4","5","10703","0"
"450","2","0","4","0","10703","0"
"480","2","0","4","1","10703","0"
"510","2","0","4","2","10703","0"
"540","2","0","4","3","10703","0"
"570","2","0","4","4","10703","0"
"600","2","0","4","5","10703","0"
"750","3","0","4","0","10703","0"
"780","3","0","4","1","10703","0"
"810","3","0","4","2","10703","0"
"840","3","0","4","3","10703","0"
"870","3","0","4","4","10703","0"
"900","3","0","4","5","10703","0"
"1050","4","0","4","0","10703","0"
"1080","4","0","4","1","10703","0"
"1110","4","0","4","2","10703","0"
"1140","4","0","4","3","10703","0"
"1170","4","0","4","4","10703","0"
"1200","4","0","4","5","10703","0"
"1350","5","0","4","0","10703","0"
"1380","5","0","4","1","10703","0"
"1410","5","0","4","2","10703","0"
"1440","5","0","4","3","10703","0"
"1470","5","0","4","4","10703","0"
"1500","5","0","4","5","10703","0"
"1575","6","0","4","0","10703","0"
"1590","6","0","4","1","10703","0"
"1605","6","0","4","2","10703","0"
"1620","6","0","4","3","10703","0"
"1635","6","0","4","4","10703","0"
"1650","6","0","4","5","10703","0"
"1725","7","0","4","0","10703","0"
"1740","7","0","4","1","10703","0"
"1755","7","0","4","2","10703","0"
"1770","7","0","4","3","10703","0"
"1785","7","0","4","4","10703","0"
"1800","7","0","4","5","10703","0"
"1875","8","0","4","0","10703","0"
"1890","8","0","4","1","10703","0"
"1905","8","0","4","2","10703","0"
"1920","8","0","4","3","10703","0"
"1935","8","0","4","4","10703","0"
"1950","8","0","4","5","10703","0"
"2025","9","0","4","0","10703","0"
"2040","9","0","4","1","10703","0"
"2055","9","0","4","2","10703","0"
"2070","9","0","4","3","10703","0"
"2085","9","0","4","4","10703","0"
"2100","9","0","4","5","10703","0"
"2175","10","0","4","0","10703","0"
"2190","10","0","4","1","10703","0"
"2205","10","0","4","2","10703","0"
"2220","10","0","4","3","10703","0"
"2235","10","0","4","4","10703","0"
"2250","10","0","4","5","10703","0"
"1000","1","0","9","0","10704","0"
"1200","1","0","9","1","10704","0"
"1400","1","0","9","2","10704","0"
"1600","1","0","9","3","10704","0"
"1800","1","0","9","4","10704","0"
"2000","1","0","9","5","10704","0"
"3000","2","0","9","0","10704","0"
"3200","2","0","9","1","10704","0"
"3400","2","0","9","2","10704","0"
"3600","2","0","9","3","10704","0"
"3800","2","0","9","4","10704","0"
"4000","2","0","9","5","10704","0"
"5000","3","0","9","0","10704","0"
"5200","3","0","9","1","10704","0"
"5400","3","0","9","2","10704","0"
"5600","3","0","9","3","10704","0"
"5800","3","0","9","4","10704","0"
"6000","3","0","9","5","10704","0"
"7000","4","0","9","0","10704","0"
"7200","4","0","9","1","10704","0"
"7400","4","0","9","2","10704","0"
"7600","4","0","9","3","10704","0"
"7800","4","0","9","4","10704","0"
"8000","4","0","9","5","10704","0"
"9000","5","0","9","0","10704","0"
"9200","5","0","9","1","10704","0"
"9400","5","0","9","2","10704","0"
"9600","5","0","9","3","10704","0"
"9800","5","0","9","4","10704","0"
"10000","5","0","9","5","10704","0"
"10500","6","0","9","0","10704","0"
"10600","6","0","9","1","10704","0"
"10700","6","0","9","2","10704","0"
"10800","6","0","9","3","10704","0"
"10900","6","0","9","4","10704","0"
"11000","6","0","9","5","10704","0"
"11500","7","0","9","0","10704","0"
"11600","7","0","9","1","10704","0"
"11700","7","0","9","2","10704","0"
"11800","7","0","9","3","10704","0"
"11900","7","0","9","4","10704","0"
"12000","7","0","9","5","10704","0"
"12500","8","0","9","0","10704","0"
"12600","8","0","9","1","10704","0"
"12700","8","0","9","2","10704","0"
"12800","8","0","9","3","10704","0"
"12900","8","0","9","4","10704","0"
"13000","8","0","9","5","10704","0"
"13500","9","0","9","0","10704","0"
"13600","9","0","9","1","10704","0"
"13700","9","0","9","2","10704","0"
"13800","9","0","9","3","10704","0"
"13900","9","0","9","4","10704","0"
"14000","9","0","9","5","10704","0"
"14500","10","0","9","0","10704","0"
"14600","10","0","9","1","10704","0"
"14700","10","0","9","2","10704","0"
"14800","10","0","9","3","10704","0"
"14900","10","0","9","4","10704","0"
"15000","10","0","9","5","10704","0"
"150","1","0","1","0","10801","0"
"180","1","0","1","1","10801","0"
"210","1","0","1","2","10801","0"
"240","1","0","1","3","10801","0"
"270","1","0","1","4","10801","0"
"300","1","0","1","5","10801","0"
"450","2","0","1","0","10801","0"
"480","2","0","1","1","10801","0"
"510","2","0","1","2","10801","0"
"540","2","0","1","3","10801","0"
"570","2","0","1","4","10801","0"
"600","2","0","1","5","10801","0"
"750","3","0","1","0","10801","0"
"780","3","0","1","1","10801","0"
"810","3","0","1","2","10801","0"
"840","3","0","1","3","10801","0"
"870","3","0","1","4","10801","0"
"900","3","0","1","5","10801","0"
"1050","4","0","1","0","10801","0"
"1080","4","0","1","1","10801","0"
"1110","4","0","1","2","10801","0"
"1140","4","0","1","3","10801","0"
"1170","4","0","1","4","10801","0"
"1200","4","0","1","5","10801","0"
"1350","5","0","1","0","10801","0"
"1380","5","0","1","1","10801","0"
"1410","5","0","1","2","10801","0"
"1440","5","0","1","3","10801","0"
"1470","5","0","1","4","10801","0"
"1500","5","0","1","5","10801","0"
"1575","6","0","1","0","10801","0"
"1590","6","0","1","1","10801","0"
"1605","6","0","1","2","10801","0"
"1620","6","0","1","3","10801","0"
"1635","6","0","1","4","10801","0"
"1650","6","0","1","5","10801","0"
"1725","7","0","1","0","10801","0"
"1740","7","0","1","1","10801","0"
"1755","7","0","1","2","10801","0"
"1770","7","0","1","3","10801","0"
"1785","7","0","1","4","10801","0"
"1800","7","0","1","5","10801","0"
"1875","8","0","1","0","10801","0"
"1890","8","0","1","1","10801","0"
"1905","8","0","1","2","10801","0"
"1920","8","0","1","3","10801","0"
"1935","8","0","1","4","10801","0"
"1950","8","0","1","5","10801","0"
"2025","9","0","1","0","10801","0"
"2040","9","0","1","1","10801","0"
"2055","9","0","1","2","10801","0"
"2070","9","0","1","3","10801","0"
"2085","9","0","1","4","10801","0"
"2100","9","0","1","5","10801","0"
"2175","10","0","1","0","10801","0"
"2190","10","0","1","1","10801","0"
"2205","10","0","1","2","10801","0"
"2220","10","0","1","3","10801","0"
"2235","10","0","1","4","10801","0"
"2250","10","0","1","5","10801","0"
"300","1","0","2","0","10802","0"
"360","1","0","2","1","10802","0"
"420","1","0","2","2","10802","0"
"480","1","0","2","3","10802","0"
"540","1","0","2","4","10802","0"
"600","1","0","2","5","10802","0"
"900","2","0","2","0","10802","0"
"960","2","0","2","1","10802","0"
"1020","2","0","2","2","10802","0"
"1080","2","0","2","3","10802","0"
"1140","2","0","2","4","10802","0"
"1200","2","0","2","5","10802","0"
"1500","3","0","2","0","10802","0"
"1560","3","0","2","1","10802","0"
"1620","3","0","2","2","10802","0"
"1680","3","0","2","3","10802","0"
"1740","3","0","2","4","10802","0"
"1800","3","0","2","5","10802","0"
"2100","4","0","2","0","10802","0"
"2160","4","0","2","1","10802","0"
"2220","4","0","2","2","10802","0"
"2280","4","0","2","3","10802","0"
"2340","4","0","2","4","10802","0"
"2400","4","0","2","5","10802","0"
"2700","5","0","2","0","10802","0"
"2760","5","0","2","1","10802","0"
"2820","5","0","2","2","10802","0"
"2880","5","0","2","3","10802","0"
"2940","5","0","2","4","10802","0"
"3000","5","0","2","5","10802","0"
"3150","6","0","2","0","10802","0"
"3180","6","0","2","1","10802","0"
"3210","6","0","2","2","10802","0"
"3240","6","0","2","3","10802","0"
"3270","6","0","2","4","10802","0"
"3300","6","0","2","5","10802","0"
"3450","7","0","2","0","10802","0"
"3480","7","0","2","1","10802","0"
"3510","7","0","2","2","10802","0"
"3540","7","0","2","3","10802","0"
"3570","7","0","2","4","10802","0"
"3600","7","0","2","5","10802","0"
"3750","8","0","2","0","10802","0"
"3780","8","0","2","1","10802","0"
"3810","8","0","2","2","10802","0"
"3840","8","0","2","3","10802","0"
"3870","8","0","2","4","10802","0"
"3900","8","0","2","5","10802","0"
"4050","9","0","2","0","10802","0"
"4080","9","0","2","1","10802","0"
"4110","9","0","2","2","10802","0"
"4140","9","0","2","3","10802","0"
"4170","9","0","2","4","10802","0"
"4200","9","0","2","5","10802","0"
"4350","10","0","2","0","10802","0"
"4380","10","0","2","1","10802","0"
"4410","10","0","2","2","10802","0"
"4440","10","0","2","3","10802","0"
"4470","10","0","2","4","10802","0"
"4500","10","0","2","5","10802","0"
"1000","1","0","8","0","10803","0"
"1200","1","0","8","1","10803","0"
"1400","1","0","8","2","10803","0"
"1600","1","0","8","3","10803","0"
"1800","1","0","8","4","10803","0"
"2000","1","0","8","5","10803","0"
"3000","2","0","8","0","10803","0"
"3200","2","0","8","1","10803","0"
"3400","2","0","8","2","10803","0"
"3600","2","0","8","3","10803","0"
"3800","2","0","8","4","10803","0"
"4000","2","0","8","5","10803","0"
"5000","3","0","8","0","10803","0"
"5200","3","0","8","1","10803","0"
"5400","3","0","8","2","10803","0"
"5600","3","0","8","3","10803","0"
"5800","3","0","8","4","10803","0"
"6000","3","0","8","5","10803","0"
"7000","4","0","8","0","10803","0"
"7200","4","0","8","1","10803","0"
"7400","4","0","8","2","10803","0"
"7600","4","0","8","3","10803","0"
"7800","4","0","8","4","10803","0"
"8000","4","0","8","5","10803","0"
"9000","5","0","8","0","10803","0"
"9200","5","0","8","1","10803","0"
"9400","5","0","8","2","10803","0"
"9600","5","0","8","3","10803","0"
"9800","5","0","8","4","10803","0"
"10000","5","0","8","5","10803","0"
"10500","6","0","8","0","10803","0"
"10600","6","0","8","1","10803","0"
"10700","6","0","8","2","10803","0"
"10800","6","0","8","3","10803","0"
"10900","6","0","8","4","10803","0"
"11000","6","0","8","5","10803","0"
"11500","7","0","8","0","10803","0"
"11600","7","0","8","1","10803","0"
"11700","7","0","8","2","10803","0"
"11800","7","0","8","3","10803","0"
"11900","7","0","8","4","10803","0"
"12000","7","0","8","5","10803","0"
"12500","8","0","8","0","10803","0"
"12600","8","0","8","1","10803","0"
"12700","8","0","8","2","10803","0"
"12800","8","0","8","3","10803","0"
"12900","8","0","8","4","10803","0"
"13000","8","0","8","5","10803","0"
"13500","9","0","8","0","10803","0"
"13600","9","0","8","1","10803","0"
"13700","9","0","8","2","10803","0"
"13800","9","0","8","3","10803","0"
"13900","9","0","8","4","10803","0"
"14000","9","0","8","5","10803","0"
"14500","10","0","8","0","10803","0"
"14600","10","0","8","1","10803","0"
"14700","10","0","8","2","10803","0"
"14800","10","0","8","3","10803","0"
"14900","10","0","8","4","10803","0"
"15000","10","0","8","5","10803","0"
"1000","1","0","9","0","10804","0"
"1200","1","0","9","1","10804","0"
"1400","1","0","9","2","10804","0"
"1600","1","0","9","3","10804","0"
"1800","1","0","9","4","10804","0"
"2000","1","0","9","5","10804","0"
"3000","2","0","9","0","10804","0"
"3200","2","0","9","1","10804","0"
"3400","2","0","9","2","10804","0"
"3600","2","0","9","3","10804","0"
"3800","2","0","9","4","10804","0"
"4000","2","0","9","5","10804","0"
"5000","3","0","9","0","10804","0"
"5200","3","0","9","1","10804","0"
"5400","3","0","9","2","10804","0"
"5600","3","0","9","3","10804","0"
"5800","3","0","9","4","10804","0"
"6000","3","0","9","5","10804","0"
"7000","4","0","9","0","10804","0"
"7200","4","0","9","1","10804","0"
"7400","4","0","9","2","10804","0"
"7600","4","0","9","3","10804","0"
"7800","4","0","9","4","10804","0"
"8000","4","0","9","5","10804","0"
"9000","5","0","9","0","10804","0"
"9200","5","0","9","1","10804","0"
"9400","5","0","9","2","10804","0"
"9600","5","0","9","3","10804","0"
"9800","5","0","9","4","10804","0"
"10000","5","0","9","5","10804","0"
"10500","6","0","9","0","10804","0"
"10600","6","0","9","1","10804","0"
"10700","6","0","9","2","10804","0"
"10800","6","0","9","3","10804","0"
"10900","6","0","9","4","10804","0"
"11000","6","0","9","5","10804","0"
"11500","7","0","9","0","10804","0"
"11600","7","0","9","1","10804","0"
"11700","7","0","9","2","10804","0"
"11800","7","0","9","3","10804","0"
"11900","7","0","9","4","10804","0"
"12000","7","0","9","5","10804","0"
"12500","8","0","9","0","10804","0"
"12600","8","0","9","1","10804","0"
"12700","8","0","9","2","10804","0"
"12800","8","0","9","3","10804","0"
"12900","8","0","9","4","10804","0"
"13000","8","0","9","5","10804","0"
"13500","9","0","9","0","10804","0"
"13600","9","0","9","1","10804","0"
"13700","9","0","9","2","10804","0"
"13800","9","0","9","3","10804","0"
"13900","9","0","9","4","10804","0"
"14000","9","0","9","5","10804","0"
"14500","10","0","9","0","10804","0"
"14600","10","0","9","1","10804","0"
"14700","10","0","9","2","10804","0"
"14800","10","0","9","3","10804","0"
"14900","10","0","9","4","10804","0"
"15000","10","0","9","5","10804","0"
