ddb6b523f8c57c1a3d2b2099687b2bee69f09d190919a62529dcce84f457c936,d09e49638c3daede05f388e500340379d76b3eacd18a77970fde3ad6369a5e40,d3115a57d8fd5b3e514b80c798861763fe61d61ecbdcbd757ac0570cf8121214,9b29f37aa57e7d3ad8c50e780f4462af00f2d5d9317edb197b860c35240b0822,46d6c440355c0e9af66bed156cdc2477abcdb2087e14e5eb6dd4badd30f171c1,bf5e972fa9b72dc3a2de8d1fb62e94cdc209c5c427b73234986f91bb3b6deddd,c91e76e1f72c578f09b84ab9a37f062542b25204846e7d96c836304f0ae137b5,335d24f25098eb7836f0384acefd1a63e11d06061b0464002600f76e7043582f,f4fac4540cc26cdf900095fde81d2ff2759b377227982c34cdeda45de45f910e,f24a601afea1d98005dddde1b9a8e99ecb1a300d8cc9269a9e2e87e5199fbea4,48069f189ff9202309b3cf5ef3937c99262bc9bc77d521acd10a5b7dea60a32e,31c1d53a7129479cff795be2ff8bcb2ae44f3e320b886f7d1425ecf5061bec4e,2519cc88de6a931cc093cc027a982ca86c9e95599e024ce41d3d0a7e3cb90a93,25b8f0ddce16b0cfa00509e331b7ef0b2ee8057c672ae0e80ec8dbd5fe83f44b,1f15bd8087c18e26263b906cb310182a3720a17812a0fa663dbd152925ba1927,186d66d03a0e21950999df253953add3709f914d68bd00da9c3d85ed4197a89d
"610089041","0","0","91002","150","0","0","2","0","60882","8","23001","60","200","0","2"
"610089101","0","0","60882","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610089102","0","0","60881","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610089103","0","0","60881","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610089104","0","0","60881","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610089105","0","0","60881","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610089106","0","0","60881","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610089107","0","0","60881","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610089108","0","0","60881","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610089109","0","0","60881","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610089110","0","0","60881","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610089111","0","0","60881","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610089112","0","0","60881","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610089113","0","0","60881","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610089114","0","0","60881","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610089115","0","0","60881","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610089116","0","0","31158","3","0","1","4","124131","60881","2","114371","1","8","4","2"
"610089117","0","0","31010","3","0","1","4","114191","60881","2","114341","1","8","4","2"
"610089118","0","0","31158","3","0","1","4","124071","60881","2","124311","1","8","4","2"
"610089119","0","0","31010","3","0","1","4","114461","60881","2","124401","1","8","4","2"
"610089120","0","0","31158","3","0","1","4","124491","60881","2","124521","1","8","4","2"
"610089121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610089122","0","0","91002","30","0","0","0","0","31158","8","0","0","2","0","2"
"610089123","0","0","91002","30","0","0","0","0","31010","8","0","0","2","0","2"
"610090011","0","0","91002","30","0","0","2","0","60892","8","23001","3","10","0","2"
"610090021","0","0","91002","60","0","0","2","0","60892","8","23001","6","20","0","2"
"610090031","0","0","91002","100","0","0","2","0","60892","8","23001","12","40","0","2"
"610090041","0","0","91002","150","0","0","2","0","60892","8","23001","60","200","0","2"
"610090101","0","0","60892","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610090102","0","0","60891","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610090103","0","0","60891","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610090104","0","0","60891","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610090105","0","0","60891","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610090106","0","0","60891","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610090107","0","0","60891","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610090108","0","0","60891","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610090109","0","0","60891","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610090110","0","0","60891","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610090111","0","0","60891","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610090112","0","0","60891","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610090113","0","0","60891","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610090114","0","0","60891","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610090115","0","0","60891","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610090116","0","0","31065","3","0","1","4","124131","60891","2","114371","1","8","4","2"
"610090117","0","0","31046","3","0","1","4","114191","60891","2","114341","1","8","4","2"
"610090118","0","0","31065","3","0","1","4","124071","60891","2","124311","1","8","4","2"
"610090119","0","0","31046","3","0","1","4","114461","60891","2","124401","1","8","4","2"
"610090120","0","0","31065","3","0","1","4","124491","60891","2","124521","1","8","4","2"
"610090121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610090122","0","0","91002","30","0","0","0","0","31065","8","0","0","2","0","2"
"610090123","0","0","91002","30","0","0","0","0","31046","8","0","0","2","0","2"
"610091011","0","0","91002","30","0","0","2","0","60902","8","23001","3","10","0","2"
"610091021","0","0","91002","60","0","0","2","0","60902","8","23001","6","20","0","2"
"610091031","0","0","91002","100","0","0","2","0","60902","8","23001","12","40","0","2"
"610091041","0","0","91002","150","0","0","2","0","60902","8","23001","60","200","0","2"
"610091101","0","0","60902","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610091102","0","0","60901","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610091103","0","0","60901","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610091104","0","0","60901","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610091105","0","0","60901","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610091106","0","0","60901","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610091107","0","0","60901","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610091108","0","0","60901","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610091109","0","0","60901","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610091110","0","0","60901","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610091111","0","0","60901","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610091112","0","0","60901","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610091113","0","0","60901","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610091114","0","0","60901","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610091115","0","0","60901","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610091116","0","0","31032","3","0","1","4","124131","60901","2","114371","1","8","4","2"
"610091117","0","0","31031","3","0","1","4","114191","60901","2","114341","1","8","4","2"
"610091118","0","0","31032","3","0","1","4","124071","60901","2","124311","1","8","4","2"
"610091119","0","0","31031","3","0","1","4","114461","60901","2","124401","1","8","4","2"
"610091120","0","0","31032","3","0","1","4","124491","60901","2","124521","1","8","4","2"
"610091121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610091122","0","0","91002","30","0","0","0","0","31032","8","0","0","2","0","2"
"610091123","0","0","91002","30","0","0","0","0","31031","8","0","0","2","0","2"
"610092011","0","0","91002","30","0","0","2","0","60912","8","23001","3","10","0","2"
"610092021","0","0","91002","60","0","0","2","0","60912","8","23001","6","20","0","2"
"610092031","0","0","91002","100","0","0","2","0","60912","8","23001","12","40","0","2"
"610092041","0","0","91002","150","0","0","2","0","60912","8","23001","60","200","0","2"
"610092101","0","0","60912","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610092102","0","0","60911","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610092103","0","0","60911","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610092104","0","0","60911","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610092105","0","0","60911","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610092106","0","0","60911","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610092107","0","0","60911","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610092108","0","0","60911","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610092109","0","0","60911","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610092110","0","0","60911","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610092111","0","0","60911","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610092112","0","0","60911","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610092113","0","0","60911","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610092114","0","0","60911","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610092115","0","0","60911","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610092116","0","0","31014","3","0","1","4","124131","60911","2","114371","1","8","4","2"
"610092117","0","0","31031","3","0","1","4","114191","60911","2","114341","1","8","4","2"
"610092118","0","0","31014","3","0","1","4","124071","60911","2","124311","1","8","4","2"
"610092119","0","0","31031","3","0","1","4","114461","60911","2","124401","1","8","4","2"
"610092120","0","0","31014","3","0","1","4","124491","60911","2","124521","1","8","4","2"
"610092121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610092122","0","0","91002","30","0","0","0","0","31014","8","0","0","2","0","2"
"610092123","0","0","91002","30","0","0","0","0","31031","8","0","0","2","0","2"
"610093011","0","0","91002","30","0","0","2","0","60922","8","23001","3","10","0","2"
"610093021","0","0","91002","60","0","0","2","0","60922","8","23001","6","20","0","2"
"610093031","0","0","91002","100","0","0","2","0","60922","8","23001","12","40","0","2"
"610093041","0","0","91002","150","0","0","2","0","60922","8","23001","60","200","0","2"
"610093101","0","0","60922","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610093102","0","0","60921","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610093103","0","0","60921","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610093104","0","0","60921","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610093105","0","0","60921","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610093106","0","0","60921","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610093107","0","0","60921","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610093108","0","0","60921","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610093109","0","0","60921","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610093110","0","0","60921","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610093111","0","0","60921","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610093112","0","0","60921","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610093113","0","0","60921","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610093114","0","0","60921","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610093115","0","0","60921","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610093116","0","0","31065","3","0","1","4","124131","60921","2","114371","1","8","4","2"
"610093117","0","0","31015","3","0","1","4","114191","60921","2","114341","1","8","4","2"
"610093118","0","0","31065","3","0","1","4","124071","60921","2","124311","1","8","4","2"
"610093119","0","0","31015","3","0","1","4","114461","60921","2","124401","1","8","4","2"
"610093120","0","0","31065","3","0","1","4","124491","60921","2","124521","1","8","4","2"
"610093121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610093122","0","0","91002","30","0","0","0","0","31065","8","0","0","2","0","2"
"610093123","0","0","91002","30","0","0","0","0","31015","8","0","0","2","0","2"
"610094011","0","0","91002","30","0","0","2","0","60932","8","23001","3","10","0","2"
"610094021","0","0","91002","60","0","0","2","0","60932","8","23001","6","20","0","2"
"610094031","0","0","91002","100","0","0","2","0","60932","8","23001","12","40","0","2"
"610094041","0","0","91002","150","0","0","2","0","60932","8","23001","60","200","0","2"
"610094101","0","0","60932","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610094102","0","0","60931","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610094103","0","0","60931","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610094104","0","0","60931","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610094105","0","0","60931","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610094106","0","0","60931","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610094107","0","0","60931","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610094108","0","0","60931","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610094109","0","0","60931","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610094110","0","0","60931","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610094111","0","0","60931","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610094112","0","0","60931","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610094113","0","0","60931","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610094114","0","0","60931","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610094115","0","0","60931","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610094116","0","0","31221","3","0","1","4","124131","60931","2","114371","1","8","4","2"
"610094117","0","0","31034","3","0","1","4","114191","60931","2","114341","1","8","4","2"
"610094118","0","0","31221","3","0","1","4","124071","60931","2","124311","1","8","4","2"
"610094119","0","0","31034","3","0","1","4","114461","60931","2","124401","1","8","4","2"
"610094120","0","0","31221","3","0","1","4","124491","60931","2","124521","1","8","4","2"
"610094121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610094122","0","0","91002","30","0","0","0","0","31221","8","0","0","2","0","2"
"610094123","0","0","91002","30","0","0","0","0","31034","8","0","0","2","0","2"
"610095011","0","0","91002","30","0","0","2","0","60942","8","23001","3","10","0","2"
"610095021","0","0","91002","60","0","0","2","0","60942","8","23001","6","20","0","2"
"610095031","0","0","91002","100","0","0","2","0","60942","8","23001","12","40","0","2"
"610095041","0","0","91002","150","0","0","2","0","60942","8","23001","60","200","0","2"
"610095101","0","0","60942","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610095102","0","0","60941","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610095103","0","0","60941","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610095104","0","0","60941","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610095105","0","0","60941","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610095106","0","0","60941","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610095107","0","0","60941","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610095108","0","0","60941","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610095109","0","0","60941","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610095110","0","0","60941","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610095111","0","0","60941","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610095112","0","0","60941","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610095113","0","0","60941","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610095114","0","0","60941","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610095115","0","0","60941","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610095116","0","0","31168","3","0","1","4","124131","60941","2","114371","1","8","4","2"
"610095117","0","0","31040","3","0","1","4","114191","60941","2","114341","1","8","4","2"
"610095118","0","0","31168","3","0","1","4","124071","60941","2","124311","1","8","4","2"
"610095119","0","0","31040","3","0","1","4","114461","60941","2","124401","1","8","4","2"
"610095120","0","0","31168","3","0","1","4","124491","60941","2","124521","1","8","4","2"
"610095121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610095122","0","0","91002","30","0","0","0","0","31168","8","0","0","2","0","2"
"610095123","0","0","91002","30","0","0","0","0","31040","8","0","0","2","0","2"
"610096011","0","0","91002","30","0","2","2","150002","60952","8","23001","3","10","4","2"
"610096021","0","0","91002","60","0","2","2","150003","60952","8","23001","6","20","4","2"
"610096031","0","0","91002","100","0","2","2","150004","60952","8","23001","12","40","4","2"
"610096041","4","150006","91002","150","2","2","2","150005","60952","8","23001","60","200","4","2"
"610096101","0","0","60952","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610096102","0","0","60951","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610096103","0","0","60951","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610096104","0","0","60951","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610096105","0","0","60951","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610096106","0","0","60951","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610096107","0","0","60951","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610096108","0","0","60951","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610096109","0","0","60951","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610096110","0","0","60951","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610096111","0","0","60951","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610096112","0","0","60951","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610096113","0","0","60951","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610096114","0","0","60951","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610096115","0","0","60951","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610096116","0","0","31224","3","0","1","4","124131","60951","2","114371","1","8","4","2"
"610096117","0","0","31002","3","0","1","4","114191","60951","2","114341","1","8","4","2"
"610096118","0","0","31224","3","0","1","4","124071","60951","2","124311","1","8","4","2"
"610096119","0","0","31002","3","0","1","4","114461","60951","2","124401","1","8","4","2"
"610096120","0","0","31224","3","0","1","4","124491","60951","2","124521","1","8","4","2"
"610096121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610096122","0","0","91002","30","0","0","0","0","31224","8","0","0","2","0","2"
"610096123","0","0","91002","30","0","0","0","0","31002","8","0","0","2","0","2"
"610097011","0","0","91002","30","0","0","2","0","60962","8","23001","3","10","0","2"
"610097021","0","0","91002","60","0","0","2","0","60962","8","23001","6","20","0","2"
"610097031","0","0","91002","100","0","0","2","0","60962","8","23001","12","40","0","2"
"610097041","0","0","91002","150","0","0","2","0","60962","8","23001","60","200","0","2"
"610097101","0","0","60962","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610097102","0","0","60961","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610097103","0","0","60961","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610097104","0","0","60961","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610097105","0","0","60961","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610097106","0","0","60961","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610097107","0","0","60961","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610097108","0","0","60961","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610097109","0","0","60961","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610097110","0","0","60961","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610097111","0","0","60961","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610097112","0","0","60961","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610097113","0","0","60961","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610097114","0","0","60961","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610097115","0","0","60961","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610097116","0","0","31018","3","0","1","4","124131","60961","2","114371","1","8","4","2"
"610097117","0","0","31050","3","0","1","4","114191","60961","2","114341","1","8","4","2"
"610097118","0","0","31018","3","0","1","4","124071","60961","2","124311","1","8","4","2"
"610097119","0","0","31050","3","0","1","4","114461","60961","2","124401","1","8","4","2"
"610097120","0","0","31018","3","0","1","4","124491","60961","2","124521","1","8","4","2"
"610097121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610097122","0","0","91002","30","0","0","0","0","31018","8","0","0","2","0","2"
"610097123","0","0","91002","30","0","0","0","0","31050","8","0","0","2","0","2"
"610098011","0","0","91002","30","0","2","2","150002","60972","8","23001","3","10","4","2"
"610098021","0","0","91002","60","0","2","2","150003","60972","8","23001","6","20","4","2"
"610098031","0","0","91002","100","0","2","2","150004","60972","8","23001","12","40","4","2"
"610098041","4","150006","91002","150","2","2","2","150005","60972","8","23001","60","200","4","2"
"610098101","0","0","60972","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610098102","0","0","60971","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610098103","0","0","60971","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610098104","0","0","60971","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610098105","0","0","60971","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610098106","0","0","60971","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610098107","0","0","60971","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610098108","0","0","60971","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610098109","0","0","60971","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610098110","0","0","60971","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610098111","0","0","60971","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610098112","0","0","60971","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610098113","0","0","60971","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610098114","0","0","60971","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610098115","0","0","60971","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610098116","0","0","31228","3","0","1","4","124131","60971","2","114371","1","8","4","2"
"610098117","0","0","31036","3","0","1","4","114191","60971","2","114341","1","8","4","2"
"610098118","0","0","31228","3","0","1","4","124071","60971","2","124311","1","8","4","2"
"610098119","0","0","31036","3","0","1","4","114461","60971","2","124401","1","8","4","2"
"610098120","0","0","31228","3","0","1","4","124491","60971","2","124521","1","8","4","2"
"610098121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610098122","0","0","91002","30","0","0","0","0","31228","8","0","0","2","0","2"
"610098123","0","0","91002","30","0","0","0","0","31036","8","0","0","2","0","2"
"610099011","0","0","91002","30","0","0","2","0","60982","8","23001","3","10","0","2"
"610099021","0","0","91002","60","0","0","2","0","60982","8","23001","6","20","0","2"
"610099031","0","0","91002","100","0","0","2","0","60982","8","23001","12","40","0","2"
"610099041","0","0","91002","150","0","0","2","0","60982","8","23001","60","200","0","2"
"610099101","0","0","60982","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610099102","0","0","60981","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610099103","0","0","60981","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610099104","0","0","60981","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610099105","0","0","60981","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610099106","0","0","60981","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610099107","0","0","60981","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610099108","0","0","60981","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610099109","0","0","60981","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610099110","0","0","60981","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610099111","0","0","60981","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610099112","0","0","60981","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610099113","0","0","60981","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610099114","0","0","60981","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610099115","0","0","60981","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610099116","0","0","31174","3","0","1","4","124131","60981","2","114371","1","8","4","2"
"610099117","0","0","31109","3","0","1","4","114191","60981","2","114341","1","8","4","2"
"610099118","0","0","31174","3","0","1","4","124071","60981","2","124311","1","8","4","2"
"610099119","0","0","31109","3","0","1","4","114461","60981","2","124401","1","8","4","2"
"610099120","0","0","31174","3","0","1","4","124491","60981","2","124521","1","8","4","2"
"610099121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610099122","0","0","91002","30","0","0","0","0","31174","8","0","0","2","0","2"
"610099123","0","0","91002","30","0","0","0","0","31109","8","0","0","2","0","2"
"610100011","0","0","91002","30","0","2","2","150002","60992","8","23001","3","10","4","2"
"610100021","0","0","91002","60","0","2","2","150003","60992","8","23001","6","20","4","2"
"610100031","0","0","91002","100","0","2","2","150004","60992","8","23001","12","40","4","2"
"610100041","4","150006","91002","150","2","2","2","150005","60992","8","23001","60","200","4","2"
"610100101","0","0","60992","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610100102","0","0","60991","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610100103","0","0","60991","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610100104","0","0","60991","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610100105","0","0","60991","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610100106","0","0","60991","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610100107","0","0","60991","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610100108","0","0","60991","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610100109","0","0","60991","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610100110","0","0","60991","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610100111","0","0","60991","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610100112","0","0","60991","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610100113","0","0","60991","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610100114","0","0","60991","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610100115","0","0","60991","4","0","0","4","0","114011","2","113372","1","1","0","4"
"610100116","0","0","31010","3","0","1","4","124131","60991","2","114371","1","8","4","2"
"610100117","0","0","31023","3","0","1","4","114191","60991","2","114341","1","8","4","2"
"610100118","0","0","31010","3","0","1","4","124071","60991","2","124311","1","8","4","2"
"610100119","0","0","31023","3","0","1","4","114461","60991","2","124401","1","8","4","2"
"610100120","0","0","31010","3","0","1","4","124491","60991","2","124521","1","8","4","2"
"610100121","0","0","91002","30","0","0","0","0","0","8","0","0","0","0","0"
"610100122","0","0","91002","30","0","0","0","0","31010","8","0","0","2","0","2"
"610100123","0","0","91002","30","0","0","0","0","31023","8","0","0","2","0","2"
"610101011","0","0","91002","30","0","0","2","0","61002","8","23001","3","10","0","2"
"610101021","0","0","91002","60","0","0","2","0","61002","8","23001","6","20","0","2"
"610101031","0","0","91002","100","0","0","2","0","61002","8","23001","12","40","0","2"
"610101041","0","0","91002","150","0","0","2","0","61002","8","23001","60","200","0","2"
"610101101","0","0","61002","10","0","0","4","0","113401","2","113011","1","1","0","4"
"610101102","0","0","61001","4","0","0","4","0","113222","2","113071","1","1","0","4"
"610101103","0","0","61001","4","0","0","4","0","113013","2","123251","1","1","0","4"
"610101104","0","0","61001","4","0","0","4","0","123371","2","123161","1","1","0","4"
"610101105","0","0","61001","4","0","0","4","0","113131","2","113221","1","1","0","4"
"610101106","0","0","61001","4","0","0","4","0","113012","2","113191","1","1","0","4"
"610101107","0","0","61001","4","0","0","4","0","113252","2","113431","1","1","0","4"
"610101108","0","0","61001","4","0","0","4","0","113401","2","113551","1","1","0","4"
"610101109","0","0","61001","4","0","0","4","0","123583","2","113611","1","1","0","4"
"610101110","0","0","61001","4","0","0","4","0","123582","2","113581","1","1","0","4"
"610101111","0","0","61001","4","0","0","4","0","123583","2","113431","1","1","0","4"
"610101112","0","0","61001","4","0","0","4","0","113552","2","113551","1","1","0","4"
"610101113","0","0","61001","4","0","0","4","0","123582","2","113611","1","1","0","4"
"610101114","0","0","61001","4","0","0","4","0","124251","2","113581","1","1","0","4"
"610101115","0","0","61001","4","0","0","4","0","114011","2","113372","1","1","0","4"
