aaef73d90408262846355a1e4f189cd5373952f04fbd2b55b306728ef7b19083,6292f2e9b9088b00bed9d9c3ebffb21529e1288c43742c54a512f3f187a5affe,ca7c693ad78c540f1dd5f24fd7f9cdd687cc64f2258d346f893b26c26c059822,a59bf5fd2cbdae2f0b2b902bddc8b4b7476d169e25be41cea4f945895f76b156,e8181493b2cca02c76d8a1927fa90cdf6f055cf053124a0e3fa1e3063458e4ba,189ce6677b7340c9f30c7f831020ce6fe4d5d5c5ea6a2cae70cc6d83fcc3604a,81c6d619150fcc7299287f9e89716883d4ad0fbb4b8e498a1eaf4360e487962e,5b1f6a9085727fd8563c282977197d53ccbf04b55d6b28e0548cb1c322c44914,138bbe3f9016227f6cdd673004a989e611ff6dc6af3ab8794da7f37ab3f979e2,91cff7c4e7f0fffe958f16dbca41f85f49045d57883e06db20de42b0f14f63f8,6e074b40295cd5039931343504f003367cd76c888f0db44e747e4cda1de824ee,7a119ca0de4ecf1a9a637d1c819e651dfa920701aa34c8e9114af6598c95aa03,260a355421f2eddff68ed09c1ea4382227c045d28ee1c01b5309b022d61dcc22,b155342590c9cd800cadd03fbf5ca3f12b1e65bbbcc5c04ac2b7547e8ec8a3ff
"1605","37","1","0","2023/02/25 5:00:00","0","2023/3/1 04:59:59","0","1","0","-1","30","5000","109"
"1606","38","1","0","2023/02/25 5:00:00","0","2023/3/1 04:59:59","0","1","0","-1","30","5000","112"
"1607","151","1","0","2023/02/15 05:00:00","0","2023/02/22 20:59:59","0","1","0","-1","80","2000","6004"
"1608","152","1","0","2023/02/15 05:00:00","0","2023/02/22 20:59:59","0","1","0","-1","80","2000","6005"
"1609","251","1","0","2023/02/15 05:00:00","0","2023/02/22 20:59:59","0","1","0","-1","80","2000","7004"
"1610","252","1","0","2023/02/15 05:00:00","0","2023/02/22 20:59:59","0","1","0","-1","80","2000","7005"
"1611","45","1","0","2023/02/15 5:00:00","0","2023/03/01 4:59:59","0","1","0","-1","40","2000","104"
"1612","251","1","0","2023/03/16 12:00:00","0","2023/03/23 20:59:59","0","1","0","-1","80","1500","7004"
"1613","252","1","0","2023/03/16 12:00:00","0","2023/03/23 20:59:59","0","1","0","-1","80","1500","7005"
"1614","151","1","0","2023/04/30 12:00:00","0","2023/05/14 20:59:59","0","1","0","-1","80","1500","6004"
"1615","152","1","0","2023/04/30 12:00:00","0","2023/05/14 20:59:59","0","1","0","-1","80","1500","6005"
"1616","151","1","0","2023/02/28 12:00:00","0","2023/03/01 4:59:59","0","1","0","-1","80","2000","6004"
"1617","152","1","0","2023/02/28 12:00:00","0","2023/03/01 4:59:59","0","1","0","-1","80","2000","6005"
"1618","251","1","0","2023/04/17 12:00:00","0","2023/04/24 20:59:59","0","1","0","-1","80","1500","7004"
"1619","252","1","0","2023/04/17 12:00:00","0","2023/04/24 20:59:59","0","1","0","-1","80","1500","7005"
"1620","31","201","0","2023/03/01 5:00:00","0","2023/3/6 04:59:59","0","1","0","-1","30","2000","101"
"1621","41","201","0","2023/03/01 5:00:00","0","2023/3/6 04:59:59","0","1","0","-1","40","2000","101"
"1622","32","201","0","2023/03/06 5:00:00","0","2023/03/11 4:59:59","0","1","0","-1","30","2000","102"
"1623","42","201","0","2023/03/06 5:00:00","0","2023/03/11 4:59:59","0","1","0","-1","40","2000","102"
"1624","39","201","0","2023/03/11 5:00:00","0","2023/03/15 4:59:59","0","1","0","-1","30","2000","111"
"1625","49","201","0","2023/03/11 5:00:00","0","2023/03/15 4:59:59","0","1","0","-1","40","2000","111"
"1626","37","1","0","2023/03/11 5:00:00","0","2023/03/15 4:59:59","0","1","0","-1","30","2000","109"
"1627","38","1","0","2023/03/11 5:00:00","0","2023/03/15 4:59:59","0","1","0","-1","30","2000","112"
"1628","31","201","0","2023/03/15 5:00:00","0","2023/03/20 4:59:59","0","1","0","-1","30","3000","101"
"1629","41","201","0","2023/03/15 5:00:00","0","2023/03/20 4:59:59","0","1","0","-1","40","2000","101"
"1630","45","1","0","2023/03/15 5:00:00","0","2023/04/01 4:59:59","0","1","0","-1","40","2000","104"
"1631","32","201","0","2023/03/20 5:00:00","0","2023/03/26 4:59:59","0","1","0","-1","30","2000","102"
"1632","42","201","0","2023/03/20 5:00:00","0","2023/03/26 4:59:59","0","1","0","-1","40","2000","102"
"1633","31","201","0","2023/03/26 5:00:00","0","2023/04/01 4:59:59","0","1","0","-1","30","2000","101"
"1634","41","201","0","2023/03/26 5:00:00","0","2023/04/01 4:59:59","0","1","0","-1","40","2000","101"
"1635","37","1","0","2023/03/26 5:00:00","0","2023/04/01 4:59:59","0","1","0","-1","30","2000","109"
"1636","38","1","0","2023/03/26 5:00:00","0","2023/04/01 4:59:59","0","1","0","-1","30","2000","112"
"1637","34","1","0","2023/03/26 5:00:00","0","2023/04/06 4:59:59","0","1","0","-1","30","2000","103"
"1638","44","1","0","2023/03/26 5:00:00","0","2023/04/06 4:59:59","0","1","0","-1","40","2000","103"
"1639","91","1","0","2023/03/26 5:00:00","0","2023/04/01 4:59:59","0","1","0","-1","100","1500","101"
"1640","92","1","0","2023/03/26 5:00:00","0","2023/04/01 4:59:59","0","1","0","-1","100","1500","102"
"1641","93","1","0","2023/03/26 5:00:00","0","2023/04/01 4:59:59","0","1","0","-1","100","1500","111"
"1642","94","1","0","2023/03/26 5:00:00","0","2023/04/01 4:59:59","0","1","0","-1","100","1500","109"
"1643","95","1","0","2023/03/26 5:00:00","0","2023/04/01 4:59:59","0","1","0","-1","100","1500","112"
"1644","100","1","0","2023/03/26 5:00:00","0","2023/04/01 4:59:59","0","1","0","-1","100","1500","8004"
"1645","101","1","0","2023/03/26 5:00:00","0","2023/04/01 4:59:59","0","1","0","-1","100","1500","8005"
"1646","96","1","0","2023/03/31 12:00:00","0","2023/04/01 4:59:59","0","1","0","-1","100","1500","6004"
"1647","97","1","0","2023/03/31 12:00:00","0","2023/04/01 4:59:59","0","1","0","-1","100","1500","6005"
"1648","151","1","0","2023/05/31 12:00:00","0","2023/06/14 20:59:59","0","1","0","-1","80","1500","6004"
"1649","152","1","0","2023/05/31 12:00:00","0","2023/06/14 20:59:59","0","1","0","-1","80","1500","6005"
"1650","32","201","0","2023/04/01 5:00:00","0","2023/04/06 4:59:59","0","1","0","-1","30","2000","102"
"1651","42","201","0","2023/04/01 5:00:00","0","2023/04/06 4:59:59","0","1","0","-1","40","2000","102"
"1652","31","201","0","2023/04/06 5:00:00","0","2023/04/11 4:59:59","0","1","0","-1","30","2000","101"
"1653","41","201","0","2023/04/06 5:00:00","0","2023/04/11 4:59:59","0","1","0","-1","40","2000","101"
"1654","39","201","0","2023/04/11 5:00:00","0","2023/04/15 4:59:59","0","1","0","-1","30","2000","111"
"1655","49","201","0","2023/04/11 5:00:00","0","2023/04/15 4:59:59","0","1","0","-1","40","2000","111"
"1656","37","1","0","2023/04/11 5:00:00","0","2023/04/15 4:59:59","0","1","0","-1","30","2000","109"
"1657","38","1","0","2023/04/11 5:00:00","0","2023/04/15 4:59:59","0","1","0","-1","30","2000","112"
"1658","31","201","0","2023/04/15 5:00:00","0","2023/04/20 4:59:59","0","1","0","-1","30","3000","101"
"1659","41","201","0","2023/04/15 5:00:00","0","2023/04/20 4:59:59","0","1","0","-1","40","2000","101"
"1660","45","1","0","2023/04/15 5:00:00","0","2023/04/30 4:59:59","0","1","0","-1","40","2000","104"
"1661","32","201","0","2023/04/20 5:00:00","0","2023/04/25 4:59:59","0","1","0","-1","30","2000","102"
"1662","42","201","0","2023/04/20 5:00:00","0","2023/04/25 4:59:59","0","1","0","-1","40","2000","102"
"1663","81","1","0","2023/04/24 5:00:00","0","2023/04/30 4:59:59","0","1","0","49","80","1500","101"
"1664","81","201","0","2023/04/24 5:00:00","0","2023/04/30 4:59:59","0","1","0","-1","80","1500","101"
"1665","82","1","0","2023/04/24 5:00:00","0","2023/04/30 4:59:59","0","1","0","49","80","1500","102"
"1666","82","201","0","2023/04/24 5:00:00","0","2023/04/30 4:59:59","0","1","0","-1","80","1500","102"
"1667","83","1","0","2023/04/24 5:00:00","0","2023/04/30 4:59:59","0","1","0","49","80","1500","111"
"1668","83","201","0","2023/04/24 5:00:00","0","2023/04/30 4:59:59","0","1","0","-1","80","1500","111"
"1669","84","1","0","2023/04/24 5:00:00","0","2023/04/30 4:59:59","0","1","0","-1","80","1500","109"
"1670","85","1","0","2023/04/24 5:00:00","0","2023/04/30 4:59:59","0","1","0","-1","80","1500","112"
"1671","351","1","0","2023/04/24 5:00:00","0","2023/04/30 4:59:59","0","1","0","-1","80","1500","8004"
"1672","352","1","0","2023/04/24 5:00:00","0","2023/04/30 4:59:59","0","1","0","-1","80","1500","8005"
"1673","31","201","0","2023/04/25 5:00:00","0","2023/04/30 4:59:59","0","1","0","-1","30","2000","101"
"1674","41","201","0","2023/04/25 5:00:00","0","2023/04/30 4:59:59","0","1","0","-1","40","2000","101"
"1675","37","1","0","2023/04/25 5:00:00","0","2023/04/30 4:59:59","0","1","0","-1","30","2000","109"
"1676","38","1","0","2023/04/25 5:00:00","0","2023/04/30 4:59:59","0","1","0","-1","30","2000","112"
"1677","34","1","0","2023/04/25 5:00:00","0","2023/05/05 4:59:59","0","1","0","-1","30","2000","103"
"1678","44","1","0","2023/04/25 5:00:00","0","2023/05/05 4:59:59","0","1","0","-1","40","2000","103"
"1679","91","1","0","2023/04/25 5:00:00","0","2023/04/30 4:59:59","0","1","0","-1","100","1500","101"
"1680","92","1","0","2023/04/25 5:00:00","0","2023/04/30 4:59:59","0","1","0","-1","100","1500","102"
"1681","93","1","0","2023/04/25 5:00:00","0","2023/04/30 4:59:59","0","1","0","-1","100","1500","111"
"1682","94","1","0","2023/04/25 5:00:00","0","2023/04/30 4:59:59","0","1","0","-1","100","1500","109"
"1683","95","1","0","2023/04/25 5:00:00","0","2023/04/30 4:59:59","0","1","0","-1","100","1500","112"
"1684","100","1","0","2023/04/25 5:00:00","0","2023/04/30 4:59:59","0","1","0","-1","100","1500","8004"
"1685","101","1","0","2023/04/25 5:00:00","0","2023/04/30 4:59:59","0","1","0","-1","100","1500","8005"
"1686","81","1","0","2023/03/24 5:00:00","0","2023/04/01 4:59:59","0","1","0","49","80","1500","101"
"1687","81","201","0","2023/03/24 5:00:00","0","2023/04/01 4:59:59","0","1","0","-1","80","1500","101"
"1688","82","1","0","2023/03/24 5:00:00","0","2023/04/01 4:59:59","0","1","0","49","80","1500","102"
"1689","82","201","0","2023/03/24 5:00:00","0","2023/04/01 4:59:59","0","1","0","-1","80","1500","102"
"1690","83","1","0","2023/03/24 5:00:00","0","2023/04/01 4:59:59","0","1","0","49","80","1500","111"
"1691","83","201","0","2023/03/24 5:00:00","0","2023/04/01 4:59:59","0","1","0","-1","80","1500","111"
"1692","84","1","0","2023/03/24 5:00:00","0","2023/04/01 4:59:59","0","1","0","-1","80","1500","109"
"1693","85","1","0","2023/03/24 5:00:00","0","2023/04/01 4:59:59","0","1","0","-1","80","1500","112"
"1694","351","1","0","2023/03/24 5:00:00","0","2023/04/01 4:59:59","0","1","0","-1","80","1500","8004"
"1695","352","1","0","2023/03/24 5:00:00","0","2023/04/01 4:59:59","0","1","0","-1","80","1500","8005"
"1696","541","1","0","2023/04/18 5:00:00","0","2023/04/23 4:59:59","0","1","0","-1","120","2000","122"
"1697","151","1","0","2023/03/31 12:00:00","0","2023/04/14 20:59:59","0","1","0","-1","80","1500","6004"
"1698","152","1","0","2023/03/31 12:00:00","0","2023/04/14 20:59:59","0","1","0","-1","80","1500","6005"
"1699","31","201","0","2023/04/30 5:00:00","0","2023/05/09 4:59:59","0","1","0","-1","30","4000","101"
"1700","41","201","0","2023/04/30 5:00:00","0","2023/05/09 4:59:59","0","1","0","-1","40","2000","101"
"1701","32","201","0","2023/05/09 05:00:00","0","2023/05/15 04:59:59","0","1","0","-1","30","4000","102"
"1702","42","201","0","2023/05/09 05:00:00","0","2023/05/15 04:59:59","0","1","0","-1","40","4000","102"
"1703","39","201","0","2023/05/09 05:00:00","0","2023/05/15 04:59:59","0","1","0","-1","30","4000","111"
"1704","49","201","0","2023/05/09 05:00:00","0","2023/05/15 04:59:59","0","1","0","-1","40","4000","111"
"1705","37","1","0","2023/05/09 05:00:00","0","2023/05/15 04:59:59","0","1","0","-1","30","4000","109"
"1706","38","1","0","2023/05/09 05:00:00","0","2023/05/15 04:59:59","0","1","0","-1","30","4000","112"
"1707","31","201","0","2023/05/15 05:00:00","0","2023/05/20 4:59:59","0","1","0","-1","30","3000","101"
"1708","41","201","0","2023/05/15 05:00:00","0","2023/05/20 4:59:59","0","1","0","-1","40","2000","101"
"1709","45","1","0","2023/05/15 05:00:00","0","2023/06/01 4:59:59","0","1","0","-1","40","2000","104"
"1710","32","201","0","2023/05/20 5:00:00","0","2023/05/26 4:59:59","0","1","0","-1","30","2000","102"
"1711","42","201","0","2023/05/20 5:00:00","0","2023/05/26 4:59:59","0","1","0","-1","40","2000","102"
"1712","251","1","0","2023/05/16 12:00:00","0","2023/05/23 20:59:59","0","1","0","-1","80","1500","7004"
"1713","252","1","0","2023/05/16 12:00:00","0","2023/05/23 20:59:59","0","1","0","-1","80","1500","7005"
"1714","151","1","0","2023/07/31 12:00:00","0","2023/08/14 20:59:59","0","1","0","-1","80","1500","6004"
"1715","152","1","0","2023/07/31 12:00:00","0","2023/08/14 20:59:59","0","1","0","-1","80","1500","6005"
"1716","251","1","0","2023/06/16 12:00:00","0","2023/06/23 20:59:59","0","1","0","-1","80","1500","7004"
"1717","252","1","0","2023/06/16 12:00:00","0","2023/06/23 20:59:59","0","1","0","-1","80","1500","7005"
"1718","81","1","0","2023/05/24 5:00:00","0","2023/06/01 4:59:59","0","1","0","49","80","1500","101"
"1719","81","201","0","2023/05/24 5:00:00","0","2023/06/01 4:59:59","0","1","0","-1","80","1500","101"
"1720","82","1","0","2023/05/24 5:00:00","0","2023/06/01 4:59:59","0","1","0","49","80","1500","102"
"1721","82","201","0","2023/05/24 5:00:00","0","2023/06/01 4:59:59","0","1","0","-1","80","1500","102"
"1722","83","1","0","2023/05/24 5:00:00","0","2023/06/01 4:59:59","0","1","0","49","80","1500","111"
"1723","83","201","0","2023/05/24 5:00:00","0","2023/06/01 4:59:59","0","1","0","-1","80","1500","111"
"1724","84","1","0","2023/05/24 5:00:00","0","2023/06/01 4:59:59","0","1","0","-1","80","1500","109"
"1725","85","1","0","2023/05/24 5:00:00","0","2023/06/01 4:59:59","0","1","0","-1","80","1500","112"
"1726","351","1","0","2023/05/24 5:00:00","0","2023/06/01 4:59:59","0","1","0","-1","80","1500","8004"
"1727","352","1","0","2023/05/24 5:00:00","0","2023/06/01 4:59:59","0","1","0","-1","80","1500","8005"
"1728","31","201","0","2023/05/26 5:00:00","0","2023/06/01 4:59:59","0","1","0","-1","30","2000","101"
"1729","41","201","0","2023/05/26 5:00:00","0","2023/06/01 4:59:59","0","1","0","-1","40","2000","101"
"1730","37","1","0","2023/05/26 5:00:00","0","2023/06/01 4:59:59","0","1","0","-1","30","2000","109"
"1731","38","1","0","2023/05/26 5:00:00","0","2023/06/01 4:59:59","0","1","0","-1","30","2000","112"
"1732","34","1","0","2023/05/26 5:00:00","0","2023/06/06 4:59:59","0","1","0","-1","30","2000","103"
"1733","44","1","0","2023/05/26 5:00:00","0","2023/06/06 4:59:59","0","1","0","-1","40","2000","103"
"1734","91","1","0","2023/05/26 5:00:00","0","2023/06/01 4:59:59","0","1","0","-1","100","1500","101"
"1735","92","1","0","2023/05/26 5:00:00","0","2023/06/01 4:59:59","0","1","0","-1","100","1500","102"
"1736","93","1","0","2023/05/26 5:00:00","0","2023/06/01 4:59:59","0","1","0","-1","100","1500","111"
"1737","94","1","0","2023/05/26 5:00:00","0","2023/06/01 4:59:59","0","1","0","-1","100","1500","109"
"1738","95","1","0","2023/05/26 5:00:00","0","2023/06/01 4:59:59","0","1","0","-1","100","1500","112"
"1739","100","1","0","2023/05/26 5:00:00","0","2023/06/01 4:59:59","0","1","0","-1","100","1500","8004"
"1740","101","1","0","2023/05/26 5:00:00","0","2023/06/01 4:59:59","0","1","0","-1","100","1500","8005"
"1741","96","1","0","2023/05/31 12:00:00","0","2023/06/01 4:59:59","0","1","0","-1","100","1500","6004"
"1742","97","1","0","2023/05/31 12:00:00","0","2023/06/01 4:59:59","0","1","0","-1","100","1500","6005"
"1743","151","1","0","2023/09/01 5:00:00","0","2023/09/14 20:59:59","0","1","0","-1","80","1500","6004"
"1744","152","1","0","2023/09/01 5:00:00","0","2023/09/14 20:59:59","0","1","0","-1","80","1500","6005"
"1745","32","201","0","2023/06/01 5:00:00","0","2023/06/06 4:59:59","0","1","0","-1","30","2000","102"
"1746","42","201","0","2023/06/01 5:00:00","0","2023/06/06 4:59:59","0","1","0","-1","40","2000","102"
"1747","31","201","0","2023/06/06 5:00:00","0","2023/06/11 4:59:59","0","1","0","-1","30","2000","101"
"1748","41","201","0","2023/06/06 5:00:00","0","2023/06/11 4:59:59","0","1","0","-1","40","2000","101"
"1749","39","201","0","2023/06/11 5:00:00","0","2023/06/15 4:59:59","0","1","0","-1","30","2000","111"
"1750","49","201","0","2023/06/11 5:00:00","0","2023/06/15 4:59:59","0","1","0","-1","40","2000","111"
"1751","37","1","0","2023/06/11 5:00:00","0","2023/06/15 4:59:59","0","1","0","-1","30","2000","109"
"1752","38","1","0","2023/06/11 5:00:00","0","2023/06/15 4:59:59","0","1","0","-1","30","2000","112"
"1753","31","201","0","2023/06/15 5:00:00","0","2023/06/20 4:59:59","0","1","0","-1","30","3000","101"
"1754","41","201","0","2023/06/15 5:00:00","0","2023/06/20 4:59:59","0","1","0","-1","40","2000","101"
"1755","45","1","0","2023/06/15 5:00:00","0","2023/07/01 4:59:59","0","1","0","-1","40","2000","104"
"1756","32","201","0","2023/06/20 5:00:00","0","2023/06/25 4:59:59","0","1","0","-1","30","2000","102"
"1757","42","201","0","2023/06/20 5:00:00","0","2023/06/25 4:59:59","0","1","0","-1","40","2000","102"
"1758","81","1","0","2023/06/23 5:00:00","0","2023/07/01 4:59:59","0","1","0","49","80","1500","101"
"1759","81","201","0","2023/06/23 5:00:00","0","2023/07/01 4:59:59","0","1","0","-1","80","1500","101"
"1760","82","1","0","2023/06/23 5:00:00","0","2023/07/01 4:59:59","0","1","0","49","80","1500","102"
"1761","82","201","0","2023/06/23 5:00:00","0","2023/07/01 4:59:59","0","1","0","-1","80","1500","102"
"1762","83","1","0","2023/06/23 5:00:00","0","2023/07/01 4:59:59","0","1","0","49","80","1500","111"
"1763","83","201","0","2023/06/23 5:00:00","0","2023/07/01 4:59:59","0","1","0","-1","80","1500","111"
"1764","84","1","0","2023/06/23 5:00:00","0","2023/07/01 4:59:59","0","1","0","-1","80","1500","109"
"1765","85","1","0","2023/06/23 5:00:00","0","2023/07/01 4:59:59","0","1","0","-1","80","1500","112"
"1766","351","1","0","2023/06/23 5:00:00","0","2023/07/01 4:59:59","0","1","0","-1","80","1500","8004"
"1767","352","1","0","2023/06/23 5:00:00","0","2023/07/01 4:59:59","0","1","0","-1","80","1500","8005"
"1768","31","201","0","2023/06/25 5:00:00","0","2023/07/01 4:59:59","0","1","0","-1","30","2000","101"
"1769","41","201","0","2023/06/25 5:00:00","0","2023/07/01 4:59:59","0","1","0","-1","40","2000","101"
"1770","37","1","0","2023/06/25 5:00:00","0","2023/07/01 4:59:59","0","1","0","-1","30","2000","109"
"1771","38","1","0","2023/06/25 5:00:00","0","2023/07/01 4:59:59","0","1","0","-1","30","2000","112"
"1772","34","1","0","2023/06/25 5:00:00","0","2023/07/06 4:59:59","0","1","0","-1","30","2000","103"
"1773","44","1","0","2023/06/25 5:00:00","0","2023/07/06 4:59:59","0","1","0","-1","40","2000","103"
"1774","91","1","0","2023/06/25 5:00:00","0","2023/07/01 4:59:59","0","1","0","-1","100","1500","101"
"1775","92","1","0","2023/06/25 5:00:00","0","2023/07/01 4:59:59","0","1","0","-1","100","1500","102"
"1776","93","1","0","2023/06/25 5:00:00","0","2023/07/01 4:59:59","0","1","0","-1","100","1500","111"
"1777","94","1","0","2023/06/25 5:00:00","0","2023/07/01 4:59:59","0","1","0","-1","100","1500","109"
"1778","95","1","0","2023/06/25 5:00:00","0","2023/07/01 4:59:59","0","1","0","-1","100","1500","112"
"1779","100","1","0","2023/06/25 5:00:00","0","2023/07/01 4:59:59","0","1","0","-1","100","1500","8004"
"1780","101","1","0","2023/06/25 5:00:00","0","2023/07/01 4:59:59","0","1","0","-1","100","1500","8005"
"1781","96","1","0","2023/06/30 12:00:00","0","2023/07/01 4:59:59","0","1","0","-1","100","1500","6004"
"1782","97","1","0","2023/06/30 12:00:00","0","2023/07/01 4:59:59","0","1","0","-1","100","1500","6005"
"1783","151","1","0","2023/09/30 12:00:00","0","2023/10/14 20:59:59","0","1","0","-1","80","1500","6004"
"1784","152","1","0","2023/09/30 12:00:00","0","2023/10/14 20:59:59","0","1","0","-1","80","1500","6005"
"1785","251","1","0","2023/07/18 12:00:00","0","2023/07/25 20:59:59","0","1","0","-1","80","1500","7004"
"1786","252","1","0","2023/07/18 12:00:00","0","2023/07/25 20:59:59","0","1","0","-1","80","1500","7005"
"1787","32","201","0","2023/07/01 5:00:00","0","2023/07/06 4:59:59","0","1","0","-1","30","2000","102"
"1788","42","201","0","2023/07/01 5:00:00","0","2023/07/06 4:59:59","0","1","0","-1","40","2000","102"
"1789","31","201","0","2023/07/06 5:00:00","0","2023/07/11 4:59:59","0","1","0","-1","30","2000","101"
"1790","41","201","0","2023/07/06 5:00:00","0","2023/07/11 4:59:59","0","1","0","-1","40","2000","101"
"1791","39","201","0","2023/07/11 5:00:00","0","2023/07/15 4:59:59","0","1","0","-1","30","2000","111"
"1792","49","201","0","2023/07/11 5:00:00","0","2023/07/15 4:59:59","0","1","0","-1","40","2000","111"
"1793","37","1","0","2023/07/11 5:00:00","0","2023/07/15 4:59:59","0","1","0","-1","30","2000","109"
"1794","38","1","0","2023/07/11 5:00:00","0","2023/07/15 4:59:59","0","1","0","-1","30","2000","112"
"1795","31","201","0","2023/07/15 5:00:00","0","2023/07/20 4:59:59","0","1","0","-1","30","3000","101"
"1796","41","201","0","2023/07/15 5:00:00","0","2023/07/20 4:59:59","0","1","0","-1","40","2000","101"
"1797","45","1","0","2023/07/15 5:00:00","0","2023/08/01 4:59:59","0","1","0","-1","40","2000","104"
"1798","32","201","0","2023/07/20 5:00:00","0","2023/07/26 4:59:59","0","1","0","-1","30","2000","102"
"1799","42","201","0","2023/07/20 5:00:00","0","2023/07/26 4:59:59","0","1","0","-1","40","2000","102"
"1800","81","1","0","2023/07/24 5:00:00","0","2023/08/01 4:59:59","0","1","0","49","80","1500","101"
"1801","81","201","0","2023/07/24 5:00:00","0","2023/08/01 4:59:59","0","1","0","-1","80","1500","101"
"1802","82","1","0","2023/07/24 5:00:00","0","2023/08/01 4:59:59","0","1","0","49","80","1500","102"
"1803","82","201","0","2023/07/24 5:00:00","0","2023/08/01 4:59:59","0","1","0","-1","80","1500","102"
"1804","83","1","0","2023/07/24 5:00:00","0","2023/08/01 4:59:59","0","1","0","49","80","1500","111"
"1805","83","201","0","2023/07/24 5:00:00","0","2023/08/01 4:59:59","0","1","0","-1","80","1500","111"
"1806","84","1","0","2023/07/24 5:00:00","0","2023/08/01 4:59:59","0","1","0","-1","80","1500","109"
"1807","85","1","0","2023/07/24 5:00:00","0","2023/08/01 4:59:59","0","1","0","-1","80","1500","112"
"1808","351","1","0","2023/07/24 5:00:00","0","2023/08/01 4:59:59","0","1","0","-1","80","1500","8004"
"1809","352","1","0","2023/07/24 5:00:00","0","2023/08/01 4:59:59","0","1","0","-1","80","1500","8005"
"1810","31","201","0","2023/07/26 5:00:00","0","2023/08/01 4:59:59","0","1","0","-1","30","2000","101"
"1811","41","201","0","2023/07/26 5:00:00","0","2023/08/01 4:59:59","0","1","0","-1","40","2000","101"
"1812","37","1","0","2023/07/26 5:00:00","0","2023/08/01 4:59:59","0","1","0","-1","30","2000","109"
"1813","38","1","0","2023/07/26 5:00:00","0","2023/08/01 4:59:59","0","1","0","-1","30","2000","112"
"1814","34","1","0","2023/07/26 5:00:00","0","2023/08/06 4:59:59","0","1","0","-1","30","2000","103"
"1815","44","1","0","2023/07/26 5:00:00","0","2023/08/06 4:59:59","0","1","0","-1","40","2000","103"
"1816","91","1","0","2023/07/26 5:00:00","0","2023/08/01 4:59:59","0","1","0","-1","100","1500","101"
"1817","92","1","0","2023/07/26 5:00:00","0","2023/08/01 4:59:59","0","1","0","-1","100","1500","102"
"1818","93","1","0","2023/07/26 5:00:00","0","2023/08/01 4:59:59","0","1","0","-1","100","1500","111"
"1819","94","1","0","2023/07/26 5:00:00","0","2023/08/01 4:59:59","0","1","0","-1","100","1500","109"
"1820","95","1","0","2023/07/26 5:00:00","0","2023/08/01 4:59:59","0","1","0","-1","100","1500","112"
"1821","100","1","0","2023/07/26 5:00:00","0","2023/08/01 4:59:59","0","1","0","-1","100","1500","8004"
"1822","101","1","0","2023/07/26 5:00:00","0","2023/08/01 4:59:59","0","1","0","-1","100","1500","8005"
"1823","96","1","0","2023/07/31 12:00:00","0","2023/08/01 4:59:59","0","1","0","-1","100","1500","6004"
"1824","97","1","0","2023/07/31 12:00:00","0","2023/08/01 4:59:59","0","1","0","-1","100","1500","6005"
"1825","541","1","0","2023/07/19 5:00:00","0","2023/07/24 4:59:59","0","1","0","-1","120","2000","122"
"1826","151","1","0","2023/06/30 12:00:00","0","2023/07/14 20:59:59","0","1","0","-1","80","1500","6004"
"1827","152","1","0","2023/06/30 12:00:00","0","2023/07/14 20:59:59","0","1","0","-1","80","1500","6005"
"1828","32","201","0","2023/08/01 5:00:00","0","2023/08/06 4:59:59","0","1","0","-1","30","2000","102"
"1829","42","201","0","2023/08/01 5:00:00","0","2023/08/06 4:59:59","0","1","0","-1","40","2000","102"
"1830","31","201","0","2023/08/06 5:00:00","0","2023/08/11 4:59:59","0","1","0","-1","30","2000","101"
"1831","41","201","0","2023/08/06 5:00:00","0","2023/08/11 4:59:59","0","1","0","-1","40","2000","101"
"1832","39","201","0","2023/08/11 5:00:00","0","2023/08/15 4:59:59","0","1","0","-1","30","2000","111"
"1833","49","201","0","2023/08/11 5:00:00","0","2023/08/15 4:59:59","0","1","0","-1","40","2000","111"
"1834","37","1","0","2023/08/11 5:00:00","0","2023/08/15 4:59:59","0","1","0","-1","30","2000","109"
"1835","38","1","0","2023/08/11 5:00:00","0","2023/08/15 4:59:59","0","1","0","-1","30","2000","112"
"1836","31","201","0","2023/08/15 5:00:00","0","2023/08/22 4:59:59","0","1","0","-1","30","4000","101"
"1837","41","201","0","2023/08/15 5:00:00","0","2023/08/22 4:59:59","0","1","0","-1","40","2000","101"
"1838","34","1","0","2023/08/15 5:00:00","0","2023/08/22 4:59:59","0","1","0","-1","30","4000","103"
"1839","44","1","0","2023/08/15 5:00:00","0","2023/08/22 4:59:59","0","1","0","-1","40","4000","103"
"1840","91","1","0","2023/08/15 5:00:00","0","2023/09/01 4:59:59","0","1","0","-1","100","2500","101"
"1841","92","1","0","2023/08/15 5:00:00","0","2023/09/01 4:59:59","0","1","0","-1","100","2500","102"
"1842","93","1","0","2023/08/15 5:00:00","0","2023/09/01 4:59:59","0","1","0","-1","100","2500","111"
"1843","94","1","0","2023/08/15 5:00:00","0","2023/09/01 4:59:59","0","1","0","-1","100","2500","109"
"1844","95","1","0","2023/08/15 5:00:00","0","2023/09/01 4:59:59","0","1","0","-1","100","2500","112"
"1845","100","1","0","2023/08/15 5:00:00","0","2023/09/01 4:59:59","0","1","0","-1","100","2500","8004"
"1846","101","1","0","2023/08/15 5:00:00","0","2023/09/01 4:59:59","0","1","0","-1","100","2500","8005"
